Orthogroup	DSUZ.longest_only	DYAK.longest_only
OG0008485	LOC108012208|XP_016932993.1|DSUZ	LOC6528064|XP_002089131.1|DYAK
OG0008486	LOC108020378|XP_016944116.1|DSUZ	LOC6523775|XP_039233087.1|DYAK
OG0008487	LOC108019137|XP_016942370.1|DSUZ	LOC6524362|XP_002100220.1|DYAK
OG0008488	LOC108017192|XP_036672883.1|DSUZ	LOC6535879|XP_002096495.1|DYAK
OG0008489	LOC108011289|XP_016931886.1|DSUZ	LOC6539877|XP_002086760.2|DYAK
OG0008490	LOC108007897|XP_016927155.2|DSUZ	LOC6538559|XP_002099081.1|DYAK
OG0008491	LOC108020556|XP_036673104.1|DSUZ	LOC6536524|XP_002097100.1|DYAK
OG0008492	LOC118878134|XP_036675626.1|DSUZ	LOC120321252|XP_039229358.1|DYAK
OG0008492	LOC108010202|XP_016930538.1|DSUZ	LOC6529645|XP_002090639.1|DYAK
OG0008493	LOC108021481|XP_016945712.1|DSUZ	LOC6528201|XP_002089263.1|DYAK
OG0008494	LOC108008748|XP_016928135.1|DSUZ	LOC6531723|XP_002092513.1|DYAK
OG0008495	LOC108008162|XP_036668967.1|DSUZ	LOC6530408|XP_002091334.1|DYAK
OG0008496	LOC108009702|XP_016929748.1|DSUZ	LOC26534883|XP_039228146.1|DYAK
OG0008497	LOC108010297|XP_016930660.1|DSUZ	LOC6530805|XP_002091688.1|DYAK
OG0008498	LOC108008346|XP_016927662.1|DSUZ	LOC6531629|XP_002092426.1|DYAK
OG0008499	LOC108018773|XP_016941844.1|DSUZ	LOC6530864|XP_002091742.1|DYAK
OG0008500	LOC108018003|XP_016940843.1|DSUZ	LOC6528661|XP_002089703.3|DYAK
OG0008501	LOC108004802|XP_016923343.2|DSUZ	LOC6534322|XP_002095002.2|DYAK
OG0008502	LOC108015379|XP_036676125.1|DSUZ	LOC6525249|XP_002101086.2|DYAK
OG0008503	LOC108005368|XP_016924116.1|DSUZ	LOC6525554|XP_002101389.1|DYAK
OG0008504	LOC108012949|XP_016933977.1|DSUZ	LOC26535874|XP_015050080.1|DYAK
OG0008505	LOC108013180|XP_016934370.1|DSUZ	LOC6534692|XP_002095367.3|DYAK
OG0008506	LOC108013507|XP_016934883.1|DSUZ	LOC6534719|XP_002095394.1|DYAK
OG0008507	LOC108015623|XP_016937604.2|DSUZ	LOC6534242|XP_039230935.1|DYAK, LOC6534241|XP_002094923.1|DYAK
OG0008508	LOC108005155|XP_016923819.2|DSUZ	LOC6525113|XP_039233407.1|DYAK
OG0008509	LOC108013704|XP_016935115.1|DSUZ	LOC6524271|XP_002100134.1|DYAK, LOC6536650|XP_002097222.1|DYAK
OG0008510	LOC108004610|XP_016923039.1|DSUZ	LOC6525309|XP_002101145.1|DYAK
OG0008512	LOC108018784|XP_016941861.1|DSUZ	LOC6526996|XP_002088092.1|DYAK
OG0008513	LOC108009009|XP_036668717.1|DSUZ	LOC6526530|XP_002087640.1|DYAK
OG0008514	LOC108007662|XP_036676010.1|DSUZ	LOC6529501|XP_002090503.1|DYAK, LOC6529500|XP_002090502.1|DYAK
OG0008515	LOC108010840|XP_016931302.1|DSUZ	LOC6526619|XP_002087727.1|DYAK
OG0008516	LOC108012676|XP_016933592.1|DSUZ	LOC6533398|XP_002094116.1|DYAK
OG0008517	LOC108013206|XP_016934411.1|DSUZ	LOC6532595|XP_002093339.1|DYAK
OG0008518	LOC108011061|XP_036671202.1|DSUZ	LOC6539378|XP_002086271.2|DYAK
OG0008519	LOC108008581|XP_016927946.1|DSUZ	LOC6530097|XP_002091043.1|DYAK
OG0008520	LOC108017566|XP_016940141.1|DSUZ	LOC6535687|XP_039232681.1|DYAK
OG0008521	LOC108014047|XP_016935554.2|DSUZ	LOC6538406|XP_002098930.2|DYAK
OG0008522	LOC108013121|XP_016934285.1|DSUZ	LOC26534879|XP_015052847.1|DYAK
OG0008522	LOC108009601|XP_016929572.1|DSUZ	LOC6530102|XP_015052596.1|DYAK
OG0008523	LOC108011620|XP_016932294.1|DSUZ	LOC6528945|XP_002089977.3|DYAK
OG0008524	LOC108004654|XP_016923098.2|DSUZ	LOC6525372|XP_002101208.1|DYAK, LOC6525368|XP_002101204.1|DYAK
OG0008525	LOC108015179|XP_016937370.1|DSUZ	LOC6527191|XP_002088285.3|DYAK
OG0008525	LOC108021113|XP_016945148.2|DSUZ	LOC6527192|XP_002088286.1|DYAK
OG0008526	LOC108017133|XP_016939600.2|DSUZ	LOC6536109|XP_002096717.2|DYAK
OG0008526	LOC108014110|XP_036675151.1|DSUZ	LOC6536111|XP_002096719.1|DYAK
OG0008527	LOC108010408|XP_036676037.1|DSUZ	LOC6525760|XP_002101581.1|DYAK
OG0008528	LOC108012935|XP_016933960.1|DSUZ	LOC6532203|XP_002092977.1|DYAK
OG0008529	LOC108016590|XP_016938765.1|DSUZ	LOC6523926|XP_002099799.1|DYAK
OG0008530	LOC108013735|XP_016935173.1|DSUZ	LOC6524634|XP_002100491.1|DYAK
OG0008531	LOC108016793|XP_016939049.1|DSUZ	LOC6525724|XP_002101546.1|DYAK
OG0008532	LOC108005507|XP_016924303.1|DSUZ	LOC6525573|XP_002101408.2|DYAK
OG0008534	LOC118878260|XP_036676035.1|DSUZ, LOC118878261|XP_036676036.1|DSUZ, LOC118878370|XP_036677008.1|DSUZ, LOC108010455|XP_016930810.2|DSUZ	LOC120320554|XP_039226398.1|DYAK
OG0008535	LOC108016991|XP_016939428.1|DSUZ	LOC6525466|XP_039228564.1|DYAK
OG0008536	LOC108016884|XP_016939267.1|DSUZ	LOC6524082|XP_002099946.1|DYAK
OG0008537	LOC108018465|XP_036673903.1|DSUZ	LOC26534728|XP_039231023.1|DYAK
OG0008538	LOC108015365|XP_016937271.1|DSUZ	LOC6525281|XP_002101117.1|DYAK
OG0008540	LOC108016431|XP_016938571.2|DSUZ	LOC6536364|XP_002096946.1|DYAK
OG0008541	LOC108019709|XP_016943096.1|DSUZ	LOC6528532|XP_039226505.1|DYAK
OG0008542	LOC108007088|XP_016926180.2|DSUZ	LOC6532774|XP_002093516.1|DYAK
OG0008544	LOC108009168|XP_016928785.1|DSUZ	LOC26534519|XP_039227381.1|DYAK
OG0008545	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ	LOC6531969|XP_002092755.1|DYAK
OG0008546	LOC108012635|XP_016933547.1|DSUZ	LOC6532501|XP_002093247.1|DYAK
OG0008547	LOC108015073|XP_016936800.1|DSUZ	LOC6524043|XP_002099912.1|DYAK
OG0008548	LOC108017271|XP_016939775.2|DSUZ	LOC6538879|XP_002099383.3|DYAK
OG0008549	LOC108011535|XP_016932190.2|DSUZ	LOC6538660|XP_002099180.1|DYAK
OG0008550	LOC108016675|XP_016938882.1|DSUZ	LOC6524193|XP_002100056.3|DYAK
OG0008551	LOC108012770|XP_036670308.1|DSUZ	LOC6532456|XP_002093203.2|DYAK
OG0008552	LOC108013255|XP_016934494.1|DSUZ	LOC6532673|XP_002093417.1|DYAK
OG0008554	LOC108016580|XP_016938751.1|DSUZ	LOC6523915|XP_015045370.1|DYAK
OG0008555	LOC108016767|XP_016939020.1|DSUZ	LOC6523942|XP_002099814.1|DYAK
OG0008556	LOC108019882|XP_016943442.1|DSUZ	LOC6528638|XP_039227373.1|DYAK
OG0008557	LOC108015484|XP_016937405.2|DSUZ	LOC26535430|XP_015048589.1|DYAK
OG0008558	LOC108017856|XP_016940512.1|DSUZ	LOC6527968|XP_039226982.1|DYAK
OG0008560	LOC108019054|XP_016942171.1|DSUZ	LOC6527840|XP_015054635.1|DYAK
OG0008561	LOC108021116|XP_016945154.1|DSUZ	LOC6530326|XP_002091253.1|DYAK
OG0008563	LOC108017374|XP_016939883.2|DSUZ	LOC6537849|XP_002098390.1|DYAK
OG0008565	LOC108006861|XP_016925918.1|DSUZ	LOC6534372|XP_002095050.1|DYAK
OG0008566	LOC108018657|XP_016941721.1|DSUZ	LOC6528180|XP_002089243.1|DYAK
OG0008567	LOC108007103|XP_016926231.2|DSUZ	LOC26535908|XP_015052934.2|DYAK
OG0008569	LOC108016976|XP_016939407.1|DSUZ	LOC6524443|XP_002100301.1|DYAK
OG0008570	LOC108016898|XP_016939299.1|DSUZ	LOC6525480|XP_039226653.1|DYAK
OG0008571	LOC108013254|XP_016934493.1|DSUZ	LOC6532670|XP_002093414.2|DYAK
OG0008572	LOC108005929|XP_016924828.1|DSUZ	LOC6535350|XP_002096002.1|DYAK
OG0008573	LOC108016616|XP_016938800.1|DSUZ	LOC6524413|XP_002100271.1|DYAK
OG0008574	LOC108014685|XP_016936348.2|DSUZ	LOC26534943|XP_015050724.1|DYAK
OG0008575	LOC108005951|XP_036673129.1|DSUZ	LOC6537796|XP_015048523.1|DYAK
OG0008576	LOC108005657|XP_016924461.1|DSUZ	LOC6539098|XP_015045309.1|DYAK
OG0008577	LOC108013511|XP_016934887.1|DSUZ	LOC6533879|XP_002094579.1|DYAK
OG0008579	LOC108013208|XP_016934413.1|DSUZ	LOC6532592|XP_002093336.1|DYAK
OG0008581	LOC108010660|XP_016931048.2|DSUZ	LOC6534926|XP_002095597.3|DYAK
OG0008582	LOC108015031|XP_016936751.1|DSUZ	LOC6524036|XP_002099906.1|DYAK
OG0008583	LOC108016795|XP_016939053.1|DSUZ	LOC6523777|XP_039228390.1|DYAK
OG0008584	LOC108016749|XP_016938980.1|DSUZ	LOC6524464|XP_002100321.1|DYAK
OG0008585	LOC108016937|XP_016939356.1|DSUZ	LOC6525472|XP_002101307.1|DYAK
OG0008586	LOC108016658|XP_016938856.2|DSUZ	LOC6525473|XP_002101308.1|DYAK
OG0008587	LOC108014170|XP_036672677.1|DSUZ	LOC6535707|XP_015047290.1|DYAK
OG0008588	LOC108010755|XP_016931171.2|DSUZ	LOC6535664|XP_002096292.2|DYAK
OG0008589	LOC108005316|XP_016924018.1|DSUZ	LOC6524526|XP_039233583.1|DYAK
OG0008592	LOC108010088|XP_016930396.1|DSUZ	LOC6530575|XP_039229144.1|DYAK
OG0008593	LOC108012605|XP_016933514.1|DSUZ	LOC6533567|XP_002094277.1|DYAK
OG0008594	LOC118877957|XP_036674623.1|DSUZ	LOC6535805|XP_002096428.1|DYAK
OG0008595	LOC108017983|XP_016940815.1|DSUZ	LOC6531500|XP_002092299.1|DYAK
OG0008596	LOC108017783|XP_016940413.1|DSUZ	LOC6531506|XP_002092305.2|DYAK
OG0008597	LOC108017593|XP_016940171.1|DSUZ	LOC6538734|XP_002099249.1|DYAK
OG0008598	LOC108019222|XP_016942508.1|DSUZ	LOC6526005|XP_039229705.1|DYAK
OG0008599	LOC108015268|XP_016937119.1|DSUZ	LOC6524057|XP_002099926.3|DYAK
OG0008600	LOC108018378|XP_016941411.2|DSUZ	LOC6535892|XP_002096508.1|DYAK
OG0008601	LOC108007715|XP_016926958.1|DSUZ	LOC6526981|XP_002088077.1|DYAK
OG0008602	LOC108011536|XP_036674013.1|DSUZ	LOC6538682|XP_002099201.1|DYAK
OG0008603	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ	LOC6536928|XP_015048017.1|DYAK
OG0008604	LOC108009110|XP_016928670.1|DSUZ	LOC6532145|XP_002092921.1|DYAK
OG0008605	LOC108016924|XP_016939343.1|DSUZ	LOC6529706|XP_002090699.1|DYAK
OG0008606	LOC108005815|XP_016924636.1|DSUZ	LOC6526847|XP_002087947.1|DYAK
OG0008607	LOC108004871|XP_016923444.2|DSUZ	LOC6537527|XP_002098073.1|DYAK
OG0008608	LOC108016724|XP_036676577.1|DSUZ	LOC6524219|XP_002100082.3|DYAK
OG0008609	LOC108006039|XP_016924972.2|DSUZ	LOC6536617|XP_002097189.1|DYAK
OG0008610	LOC108017964|XP_016940728.1|DSUZ	LOC6531387|XP_002092190.1|DYAK
OG0008612	LOC108010209|XP_016930542.1|DSUZ	LOC120320824|XP_039227563.1|DYAK
OG0008614	LOC108015226|XP_016937059.1|DSUZ	LOC6525208|XP_002101046.1|DYAK
OG0008615	LOC108017097|XP_036675071.1|DSUZ	LOC6536069|XP_002096679.2|DYAK
OG0008616	LOC108010799|XP_016931219.2|DSUZ	LOC6538985|XP_039231213.1|DYAK
OG0008617	LOC108007793|XP_016927038.2|DSUZ	LOC6537891|XP_002098432.2|DYAK
OG0008619	LOC108011035|XP_016931576.1|DSUZ	LOC6527297|XP_002088391.1|DYAK
OG0008620	LOC108019907|XP_016943493.1|DSUZ	LOC6528542|XP_002089588.1|DYAK
OG0008621	LOC108010588|XP_036674236.1|DSUZ	LOC6536439|XP_002097020.2|DYAK
OG0008622	LOC108008852|XP_016928246.2|DSUZ	LOC6531717|XP_002092507.1|DYAK
OG0008623	LOC108019619|XP_016942989.1|DSUZ	LOC26535110|XP_015052869.1|DYAK
OG0008624	LOC108009155|XP_016928751.2|DSUZ	LOC6530346|XP_039227882.1|DYAK
OG0008625	LOC108009604|XP_016929577.1|DSUZ	LOC6528830|XP_002089862.1|DYAK
OG0008626	LOC108017372|XP_036677427.1|DSUZ	LOC6539120|XP_039226538.1|DYAK
OG0008627	LOC108012866|XP_016933833.1|DSUZ	LOC6532642|XP_039230511.1|DYAK
OG0008629	LOC108014728|XP_016936429.1|DSUZ	LOC26535445|XP_015052902.1|DYAK
OG0008630	LOC108020408|XP_016944191.2|DSUZ	LOC6523745|XP_002099620.1|DYAK
OG0008631	LOC108011336|XP_036672920.1|DSUZ	LOC6537664|XP_002098209.2|DYAK
OG0008632	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ	LOC6539066|XP_002099568.2|DYAK
OG0008633	LOC108009519|XP_036668949.1|DSUZ	LOC6530465|XP_039227897.1|DYAK
OG0008634	LOC108006066|XP_016924998.1|DSUZ	LOC26535980|XP_015045243.1|DYAK
OG0008635	LOC108019710|XP_016943098.1|DSUZ	LOC6528537|XP_002089583.1|DYAK
OG0008636	LOC108017417|XP_016939931.2|DSUZ	LOC6536775|XP_002097346.1|DYAK
OG0008637	LOC108012438|XP_016933293.1|DSUZ	LOC26535099|XP_015045156.1|DYAK
OG0008638	LOC108020304|XP_016943922.2|DSUZ	LOC6535581|XP_002096210.1|DYAK
OG0008639	LOC108020170|XP_016943761.1|DSUZ	LOC6538288|XP_002098815.3|DYAK
OG0008640	LOC108020114|XP_036672498.1|DSUZ	LOC6535624|XP_002096252.2|DYAK
OG0008641	LOC108016467|XP_036675510.1|DSUZ	LOC6538838|XP_002099351.2|DYAK
OG0008642	LOC108019981|XP_036674507.1|DSUZ	LOC6536659|XP_002097231.1|DYAK
OG0008643	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ	LOC6539065|XP_002099567.1|DYAK
OG0008644	LOC108008047|XP_016927318.1|DSUZ	LOC6538924|XP_002099428.1|DYAK
OG0008645	LOC108012760|XP_016933685.1|DSUZ	LOC6529549|XP_002090547.1|DYAK
OG0008646	LOC108009861|XP_016930055.1|DSUZ	LOC6529466|XP_002090468.1|DYAK
OG0008647	LOC108006015|XP_016924951.1|DSUZ	LOC6526759|XP_002087862.1|DYAK
OG0008648	LOC108015658|XP_016937646.1|DSUZ	LOC6529548|XP_002090546.1|DYAK
OG0008649	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ	LOC6531803|XP_002092590.1|DYAK
OG0008650	LOC108007659|XP_016926870.2|DSUZ	LOC6537140|XP_002097701.1|DYAK
OG0008651	LOC108010076|XP_016930380.1|DSUZ	LOC6530385|XP_002091311.1|DYAK
OG0008652	LOC108017795|XP_016940428.1|DSUZ	LOC6531099|XP_002091933.1|DYAK
OG0008653	LOC108008881|XP_016928275.1|DSUZ	LOC6531447|XP_002092250.1|DYAK
OG0008654	LOC108010225|XP_016930557.1|DSUZ	LOC6531918|XP_002092704.1|DYAK
OG0008655	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ	LOC6528596|XP_002089639.1|DYAK
OG0008656	LOC118878282|XP_036676100.1|DSUZ	LOC6524142|XP_002100005.1|DYAK
OG0008657	LOC108005275|XP_016923953.1|DSUZ	LOC6524764|XP_002100608.1|DYAK
OG0008658	LOC108015044|XP_016936766.1|DSUZ	LOC6524071|XP_002099935.1|DYAK
OG0008659	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ	LOC6533768|XP_002094472.2|DYAK
OG0008660	LOC108010496|XP_036671499.1|DSUZ	LOC6534290|XP_039230812.1|DYAK
OG0008661	LOC108012494|XP_016933391.1|DSUZ	LOC6532269|XP_002093041.1|DYAK
OG0008662	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ	LOC6535208|XP_002095867.1|DYAK
OG0008663	LOC108020322|XP_016943942.2|DSUZ	LOC6534907|XP_002095578.2|DYAK
OG0008664	LOC108013222|XP_016934438.2|DSUZ	LOC6532355|XP_002093115.1|DYAK
OG0008665	LOC108021702|XP_016946021.1|DSUZ	LOC6528218|XP_002089280.1|DYAK
OG0008666	LOC108015876|XP_016937932.2|DSUZ	LOC6539355|XP_002086248.2|DYAK
OG0008667	LOC108014674|XP_016936329.2|DSUZ	LOC6533825|XP_002094525.2|DYAK
OG0008668	LOC108012610|XP_016933518.1|DSUZ	LOC6532372|XP_002093124.1|DYAK
OG0008669	LOC108009912|XP_016930129.1|DSUZ	LOC6528970|XP_002090002.1|DYAK
OG0008670	LOC108016405|XP_016938543.2|DSUZ	LOC6537337|XP_015048287.1|DYAK
OG0008672	LOC108011602|XP_016932265.1|DSUZ	LOC6529497|XP_002090499.1|DYAK
OG0008673	LOC108021326|XP_016945481.1|DSUZ	LOC6527683|XP_002088769.2|DYAK
OG0008675	LOC108013371|XP_016934680.1|DSUZ	LOC6534162|XP_002094846.1|DYAK
OG0008675	LOC108012281|XP_016933072.2|DSUZ	LOC6534163|XP_002094847.1|DYAK
OG0008677	LOC108005973|XP_016924900.2|DSUZ	LOC6537804|XP_002098345.1|DYAK
OG0008679	LOC108015019|XP_016936736.1|DSUZ	LOC6525953|XP_002101773.1|DYAK
OG0008680	LOC108018986|XP_016942082.1|DSUZ	LOC6524311|XP_015045607.1|DYAK
OG0008681	LOC108004708|XP_036676984.1|DSUZ	LOC6524611|XP_002100468.1|DYAK
OG0008682	LOC108004842|XP_016923406.1|DSUZ	LOC6525844|XP_002101664.1|DYAK
OG0008683	LOC108016999|XP_016939435.1|DSUZ	LOC6523958|XP_002099830.2|DYAK
OG0008684	LOC108006547|XP_016925567.1|DSUZ	LOC6524712|XP_002100556.1|DYAK
OG0008685	LOC108008590|XP_016927958.1|DSUZ	LOC6530571|XP_002091484.3|DYAK
OG0008686	LOC108011038|XP_036673975.1|DSUZ	LOC6537840|XP_002098381.2|DYAK
OG0008687	LOC108009133|XP_016928726.1|DSUZ	LOC6531957|XP_002092743.2|DYAK
OG0008688	LOC108016543|XP_016938705.1|DSUZ	LOC6524428|XP_039233545.1|DYAK
OG0008689	LOC108017201|XP_036674391.1|DSUZ	LOC6536403|XP_002096985.1|DYAK
OG0008691	LOC108012481|XP_016933373.1|DSUZ	LOC6533146|XP_002093872.1|DYAK
OG0008692	LOC108018920|XP_016942001.1|DSUZ	LOC6525345|XP_002101181.1|DYAK
OG0008694	LOC108004852|XP_016923423.1|DSUZ	LOC6525826|XP_002101646.1|DYAK
OG0008695	LOC108019681|XP_016943062.1|DSUZ	LOC120320436|XP_015054155.1|DYAK
OG0008696	LOC108012106|XP_036674226.1|DSUZ	LOC6538493|XP_002099015.1|DYAK
OG0008698	LOC108004683|XP_016923161.2|DSUZ	LOC6525045|XP_002100884.1|DYAK
OG0008699	LOC108017635|XP_016940229.1|DSUZ	LOC26534786|XP_015050738.1|DYAK
OG0008700	LOC118877556|XP_036672593.1|DSUZ	LOC6535758|XP_002096381.3|DYAK
OG0008701	LOC108009691|XP_016929727.1|DSUZ	LOC6531586|XP_002092384.1|DYAK
OG0008702	LOC108014331|XP_016935895.2|DSUZ	LOC6536753|XP_002097325.1|DYAK
OG0008703	LOC108005632|XP_016924432.1|DSUZ	LOC6534429|XP_002095106.1|DYAK
OG0008704	LOC108021678|XP_016945982.1|DSUZ	LOC6526741|XP_002087844.1|DYAK
OG0008705	LOC108021598|XP_016945880.1|DSUZ	LOC6526988|XP_002088084.1|DYAK
OG0008706	LOC108010794|XP_036675457.1|DSUZ	LOC6539038|XP_002099540.1|DYAK
OG0008707	LOC108019031|XP_016942133.1|DSUZ	LOC6524918|XP_039226134.1|DYAK
OG0008708	LOC108013715|XP_016935143.1|DSUZ	LOC6525135|XP_039232754.1|DYAK
OG0008709	LOC108020166|XP_016943756.2|DSUZ	LOC6538277|XP_002098804.1|DYAK
OG0008710	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ	LOC6536932|XP_002097501.1|DYAK
OG0008711	LOC108018401|XP_036672529.1|DSUZ	LOC6535885|XP_039231054.1|DYAK
OG0008712	LOC108017984|XP_016940816.1|DSUZ	LOC6531499|XP_002092298.1|DYAK
OG0008714	LOC108021358|XP_016945533.1|DSUZ	LOC6526523|XP_039227731.1|DYAK
OG0008715	LOC108007959|XP_016927218.2|DSUZ	LOC6536251|XP_002096837.1|DYAK
OG0008716	LOC108006425|XP_016925438.2|DSUZ	LOC6538703|XP_002099218.1|DYAK
OG0008717	LOC108006831|XP_016925868.1|DSUZ	LOC6533372|XP_002094097.1|DYAK
OG0008718	LOC108009435|XP_016929261.1|DSUZ	LOC6531192|XP_002092020.3|DYAK
OG0008719	LOC108010795|XP_036675647.1|DSUZ	LOC6539033|XP_002099535.1|DYAK
OG0008721	LOC108005351|XP_016924080.2|DSUZ	LOC6524604|XP_002100461.3|DYAK
OG0008722	LOC108018545|XP_016941588.2|DSUZ	LOC6536278|XP_002096864.1|DYAK
OG0008723	LOC108012662|XP_016933577.1|DSUZ	LOC6533404|XP_015049989.1|DYAK
OG0008724	LOC108013136|XP_016934310.1|DSUZ	LOC6527929|XP_002088997.2|DYAK
OG0008725	LOC108009006|XP_016928440.1|DSUZ	LOC6530755|XP_002091645.1|DYAK
OG0008726	LOC108018108|XP_016941012.2|DSUZ	LOC6530021|XP_039228086.1|DYAK
OG0008727	LOC108011582|XP_016932239.2|DSUZ	LOC6536888|XP_002097457.2|DYAK
OG0008728	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ	LOC6536713|XP_002097285.2|DYAK
OG0008729	LOC108010412|XP_036675989.1|DSUZ	LOC6525772|XP_039231551.1|DYAK
OG0008730	LOC108016953|XP_016939377.1|DSUZ	LOC6525703|XP_002101525.1|DYAK
OG0008731	LOC118877879|XP_036674134.1|DSUZ, LOC108011005|XP_036675479.1|DSUZ	LOC6537308|XP_002097866.2|DYAK
OG0008732	LOC108011967|XP_016932717.1|DSUZ	LOC6527446|XP_002088538.1|DYAK
OG0008734	LOC108011598|XP_016932256.1|DSUZ	LOC6535282|XP_002095938.1|DYAK
OG0008735	LOC108008798|XP_016928185.1|DSUZ	LOC6530793|XP_002091676.1|DYAK
OG0008736	LOC108008410|XP_016927745.1|DSUZ	LOC6529283|XP_002090288.1|DYAK
OG0008737	LOC108018533|XP_016941575.2|DSUZ	LOC6536281|XP_002096867.3|DYAK
OG0008738	LOC118879392|XP_036678150.1|DSUZ, LOC108005722|XP_036677987.1|DSUZ	LOC6527095|XP_002088188.1|DYAK
OG0008739	LOC108013480|XP_016934852.1|DSUZ	LOC6534763|XP_002095438.1|DYAK
OG0008740	LOC108008351|XP_016927669.1|DSUZ	LOC6528817|XP_002089849.2|DYAK
OG0008741	LOC108009073|XP_016928576.1|DSUZ	LOC6528774|XP_002089808.1|DYAK
OG0008742	LOC108007113|XP_036670866.1|DSUZ	LOC6532765|XP_002093507.1|DYAK
OG0008743	LOC108009807|XP_016929970.1|DSUZ	LOC6529298|XP_002090303.1|DYAK
OG0008744	LOC108018213|XP_016941220.1|DSUZ	LOC6528462|XP_002089508.1|DYAK
OG0008745	LOC108015352|XP_016937252.2|DSUZ	LOC6525896|XP_039228904.1|DYAK
OG0008746	LOC108014201|XP_016935727.1|DSUZ	LOC6535706|XP_015047285.1|DYAK
OG0008747	LOC108013419|XP_016934767.1|DSUZ	LOC6539791|XP_039230285.1|DYAK
OG0008748	LOC108005661|XP_016924474.1|DSUZ	LOC6526398|XP_002087517.1|DYAK
OG0008749	LOC108016459|XP_016938603.1|DSUZ	LOC6527254|XP_002088348.1|DYAK
OG0008750	LOC108021164|XP_016945235.1|DSUZ	LOC6527942|XP_002089009.1|DYAK
OG0008751	LOC108019335|XP_016942645.2|DSUZ	LOC6536020|XP_002096635.1|DYAK
OG0008752	LOC108018532|XP_036673127.1|DSUZ	LOC6536273|XP_002096859.2|DYAK
OG0008753	LOC108013919|XP_016935413.1|DSUZ	LOC6533667|XP_002094373.1|DYAK
OG0008754	LOC108019618|XP_016942988.1|DSUZ	LOC6529923|XP_002090880.2|DYAK
OG0008755	LOC108017387|XP_016939896.1|DSUZ	LOC6538263|XP_002098790.2|DYAK
OG0008756	LOC108014884|XP_016936591.1|DSUZ	LOC6535600|XP_002096228.2|DYAK
OG0008757	LOC108015693|XP_036673162.1|DSUZ	LOC6537710|XP_039231703.1|DYAK
OG0008758	LOC108021329|XP_016945489.1|DSUZ	LOC6526365|XP_002087486.1|DYAK
OG0008759	LOC108021273|XP_016945395.1|DSUZ	LOC6527264|XP_015053652.2|DYAK
OG0008760	LOC108009638|XP_016929627.1|DSUZ	LOC6527156|XP_002088250.1|DYAK
OG0008761	LOC108021597|XP_016945879.1|DSUZ	LOC6527817|XP_002088890.1|DYAK
OG0008762	LOC118876744|XP_016942909.1|DSUZ	LOC6528597|XP_002089640.1|DYAK
OG0008763	LOC108007728|XP_016926967.1|DSUZ	LOC6527102|XP_015053197.1|DYAK
OG0008764	LOC108008922|XP_016928322.1|DSUZ	LOC6527572|XP_002088662.1|DYAK
OG0008765	LOC108019655|XP_016943032.1|DSUZ	LOC6530084|XP_002091030.1|DYAK
OG0008766	LOC108009416|XP_016929236.1|DSUZ, LOC118876826|XP_036668735.1|DSUZ, LOC108008765|XP_016928156.1|DSUZ	LOC6526471|XP_002087589.2|DYAK
OG0008767	LOC108017881|XP_016940533.1|DSUZ	LOC6531098|XP_002091932.1|DYAK
OG0008768	LOC108009979|XP_016930242.1|DSUZ	LOC6532062|XP_002092839.1|DYAK
OG0008769	LOC108010033|XP_016930328.1|DSUZ	LOC6530622|XP_002091535.1|DYAK
OG0008770	LOC108017798|XP_016940432.1|DSUZ	LOC6528417|XP_015054374.1|DYAK
OG0008771	LOC108009542|XP_016929472.1|DSUZ	LOC6530291|XP_039228665.1|DYAK
OG0008772	LOC108008174|XP_016927454.1|DSUZ	LOC6529299|XP_002090304.1|DYAK
OG0008773	LOC108009191|XP_016928832.1|DSUZ	LOC26536020|XP_015051178.1|DYAK
OG0008774	LOC108008677|XP_016928059.1|DSUZ	LOC6530812|XP_002091695.1|DYAK
OG0008775	LOC108009324|XP_016929083.1|DSUZ	LOC6531694|XP_002092485.1|DYAK
OG0008776	LOC108008343|XP_016927660.1|DSUZ	LOC6530448|XP_002091364.1|DYAK
OG0008777	LOC108009708|XP_016929752.1|DSUZ	LOC6531282|XP_015051228.1|DYAK
OG0008778	LOC108018061|XP_016940946.1|DSUZ	LOC6528293|XP_002089346.1|DYAK
OG0008779	LOC108018905|XP_016941986.1|DSUZ	LOC6524372|XP_002100230.1|DYAK
