Orthogroup	DSUZ.longest_only	DHYD.longest_only
OG0008796	LOC108015441|XP_036675582.1|DSUZ	LOC111602973|XP_023176130.2|DHYD, LOC111602963|XP_023176110.1|DHYD
OG0008797	LOC108015606|XP_016937583.1|DSUZ, LOC108014526|XP_036673697.1|DSUZ	LOC111601998|XP_023174655.2|DHYD, LOC111601999|XP_023174656.1|DHYD
OG0008806	LOC108019219|XP_016942504.1|DSUZ	LOC111595965|XP_023165708.2|DHYD
OG0008807	LOC108005328|XP_036675873.1|DSUZ	LOC111596740|XP_030079891.1|DHYD
OG0008808	LOC108005292|XP_016923980.1|DSUZ	LOC111591981|XP_023159699.2|DHYD
OG0008809	LOC118877843|XP_036673960.1|DSUZ	LOC111601782|XP_023174310.1|DHYD
OG0008811	LOC108006415|XP_036673233.1|DSUZ	LOC111594968|XP_023164236.2|DHYD
OG0008813	LOC108010601|XP_036674348.1|DSUZ	LOC111602737|XP_023175757.2|DHYD
OG0008815	LOC118877577|XP_036672725.1|DSUZ	LOC111598338|XP_023169310.2|DHYD
OG0008816	LOC108006849|XP_016925887.1|DSUZ	LOC111603696|XP_023177164.2|DHYD
OG0008819	LOC108010197|XP_016930530.1|DSUZ	LOC111595520|XP_030081993.1|DHYD
OG0008820	LOC108013464|XP_016934834.1|DSUZ	LOC111598480|XP_023169506.2|DHYD
OG0008822	LOC108007437|XP_016926588.1|DSUZ	LOC111592614|XP_023160715.1|DHYD
OG0008823	LOC108015043|XP_016936765.1|DSUZ	LOC111597116|XP_023167509.2|DHYD
OG0008824	LOC108006159|XP_036672288.1|DSUZ	LOC111600124|XP_023171857.1|DHYD
OG0008825	LOC108006144|XP_036670760.1|DSUZ	LOC111604524|XP_023178391.2|DHYD
OG0008829	LOC108016782|XP_016939039.1|DSUZ	LOC111598880|XP_023170114.1|DHYD
OG0008830	LOC108010443|XP_036675962.1|DSUZ	LOC111603193|XP_023176447.1|DHYD
OG0008831	LOC108016751|XP_016938983.1|DSUZ	LOC111604048|XP_023177673.2|DHYD
OG0008832	LOC108016644|XP_016938835.1|DSUZ	LOC111604051|XP_023177677.2|DHYD
OG0008833	LOC108019166|XP_016942413.1|DSUZ	LOC111594992|XP_023164260.2|DHYD
OG0008834	LOC108017667|XP_016940265.1|DSUZ	LOC111600822|XP_023172892.1|DHYD
OG0008835	LOC118877878|XP_036674132.1|DSUZ, LOC108007809|XP_016927061.2|DSUZ	LOC115483349|XP_030080728.1|DHYD, LOC111595035|XP_023164329.1|DHYD
OG0008836	LOC108018191|XP_016941190.1|DSUZ	LOC111597689|XP_023168289.1|DHYD
OG0008837	LOC108011073|XP_016931625.1|DSUZ, LOC108008658|XP_016928034.1|DSUZ	LOC111600647|XP_023172633.2|DHYD
OG0008838	LOC108021360|XP_016945537.1|DSUZ	LOC111594648|XP_023163812.2|DHYD
OG0008839	LOC108008331|XP_016927646.1|DSUZ	LOC111597932|XP_023168655.1|DHYD
OG0008840	LOC108021305|XP_016945446.1|DSUZ	LOC111599155|XP_023170494.2|DHYD
OG0008841	LOC108007081|XP_036671384.1|DSUZ	LOC111604490|XP_023178349.2|DHYD
OG0008842	LOC108008205|XP_036668942.1|DSUZ	LOC111605281|XP_023179493.2|DHYD
OG0008843	LOC108007165|XP_016926274.1|DSUZ	LOC111595303|XP_023164727.1|DHYD
OG0008845	LOC108008962|XP_016928367.1|DSUZ	LOC111601182|XP_023173428.1|DHYD
OG0008846	LOC108020726|XP_016944583.2|DSUZ, LOC118877258|XP_036670919.1|DSUZ	LOC111601030|XP_023173207.2|DHYD
OG0008847	LOC108015980|XP_016938056.1|DSUZ	LOC111600824|XP_023172896.2|DHYD
OG0008848	LOC108008243|XP_016927523.2|DSUZ	LOC111593875|XP_023162707.2|DHYD
OG0008849	LOC108004567|XP_016922992.1|DSUZ	LOC111598824|XP_023170023.1|DHYD
OG0008850	LOC108008823|XP_016928218.1|DSUZ	LOC111602087|XP_030079719.1|DHYD
OG0008851	LOC108007374|XP_016926522.1|DSUZ	LOC111601314|XP_023173614.2|DHYD
OG0008852	LOC108019571|XP_016942897.1|DSUZ	LOC111594164|XP_023163115.2|DHYD
OG0008854	LOC108021334|XP_016945499.1|DSUZ	LOC111599141|XP_023170472.2|DHYD
OG0008855	LOC108018941|XP_016942027.1|DSUZ	LOC111602050|XP_023174729.2|DHYD
OG0008856	LOC108020425|XP_016944224.1|DSUZ	LOC111597851|XP_023168533.1|DHYD
OG0008857	LOC108005801|XP_036672069.1|DSUZ	LOC111602895|XP_023176000.1|DHYD
OG0008858	LOC108012037|XP_016932806.1|DSUZ, LOC108006776|XP_036674578.1|DSUZ	LOC111597597|XP_023168166.2|DHYD
OG0008859	LOC108012419|XP_016933268.1|DSUZ	LOC111598205|XP_023169107.1|DHYD
OG0008860	LOC108019306|XP_016942616.2|DSUZ	LOC115483338|XP_030080678.1|DHYD
OG0008861	LOC108006533|XP_016925547.1|DSUZ, LOC108010232|XP_036668604.1|DSUZ	LOC111598005|XP_023168765.1|DHYD
OG0008862	LOC108018281|XP_036674687.1|DSUZ	LOC111602528|XP_023175389.2|DHYD
OG0008863	LOC118879637|XP_036678424.1|DSUZ, LOC118879638|XP_036678425.1|DSUZ, LOC108021236|XP_036677646.1|DSUZ	LOC111593659|XP_023162313.2|DHYD
OG0008864	LOC108008750|XP_016928137.1|DSUZ	LOC111601224|XP_023173487.2|DHYD
OG0008865	LOC108007451|XP_016926609.1|DSUZ	LOC111602474|XP_023175304.2|DHYD
OG0008866	LOC108013622|XP_036668767.1|DSUZ	LOC111596004|XP_023165777.1|DHYD
OG0008867	LOC108019134|XP_016942365.1|DSUZ	LOC111594991|XP_023164259.1|DHYD
OG0008868	LOC108008779|XP_016928165.1|DSUZ	LOC111597735|XP_023168354.1|DHYD
OG0008869	LOC108006889|XP_016925962.2|DSUZ	LOC111592867|XP_023161081.2|DHYD
OG0008870	LOC108020712|XP_016944569.2|DSUZ, LOC118877540|XP_036672491.1|DSUZ	LOC111592255|XP_023160105.2|DHYD
OG0008871	LOC108013418|XP_016934765.1|DSUZ	LOC111604312|XP_023178128.2|DHYD
OG0008872	LOC108021403|XP_016945591.1|DSUZ	LOC111601301|XP_023173588.2|DHYD
OG0008873	LOC108006587|XP_016925603.1|DSUZ	LOC111605019|XP_023179117.2|DHYD
OG0008874	LOC108009005|XP_016928438.1|DSUZ	LOC111595545|XP_023165099.2|DHYD
OG0008875	LOC108019624|XP_016942995.1|DSUZ	LOC111605206|XP_023179392.2|DHYD
OG0008876	LOC108020413|XP_016944203.1|DSUZ	LOC111593715|XP_030079836.1|DHYD
OG0008877	LOC108005724|XP_036670856.1|DSUZ	LOC111605623|XP_023180043.2|DHYD
OG0008878	LOC108021651|XP_016945953.1|DSUZ	LOC111603873|XP_023177448.2|DHYD
OG0008879	LOC108009862|XP_016930051.1|DSUZ	LOC111593874|XP_023162706.2|DHYD
OG0008880	LOC108014624|XP_016936276.2|DSUZ, LOC118878104|XP_036675345.1|DSUZ	LOC111595765|XP_023165415.1|DHYD
OG0008881	LOC108008835|XP_016928230.1|DSUZ	LOC111594324|XP_023163336.2|DHYD
OG0008882	LOC108021072|XP_016945073.2|DSUZ	LOC111594693|XP_023163881.2|DHYD
OG0008883	LOC108017490|XP_016940029.2|DSUZ	LOC111593344|XP_023161824.1|DHYD
OG0008884	LOC108019976|XP_036674328.1|DSUZ	LOC111596674|XP_023166746.1|DHYD
OG0008885	LOC108021320|XP_016945475.1|DSUZ	LOC111592622|XP_023160725.2|DHYD
OG0008886	LOC108010155|XP_016930477.1|DSUZ	LOC111593519|XP_023162079.1|DHYD
OG0008887	LOC108009808|XP_016929971.1|DSUZ	LOC111602112|XP_023174825.2|DHYD
OG0008888	LOC108013296|XP_016934573.1|DSUZ	LOC111603683|XP_023177135.2|DHYD
OG0008889	LOC108009085|XP_016928631.1|DSUZ	LOC111597025|XP_023167303.2|DHYD
OG0008891	LOC108020198|XP_036670858.1|DSUZ	LOC111591925|XP_023159619.2|DHYD
OG0008892	LOC108009871|XP_016930063.1|DSUZ	LOC111600636|XP_023172610.2|DHYD, LOC115483361|XP_030080905.1|DHYD
OG0008893	LOC108014465|XP_016936076.1|DSUZ	LOC111601659|XP_023174111.1|DHYD
OG0008894	LOC108012181|XP_036672951.1|DSUZ	LOC111602710|XP_023175715.1|DHYD
OG0008895	LOC108017200|XP_016939683.2|DSUZ	LOC111593320|XP_023161793.2|DHYD
OG0008897	LOC108018625|XP_016941679.2|DSUZ, LOC108004865|XP_036673620.1|DSUZ	LOC111603616|XP_023177052.1|DHYD
OG0008898	LOC108019899|XP_016943475.1|DSUZ	LOC111592101|XP_023159895.2|DHYD
OG0008899	LOC108018477|XP_016941525.1|DSUZ	LOC111595760|XP_023165401.2|DHYD
OG0008900	LOC108021178|XP_016945249.1|DSUZ	LOC111595438|XP_023164931.2|DHYD
OG0008901	LOC108005893|XP_016924771.1|DSUZ	LOC111601082|XP_030081487.1|DHYD
OG0008902	LOC108020334|XP_016943956.1|DSUZ	LOC111598104|XP_023168928.1|DHYD
OG0008903	LOC108010463|XP_016930825.1|DSUZ	LOC111599116|XP_023170445.1|DHYD
OG0008904	LOC108008710|XP_016928096.1|DSUZ	LOC111600764|XP_030080943.1|DHYD
OG0008905	LOC108020399|XP_016944173.1|DSUZ	LOC111593706|XP_023162432.2|DHYD
OG0008906	LOC108013629|XP_016935062.1|DSUZ	LOC111597533|XP_023168079.2|DHYD
OG0008907	LOC108005703|XP_016924519.2|DSUZ	LOC111593378|XP_023161865.2|DHYD
OG0008908	LOC108017145|XP_036675068.1|DSUZ	LOC111603413|XP_030081733.1|DHYD
OG0008909	LOC108007614|XP_016926809.2|DSUZ	LOC111596153|XP_023166010.1|DHYD
OG0008910	LOC108006990|XP_016926086.2|DSUZ	LOC111595702|XP_030081556.1|DHYD
OG0008911	LOC108020098|XP_016943688.2|DSUZ, LOC108020100|XP_016943689.2|DSUZ	LOC111604207|XP_023177936.2|DHYD
OG0008912	LOC108011616|XP_016932276.1|DSUZ	LOC111602673|XP_023175634.1|DHYD
OG0008913	LOC108020524|XP_016944358.1|DSUZ	LOC111600049|XP_023171746.1|DHYD
OG0008914	LOC108010571|XP_016930939.1|DSUZ	LOC111602656|XP_023175596.2|DHYD, LOC115483716|XP_030081662.1|DHYD
OG0008915	LOC108014244|XP_016935770.1|DSUZ	LOC111595819|XP_023165496.2|DHYD
OG0008916	LOC108021614|XP_016945902.1|DSUZ	LOC111599067|XP_023170356.2|DHYD
OG0008917	LOC108019211|XP_016942496.1|DSUZ	LOC111602485|XP_023175316.1|DHYD
OG0008918	LOC108009311|XP_016929060.1|DSUZ, LOC108005369|XP_016924117.1|DSUZ	LOC111602172|XP_023174901.2|DHYD
OG0008919	LOC108020992|XP_016944942.1|DSUZ	LOC111599176|XP_030080393.1|DHYD
OG0008920	LOC108014902|XP_016936612.2|DSUZ	LOC111595120|XP_023164458.1|DHYD
OG0008921	LOC108016345|XP_016938471.1|DSUZ	LOC111603922|XP_023177515.2|DHYD
OG0008922	LOC108021373|XP_016945557.1|DSUZ	LOC111600607|XP_030079090.1|DHYD
OG0008923	LOC108017803|XP_016940438.1|DSUZ	LOC111592403|XP_023160346.1|DHYD
OG0008924	LOC108010000|XP_036669232.1|DSUZ	LOC111602119|XP_023174836.1|DHYD
OG0008925	LOC108018222|XP_016941230.1|DSUZ	LOC111602225|XP_023174973.1|DHYD
OG0008926	LOC108009366|XP_016929159.1|DSUZ	LOC111593882|XP_023162720.1|DHYD
OG0008927	LOC108010275|XP_016930625.1|DSUZ	LOC111604086|XP_023177745.2|DHYD
OG0008928	LOC108017764|XP_016940370.1|DSUZ, LOC108017765|XP_016940371.1|DSUZ	LOC111593905|XP_023162744.1|DHYD
OG0008929	LOC108017988|XP_016940819.1|DSUZ	LOC111593293|XP_030081016.1|DHYD
OG0008930	LOC108015946|XP_016938018.2|DSUZ	LOC111596564|XP_023166609.2|DHYD
OG0008931	LOC108008561|XP_016927921.1|DSUZ	LOC111597685|XP_023168283.2|DHYD
OG0008932	LOC108008934|XP_016928335.1|DSUZ	LOC111593837|XP_023162642.1|DHYD
OG0008933	LOC108008728|XP_016928117.1|DSUZ	LOC111605221|XP_023179412.2|DHYD
OG0008934	LOC108005834|XP_016924664.1|DSUZ, LOC108005832|XP_016924658.1|DSUZ	LOC111593203|XP_023161603.2|DHYD
OG0008935	LOC108017842|XP_016940486.1|DSUZ	LOC115482738|XP_030078929.1|DHYD, LOC111593817|XP_023162614.2|DHYD
OG0008936	LOC108010238|XP_016930580.1|DSUZ	LOC111598019|XP_023168799.2|DHYD
OG0008937	LOC108009664|XP_016929679.1|DSUZ	LOC111592190|XP_023160025.2|DHYD
OG0008938	LOC108019738|XP_036669976.1|DSUZ	LOC111599733|XP_030078582.1|DHYD
OG0008939	LOC108018165|XP_016941145.2|DSUZ	LOC111593836|XP_023162645.2|DHYD
OG0008940	LOC108009441|XP_016929276.1|DSUZ	LOC111596992|XP_023167251.2|DHYD
OG0008941	LOC108017007|XP_016939449.1|DSUZ	LOC111598140|XP_023168970.2|DHYD
OG0008942	LOC108016947|XP_016939369.1|DSUZ	LOC111596635|XP_023166690.2|DHYD
OG0008943	LOC108016623|XP_016938807.1|DSUZ	LOC111592978|XP_023161241.2|DHYD
OG0008944	LOC108005433|XP_016924202.1|DSUZ	LOC111598138|XP_023168968.2|DHYD
OG0008945	LOC108015236|XP_016937071.1|DSUZ	LOC111603170|XP_023176418.1|DHYD
OG0008946	LOC108004725|XP_016923236.1|DSUZ	LOC111597373|XP_030079954.1|DHYD
OG0008947	LOC108015158|XP_016936924.1|DSUZ	LOC115482959|XP_030079325.1|DHYD, LOC111601912|XP_023174528.2|DHYD
OG0008948	LOC108016897|XP_016939298.2|DSUZ	LOC111605602|XP_023179982.2|DHYD
OG0008949	LOC108012614|XP_016933523.1|DSUZ	LOC111598066|XP_030080057.1|DHYD
OG0008951	LOC118877363|XP_036671761.1|DSUZ	LOC111604723|XP_030079625.1|DHYD
OG0008952	LOC108004598|XP_016923027.1|DSUZ	LOC111603164|XP_023176410.2|DHYD
OG0008953	LOC108007681|XP_036670559.1|DSUZ	LOC111601719|XP_023174208.2|DHYD, LOC111592879|XP_023161097.2|DHYD
OG0008955	LOC108005817|XP_016924634.1|DSUZ	LOC111597378|XP_023167803.2|DHYD
OG0008956	LOC108008951|XP_016928351.1|DSUZ	LOC111591871|XP_023159522.2|DHYD
OG0008957	LOC108013615|XP_016935045.1|DSUZ	LOC111600927|XP_030082035.1|DHYD
OG0008958	LOC108017623|XP_016940210.2|DSUZ	LOC111600999|XP_023173162.2|DHYD
OG0008959	LOC108006212|XP_016925139.1|DSUZ	LOC111600952|XP_023173097.2|DHYD
OG0008960	LOC108014645|XP_036671157.1|DSUZ	LOC115483738|XP_030081796.1|DHYD
OG0008961	LOC108021692|XP_016946006.1|DSUZ	LOC111595183|XP_023164530.2|DHYD
OG0008962	LOC108019011|XP_016942112.1|DSUZ	LOC111594993|XP_023164261.1|DHYD
OG0008963	LOC108021777|XP_036677015.1|DSUZ	LOC111603143|XP_023176387.2|DHYD
OG0008964	LOC108016576|XP_016938745.1|DSUZ	LOC111601827|XP_023174421.1|DHYD, LOC111601824|XP_023174416.1|DHYD
OG0008965	LOC108021124|XP_016945169.1|DSUZ	LOC111603956|XP_023177559.2|DHYD
OG0008966	LOC108010277|XP_016930633.1|DSUZ	LOC111596196|XP_023166075.1|DHYD
OG0008967	LOC118877362|XP_036671748.1|DSUZ	LOC111604454|XP_023178300.2|DHYD
OG0008968	LOC108011281|XP_016931880.1|DSUZ	LOC111595835|XP_023165511.2|DHYD
OG0008969	LOC108012538|XP_016933445.1|DSUZ	LOC111595868|XP_023165552.1|DHYD
OG0008970	LOC108009455|XP_016929316.1|DSUZ	LOC111595845|XP_023165523.2|DHYD
OG0008971	LOC108012712|XP_016933630.1|DSUZ	LOC111592849|XP_030079474.1|DHYD
OG0008972	LOC108012607|XP_016933516.2|DSUZ	LOC111601087|XP_023173282.2|DHYD, LOC111601064|XP_023173255.2|DHYD
OG0008973	LOC108007999|XP_016927267.2|DSUZ, LOC108008000|XP_036672145.1|DSUZ	LOC111595073|XP_023164397.1|DHYD
OG0008977	LOC108013714|XP_016935147.1|DSUZ	LOC111603985|XP_023177598.1|DHYD
OG0008978	LOC118878048|XP_036675107.1|DSUZ, LOC108007468|XP_016926640.2|DSUZ, LOC118878035|XP_036675058.1|DSUZ	LOC111600905|XP_023173029.1|DHYD
OG0008979	LOC108017166|XP_016939653.1|DSUZ	LOC111594772|XP_023163990.2|DHYD
OG0008985	LOC108011312|XP_016931907.2|DSUZ	LOC111604720|XP_030079624.1|DHYD
OG0008987	LOC108017028|XP_016939475.1|DSUZ	LOC111599366|XP_023170767.1|DHYD
OG0008988	LOC108020856|XP_036674336.1|DSUZ, LOC118876792|XP_036672682.1|DSUZ	LOC111602786|XP_023175826.1|DHYD
OG0008989	LOC108018915|XP_036675710.1|DSUZ	LOC111603091|XP_023176320.1|DHYD
OG0008990	LOC108012974|XP_016934027.1|DSUZ	LOC111595653|XP_023165244.2|DHYD
OG0008991	LOC118878509|XP_036677405.1|DSUZ	LOC111598554|XP_023169615.2|DHYD
OG0008993	LOC108015894|XP_036672020.1|DSUZ	LOC111592812|XP_030080595.1|DHYD
OG0008994	LOC108021559|XP_036672279.1|DSUZ	LOC111601876|XP_023174486.1|DHYD
OG0008995	LOC108008090|XP_016927369.2|DSUZ	LOC111599667|XP_023171140.2|DHYD
OG0008996	LOC108018962|XP_016942054.1|DSUZ	LOC111596727|XP_023166824.2|DHYD
OG0008997	LOC108016812|XP_016939101.1|DSUZ	LOC111593039|XP_023161374.2|DHYD
OG0008999	LOC108015080|XP_016936808.1|DSUZ	LOC111596042|XP_023165846.1|DHYD
OG0009000	LOC108004777|XP_016923315.1|DSUZ	LOC111593517|XP_023162074.2|DHYD
OG0009001	LOC108021110|XP_016945140.1|DSUZ	LOC111603894|XP_023177480.1|DHYD
OG0009002	LOC108013833|XP_016935304.2|DSUZ	LOC111601775|XP_023174289.1|DHYD
OG0009003	LOC108014520|XP_016936148.2|DSUZ	LOC111597347|XP_030081680.1|DHYD, LOC111597345|XP_030081678.1|DHYD
OG0009004	LOC108008727|XP_016928115.1|DSUZ	LOC111603875|XP_023177454.1|DHYD
OG0009005	LOC108011962|XP_016932709.1|DSUZ	LOC111605529|XP_023179858.1|DHYD
OG0009006	LOC108011994|XP_016932749.2|DSUZ	LOC115483787|XP_030081905.1|DHYD, LOC111595031|XP_023164323.1|DHYD
OG0009007	LOC108013500|XP_016934874.1|DSUZ	LOC111599837|XP_023171399.2|DHYD
OG0009008	LOC108015969|XP_036672610.1|DSUZ	LOC111596706|XP_023166794.1|DHYD
OG0009009	LOC108011047|XP_036670256.1|DSUZ	LOC111603716|XP_030081519.1|DHYD
OG0009010	LOC108013277|XP_016934537.1|DSUZ	LOC111601604|XP_023174037.2|DHYD
OG0009011	LOC108020017|XP_036671503.1|DSUZ	LOC111596025|XP_030079501.1|DHYD
OG0009012	LOC108008335|XP_016927650.1|DSUZ	LOC111592524|XP_023160547.2|DHYD
OG0009013	LOC108015267|XP_016937117.1|DSUZ	LOC111597354|XP_023167770.2|DHYD
OG0009014	LOC108011311|XP_016931906.1|DSUZ	LOC111604686|XP_023178622.2|DHYD
OG0009015	LOC108005757|XP_036672070.1|DSUZ	LOC111602897|XP_023176002.2|DHYD
OG0009016	LOC108006863|XP_016925921.1|DSUZ	LOC111603040|XP_023176238.2|DHYD
OG0009017	LOC108021562|XP_016945824.1|DSUZ	LOC111596329|XP_023166262.2|DHYD
OG0009018	LOC108020403|XP_016944178.1|DSUZ	LOC111597780|XP_030081715.1|DHYD
OG0009019	LOC108020336|XP_016943960.1|DSUZ	LOC111597814|XP_030081707.1|DHYD
OG0009020	LOC108006405|XP_036673292.1|DSUZ	LOC111603299|XP_023176592.2|DHYD
OG0009021	LOC108013796|XP_036674884.1|DSUZ	LOC111599572|XP_023171011.1|DHYD
OG0009022	LOC108005691|XP_036673928.1|DSUZ	LOC111596623|XP_023166681.1|DHYD
OG0009023	LOC108020155|XP_016943745.2|DSUZ	LOC111597865|XP_023168556.2|DHYD
OG0009024	LOC108011528|XP_016932180.1|DSUZ	LOC111593672|XP_030081548.1|DHYD
OG0009025	LOC108018376|XP_036672591.1|DSUZ	LOC111598530|XP_023169587.2|DHYD
OG0009026	LOC108020668|XP_036673348.1|DSUZ	LOC111597026|XP_023167308.2|DHYD
OG0009027	LOC108019804|XP_016943302.1|DSUZ	LOC111603980|XP_023177596.2|DHYD
OG0009028	LOC108013158|XP_016934341.1|DSUZ	LOC111605682|XP_023180117.2|DHYD
OG0009029	LOC108011042|XP_016931584.1|DSUZ	LOC111602258|XP_023175021.1|DHYD
OG0009030	LOC108021179|XP_016945250.1|DSUZ	LOC111599086|XP_023170390.2|DHYD
OG0009031	LOC108017117|XP_016939566.1|DSUZ	LOC111603390|XP_023176721.1|DHYD
OG0009032	LOC108017120|XP_016939570.1|DSUZ	LOC111603392|XP_023176724.2|DHYD
OG0009033	LOC108011968|XP_016932718.1|DSUZ	LOC111605493|XP_023179809.2|DHYD
OG0009034	LOC108021443|XP_016945652.2|DSUZ	LOC111601155|XP_023173399.2|DHYD
OG0009035	LOC108009656|XP_016929668.1|DSUZ	LOC111594682|XP_023163870.2|DHYD
OG0009036	LOC108009731|XP_016929803.1|DSUZ	LOC111592135|XP_023159943.2|DHYD
OG0009037	LOC108020792|XP_016944663.1|DSUZ	LOC111599361|XP_023170761.2|DHYD
OG0009038	LOC108014824|XP_016936511.2|DSUZ	LOC111603292|XP_023176580.2|DHYD
OG0009039	LOC108014570|XP_016936212.2|DSUZ	LOC111602953|XP_023176093.2|DHYD
OG0009040	LOC108009681|XP_016929708.1|DSUZ	LOC111592122|XP_023159923.2|DHYD
OG0009041	LOC108014141|XP_036672617.1|DSUZ	LOC111599555|XP_023170990.2|DHYD
OG0009042	LOC108005357|XP_016924095.2|DSUZ	LOC111591952|XP_023159654.1|DHYD
OG0009043	LOC108005626|XP_016924429.1|DSUZ	LOC111600516|XP_023172416.2|DHYD
OG0009044	LOC108016968|XP_016939400.1|DSUZ	LOC111599309|XP_023170686.2|DHYD
OG0009045	LOC108016011|XP_036674988.1|DSUZ	LOC111592374|XP_023160310.2|DHYD
OG0009046	LOC108007765|XP_016927010.2|DSUZ	LOC111599221|XP_030081818.1|DHYD
OG0009047	LOC108017742|XP_016940341.1|DSUZ	LOC111593848|XP_023162662.1|DHYD
OG0009048	LOC108017057|XP_016939507.1|DSUZ	LOC111594788|XP_023164012.1|DHYD
OG0009049	LOC108014555|XP_016936188.1|DSUZ	LOC111604632|XP_023178537.2|DHYD
OG0009050	LOC108016257|XP_016938371.1|DSUZ	LOC111600406|XP_023172255.2|DHYD
OG0009051	LOC108017898|XP_016940557.1|DSUZ	LOC111594860|XP_023164110.2|DHYD
OG0009052	LOC108011789|XP_036675110.1|DSUZ	LOC111595283|XP_023164707.1|DHYD
OG0009053	LOC108020615|XP_036673285.1|DSUZ	LOC111593376|XP_023161862.2|DHYD
OG0009054	LOC108019279|XP_036673853.1|DSUZ	LOC111592029|XP_023159792.1|DHYD
OG0009055	LOC108013394|XP_016934738.1|DSUZ	LOC111600400|XP_023172251.2|DHYD
OG0009056	LOC108009078|XP_016928617.1|DSUZ	LOC111598780|XP_023169961.2|DHYD
OG0009057	LOC108012858|XP_016933814.1|DSUZ	LOC111596511|XP_023166544.1|DHYD
OG0009058	LOC108020352|XP_036673235.1|DSUZ	LOC111594137|XP_030080179.1|DHYD
OG0009059	LOC108007405|XP_036671314.1|DSUZ	LOC111601694|XP_023174173.2|DHYD
OG0009060	LOC108014709|XP_036674276.1|DSUZ	LOC111603448|XP_023176802.2|DHYD
OG0009061	LOC108009659|XP_016929669.1|DSUZ	LOC111595584|XP_023165159.2|DHYD
OG0009062	LOC108009089|XP_016928635.1|DSUZ	LOC111605217|XP_023179407.2|DHYD
OG0009063	LOC108021090|XP_016945102.1|DSUZ	LOC111595506|XP_023165046.2|DHYD
OG0009064	LOC108009694|XP_016929732.1|DSUZ	LOC111602580|XP_023175504.2|DHYD
OG0009065	LOC108015826|XP_036674384.1|DSUZ	LOC111594823|XP_023164056.2|DHYD
OG0009066	LOC108012497|XP_016933395.1|DSUZ	LOC111595272|XP_023164687.2|DHYD
OG0009067	LOC108007449|XP_036671666.1|DSUZ	LOC111597631|XP_023168200.2|DHYD
OG0009068	LOC108017834|XP_016940476.1|DSUZ	LOC111604119|XP_023177795.2|DHYD
OG0009069	LOC108005747|XP_016924567.1|DSUZ	LOC111602508|XP_023175354.2|DHYD
OG0009070	LOC108009970|XP_016930221.1|DSUZ	LOC111592206|XP_023160041.2|DHYD
OG0009071	LOC118877895|XP_036674234.1|DSUZ	LOC111603027|XP_023176228.1|DHYD
OG0009072	LOC108013817|XP_016935283.2|DSUZ	LOC111602753|XP_023175773.2|DHYD
OG0009073	LOC108015575|XP_036672764.1|DSUZ	LOC111596691|XP_023166773.2|DHYD
OG0009074	LOC108011674|XP_036674195.1|DSUZ	LOC111596453|XP_023166446.2|DHYD
OG0009075	LOC108005939|XP_016924854.1|DSUZ	LOC111595730|XP_023165347.2|DHYD
OG0009076	LOC108018527|XP_016941568.2|DSUZ	LOC111598575|XP_023169647.2|DHYD
OG0009077	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ	LOC111592362|XP_023160290.1|DHYD
OG0009078	LOC108006045|XP_016924978.1|DSUZ	LOC111601370|XP_030081634.1|DHYD
OG0009079	LOC108011520|XP_036674016.1|DSUZ	LOC111593346|XP_023161827.2|DHYD
OG0009080	LOC108014556|XP_036673328.1|DSUZ	LOC111602976|XP_023176135.2|DHYD
OG0009081	LOC108016311|XP_016938434.1|DSUZ	LOC111595173|XP_023164521.2|DHYD
OG0009082	LOC108014813|XP_036673485.1|DSUZ	LOC111604633|XP_023178538.2|DHYD
OG0009083	LOC108004741|XP_016923256.2|DSUZ	LOC115482972|XP_030079421.1|DHYD, LOC111605137|XP_023179282.2|DHYD
OG0009084	LOC108010938|XP_036674655.1|DSUZ	LOC111598584|XP_030081606.1|DHYD
OG0009085	LOC108006013|XP_036674450.1|DSUZ	LOC111600275|XP_023172091.2|DHYD
OG0009086	LOC108011663|XP_016932349.1|DSUZ	LOC111601990|XP_023174647.1|DHYD
OG0009087	LOC108017461|XP_036674317.1|DSUZ	LOC111594965|XP_023164231.2|DHYD
OG0009088	LOC108017264|XP_016939767.2|DSUZ	LOC111592486|XP_023160474.2|DHYD
OG0009089	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ	LOC111594274|XP_023163273.1|DHYD
OG0009090	LOC108015491|XP_036675578.1|DSUZ	LOC111592683|XP_023160816.1|DHYD
OG0009091	LOC108011594|XP_016932251.1|DSUZ	LOC111602630|XP_023175560.2|DHYD
OG0009092	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ	LOC111602642|XP_023175575.2|DHYD
OG0009093	LOC108020241|XP_016943850.2|DSUZ, LOC118876770|XP_036677509.1|DSUZ	LOC111603271|XP_023176551.2|DHYD
OG0009094	LOC108007554|XP_016926734.1|DSUZ	LOC111599422|XP_023170841.2|DHYD
OG0009095	LOC118877917|XP_036674367.1|DSUZ	LOC111599427|XP_030080824.1|DHYD
OG0009096	LOC108006369|XP_016925379.2|DSUZ	LOC111601968|XP_023174610.1|DHYD
OG0009097	LOC108006368|XP_016925378.2|DSUZ	LOC111602023|XP_023174691.1|DHYD
OG0009098	LOC108006357|XP_036675366.1|DSUZ	LOC111602898|XP_023176007.1|DHYD
