Orthogroup	DSUZ.longest_only	DFIC.longest_only
OG0010413	LOC108021670|XP_016945974.1|DSUZ	LOC108092417|XP_017047474.1|DFIC
OG0010414	LOC108012960|XP_016934004.1|DSUZ	LOC108092422|XP_017047478.1|DFIC
OG0010415	LOC108007512|XP_016926690.1|DSUZ	LOC108100121|XP_017059363.1|DFIC
OG0010416	LOC108012033|XP_016932805.1|DSUZ	LOC108100011|XP_017059207.1|DFIC
OG0010417	LOC108012180|XP_016932967.1|DSUZ	LOC108100013|XP_017059209.1|DFIC
OG0010418	LOC108021277|XP_016945406.1|DSUZ	LOC108100081|XP_017059311.1|DFIC
OG0010419	LOC108018224|XP_016941269.2|DSUZ	LOC108100111|XP_017059349.1|DFIC
OG0010420	LOC108021595|XP_016945876.1|DSUZ	LOC108098280|XP_017056571.1|DFIC
OG0010421	LOC108013294|XP_016934566.1|DSUZ	LOC108094128|XP_017050040.1|DFIC
OG0010422	LOC108011954|XP_016932695.1|DSUZ	LOC108101376|XP_017061177.1|DFIC
OG0010423	LOC108012530|XP_016933436.1|DSUZ	LOC108089131|XP_017042736.1|DFIC
OG0010424	LOC108011949|XP_016932690.1|DSUZ	LOC108100832|XP_017060391.1|DFIC
OG0010425	LOC108009880|XP_016930079.1|DSUZ	LOC108095068|XP_017051480.1|DFIC
OG0010426	LOC108009502|XP_016929396.1|DSUZ	LOC108095075|XP_017051487.1|DFIC
OG0010427	LOC108011926|XP_036678387.1|DSUZ	LOC108089794|XP_017043679.1|DFIC
OG0010428	LOC108021214|XP_016945301.1|DSUZ	LOC108089942|XP_017043921.1|DFIC
OG0010429	LOC108021424|XP_016945625.1|DSUZ	LOC108100823|XP_017060380.1|DFIC
OG0010430	LOC108013090|XP_016934219.1|DSUZ	LOC108094123|XP_017050034.1|DFIC
OG0010431	LOC108007787|XP_016927035.1|DSUZ	LOC108092534|XP_017047648.1|DFIC
OG0010432	LOC108007964|XP_016927227.1|DSUZ	LOC108092535|XP_017047649.1|DFIC
OG0010433	LOC108020964|XP_016944899.1|DSUZ	LOC108092528|XP_017047640.1|DFIC
OG0010434	LOC108012472|XP_016933357.1|DSUZ	LOC108092463|XP_017047540.1|DFIC
OG0010435	LOC108021013|XP_016944981.1|DSUZ	LOC108089832|XP_017043734.1|DFIC
OG0010436	LOC108014042|XP_016935551.1|DSUZ	LOC108100017|XP_017059213.1|DFIC
OG0010437	LOC108011683|XP_016932378.1|DSUZ	LOC108088207|XP_017041397.1|DFIC
OG0010438	LOC108011534|XP_016932193.1|DSUZ	LOC108094363|XP_017050392.1|DFIC
OG0010439	LOC108012296|XP_016933090.1|DSUZ	LOC108094360|XP_017050388.1|DFIC
OG0010440	LOC108011637|XP_016932318.1|DSUZ	LOC108101142|XP_017060854.1|DFIC
OG0010441	LOC108021490|XP_016945723.1|DSUZ	LOC108098271|XP_017056563.1|DFIC
OG0010442	LOC108017409|XP_016939924.2|DSUZ	LOC108088080|XP_017041221.1|DFIC
OG0010443	LOC108011953|XP_016932698.1|DSUZ	LOC108098434|XP_017056815.1|DFIC
OG0010444	LOC108012319|XP_016933111.1|DSUZ	LOC108098433|XP_017056814.1|DFIC
OG0010445	LOC108011124|XP_016931688.1|DSUZ	LOC108092314|XP_017047338.1|DFIC
OG0010446	LOC108004976|XP_016923583.1|DSUZ	LOC108091422|XP_017046102.1|DFIC
OG0010447	LOC108012669|XP_016933585.1|DSUZ	LOC108089071|XP_017042668.1|DFIC
OG0010448	LOC108013435|XP_016934795.1|DSUZ	LOC108089754|XP_017043633.1|DFIC
OG0010449	LOC118877436|XP_036672138.1|DSUZ	LOC108089328|XP_017042994.1|DFIC
OG0010450	LOC108012624|XP_016933535.1|DSUZ	LOC108100178|XP_017059436.1|DFIC
OG0010451	LOC108011867|XP_016932598.2|DSUZ	LOC108100701|XP_017060215.1|DFIC
OG0010452	LOC108013530|XP_016934916.1|DSUZ	LOC108096344|XP_017053380.1|DFIC
OG0010453	LOC108012564|XP_016933468.1|DSUZ	LOC108096308|XP_017053283.1|DFIC
OG0010454	LOC108006677|XP_016925705.1|DSUZ	LOC108089404|XP_017043083.1|DFIC
OG0010455	LOC108013156|XP_016934337.1|DSUZ	LOC108087439|XP_017040281.1|DFIC
OG0010456	LOC108004797|XP_016923338.2|DSUZ	LOC108099744|XP_017058858.1|DFIC
OG0010457	LOC108006637|XP_036671634.1|DSUZ	LOC108096213|XP_017053090.1|DFIC
OG0010458	LOC108020193|XP_036671744.1|DSUZ	LOC108096176|XP_017053049.1|DFIC
OG0010459	LOC118877412|XP_036672019.1|DSUZ	LOC108096179|XP_017053051.1|DFIC
OG0010460	LOC108006642|XP_036671725.1|DSUZ	LOC108096151|XP_017053022.1|DFIC
OG0010461	LOC118877286|XP_036671183.1|DSUZ	LOC108096193|XP_017053066.1|DFIC
OG0010462	LOC108014338|XP_036670336.1|DSUZ	LOC108099160|XP_017057994.1|DFIC
OG0010463	LOC108019379|XP_016942691.2|DSUZ	LOC108089369|XP_017043034.1|DFIC
OG0010464	LOC108019367|XP_016942677.2|DSUZ	LOC108089348|XP_017043018.1|DFIC
OG0010465	LOC108011313|XP_016931908.1|DSUZ	LOC108089544|XP_017043370.1|DFIC
OG0010466	LOC108011321|XP_016931918.1|DSUZ	LOC108089321|XP_017042987.1|DFIC
OG0010467	LOC108011324|XP_016931923.2|DSUZ	LOC108089650|XP_017043508.1|DFIC
OG0010468	LOC108013518|XP_016934902.1|DSUZ	LOC108088237|XP_017041437.1|DFIC
OG0010469	LOC108012781|XP_016933703.1|DSUZ	LOC108100236|XP_017059502.1|DFIC
OG0010470	LOC108006846|XP_016925885.1|DSUZ	LOC108096301|XP_017053269.1|DFIC
OG0010471	LOC108006865|XP_036671029.1|DSUZ	LOC108096372|XP_017053413.1|DFIC
OG0010472	LOC108012773|XP_016933696.1|DSUZ	LOC108099239|XP_017058103.1|DFIC
OG0010473	LOC108011440|XP_016932060.1|DSUZ	LOC108089697|XP_017043533.1|DFIC
OG0010474	LOC108012775|XP_016933698.1|DSUZ	LOC108093058|XP_017048455.1|DFIC
OG0010475	LOC108013109|XP_016934247.1|DSUZ	LOC108093105|XP_017048532.1|DFIC
OG0010476	LOC108013477|XP_016934849.1|DSUZ	LOC108087540|XP_017040438.1|DFIC
OG0010477	LOC108011851|XP_016932579.2|DSUZ	LOC108099351|XP_017058323.1|DFIC
OG0010478	LOC108005841|XP_036671681.1|DSUZ	LOC108086960|XP_017039561.1|DFIC
OG0010479	LOC108005770|XP_016924588.2|DSUZ	LOC108086989|XP_017039610.1|DFIC
OG0010480	LOC108012680|XP_016933596.1|DSUZ	LOC108099763|XP_017058881.1|DFIC
OG0010481	LOC108015550|XP_036671502.1|DSUZ	LOC108099880|XP_017059022.1|DFIC
OG0010482	LOC108011758|XP_016932478.2|DSUZ	LOC108089585|XP_017043431.1|DFIC
OG0010483	LOC108013168|XP_016934354.1|DSUZ	LOC108087460|XP_017040311.1|DFIC
OG0010484	LOC108007674|XP_016926885.2|DSUZ	LOC108088750|XP_017042187.1|DFIC
OG0010485	LOC108005526|XP_036671737.1|DSUZ	LOC108100713|XP_017060233.1|DFIC
OG0010486	LOC108015882|XP_016937939.2|DSUZ	LOC108088831|XP_017042287.1|DFIC
OG0010487	LOC108015409|XP_016937323.2|DSUZ	LOC108100162|XP_017059414.1|DFIC
OG0010488	LOC108010489|XP_036672412.1|DSUZ	LOC108099906|XP_017059056.1|DFIC
OG0010489	LOC108007403|XP_016926545.1|DSUZ	LOC108086888|XP_017039438.1|DFIC
OG0010490	LOC108008987|XP_016928419.1|DSUZ	LOC108096588|XP_017053776.1|DFIC
OG0010491	LOC108008938|XP_016928338.1|DSUZ	LOC108090688|XP_017044963.1|DFIC
OG0010492	LOC108015534|XP_036672077.1|DSUZ	LOC108088268|XP_017041475.1|DFIC
OG0010493	LOC108015619|XP_036672132.1|DSUZ	LOC108099765|XP_017058883.1|DFIC
OG0010494	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ	LOC108088808|XP_017042268.1|DFIC
OG0010495	LOC108013261|XP_016934508.1|DSUZ	LOC108095453|XP_017052057.1|DFIC
OG0010496	LOC108006161|XP_016925101.2|DSUZ	LOC108095421|XP_017052015.1|DFIC
OG0010497	LOC108005534|XP_036671354.1|DSUZ	LOC108095406|XP_017051979.1|DFIC
OG0010498	LOC108008741|XP_016928128.1|DSUZ	LOC108090556|XP_017044786.1|DFIC
OG0010499	LOC108008884|XP_016928277.1|DSUZ	LOC108095133|XP_017051561.1|DFIC
OG0010500	LOC108008955|XP_016928354.2|DSUZ	LOC108095103|XP_017051529.1|DFIC
OG0010501	LOC108009004|XP_016928437.1|DSUZ	LOC108101446|XP_017061272.1|DFIC
OG0010502	LOC108011753|XP_016932469.2|DSUZ	LOC108096167|XP_017053038.1|DFIC
OG0010503	LOC108008800|XP_016928187.1|DSUZ	LOC108086649|XP_017039116.1|DFIC
OG0010504	LOC108019933|XP_016943534.1|DSUZ	LOC108094729|XP_017050964.1|DFIC
OG0010505	LOC108019841|XP_016943362.1|DSUZ	LOC108101508|XP_017061357.1|DFIC
OG0010506	LOC108017744|XP_016940344.2|DSUZ	LOC108094204|XP_017050150.1|DFIC
OG0010507	LOC108008809|XP_016928203.1|DSUZ	LOC108090670|XP_017044941.1|DFIC
OG0010508	LOC108009035|XP_016928498.1|DSUZ	LOC108101410|XP_017061225.1|DFIC
OG0010510	LOC108008668|XP_016928051.1|DSUZ	LOC108093666|XP_017049334.1|DFIC
OG0010511	LOC108008221|XP_016927501.1|DSUZ	LOC108093611|XP_017049227.1|DFIC
OG0010512	LOC108010053|XP_016930354.1|DSUZ	LOC108101935|XP_017062007.1|DFIC
OG0010513	LOC108008799|XP_016928186.1|DSUZ	LOC108101807|XP_017061773.1|DFIC
OG0010514	LOC108009746|XP_016929833.1|DSUZ	LOC108101929|XP_017062000.1|DFIC
OG0010515	LOC108008580|XP_016927945.1|DSUZ	LOC108093636|XP_017049283.1|DFIC
OG0010516	LOC108019674|XP_016943054.1|DSUZ	LOC108101457|XP_017061289.1|DFIC
OG0010517	LOC108008782|XP_016928169.1|DSUZ	LOC108094808|XP_017051068.1|DFIC
OG0010518	LOC108009062|XP_016928556.1|DSUZ	LOC108093731|XP_017049475.1|DFIC
OG0010519	LOC108019704|XP_016943088.1|DSUZ	LOC108093644|XP_017049292.1|DFIC
OG0010520	LOC108008712|XP_016928099.1|DSUZ	LOC108086776|XP_017039310.1|DFIC
OG0010521	LOC108009801|XP_016929962.1|DSUZ	LOC108086656|XP_017039129.1|DFIC
OG0010522	LOC108019574|XP_016942899.1|DSUZ	LOC108090278|XP_017044378.1|DFIC
OG0010523	LOC108019831|XP_016943339.1|DSUZ	LOC108090580|XP_017044817.1|DFIC
OG0010524	LOC108008438|XP_016927776.1|DSUZ	LOC108090847|XP_017045208.1|DFIC
OG0010525	LOC108009180|XP_016928803.1|DSUZ	LOC108094762|XP_017051007.1|DFIC
OG0010526	LOC108008772|XP_016928159.1|DSUZ	LOC108094792|XP_017051053.1|DFIC
OG0010527	LOC108010330|XP_016930747.1|DSUZ	LOC108096889|XP_017054320.1|DFIC
OG0010528	LOC108008866|XP_016928259.1|DSUZ	LOC108096581|XP_017053768.1|DFIC
OG0010529	LOC108008919|XP_016928315.1|DSUZ	LOC108096595|XP_017053783.1|DFIC
OG0010530	LOC108009567|XP_016929519.1|DSUZ	LOC108093761|XP_017049519.1|DFIC
OG0010531	LOC108006631|XP_016925654.2|DSUZ	LOC108095828|XP_017052599.1|DFIC
OG0010532	LOC108018541|XP_016941584.2|DSUZ	LOC108099366|XP_017058347.1|DFIC
OG0010533	LOC108015624|XP_016937605.2|DSUZ	LOC108099846|XP_017058982.1|DFIC
OG0010534	LOC108018383|XP_016941418.1|DSUZ	LOC108098469|XP_017056866.1|DFIC
OG0010535	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ	LOC108101073|XP_017060755.1|DFIC
OG0010536	LOC108015568|XP_036672736.1|DSUZ	LOC108101036|XP_017060693.1|DFIC
OG0010537	LOC108018551|XP_016941593.2|DSUZ	LOC108099367|XP_017058348.1|DFIC
OG0010538	LOC108014545|XP_036673260.1|DSUZ	LOC108096858|XP_017054275.1|DFIC
OG0010539	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ	LOC108097523|XP_017055344.1|DFIC
OG0010540	LOC108017270|XP_016939774.2|DSUZ	LOC108099519|XP_017058574.1|DFIC
OG0010541	LOC108015893|XP_016937951.2|DSUZ	LOC108100193|XP_017059454.1|DFIC
OG0010542	LOC108016002|XP_036674829.1|DSUZ	LOC108091751|XP_017046585.1|DFIC
OG0010543	LOC108016447|XP_036675324.1|DSUZ	LOC108099330|XP_017058292.1|DFIC
OG0010544	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ	LOC108087087|XP_017039758.1|DFIC
OG0010545	LOC108014114|XP_036673929.1|DSUZ	LOC108087392|XP_017040223.1|DFIC
OG0010546	LOC108020109|XP_036672752.1|DSUZ	LOC108087944|XP_017041021.1|DFIC
OG0010547	LOC108020128|XP_036672846.1|DSUZ	LOC108087949|XP_017041024.1|DFIC
OG0010548	LOC108006068|XP_036675602.1|DSUZ	LOC108095729|XP_017052393.1|DFIC
OG0010549	LOC108018667|XP_036672650.1|DSUZ	LOC108087999|XP_017041100.1|DFIC
OG0010550	LOC108007581|XP_016926762.1|DSUZ	LOC108088547|XP_017041882.1|DFIC
OG0010551	LOC108015494|XP_016937431.2|DSUZ	LOC108088436|XP_017041698.1|DFIC
OG0010552	LOC108012152|XP_016932933.2|DSUZ	LOC108086800|XP_017039330.1|DFIC
OG0010553	LOC108012149|XP_016932930.2|DSUZ	LOC108086866|XP_017039417.1|DFIC
OG0010554	LOC108015919|XP_036673402.1|DSUZ	LOC108095947|XP_017052773.1|DFIC
OG0010555	LOC108005980|XP_016924909.1|DSUZ	LOC108095781|XP_017052524.1|DFIC
OG0010556	LOC108007570|XP_016926751.1|DSUZ	LOC108095678|XP_017052335.1|DFIC
OG0010557	LOC108006064|XP_016924997.1|DSUZ	LOC108091892|XP_017046765.1|DFIC
OG0010558	LOC108012129|XP_016932909.2|DSUZ	LOC108092119|XP_017047109.1|DFIC
OG0010559	LOC108014069|XP_016935577.1|DSUZ	LOC108095712|XP_017052373.1|DFIC
OG0010560	LOC108011075|XP_016931628.1|DSUZ	LOC108089097|XP_017042700.1|DFIC
OG0010561	LOC108014822|XP_016936508.2|DSUZ	LOC108087097|XP_017039767.1|DFIC
OG0010562	LOC108010929|XP_016931424.2|DSUZ	LOC108098783|XP_017057406.1|DFIC
OG0010563	LOC108018755|XP_016941821.2|DSUZ	LOC108098846|XP_017057498.1|DFIC
OG0010564	LOC108014791|XP_016936473.2|DSUZ	LOC108086555|XP_017038993.1|DFIC
OG0010565	LOC108017268|XP_016939772.2|DSUZ	LOC108099517|XP_017058571.1|DFIC
OG0010566	LOC108017255|XP_036675682.1|DSUZ	LOC108099388|XP_017058375.1|DFIC
OG0010567	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ	LOC108093370|XP_017048880.1|DFIC
OG0010568	LOC108017263|XP_016939766.1|DSUZ	LOC108099679|XP_017058807.1|DFIC
OG0010569	LOC108012151|XP_016932932.2|DSUZ	LOC108086791|XP_017039320.1|DFIC
OG0010570	LOC108006365|XP_016925375.2|DSUZ	LOC108095684|XP_017052342.1|DFIC
OG0010571	LOC108007812|XP_016927067.2|DSUZ	LOC108093292|XP_017048758.1|DFIC
OG0010572	LOC108011339|XP_016931938.2|DSUZ	LOC108099443|XP_017058470.1|DFIC
OG0010573	LOC108016429|XP_016938569.2|DSUZ	LOC108099661|XP_017058785.1|DFIC
OG0010574	LOC108011504|XP_016932145.2|DSUZ	LOC108099310|XP_017058192.1|DFIC
OG0010575	LOC108010870|XP_016931338.2|DSUZ	LOC108086802|XP_017039332.1|DFIC
OG0010576	LOC108013917|XP_016935411.1|DSUZ	LOC108098821|XP_017057463.1|DFIC
OG0010577	LOC108020800|XP_036674429.1|DSUZ	LOC108091866|XP_017046735.1|DFIC
OG0010578	LOC108019313|XP_016942623.2|DSUZ	LOC108097642|XP_017055560.1|DFIC
OG0010579	LOC108014159|XP_036673994.1|DSUZ	LOC108098774|XP_017057397.1|DFIC
OG0010580	LOC108017331|XP_016939850.1|DSUZ	LOC108091929|XP_017046804.1|DFIC
OG0010581	LOC108014855|XP_016936558.1|DSUZ	LOC108101077|XP_017060767.1|DFIC
OG0010582	LOC108007303|XP_016926434.2|DSUZ	LOC108097606|XP_017055503.1|DFIC
OG0010583	LOC108020788|XP_016944656.2|DSUZ	LOC108092185|XP_017047200.1|DFIC
OG0010584	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ	LOC108091856|XP_017046725.1|DFIC
OG0010585	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ	LOC108091917|XP_017046791.1|DFIC
OG0010586	LOC108005920|XP_016924819.2|DSUZ	LOC108091370|XP_017046011.1|DFIC
OG0010587	LOC108017259|XP_016939757.2|DSUZ	LOC108099230|XP_017058091.1|DFIC, LOC108099231|XP_017058093.1|DFIC, LOC108099232|XP_017058094.1|DFIC
OG0010588	LOC108016147|XP_016938251.1|DSUZ	LOC108086590|XP_017039049.1|DFIC
OG0010589	LOC108009653|XP_016929660.1|DSUZ	LOC108087695|XP_017040697.1|DFIC
OG0010590	LOC108018948|XP_016942039.1|DSUZ	LOC108100788|XP_017060318.1|DFIC, LOC108101825|XP_017061802.1|DFIC
OG0010591	LOC108018134|XP_016941082.1|DSUZ, LOC108008146|XP_016927461.1|DSUZ	LOC108092284|XP_017047307.1|DFIC, LOC108092413|XP_017047468.1|DFIC, LOC108092412|XP_017047467.1|DFIC
OG0010592	LOC108009520|XP_016929438.1|DSUZ	LOC108101140|XP_017060851.1|DFIC, LOC108102036|XP_017062148.1|DFIC
OG0010593	LOC108006219|XP_016925145.2|DSUZ	LOC108100458|XP_017059875.1|DFIC
OG0010594	LOC108005761|XP_016924578.2|DSUZ	LOC108086965|XP_017039567.1|DFIC
OG0010595	LOC108014631|XP_016936282.2|DSUZ	LOC108100287|XP_017059570.1|DFIC
OG0010596	LOC108012922|XP_016933936.1|DSUZ	LOC108086941|XP_017039540.1|DFIC
OG0010597	LOC108012993|XP_016934054.1|DSUZ	LOC108087504|XP_017040391.1|DFIC
OG0010598	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ	LOC108088755|XP_017042191.1|DFIC
OG0010599	LOC108021729|XP_016946056.1|DSUZ	LOC108092628|XP_017047755.1|DFIC, LOC108093157|XP_017048633.1|DFIC
OG0010600	LOC108021234|XP_016945332.1|DSUZ	LOC108092627|XP_017047754.1|DFIC, LOC108101786|XP_017061755.1|DFIC
OG0010601	LOC108017197|XP_016939684.1|DSUZ	LOC108092663|XP_017047814.1|DFIC, LOC108095370|XP_017051942.1|DFIC
OG0010603	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ	LOC108093305|XP_017048769.1|DFIC, LOC108093304|XP_017048768.1|DFIC
OG0010619	LOC108012356|XP_016933197.1|DSUZ	LOC108089008|XP_017042573.1|DFIC
OG0010621	LOC108005206|XP_016923887.1|DSUZ	LOC108092631|XP_017047758.1|DFIC
OG0010624	LOC108006973|XP_036673069.1|DSUZ	LOC108099275|XP_017058152.1|DFIC
OG0010626	LOC108006143|XP_016925087.2|DSUZ	LOC108098522|XP_017056985.1|DFIC
OG0010627	LOC108005597|XP_016924386.2|DSUZ	LOC108095686|XP_017052346.1|DFIC
OG0010628	LOC108011607|XP_016932268.2|DSUZ	LOC108098471|XP_017056869.1|DFIC
OG0010629	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ	LOC108091678|XP_017046490.1|DFIC
OG0010630	LOC108010572|XP_016930940.2|DSUZ	LOC108093366|XP_017048876.1|DFIC
OG0010632	LOC108008103|XP_016927382.1|DSUZ	LOC108090447|XP_017044619.1|DFIC
OG0010633	LOC108017998|XP_016940835.1|DSUZ	LOC108094303|XP_017050309.1|DFIC
OG0010634	LOC108019623|XP_016942993.1|DSUZ	LOC108087767|XP_017040786.1|DFIC
OG0010635	LOC108009915|XP_016930128.1|DSUZ	LOC108101907|XP_017061970.1|DFIC
OG0010636	LOC108008173|XP_016927453.1|DSUZ	LOC108086609|XP_017039073.1|DFIC
OG0010637	LOC108006725|XP_016925760.1|DSUZ	LOC108092587|XP_017047723.1|DFIC
OG0010638	LOC108005424|XP_016924190.1|DSUZ	LOC108101703|XP_017061630.1|DFIC
OG0010642	LOC108019220|XP_016942505.1|DSUZ	LOC108097360|XP_017055091.1|DFIC
OG0010644	LOC108015049|XP_016936778.1|DSUZ	LOC108097143|XP_017054739.1|DFIC
OG0010645	LOC108005505|XP_016924301.1|DSUZ	LOC108098145|XP_017056360.1|DFIC
OG0010646	LOC108019371|XP_016942682.2|DSUZ	LOC108089314|XP_017042979.1|DFIC
OG0010648	LOC108005752|XP_016924568.1|DSUZ	LOC108089448|XP_017043177.1|DFIC
OG0010651	LOC108010527|XP_036671828.1|DSUZ	LOC108089364|XP_017043031.1|DFIC
OG0010653	LOC108005042|XP_016923669.2|DSUZ	LOC108095745|XP_017052414.1|DFIC
OG0010655	LOC108007524|XP_036671365.1|DSUZ	LOC108096201|XP_017053076.1|DFIC
OG0010657	LOC108005472|XP_036676975.1|DSUZ	LOC108094603|XP_017050744.1|DFIC
OG0010658	LOC108005145|XP_036677293.1|DSUZ	LOC108091256|XP_017045860.1|DFIC
OG0010659	LOC108016665|XP_016938869.1|DSUZ	LOC108091284|XP_017045894.1|DFIC
OG0010660	LOC108013697|XP_016935104.1|DSUZ	LOC108091290|XP_017045901.1|DFIC
OG0010661	LOC108014939|XP_036676454.1|DSUZ	LOC108097399|XP_017055144.1|DFIC
OG0010662	LOC108015027|XP_016936746.1|DSUZ	LOC108097375|XP_017055112.1|DFIC
OG0010663	LOC108015281|XP_016937139.1|DSUZ	LOC108097952|XP_017056046.1|DFIC
OG0010664	LOC108019024|XP_016942127.1|DSUZ	LOC108088581|XP_017041919.1|DFIC
OG0010665	LOC108010442|XP_016930789.1|DSUZ	LOC108088587|XP_017041926.1|DFIC
OG0010666	LOC108015395|XP_016937303.1|DSUZ	LOC108097149|XP_017054758.1|DFIC
OG0010667	LOC108006550|XP_016925571.1|DSUZ	LOC108097476|XP_017055240.1|DFIC
OG0010668	LOC118876743|XP_016924293.1|DSUZ	LOC108098157|XP_017056378.1|DFIC
OG0010669	LOC108021809|XP_016946101.1|DSUZ	LOC108095289|XP_017051820.1|DFIC
OG0010670	LOC108018873|XP_016941951.1|DSUZ	LOC108097364|XP_017055098.1|DFIC
OG0010672	LOC108012238|XP_016933024.2|DSUZ	LOC108095403|XP_017051976.1|DFIC
OG0010673	LOC108005207|XP_016923884.1|DSUZ	LOC108098089|XP_017056284.1|DFIC
OG0010674	LOC108015269|XP_016937120.1|DSUZ	LOC108097285|XP_017054981.1|DFIC
OG0010675	LOC108016667|XP_016938872.1|DSUZ	LOC108097869|XP_017055894.1|DFIC
OG0010676	LOC108015231|XP_016937064.1|DSUZ	LOC108097500|XP_017055297.1|DFIC
OG0010677	LOC108004738|XP_016923253.1|DSUZ	LOC108091193|XP_017045763.1|DFIC
OG0010678	LOC108010428|XP_016930777.1|DSUZ	LOC108088722|XP_017042157.1|DFIC
OG0010679	LOC108016578|XP_016938749.1|DSUZ	LOC108097245|XP_017054911.1|DFIC
OG0010680	LOC108004773|XP_016923309.1|DSUZ	LOC108095261|XP_017051775.1|DFIC
OG0010681	LOC108004612|XP_016923041.1|DSUZ	LOC108095379|XP_017051948.1|DFIC
OG0010682	LOC108004617|XP_016923046.1|DSUZ	LOC108095378|XP_017051947.1|DFIC
OG0010683	LOC108012365|XP_036678643.1|DSUZ	LOC108100948|XP_017060586.1|DFIC
OG0010685	LOC108021420|XP_016945620.1|DSUZ	LOC108098311|XP_017056612.1|DFIC
OG0010686	LOC108012155|XP_016932939.1|DSUZ	LOC108092603|XP_017047732.1|DFIC
OG0010687	LOC108012598|XP_016933509.1|DSUZ	LOC108089107|XP_017042707.1|DFIC
OG0010688	LOC108021524|XP_016945772.1|DSUZ	LOC108093483|XP_017049058.1|DFIC
OG0010689	LOC108010947|XP_016931451.1|DSUZ	LOC108093329|XP_017048815.1|DFIC
OG0010690	LOC108008413|XP_016927751.1|DSUZ	LOC108100118|XP_017059356.1|DFIC
OG0010691	LOC108021077|XP_016945079.1|DSUZ	LOC108089138|XP_017042745.1|DFIC
OG0010692	LOC108021078|XP_016945080.1|DSUZ	LOC108089135|XP_017042742.1|DFIC
OG0010693	LOC108007190|XP_016926317.1|DSUZ	LOC108089820|XP_017043715.1|DFIC
OG0010694	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ	LOC108100838|XP_017060399.1|DFIC
OG0010695	LOC108019025|XP_016942128.1|DSUZ	LOC108100817|XP_017060373.1|DFIC
OG0010696	LOC108009677|XP_016929707.1|DSUZ	LOC108094129|XP_017050041.1|DFIC
OG0010697	LOC108020952|XP_016944883.2|DSUZ	LOC108088196|XP_017041385.1|DFIC
OG0010698	LOC118879743|XP_036678557.1|DSUZ	LOC108088161|XP_017041314.1|DFIC
OG0010699	LOC108012308|XP_016933101.1|DSUZ	LOC108094394|XP_017050450.1|DFIC
OG0010700	LOC108012703|XP_016933623.1|DSUZ	LOC108094535|XP_017050626.1|DFIC
OG0010701	LOC108010719|XP_016931131.1|DSUZ	LOC108092313|XP_017047337.1|DFIC
OG0010702	LOC108010321|XP_016930721.1|DSUZ	LOC108091418|XP_017046099.1|DFIC
OG0010703	LOC108021498|XP_016945735.1|DSUZ	LOC108091454|XP_017046143.1|DFIC
OG0010704	LOC108011570|XP_016932232.1|DSUZ	LOC108091417|XP_017046098.1|DFIC
OG0010705	LOC108012667|XP_016933583.1|DSUZ	LOC108088953|XP_017042463.1|DFIC
OG0010706	LOC108013412|XP_016934758.1|DSUZ	LOC108089740|XP_017043611.1|DFIC
OG0010707	LOC108014454|XP_016936064.2|DSUZ	LOC108096147|XP_017053019.1|DFIC
OG0010708	LOC108014682|XP_036670642.1|DSUZ	LOC108089395|XP_017043071.1|DFIC
OG0010709	LOC108019464|XP_036671663.1|DSUZ	LOC108089350|XP_017043019.1|DFIC
OG0010710	LOC108020025|XP_016943600.1|DSUZ	LOC108100524|XP_017059972.1|DFIC
OG0010711	LOC108011285|XP_016931881.2|DSUZ	LOC108093533|XP_017049116.1|DFIC
OG0010712	LOC108013054|XP_016934160.1|DSUZ	LOC108096074|XP_017052927.1|DFIC
OG0010713	LOC108010510|XP_016930876.1|DSUZ	LOC108099883|XP_017059026.1|DFIC
OG0010714	LOC108005895|XP_016924778.2|DSUZ	LOC108089567|XP_017043405.1|DFIC
OG0010715	LOC108005561|XP_036670514.1|DSUZ	LOC108100511|XP_017059953.1|DFIC
OG0010716	LOC118877452|XP_036672286.1|DSUZ	LOC108088936|XP_017042449.1|DFIC
OG0010717	LOC118877245|XP_036670695.1|DSUZ	LOC108096336|XP_017053364.1|DFIC
OG0010718	LOC108012780|XP_036672366.1|DSUZ	LOC108086896|XP_017039446.1|DFIC
OG0010719	LOC108013958|XP_016935461.2|DSUZ	LOC108096124|XP_017052990.1|DFIC
OG0010720	LOC108011361|XP_036671356.1|DSUZ	LOC108096465|XP_017053566.1|DFIC
OG0010721	LOC108019352|XP_016942661.1|DSUZ	LOC108096421|XP_017053495.1|DFIC
