Orthogroup	DSUZ.longest_only	DSUB.longest_only
OG0009680	LOC108017155|XP_016939642.1|DSUZ	LOC117902758|XP_034670242.1|DSUB
OG0009681	LOC108008492|XP_016927841.1|DSUZ	LOC117890819|XP_034651780.1|DSUB
OG0009682	LOC108008999|XP_036668998.1|DSUZ	LOC117889854|XP_034650244.1|DSUB
OG0009683	LOC108017761|XP_016940365.1|DSUZ	LOC117892324|XP_034654367.1|DSUB
OG0009684	LOC108017750|XP_016940351.1|DSUZ	LOC117892318|XP_034654362.1|DSUB
OG0009685	LOC108017754|XP_016940355.1|DSUZ	LOC117892320|XP_034654364.1|DSUB
OG0009686	LOC108008573|XP_016927936.2|DSUZ	LOC117891265|XP_034652527.1|DSUB
OG0009687	LOC108008400|XP_016927734.1|DSUZ	LOC117892586|XP_034654815.1|DSUB
OG0009688	LOC108018215|XP_016941222.1|DSUZ	LOC117892111|XP_034654017.1|DSUB
OG0009689	LOC108018234|XP_036669938.1|DSUZ	LOC117890816|XP_034651777.1|DSUB
OG0009690	LOC108008455|XP_016927797.1|DSUZ	LOC117891582|XP_034653000.1|DSUB
OG0009691	LOC108009352|XP_016929139.1|DSUZ	LOC117892249|XP_034654252.1|DSUB
OG0009692	LOC108008923|XP_016928319.1|DSUZ	LOC117892399|XP_034654506.1|DSUB
OG0009693	LOC108009349|XP_016929129.1|DSUZ	LOC117890020|XP_034650517.1|DSUB
OG0009694	LOC108010007|XP_016930286.1|DSUZ	LOC117890850|XP_034651828.1|DSUB
OG0009695	LOC108008973|XP_016928406.1|DSUZ	LOC117892460|XP_034654602.1|DSUB
OG0009696	LOC108018190|XP_016941189.1|DSUZ	LOC117892020|XP_034653807.1|DSUB
OG0009697	LOC108012772|XP_016933695.1|DSUZ	LOC117898641|XP_034664095.1|DSUB
OG0009698	LOC108018033|XP_016940897.1|DSUZ	LOC117891420|XP_034652781.1|DSUB
OG0009699	LOC108010301|XP_016930668.1|DSUZ	LOC117890785|XP_034651748.1|DSUB
OG0009700	LOC108010188|XP_016930520.1|DSUZ	LOC117892044|XP_034653861.1|DSUB
OG0009701	LOC108015463|XP_016937383.2|DSUZ	LOC117898886|XP_034664460.1|DSUB
OG0009702	LOC108017868|XP_016940517.1|DSUZ	LOC117897906|XP_034662875.1|DSUB
OG0009703	LOC108014220|XP_016935744.1|DSUZ	LOC117902564|XP_034669897.1|DSUB
OG0009704	LOC108019643|XP_016943016.1|DSUZ	LOC117890186|XP_034650782.1|DSUB
OG0009705	LOC108008172|XP_036669119.1|DSUZ	LOC117892384|XP_034654486.1|DSUB
OG0009706	LOC108008171|XP_016927451.1|DSUZ	LOC117892378|XP_034654480.1|DSUB
OG0009707	LOC108016217|XP_016938336.2|DSUZ	LOC117898116|XP_034663194.1|DSUB
OG0009708	LOC108017763|XP_016940369.1|DSUZ	LOC117892326|XP_034654370.1|DSUB
OG0009709	LOC108017760|XP_016940362.1|DSUZ	LOC117892323|XP_034654366.1|DSUB
OG0009710	LOC108017746|XP_016940346.1|DSUZ	LOC117892317|XP_034654361.1|DSUB
OG0009711	LOC108018080|XP_016940971.1|DSUZ	LOC117889733|XP_034650047.1|DSUB
OG0009712	LOC108016489|XP_016938644.2|DSUZ	LOC117894531|XP_034657539.1|DSUB
OG0009713	LOC108019852|XP_016943383.1|DSUZ	LOC117889805|XP_034650173.1|DSUB
OG0009714	LOC108017851|XP_016940496.1|DSUZ	LOC117890129|XP_034650707.1|DSUB
OG0009715	LOC108010067|XP_016930370.1|DSUZ	LOC117890581|XP_034651410.1|DSUB
OG0009716	LOC108019812|XP_016943312.1|DSUZ	LOC117892629|XP_034654873.1|DSUB
OG0009717	LOC108017787|XP_016940418.1|DSUZ	LOC117890616|XP_034651448.1|DSUB
OG0009718	LOC108019639|XP_016943011.1|DSUZ	LOC117891509|XP_034652894.1|DSUB
OG0009719	LOC108010051|XP_016930351.1|DSUZ	LOC117891225|XP_034652462.1|DSUB
OG0009720	LOC108009387|XP_016929186.1|DSUZ	LOC117892547|XP_034654748.1|DSUB
OG0009721	LOC108008660|XP_016928038.1|DSUZ	LOC117890858|XP_034651835.1|DSUB
OG0009722	LOC108009230|XP_016928881.1|DSUZ	LOC117892510|XP_034654683.1|DSUB
OG0009723	LOC108020195|XP_036671566.1|DSUZ	LOC117893874|XP_034656536.1|DSUB
OG0009724	LOC108009931|XP_016930162.1|DSUZ	LOC117891697|XP_034653179.1|DSUB
OG0009725	LOC108008114|XP_016927393.2|DSUZ	LOC117891725|XP_034653208.1|DSUB
OG0009726	LOC108007418|XP_016926563.1|DSUZ	LOC117898210|XP_034663325.1|DSUB
OG0009727	LOC108019559|XP_016942885.1|DSUZ	LOC117890352|XP_034651035.1|DSUB
OG0009728	LOC108008959|XP_016928359.1|DSUZ	LOC117892597|XP_034654826.1|DSUB
OG0009729	LOC108008859|XP_016928252.1|DSUZ	LOC117890932|XP_034651958.1|DSUB
OG0009730	LOC108004599|XP_016923028.1|DSUZ	LOC117903143|XP_034670872.1|DSUB
OG0009731	LOC108008156|XP_016927433.1|DSUZ	LOC117892756|XP_034655073.1|DSUB
OG0009732	LOC108019644|XP_016943017.1|DSUZ	LOC117891430|XP_034652792.1|DSUB
OG0009733	LOC108016739|XP_016938970.1|DSUZ	LOC117903446|XP_034671369.1|DSUB
OG0009734	LOC108021805|XP_016946097.1|DSUZ	LOC117903232|XP_034671023.1|DSUB
OG0009735	LOC108012731|XP_016933651.1|DSUZ	LOC117901959|XP_034668830.1|DSUB
OG0009736	LOC108015314|XP_016937183.1|DSUZ	LOC117903841|XP_034672187.1|DSUB
OG0009737	LOC108018776|XP_016941848.1|DSUZ	LOC117897256|XP_034661871.1|DSUB
OG0009738	LOC108010430|XP_036675980.1|DSUZ	LOC117891820|XP_034653448.1|DSUB
OG0009739	LOC108010439|XP_016930788.1|DSUZ	LOC117903585|XP_034671696.1|DSUB
OG0009740	LOC108019157|XP_016942397.1|DSUZ	LOC117897509|XP_034662303.1|DSUB
OG0009741	LOC108012144|XP_016932928.1|DSUZ	LOC117900777|XP_034667149.1|DSUB
OG0009742	LOC108006519|XP_036676650.1|DSUZ	LOC117890075|XP_034650614.1|DSUB
OG0009743	LOC108005398|XP_016924149.1|DSUZ	LOC117901152|XP_034667697.1|DSUB
OG0009744	LOC108011153|XP_016931728.1|DSUZ	LOC117903552|XP_034671643.1|DSUB
OG0009745	LOC108019109|XP_016942319.1|DSUZ	LOC117889607|XP_034649917.1|DSUB
OG0009746	LOC108012683|XP_016933598.1|DSUZ	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB
OG0009747	LOC108008776|XP_016928166.1|DSUZ	LOC117901374|XP_034667975.1|DSUB
OG0009748	LOC108015227|XP_016937060.1|DSUZ	LOC117902274|XP_034669433.1|DSUB
OG0009749	LOC108017649|XP_016940248.2|DSUZ	LOC117893711|XP_034656289.1|DSUB
OG0009750	LOC108012654|XP_016933570.1|DSUZ	LOC117893121|XP_034655461.1|DSUB
OG0009751	LOC108014962|XP_036676830.1|DSUZ	LOC117903836|XP_034672179.1|DSUB
OG0009752	LOC108016654|XP_016938851.1|DSUZ	LOC117903820|XP_034672154.1|DSUB
OG0009753	LOC108016660|XP_016938859.2|DSUZ	LOC117903822|XP_034672166.1|DSUB
OG0009754	LOC108008975|XP_016928407.1|DSUZ	LOC117891961|XP_034653724.1|DSUB
OG0009755	LOC108006328|XP_016925319.1|DSUZ	LOC117896905|XP_034661368.1|DSUB
OG0009756	LOC108014989|XP_016936700.1|DSUZ	LOC117903483|XP_034671438.1|DSUB
OG0009757	LOC108008511|XP_016927867.1|DSUZ	LOC117901793|XP_034668594.1|DSUB
OG0009758	LOC108007233|XP_036674590.1|DSUZ	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB
OG0009759	LOC108005654|XP_016924458.1|DSUZ	LOC117897603|XP_034662455.1|DSUB
OG0009760	LOC108015154|XP_016936919.1|DSUZ	LOC117894590|XP_034657632.1|DSUB
OG0009761	LOC108015160|XP_016936928.1|DSUZ	LOC117901075|XP_034667582.1|DSUB
OG0009762	LOC108016744|XP_016938974.1|DSUZ	LOC117894481|XP_034657478.1|DSUB
OG0009763	LOC108012819|XP_016933751.1|DSUZ	LOC117895567|XP_034659174.1|DSUB
OG0009764	LOC108006848|XP_016925886.1|DSUZ	LOC117895233|XP_034658630.1|DSUB
OG0009765	LOC108013571|XP_016934981.1|DSUZ	LOC117894738|XP_034657828.1|DSUB
OG0009766	LOC108013581|XP_016934998.1|DSUZ	LOC117895267|XP_034658681.1|DSUB
OG0009767	LOC108012442|XP_016933299.1|DSUZ	LOC117895266|XP_034658680.1|DSUB
OG0009768	LOC108007145|XP_016926237.1|DSUZ	LOC117894833|XP_034657971.1|DSUB
OG0009769	LOC108012995|XP_016934057.1|DSUZ	LOC117893730|XP_034656342.1|DSUB
OG0009770	LOC108005811|XP_016924629.2|DSUZ	LOC117893449|XP_034655959.1|DSUB
OG0009771	LOC108013051|XP_016934150.1|DSUZ	LOC117895117|XP_034658414.1|DSUB
OG0009772	LOC108012484|XP_016933375.1|DSUZ	LOC117893428|XP_034655937.1|DSUB
OG0009773	LOC108006672|XP_016925699.2|DSUZ	LOC117893982|XP_034656685.1|DSUB
OG0009774	LOC108012812|XP_016933740.1|DSUZ	LOC117893588|XP_034656151.1|DSUB
OG0009775	LOC108006866|XP_016925924.1|DSUZ	LOC117894988|XP_034658226.1|DSUB
OG0009776	LOC108013242|XP_016934477.1|DSUZ	LOC117894021|XP_034656749.1|DSUB
OG0009777	LOC108013434|XP_016934794.1|DSUZ	LOC117893849|XP_034656507.1|DSUB
OG0009778	LOC108012495|XP_016933393.1|DSUZ	LOC117894853|XP_034657999.1|DSUB
OG0009779	LOC108012479|XP_016933365.1|DSUZ	LOC117894579|XP_034657611.1|DSUB
OG0009780	LOC108013608|XP_036671775.1|DSUZ	LOC117894568|XP_034657592.1|DSUB
OG0009781	LOC108012294|XP_036671752.1|DSUZ	LOC117894228|XP_034657035.1|DSUB
OG0009782	LOC108007089|XP_016926182.1|DSUZ	LOC117893008|XP_034655255.1|DSUB
OG0009783	LOC108012401|XP_016933250.1|DSUZ	LOC117895364|XP_034658839.1|DSUB
OG0009784	LOC108012456|XP_016933332.2|DSUZ	LOC117895592|XP_034659233.1|DSUB
OG0009785	LOC108012302|XP_016933092.1|DSUZ	LOC117893378|XP_034655863.1|DSUB
OG0009786	LOC108012601|XP_016933510.1|DSUZ	LOC117895523|XP_034659119.1|DSUB
OG0009787	LOC108013330|XP_016934618.1|DSUZ	LOC117895516|XP_034659112.1|DSUB
OG0009788	LOC108012398|XP_016933246.1|DSUZ	LOC117893123|XP_034655463.1|DSUB
OG0009789	LOC118877254|XP_036670865.1|DSUZ	LOC117894669|XP_034657737.1|DSUB
OG0009790	LOC108008909|XP_016928305.1|DSUZ	LOC117892041|XP_034653857.1|DSUB
OG0009791	LOC108012586|XP_016933492.1|DSUZ	LOC117895161|XP_034658507.1|DSUB
OG0009792	LOC108013311|XP_016934592.1|DSUZ	LOC117895149|XP_034658473.1|DSUB
OG0009793	LOC108013292|XP_016934559.1|DSUZ	LOC117894608|XP_034657650.1|DSUB
OG0009794	LOC108012103|XP_016932871.1|DSUZ	LOC117898490|XP_034663817.1|DSUB
OG0009795	LOC108018441|XP_016941487.1|DSUZ	LOC117896650|XP_034660991.1|DSUB
OG0009796	LOC108018741|XP_016941805.2|DSUZ	LOC117893804|XP_034656441.1|DSUB
OG0009797	LOC108006877|XP_016925945.1|DSUZ	LOC117894143|XP_034656928.1|DSUB
OG0009798	LOC108006872|XP_036672334.1|DSUZ	LOC117893702|XP_034656281.1|DSUB
OG0009799	LOC108012885|XP_016933872.1|DSUZ	LOC117893858|XP_034656518.1|DSUB
OG0009800	LOC108006898|XP_016925976.2|DSUZ	LOC117893542|XP_034656083.1|DSUB
OG0009801	LOC108018790|XP_016941864.2|DSUZ	LOC117894856|XP_034658004.1|DSUB
OG0009802	LOC108011799|XP_036671968.1|DSUZ	LOC117893034|XP_034655286.1|DSUB
OG0009803	LOC108011322|XP_016931920.2|DSUZ	LOC117894515|XP_034657516.1|DSUB
OG0009804	LOC108007322|XP_016942694.1|DSUZ	LOC117894533|XP_034657541.1|DSUB
OG0009805	LOC118877425|XP_036672093.1|DSUZ	LOC117894525|XP_034657530.1|DSUB
OG0009806	LOC108019377|XP_016942689.2|DSUZ	LOC117894514|XP_034657515.1|DSUB
OG0009807	LOC108019375|XP_016942687.2|DSUZ	LOC117894549|XP_034657561.1|DSUB
OG0009808	LOC108007090|XP_036670521.1|DSUZ	LOC117893011|XP_034655257.1|DSUB
OG0009809	LOC108005812|XP_016924630.1|DSUZ	LOC117894636|XP_034657699.1|DSUB
OG0009810	LOC108012303|XP_036671359.1|DSUZ	LOC117893657|XP_034656239.1|DSUB
OG0009811	LOC108012749|XP_016933671.1|DSUZ	LOC117893658|XP_034656240.1|DSUB
OG0009812	LOC108013288|XP_016934548.1|DSUZ	LOC117893769|XP_034656400.1|DSUB
OG0009813	LOC108010671|XP_036670651.1|DSUZ	LOC117894255|XP_034657099.1|DSUB
OG0009814	LOC108012575|XP_016933478.1|DSUZ	LOC117894388|XP_034657285.1|DSUB
OG0009815	LOC118877520|XP_036672449.1|DSUZ, LOC118877324|XP_036671489.1|DSUZ	LOC117893604|XP_034656171.1|DSUB
OG0009816	LOC108013345|XP_016934638.1|DSUZ	LOC117893467|XP_034655979.1|DSUB
OG0009817	LOC108012626|XP_016933537.1|DSUZ	LOC117893023|XP_034655271.1|DSUB
OG0009818	LOC108005545|XP_016924328.2|DSUZ	LOC117893885|XP_034656548.1|DSUB
OG0009819	LOC108005544|XP_016924327.2|DSUZ	LOC117893460|XP_034655970.1|DSUB
OG0009820	LOC108005532|XP_036671353.1|DSUZ	LOC117894411|XP_034657311.1|DSUB
OG0009821	LOC108012500|XP_016933397.1|DSUZ	LOC117894647|XP_034657710.1|DSUB
OG0009822	LOC108019416|XP_036671600.1|DSUZ	LOC117894222|XP_034657029.1|DSUB
OG0009823	LOC108012355|XP_016933196.1|DSUZ	LOC117895331|XP_034658795.1|DSUB
OG0009824	LOC108015912|XP_016937974.2|DSUZ	LOC117893754|XP_034656379.1|DSUB
OG0009825	LOC108012570|XP_016933473.1|DSUZ	LOC117895748|XP_034659510.1|DSUB
OG0009826	LOC108007424|XP_036672151.1|DSUZ	LOC117892999|XP_034655245.1|DSUB
OG0009827	LOC108007423|XP_036672152.1|DSUZ	LOC117892997|XP_034655243.1|DSUB
OG0009828	LOC108015890|XP_036671698.1|DSUZ	LOC117895177|XP_034658530.1|DSUB
OG0009829	LOC108013776|XP_036672343.1|DSUZ	LOC117894284|XP_034657133.1|DSUB
OG0009830	LOC108015881|XP_016937938.2|DSUZ	LOC117894556|XP_034657571.1|DSUB
OG0009831	LOC108015877|XP_016937933.2|DSUZ	LOC117893431|XP_034655940.1|DSUB
OG0009832	LOC108015880|XP_016937937.2|DSUZ	LOC117894118|XP_034656891.1|DSUB
OG0009833	LOC108007521|XP_016926696.2|DSUZ	LOC117894727|XP_034657807.1|DSUB
OG0009834	LOC108010095|XP_016930403.1|DSUZ	LOC117891165|XP_034652379.1|DSUB
OG0009835	LOC108008920|XP_016928316.1|DSUZ	LOC117891168|XP_034652382.1|DSUB
OG0009836	LOC108017557|XP_016940129.2|DSUZ	LOC117897449|XP_034662184.1|DSUB
OG0009837	LOC108007725|XP_016926965.2|DSUZ	LOC117897989|XP_034663005.1|DSUB
OG0009838	LOC108010628|XP_016931012.1|DSUZ	LOC117900181|XP_034666318.1|DSUB
OG0009839	LOC108017931|XP_016940613.1|DSUZ	LOC117892543|XP_034654743.1|DSUB
OG0009840	LOC108021064|XP_016945062.1|DSUZ	LOC117900759|XP_034667132.1|DSUB
OG0009841	LOC108014282|XP_016935818.1|DSUZ	LOC117901949|XP_034668814.1|DSUB
OG0009842	LOC108013167|XP_016934353.1|DSUZ	LOC117895088|XP_034658376.1|DSUB
OG0009843	LOC118877290|XP_036671216.1|DSUZ	LOC117893921|XP_034656594.1|DSUB
OG0009844	LOC108013319|XP_016934600.1|DSUZ	LOC117895582|XP_034659203.1|DSUB
OG0009845	LOC108009521|XP_016929439.1|DSUZ	LOC117890981|XP_034652021.1|DSUB
OG0009846	LOC108009853|XP_016930043.1|DSUZ	LOC117901967|XP_034668839.1|DSUB
OG0009847	LOC108019068|XP_016942198.1|DSUZ	LOC117891084|XP_034652158.1|DSUB
OG0009848	LOC108004766|XP_016923298.1|DSUZ	LOC117896749|XP_034661110.1|DSUB
OG0009849	LOC108017319|XP_036673995.1|DSUZ	LOC117899304|XP_034665116.1|DSUB
OG0009850	LOC108020464|XP_016944277.1|DSUZ	LOC117902687|XP_034670118.1|DSUB
OG0009851	LOC108019087|XP_016942250.1|DSUZ	LOC117900509|XP_034666793.1|DSUB
OG0009852	LOC108014515|XP_016936141.2|DSUZ	LOC117891533|XP_034652933.1|DSUB
OG0009853	LOC108006541|XP_016925562.1|DSUZ	LOC117890031|XP_034650542.1|DSUB
OG0009855	LOC108019033|XP_016942135.1|DSUZ	LOC117900649|XP_034666972.1|DSUB
OG0009856	LOC108009615|XP_016929593.1|DSUZ	LOC117900407|XP_034666653.1|DSUB
OG0009857	LOC108021068|XP_016945069.1|DSUZ	LOC117900762|XP_034667134.1|DSUB
OG0009858	LOC108016906|XP_016939351.1|DSUZ	LOC117901123|XP_034667652.1|DSUB
OG0009859	LOC108020915|XP_016944824.1|DSUZ	LOC117901261|XP_034667845.1|DSUB
OG0009860	LOC108009261|XP_016928957.1|DSUZ	LOC117901937|XP_034668796.1|DSUB
OG0009861	LOC108010761|XP_016931181.1|DSUZ	LOC117900636|XP_034666956.1|DSUB
OG0009862	LOC108009770|XP_016929891.1|DSUZ	LOC117901436|XP_034668071.1|DSUB
OG0009863	LOC108014164|XP_016935691.1|DSUZ, LOC108008230|XP_036678581.1|DSUZ	LOC117902561|XP_034669893.1|DSUB
OG0009864	LOC108021317|XP_016945467.1|DSUZ	LOC117900919|XP_034667373.1|DSUB
OG0009865	LOC108014015|XP_016935515.1|DSUZ	LOC117900770|XP_034667141.1|DSUB
OG0009866	LOC108012262|XP_016933051.1|DSUZ	LOC117895444|XP_034659001.1|DSUB
OG0009867	LOC108010945|XP_016931446.1|DSUZ	LOC117895861|XP_034659720.1|DSUB
OG0009868	LOC108005845|XP_016924685.2|DSUZ	LOC117894405|XP_034657308.1|DSUB
OG0009869	LOC118877605|XP_036672831.1|DSUZ, LOC118878070|XP_036675175.1|DSUZ	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB
OG0009870	LOC108019387|XP_016942700.2|DSUZ	LOC117892962|XP_034655185.1|DSUB
OG0009871	LOC108019671|XP_016943050.1|DSUZ	LOC117890522|XP_034651319.1|DSUB
OG0009872	LOC108010032|XP_016930327.1|DSUZ	LOC117891783|XP_034653344.1|DSUB
OG0009873	LOC108008457|XP_016927800.1|DSUZ	LOC117891559|XP_034652970.1|DSUB
OG0009874	LOC108010504|XP_016930868.2|DSUZ	LOC117894152|XP_034656939.1|DSUB
OG0009875	LOC108007440|XP_016926590.2|DSUZ	LOC117894661|XP_034657727.1|DSUB
OG0009876	LOC108008169|XP_016927448.1|DSUZ	LOC117892641|XP_034654887.1|DSUB
OG0009877	LOC108009169|XP_016928787.1|DSUZ	LOC117890662|XP_034651526.1|DSUB
OG0009878	LOC108019795|XP_016943284.1|DSUZ	LOC117890109|XP_034650668.1|DSUB
OG0009879	LOC108008879|XP_016928273.1|DSUZ	LOC117890223|XP_034650851.1|DSUB
OG0009880	LOC108010317|XP_016930702.1|DSUZ	LOC117889820|XP_034650191.1|DSUB
OG0009881	LOC108019697|XP_016943080.1|DSUZ	LOC117890682|XP_034651556.1|DSUB
OG0009882	LOC108008802|XP_016928195.1|DSUZ	LOC117892739|XP_034655055.1|DSUB
OG0009883	LOC108008703|XP_016928088.1|DSUZ	LOC117889883|XP_034650284.1|DSUB
OG0009884	LOC108008854|XP_016928249.1|DSUZ	LOC117892310|XP_034654348.1|DSUB
OG0009885	LOC108009671|XP_016929691.1|DSUZ	LOC117891019|XP_034652072.1|DSUB
OG0009886	LOC108009288|XP_016929007.1|DSUZ	LOC117892124|XP_034654047.1|DSUB
OG0009887	LOC108019830|XP_016943337.1|DSUZ	LOC117890905|XP_034651895.1|DSUB
OG0009888	LOC108008886|XP_016928280.1|DSUZ	LOC117891528|XP_034652920.1|DSUB
OG0009889	LOC108008262|XP_036669284.1|DSUZ	LOC117891474|XP_034652846.1|DSUB
OG0009890	LOC108010156|XP_016930479.1|DSUZ	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB
OG0009891	LOC108011609|XP_016932270.1|DSUZ	LOC117891708|XP_034653193.1|DSUB
OG0009893	LOC108008421|XP_016927758.1|DSUZ	LOC117892639|XP_034654885.1|DSUB
OG0009894	LOC108016091|XP_016938177.2|DSUZ, LOC108011780|XP_016932506.2|DSUZ	LOC117897088|XP_034661618.1|DSUB
OG0009895	LOC108011277|XP_036674999.1|DSUZ	LOC117898894|XP_034664468.1|DSUB
OG0009896	LOC108007933|XP_036674187.1|DSUZ	LOC117895984|XP_034659857.1|DSUB
OG0009897	LOC108007005|XP_016926100.2|DSUZ	LOC117896375|XP_034660542.1|DSUB
OG0009898	LOC108014160|XP_016935683.2|DSUZ	LOC117898558|XP_034663934.1|DSUB
OG0009899	LOC108017468|XP_016939995.2|DSUZ	LOC117897079|XP_034661606.1|DSUB
OG0009900	LOC118877777|XP_036673711.1|DSUZ, LOC108020234|XP_016943842.2|DSUZ	LOC117898873|XP_034664445.1|DSUB
OG0009901	LOC108010900|XP_016931378.2|DSUZ	LOC117896567|XP_034660859.1|DSUB
OG0009902	LOC108010934|XP_036674418.1|DSUZ	LOC117896687|XP_034661029.1|DSUB
OG0009903	LOC108005003|XP_016923628.1|DSUZ	LOC117897402|XP_034662112.1|DSUB
OG0009904	LOC108014528|XP_016936157.2|DSUZ, LOC108015609|XP_016937587.2|DSUZ	LOC117896535|XP_034660809.1|DSUB
OG0009905	LOC108017538|XP_036672522.1|DSUZ, LOC118877893|XP_036674221.1|DSUZ	LOC117899691|XP_034665786.1|DSUB
OG0009906	LOC108010979|XP_036672730.1|DSUZ, LOC118877936|XP_036674497.1|DSUZ	LOC117896822|XP_034661221.1|DSUB
OG0009907	LOC108010581|XP_016930954.1|DSUZ	LOC117896205|XP_034660223.1|DSUB
OG0009909	LOC108016131|XP_036675261.1|DSUZ	LOC117899248|XP_034665019.1|DSUB
OG0009910	LOC108006081|XP_036673045.1|DSUZ	LOC117898945|XP_034664557.1|DSUB
OG0009911	LOC108008900|XP_016928294.1|DSUZ	LOC117891177|XP_034652392.1|DSUB
OG0009912	LOC108016179|XP_016938295.1|DSUZ	LOC117901254|XP_034667838.1|DSUB
OG0009913	LOC108008437|XP_016927814.1|DSUZ	LOC117901907|XP_034668764.1|DSUB
OG0009915	LOC108009182|XP_016928820.1|DSUZ	LOC117901775|XP_034668566.1|DSUB
OG0009916	LOC118877066|XP_036669841.1|DSUZ	LOC117900069|XP_034666163.1|DSUB
OG0009922	LOC108005863|XP_016924730.1|DSUZ	LOC117894828|XP_034657967.1|DSUB
OG0009925	LOC108011675|XP_036674333.1|DSUZ	LOC117897705|XP_034662618.1|DSUB
OG0009927	LOC108015032|XP_016936752.1|DSUZ	LOC117889586|XP_034649885.1|DSUB
OG0009928	LOC108015472|XP_016937392.1|DSUZ	LOC117899000|XP_034664637.1|DSUB
OG0009930	LOC108016528|XP_016938690.1|DSUZ	LOC117892022|XP_034653812.1|DSUB
OG0009931	LOC108009440|XP_016929274.1|DSUZ	LOC117892092|XP_034653975.1|DSUB
OG0009932	LOC108009603|XP_016929576.2|DSUZ	LOC117890032|XP_034650539.1|DSUB
OG0009934	LOC118877272|XP_036671056.1|DSUZ	LOC117895021|XP_034658280.1|DSUB
OG0009937	LOC118878879|XP_036677782.1|DSUZ, LOC108007458|XP_016926615.2|DSUZ	LOC117896032|XP_034659931.1|DSUB
OG0009938	LOC108016523|XP_036676500.1|DSUZ	LOC117899587|XP_034665600.1|DSUB
OG0009941	LOC108005286|XP_016923975.1|DSUZ	LOC117900108|XP_034666222.1|DSUB
OG0009942	LOC108009395|XP_016929195.1|DSUZ	LOC117891549|XP_034652956.1|DSUB
OG0009943	LOC108008392|XP_016927729.1|DSUZ	LOC117902307|XP_034669479.1|DSUB
OG0009944	LOC108015042|XP_016936763.1|DSUZ	LOC117889748|XP_034650085.1|DSUB
OG0009945	LOC108004753|XP_016923278.1|DSUZ	LOC117903825|XP_034672165.1|DSUB
OG0009946	LOC108019498|XP_036675636.1|DSUZ	LOC117898027|XP_034663056.1|DSUB
OG0009947	LOC108018324|XP_036671429.1|DSUZ	LOC117895487|XP_034659068.1|DSUB
OG0009948	LOC108015399|XP_016937308.1|DSUZ	LOC117903351|XP_034671193.1|DSUB
OG0009949	LOC108019447|XP_016942762.2|DSUZ	LOC117897898|XP_034662865.1|DSUB
OG0009950	LOC108011711|XP_016932414.2|DSUZ	LOC117896922|XP_034661353.1|DSUB
OG0009951	LOC108015579|XP_016937549.2|DSUZ	LOC117896719|XP_034661071.1|DSUB
OG0009953	LOC108019979|XP_016943553.2|DSUZ	LOC117896446|XP_034660666.1|DSUB
OG0009954	LOC108007366|XP_036673806.1|DSUZ	LOC117896091|XP_034660022.1|DSUB
OG0009955	LOC108018064|XP_016940950.1|DSUZ	LOC117891281|XP_034652560.1|DSUB
OG0009956	LOC108015117|XP_016936856.1|DSUZ	LOC117903071|XP_034670734.1|DSUB
OG0009957	LOC108019309|XP_016942618.1|DSUZ	LOC117898846|XP_034664414.1|DSUB
OG0009958	LOC108016161|XP_016938270.2|DSUZ	LOC117899365|XP_034665235.1|DSUB
OG0009960	LOC108011618|XP_016932278.2|DSUZ	LOC117899607|XP_034665627.1|DSUB
OG0009961	LOC108011606|XP_016932266.1|DSUZ	LOC117896056|XP_034659956.1|DSUB
OG0009962	LOC108018308|XP_016941335.2|DSUZ	LOC117896826|XP_034661225.1|DSUB
OG0009963	LOC108020516|XP_016944340.1|DSUZ	LOC117899317|XP_034665140.1|DSUB
OG0009964	LOC108007836|XP_016927088.2|DSUZ	LOC117897935|XP_034662917.1|DSUB
OG0009965	LOC108017265|XP_016939768.2|DSUZ	LOC117897580|XP_034662425.1|DSUB
OG0009966	LOC108013834|XP_016935310.1|DSUZ	LOC117902321|XP_034669501.1|DSUB
OG0009967	LOC108007181|XP_016926307.1|DSUZ	LOC117901366|XP_034667966.1|DSUB
OG0009968	LOC108020990|XP_016944944.1|DSUZ	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB
OG0009969	LOC108014688|XP_016936355.1|DSUZ	LOC117901575|XP_034668265.1|DSUB
OG0009970	LOC108007327|XP_016926466.1|DSUZ	LOC117902261|XP_034669411.1|DSUB
OG0009971	LOC108013536|XP_016934925.2|DSUZ	LOC117900949|XP_034667412.1|DSUB
OG0009972	LOC108017979|XP_016940809.1|DSUZ	LOC117900395|XP_034666640.1|DSUB
OG0009973	LOC108019714|XP_016943102.1|DSUZ	LOC117902333|XP_034669519.1|DSUB
OG0009974	LOC108013143|XP_016934322.1|DSUZ	LOC117901096|XP_034667615.1|DSUB
OG0009975	LOC108021712|XP_016946037.1|DSUZ	LOC117901981|XP_034668881.1|DSUB
OG0009976	LOC108021251|XP_016945358.1|DSUZ	LOC117902268|XP_034669418.1|DSUB
