Orthogroup	DSUZ.longest_only	DNOV.longest_only
OG0008622	LOC108008852|XP_016928246.2|DSUZ	LOC115764450|XP_030563319.1|DNOV
OG0008623	LOC108019619|XP_016942989.1|DSUZ	LOC115761811|XP_030559622.1|DNOV
OG0008624	LOC108009155|XP_016928751.2|DSUZ	LOC115761121|XP_030558617.1|DNOV
OG0008625	LOC108009604|XP_016929577.1|DSUZ	LOC115760915|XP_030558346.1|DNOV
OG0008626	LOC108017372|XP_036677427.1|DSUZ	LOC115763149|XP_030561462.1|DNOV
OG0008627	LOC108012866|XP_016933833.1|DSUZ	LOC115770978|XP_030572309.1|DNOV
OG0008629	LOC108014728|XP_016936429.1|DSUZ	LOC115759291|XP_030556053.1|DNOV
OG0008630	LOC108020408|XP_016944191.2|DSUZ	LOC115766738|XP_030566561.1|DNOV
OG0008631	LOC108011336|XP_036672920.1|DSUZ	LOC115771747|XP_030573451.1|DNOV
OG0008632	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ	LOC115772124|XP_030573959.1|DNOV
OG0008633	LOC108009519|XP_036668949.1|DSUZ	LOC115771172|XP_030572617.1|DNOV
OG0008634	LOC108006066|XP_016924998.1|DSUZ	LOC115758834|XP_030555473.1|DNOV
OG0008635	LOC108019710|XP_016943098.1|DSUZ	LOC115765001|XP_030564210.1|DNOV
OG0008636	LOC108017417|XP_016939931.2|DSUZ	LOC115763877|XP_030562512.1|DNOV
OG0008637	LOC108012438|XP_016933293.1|DSUZ	LOC115770311|XP_030571405.1|DNOV, LOC115770312|XP_030571406.1|DNOV
OG0008638	LOC108020304|XP_016943922.2|DSUZ	LOC115772008|XP_030573799.1|DNOV
OG0008639	LOC108020170|XP_016943761.1|DSUZ	LOC115764892|XP_030564039.1|DNOV
OG0008640	LOC108016281|XP_036674816.1|DSUZ, LOC108020114|XP_036672498.1|DSUZ	LOC115763970|XP_030562629.1|DNOV
OG0008641	LOC108016467|XP_036675510.1|DSUZ	LOC115761476|XP_030559103.1|DNOV
OG0008642	LOC108019981|XP_036674507.1|DSUZ	LOC115772066|XP_030573877.1|DNOV
OG0008643	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ	LOC115771983|XP_030573764.1|DNOV
OG0008644	LOC108008047|XP_016927318.1|DSUZ	LOC115772122|XP_030573957.1|DNOV
OG0008645	LOC108012760|XP_016933685.1|DSUZ	LOC115760033|XP_030557060.1|DNOV
OG0008646	LOC108009861|XP_016930055.1|DSUZ	LOC115765533|XP_030565011.1|DNOV
OG0008647	LOC108006015|XP_016924951.1|DSUZ	LOC115760194|XP_030557284.1|DNOV
OG0008648	LOC108015658|XP_016937646.1|DSUZ	LOC115760006|XP_030557024.1|DNOV
OG0008649	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ	LOC115762064|XP_030560014.1|DNOV
OG0008650	LOC108007659|XP_016926870.2|DSUZ	LOC115766104|XP_030565784.1|DNOV
OG0008651	LOC108010076|XP_016930380.1|DSUZ	LOC115759334|XP_030556116.1|DNOV
OG0008652	LOC108017795|XP_016940428.1|DSUZ	LOC115760811|XP_030558187.1|DNOV
OG0008653	LOC108008881|XP_016928275.1|DSUZ	LOC115757898|XP_030554203.1|DNOV
OG0008654	LOC108008127|XP_016927406.2|DSUZ, LOC108010225|XP_016930557.1|DSUZ	LOC115758226|XP_030554640.1|DNOV
OG0008655	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ	LOC115771945|XP_030573710.1|DNOV
OG0008656	LOC118878282|XP_036676100.1|DSUZ	LOC115764422|XP_030563281.1|DNOV
OG0008657	LOC108005275|XP_016923953.1|DSUZ	LOC115766813|XP_030566708.1|DNOV
OG0008658	LOC108015044|XP_016936766.1|DSUZ	LOC115768819|XP_030569377.1|DNOV
OG0008659	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ	LOC115766707|XP_030566489.1|DNOV
OG0008660	LOC108010496|XP_036671499.1|DSUZ	LOC115771225|XP_030572686.1|DNOV
OG0008661	LOC108012494|XP_016933391.1|DSUZ	LOC115769945|XP_030570849.1|DNOV
OG0008662	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ	LOC115771548|XP_030573149.1|DNOV
OG0008663	LOC118879770|XP_036678640.1|DSUZ, LOC118879771|XP_036678642.1|DSUZ, LOC118879090|XP_036677967.1|DSUZ, LOC108014903|XP_036677966.1|DSUZ, LOC118878900|XP_036677798.1|DSUZ, LOC108020322|XP_016943942.2|DSUZ	LOC115771439|XP_030573003.1|DNOV
OG0008664	LOC108004835|XP_036676025.1|DSUZ, LOC108013222|XP_016934438.2|DSUZ	LOC115769522|XP_030570222.1|DNOV
OG0008665	LOC108021702|XP_016946021.1|DSUZ	LOC115769270|XP_030569841.1|DNOV
OG0008666	LOC108015876|XP_016937932.2|DSUZ	LOC115767728|XP_030567902.1|DNOV
OG0008667	LOC108014674|XP_016936329.2|DSUZ	LOC115768653|XP_030569190.1|DNOV
OG0008668	LOC108012610|XP_016933518.1|DSUZ	LOC115765824|XP_030565407.1|DNOV
OG0008670	LOC108016405|XP_016938543.2|DSUZ	LOC115764789|XP_030563892.1|DNOV
OG0008672	LOC108011602|XP_016932265.1|DSUZ	LOC115763009|XP_030561260.1|DNOV, LOC115763132|XP_030561436.1|DNOV
OG0008673	LOC108021326|XP_016945481.1|DSUZ	LOC115760294|XP_030557437.1|DNOV
OG0008677	LOC108005973|XP_016924900.2|DSUZ	LOC115757692|XP_030553891.1|DNOV
OG0008679	LOC108015019|XP_016936736.1|DSUZ	LOC115765296|XP_030564648.1|DNOV
OG0008680	LOC108018986|XP_016942082.1|DSUZ	LOC115767094|XP_030567101.1|DNOV
OG0008681	LOC108004708|XP_036676984.1|DSUZ	LOC115765390|XP_030564778.1|DNOV
OG0008683	LOC108016999|XP_016939435.1|DSUZ	LOC115765199|XP_030564495.1|DNOV
OG0008685	LOC108008590|XP_016927958.1|DSUZ	LOC115765339|XP_030564709.1|DNOV
OG0008686	LOC108011038|XP_036673975.1|DSUZ	LOC115764648|XP_030563683.1|DNOV
OG0008688	LOC108016543|XP_016938705.1|DSUZ	LOC115768779|XP_030569334.1|DNOV
OG0008689	LOC108017201|XP_036674391.1|DSUZ	LOC115770809|XP_030572092.1|DNOV
OG0008690	LOC108018430|XP_016941482.1|DSUZ	LOC115759206|XP_030555953.1|DNOV
OG0008691	LOC108012481|XP_016933373.1|DSUZ	LOC115767672|XP_030567823.1|DNOV
OG0008692	LOC108018920|XP_016942001.1|DSUZ	LOC115765423|XP_030564829.1|DNOV
OG0008694	LOC108004852|XP_016923423.1|DSUZ	LOC115766284|XP_030566012.1|DNOV
OG0008695	LOC108019681|XP_016943062.1|DSUZ	LOC115767486|XP_030567654.1|DNOV
OG0008696	LOC108012106|XP_036674226.1|DSUZ	LOC115763889|XP_030562526.1|DNOV
OG0008697	LOC108020036|XP_036672414.1|DSUZ	LOC115762895|XP_030561130.1|DNOV
OG0008698	LOC108004683|XP_016923161.2|DSUZ	LOC115766272|XP_030565997.1|DNOV
OG0008700	LOC118877556|XP_036672593.1|DSUZ	LOC115763713|XP_030562266.1|DNOV
OG0008704	LOC108021678|XP_016945982.1|DSUZ	LOC115760141|XP_030557206.1|DNOV
OG0008705	LOC108021598|XP_016945880.1|DSUZ	LOC115763381|XP_030561779.1|DNOV
OG0008706	LOC108010794|XP_036675457.1|DSUZ	LOC115766114|XP_030565795.1|DNOV
OG0008708	LOC108013715|XP_016935143.1|DSUZ	LOC115768757|XP_030569307.1|DNOV
OG0008709	LOC108020166|XP_016943756.2|DSUZ	LOC115761284|XP_030558866.1|DNOV
OG0008710	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ	LOC115761270|XP_030558843.1|DNOV
OG0008711	LOC108018401|XP_036672529.1|DSUZ	LOC115763686|XP_030562226.1|DNOV
OG0008712	LOC108017984|XP_016940816.1|DSUZ	LOC115761013|XP_030558487.1|DNOV
OG0008714	LOC108021358|XP_016945533.1|DSUZ	LOC115758640|XP_030555236.1|DNOV
OG0008715	LOC108007959|XP_016927218.2|DSUZ	LOC115761436|XP_030559064.1|DNOV
OG0008716	LOC108006425|XP_016925438.2|DSUZ	LOC115770723|XP_030571982.1|DNOV
OG0008717	LOC108006831|XP_016925868.1|DSUZ	LOC115770503|XP_030571661.1|DNOV
OG0008718	LOC108009435|XP_016929261.1|DSUZ	LOC115761137|XP_030558657.1|DNOV
OG0008719	LOC108010795|XP_036675647.1|DSUZ	LOC115766066|XP_030565727.1|DNOV, LOC115766024|XP_030565655.1|DNOV
OG0008721	LOC108005351|XP_016924080.2|DSUZ	LOC115768776|XP_030569328.1|DNOV
OG0008722	LOC108018545|XP_016941588.2|DSUZ	LOC115770852|XP_030572150.1|DNOV
OG0008723	LOC108012662|XP_016933577.1|DSUZ	LOC115769407|XP_030570069.1|DNOV
OG0008724	LOC108013136|XP_016934310.1|DSUZ	LOC115759964|XP_030556973.1|DNOV
OG0008725	LOC108009006|XP_016928440.1|DSUZ	LOC115762335|XP_030560360.1|DNOV
OG0008726	LOC108018108|XP_016941012.2|DSUZ	LOC115760731|XP_030558066.1|DNOV
OG0008727	LOC108011582|XP_016932239.2|DSUZ	LOC115761642|XP_030559335.1|DNOV
OG0008728	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ	LOC115772078|XP_030573891.1|DNOV
OG0008729	LOC108010412|XP_036675989.1|DSUZ	LOC115764427|XP_030563288.1|DNOV
OG0008730	LOC108016953|XP_016939377.1|DSUZ	LOC115768783|XP_030569339.1|DNOV
OG0008731	LOC118877879|XP_036674134.1|DSUZ, LOC108011005|XP_036675479.1|DSUZ	LOC115771631|XP_030573290.1|DNOV
OG0008732	LOC108011967|XP_016932717.1|DSUZ	LOC115759069|XP_030555757.1|DNOV
OG0008734	LOC108011598|XP_016932256.1|DSUZ	LOC115771735|XP_030573422.1|DNOV
OG0008735	LOC108008798|XP_016928185.1|DSUZ	LOC115757894|XP_030554199.1|DNOV, LOC115758145|XP_030554539.1|DNOV
OG0008736	LOC108008410|XP_016927745.1|DSUZ	LOC115762079|XP_030560031.1|DNOV
OG0008737	LOC108018533|XP_016941575.2|DSUZ	LOC115770661|XP_030571888.1|DNOV
OG0008738	LOC118879392|XP_036678150.1|DSUZ, LOC108005722|XP_036677987.1|DSUZ	LOC115758423|XP_030554934.1|DNOV
OG0008739	LOC108013480|XP_016934852.1|DSUZ	LOC115770230|XP_030571296.1|DNOV
OG0008740	LOC108008351|XP_016927669.1|DSUZ	LOC115763215|XP_030561547.1|DNOV
OG0008741	LOC108009073|XP_016928576.1|DSUZ	LOC115762231|XP_030560231.1|DNOV
OG0008742	LOC108007113|XP_036670866.1|DSUZ	LOC115769328|XP_030569926.1|DNOV
OG0008743	LOC108009807|XP_016929970.1|DSUZ	LOC115762253|XP_030560266.1|DNOV
OG0008744	LOC108018213|XP_016941220.1|DSUZ	LOC115759684|XP_030556537.1|DNOV
OG0008745	LOC108015352|XP_016937252.2|DSUZ	LOC115765403|XP_030564798.1|DNOV
OG0008746	LOC108014201|XP_016935727.1|DSUZ	LOC115759548|XP_030556364.1|DNOV
OG0008747	LOC108013419|XP_016934767.1|DSUZ	LOC115769623|XP_030570386.1|DNOV
OG0008748	LOC108005661|XP_016924474.1|DSUZ	LOC115758722|XP_030555334.1|DNOV
OG0008749	LOC108016459|XP_016938603.1|DSUZ	LOC115758558|XP_030555125.1|DNOV
OG0008750	LOC108021164|XP_016945235.1|DSUZ	LOC115763356|XP_030561741.1|DNOV
OG0008752	LOC108018532|XP_036673127.1|DSUZ	LOC115770914|XP_030572218.1|DNOV
OG0008753	LOC108013919|XP_016935413.1|DSUZ	LOC115766237|XP_030565963.1|DNOV
OG0008754	LOC108019618|XP_016942988.1|DSUZ	LOC115764518|XP_030563475.1|DNOV
OG0008755	LOC108017387|XP_016939896.1|DSUZ	LOC115764836|XP_030563945.1|DNOV, LOC115764837|XP_030563946.1|DNOV
OG0008756	LOC108014884|XP_016936591.1|DSUZ	LOC115759630|XP_030556479.1|DNOV
OG0008757	LOC108015693|XP_036673162.1|DSUZ	LOC115761693|XP_030559420.1|DNOV
OG0008758	LOC108021329|XP_016945489.1|DSUZ	LOC115765868|XP_030565460.1|DNOV
OG0008759	LOC108021273|XP_016945395.1|DSUZ	LOC115758971|XP_030555634.1|DNOV
OG0008760	LOC108009638|XP_016929627.1|DSUZ	LOC115759239|XP_030555997.1|DNOV
OG0008761	LOC108021597|XP_016945879.1|DSUZ	LOC115763196|XP_030561517.1|DNOV
OG0008762	LOC118876744|XP_016942909.1|DSUZ	LOC115771874|XP_030573622.1|DNOV
OG0008763	LOC108007728|XP_016926967.1|DSUZ	LOC115759066|XP_030555754.1|DNOV
OG0008764	LOC108008922|XP_016928322.1|DSUZ	LOC115769191|XP_030569754.1|DNOV
OG0008765	LOC108019655|XP_016943032.1|DSUZ	LOC115760505|XP_030557726.1|DNOV
OG0008766	LOC108009416|XP_016929236.1|DSUZ, LOC118876826|XP_036668735.1|DSUZ, LOC108008765|XP_016928156.1|DSUZ	LOC115760036|XP_030557064.1|DNOV
OG0008767	LOC108017881|XP_016940533.1|DSUZ	LOC115760909|XP_030558340.1|DNOV
OG0008768	LOC108009979|XP_016930242.1|DSUZ	LOC115760512|XP_030557733.1|DNOV
OG0008769	LOC108010033|XP_016930328.1|DSUZ	LOC115760907|XP_030558337.1|DNOV
OG0008770	LOC108017798|XP_016940432.1|DSUZ	LOC115759231|XP_030555992.1|DNOV
OG0008771	LOC108009542|XP_016929472.1|DSUZ	LOC115763947|XP_030562630.1|DNOV
OG0008772	LOC108008174|XP_016927454.1|DSUZ	LOC115762351|XP_030560379.1|DNOV
OG0008773	LOC108009191|XP_016928832.1|DSUZ	LOC115767494|XP_030567662.1|DNOV
OG0008774	LOC108008677|XP_016928059.1|DSUZ	LOC115757987|XP_030554336.1|DNOV
OG0008775	LOC108009324|XP_016929083.1|DSUZ	LOC115758213|XP_030554624.1|DNOV
OG0008776	LOC108008343|XP_016927660.1|DSUZ	LOC115762173|XP_030560155.1|DNOV
OG0008777	LOC108009708|XP_016929752.1|DSUZ	LOC115767803|XP_030568034.1|DNOV
OG0008778	LOC108018061|XP_016940946.1|DSUZ	LOC115758198|XP_030554603.1|DNOV
OG0008779	LOC108018905|XP_016941986.1|DSUZ	LOC115767800|XP_030567991.1|DNOV
OG0008780	LOC118878005|XP_036674920.1|DSUZ, LOC118877740|XP_036673640.1|DSUZ, LOC118878562|XP_036677476.1|DSUZ, LOC118878013|XP_036674953.1|DSUZ, LOC108013799|XP_016935261.1|DSUZ, LOC118876776|XP_036674842.1|DSUZ	LOC115768452|XP_030568873.1|DNOV
OG0008781	LOC108015421|XP_016937339.1|DSUZ	LOC115766436|XP_030566223.1|DNOV
OG0008782	LOC108013389|XP_016934715.1|DSUZ	LOC115769571|XP_030570287.1|DNOV
OG0008783	LOC108008731|XP_016928120.1|DSUZ	LOC115766581|XP_030566427.1|DNOV
OG0008784	LOC108013191|XP_016934387.1|DSUZ	LOC115770220|XP_030571279.1|DNOV
OG0008785	LOC108013413|XP_016934759.1|DSUZ	LOC115758793|XP_030555426.1|DNOV
OG0008786	LOC108012395|XP_016933247.1|DSUZ	LOC115758747|XP_030555366.1|DNOV
OG0008787	LOC108013219|XP_016934435.1|DSUZ	LOC115769787|XP_030570615.1|DNOV
OG0008788	LOC108011439|XP_016932059.1|DSUZ	LOC115769399|XP_030570062.1|DNOV, LOC115769664|XP_030570437.1|DNOV
OG0008789	LOC108012597|XP_016933505.1|DSUZ	LOC115765807|XP_030565382.1|DNOV, LOC115765816|XP_030565398.1|DNOV
OG0008790	LOC108019898|XP_016943471.1|DSUZ	LOC115762734|XP_030560930.1|DNOV
OG0008791	LOC108008694|XP_016928079.1|DSUZ	LOC115758406|XP_030554917.1|DNOV
OG0008792	LOC108009086|XP_016928632.2|DSUZ	LOC115757868|XP_030554169.1|DNOV, LOC115759411|XP_030556166.1|DNOV
OG0008793	LOC108019629|XP_016943000.1|DSUZ	LOC115767468|XP_030567633.1|DNOV
OG0008794	LOC108006736|XP_016925772.1|DSUZ	LOC115772126|XP_030573964.1|DNOV, LOC115764490|XP_030563437.1|DNOV
OG0008795	LOC108014155|XP_036674027.1|DSUZ	LOC115766213|XP_030565924.1|DNOV
OG0008796	LOC108015441|XP_036675582.1|DSUZ	LOC115765754|XP_030565276.1|DNOV, LOC115765764|XP_030565288.1|DNOV
OG0008797	LOC108015606|XP_016937583.1|DSUZ, LOC108014526|XP_036673697.1|DSUZ	LOC115772068|XP_030573879.1|DNOV, LOC115772067|XP_030573878.1|DNOV
OG0008806	LOC108019219|XP_016942504.1|DSUZ	LOC115766270|XP_030565994.1|DNOV
OG0008807	LOC108005328|XP_036675873.1|DSUZ	LOC115765104|XP_030564349.1|DNOV
OG0008808	LOC108005292|XP_016923980.1|DSUZ	LOC115768154|XP_030568509.1|DNOV
OG0008809	LOC118877843|XP_036673960.1|DSUZ	LOC115761934|XP_030559824.1|DNOV
OG0008811	LOC108006415|XP_036673233.1|DSUZ	LOC115765043|XP_030564276.1|DNOV
OG0008816	LOC108006849|XP_016925887.1|DSUZ	LOC115769488|XP_030570167.1|DNOV
OG0008819	LOC108010197|XP_016930530.1|DSUZ	LOC115757842|XP_030554134.1|DNOV
OG0008820	LOC108013464|XP_016934834.1|DSUZ	LOC115759969|XP_030556980.1|DNOV
OG0008821	LOC108011223|XP_016931810.1|DSUZ	LOC115768326|XP_030568741.1|DNOV
OG0008822	LOC108007437|XP_016926588.1|DSUZ	LOC115763099|XP_030561399.1|DNOV
OG0008823	LOC108015043|XP_016936765.1|DSUZ	LOC115767766|XP_030567947.1|DNOV
OG0008824	LOC108006159|XP_036672288.1|DSUZ	LOC115763019|XP_030561278.1|DNOV
OG0008825	LOC108006144|XP_036670760.1|DSUZ	LOC115769732|XP_030570528.1|DNOV
OG0008829	LOC108016782|XP_016939039.1|DSUZ	LOC115767332|XP_030567444.1|DNOV
OG0008830	LOC108010443|XP_036675962.1|DSUZ	LOC115767067|XP_030567067.1|DNOV
OG0008831	LOC108016751|XP_016938983.1|DSUZ	LOC115765416|XP_030564821.1|DNOV
OG0008832	LOC108016644|XP_016938835.1|DSUZ	LOC115765265|XP_030564611.1|DNOV
OG0008833	LOC108019166|XP_016942413.1|DSUZ	LOC115765279|XP_030564628.1|DNOV
OG0008835	LOC118877878|XP_036674132.1|DSUZ, LOC108007809|XP_016927061.2|DSUZ	LOC115772071|XP_030573882.1|DNOV, LOC115772062|XP_030573866.1|DNOV
OG0008836	LOC108018191|XP_016941190.1|DSUZ	LOC115760550|XP_030557807.1|DNOV
OG0008837	LOC108011073|XP_016931625.1|DSUZ, LOC108008658|XP_016928034.1|DSUZ	LOC115771129|XP_030572597.1|DNOV
OG0008838	LOC108021360|XP_016945537.1|DSUZ	LOC115758968|XP_030555629.1|DNOV
OG0008839	LOC108008331|XP_016927646.1|DSUZ	LOC115758004|XP_030554361.1|DNOV
OG0008840	LOC108021305|XP_016945446.1|DSUZ	LOC115759931|XP_030556929.1|DNOV
OG0008841	LOC108007081|XP_036671384.1|DSUZ	LOC115766947|XP_030566895.1|DNOV
OG0008842	LOC108008205|XP_036668942.1|DSUZ	LOC115762151|XP_030560124.1|DNOV
OG0008843	LOC108007165|XP_016926274.1|DSUZ	LOC115762799|XP_030561015.1|DNOV
OG0008845	LOC108008962|XP_016928367.1|DSUZ	LOC115763216|XP_030561543.1|DNOV
OG0008846	LOC108020726|XP_016944583.2|DSUZ, LOC118877258|XP_036670919.1|DSUZ	LOC115771080|XP_030572491.1|DNOV
OG0008847	LOC108015980|XP_016938056.1|DSUZ	LOC115765616|XP_030565127.1|DNOV
OG0008848	LOC108008243|XP_016927523.2|DSUZ	LOC115762446|XP_030560506.1|DNOV
OG0008849	LOC108004567|XP_016922992.1|DSUZ	LOC115768264|XP_030568654.1|DNOV
OG0008850	LOC108008823|XP_016928218.1|DSUZ	LOC115762187|XP_030560169.1|DNOV
OG0008851	LOC108007374|XP_016926522.1|DSUZ	LOC115759100|XP_030555794.1|DNOV
OG0008852	LOC108019571|XP_016942897.1|DSUZ	LOC115758043|XP_030554416.1|DNOV
OG0008854	LOC108021334|XP_016945499.1|DSUZ	LOC115765937|XP_030565543.1|DNOV
OG0008855	LOC108018941|XP_016942027.1|DSUZ	LOC115768619|XP_030569137.1|DNOV
OG0008856	LOC108020425|XP_016944224.1|DSUZ	LOC115767949|XP_030568187.1|DNOV
OG0008857	LOC108005801|XP_036672069.1|DSUZ	LOC115771267|XP_030572743.1|DNOV
OG0008858	LOC108012037|XP_016932806.1|DSUZ, LOC108006776|XP_036674578.1|DSUZ	LOC115770020|XP_030570936.1|DNOV
OG0008859	LOC108012419|XP_016933268.1|DSUZ	LOC115762565|XP_030560708.1|DNOV
OG0008860	LOC108019306|XP_016942616.2|DSUZ	LOC115761235|XP_030558787.1|DNOV
OG0008861	LOC108006533|XP_016925547.1|DSUZ, LOC108010232|XP_036668604.1|DSUZ	LOC115764502|XP_030563451.1|DNOV
OG0008862	LOC108018281|XP_036674687.1|DSUZ	LOC115764944|XP_030564120.1|DNOV
OG0008863	LOC118879637|XP_036678424.1|DSUZ, LOC118879638|XP_036678425.1|DSUZ, LOC108021236|XP_036677646.1|DSUZ	LOC115769177|XP_030569742.1|DNOV
OG0008864	LOC108008750|XP_016928137.1|DSUZ	LOC115762116|XP_030560083.1|DNOV
OG0008865	LOC108007451|XP_016926609.1|DSUZ	LOC115759110|XP_030555810.1|DNOV
OG0008866	LOC108013622|XP_036668767.1|DSUZ	LOC115765490|XP_030564952.1|DNOV
OG0008867	LOC108019134|XP_016942365.1|DSUZ	LOC115765336|XP_030564701.1|DNOV
OG0008868	LOC108008779|XP_016928165.1|DSUZ	LOC115760747|XP_030558084.1|DNOV
OG0008869	LOC108006889|XP_016925962.2|DSUZ	LOC115771457|XP_030573033.1|DNOV
OG0008870	LOC108020712|XP_016944569.2|DSUZ, LOC118877540|XP_036672491.1|DSUZ	LOC115771576|XP_030573190.1|DNOV
OG0008871	LOC108013418|XP_016934765.1|DSUZ	LOC115770533|XP_030571694.1|DNOV
OG0008872	LOC108021403|XP_016945591.1|DSUZ	LOC115760028|XP_030557054.1|DNOV, LOC115760020|XP_030557042.1|DNOV
OG0008873	LOC108006587|XP_016925603.1|DSUZ	LOC115760214|XP_030557324.1|DNOV
OG0008874	LOC108009005|XP_016928438.1|DSUZ	LOC115757908|XP_030554218.1|DNOV
OG0008875	LOC108019624|XP_016942995.1|DSUZ	LOC115762458|XP_030560522.1|DNOV
OG0008876	LOC108020413|XP_016944203.1|DSUZ	LOC115766782|XP_030566661.1|DNOV
OG0008877	LOC108005724|XP_036670856.1|DSUZ	LOC115770248|XP_030571317.1|DNOV
OG0008878	LOC108021651|XP_016945953.1|DSUZ	LOC115763533|XP_030562008.1|DNOV
OG0008879	LOC108009862|XP_016930051.1|DSUZ	LOC115762176|XP_030560156.1|DNOV
OG0008880	LOC108014624|XP_016936276.2|DSUZ, LOC118878104|XP_036675345.1|DSUZ	LOC115764669|XP_030563717.1|DNOV
OG0008881	LOC108008835|XP_016928230.1|DSUZ	LOC115757866|XP_030554164.1|DNOV
OG0008882	LOC108021072|XP_016945073.2|DSUZ	LOC115758585|XP_030555165.1|DNOV
OG0008883	LOC108017490|XP_016940029.2|DSUZ	LOC115766249|XP_030565970.1|DNOV, LOC115766228|XP_030565947.1|DNOV
OG0008884	LOC108019976|XP_036674328.1|DSUZ	LOC115763897|XP_030562535.1|DNOV
OG0008885	LOC108021320|XP_016945475.1|DSUZ	LOC115763396|XP_030561799.1|DNOV
OG0008886	LOC108010155|XP_016930477.1|DSUZ	LOC115766511|XP_030566332.1|DNOV
OG0008887	LOC108009808|XP_016929971.1|DSUZ	LOC115762269|XP_030560290.1|DNOV
OG0008888	LOC108013296|XP_016934573.1|DSUZ	LOC115769909|XP_030570791.1|DNOV, LOC115769910|XP_030570792.1|DNOV
OG0008889	LOC108009085|XP_016928631.1|DSUZ	LOC115758996|XP_030555698.1|DNOV
OG0008890	LOC108007654|XP_016926866.2|DSUZ	LOC115759404|XP_030556152.1|DNOV
OG0008891	LOC108020198|XP_036670858.1|DSUZ	LOC115762621|XP_030560778.1|DNOV
OG0008892	LOC108009871|XP_016930063.1|DSUZ	LOC115758297|XP_030554727.1|DNOV
OG0008893	LOC108014465|XP_016936076.1|DSUZ	LOC115771263|XP_030572739.1|DNOV
OG0008894	LOC108012181|XP_036672951.1|DSUZ	LOC115764665|XP_030563713.1|DNOV
OG0008895	LOC108017200|XP_016939683.2|DSUZ	LOC115770808|XP_030572091.1|DNOV
OG0008896	LOC108020536|XP_016944369.2|DSUZ	LOC115767005|XP_030566990.1|DNOV
OG0008897	LOC108018625|XP_016941679.2|DSUZ, LOC108004865|XP_036673620.1|DSUZ	LOC115759433|XP_030556200.1|DNOV
OG0008898	LOC108019899|XP_016943475.1|DSUZ	LOC115758241|XP_030554658.1|DNOV
OG0008899	LOC108018477|XP_016941525.1|DSUZ	LOC115759761|XP_030556673.1|DNOV
OG0008900	LOC108021178|XP_016945249.1|DSUZ	LOC115767723|XP_030567892.1|DNOV
OG0008901	LOC108005893|XP_016924771.1|DSUZ	LOC115771117|XP_030572541.1|DNOV
OG0008902	LOC108020334|XP_016943956.1|DSUZ	LOC115766789|XP_030566668.1|DNOV
OG0008903	LOC108010463|XP_016930825.1|DSUZ	LOC115765980|XP_030565598.1|DNOV
OG0008904	LOC108008710|XP_016928096.1|DSUZ	LOC115764027|XP_030562722.1|DNOV
OG0008905	LOC108020399|XP_016944173.1|DSUZ	LOC115766747|XP_030566584.1|DNOV
OG0008906	LOC108013629|XP_016935062.1|DSUZ	LOC115770194|XP_030571216.1|DNOV
OG0008907	LOC108005703|XP_016924519.2|DSUZ	LOC115770860|XP_030572156.1|DNOV
OG0008908	LOC108017145|XP_036675068.1|DSUZ	LOC115761504|XP_030559132.1|DNOV
OG0008909	LOC108007614|XP_016926809.2|DSUZ	LOC115772116|XP_030573949.1|DNOV
OG0008910	LOC108006990|XP_016926086.2|DSUZ	LOC115761894|XP_030559760.1|DNOV
OG0008911	LOC108020098|XP_016943688.2|DSUZ, LOC108020100|XP_016943689.2|DSUZ	LOC115764144|XP_030562877.1|DNOV
OG0008912	LOC108011616|XP_016932276.1|DSUZ	LOC115764183|XP_030562930.1|DNOV
OG0008913	LOC108020524|XP_016944358.1|DSUZ	LOC115761192|XP_030558724.1|DNOV
OG0008914	LOC108010571|XP_016930939.1|DSUZ	LOC115759547|XP_030556363.1|DNOV
OG0008915	LOC108014244|XP_016935770.1|DSUZ	LOC115765626|XP_030565136.1|DNOV
OG0008916	LOC108021614|XP_016945902.1|DSUZ	LOC115765976|XP_030565593.1|DNOV
OG0008917	LOC108019211|XP_016942496.1|DSUZ	LOC115759118|XP_030555820.1|DNOV
OG0008918	LOC108009311|XP_016929060.1|DSUZ, LOC108005369|XP_016924117.1|DSUZ	LOC115759245|XP_030556004.1|DNOV
OG0008919	LOC108020992|XP_016944942.1|DSUZ	LOC115765863|XP_030565453.1|DNOV
OG0008920	LOC108014902|XP_016936612.2|DSUZ	LOC115768624|XP_030569147.1|DNOV
OG0008921	LOC108016345|XP_016938471.1|DSUZ	LOC115760058|XP_030557097.1|DNOV
OG0008922	LOC108021373|XP_016945557.1|DSUZ	LOC115763328|XP_030561692.1|DNOV
OG0008923	LOC108017803|XP_016940438.1|DSUZ	LOC115761010|XP_030558480.1|DNOV
