Orthogroup	DSUZ.longest_only	DEUG.longest_only
OG0008970	LOC108009455|XP_016929316.1|DSUZ	LOC108110813|XP_017075537.1|DEUG
OG0008971	LOC108012712|XP_016933630.1|DSUZ	LOC108109780|XP_017073946.1|DEUG
OG0008972	LOC108012607|XP_016933516.2|DSUZ	LOC108113946|XP_017080147.1|DEUG
OG0008973	LOC108007999|XP_016927267.2|DSUZ	LOC108118273|XP_017086359.1|DEUG
OG0008973	LOC108008000|XP_036672145.1|DSUZ	LOC108118272|XP_017086358.1|DEUG, LOC108118187|XP_017086235.1|DEUG, LOC108118271|XP_017086357.1|DEUG
OG0008974	LOC108015470|XP_016937390.2|DSUZ	LOC108111442|XP_017076400.1|DEUG, LOC108111305|XP_017076187.1|DEUG
OG0008976	LOC108020727|XP_016944585.2|DSUZ, LOC108011773|XP_016932497.2|DSUZ	LOC108108404|XP_017071946.1|DEUG
OG0008976	LOC108020748|XP_016944614.1|DSUZ, LOC118877537|XP_036672483.1|DSUZ	LOC108108400|XP_017071942.1|DEUG
OG0008977	LOC108013714|XP_016935147.1|DSUZ	LOC108110417|XP_017074974.1|DEUG
OG0008978	LOC118878048|XP_036675107.1|DSUZ, LOC108007468|XP_016926640.2|DSUZ, LOC118878035|XP_036675058.1|DSUZ	LOC108110343|XP_017074862.1|DEUG
OG0008979	LOC108017166|XP_016939653.1|DSUZ	LOC108105806|XP_017068036.1|DEUG
OG0008980	LOC118876929|XP_036669151.1|DSUZ, LOC108009588|XP_016929549.1|DSUZ	LOC108112705|XP_017078415.1|DEUG, LOC108112704|XP_017078414.1|DEUG
OG0008980	LOC108017870|XP_016940519.1|DSUZ	LOC108112324|XP_017077643.1|DEUG
OG0008983	LOC108009900|XP_016930112.1|DSUZ	LOC108107311|XP_017070271.1|DEUG
OG0008985	LOC108011312|XP_016931907.2|DSUZ	LOC108114428|XP_017080905.1|DEUG
OG0008986	LOC108016061|XP_016938145.2|DSUZ	LOC108109622|XP_017073688.1|DEUG
OG0008988	LOC108020856|XP_036674336.1|DSUZ, LOC118876792|XP_036672682.1|DSUZ	LOC108116941|XP_017084578.1|DEUG
OG0008989	LOC108018915|XP_036675710.1|DSUZ	LOC108103371|XP_017064307.1|DEUG
OG0008990	LOC108012974|XP_016934027.1|DSUZ	LOC108114167|XP_017080448.1|DEUG
OG0008992	LOC108018316|XP_016941346.1|DSUZ	LOC108116463|XP_017083882.1|DEUG
OG0008993	LOC108015894|XP_036672020.1|DSUZ	LOC108114448|XP_017080937.1|DEUG
OG0008994	LOC108021559|XP_036672279.1|DSUZ	LOC108106105|XP_017068469.1|DEUG
OG0008996	LOC108018962|XP_016942054.1|DSUZ	LOC108110094|XP_017074477.1|DEUG
OG0008997	LOC108016812|XP_016939101.1|DSUZ	LOC108105436|XP_017067509.1|DEUG
OG0008999	LOC108015080|XP_016936808.1|DSUZ	LOC108103582|XP_017064594.1|DEUG
OG0009001	LOC108021110|XP_016945140.1|DSUZ	LOC108107023|XP_017069859.1|DEUG
OG0009002	LOC108013833|XP_016935304.2|DSUZ	LOC108117217|XP_017085032.1|DEUG
OG0009003	LOC108014520|XP_016936148.2|DSUZ	LOC108113960|XP_017080163.1|DEUG
OG0009004	LOC108008727|XP_016928115.1|DSUZ	LOC108106228|XP_017068643.1|DEUG
OG0009005	LOC108011962|XP_016932709.1|DSUZ	LOC108110770|XP_017075473.1|DEUG
OG0009006	LOC108011994|XP_016932749.2|DSUZ	LOC108117038|XP_017084697.1|DEUG
OG0009007	LOC108013500|XP_016934874.1|DSUZ	LOC108108308|XP_017071816.1|DEUG
OG0009008	LOC108015969|XP_036672610.1|DSUZ	LOC108117103|XP_017084808.1|DEUG
OG0009009	LOC108011047|XP_036670256.1|DSUZ	LOC108102825|XP_017063503.1|DEUG
OG0009010	LOC108013277|XP_016934537.1|DSUZ	LOC108109807|XP_017074017.1|DEUG
OG0009011	LOC108020017|XP_036671503.1|DSUZ	LOC108107827|XP_017071066.1|DEUG
OG0009012	LOC108008335|XP_016927650.1|DSUZ	LOC108109058|XP_017072869.1|DEUG
OG0009013	LOC108015267|XP_016937117.1|DSUZ	LOC108109748|XP_017073902.1|DEUG
OG0009014	LOC108011311|XP_016931906.1|DSUZ	LOC108114132|XP_017080397.1|DEUG
OG0009015	LOC108005757|XP_036672070.1|DSUZ	LOC108102710|XP_017063340.1|DEUG
OG0009016	LOC108006863|XP_016925921.1|DSUZ	LOC108109889|XP_017074180.1|DEUG
OG0009017	LOC108021562|XP_016945824.1|DSUZ	LOC108111132|XP_017075986.1|DEUG
OG0009018	LOC108020403|XP_016944178.1|DSUZ	LOC108102336|XP_017062644.1|DEUG
OG0009019	LOC108020336|XP_016943960.1|DSUZ	LOC108102351|XP_017062704.1|DEUG
OG0009020	LOC108006405|XP_036673292.1|DSUZ	LOC108105623|XP_017067796.1|DEUG
OG0009021	LOC108013796|XP_036674884.1|DSUZ	LOC108114988|XP_017081709.1|DEUG
OG0009022	LOC108005691|XP_036673928.1|DSUZ	LOC108116969|XP_017084616.1|DEUG
OG0009023	LOC108020155|XP_016943745.2|DSUZ	LOC108115775|XP_017082836.1|DEUG
OG0009024	LOC108011528|XP_016932180.1|DSUZ	LOC108117519|XP_017085503.1|DEUG
OG0009025	LOC108018376|XP_036672591.1|DSUZ	LOC108111753|XP_017076797.1|DEUG
OG0009026	LOC108020668|XP_036673348.1|DSUZ	LOC108116677|XP_017084166.1|DEUG
OG0009027	LOC108019804|XP_016943302.1|DSUZ	LOC108111972|XP_017077170.1|DEUG
OG0009028	LOC108013158|XP_016934341.1|DSUZ	LOC108117365|XP_017085237.1|DEUG
OG0009029	LOC108011042|XP_016931584.1|DSUZ	LOC108113436|XP_017079492.1|DEUG
OG0009030	LOC108021179|XP_016945250.1|DSUZ	LOC108102666|XP_017063295.1|DEUG
OG0009031	LOC108017117|XP_016939566.1|DSUZ	LOC108116207|XP_017083480.1|DEUG
OG0009032	LOC108017120|XP_016939570.1|DSUZ	LOC108116208|XP_017083481.1|DEUG
OG0009033	LOC108011968|XP_016932718.1|DSUZ	LOC108108449|XP_017071995.1|DEUG
OG0009034	LOC108021443|XP_016945652.2|DSUZ	LOC108105197|XP_017067138.1|DEUG
OG0009035	LOC108009656|XP_016929668.1|DSUZ	LOC108111221|XP_017076111.1|DEUG
OG0009036	LOC108009731|XP_016929803.1|DSUZ	LOC108104856|XP_017066664.1|DEUG
OG0009037	LOC108020792|XP_016944663.1|DSUZ	LOC108110818|XP_017075539.1|DEUG
OG0009038	LOC108014824|XP_016936511.2|DSUZ	LOC108116081|XP_017083288.1|DEUG
OG0009039	LOC108014570|XP_016936212.2|DSUZ	LOC108116319|XP_017083614.1|DEUG
OG0009040	LOC108009681|XP_016929708.1|DSUZ	LOC108106533|XP_017069159.1|DEUG
OG0009041	LOC108014141|XP_036672617.1|DSUZ	LOC108117110|XP_017084821.1|DEUG
OG0009042	LOC108005357|XP_016924095.2|DSUZ	LOC108102697|XP_017063330.1|DEUG
OG0009043	LOC108005626|XP_016924429.1|DSUZ	LOC108114835|XP_017081465.1|DEUG
OG0009044	LOC108016968|XP_016939400.1|DSUZ	LOC108102570|XP_017063139.1|DEUG
OG0009045	LOC108016011|XP_036674988.1|DSUZ	LOC108116143|XP_017083368.1|DEUG
OG0009046	LOC108007765|XP_016927010.2|DSUZ	LOC108108794|XP_017072458.1|DEUG
OG0009047	LOC108017742|XP_016940341.1|DSUZ	LOC108112721|XP_017078445.1|DEUG
OG0009048	LOC108017057|XP_016939507.1|DSUZ	LOC108105794|XP_017068013.1|DEUG
OG0009049	LOC108014555|XP_016936188.1|DSUZ	LOC108116468|XP_017083888.1|DEUG
OG0009050	LOC108016257|XP_016938371.1|DSUZ	LOC108105787|XP_017068003.1|DEUG
OG0009051	LOC108017898|XP_016940557.1|DSUZ	LOC108109164|XP_017073076.1|DEUG
OG0009052	LOC108011789|XP_036675110.1|DSUZ	LOC108115064|XP_017081801.1|DEUG
OG0009053	LOC108020615|XP_036673285.1|DSUZ	LOC108116682|XP_017084172.1|DEUG
OG0009054	LOC108019279|XP_036673853.1|DSUZ	LOC108111804|XP_017076886.1|DEUG
OG0009055	LOC108013394|XP_016934738.1|DSUZ	LOC108106846|XP_017069577.1|DEUG
OG0009056	LOC108009078|XP_016928617.1|DSUZ	LOC108107126|XP_017070009.1|DEUG
OG0009057	LOC108012858|XP_016933814.1|DSUZ	LOC108104682|XP_017066372.1|DEUG
OG0009058	LOC108020352|XP_036673235.1|DSUZ	LOC108102332|XP_017062621.1|DEUG
OG0009059	LOC108007405|XP_036671314.1|DSUZ	LOC108108568|XP_017072145.1|DEUG
OG0009060	LOC108014709|XP_036674276.1|DSUZ	LOC108109871|XP_017074158.1|DEUG
OG0009061	LOC108009659|XP_016929669.1|DSUZ	LOC108113002|XP_017078904.1|DEUG
OG0009062	LOC108009089|XP_016928635.1|DSUZ	LOC108112635|XP_017078231.1|DEUG
OG0009063	LOC108021090|XP_016945102.1|DSUZ	LOC108105684|XP_017067882.1|DEUG
OG0009064	LOC108009694|XP_016929732.1|DSUZ	LOC108106384|XP_017068879.1|DEUG
OG0009065	LOC108015826|XP_036674384.1|DSUZ	LOC108108849|XP_017072554.1|DEUG
OG0009066	LOC108012497|XP_016933395.1|DSUZ	LOC108114452|XP_017080941.1|DEUG
OG0009067	LOC108007449|XP_036671666.1|DSUZ	LOC108108742|XP_017072368.1|DEUG
OG0009068	LOC108017834|XP_016940476.1|DSUZ	LOC108112819|XP_017078613.1|DEUG
OG0009069	LOC108005747|XP_016924567.1|DSUZ	LOC108104032|XP_017065353.1|DEUG
OG0009070	LOC108009970|XP_016930221.1|DSUZ	LOC108104866|XP_017066677.1|DEUG
OG0009071	LOC118877895|XP_036674234.1|DSUZ	LOC108116606|XP_017084056.1|DEUG
OG0009072	LOC108013817|XP_016935283.2|DSUZ	LOC108115171|XP_017081980.1|DEUG
OG0009073	LOC108015575|XP_036672764.1|DSUZ	LOC108117330|XP_017085194.1|DEUG
OG0009074	LOC108011674|XP_036674195.1|DSUZ	LOC108116427|XP_017083810.1|DEUG
OG0009075	LOC108005939|XP_016924854.1|DSUZ	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG
OG0009076	LOC108018527|XP_016941568.2|DSUZ	LOC108109495|XP_017073521.1|DEUG
OG0009077	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ	LOC108115039|XP_017081776.1|DEUG
OG0009078	LOC108006045|XP_016924978.1|DSUZ	LOC108116340|XP_017083643.1|DEUG
OG0009079	LOC108011520|XP_036674016.1|DSUZ	LOC108117486|XP_017085451.1|DEUG
OG0009080	LOC108014556|XP_036673328.1|DSUZ	LOC108116437|XP_017083831.1|DEUG
OG0009081	LOC108016311|XP_016938434.1|DSUZ	LOC108113557|XP_017079639.1|DEUG
OG0009082	LOC108014813|XP_036673485.1|DSUZ	LOC108116400|XP_017083759.1|DEUG
OG0009083	LOC108004741|XP_016923256.2|DSUZ	LOC108117439|XP_017085348.1|DEUG
OG0009084	LOC108010938|XP_036674655.1|DSUZ	LOC108116491|XP_017083913.1|DEUG
OG0009085	LOC108006013|XP_036674450.1|DSUZ	LOC108116494|XP_017083917.1|DEUG
OG0009086	LOC108011663|XP_016932349.1|DSUZ	LOC108115022|XP_017081753.1|DEUG
OG0009087	LOC108017461|XP_036674317.1|DSUZ	LOC108116091|XP_017083298.1|DEUG
OG0009088	LOC108017264|XP_016939767.2|DSUZ	LOC108111288|XP_017076165.1|DEUG
OG0009089	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ	LOC108117720|XP_017085768.1|DEUG
OG0009090	LOC108015491|XP_036675578.1|DSUZ	LOC108111283|XP_017076160.1|DEUG
OG0009091	LOC108011594|XP_016932251.1|DSUZ	LOC108115043|XP_017081779.1|DEUG
OG0009092	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ	LOC108115065|XP_017081802.1|DEUG
OG0009093	LOC108020241|XP_016943850.2|DSUZ, LOC118876770|XP_036677509.1|DSUZ	LOC108116944|XP_017084581.1|DEUG
OG0009094	LOC108007554|XP_016926734.1|DSUZ	LOC108116063|XP_017083263.1|DEUG
OG0009095	LOC118877917|XP_036674367.1|DSUZ	LOC108115950|XP_017083074.1|DEUG
OG0009096	LOC108006369|XP_016925379.2|DSUZ	LOC108113562|XP_017079644.1|DEUG
OG0009097	LOC108006368|XP_016925378.2|DSUZ	LOC108113566|XP_017079647.1|DEUG
OG0009098	LOC108006357|XP_036675366.1|DSUZ	LOC108115813|XP_017082890.1|DEUG
OG0009099	LOC108015459|XP_036675526.1|DSUZ	LOC108111344|XP_017076263.1|DEUG
OG0009100	LOC108011747|XP_016932465.1|DSUZ	LOC108105129|XP_017067050.1|DEUG
OG0009101	LOC108011382|XP_016931994.1|DSUZ	LOC108110769|XP_017075477.1|DEUG
OG0009102	LOC108021570|XP_016945839.1|DSUZ	LOC108110923|XP_017075690.1|DEUG
OG0009103	LOC108006217|XP_016925147.1|DSUZ	LOC108110489|XP_017075056.1|DEUG
OG0009104	LOC108006026|XP_016924961.1|DSUZ	LOC108110534|XP_017075105.1|DEUG
OG0009105	LOC108011957|XP_016932705.1|DSUZ	LOC108108013|XP_017071361.1|DEUG
OG0009106	LOC108021627|XP_016945923.1|DSUZ	LOC108112367|XP_017077689.1|DEUG
OG0009107	LOC108021571|XP_016945842.1|DSUZ	LOC108107115|XP_017069992.1|DEUG
OG0009108	LOC108007008|XP_016926103.1|DSUZ	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG
OG0009109	LOC108007931|XP_016927194.1|DSUZ	LOC108104151|XP_017065541.1|DEUG
OG0009110	LOC108020983|XP_016944931.1|DSUZ	LOC108110686|XP_017075302.1|DEUG
OG0009111	LOC108020204|XP_036670735.1|DSUZ	LOC108107919|XP_017071230.1|DEUG
OG0009112	LOC108020760|XP_016944630.1|DSUZ	LOC108110963|XP_017075752.1|DEUG
OG0009113	LOC108007402|XP_016926548.1|DSUZ	LOC108111130|XP_017075981.1|DEUG
OG0009114	LOC108005885|XP_036668716.1|DSUZ	LOC108106124|XP_017068492.1|DEUG
OG0009115	LOC108018581|XP_016941628.1|DSUZ, LOC108018799|XP_016941874.2|DSUZ	LOC108113464|XP_017079533.1|DEUG
OG0009116	LOC108011859|XP_016932591.1|DSUZ	LOC108110594|XP_017075181.1|DEUG
OG0009117	LOC108007732|XP_016926977.1|DSUZ	LOC108102472|XP_017062970.1|DEUG
OG0009118	LOC108016550|XP_016938713.1|DSUZ	LOC108105409|XP_017067445.1|DEUG
OG0009119	LOC108008178|XP_016927462.1|DSUZ	LOC108105814|XP_017068044.1|DEUG
OG0009120	LOC108012250|XP_016933038.1|DSUZ	LOC108113905|XP_017080101.1|DEUG
OG0009121	LOC108017797|XP_016940430.1|DSUZ	LOC108112013|XP_017077240.1|DEUG
OG0009122	LOC108008628|XP_016927998.1|DSUZ	LOC108108947|XP_017072690.1|DEUG
OG0009123	LOC108010118|XP_016930432.1|DSUZ	LOC108109150|XP_017073049.1|DEUG
OG0009124	LOC108009330|XP_016929099.1|DSUZ	LOC108105742|XP_017067947.1|DEUG
OG0009125	LOC108017751|XP_016940353.1|DSUZ	LOC108112887|XP_017078730.1|DEUG
OG0009126	LOC108008587|XP_016927955.1|DSUZ	LOC108113345|XP_017079397.1|DEUG
OG0009127	LOC108010126|XP_016930442.1|DSUZ	LOC108107418|XP_017070436.1|DEUG
OG0009128	LOC108017865|XP_016940513.1|DSUZ	LOC108112251|XP_017077561.1|DEUG
OG0009129	LOC108019719|XP_016943119.1|DSUZ	LOC108104462|XP_017066015.1|DEUG
OG0009130	LOC108019815|XP_016943314.1|DSUZ	LOC108112626|XP_017078216.1|DEUG
OG0009131	LOC108009930|XP_016930160.1|DSUZ	LOC108113044|XP_017078962.1|DEUG
OG0009132	LOC108009328|XP_016929090.1|DSUZ	LOC108107318|XP_017070283.1|DEUG
OG0009133	LOC108019693|XP_016943076.1|DSUZ	LOC108111916|XP_017077046.1|DEUG
OG0009134	LOC108017917|XP_016940575.1|DSUZ	LOC108112222|XP_017077529.1|DEUG
OG0009135	LOC108010312|XP_016930693.1|DSUZ	LOC108104602|XP_017066261.1|DEUG
OG0009136	LOC108008572|XP_016927935.1|DSUZ	LOC108106589|XP_017069259.1|DEUG
OG0009137	LOC108009830|XP_016930006.1|DSUZ	LOC108106261|XP_017068715.1|DEUG
OG0009138	LOC108008780|XP_016928167.1|DSUZ	LOC108106802|XP_017069536.1|DEUG
OG0009139	LOC108008361|XP_016927687.1|DSUZ	LOC108107363|XP_017070354.1|DEUG
OG0009140	LOC108008614|XP_016927984.1|DSUZ	LOC108106693|XP_017069415.1|DEUG
OG0009141	LOC108017767|XP_016940373.1|DSUZ	LOC108112283|XP_017077594.1|DEUG
OG0009142	LOC108018079|XP_016940970.1|DSUZ	LOC108112647|XP_017078251.1|DEUG
OG0009143	LOC108008880|XP_016928274.1|DSUZ	LOC108113142|XP_017079139.1|DEUG
OG0009144	LOC108008789|XP_016928174.1|DSUZ	LOC108112295|XP_017077609.1|DEUG
OG0009145	LOC108008740|XP_016928127.1|DSUZ	LOC108112331|XP_017077648.1|DEUG
OG0009146	LOC108019873|XP_016943432.1|DSUZ	LOC108106644|XP_017069344.1|DEUG
OG0009147	LOC108008758|XP_016928145.1|DSUZ	LOC108112885|XP_017078724.1|DEUG
OG0009148	LOC108019897|XP_016943469.1|DSUZ	LOC108104500|XP_017066104.1|DEUG
OG0009149	LOC108008110|XP_016927388.1|DSUZ	LOC108109025|XP_017072788.1|DEUG
OG0009150	LOC108019736|XP_036669854.1|DSUZ	LOC108114899|XP_017081558.1|DEUG
OG0009151	LOC108010270|XP_016930621.1|DSUZ	LOC108106501|XP_017069085.1|DEUG
OG0009152	LOC108009143|XP_016928736.1|DSUZ	LOC108104813|XP_017066586.1|DEUG
OG0009153	LOC108009137|XP_016928729.1|DSUZ	LOC108107264|XP_017070185.1|DEUG
OG0009154	LOC108015774|XP_016937805.1|DSUZ	LOC108116013|XP_017083186.1|DEUG
OG0009155	LOC108017956|XP_016940713.1|DSUZ	LOC108104497|XP_017066100.1|DEUG
OG0009156	LOC108021716|XP_016946042.1|DSUZ	LOC108108061|XP_017071430.1|DEUG
OG0009157	LOC108021567|XP_016945834.1|DSUZ	LOC108107131|XP_017070018.1|DEUG
OG0009158	LOC108013202|XP_016934402.1|DSUZ	LOC108104705|XP_017066411.1|DEUG
OG0009159	LOC108005447|XP_016924225.1|DSUZ	LOC108110067|XP_017074437.1|DEUG
OG0009160	LOC108008706|XP_016928103.2|DSUZ	LOC108110787|XP_017075501.1|DEUG
OG0009161	LOC108016971|XP_016939402.1|DSUZ	LOC108105466|XP_017067555.1|DEUG
OG0009162	LOC108012540|XP_016933443.1|DSUZ	LOC108108431|XP_017071974.1|DEUG
OG0009163	LOC108013399|XP_016934741.1|DSUZ	LOC108114551|XP_017081085.1|DEUG
OG0009164	LOC108013543|XP_016934935.1|DSUZ	LOC108114181|XP_017080481.1|DEUG
OG0009165	LOC108013024|XP_016934103.2|DSUZ	LOC108107528|XP_017070557.1|DEUG
OG0009166	LOC108012287|XP_016933077.1|DSUZ	LOC108107643|XP_017070718.1|DEUG
OG0009167	LOC108013445|XP_036671699.1|DSUZ	LOC108114596|XP_017081141.1|DEUG
OG0009168	LOC108013443|XP_016934807.2|DSUZ	LOC108114597|XP_017081144.1|DEUG
OG0009169	LOC108013087|XP_016934209.1|DSUZ	LOC108114164|XP_017080445.1|DEUG
OG0009170	LOC108007494|XP_016926665.2|DSUZ	LOC108113997|XP_017080230.1|DEUG
OG0009171	LOC118877374|XP_036671805.1|DSUZ	LOC108114210|XP_017080518.1|DEUG
OG0009172	LOC108014002|XP_036671656.1|DSUZ	LOC108114641|XP_017081199.1|DEUG
OG0009173	LOC108013182|XP_016934372.1|DSUZ	LOC108107836|XP_017071078.1|DEUG
OG0009174	LOC108018974|XP_016942065.2|DSUZ	LOC108104312|XP_017065785.1|DEUG
OG0009175	LOC108007876|XP_016927133.1|DSUZ	LOC108110952|XP_017075737.1|DEUG
OG0009176	LOC108012465|XP_016933344.1|DSUZ	LOC108105990|XP_017068313.1|DEUG
OG0009178	LOC108007024|XP_036671694.1|DSUZ	LOC108118233|XP_017086306.1|DEUG
OG0009179	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ	LOC108116738|XP_017084245.1|DEUG
OG0009180	LOC108012641|XP_016933552.1|DSUZ	LOC108105917|XP_017068187.1|DEUG
OG0009181	LOC108005741|XP_016924558.1|DSUZ	LOC108113932|XP_017080128.1|DEUG
OG0009182	LOC108011757|XP_036670421.1|DSUZ	LOC108104286|XP_017065745.1|DEUG
OG0009183	LOC108012237|XP_016933023.1|DSUZ	LOC108113862|XP_017080065.1|DEUG
OG0009184	LOC108007691|XP_016926903.1|DSUZ	LOC108116754|XP_017084261.1|DEUG
OG0009185	LOC108017636|XP_016940233.1|DSUZ	LOC108108806|XP_017072479.1|DEUG
OG0009186	LOC108012437|XP_016933292.1|DSUZ	LOC108114699|XP_017081284.1|DEUG
OG0009187	LOC108018292|XP_016941307.1|DSUZ	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG
OG0009188	LOC108008620|XP_016927990.1|DSUZ	LOC108112256|XP_017077567.1|DEUG
OG0009189	LOC108018820|XP_016941894.2|DSUZ	LOC108114256|XP_017080642.1|DEUG
OG0009190	LOC108012693|XP_016933609.1|DSUZ	LOC108103586|XP_017064600.1|DEUG
OG0009191	LOC108008192|XP_016927472.1|DSUZ	LOC108106263|XP_017068718.1|DEUG
OG0009192	LOC108015066|XP_016936795.1|DSUZ	LOC108103141|XP_017064002.1|DEUG
OG0009193	LOC108021604|XP_016945889.1|DSUZ	LOC108107154|XP_017070052.1|DEUG
OG0009194	LOC108017935|XP_016940643.1|DSUZ	LOC108112503|XP_017077871.1|DEUG
OG0009195	LOC108012722|XP_016933643.1|DSUZ	LOC108114042|XP_017080279.1|DEUG
OG0009196	LOC108012256|XP_016933044.1|DSUZ	LOC108114742|XP_017081346.1|DEUG
OG0009197	LOC108012307|XP_016933097.2|DSUZ	LOC108113953|XP_017080155.1|DEUG
OG0009198	LOC108007541|XP_016926720.2|DSUZ	LOC108118232|XP_017086303.1|DEUG
OG0009199	LOC108015798|XP_016937847.2|DSUZ	LOC108108407|XP_017071948.1|DEUG
OG0009200	LOC108009950|XP_016930186.1|DSUZ	LOC108104830|XP_017066616.1|DEUG
OG0009201	LOC108017890|XP_016940548.1|DSUZ	LOC108112261|XP_017077573.1|DEUG
OG0009202	LOC108008826|XP_036669464.1|DSUZ	LOC108107237|XP_017070145.1|DEUG
OG0009203	LOC108019675|XP_016943055.1|DSUZ	LOC108111613|XP_017076630.1|DEUG
OG0009204	LOC108008623|XP_016927993.1|DSUZ, LOC108008829|XP_016928226.1|DSUZ	LOC108108927|XP_017072668.1|DEUG
OG0009205	LOC108008931|XP_016928331.1|DSUZ	LOC108108933|XP_017072676.1|DEUG
OG0009206	LOC108009019|XP_016928480.1|DSUZ	LOC108106258|XP_017068712.1|DEUG
OG0009207	LOC108012026|XP_036673352.1|DSUZ	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG
OG0009209	LOC118877909|XP_036674335.1|DSUZ	LOC108116264|XP_017083543.1|DEUG
OG0009210	LOC108017873|XP_016940523.1|DSUZ	LOC108112369|XP_017077687.1|DEUG
OG0009211	LOC108021454|XP_016945669.1|DSUZ	LOC108115412|XP_017082338.1|DEUG
OG0009214	LOC108012716|XP_016933633.1|DSUZ	LOC108107647|XP_017070721.1|DEUG
OG0009215	LOC108017811|XP_016940451.1|DSUZ	LOC108113380|XP_017079441.1|DEUG
OG0009221	LOC108010037|XP_016930337.1|DSUZ	LOC108110879|XP_017075626.1|DEUG
OG0009222	LOC108018923|XP_016942004.1|DSUZ	LOC108115200|XP_017082013.1|DEUG
OG0009224	LOC108011067|XP_016931619.1|DSUZ	LOC108116569|XP_017083998.1|DEUG
OG0009225	LOC108016586|XP_016938759.1|DSUZ	LOC108102461|XP_017062959.1|DEUG
OG0009228	LOC108019167|XP_016942414.1|DSUZ	LOC108103457|XP_017064440.1|DEUG
OG0009229	LOC108014407|XP_016936006.2|DSUZ	LOC108110168|XP_017074580.1|DEUG
OG0009231	LOC108018977|XP_016942069.1|DSUZ	LOC108110050|XP_017074415.1|DEUG
OG0009232	LOC108016518|XP_036676157.1|DSUZ	LOC108110273|XP_017074749.1|DEUG
OG0009234	LOC108004595|XP_016923022.1|DSUZ	LOC108103242|XP_017064132.1|DEUG
OG0009235	LOC118879379|XP_036678143.1|DSUZ	LOC108102821|XP_017063499.1|DEUG
OG0009236	LOC108005631|XP_016924431.1|DSUZ	LOC108114497|XP_017081006.1|DEUG
OG0009237	LOC108021381|XP_016945565.1|DSUZ	LOC108110830|XP_017075556.1|DEUG
OG0009238	LOC108018651|XP_016941712.2|DSUZ	LOC108114681|XP_017081259.1|DEUG
OG0009239	LOC108006887|XP_016925960.1|DSUZ	LOC108108808|XP_017072481.1|DEUG
OG0009241	LOC108021231|XP_016945326.1|DSUZ	LOC108110764|XP_017075468.1|DEUG
OG0009245	LOC108018602|XP_016941651.2|DSUZ	LOC108105303|XP_017067286.1|DEUG
OG0009247	LOC118877790|XP_036673763.1|DSUZ	LOC108117071|XP_017084733.1|DEUG
OG0009248	LOC108013723|XP_016935152.1|DSUZ	LOC108102999|XP_017063805.1|DEUG
OG0009249	LOC108021686|XP_016946000.1|DSUZ	LOC108111096|XP_017075925.1|DEUG
OG0009251	LOC108005660|XP_016924471.1|DSUZ	LOC108102418|XP_017062879.1|DEUG
OG0009252	LOC108015261|XP_016937106.1|DSUZ	LOC108105461|XP_017067550.1|DEUG
OG0009253	LOC108014994|XP_016936705.1|DSUZ	LOC108103128|XP_017063985.1|DEUG
OG0009254	LOC108016549|XP_036676563.1|DSUZ	LOC108105521|XP_017067636.1|DEUG
OG0009255	LOC108016856|XP_016939210.1|DSUZ	LOC108104422|XP_017065966.1|DEUG
OG0009256	LOC108004850|XP_016923421.1|DSUZ	LOC108109951|XP_017074253.1|DEUG
OG0009257	LOC108005125|XP_036677200.1|DSUZ	LOC108103480|XP_017064474.1|DEUG
OG0009258	LOC108005366|XP_036677040.1|DSUZ	LOC108110076|XP_017074453.1|DEUG
OG0009259	LOC108019110|XP_016942320.1|DSUZ	LOC108103430|XP_017064389.1|DEUG
OG0009260	LOC108020467|XP_016944281.1|DSUZ	LOC108102422|XP_017062888.1|DEUG
OG0009261	LOC108013732|XP_016935165.1|DSUZ	LOC108105084|XP_017066997.1|DEUG
OG0009262	LOC108011108|XP_016931669.2|DSUZ	LOC108103938|XP_017065185.1|DEUG
OG0009263	LOC108015194|XP_016937003.1|DSUZ	LOC108103779|XP_017064899.1|DEUG
OG0009264	LOC108015041|XP_016936762.1|DSUZ	LOC108103777|XP_017064894.1|DEUG
OG0009265	LOC108015059|XP_016936788.1|DSUZ	LOC108103555|XP_017064570.1|DEUG
OG0009266	LOC108011956|XP_036668659.1|DSUZ	LOC108108145|XP_017071567.1|DEUG
OG0009268	LOC108009944|XP_036669636.1|DSUZ	LOC108104884|XP_017066706.1|DEUG
OG0009269	LOC108018606|XP_036673518.1|DSUZ	LOC108105290|XP_017067269.1|DEUG
OG0009270	LOC108008996|XP_016928429.1|DSUZ	LOC108112236|XP_017077546.1|DEUG
OG0009271	LOC108005412|XP_016924161.1|DSUZ	LOC108105358|XP_017067363.1|DEUG
