Orthogroup	DSUZ.longest_only	DSIM.longest_only
OG0009772	LOC108012484|XP_016933375.1|DSUZ	LOC6736331|XP_016029808.1|DSIM
OG0009773	LOC108006672|XP_016925699.2|DSUZ	LOC6738377|XP_002085186.1|DSIM
OG0009774	LOC108012812|XP_016933740.1|DSUZ	LOC6738439|XP_002085247.1|DSIM
OG0009775	LOC108006866|XP_016925924.1|DSUZ	LOC6737168|XP_016030830.1|DSIM
OG0009776	LOC108013242|XP_016934477.1|DSUZ	LOC6737513|XP_002084349.1|DSIM
OG0009777	LOC108013434|XP_016934794.1|DSUZ	LOC6737527|XP_016031322.1|DSIM
OG0009778	LOC108012495|XP_016933393.1|DSUZ	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC108012479|XP_016933365.1|DSUZ	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC108013608|XP_036671775.1|DSUZ	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC108012294|XP_036671752.1|DSUZ	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC108007089|XP_016926182.1|DSUZ	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC108012401|XP_016933250.1|DSUZ	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC108012456|XP_016933332.2|DSUZ	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC108012302|XP_016933092.1|DSUZ	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC108012601|XP_016933510.1|DSUZ	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC108013330|XP_016934618.1|DSUZ	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC108012398|XP_016933246.1|DSUZ	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC118877254|XP_036670865.1|DSUZ	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC108008909|XP_016928305.1|DSUZ	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC108012586|XP_016933492.1|DSUZ	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC108013311|XP_016934592.1|DSUZ	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC108013292|XP_016934559.1|DSUZ	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC108012103|XP_016932871.1|DSUZ	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC108018441|XP_016941487.1|DSUZ	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC108018741|XP_016941805.2|DSUZ	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC108006877|XP_016925945.1|DSUZ	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC108006872|XP_036672334.1|DSUZ	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC108012885|XP_016933872.1|DSUZ	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC108006898|XP_016925976.2|DSUZ	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC108018790|XP_016941864.2|DSUZ	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC108011799|XP_036671968.1|DSUZ	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC108011322|XP_016931920.2|DSUZ	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC108007322|XP_016942694.1|DSUZ	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC118877425|XP_036672093.1|DSUZ	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC108019377|XP_016942689.2|DSUZ	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC108019375|XP_016942687.2|DSUZ	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC108007090|XP_036670521.1|DSUZ	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC108005812|XP_016924630.1|DSUZ	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC108012303|XP_036671359.1|DSUZ	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC108012749|XP_016933671.1|DSUZ	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC108013288|XP_016934548.1|DSUZ	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC108010671|XP_036670651.1|DSUZ	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC108012575|XP_016933478.1|DSUZ	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC118877520|XP_036672449.1|DSUZ, LOC118877324|XP_036671489.1|DSUZ	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC108013345|XP_016934638.1|DSUZ	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC108012626|XP_016933537.1|DSUZ	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC108005545|XP_016924328.2|DSUZ	LOC6737942|XP_016031696.1|DSIM
OG0009819	LOC108005544|XP_016924327.2|DSUZ	LOC6737943|XP_002084762.2|DSIM
OG0009820	LOC108005532|XP_036671353.1|DSUZ	LOC6737944|XP_002084763.1|DSIM
OG0009821	LOC108012500|XP_016933397.1|DSUZ	LOC6738893|XP_039149315.1|DSIM
OG0009822	LOC108019416|XP_036671600.1|DSUZ	LOC6738555|XP_002085360.1|DSIM
OG0009823	LOC108012355|XP_016933196.1|DSUZ	LOC27208437|XP_016030998.1|DSIM
OG0009824	LOC108015912|XP_016937974.2|DSUZ	LOC6737640|XP_002084472.1|DSIM
OG0009825	LOC108012570|XP_016933473.1|DSUZ	LOC6737962|XP_016031708.1|DSIM
OG0009826	LOC108007424|XP_036672151.1|DSUZ	LOC6739113|XP_002085906.1|DSIM
OG0009827	LOC108007423|XP_036672152.1|DSUZ	LOC27206204|XP_016032965.1|DSIM
OG0009828	LOC108015890|XP_036671698.1|DSUZ	LOC6737651|XP_002084483.2|DSIM
OG0009829	LOC108013776|XP_036672343.1|DSUZ	LOC6738215|XP_002085027.1|DSIM
OG0009830	LOC108015881|XP_016937938.2|DSUZ	LOC6739054|XP_016032888.1|DSIM
OG0009831	LOC108015877|XP_016937933.2|DSUZ	LOC6739060|XP_002085854.1|DSIM
OG0009832	LOC108015880|XP_016937937.2|DSUZ	LOC6739061|XP_002085855.1|DSIM
OG0009833	LOC108007521|XP_016926696.2|DSUZ	LOC6738191|XP_016032018.1|DSIM
OG0009834	LOC108010095|XP_016930403.1|DSUZ	LOC6739432|XP_002081548.2|DSIM
OG0009835	LOC108008920|XP_016928316.1|DSUZ	LOC6734923|XP_002081920.1|DSIM
OG0009836	LOC108017557|XP_016940129.2|DSUZ	LOC6727481|XP_002102861.1|DSIM
OG0009837	LOC108007725|XP_016926965.2|DSUZ	LOC6727757|XP_002103119.2|DSIM
OG0009838	LOC108010628|XP_016931012.1|DSUZ	LOC6732651|XP_002079768.1|DSIM
OG0009839	LOC108017931|XP_016940613.1|DSUZ	LOC27206150|XP_016026345.1|DSIM
OG0009840	LOC108021064|XP_016945062.1|DSUZ	LOC6732821|XP_002079934.2|DSIM
OG0009841	LOC108014282|XP_016935818.1|DSUZ	LOC6731135|XP_002078293.3|DSIM
OG0009842	LOC108013167|XP_016934353.1|DSUZ	LOC27206227|XP_016031883.1|DSIM
OG0009843	LOC118877290|XP_036671216.1|DSUZ	LOC120284198|XP_039149449.1|DSIM
OG0009844	LOC108013319|XP_016934600.1|DSUZ	LOC27206406|XP_016031849.1|DSIM
OG0009845	LOC108009521|XP_016929439.1|DSUZ	LOC6734562|XP_016027666.1|DSIM
OG0009846	LOC108009853|XP_016930043.1|DSUZ	LOC6732354|XP_002079475.1|DSIM
OG0009847	LOC108019068|XP_016942198.1|DSUZ	LOC6725196|XP_002106219.3|DSIM
OG0009848	LOC108004766|XP_016923298.1|DSUZ	LOC27207474|XP_016038139.2|DSIM
OG0009849	LOC108017319|XP_036673995.1|DSUZ	LOC6729487|XP_002104797.3|DSIM
OG0009850	LOC108020464|XP_016944277.1|DSUZ	LOC27206637|XP_016022799.1|DSIM
OG0009851	LOC108019087|XP_016942250.1|DSUZ	LOC27207883|XP_016038783.1|DSIM
OG0009852	LOC108014515|XP_016936141.2|DSUZ	LOC6737890|XP_002084718.1|DSIM
OG0009853	LOC108006541|XP_016925562.1|DSUZ	LOC6740294|XP_016039268.1|DSIM
OG0009855	LOC108019033|XP_016942135.1|DSUZ	LOC6731559|XP_002078700.1|DSIM
OG0009856	LOC108009615|XP_016929593.1|DSUZ	LOC6732239|XP_016024920.1|DSIM
OG0009857	LOC108021068|XP_016945069.1|DSUZ	LOC6732819|XP_016025544.1|DSIM
OG0009858	LOC108016906|XP_016939351.1|DSUZ	LOC6731675|XP_002078815.2|DSIM
OG0009859	LOC108020915|XP_016944824.1|DSUZ	LOC6732884|XP_016025609.1|DSIM
OG0009860	LOC108009261|XP_016928957.1|DSUZ	LOC6731908|XP_016024570.1|DSIM
OG0009861	LOC108010761|XP_016931181.1|DSUZ	LOC6730577|XP_002077756.1|DSIM
OG0009862	LOC108009770|XP_016929891.1|DSUZ	LOC6731999|XP_016024675.1|DSIM
OG0009863	LOC108014164|XP_016935691.1|DSUZ	LOC6730433|XP_016022899.1|DSIM
OG0009864	LOC108021317|XP_016945467.1|DSUZ	LOC6732997|XP_002080076.1|DSIM
OG0009865	LOC108014015|XP_016935515.1|DSUZ	LOC6730987|XP_002078148.1|DSIM
OG0009866	LOC108012262|XP_016933051.1|DSUZ	LOC6737555|XP_016031343.1|DSIM
OG0009867	LOC108010945|XP_016931446.1|DSUZ	LOC27206249|XP_039150257.1|DSIM
OG0009868	LOC108005845|XP_016924685.2|DSUZ	LOC6738747|XP_002085547.1|DSIM
OG0009870	LOC108019387|XP_016942700.2|DSUZ	LOC6738551|XP_016032403.1|DSIM
OG0009871	LOC108019671|XP_016943050.1|DSUZ	LOC6734228|XP_016027270.1|DSIM
OG0009872	LOC108010032|XP_016930327.1|DSUZ	LOC6735504|XP_002082443.1|DSIM
OG0009873	LOC108008457|XP_016927800.1|DSUZ	LOC27206189|XP_016029060.1|DSIM
OG0009874	LOC108010504|XP_016930868.2|DSUZ	LOC6738526|XP_002085332.1|DSIM
OG0009875	LOC108007440|XP_016926590.2|DSUZ	LOC6739116|XP_002085909.1|DSIM
OG0009876	LOC108008169|XP_016927448.1|DSUZ	LOC6734151|XP_016027158.2|DSIM
OG0009877	LOC108009169|XP_016928787.1|DSUZ	LOC27206421|XP_016026662.1|DSIM
OG0009878	LOC108019795|XP_016943284.1|DSUZ	LOC27209264|XP_016027195.1|DSIM
OG0009879	LOC108008879|XP_016928273.1|DSUZ	LOC6734995|XP_002081977.1|DSIM
OG0009880	LOC108010317|XP_016930702.1|DSUZ	LOC27207786|XP_016029049.1|DSIM
OG0009881	LOC108019697|XP_016943080.1|DSUZ	LOC6734306|XP_002081334.1|DSIM
OG0009882	LOC108008802|XP_016928195.1|DSUZ	LOC27207588|XP_016029255.1|DSIM
OG0009883	LOC108008703|XP_016928088.1|DSUZ	LOC6735390|XP_002082337.1|DSIM
OG0009884	LOC108008854|XP_016928249.1|DSUZ	LOC27208169|XP_016028712.1|DSIM
OG0009885	LOC108009671|XP_016929691.1|DSUZ	LOC6733759|XP_002080803.1|DSIM
OG0009886	LOC108009288|XP_016929007.1|DSUZ	LOC6739460|XP_016028090.1|DSIM
OG0009887	LOC108019830|XP_016943337.1|DSUZ	LOC6733582|XP_016026535.1|DSIM
OG0009888	LOC108008886|XP_016928280.1|DSUZ	LOC6735283|XP_002082251.1|DSIM
OG0009889	LOC108008262|XP_036669284.1|DSUZ	LOC6735824|XP_002082734.1|DSIM
OG0009890	LOC108010156|XP_016930479.1|DSUZ	LOC27207637|XP_016027997.1|DSIM
OG0009891	LOC108011609|XP_016932270.1|DSUZ	LOC6726656|XP_002102067.1|DSIM
OG0009893	LOC108008421|XP_016927758.1|DSUZ	LOC6734084|XP_016027081.1|DSIM
OG0009894	LOC108011780|XP_016932506.2|DSUZ	LOC6727145|XP_039151850.1|DSIM
OG0009895	LOC108011277|XP_036674999.1|DSUZ	LOC6727074|XP_002102471.1|DSIM
OG0009896	LOC108007933|XP_036674187.1|DSUZ	LOC6729607|XP_002104915.1|DSIM
OG0009897	LOC108007005|XP_016926100.2|DSUZ	LOC6727929|XP_002103284.1|DSIM
OG0009898	LOC108014160|XP_016935683.2|DSUZ	LOC6728026|XP_002103378.1|DSIM
OG0009899	LOC108017468|XP_016939995.2|DSUZ	LOC6728098|XP_002103450.1|DSIM
OG0009900	LOC118877777|XP_036673711.1|DSUZ, LOC108020234|XP_016943842.2|DSUZ	LOC6728247|XP_002103596.2|DSIM
OG0009901	LOC108010900|XP_016931378.2|DSUZ	LOC6729739|XP_016036400.1|DSIM
OG0009902	LOC108010934|XP_036674418.1|DSUZ	LOC6728618|XP_016035259.1|DSIM
OG0009903	LOC108005003|XP_016923628.1|DSUZ	LOC6727039|XP_002102437.1|DSIM
OG0009904	LOC108014528|XP_016936157.2|DSUZ, LOC108015609|XP_016937587.2|DSUZ	LOC6728056|XP_016034667.1|DSIM
OG0009905	LOC108017538|XP_036672522.1|DSUZ, LOC118877893|XP_036674221.1|DSUZ	LOC6728197|XP_039151556.1|DSIM
OG0009906	LOC108010979|XP_036672730.1|DSUZ, LOC118877936|XP_036674497.1|DSUZ	LOC27206468|XP_016034843.1|DSIM
OG0009907	LOC108010581|XP_016930954.1|DSUZ	LOC6727298|XP_002102685.1|DSIM
OG0009908	LOC108005040|XP_016923667.2|DSUZ, LOC118877677|XP_036673254.1|DSUZ	LOC27206951|XP_016033911.1|DSIM
OG0009908	LOC108016408|XP_016938546.2|DSUZ	LOC27208295|XP_016034740.1|DSIM
OG0009909	LOC108016131|XP_036675261.1|DSUZ	LOC6729829|XP_002105132.2|DSIM
OG0009910	LOC108006081|XP_036673045.1|DSUZ	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM
OG0009911	LOC108008900|XP_016928294.1|DSUZ	LOC6735853|XP_002082763.1|DSIM
OG0009912	LOC108016179|XP_016938295.1|DSUZ	LOC6732876|XP_016025602.1|DSIM
OG0009913	LOC108008437|XP_016927814.1|DSUZ	LOC6730780|XP_002077948.1|DSIM
OG0009915	LOC108009182|XP_016928820.1|DSUZ	LOC6730610|XP_002077789.1|DSIM
OG0009916	LOC118877066|XP_036669841.1|DSUZ	LOC6732290|XP_016024954.1|DSIM
OG0009917	LOC108008673|XP_016928056.1|DSUZ, LOC108008738|XP_016928124.1|DSUZ	LOC6733752|XP_002080796.1|DSIM, LOC6733751|XP_002080795.1|DSIM
OG0009918	LOC108008088|XP_016927367.1|DSUZ	LOC6734576|XP_002081584.1|DSIM
OG0009919	LOC108005547|XP_016924330.1|DSUZ	LOC6737935|XP_002084754.1|DSIM
OG0009922	LOC108005863|XP_016924730.1|DSUZ	LOC27206208|XP_016032554.1|DSIM
OG0009925	LOC108011675|XP_036674333.1|DSUZ	LOC6728502|XP_002103847.1|DSIM
OG0009926	LOC108006719|XP_036670987.1|DSUZ	LOC6737899|XP_016031679.1|DSIM
OG0009927	LOC108015032|XP_016936752.1|DSUZ	LOC27206851|XP_016037632.1|DSIM
OG0009928	LOC108015472|XP_016937392.1|DSUZ	LOC6730110|XP_002105403.2|DSIM
OG0009930	LOC108016528|XP_016938690.1|DSUZ	LOC6740181|XP_002077062.1|DSIM
OG0009931	LOC108009440|XP_016929274.1|DSUZ	LOC6735595|XP_002082515.2|DSIM
OG0009932	LOC108009603|XP_016929576.2|DSUZ	LOC6733786|XP_002080830.2|DSIM
OG0009933	LOC108017785|XP_016940416.1|DSUZ	LOC6734677|XP_016027871.1|DSIM
OG0009934	LOC118877272|XP_036671056.1|DSUZ	LOC6736902|XP_016030550.1|DSIM
OG0009937	LOC118878879|XP_036677782.1|DSUZ, LOC108007458|XP_016926615.2|DSUZ	LOC27208060|XP_016033090.1|DSIM
OG0009938	LOC108016523|XP_036676500.1|DSUZ	LOC6726286|XP_016039785.1|DSIM
OG0009940	LOC108019980|XP_016943554.1|DSUZ	LOC6729648|XP_016036289.1|DSIM
OG0009941	LOC108005286|XP_016923975.1|DSUZ	LOC27206825|XP_016023609.1|DSIM
OG0009942	LOC108009395|XP_016929195.1|DSUZ	LOC6733784|XP_002080828.1|DSIM
OG0009943	LOC108008392|XP_016927729.1|DSUZ	LOC6731919|XP_002079054.1|DSIM
OG0009944	LOC108015042|XP_016936763.1|DSUZ	LOC6739903|XP_002076792.2|DSIM
OG0009945	LOC108004753|XP_016923278.1|DSUZ	LOC27207014|XP_039153484.1|DSIM
OG0009946	LOC108019498|XP_036675636.1|DSUZ	LOC27207248|XP_016035075.1|DSIM
OG0009947	LOC108018324|XP_036671429.1|DSUZ	LOC6736935|XP_002083782.2|DSIM
OG0009948	LOC108015399|XP_016937308.1|DSUZ	LOC6724829|XP_002105870.1|DSIM
OG0009949	LOC108019447|XP_016942762.2|DSUZ	LOC6726767|XP_016033242.1|DSIM
OG0009950	LOC108011711|XP_016932414.2|DSUZ	LOC6728483|XP_002103828.2|DSIM
OG0009951	LOC108015579|XP_016937549.2|DSUZ	LOC27206461|XP_016033945.1|DSIM
OG0009952	LOC108018633|XP_016941688.1|DSUZ	LOC6727592|XP_002102971.1|DSIM
OG0009953	LOC108019979|XP_016943553.2|DSUZ	LOC6729649|XP_002104955.1|DSIM
OG0009954	LOC108007366|XP_036673806.1|DSUZ	LOC6728450|XP_002103795.1|DSIM
OG0009955	LOC108018064|XP_016940950.1|DSUZ	LOC6734638|XP_016027806.1|DSIM
OG0009956	LOC108015117|XP_016936856.1|DSUZ	LOC6725188|XP_002106212.2|DSIM
OG0009957	LOC108019309|XP_016942618.1|DSUZ	LOC6730161|XP_002105452.1|DSIM
OG0009958	LOC108016161|XP_016938270.2|DSUZ	LOC6729821|XP_002105124.1|DSIM
OG0009960	LOC108011618|XP_016932278.2|DSUZ	LOC6726664|XP_039151599.1|DSIM
OG0009961	LOC108011606|XP_016932266.1|DSUZ	LOC6726652|XP_002102063.2|DSIM
OG0009962	LOC108018308|XP_016941335.2|DSUZ	LOC6728229|XP_002103578.1|DSIM
OG0009963	LOC108020516|XP_016944340.1|DSUZ	LOC6729084|XP_016035731.1|DSIM
OG0009964	LOC108007836|XP_016927088.2|DSUZ	LOC6729269|XP_016035913.1|DSIM
OG0009965	LOC108017265|XP_016939768.2|DSUZ	LOC27206394|XP_016036987.1|DSIM
OG0009966	LOC108013834|XP_016935310.1|DSUZ	LOC6732606|XP_016025311.1|DSIM
OG0009967	LOC108007181|XP_016926307.1|DSUZ	LOC6732747|XP_002079861.1|DSIM
OG0009968	LOC108020990|XP_016944944.1|DSUZ	LOC6730444|XP_002077625.1|DSIM
OG0009969	LOC108014688|XP_016936355.1|DSUZ	LOC27206501|XP_016025195.1|DSIM
OG0009970	LOC108007327|XP_016926466.1|DSUZ	LOC27206498|XP_016025444.1|DSIM
OG0009971	LOC108013536|XP_016934925.2|DSUZ	LOC6732578|XP_002079697.1|DSIM
OG0009972	LOC108017979|XP_016940809.1|DSUZ	LOC6731780|XP_002078915.1|DSIM
OG0009973	LOC108019714|XP_016943102.1|DSUZ	LOC6739323|XP_039147743.1|DSIM
OG0009974	LOC108013143|XP_016934322.1|DSUZ	LOC27207084|XP_016025781.1|DSIM
OG0009975	LOC108021712|XP_016946037.1|DSUZ	LOC6731093|XP_002078251.1|DSIM
OG0009976	LOC108021251|XP_016945358.1|DSUZ	LOC6731234|XP_002078393.1|DSIM
OG0009977	LOC108008022|XP_036678660.1|DSUZ	LOC6731731|XP_016024403.1|DSIM
OG0009978	LOC108017903|XP_016940565.1|DSUZ	LOC6731733|XP_002078868.1|DSIM
OG0009979	LOC108006988|XP_016926087.1|DSUZ	LOC6732178|XP_002079307.1|DSIM
OG0009980	LOC108009910|XP_016930124.1|DSUZ	LOC6736112|XP_002083012.1|DSIM
OG0009981	LOC118876899|XP_036668930.1|DSUZ	LOC6735035|XP_002082016.2|DSIM
OG0009982	LOC118876959|XP_036669463.1|DSUZ	LOC6735037|XP_002082018.3|DSIM
OG0009983	LOC108009390|XP_016929189.1|DSUZ	LOC27206190|XP_016029061.1|DSIM
OG0009984	LOC108010081|XP_016930386.1|DSUZ	LOC6734179|XP_002081208.2|DSIM
OG0009985	LOC108009986|XP_016930249.1|DSUZ	LOC27206796|XP_016026864.1|DSIM
OG0009986	LOC108017766|XP_016940372.1|DSUZ	LOC6733324|XP_002080383.1|DSIM
OG0009987	LOC108008763|XP_016928150.1|DSUZ	LOC6735744|XP_002082657.1|DSIM
OG0009988	LOC108008550|XP_016927910.1|DSUZ	LOC6735743|XP_002082656.1|DSIM
OG0009989	LOC108009179|XP_016928802.1|DSUZ	LOC6735592|XP_002082512.1|DSIM
OG0009990	LOC108008862|XP_016928254.1|DSUZ	LOC6735375|XP_002082322.1|DSIM
OG0009991	LOC108009411|XP_016929220.2|DSUZ	LOC6734495|XP_039148685.1|DSIM
OG0009992	LOC108005247|XP_036677087.1|DSUZ	LOC6726000|XP_039153227.1|DSIM
OG0009993	LOC108006335|XP_036676371.1|DSUZ	LOC6726106|XP_039152400.1|DSIM
OG0009994	LOC108016727|XP_016938946.1|DSUZ	LOC6725083|XP_002106110.1|DSIM
OG0009995	LOC108005151|XP_016923814.1|DSUZ	LOC6725763|XP_039152662.1|DSIM
OG0009996	LOC108018854|XP_016941932.2|DSUZ	LOC6725432|XP_002106448.2|DSIM
OG0009997	LOC108015067|XP_016936796.1|DSUZ	LOC6725513|XP_002106526.2|DSIM
OG0009998	LOC108005183|XP_016923856.1|DSUZ	LOC6725721|XP_016039000.1|DSIM
OG0009999	LOC108004703|XP_016923204.1|DSUZ	LOC6725377|XP_002106394.1|DSIM
OG0010000	LOC108015112|XP_016936849.1|DSUZ	LOC6725488|XP_002106504.1|DSIM
OG0010001	LOC108005504|XP_016924299.1|DSUZ	LOC6725752|XP_002106752.2|DSIM
OG0010002	LOC108012859|XP_016933815.1|DSUZ	LOC27209210|XP_016029669.2|DSIM
OG0010003	LOC108021354|XP_016945528.1|DSUZ	LOC6731918|XP_002079053.1|DSIM
OG0010004	LOC108015020|XP_016936737.1|DSUZ	LOC6739998|XP_002076889.1|DSIM
OG0010005	LOC108017005|XP_016939446.2|DSUZ	LOC6737025|XP_002083872.2|DSIM
OG0010006	LOC108004647|XP_016923087.1|DSUZ	LOC6726250|XP_002107213.1|DSIM
OG0010007	LOC108011157|XP_016931731.1|DSUZ	LOC6725235|XP_002106257.1|DSIM
OG0010008	LOC108010418|XP_036675973.1|DSUZ	LOC6726349|XP_002107309.2|DSIM
OG0010009	LOC108014760|XP_016936437.1|DSUZ	LOC6732855|XP_002079965.2|DSIM
OG0010010	LOC108015390|XP_016937299.2|DSUZ	LOC6726537|XP_002107492.2|DSIM
OG0010011	LOC108016741|XP_016938972.1|DSUZ	LOC6725107|XP_039152708.1|DSIM
OG0010013	LOC108004587|XP_016923015.1|DSUZ	LOC6725641|XP_016038860.1|DSIM
OG0010014	LOC108015055|XP_016936784.1|DSUZ	LOC27206579|XP_016038775.1|DSIM
OG0010015	LOC108021828|XP_016946121.1|DSUZ	LOC6740071|XP_016038858.1|DSIM
OG0010016	LOC108006262|XP_016925198.1|DSUZ	LOC6725742|XP_002106742.1|DSIM
OG0010017	LOC108021834|XP_016946128.1|DSUZ	LOC6725642|XP_002106649.1|DSIM
OG0010018	LOC108016916|XP_016939328.1|DSUZ	LOC27207421|XP_039152532.1|DSIM
OG0010019	LOC108006347|XP_016925351.1|DSUZ	LOC6725954|XP_016039306.1|DSIM
OG0010020	LOC108015380|XP_016937288.1|DSUZ	LOC6725497|XP_016038622.2|DSIM
OG0010021	LOC108005342|XP_016924069.1|DSUZ	LOC120284215|XP_039153465.1|DSIM
OG0010022	LOC108015430|XP_016937353.1|DSUZ	LOC6726589|XP_016040257.1|DSIM
OG0010023	LOC108016700|XP_016938914.1|DSUZ	LOC6724768|XP_016037526.1|DSIM
OG0010024	LOC108016728|XP_016938947.1|DSUZ	LOC27207722|XP_039152882.1|DSIM
OG0010025	LOC108016768|XP_016939021.1|DSUZ	LOC6739920|XP_039153118.1|DSIM
OG0010026	LOC108013695|XP_016935103.1|DSUZ	LOC6725880|XP_002106876.1|DSIM
OG0010027	LOC108014934|XP_036676356.1|DSUZ	LOC6725459|XP_002106475.2|DSIM
OG0010028	LOC108016824|XP_016939128.1|DSUZ	LOC6725677|XP_016038937.1|DSIM
OG0010029	LOC108005235|XP_016923916.1|DSUZ	LOC6726498|XP_002107454.1|DSIM
OG0010030	LOC108004633|XP_016923062.1|DSUZ	LOC6725873|XP_002106869.1|DSIM
OG0010031	LOC108004778|XP_016923316.1|DSUZ	LOC6740111|XP_039153238.1|DSIM
OG0010032	LOC108009789|XP_016929928.1|DSUZ	LOC6732433|XP_016025082.1|DSIM
OG0010033	LOC108019053|XP_016942168.2|DSUZ	LOC6724998|XP_016037949.1|DSIM
OG0010034	LOC108018881|XP_016941959.2|DSUZ	LOC27208946|XP_039154068.1|DSIM
OG0010035	LOC108019056|XP_016942170.1|DSUZ	LOC6724990|XP_002106025.3|DSIM
OG0010036	LOC108019052|XP_016942167.1|DSUZ	LOC6724988|XP_016037945.2|DSIM
OG0010037	LOC108018877|XP_036675726.1|DSUZ	LOC27208880|XP_016037944.2|DSIM
OG0010038	LOC108004640|XP_036676922.1|DSUZ	LOC27206383|XP_016038133.1|DSIM
OG0010039	LOC108008980|XP_016928412.1|DSUZ	LOC6739424|XP_002081137.1|DSIM
OG0010040	LOC108021603|XP_016945888.1|DSUZ	LOC6731262|XP_002078421.1|DSIM
OG0010041	LOC108011144|XP_036676901.1|DSUZ	LOC6725206|XP_016038232.1|DSIM
OG0010042	LOC108015054|XP_016936783.1|DSUZ	LOC6740534|XP_002077360.1|DSIM
OG0010043	LOC108015063|XP_016936791.1|DSUZ	LOC27206590|XP_016038717.1|DSIM
OG0010044	LOC108016628|XP_016938813.1|DSUZ	LOC27207979|XP_016037817.1|DSIM
OG0010045	LOC108019015|XP_016942118.2|DSUZ	LOC6726521|XP_002107477.1|DSIM
OG0010046	LOC108019004|XP_016942107.1|DSUZ	LOC27206975|XP_016040163.1|DSIM
OG0010047	LOC108013677|XP_016935084.1|DSUZ	LOC27208495|XP_016039262.1|DSIM
OG0010048	LOC108005471|XP_016924259.1|DSUZ	LOC6725986|XP_016039357.1|DSIM
OG0010049	LOC108018952|XP_016942043.1|DSUZ	LOC6726060|XP_002107042.1|DSIM
OG0010050	LOC108019171|XP_016942420.1|DSUZ	LOC6726061|XP_002107043.2|DSIM
OG0010051	LOC108013667|XP_036676578.1|DSUZ	LOC6725072|XP_002106100.2|DSIM
OG0010052	LOC108005652|XP_036675884.1|DSUZ	LOC6740292|XP_016026101.1|DSIM
OG0010053	LOC108019115|XP_016942329.1|DSUZ	LOC6739883|XP_039153020.1|DSIM
OG0010054	LOC108018916|XP_016941996.1|DSUZ	LOC6725420|XP_002106436.2|DSIM
OG0010055	LOC108018979|XP_016942073.1|DSUZ	LOC6739895|XP_002076785.2|DSIM
OG0010056	LOC108005440|XP_016924218.1|DSUZ	LOC6725694|XP_016038959.1|DSIM
OG0010057	LOC108015297|XP_016937163.1|DSUZ	LOC6724839|XP_002105879.2|DSIM
OG0010058	LOC108005181|XP_036677096.1|DSUZ	LOC6725836|XP_039152887.1|DSIM
OG0010059	LOC108012168|XP_016932953.1|DSUZ	LOC6725626|XP_016038836.1|DSIM
OG0010060	LOC108005104|XP_036677263.1|DSUZ	LOC6740089|XP_002076972.1|DSIM
OG0010061	LOC118877225|XP_036670545.1|DSUZ	LOC6736792|XP_002083648.1|DSIM
OG0010062	LOC108012441|XP_016933298.1|DSUZ	LOC6736990|XP_002083837.1|DSIM
OG0010063	LOC108012797|XP_016933719.1|DSUZ	LOC6738450|XP_002085257.1|DSIM
OG0010064	LOC108013599|XP_016935025.1|DSUZ	LOC6738461|XP_002085268.1|DSIM
