Orthogroup	DSUZ.longest_only	CPIP.longest_only
OG0007007	LOC108020890|XP_016944787.1|DSUZ	LOC120416605|XP_039434333.1|CPIP
OG0007008	LOC108011822|XP_016932550.1|DSUZ	LOC120429037|XP_039450108.1|CPIP
OG0007009	LOC108020899|XP_016944805.1|DSUZ	LOC120419793|XP_039438563.1|CPIP
OG0007010	LOC108021468|XP_016945689.1|DSUZ	LOC120419985|XP_039438801.1|CPIP
OG0007011	LOC108007269|XP_036674377.1|DSUZ	LOC120415999|XP_039433588.1|CPIP
OG0007012	LOC108006912|XP_016926001.1|DSUZ	LOC120416021|XP_039433611.1|CPIP
OG0007013	LOC108006372|XP_016925386.1|DSUZ	LOC120416783|XP_039434585.1|CPIP
OG0007014	LOC108021511|XP_036675002.1|DSUZ	LOC120430668|XP_039451703.1|CPIP, LOC120416795|XP_039434602.1|CPIP
OG0007015	LOC108018466|XP_016941514.1|DSUZ	LOC120423472|XP_039443233.1|CPIP
OG0007016	LOC108017245|XP_016939735.1|DSUZ	LOC120423474|XP_039443238.1|CPIP
OG0007017	LOC108021411|XP_016945607.1|DSUZ	LOC120418609|XP_039436984.1|CPIP
OG0007018	LOC108020939|XP_016944863.1|DSUZ	LOC120419835|XP_039438603.1|CPIP
OG0007019	LOC108011048|XP_036678443.1|DSUZ	LOC120419821|XP_039438593.1|CPIP
OG0007020	LOC108021521|XP_016945769.1|DSUZ	LOC120422760|XP_039442239.1|CPIP
OG0007021	LOC108021081|XP_016945087.1|DSUZ	LOC120412812|XP_039429348.1|CPIP
OG0007022	LOC108021163|XP_016945233.1|DSUZ	LOC120412791|XP_039429314.1|CPIP
OG0007023	LOC108004562|XP_016922989.1|DSUZ	LOC120412787|XP_039429311.1|CPIP
OG0007024	LOC108018601|XP_016941649.2|DSUZ	LOC120422042|XP_039441301.1|CPIP
OG0007025	LOC108015023|XP_016936740.1|DSUZ	LOC120415716|XP_039433245.1|CPIP
OG0007026	LOC108020163|XP_016943790.1|DSUZ	LOC120415703|XP_039433230.1|CPIP
OG0007027	LOC108005020|XP_016923647.1|DSUZ	LOC120427815|XP_039448673.1|CPIP
OG0007028	LOC108020249|XP_016943899.1|DSUZ	LOC120422037|XP_039441296.1|CPIP
OG0007029	LOC108018524|XP_016941569.1|DSUZ	LOC120423121|XP_039442734.1|CPIP
OG0007030	LOC108015361|XP_016937265.1|DSUZ	LOC120432458|XP_039453609.1|CPIP
OG0007031	LOC108019341|XP_016942649.1|DSUZ	LOC120415585|XP_039433107.1|CPIP
OG0007032	LOC108017606|XP_036672000.1|DSUZ	LOC120415548|XP_039433052.1|CPIP
OG0007033	LOC108021539|XP_016945794.1|DSUZ	LOC120415566|XP_039433075.1|CPIP
OG0007034	LOC108007278|XP_016926410.1|DSUZ	LOC120415567|XP_039433078.1|CPIP
OG0007035	LOC108013689|XP_016935097.1|DSUZ	LOC120415565|XP_039433074.1|CPIP
OG0007036	LOC108006194|XP_036671554.1|DSUZ	LOC120415539|XP_039433039.1|CPIP
OG0007037	LOC108012183|XP_016932966.2|DSUZ	LOC120415544|XP_039433049.1|CPIP
OG0007038	LOC108009755|XP_036669182.1|DSUZ	LOC120425291|XP_039445676.1|CPIP
OG0007041	LOC108021327|XP_016945483.1|DSUZ	LOC120422382|XP_039441725.1|CPIP
OG0007042	LOC108021622|XP_016945916.1|DSUZ	LOC120422380|XP_039441722.1|CPIP
OG0007043	LOC108016238|XP_036675163.1|DSUZ	LOC120422427|XP_039441777.1|CPIP
OG0007044	LOC108005646|XP_016924450.1|DSUZ	LOC120423995|XP_039443938.1|CPIP
OG0007045	LOC108015968|XP_016938039.2|DSUZ	LOC120424983|XP_039445285.1|CPIP
OG0007046	LOC108019441|XP_036675115.1|DSUZ	LOC120423978|XP_039443903.1|CPIP
OG0007047	LOC108021372|XP_016945552.1|DSUZ	LOC120413874|XP_039430780.1|CPIP
OG0007048	LOC108021041|XP_016945025.1|DSUZ	LOC120412466|XP_039428875.1|CPIP, LOC120417565|XP_039435598.1|CPIP
OG0007049	LOC108019085|XP_016942252.1|DSUZ	LOC120422410|XP_039441761.1|CPIP
OG0007050	LOC108008912|XP_016928310.1|DSUZ	LOC120419470|XP_039438090.1|CPIP
OG0007051	LOC108019829|XP_016943384.1|DSUZ	LOC120419474|XP_039438094.1|CPIP
OG0007052	LOC108016865|XP_016939223.1|DSUZ	LOC120418711|XP_039437113.1|CPIP
OG0007053	LOC108004914|XP_036674033.1|DSUZ	LOC120432430|XP_039453582.1|CPIP
OG0007054	LOC108009730|XP_016929802.1|DSUZ	LOC120431920|XP_039452987.1|CPIP
OG0007055	LOC108009709|XP_016929754.1|DSUZ	LOC120428876|XP_039449936.1|CPIP
OG0007056	LOC108007115|XP_016926207.1|DSUZ	LOC120421137|XP_039440252.1|CPIP
OG0007057	LOC108016866|XP_016939228.1|DSUZ	LOC120425304|XP_039445709.1|CPIP
OG0007058	LOC108019169|XP_016942418.1|DSUZ	LOC120425298|XP_039445696.1|CPIP
OG0007059	LOC108020902|XP_016944808.1|DSUZ	LOC120419650|XP_039438341.1|CPIP
OG0007060	LOC108011646|XP_016932330.1|DSUZ	LOC120419667|XP_039438365.1|CPIP
OG0007061	LOC108008091|XP_016927373.1|DSUZ	LOC120419664|XP_039438361.1|CPIP
OG0007062	LOC108016729|XP_016938950.1|DSUZ	LOC120426890|XP_039447628.1|CPIP
OG0007063	LOC108021666|XP_016945970.1|DSUZ	LOC120431557|XP_039452599.1|CPIP
OG0007064	LOC108009749|XP_036669127.1|DSUZ	LOC120418716|XP_039437124.1|CPIP
OG0007065	LOC108015620|XP_016937599.2|DSUZ	LOC120418701|XP_039437100.1|CPIP
OG0007066	LOC118877420|XP_036672062.1|DSUZ	LOC120423111|XP_039442723.1|CPIP
OG0007067	LOC108021059|XP_016945054.1|DSUZ	LOC120423106|XP_039442719.1|CPIP
OG0007068	LOC108017743|XP_016940347.1|DSUZ	LOC120423117|XP_039442729.1|CPIP
OG0007069	LOC108020995|XP_016944950.1|DSUZ	LOC120421296|XP_039440421.1|CPIP
OG0007070	LOC108019598|XP_016942929.1|DSUZ	LOC120414564|XP_039431718.1|CPIP
OG0007071	LOC108009108|XP_016928667.1|DSUZ	LOC120414573|XP_039431744.1|CPIP
OG0007072	LOC108011610|XP_016932271.1|DSUZ, LOC118877743|XP_036673652.1|DSUZ	LOC120414570|XP_039431740.1|CPIP
OG0007073	LOC108019745|XP_016943177.1|DSUZ	LOC120419463|XP_039438081.1|CPIP
OG0007074	LOC108008312|XP_016927619.1|DSUZ	LOC120429788|XP_039450782.1|CPIP
OG0007075	LOC108019234|XP_016942525.1|DSUZ	LOC120432419|XP_039453553.1|CPIP
OG0007076	LOC108010074|XP_016930376.1|DSUZ	LOC120432435|XP_039453587.1|CPIP
OG0007077	LOC108010703|XP_016931106.1|DSUZ	LOC120432441|XP_039453593.1|CPIP
OG0007078	LOC108021519|XP_016945765.1|DSUZ	LOC120432456|XP_039453607.1|CPIP
OG0007079	LOC108021520|XP_016945766.1|DSUZ	LOC120432424|XP_039453561.1|CPIP
OG0007080	LOC108021161|XP_016945229.1|DSUZ	LOC120423398|XP_039443125.1|CPIP
OG0007081	LOC108021663|XP_016945969.1|DSUZ	LOC120423406|XP_039443141.1|CPIP
OG0007082	LOC108015941|XP_016938016.1|DSUZ	LOC120423400|XP_039443133.1|CPIP
OG0007083	LOC108010805|XP_036668666.1|DSUZ	LOC120423403|XP_039443135.1|CPIP
OG0007084	LOC108011161|XP_016931738.1|DSUZ	LOC120423395|XP_039443120.1|CPIP
OG0007085	LOC108020057|XP_016943648.1|DSUZ	LOC120412668|XP_039429164.1|CPIP
OG0007086	LOC108008452|XP_016927798.1|DSUZ	LOC120417289|XP_039435174.1|CPIP
OG0007087	LOC108015805|XP_036671484.1|DSUZ	LOC120426284|XP_039446967.1|CPIP
OG0007088	LOC108018821|XP_016941898.1|DSUZ	LOC120426283|XP_039446962.1|CPIP
OG0007089	LOC108021352|XP_016945525.1|DSUZ	LOC120432461|XP_039453617.1|CPIP
OG0007090	LOC108015134|XP_016936891.1|DSUZ	LOC120420532|XP_039439539.1|CPIP
OG0007091	LOC108021428|XP_016945635.1|DSUZ	LOC120420523|XP_039439526.1|CPIP
OG0007092	LOC108017333|XP_036672933.1|DSUZ	LOC120423972|XP_039443898.1|CPIP
OG0007093	LOC108020335|XP_016943963.1|DSUZ	LOC120423985|XP_039443916.1|CPIP
OG0007094	LOC108009177|XP_016928804.1|DSUZ	LOC120423988|XP_039443919.1|CPIP
OG0007095	LOC108019666|XP_016943048.1|DSUZ	LOC120423973|XP_039443899.1|CPIP
OG0007096	LOC108021550|XP_016945807.1|DSUZ	LOC120423974|XP_039443900.1|CPIP
OG0007097	LOC108012652|XP_016933604.1|DSUZ	LOC120418720|XP_039437127.1|CPIP
OG0007098	LOC108021340|XP_016945506.1|DSUZ	LOC120418702|XP_039437101.1|CPIP
OG0007099	LOC108014130|XP_016935645.1|DSUZ	LOC120412679|XP_039429188.1|CPIP
OG0007100	LOC108019707|XP_016943097.1|DSUZ	LOC120412671|XP_039429166.1|CPIP
OG0007101	LOC108014664|XP_016936318.1|DSUZ	LOC120417313|XP_039435210.1|CPIP
OG0007102	LOC108013604|XP_036668764.1|DSUZ	LOC120417287|XP_039435171.1|CPIP
OG0007103	LOC108021363|XP_016945545.1|DSUZ	LOC120419045|XP_039437545.1|CPIP
OG0007104	LOC108006494|XP_016925509.1|DSUZ	LOC120419037|XP_039437535.1|CPIP
OG0007105	LOC108021534|XP_016945785.1|DSUZ	LOC120419078|XP_039437597.1|CPIP
OG0007106	LOC108021108|XP_016945132.1|DSUZ	LOC120419059|XP_039437566.1|CPIP
OG0007107	LOC108021201|XP_016945280.1|DSUZ	LOC120419034|XP_039437528.1|CPIP
OG0007108	LOC108021221|XP_016945310.1|DSUZ	LOC120419065|XP_039437578.1|CPIP
OG0007109	LOC108021290|XP_016945419.1|DSUZ	LOC120419073|XP_039437591.1|CPIP
OG0007110	LOC108009338|XP_016929114.1|DSUZ	LOC120419063|XP_039437577.1|CPIP
OG0007111	LOC108020030|XP_016943609.1|DSUZ	LOC120419061|XP_039437568.1|CPIP
OG0007112	LOC108020796|XP_016944700.1|DSUZ	LOC120419048|XP_039437547.1|CPIP
OG0007113	LOC108006611|XP_036673213.1|DSUZ	LOC120429069|XP_039450148.1|CPIP
OG0007114	LOC108004945|XP_016923536.1|DSUZ	LOC120429070|XP_039450149.1|CPIP
OG0007115	LOC108014276|XP_016935809.1|DSUZ	LOC120429077|XP_039450166.1|CPIP
OG0007116	LOC108019121|XP_016942339.1|DSUZ	LOC120429843|XP_039450851.1|CPIP
OG0007117	LOC108021392|XP_016945578.1|DSUZ	LOC120429845|XP_039450854.1|CPIP
OG0007118	LOC108009350|XP_016929134.1|DSUZ	LOC120429842|XP_039450845.1|CPIP
OG0007119	LOC108004740|XP_016923255.1|DSUZ	LOC120426576|XP_039447295.1|CPIP
OG0007120	LOC108016891|XP_016939285.2|DSUZ	LOC120426580|XP_039447298.1|CPIP
OG0007121	LOC108005196|XP_016923871.1|DSUZ	LOC120426562|XP_039447268.1|CPIP
OG0007122	LOC108015321|XP_036676318.1|DSUZ	LOC120426571|XP_039447286.1|CPIP
OG0007123	LOC108015427|XP_036676196.1|DSUZ	LOC120426582|XP_039447305.1|CPIP, LOC120423209|XP_039442847.1|CPIP
OG0007124	LOC108007284|XP_036671099.1|DSUZ	LOC120423206|XP_039442845.1|CPIP
OG0007125	LOC108013384|XP_016934701.1|DSUZ	LOC120423215|XP_039442855.1|CPIP
OG0007126	LOC108014253|XP_036671821.1|DSUZ	LOC120423213|XP_039442853.1|CPIP
OG0007127	LOC108005742|XP_036671902.1|DSUZ	LOC120423229|XP_039442871.1|CPIP
OG0007128	LOC118877410|XP_036672014.1|DSUZ	LOC120423228|XP_039442870.1|CPIP
OG0007129	LOC108013385|XP_016934706.1|DSUZ	LOC120423192|XP_039442825.1|CPIP
OG0007130	LOC108014589|XP_036671451.1|DSUZ	LOC120423195|XP_039442829.1|CPIP
OG0007131	LOC108007760|XP_036672075.1|DSUZ	LOC120423207|XP_039442846.1|CPIP
OG0007132	LOC108007433|XP_016926579.2|DSUZ	LOC120431829|XP_039452887.1|CPIP
OG0007137	LOC108015121|XP_016936860.1|DSUZ	LOC120414335|XP_039431410.1|CPIP
OG0007138	LOC108016816|XP_016939105.2|DSUZ	LOC120414366|XP_039431467.1|CPIP
OG0007139	LOC108015145|XP_016936905.1|DSUZ	LOC120414348|XP_039431437.1|CPIP
OG0007140	LOC108016599|XP_016938776.1|DSUZ	LOC120414350|XP_039431441.1|CPIP
OG0007141	LOC108016927|XP_016939342.1|DSUZ	LOC120414351|XP_039431442.1|CPIP
OG0007142	LOC108011059|XP_036670706.1|DSUZ	LOC120415253|XP_039432653.1|CPIP
OG0007143	LOC108015519|XP_016937472.2|DSUZ	LOC120416162|XP_039433777.1|CPIP
OG0007144	LOC108017072|XP_036672980.1|DSUZ	LOC120416161|XP_039433775.1|CPIP
OG0007145	LOC108018350|XP_016941382.2|DSUZ	LOC120416174|XP_039433792.1|CPIP
OG0007146	LOC108014054|XP_016935560.2|DSUZ	LOC120416176|XP_039433795.1|CPIP
OG0007147	LOC108008068|XP_016927339.2|DSUZ	LOC120416153|XP_039433765.1|CPIP
OG0007148	LOC108004712|XP_036676897.1|DSUZ	LOC120416167|XP_039433781.1|CPIP
OG0007149	LOC108009064|XP_016928562.1|DSUZ	LOC120423947|XP_039443866.1|CPIP
OG0007150	LOC108007770|XP_016927016.2|DSUZ	LOC120421435|XP_039440577.1|CPIP
OG0007152	LOC108013731|XP_016935164.1|DSUZ	LOC120428001|XP_039448903.1|CPIP
OG0007153	LOC108013690|XP_016935098.1|DSUZ	LOC120427997|XP_039448895.1|CPIP
OG0007154	LOC108009287|XP_016929005.1|DSUZ	LOC120427009|XP_039447763.1|CPIP
OG0007155	LOC108017945|XP_016940663.1|DSUZ	LOC120427011|XP_039447765.1|CPIP
OG0007156	LOC108019426|XP_016942736.2|DSUZ, LOC118877871|XP_036674091.1|DSUZ	LOC120427003|XP_039447754.1|CPIP
OG0007157	LOC108004872|XP_016923445.2|DSUZ	LOC120427017|XP_039447774.1|CPIP
OG0007158	LOC108007137|XP_016926232.1|DSUZ	LOC120427018|XP_039447775.1|CPIP
OG0007159	LOC108015207|XP_016937025.1|DSUZ	LOC120432356|XP_039453479.1|CPIP
OG0007160	LOC108010643|XP_016931031.2|DSUZ	LOC120423875|XP_039443761.1|CPIP
OG0007161	LOC108016634|XP_016938820.1|DSUZ	LOC120415334|XP_039432759.1|CPIP
OG0007162	LOC108004675|XP_016923146.1|DSUZ	LOC120415325|XP_039432748.1|CPIP
OG0007163	LOC108010791|XP_016931208.2|DSUZ	LOC120414373|XP_039431475.1|CPIP
OG0007164	LOC108010785|XP_036675652.1|DSUZ	LOC120415115|XP_039432470.1|CPIP
OG0007165	LOC108005367|XP_016924106.1|DSUZ	LOC120420459|XP_039439411.1|CPIP
OG0007166	LOC108013565|XP_016934973.1|DSUZ	LOC120431731|XP_039452789.1|CPIP, LOC120420464|XP_039439421.1|CPIP
OG0007167	LOC108019143|XP_016942380.1|DSUZ	LOC120431732|XP_039452790.1|CPIP, LOC120420483|XP_039439459.1|CPIP
OG0007168	LOC108013676|XP_016935083.1|DSUZ	LOC120418831|XP_039437287.1|CPIP
OG0007169	LOC108016683|XP_016938893.1|DSUZ	LOC120418849|XP_039437310.1|CPIP
OG0007170	LOC108011624|XP_016932298.2|DSUZ	LOC120418761|XP_039437173.1|CPIP
OG0007171	LOC108005486|XP_016924279.1|DSUZ	LOC120419179|XP_039437778.1|CPIP
OG0007172	LOC108015302|XP_036676308.1|DSUZ	LOC120418607|XP_039436987.1|CPIP
OG0007173	LOC108015250|XP_016937091.1|DSUZ	LOC120418597|XP_039436977.1|CPIP
OG0007174	LOC108005950|XP_036673119.1|DSUZ	LOC120419090|XP_039437616.1|CPIP
OG0007175	LOC108007273|XP_036671764.1|DSUZ	LOC120419198|XP_039437805.1|CPIP
OG0007176	LOC108007895|XP_016927153.2|DSUZ	LOC120425599|XP_039446114.1|CPIP
OG0007177	LOC108016260|XP_016938370.2|DSUZ	LOC120425605|XP_039446120.1|CPIP
OG0007178	LOC108007977|XP_036672961.1|DSUZ	LOC120425609|XP_039446125.1|CPIP
OG0007179	LOC108017131|XP_016939598.1|DSUZ	LOC120431565|XP_039452607.1|CPIP
OG0007180	LOC108016261|XP_036675169.1|DSUZ	LOC120431564|XP_039452606.1|CPIP
OG0007181	LOC108016607|XP_016938786.1|DSUZ	LOC120415093|XP_039432449.1|CPIP
OG0007182	LOC108014180|XP_036672672.1|DSUZ	LOC120415236|XP_039432637.1|CPIP
OG0007183	LOC108014169|XP_036672864.1|DSUZ	LOC120414134|XP_039431104.1|CPIP
OG0007184	LOC108013967|XP_036672843.1|DSUZ	LOC120413936|XP_039430870.1|CPIP
OG0007185	LOC108021442|XP_016945650.1|DSUZ	LOC120414322|XP_039431397.1|CPIP
OG0007186	LOC108007359|XP_016926500.2|DSUZ	LOC120413658|XP_039430511.1|CPIP
OG0007187	LOC108016305|XP_036675664.1|DSUZ	LOC120413660|XP_039430512.1|CPIP
OG0007188	LOC108016437|XP_016938577.2|DSUZ	LOC120413668|XP_039430528.1|CPIP
OG0007189	LOC108017476|XP_016940009.2|DSUZ	LOC120413663|XP_039430520.1|CPIP
OG0007190	LOC108011705|XP_036675264.1|DSUZ	LOC120413665|XP_039430521.1|CPIP
OG0007191	LOC108004786|XP_036670617.1|DSUZ	LOC120413679|XP_039430540.1|CPIP
OG0007192	LOC108013701|XP_016935109.1|DSUZ	LOC120426344|XP_039447040.1|CPIP
OG0007193	LOC108013700|XP_016935108.1|DSUZ	LOC120426333|XP_039447027.1|CPIP
OG0007194	LOC108004700|XP_016923199.1|DSUZ	LOC120426836|XP_039447559.1|CPIP
OG0007195	LOC108005919|XP_036675177.1|DSUZ	LOC120421213|XP_039440349.1|CPIP
OG0007196	LOC108020168|XP_016943758.2|DSUZ	LOC120417650|XP_039435702.1|CPIP
OG0007197	LOC108013383|XP_016934700.1|DSUZ	LOC120426336|XP_039447030.1|CPIP
OG0007198	LOC108014177|XP_016935700.1|DSUZ	LOC120425226|XP_039445592.1|CPIP
OG0007199	LOC108018621|XP_036673579.1|DSUZ	LOC120425211|XP_039445576.1|CPIP
OG0007200	LOC108019474|XP_036675374.1|DSUZ	LOC120425220|XP_039445585.1|CPIP
OG0007201	LOC108012565|XP_016933469.1|DSUZ	LOC120425918|XP_039446472.1|CPIP
OG0007202	LOC108011296|XP_036671818.1|DSUZ	LOC120425919|XP_039446473.1|CPIP
OG0007203	LOC108011297|XP_036671817.1|DSUZ	LOC120429899|XP_039450927.1|CPIP
OG0007204	LOC108019123|XP_016942344.1|DSUZ	LOC120431965|XP_039453037.1|CPIP
OG0007205	LOC108005627|XP_016924426.2|DSUZ	LOC120429898|XP_039450926.1|CPIP
OG0007206	LOC108011682|XP_036674157.1|DSUZ	LOC120429896|XP_039450925.1|CPIP
OG0007207	LOC108007935|XP_016927195.2|DSUZ	LOC120420481|XP_039439455.1|CPIP
OG0007208	LOC108017478|XP_036674279.1|DSUZ	LOC120420482|XP_039439456.1|CPIP
OG0007209	LOC108017479|XP_036674281.1|DSUZ	LOC120420480|XP_039439454.1|CPIP
OG0007210	LOC108014204|XP_016935734.1|DSUZ	LOC120420479|XP_039439453.1|CPIP
OG0007211	LOC108013987|XP_036674159.1|DSUZ	LOC120420460|XP_039439416.1|CPIP
OG0007212	LOC108019310|XP_016942619.2|DSUZ	LOC120420461|XP_039439418.1|CPIP
OG0007213	LOC108009735|XP_016929808.1|DSUZ	LOC120416972|XP_039434827.1|CPIP
OG0007214	LOC108005098|XP_036670752.1|DSUZ	LOC120416956|XP_039434794.1|CPIP
OG0007215	LOC108010640|XP_016931023.2|DSUZ	LOC120416962|XP_039434814.1|CPIP
OG0007216	LOC108013675|XP_016935082.2|DSUZ	LOC120416969|XP_039434821.1|CPIP
OG0007217	LOC108009468|XP_016929337.1|DSUZ	LOC120416977|XP_039434835.1|CPIP
OG0007218	LOC108010808|XP_016931232.2|DSUZ	LOC120418173|XP_039436407.1|CPIP
OG0007219	LOC108014163|XP_016935686.1|DSUZ	LOC120418165|XP_039436396.1|CPIP
OG0007220	LOC108020122|XP_016943711.2|DSUZ	LOC120426771|XP_039447478.1|CPIP
OG0007221	LOC108020690|XP_036675320.1|DSUZ	LOC120426765|XP_039447474.1|CPIP
OG0007222	LOC108006437|XP_036673294.1|DSUZ	LOC120414071|XP_039431028.1|CPIP
OG0007223	LOC108010789|XP_016931206.2|DSUZ	LOC120414438|XP_039431560.1|CPIP
OG0007224	LOC108013822|XP_016935288.2|DSUZ	LOC120414429|XP_039431550.1|CPIP
OG0007225	LOC108011503|XP_016932143.2|DSUZ	LOC120414336|XP_039431424.1|CPIP
OG0007226	LOC108007985|XP_016927255.2|DSUZ	LOC120414332|XP_039431409.1|CPIP
OG0007227	LOC108011452|XP_036671495.1|DSUZ	LOC120414863|XP_039432118.1|CPIP
OG0007228	LOC108020026|XP_036671979.1|DSUZ	LOC120415386|XP_039432847.1|CPIP
OG0007229	LOC108014417|XP_016936017.2|DSUZ	LOC120423950|XP_039443871.1|CPIP
OG0007230	LOC118877729|XP_036673609.1|DSUZ	LOC120419108|XP_039437636.1|CPIP
OG0007231	LOC108019284|XP_036673746.1|DSUZ	LOC120419093|XP_039437614.1|CPIP
OG0007232	LOC108014444|XP_036671066.1|DSUZ	LOC120419118|XP_039437647.1|CPIP
OG0007233	LOC108014402|XP_036671074.1|DSUZ	LOC120419095|XP_039437621.1|CPIP
OG0007234	LOC108014468|XP_016936080.1|DSUZ	LOC120419112|XP_039437642.1|CPIP
OG0007235	LOC108014446|XP_036671577.1|DSUZ	LOC120419100|XP_039437625.1|CPIP
OG0007236	LOC108014875|XP_036672564.1|DSUZ, LOC118877994|XP_036674835.1|DSUZ	LOC120432169|XP_039453239.1|CPIP
OG0007237	LOC108007966|XP_036673040.1|DSUZ	LOC120432171|XP_039453242.1|CPIP
OG0007238	LOC108020355|XP_016944042.1|DSUZ	LOC120420315|XP_039439241.1|CPIP
OG0007239	LOC108013795|XP_016935253.2|DSUZ	LOC120432384|XP_039453511.1|CPIP
OG0007240	LOC108018597|XP_036673545.1|DSUZ	LOC120432404|XP_039453541.1|CPIP
OG0007241	LOC108016791|XP_016939047.1|DSUZ	LOC120423976|XP_039443905.1|CPIP
OG0007242	LOC108016537|XP_036676579.1|DSUZ	LOC120423534|XP_039443318.1|CPIP
OG0007243	LOC108005453|XP_016924234.1|DSUZ	LOC120423524|XP_039443308.1|CPIP
OG0007244	LOC108007660|XP_016926871.2|DSUZ	LOC120423571|XP_039443366.1|CPIP
OG0007245	LOC108017248|XP_036675277.1|DSUZ	LOC120414982|XP_039432266.1|CPIP
OG0007246	LOC108018678|XP_016941739.1|DSUZ	LOC120414558|XP_039431713.1|CPIP
OG0007247	LOC108010025|XP_016930314.1|DSUZ	LOC120413751|XP_039430620.1|CPIP
OG0007248	LOC108016552|XP_016938714.2|DSUZ	LOC120414404|XP_039431521.1|CPIP
OG0007249	LOC108018895|XP_036675861.1|DSUZ	LOC120414967|XP_039432236.1|CPIP
OG0007250	LOC108019101|XP_016942285.1|DSUZ	LOC120414095|XP_039431060.1|CPIP
OG0007251	LOC108007973|XP_016927234.2|DSUZ	LOC120414949|XP_039432217.1|CPIP
OG0007252	LOC108013893|XP_036674079.1|DSUZ	LOC120415165|XP_039432542.1|CPIP
OG0007253	LOC108014634|XP_016936285.2|DSUZ	LOC120414623|XP_039431793.1|CPIP
OG0007254	LOC108018639|XP_036673561.1|DSUZ	LOC120419230|XP_039437820.1|CPIP
OG0007255	LOC108015310|XP_016937179.1|DSUZ	LOC120419244|XP_039437831.1|CPIP
OG0007256	LOC108016262|XP_016938375.1|DSUZ	LOC120419241|XP_039437829.1|CPIP
OG0007257	LOC108007356|XP_016926496.1|DSUZ	LOC120419236|XP_039437827.1|CPIP
OG0007258	LOC108007342|XP_036673781.1|DSUZ	LOC120431627|XP_039452671.1|CPIP
OG0007259	LOC108015197|XP_016937007.1|DSUZ	LOC120427912|XP_039448786.1|CPIP
OG0007260	LOC108012469|XP_016933350.1|DSUZ	LOC120427918|XP_039448790.1|CPIP
OG0007261	LOC108008883|XP_016928276.1|DSUZ	LOC120427920|XP_039448793.1|CPIP
OG0007262	LOC108016647|XP_036676809.1|DSUZ	LOC120417051|XP_039434938.1|CPIP
OG0007263	LOC108005780|XP_016924599.1|DSUZ	LOC120417049|XP_039434936.1|CPIP
OG0007264	LOC108007454|XP_016926611.2|DSUZ	LOC120417045|XP_039434927.1|CPIP
OG0007265	LOC108015218|XP_016937047.1|DSUZ	LOC120423847|XP_039443731.1|CPIP
OG0007266	LOC108012009|XP_036674651.1|DSUZ	LOC120419104|XP_039437630.1|CPIP
OG0007267	LOC108018614|XP_016941669.2|DSUZ, LOC118877728|XP_036673608.1|DSUZ	LOC120417148|XP_039435067.1|CPIP
OG0007268	LOC108006184|XP_016925107.1|DSUZ	LOC120417156|XP_039435073.1|CPIP
OG0007269	LOC108015156|XP_016936922.1|DSUZ	LOC120415944|XP_039433521.1|CPIP, LOC120417168|XP_039435084.1|CPIP
OG0007270	LOC108006381|XP_036674451.1|DSUZ	LOC120415953|XP_039433529.1|CPIP
OG0007271	LOC108007020|XP_016926115.2|DSUZ	LOC120415899|XP_039433475.1|CPIP
OG0007272	LOC108011410|XP_016932023.2|DSUZ	LOC120415902|XP_039433477.1|CPIP
OG0007273	LOC108017507|XP_036674375.1|DSUZ	LOC120415921|XP_039433500.1|CPIP
OG0007274	LOC108013903|XP_016935395.1|DSUZ	LOC120415927|XP_039433507.1|CPIP
OG0007275	LOC108011833|XP_016932559.2|DSUZ	LOC120415912|XP_039433493.1|CPIP
OG0007276	LOC108011850|XP_036671534.1|DSUZ	LOC120415911|XP_039433490.1|CPIP
OG0007277	LOC108006902|XP_036672159.1|DSUZ	LOC120415908|XP_039433487.1|CPIP
OG0007278	LOC108013228|XP_016934446.1|DSUZ	LOC120415898|XP_039433474.1|CPIP
OG0007279	LOC108013262|XP_016934509.1|DSUZ	LOC120415897|XP_039433472.1|CPIP
OG0007280	LOC108013541|XP_016934930.1|DSUZ	LOC120415895|XP_039433471.1|CPIP
OG0007281	LOC108012126|XP_036674235.1|DSUZ	LOC120420939|XP_039440006.1|CPIP
OG0007282	LOC108012115|XP_016932888.2|DSUZ	LOC120420938|XP_039440005.1|CPIP
OG0007283	LOC108014062|XP_016935569.2|DSUZ	LOC120420935|XP_039440003.1|CPIP
OG0007284	LOC108005697|XP_016924513.1|DSUZ	LOC120429833|XP_039450831.1|CPIP
OG0007285	LOC108014997|XP_016936710.1|DSUZ	LOC120429832|XP_039450830.1|CPIP
OG0007286	LOC108015244|XP_016937079.1|DSUZ	LOC120429827|XP_039450822.1|CPIP
OG0007287	LOC108021353|XP_016945527.1|DSUZ	LOC120429835|XP_039450833.1|CPIP
OG0007288	LOC108015150|XP_016936914.1|DSUZ	LOC120429830|XP_039450823.1|CPIP
OG0007289	LOC108004734|XP_016923248.1|DSUZ	LOC120417508|XP_039435520.1|CPIP
OG0007290	LOC108018637|XP_016941694.2|DSUZ	LOC120417542|XP_039435558.1|CPIP
OG0007291	LOC108004747|XP_036677005.1|DSUZ	LOC120425868|XP_039446424.1|CPIP
OG0007292	LOC108018934|XP_016942018.1|DSUZ	LOC120425869|XP_039446425.1|CPIP
OG0007293	LOC108014077|XP_016935586.2|DSUZ	LOC120417343|XP_039435279.1|CPIP
