Orthogroup	DSUZ.longest_only	AAEG.longest_only
OG0007791	LOC108011714|XP_016932424.2|DSUZ	LOC110679370|XP_021709494.1|AAEG
OG0007792	LOC108019155|XP_016942394.1|DSUZ	LOC5574606|XP_001655220.2|AAEG
OG0007793	LOC108010926|XP_016931422.2|DSUZ	LOC5567424|XP_001657398.1|AAEG
OG0007794	LOC108015184|XP_036676550.1|DSUZ	LOC5567421|XP_021710553.1|AAEG
OG0007795	LOC108016988|XP_016939425.1|DSUZ	LOC5567404|XP_021710666.1|AAEG
OG0007796	LOC108005037|XP_016923663.2|DSUZ	LOC5568342|XP_001657996.1|AAEG
OG0007797	LOC108016480|XP_016938630.2|DSUZ	LOC5578684|XP_001657083.2|AAEG
OG0007798	LOC108018338|XP_016941369.2|DSUZ	LOC5578682|XP_001657081.2|AAEG
OG0007799	LOC108020491|XP_036673015.1|DSUZ	LOC5577510|XP_001656531.1|AAEG
OG0007800	LOC108020526|XP_036673090.1|DSUZ	LOC5577525|XP_001656527.2|AAEG
OG0007801	LOC108005048|XP_016923677.1|DSUZ	LOC5569263|XP_021712559.1|AAEG
OG0007802	LOC108015858|XP_016937915.1|DSUZ	LOC110681343|XP_021712786.1|AAEG
OG0007803	LOC108014885|XP_036672744.1|DSUZ	LOC5573378|XP_021713002.1|AAEG
OG0007804	LOC108016822|XP_016939126.1|DSUZ	LOC5577980|XP_021713024.1|AAEG
OG0007805	LOC108015356|XP_016937256.1|DSUZ	LOC5572600|XP_001654110.2|AAEG
OG0007806	LOC108015355|XP_016937255.1|DSUZ	LOC5572599|XP_001654109.2|AAEG
OG0007808	LOC108005013|XP_036673303.1|DSUZ	LOC5568727|XP_021713155.1|AAEG
OG0007809	LOC108019190|XP_016942452.1|DSUZ	LOC5576287|XP_001662577.2|AAEG
OG0007810	LOC108020587|XP_016944429.1|DSUZ	LOC5576284|XP_021713185.1|AAEG
OG0007811	LOC108014769|XP_036673075.1|DSUZ	LOC5576283|XP_021713187.1|AAEG
OG0007812	LOC108015051|XP_016936779.1|DSUZ	LOC5572169|XP_001660244.1|AAEG
OG0007813	LOC108017310|XP_036673952.1|DSUZ	LOC5574622|XP_021713239.1|AAEG
OG0007814	LOC108016609|XP_016938789.1|DSUZ	LOC5574050|XP_001655028.1|AAEG
OG0007815	LOC108016972|XP_016939403.1|DSUZ	LOC5564605|XP_001648953.1|AAEG
OG0007816	LOC108005795|XP_016924613.1|DSUZ	LOC5580205|XP_001655617.2|AAEG
OG0007817	LOC108014371|XP_016935953.2|DSUZ	LOC5580204|XP_001655616.2|AAEG
OG0007818	LOC108015783|XP_036673346.1|DSUZ	LOC5580187|XP_021713409.1|AAEG
OG0007819	LOC108013713|XP_016935142.1|DSUZ	LOC5580186|XP_021713411.1|AAEG
OG0007820	LOC108010853|XP_036675375.1|DSUZ	LOC5580164|XP_021692931.1|AAEG
OG0007821	LOC108016458|XP_016938600.2|DSUZ	LOC5580172|XP_021692938.1|AAEG
OG0007822	LOC108016461|XP_036675564.1|DSUZ	LOC5580169|XP_021692934.1|AAEG
OG0007823	LOC108016481|XP_036675500.1|DSUZ	LOC5580174|XP_001655579.2|AAEG
OG0007824	LOC108010735|XP_016931152.2|DSUZ	LOC5578277|XP_001663805.2|AAEG
OG0007825	LOC108014133|XP_016935650.1|DSUZ	LOC5570839|XP_001653346.2|AAEG
OG0007826	LOC108014751|XP_036673482.1|DSUZ	LOC5564810|XP_001649155.2|AAEG
OG0007827	LOC108015206|XP_016937024.1|DSUZ	LOC5578942|XP_001657231.1|AAEG
OG0007828	LOC108011458|XP_016932091.2|DSUZ	LOC5578935|XP_001657223.1|AAEG
OG0007829	LOC108011652|XP_016932337.2|DSUZ	LOC5578928|XP_021693203.1|AAEG
OG0007830	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ	LOC5578921|XP_001657207.1|AAEG
OG0007831	LOC108019144|XP_016942381.1|DSUZ	LOC5563711|XP_001648009.2|AAEG
OG0007832	LOC108015383|XP_016937291.1|DSUZ	LOC5576351|XP_021693308.1|AAEG
OG0007833	LOC108016962|XP_016939388.1|DSUZ	LOC5576345|XP_001656083.2|AAEG
OG0007834	LOC108006629|XP_016925651.1|DSUZ	LOC5576734|XP_021693352.1|AAEG
OG0007835	LOC108005054|XP_016923683.2|DSUZ	LOC5576739|XP_001656235.1|AAEG
OG0007836	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ	LOC5576721|XP_001656228.2|AAEG
OG0007837	LOC108016039|XP_016938123.1|DSUZ	LOC5564511|XP_001648825.2|AAEG
OG0007838	LOC108015992|XP_016938074.2|DSUZ	LOC5573635|XP_001660962.2|AAEG
OG0007839	LOC108016661|XP_016938860.1|DSUZ	LOC5573310|XP_001654530.1|AAEG
OG0007840	LOC108015483|XP_016937404.1|DSUZ	LOC5573056|XP_001654378.1|AAEG
OG0007841	LOC108016186|XP_016938299.1|DSUZ	LOC5577932|XP_021694422.1|AAEG
OG0007842	LOC108007232|XP_016926358.2|DSUZ	LOC5575947|XP_021693726.1|AAEG
OG0007843	LOC108007199|XP_016926322.1|DSUZ	LOC5576515|XP_001662708.2|AAEG
OG0007844	LOC108018235|XP_016941251.2|DSUZ	LOC5565598|XP_021693787.1|AAEG
OG0007845	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ	LOC5565599|XP_021693790.1|AAEG
OG0007846	LOC108015290|XP_016937152.1|DSUZ	LOC5565605|XP_021693796.1|AAEG
OG0007847	LOC108015765|XP_036673410.1|DSUZ	LOC5565602|XP_021693797.1|AAEG
OG0007848	LOC108020591|XP_036673344.1|DSUZ	LOC5565926|XP_001650302.2|AAEG
OG0007849	LOC108010585|XP_016930960.2|DSUZ	LOC5565958|XP_001650298.2|AAEG
OG0007850	LOC108010583|XP_036674259.1|DSUZ	LOC5565936|XP_001650296.2|AAEG
OG0007851	LOC108011708|XP_016932410.1|DSUZ	LOC5565961|XP_021693928.1|AAEG
OG0007852	LOC108018406|XP_016941452.1|DSUZ	LOC110674691|XP_021694427.1|AAEG
OG0007853	LOC108007610|XP_036673517.1|DSUZ	LOC5573537|XP_001654672.2|AAEG
OG0007854	LOC108020639|XP_036673271.1|DSUZ	LOC5573534|XP_021693955.1|AAEG
OG0007855	LOC108020076|XP_036674095.1|DSUZ	LOC5579957|XP_001658473.2|AAEG
OG0007856	LOC108015744|XP_036673423.1|DSUZ	LOC110674221|XP_021694064.1|AAEG
OG0007857	LOC108007860|XP_036674284.1|DSUZ	LOC5565635|XP_021694071.1|AAEG
OG0007858	LOC108021558|XP_016945816.1|DSUZ	LOC5578918|XP_021694074.1|AAEG
OG0007859	LOC108016611|XP_016938791.1|DSUZ	LOC5576111|XP_001662456.2|AAEG
OG0007860	LOC108006462|XP_016925475.2|DSUZ	LOC5576119|XP_001662466.1|AAEG
OG0007861	LOC108010916|XP_036674668.1|DSUZ	LOC5576129|XP_001662475.2|AAEG
OG0007862	LOC108016469|XP_016938612.2|DSUZ	LOC5576130|XP_001662476.2|AAEG
OG0007863	LOC108021191|XP_016945268.1|DSUZ	LOC5576133|XP_001662481.2|AAEG
OG0007864	LOC108006507|XP_016925519.2|DSUZ	LOC5565140|XP_021694141.1|AAEG
OG0007865	LOC108007507|XP_016926682.2|DSUZ	LOC110674239|XP_021694150.1|AAEG
OG0007866	LOC108020812|XP_016944680.1|DSUZ	LOC5577584|XP_021694151.1|AAEG
OG0007867	LOC108012192|XP_016932976.2|DSUZ	LOC5565083|XP_021694163.1|AAEG
OG0007868	LOC108014580|XP_036673372.1|DSUZ	LOC5572607|XP_021694173.1|AAEG
OG0007869	LOC108004594|XP_016923021.1|DSUZ	LOC5566104|XP_021695322.1|AAEG
OG0007870	LOC108014100|XP_036670474.1|DSUZ	LOC5571441|XP_001659693.2|AAEG
OG0007871	LOC108005449|XP_016924227.1|DSUZ	LOC5579864|XP_001664326.2|AAEG
OG0007872	LOC108005753|XP_036671559.1|DSUZ	LOC5575755|XP_021695607.1|AAEG
OG0007873	LOC108005901|XP_016924785.1|DSUZ	LOC110675366|XP_021695788.1|AAEG
OG0007874	LOC108021812|XP_016946103.1|DSUZ	LOC110675408|XP_021696036.1|AAEG
OG0007875	LOC108009480|XP_016929351.1|DSUZ	LOC5575910|XP_021696043.1|AAEG
OG0007876	LOC108004771|XP_016923306.1|DSUZ	LOC5572896|XP_021696216.1|AAEG
OG0007877	LOC108005318|XP_036677229.1|DSUZ	LOC5579996|XP_021696288.1|AAEG
OG0007878	LOC108008592|XP_016927960.1|DSUZ	LOC5570510|XP_001659197.1|AAEG
OG0007879	LOC108004813|XP_036670972.1|DSUZ	LOC5566265|XP_021696579.1|AAEG
OG0007880	LOC108013686|XP_016935093.1|DSUZ	LOC5574281|XP_001661332.1|AAEG
OG0007881	LOC108011815|XP_036671759.1|DSUZ	LOC5572344|XP_021696820.1|AAEG
OG0007882	LOC108006807|XP_016925844.1|DSUZ	LOC110675667|XP_021696955.1|AAEG
OG0007883	LOC108006802|XP_036670398.1|DSUZ	LOC5576419|XP_021696957.1|AAEG
OG0007884	LOC108006829|XP_036671987.1|DSUZ	LOC110675711|XP_021697101.1|AAEG
OG0007885	LOC108009481|XP_016929355.1|DSUZ	LOC5572689|XP_001660508.1|AAEG
OG0007886	LOC108021662|XP_016945965.1|DSUZ	LOC5578537|XP_021697271.1|AAEG
OG0007887	LOC108006805|XP_016925842.2|DSUZ	LOC5575897|XP_021697300.1|AAEG
OG0007888	LOC108014598|XP_016936250.2|DSUZ	LOC5579977|XP_001658604.1|AAEG
OG0007889	LOC108012405|XP_016933254.1|DSUZ	LOC5579978|XP_021697400.1|AAEG
OG0007890	LOC108013091|XP_016934214.1|DSUZ	LOC5579058|XP_001657258.1|AAEG
OG0007891	LOC108018728|XP_016941790.2|DSUZ	LOC5567753|XP_001657653.1|AAEG
OG0007892	LOC108010627|XP_016931008.2|DSUZ	LOC5572762|XP_001660583.2|AAEG
OG0007893	LOC108009846|XP_016930027.1|DSUZ	LOC5572767|XP_021697644.1|AAEG
OG0007894	LOC108013293|XP_016934560.1|DSUZ	LOC5571563|XP_021697737.1|AAEG
OG0007895	LOC108012987|XP_016934046.1|DSUZ	LOC5565534|XP_021697739.1|AAEG
OG0007896	LOC108012642|XP_016933555.1|DSUZ	LOC5565541|XP_001649896.2|AAEG
OG0007897	LOC108012388|XP_016933232.1|DSUZ	LOC5573998|XP_001661085.2|AAEG
OG0007898	LOC108012539|XP_016933442.1|DSUZ	LOC5568731|XP_001658111.1|AAEG
OG0007899	LOC108015555|XP_036671030.1|DSUZ	LOC5566834|XP_021698107.1|AAEG
OG0007900	LOC108009055|XP_016928548.1|DSUZ	LOC5573667|XP_001660989.2|AAEG
OG0007901	LOC108013152|XP_016934330.1|DSUZ	LOC5574161|XP_001655070.1|AAEG
OG0007902	LOC108005193|XP_016923867.1|DSUZ	LOC5579153|XP_001664248.2|AAEG
OG0007903	LOC108007498|XP_016926670.2|DSUZ	LOC5571408|XP_021698668.1|AAEG
OG0007904	LOC108012881|XP_016933860.1|DSUZ	LOC5571406|XP_021698670.1|AAEG
OG0007905	LOC108019183|XP_016942442.1|DSUZ	LOC5569668|XP_001652932.1|AAEG
OG0007906	LOC108013617|XP_016935047.2|DSUZ	LOC5564155|XP_021698763.1|AAEG
OG0007907	LOC108014472|XP_016936086.1|DSUZ	LOC5567319|XP_021698800.1|AAEG
OG0007908	LOC108014473|XP_016936089.1|DSUZ	LOC5572190|XP_001653860.2|AAEG
OG0007909	LOC108016752|XP_016938988.1|DSUZ	LOC5572189|XP_001653847.2|AAEG
OG0007910	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ	LOC5575606|XP_001662092.2|AAEG
OG0007911	LOC108014524|XP_016936152.2|DSUZ	LOC5572502|XP_001660442.2|AAEG
OG0007912	LOC108013522|XP_016934907.1|DSUZ	LOC5572504|XP_001660444.2|AAEG
OG0007913	LOC108014525|XP_016936153.1|DSUZ	LOC110676274|XP_021699205.1|AAEG
OG0007914	LOC108014649|XP_036672196.1|DSUZ	LOC110676292|XP_021699291.1|AAEG
OG0007915	LOC108005628|XP_016924427.2|DSUZ	LOC5571046|XP_001659483.1|AAEG
OG0007916	LOC108018311|XP_016941343.1|DSUZ	LOC110676318|XP_021699420.1|AAEG
OG0007917	LOC108008687|XP_016928069.1|DSUZ	LOC110676370|XP_021699636.1|AAEG
OG0007918	LOC108017748|XP_016940349.1|DSUZ	LOC5575622|XP_021699697.1|AAEG
OG0007919	LOC108018202|XP_016941207.1|DSUZ	LOC5567705|XP_001651871.2|AAEG
OG0007920	LOC108010319|XP_016930708.1|DSUZ	LOC5567703|XP_001651869.2|AAEG
OG0007921	LOC108008781|XP_016928168.1|DSUZ	LOC5567694|XP_001651855.1|AAEG
OG0007922	LOC108019257|XP_036673845.1|DSUZ	LOC5575902|XP_021699835.1|AAEG
OG0007923	LOC108021791|XP_036676950.1|DSUZ	LOC5574835|XP_021699842.1|AAEG
OG0007924	LOC108019918|XP_016943511.1|DSUZ	LOC5574644|XP_021699901.1|AAEG
OG0007925	LOC108008301|XP_016927607.1|DSUZ	LOC5572043|XP_021699922.1|AAEG
OG0007926	LOC108017985|XP_016940817.1|DSUZ	LOC5569988|XP_001658877.1|AAEG
OG0007927	LOC108020989|XP_016944937.1|DSUZ	LOC5569985|XP_021700016.1|AAEG
OG0007928	LOC108007867|XP_016927118.1|DSUZ	LOC5574683|XP_021700061.1|AAEG
OG0007929	LOC108021095|XP_016945109.1|DSUZ	LOC5564085|XP_021700070.1|AAEG
OG0007930	LOC108008284|XP_016927561.1|DSUZ	LOC110676455|XP_021700084.1|AAEG
OG0007932	LOC108006315|XP_016925307.1|DSUZ	LOC5568633|XP_021700315.1|AAEG
OG0007933	LOC118877814|XP_036673857.1|DSUZ	LOC5568631|XP_021700324.1|AAEG
OG0007934	LOC108011632|XP_016932310.2|DSUZ	LOC110675597|XP_021696704.1|AAEG
OG0007935	LOC108014594|XP_016936249.1|DSUZ	LOC5575448|XP_001661964.1|AAEG
OG0007936	LOC108021494|XP_016945726.1|DSUZ	LOC5578156|XP_021700404.1|AAEG
OG0007937	LOC108019179|XP_016942437.1|DSUZ	LOC5580325|XP_021700499.1|AAEG
OG0007938	LOC108020885|XP_016944777.1|DSUZ	LOC5577419|XP_001656499.1|AAEG
OG0007939	LOC108021260|XP_016945376.1|DSUZ	LOC5564446|XP_021700503.1|AAEG
OG0007940	LOC108021375|XP_036668759.1|DSUZ	LOC5577415|XP_021700508.1|AAEG
OG0007942	LOC108019175|XP_016942427.1|DSUZ	LOC5566445|XP_001650816.1|AAEG
OG0007943	LOC108017266|XP_036678695.1|DSUZ	LOC5566425|XP_021700554.1|AAEG
OG0007944	LOC108012871|XP_016933848.1|DSUZ	LOC5565687|XP_021700587.1|AAEG
OG0007945	LOC108021612|XP_016945900.1|DSUZ	LOC5570921|XP_001653400.2|AAEG
OG0007946	LOC108010289|XP_016930648.1|DSUZ	LOC5572920|XP_001654253.2|AAEG
OG0007947	LOC108021267|XP_016945389.1|DSUZ	LOC5571730|XP_001659882.2|AAEG
OG0007948	LOC108021500|XP_016945737.2|DSUZ	LOC5571432|XP_021700743.1|AAEG
OG0007949	LOC108004731|XP_016923244.1|DSUZ	LOC5570422|XP_001659133.3|AAEG
OG0007950	LOC108020489|XP_016944312.1|DSUZ	LOC5574308|XP_021700852.1|AAEG
OG0007951	LOC108021209|XP_016945296.1|DSUZ	LOC5564717|XP_021700853.1|AAEG
OG0007952	LOC108021439|XP_016945645.1|DSUZ	LOC5574304|XP_001655089.1|AAEG
OG0007954	LOC108021602|XP_016945887.1|DSUZ	LOC5576296|XP_021700956.1|AAEG
OG0007955	LOC108009201|XP_036674191.1|DSUZ	LOC5565359|XP_021700980.1|AAEG
OG0007956	LOC108014775|XP_016936460.1|DSUZ	LOC5565369|XP_001649728.1|AAEG
OG0007957	LOC108008509|XP_016927868.1|DSUZ	LOC5566514|XP_021701158.1|AAEG
OG0007958	LOC108006560|XP_016925579.1|DSUZ	LOC5571663|XP_001653749.1|AAEG
OG0007959	LOC108021309|XP_016945452.1|DSUZ	LOC5571659|XP_021701191.1|AAEG
OG0007960	LOC108021303|XP_016945447.1|DSUZ	LOC5574494|XP_001655156.1|AAEG
OG0007961	LOC108004981|XP_016923587.2|DSUZ	LOC5568818|XP_021701330.1|AAEG
OG0007962	LOC108016923|XP_016939339.1|DSUZ	LOC5578792|XP_001657162.2|AAEG
OG0007963	LOC108020924|XP_016944836.1|DSUZ	LOC5578765|XP_001657135.1|AAEG
OG0007964	LOC108021693|XP_016946010.1|DSUZ	LOC5578754|XP_021701460.1|AAEG
OG0007965	LOC108020086|XP_036677919.1|DSUZ	LOC5576861|XP_001662959.1|AAEG
OG0007966	LOC108015270|XP_016937124.1|DSUZ	LOC5577209|XP_001663303.2|AAEG
OG0007967	LOC108008811|XP_016928207.1|DSUZ	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG
OG0007968	LOC108019553|XP_016942882.1|DSUZ	LOC5573094|XP_001654401.2|AAEG
OG0007969	LOC108009585|XP_016929548.1|DSUZ	LOC5569035|XP_021701854.1|AAEG
OG0007970	LOC108008203|XP_016927482.2|DSUZ	LOC23687839|XP_021702045.1|AAEG
OG0007971	LOC108016885|XP_016939268.1|DSUZ	LOC5576502|XP_001662694.2|AAEG
OG0007972	LOC108008705|XP_016928091.1|DSUZ	LOC5577611|XP_001656605.1|AAEG
OG0007973	LOC108014277|XP_016935810.1|DSUZ	LOC5573509|XP_021702247.1|AAEG
OG0007974	LOC108005451|XP_016924230.1|DSUZ	LOC5575167|XP_001655545.1|AAEG
OG0007975	LOC108006729|XP_036675236.1|DSUZ	LOC5566384|XP_021702372.1|AAEG
OG0007976	LOC108015069|XP_016936797.1|DSUZ	LOC5572446|XP_001660390.1|AAEG
OG0007977	LOC108011966|XP_016932715.1|DSUZ	LOC5576030|XP_001655971.2|AAEG
OG0007978	LOC108006926|XP_016926021.1|DSUZ	LOC5576031|XP_001655972.2|AAEG
OG0007979	LOC108020912|XP_016944818.1|DSUZ	LOC5564562|XP_021702657.1|AAEG
OG0007980	LOC108021437|XP_016945646.1|DSUZ	LOC5572799|XP_001654200.1|AAEG
OG0007981	LOC108018945|XP_016942036.1|DSUZ	LOC5572801|XP_001654202.2|AAEG
OG0007982	LOC108020404|XP_016944183.1|DSUZ	LOC5572804|XP_021702687.1|AAEG
OG0007983	LOC108021527|XP_016945778.1|DSUZ	LOC5577546|XP_001656562.1|AAEG
OG0007984	LOC108016851|XP_036668799.1|DSUZ	LOC110676981|XP_021702895.1|AAEG
OG0007985	LOC108007466|XP_016926628.1|DSUZ	LOC5573242|XP_001654451.1|AAEG
OG0007986	LOC108014274|XP_016935806.1|DSUZ	LOC5573250|XP_001654460.1|AAEG
OG0007987	LOC108021184|XP_016945255.1|DSUZ	LOC5573813|XP_021702973.1|AAEG
OG0007988	LOC108005331|XP_016924052.1|DSUZ	LOC110677009|XP_021703024.1|AAEG
OG0007989	LOC108021048|XP_016945042.1|DSUZ	LOC5569070|XP_021703037.1|AAEG
OG0007990	LOC108021295|XP_016945435.1|DSUZ	LOC5569085|XP_001658314.1|AAEG
OG0007991	LOC108021333|XP_016945493.1|DSUZ	LOC5571319|XP_021703124.1|AAEG
OG0007992	LOC108016346|XP_016938472.1|DSUZ	LOC5568943|XP_001658265.1|AAEG
OG0007993	LOC108010860|XP_016931323.1|DSUZ	LOC110677031|XP_021703192.1|AAEG
OG0007994	LOC108017723|XP_036668721.1|DSUZ	LOC5573951|XP_001654989.2|AAEG
OG0007995	LOC108018250|XP_016941270.1|DSUZ	LOC5567004|XP_021703504.1|AAEG
OG0007996	LOC108015325|XP_016937213.1|DSUZ	LOC5568002|XP_021703553.1|AAEG
OG0007997	LOC108015806|XP_016937856.1|DSUZ	LOC5565908|XP_001650252.1|AAEG
OG0007998	LOC108021218|XP_016945306.1|DSUZ	LOC5565889|XP_001650247.2|AAEG
OG0007999	LOC108021315|XP_016945460.1|DSUZ	LOC5568195|XP_021703926.1|AAEG
OG0008000	LOC108004720|XP_016923232.1|DSUZ	LOC5579520|XP_021703929.1|AAEG
OG0008001	LOC108014275|XP_016935807.1|DSUZ	LOC5569514|XP_001652824.1|AAEG
OG0008002	LOC108020874|XP_016944765.1|DSUZ	LOC5564871|XP_021704062.1|AAEG
OG0008003	LOC108014295|XP_016935850.1|DSUZ	LOC23687575|XP_011493142.2|AAEG
OG0008004	LOC108016803|XP_016939069.2|DSUZ	LOC5568569|XP_021710094.1|AAEG
OG0008005	LOC108019082|XP_016942241.1|DSUZ	LOC5568568|XP_021710682.1|AAEG
OG0008006	LOC108013679|XP_016935087.1|DSUZ	LOC5567855|XP_021705078.1|AAEG
OG0008007	LOC108016970|XP_016939401.1|DSUZ	LOC5567869|XP_001651889.2|AAEG
OG0008008	LOC108020731|XP_016944592.1|DSUZ	LOC5570316|XP_021708317.1|AAEG
OG0008009	LOC108013729|XP_016935162.1|DSUZ	LOC5579023|XP_001664204.1|AAEG
OG0008010	LOC108006310|XP_016925294.1|DSUZ	LOC5564303|XP_021710601.1|AAEG
OG0008011	LOC108008814|XP_016928208.1|DSUZ	LOC5564310|XP_021707947.1|AAEG
OG0008012	LOC108009840|XP_016930020.1|DSUZ	LOC5564320|XP_001648668.1|AAEG
OG0008013	LOC108008336|XP_016927651.1|DSUZ	LOC5570141|XP_001653124.2|AAEG
OG0008014	LOC108011597|XP_036673683.1|DSUZ	LOC5570138|XP_001653120.1|AAEG
OG0008015	LOC108015897|XP_036671357.1|DSUZ	LOC5570134|XP_021706328.1|AAEG
OG0008016	LOC108015913|XP_016937975.1|DSUZ	LOC5570132|XP_021706329.1|AAEG
OG0008017	LOC108005214|XP_016923892.1|DSUZ	LOC5568052|XP_021707945.1|AAEG
OG0008018	LOC108016595|XP_016938771.2|DSUZ	LOC5572519|XP_021710788.1|AAEG
OG0008019	LOC108013726|XP_016935155.1|DSUZ	LOC5575110|XP_021706695.1|AAEG
OG0008020	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ	LOC5575098|XP_021708828.1|AAEG
OG0008021	LOC108018887|XP_016941966.1|DSUZ	LOC5563788|XP_001648063.1|AAEG
OG0008022	LOC108020598|XP_016944437.2|DSUZ	LOC5571713|XP_021705831.1|AAEG
OG0008023	LOC108015338|XP_016937233.1|DSUZ	LOC5571135|XP_001659577.1|AAEG
OG0008024	LOC108015429|XP_016937351.1|DSUZ	LOC5571134|XP_001659575.2|AAEG
OG0008025	LOC108016572|XP_016938734.2|DSUZ	LOC5567369|XP_001657384.1|AAEG, LOC110681218|XP_021712680.1|AAEG
OG0008026	LOC108016886|XP_016939269.1|DSUZ	LOC5575391|XP_001661916.1|AAEG
OG0008027	LOC108016682|XP_016938892.1|DSUZ	LOC5575396|XP_001661913.1|AAEG
OG0008028	LOC108018594|XP_036673578.1|DSUZ	LOC5574404|XP_001655111.1|AAEG
OG0008029	LOC108017595|XP_036673429.1|DSUZ	LOC5574414|XP_021704944.1|AAEG
OG0008030	LOC108018802|XP_016941878.2|DSUZ	LOC5570065|XP_021705981.1|AAEG
OG0008031	LOC108006302|XP_016925279.1|DSUZ	LOC5570069|XP_001653055.1|AAEG
OG0008032	LOC108010846|XP_016931306.1|DSUZ	LOC5570244|XP_021704947.1|AAEG
OG0008033	LOC108015626|XP_036674158.1|DSUZ	LOC5579888|XP_021706307.1|AAEG
OG0008034	LOC108019280|XP_036673744.1|DSUZ	LOC5566562|XP_021708872.1|AAEG
OG0008035	LOC108006570|XP_036676589.1|DSUZ	LOC5569835|XP_021706983.1|AAEG
OG0008036	LOC108004985|XP_016923593.2|DSUZ	LOC5578747|XP_001657114.1|AAEG
OG0008037	LOC108012101|XP_036674599.1|DSUZ	LOC5578803|XP_021709692.1|AAEG
OG0008038	LOC108016731|XP_016938949.1|DSUZ	LOC5573340|XP_001660820.1|AAEG
OG0008039	LOC108012010|XP_036674652.1|DSUZ	LOC5567526|XP_021707577.1|AAEG
OG0008040	LOC108010776|XP_036675654.1|DSUZ	LOC5567530|XP_021705845.1|AAEG
OG0008041	LOC108006300|XP_016925265.1|DSUZ	LOC5567545|XP_021708893.1|AAEG
OG0008042	LOC108018706|XP_016941769.2|DSUZ	LOC5567385|XP_001651787.2|AAEG
OG0008043	LOC108016854|XP_016939206.1|DSUZ	LOC23687683|XP_011493168.2|AAEG
OG0008044	LOC108015129|XP_016936880.1|DSUZ	LOC5570169|XP_021710526.1|AAEG
OG0008045	LOC108019221|XP_016942506.1|DSUZ	LOC5578016|XP_001656754.1|AAEG
OG0008046	LOC108007804|XP_036674350.1|DSUZ	LOC5578012|XP_021711098.1|AAEG, LOC110678092|XP_021706379.1|AAEG
OG0008047	LOC108014424|XP_016936025.2|DSUZ	LOC5578010|XP_001656748.2|AAEG
OG0008048	LOC108012000|XP_016932760.2|DSUZ	LOC5578008|XP_021704856.1|AAEG
OG0008049	LOC108014406|XP_036672596.1|DSUZ	LOC5578007|XP_021709483.1|AAEG
OG0008050	LOC108012072|XP_036674258.1|DSUZ	LOC5578003|XP_021708496.1|AAEG
OG0008051	LOC108008076|XP_016927348.1|DSUZ	LOC5578000|XP_001656738.1|AAEG
OG0008052	LOC108014574|XP_036673244.1|DSUZ	LOC5577449|XP_021710136.1|AAEG
OG0008053	LOC108007396|XP_016926540.1|DSUZ	LOC5579184|XP_001664280.1|AAEG
OG0008054	LOC108016805|XP_016939072.1|DSUZ	LOC5570299|XP_021705511.1|AAEG
OG0008055	LOC108016985|XP_016939421.1|DSUZ	LOC5570297|XP_021709132.1|AAEG
OG0008056	LOC108016589|XP_016938763.1|DSUZ	LOC5566177|XP_001650527.1|AAEG
OG0008057	LOC108006748|XP_016925789.2|DSUZ	LOC5564663|XP_001649002.2|AAEG
OG0008058	LOC108018789|XP_036674246.1|DSUZ	LOC5576334|XP_001656072.1|AAEG
OG0008059	LOC108016280|XP_016938400.2|DSUZ	LOC5577679|XP_001663462.2|AAEG
OG0008060	LOC108006202|XP_016925128.2|DSUZ	LOC5563627|XP_001647945.1|AAEG
OG0008061	LOC108004739|XP_016923254.1|DSUZ	LOC5563588|XP_001647934.2|AAEG
OG0008062	LOC108005470|XP_016924258.1|DSUZ	LOC5563589|XP_021708066.1|AAEG
OG0008063	LOC108018707|XP_036672748.1|DSUZ	LOC5563645|XP_021708176.1|AAEG
OG0008064	LOC108006320|XP_016925311.1|DSUZ	LOC5570055|XP_001658894.2|AAEG
OG0008065	LOC108015030|XP_016936750.1|DSUZ	LOC5564883|XP_021707321.1|AAEG, LOC110681195|XP_021712665.1|AAEG
OG0008066	LOC108005082|XP_016923738.1|DSUZ	LOC5564884|XP_001649206.2|AAEG
OG0008067	LOC108014039|XP_016935545.1|DSUZ	LOC5575411|XP_001661931.2|AAEG
OG0008068	LOC108006337|XP_016925336.1|DSUZ	LOC5564357|XP_021710691.1|AAEG
OG0008069	LOC108006393|XP_036673301.1|DSUZ	LOC5572567|XP_001654084.2|AAEG
OG0008070	LOC108012001|XP_036674653.1|DSUZ	LOC5569093|XP_001658327.1|AAEG
OG0008071	LOC108004732|XP_016923246.1|DSUZ	LOC5576104|XP_001662449.2|AAEG
OG0008072	LOC108015371|XP_016937278.1|DSUZ	LOC5579330|XP_021710188.1|AAEG
OG0008073	LOC108021784|XP_036677169.1|DSUZ	LOC5571092|XP_021706691.1|AAEG
OG0008074	LOC108004761|XP_016923288.1|DSUZ	LOC5571089|XP_001659529.1|AAEG
OG0008075	LOC108008272|XP_016927550.1|DSUZ	LOC5571072|XP_021706413.1|AAEG
