Orthogroup	DSUZ.longest_only	DANA.longest_only
OG0008356	LOC108011760|XP_016932481.2|DSUZ	LOC6507743|XP_001956255.1|DANA
OG0008357	LOC108011561|XP_016932218.2|DSUZ	LOC6499368|XP_001954775.1|DANA
OG0008358	LOC108018843|XP_036678440.1|DSUZ	LOC6497114|XP_001962728.1|DANA
OG0008359	LOC108008298|XP_036669242.1|DSUZ	LOC6496199|XP_001960433.1|DANA
OG0008360	LOC108010119|XP_016930434.1|DSUZ	LOC6494188|XP_001960802.1|DANA
OG0008361	LOC108021020|XP_016944989.1|DSUZ	LOC6497196|XP_032307751.1|DANA
OG0008362	LOC108016922|XP_016939338.1|DSUZ	LOC6504883|XP_001966526.1|DANA
OG0008363	LOC108009491|XP_016929371.1|DSUZ	LOC6494527|XP_001960171.1|DANA
OG0008364	LOC108015709|XP_036670419.1|DSUZ	LOC6493260|XP_001957371.1|DANA
OG0008365	LOC108019836|XP_016943353.1|DSUZ	LOC6494801|XP_001959640.1|DANA
OG0008366	LOC118877782|XP_036673739.1|DSUZ	LOC6499307|XP_001954902.1|DANA
OG0008367	LOC108015057|XP_016936786.1|DSUZ	LOC6504719|XP_001966337.1|DANA
OG0008368	LOC108021074|XP_016945076.1|DSUZ	LOC6496872|XP_032311031.1|DANA
OG0008369	LOC108004762|XP_016923289.1|DSUZ	LOC6505238|XP_001965603.1|DANA
OG0008370	LOC108005047|XP_016923675.2|DSUZ	LOC6499892|XP_001953687.2|DANA
OG0008371	LOC108012113|XP_016932885.1|DSUZ	LOC6501044|XP_032305786.1|DANA
OG0008373	LOC108020942|XP_016944867.1|DSUZ	LOC6498589|XP_001963121.1|DANA
OG0008374	LOC108010876|XP_016931351.1|DSUZ	LOC6502488|XP_001966912.1|DANA
OG0008375	LOC108019913|XP_016943507.1|DSUZ	LOC6497561|XP_001961813.1|DANA
OG0008376	LOC108017003|XP_016939447.1|DSUZ	LOC6498522|XP_001962989.1|DANA
OG0008377	LOC108019127|XP_016942362.1|DSUZ	LOC26514513|XP_014762339.1|DANA
OG0008378	LOC108019120|XP_016942341.1|DSUZ	LOC6497671|XP_014761774.1|DANA
OG0008379	LOC108005473|XP_016924265.1|DSUZ	LOC6497155|XP_001962655.1|DANA
OG0008380	LOC108005097|XP_016923764.1|DSUZ	LOC6498594|XP_001963126.1|DANA
OG0008381	LOC108021525|XP_016945774.1|DSUZ	LOC6506232|XP_001965135.1|DANA
OG0008383	LOC108013083|XP_016934201.1|DSUZ	LOC6497594|XP_032307785.1|DANA
OG0008384	LOC108020970|XP_016944906.1|DSUZ	LOC26514736|XP_032307358.1|DANA
OG0008385	LOC108004953|XP_016923548.1|DSUZ	LOC6498325|XP_001962546.1|DANA
OG0008386	LOC108005484|XP_016924276.1|DSUZ	LOC6504400|XP_001967042.1|DANA
OG0008387	LOC108015452|XP_036675330.1|DSUZ	LOC6501571|XP_032311535.1|DANA
OG0008388	LOC108005081|XP_016923741.1|DSUZ	LOC6497503|XP_001961948.1|DANA
OG0008389	LOC108011168|XP_036668600.1|DSUZ	LOC6498185|XP_001962252.1|DANA
OG0008390	LOC108021031|XP_016945008.1|DSUZ	LOC26515237|XP_014760674.1|DANA
OG0008391	LOC108021573|XP_016945848.1|DSUZ	LOC6498115|XP_001962105.1|DANA
OG0008392	LOC108006221|XP_016925149.2|DSUZ	LOC6507118|XP_001956637.1|DANA
OG0008393	LOC108005853|XP_016924710.1|DSUZ	LOC6492924|XP_001956661.1|DANA
OG0008394	LOC108017628|XP_016940218.1|DSUZ	LOC6506146|XP_001958460.1|DANA
OG0008395	LOC108015339|XP_016937234.1|DSUZ	LOC6501850|XP_032308227.1|DANA
OG0008396	LOC108019060|XP_016942181.1|DSUZ	LOC6502253|XP_032309359.1|DANA
OG0008397	LOC108021831|XP_016946125.2|DSUZ	LOC6492916|XP_001963677.2|DANA
OG0008398	LOC108004559|XP_016922983.1|DSUZ	LOC6503809|XP_032308573.1|DANA
OG0008399	LOC108014932|XP_036676761.1|DSUZ	LOC6504817|XP_001966390.2|DANA
OG0008400	LOC108013520|XP_016934904.1|DSUZ	LOC6507535|XP_001955875.1|DANA
OG0008401	LOC108014227|XP_016935754.1|DSUZ	LOC6503332|XP_001965392.1|DANA
OG0008402	LOC108018718|XP_016941778.1|DSUZ	LOC6499834|XP_001953815.1|DANA
OG0008403	LOC108004603|XP_016923031.1|DSUZ	LOC6504436|XP_001966980.1|DANA
OG0008404	LOC108016286|XP_016938408.2|DSUZ	LOC6494469|XP_014760081.1|DANA
OG0008405	LOC108005216|XP_016923894.1|DSUZ	LOC6503587|XP_001964108.1|DANA
OG0008406	LOC108005201|XP_016923877.1|DSUZ	LOC6504123|XP_001964232.1|DANA
OG0008407	LOC108014724|XP_016936383.2|DSUZ	LOC6499414|XP_001954691.3|DANA
OG0008408	LOC108015205|XP_016937020.1|DSUZ	LOC6504936|XP_032309289.1|DANA
OG0008409	LOC108005890|XP_036670857.1|DSUZ	LOC6507942|XP_001957268.1|DANA
OG0008410	LOC108010626|XP_036674448.1|DSUZ	LOC6499428|XP_001954658.1|DANA
OG0008411	LOC108007004|XP_036673405.1|DSUZ	LOC6501303|XP_001954959.1|DANA
OG0008412	LOC108005411|XP_016924160.1|DSUZ	LOC6503582|XP_001964120.2|DANA
OG0008413	LOC108005743|XP_036670883.1|DSUZ	LOC6506240|XP_014764690.1|DANA
OG0008414	LOC108016594|XP_016938770.1|DSUZ	LOC6503947|XP_001963896.1|DANA
OG0008415	LOC108004674|XP_016923145.1|DSUZ	LOC6505276|XP_001965671.1|DANA
OG0008416	LOC108011203|XP_016931786.2|DSUZ	LOC6501821|XP_014759585.1|DANA
OG0008417	LOC108016979|XP_016939412.1|DSUZ	LOC6504641|XP_001966487.1|DANA
OG0008418	LOC108016889|XP_016939282.1|DSUZ	LOC6503541|XP_001964186.2|DANA
OG0008419	LOC108015139|XP_016936895.2|DSUZ	LOC6502983|XP_032308944.1|DANA
OG0008420	LOC108005503|XP_016924298.1|DSUZ	LOC6504006|XP_001963992.1|DANA
OG0008421	LOC108006330|XP_036676370.1|DSUZ	LOC6504260|XP_032308835.1|DANA
OG0008422	LOC108016975|XP_016939406.1|DSUZ	LOC6503040|XP_032308941.1|DANA
OG0008423	LOC108008625|XP_016927994.1|DSUZ	LOC6496165|XP_001960356.1|DANA
OG0008424	LOC108005437|XP_016924212.1|DSUZ	LOC6502241|XP_001966050.1|DANA
OG0008425	LOC108004940|XP_036673808.1|DSUZ	LOC6499314|XP_001954885.2|DANA
OG0008426	LOC108009657|XP_016929665.1|DSUZ	LOC6495125|XP_001958999.1|DANA
OG0008427	LOC108014979|XP_036676426.1|DSUZ	LOC6502290|XP_001966180.2|DANA
OG0008429	LOC108018548|XP_016941590.2|DSUZ	LOC6500972|XP_001954277.1|DANA
OG0008430	LOC108016637|XP_016938823.1|DSUZ	LOC6502115|XP_001966179.1|DANA
OG0008432	LOC108013866|XP_036673204.1|DSUZ	LOC6499097|XP_032310375.1|DANA
OG0008433	LOC108013334|XP_016934623.1|DSUZ	LOC6493832|XP_032310627.1|DANA
OG0008434	LOC108008040|XP_016927313.2|DSUZ	LOC6505570|XP_001964678.1|DANA
OG0008435	LOC108007503|XP_016926680.2|DSUZ	LOC6498596|XP_001963130.1|DANA
OG0008436	LOC108008418|XP_016927753.1|DSUZ	LOC26514899|XP_014764060.1|DANA
OG0008438	LOC108007979|XP_036673042.1|DSUZ	LOC6507966|XP_032311829.1|DANA
OG0008439	LOC108009273|XP_016928977.1|DSUZ	LOC6495499|XP_001958982.1|DANA
OG0008440	LOC108016289|XP_016938412.1|DSUZ	LOC6501429|XP_014767040.1|DANA
OG0008441	LOC108007708|XP_016926944.1|DSUZ	LOC6493869|XP_001958590.2|DANA
OG0008442	LOC108018229|XP_016941237.1|DSUZ	LOC6494355|XP_032307205.1|DANA
OG0008443	LOC108011357|XP_036671060.1|DSUZ	LOC6492931|XP_001956677.1|DANA
OG0008444	LOC108015540|XP_016937507.2|DSUZ	LOC6493679|XP_001958217.1|DANA
OG0008445	LOC108016625|XP_016938809.1|DSUZ	LOC6503068|XP_001963364.1|DANA
OG0008446	LOC108005373|XP_036676963.1|DSUZ	LOC6504503|XP_032308093.1|DANA
OG0008447	LOC108005480|XP_016924270.1|DSUZ	LOC6504602|XP_001966548.1|DANA
OG0008448	LOC108005304|XP_036675787.1|DSUZ	LOC6502149|XP_014759950.2|DANA
OG0008449	LOC108011150|XP_016931725.1|DSUZ	LOC6503485|XP_001964288.1|DANA
OG0008450	LOC108004843|XP_016923413.1|DSUZ	LOC26514226|XP_014759703.1|DANA
OG0008451	LOC108015959|XP_016938030.1|DSUZ	LOC6500133|XP_032312293.1|DANA
OG0008452	LOC108021292|XP_016945428.1|DSUZ	LOC6497841|XP_032307494.1|DANA
OG0008453	LOC108019606|XP_016942973.1|DSUZ	LOC6494093|XP_001960991.1|DANA
OG0008454	LOC108016536|XP_036676488.1|DSUZ	LOC6504652|XP_032309293.1|DANA
OG0008455	LOC108020031|XP_016943605.1|DSUZ	LOC6493430|XP_001957734.1|DANA
OG0008456	LOC108014711|XP_036675310.1|DSUZ	LOC6501175|XP_001954695.1|DANA
OG0008457	LOC108016435|XP_016938574.2|DSUZ	LOC6498855|XP_001955793.1|DANA
OG0008458	LOC108009812|XP_016929978.1|DSUZ	LOC6496309|XP_001960667.2|DANA
OG0008459	LOC108019205|XP_016942486.1|DSUZ	LOC6502933|XP_001963564.1|DANA
OG0008460	LOC108021643|XP_016945946.1|DSUZ	LOC6497760|XP_001961409.1|DANA
OG0008461	LOC108019968|XP_016943544.2|DSUZ	LOC6498082|XP_014761973.1|DANA
OG0008462	LOC108021357|XP_016945530.2|DSUZ	LOC6498110|XP_001962098.1|DANA
OG0008463	LOC108014175|XP_016935702.1|DSUZ	LOC26514214|XP_014760640.1|DANA
OG0008464	LOC108009962|XP_016930212.1|DSUZ	LOC6494388|XP_001960419.1|DANA
OG0008465	LOC108009703|XP_016929749.1|DSUZ	LOC26515200|XP_014764100.1|DANA
OG0008466	LOC108009485|XP_016929367.1|DSUZ	LOC6494771|XP_001959698.1|DANA
OG0008467	LOC108019615|XP_016942983.1|DSUZ	LOC6495644|XP_001959292.1|DANA
OG0008468	LOC108013298|XP_016934579.1|DSUZ	LOC6497016|XP_001962923.1|DANA
OG0008469	LOC108010437|XP_016930786.1|DSUZ	LOC6494448|XP_032307164.1|DANA
OG0008470	LOC108009269|XP_016928967.1|DSUZ	LOC6495838|XP_001959684.2|DANA
OG0008472	LOC108009332|XP_016929097.1|DSUZ	LOC6495966|XP_032307294.1|DANA
OG0008473	LOC108006290|XP_016925239.1|DSUZ	LOC6501928|XP_001967160.2|DANA, LOC116656200|XP_032311540.1|DANA
OG0008474	LOC108004950|XP_016923542.2|DSUZ	LOC6499310|XP_001954893.3|DANA
OG0008475	LOC108017089|XP_036674068.1|DSUZ	LOC6504359|XP_001964996.1|DANA
OG0008476	LOC108004881|XP_016923454.2|DSUZ	LOC6494230|XP_001965952.1|DANA
OG0008477	LOC108019922|XP_016943519.1|DSUZ	LOC6496523|XP_014763867.1|DANA
OG0008478	LOC108005012|XP_036673305.1|DSUZ	LOC6499890|XP_032305412.1|DANA
OG0008479	LOC108008398|XP_016927732.1|DSUZ	LOC6494798|XP_001959645.3|DANA
OG0008480	LOC108007529|XP_036670696.1|DSUZ	LOC6493258|XP_014764290.2|DANA
OG0008481	LOC108015151|XP_016936916.1|DSUZ	LOC6504934|XP_001966613.2|DANA, LOC26513668|XP_014759878.1|DANA
OG0008482	LOC108013392|XP_016934730.1|DSUZ	LOC6493042|XP_001956932.1|DANA
OG0008483	LOC108019599|XP_016942934.1|DSUZ	LOC6496866|XP_001963247.1|DANA
OG0008484	LOC108004901|XP_016923474.2|DSUZ	LOC6499943|XP_001953584.1|DANA
OG0008485	LOC108012208|XP_016932993.1|DSUZ	LOC6497322|XP_001962321.1|DANA
OG0008486	LOC108020378|XP_016944116.1|DSUZ	LOC6501769|XP_014759325.1|DANA
OG0008487	LOC108019137|XP_016942370.1|DSUZ	LOC6505116|XP_001965430.1|DANA
OG0008488	LOC108017192|XP_036672883.1|DSUZ	LOC6501301|XP_001954947.1|DANA
OG0008489	LOC108011289|XP_016931886.1|DSUZ	LOC26514988|XP_014767367.1|DANA
OG0008490	LOC108007897|XP_016927155.2|DSUZ	LOC6500218|XP_001953002.1|DANA
OG0008491	LOC108020556|XP_036673104.1|DSUZ	LOC6500252|XP_001952935.1|DANA
OG0008492	LOC118878134|XP_036675626.1|DSUZ, LOC108010202|XP_016930538.1|DSUZ	LOC6498074|XP_001962027.1|DANA
OG0008493	LOC108021481|XP_016945712.1|DSUZ	LOC6497105|XP_001962745.1|DANA
OG0008494	LOC108008748|XP_016928135.1|DSUZ	LOC6496385|XP_001960798.2|DANA
OG0008495	LOC108008162|XP_036668967.1|DSUZ	LOC6496364|XP_001960768.1|DANA
OG0008496	LOC108009702|XP_016929748.1|DSUZ	LOC6494492|XP_001960227.1|DANA
OG0008497	LOC108010297|XP_016930660.1|DSUZ	LOC26515339|XP_014764121.1|DANA
OG0008498	LOC108008346|XP_016927662.1|DSUZ	LOC6495975|XP_001959958.1|DANA
OG0008499	LOC108018773|XP_016941844.1|DSUZ	LOC6496006|XP_001960030.1|DANA
OG0008500	LOC108018003|XP_016940843.1|DSUZ	LOC6495835|XP_014763508.2|DANA
OG0008501	LOC108004802|XP_016923343.2|DSUZ	LOC6493405|XP_001957681.1|DANA
OG0008502	LOC108015379|XP_036676125.1|DSUZ	LOC6501879|XP_001966750.1|DANA
OG0008503	LOC108005368|XP_016924116.1|DSUZ	LOC6504122|XP_001964229.1|DANA
OG0008504	LOC108012949|XP_016933977.1|DSUZ	LOC26514485|XP_014765630.1|DANA
OG0008505	LOC108013180|XP_016934370.1|DSUZ	LOC6506932|XP_001956964.1|DANA
OG0008506	LOC108013507|XP_016934883.1|DSUZ	LOC6506923|XP_001956989.1|DANA
OG0008507	LOC108015623|XP_016937604.2|DSUZ	LOC6497989|XP_001961848.1|DANA, LOC6506256|XP_001958255.2|DANA
OG0008509	LOC108013704|XP_016935115.1|DSUZ	LOC6504172|XP_001964317.2|DANA
OG0008510	LOC108004610|XP_016923039.1|DSUZ	LOC6505027|XP_001965606.1|DANA
OG0008512	LOC108018784|XP_016941861.1|DSUZ	LOC6503021|XP_001963392.1|DANA
OG0008513	LOC108009009|XP_036668717.1|DSUZ	LOC6498107|XP_001962091.1|DANA
OG0008514	LOC108007662|XP_036676010.1|DSUZ	LOC6497361|XP_001962247.1|DANA, LOC6497362|XP_001962246.1|DANA
OG0008516	LOC108012676|XP_016933592.1|DSUZ	LOC6506592|XP_001957583.2|DANA
OG0008517	LOC108013206|XP_016934411.1|DSUZ	LOC6493549|XP_001957979.1|DANA
OG0008518	LOC108011061|XP_036671202.1|DSUZ	LOC6493579|XP_001958034.2|DANA
OG0008519	LOC108008581|XP_016927946.1|DSUZ	LOC6495366|XP_001958673.3|DANA
OG0008520	LOC108017566|XP_016940141.1|DSUZ	LOC6499345|XP_001954823.3|DANA, LOC6499344|XP_001954824.2|DANA
OG0008521	LOC108014047|XP_016935554.2|DSUZ	LOC6498837|XP_001955839.2|DANA, LOC26514875|XP_014767355.2|DANA
OG0008522	LOC108013121|XP_016934285.1|DSUZ	LOC26514381|XP_014762323.1|DANA
OG0008522	LOC108009601|XP_016929572.1|DSUZ	LOC6502542|XP_032306304.1|DANA
OG0008523	LOC108011620|XP_016932294.1|DSUZ	LOC6497753|XP_001961423.3|DANA
OG0008524	LOC108004654|XP_016923098.2|DSUZ	LOC6503681|XP_014761026.1|DANA
OG0008525	LOC108015179|XP_016937370.1|DSUZ	LOC6502475|XP_001963198.1|DANA
OG0008525	LOC108021113|XP_016945148.2|DSUZ	LOC6502476|XP_001963199.1|DANA
OG0008527	LOC108010408|XP_036676037.1|DSUZ	LOC6505179|XP_014760309.1|DANA
OG0008528	LOC108012935|XP_016933960.1|DSUZ	LOC6507378|XP_001956132.1|DANA
OG0008530	LOC108013735|XP_016935173.1|DSUZ	LOC6504484|XP_001966992.1|DANA
OG0008531	LOC108016793|XP_016939049.1|DSUZ	LOC6503799|XP_014761084.1|DANA
OG0008532	LOC108005507|XP_016924303.1|DSUZ	LOC6505311|XP_001965739.1|DANA
OG0008534	LOC118878260|XP_036676035.1|DSUZ, LOC118878261|XP_036676036.1|DSUZ, LOC118878370|XP_036677008.1|DSUZ, LOC108010455|XP_016930810.2|DSUZ	LOC6505183|XP_001965497.1|DANA
OG0008535	LOC108016991|XP_016939428.1|DSUZ	LOC6504000|XP_001963983.2|DANA
OG0008536	LOC108016884|XP_016939267.1|DSUZ	LOC6503851|XP_001963715.2|DANA
OG0008537	LOC108018465|XP_036673903.1|DSUZ	LOC6502647|XP_032305781.1|DANA
OG0008538	LOC108015365|XP_016937271.1|DSUZ	LOC6504966|XP_001965721.1|DANA
OG0008540	LOC108016431|XP_016938571.2|DSUZ	LOC6500002|XP_001953426.3|DANA
OG0008541	LOC108019709|XP_016943096.1|DSUZ	LOC6496499|XP_032306209.1|DANA
OG0008542	LOC108007088|XP_016926180.2|DSUZ	LOC6493881|XP_001967851.1|DANA
OG0008544	LOC108009168|XP_016928785.1|DSUZ	LOC26515562|XP_014764139.1|DANA
OG0008545	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ	LOC6494226|XP_032306833.1|DANA
OG0008546	LOC108012635|XP_016933547.1|DSUZ	LOC6507557|XP_001955911.1|DANA
OG0008547	LOC108015073|XP_016936800.1|DSUZ	LOC6504930|XP_014759871.1|DANA
OG0008548	LOC108017271|XP_016939775.2|DSUZ	LOC6498278|XP_001962446.1|DANA
OG0008549	LOC108011535|XP_016932190.2|DSUZ	LOC6499038|XP_001955452.1|DANA
OG0008550	LOC108016675|XP_016938882.1|DSUZ	LOC6503056|XP_001963342.1|DANA
OG0008551	LOC108012770|XP_036670308.1|DSUZ	LOC6507585|XP_032310769.1|DANA
OG0008552	LOC108013255|XP_016934494.1|DSUZ	LOC6493025|XP_001956887.3|DANA
OG0008553	LOC108008645|XP_016928019.1|DSUZ	LOC6494003|XP_001961161.1|DANA
OG0008554	LOC108016580|XP_016938751.1|DSUZ	LOC6503704|XP_001963894.2|DANA
OG0008555	LOC108016767|XP_016939020.1|DSUZ	LOC6504836|XP_001966423.1|DANA
OG0008556	LOC108019882|XP_016943442.1|DSUZ	LOC6495417|XP_014763304.1|DANA
OG0008557	LOC108015484|XP_016937405.2|DSUZ	LOC6501577|XP_001955509.1|DANA
OG0008558	LOC108017856|XP_016940512.1|DSUZ	LOC6498550|XP_001963043.2|DANA
OG0008560	LOC108019054|XP_016942171.1|DSUZ	LOC6505367|XP_014760481.2|DANA
OG0008561	LOC108021116|XP_016945154.1|DSUZ	LOC6498162|XP_001962210.1|DANA
OG0008563	LOC108017374|XP_016939883.2|DSUZ	LOC6500810|XP_001953957.1|DANA
OG0008565	LOC108006861|XP_016925918.1|DSUZ	LOC26515423|XP_014761372.1|DANA
OG0008566	LOC108018657|XP_016941721.1|DSUZ	LOC6497098|XP_001962761.3|DANA
OG0008567	LOC108007103|XP_016926231.2|DSUZ	LOC6503321|XP_014760376.1|DANA
OG0008569	LOC108016976|XP_016939407.1|DSUZ	LOC6503761|XP_001963787.1|DANA
OG0008570	LOC108016898|XP_016939299.1|DSUZ	LOC6503558|XP_014760986.2|DANA
OG0008571	LOC108013254|XP_016934493.1|DSUZ	LOC6506979|XP_001956885.1|DANA
OG0008572	LOC108005929|XP_016924828.1|DSUZ	LOC6498876|XP_001955760.1|DANA
OG0008573	LOC108016616|XP_016938800.1|DSUZ	LOC26514270|XP_032309294.1|DANA
OG0008574	LOC108014685|XP_016936348.2|DSUZ	LOC6506407|XP_001957932.2|DANA
OG0008575	LOC108005951|XP_036673129.1|DSUZ	LOC6499488|XP_014766105.1|DANA
OG0008576	LOC108005657|XP_016924461.1|DSUZ	LOC6504695|XP_001966387.2|DANA
OG0008577	LOC108013511|XP_016934887.1|DSUZ	LOC6507447|XP_001955999.1|DANA
OG0008579	LOC108013208|XP_016934413.1|DSUZ	LOC6493551|XP_001957982.1|DANA
OG0008581	LOC108010660|XP_016931048.2|DSUZ	LOC6493592|XP_001958057.2|DANA
OG0008582	LOC108015031|XP_016936751.1|DSUZ	LOC26514029|XP_014759885.1|DANA
OG0008583	LOC108016795|XP_016939053.1|DSUZ	LOC6504848|XP_032309042.1|DANA
OG0008584	LOC108016749|XP_016938980.1|DSUZ	LOC6504650|XP_001966469.2|DANA
OG0008585	LOC108016937|XP_016939356.1|DSUZ	LOC6503065|XP_001963361.1|DANA
OG0008586	LOC108016658|XP_016938856.2|DSUZ	LOC6503039|XP_001963360.1|DANA
OG0008587	LOC108014170|XP_036672677.1|DSUZ	LOC6501229|XP_032308255.1|DANA
OG0008588	LOC108010755|XP_016931171.2|DSUZ	LOC6499338|XP_001954838.1|DANA
OG0008589	LOC108005316|XP_016924018.1|DSUZ	LOC6504069|XP_001964115.1|DANA
OG0008592	LOC108010088|XP_016930396.1|DSUZ	LOC6496105|XP_001960236.1|DANA
OG0008593	LOC108012605|XP_016933514.1|DSUZ	LOC6506484|XP_032309878.1|DANA
OG0008594	LOC118877957|XP_036674623.1|DSUZ	LOC6505846|XP_001964476.1|DANA
OG0008595	LOC108017983|XP_016940815.1|DSUZ	LOC6496173|XP_001960372.1|DANA
OG0008596	LOC108017783|XP_016940413.1|DSUZ	LOC6494413|XP_001960377.2|DANA
OG0008597	LOC108017593|XP_016940171.1|DSUZ	LOC6503435|XP_001967472.1|DANA
OG0008598	LOC108019222|XP_016942508.1|DSUZ	LOC6502093|XP_001966230.3|DANA
OG0008599	LOC108015268|XP_016937119.1|DSUZ	LOC6503539|XP_032308771.1|DANA
OG0008600	LOC108018378|XP_016941411.2|DSUZ	LOC6501288|XP_001954927.1|DANA
OG0008601	LOC108007715|XP_016926958.1|DSUZ	LOC6503461|XP_001965312.1|DANA
OG0008602	LOC108011536|XP_036674013.1|DSUZ	LOC6500541|XP_001953421.1|DANA
OG0008603	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ	LOC6500370|XP_014766516.1|DANA
OG0008604	LOC108009110|XP_016928670.1|DSUZ	LOC6496196|XP_001960422.1|DANA
OG0008605	LOC108016924|XP_016939343.1|DSUZ	LOC6502434|XP_001961879.1|DANA
OG0008606	LOC108005815|XP_016924636.1|DSUZ	LOC6504038|XP_001965205.1|DANA
OG0008607	LOC108004871|XP_016923444.2|DSUZ	LOC6501420|XP_001955217.1|DANA
OG0008608	LOC108016724|XP_036676577.1|DSUZ	LOC6503548|XP_001964178.3|DANA
OG0008609	LOC108006039|XP_016924972.2|DSUZ	LOC6501028|XP_001954415.1|DANA
OG0008610	LOC108017964|XP_016940728.1|DSUZ	LOC6496302|XP_001960650.1|DANA
OG0008612	LOC108010209|XP_016930542.1|DSUZ	LOC6495349|XP_001958632.1|DANA
OG0008613	LOC108017172|XP_016939656.1|DSUZ, LOC108013861|XP_016935351.1|DSUZ	LOC26513922|XP_014767228.2|DANA
OG0008614	LOC108015226|XP_016937059.1|DSUZ	LOC6498753|XP_032308092.1|DANA
OG0008615	LOC108017097|XP_036675071.1|DSUZ	LOC6500447|XP_001953230.3|DANA
OG0008616	LOC108010799|XP_016931219.2|DSUZ	LOC6499989|XP_032305728.1|DANA
OG0008617	LOC108007793|XP_016927038.2|DSUZ	LOC6501534|XP_001955433.1|DANA
OG0008619	LOC108011035|XP_016931576.1|DSUZ	LOC6498148|XP_001962177.1|DANA
OG0008620	LOC108019907|XP_016943493.1|DSUZ	LOC6494073|XP_001961032.1|DANA
OG0008621	LOC108010588|XP_036674236.1|DSUZ	LOC6499939|XP_001953594.1|DANA
OG0008622	LOC108008852|XP_016928246.2|DSUZ	LOC6494289|XP_001960602.1|DANA
OG0008623	LOC108019619|XP_016942989.1|DSUZ	LOC6494034|XP_001961108.1|DANA
OG0008624	LOC108009155|XP_016928751.2|DSUZ	LOC6494892|XP_032307252.1|DANA
OG0008625	LOC108009604|XP_016929577.1|DSUZ	LOC6496138|XP_001960320.1|DANA
OG0008626	LOC108017372|XP_036677427.1|DSUZ	LOC6496802|XP_032311527.1|DANA
OG0008627	LOC108012866|XP_016933833.1|DSUZ	LOC6493016|XP_014764181.1|DANA
OG0008629	LOC108014728|XP_016936429.1|DSUZ	LOC6504197|XP_001965165.2|DANA
OG0008630	LOC108020408|XP_016944191.2|DSUZ	LOC6506041|XP_032308087.1|DANA
OG0008631	LOC108011336|XP_036672920.1|DSUZ	LOC6500831|XP_001954000.1|DANA
OG0008632	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ	LOC6500279|XP_001952883.1|DANA
OG0008633	LOC108009519|XP_036668949.1|DSUZ	LOC6495483|XP_014763327.1|DANA
OG0008634	LOC108006066|XP_016924998.1|DSUZ	LOC26515529|XP_014759551.1|DANA
OG0008635	LOC108019710|XP_016943098.1|DSUZ	LOC6494075|XP_001961028.1|DANA
OG0008636	LOC108017417|XP_016939931.2|DSUZ	LOC6500021|XP_001953383.2|DANA
OG0008637	LOC108012438|XP_016933293.1|DSUZ	LOC6493227|XP_001957305.2|DANA
OG0008638	LOC108020304|XP_016943922.2|DSUZ	LOC6500883|XP_001954101.1|DANA
OG0008639	LOC108020170|XP_016943761.1|DSUZ	LOC6501492|XP_032310806.1|DANA
OG0008640	LOC108020114|XP_036672498.1|DSUZ	LOC6505867|XP_032305725.1|DANA
OG0008641	LOC108016467|XP_036675510.1|DSUZ	LOC6499001|XP_032311745.1|DANA
OG0008642	LOC108019981|XP_036674507.1|DSUZ	LOC6499915|XP_001953643.2|DANA
OG0008643	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ	LOC6500283|XP_001952882.1|DANA
OG0008644	LOC108008047|XP_016927318.1|DSUZ	LOC6505957|XP_001964682.1|DANA
OG0008645	LOC108012760|XP_016933685.1|DSUZ	LOC6496826|XP_001963323.1|DANA
OG0008646	LOC108009861|XP_016930055.1|DSUZ	LOC6497615|XP_001961709.1|DANA
OG0008647	LOC108006015|XP_016924951.1|DSUZ	LOC6497475|XP_001961999.1|DANA
OG0008648	LOC108015658|XP_016937646.1|DSUZ	LOC6498683|XP_001963322.2|DANA
OG0008649	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ	LOC6502743|XP_001965767.1|DANA
OG0008650	LOC108007659|XP_016926870.2|DSUZ	LOC6501311|XP_001954970.1|DANA
OG0008651	LOC108010076|XP_016930380.1|DSUZ	LOC6494215|XP_001960732.1|DANA
OG0008652	LOC108017795|XP_016940428.1|DSUZ	LOC6495014|XP_001959220.1|DANA
OG0008653	LOC108008881|XP_016928275.1|DSUZ	LOC6495126|XP_001958997.1|DANA
OG0008654	LOC108008127|XP_016927406.2|DSUZ, LOC108010225|XP_016930557.1|DSUZ	LOC6495716|XP_001959428.1|DANA
OG0008655	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ	LOC6495435|XP_001958840.1|DANA
OG0008656	LOC118878282|XP_036676100.1|DSUZ	LOC6503879|XP_001963767.1|DANA
OG0008657	LOC108005275|XP_016923953.1|DSUZ	LOC6502185|XP_001966065.1|DANA
OG0008658	LOC108015044|XP_016936766.1|DSUZ	LOC6504113|XP_001964203.3|DANA
OG0008659	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA
