Orthogroup	DSUZ.longest_only	DMAU.longest_only
OG0011190	LOC108008752|XP_016928139.1|DSUZ, LOC108016730|XP_016938948.1|DSUZ	LOC117137854|XP_033155455.1|DMAU
OG0011192	LOC118877566|XP_036672676.1|DSUZ	LOC117145967|XP_033167760.1|DMAU
OG0011193	LOC108005586|XP_016924376.2|DSUZ	LOC117144714|XP_033165944.1|DMAU
OG0011195	LOC108006307|XP_016925285.1|DSUZ	LOC117148636|XP_033172028.1|DMAU
OG0011196	LOC108019233|XP_036676755.1|DSUZ	LOC117148348|XP_033171575.1|DMAU
OG0011197	LOC108014918|XP_036676108.1|DSUZ	LOC117146818|XP_033169263.1|DMAU
OG0011198	LOC108005250|XP_016923932.2|DSUZ	LOC117148696|XP_033172130.1|DMAU
OG0011199	LOC108019232|XP_016942520.1|DSUZ	LOC117146823|XP_033169268.1|DMAU
OG0011200	LOC108008722|XP_016928112.1|DSUZ	LOC117138356|XP_033156314.1|DMAU
OG0011202	LOC108010978|XP_016931491.1|DSUZ	LOC117150763|XP_033173691.1|DMAU
OG0011204	LOC108013022|XP_016934105.1|DSUZ	LOC117139763|XP_033158229.1|DMAU
OG0011206	LOC108007139|XP_036671215.1|DSUZ, LOC118877289|XP_036671214.1|DSUZ	LOC117141274|XP_033160535.1|DMAU
OG0011207	LOC118877387|XP_036671877.1|DSUZ	LOC117141340|XP_033160634.1|DMAU
OG0011208	LOC108005839|XP_016924672.1|DSUZ	LOC117139057|XP_033157058.1|DMAU
OG0011209	LOC108007520|XP_036671363.1|DSUZ	LOC117141253|XP_033160512.1|DMAU
OG0011210	LOC108019659|XP_016943035.1|DSUZ	LOC117136249|XP_033152944.1|DMAU
OG0011211	LOC108012783|XP_016933706.1|DSUZ	LOC117140898|XP_033159946.1|DMAU
OG0011212	LOC108009857|XP_016930046.1|DSUZ	LOC117136537|XP_033153377.1|DMAU
OG0011213	LOC108009393|XP_016929194.1|DSUZ	LOC117135657|XP_033151931.1|DMAU
OG0011214	LOC108009577|XP_016929532.1|DSUZ	LOC117138112|XP_033155865.1|DMAU
OG0011215	LOC108019673|XP_016943053.1|DSUZ	LOC117138170|XP_033155943.1|DMAU
OG0011216	LOC108009184|XP_016928825.1|DSUZ	LOC117138087|XP_033155829.1|DMAU
OG0011217	LOC108020373|XP_016944097.1|DSUZ	LOC117146237|XP_033168036.1|DMAU
OG0011218	LOC108019445|XP_016942758.2|DSUZ	LOC117144626|XP_033165812.1|DMAU
OG0011219	LOC118877990|XP_036674821.1|DSUZ	LOC117144274|XP_033165268.1|DMAU
OG0011220	LOC108006055|XP_036674361.1|DSUZ	LOC117145955|XP_033167733.1|DMAU
OG0011221	LOC108006116|XP_016925053.2|DSUZ	LOC117144509|XP_033165591.1|DMAU
OG0011222	LOC108010801|XP_016931224.2|DSUZ	LOC117144679|XP_033165893.1|DMAU
OG0011223	LOC108014131|XP_036673907.1|DSUZ	LOC117144923|XP_033166264.1|DMAU
OG0011224	LOC118877593|XP_036672777.1|DSUZ	LOC117144541|XP_033165667.1|DMAU
OG0011225	LOC108011246|XP_016931844.2|DSUZ	LOC117142253|XP_033162003.1|DMAU
OG0011226	LOC108017472|XP_016940002.2|DSUZ	LOC117142823|XP_033162933.1|DMAU
OG0011227	LOC108011031|XP_016931566.2|DSUZ	LOC117144545|XP_033165672.1|DMAU
OG0011228	LOC108020505|XP_036673169.1|DSUZ	LOC117145208|XP_033166664.1|DMAU
OG0011229	LOC108005693|XP_016924508.2|DSUZ	LOC117143093|XP_033163461.1|DMAU
OG0011230	LOC108005577|XP_016924367.2|DSUZ	LOC117143216|XP_033163656.1|DMAU
OG0011231	LOC108019480|XP_036675456.1|DSUZ	LOC117142967|XP_033163204.1|DMAU
OG0011232	LOC108015635|XP_036672898.1|DSUZ, LOC108015634|XP_036674762.1|DSUZ	LOC117144794|XP_033166061.1|DMAU
OG0011233	LOC108007795|XP_036674255.1|DSUZ	LOC117146047|XP_033167878.1|DMAU
OG0011234	LOC108017215|XP_016939701.2|DSUZ	LOC117144037|XP_033164895.1|DMAU
OG0011235	LOC108014073|XP_036675587.1|DSUZ	LOC117144019|XP_033164866.1|DMAU
OG0011236	LOC108017866|XP_016940514.1|DSUZ	LOC117136854|XP_033153844.1|DMAU
OG0011237	LOC108018103|XP_016941006.1|DSUZ	LOC117136075|XP_033152619.1|DMAU
OG0011238	LOC108019776|XP_016943241.1|DSUZ	LOC117135495|XP_033151607.1|DMAU
OG0011239	LOC108009724|XP_016929796.1|DSUZ	LOC117137946|XP_033155599.1|DMAU
OG0011240	LOC108008676|XP_016928058.1|DSUZ	LOC117135448|XP_033151518.1|DMAU
OG0011241	LOC108008939|XP_016928339.1|DSUZ	LOC117136187|XP_033152823.1|DMAU
OG0011242	LOC108008269|XP_016927547.1|DSUZ	LOC117138243|XP_033156084.1|DMAU
OG0011243	LOC108008796|XP_016928182.1|DSUZ	LOC117136442|XP_033153250.1|DMAU
OG0011244	LOC108019696|XP_016943079.1|DSUZ	LOC117137076|XP_033154194.1|DMAU
OG0011245	LOC108008186|XP_016927467.2|DSUZ	LOC117138568|XP_033156619.1|DMAU
OG0011246	LOC108008784|XP_016928171.1|DSUZ	LOC117136357|XP_033153115.1|DMAU
OG0011248	LOC108009023|XP_016928484.1|DSUZ	LOC117137970|XP_033155633.1|DMAU
OG0011249	LOC108008985|XP_016928416.1|DSUZ	LOC117137967|XP_033155630.1|DMAU
OG0011250	LOC108006942|XP_016926033.1|DSUZ	LOC117144573|XP_033165717.1|DMAU
OG0011252	LOC108017312|XP_016939828.1|DSUZ	LOC117150813|XP_033173765.1|DMAU
OG0011253	LOC108010772|XP_016931191.1|DSUZ	LOC117148445|XP_033171712.1|DMAU
OG0011254	LOC108011772|XP_016932500.1|DSUZ	LOC117147917|XP_033170929.1|DMAU
OG0011255	LOC108016850|XP_016939199.1|DSUZ	LOC117144031|XP_033164884.1|DMAU
OG0011256	LOC108016560|XP_016938724.1|DSUZ	LOC117147494|XP_033170287.1|DMAU
OG0011257	LOC108007223|XP_016926347.1|DSUZ	LOC117145383|XP_033166908.1|DMAU
OG0011258	LOC108018872|XP_036675838.1|DSUZ	LOC117148089|XP_033171193.1|DMAU
OG0011259	LOC108019055|XP_016942169.1|DSUZ	LOC117148091|XP_033171195.1|DMAU
OG0011260	LOC108005394|XP_016924146.1|DSUZ	LOC117146651|XP_033168877.1|DMAU
OG0011261	LOC108010968|XP_016931481.1|DSUZ	LOC117139754|XP_033158215.1|DMAU
OG0011262	LOC108019021|XP_016942123.1|DSUZ	LOC117148174|XP_033171334.1|DMAU
OG0011263	LOC108021726|XP_016946051.1|DSUZ	LOC117150500|XP_033173296.1|DMAU
OG0011264	LOC108005284|XP_016923970.1|DSUZ	LOC117146398|XP_033168472.1|DMAU
OG0011265	LOC118877293|XP_036671296.1|DSUZ	LOC117140775|XP_033159752.1|DMAU
OG0011266	LOC108015906|XP_016937967.1|DSUZ	LOC117140358|XP_033159104.1|DMAU
OG0011267	LOC108014676|XP_036671163.1|DSUZ	LOC117139115|XP_033157146.1|DMAU
OG0011268	LOC108012965|XP_016934012.1|DSUZ	LOC117139711|XP_033158119.1|DMAU
OG0011269	LOC108019384|XP_036672274.1|DSUZ	LOC117141111|XP_033160325.1|DMAU
OG0011270	LOC108019366|XP_016942676.2|DSUZ	LOC117140623|XP_033159533.1|DMAU
OG0011271	LOC108014858|XP_036670554.1|DSUZ	LOC117140469|XP_033159307.1|DMAU
OG0011272	LOC118877211|XP_036670473.1|DSUZ	LOC117140336|XP_033159076.1|DMAU
OG0011273	LOC108012942|XP_016933969.1|DSUZ	LOC117141647|XP_033161111.1|DMAU
OG0011274	LOC108012282|XP_016933073.1|DSUZ	LOC117140033|XP_033158655.1|DMAU
OG0011275	LOC108020439|XP_016944248.1|DSUZ, LOC118877511|XP_036672437.1|DSUZ	LOC117141123|XP_033160338.1|DMAU
OG0011276	LOC108007281|XP_036670443.1|DSUZ	LOC117141696|XP_033161194.1|DMAU
OG0011277	LOC108012012|XP_016932779.1|DSUZ	LOC117145840|XP_033167542.1|DMAU
OG0011278	LOC108015618|XP_016937601.1|DSUZ	LOC117139599|XP_033157925.1|DMAU
OG0011279	LOC108021075|XP_016945077.1|DSUZ	LOC117141006|XP_033160154.1|DMAU
OG0011280	LOC108014294|XP_016935849.1|DSUZ	LOC117135147|XP_033151101.1|DMAU
OG0011281	LOC108008785|XP_016928172.2|DSUZ	LOC117135611|XP_033151864.1|DMAU
OG0011282	LOC108016708|XP_016938923.1|DSUZ	LOC117147951|XP_033170986.1|DMAU
OG0011283	LOC108017682|XP_016940280.1|DSUZ	LOC117136908|XP_033153921.1|DMAU
OG0011284	LOC108017698|XP_016940296.1|DSUZ	LOC117136686|XP_033153588.1|DMAU
OG0011285	LOC108012758|XP_016933680.1|DSUZ	LOC117141497|XP_033160875.1|DMAU, LOC117141498|XP_033160876.1|DMAU
OG0011293	LOC108016438|XP_016938579.2|DSUZ	LOC117143746|XP_033164448.1|DMAU
OG0011297	LOC108015433|XP_016937357.1|DSUZ	LOC117148430|XP_033171694.1|DMAU
OG0011313	LOC118876969|XP_036669552.1|DSUZ	LOC117135723|XP_033152057.1|DMAU
OG0011314	LOC108011183|XP_016931762.2|DSUZ	LOC117139356|XP_033157499.1|DMAU
OG0011318	LOC108005263|XP_016923941.1|DSUZ	LOC117147974|XP_033171014.1|DMAU
OG0011319	LOC108004639|XP_016923078.1|DSUZ	LOC117147531|XP_033170352.1|DMAU
OG0011320	LOC108016699|XP_016938913.1|DSUZ	LOC117147947|XP_033170982.1|DMAU
OG0011321	LOC108006723|XP_036675008.1|DSUZ	LOC117144707|XP_033165938.1|DMAU
OG0011322	LOC108015096|XP_016936827.1|DSUZ	LOC117147673|XP_033170540.1|DMAU
OG0011323	LOC108011126|XP_016931686.1|DSUZ	LOC117147442|XP_033170214.1|DMAU
OG0011324	LOC108015116|XP_016936855.1|DSUZ	LOC117148813|XP_033172350.1|DMAU
OG0011326	LOC108016710|XP_016938926.1|DSUZ	LOC117146507|XP_033168653.1|DMAU
OG0011327	LOC108017734|XP_016940335.1|DSUZ	LOC117135270|XP_033151323.1|DMAU
OG0011331	LOC108015680|XP_016937726.2|DSUZ	LOC117138992|XP_033156958.1|DMAU
OG0011332	LOC108014458|XP_036672408.1|DSUZ	LOC117140246|XP_033158939.1|DMAU
OG0011333	LOC108007496|XP_016926668.1|DSUZ	LOC117139139|XP_033157181.1|DMAU
OG0011334	LOC108012276|XP_016933066.1|DSUZ	LOC117141809|XP_033161351.1|DMAU
OG0011335	LOC108005548|XP_016924331.1|DSUZ	LOC117141002|XP_033160146.1|DMAU
OG0011336	LOC108017768|XP_016940374.1|DSUZ	LOC117137349|XP_033154639.1|DMAU
OG0011337	LOC108008735|XP_016928121.1|DSUZ	LOC117138505|XP_033156528.1|DMAU
OG0011339	LOC108017178|XP_016939660.1|DSUZ, LOC108017179|XP_036672580.1|DSUZ	LOC117142474|XP_033162380.1|DMAU
OG0011340	LOC108019242|XP_016942527.2|DSUZ, LOC108017394|XP_016939906.2|DSUZ	LOC117143923|XP_033164729.1|DMAU
OG0011341	LOC108017330|XP_016939849.2|DSUZ	LOC117145289|XP_033166770.1|DMAU
OG0011342	LOC108016180|XP_016938291.2|DSUZ	LOC117144062|XP_033164962.1|DMAU
OG0011343	LOC108016187|XP_016938300.2|DSUZ	LOC117144266|XP_033165260.1|DMAU
OG0011344	LOC108014167|XP_036673078.1|DSUZ	LOC117145362|XP_033166876.1|DMAU
OG0011345	LOC108007567|XP_016926749.1|DSUZ	LOC117145267|XP_033166744.1|DMAU
OG0011346	LOC108005587|XP_036673999.1|DSUZ	LOC117144599|XP_033165781.1|DMAU
OG0011347	LOC108010630|XP_036674728.1|DSUZ	LOC117143370|XP_033163936.1|DMAU
OG0011348	LOC108006989|XP_016926084.1|DSUZ	LOC117144486|XP_033165557.1|DMAU
OG0011349	LOC108007022|XP_016926116.2|DSUZ	LOC117144691|XP_033165906.1|DMAU
OG0011350	LOC108005565|XP_016924354.2|DSUZ	LOC117143679|XP_033164355.1|DMAU
OG0011351	LOC108020787|XP_016944655.2|DSUZ	LOC117145261|XP_033166735.1|DMAU
OG0011352	LOC108007552|XP_016926732.2|DSUZ	LOC117146003|XP_033167813.1|DMAU
OG0011353	LOC108012187|XP_036673099.1|DSUZ	LOC117144014|XP_033164859.1|DMAU
OG0011354	LOC108012153|XP_016932934.2|DSUZ	LOC117144526|XP_033165639.1|DMAU
OG0011355	LOC108017909|XP_016940567.1|DSUZ	LOC117136700|XP_033153609.1|DMAU
OG0011356	LOC108019758|XP_016943209.1|DSUZ	LOC117135442|XP_033151510.1|DMAU
OG0011357	LOC108009680|XP_016929705.1|DSUZ	LOC117135930|XP_033152394.1|DMAU
OG0011358	LOC108008808|XP_016928202.1|DSUZ	LOC117135462|XP_033151548.1|DMAU
OG0011359	LOC108008853|XP_016928247.1|DSUZ	LOC117137136|XP_033154327.1|DMAU
OG0011360	LOC108009121|XP_016928686.1|DSUZ	LOC117138149|XP_033155917.1|DMAU
OG0011361	LOC108009047|XP_016928538.1|DSUZ	LOC117138360|XP_033156318.1|DMAU
OG0011362	LOC108009183|XP_016928824.1|DSUZ	LOC117138086|XP_033155827.1|DMAU
OG0011363	LOC108008115|XP_016927394.1|DSUZ	LOC117136026|XP_033152535.1|DMAU
OG0011364	LOC108018077|XP_016940967.1|DSUZ	LOC117135512|XP_033151639.1|DMAU
OG0011365	LOC108019903|XP_016943481.1|DSUZ	LOC117136973|XP_033154033.1|DMAU
OG0011367	LOC108017905|XP_016940563.1|DSUZ	LOC117138474|XP_033156496.1|DMAU
OG0011368	LOC108017843|XP_016940487.1|DSUZ	LOC117137385|XP_033154689.1|DMAU
OG0011369	LOC108011736|XP_016932453.1|DSUZ	LOC117140839|XP_033159855.1|DMAU
OG0011370	LOC108021456|XP_016945675.1|DSUZ	LOC117150429|XP_033173197.1|DMAU
OG0011371	LOC108021429|XP_016945633.1|DSUZ	LOC117150827|XP_033173785.1|DMAU
OG0011372	LOC108021156|XP_036670101.1|DSUZ	LOC117149840|XP_033172718.1|DMAU
OG0011373	LOC108020878|XP_016944767.1|DSUZ	LOC117144374|XP_033165397.1|DMAU
OG0011374	LOC108015092|XP_016936823.1|DSUZ	LOC117148307|XP_033171522.1|DMAU
OG0011375	LOC108020455|XP_016944267.2|DSUZ, LOC118877517|XP_036672446.1|DSUZ	LOC117139787|XP_033158292.1|DMAU
OG0011376	LOC108018878|XP_016941955.1|DSUZ	LOC117147343|XP_033170093.1|DMAU
OG0011378	LOC108015215|XP_016937042.1|DSUZ	LOC117147876|XP_033170846.1|DMAU
OG0011379	LOC108004828|XP_036676009.1|DSUZ	LOC117147432|XP_033170203.1|DMAU
OG0011380	LOC108021804|XP_016946096.1|DSUZ	LOC117147443|XP_033170215.1|DMAU
OG0011381	LOC108004628|XP_016923056.1|DSUZ	LOC117147622|XP_033170470.1|DMAU
OG0011382	LOC108005494|XP_016924287.1|DSUZ	LOC117147347|XP_033170097.1|DMAU
OG0011383	LOC108004775|XP_016923313.1|DSUZ	LOC117148169|XP_033171326.1|DMAU
OG0011384	LOC108005354|XP_016924089.1|DSUZ	LOC117148555|XP_033171884.1|DMAU
OG0011385	LOC108010928|XP_016931428.1|DSUZ	LOC117146292|XP_033168198.1|DMAU
OG0011386	LOC108018897|XP_016941977.2|DSUZ, LOC108012218|XP_016933002.1|DSUZ	LOC117146910|XP_033169422.1|DMAU, LOC117146553|XP_033168741.1|DMAU
OG0011387	LOC108005192|XP_036677161.1|DSUZ	LOC117148444|XP_033171708.1|DMAU
OG0011388	LOC108006639|XP_036672054.1|DSUZ	LOC117140488|XP_033159338.1|DMAU
OG0011389	LOC108014475|XP_016936092.1|DSUZ	LOC117140249|XP_033158943.1|DMAU
OG0011390	LOC108012788|XP_016933711.1|DSUZ	LOC117139904|XP_033158476.1|DMAU
OG0011391	LOC108012548|XP_016933451.2|DSUZ	LOC117140162|XP_033158826.1|DMAU
OG0011392	LOC108011325|XP_016931924.1|DSUZ	LOC117141581|XP_033160985.1|DMAU
OG0011393	LOC108012271|XP_016933060.2|DSUZ	LOC117139291|XP_033157412.1|DMAU
OG0011394	LOC108005620|XP_016924419.1|DSUZ	LOC117141347|XP_033160642.1|DMAU
OG0011395	LOC108004787|XP_016923326.2|DSUZ	LOC117141088|XP_033160295.1|DMAU
OG0011396	LOC108020037|XP_016943618.1|DSUZ	LOC117141802|XP_033161338.1|DMAU
OG0011397	LOC108014516|XP_016936142.2|DSUZ	LOC117140090|XP_033158738.1|DMAU
OG0011398	LOC108013369|XP_016934677.1|DSUZ	LOC117140034|XP_033158658.1|DMAU
OG0011399	LOC108007749|XP_016926994.2|DSUZ	LOC117140795|XP_033159780.1|DMAU
OG0011400	LOC108005558|XP_036670510.1|DSUZ	LOC117140690|XP_033159640.1|DMAU
OG0011401	LOC108012482|XP_016933374.1|DSUZ	LOC117141279|XP_033160540.1|DMAU
OG0011402	LOC108019128|XP_016942355.1|DSUZ	LOC117142930|XP_033163125.1|DMAU
OG0011403	LOC108017082|XP_016939534.1|DSUZ	LOC117149659|XP_033172700.1|DMAU
OG0011404	LOC108012854|XP_016933813.1|DSUZ	LOC117149303|XP_033172655.1|DMAU
OG0011405	LOC108011216|XP_016931801.1|DSUZ	LOC117143401|XP_033163985.1|DMAU
OG0011406	LOC108014452|XP_016936102.1|DSUZ	LOC117139477|XP_033157691.1|DMAU
OG0011407	LOC108006067|XP_016925004.1|DSUZ	LOC117149706|XP_033172704.1|DMAU
OG0011408	LOC108011164|XP_016931744.1|DSUZ	LOC117144075|XP_033164981.1|DMAU
OG0011409	LOC108010822|XP_016931264.1|DSUZ	LOC117148407|XP_033171669.1|DMAU
OG0011410	LOC108012903|XP_016933907.1|DSUZ	LOC117149824|XP_033172716.1|DMAU
OG0011411	LOC108016050|XP_016938503.2|DSUZ	LOC117150970|XP_033174042.1|DMAU
OG0011412	LOC108014285|XP_016935821.1|DSUZ	LOC117137614|XP_033155067.1|DMAU
OG0011413	LOC108008803|XP_016928196.1|DSUZ	LOC117136731|XP_033153653.1|DMAU
OG0011414	LOC108008766|XP_016928152.1|DSUZ	LOC117137039|XP_033154135.1|DMAU
OG0011415	LOC108012061|XP_016932830.2|DSUZ	LOC117141044|XP_033160217.1|DMAU
OG0011416	LOC108016540|XP_016938706.1|DSUZ	LOC117151097|XP_033174240.1|DMAU
OG0011440	LOC108010431|XP_016930779.1|DSUZ	LOC117147912|XP_033170915.1|DMAU
OG0011444	LOC108008626|XP_016927995.1|DSUZ	LOC117136988|XP_033154053.1|DMAU
OG0011445	LOC108016828|XP_016939134.1|DSUZ	LOC117148296|XP_033171508.1|DMAU
OG0011446	LOC108017162|XP_036675001.1|DSUZ	LOC117142472|XP_033162378.1|DMAU
OG0011447	LOC108019044|XP_016942163.1|DSUZ	LOC117146298|XP_033168212.1|DMAU
OG0011450	LOC108016815|XP_016939104.1|DSUZ	LOC117146370|XP_033168416.1|DMAU
OG0011451	LOC108004588|XP_016923016.1|DSUZ	LOC117147314|XP_033170054.1|DMAU
OG0011452	LOC108015090|XP_036676453.1|DSUZ	LOC117148594|XP_033171963.1|DMAU
OG0011454	LOC108012789|XP_016933715.1|DSUZ	LOC117147837|XP_033170791.1|DMAU
OG0011455	LOC108019506|XP_036671518.1|DSUZ	LOC117136344|XP_033153103.1|DMAU
OG0011456	LOC108012629|XP_016933543.1|DSUZ	LOC117148163|XP_033171299.1|DMAU
OG0011457	LOC108011025|XP_016931549.1|DSUZ	LOC117144489|XP_033165567.1|DMAU
OG0011459	LOC108008197|XP_036669007.1|DSUZ	LOC117136499|XP_033153333.1|DMAU
OG0011461	LOC108008711|XP_016928097.1|DSUZ	LOC117138130|XP_033155887.1|DMAU
OG0011462	LOC108019685|XP_016943065.1|DSUZ	LOC117136891|XP_033153895.1|DMAU
OG0011463	LOC108008874|XP_016928267.1|DSUZ	LOC117137091|XP_033154264.1|DMAU
OG0011464	LOC108014734|XP_016936402.2|DSUZ	LOC117145696|XP_033167328.1|DMAU
OG0011465	LOC108011247|XP_036674819.1|DSUZ	LOC117144273|XP_033165267.1|DMAU
OG0011466	LOC108006991|XP_016926088.2|DSUZ	LOC117145563|XP_033167158.1|DMAU
OG0011467	LOC108013944|XP_016935444.2|DSUZ	LOC117146042|XP_033167872.1|DMAU
OG0011468	LOC108007576|XP_016926758.2|DSUZ	LOC117145263|XP_033166738.1|DMAU
OG0011469	LOC108017388|XP_016939898.1|DSUZ	LOC117145586|XP_033167185.1|DMAU
OG0011470	LOC108007636|XP_016926844.2|DSUZ	LOC117145501|XP_033167073.1|DMAU
OG0011471	LOC108018112|XP_016941026.1|DSUZ	LOC117137770|XP_033155281.1|DMAU
OG0011472	LOC108017732|XP_016940330.1|DSUZ	LOC117137502|XP_033154874.1|DMAU
OG0011473	LOC108019826|XP_016943332.1|DSUZ	LOC117136424|XP_033153225.1|DMAU
OG0011474	LOC108009120|XP_016928685.2|DSUZ	LOC117138147|XP_033155916.1|DMAU
OG0011475	LOC108010206|XP_016930539.1|DSUZ	LOC117137043|XP_033154143.1|DMAU
OG0011476	LOC108007009|XP_016926104.2|DSUZ	LOC117145883|XP_033167607.1|DMAU
OG0011477	LOC108008167|XP_016927446.1|DSUZ	LOC117138440|XP_033156442.1|DMAU
OG0011478	LOC108008994|XP_016928427.1|DSUZ	LOC117138598|XP_033156671.1|DMAU
OG0011479	LOC108008185|XP_016927466.1|DSUZ	LOC117138533|XP_033156561.1|DMAU
OG0011480	LOC108019742|XP_016943166.2|DSUZ	LOC117137641|XP_033155066.1|DMAU
OG0011481	LOC108019762|XP_016943215.1|DSUZ	LOC117138233|XP_033156072.1|DMAU
OG0011482	LOC108011029|XP_016931564.1|DSUZ	LOC117142524|XP_033162464.1|DMAU
OG0011483	LOC108007420|XP_016926568.1|DSUZ	LOC117150691|XP_033173595.1|DMAU
OG0011484	LOC108021673|XP_016945978.1|DSUZ	LOC117150249|XP_033172940.1|DMAU
OG0011485	LOC108012884|XP_016933868.1|DSUZ	LOC117146506|XP_033168655.1|DMAU
OG0011486	LOC108020880|XP_016944769.1|DSUZ	LOC117144403|XP_033165433.1|DMAU
OG0011487	LOC108011130|XP_016931691.1|DSUZ	LOC117148745|XP_033172213.1|DMAU
OG0011488	LOC108019057|XP_016942172.1|DSUZ	LOC117148085|XP_033171183.1|DMAU
OG0011489	LOC108015223|XP_016937054.1|DSUZ	LOC117147933|XP_033170969.1|DMAU
OG0011490	LOC108005340|XP_016924065.1|DSUZ	LOC117146584|XP_033168788.1|DMAU, LOC117149050|XP_033172606.1|DMAU
OG0011491	LOC108005245|XP_016923927.2|DSUZ, LOC108005244|XP_016923926.1|DSUZ	LOC117148372|XP_033171619.1|DMAU
OG0011492	LOC108014926|XP_036676095.1|DSUZ	LOC117147640|XP_033170499.1|DMAU
OG0011493	LOC108004626|XP_016923054.1|DSUZ	LOC117146985|XP_033169544.1|DMAU
OG0011494	LOC108005355|XP_016924090.1|DSUZ	LOC117148556|XP_033171885.1|DMAU
OG0011495	LOC108009335|XP_016929102.1|DSUZ	LOC117136561|XP_033153408.1|DMAU
OG0011496	LOC108013524|XP_016934909.1|DSUZ	LOC117139759|XP_033158217.1|DMAU
OG0011497	LOC108012272|XP_016933062.1|DSUZ	LOC117141745|XP_033161259.1|DMAU
OG0011498	LOC108012651|XP_016933565.1|DSUZ	LOC117140256|XP_033158953.1|DMAU
OG0011499	LOC108013370|XP_016934679.1|DSUZ	LOC117140040|XP_033158664.1|DMAU
OG0011500	LOC108007763|XP_016927007.1|DSUZ	LOC117139304|XP_033157436.1|DMAU
OG0011501	LOC108021731|XP_016946058.1|DSUZ	LOC117141478|XP_033160846.1|DMAU
OG0011502	LOC108009187|XP_016928831.1|DSUZ	LOC117148613|XP_033171989.1|DMAU
OG0011503	LOC108021268|XP_016945387.1|DSUZ	LOC117143856|XP_033164615.1|DMAU
OG0011504	LOC108008575|XP_016927942.1|DSUZ	LOC117150702|XP_033173605.1|DMAU
OG0011505	LOC108020293|XP_016943910.2|DSUZ	LOC117144021|XP_033164869.1|DMAU
OG0011506	LOC108012897|XP_016933892.1|DSUZ	LOC117140733|XP_033159702.1|DMAU
OG0011508	LOC108010459|XP_016930816.1|DSUZ, LOC108008857|XP_016928250.1|DSUZ	LOC117136718|XP_033153633.1|DMAU
OG0011509	LOC108008394|XP_016927727.2|DSUZ, LOC108008118|XP_016927397.1|DSUZ	LOC117136024|XP_033152532.1|DMAU
OG0011510	LOC108012767|XP_016933688.1|DSUZ	LOC117140407|XP_033159170.1|DMAU
OG0011511	LOC108012247|XP_016933035.1|DSUZ	LOC117142026|XP_033161781.1|DMAU
OG0011538	LOC108012980|XP_016934035.1|DSUZ	LOC117138966|XP_033156902.1|DMAU
OG0011540	LOC108004618|XP_016923047.1|DSUZ	LOC117147842|XP_033170796.1|DMAU
OG0011544	LOC108013013|XP_016934094.1|DSUZ	LOC117145560|XP_033167157.1|DMAU
OG0011548	LOC108016213|XP_036674109.1|DSUZ	LOC117144339|XP_033165343.1|DMAU
OG0011549	LOC108012095|XP_016932861.2|DSUZ	LOC117145323|XP_033166811.1|DMAU
OG0011550	LOC108011274|XP_016931871.2|DSUZ	LOC117142223|XP_033161956.1|DMAU
OG0011551	LOC108016268|XP_016938381.1|DSUZ	LOC117143706|XP_033164394.1|DMAU
OG0011552	LOC108015845|XP_016937902.2|DSUZ	LOC117142444|XP_033162298.1|DMAU
OG0011553	LOC108014111|XP_036675003.1|DSUZ	LOC117144871|XP_033166171.1|DMAU
OG0011554	LOC108011653|XP_036673686.1|DSUZ	LOC117143283|XP_033163752.1|DMAU
OG0011555	LOC108014559|XP_016936195.2|DSUZ	LOC117145229|XP_033166695.1|DMAU
OG0011556	LOC108020806|XP_016944676.2|DSUZ	LOC117144743|XP_033165987.1|DMAU
OG0011557	LOC108019440|XP_036675247.1|DSUZ	LOC117143692|XP_033164375.1|DMAU
OG0011559	LOC108009423|XP_036669300.1|DSUZ	LOC117136871|XP_033153864.1|DMAU
OG0011560	LOC108008244|XP_016927524.2|DSUZ	LOC117135465|XP_033151552.1|DMAU
OG0011562	LOC108009504|XP_016929394.1|DSUZ	LOC117135775|XP_033152135.1|DMAU
OG0011563	LOC108009173|XP_016928794.1|DSUZ	LOC117138671|XP_033156814.1|DMAU
OG0011564	LOC108008107|XP_036669415.1|DSUZ	LOC117138591|XP_033156663.1|DMAU
OG0011565	LOC108009584|XP_016929543.1|DSUZ	LOC117138639|XP_033156743.1|DMAU
OG0011566	LOC108009212|XP_016928861.1|DSUZ	LOC117136102|XP_033152690.1|DMAU
OG0011567	LOC108019701|XP_016943084.1|DSUZ	LOC117138092|XP_033155833.1|DMAU
OG0011568	LOC108019862|XP_016943396.1|DSUZ	LOC117135923|XP_033152382.1|DMAU
OG0011569	LOC108009022|XP_016928483.1|DSUZ	LOC117136991|XP_033154058.1|DMAU
OG0011571	LOC108019686|XP_016943066.1|DSUZ	LOC117150838|XP_033173797.1|DMAU
OG0011572	LOC108009818|XP_016929993.1|DSUZ	LOC117150837|XP_033173796.1|DMAU
OG0011573	LOC108013245|XP_016934484.1|DSUZ	LOC117150575|XP_033173418.1|DMAU
OG0011574	LOC108018913|XP_016941997.1|DSUZ	LOC117150722|XP_033173633.1|DMAU
OG0011575	LOC108015280|XP_016937137.1|DSUZ	LOC117147106|XP_033169767.1|DMAU
OG0011576	LOC108021801|XP_016946092.1|DSUZ	LOC117147103|XP_033169760.1|DMAU
OG0011577	LOC108016757|XP_016938992.1|DSUZ	LOC117148001|XP_033171049.1|DMAU
