Orthogroup	DSUZ.longest_only	CCAP.longest_only
OG0009314	LOC108014544|XP_036673264.1|DSUZ	CCAP1982_LOCUS914|CAD6992032.1|CCAP
OG0009315	LOC108006968|XP_016926062.2|DSUZ	CCAP1982_LOCUS949|CAD6992068.1|CCAP
OG0009317	LOC108020328|XP_036673355.1|DSUZ	CCAP1982_LOCUS982|CAD6992099.1|CCAP
OG0009318	LOC108018377|XP_016941410.2|DSUZ	CCAP1982_LOCUS506|CAD6991589.1|CCAP, CCAP1982_LOCUS507|CAD6991590.1|CCAP
OG0009319	LOC118877671|XP_036673196.1|DSUZ	CCAP1982_LOCUS4819|CAD6996125.1|CCAP
OG0009320	LOC108014066|XP_016935574.1|DSUZ	CCAP1982_LOCUS351|CAD6991424.1|CCAP
OG0009321	LOC108016306|XP_016938429.2|DSUZ	CCAP1982_LOCUS336|CAD6991409.1|CCAP
OG0009322	LOC108007650|XP_036674084.1|DSUZ	CCAP1982_LOCUS329|CAD6991402.1|CCAP
OG0009323	LOC108016021|XP_016938105.1|DSUZ	CCAP1982_LOCUS5158|CAD6996489.1|CCAP
OG0009324	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ	CCAP1982_LOCUS4331|CAD6995625.1|CCAP
OG0009325	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ	CCAP1982_LOCUS4216|CAD6995503.1|CCAP
OG0009326	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ	CCAP1982_LOCUS2052|CAD6993235.1|CCAP
OG0009327	LOC108015524|XP_016937483.1|DSUZ	CCAP1982_LOCUS2030|CAD6993211.1|CCAP
OG0009328	LOC108015471|XP_016937391.2|DSUZ	CCAP1982_LOCUS2139|CAD6993323.1|CCAP
OG0009329	LOC108011895|XP_036674719.1|DSUZ	CCAP1982_LOCUS1322|CAD6992466.1|CCAP
OG0009330	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ	CCAP1982_LOCUS1297|CAD6992435.1|CCAP
OG0009331	LOC108020119|XP_036672742.1|DSUZ	CCAP1982_LOCUS1226|CAD6992362.1|CCAP
OG0009332	LOC108011577|XP_016932236.2|DSUZ	CCAP1982_LOCUS3991|CAD6995270.1|CCAP
OG0009333	LOC108005716|XP_036673182.1|DSUZ	CCAP1982_LOCUS3902|CAD6995181.1|CCAP, CCAP1982_LOCUS3901|CAD6995180.1|CCAP
OG0009334	LOC108012162|XP_036675493.1|DSUZ	CCAP1982_LOCUS1756|CAD6992923.1|CCAP
OG0009335	LOC108006101|XP_016925035.2|DSUZ	CCAP1982_LOCUS1657|CAD6992818.1|CCAP
OG0009336	LOC108010838|XP_016931297.2|DSUZ	CCAP1982_LOCUS2237|CAD6993422.1|CCAP
OG0009337	LOC108005501|XP_016924294.1|DSUZ	CCAP1982_LOCUS1592|CAD6992749.1|CCAP
OG0009338	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ	CCAP1982_LOCUS2306|CAD6993493.1|CCAP
OG0009339	LOC108011613|XP_016932272.1|DSUZ	CCAP1982_LOCUS2314|CAD6993501.1|CCAP
OG0009340	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ	CCAP1982_LOCUS2341|CAD6993529.1|CCAP
OG0009341	LOC108018298|XP_016941319.1|DSUZ	CCAP1982_LOCUS2936|CAD6994171.1|CCAP
OG0009342	LOC108008062|XP_016927334.1|DSUZ	CCAP1982_LOCUS2923|CAD6994158.1|CCAP
OG0009343	LOC108005611|XP_036672801.1|DSUZ	CCAP1982_LOCUS2921|CAD6994155.1|CCAP
OG0009344	LOC108016177|XP_016938289.2|DSUZ	CCAP1982_LOCUS2915|CAD6994149.1|CCAP
OG0009345	LOC108019529|XP_016942856.2|DSUZ	CCAP1982_LOCUS2715|CAD6993927.1|CCAP
OG0009346	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ	CCAP1982_LOCUS2656|CAD6993860.1|CCAP
OG0009347	LOC108004993|XP_016923601.2|DSUZ	CCAP1982_LOCUS3633|CAD6994898.1|CCAP
OG0009348	LOC118877648|XP_036673117.1|DSUZ	CCAP1982_LOCUS3702|CAD6994971.1|CCAP
OG0009350	LOC108008039|XP_016927312.2|DSUZ	CCAP1982_LOCUS1843|CAD6993008.1|CCAP
OG0009351	LOC108008035|XP_036675659.1|DSUZ	CCAP1982_LOCUS1870|CAD6993035.1|CCAP
OG0009352	LOC108016024|XP_016938108.1|DSUZ	CCAP1982_LOCUS3356|CAD6994621.1|CCAP
OG0009353	LOC108020519|XP_016944351.1|DSUZ	CCAP1982_LOCUS3247|CAD6994502.1|CCAP
OG0009354	LOC108021582|XP_016945860.1|DSUZ	CCAP1982_LOCUS7070|CAD6998475.1|CCAP
OG0009355	LOC108014281|XP_016935817.1|DSUZ	CCAP1982_LOCUS6961|CAD6998360.1|CCAP, CCAP1982_LOCUS6959|CAD6998358.1|CCAP
OG0009356	LOC108019614|XP_016942986.1|DSUZ	CCAP1982_LOCUS6933|CAD6998328.1|CCAP
OG0009357	LOC108021370|XP_016945550.1|DSUZ	CCAP1982_LOCUS6810|CAD6998194.1|CCAP
OG0009358	LOC108015394|XP_016937306.1|DSUZ	CCAP1982_LOCUS8767|CAD7000277.1|CCAP
OG0009359	LOC108015384|XP_016937295.1|DSUZ	CCAP1982_LOCUS8771|CAD7000281.1|CCAP
OG0009360	LOC108009645|XP_016929640.1|DSUZ	CCAP1982_LOCUS8814|CAD7000331.1|CCAP
OG0009361	LOC108006252|XP_016925194.1|DSUZ	CCAP1982_LOCUS8815|CAD7000332.1|CCAP
OG0009362	LOC108010550|XP_016930922.1|DSUZ	CCAP1982_LOCUS8816|CAD7000333.1|CCAP
OG0009363	LOC108021493|XP_016945730.1|DSUZ	CCAP1982_LOCUS8840|CAD7000358.1|CCAP
OG0009364	LOC108009323|XP_016929086.1|DSUZ	CCAP1982_LOCUS8933|CAD7000456.1|CCAP
OG0009365	LOC108021111|XP_016945143.1|DSUZ	CCAP1982_LOCUS8208|CAD6999678.1|CCAP
OG0009367	LOC108006309|XP_016925293.1|DSUZ	CCAP1982_LOCUS7305|CAD6998751.1|CCAP
OG0009368	LOC108020974|XP_016944918.1|DSUZ	CCAP1982_LOCUS22845|CAD7014881.1|CCAP, CCAP1982_LOCUS7386|CAD6998838.1|CCAP
OG0009369	LOC108016736|XP_016938965.1|DSUZ	CCAP1982_LOCUS7440|CAD6998893.1|CCAP
OG0009370	LOC108017471|XP_016940006.1|DSUZ	CCAP1982_LOCUS7991|CAD6999467.1|CCAP, CCAP1982_LOCUS7994|CAD6999470.1|CCAP
OG0009371	LOC108009985|XP_016930252.1|DSUZ	CCAP1982_LOCUS7992|CAD6999468.1|CCAP
OG0009372	LOC108014207|XP_016935736.1|DSUZ	CCAP1982_LOCUS8021|CAD6999497.1|CCAP
OG0009373	LOC108006546|XP_016925570.1|DSUZ	CCAP1982_LOCUS7616|CAD6999070.1|CCAP
OG0009374	LOC108021190|XP_016945267.1|DSUZ	CCAP1982_LOCUS7600|CAD6999053.1|CCAP
OG0009376	LOC108018143|XP_016941095.1|DSUZ	CCAP1982_LOCUS13674|CAD7005313.1|CCAP
OG0009377	LOC108005388|XP_016924141.1|DSUZ	CCAP1982_LOCUS5333|CAD6996649.1|CCAP
OG0009378	LOC108007826|XP_016927081.1|DSUZ	CCAP1982_LOCUS7913|CAD6999387.1|CCAP
OG0009379	LOC108020367|XP_016944081.1|DSUZ	CCAP1982_LOCUS7754|CAD6999220.1|CCAP
OG0009381	LOC108006957|XP_016926054.1|DSUZ	CCAP1982_LOCUS5412|CAD6996732.1|CCAP
OG0009383	LOC108017642|XP_016940240.1|DSUZ	CCAP1982_LOCUS6128|CAD6997486.1|CCAP
OG0009384	LOC108018032|XP_016940899.1|DSUZ	CCAP1982_LOCUS6071|CAD6997425.1|CCAP
OG0009385	LOC108011782|XP_016932510.1|DSUZ	CCAP1982_LOCUS6048|CAD6997407.1|CCAP
OG0009386	LOC108016275|XP_016938395.1|DSUZ	CCAP1982_LOCUS6018|CAD6997379.1|CCAP
OG0009388	LOC108017786|XP_016940417.1|DSUZ	CCAP1982_LOCUS21934|CAD7013921.1|CCAP
OG0009389	LOC108010092|XP_016930400.1|DSUZ	CCAP1982_LOCUS22023|CAD7014017.1|CCAP
OG0009390	LOC108009617|XP_016929591.1|DSUZ	CCAP1982_LOCUS22080|CAD7014073.1|CCAP
OG0009392	LOC108017758|XP_016940360.1|DSUZ	CCAP1982_LOCUS23374|CAD7015432.1|CCAP
OG0009393	LOC108005927|XP_036674949.1|DSUZ	CCAP1982_LOCUS23005|CAD7015048.1|CCAP
OG0009394	LOC108008608|XP_016927977.1|DSUZ	CCAP1982_LOCUS22806|CAD7014839.1|CCAP
OG0009395	LOC118876965|XP_036669496.1|DSUZ	CCAP1982_LOCUS22790|CAD7014823.1|CCAP
OG0009396	LOC108008977|XP_016928409.1|DSUZ	CCAP1982_LOCUS22785|CAD7014818.1|CCAP
OG0009397	LOC108009240|XP_016928897.1|DSUZ	CCAP1982_LOCUS22162|CAD7014156.1|CCAP
OG0009398	LOC108008848|XP_016928243.1|DSUZ	CCAP1982_LOCUS22233|CAD7014230.1|CCAP
OG0009399	LOC108010006|XP_016930285.1|DSUZ	CCAP1982_LOCUS22729|CAD7014752.1|CCAP
OG0009400	LOC108008816|XP_016928211.1|DSUZ	CCAP1982_LOCUS22557|CAD7014558.1|CCAP
OG0009401	LOC108011174|XP_016931753.1|DSUZ	CCAP1982_LOCUS22478|CAD7014477.1|CCAP
OG0009403	LOC108008736|XP_016928122.1|DSUZ	CCAP1982_LOCUS22937|CAD7014977.1|CCAP
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	CCAP1982_LOCUS22288|CAD7014286.1|CCAP
OG0009405	LOC108008414|XP_016927748.1|DSUZ	CCAP1982_LOCUS7219|CAD6998651.1|CCAP
OG0009406	LOC108008990|XP_016928422.1|DSUZ	CCAP1982_LOCUS7195|CAD6998622.1|CCAP, CCAP1982_LOCUS7194|CAD6998621.1|CCAP
OG0009407	LOC108008447|XP_016927788.1|DSUZ	CCAP1982_LOCUS7193|CAD6998619.1|CCAP
OG0009408	LOC108009111|XP_016928671.1|DSUZ	CCAP1982_LOCUS22926|CAD7014966.1|CCAP
OG0009409	LOC108009831|XP_016930010.1|DSUZ	CCAP1982_LOCUS21265|CAD7013194.1|CCAP
OG0009410	LOC108008998|XP_016928431.1|DSUZ	CCAP1982_LOCUS21291|CAD7013220.1|CCAP
OG0009411	LOC108019904|XP_016943482.1|DSUZ	CCAP1982_LOCUS21231|CAD7013160.1|CCAP
OG0009412	LOC108018117|XP_016941033.1|DSUZ	CCAP1982_LOCUS21238|CAD7013167.1|CCAP
OG0009413	LOC108017762|XP_016940368.1|DSUZ	CCAP1982_LOCUS21465|CAD7013401.1|CCAP
OG0009414	LOC108017759|XP_016940361.1|DSUZ	CCAP1982_LOCUS21470|CAD7013406.1|CCAP
OG0009415	LOC108017845|XP_016940489.1|DSUZ	CCAP1982_LOCUS21524|CAD7013459.1|CCAP
OG0009416	LOC108008894|XP_016928287.1|DSUZ	CCAP1982_LOCUS21546|CAD7013484.1|CCAP
OG0009417	LOC108008925|XP_016928323.1|DSUZ	CCAP1982_LOCUS21545|CAD7013483.1|CCAP
OG0009418	LOC108008869|XP_016928263.1|DSUZ	CCAP1982_LOCUS21543|CAD7013481.1|CCAP
OG0009419	LOC108008917|XP_016928312.1|DSUZ	CCAP1982_LOCUS21542|CAD7013480.1|CCAP
OG0009420	LOC108008790|XP_016928175.2|DSUZ	CCAP1982_LOCUS21541|CAD7013479.1|CCAP
OG0009421	LOC108010303|XP_016930674.1|DSUZ	CCAP1982_LOCUS20118|CAD7012007.1|CCAP, CCAP1982_LOCUS20117|CAD7012006.1|CCAP
OG0009422	LOC108018125|XP_016941052.1|DSUZ	CCAP1982_LOCUS20132|CAD7012026.1|CCAP
OG0009423	LOC108008337|XP_016927653.1|DSUZ	CCAP1982_LOCUS20232|CAD7012134.1|CCAP
OG0009424	LOC108008616|XP_016927986.1|DSUZ	CCAP1982_LOCUS20233|CAD7012135.1|CCAP
OG0009425	LOC108019622|XP_016942992.1|DSUZ	CCAP1982_LOCUS19788|CAD7011705.1|CCAP
OG0009426	LOC108019640|XP_016943012.2|DSUZ	CCAP1982_LOCUS19780|CAD7011696.1|CCAP
OG0009427	LOC108018023|XP_016940876.1|DSUZ	CCAP1982_LOCUS19727|CAD7011638.1|CCAP
OG0009428	LOC108009028|XP_016928489.1|DSUZ	CCAP1982_LOCUS20023|CAD7011912.1|CCAP
OG0009429	LOC108008647|XP_016928022.1|DSUZ	CCAP1982_LOCUS20083|CAD7011972.1|CCAP
OG0009430	LOC108009118|XP_016928682.1|DSUZ	CCAP1982_LOCUS20546|CAD7012466.1|CCAP
OG0009431	LOC108009878|XP_016930074.1|DSUZ	CCAP1982_LOCUS20524|CAD7012443.1|CCAP
OG0009432	LOC108009838|XP_016930015.1|DSUZ	CCAP1982_LOCUS20475|CAD7012383.1|CCAP
OG0009433	LOC108010260|XP_016930605.1|DSUZ	CCAP1982_LOCUS20466|CAD7012372.1|CCAP
OG0009434	LOC108009667|XP_016929686.1|DSUZ	CCAP1982_LOCUS20416|CAD7012322.1|CCAP
OG0009435	LOC108010096|XP_016930405.1|DSUZ	CCAP1982_LOCUS20415|CAD7012321.1|CCAP
OG0009436	LOC108019737|XP_016943158.1|DSUZ	CCAP1982_LOCUS20562|CAD7012485.1|CCAP, CCAP1982_LOCUS20566|CAD7012489.1|CCAP
OG0009437	LOC108009146|XP_016928739.1|DSUZ	CCAP1982_LOCUS20696|CAD7012612.1|CCAP
OG0009438	LOC108019691|XP_016943073.2|DSUZ	CCAP1982_LOCUS21003|CAD7012904.1|CCAP
OG0009439	LOC108019567|XP_016942894.1|DSUZ	CCAP1982_LOCUS21008|CAD7012909.1|CCAP
OG0009440	LOC108017936|XP_016940644.1|DSUZ	CCAP1982_LOCUS21129|CAD7013047.1|CCAP
OG0009459	LOC108013458|XP_036670272.1|DSUZ	CCAP1982_LOCUS12584|CAD7004164.1|CCAP, CCAP1982_LOCUS12582|CAD7004162.1|CCAP
OG0009460	LOC108007082|XP_036671837.1|DSUZ	CCAP1982_LOCUS12507|CAD7004084.1|CCAP
OG0009461	LOC108007079|XP_036672143.1|DSUZ	CCAP1982_LOCUS12501|CAD7004076.1|CCAP
OG0009462	LOC108013589|XP_016935005.1|DSUZ	CCAP1982_LOCUS12210|CAD7003774.1|CCAP
OG0009463	LOC108006798|XP_036670687.1|DSUZ	CCAP1982_LOCUS11997|CAD7003548.1|CCAP
OG0009464	LOC108012724|XP_016933645.1|DSUZ	CCAP1982_LOCUS12008|CAD7003559.1|CCAP
OG0009465	LOC108012628|XP_016933539.2|DSUZ	CCAP1982_LOCUS12023|CAD7003574.1|CCAP, CCAP1982_LOCUS12025|CAD7003577.1|CCAP
OG0009466	LOC108006868|XP_016925925.1|DSUZ	CCAP1982_LOCUS12073|CAD7003634.1|CCAP
OG0009467	LOC108019505|XP_016942823.2|DSUZ	CCAP1982_LOCUS13315|CAD7004932.1|CCAP
OG0009468	LOC108013605|XP_016935032.1|DSUZ	CCAP1982_LOCUS13297|CAD7004914.1|CCAP
OG0009469	LOC108012498|XP_036670609.1|DSUZ	CCAP1982_LOCUS12638|CAD7004219.1|CCAP
OG0009470	LOC108012697|XP_016933614.1|DSUZ	CCAP1982_LOCUS12648|CAD7004229.1|CCAP
OG0009471	LOC108010337|XP_016930750.1|DSUZ	CCAP1982_LOCUS11519|CAD7003056.1|CCAP
OG0009472	LOC108012455|XP_016933330.1|DSUZ	CCAP1982_LOCUS13108|CAD7004715.1|CCAP
OG0009473	LOC108012741|XP_016933664.1|DSUZ	CCAP1982_LOCUS13016|CAD7004621.1|CCAP
OG0009474	LOC108013273|XP_016934531.1|DSUZ	CCAP1982_LOCUS11126|CAD7002643.1|CCAP
OG0009475	LOC108012604|XP_016933513.1|DSUZ	CCAP1982_LOCUS11081|CAD7002595.1|CCAP
OG0009476	LOC108020002|XP_016943576.2|DSUZ	CCAP1982_LOCUS11932|CAD7003481.1|CCAP
OG0009477	LOC108018825|XP_016941900.2|DSUZ	CCAP1982_LOCUS14845|CAD7006531.1|CCAP, CCAP1982_LOCUS14842|CAD7006528.1|CCAP
OG0009478	LOC108019376|XP_016942688.1|DSUZ	CCAP1982_LOCUS14880|CAD7006566.1|CCAP
OG0009479	LOC108019400|XP_016942747.1|DSUZ	CCAP1982_LOCUS14918|CAD7006609.1|CCAP
OG0009480	LOC108012506|XP_016933404.1|DSUZ	CCAP1982_LOCUS10851|CAD7002357.1|CCAP
OG0009481	LOC108005005|XP_016923630.1|DSUZ	CCAP1982_LOCUS11801|CAD7003342.1|CCAP
OG0009482	LOC108020732|XP_036672434.1|DSUZ, LOC108016338|XP_016938463.1|DSUZ	CCAP1982_LOCUS14560|CAD7006234.1|CCAP
OG0009483	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ	CCAP1982_LOCUS14561|CAD7006235.1|CCAP
OG0009484	LOC108004946|XP_036673735.1|DSUZ	CCAP1982_LOCUS14455|CAD7006123.1|CCAP
OG0009485	LOC108013586|XP_016935003.1|DSUZ	CCAP1982_LOCUS14396|CAD7006061.1|CCAP
OG0009486	LOC108013587|XP_016935004.1|DSUZ	CCAP1982_LOCUS14395|CAD7006060.1|CCAP
OG0009487	LOC108006213|XP_016925140.2|DSUZ	CCAP1982_LOCUS14050|CAD7005698.1|CCAP
OG0009488	LOC108012660|XP_016933575.1|DSUZ	CCAP1982_LOCUS14083|CAD7005732.1|CCAP
OG0009489	LOC108010477|XP_036671842.1|DSUZ	CCAP1982_LOCUS14180|CAD7005836.1|CCAP
OG0009490	LOC108019649|XP_016943021.1|DSUZ	CCAP1982_LOCUS13373|CAD7004997.1|CCAP
OG0009491	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ	CCAP1982_LOCUS13875|CAD7005515.1|CCAP
OG0009492	LOC108007683|XP_016926894.1|DSUZ	CCAP1982_LOCUS13749|CAD7005389.1|CCAP
OG0009493	LOC108007438|XP_016926586.1|DSUZ	CCAP1982_LOCUS13726|CAD7005366.1|CCAP, CCAP1982_LOCUS13717|CAD7005357.1|CCAP
OG0009494	LOC108007439|XP_016926589.2|DSUZ	CCAP1982_LOCUS13716|CAD7005356.1|CCAP
OG0009495	LOC108013073|XP_016934183.1|DSUZ	CCAP1982_LOCUS13685|CAD7005325.1|CCAP
OG0009496	LOC118877302|XP_036671345.1|DSUZ	CCAP1982_LOCUS13551|CAD7005191.1|CCAP
OG0009497	LOC108016411|XP_016938550.2|DSUZ	CCAP1982_LOCUS13524|CAD7005163.1|CCAP
OG0009498	LOC118877326|XP_036671498.1|DSUZ	CCAP1982_LOCUS14275|CAD7005937.1|CCAP
OG0009499	LOC108013550|XP_016934949.1|DSUZ	CCAP1982_LOCUS14268|CAD7005930.1|CCAP
OG0009500	LOC108012726|XP_016933647.1|DSUZ	CCAP1982_LOCUS14263|CAD7005925.1|CCAP
OG0009501	LOC108019350|XP_016942658.2|DSUZ	CCAP1982_LOCUS13407|CAD7005035.1|CCAP
OG0009502	LOC108011531|XP_036674000.1|DSUZ	CCAP1982_LOCUS5510|CAD6996837.1|CCAP
OG0009503	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ	CCAP1982_LOCUS5607|CAD6996937.1|CCAP
OG0009504	LOC108010599|XP_016930977.2|DSUZ	CCAP1982_LOCUS3460|CAD6994727.1|CCAP
OG0009505	LOC108015416|XP_016937371.1|DSUZ	CCAP1982_LOCUS8847|CAD7000367.1|CCAP
OG0009506	LOC108012562|XP_016933466.1|DSUZ	CCAP1982_LOCUS11082|CAD7002596.1|CCAP, CCAP1982_LOCUS11083|CAD7002597.1|CCAP
OG0009507	LOC108013442|XP_016934806.1|DSUZ	CCAP1982_LOCUS14752|CAD7006433.1|CCAP
OG0009508	LOC108009128|XP_016928724.1|DSUZ	CCAP1982_LOCUS21479|CAD7013415.1|CCAP
OG0009509	LOC108008611|XP_016927981.1|DSUZ	CCAP1982_LOCUS22435|CAD7014439.1|CCAP
OG0009557	LOC108006604|XP_016925614.2|DSUZ	CCAP1982_LOCUS4189|CAD6995473.1|CCAP
OG0009562	LOC108009539|XP_016929471.1|DSUZ	CCAP1982_LOCUS19486|CAD7011386.1|CCAP
OG0009566	LOC118879468|XP_036678237.1|DSUZ	CCAP1982_LOCUS9664|CAD7001166.1|CCAP, CCAP1982_LOCUS23101|CAD7015152.1|CCAP, CCAP1982_LOCUS12505|CAD7004082.1|CCAP, CCAP1982_LOCUS10025|CAD7001529.1|CCAP, CCAP1982_LOCUS6183|CAD6997544.1|CCAP
OG0009566	LOC118877089|XP_036669921.1|DSUZ	CCAP1982_LOCUS9359|CAD7000885.1|CCAP
OG0009567	LOC108017160|XP_016939644.2|DSUZ	CCAP1982_LOCUS2822|CAD6994045.1|CCAP
OG0009570	LOC108005033|XP_036672594.1|DSUZ	CCAP1982_LOCUS638|CAD6991725.1|CCAP
OG0009576	LOC108016042|XP_016938126.1|DSUZ	CCAP1982_LOCUS2070|CAD6993253.1|CCAP
OG0009578	LOC108016869|XP_016939239.1|DSUZ	CCAP1982_LOCUS6109|CAD6997466.1|CCAP
OG0009580	LOC108009510|XP_016929417.1|DSUZ	CCAP1982_LOCUS21382|CAD7013312.1|CCAP, CCAP1982_LOCUS21383|CAD7013313.1|CCAP
OG0009581	LOC108012197|XP_016933016.1|DSUZ	CCAP1982_LOCUS12317|CAD7003887.1|CCAP
OG0009582	LOC108014036|XP_036671905.1|DSUZ	CCAP1982_LOCUS11930|CAD7003479.1|CCAP
OG0009585	LOC108005043|XP_016923670.2|DSUZ	CCAP1982_LOCUS3481|CAD6994748.1|CCAP, CCAP1982_LOCUS3480|CAD6994747.1|CCAP
OG0009587	LOC108008551|XP_016927911.1|DSUZ	CCAP1982_LOCUS21536|CAD7013474.1|CCAP
OG0009588	LOC108017663|XP_016940260.2|DSUZ	CCAP1982_LOCUS3486|CAD6994753.1|CCAP
OG0009590	LOC108005894|XP_016924775.1|DSUZ	CCAP1982_LOCUS11546|CAD7003083.1|CCAP
OG0009591	LOC108018447|XP_036672954.1|DSUZ	CCAP1982_LOCUS865|CAD6991978.1|CCAP
OG0009592	LOC108014200|XP_036672678.1|DSUZ	CCAP1982_LOCUS4936|CAD6996253.1|CCAP
OG0009593	LOC108014196|XP_016935721.1|DSUZ	CCAP1982_LOCUS4931|CAD6996248.1|CCAP
OG0009594	LOC108007896|XP_016927154.2|DSUZ	CCAP1982_LOCUS699|CAD6991795.1|CCAP
OG0009595	LOC108011268|XP_016931865.2|DSUZ	CCAP1982_LOCUS4759|CAD6996052.1|CCAP
OG0009596	LOC108013807|XP_036674901.1|DSUZ	CCAP1982_LOCUS4703|CAD6995997.1|CCAP
OG0009597	LOC108013808|XP_036675194.1|DSUZ	CCAP1982_LOCUS4699|CAD6995993.1|CCAP
OG0009598	LOC108013816|XP_016935282.1|DSUZ	CCAP1982_LOCUS4695|CAD6995989.1|CCAP
OG0009599	LOC108012068|XP_036674740.1|DSUZ	CCAP1982_LOCUS4599|CAD6995898.1|CCAP
OG0009600	LOC108014567|XP_036673297.1|DSUZ	CCAP1982_LOCUS4586|CAD6995885.1|CCAP
OG0009601	LOC108006424|XP_016925437.2|DSUZ	CCAP1982_LOCUS4580|CAD6995879.1|CCAP
OG0009602	LOC108015480|XP_016937399.2|DSUZ	CCAP1982_LOCUS5199|CAD6996531.1|CCAP
OG0009603	LOC108007975|XP_016927235.1|DSUZ	CCAP1982_LOCUS956|CAD6992076.1|CCAP
OG0009604	LOC108016789|XP_016939044.1|DSUZ	CCAP1982_LOCUS489|CAD6991571.1|CCAP
OG0009605	LOC108014065|XP_016935573.1|DSUZ	CCAP1982_LOCUS356|CAD6991429.1|CCAP
OG0009606	LOC108014058|XP_016935565.1|DSUZ	CCAP1982_LOCUS350|CAD6991423.1|CCAP
OG0009607	LOC108020692|XP_016944549.1|DSUZ	CCAP1982_LOCUS347|CAD6991420.1|CCAP
OG0009608	LOC108005708|XP_016924525.2|DSUZ	CCAP1982_LOCUS410|CAD6991485.1|CCAP
OG0009609	LOC108007358|XP_016926499.2|DSUZ	CCAP1982_LOCUS5122|CAD6996450.1|CCAP
OG0009611	LOC108014195|XP_016935719.2|DSUZ	CCAP1982_LOCUS4482|CAD6995778.1|CCAP, CCAP1982_LOCUS4483|CAD6995779.1|CCAP
OG0009612	LOC118877548|XP_036672537.1|DSUZ	CCAP1982_LOCUS665|CAD6991754.1|CCAP
OG0009613	LOC108018512|XP_016941558.1|DSUZ	CCAP1982_LOCUS5027|CAD6996349.1|CCAP
OG0009614	LOC108015930|XP_016937999.2|DSUZ	CCAP1982_LOCUS2018|CAD6993196.1|CCAP
OG0009615	LOC108016150|XP_016938254.2|DSUZ	CCAP1982_LOCUS3409|CAD6994674.1|CCAP
OG0009616	LOC108017599|XP_036675663.1|DSUZ	CCAP1982_LOCUS3436|CAD6994701.1|CCAP
OG0009617	LOC108020297|XP_036677914.1|DSUZ	CCAP1982_LOCUS2097|CAD6993281.1|CCAP
OG0009619	LOC108020515|XP_016944338.2|DSUZ	CCAP1982_LOCUS1352|CAD6992502.1|CCAP
OG0009620	LOC108006093|XP_016925029.2|DSUZ	CCAP1982_LOCUS1311|CAD6992454.1|CCAP
OG0009621	LOC108006469|XP_036673147.1|DSUZ	CCAP1982_LOCUS1309|CAD6992452.1|CCAP
OG0009622	LOC108020115|XP_016943705.1|DSUZ	CCAP1982_LOCUS1218|CAD6992354.1|CCAP
OG0009624	LOC108010820|XP_016931256.2|DSUZ	CCAP1982_LOCUS1168|CAD6992300.1|CCAP
OG0009625	LOC108017262|XP_016939764.2|DSUZ	CCAP1982_LOCUS1144|CAD6992276.1|CCAP
OG0009626	LOC108010542|XP_036672959.1|DSUZ	CCAP1982_LOCUS3165|CAD6994413.1|CCAP
OG0009627	LOC108010541|XP_016930909.2|DSUZ	CCAP1982_LOCUS3159|CAD6994407.1|CCAP
OG0009628	LOC108005963|XP_036672990.1|DSUZ	CCAP1982_LOCUS3139|CAD6994386.1|CCAP
OG0009629	LOC108020811|XP_016944679.1|DSUZ	CCAP1982_LOCUS3091|CAD6994335.1|CCAP
OG0009630	LOC108020797|XP_016944664.1|DSUZ	CCAP1982_LOCUS3088|CAD6994332.1|CCAP
OG0009631	LOC108011584|XP_016932241.1|DSUZ	CCAP1982_LOCUS3064|CAD6994305.1|CCAP
OG0009632	LOC108004645|XP_016923085.1|DSUZ	CCAP1982_LOCUS3956|CAD6995237.1|CCAP
OG0009633	LOC108008663|XP_016928042.1|DSUZ	CCAP1982_LOCUS3893|CAD6995172.1|CCAP
OG0009634	LOC108010852|XP_016931313.2|DSUZ	CCAP1982_LOCUS2248|CAD6993435.1|CCAP
OG0009635	LOC108015944|XP_016938015.2|DSUZ	CCAP1982_LOCUS1445|CAD6992596.1|CCAP
OG0009636	LOC108012552|XP_016933453.1|DSUZ	CCAP1982_LOCUS2928|CAD6994162.1|CCAP
OG0009637	LOC108016439|XP_016938582.2|DSUZ	CCAP1982_LOCUS2954|CAD6994189.1|CCAP
OG0009638	LOC108014892|XP_016936599.1|DSUZ	CCAP1982_LOCUS3008|CAD6994247.1|CCAP
OG0009639	LOC108014246|XP_016935773.2|DSUZ	CCAP1982_LOCUS3583|CAD6994848.1|CCAP
