Orthogroup	DSUZ.longest_only	DBIA.longest_only
OG0009168	LOC108013443|XP_016934807.2|DSUZ	LOC108028676|XP_016956100.1|DBIA
OG0009169	LOC108013087|XP_016934209.1|DSUZ	LOC108034919|XP_016965661.1|DBIA
OG0009170	LOC108007494|XP_016926665.2|DSUZ	LOC108034678|XP_016965109.1|DBIA
OG0009171	LOC118877374|XP_036671805.1|DSUZ	LOC108034891|XP_016965591.1|DBIA
OG0009172	LOC108014002|XP_036671656.1|DSUZ	LOC108030655|XP_016959160.1|DBIA
OG0009173	LOC108013182|XP_016934372.1|DSUZ	LOC108035226|XP_016966245.1|DBIA
OG0009174	LOC108018974|XP_016942065.2|DSUZ	LOC108025650|XP_016951678.1|DBIA
OG0009175	LOC108007876|XP_016927133.1|DSUZ	LOC108036773|XP_016968601.1|DBIA
OG0009176	LOC108012465|XP_016933344.1|DSUZ	LOC108035650|XP_016966845.1|DBIA
OG0009178	LOC108007024|XP_036671694.1|DSUZ	LOC108030672|XP_016959187.1|DBIA
OG0009179	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ	LOC108030764|XP_016959306.1|DBIA
OG0009180	LOC108012641|XP_016933552.1|DSUZ	LOC108034957|XP_016965737.1|DBIA
OG0009181	LOC108005741|XP_016924558.1|DSUZ	LOC108028711|XP_016956150.1|DBIA
OG0009182	LOC108011757|XP_036670421.1|DSUZ	LOC108030660|XP_016959171.1|DBIA
OG0009183	LOC108012237|XP_016933023.1|DSUZ	LOC108034396|XP_016964766.1|DBIA
OG0009184	LOC108007691|XP_016926903.1|DSUZ	LOC108030721|XP_016959252.1|DBIA
OG0009185	LOC108017636|XP_016940233.1|DSUZ	LOC108030905|XP_016959573.1|DBIA
OG0009186	LOC108012437|XP_016933292.1|DSUZ	LOC108028787|XP_016956256.1|DBIA
OG0009187	LOC108018292|XP_016941307.1|DSUZ	LOC108032111|XP_016961431.1|DBIA
OG0009188	LOC108008620|XP_016927990.1|DSUZ	LOC108023125|XP_016947883.1|DBIA
OG0009189	LOC108018820|XP_016941894.2|DSUZ	LOC108035538|XP_016966694.1|DBIA
OG0009190	LOC108012693|XP_016933609.1|DSUZ	LOC108034632|XP_016965059.1|DBIA
OG0009191	LOC108008192|XP_016927472.1|DSUZ	LOC108022065|XP_016946399.1|DBIA
OG0009192	LOC108015066|XP_016936795.1|DSUZ	LOC108023633|XP_016948738.1|DBIA
OG0009194	LOC108017935|XP_016940643.1|DSUZ	LOC108029875|XP_016957855.1|DBIA
OG0009195	LOC108012722|XP_016933643.1|DSUZ	LOC108034690|XP_016965120.1|DBIA
OG0009196	LOC108012256|XP_016933044.1|DSUZ	LOC108034460|XP_016964833.1|DBIA
OG0009197	LOC108012307|XP_016933097.2|DSUZ	LOC108028808|XP_016956282.1|DBIA
OG0009198	LOC108007541|XP_016926720.2|DSUZ	LOC108030514|XP_016958891.1|DBIA
OG0009199	LOC108015798|XP_016937847.2|DSUZ	LOC108028135|XP_016955280.1|DBIA
OG0009200	LOC108009950|XP_016930186.1|DSUZ	LOC108022898|XP_016947586.1|DBIA
OG0009201	LOC108017890|XP_016940548.1|DSUZ	LOC108030455|XP_016958837.1|DBIA
OG0009202	LOC108008826|XP_036669464.1|DSUZ	LOC108022374|XP_016946744.1|DBIA
OG0009203	LOC108019675|XP_016943055.1|DSUZ	LOC108029414|XP_016957137.1|DBIA
OG0009204	LOC108008623|XP_016927993.1|DSUZ	LOC108029436|XP_016957172.1|DBIA
OG0009204	LOC108008829|XP_016928226.1|DSUZ	LOC108029411|XP_016957133.1|DBIA
OG0009205	LOC108008931|XP_016928331.1|DSUZ	LOC108029390|XP_016957106.1|DBIA
OG0009206	LOC108009019|XP_016928480.1|DSUZ	LOC108022494|XP_016946936.1|DBIA
OG0009207	LOC108012026|XP_036673352.1|DSUZ	LOC108026087|XP_016952274.1|DBIA
OG0009209	LOC118877909|XP_036674335.1|DSUZ	LOC108024318|XP_016949709.1|DBIA
OG0009210	LOC108017873|XP_016940523.1|DSUZ	LOC108029970|XP_016957965.1|DBIA
OG0009211	LOC108021454|XP_016945669.1|DSUZ	LOC108034185|XP_016964493.1|DBIA
OG0009214	LOC108012716|XP_016933633.1|DSUZ	LOC108034684|XP_016965113.1|DBIA
OG0009215	LOC108017811|XP_016940451.1|DSUZ	LOC108030385|XP_016958747.1|DBIA
OG0009221	LOC108010037|XP_016930337.1|DSUZ	LOC108033458|XP_016963283.1|DBIA
OG0009222	LOC108018923|XP_016942004.1|DSUZ	LOC108025887|XP_016952052.1|DBIA
OG0009224	LOC108011067|XP_016931619.1|DSUZ	LOC108027018|XP_016953703.1|DBIA
OG0009225	LOC108016586|XP_016938759.1|DSUZ	LOC108023547|XP_016948614.1|DBIA
OG0009228	LOC108019167|XP_016942414.1|DSUZ	LOC108024016|XP_016949265.1|DBIA
OG0009229	LOC108014407|XP_016936006.2|DSUZ	LOC108027295|XP_016954176.1|DBIA
OG0009231	LOC108018977|XP_016942069.1|DSUZ	LOC108033012|XP_016962628.1|DBIA
OG0009232	LOC108016518|XP_036676157.1|DSUZ	LOC108021959|XP_016946278.1|DBIA
OG0009234	LOC108004595|XP_016923022.1|DSUZ	LOC108033091|XP_016962776.1|DBIA
OG0009236	LOC108005631|XP_016924431.1|DSUZ	LOC108035139|XP_016966070.1|DBIA
OG0009237	LOC108021381|XP_016945565.1|DSUZ	LOC108034334|XP_016964702.1|DBIA
OG0009238	LOC108018651|XP_016941712.2|DSUZ	LOC108030674|XP_016959191.1|DBIA
OG0009239	LOC108006887|XP_016925960.1|DSUZ	LOC108030755|XP_016959295.1|DBIA
OG0009241	LOC108021231|XP_016945326.1|DSUZ	LOC108027874|XP_016954978.1|DBIA
OG0009245	LOC108018602|XP_016941651.2|DSUZ	LOC108025396|XP_016951365.1|DBIA
OG0009247	LOC118877790|XP_036673763.1|DSUZ	LOC108023472|XP_016948482.1|DBIA
OG0009248	LOC108013723|XP_016935152.1|DSUZ	LOC108024005|XP_016949236.1|DBIA
OG0009249	LOC108021686|XP_016946000.1|DSUZ	LOC108033383|XP_016963191.1|DBIA
OG0009251	LOC108005660|XP_016924471.1|DSUZ	LOC108033416|XP_016963230.1|DBIA
OG0009252	LOC108015261|XP_016937106.1|DSUZ	LOC108024194|XP_016949529.1|DBIA
OG0009253	LOC108014994|XP_016936705.1|DSUZ	LOC108023650|XP_016948758.1|DBIA
OG0009254	LOC108016549|XP_036676563.1|DSUZ	LOC108023710|XP_016948829.1|DBIA
OG0009255	LOC108016856|XP_016939210.1|DSUZ	LOC108023437|XP_016948416.1|DBIA
OG0009256	LOC108004850|XP_016923421.1|DSUZ	LOC108035806|XP_016967042.1|DBIA
OG0009257	LOC108005125|XP_036677200.1|DSUZ	LOC108033077|XP_016962735.1|DBIA
OG0009258	LOC108005366|XP_036677040.1|DSUZ	LOC108025793|XP_016951917.1|DBIA
OG0009259	LOC108019110|XP_016942320.1|DSUZ	LOC108033089|XP_016962773.1|DBIA
OG0009260	LOC108020467|XP_016944281.1|DSUZ	LOC108027168|XP_016953939.1|DBIA
OG0009261	LOC108013732|XP_016935165.1|DSUZ	LOC108024010|XP_016949246.1|DBIA
OG0009262	LOC108011108|XP_016931669.2|DSUZ	LOC108033213|XP_016962957.1|DBIA
OG0009263	LOC108015194|XP_016937003.1|DSUZ	LOC108024164|XP_016949467.1|DBIA
OG0009264	LOC108015041|XP_016936762.1|DSUZ	LOC108024264|XP_016949640.1|DBIA
OG0009265	LOC108015059|XP_016936788.1|DSUZ	LOC108024095|XP_016949358.1|DBIA
OG0009266	LOC108011956|XP_036668659.1|DSUZ	LOC108036732|XP_016968519.1|DBIA
OG0009268	LOC108009944|XP_036669636.1|DSUZ	LOC108036432|XP_016968060.1|DBIA
OG0009269	LOC108018606|XP_036673518.1|DSUZ	LOC108025076|XP_016950850.1|DBIA
OG0009270	LOC108008996|XP_016928429.1|DSUZ	LOC108022239|XP_016946587.1|DBIA
OG0009271	LOC108005412|XP_016924161.1|DSUZ	LOC108033118|XP_016962813.1|DBIA
OG0009272	LOC108012771|XP_036672048.1|DSUZ	LOC108028064|XP_016955193.1|DBIA
OG0009273	LOC108008964|XP_016928384.1|DSUZ	LOC108028999|XP_016956533.1|DBIA
OG0009274	LOC108007148|XP_036671781.1|DSUZ	LOC108034947|XP_016965716.1|DBIA
OG0009275	LOC108020179|XP_016943772.1|DSUZ	LOC108023331|XP_016948141.1|DBIA
OG0009276	LOC108017872|XP_016940522.1|DSUZ	LOC108026548|XP_016952987.1|DBIA
OG0009277	LOC108014929|XP_016936638.1|DSUZ	LOC108024085|XP_016949348.1|DBIA
OG0009278	LOC108016574|XP_016938735.1|DSUZ	LOC108023195|XP_016947940.1|DBIA
OG0009279	LOC108010824|XP_036678624.1|DSUZ	LOC108033491|XP_016963318.1|DBIA
OG0009280	LOC108016983|XP_016939418.1|DSUZ	LOC108021972|XP_016946298.1|DBIA
OG0009281	LOC108004769|XP_016923303.1|DSUZ	LOC108025918|XP_016952094.1|DBIA
OG0009282	LOC108012285|XP_016933079.1|DSUZ	LOC108036841|XP_016968695.1|DBIA
OG0009283	LOC108018107|XP_036678405.1|DSUZ	LOC108034927|XP_016965675.1|DBIA
OG0009284	LOC108020718|XP_016944576.1|DSUZ	LOC108035964|XP_016967270.1|DBIA
OG0009285	LOC108020417|XP_016944211.1|DSUZ	LOC108035998|XP_016967366.1|DBIA
OG0009286	LOC108012443|XP_016933300.1|DSUZ	LOC108028759|XP_016956221.1|DBIA
OG0009287	LOC108012487|XP_016933385.1|DSUZ	LOC108028806|XP_016956280.1|DBIA
OG0009288	LOC108011156|XP_016931730.1|DSUZ	LOC108036112|XP_016967580.1|DBIA
OG0009289	LOC108020384|XP_016944131.1|DSUZ	LOC108036014|XP_016967422.1|DBIA
OG0009290	LOC108009000|XP_016928434.1|DSUZ	LOC108022082|XP_016946415.1|DBIA
OG0009291	LOC108020385|XP_036673556.1|DSUZ	LOC108032995|XP_016962606.1|DBIA
OG0009292	LOC108018919|XP_016942000.1|DSUZ	LOC108024053|XP_016949324.1|DBIA
OG0009293	LOC108018982|XP_016942077.1|DSUZ	LOC108023932|XP_016949106.1|DBIA
OG0009294	LOC108008896|XP_016928290.1|DSUZ	LOC108036308|XP_016967806.1|DBIA
OG0009295	LOC108019058|XP_016942173.1|DSUZ	LOC108033055|XP_016962674.1|DBIA
OG0009296	LOC108016308|XP_016938431.2|DSUZ	LOC108025123|XP_016950878.1|DBIA
OG0009297	LOC108016303|XP_036675656.1|DSUZ	LOC108025093|XP_016950844.1|DBIA
OG0009298	LOC108017416|XP_016939930.2|DSUZ, LOC118877792|XP_036673768.1|DSUZ	LOC108031822|XP_016961041.1|DBIA
OG0009299	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ	LOC108031958|XP_016961235.1|DBIA
OG0009300	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ	LOC108031777|XP_016960975.1|DBIA
OG0009301	LOC108012067|XP_036674232.1|DSUZ	LOC108026140|XP_016952358.1|DBIA
OG0009302	LOC118878002|XP_036674905.1|DSUZ	LOC108027042|XP_016953730.1|DBIA
OG0009303	LOC108011001|XP_016931516.2|DSUZ	LOC108031275|XP_016960005.1|DBIA
OG0009304	LOC108015963|XP_016938034.2|DSUZ	LOC108031116|XP_016959816.1|DBIA
OG0009305	LOC108004947|XP_016923534.2|DSUZ	LOC108023640|XP_016948749.1|DBIA
OG0009306	LOC108004670|XP_016923137.1|DSUZ	LOC108025653|XP_016951681.1|DBIA
OG0009307	LOC108012112|XP_016932884.1|DSUZ	LOC108024638|XP_016950173.1|DBIA
OG0009308	LOC108016018|XP_016938102.2|DSUZ	LOC108027347|XP_016954253.1|DBIA
OG0009309	LOC108004938|XP_036673854.1|DSUZ	LOC108024139|XP_016949413.1|DBIA
OG0009310	LOC108014809|XP_016936493.2|DSUZ	LOC108023593|XP_016948690.1|DBIA
OG0009311	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ	LOC108024865|XP_016950496.1|DBIA
OG0009312	LOC108004942|XP_036673809.1|DSUZ	LOC108023622|XP_016948725.1|DBIA
OG0009313	LOC108007375|XP_016926519.2|DSUZ	LOC108024547|XP_016950016.1|DBIA
OG0009314	LOC108014544|XP_036673264.1|DSUZ	LOC108026219|XP_016952529.1|DBIA
OG0009315	LOC108006968|XP_016926062.2|DSUZ	LOC108031709|XP_016960863.1|DBIA
OG0009316	LOC108007972|XP_016927231.2|DSUZ	LOC108031604|XP_016960673.1|DBIA
OG0009317	LOC108020328|XP_036673355.1|DSUZ	LOC108024881|XP_016950515.1|DBIA
OG0009318	LOC108018377|XP_016941410.2|DSUZ	LOC108027154|XP_016953872.1|DBIA
OG0009319	LOC118877671|XP_036673196.1|DSUZ	LOC108026216|XP_016952522.1|DBIA
OG0009320	LOC108014066|XP_016935574.1|DSUZ	LOC108025159|XP_016950925.1|DBIA
OG0009321	LOC108016306|XP_016938429.2|DSUZ	LOC108025134|XP_016950895.1|DBIA
OG0009322	LOC108007650|XP_036674084.1|DSUZ	LOC108032116|XP_016961437.1|DBIA
OG0009323	LOC108016021|XP_016938105.1|DSUZ	LOC108027443|XP_016954384.1|DBIA
OG0009324	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ	LOC108031163|XP_016959870.1|DBIA
OG0009325	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ	LOC108025315|XP_016951218.1|DBIA
OG0009326	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ	LOC108024343|XP_016949734.1|DBIA
OG0009327	LOC108015524|XP_016937483.1|DSUZ	LOC108025460|XP_016951450.1|DBIA
OG0009328	LOC108015471|XP_016937391.2|DSUZ	LOC108025114|XP_016950868.1|DBIA
OG0009329	LOC108011895|XP_036674719.1|DSUZ	LOC108024385|XP_016949778.1|DBIA
OG0009330	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ	LOC108032018|XP_016961313.1|DBIA
OG0009331	LOC108020119|XP_036672742.1|DSUZ	LOC108031159|XP_016959864.1|DBIA
OG0009332	LOC108011577|XP_016932236.2|DSUZ	LOC108025584|XP_016951605.1|DBIA
OG0009333	LOC108005716|XP_036673182.1|DSUZ	LOC108031952|XP_016961227.1|DBIA
OG0009334	LOC108012162|XP_036675493.1|DSUZ	LOC108025180|XP_016950977.1|DBIA
OG0009335	LOC108006101|XP_016925035.2|DSUZ	LOC108031106|XP_016959805.1|DBIA
OG0009336	LOC108010838|XP_016931297.2|DSUZ	LOC108025467|XP_016951460.1|DBIA
OG0009337	LOC108005501|XP_016924294.1|DSUZ	LOC108024830|XP_016950450.1|DBIA
OG0009338	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ	LOC108024993|XP_016950738.1|DBIA
OG0009339	LOC108011613|XP_016932272.1|DSUZ	LOC108024927|XP_016950614.1|DBIA
OG0009340	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ	LOC108031076|XP_016959770.1|DBIA
OG0009341	LOC108018298|XP_016941319.1|DSUZ	LOC108031848|XP_016961089.1|DBIA
OG0009342	LOC108008062|XP_016927334.1|DSUZ	LOC108031120|XP_016959821.1|DBIA
OG0009343	LOC108005611|XP_036672801.1|DSUZ	LOC108032139|XP_016961464.1|DBIA
OG0009344	LOC108016177|XP_016938289.2|DSUZ	LOC108031019|XP_016959708.1|DBIA
OG0009345	LOC108019529|XP_016942856.2|DSUZ	LOC108024663|XP_016950218.1|DBIA
OG0009346	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ	LOC108024422|XP_016949828.1|DBIA
OG0009347	LOC108004993|XP_016923601.2|DSUZ	LOC108025078|XP_016950825.1|DBIA
OG0009348	LOC118877648|XP_036673117.1|DSUZ	LOC108031612|XP_016960692.1|DBIA
OG0009349	LOC108015668|XP_036673732.1|DSUZ	LOC108023335|XP_016948155.1|DBIA
OG0009350	LOC108008039|XP_016927312.2|DSUZ	LOC108025130|XP_016950887.1|DBIA
OG0009351	LOC108008035|XP_036675659.1|DSUZ	LOC108025493|XP_016951497.1|DBIA
OG0009352	LOC108016024|XP_016938108.1|DSUZ	LOC108027021|XP_016953705.1|DBIA
OG0009353	LOC108020519|XP_016944351.1|DSUZ	LOC108031247|XP_016959972.1|DBIA
OG0009354	LOC108021582|XP_016945860.1|DSUZ	LOC108034186|XP_016964497.1|DBIA
OG0009355	LOC108014281|XP_016935817.1|DSUZ	LOC108034052|XP_016964295.1|DBIA
OG0009356	LOC108019614|XP_016942986.1|DSUZ	LOC108034352|XP_016964731.1|DBIA
OG0009357	LOC108021370|XP_016945550.1|DSUZ	LOC108033244|XP_016962998.1|DBIA
OG0009358	LOC108015394|XP_016937306.1|DSUZ	LOC108032538|XP_016961900.1|DBIA
OG0009359	LOC108015384|XP_016937295.1|DSUZ	LOC108032539|XP_016961901.1|DBIA
OG0009360	LOC108009645|XP_016929640.1|DSUZ	LOC108036055|XP_016967486.1|DBIA
OG0009361	LOC108006252|XP_016925194.1|DSUZ	LOC108036144|XP_016967621.1|DBIA
OG0009362	LOC108010550|XP_016930922.1|DSUZ	LOC108036060|XP_016967492.1|DBIA
OG0009363	LOC108021493|XP_016945730.1|DSUZ	LOC108027775|XP_016954826.1|DBIA
OG0009364	LOC108009323|XP_016929086.1|DSUZ	LOC108029222|XP_016956905.1|DBIA
OG0009365	LOC108021111|XP_016945143.1|DSUZ	LOC108027841|XP_016954918.1|DBIA
OG0009366	LOC108006484|XP_016925499.1|DSUZ	LOC108033394|XP_016963201.1|DBIA
OG0009367	LOC108006309|XP_016925293.1|DSUZ	LOC108034275|XP_016964623.1|DBIA
OG0009368	LOC108020974|XP_016944918.1|DSUZ	LOC108029057|XP_016956613.1|DBIA
OG0009369	LOC108016736|XP_016938965.1|DSUZ	LOC108029124|XP_016956731.1|DBIA
OG0009370	LOC108017471|XP_016940006.1|DSUZ	LOC108033355|XP_016963154.1|DBIA
OG0009371	LOC108009985|XP_016930252.1|DSUZ	LOC108033361|XP_016963161.1|DBIA
OG0009372	LOC108014207|XP_016935736.1|DSUZ	LOC108029095|XP_016956674.1|DBIA
OG0009373	LOC108006546|XP_016925570.1|DSUZ	LOC108034311|XP_016964670.1|DBIA
OG0009374	LOC108021190|XP_016945267.1|DSUZ	LOC108035018|XP_016965854.1|DBIA
OG0009376	LOC108018143|XP_016941095.1|DSUZ	LOC108027670|XP_016954704.1|DBIA
OG0009377	LOC108005388|XP_016924141.1|DSUZ	LOC108032825|XP_016962329.1|DBIA
OG0009378	LOC108007826|XP_016927081.1|DSUZ	LOC108032358|XP_016961659.1|DBIA
OG0009379	LOC108020367|XP_016944081.1|DSUZ	LOC108033790|XP_016963887.1|DBIA
OG0009380	LOC108009957|XP_016930206.1|DSUZ	LOC108035267|XP_016966317.1|DBIA
OG0009381	LOC108006957|XP_016926054.1|DSUZ	LOC108034342|XP_016964714.1|DBIA
OG0009382	LOC108020936|XP_016944857.1|DSUZ	LOC108033236|XP_016962989.1|DBIA
OG0009384	LOC108018032|XP_016940899.1|DSUZ	LOC108033636|XP_016963544.1|DBIA
OG0009385	LOC108011782|XP_016932510.1|DSUZ	LOC108033553|XP_016963388.1|DBIA
OG0009386	LOC108016275|XP_016938395.1|DSUZ	LOC108032553|XP_016961920.1|DBIA
OG0009387	LOC108018092|XP_016940985.1|DSUZ	LOC108030176|XP_016958407.1|DBIA
OG0009388	LOC108017786|XP_016940417.1|DSUZ	LOC108030419|XP_016958795.1|DBIA
OG0009389	LOC108010092|XP_016930400.1|DSUZ	LOC108023006|XP_016947728.1|DBIA
OG0009390	LOC108009617|XP_016929591.1|DSUZ	LOC108022625|XP_016947158.1|DBIA
OG0009391	LOC108021010|XP_016944979.1|DSUZ	LOC108029178|XP_016956830.1|DBIA
OG0009392	LOC108017758|XP_016940360.1|DSUZ	LOC108029909|XP_016957889.1|DBIA
OG0009393	LOC108005927|XP_036674949.1|DSUZ	LOC108032873|XP_016962362.1|DBIA
OG0009394	LOC108008608|XP_016927977.1|DSUZ	LOC108022202|XP_016946543.1|DBIA
OG0009395	LOC118876965|XP_036669496.1|DSUZ	LOC108026510|XP_016952945.1|DBIA
OG0009396	LOC108008977|XP_016928409.1|DSUZ	LOC108022381|XP_016946752.1|DBIA
OG0009397	LOC108009240|XP_016928897.1|DSUZ	LOC108026797|XP_016953446.1|DBIA
OG0009398	LOC108008848|XP_016928243.1|DSUZ	LOC108022459|XP_016946855.1|DBIA
OG0009399	LOC108010006|XP_016930285.1|DSUZ	LOC108022824|XP_016947456.1|DBIA
OG0009400	LOC108008816|XP_016928211.1|DSUZ	LOC108036289|XP_016967790.1|DBIA
OG0009401	LOC108011174|XP_016931753.1|DSUZ	LOC108033483|XP_016963311.1|DBIA
OG0009402	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ	LOC108024537|XP_016949994.1|DBIA
OG0009403	LOC108008736|XP_016928122.1|DSUZ	LOC108036278|XP_016967778.1|DBIA
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	LOC108030326|XP_016958672.1|DBIA
OG0009405	LOC108008414|XP_016927748.1|DSUZ	LOC108036190|XP_016967670.1|DBIA
OG0009406	LOC108008990|XP_016928422.1|DSUZ	LOC108036309|XP_016967807.1|DBIA
OG0009407	LOC108008447|XP_016927788.1|DSUZ	LOC108036229|XP_016967729.1|DBIA
OG0009408	LOC108009111|XP_016928671.1|DSUZ	LOC108022885|XP_016947572.1|DBIA
OG0009409	LOC108009831|XP_016930010.1|DSUZ	LOC108022091|XP_016946423.1|DBIA
OG0009410	LOC108008998|XP_016928431.1|DSUZ	LOC108022405|XP_016946780.1|DBIA
OG0009411	LOC108019904|XP_016943482.1|DSUZ	LOC108029718|XP_016957683.1|DBIA
OG0009412	LOC108018117|XP_016941033.1|DSUZ	LOC108030237|XP_016958519.1|DBIA
OG0009413	LOC108017762|XP_016940368.1|DSUZ	LOC108029969|XP_016957964.1|DBIA
OG0009414	LOC108017759|XP_016940361.1|DSUZ	LOC108030465|XP_016958849.1|DBIA
OG0009415	LOC108017845|XP_016940489.1|DSUZ	LOC108029989|XP_016957988.1|DBIA
OG0009416	LOC108008894|XP_016928287.1|DSUZ	LOC108026969|XP_016953674.1|DBIA
OG0009417	LOC108008925|XP_016928323.1|DSUZ	LOC108026971|XP_016953676.1|DBIA
OG0009418	LOC108008869|XP_016928263.1|DSUZ	LOC108026592|XP_016953053.1|DBIA
OG0009419	LOC108008917|XP_016928312.1|DSUZ	LOC108026723|XP_016953322.1|DBIA
OG0009420	LOC108008790|XP_016928175.2|DSUZ	LOC108026726|XP_016953326.1|DBIA
OG0009421	LOC108010303|XP_016930674.1|DSUZ	LOC108023016|XP_016947739.1|DBIA
OG0009422	LOC108018125|XP_016941052.1|DSUZ	LOC108030248|XP_016958544.1|DBIA
OG0009423	LOC108008337|XP_016927653.1|DSUZ	LOC108036448|XP_016968083.1|DBIA
OG0009424	LOC108008616|XP_016927986.1|DSUZ	LOC108022807|XP_016947430.1|DBIA
OG0009425	LOC108019622|XP_016942992.1|DSUZ	LOC108029790|XP_016957790.1|DBIA
OG0009426	LOC108019640|XP_016943012.2|DSUZ	LOC108029371|XP_016957088.1|DBIA
OG0009427	LOC108018023|XP_016940876.1|DSUZ	LOC108030275|XP_016958590.1|DBIA
OG0009428	LOC108009028|XP_016928489.1|DSUZ	LOC108026523|XP_016952958.1|DBIA
OG0009429	LOC108008647|XP_016928022.1|DSUZ	LOC108029383|XP_016957100.1|DBIA
OG0009430	LOC108009118|XP_016928682.1|DSUZ	LOC108022505|XP_016946960.1|DBIA
OG0009431	LOC108009878|XP_016930074.1|DSUZ	LOC108026896|XP_016953594.1|DBIA
OG0009432	LOC108009838|XP_016930015.1|DSUZ	LOC108026645|XP_016953157.1|DBIA
OG0009433	LOC108010260|XP_016930605.1|DSUZ	LOC108026660|XP_016953188.1|DBIA
OG0009434	LOC108009667|XP_016929686.1|DSUZ	LOC108026801|XP_016953452.1|DBIA
OG0009435	LOC108010096|XP_016930405.1|DSUZ	LOC108026856|XP_016953524.1|DBIA
OG0009436	LOC108019737|XP_016943158.1|DSUZ	LOC108029474|XP_016957220.1|DBIA
OG0009437	LOC108009146|XP_016928739.1|DSUZ	LOC108036322|XP_016967824.1|DBIA
OG0009438	LOC108019691|XP_016943073.2|DSUZ	LOC108029786|XP_016957785.1|DBIA
OG0009439	LOC108019567|XP_016942894.1|DSUZ	LOC108029480|XP_016957233.1|DBIA
OG0009440	LOC108017936|XP_016940644.1|DSUZ	LOC108026875|XP_016953555.1|DBIA
OG0009441	LOC108005487|XP_016924280.2|DSUZ	LOC108024773|XP_016950375.1|DBIA
OG0009442	LOC108018917|XP_016941998.1|DSUZ	LOC108033105|XP_016962794.1|DBIA
OG0009443	LOC108008898|XP_016928292.1|DSUZ	LOC108022398|XP_016946772.1|DBIA
OG0009444	LOC108005205|XP_016923881.1|DSUZ	LOC108024052|XP_016949318.1|DBIA
OG0009445	LOC108006294|XP_016925244.1|DSUZ	LOC108025626|XP_016951651.1|DBIA
OG0009446	LOC108016925|XP_016939340.1|DSUZ	LOC108023440|XP_016948418.1|DBIA
OG0009447	LOC108006544|XP_016925564.1|DSUZ	LOC108023916|XP_016949089.1|DBIA
OG0009448	LOC108005210|XP_016923888.1|DSUZ	LOC108033186|XP_016962917.1|DBIA
OG0009449	LOC108015294|XP_016937158.1|DSUZ	LOC108023583|XP_016948669.1|DBIA
OG0009450	LOC108019212|XP_036675802.1|DSUZ	LOC108025873|XP_016952034.1|DBIA
OG0009451	LOC108021512|XP_016945758.1|DSUZ	LOC108034099|XP_016964361.1|DBIA
OG0009452	LOC108015272|XP_016937123.1|DSUZ	LOC108024127|XP_016949398.1|DBIA
OG0009453	LOC108016075|XP_016938158.1|DSUZ	LOC108031482|XP_016960448.1|DBIA
OG0009454	LOC108020268|XP_016943880.2|DSUZ	LOC108035885|XP_016967129.1|DBIA
OG0009455	LOC108016655|XP_016938852.1|DSUZ	LOC108021965|XP_016946290.1|DBIA
OG0009456	LOC108004579|XP_016923008.1|DSUZ	LOC108033209|XP_016962949.1|DBIA
OG0009457	LOC108013706|XP_016935116.1|DSUZ	LOC108021897|XP_016946204.1|DBIA
OG0009458	LOC108020177|XP_036676818.1|DSUZ	LOC108023398|XP_016948333.1|DBIA
OG0009459	LOC108013458|XP_036670272.1|DSUZ	LOC108030071|XP_016958165.1|DBIA
OG0009460	LOC108007082|XP_036671837.1|DSUZ	LOC108035582|XP_016966742.1|DBIA
OG0009461	LOC108007079|XP_036672143.1|DSUZ	LOC108035603|XP_016966771.1|DBIA
OG0009462	LOC108013589|XP_016935005.1|DSUZ	LOC108031105|XP_016959808.1|DBIA
OG0009463	LOC108006798|XP_036670687.1|DSUZ	LOC108035102|XP_016966020.1|DBIA
OG0009464	LOC108012724|XP_016933645.1|DSUZ	LOC108034672|XP_016965101.1|DBIA
OG0009465	LOC108012628|XP_016933539.2|DSUZ	LOC108035702|XP_016966913.1|DBIA
OG0009466	LOC108006868|XP_016925925.1|DSUZ	LOC108028636|XP_016956049.1|DBIA
OG0009467	LOC108019505|XP_016942823.2|DSUZ	LOC108034717|XP_016965147.1|DBIA
OG0009468	LOC108013605|XP_016935032.1|DSUZ	LOC108035521|XP_016966676.1|DBIA
OG0009469	LOC108012498|XP_036670609.1|DSUZ	LOC108028306|XP_016955518.1|DBIA
