Orthogroup	DSUZ.longest_only	DPSE.longest_only
OG0010592	LOC108009520|XP_016929438.1|DSUZ	LOC4816292|XP_001355876.3|DPSE
OG0010593	LOC108006219|XP_016925145.2|DSUZ	LOC4812990|XP_001353295.3|DPSE
OG0010594	LOC108005761|XP_016924578.2|DSUZ	LOC6897354|XP_002137507.2|DPSE
OG0010595	LOC108014631|XP_016936282.2|DSUZ	LOC4812740|XP_001353118.3|DPSE
OG0010596	LOC108012922|XP_016933936.1|DSUZ	LOC6903559|XP_002132432.3|DPSE
OG0010597	LOC108012993|XP_016934054.1|DSUZ	LOC6903199|XP_002132898.2|DPSE
OG0010598	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ	LOC4811918|XP_001352391.3|DPSE
OG0010599	LOC108021729|XP_016946056.1|DSUZ	LOC4816445|XP_001356127.2|DPSE
OG0010600	LOC108021234|XP_016945332.1|DSUZ	LOC4817952|XP_001357341.3|DPSE
OG0010601	LOC108017197|XP_016939684.1|DSUZ	LOC6899288|XP_002136238.2|DPSE
OG0010603	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ	LOC4801541|XP_001358615.2|DPSE, LOC6901635|XP_002134305.1|DPSE
OG0010610	LOC118879381|XP_036678145.1|DSUZ, LOC118879384|XP_036678146.1|DSUZ	LOC117185115|XP_033240946.1|DPSE
OG0010619	LOC108012356|XP_016933197.1|DSUZ	LOC6902308|XP_002133835.2|DPSE
OG0010621	LOC108005206|XP_016923887.1|DSUZ	LOC6901036|XP_015042217.2|DPSE
OG0010622	LOC118877693|XP_036673390.1|DSUZ	LOC26532324|XP_033234524.1|DPSE
OG0010624	LOC108006973|XP_036673069.1|DSUZ	LOC4802727|XP_001359591.4|DPSE
OG0010626	LOC108006143|XP_016925087.2|DSUZ	LOC6898002|XP_002138095.5|DPSE
OG0010628	LOC108011607|XP_016932268.2|DSUZ	LOC6897781|XP_003736817.2|DPSE
OG0010629	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ	LOC4801990|XP_015037524.1|DPSE
OG0010630	LOC108010572|XP_016930940.2|DSUZ	LOC4800890|XP_001358086.4|DPSE
OG0010632	LOC108008103|XP_016927382.1|DSUZ	LOC4804515|XP_001361066.5|DPSE
OG0010633	LOC108017998|XP_016940835.1|DSUZ	LOC117183672|XP_033234254.1|DPSE
OG0010634	LOC108019623|XP_016942993.1|DSUZ	LOC6898069|XP_002138154.1|DPSE
OG0010635	LOC108009915|XP_016930128.1|DSUZ	LOC4803418|XP_001360133.4|DPSE
OG0010636	LOC108008173|XP_016927453.1|DSUZ	LOC4805657|XP_001362019.2|DPSE
OG0010637	LOC108006725|XP_016925760.1|DSUZ	LOC6902533|XP_002133073.2|DPSE
OG0010638	LOC108005424|XP_016924190.1|DSUZ	LOC6901958|XP_002133492.1|DPSE
OG0010639	LOC108004584|XP_016923014.1|DSUZ	LOC4815150|XP_001354722.1|DPSE
OG0010640	LOC108004583|XP_016923011.1|DSUZ	LOC4815322|XP_001354721.3|DPSE
OG0010641	LOC108021835|XP_016946130.1|DSUZ	LOC4814899|XP_001354717.2|DPSE
OG0010642	LOC108019220|XP_016942505.1|DSUZ	LOC4814984|XP_001355027.2|DPSE
OG0010643	LOC108016588|XP_016938762.1|DSUZ	LOC4816051|XP_001355440.3|DPSE
OG0010644	LOC108015049|XP_016936778.1|DSUZ	LOC6902182|XP_002133709.2|DPSE
OG0010645	LOC108005505|XP_016924301.1|DSUZ	LOC6901983|XP_002133517.2|DPSE
OG0010647	LOC108006839|XP_016925877.1|DSUZ	LOC26533064|XP_015042672.2|DPSE
OG0010648	LOC108005752|XP_016924568.1|DSUZ	LOC4813150|XP_001353462.4|DPSE
OG0010650	LOC108012664|XP_016933580.1|DSUZ	LOC4812716|XP_001353095.2|DPSE
OG0010651	LOC108010527|XP_036671828.1|DSUZ	LOC6900013|XP_002135378.3|DPSE
OG0010653	LOC108005042|XP_016923669.2|DSUZ	LOC6903685|XP_002136787.3|DPSE
OG0010655	LOC108007524|XP_036671365.1|DSUZ	LOC26532010|XP_015042546.2|DPSE
OG0010657	LOC108005472|XP_036676975.1|DSUZ	LOC6901929|XP_002133463.1|DPSE
OG0010658	LOC108005145|XP_036677293.1|DSUZ	LOC6902012|XP_002133546.2|DPSE
OG0010659	LOC108016665|XP_016938869.1|DSUZ	LOC6901129|XP_002134604.2|DPSE
OG0010660	LOC108013697|XP_016935104.1|DSUZ	LOC4814415|XP_001354477.2|DPSE
OG0010661	LOC108014939|XP_036676454.1|DSUZ	LOC6901901|XP_002133436.2|DPSE
OG0010662	LOC108015027|XP_016936746.1|DSUZ	LOC4814409|XP_001354490.4|DPSE
OG0010663	LOC108015281|XP_016937139.1|DSUZ	LOC4815349|XP_001355044.1|DPSE
OG0010664	LOC108019024|XP_016942127.1|DSUZ	LOC4814988|XP_001354953.2|DPSE
OG0010665	LOC108010442|XP_016930789.1|DSUZ	LOC4814287|XP_001354343.2|DPSE
OG0010666	LOC108015395|XP_016937303.1|DSUZ	LOC4815482|XP_001355694.3|DPSE
OG0010667	LOC108006550|XP_016925571.1|DSUZ	LOC4814907|XP_001354889.3|DPSE
OG0010668	LOC118876743|XP_016924293.1|DSUZ	LOC6901501|XP_002134187.2|DPSE
OG0010669	LOC108021809|XP_016946101.1|DSUZ	LOC4815238|XP_033237427.1|DPSE
OG0010670	LOC108018873|XP_016941951.1|DSUZ	LOC6901273|XP_033239910.1|DPSE
OG0010671	LOC108018879|XP_016941957.2|DSUZ	LOC6901280|XP_002133981.2|DPSE
OG0010672	LOC108012238|XP_016933024.2|DSUZ	LOC6901982|XP_002133516.2|DPSE
OG0010673	LOC108005207|XP_016923884.1|DSUZ	LOC4814452|XP_001354576.4|DPSE
OG0010674	LOC108015269|XP_016937120.1|DSUZ	LOC4815586|XP_001355710.2|DPSE
OG0010675	LOC108016667|XP_016938872.1|DSUZ	LOC6901409|XP_002134095.2|DPSE
OG0010676	LOC108015231|XP_016937064.1|DSUZ	LOC6897869|XP_002137971.2|DPSE
OG0010677	LOC108004738|XP_016923253.1|DSUZ	LOC4815577|XP_001355398.2|DPSE
OG0010678	LOC108010428|XP_016930777.1|DSUZ	LOC4814290|XP_001354357.1|DPSE
OG0010679	LOC108016578|XP_016938749.1|DSUZ	LOC6903586|XP_002132453.2|DPSE
OG0010680	LOC108004773|XP_016923309.1|DSUZ	LOC6897514|XP_002137663.2|DPSE
OG0010681	LOC108004612|XP_016923041.1|DSUZ	LOC6901769|XP_033240194.1|DPSE
OG0010682	LOC108004617|XP_016923046.1|DSUZ	LOC6901766|XP_002134436.2|DPSE
OG0010683	LOC108012365|XP_036678643.1|DSUZ	LOC4817824|XP_015035434.2|DPSE
OG0010684	LOC108010915|XP_016931407.1|DSUZ	LOC6903018|XP_002132740.3|DPSE
OG0010685	LOC108021420|XP_016945620.1|DSUZ	LOC6899226|XP_002136298.2|DPSE
OG0010686	LOC108012155|XP_016932939.1|DSUZ	LOC6903446|XP_002132325.2|DPSE
OG0010687	LOC108012598|XP_016933509.1|DSUZ	LOC6904036|XP_002136482.3|DPSE
OG0010688	LOC108021524|XP_016945772.1|DSUZ	LOC6903304|XP_002132492.3|DPSE
OG0010689	LOC108010947|XP_016931451.1|DSUZ	LOC4817032|XP_015035782.2|DPSE
OG0010690	LOC108008413|XP_016927751.1|DSUZ	LOC4816577|XP_001356053.2|DPSE
OG0010691	LOC108021077|XP_016945079.1|DSUZ	LOC26534258|XP_015036673.1|DPSE
OG0010692	LOC108021078|XP_016945080.1|DSUZ	LOC26532454|XP_015036670.2|DPSE
OG0010693	LOC108007190|XP_016926317.1|DSUZ	LOC6903595|XP_033235798.1|DPSE
OG0010694	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ	LOC4816395|XP_033235571.1|DPSE
OG0010695	LOC108019025|XP_016942128.1|DSUZ	LOC6902985|XP_002132707.1|DPSE
OG0010696	LOC108009677|XP_016929707.1|DSUZ	LOC4817534|XP_001356948.2|DPSE
OG0010697	LOC108020952|XP_016944883.2|DSUZ	LOC4816123|XP_001355778.3|DPSE
OG0010698	LOC118879743|XP_036678557.1|DSUZ	LOC26532983|XP_015036924.1|DPSE
OG0010699	LOC108012308|XP_016933101.1|DSUZ	LOC4818033|XP_001357278.2|DPSE
OG0010700	LOC108012703|XP_016933623.1|DSUZ	LOC4816346|XP_033235617.1|DPSE
OG0010701	LOC108010719|XP_016931131.1|DSUZ	LOC6902535|XP_002133075.2|DPSE
OG0010702	LOC108010321|XP_016930721.1|DSUZ	LOC117184082|XP_033236103.1|DPSE, LOC6902802|XP_002132539.2|DPSE
OG0010703	LOC108021498|XP_016945735.1|DSUZ	LOC4817247|XP_001356740.4|DPSE
OG0010704	LOC108011570|XP_016932232.1|DSUZ	LOC4817760|XP_001357112.3|DPSE
OG0010705	LOC108012667|XP_016933583.1|DSUZ	LOC6900944|XP_002134645.1|DPSE
OG0010706	LOC108013412|XP_016934758.1|DSUZ	LOC4813152|XP_001353782.3|DPSE
OG0010707	LOC108014454|XP_016936064.2|DSUZ	LOC6900069|XP_033239567.1|DPSE
OG0010708	LOC108014682|XP_036670642.1|DSUZ	LOC6902828|XP_002132564.2|DPSE
OG0010709	LOC108019464|XP_036671663.1|DSUZ	LOC4812569|XP_001352586.3|DPSE
OG0010710	LOC108020025|XP_016943600.1|DSUZ	LOC4812285|XP_001352597.3|DPSE
OG0010712	LOC108013054|XP_016934160.1|DSUZ	LOC4812711|XP_001353090.1|DPSE
OG0010713	LOC108010510|XP_016930876.1|DSUZ	LOC4813144|XP_001353440.2|DPSE
OG0010714	LOC108005895|XP_016924778.2|DSUZ	LOC6900436|XP_002134827.1|DPSE
OG0010715	LOC108005561|XP_036670514.1|DSUZ	LOC26532847|XP_015043398.1|DPSE
OG0010716	LOC118877452|XP_036672286.1|DSUZ	LOC4812832|XP_001353526.1|DPSE
OG0010717	LOC118877245|XP_036670695.1|DSUZ	LOC26532009|XP_015042552.2|DPSE
OG0010718	LOC108012780|XP_036672366.1|DSUZ	LOC6900626|XP_033237504.1|DPSE
OG0010719	LOC108013958|XP_016935461.2|DSUZ	LOC4802963|XP_003736871.2|DPSE
OG0010720	LOC108011361|XP_036671356.1|DSUZ	LOC4813818|XP_001353150.1|DPSE
OG0010721	LOC108019352|XP_016942661.1|DSUZ	LOC4812997|XP_001353154.3|DPSE
OG0010722	LOC108009389|XP_016929188.1|DSUZ	LOC4805211|XP_001361652.4|DPSE
OG0010723	LOC108007444|XP_016926594.2|DSUZ	LOC6899902|XP_002135270.2|DPSE
OG0010724	LOC108008184|XP_016927465.1|DSUZ	LOC26533119|XP_015039929.2|DPSE
OG0010725	LOC108009021|XP_016928482.1|DSUZ	LOC4804413|XP_033234263.1|DPSE
OG0010726	LOC108008865|XP_016928258.1|DSUZ	LOC6898254|XP_002138320.1|DPSE
OG0010727	LOC108017749|XP_016940350.1|DSUZ	LOC4803455|XP_001360176.2|DPSE
OG0010728	LOC108017745|XP_016940345.2|DSUZ	LOC4803472|XP_001360190.3|DPSE
OG0010729	LOC108018057|XP_036670034.1|DSUZ	LOC4803427|XP_001360142.2|DPSE
OG0010730	LOC108008701|XP_016928086.1|DSUZ	LOC6898915|XP_002138884.2|DPSE
OG0010731	LOC108008699|XP_016928083.1|DSUZ	LOC4804602|XP_001361136.3|DPSE
OG0010732	LOC108008315|XP_016927622.1|DSUZ	LOC26533219|XP_015039153.1|DPSE
OG0010733	LOC108009988|XP_016930251.1|DSUZ	LOC6903655|XP_015034997.1|DPSE
OG0010734	LOC108008716|XP_016928104.1|DSUZ	LOC4803975|XP_001360612.4|DPSE
OG0010735	LOC108008666|XP_016928047.1|DSUZ	LOC4805104|XP_001361561.2|DPSE
OG0010736	LOC108010972|XP_016931483.1|DSUZ	LOC4805673|XP_001362033.3|DPSE
OG0010737	LOC108010720|XP_016931129.1|DSUZ	LOC117183588|XP_033233893.1|DPSE
OG0010738	LOC108017315|XP_016939830.2|DSUZ	LOC4800233|XP_001357546.2|DPSE
OG0010739	LOC108007965|XP_016927223.2|DSUZ	LOC6897433|XP_033232468.1|DPSE
OG0010740	LOC108005923|XP_036675193.1|DSUZ	LOC6897641|XP_003736750.3|DPSE
OG0010741	LOC108019246|XP_016942532.2|DSUZ	LOC6897660|XP_002137799.2|DPSE
OG0010742	LOC118877817|XP_036673862.1|DSUZ	LOC6897455|XP_002137603.2|DPSE, LOC26533150|XP_033236429.1|DPSE
OG0010743	LOC108015572|XP_036672714.1|DSUZ	LOC6898000|XP_002138093.2|DPSE
OG0010744	LOC108013813|XP_036675152.1|DSUZ	LOC4802984|XP_001359792.4|DPSE
OG0010745	LOC108014581|XP_036673242.1|DSUZ	LOC4802337|XP_033234455.1|DPSE
OG0010746	LOC108017073|XP_016939519.2|DSUZ	LOC6896782|XP_033241788.1|DPSE
OG0010747	LOC118876779|XP_036673304.1|DSUZ	LOC6903676|XP_033232512.1|DPSE
OG0010748	LOC108019996|XP_016943568.2|DSUZ	LOC4802081|XP_001359070.1|DPSE
OG0010749	LOC108020643|XP_016944487.1|DSUZ	LOC6901060|XP_015042239.2|DPSE, LOC6900094|XP_002135452.3|DPSE
OG0010750	LOC108020648|XP_016944494.1|DSUZ	LOC6897485|XP_002137634.3|DPSE
OG0010751	LOC108017568|XP_016940144.2|DSUZ	LOC4803258|XP_003736933.1|DPSE
OG0010752	LOC108020588|XP_036677666.1|DSUZ, LOC108016470|XP_016938613.1|DSUZ	LOC6896728|XP_002136941.3|DPSE
OG0010753	LOC108005975|XP_016924902.2|DSUZ	LOC4800925|XP_001358112.4|DPSE
OG0010754	LOC108012122|XP_016932897.2|DSUZ	LOC4801850|XP_001358881.2|DPSE
OG0010755	LOC108010895|XP_016931372.2|DSUZ	LOC4801321|XP_033233141.1|DPSE
OG0010756	LOC108010909|XP_016931398.2|DSUZ	LOC6897148|XP_033233140.1|DPSE
OG0010757	LOC108010729|XP_016931146.2|DSUZ	LOC6896775|XP_033240265.1|DPSE
OG0010758	LOC108007560|XP_016926741.1|DSUZ	LOC4800492|XP_015038574.2|DPSE
OG0010759	LOC108010866|XP_016931334.2|DSUZ	LOC4800342|XP_001357570.3|DPSE
OG0010760	LOC108006034|XP_016924966.1|DSUZ	LOC4803138|XP_001359930.3|DPSE
OG0010761	LOC118878047|XP_036675106.1|DSUZ	LOC4802268|XP_001359222.2|DPSE
OG0010762	LOC108014820|XP_016936506.1|DSUZ	LOC4801094|XP_001358246.3|DPSE
OG0010763	LOC108016196|XP_016938312.2|DSUZ	LOC4800982|XP_033232813.1|DPSE
OG0010764	LOC108018565|XP_036673088.1|DSUZ	LOC6897033|XP_002137218.2|DPSE
OG0010765	LOC108007616|XP_016926811.1|DSUZ	LOC6896834|XP_002137037.3|DPSE
OG0010766	LOC108016208|XP_016938324.2|DSUZ	LOC6897237|XP_002137409.2|DPSE
OG0010767	LOC108013818|XP_036675527.1|DSUZ	LOC4800288|XP_001357607.3|DPSE
OG0010768	LOC108019298|XP_016942606.2|DSUZ	LOC4800754|XP_001357970.3|DPSE
OG0010769	LOC108014837|XP_016936530.2|DSUZ	LOC4801381|XP_001358484.3|DPSE
OG0010770	LOC108019312|XP_016942622.2|DSUZ	LOC4800250|XP_001357638.2|DPSE
OG0010771	LOC108019679|XP_016943058.1|DSUZ	LOC4804027|XP_001360657.2|DPSE
OG0010772	LOC108017345|XP_016939865.1|DSUZ	LOC4802685|XP_001359555.2|DPSE
OG0010773	LOC108017344|XP_016939864.1|DSUZ	LOC6897727|XP_002137836.2|DPSE
OG0010774	LOC108011642|XP_016932322.1|DSUZ	LOC4802736|XP_001359600.2|DPSE
OG0010775	LOC108020006|XP_036674342.1|DSUZ	LOC4801997|XP_033233518.1|DPSE
OG0010776	LOC108014366|XP_016935986.2|DSUZ, LOC108010420|XP_016930769.2|DSUZ, LOC118878240|XP_036675994.1|DSUZ, LOC108007880|XP_016927137.2|DSUZ	LOC4817995|XP_001357417.1|DPSE
OG0010777	LOC118877868|XP_036674086.1|DSUZ, LOC118877810|XP_036673850.1|DSUZ	LOC6897669|XP_002137805.2|DPSE
OG0010778	LOC108019253|XP_036673814.1|DSUZ	LOC4802595|XP_001359486.3|DPSE
OG0010779	LOC108019260|XP_016942550.2|DSUZ	LOC6897656|XP_002137795.2|DPSE
OG0010780	LOC108005970|XP_036672992.1|DSUZ	LOC4800933|XP_001358120.3|DPSE
OG0010781	LOC108006506|XP_016925518.2|DSUZ	LOC4801702|XP_003736577.2|DPSE
OG0010782	LOC108013758|XP_016935205.1|DSUZ	LOC4803263|XP_001360034.5|DPSE
OG0010783	LOC108014586|XP_016936235.1|DSUZ	LOC4802331|XP_001359269.3|DPSE
OG0010784	LOC108009119|XP_016928684.1|DSUZ	LOC117183684|XP_033234318.1|DPSE
OG0010785	LOC108008872|XP_016928266.1|DSUZ	LOC6898947|XP_002138908.2|DPSE
OG0010786	LOC108008702|XP_016928087.1|DSUZ	LOC4804463|XP_001361022.4|DPSE
OG0010787	LOC108008170|XP_036668956.1|DSUZ	LOC6898443|XP_033233448.1|DPSE
OG0010788	LOC108009313|XP_016929058.1|DSUZ	LOC6898237|XP_033234790.1|DPSE
OG0010790	LOC108010306|XP_016930678.1|DSUZ	LOC6898802|XP_002138776.2|DPSE
OG0010791	LOC108012044|XP_016932816.1|DSUZ	LOC6902493|XP_002133038.2|DPSE
OG0010792	LOC108010467|XP_016930827.1|DSUZ	LOC4814372|XP_001354369.3|DPSE
OG0010793	LOC108005658|XP_016924466.1|DSUZ	LOC6901173|XP_033240551.1|DPSE
OG0010794	LOC108005805|XP_016924623.1|DSUZ	LOC6897098|XP_002137282.3|DPSE
OG0010795	LOC108013234|XP_016934456.1|DSUZ	LOC6903171|XP_033235188.1|DPSE
OG0010797	LOC108018824|XP_016941897.2|DSUZ	LOC6897525|XP_002137675.2|DPSE
OG0010798	LOC108013540|XP_016934928.1|DSUZ	LOC6900146|XP_002135486.2|DPSE, LOC4812501|XP_033241099.1|DPSE
OG0010799	LOC108006148|XP_036670888.1|DSUZ	LOC26533010|XP_015035180.2|DPSE
OG0010800	LOC108014099|XP_016935612.2|DSUZ	LOC117184389|XP_033237366.1|DPSE
OG0010801	LOC108020274|XP_016943892.1|DSUZ	LOC4816130|XP_001355756.3|DPSE
OG0010802	LOC108010977|XP_016931487.1|DSUZ	LOC6903248|XP_002132947.1|DPSE
OG0010803	LOC108021205|XP_016945290.1|DSUZ	LOC6901457|XP_033238679.1|DPSE
OG0010804	LOC108021681|XP_016945987.1|DSUZ	LOC4811735|XP_001352307.3|DPSE
OG0010805	LOC108014290|XP_016935842.1|DSUZ	LOC6900662|XP_002135030.2|DPSE
OG0010806	LOC108021049|XP_016945044.1|DSUZ	LOC4817438|XP_033235575.1|DPSE
OG0010807	LOC108020253|XP_016943870.1|DSUZ	LOC4817947|XP_001357206.2|DPSE
OG0010808	LOC108018849|XP_016941926.1|DSUZ	LOC26533594|XP_033238853.1|DPSE
OG0010810	LOC108009778|XP_016929903.1|DSUZ	LOC6898943|XP_015040630.2|DPSE
OG0010820	LOC108012418|XP_016933267.1|DSUZ	LOC4814023|XP_001354150.1|DPSE
OG0010821	LOC108017730|XP_016940366.1|DSUZ	LOC117184035|XP_033235929.1|DPSE, LOC6902679|XP_002133195.2|DPSE
OG0010824	LOC108011417|XP_036670406.1|DSUZ	LOC4812574|XP_033238248.1|DPSE
OG0010825	LOC108019774|XP_016943237.1|DSUZ	LOC6898805|XP_002138779.3|DPSE
OG0010827	LOC108006987|XP_016926083.1|DSUZ	LOC4800357|XP_001357558.3|DPSE
OG0010828	LOC108015021|XP_016936738.1|DSUZ	LOC4815875|XP_001355631.3|DPSE
OG0010830	LOC108009568|XP_016929523.1|DSUZ	LOC117183953|XP_033235519.1|DPSE
OG0010831	LOC118877247|XP_036670715.1|DSUZ	LOC117183938|XP_033235466.1|DPSE, LOC117183939|XP_033235467.1|DPSE
OG0010832	LOC108009914|XP_016930127.1|DSUZ	LOC6898070|XP_002138155.2|DPSE
OG0010833	LOC108009655|XP_016929663.1|DSUZ	LOC6897762|XP_002137867.2|DPSE
OG0010834	LOC108005461|XP_016924246.1|DSUZ	LOC4815842|XP_001355653.1|DPSE
OG0010835	LOC108005154|XP_036675812.1|DSUZ	LOC4814964|XP_033240233.1|DPSE
OG0010836	LOC108012631|XP_016933541.1|DSUZ	LOC4811893|XP_001352475.2|DPSE
OG0010837	LOC108012672|XP_016933587.1|DSUZ	LOC4812354|XP_001353004.4|DPSE
OG0010838	LOC118877519|XP_036672448.1|DSUZ, LOC108020435|XP_036671090.1|DSUZ	LOC117184451|XP_033237975.1|DPSE
OG0010839	LOC108006218|XP_016925144.1|DSUZ	LOC4812868|XP_033241068.1|DPSE, LOC117185406|XP_033241550.1|DPSE
OG0010840	LOC108006220|XP_016925146.2|DSUZ	LOC4813736|XP_001353294.2|DPSE
OG0010841	LOC108008432|XP_016927774.1|DSUZ	LOC4816291|XP_001356247.2|DPSE
OG0010842	LOC108006650|XP_016925676.1|DSUZ	LOC6898019|XP_002138108.2|DPSE
OG0010843	LOC108008484|XP_016927832.1|DSUZ	LOC26532188|XP_033233566.1|DPSE
OG0010844	LOC108020502|XP_016944320.1|DSUZ, LOC118877632|XP_036673025.1|DSUZ	LOC13036408|XP_003736560.2|DPSE
OG0010845	LOC108016704|XP_016938920.1|DSUZ	LOC6901800|XP_002134468.1|DPSE
OG0010846	LOC108014071|XP_016935580.2|DSUZ	LOC4802192|XP_003736687.2|DPSE
OG0010847	LOC108004676|XP_016923151.1|DSUZ	LOC4816003|XP_015041095.2|DPSE
OG0010850	LOC108005219|XP_016923898.1|DSUZ	LOC4815533|XP_001355378.3|DPSE
OG0010852	LOC108009889|XP_016930096.1|DSUZ	LOC6902244|XP_002133771.1|DPSE, LOC6902837|XP_002132573.2|DPSE
OG0010853	LOC108016687|XP_016938899.1|DSUZ	LOC4815663|XP_001355228.1|DPSE
OG0010854	LOC108006520|XP_036676588.1|DSUZ	LOC6901505|XP_033239268.1|DPSE
OG0010855	LOC118878162|XP_036675730.1|DSUZ	LOC4815100|XP_033240370.1|DPSE
OG0010858	LOC108004589|XP_016923017.1|DSUZ	LOC6901225|XP_002133926.2|DPSE
OG0010859	LOC108018689|XP_016941754.2|DSUZ	LOC4816288|XP_001356227.1|DPSE
OG0010861	LOC108019073|XP_016942215.1|DSUZ	LOC26531978|XP_015036352.1|DPSE, LOC6903163|XP_002132864.3|DPSE
OG0010862	LOC108011764|XP_016932488.1|DSUZ	LOC4816335|XP_001355979.1|DPSE
OG0010863	LOC108006643|XP_016925673.1|DSUZ	LOC6902772|XP_002132515.2|DPSE
OG0010865	LOC108011242|XP_016931838.1|DSUZ	LOC4816596|XP_001356023.2|DPSE
OG0010866	LOC108013391|XP_016934728.1|DSUZ	LOC4812605|XP_015043572.2|DPSE
OG0010867	LOC118877458|XP_036672322.1|DSUZ, LOC108007084|XP_016926178.2|DSUZ	LOC4813457|XP_001353467.2|DPSE
OG0010868	LOC108014470|XP_016936082.1|DSUZ	LOC4812010|XP_001352662.3|DPSE
OG0010869	LOC108012545|XP_016933448.1|DSUZ	LOC6900205|XP_002135537.1|DPSE
OG0010870	LOC108012323|XP_016933112.1|DSUZ	LOC6900854|XP_033237393.1|DPSE
OG0010871	LOC108012813|XP_016933741.1|DSUZ	LOC6900855|XP_002135213.3|DPSE
OG0010872	LOC118877284|XP_036671151.1|DSUZ	LOC117184805|XP_033239631.1|DPSE
OG0010873	LOC108006878|XP_016925949.1|DSUZ	LOC6900157|XP_033239541.1|DPSE
OG0010874	LOC118877457|XP_036672321.1|DSUZ	LOC6900372|XP_033238234.1|DPSE
OG0010875	LOC108005829|XP_016924655.1|DSUZ	LOC6900391|XP_002134784.3|DPSE
OG0010877	LOC108020863|XP_036671768.1|DSUZ	LOC6900503|XP_033240023.1|DPSE
OG0010878	LOC108013166|XP_016934352.1|DSUZ	LOC6900371|XP_002134766.1|DPSE
OG0010879	LOC108013140|XP_016934314.1|DSUZ	LOC4813417|XP_001353693.1|DPSE
OG0010880	LOC108007546|XP_016926729.2|DSUZ	LOC4812945|XP_001353976.4|DPSE
OG0010881	LOC108019902|XP_036669927.1|DSUZ	LOC6898814|XP_002138788.2|DPSE
OG0010882	LOC108009625|XP_016929601.1|DSUZ	LOC6898247|XP_002138313.2|DPSE
OG0010883	LOC108015532|XP_036672078.1|DSUZ	LOC6900813|XP_002135172.2|DPSE
OG0010885	LOC108005549|XP_036671355.1|DSUZ	LOC4813789|XP_001353594.4|DPSE
OG0010886	LOC108013368|XP_016934676.1|DSUZ	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE
OG0010887	LOC108012705|XP_016933621.1|DSUZ	LOC4812941|XP_001353190.4|DPSE
OG0010888	LOC108009460|XP_016929319.1|DSUZ	LOC6898635|XP_002138640.3|DPSE
OG0010889	LOC108008836|XP_016928231.1|DSUZ	LOC6898041|XP_002138129.1|DPSE
OG0010890	LOC108010313|XP_016930695.1|DSUZ	LOC4804572|XP_001361113.3|DPSE
OG0010893	LOC108019761|XP_016943213.1|DSUZ	LOC4803589|XP_001360290.4|DPSE
OG0010894	LOC108009610|XP_016929585.1|DSUZ	LOC6899106|XP_002139023.2|DPSE
OG0010896	LOC118877107|XP_036670050.1|DSUZ	LOC6898648|XP_033234017.1|DPSE
OG0010897	LOC118877687|XP_036673313.1|DSUZ	LOC4802323|XP_001359263.2|DPSE
OG0010898	LOC118878020|XP_036675000.1|DSUZ	LOC4802500|XP_001359410.4|DPSE
OG0010901	LOC108018463|XP_016941508.2|DSUZ	LOC6897166|XP_002137346.3|DPSE
OG0010902	LOC108018794|XP_016941867.2|DSUZ	LOC6896776|XP_002136982.1|DPSE
OG0010903	LOC108014086|XP_016935595.1|DSUZ	LOC4800340|XP_001357573.3|DPSE
OG0010904	LOC108006010|XP_036674196.1|DSUZ	LOC4803130|XP_001359923.3|DPSE
OG0010905	LOC108020164|XP_036673588.1|DSUZ	LOC4801243|XP_001358366.3|DPSE
OG0010906	LOC108010259|XP_016930608.1|DSUZ	LOC6903044|XP_033236430.1|DPSE
OG0010907	LOC108019329|XP_036675102.1|DSUZ	LOC4802970|XP_001359781.2|DPSE
OG0010908	LOC108010609|XP_036674373.1|DSUZ	LOC4802868|XP_001359700.3|DPSE
OG0010909	LOC108006132|XP_036672757.1|DSUZ, LOC118876745|XP_016925073.1|DSUZ	LOC13036560|XP_003736646.3|DPSE
OG0010910	LOC108007615|XP_016926810.2|DSUZ	LOC4800629|XP_001357869.2|DPSE
OG0010911	LOC108005932|XP_016924831.1|DSUZ	LOC4802513|XP_001359421.3|DPSE
OG0010912	LOC108011516|XP_036674031.1|DSUZ	LOC4803098|XP_001359896.3|DPSE
OG0010913	LOC108016160|XP_016938268.2|DSUZ	LOC13036472|XP_033240594.1|DPSE
OG0010914	LOC108008914|XP_016928308.1|DSUZ	LOC4803833|XP_001360487.4|DPSE
OG0010916	LOC108009954|XP_016930197.1|DSUZ	LOC4805393|XP_001361802.2|DPSE
OG0010917	LOC108009309|XP_016929052.1|DSUZ	LOC6898166|XP_015039233.1|DPSE
OG0010918	LOC108014765|XP_016936450.1|DSUZ	LOC4816218|XP_001355742.4|DPSE
OG0010919	LOC108007798|XP_016927046.1|DSUZ	LOC6903149|XP_002132849.3|DPSE
OG0010921	LOC108021674|XP_016945979.1|DSUZ	LOC6902739|XP_015036858.1|DPSE
OG0010922	LOC108012357|XP_016933200.1|DSUZ	LOC4817619|XP_001357019.3|DPSE
OG0010923	LOC108019084|XP_016942247.1|DSUZ	LOC117184369|XP_033237343.1|DPSE
