Orthogroup	DSUZ.longest_only	DMIR.longest_only
OG0009644	LOC108007843|XP_036674682.1|DSUZ	LOC108156513|XP_017143506.1|DMIR
OG0009645	LOC108007850|XP_016927101.1|DSUZ	LOC108156516|XP_017143510.1|DMIR
OG0009646	LOC108017243|XP_016939731.2|DSUZ	LOC108155853|XP_017142454.1|DMIR
OG0009647	LOC108016504|XP_036675524.1|DSUZ	LOC108155856|XP_017142457.1|DMIR
OG0009648	LOC108015822|XP_016937877.2|DSUZ	LOC108157373|XP_017144890.1|DMIR
OG0009649	LOC108007630|XP_036673486.1|DSUZ	LOC108154766|XP_017140638.1|DMIR
OG0009650	LOC108021304|XP_036668830.1|DSUZ	LOC108161979|XP_017151932.1|DMIR
OG0009651	LOC108011491|XP_016932132.1|DSUZ	LOC108162505|XP_017152770.1|DMIR
OG0009652	LOC108021619|XP_016945910.1|DSUZ	LOC108162796|XP_017153187.1|DMIR
OG0009653	LOC108009798|XP_016929955.1|DSUZ	LOC108162985|XP_017153481.1|DMIR
OG0009654	LOC108006209|XP_016925138.1|DSUZ	LOC108162986|XP_017153483.1|DMIR
OG0009655	LOC108018901|XP_016941981.1|DSUZ	LOC108162706|XP_017153053.1|DMIR
OG0009656	LOC108020644|XP_016944492.1|DSUZ	LOC108163294|XP_017153989.1|DMIR
OG0009657	LOC108005490|XP_016924312.1|DSUZ	LOC108161166|XP_033248864.1|DMIR
OG0009658	LOC108021723|XP_016946048.1|DSUZ	LOC108163985|XP_033249243.1|DMIR
OG0009659	LOC108021196|XP_016945278.1|DSUZ	LOC108162033|XP_017152040.1|DMIR
OG0009660	LOC108008983|XP_016928418.1|DSUZ	LOC108162938|XP_017153413.1|DMIR
OG0009661	LOC108005935|XP_016924851.1|DSUZ	LOC108162945|XP_017153425.1|DMIR
OG0009662	LOC108021402|XP_036676184.1|DSUZ	LOC108162521|XP_017152791.1|DMIR
OG0009663	LOC108021332|XP_016945492.1|DSUZ	LOC108162650|XP_017152971.1|DMIR
OG0009664	LOC108021652|XP_036677827.1|DSUZ	LOC108161726|XP_017151538.1|DMIR
OG0009665	LOC108007365|XP_016926510.1|DSUZ	LOC108164259|XP_017155388.1|DMIR
OG0009666	LOC108014680|XP_016936343.1|DSUZ	LOC108163565|XP_017154419.1|DMIR
OG0009667	LOC108021024|XP_016944993.1|DSUZ	LOC108163219|XP_017153862.1|DMIR
OG0009668	LOC108006078|XP_016925016.1|DSUZ	LOC108164216|XP_017155338.1|DMIR
OG0009669	LOC108021541|XP_016945796.1|DSUZ	LOC108162695|XP_017153034.1|DMIR
OG0009670	LOC108021210|XP_016945298.1|DSUZ	LOC108162920|XP_017153391.1|DMIR
OG0009671	LOC108009394|XP_016929198.1|DSUZ	LOC108161711|XP_017151519.1|DMIR
OG0009672	LOC108008974|XP_016928408.1|DSUZ	LOC108164045|XP_017155112.1|DMIR
OG0009673	LOC108016786|XP_016939085.1|DSUZ	LOC108164046|XP_017155113.1|DMIR
OG0009674	LOC108014749|XP_036672991.1|DSUZ	LOC108163532|XP_017154374.1|DMIR
OG0009675	LOC108007722|XP_016926966.1|DSUZ	LOC108163843|XP_017154847.1|DMIR
OG0009676	LOC108021563|XP_016945826.1|DSUZ	LOC108162300|XP_017152455.1|DMIR
OG0009677	LOC108006760|XP_016925803.1|DSUZ	LOC108162716|XP_017153068.1|DMIR
OG0009678	LOC108017524|XP_016940088.1|DSUZ	LOC108162370|XP_017152573.1|DMIR
OG0009679	LOC108005680|XP_016924496.1|DSUZ	LOC108163247|XP_017153902.1|DMIR
OG0009680	LOC108017155|XP_016939642.1|DSUZ	LOC108162869|XP_017153310.1|DMIR
OG0009681	LOC108008492|XP_016927841.1|DSUZ	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR
OG0009682	LOC108008999|XP_036668998.1|DSUZ	LOC108158007|XP_017145639.1|DMIR
OG0009683	LOC108017761|XP_016940365.1|DSUZ	LOC108158181|XP_017145888.1|DMIR
OG0009684	LOC108017750|XP_016940351.1|DSUZ	LOC108158290|XP_017146015.1|DMIR
OG0009685	LOC108017754|XP_016940355.1|DSUZ	LOC108160927|XP_017150702.1|DMIR
OG0009686	LOC108008573|XP_016927936.2|DSUZ	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR
OG0009687	LOC108008400|XP_016927734.1|DSUZ	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR
OG0009688	LOC108018215|XP_016941222.1|DSUZ	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR
OG0009689	LOC108018234|XP_036669938.1|DSUZ	LOC108159211|XP_017147778.1|DMIR
OG0009690	LOC108008455|XP_016927797.1|DSUZ	LOC108160315|XP_017149727.1|DMIR
OG0009691	LOC108009352|XP_016929139.1|DSUZ	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR
OG0009692	LOC108008923|XP_016928319.1|DSUZ	LOC117189473|XP_033250497.1|DMIR
OG0009693	LOC108009349|XP_016929129.1|DSUZ	LOC108159235|XP_017147831.1|DMIR
OG0009694	LOC108010007|XP_016930286.1|DSUZ	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR
OG0009695	LOC108008973|XP_016928406.1|DSUZ	LOC108158879|XP_017147121.1|DMIR
OG0009697	LOC108012772|XP_016933695.1|DSUZ	LOC108161688|XP_017151490.1|DMIR
OG0009698	LOC108018033|XP_016940897.1|DSUZ	LOC108159993|XP_017149198.2|DMIR
OG0009699	LOC108010301|XP_016930668.1|DSUZ	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR
OG0009700	LOC108010188|XP_016930520.1|DSUZ	LOC108159106|XP_017147568.1|DMIR
OG0009701	LOC108015463|XP_016937383.2|DSUZ	LOC108155307|XP_017141513.1|DMIR
OG0009702	LOC108017868|XP_016940517.1|DSUZ	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR
OG0009703	LOC108014220|XP_016935744.1|DSUZ	LOC108162280|XP_017152428.1|DMIR
OG0009704	LOC108019643|XP_016943016.1|DSUZ	LOC108158226|XP_017145945.1|DMIR
OG0009705	LOC108008172|XP_036669119.1|DSUZ	LOC108158154|XP_017145865.1|DMIR
OG0009706	LOC108008171|XP_016927451.1|DSUZ	LOC108161016|XP_017150817.1|DMIR
OG0009707	LOC108016217|XP_016938336.2|DSUZ	LOC108156552|XP_017143560.1|DMIR
OG0009708	LOC108017763|XP_016940369.1|DSUZ	LOC108160848|XP_017150593.1|DMIR
OG0009709	LOC108017760|XP_016940362.1|DSUZ	LOC108160322|XP_017149737.1|DMIR
OG0009710	LOC108017746|XP_016940346.1|DSUZ	LOC108160321|XP_017149736.1|DMIR
OG0009711	LOC108018080|XP_016940971.1|DSUZ	LOC108159891|XP_017148998.1|DMIR
OG0009712	LOC108016489|XP_016938644.2|DSUZ	LOC108151304|XP_017135329.1|DMIR
OG0009713	LOC108019852|XP_016943383.1|DSUZ	LOC108160131|XP_017149415.1|DMIR
OG0009714	LOC108017851|XP_016940496.1|DSUZ	LOC108158525|XP_017146395.1|DMIR
OG0009715	LOC108010067|XP_016930370.1|DSUZ	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR
OG0009716	LOC108019812|XP_016943312.1|DSUZ	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR
OG0009717	LOC108017787|XP_016940418.1|DSUZ	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR
OG0009718	LOC108019639|XP_016943011.1|DSUZ	LOC108158340|XP_017146067.1|DMIR
OG0009719	LOC108010051|XP_016930351.1|DSUZ	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR
OG0009720	LOC108009387|XP_016929186.1|DSUZ	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR
OG0009721	LOC108008660|XP_016928038.1|DSUZ	LOC108159312|XP_017147975.1|DMIR
OG0009722	LOC108009230|XP_016928881.1|DSUZ	LOC108159099|XP_017147559.1|DMIR
OG0009723	LOC108020195|XP_036671566.1|DSUZ	LOC108150860|XP_017134652.1|DMIR
OG0009724	LOC108009931|XP_016930162.1|DSUZ	LOC108159594|XP_017148536.1|DMIR
OG0009725	LOC108008114|XP_016927393.2|DSUZ	LOC108159857|XP_017148945.1|DMIR
OG0009726	LOC108007418|XP_016926563.1|DSUZ	LOC108156580|XP_033245047.1|DMIR
OG0009727	LOC108019559|XP_016942885.1|DSUZ	LOC108159254|XP_017147873.1|DMIR
OG0009728	LOC108008959|XP_016928359.1|DSUZ	LOC108158372|XP_017146116.1|DMIR
OG0009729	LOC108008859|XP_016928252.1|DSUZ	LOC108160983|XP_017150775.1|DMIR
OG0009730	LOC108004599|XP_016923028.1|DSUZ	LOC108153349|XP_017138805.2|DMIR
OG0009731	LOC108008156|XP_016927433.1|DSUZ	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR
OG0009732	LOC108019644|XP_016943017.1|DSUZ	LOC108160346|XP_017149780.1|DMIR
OG0009733	LOC108016739|XP_016938970.1|DSUZ	LOC108164725|XP_017156103.1|DMIR
OG0009734	LOC108021805|XP_016946097.1|DSUZ	LOC108156538|XP_017143575.1|DMIR
OG0009735	LOC108012731|XP_016933651.1|DSUZ	LOC108163403|XP_017154156.1|DMIR
OG0009736	LOC108015314|XP_016937183.1|DSUZ	LOC108151114|XP_017135013.1|DMIR
OG0009737	LOC108018776|XP_016941848.1|DSUZ	LOC108154427|XP_017140185.1|DMIR
OG0009738	LOC108010430|XP_036675980.1|DSUZ	LOC108164743|XP_017156128.1|DMIR
OG0009739	LOC108010439|XP_016930788.1|DSUZ	LOC108165113|XP_017156661.1|DMIR
OG0009740	LOC108019157|XP_016942397.1|DSUZ	LOC108161083|XP_017150828.1|DMIR
OG0009741	LOC108012144|XP_016932928.1|DSUZ	LOC108161497|XP_017151261.1|DMIR
OG0009742	LOC108006519|XP_036676650.1|DSUZ	LOC108163093|XP_017153709.1|DMIR
OG0009743	LOC108005398|XP_016924149.1|DSUZ	LOC108161708|XP_017151520.1|DMIR
OG0009744	LOC108011153|XP_016931728.1|DSUZ	LOC108152021|XP_017136487.1|DMIR
OG0009745	LOC108019109|XP_016942319.1|DSUZ	LOC108159109|XP_017147578.1|DMIR
OG0009746	LOC108012683|XP_016933598.1|DSUZ	LOC108151202|XP_017135169.1|DMIR
OG0009747	LOC108008776|XP_016928166.1|DSUZ	LOC108161648|XP_017151439.1|DMIR
OG0009748	LOC108015227|XP_016937060.1|DSUZ	LOC108164730|XP_017156112.2|DMIR
OG0009749	LOC108017649|XP_016940248.2|DSUZ	LOC108153475|XP_017138998.1|DMIR
OG0009750	LOC108012654|XP_016933570.1|DSUZ	LOC108153646|XP_017139239.1|DMIR
OG0009751	LOC108014962|XP_036676830.1|DSUZ	LOC108163342|XP_017154072.1|DMIR
OG0009752	LOC108016654|XP_016938851.1|DSUZ	LOC108160210|XP_017149549.1|DMIR
OG0009753	LOC108016660|XP_016938859.2|DSUZ	LOC108159290|XP_033243719.1|DMIR
OG0009754	LOC108008975|XP_016928407.1|DSUZ	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR
OG0009755	LOC108006328|XP_016925319.1|DSUZ	LOC108159354|XP_017148064.1|DMIR
OG0009756	LOC108014989|XP_016936700.1|DSUZ	LOC108165092|XP_017156634.1|DMIR
OG0009757	LOC108008511|XP_016927867.1|DSUZ	LOC108159449|XP_017148230.1|DMIR
OG0009758	LOC108007233|XP_036674590.1|DSUZ	LOC108156779|XP_017143939.1|DMIR
OG0009759	LOC108005654|XP_016924458.1|DSUZ	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR
OG0009760	LOC108015154|XP_016936919.1|DSUZ	LOC108165250|XP_017156777.1|DMIR
OG0009761	LOC108015160|XP_016936928.1|DSUZ	LOC108153621|XP_017139213.1|DMIR
OG0009762	LOC108016744|XP_016938974.1|DSUZ	LOC108150940|XP_017134763.1|DMIR
OG0009763	LOC108012819|XP_016933751.1|DSUZ	LOC108151760|XP_017136091.1|DMIR
OG0009764	LOC108006848|XP_016925886.1|DSUZ	LOC108165576|XP_017157138.1|DMIR
OG0009765	LOC108013571|XP_016934981.1|DSUZ	LOC108153553|XP_017139112.1|DMIR
OG0009766	LOC108013581|XP_016934998.1|DSUZ	LOC108150797|XP_017134590.1|DMIR
OG0009767	LOC108012442|XP_016933299.1|DSUZ	LOC108150893|XP_017134692.1|DMIR
OG0009768	LOC108007145|XP_016926237.1|DSUZ	LOC108150855|XP_017134647.1|DMIR
OG0009769	LOC108012995|XP_016934057.1|DSUZ	LOC108153596|XP_017139166.1|DMIR
OG0009770	LOC108005811|XP_016924629.2|DSUZ	LOC108165280|XP_033244041.1|DMIR
OG0009771	LOC108013051|XP_016934150.1|DSUZ	LOC108165597|XP_017157161.1|DMIR
OG0009772	LOC108012484|XP_016933375.1|DSUZ	LOC108153773|XP_017139401.1|DMIR
OG0009773	LOC108006672|XP_016925699.2|DSUZ	LOC108152886|XP_017138014.2|DMIR
OG0009774	LOC108012812|XP_016933740.1|DSUZ	LOC108165328|XP_017156850.1|DMIR
OG0009775	LOC108006866|XP_016925924.1|DSUZ	LOC108153209|XP_017138520.1|DMIR
OG0009776	LOC108013242|XP_016934477.1|DSUZ	LOC108153189|XP_017138493.1|DMIR
OG0009777	LOC108013434|XP_016934794.1|DSUZ	LOC108153413|XP_033243058.1|DMIR
OG0009778	LOC108012495|XP_016933393.1|DSUZ	LOC108153758|XP_017139382.1|DMIR
OG0009779	LOC108012479|XP_016933365.1|DSUZ	LOC108152920|XP_017138088.1|DMIR
OG0009780	LOC108013608|XP_036671775.1|DSUZ	LOC108153514|XP_033243261.1|DMIR
OG0009781	LOC108012294|XP_036671752.1|DSUZ	LOC108153362|XP_017138818.1|DMIR
OG0009782	LOC108007089|XP_016926182.1|DSUZ	LOC108165292|XP_017156815.1|DMIR
OG0009783	LOC108012401|XP_016933250.1|DSUZ	LOC108151797|XP_017136136.1|DMIR
OG0009784	LOC108012456|XP_016933332.2|DSUZ	LOC108165531|XP_017157091.1|DMIR
OG0009785	LOC108012302|XP_016933092.1|DSUZ	LOC108153532|XP_017139083.1|DMIR
OG0009786	LOC108012601|XP_016933510.1|DSUZ	LOC108152992|XP_017138216.1|DMIR
OG0009787	LOC108013330|XP_016934618.1|DSUZ	LOC108153056|XP_017138317.1|DMIR
OG0009788	LOC108012398|XP_016933246.1|DSUZ	LOC108153582|XP_017139151.1|DMIR
OG0009789	LOC118877254|XP_036670865.1|DSUZ	LOC108152957|XP_017138146.1|DMIR
OG0009790	LOC108008909|XP_016928305.1|DSUZ	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR
OG0009791	LOC108012586|XP_016933492.1|DSUZ	LOC108152096|XP_033242240.1|DMIR
OG0009792	LOC108013311|XP_016934592.1|DSUZ	LOC108151109|XP_017134998.1|DMIR
OG0009793	LOC108013292|XP_016934559.1|DSUZ	LOC108151392|XP_017135466.1|DMIR
OG0009794	LOC108012103|XP_016932871.1|DSUZ	LOC108155049|XP_033245972.1|DMIR
OG0009795	LOC108018441|XP_016941487.1|DSUZ	LOC108160148|XP_017149454.1|DMIR
OG0009796	LOC108018741|XP_016941805.2|DSUZ	LOC108152746|XP_017137784.1|DMIR
OG0009797	LOC108006877|XP_016925945.1|DSUZ	LOC108153241|XP_017138569.1|DMIR
OG0009798	LOC108006872|XP_036672334.1|DSUZ	LOC108165371|XP_033243738.1|DMIR
OG0009799	LOC108012885|XP_016933872.1|DSUZ	LOC108151949|XP_017136375.1|DMIR
OG0009800	LOC108006898|XP_016925976.2|DSUZ	LOC108153712|XP_033242875.1|DMIR
OG0009801	LOC108018790|XP_016941864.2|DSUZ	LOC108153405|XP_017138888.1|DMIR
OG0009802	LOC108011799|XP_036671968.1|DSUZ	LOC108151630|XP_017135822.1|DMIR
OG0009803	LOC108011322|XP_016931920.2|DSUZ	LOC108153716|XP_017139332.1|DMIR
OG0009804	LOC108007322|XP_016942694.1|DSUZ	LOC108151305|XP_017135330.1|DMIR
OG0009805	LOC118877425|XP_036672093.1|DSUZ	LOC108151296|XP_017135321.1|DMIR
OG0009806	LOC108019377|XP_016942689.2|DSUZ	LOC108151288|XP_017135309.1|DMIR
OG0009807	LOC108019375|XP_016942687.2|DSUZ	LOC108151284|XP_017135304.1|DMIR
OG0009808	LOC108007090|XP_036670521.1|DSUZ	LOC108151821|XP_033242253.1|DMIR
OG0009809	LOC108005812|XP_016924630.1|DSUZ	LOC108153651|XP_017139246.1|DMIR
OG0009810	LOC108012303|XP_036671359.1|DSUZ	LOC108150839|XP_017134637.1|DMIR
OG0009811	LOC108012749|XP_016933671.1|DSUZ	LOC108150842|XP_017134639.1|DMIR
OG0009812	LOC108013288|XP_016934548.1|DSUZ	LOC108152294|XP_017137005.1|DMIR
OG0009813	LOC108010671|XP_036670651.1|DSUZ	LOC108151158|XP_017135076.1|DMIR
OG0009814	LOC108012575|XP_016933478.1|DSUZ	LOC108153672|XP_017139275.1|DMIR
OG0009815	LOC118877520|XP_036672449.1|DSUZ, LOC118877324|XP_036671489.1|DSUZ	LOC108150928|XP_017134748.1|DMIR
OG0009816	LOC108013345|XP_016934638.1|DSUZ	LOC108153518|XP_017139066.1|DMIR
OG0009817	LOC108012626|XP_016933537.1|DSUZ	LOC108152300|XP_017137010.1|DMIR
OG0009818	LOC108005545|XP_016924328.2|DSUZ	LOC108153496|XP_017139036.1|DMIR
OG0009819	LOC108005544|XP_016924327.2|DSUZ	LOC108153779|XP_017139410.1|DMIR
OG0009820	LOC108005532|XP_036671353.1|DSUZ	LOC108152694|XP_017137689.1|DMIR
OG0009821	LOC108012500|XP_016933397.1|DSUZ	LOC108153420|XP_017138911.1|DMIR
OG0009822	LOC108019416|XP_036671600.1|DSUZ	LOC108153017|XP_017138251.1|DMIR
OG0009823	LOC108012355|XP_016933196.1|DSUZ	LOC108151866|XP_017136244.1|DMIR
OG0009824	LOC108015912|XP_016937974.2|DSUZ	LOC108152799|XP_017137874.1|DMIR
OG0009825	LOC108012570|XP_016933473.1|DSUZ	LOC108153451|XP_017138960.1|DMIR
OG0009826	LOC108007424|XP_036672151.1|DSUZ	LOC108153329|XP_017138735.1|DMIR
OG0009827	LOC108007423|XP_036672152.1|DSUZ	LOC108153328|XP_017138734.1|DMIR
OG0009828	LOC108015890|XP_036671698.1|DSUZ	LOC108152199|XP_017136847.1|DMIR
OG0009829	LOC108013776|XP_036672343.1|DSUZ	LOC108153177|XP_017138474.1|DMIR
OG0009830	LOC108015881|XP_016937938.2|DSUZ	LOC108150896|XP_017134695.1|DMIR
OG0009831	LOC108015877|XP_016937933.2|DSUZ	LOC108150834|XP_017134630.1|DMIR
OG0009832	LOC108015880|XP_016937937.2|DSUZ	LOC108150967|XP_017134791.1|DMIR
OG0009833	LOC108007521|XP_016926696.2|DSUZ	LOC108150758|XP_017134541.1|DMIR
OG0009834	LOC108010095|XP_016930403.1|DSUZ	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR
OG0009835	LOC108008920|XP_016928316.1|DSUZ	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR
OG0009836	LOC108017557|XP_016940129.2|DSUZ	LOC108156996|XP_017144279.1|DMIR
OG0009837	LOC108007725|XP_016926965.2|DSUZ	LOC108157553|XP_017145146.1|DMIR
OG0009838	LOC108010628|XP_016931012.1|DSUZ	LOC108162854|XP_017153288.1|DMIR
OG0009839	LOC108017931|XP_016940613.1|DSUZ	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR
OG0009840	LOC108021064|XP_016945062.1|DSUZ	LOC108163057|XP_017153618.1|DMIR
OG0009841	LOC108014282|XP_016935818.1|DSUZ	LOC108161401|XP_017151139.1|DMIR
OG0009842	LOC108013167|XP_016934353.1|DSUZ	LOC108162145|XP_017152215.1|DMIR
OG0009843	LOC118877290|XP_036671216.1|DSUZ	LOC108150960|XP_017134782.1|DMIR
OG0009844	LOC108013319|XP_016934600.1|DSUZ	LOC108151609|XP_017135789.1|DMIR
OG0009845	LOC108009521|XP_016929439.1|DSUZ	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR
OG0009846	LOC108009853|XP_016930043.1|DSUZ	LOC108164266|XP_017155398.1|DMIR
OG0009847	LOC108019068|XP_016942198.1|DSUZ	LOC108151488|XP_017135616.1|DMIR
OG0009848	LOC108004766|XP_016923298.1|DSUZ	LOC108151096|XP_017134979.1|DMIR
OG0009849	LOC108017319|XP_036673995.1|DSUZ	LOC108155353|XP_033246004.1|DMIR
OG0009850	LOC108020464|XP_016944277.1|DSUZ	LOC108165152|XP_017156708.1|DMIR
OG0009851	LOC108019087|XP_016942250.1|DSUZ	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR
OG0009852	LOC108014515|XP_016936141.2|DSUZ	LOC108157491|XP_017145077.1|DMIR
OG0009853	LOC108006541|XP_016925562.1|DSUZ	LOC108162178|XP_017152298.1|DMIR
OG0009855	LOC108019033|XP_016942135.1|DSUZ	LOC108161484|XP_017151244.1|DMIR
OG0009856	LOC108009615|XP_016929593.1|DSUZ	LOC108161411|XP_017151152.1|DMIR
OG0009857	LOC108021068|XP_016945069.1|DSUZ	LOC108163059|XP_017153620.1|DMIR
OG0009858	LOC108016906|XP_016939351.1|DSUZ	LOC108161254|XP_033249128.1|DMIR
OG0009859	LOC108020915|XP_016944824.1|DSUZ	LOC108163412|XP_017154167.1|DMIR
OG0009860	LOC108009261|XP_016928957.1|DSUZ	LOC108164228|XP_033249663.1|DMIR
OG0009861	LOC108010761|XP_016931181.1|DSUZ	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR
OG0009862	LOC108009770|XP_016929891.1|DSUZ	LOC108162522|XP_017152792.1|DMIR
OG0009863	LOC108008230|XP_036678581.1|DSUZ	LOC108162277|XP_017152424.2|DMIR, LOC108162588|XP_017152893.2|DMIR
OG0009864	LOC108021317|XP_016945467.1|DSUZ	LOC108163476|XP_017154269.1|DMIR
OG0009865	LOC108014015|XP_016935515.1|DSUZ	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR
OG0009866	LOC108012262|XP_016933051.1|DSUZ	LOC108150809|XP_017134602.1|DMIR
OG0009867	LOC108010945|XP_016931446.1|DSUZ	LOC108152342|XP_017137095.1|DMIR
OG0009868	LOC108005845|XP_016924685.2|DSUZ	LOC108152840|XP_017137937.1|DMIR
OG0009869	LOC118877605|XP_036672831.1|DSUZ, LOC118878070|XP_036675175.1|DSUZ	LOC108164014|XP_017155079.1|DMIR
OG0009870	LOC108019387|XP_016942700.2|DSUZ	LOC108151584|XP_017135752.1|DMIR
OG0009871	LOC108019671|XP_016943050.1|DSUZ	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR
OG0009872	LOC108010032|XP_016930327.1|DSUZ	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR
OG0009873	LOC108008457|XP_016927800.1|DSUZ	LOC117193526|XP_033254163.1|DMIR, LOC117193544|XP_033254180.1|DMIR, LOC108159059|XP_017147488.1|DMIR
OG0009874	LOC108010504|XP_016930868.2|DSUZ	LOC108151261|XP_017135268.1|DMIR
OG0009875	LOC108007440|XP_016926590.2|DSUZ	LOC108153707|XP_017139322.1|DMIR
OG0009876	LOC108008169|XP_016927448.1|DSUZ	LOC108157996|XP_033251343.1|DMIR
OG0009877	LOC108009169|XP_016928787.1|DSUZ	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR
OG0009878	LOC108019795|XP_016943284.1|DSUZ	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR
OG0009879	LOC108008879|XP_016928273.1|DSUZ	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR
OG0009880	LOC108010317|XP_016930702.1|DSUZ	LOC108160029|XP_017149257.1|DMIR
OG0009881	LOC108019697|XP_016943080.1|DSUZ	LOC108158371|XP_017146113.1|DMIR
OG0009882	LOC108008802|XP_016928195.1|DSUZ	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR
OG0009883	LOC108008703|XP_016928088.1|DSUZ	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR
OG0009884	LOC108008854|XP_016928249.1|DSUZ	LOC108160583|XP_017150166.1|DMIR
OG0009885	LOC108009671|XP_016929691.1|DSUZ	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR
OG0009886	LOC108009288|XP_016929007.1|DSUZ	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR
OG0009887	LOC108019830|XP_016943337.1|DSUZ	LOC108160917|XP_017150684.1|DMIR
OG0009888	LOC108008886|XP_016928280.1|DSUZ	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR
OG0009889	LOC108008262|XP_036669284.1|DSUZ	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR
OG0009890	LOC108010156|XP_016930479.1|DSUZ	LOC108159657|XP_017148620.2|DMIR
OG0009891	LOC108011609|XP_016932270.1|DSUZ	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR
OG0009893	LOC108008421|XP_016927758.1|DSUZ	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR
OG0009894	LOC108016091|XP_016938177.2|DSUZ, LOC108011780|XP_016932506.2|DSUZ	LOC108157288|XP_033245347.1|DMIR
OG0009895	LOC108011277|XP_036674999.1|DSUZ	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR
OG0009896	LOC108007933|XP_036674187.1|DSUZ	LOC108156936|XP_017144186.1|DMIR
OG0009897	LOC108007005|XP_016926100.2|DSUZ	LOC108157539|XP_017145131.2|DMIR
OG0009898	LOC108014160|XP_016935683.2|DSUZ	LOC108156690|XP_017143823.1|DMIR
OG0009899	LOC108017468|XP_016939995.2|DSUZ	LOC108154334|XP_017140085.1|DMIR
OG0009900	LOC118877777|XP_036673711.1|DSUZ, LOC108020234|XP_016943842.2|DSUZ	LOC108157185|XP_017144602.1|DMIR
OG0009901	LOC108010900|XP_016931378.2|DSUZ	LOC108154330|XP_017140081.1|DMIR
OG0009902	LOC108010934|XP_036674418.1|DSUZ	LOC108157812|XP_017145498.1|DMIR
OG0009903	LOC108005003|XP_016923628.1|DSUZ	LOC108155083|XP_017141191.1|DMIR
OG0009904	LOC108014528|XP_016936157.2|DSUZ, LOC108015609|XP_016937587.2|DSUZ	LOC108155326|XP_017141551.1|DMIR
OG0009905	LOC108017538|XP_036672522.1|DSUZ, LOC118877893|XP_036674221.1|DSUZ	LOC108155131|XP_017141266.1|DMIR
OG0009906	LOC108010979|XP_036672730.1|DSUZ, LOC118877936|XP_036674497.1|DSUZ	LOC108155487|XP_017141802.1|DMIR
