Orthogroup	DSUZ.longest_only	AALB.longest_only
OG0006112	LOC108008388|XP_016927722.1|DSUZ	LOC118464947|XP_035788629.1|AALB
OG0006113	LOC108005199|XP_016923873.2|DSUZ	LOC118464940|XP_035788619.1|AALB
OG0006114	LOC108014783|XP_016936465.2|DSUZ	LOC118463464|XP_035785947.1|AALB
OG0006115	LOC108010222|XP_016930555.1|DSUZ	LOC118463683|XP_035786342.1|AALB
OG0006116	LOC108010304|XP_016930676.1|DSUZ	LOC118465729|XP_035790083.1|AALB
OG0006117	LOC108009098|XP_016928651.1|DSUZ	LOC118465024|XP_035788782.1|AALB
OG0006118	LOC108009292|XP_016929011.1|DSUZ	LOC118463366|XP_035785778.1|AALB
OG0006119	LOC108019777|XP_016943242.1|DSUZ	LOC118464202|XP_035787254.1|AALB
OG0006120	LOC108008415|XP_016927749.1|DSUZ	LOC118466019|XP_035790728.1|AALB
OG0006121	LOC108017621|XP_036670678.1|DSUZ	LOC118463280|XP_035785649.1|AALB
OG0006122	LOC108020338|XP_016943977.1|DSUZ	LOC118464654|XP_035788014.1|AALB
OG0006123	LOC108010050|XP_016930350.1|DSUZ	LOC118463071|XP_035785223.1|AALB
OG0006124	LOC108020645|XP_016944488.2|DSUZ	LOC118463073|XP_035785225.1|AALB
OG0006125	LOC108007277|XP_036670993.1|DSUZ	LOC118464697|XP_035788112.1|AALB
OG0006126	LOC108005886|XP_036671116.1|DSUZ	LOC118462731|XP_035784570.1|AALB
OG0006127	LOC108014254|XP_016935781.2|DSUZ	LOC118462717|XP_035784554.1|AALB
OG0006128	LOC108011363|XP_016931967.1|DSUZ	LOC118465685|XP_035790009.1|AALB
OG0006129	LOC108014252|XP_036671245.1|DSUZ	LOC118465824|XP_035790304.1|AALB
OG0006130	LOC108011378|XP_016931984.2|DSUZ	LOC118463868|XP_035786678.1|AALB
OG0006131	LOC108011376|XP_016931981.2|DSUZ	LOC118466316|XP_035791321.1|AALB
OG0006132	LOC108011380|XP_016931986.2|DSUZ	LOC118464345|XP_035787558.1|AALB
OG0006133	LOC108011372|XP_036671251.1|DSUZ	LOC118466317|XP_035791323.1|AALB
OG0006134	LOC108011741|XP_036670422.1|DSUZ	LOC118466312|XP_035791316.1|AALB
OG0006135	LOC108011371|XP_016931976.2|DSUZ	LOC118462634|XP_035784371.1|AALB
OG0006136	LOC108020837|XP_016944710.1|DSUZ	LOC118466390|XP_035791520.1|AALB
OG0006137	LOC108012732|XP_016933653.1|DSUZ	LOC118463470|XP_035785953.1|AALB
OG0006138	LOC108019669|XP_036670084.1|DSUZ	LOC118465882|XP_035790412.1|AALB
OG0006139	LOC108018100|XP_016941003.1|DSUZ	LOC118466490|XP_035791782.1|AALB
OG0006140	LOC108009858|XP_016930047.1|DSUZ	LOC118464882|XP_035788518.1|AALB
OG0006141	LOC108009444|XP_036669139.1|DSUZ	LOC118467209|XP_035793328.1|AALB
OG0006142	LOC108020751|XP_036670977.1|DSUZ, LOC108011768|XP_036672438.1|DSUZ	LOC118465930|XP_035790526.1|AALB
OG0006143	LOC108006710|XP_016925740.1|DSUZ	LOC118465933|XP_035790534.1|AALB
OG0006144	LOC108012902|XP_016933901.1|DSUZ	LOC118465929|XP_035790525.1|AALB
OG0006145	LOC108012618|XP_016933527.1|DSUZ	LOC118465934|XP_035790535.1|AALB
OG0006146	LOC108008870|XP_016928268.1|DSUZ	LOC118463764|XP_035786470.1|AALB
OG0006147	LOC108006967|XP_036673123.1|DSUZ	LOC118464332|XP_035787542.1|AALB
OG0006148	LOC108005852|XP_016924709.1|DSUZ	LOC118464437|XP_035787704.1|AALB
OG0006149	LOC108006717|XP_036671584.1|DSUZ	LOC118465995|XP_035790683.1|AALB
OG0006150	LOC108006708|XP_016925736.2|DSUZ	LOC118465991|XP_035790676.1|AALB
OG0006151	LOC108019900|XP_016943480.1|DSUZ	LOC118465990|XP_035790672.1|AALB
OG0006152	LOC108017666|XP_016940264.1|DSUZ	LOC118460275|XP_035780351.1|AALB
OG0006153	LOC108008424|XP_016927760.1|DSUZ	LOC118461614|XP_035783049.1|AALB
OG0006154	LOC108013788|XP_016935245.2|DSUZ, LOC118877698|XP_036673425.1|DSUZ	LOC118461358|XP_035782487.1|AALB
OG0006155	LOC108015855|XP_016937911.2|DSUZ	LOC118459368|XP_035778560.1|AALB
OG0006156	LOC108018536|XP_036673168.1|DSUZ	LOC118460906|XP_035781544.1|AALB
OG0006158	LOC108012918|XP_016933929.1|DSUZ	LOC118456241|XP_035772726.1|AALB
OG0006159	LOC108008490|XP_016927839.1|DSUZ	LOC118463740|XP_035786427.1|AALB
OG0006160	LOC108014521|XP_016936150.2|DSUZ, LOC108008465|XP_016927808.2|DSUZ	LOC118465375|XP_035789463.1|AALB
OG0006161	LOC108009354|XP_016929143.1|DSUZ	LOC118467589|XP_035794136.1|AALB
OG0006162	LOC108020364|XP_016944063.1|DSUZ	LOC118464125|XP_035787111.1|AALB
OG0006181	LOC108017556|XP_036672525.1|DSUZ	LOC118465342|XP_035789392.1|AALB
OG0006182	LOC108016070|XP_036673172.1|DSUZ	LOC118459681|XP_035779200.1|AALB
OG0006183	LOC118876767|XP_036672683.1|DSUZ, LOC108020858|XP_016944735.1|DSUZ	LOC118462451|XP_035784021.1|AALB
OG0006184	LOC108016182|XP_016938294.1|DSUZ	LOC118462526|XP_035784173.1|AALB
OG0006185	LOC108006436|XP_036673308.1|DSUZ	LOC118463613|XP_035786236.1|AALB
OG0006186	LOC108016192|XP_016938305.2|DSUZ	LOC118456351|XP_035772910.1|AALB
OG0006188	LOC108015048|XP_036676416.1|DSUZ	LOC118458215|XP_035776359.1|AALB
OG0006189	LOC108015047|XP_016936776.1|DSUZ	LOC118458227|XP_035776392.1|AALB
OG0006190	LOC108017313|XP_016939825.2|DSUZ	LOC118459922|XP_035779665.1|AALB
OG0006191	LOC108020146|XP_016943735.2|DSUZ	LOC118468854|XP_035796002.1|AALB
OG0006192	LOC108016838|XP_016939152.2|DSUZ	LOC118463742|XP_035786433.1|AALB
OG0006193	LOC108006562|XP_016925583.1|DSUZ	LOC118466495|XP_035791857.1|AALB
OG0006194	LOC108006326|XP_016925315.1|DSUZ	LOC118466050|XP_035790784.1|AALB
OG0006195	LOC108005476|XP_016924266.1|DSUZ	LOC118465364|XP_035789449.1|AALB
OG0006196	LOC108010605|XP_016930987.1|DSUZ	LOC118466371|XP_035791481.1|AALB
OG0006197	LOC108020340|XP_036669789.1|DSUZ	LOC118459539|XP_035778906.1|AALB
OG0006198	LOC108016735|XP_036676694.1|DSUZ	LOC118464114|XP_035787108.1|AALB
OG0006199	LOC108014565|XP_016936205.2|DSUZ	LOC118464419|XP_035787670.1|AALB
OG0006200	LOC108020789|XP_036674597.1|DSUZ	LOC118457825|XP_035775596.1|AALB
OG0006201	LOC108010452|XP_016930804.1|DSUZ	LOC118466129|XP_035790976.1|AALB
OG0006202	LOC108010414|XP_036675997.1|DSUZ	LOC118458386|XP_035776692.1|AALB
OG0006203	LOC108011139|XP_016931707.1|DSUZ	LOC118461462|XP_035782697.1|AALB
OG0006204	LOC108014625|XP_016936277.2|DSUZ, LOC108006781|XP_016925821.1|DSUZ	LOC118460860|XP_035781469.1|AALB
OG0006205	LOC108015317|XP_016937195.1|DSUZ	LOC118459852|XP_035779558.1|AALB
OG0006206	LOC108018914|XP_016941994.1|DSUZ	LOC118457605|XP_035775205.1|AALB
OG0006207	LOC108015420|XP_016937342.1|DSUZ	LOC118456769|XP_035773741.1|AALB
OG0006208	LOC108013047|XP_016934147.1|DSUZ	LOC118456730|XP_035773671.1|AALB
OG0006209	LOC108005435|XP_016924210.1|DSUZ	LOC118457987|XP_035775944.1|AALB
OG0006210	LOC108014920|XP_036676604.1|DSUZ	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB
OG0006211	LOC108021324|XP_036678352.1|DSUZ	LOC118466470|XP_035791744.1|AALB
OG0006212	LOC108021312|XP_016945459.1|DSUZ	LOC118466456|XP_035791701.1|AALB
OG0006214	LOC108006289|XP_016925238.1|DSUZ	LOC118463876|XP_035786691.1|AALB
OG0006215	LOC108004652|XP_016923094.1|DSUZ	LOC118463084|XP_035785249.1|AALB
OG0006216	LOC108016166|XP_016938276.1|DSUZ	LOC118468581|XP_035795409.1|AALB
OG0006217	LOC108016974|XP_016939405.1|DSUZ	LOC118460912|XP_035781561.1|AALB
OG0006218	LOC108021025|XP_016944995.1|DSUZ	LOC118463277|XP_035785650.1|AALB
OG0006219	LOC108016765|XP_016939019.1|DSUZ	LOC118463439|XP_035785919.1|AALB
OG0006220	LOC118877370|XP_036671794.1|DSUZ	LOC118463219|XP_035785557.1|AALB
OG0006221	LOC108010778|XP_016931194.2|DSUZ	LOC118459979|XP_035779771.1|AALB
OG0006222	LOC108010855|XP_016931319.2|DSUZ	LOC118456205|XP_035772668.1|AALB
OG0006223	LOC108015329|XP_016937219.1|DSUZ	LOC118465175|XP_035789030.1|AALB
OG0006224	LOC108014964|XP_036676861.1|DSUZ	LOC118466416|XP_035791588.1|AALB
OG0006225	LOC108011171|XP_016931749.1|DSUZ	LOC118467439|XP_035793877.1|AALB
OG0006226	LOC108008559|XP_016927919.1|DSUZ	LOC118460925|XP_035781578.1|AALB
OG0006227	LOC108004742|XP_016923259.1|DSUZ	LOC118463379|XP_035785804.1|AALB
OG0006228	LOC108008967|XP_016928391.1|DSUZ	LOC118461791|XP_035783420.1|AALB
OG0006229	LOC108020375|XP_016944101.1|DSUZ	LOC118468908|XP_035796110.1|AALB
OG0006230	LOC108005360|XP_016924096.1|DSUZ	LOC118456961|XP_035774040.1|AALB
OG0006231	LOC108013708|XP_016935118.1|DSUZ	LOC118457496|XP_035775432.1|AALB
OG0006232	LOC108019130|XP_016942359.1|DSUZ	LOC118459319|XP_035778467.1|AALB
OG0006233	LOC108018926|XP_016942007.1|DSUZ	LOC118460378|XP_035780531.1|AALB
OG0006234	LOC108005163|XP_016923826.1|DSUZ	LOC118465641|XP_035789942.1|AALB
OG0006235	LOC108015311|XP_016937180.1|DSUZ	LOC118463210|XP_035785549.1|AALB
OG0006237	LOC108015037|XP_016936758.1|DSUZ	LOC118462880|XP_035784845.1|AALB
OG0006238	LOC108006333|XP_016925327.2|DSUZ	LOC118457229|XP_035774504.1|AALB
OG0006239	LOC108005653|XP_016924457.1|DSUZ	LOC118463624|XP_035786219.1|AALB
OG0006240	LOC108015521|XP_016937478.2|DSUZ	LOC118463733|XP_035786423.1|AALB
OG0006241	LOC108005162|XP_016923825.1|DSUZ	LOC118465640|XP_035789941.1|AALB
OG0006242	LOC108005420|XP_016924187.2|DSUZ	LOC118458264|XP_035776453.1|AALB
OG0006243	LOC108010557|XP_016930925.2|DSUZ	LOC118458243|XP_035776409.1|AALB
OG0006244	LOC108006975|XP_016926071.2|DSUZ	LOC118462949|XP_035784989.1|AALB
OG0006248	LOC108011991|XP_016932746.2|DSUZ	LOC118457572|XP_035775144.1|AALB
OG0006249	LOC108020937|XP_016944858.1|DSUZ	LOC118466313|XP_035791322.1|AALB
OG0006250	LOC108019151|XP_016942390.1|DSUZ	LOC118459263|XP_035778367.1|AALB
OG0006251	LOC108018758|XP_036675528.1|DSUZ	LOC118456703|XP_035773608.1|AALB
OG0006252	LOC108011278|XP_016931875.1|DSUZ	LOC118468752|XP_035795810.1|AALB
OG0006253	LOC108018886|XP_036675871.1|DSUZ	LOC118456293|XP_035772813.1|AALB
OG0006254	LOC108021036|XP_016945016.1|DSUZ	LOC118462194|XP_035784000.1|AALB
OG0006255	LOC108005969|XP_016924893.2|DSUZ	LOC118466494|XP_035791798.1|AALB
OG0006256	LOC108005311|XP_036677202.1|DSUZ	LOC118458819|XP_035777628.1|AALB
OG0006257	LOC108015173|XP_016936945.1|DSUZ	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC108018852|XP_036676305.1|DSUZ	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC108020862|XP_036672862.1|DSUZ, LOC118876768|XP_036674567.1|DSUZ	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC108015175|XP_016936947.1|DSUZ	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC108006597|XP_016925611.1|DSUZ	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC108015382|XP_016937290.1|DSUZ	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC108015378|XP_016937286.1|DSUZ	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC108016533|XP_036676227.1|DSUZ	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC108009375|XP_016929168.1|DSUZ	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC108016948|XP_036676522.1|DSUZ	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC108004748|XP_016923272.1|DSUZ	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC108009668|XP_016929687.1|DSUZ	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC108006983|XP_036672955.1|DSUZ	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC108015107|XP_016936841.1|DSUZ	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC108020564|XP_036673071.1|DSUZ	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC108013724|XP_016935153.1|DSUZ	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC108017899|XP_016940558.1|DSUZ	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC108005352|XP_016924083.1|DSUZ	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC108012803|XP_016933731.1|DSUZ	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC108016698|XP_016938912.1|DSUZ	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC108006312|XP_016925299.1|DSUZ	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC108005084|XP_016923740.1|DSUZ	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC108005083|XP_016923739.1|DSUZ	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC108019132|XP_016942363.2|DSUZ	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC108007840|XP_016927093.2|DSUZ	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC108007505|XP_016926677.1|DSUZ	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC108011623|XP_016932297.1|DSUZ	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC108020285|XP_036677907.1|DSUZ, LOC108017519|XP_036673571.1|DSUZ	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC108006261|XP_016925197.2|DSUZ	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC108012150|XP_016932931.2|DSUZ	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC108014694|XP_016936358.1|DSUZ	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC108015316|XP_016937186.1|DSUZ	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC108011932|XP_016932669.1|DSUZ	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC108005452|XP_036677261.1|DSUZ	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC108012541|XP_016933444.2|DSUZ	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC108006523|XP_036676317.1|DSUZ	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC108016893|XP_016939288.1|DSUZ	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC108015192|XP_016937001.2|DSUZ	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC108016870|XP_016939238.1|DSUZ	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC108006530|XP_016925543.1|DSUZ	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC108019092|XP_036675771.1|DSUZ	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC108018933|XP_016942015.1|DSUZ	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC108019189|XP_016942451.1|DSUZ	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC108004681|XP_016923157.1|DSUZ	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC108009647|XP_016929641.1|DSUZ	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC108007628|XP_036673493.1|DSUZ	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC108006632|XP_016925657.2|DSUZ	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC108005127|XP_016923790.2|DSUZ	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC108005341|XP_036676955.1|DSUZ	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC108019061|XP_036675704.1|DSUZ	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC108018940|XP_036675706.1|DSUZ	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC108004692|XP_016923191.1|DSUZ	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC108019226|XP_016942511.1|DSUZ	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC108010865|XP_016931331.2|DSUZ	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC108005086|XP_016923746.1|DSUZ	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC108021823|XP_016946115.1|DSUZ	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC108015287|XP_036676128.1|DSUZ	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC108009947|XP_016930182.1|DSUZ	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC108015276|XP_016937132.1|DSUZ	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC108016761|XP_016939004.1|DSUZ	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC108015295|XP_016937160.1|DSUZ	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC108018978|XP_016942070.1|DSUZ	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC108016857|XP_016939211.1|DSUZ	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC108019359|XP_016942671.1|DSUZ	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC108016152|XP_036675511.1|DSUZ	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC108005960|XP_036672988.1|DSUZ	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC108005313|XP_016924011.1|DSUZ	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC118877684|XP_036673299.1|DSUZ	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC108005399|XP_016924150.1|DSUZ	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC108005479|XP_016924269.1|DSUZ	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC108004687|XP_016923179.1|DSUZ	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC108016775|XP_016939029.1|DSUZ	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC108011018|XP_016931532.2|DSUZ	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC108004666|XP_016923131.1|DSUZ	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC108004604|XP_016923032.1|DSUZ	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC108019201|XP_016942480.1|DSUZ	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC108019156|XP_016942396.1|DSUZ	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC108015279|XP_036676354.1|DSUZ	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC108014957|XP_036676409.1|DSUZ	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC108014958|XP_036676663.1|DSUZ	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC108005310|XP_016924009.1|DSUZ	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC108016071|XP_036673171.1|DSUZ	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC108014787|XP_016936468.2|DSUZ	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC108020607|XP_036673276.1|DSUZ	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC108019209|XP_016942494.1|DSUZ	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC108016895|XP_036676523.1|DSUZ	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC108007562|XP_016926744.1|DSUZ	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC108013728|XP_036676316.1|DSUZ	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC108008333|XP_016927648.1|DSUZ	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC108016484|XP_016938637.2|DSUZ	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC108005971|XP_016924896.2|DSUZ	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC108014961|XP_016936670.2|DSUZ	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC108016754|XP_016938990.1|DSUZ	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC108016839|XP_016939155.1|DSUZ	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC108012907|XP_016933913.1|DSUZ	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC108006417|XP_036673224.1|DSUZ	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC108004574|XP_016922999.1|DSUZ	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC108015983|XP_036675137.1|DSUZ	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC108016921|XP_016939336.1|DSUZ	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC108009558|XP_016929512.1|DSUZ	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC108014951|XP_036676692.1|DSUZ	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC108014952|XP_036676762.1|DSUZ	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC108014965|XP_036676674.1|DSUZ	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC118876789|XP_036675428.1|DSUZ	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC108017244|XP_036675670.1|DSUZ	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC108004854|XP_016923424.1|DSUZ	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC108012164|XP_016932947.2|DSUZ	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC108016169|XP_036675624.1|DSUZ	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC108015426|XP_036676533.1|DSUZ	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC108019070|XP_016942200.1|DSUZ	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC108005356|XP_016924091.1|DSUZ	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC108015242|XP_016937077.1|DSUZ	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC108004846|XP_016923417.1|DSUZ	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC108015520|XP_016937475.1|DSUZ	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC108005290|XP_016923977.1|DSUZ	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC108006559|XP_016925578.2|DSUZ	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC108005159|XP_016923823.1|DSUZ	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC108005353|XP_016924086.1|DSUZ	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC108005170|XP_016923834.1|DSUZ	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC108005959|XP_036672987.1|DSUZ	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC108017367|XP_016939880.1|DSUZ	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC108017269|XP_016939773.2|DSUZ	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC108016773|XP_016939027.1|DSUZ	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC108016774|XP_016939028.1|DSUZ	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC108015305|XP_016937172.1|DSUZ	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC108006999|XP_036676983.1|DSUZ	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC108017339|XP_016939860.1|DSUZ	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC108006984|XP_036672956.1|DSUZ	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC108013684|XP_016935092.1|DSUZ	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC108019042|XP_016942155.1|DSUZ	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC108015376|XP_016937283.1|DSUZ	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC108005445|XP_016924224.1|DSUZ	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC108005444|XP_016924223.1|DSUZ	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC108020700|XP_036671680.1|DSUZ	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC108014404|XP_036672770.1|DSUZ	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC108006136|XP_036672900.1|DSUZ	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC108014722|XP_016936380.2|DSUZ	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC108005535|XP_036670979.1|DSUZ	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC108011724|XP_016932435.2|DSUZ	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC108015313|XP_016937182.1|DSUZ	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC108018981|XP_016942076.1|DSUZ	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC108005175|XP_016923840.1|DSUZ	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC108011151|XP_016931726.1|DSUZ	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC108005185|XP_016923858.1|DSUZ	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC108006364|XP_036675446.1|DSUZ	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC108006373|XP_016925383.2|DSUZ	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC108007049|XP_016926145.2|DSUZ	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC108014956|XP_016936666.2|DSUZ	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC108004695|XP_016923195.1|DSUZ	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC108021463|XP_016945682.1|DSUZ	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC108005385|XP_036677224.1|DSUZ	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC108010837|XP_016931294.1|DSUZ	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC108011901|XP_016932640.2|DSUZ	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC108009705|XP_016929753.1|DSUZ	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC108020358|XP_016944055.1|DSUZ	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC108020511|XP_016944334.1|DSUZ	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC108020513|XP_016944336.1|DSUZ	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC108020520|XP_036672911.1|DSUZ	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC108020518|XP_016944346.1|DSUZ	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC108006659|XP_036673354.1|DSUZ	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC108007459|XP_036673433.1|DSUZ	LOC118460195|XP_035780193.1|AALB
OG0006430	LOC108013467|XP_016934832.1|DSUZ	LOC118456760|XP_035773717.1|AALB
OG0006431	LOC108015501|XP_036675296.1|DSUZ	LOC118461001|XP_035781720.1|AALB
OG0006432	LOC108014149|XP_036672557.1|DSUZ	LOC118461727|XP_035783304.1|AALB
