Orthogroup	DSUZ.longest_only	DERE.longest_only
OG0009464	LOC108012724|XP_016933645.1|DSUZ	LOC6543666|XP_001972964.1|DERE
OG0009465	LOC108012628|XP_016933539.2|DSUZ	LOC6543650|XP_001972950.3|DERE
OG0009466	LOC108006868|XP_016925925.1|DSUZ	LOC6544122|XP_001971416.1|DERE
OG0009467	LOC108019505|XP_016942823.2|DSUZ	LOC6544002|XP_001971894.1|DERE
OG0009468	LOC108013605|XP_016935032.1|DSUZ	LOC6546135|XP_026833185.1|DERE
OG0009469	LOC108012498|XP_036670609.1|DSUZ	LOC6545303|XP_001972061.2|DERE
OG0009470	LOC108012697|XP_016933614.1|DSUZ	LOC6545075|XP_001972109.1|DERE
OG0009471	LOC108010337|XP_016930750.1|DSUZ	LOC6542434|XP_001969462.2|DERE
OG0009472	LOC108012455|XP_016933330.1|DSUZ	LOC6546498|XP_026832708.1|DERE
OG0009473	LOC108012741|XP_016933664.1|DSUZ	LOC6543729|XP_026833129.1|DERE
OG0009474	LOC108013273|XP_016934531.1|DSUZ	LOC6545537|XP_001971102.1|DERE
OG0009475	LOC108012604|XP_016933513.1|DSUZ	LOC26526631|XP_015014315.1|DERE
OG0009476	LOC108020002|XP_016943576.2|DSUZ	LOC26526580|XP_015014303.1|DERE
OG0009477	LOC108018825|XP_016941900.2|DSUZ	LOC6544968|XP_001973235.1|DERE
OG0009478	LOC108019376|XP_016942688.1|DSUZ	LOC6544742|XP_001973204.1|DERE
OG0009479	LOC108019400|XP_016942747.1|DSUZ	LOC6543325|XP_026834937.1|DERE
OG0009480	LOC108012506|XP_016933404.1|DSUZ	LOC6544157|XP_001971383.1|DERE
OG0009481	LOC108005005|XP_016923630.1|DSUZ	LOC6544083|XP_001971940.1|DERE
OG0009482	LOC108020732|XP_036672434.1|DSUZ	LOC6545353|XP_026832382.1|DERE
OG0009483	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ	LOC6545351|XP_001973291.1|DERE
OG0009484	LOC108004946|XP_036673735.1|DSUZ	LOC6553359|XP_001980188.1|DERE
OG0009485	LOC108013586|XP_016935003.1|DSUZ	LOC6545728|XP_001971124.1|DERE
OG0009486	LOC108013587|XP_016935004.1|DSUZ	LOC6545727|XP_001971123.1|DERE
OG0009487	LOC108006213|XP_016925140.2|DSUZ	LOC6545888|XP_001973430.1|DERE
OG0009488	LOC108012660|XP_016933575.1|DSUZ	LOC6543962|XP_001972768.1|DERE
OG0009489	LOC108010477|XP_036671842.1|DSUZ	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE
OG0009490	LOC108019649|XP_016943021.1|DSUZ	LOC6549164|XP_001975724.1|DERE
OG0009491	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ	LOC6543886|XP_001973645.1|DERE
OG0009492	LOC108007683|XP_016926894.1|DSUZ	LOC6544236|XP_001973752.1|DERE
OG0009493	LOC108007438|XP_016926586.1|DSUZ	LOC6544195|XP_026832936.1|DERE
OG0009494	LOC108007439|XP_016926589.2|DSUZ	LOC6544142|XP_001973736.1|DERE
OG0009495	LOC108013073|XP_016934183.1|DSUZ	LOC6545985|XP_015012952.1|DERE
OG0009496	LOC118877302|XP_036671345.1|DSUZ	LOC6543932|XP_026832891.1|DERE
OG0009497	LOC108016411|XP_016938550.2|DSUZ	LOC6552565|XP_001979903.1|DERE
OG0009498	LOC118877326|XP_036671498.1|DSUZ	LOC6546295|XP_026832915.1|DERE
OG0009499	LOC108013550|XP_016934949.1|DSUZ	LOC6546060|XP_026833378.1|DERE
OG0009500	LOC108012726|XP_016933647.1|DSUZ	LOC6546121|XP_001973538.1|DERE
OG0009501	LOC108019350|XP_016942658.2|DSUZ	LOC6544317|XP_001973079.1|DERE
OG0009502	LOC108011531|XP_036674000.1|DSUZ	LOC6553046|XP_015010172.1|DERE
OG0009503	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ	LOC6540693|XP_015015097.1|DERE
OG0009504	LOC108010599|XP_016930977.2|DSUZ	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE
OG0009505	LOC108015416|XP_016937371.1|DSUZ	LOC6543233|XP_001970160.1|DERE
OG0009506	LOC108012562|XP_016933466.1|DSUZ	LOC6544780|XP_001971600.2|DERE
OG0009507	LOC108013442|XP_016934806.1|DSUZ	LOC6545064|XP_001971042.1|DERE
OG0009508	LOC108009128|XP_016928724.1|DSUZ	LOC6542387|XP_001968469.2|DERE
OG0009509	LOC108008611|XP_016927981.1|DSUZ	LOC6548918|XP_001975346.1|DERE
OG0009510	LOC108005326|XP_036677221.1|DSUZ	LOC6550569|XP_001978122.1|DERE
OG0009511	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ	LOC6551849|XP_001979646.2|DERE
OG0009513	LOC108021776|XP_036677016.1|DSUZ, LOC118878379|XP_036677022.1|DSUZ, LOC118878377|XP_036677020.1|DSUZ, LOC118878375|XP_036677018.1|DSUZ, LOC118878378|XP_036677021.1|DSUZ, LOC118878376|XP_036677019.1|DSUZ, LOC108011131|XP_016931692.2|DSUZ	LOC6550143|XP_001977540.2|DERE
OG0009514	LOC108008233|XP_016927513.2|DSUZ	LOC6548676|XP_026836017.1|DERE
OG0009516	LOC108021123|XP_016945162.1|DSUZ	LOC6549279|XP_001974421.2|DERE
OG0009517	LOC108017837|XP_016940482.1|DSUZ	LOC6541622|XP_001970165.1|DERE
OG0009518	LOC108012786|XP_016933709.1|DSUZ	LOC26526463|XP_015014283.1|DERE
OG0009519	LOC108012595|XP_016933503.1|DSUZ	LOC6545911|XP_026833882.1|DERE
OG0009520	LOC108016143|XP_016938247.2|DSUZ	LOC6555187|XP_001981623.2|DERE
OG0009521	LOC108012634|XP_016933546.1|DSUZ	LOC6546461|XP_001971333.1|DERE
OG0009522	LOC108010066|XP_016930369.1|DSUZ	LOC6547946|XP_001976464.3|DERE
OG0009523	LOC108009594|XP_016929556.1|DSUZ	LOC6548245|XP_001975194.1|DERE
OG0009524	LOC108010287|XP_016930646.1|DSUZ	LOC6548658|XP_001975380.1|DERE
OG0009525	LOC108008885|XP_016928278.1|DSUZ	LOC6547148|XP_001976123.1|DERE
OG0009526	LOC108009001|XP_016928435.1|DSUZ	LOC6547149|XP_001976124.1|DERE
OG0009527	LOC108018162|XP_016941142.1|DSUZ	LOC6547021|XP_001974663.1|DERE
OG0009528	LOC108008113|XP_016927392.1|DSUZ	LOC6548080|XP_001975171.1|DERE
OG0009529	LOC108009259|XP_016928930.1|DSUZ	LOC6548148|XP_001975222.1|DERE
OG0009530	LOC108019555|XP_016942880.1|DSUZ	LOC6549506|XP_001975728.1|DERE
OG0009531	LOC108009221|XP_016928869.1|DSUZ	LOC6547063|XP_001976021.2|DERE
OG0009532	LOC108008954|XP_016928353.1|DSUZ	LOC6547987|XP_001975133.2|DERE
OG0009533	LOC108018772|XP_016941843.1|DSUZ	LOC6547447|XP_001974860.1|DERE
OG0009534	LOC108017889|XP_016940547.1|DSUZ	LOC6547264|XP_001974871.1|DERE
OG0009535	LOC108008267|XP_016927545.1|DSUZ	LOC6547444|XP_001976380.1|DERE
OG0009536	LOC108007332|XP_036673835.1|DSUZ	LOC6553843|XP_001980482.2|DERE
OG0009537	LOC108020567|XP_016944412.2|DSUZ	LOC6552036|XP_001980681.2|DERE
OG0009538	LOC108010782|XP_016931198.2|DSUZ	LOC6554851|XP_015009113.1|DERE
OG0009539	LOC118877546|XP_036672535.1|DSUZ	LOC6553506|XP_026831645.1|DERE
OG0009540	LOC118877916|XP_036674365.1|DSUZ	LOC26526171|XP_015009368.1|DERE
OG0009541	LOC108020176|XP_016943769.1|DSUZ, LOC108019546|XP_036674314.1|DSUZ	LOC113563751|XP_026831866.1|DERE
OG0009542	LOC108008048|XP_016927319.1|DSUZ	LOC6555151|XP_001981162.2|DERE
OG0009544	LOC108006986|XP_016926082.1|DSUZ	LOC6552500|XP_001980855.2|DERE
OG0009545	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ	LOC26527114|XP_015009425.1|DERE
OG0009546	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ	LOC6553382|XP_001980199.2|DERE
OG0009550	LOC108012899|XP_016933895.1|DSUZ, LOC108012900|XP_016933897.1|DSUZ	LOC26526773|XP_015014342.1|DERE, LOC6545163|XP_001971025.1|DERE
OG0009552	LOC108019314|XP_036676101.1|DSUZ	LOC6555785|XP_001982455.3|DERE
OG0009553	LOC118878232|XP_036675975.1|DSUZ, LOC118879233|XP_036678019.1|DSUZ, LOC118878306|XP_036676330.1|DSUZ, LOC118878253|XP_036676020.1|DSUZ, LOC108008906|XP_016928301.2|DSUZ	LOC6546922|XP_001975993.3|DERE, LOC6555941|XP_001982807.3|DERE
OG0009557	LOC108006604|XP_016925614.2|DSUZ	LOC6555443|XP_026835605.1|DERE
OG0009560	LOC108018972|XP_016942063.1|DSUZ	LOC6550316|XP_001977904.1|DERE
OG0009562	LOC108009539|XP_016929471.1|DSUZ	LOC6548881|XP_001974123.1|DERE
OG0009563	LOC118876781|XP_036671762.1|DSUZ	LOC6545384|XP_001972591.2|DERE
OG0009564	LOC108006306|XP_016925283.1|DSUZ	LOC26526196|XP_026837563.1|DERE
OG0009565	LOC108012750|XP_016933672.1|DSUZ	LOC6545649|XP_026832920.1|DERE
OG0009567	LOC108017160|XP_016939644.2|DSUZ	LOC26526227|XP_015010458.2|DERE
OG0009569	LOC108004839|XP_016923404.1|DSUZ	LOC6550122|XP_001977703.2|DERE
OG0009570	LOC108005033|XP_036672594.1|DSUZ	LOC6553941|XP_001979467.1|DERE
OG0009571	LOC108006038|XP_016924969.2|DSUZ	LOC6551812|XP_001980581.1|DERE
OG0009572	LOC108021820|XP_016946113.1|DSUZ	LOC6551507|XP_001978578.1|DERE
OG0009573	LOC108005497|XP_016924290.1|DSUZ	LOC6551041|XP_001978308.1|DERE
OG0009574	LOC108016878|XP_016939258.1|DSUZ	LOC6551199|XP_026838173.1|DERE
OG0009575	LOC108008903|XP_016928297.1|DSUZ	LOC6547138|XP_001976113.1|DERE
OG0009576	LOC108016042|XP_016938126.1|DSUZ	LOC6552723|XP_001979052.1|DERE
OG0009577	LOC108012172|XP_016932958.1|DSUZ	LOC6542941|XP_001968856.1|DERE
OG0009578	LOC108016869|XP_016939239.1|DSUZ	LOC6549200|XP_026836474.1|DERE
OG0009579	LOC108015016|XP_016936732.1|DSUZ	LOC6549871|XP_001978652.1|DERE
OG0009580	LOC108009510|XP_016929417.1|DSUZ	LOC6541045|XP_001970356.1|DERE
OG0009581	LOC108012197|XP_016933016.1|DSUZ	LOC6542283|XP_001969020.1|DERE
OG0009582	LOC108014036|XP_036671905.1|DSUZ	LOC6544091|XP_026833646.1|DERE
OG0009583	LOC108004573|XP_016922998.1|DSUZ	LOC6549697|XP_001977439.1|DERE
OG0009584	LOC108006297|XP_016925246.1|DSUZ	LOC6550543|XP_001977975.1|DERE
OG0009585	LOC108005043|XP_016923670.2|DSUZ	LOC6555342|XP_001981867.2|DERE
OG0009586	LOC108014037|XP_016935543.2|DSUZ	LOC6544090|XP_001972995.1|DERE
OG0009587	LOC108008551|XP_016927911.1|DSUZ	LOC6547475|XP_001976271.1|DERE
OG0009588	LOC108017663|XP_016940260.2|DSUZ	LOC6555336|XP_001981861.1|DERE
OG0009589	LOC108012825|XP_016933763.1|DSUZ	LOC26527060|XP_015014387.1|DERE
OG0009590	LOC108005894|XP_016924775.1|DSUZ	LOC6543873|XP_001971508.1|DERE
OG0009591	LOC108018447|XP_036672954.1|DSUZ	LOC6552429|XP_001980885.1|DERE
OG0009592	LOC108014200|XP_036672678.1|DSUZ	LOC26526908|XP_015010538.1|DERE
OG0009593	LOC108014196|XP_016935721.1|DSUZ	LOC6554082|XP_001979520.1|DERE
OG0009594	LOC108007896|XP_016927154.2|DSUZ	LOC6554817|XP_001981798.1|DERE
OG0009595	LOC108011268|XP_016931865.2|DSUZ	LOC6553295|XP_001979188.1|DERE
OG0009596	LOC108013807|XP_036674901.1|DSUZ	LOC6553216|XP_001979218.1|DERE
OG0009597	LOC108013808|XP_036675194.1|DSUZ	LOC6553227|XP_001979221.1|DERE
OG0009598	LOC108013816|XP_016935282.1|DSUZ	LOC6553229|XP_001979223.2|DERE
OG0009599	LOC108012068|XP_036674740.1|DSUZ	LOC6551922|XP_001980620.1|DERE
OG0009600	LOC108014567|XP_036673297.1|DSUZ	LOC6553217|XP_001980142.1|DERE
OG0009601	LOC108006424|XP_016925437.2|DSUZ	LOC6554650|XP_001981974.1|DERE
OG0009602	LOC108015480|XP_016937399.2|DSUZ	LOC6554502|XP_001981736.2|DERE
OG0009603	LOC108007975|XP_016927235.1|DSUZ	LOC6552439|XP_026831643.1|DERE
OG0009604	LOC108016789|XP_016939044.1|DSUZ	LOC6550167|XP_001977605.1|DERE
OG0009605	LOC108014065|XP_016935573.1|DSUZ	LOC6554412|XP_001981708.1|DERE
OG0009606	LOC108014058|XP_016935565.1|DSUZ	LOC6554454|XP_001981713.1|DERE
OG0009607	LOC108020692|XP_016944549.1|DSUZ	LOC6554455|XP_001981714.1|DERE
OG0009608	LOC108005708|XP_016924525.2|DSUZ	LOC6554791|XP_001981988.1|DERE
OG0009609	LOC108007358|XP_016926499.2|DSUZ	LOC6553318|XP_001980162.2|DERE
OG0009610	LOC108013755|XP_016935202.2|DSUZ	LOC6554043|XP_001979528.1|DERE
OG0009611	LOC108014195|XP_016935719.2|DSUZ	LOC6554044|XP_001979529.2|DERE
OG0009612	LOC118877548|XP_036672537.1|DSUZ	LOC6553507|XP_001979353.1|DERE
OG0009613	LOC108018512|XP_016941558.1|DSUZ	LOC6547474|XP_001976270.1|DERE
OG0009614	LOC108015930|XP_016937999.2|DSUZ	LOC6552609|XP_001979889.1|DERE
OG0009615	LOC108016150|XP_016938254.2|DSUZ	LOC6555080|XP_026839831.1|DERE
OG0009616	LOC108017599|XP_036675663.1|DSUZ	LOC6555044|XP_001981614.1|DERE
OG0009617	LOC108020297|XP_036677914.1|DSUZ	LOC6551840|XP_026832050.1|DERE
OG0009619	LOC108020515|XP_016944338.2|DSUZ	LOC6555193|XP_001982289.1|DERE
OG0009620	LOC108006093|XP_016925029.2|DSUZ	LOC6552907|XP_001980990.1|DERE
OG0009621	LOC108006469|XP_036673147.1|DSUZ	LOC6552919|XP_001980992.1|DERE
OG0009622	LOC108020115|XP_016943705.1|DSUZ	LOC6554086|XP_001979598.1|DERE
OG0009623	LOC108018675|XP_016941734.2|DSUZ	LOC6553730|XP_001980399.1|DERE
OG0009624	LOC108010820|XP_016931256.2|DSUZ	LOC6555024|XP_026836111.1|DERE
OG0009625	LOC108017262|XP_016939764.2|DSUZ	LOC6555247|XP_001981192.1|DERE
OG0009626	LOC108010542|XP_036672959.1|DSUZ	LOC6554875|XP_001982213.1|DERE
OG0009627	LOC108010541|XP_016930909.2|DSUZ	LOC6554901|XP_001982212.3|DERE
OG0009628	LOC108005963|XP_036672990.1|DSUZ	LOC6554880|XP_001982218.1|DERE
OG0009629	LOC108020811|XP_016944679.1|DSUZ	LOC6552328|XP_026831622.1|DERE
OG0009630	LOC108020797|XP_016944664.1|DSUZ	LOC6552332|XP_001979791.1|DERE
OG0009631	LOC108011584|XP_016932241.1|DSUZ	LOC6553662|XP_001980342.1|DERE
OG0009632	LOC108004645|XP_016923085.1|DSUZ	LOC6551418|XP_001977144.1|DERE
OG0009633	LOC108008663|XP_016928042.1|DSUZ	LOC6549060|XP_001975582.1|DERE
OG0009634	LOC108010852|XP_016931313.2|DSUZ	LOC6554745|XP_001981088.1|DERE
OG0009635	LOC108015944|XP_016938015.2|DSUZ	LOC6552692|XP_001979880.3|DERE
OG0009636	LOC108012552|XP_016933453.1|DSUZ	LOC6546078|XP_001973497.1|DERE
OG0009637	LOC108016439|XP_016938582.2|DSUZ	LOC6554146|XP_015008961.1|DERE
OG0009638	LOC108014892|XP_016936599.1|DSUZ	LOC6551788|XP_001979613.1|DERE
OG0009639	LOC108014246|XP_016935773.2|DSUZ	LOC6552987|XP_001979116.1|DERE
OG0009640	LOC108006367|XP_016925377.2|DSUZ	LOC6555398|XP_001981648.1|DERE
OG0009641	LOC108014166|XP_036673044.1|DSUZ	LOC6555263|XP_001982304.1|DERE
OG0009642	LOC108020506|XP_016944325.2|DSUZ	LOC6555265|XP_001982306.1|DERE
OG0009643	LOC108004933|XP_036673742.1|DSUZ	LOC6552619|XP_001979865.1|DERE
OG0009644	LOC108007843|XP_036674682.1|DSUZ	LOC6554170|XP_026837863.1|DERE
OG0009645	LOC108007850|XP_016927101.1|DSUZ	LOC6554345|XP_001982109.1|DERE
OG0009646	LOC108017243|XP_016939731.2|DSUZ	LOC6555228|XP_001981184.1|DERE
OG0009647	LOC108016504|XP_036675524.1|DSUZ	LOC6555246|XP_001981191.3|DERE
OG0009648	LOC108015822|XP_016937877.2|DSUZ	LOC6552801|XP_001979029.1|DERE
OG0009649	LOC108007630|XP_036673486.1|DSUZ	LOC6555096|XP_001981423.1|DERE
OG0009650	LOC108021304|XP_036668830.1|DSUZ	LOC6547677|XP_026836483.1|DERE
OG0009651	LOC108011491|XP_016932132.1|DSUZ	LOC26526425|XP_015015504.1|DERE
OG0009652	LOC108021619|XP_016945910.1|DSUZ	LOC6542610|XP_001968577.1|DERE
OG0009653	LOC108009798|XP_016929955.1|DSUZ	LOC6543104|XP_001968609.1|DERE
OG0009654	LOC108006209|XP_016925138.1|DSUZ	LOC6542062|XP_001968608.2|DERE
OG0009655	LOC108018901|XP_016941981.1|DSUZ	LOC6541339|XP_026834243.1|DERE
OG0009656	LOC108020644|XP_016944492.1|DSUZ	LOC6541679|XP_001970250.1|DERE
OG0009657	LOC108005490|XP_016924312.1|DSUZ	LOC6541443|XP_001968413.2|DERE
OG0009658	LOC108021723|XP_016946048.1|DSUZ	LOC6542205|XP_026834812.1|DERE
OG0009659	LOC108021196|XP_016945278.1|DSUZ	LOC6543517|XP_001968717.1|DERE
OG0009660	LOC108008983|XP_016928418.1|DSUZ	LOC6540850|XP_001968378.1|DERE
OG0009661	LOC108005935|XP_016924851.1|DSUZ	LOC6541904|XP_001970193.1|DERE
OG0009662	LOC108021402|XP_036676184.1|DSUZ	LOC6555985|XP_026834375.1|DERE
OG0009663	LOC108021332|XP_016945492.1|DSUZ	LOC6543366|XP_015015272.1|DERE
OG0009664	LOC108021652|XP_036677827.1|DSUZ	LOC6543088|XP_001968455.1|DERE
OG0009665	LOC108007365|XP_016926510.1|DSUZ	LOC6542837|XP_001968234.3|DERE
OG0009666	LOC108014680|XP_016936343.1|DSUZ	LOC6547230|XP_015012585.1|DERE
OG0009667	LOC108021024|XP_016944993.1|DSUZ	LOC6548891|XP_001974133.1|DERE
OG0009668	LOC108006078|XP_016925016.1|DSUZ	LOC6548744|XP_001974101.1|DERE
OG0009669	LOC108021541|XP_016945796.1|DSUZ	LOC6549296|XP_026836302.1|DERE
OG0009670	LOC108021210|XP_016945298.1|DSUZ	LOC6540654|XP_026834130.1|DERE
OG0009671	LOC108009394|XP_016929198.1|DSUZ	LOC6549238|XP_001974345.1|DERE
OG0009672	LOC108008974|XP_016928408.1|DSUZ	LOC6543064|XP_001969312.1|DERE
OG0009673	LOC108016786|XP_016939085.1|DSUZ	LOC6541327|XP_001969314.1|DERE
OG0009674	LOC108014749|XP_036672991.1|DSUZ	LOC6548939|XP_015012043.1|DERE
OG0009675	LOC108007722|XP_016926966.1|DSUZ	LOC6542247|XP_001968951.1|DERE
OG0009676	LOC108021563|XP_016945826.1|DSUZ	LOC6548364|XP_001973967.1|DERE
OG0009677	LOC108006760|XP_016925803.1|DSUZ	LOC6542165|XP_001969205.1|DERE
OG0009678	LOC108017524|XP_016940088.1|DSUZ	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE
OG0009679	LOC108005680|XP_016924496.1|DSUZ	LOC6542928|XP_001968847.1|DERE
OG0009680	LOC108017155|XP_016939642.1|DSUZ	LOC6540794|XP_001969599.1|DERE
OG0009681	LOC108008492|XP_016927841.1|DSUZ	LOC6547810|XP_026836780.1|DERE
OG0009682	LOC108008999|XP_036668998.1|DSUZ	LOC6547637|XP_026836031.1|DERE
OG0009683	LOC108017761|XP_016940365.1|DSUZ	LOC6541687|XP_001970687.1|DERE
OG0009684	LOC108017750|XP_016940351.1|DSUZ	LOC6541263|XP_001970686.1|DERE
OG0009685	LOC108017754|XP_016940355.1|DSUZ	LOC6541577|XP_026834594.1|DERE
OG0009686	LOC108008573|XP_016927936.2|DSUZ	LOC6546952|XP_026836879.1|DERE
OG0009687	LOC108008400|XP_016927734.1|DSUZ	LOC6546965|XP_001974607.1|DERE
OG0009688	LOC108018215|XP_016941222.1|DSUZ	LOC6547192|XP_001974739.1|DERE
OG0009689	LOC108018234|XP_036669938.1|DSUZ	LOC6547161|XP_026836360.1|DERE
OG0009690	LOC108008455|XP_016927797.1|DSUZ	LOC6549558|XP_001975646.1|DERE
OG0009691	LOC108009352|XP_016929139.1|DSUZ	LOC6547672|XP_001975027.2|DERE
OG0009692	LOC108008923|XP_016928319.1|DSUZ	LOC6548660|XP_001975382.3|DERE
OG0009693	LOC108009349|XP_016929129.1|DSUZ	LOC6546587|XP_026837028.1|DERE
OG0009694	LOC108010007|XP_016930286.1|DSUZ	LOC6547250|XP_001976136.1|DERE
OG0009695	LOC108008973|XP_016928406.1|DSUZ	LOC6548579|XP_026836353.1|DERE
OG0009696	LOC108018190|XP_016941189.1|DSUZ	LOC26526886|XP_015015570.1|DERE
OG0009697	LOC108012772|XP_016933695.1|DSUZ	LOC113563945|XP_026833588.1|DERE
OG0009698	LOC108018033|XP_016940897.1|DSUZ	LOC6542799|XP_026834968.1|DERE
OG0009699	LOC108010301|XP_016930668.1|DSUZ	LOC6547271|XP_015012533.1|DERE
OG0009700	LOC108010188|XP_016930520.1|DSUZ	LOC6548567|XP_001976639.1|DERE
OG0009701	LOC108015463|XP_016937383.2|DSUZ	LOC6554191|XP_026831714.1|DERE
OG0009702	LOC108017868|XP_016940517.1|DSUZ	LOC6542082|XP_026834970.1|DERE
OG0009703	LOC108014220|XP_016935744.1|DSUZ	LOC6540910|XP_001968145.1|DERE
OG0009704	LOC108019643|XP_016943016.1|DSUZ	LOC6542378|XP_001970533.1|DERE
OG0009705	LOC108008172|XP_036669119.1|DSUZ	LOC6546546|XP_001975911.1|DERE
OG0009706	LOC108008171|XP_016927451.1|DSUZ	LOC6546806|XP_001975916.1|DERE
OG0009707	LOC108016217|XP_016938336.2|DSUZ	LOC6552272|XP_001980752.1|DERE
OG0009708	LOC108017763|XP_016940369.1|DSUZ	LOC6541129|XP_001970681.1|DERE
OG0009709	LOC108017760|XP_016940362.1|DSUZ	LOC6541073|XP_001970678.1|DERE
OG0009710	LOC108017746|XP_016940346.1|DSUZ	LOC6541475|XP_001970677.1|DERE
OG0009711	LOC108018080|XP_016940971.1|DSUZ	LOC6542050|XP_001970662.1|DERE
OG0009712	LOC108016489|XP_016938644.2|DSUZ	LOC6544964|XP_001973231.2|DERE
OG0009713	LOC108019852|XP_016943383.1|DSUZ	LOC6543236|XP_001970408.2|DERE
OG0009714	LOC108017851|XP_016940496.1|DSUZ	LOC6549517|XP_001975699.1|DERE
OG0009715	LOC108010067|XP_016930370.1|DSUZ	LOC6547945|XP_026835691.1|DERE
OG0009716	LOC108019812|XP_016943312.1|DSUZ	LOC6541064|XP_026835344.1|DERE
OG0009717	LOC108017787|XP_016940418.1|DSUZ	LOC6547201|XP_001974787.1|DERE
OG0009718	LOC108019639|XP_016943011.1|DSUZ	LOC6549161|XP_001975721.3|DERE
OG0009719	LOC108010051|XP_016930351.1|DSUZ	LOC6548095|XP_001976601.1|DERE
OG0009720	LOC108009387|XP_016929186.1|DSUZ	LOC6548309|XP_001975322.1|DERE
OG0009721	LOC108008660|XP_016928038.1|DSUZ	LOC6546845|XP_001975947.2|DERE
OG0009723	LOC108020195|XP_036671566.1|DSUZ	LOC6544209|XP_026832645.1|DERE
OG0009724	LOC108009931|XP_016930162.1|DSUZ	LOC6547820|XP_001975007.1|DERE
OG0009725	LOC108008114|XP_016927393.2|DSUZ	LOC6548088|XP_026836824.1|DERE
OG0009726	LOC108007418|XP_016926563.1|DSUZ	LOC6552474|XP_001979832.1|DERE
OG0009727	LOC108019559|XP_016942885.1|DSUZ	LOC6549182|XP_001975742.1|DERE
OG0009728	LOC108008959|XP_016928359.1|DSUZ	LOC6547571|XP_001974848.2|DERE
OG0009729	LOC108008859|XP_016928252.1|DSUZ	LOC6547570|XP_001974847.1|DERE
OG0009730	LOC108004599|XP_016923028.1|DSUZ	LOC6551700|XP_001977161.2|DERE
OG0009731	LOC108008156|XP_016927433.1|DSUZ	LOC6546994|XP_001976036.2|DERE
OG0009732	LOC108019644|XP_016943017.1|DSUZ	LOC6542241|XP_001970464.1|DERE
OG0009733	LOC108016739|XP_016938970.1|DSUZ	LOC6551622|XP_001977125.1|DERE
OG0009734	LOC108021805|XP_016946097.1|DSUZ	LOC6551656|XP_001978570.2|DERE
OG0009735	LOC108012731|XP_016933651.1|DSUZ	LOC6544801|XP_001971520.1|DERE
OG0009736	LOC108015314|XP_016937183.1|DSUZ	LOC6551491|XP_026837531.1|DERE
OG0009737	LOC108018776|XP_016941848.1|DSUZ	LOC6553660|XP_001980309.1|DERE
OG0009738	LOC108010430|XP_036675980.1|DSUZ	LOC6550159|XP_001977669.1|DERE
OG0009739	LOC108010439|XP_016930788.1|DSUZ	LOC6550161|XP_001977671.2|DERE
OG0009740	LOC108019157|XP_016942397.1|DSUZ	LOC6551405|XP_001977224.1|DERE
OG0009741	LOC108012144|XP_016932928.1|DSUZ	LOC6541853|XP_001969292.1|DERE
OG0009742	LOC108006519|XP_036676650.1|DSUZ	LOC113564483|XP_026837406.1|DERE
OG0009743	LOC108005398|XP_016924149.1|DSUZ	LOC6550078|XP_026837752.1|DERE
OG0009744	LOC108011153|XP_016931728.1|DSUZ	LOC6550839|XP_015011011.1|DERE
OG0009745	LOC108019109|XP_016942319.1|DSUZ	LOC6550248|XP_001977923.2|DERE
OG0009746	LOC108012683|XP_016933598.1|DSUZ	LOC6545569|XP_001972672.1|DERE
OG0009747	LOC108008776|XP_016928166.1|DSUZ	LOC6542527|XP_001968332.1|DERE
OG0009748	LOC108015227|XP_016937060.1|DSUZ	LOC6550356|XP_001977762.1|DERE
OG0009749	LOC108017649|XP_016940248.2|DSUZ	LOC6546352|XP_026833070.1|DERE
OG0009750	LOC108012654|XP_016933570.1|DSUZ	LOC6546477|XP_001971246.1|DERE
OG0009751	LOC108014962|XP_036676830.1|DSUZ	LOC6549798|XP_001977321.1|DERE
OG0009752	LOC108016654|XP_016938851.1|DSUZ	LOC6555524|XP_001982633.1|DERE
OG0009753	LOC108016660|XP_016938859.2|DSUZ	LOC6555507|XP_001982632.1|DERE
OG0009754	LOC108008975|XP_016928407.1|DSUZ	LOC26526149|XP_015012751.1|DERE
OG0009755	LOC108006328|XP_016925319.1|DSUZ	LOC6550540|XP_001977965.1|DERE
OG0009756	LOC108014989|XP_016936700.1|DSUZ	LOC6551450|XP_001977275.1|DERE
OG0009757	LOC108008511|XP_016927867.1|DSUZ	LOC6548423|XP_001976731.1|DERE
OG0009758	LOC108007233|XP_036674590.1|DSUZ	LOC6554959|XP_001981379.1|DERE
OG0009760	LOC108015154|XP_016936919.1|DSUZ	LOC6555698|XP_026838922.1|DERE
OG0009761	LOC108015160|XP_016936928.1|DSUZ	LOC6555692|XP_001982469.1|DERE
