Orthogroup	DSUZ.longest_only	SLEB.longest_only
OG0008429	LOC108018548|XP_016941590.2|DSUZ	LOC115623600|XP_030373873.1|SLEB
OG0008430	LOC108016637|XP_016938823.1|DSUZ	LOC115629358|XP_030381670.1|SLEB
OG0008431	LOC118877277|XP_036671092.1|DSUZ	LOC115631027|XP_030383547.1|SLEB
OG0008432	LOC108013866|XP_036673204.1|DSUZ	LOC115621402|XP_030370906.1|SLEB
OG0008433	LOC108013334|XP_016934623.1|DSUZ	LOC115623184|XP_030373265.1|SLEB
OG0008434	LOC108008040|XP_016927313.2|DSUZ	LOC115621521|XP_030371046.1|SLEB
OG0008435	LOC108007503|XP_016926680.2|DSUZ	LOC115631685|XP_030384362.1|SLEB
OG0008436	LOC108008418|XP_016927753.1|DSUZ	LOC115626943|XP_030378322.1|SLEB
OG0008438	LOC108007979|XP_036673042.1|DSUZ	LOC115624026|XP_030374463.1|SLEB
OG0008439	LOC108009273|XP_016928977.1|DSUZ	LOC115633692|XP_030387008.1|SLEB
OG0008440	LOC108016289|XP_016938412.1|DSUZ	LOC115623447|XP_030373657.1|SLEB
OG0008441	LOC108007708|XP_016926944.1|DSUZ	LOC115632285|XP_030385233.1|SLEB
OG0008442	LOC108018229|XP_016941237.1|DSUZ	LOC115626964|XP_030378342.1|SLEB
OG0008443	LOC108011357|XP_036671060.1|DSUZ	LOC115624575|XP_030375166.1|SLEB
OG0008444	LOC108015540|XP_016937507.2|DSUZ	LOC115623279|XP_030373422.1|SLEB
OG0008445	LOC108016625|XP_016938809.1|DSUZ	LOC115627035|XP_030378426.1|SLEB
OG0008446	LOC108005373|XP_036676963.1|DSUZ	LOC115627323|XP_030378826.1|SLEB
OG0008447	LOC108005480|XP_016924270.1|DSUZ	LOC115628836|XP_030380935.1|SLEB
OG0008448	LOC108005304|XP_036675787.1|DSUZ	LOC115629343|XP_030381652.1|SLEB
OG0008449	LOC108011150|XP_016931725.1|DSUZ	LOC115627631|XP_030379227.1|SLEB
OG0008450	LOC108004843|XP_016923413.1|DSUZ	LOC115629625|XP_030381986.1|SLEB
OG0008451	LOC108015959|XP_016938030.1|DSUZ	LOC115624155|XP_030374612.1|SLEB
OG0008452	LOC108021292|XP_016945428.1|DSUZ	LOC115631572|XP_030384224.1|SLEB
OG0008453	LOC108019606|XP_016942973.1|DSUZ	LOC115629687|XP_030382071.1|SLEB
OG0008454	LOC108016536|XP_036676488.1|DSUZ	LOC115629250|XP_030381527.1|SLEB
OG0008455	LOC108020031|XP_016943605.1|DSUZ	LOC115628391|XP_030380335.1|SLEB
OG0008456	LOC108014711|XP_036675310.1|DSUZ	LOC115623318|XP_030373439.1|SLEB
OG0008457	LOC108016435|XP_016938574.2|DSUZ	LOC115623640|XP_030373944.1|SLEB
OG0008458	LOC108009812|XP_016929978.1|DSUZ	LOC115624860|XP_030375566.1|SLEB
OG0008459	LOC108019205|XP_016942486.1|DSUZ	LOC115620697|XP_030369927.1|SLEB
OG0008460	LOC108021643|XP_016945946.1|DSUZ	LOC115626344|XP_030377553.1|SLEB
OG0008461	LOC108019968|XP_016943544.2|DSUZ	LOC115631987|XP_030384766.1|SLEB
OG0008462	LOC108021357|XP_016945530.2|DSUZ	LOC115631737|XP_030384435.1|SLEB
OG0008463	LOC108014175|XP_016935702.1|DSUZ	LOC115631964|XP_030384687.1|SLEB
OG0008464	LOC108009962|XP_016930212.1|DSUZ	LOC115631726|XP_030384424.1|SLEB
OG0008465	LOC108009703|XP_016929749.1|DSUZ	LOC115623043|XP_030373083.1|SLEB
OG0008466	LOC108009485|XP_016929367.1|DSUZ	LOC115634103|XP_030387519.1|SLEB
OG0008467	LOC108019615|XP_016942983.1|DSUZ	LOC115628930|XP_030381056.1|SLEB
OG0008468	LOC108013298|XP_016934579.1|DSUZ	LOC115631849|XP_030384553.1|SLEB
OG0008469	LOC108010437|XP_016930786.1|DSUZ	LOC115626097|XP_030377243.1|SLEB
OG0008470	LOC108009269|XP_016928967.1|DSUZ	LOC115626501|XP_030377750.1|SLEB
OG0008472	LOC108009332|XP_016929097.1|DSUZ	LOC115628381|XP_030380326.1|SLEB
OG0008473	LOC108006290|XP_016925239.1|DSUZ	LOC115628045|XP_030379849.1|SLEB
OG0008474	LOC108004950|XP_016923542.2|DSUZ	LOC115625214|XP_030376044.1|SLEB
OG0008475	LOC108017089|XP_036674068.1|DSUZ	LOC115626084|XP_030377196.1|SLEB
OG0008476	LOC108004881|XP_016923454.2|DSUZ	LOC115625453|XP_030376361.1|SLEB
OG0008477	LOC108019922|XP_016943519.1|DSUZ	LOC115619971|XP_030368867.1|SLEB
OG0008479	LOC108008398|XP_016927732.1|DSUZ	LOC115624537|XP_030375121.1|SLEB
OG0008480	LOC108007529|XP_036670696.1|DSUZ	LOC115622419|XP_030372214.1|SLEB
OG0008481	LOC108015151|XP_016936916.1|DSUZ	LOC115633300|XP_030386571.1|SLEB
OG0008482	LOC108013392|XP_016934730.1|DSUZ	LOC115632150|XP_030385028.1|SLEB
OG0008483	LOC108019599|XP_016942934.1|DSUZ	LOC115631720|XP_030384415.1|SLEB
OG0008484	LOC108004901|XP_016923474.2|DSUZ	LOC115624119|XP_030374574.1|SLEB
OG0008485	LOC108013876|XP_036678162.1|DSUZ, LOC108017091|XP_016939538.2|DSUZ, LOC108012208|XP_016932993.1|DSUZ	LOC115626299|XP_030377487.1|SLEB
OG0008486	LOC108020378|XP_016944116.1|DSUZ	LOC115627746|XP_030379380.1|SLEB
OG0008487	LOC108019137|XP_016942370.1|DSUZ	LOC115633247|XP_030386503.1|SLEB
OG0008488	LOC108017192|XP_036672883.1|DSUZ	LOC115624309|XP_030374792.1|SLEB
OG0008489	LOC108011289|XP_016931886.1|DSUZ	LOC115624247|XP_030374728.1|SLEB
OG0008490	LOC108007897|XP_016927155.2|DSUZ	LOC115624139|XP_030374595.1|SLEB
OG0008491	LOC108020556|XP_036673104.1|DSUZ	LOC115620974|XP_030370355.1|SLEB
OG0008492	LOC118878134|XP_036675626.1|DSUZ, LOC108010202|XP_016930538.1|DSUZ	LOC115631388|XP_030383970.1|SLEB
OG0008493	LOC108021481|XP_016945712.1|DSUZ	LOC115626024|XP_030377133.1|SLEB
OG0008494	LOC108008748|XP_016928135.1|DSUZ	LOC115632642|XP_030385732.1|SLEB, LOC115634759|XP_030388510.1|SLEB, LOC115632867|XP_030385990.1|SLEB
OG0008495	LOC108008162|XP_036668967.1|DSUZ	LOC115634695|XP_030388430.1|SLEB
OG0008496	LOC108009702|XP_016929748.1|DSUZ	LOC115623032|XP_030373072.1|SLEB
OG0008497	LOC108010297|XP_016930660.1|DSUZ	LOC115634074|XP_030387481.1|SLEB
OG0008498	LOC108008346|XP_016927662.1|DSUZ	LOC115621705|XP_030371275.1|SLEB
OG0008499	LOC108018773|XP_016941844.1|DSUZ	LOC115632157|XP_030385046.1|SLEB
OG0008500	LOC108018003|XP_016940843.1|DSUZ	LOC115631272|XP_030383847.1|SLEB
OG0008501	LOC108004802|XP_016923343.2|DSUZ	LOC115622997|XP_030373016.1|SLEB
OG0008502	LOC108015379|XP_036676125.1|DSUZ	LOC115627201|XP_030378679.1|SLEB
OG0008503	LOC108005368|XP_016924116.1|DSUZ	LOC115628936|XP_030381068.1|SLEB
OG0008504	LOC108012949|XP_016933977.1|DSUZ	LOC115633038|XP_030386242.1|SLEB
OG0008505	LOC108013180|XP_016934370.1|DSUZ	LOC115623245|XP_030373366.1|SLEB
OG0008506	LOC108013507|XP_016934883.1|DSUZ	LOC115632335|XP_030385300.1|SLEB
OG0008507	LOC108015623|XP_016937604.2|DSUZ	LOC115622633|XP_030372499.1|SLEB
OG0008508	LOC108005155|XP_016923819.2|DSUZ	LOC115627987|XP_030379743.1|SLEB
OG0008509	LOC108013704|XP_016935115.1|DSUZ	LOC115629750|XP_030382149.1|SLEB
OG0008510	LOC108004610|XP_016923039.1|DSUZ	LOC115633278|XP_030386549.1|SLEB
OG0008512	LOC108018784|XP_016941861.1|DSUZ	LOC115629023|XP_030381180.1|SLEB
OG0008513	LOC108009009|XP_036668717.1|DSUZ	LOC115631263|XP_030383834.1|SLEB
OG0008514	LOC108007662|XP_036676010.1|DSUZ	LOC115631429|XP_030384021.1|SLEB
OG0008515	LOC108010840|XP_016931302.1|DSUZ	LOC115631613|XP_030384277.1|SLEB
OG0008516	LOC108012676|XP_016933592.1|DSUZ	LOC115623177|XP_030373257.1|SLEB
OG0008517	LOC118877376|XP_036671812.1|DSUZ, LOC108013206|XP_016934411.1|DSUZ	LOC115623270|XP_030373409.1|SLEB
OG0008518	LOC108011061|XP_036671202.1|DSUZ	LOC115634106|XP_030387524.1|SLEB
OG0008519	LOC108008581|XP_016927946.1|DSUZ	LOC115634780|XP_030388540.1|SLEB
OG0008520	LOC108017566|XP_016940141.1|DSUZ	LOC115623740|XP_030374113.1|SLEB
OG0008521	LOC108014047|XP_016935554.2|DSUZ	LOC115625435|XP_030376341.1|SLEB, LOC115625430|XP_030376330.1|SLEB
OG0008522	LOC108013121|XP_016934285.1|DSUZ, LOC108009601|XP_016929572.1|DSUZ	LOC115625732|XP_030376748.1|SLEB
OG0008523	LOC108011620|XP_016932294.1|DSUZ	LOC115626126|XP_030377240.1|SLEB
OG0008524	LOC108004654|XP_016923098.2|DSUZ	LOC115626955|XP_030378330.1|SLEB
OG0008527	LOC108010408|XP_036676037.1|DSUZ	LOC115627578|XP_030379161.1|SLEB
OG0008528	LOC108012935|XP_016933960.1|DSUZ	LOC115632230|XP_030385150.1|SLEB
OG0008529	LOC108016590|XP_016938765.1|DSUZ	LOC115626930|XP_030378296.1|SLEB
OG0008530	LOC108013735|XP_016935173.1|DSUZ	LOC115633341|XP_030386633.1|SLEB
OG0008531	LOC108016793|XP_016939049.1|DSUZ	LOC115629855|XP_030382297.1|SLEB
OG0008532	LOC108005507|XP_016924303.1|DSUZ	LOC115629122|XP_030381319.1|SLEB
OG0008534	LOC118878260|XP_036676035.1|DSUZ, LOC118878261|XP_036676036.1|DSUZ, LOC118878370|XP_036677008.1|DSUZ, LOC108010455|XP_016930810.2|DSUZ	LOC115629633|XP_030381994.1|SLEB
OG0008535	LOC108016991|XP_016939428.1|DSUZ	LOC115626875|XP_030378246.1|SLEB
OG0008538	LOC108015365|XP_016937271.1|DSUZ	LOC115628684|XP_030380718.1|SLEB
OG0008540	LOC108016431|XP_016938571.2|DSUZ	LOC115625344|XP_030376232.1|SLEB
OG0008541	LOC108019709|XP_016943096.1|DSUZ	LOC115622583|XP_030372439.1|SLEB
OG0008542	LOC108007088|XP_016926180.2|DSUZ	LOC115632197|XP_030385103.1|SLEB
OG0008544	LOC108009168|XP_016928785.1|DSUZ	LOC115634389|XP_030387938.1|SLEB
OG0008545	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ	LOC115633691|XP_030387007.1|SLEB
OG0008546	LOC108012635|XP_016933547.1|DSUZ	LOC115622970|XP_030372980.1|SLEB
OG0008547	LOC108015073|XP_016936800.1|DSUZ	LOC115628920|XP_030381041.1|SLEB
OG0008548	LOC108017271|XP_016939775.2|DSUZ	LOC115626271|XP_030377449.1|SLEB
OG0008549	LOC108011535|XP_016932190.2|DSUZ	LOC115620555|XP_030369702.1|SLEB
OG0008550	LOC108016675|XP_016938882.1|DSUZ	LOC115624498|XP_030375062.1|SLEB
OG0008551	LOC108012770|XP_036670308.1|DSUZ	LOC115622353|XP_030372128.1|SLEB
OG0008552	LOC108013255|XP_016934494.1|DSUZ	LOC115622617|XP_030372478.1|SLEB
OG0008553	LOC108008645|XP_016928019.1|DSUZ	LOC115634310|XP_030387828.1|SLEB
OG0008554	LOC108016580|XP_016938751.1|DSUZ	LOC115627780|XP_030379449.1|SLEB
OG0008555	LOC108016767|XP_016939020.1|DSUZ	LOC115626676|XP_030377962.1|SLEB
OG0008556	LOC108019882|XP_016943442.1|DSUZ	LOC115620561|XP_030369712.1|SLEB
OG0008557	LOC108015484|XP_016937405.2|DSUZ	LOC115620714|XP_030369951.1|SLEB
OG0008558	LOC108017856|XP_016940512.1|DSUZ	LOC115625873|XP_030376946.1|SLEB
OG0008560	LOC108019054|XP_016942171.1|DSUZ	LOC115626634|XP_030377902.1|SLEB
OG0008563	LOC108017374|XP_016939883.2|DSUZ	LOC115620890|XP_030370233.1|SLEB
OG0008565	LOC108006861|XP_016925918.1|DSUZ	LOC115633356|XP_030386656.1|SLEB
OG0008566	LOC108018657|XP_016941721.1|DSUZ	LOC115625675|XP_030376672.1|SLEB
OG0008567	LOC108007103|XP_016926231.2|DSUZ	LOC115631621|XP_030384287.1|SLEB
OG0008569	LOC108016976|XP_016939407.1|DSUZ	LOC115629144|XP_030381358.1|SLEB
OG0008571	LOC108013254|XP_016934493.1|DSUZ	LOC115622616|XP_030372476.1|SLEB
OG0008572	LOC108005929|XP_016924828.1|DSUZ	LOC115623654|XP_030373969.1|SLEB
OG0008573	LOC108016616|XP_016938800.1|DSUZ	LOC115633255|XP_030386516.1|SLEB
OG0008574	LOC108014685|XP_016936348.2|DSUZ	LOC115622828|XP_030372766.1|SLEB
OG0008575	LOC108005951|XP_036673129.1|DSUZ	LOC115620500|XP_030369612.1|SLEB
OG0008576	LOC108005657|XP_016924461.1|DSUZ	LOC115627569|XP_030379153.1|SLEB
OG0008577	LOC108013511|XP_016934887.1|DSUZ	LOC115622213|XP_030371968.1|SLEB
OG0008579	LOC108013208|XP_016934413.1|DSUZ	LOC115623271|XP_030373410.1|SLEB
OG0008581	LOC108010660|XP_016931048.2|DSUZ	LOC115633739|XP_030387072.1|SLEB
OG0008582	LOC108015031|XP_016936751.1|DSUZ	LOC115629349|XP_030381658.1|SLEB
OG0008583	LOC108016795|XP_016939053.1|DSUZ	LOC115629634|XP_030381995.1|SLEB
OG0008584	LOC108016749|XP_016938980.1|DSUZ	LOC115629264|XP_030381548.1|SLEB
OG0008585	LOC108016937|XP_016939356.1|DSUZ	LOC115627031|XP_030378421.1|SLEB
OG0008586	LOC108016658|XP_016938856.2|DSUZ	LOC115627029|XP_030378418.1|SLEB
OG0008587	LOC108014170|XP_036672677.1|DSUZ	LOC115623424|XP_030373606.1|SLEB
OG0008588	LOC108010755|XP_016931171.2|DSUZ	LOC115624380|XP_030374947.1|SLEB
OG0008589	LOC108005316|XP_016924018.1|DSUZ	LOC115629958|XP_030382432.1|SLEB
OG0008592	LOC108010088|XP_016930396.1|DSUZ	LOC115631908|XP_030384618.1|SLEB, LOC115624767|XP_030375460.1|SLEB
OG0008593	LOC108012605|XP_016933514.1|DSUZ	LOC115623140|XP_030373210.1|SLEB
OG0008594	LOC118877957|XP_036674623.1|DSUZ	LOC115621230|XP_030370679.1|SLEB
OG0008595	LOC108017983|XP_016940815.1|DSUZ	LOC115634210|XP_030387662.1|SLEB
OG0008596	LOC108017783|XP_016940413.1|DSUZ	LOC115634208|XP_030387659.1|SLEB
OG0008597	LOC108017593|XP_016940171.1|DSUZ	LOC115625392|XP_030376289.1|SLEB
OG0008598	LOC108019222|XP_016942508.1|DSUZ	LOC115629501|XP_030381840.1|SLEB
OG0008599	LOC108015268|XP_016937119.1|DSUZ	LOC115629682|XP_030382064.1|SLEB
OG0008600	LOC108018378|XP_016941411.2|DSUZ	LOC115624422|XP_030375019.1|SLEB
OG0008601	LOC108007715|XP_016926958.1|DSUZ	LOC115631711|XP_030384398.1|SLEB
OG0008602	LOC108011536|XP_036674013.1|DSUZ	LOC115625318|XP_030376200.1|SLEB
OG0008603	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ	LOC115621498|XP_030371025.1|SLEB
OG0008604	LOC108009110|XP_016928670.1|DSUZ	LOC115623079|XP_030373143.1|SLEB
OG0008605	LOC108016924|XP_016939343.1|DSUZ	LOC115626104|XP_030377217.1|SLEB
OG0008606	LOC108005815|XP_016924636.1|DSUZ	LOC115622095|XP_030371797.1|SLEB, LOC115630758|XP_030383273.1|SLEB
OG0008607	LOC108004871|XP_016923444.2|DSUZ	LOC115623682|XP_030374012.1|SLEB
OG0008608	LOC108016724|XP_036676577.1|DSUZ	LOC115627318|XP_030378821.1|SLEB
OG0008609	LOC108006039|XP_016924972.2|DSUZ	LOC115623436|XP_030373642.1|SLEB, LOC115623981|XP_030374411.1|SLEB
OG0008610	LOC108017964|XP_016940728.1|DSUZ	LOC115633682|XP_030386996.1|SLEB
OG0008612	LOC108010209|XP_016930542.1|DSUZ	LOC115633874|XP_030387235.1|SLEB
OG0008614	LOC108015226|XP_016937059.1|DSUZ	LOC115627520|XP_030379080.1|SLEB
OG0008615	LOC108017097|XP_036675071.1|DSUZ	LOC115623853|XP_030374257.1|SLEB
OG0008616	LOC108010799|XP_016931219.2|DSUZ	LOC115625561|XP_030376515.1|SLEB
OG0008617	LOC108007793|XP_016927038.2|DSUZ	LOC115621618|XP_030371173.1|SLEB
OG0008619	LOC108011035|XP_016931576.1|DSUZ	LOC115630708|XP_030383221.1|SLEB
OG0008620	LOC108019907|XP_016943493.1|DSUZ	LOC115628000|XP_030379770.1|SLEB
OG0008621	LOC108010588|XP_036674236.1|DSUZ	LOC115621221|XP_030370666.1|SLEB
OG0008622	LOC108008852|XP_016928246.2|DSUZ	LOC115634634|XP_030388349.1|SLEB
OG0008623	LOC108019619|XP_016942989.1|DSUZ	LOC115621620|XP_030371175.1|SLEB, LOC115621367|XP_030370850.1|SLEB
OG0008624	LOC108009155|XP_016928751.2|DSUZ	LOC115633659|XP_030386965.1|SLEB
OG0008625	LOC108009604|XP_016929577.1|DSUZ	LOC115634565|XP_030388252.1|SLEB
OG0008626	LOC108017372|XP_036677427.1|DSUZ	LOC115623064|XP_030373107.1|SLEB
OG0008627	LOC108012866|XP_016933833.1|DSUZ	LOC115632999|XP_030386181.1|SLEB
OG0008629	LOC108014728|XP_016936429.1|DSUZ	LOC115625812|XP_030376899.1|SLEB
OG0008630	LOC108020408|XP_016944191.2|DSUZ	LOC115627761|XP_030379407.1|SLEB
OG0008631	LOC108011336|XP_036672920.1|DSUZ	LOC115622042|XP_030371770.1|SLEB
OG0008632	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ	LOC115620497|XP_030369609.1|SLEB
OG0008633	LOC108009519|XP_036668949.1|DSUZ	LOC115626573|XP_030377817.1|SLEB
OG0008634	LOC108006066|XP_016924998.1|DSUZ	LOC115626406|XP_030377631.1|SLEB
OG0008635	LOC108019710|XP_016943098.1|DSUZ	LOC115634056|XP_030387459.1|SLEB
OG0008636	LOC108017417|XP_016939931.2|DSUZ	LOC115623911|XP_030374326.1|SLEB
OG0008637	LOC108012438|XP_016933293.1|DSUZ	LOC115634383|XP_030387928.1|SLEB
OG0008638	LOC108020304|XP_016943922.2|DSUZ	LOC115620386|XP_030369454.1|SLEB
OG0008639	LOC108020170|XP_016943761.1|DSUZ	LOC115621159|XP_030370577.1|SLEB
OG0008640	LOC108016281|XP_036674816.1|DSUZ, LOC108020114|XP_036672498.1|DSUZ	LOC115620338|XP_030369395.1|SLEB
OG0008641	LOC108016467|XP_036675510.1|DSUZ	LOC115621916|XP_030371617.1|SLEB
OG0008642	LOC108019981|XP_036674507.1|DSUZ	LOC115628984|XP_030381123.1|SLEB
OG0008643	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ	LOC115620511|XP_030369634.1|SLEB
OG0008644	LOC108008047|XP_016927318.1|DSUZ	LOC115620934|XP_030370302.1|SLEB
OG0008645	LOC108012760|XP_016933685.1|DSUZ	LOC115626142|XP_030377264.1|SLEB
OG0008646	LOC108009861|XP_016930055.1|DSUZ	LOC115630807|XP_030383331.1|SLEB
OG0008647	LOC108006015|XP_016924951.1|DSUZ	LOC115630957|XP_030383391.1|SLEB
OG0008648	LOC118877802|XP_036673824.1|DSUZ, LOC108015658|XP_016937646.1|DSUZ	LOC115631878|XP_030384586.1|SLEB
OG0008649	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ	LOC115630948|XP_030383418.1|SLEB
OG0008650	LOC108007659|XP_016926870.2|DSUZ	LOC115624075|XP_030374524.1|SLEB
OG0008651	LOC108010076|XP_016930380.1|DSUZ	LOC115633025|XP_030386213.1|SLEB
OG0008652	LOC108017795|XP_016940428.1|DSUZ	LOC115629101|XP_030381285.1|SLEB
OG0008653	LOC108008881|XP_016928275.1|DSUZ	LOC115634317|XP_030387837.1|SLEB
OG0008654	LOC108008127|XP_016927406.2|DSUZ, LOC108010225|XP_016930557.1|DSUZ	LOC115633830|XP_030387178.1|SLEB
OG0008655	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ	LOC115633689|XP_030387006.1|SLEB
OG0008656	LOC118878282|XP_036676100.1|DSUZ	LOC115628934|XP_030381066.1|SLEB
OG0008657	LOC108005275|XP_016923953.1|DSUZ	LOC115626697|XP_030377985.1|SLEB
OG0008658	LOC108015044|XP_016936766.1|DSUZ	LOC115629894|XP_030382350.1|SLEB
OG0008659	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ	LOC115630540|XP_030383006.1|SLEB
OG0008660	LOC108010496|XP_036671499.1|DSUZ	LOC115632340|XP_030385304.1|SLEB
OG0008661	LOC108012494|XP_016933391.1|DSUZ	LOC115622889|XP_030372852.1|SLEB
OG0008662	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ	LOC115632683|XP_030385779.1|SLEB
OG0008663	LOC118879770|XP_036678640.1|DSUZ, LOC118879771|XP_036678642.1|DSUZ, LOC118879090|XP_036677967.1|DSUZ, LOC108014903|XP_036677966.1|DSUZ, LOC118878900|XP_036677798.1|DSUZ, LOC108020322|XP_016943942.2|DSUZ	LOC115620030|XP_030368995.1|SLEB
OG0008664	LOC108004835|XP_036676025.1|DSUZ, LOC108013222|XP_016934438.2|DSUZ	LOC115632394|XP_030385384.1|SLEB, LOC115632283|XP_030385232.1|SLEB
OG0008665	LOC108021702|XP_016946021.1|DSUZ	LOC115622631|XP_030372497.1|SLEB
OG0008666	LOC108015876|XP_016937932.2|DSUZ	LOC115624942|XP_030375652.1|SLEB
OG0008667	LOC108014674|XP_016936329.2|DSUZ	LOC115622272|XP_030372034.1|SLEB
OG0008668	LOC108012610|XP_016933518.1|DSUZ	LOC115628340|XP_030380263.1|SLEB
OG0008669	LOC108009912|XP_016930129.1|DSUZ	LOC115631781|XP_030384475.1|SLEB, LOC115625980|XP_030377086.1|SLEB
OG0008670	LOC108016405|XP_016938543.2|DSUZ	LOC115621747|XP_030371340.1|SLEB, LOC115621743|XP_030371336.1|SLEB, LOC115620203|XP_030369198.1|SLEB, LOC115621348|XP_030370828.1|SLEB
OG0008672	LOC108011602|XP_016932265.1|DSUZ	LOC115630967|XP_030383406.1|SLEB
OG0008673	LOC108021326|XP_016945481.1|DSUZ	LOC115631991|XP_030384781.1|SLEB
OG0008677	LOC108005973|XP_016924900.2|DSUZ	LOC115621271|XP_030370731.1|SLEB
OG0008679	LOC108015019|XP_016936736.1|DSUZ	LOC115627966|XP_030379720.1|SLEB
OG0008680	LOC108018986|XP_016942082.1|DSUZ	LOC115628725|XP_030380785.1|SLEB
OG0008681	LOC108004708|XP_036676984.1|DSUZ	LOC115629646|XP_030382017.1|SLEB
OG0008682	LOC108004842|XP_016923406.1|DSUZ	LOC115629623|XP_030381982.1|SLEB
OG0008683	LOC108016999|XP_016939435.1|DSUZ	LOC115628676|XP_030380710.1|SLEB
OG0008684	LOC108006547|XP_016925567.1|DSUZ	LOC115629774|XP_030382189.1|SLEB
OG0008685	LOC108008590|XP_016927958.1|DSUZ	LOC115619953|XP_030368842.1|SLEB
OG0008686	LOC108011038|XP_036673975.1|DSUZ	LOC115620630|XP_030369820.1|SLEB
OG0008687	LOC108009133|XP_016928726.1|DSUZ	LOC115634581|XP_030388274.1|SLEB
OG0008688	LOC108016543|XP_016938705.1|DSUZ	LOC115628008|XP_030379791.1|SLEB
OG0008689	LOC108017201|XP_036674391.1|DSUZ	LOC115624384|XP_030374955.1|SLEB
OG0008690	LOC108018430|XP_016941482.1|DSUZ	LOC115626393|XP_030377613.1|SLEB
OG0008691	LOC108012481|XP_016933373.1|DSUZ	LOC115633110|XP_030386355.1|SLEB
OG0008694	LOC108004852|XP_016923423.1|DSUZ	LOC115629573|XP_030381924.1|SLEB
OG0008695	LOC108019681|XP_016943062.1|DSUZ	LOC115626143|XP_030377266.1|SLEB
OG0008697	LOC108020036|XP_036672414.1|DSUZ	LOC115628427|XP_030380374.1|SLEB
OG0008698	LOC108004683|XP_016923161.2|DSUZ	LOC115627487|XP_030379030.1|SLEB
OG0008699	LOC108017635|XP_016940229.1|DSUZ	LOC115624700|XP_030375376.1|SLEB
OG0008700	LOC118877556|XP_036672593.1|DSUZ	LOC115623934|XP_030374354.1|SLEB
OG0008701	LOC108009691|XP_016929727.1|DSUZ	LOC115633940|XP_030387318.1|SLEB
OG0008702	LOC108014331|XP_016935895.2|DSUZ, LOC108009229|XP_016928885.1|DSUZ	LOC115626524|XP_030377763.1|SLEB
OG0008704	LOC108021678|XP_016945982.1|DSUZ	LOC115631289|XP_030383863.1|SLEB
OG0008705	LOC108021598|XP_016945880.1|DSUZ	LOC115625931|XP_030377027.1|SLEB
OG0008706	LOC108010794|XP_036675457.1|DSUZ	LOC115620450|XP_030369540.1|SLEB
OG0008707	LOC108019031|XP_016942133.1|DSUZ	LOC115627380|XP_030378893.1|SLEB
OG0008708	LOC108013715|XP_016935143.1|DSUZ	LOC115627245|XP_030378726.1|SLEB
OG0008709	LOC108020166|XP_016943756.2|DSUZ	LOC115620584|XP_030369749.1|SLEB
OG0008710	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ	LOC115620387|XP_030369455.1|SLEB
OG0008711	LOC108018401|XP_036672529.1|DSUZ	LOC115623542|XP_030373785.1|SLEB
OG0008712	LOC108017984|XP_016940816.1|DSUZ	LOC115634211|XP_030387663.1|SLEB
OG0008714	LOC108021358|XP_016945533.1|DSUZ	LOC115631738|XP_030384437.1|SLEB
OG0008715	LOC108007959|XP_016927218.2|DSUZ	LOC115620817|XP_030370104.1|SLEB
OG0008716	LOC108006425|XP_016925438.2|DSUZ	LOC115625402|XP_030376300.1|SLEB
OG0008717	LOC108006831|XP_016925868.1|DSUZ	LOC115632391|XP_030385381.1|SLEB
OG0008718	LOC108009435|XP_016929261.1|DSUZ	LOC115634161|XP_030387601.1|SLEB
OG0008719	LOC108010795|XP_036675647.1|DSUZ, LOC118879447|XP_036678215.1|DSUZ	LOC115620398|XP_030369470.1|SLEB
OG0008721	LOC108005351|XP_016924080.2|DSUZ	LOC115633382|XP_030386686.1|SLEB
OG0008722	LOC108018545|XP_016941588.2|DSUZ	LOC115624478|XP_030375040.1|SLEB, LOC115623748|XP_030374143.1|SLEB
OG0008723	LOC108012662|XP_016933577.1|DSUZ	LOC115622219|XP_030371976.1|SLEB
OG0008724	LOC108013136|XP_016934310.1|DSUZ	LOC115626042|XP_030377153.1|SLEB
OG0008725	LOC108009006|XP_016928440.1|DSUZ	LOC115634685|XP_030388408.1|SLEB
OG0008726	LOC108018108|XP_016941012.2|DSUZ	LOC115621851|XP_030371526.1|SLEB
OG0008727	LOC108011582|XP_016932239.2|DSUZ	LOC115631830|XP_030384528.1|SLEB, LOC115621255|XP_030370711.1|SLEB
OG0008728	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ	LOC115620780|XP_030370049.1|SLEB
OG0008729	LOC108010412|XP_036675989.1|DSUZ	LOC115627682|XP_030379285.1|SLEB
