Orthogroup	DSUZ.longest_only	BTRY.longest_only
OG0007055	LOC108009709|XP_016929754.1|DSUZ	LOC120770557|XP_039954067.1|BTRY
OG0007056	LOC108007115|XP_016926207.1|DSUZ	LOC120777595|XP_039964966.1|BTRY
OG0007057	LOC108016866|XP_016939228.1|DSUZ	LOC120774707|XP_039960375.1|BTRY
OG0007058	LOC108019169|XP_016942418.1|DSUZ	LOC120775597|XP_039961770.1|BTRY
OG0007059	LOC108020902|XP_016944808.1|DSUZ	LOC120768581|XP_039951270.1|BTRY
OG0007060	LOC108011646|XP_016932330.1|DSUZ	LOC120768483|XP_039951132.1|BTRY
OG0007061	LOC108008091|XP_016927373.1|DSUZ	LOC120769409|XP_039952321.1|BTRY
OG0007062	LOC108016729|XP_016938950.1|DSUZ	LOC120769819|XP_039952961.1|BTRY
OG0007063	LOC108021666|XP_016945970.1|DSUZ	LOC120767546|XP_039949594.1|BTRY
OG0007064	LOC108009749|XP_036669127.1|DSUZ	LOC120781229|XP_039969299.1|BTRY
OG0007065	LOC108015620|XP_016937599.2|DSUZ	LOC120767317|XP_039949184.1|BTRY
OG0007066	LOC118877420|XP_036672062.1|DSUZ	LOC120776858|XP_039963838.1|BTRY
OG0007067	LOC108021059|XP_016945054.1|DSUZ	LOC120768220|XP_039950729.1|BTRY
OG0007068	LOC108017743|XP_016940347.1|DSUZ	LOC120768004|XP_039950363.1|BTRY
OG0007069	LOC108020995|XP_016944950.1|DSUZ	LOC120767907|XP_039950191.1|BTRY
OG0007070	LOC108019598|XP_016942929.1|DSUZ	LOC120770377|XP_039953728.1|BTRY
OG0007071	LOC108009108|XP_016928667.1|DSUZ	LOC120770360|XP_039953705.1|BTRY
OG0007072	LOC108011610|XP_016932271.1|DSUZ, LOC118877743|XP_036673652.1|DSUZ	LOC120782290|XP_039970427.1|BTRY
OG0007073	LOC108019745|XP_016943177.1|DSUZ	LOC120768270|XP_039950802.1|BTRY
OG0007074	LOC108008312|XP_016927619.1|DSUZ	LOC120771748|XP_039955853.1|BTRY
OG0007075	LOC108019234|XP_016942525.1|DSUZ	LOC120767314|XP_039949174.1|BTRY
OG0007076	LOC108010074|XP_016930376.1|DSUZ	LOC120771229|XP_039955074.1|BTRY
OG0007077	LOC108010703|XP_016931106.1|DSUZ	LOC120768266|XP_039950797.1|BTRY
OG0007078	LOC108021519|XP_016945765.1|DSUZ	LOC120768939|XP_039951656.1|BTRY
OG0007079	LOC108021520|XP_016945766.1|DSUZ	LOC120768942|XP_039951661.1|BTRY
OG0007080	LOC108021161|XP_016945229.1|DSUZ	LOC120768007|XP_039950366.1|BTRY
OG0007081	LOC108021663|XP_016945969.1|DSUZ	LOC120768902|XP_039951593.1|BTRY
OG0007082	LOC108015941|XP_016938016.1|DSUZ	LOC120768134|XP_039950626.1|BTRY
OG0007083	LOC108010805|XP_036668666.1|DSUZ	LOC120767583|XP_039949664.1|BTRY
OG0007084	LOC108011161|XP_016931738.1|DSUZ	LOC120774380|XP_039959918.1|BTRY
OG0007085	LOC108020057|XP_016943648.1|DSUZ	LOC120768915|XP_039951620.1|BTRY
OG0007086	LOC108008452|XP_016927798.1|DSUZ	LOC120769254|XP_039952090.1|BTRY
OG0007087	LOC108015805|XP_036671484.1|DSUZ	LOC120769084|XP_039951878.1|BTRY
OG0007088	LOC108018821|XP_016941898.1|DSUZ	LOC120769709|XP_039952782.1|BTRY
OG0007089	LOC108021352|XP_016945525.1|DSUZ	LOC120768089|XP_039950561.1|BTRY
OG0007090	LOC108015134|XP_016936891.1|DSUZ	LOC120767393|XP_039949343.1|BTRY
OG0007091	LOC108021428|XP_016945635.1|DSUZ	LOC120768295|XP_039950858.1|BTRY
OG0007092	LOC108017333|XP_036672933.1|DSUZ	LOC120769325|XP_039952217.1|BTRY
OG0007093	LOC108020335|XP_016943963.1|DSUZ	LOC120777570|XP_039964908.1|BTRY
OG0007094	LOC108009177|XP_016928804.1|DSUZ	LOC120772640|XP_039957298.1|BTRY
OG0007095	LOC108019666|XP_016943048.1|DSUZ	LOC120768396|XP_039951003.1|BTRY
OG0007096	LOC108021550|XP_016945807.1|DSUZ	LOC120768415|XP_039951030.1|BTRY
OG0007097	LOC108012652|XP_016933604.1|DSUZ	LOC120767198|XP_039948933.1|BTRY
OG0007098	LOC108021340|XP_016945506.1|DSUZ	LOC120767860|XP_039950103.1|BTRY
OG0007099	LOC108014130|XP_016935645.1|DSUZ	LOC120778745|XP_039966656.1|BTRY
OG0007100	LOC108019707|XP_016943097.1|DSUZ	LOC120769229|XP_039952060.1|BTRY
OG0007101	LOC108014664|XP_016936318.1|DSUZ	LOC120767556|XP_039949621.1|BTRY
OG0007102	LOC108013604|XP_036668764.1|DSUZ	LOC120769365|XP_039952260.1|BTRY
OG0007103	LOC108021363|XP_016945545.1|DSUZ	LOC120768087|XP_039950558.1|BTRY
OG0007104	LOC108006494|XP_016925509.1|DSUZ	LOC120781663|XP_039969817.1|BTRY
OG0007105	LOC108021534|XP_016945785.1|DSUZ	LOC120767969|XP_039950311.1|BTRY
OG0007106	LOC108021108|XP_016945132.1|DSUZ	LOC120768213|XP_039950717.1|BTRY
OG0007107	LOC108021201|XP_016945280.1|DSUZ	LOC120767897|XP_039950168.1|BTRY
OG0007108	LOC108021221|XP_016945310.1|DSUZ	LOC120769384|XP_039952288.1|BTRY
OG0007109	LOC108021290|XP_016945419.1|DSUZ	LOC120769205|XP_039952034.1|BTRY
OG0007110	LOC108009338|XP_016929114.1|DSUZ	LOC120768921|XP_039951630.1|BTRY
OG0007111	LOC108020030|XP_016943609.1|DSUZ	LOC120767562|XP_039949632.1|BTRY
OG0007112	LOC108020796|XP_016944700.1|DSUZ	LOC120767605|XP_039949688.1|BTRY
OG0007113	LOC108006611|XP_036673213.1|DSUZ	LOC120766535|XP_039948040.1|BTRY
OG0007114	LOC108004945|XP_016923536.1|DSUZ	LOC120767952|XP_039950273.1|BTRY
OG0007115	LOC108014276|XP_016935809.1|DSUZ	LOC120767951|XP_039950271.1|BTRY
OG0007116	LOC108019121|XP_016942339.1|DSUZ	LOC120767433|XP_039949424.1|BTRY
OG0007117	LOC108021392|XP_016945578.1|DSUZ	LOC120769247|XP_039952083.1|BTRY
OG0007118	LOC108009350|XP_016929134.1|DSUZ	LOC120767681|XP_039949799.1|BTRY
OG0007119	LOC108004740|XP_016923255.1|DSUZ	LOC120774715|XP_039960392.1|BTRY
OG0007120	LOC108016891|XP_016939285.2|DSUZ	LOC120776092|XP_039962507.1|BTRY
OG0007121	LOC108005196|XP_016923871.1|DSUZ	LOC120774892|XP_039960694.1|BTRY
OG0007122	LOC108015321|XP_036676318.1|DSUZ	LOC120774321|XP_039959796.1|BTRY
OG0007123	LOC108015427|XP_036676196.1|DSUZ	LOC120773852|XP_039958924.1|BTRY
OG0007124	LOC108007284|XP_036671099.1|DSUZ	LOC120776842|XP_039963802.1|BTRY
OG0007125	LOC108013384|XP_016934701.1|DSUZ	LOC120779031|XP_039967086.1|BTRY
OG0007126	LOC108014253|XP_036671821.1|DSUZ	LOC120776460|XP_039963061.1|BTRY
OG0007127	LOC108005742|XP_036671902.1|DSUZ	LOC120777861|XP_039965344.1|BTRY
OG0007128	LOC118877410|XP_036672014.1|DSUZ	LOC120777358|XP_039964560.1|BTRY
OG0007129	LOC108013385|XP_016934706.1|DSUZ	LOC120777761|XP_039965198.1|BTRY
OG0007130	LOC108014589|XP_036671451.1|DSUZ	LOC120777224|XP_039964339.1|BTRY
OG0007131	LOC108007760|XP_036672075.1|DSUZ	LOC120778210|XP_039965901.1|BTRY
OG0007132	LOC108007433|XP_016926579.2|DSUZ	LOC120778128|XP_039965766.1|BTRY
OG0007133	LOC108005625|XP_016924424.1|DSUZ	LOC120777070|XP_039964131.1|BTRY
OG0007134	LOC108018649|XP_016941708.2|DSUZ	LOC120776662|XP_039963466.1|BTRY
OG0007135	LOC108007493|XP_016926664.1|DSUZ	LOC120777739|XP_039965164.1|BTRY
OG0007136	LOC108005869|XP_036670881.1|DSUZ	LOC120776611|XP_039963334.1|BTRY
OG0007137	LOC108015121|XP_016936860.1|DSUZ	LOC120773910|XP_039959029.1|BTRY
OG0007138	LOC108016816|XP_016939105.2|DSUZ	LOC120773739|XP_039958732.1|BTRY
OG0007139	LOC108015145|XP_016936905.1|DSUZ	LOC120775539|XP_039961695.1|BTRY
OG0007140	LOC108016599|XP_016938776.1|DSUZ	LOC120775377|XP_039961472.1|BTRY
OG0007141	LOC108016927|XP_016939342.1|DSUZ	LOC120776024|XP_039962404.1|BTRY
OG0007142	LOC108011059|XP_036670706.1|DSUZ	LOC120776762|XP_039963659.1|BTRY
OG0007143	LOC108015519|XP_016937472.2|DSUZ	LOC120766937|XP_039948620.1|BTRY
OG0007144	LOC108017072|XP_036672980.1|DSUZ	LOC120779398|XP_039967533.1|BTRY
OG0007145	LOC108018350|XP_016941382.2|DSUZ	LOC120782574|XP_039970852.1|BTRY
OG0007146	LOC108014054|XP_016935560.2|DSUZ	LOC120782602|XP_039970903.1|BTRY
OG0007147	LOC108008068|XP_016927339.2|DSUZ	LOC120775294|XP_039961344.1|BTRY
OG0007148	LOC108004712|XP_036676897.1|DSUZ	LOC120774364|XP_039959884.1|BTRY
OG0007149	LOC108009064|XP_016928562.1|DSUZ	LOC120772447|XP_039957001.1|BTRY
OG0007150	LOC108007770|XP_016927016.2|DSUZ	LOC120778564|XP_039966361.1|BTRY
OG0007151	LOC108012975|XP_016934029.1|DSUZ	LOC120777058|XP_039964105.1|BTRY
OG0007152	LOC108013731|XP_016935164.1|DSUZ	LOC120775579|XP_039961750.1|BTRY
OG0007153	LOC108013690|XP_016935098.1|DSUZ	LOC120774157|XP_039959501.1|BTRY
OG0007154	LOC108009287|XP_016929005.1|DSUZ	LOC120771658|XP_039955706.1|BTRY
OG0007155	LOC108017945|XP_016940663.1|DSUZ	LOC120772392|XP_039956916.1|BTRY
OG0007156	LOC108019426|XP_016942736.2|DSUZ, LOC118877871|XP_036674091.1|DSUZ	LOC120775235|XP_039961252.1|BTRY
OG0007157	LOC108004872|XP_016923445.2|DSUZ	LOC120773185|XP_039958074.1|BTRY
OG0007158	LOC108007137|XP_016926232.1|DSUZ	LOC120776834|XP_039963789.1|BTRY
OG0007159	LOC108015207|XP_016937025.1|DSUZ	LOC120774244|XP_039959643.1|BTRY
OG0007160	LOC108010643|XP_016931031.2|DSUZ	LOC120775053|XP_039960971.1|BTRY
OG0007161	LOC108016634|XP_016938820.1|DSUZ	LOC120775807|XP_039962089.1|BTRY
OG0007162	LOC108004675|XP_016923146.1|DSUZ	LOC120773979|XP_039959166.1|BTRY
OG0007163	LOC108010791|XP_016931208.2|DSUZ	LOC120779843|XP_039968141.1|BTRY
OG0007164	LOC108010785|XP_036675652.1|DSUZ	LOC120766534|XP_039948039.1|BTRY
OG0007165	LOC108005367|XP_016924106.1|DSUZ	LOC120775889|XP_039962204.1|BTRY
OG0007166	LOC108013565|XP_016934973.1|DSUZ	LOC120774831|XP_039960576.1|BTRY
OG0007167	LOC108019143|XP_016942380.1|DSUZ	LOC120775594|XP_039961764.1|BTRY
OG0007168	LOC108013676|XP_016935083.1|DSUZ	LOC120774156|XP_039959500.1|BTRY
OG0007169	LOC108016683|XP_016938893.1|DSUZ	LOC120774420|XP_039959982.1|BTRY
OG0007170	LOC108011624|XP_016932298.2|DSUZ	LOC120773506|XP_039958392.1|BTRY
OG0007171	LOC108005486|XP_016924279.1|DSUZ	LOC120775056|XP_039960970.1|BTRY
OG0007172	LOC108015302|XP_036676308.1|DSUZ	LOC120773609|XP_039958543.1|BTRY
OG0007173	LOC108015250|XP_016937091.1|DSUZ	LOC120773608|XP_039958542.1|BTRY
OG0007174	LOC108005950|XP_036673119.1|DSUZ	LOC120766460|XP_039947923.1|BTRY
OG0007175	LOC108007273|XP_036671764.1|DSUZ	LOC120778605|XP_039966411.1|BTRY
OG0007176	LOC108007895|XP_016927153.2|DSUZ	LOC120773201|XP_039958076.1|BTRY
OG0007177	LOC108016260|XP_016938370.2|DSUZ	LOC120766173|XP_039947460.1|BTRY
OG0007178	LOC108007977|XP_036672961.1|DSUZ	LOC120766614|XP_039948156.1|BTRY
OG0007179	LOC108017131|XP_016939598.1|DSUZ	LOC120766175|XP_039947462.1|BTRY
OG0007180	LOC108016261|XP_036675169.1|DSUZ	LOC120766958|XP_039948682.1|BTRY
OG0007181	LOC108016607|XP_016938786.1|DSUZ	LOC120774890|XP_039960688.1|BTRY
OG0007182	LOC108014180|XP_036672672.1|DSUZ	LOC120782283|XP_039970419.1|BTRY
OG0007183	LOC108014169|XP_036672864.1|DSUZ	LOC120782428|XP_039970614.1|BTRY
OG0007184	LOC108013967|XP_036672843.1|DSUZ	LOC120782693|XP_039971026.1|BTRY
OG0007185	LOC108021442|XP_016945650.1|DSUZ	LOC120767926|XP_039950221.1|BTRY
OG0007186	LOC108007359|XP_016926500.2|DSUZ	LOC120769965|XP_039952975.1|BTRY
OG0007187	LOC108016305|XP_036675664.1|DSUZ	LOC120775465|XP_039961593.1|BTRY
OG0007188	LOC108016437|XP_016938577.2|DSUZ	LOC120769391|XP_039952296.1|BTRY
OG0007189	LOC108017476|XP_016940009.2|DSUZ	LOC120766529|XP_039948036.1|BTRY
OG0007190	LOC108011705|XP_036675264.1|DSUZ	LOC120766227|XP_039947537.1|BTRY
OG0007191	LOC108004786|XP_036670617.1|DSUZ	LOC120776458|XP_039963057.1|BTRY
OG0007192	LOC108013701|XP_016935109.1|DSUZ	LOC120773934|XP_039959070.1|BTRY
OG0007193	LOC108013700|XP_016935108.1|DSUZ	LOC120773933|XP_039959068.1|BTRY
OG0007194	LOC108004700|XP_016923199.1|DSUZ	LOC120773954|XP_039959116.1|BTRY
OG0007195	LOC108005919|XP_036675177.1|DSUZ	LOC120766457|XP_039947915.1|BTRY
OG0007196	LOC108020168|XP_016943758.2|DSUZ	LOC120774760|XP_039960457.1|BTRY
OG0007197	LOC108013383|XP_016934700.1|DSUZ	LOC120777790|XP_039965251.1|BTRY
OG0007198	LOC108014177|XP_016935700.1|DSUZ	LOC120766398|XP_039947779.1|BTRY
OG0007199	LOC108018621|XP_036673579.1|DSUZ	LOC120782598|XP_039970887.1|BTRY
OG0007200	LOC108019474|XP_036675374.1|DSUZ	LOC120768610|XP_039951315.1|BTRY
OG0007201	LOC108012565|XP_016933469.1|DSUZ	LOC120777634|XP_039965020.1|BTRY
OG0007202	LOC108011296|XP_036671818.1|DSUZ	LOC120776409|XP_039962967.1|BTRY
OG0007203	LOC108011297|XP_036671817.1|DSUZ	LOC120777079|XP_039964142.1|BTRY
OG0007204	LOC108019123|XP_016942344.1|DSUZ	LOC120775119|XP_039961071.1|BTRY
OG0007205	LOC108005627|XP_016924426.2|DSUZ	LOC120778315|XP_039966043.1|BTRY
OG0007206	LOC108011682|XP_036674157.1|DSUZ	LOC120768256|XP_039950787.1|BTRY
OG0007207	LOC108007935|XP_016927195.2|DSUZ	LOC120779108|XP_039967226.1|BTRY
OG0007208	LOC108017478|XP_036674279.1|DSUZ	LOC120779098|XP_039967203.1|BTRY
OG0007209	LOC108017479|XP_036674281.1|DSUZ	LOC120779115|XP_039967240.1|BTRY
OG0007210	LOC108014204|XP_016935734.1|DSUZ	LOC120779383|XP_039967517.1|BTRY
OG0007211	LOC108013987|XP_036674159.1|DSUZ	LOC120782757|XP_039971145.1|BTRY
OG0007212	LOC108019310|XP_016942619.2|DSUZ	LOC120766827|XP_039948473.1|BTRY
OG0007213	LOC108009735|XP_016929808.1|DSUZ	LOC120772791|XP_039957508.1|BTRY
OG0007214	LOC108005098|XP_036670752.1|DSUZ	LOC120777204|XP_039964312.1|BTRY
OG0007215	LOC108010640|XP_016931023.2|DSUZ	LOC120779567|XP_039967845.1|BTRY
OG0007216	LOC108013675|XP_016935082.2|DSUZ	LOC120782884|XP_039971367.1|BTRY
OG0007217	LOC108009468|XP_016929337.1|DSUZ	LOC120771083|XP_039954841.1|BTRY
OG0007218	LOC108010808|XP_016931232.2|DSUZ	LOC120782436|XP_039970657.1|BTRY
OG0007219	LOC108014163|XP_016935686.1|DSUZ	LOC120775486|XP_039961627.1|BTRY
OG0007220	LOC108020122|XP_016943711.2|DSUZ	LOC120766527|XP_039948031.1|BTRY
OG0007221	LOC108020690|XP_036675320.1|DSUZ	LOC120780234|XP_039968422.1|BTRY
OG0007222	LOC108006437|XP_036673294.1|DSUZ	LOC120782795|XP_039971203.1|BTRY
OG0007223	LOC108010789|XP_016931206.2|DSUZ	LOC120774939|XP_039960755.1|BTRY
OG0007224	LOC108013822|XP_016935288.2|DSUZ	LOC120782847|XP_039971308.1|BTRY
OG0007225	LOC108011503|XP_016932143.2|DSUZ	LOC120782173|XP_039970243.1|BTRY
OG0007226	LOC108007985|XP_016927255.2|DSUZ	LOC120780061|XP_039968266.1|BTRY
OG0007227	LOC108011452|XP_036671495.1|DSUZ	LOC120778209|XP_039965899.1|BTRY
OG0007228	LOC108020026|XP_036671979.1|DSUZ	LOC120778580|XP_039966380.1|BTRY
OG0007229	LOC108014417|XP_016936017.2|DSUZ	LOC120774807|XP_039960542.1|BTRY
OG0007230	LOC118877729|XP_036673609.1|DSUZ	LOC120782713|XP_039971068.1|BTRY
OG0007231	LOC108019284|XP_036673746.1|DSUZ	LOC120776410|XP_039962976.1|BTRY
OG0007232	LOC108014444|XP_036671066.1|DSUZ	LOC120777201|XP_039964304.1|BTRY
OG0007233	LOC108014402|XP_036671074.1|DSUZ	LOC120778049|XP_039965659.1|BTRY
OG0007234	LOC108014468|XP_016936080.1|DSUZ	LOC120778673|XP_039966541.1|BTRY
OG0007235	LOC108014446|XP_036671577.1|DSUZ	LOC120777998|XP_039965589.1|BTRY
OG0007236	LOC108014875|XP_036672564.1|DSUZ, LOC118877994|XP_036674835.1|DSUZ	LOC120777951|XP_039965501.1|BTRY
OG0007237	LOC108007966|XP_036673040.1|DSUZ	LOC120769030|XP_039951808.1|BTRY
OG0007238	LOC108020355|XP_016944042.1|DSUZ	LOC120779566|XP_039967842.1|BTRY
OG0007239	LOC108013795|XP_016935253.2|DSUZ	LOC120782012|XP_039970107.1|BTRY
OG0007240	LOC108018597|XP_036673545.1|DSUZ	LOC120778095|XP_039965729.1|BTRY, LOC120777161|XP_039964237.1|BTRY
OG0007241	LOC108016791|XP_016939047.1|DSUZ	LOC120774466|XP_039960056.1|BTRY
OG0007242	LOC108016537|XP_036676579.1|DSUZ	LOC120773480|XP_039958340.1|BTRY
OG0007243	LOC108005453|XP_016924234.1|DSUZ	LOC120775652|XP_039961842.1|BTRY
OG0007244	LOC108007660|XP_016926871.2|DSUZ	LOC120775909|XP_039962235.1|BTRY
OG0007245	LOC108017248|XP_036675277.1|DSUZ	LOC120782640|XP_039970946.1|BTRY
OG0007246	LOC108018678|XP_016941739.1|DSUZ	LOC120782564|XP_039970839.1|BTRY
OG0007247	LOC108010025|XP_016930314.1|DSUZ	LOC120771613|XP_039955636.1|BTRY
OG0007248	LOC108016552|XP_016938714.2|DSUZ	LOC120775809|XP_039962091.1|BTRY
OG0007249	LOC108018895|XP_036675861.1|DSUZ	LOC120773424|XP_039958231.1|BTRY
OG0007250	LOC108019101|XP_016942285.1|DSUZ	LOC120775317|XP_039961387.1|BTRY
OG0007251	LOC108007973|XP_016927234.2|DSUZ	LOC120771610|XP_039955633.1|BTRY
OG0007252	LOC108013893|XP_036674079.1|DSUZ	LOC120782849|XP_039971310.1|BTRY
OG0007253	LOC108014634|XP_016936285.2|DSUZ	LOC120779143|XP_039967284.1|BTRY
OG0007254	LOC108018639|XP_036673561.1|DSUZ	LOC120782066|XP_039970155.1|BTRY
OG0007255	LOC108015310|XP_016937179.1|DSUZ	LOC120775391|XP_039961485.1|BTRY
OG0007256	LOC108016262|XP_016938375.1|DSUZ	LOC120766174|XP_039947461.1|BTRY
OG0007257	LOC108007356|XP_016926496.1|DSUZ	LOC120770085|XP_039953170.1|BTRY
OG0007258	LOC108007342|XP_036673781.1|DSUZ	LOC120782369|XP_039970646.1|BTRY
OG0007259	LOC108015197|XP_016937007.1|DSUZ	LOC120773456|XP_039958284.1|BTRY
OG0007260	LOC108012469|XP_016933350.1|DSUZ	LOC120775536|XP_039961692.1|BTRY
OG0007262	LOC108016647|XP_036676809.1|DSUZ	LOC120774080|XP_039959341.1|BTRY
OG0007264	LOC108007454|XP_016926611.2|DSUZ	LOC120774161|XP_039959512.1|BTRY
OG0007265	LOC108015218|XP_016937047.1|DSUZ	LOC120775882|XP_039962192.1|BTRY
OG0007266	LOC108012009|XP_036674651.1|DSUZ	LOC120774317|XP_039959791.1|BTRY
OG0007267	LOC108018614|XP_016941669.2|DSUZ, LOC118877728|XP_036673608.1|DSUZ	LOC120772473|XP_039957047.1|BTRY
OG0007268	LOC108006184|XP_016925107.1|DSUZ	LOC120771305|XP_039955173.1|BTRY
OG0007269	LOC108015156|XP_016936922.1|DSUZ	LOC120774685|XP_039960349.1|BTRY
OG0007270	LOC108006381|XP_036674451.1|DSUZ	LOC120767050|XP_039948838.1|BTRY
OG0007271	LOC108007020|XP_016926115.2|DSUZ	LOC120775599|XP_039961775.1|BTRY
OG0007272	LOC108011410|XP_016932023.2|DSUZ	LOC120776868|XP_039963860.1|BTRY
OG0007273	LOC108017507|XP_036674375.1|DSUZ	LOC120774820|XP_039960563.1|BTRY
OG0007274	LOC108013903|XP_016935395.1|DSUZ	LOC120782228|XP_039970328.1|BTRY
OG0007275	LOC108011833|XP_016932559.2|DSUZ	LOC120778157|XP_039965817.1|BTRY
OG0007276	LOC108011850|XP_036671534.1|DSUZ	LOC120777919|XP_039965437.1|BTRY
OG0007277	LOC108006902|XP_036672159.1|DSUZ	LOC120778081|XP_039965712.1|BTRY
OG0007278	LOC108013228|XP_016934446.1|DSUZ	LOC120776699|XP_039963517.1|BTRY
OG0007279	LOC108013262|XP_016934509.1|DSUZ	LOC120776988|XP_039964020.1|BTRY
OG0007280	LOC108013541|XP_016934930.1|DSUZ	LOC120777444|XP_039964690.1|BTRY
OG0007281	LOC108012126|XP_036674235.1|DSUZ	LOC120775187|XP_039961179.1|BTRY
OG0007282	LOC108012115|XP_016932888.2|DSUZ	LOC120775149|XP_039961123.1|BTRY
OG0007283	LOC108014062|XP_016935569.2|DSUZ	LOC120780241|XP_039968433.1|BTRY
OG0007284	LOC108005697|XP_016924513.1|DSUZ	LOC120782794|XP_039971202.1|BTRY
OG0007285	LOC108014997|XP_016936710.1|DSUZ	LOC120775343|XP_039961422.1|BTRY
OG0007286	LOC108015244|XP_016937079.1|DSUZ	LOC120773678|XP_039958638.1|BTRY
OG0007287	LOC108021353|XP_016945527.1|DSUZ	LOC120768090|XP_039950562.1|BTRY
OG0007288	LOC108015150|XP_016936914.1|DSUZ	LOC120774200|XP_039959575.1|BTRY
OG0007289	LOC108004734|XP_016923248.1|DSUZ	LOC120774333|XP_039959821.1|BTRY
OG0007290	LOC108018637|XP_016941694.2|DSUZ	LOC120775163|XP_039961147.1|BTRY
OG0007291	LOC108004747|XP_036677005.1|DSUZ	LOC120780322|XP_039968547.1|BTRY
OG0007292	LOC108018934|XP_016942018.1|DSUZ	LOC120775445|XP_039961565.1|BTRY
OG0007293	LOC108014077|XP_016935586.2|DSUZ	LOC120782696|XP_039971029.1|BTRY
OG0007294	LOC108014165|XP_016935687.2|DSUZ	LOC120766315|XP_039947668.1|BTRY
OG0007295	LOC108007013|XP_016926107.2|DSUZ	LOC120772449|XP_039957007.1|BTRY
OG0007296	LOC108007231|XP_016926357.2|DSUZ	LOC120766191|XP_039947482.1|BTRY
OG0007297	LOC108020549|XP_036673079.1|DSUZ	LOC120782465|XP_039970690.1|BTRY
OG0007298	LOC108016264|XP_036675173.1|DSUZ	LOC120766552|XP_039948070.1|BTRY
OG0007299	LOC108018449|XP_036673122.1|DSUZ	LOC120766967|XP_039948691.1|BTRY
OG0007300	LOC108007344|XP_036673780.1|DSUZ	LOC120782435|XP_039970654.1|BTRY
OG0007301	LOC108005733|XP_016924549.2|DSUZ	LOC120776630|XP_039963385.1|BTRY
OG0007302	LOC108011245|XP_036674875.1|DSUZ	LOC120773350|XP_039958108.1|BTRY
OG0007303	LOC108021798|XP_036676988.1|DSUZ	LOC120773761|XP_039958769.1|BTRY
OG0007304	LOC108006110|XP_016925049.1|DSUZ	LOC120767853|XP_039950091.1|BTRY
OG0007305	LOC108015622|XP_016937603.1|DSUZ	LOC120777911|XP_039965427.1|BTRY
OG0007306	LOC108015621|XP_016937602.1|DSUZ	LOC120777910|XP_039965425.1|BTRY
OG0007307	LOC108014834|XP_036673499.1|DSUZ	LOC120780237|XP_039968426.1|BTRY
OG0007308	LOC108014336|XP_036673356.1|DSUZ	LOC120774586|XP_039960252.1|BTRY
OG0007309	LOC108010896|XP_036675518.1|DSUZ	LOC120766789|XP_039948420.1|BTRY
OG0007310	LOC108020609|XP_036673288.1|DSUZ	LOC120779209|XP_039967424.1|BTRY
OG0007311	LOC108017587|XP_036673430.1|DSUZ	LOC120770688|XP_039954206.1|BTRY
OG0007312	LOC108010104|XP_016930414.1|DSUZ	LOC120773770|XP_039958783.1|BTRY
OG0007313	LOC108019186|XP_016942446.1|DSUZ	LOC120774222|XP_039959614.1|BTRY
OG0007314	LOC108017001|XP_016939440.1|DSUZ	LOC120775145|XP_039961107.1|BTRY, LOC120775146|XP_039961110.1|BTRY
OG0007315	LOC108021790|XP_036677044.1|DSUZ	LOC120773712|XP_039958687.1|BTRY
OG0007316	LOC108015565|XP_016937533.2|DSUZ	LOC120782279|XP_039970414.1|BTRY
OG0007317	LOC108014379|XP_016935969.1|DSUZ	LOC120772542|XP_039957159.1|BTRY
OG0007318	LOC108014352|XP_036674809.1|DSUZ	LOC120772532|XP_039957138.1|BTRY
OG0007319	LOC108013510|XP_016934886.1|DSUZ	LOC120778501|XP_039966263.1|BTRY
OG0007320	LOC108006775|XP_016925815.1|DSUZ, LOC118878109|XP_036675420.1|DSUZ	LOC120774835|XP_039960585.1|BTRY
OG0007321	LOC108016978|XP_016939409.1|DSUZ	LOC120775861|XP_039962165.1|BTRY
OG0007322	LOC108015408|XP_016937321.1|DSUZ	LOC120774154|XP_039959496.1|BTRY
OG0007323	LOC108016632|XP_016938817.1|DSUZ	LOC120775420|XP_039961536.1|BTRY
OG0007324	LOC108006749|XP_016925790.1|DSUZ	LOC120771705|XP_039955778.1|BTRY
OG0007325	LOC108016078|XP_016938163.1|DSUZ	LOC120767039|XP_039948820.1|BTRY
OG0007326	LOC108006746|XP_016925784.1|DSUZ	LOC120773680|XP_039958647.1|BTRY
OG0007327	LOC108007177|XP_016926296.1|DSUZ	LOC120776926|XP_039963931.1|BTRY
OG0007328	LOC108011593|XP_016932250.2|DSUZ	LOC120777838|XP_039965310.1|BTRY
OG0007330	LOC108016938|XP_016939357.1|DSUZ	LOC120774980|XP_039960815.1|BTRY
OG0007331	LOC108016821|XP_016939124.1|DSUZ	LOC120773626|XP_039958565.1|BTRY
OG0007332	LOC108011221|XP_016931807.1|DSUZ	LOC120774100|XP_039959388.1|BTRY
OG0007333	LOC108004951|XP_016923543.2|DSUZ	LOC120766637|XP_039948189.1|BTRY
OG0007334	LOC108006705|XP_016925737.1|DSUZ	LOC120775851|XP_039962155.1|BTRY
OG0007335	LOC108013205|XP_036671808.1|DSUZ	LOC120776749|XP_039963637.1|BTRY
OG0007336	LOC108005203|XP_016923879.1|DSUZ	LOC120766500|XP_039947986.1|BTRY
OG0007337	LOC108013598|XP_016935024.1|DSUZ	LOC120778029|XP_039965636.1|BTRY
OG0007338	LOC108007075|XP_036672180.1|DSUZ	LOC120778967|XP_039966977.1|BTRY
OG0007339	LOC108011546|XP_016932201.2|DSUZ	LOC120766813|XP_039948457.1|BTRY
