Orthogroup	DSUZ.longest_only	DGUA.longest_only
OG0010735	LOC108008666|XP_016928047.1|DSUZ	LOC117580502|XP_034122985.1|DGUA
OG0010736	LOC108010972|XP_016931483.1|DSUZ	LOC117592224|XP_034141750.1|DGUA
OG0010737	LOC108010720|XP_016931129.1|DSUZ	LOC117578409|XP_034119763.1|DGUA
OG0010738	LOC108017315|XP_016939830.2|DSUZ	LOC117583647|XP_034127991.1|DGUA
OG0010739	LOC108007965|XP_016927223.2|DSUZ	LOC117584919|XP_034129956.1|DGUA
OG0010740	LOC108005923|XP_036675193.1|DSUZ	LOC117586296|XP_034132143.1|DGUA
OG0010741	LOC108019246|XP_016942532.2|DSUZ	LOC117586333|XP_034132217.1|DGUA
OG0010742	LOC118877817|XP_036673862.1|DSUZ	LOC117585411|XP_034130774.1|DGUA
OG0010743	LOC108015572|XP_036672714.1|DSUZ	LOC117586345|XP_034132251.1|DGUA
OG0010744	LOC108013813|XP_036675152.1|DSUZ	LOC117586349|XP_034132257.1|DGUA
OG0010745	LOC108014581|XP_036673242.1|DSUZ	LOC117586469|XP_034132447.1|DGUA
OG0010746	LOC108017073|XP_016939519.2|DSUZ	LOC117585940|XP_034131600.1|DGUA
OG0010747	LOC118876779|XP_036673304.1|DSUZ	LOC117585027|XP_034130161.1|DGUA
OG0010748	LOC108019996|XP_016943568.2|DSUZ	LOC117585189|XP_034130428.1|DGUA
OG0010750	LOC108020648|XP_016944494.1|DSUZ	LOC117585535|XP_034130945.1|DGUA
OG0010751	LOC108017568|XP_016940144.2|DSUZ	LOC117586535|XP_034132560.1|DGUA
OG0010752	LOC108020588|XP_036677666.1|DSUZ, LOC108016470|XP_016938613.1|DSUZ	LOC117582972|XP_034126983.1|DGUA
OG0010753	LOC108005975|XP_016924902.2|DSUZ	LOC117585647|XP_034131126.1|DGUA
OG0010754	LOC108012122|XP_016932897.2|DSUZ	LOC117585361|XP_034130699.1|DGUA
OG0010755	LOC108010895|XP_016931372.2|DSUZ	LOC117583227|XP_034127337.1|DGUA
OG0010756	LOC108010909|XP_016931398.2|DSUZ	LOC117583226|XP_034127336.1|DGUA
OG0010757	LOC108010729|XP_016931146.2|DSUZ	LOC117585232|XP_034130517.1|DGUA
OG0010758	LOC108007560|XP_016926741.1|DSUZ	LOC117585081|XP_034130238.1|DGUA
OG0010759	LOC108010866|XP_016931334.2|DSUZ	LOC117582799|XP_034126718.1|DGUA
OG0010760	LOC108006034|XP_016924966.1|DSUZ	LOC117585211|XP_034130485.1|DGUA
OG0010761	LOC118878047|XP_036675106.1|DSUZ	LOC117586401|XP_034132324.1|DGUA
OG0010762	LOC108014820|XP_016936506.1|DSUZ	LOC117582923|XP_034126911.1|DGUA
OG0010763	LOC108016196|XP_016938312.2|DSUZ	LOC117585403|XP_034130763.1|DGUA
OG0010764	LOC108018565|XP_036673088.1|DSUZ	LOC117582904|XP_034126889.1|DGUA
OG0010765	LOC108007616|XP_016926811.1|DSUZ	LOC117583504|XP_034127737.1|DGUA
OG0010766	LOC108016208|XP_016938324.2|DSUZ	LOC117585367|XP_034130704.1|DGUA
OG0010767	LOC108013818|XP_036675527.1|DSUZ	LOC117583386|XP_034127562.1|DGUA
OG0010768	LOC108019298|XP_016942606.2|DSUZ	LOC117583122|XP_034127204.1|DGUA
OG0010769	LOC108014837|XP_016936530.2|DSUZ	LOC117583478|XP_034127678.1|DGUA
OG0010770	LOC108019312|XP_016942622.2|DSUZ	LOC117582858|XP_034126819.1|DGUA
OG0010771	LOC108019679|XP_016943058.1|DSUZ	LOC117578595|XP_034120079.1|DGUA
OG0010772	LOC108017345|XP_016939865.1|DSUZ	LOC117586395|XP_034132317.1|DGUA
OG0010773	LOC108017344|XP_016939864.1|DSUZ	LOC117586504|XP_034132517.1|DGUA
OG0010774	LOC108011642|XP_016932322.1|DSUZ	LOC117590014|XP_034138192.1|DGUA
OG0010775	LOC108020006|XP_036674342.1|DSUZ	LOC117589885|XP_034138047.1|DGUA
OG0010776	LOC108014366|XP_016935986.2|DSUZ, LOC108010420|XP_016930769.2|DSUZ, LOC118878240|XP_036675994.1|DSUZ, LOC108007880|XP_016927137.2|DSUZ	LOC117588143|XP_034135128.1|DGUA
OG0010777	LOC118877868|XP_036674086.1|DSUZ, LOC118877810|XP_036673850.1|DSUZ	LOC117586162|XP_034131953.1|DGUA
OG0010778	LOC108019253|XP_036673814.1|DSUZ	LOC117586121|XP_034131876.1|DGUA
OG0010779	LOC108019260|XP_016942550.2|DSUZ	LOC117586420|XP_034132349.1|DGUA
OG0010780	LOC108005970|XP_036672992.1|DSUZ	LOC117585635|XP_034131110.1|DGUA
OG0010781	LOC108006506|XP_016925518.2|DSUZ	LOC117585011|XP_034130142.1|DGUA
OG0010782	LOC108013758|XP_016935205.1|DSUZ	LOC117586138|XP_034131921.1|DGUA
OG0010783	LOC108014586|XP_016936235.1|DSUZ	LOC117586153|XP_034131942.1|DGUA
OG0010784	LOC108009119|XP_016928684.1|DSUZ	LOC117591946|XP_034141251.1|DGUA
OG0010785	LOC108008872|XP_016928266.1|DSUZ	LOC117592112|XP_034141528.1|DGUA
OG0010786	LOC108008702|XP_016928087.1|DSUZ	LOC117592032|XP_034141381.1|DGUA
OG0010787	LOC108008170|XP_036668956.1|DSUZ	LOC117592506|XP_034142242.1|DGUA
OG0010788	LOC108009313|XP_016929058.1|DSUZ	LOC117578538|XP_034119997.1|DGUA
OG0010790	LOC108010306|XP_016930678.1|DSUZ	LOC117578700|XP_034120236.1|DGUA
OG0010791	LOC108012044|XP_016932816.1|DSUZ	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	LOC108010467|XP_016930827.1|DSUZ	LOC117581654|XP_034124922.1|DGUA
OG0010793	LOC108005658|XP_016924466.1|DSUZ	LOC117591184|XP_034140205.1|DGUA
OG0010794	LOC108005805|XP_016924623.1|DSUZ	LOC117579055|XP_034120648.1|DGUA
OG0010795	LOC108013234|XP_016934456.1|DSUZ	LOC117579475|XP_034121256.1|DGUA
OG0010797	LOC108018824|XP_016941897.2|DSUZ	LOC117588950|XP_034136423.1|DGUA
OG0010798	LOC108013540|XP_016934928.1|DSUZ	LOC117589259|XP_034136927.1|DGUA
OG0010799	LOC108006148|XP_036670888.1|DSUZ	LOC117579073|XP_034120668.1|DGUA
OG0010800	LOC108014099|XP_016935612.2|DSUZ	LOC117586843|XP_034133026.1|DGUA
OG0010801	LOC108020274|XP_016943892.1|DSUZ	LOC117587734|XP_034134543.1|DGUA
OG0010802	LOC108010977|XP_016931487.1|DSUZ	LOC117582274|XP_034125793.1|DGUA
OG0010804	LOC108021681|XP_016945987.1|DSUZ	LOC117584531|XP_034129372.1|DGUA
OG0010805	LOC108014290|XP_016935842.1|DSUZ	LOC117582375|XP_034125932.1|DGUA
OG0010806	LOC108021049|XP_016945044.1|DSUZ	LOC117581682|XP_034124949.1|DGUA
OG0010807	LOC108020253|XP_016943870.1|DSUZ	LOC117587907|XP_034134778.1|DGUA
OG0010808	LOC108018849|XP_016941926.1|DSUZ	LOC117588690|XP_034136030.1|DGUA
OG0010810	LOC108009778|XP_016929903.1|DSUZ	LOC117582980|XP_034126997.1|DGUA
OG0010820	LOC108012418|XP_016933267.1|DSUZ	LOC117586932|XP_034133186.1|DGUA
OG0010821	LOC108017730|XP_016940366.1|DSUZ	LOC117584197|XP_034128858.1|DGUA, LOC117584195|XP_034128856.1|DGUA
OG0010824	LOC108011417|XP_036670406.1|DSUZ	LOC117580424|XP_034122870.1|DGUA
OG0010825	LOC108019774|XP_016943237.1|DSUZ	LOC117587973|XP_034134876.1|DGUA
OG0010827	LOC108006987|XP_016926083.1|DSUZ	LOC117583493|XP_034127723.1|DGUA
OG0010828	LOC108015021|XP_016936738.1|DSUZ	LOC117590267|XP_034138643.1|DGUA
OG0010830	LOC108009568|XP_016929523.1|DSUZ	LOC117584653|XP_034129572.1|DGUA
OG0010832	LOC108009914|XP_016930127.1|DSUZ	LOC117585210|XP_034130488.1|DGUA
OG0010833	LOC108009655|XP_016929663.1|DSUZ	LOC117585248|XP_034130552.1|DGUA
OG0010834	LOC108005461|XP_016924246.1|DSUZ	LOC117580980|XP_034123665.1|DGUA
OG0010835	LOC108005154|XP_036675812.1|DSUZ	LOC117580818|XP_034123429.1|DGUA
OG0010836	LOC108012631|XP_016933541.1|DSUZ	LOC117587234|XP_034133695.1|DGUA
OG0010837	LOC108012672|XP_016933587.1|DSUZ	LOC117580125|XP_034122309.1|DGUA
OG0010838	LOC118877519|XP_036672448.1|DSUZ, LOC108020435|XP_036671090.1|DSUZ	LOC117579088|XP_034120690.1|DGUA
OG0010839	LOC108006218|XP_016925144.1|DSUZ	LOC117587219|XP_034133671.1|DGUA
OG0010840	LOC108006220|XP_016925146.2|DSUZ	LOC117587490|XP_034134152.1|DGUA
OG0010841	LOC108008432|XP_016927774.1|DSUZ	LOC117587885|XP_034134753.1|DGUA
OG0010842	LOC108006650|XP_016925676.1|DSUZ	LOC117578651|XP_034120159.1|DGUA
OG0010843	LOC108008484|XP_016927832.1|DSUZ	LOC117578503|XP_034119929.1|DGUA
OG0010844	LOC108020502|XP_016944320.1|DSUZ, LOC118877632|XP_036673025.1|DSUZ	LOC117589592|XP_034137549.1|DGUA
OG0010845	LOC108016704|XP_016938920.1|DSUZ	LOC117580938|XP_034123612.1|DGUA
OG0010846	LOC108014071|XP_016935580.2|DSUZ	LOC117591109|XP_034140102.1|DGUA
OG0010847	LOC108004676|XP_016923151.1|DSUZ	LOC117590858|XP_034139748.1|DGUA
OG0010849	LOC108016664|XP_036676508.1|DSUZ	LOC117590715|XP_034139508.1|DGUA
OG0010850	LOC108005219|XP_016923898.1|DSUZ	LOC117591000|XP_034139973.1|DGUA
OG0010851	LOC108015036|XP_016936756.1|DSUZ	LOC117588615|XP_034135915.1|DGUA
OG0010853	LOC108016687|XP_016938899.1|DSUZ	LOC117580932|XP_034123603.1|DGUA
OG0010854	LOC108006520|XP_036676588.1|DSUZ	LOC117588702|XP_034136042.1|DGUA
OG0010855	LOC118878162|XP_036675730.1|DSUZ	LOC117590281|XP_034138658.1|DGUA
OG0010856	LOC108015081|XP_016936809.1|DSUZ	LOC117580851|XP_034123488.1|DGUA
OG0010858	LOC108004589|XP_016923017.1|DSUZ	LOC117581362|XP_034124385.1|DGUA
OG0010859	LOC108018689|XP_016941754.2|DSUZ	LOC117583884|XP_034128429.1|DGUA
OG0010860	LOC108004998|XP_016923609.1|DSUZ	LOC117587873|XP_034134742.1|DGUA
OG0010861	LOC108019073|XP_016942215.1|DSUZ	LOC117582324|XP_034125861.1|DGUA
OG0010862	LOC108011764|XP_016932488.1|DSUZ	LOC117584152|XP_034128802.1|DGUA
OG0010863	LOC108006643|XP_016925673.1|DSUZ	LOC117588111|XP_034135075.1|DGUA
OG0010864	LOC108013562|XP_016934972.1|DSUZ	LOC117584564|XP_034129418.1|DGUA
OG0010865	LOC108011242|XP_016931838.1|DSUZ	LOC117584386|XP_034129131.1|DGUA
OG0010866	LOC108013391|XP_016934728.1|DSUZ	LOC117589331|XP_034137070.1|DGUA
OG0010868	LOC108014470|XP_016936082.1|DSUZ	LOC117579813|XP_034121794.1|DGUA
OG0010869	LOC108012545|XP_016933448.1|DSUZ	LOC117589173|XP_034136782.1|DGUA
OG0010870	LOC108012323|XP_016933112.1|DSUZ	LOC117587157|XP_034133554.1|DGUA
OG0010871	LOC108012813|XP_016933741.1|DSUZ	LOC117587168|XP_034133571.1|DGUA
OG0010872	LOC118877284|XP_036671151.1|DSUZ	LOC117586990|XP_034133281.1|DGUA
OG0010873	LOC108006878|XP_016925949.1|DSUZ	LOC117586980|XP_034133266.1|DGUA
OG0010874	LOC118877457|XP_036672321.1|DSUZ	LOC117579942|XP_034121989.1|DGUA
OG0010875	LOC108005829|XP_016924655.1|DSUZ	LOC117579412|XP_034121182.1|DGUA
OG0010876	LOC108020001|XP_016943575.2|DSUZ	LOC117589064|XP_034136586.1|DGUA
OG0010877	LOC108020863|XP_036671768.1|DSUZ	LOC117587004|XP_034133300.1|DGUA
OG0010878	LOC108013166|XP_016934352.1|DSUZ	LOC117579936|XP_034121982.1|DGUA
OG0010879	LOC108013140|XP_016934314.1|DSUZ	LOC117579439|XP_034121216.1|DGUA
OG0010880	LOC108007546|XP_016926729.2|DSUZ	LOC117579175|XP_034120828.1|DGUA
OG0010881	LOC108019902|XP_036669927.1|DSUZ	LOC117578657|XP_034120172.1|DGUA
OG0010882	LOC108009625|XP_016929601.1|DSUZ	LOC117592298|XP_034141859.1|DGUA
OG0010883	LOC108015532|XP_036672078.1|DSUZ	LOC117579822|XP_034121804.1|DGUA
OG0010884	LOC118877347|XP_036671628.1|DSUZ, LOC108020755|XP_016944622.2|DSUZ	LOC117579725|XP_034121613.1|DGUA
OG0010885	LOC108005549|XP_036671355.1|DSUZ	LOC117579792|XP_034121746.1|DGUA
OG0010886	LOC108013368|XP_016934676.1|DSUZ	LOC117586620|XP_034132717.1|DGUA
OG0010887	LOC108012705|XP_016933621.1|DSUZ	LOC117580380|XP_034122807.1|DGUA
OG0010888	LOC108009460|XP_016929319.1|DSUZ	LOC117591893|XP_034141168.1|DGUA
OG0010889	LOC108008836|XP_016928231.1|DSUZ	LOC117584619|XP_034129527.1|DGUA
OG0010890	LOC108010313|XP_016930695.1|DSUZ	LOC117578803|XP_034120423.1|DGUA
OG0010891	LOC108006673|XP_016925701.2|DSUZ	LOC117578739|XP_034120294.1|DGUA
OG0010894	LOC108009610|XP_016929585.1|DSUZ	LOC117591835|XP_034141093.1|DGUA
OG0010895	LOC108009611|XP_016929586.1|DSUZ	LOC117591844|XP_034141104.1|DGUA
OG0010896	LOC118877107|XP_036670050.1|DSUZ	LOC117592697|XP_034142553.1|DGUA
OG0010898	LOC118878020|XP_036675000.1|DSUZ	LOC117586354|XP_034132263.1|DGUA
OG0010899	LOC108015737|XP_036672844.1|DSUZ	LOC117583468|XP_034127667.1|DGUA
OG0010900	LOC118877959|XP_036674631.1|DSUZ, LOC118877598|XP_036672802.1|DSUZ	LOC117582971|XP_034126982.1|DGUA
OG0010901	LOC108018463|XP_016941508.2|DSUZ	LOC117589672|XP_034137706.1|DGUA
OG0010902	LOC108018794|XP_016941867.2|DSUZ	LOC117585191|XP_034130429.1|DGUA
OG0010903	LOC108014086|XP_016935595.1|DSUZ	LOC117583083|XP_034127151.1|DGUA
OG0010904	LOC108006010|XP_036674196.1|DSUZ	LOC117585300|XP_034130619.1|DGUA
OG0010905	LOC108020164|XP_036673588.1|DSUZ	LOC117583758|XP_034128179.1|DGUA
OG0010906	LOC108010259|XP_016930608.1|DSUZ	LOC117581944|XP_034125317.1|DGUA
OG0010907	LOC108019329|XP_036675102.1|DSUZ	LOC117586125|XP_034131881.1|DGUA
OG0010908	LOC108010609|XP_036674373.1|DSUZ	LOC117590167|XP_034138453.1|DGUA
OG0010909	LOC108006132|XP_036672757.1|DSUZ, LOC118876745|XP_016925073.1|DSUZ	LOC117589582|XP_034137535.1|DGUA
OG0010910	LOC108007615|XP_016926810.2|DSUZ	LOC117583174|XP_034127262.1|DGUA
OG0010911	LOC108005932|XP_016924831.1|DSUZ	LOC117586280|XP_034132125.1|DGUA
OG0010912	LOC108011516|XP_036674031.1|DSUZ	LOC117585979|XP_034131687.1|DGUA
OG0010913	LOC108016160|XP_016938268.2|DSUZ	LOC117583700|XP_034128073.1|DGUA
OG0010914	LOC108008914|XP_016928308.1|DSUZ	LOC117592095|XP_034141503.1|DGUA
OG0010915	LOC108009293|XP_016929013.1|DSUZ	LOC117592064|XP_034141453.1|DGUA
OG0010916	LOC108009954|XP_016930197.1|DSUZ	LOC117583863|XP_034128389.1|DGUA
OG0010917	LOC108009309|XP_016929052.1|DSUZ	LOC117587180|XP_034133634.1|DGUA
OG0010918	LOC108014765|XP_016936450.1|DSUZ	LOC117587760|XP_034134583.1|DGUA
OG0010919	LOC108007798|XP_016927046.1|DSUZ	LOC117581751|XP_034125039.1|DGUA
OG0010921	LOC108021674|XP_016945979.1|DSUZ	LOC117587839|XP_034134694.1|DGUA
OG0010922	LOC108012357|XP_016933200.1|DSUZ	LOC117582371|XP_034125922.1|DGUA
OG0010923	LOC108019084|XP_016942247.1|DSUZ	LOC117581569|XP_034124804.1|DGUA
OG0010924	LOC108004552|XP_016923383.1|DSUZ	LOC117584472|XP_034129287.1|DGUA
OG0010925	LOC108012583|XP_016933488.1|DSUZ	LOC117589425|XP_034137251.1|DGUA
OG0010926	LOC108013114|XP_016934259.1|DSUZ	LOC117579038|XP_034120623.1|DGUA
OG0010927	LOC108006800|XP_016925838.2|DSUZ	LOC117588870|XP_034136268.1|DGUA
OG0010928	LOC108012736|XP_016933658.1|DSUZ	LOC117587355|XP_034133887.1|DGUA
OG0010929	LOC108013377|XP_016934690.1|DSUZ	LOC117587828|XP_034134679.1|DGUA
OG0010930	LOC108011261|XP_016931860.1|DSUZ	LOC117587994|XP_034134899.1|DGUA
OG0010931	LOC108020264|XP_016943879.1|DSUZ	LOC117587733|XP_034134542.1|DGUA
OG0010932	LOC108006899|XP_016926017.1|DSUZ	LOC117590898|XP_034139820.1|DGUA
OG0010933	LOC108013472|XP_016934847.1|DSUZ	LOC117582003|XP_034125389.1|DGUA
OG0010934	LOC108020363|XP_016944067.1|DSUZ	LOC117588013|XP_034134932.1|DGUA
OG0010935	LOC108020941|XP_016944866.1|DSUZ	LOC117587633|XP_034134391.1|DGUA
OG0010936	LOC108019096|XP_016942278.1|DSUZ	LOC117584091|XP_034128730.1|DGUA
OG0010937	LOC108012914|XP_016933963.1|DSUZ	LOC117583957|XP_034128550.1|DGUA
OG0010957	LOC108006103|XP_016925036.2|DSUZ	LOC117584965|XP_034130054.1|DGUA
OG0010960	LOC108018314|XP_016941378.1|DSUZ	LOC117583928|XP_034128500.1|DGUA
OG0010963	LOC108021323|XP_016945478.1|DSUZ	LOC117591148|XP_034140149.1|DGUA
OG0010965	LOC108009717|XP_036668977.1|DSUZ	LOC117588474|XP_034135661.1|DGUA
OG0010966	LOC108015530|XP_016937491.2|DSUZ	LOC117579774|XP_034121721.1|DGUA
OG0010967	LOC108018882|XP_016941960.1|DSUZ	LOC117590439|XP_034138950.1|DGUA
OG0010968	LOC108012458|XP_016933336.1|DSUZ	LOC117588916|XP_034136380.1|DGUA
OG0010969	LOC108016194|XP_016938309.2|DSUZ	LOC117585399|XP_034130754.1|DGUA
OG0010972	LOC108010749|XP_016931165.1|DSUZ	LOC117586445|XP_034132376.1|DGUA
OG0010973	LOC118879009|XP_036677862.1|DSUZ	LOC117591756|XP_034140955.1|DGUA, LOC117591631|XP_034140847.1|DGUA
OG0010974	LOC108012650|XP_016933564.1|DSUZ	LOC117580052|XP_034122180.1|DGUA
OG0010975	LOC108020833|XP_016944705.2|DSUZ	LOC117583516|XP_034127752.1|DGUA
OG0010977	LOC108018296|XP_036674681.1|DSUZ	LOC117584997|XP_034130116.1|DGUA
OG0010978	LOC108005226|XP_016923905.1|DSUZ	LOC117590936|XP_034139868.1|DGUA
OG0010979	LOC108005429|XP_016924199.1|DSUZ	LOC117591028|XP_034140014.1|DGUA
OG0010981	LOC108014931|XP_016936641.1|DSUZ	LOC117590781|XP_034139622.1|DGUA
OG0010982	LOC108018984|XP_016942080.1|DSUZ	LOC117590532|XP_034139141.1|DGUA
OG0010985	LOC108006742|XP_036675238.1|DSUZ	LOC117585865|XP_034131516.1|DGUA
OG0010987	LOC108016718|XP_016938934.1|DSUZ	LOC117591385|XP_034140519.1|DGUA
OG0010988	LOC108021802|XP_016946093.1|DSUZ	LOC117581274|XP_034124176.1|DGUA
OG0010989	LOC108020825|XP_016944696.2|DSUZ	LOC117583518|XP_034127753.1|DGUA
OG0010993	LOC108021455|XP_016945673.1|DSUZ	LOC117582186|XP_034125680.1|DGUA
OG0010996	LOC108012691|XP_016933608.1|DSUZ	LOC117579347|XP_034121064.1|DGUA
OG0010997	LOC108006641|XP_016925666.2|DSUZ	LOC117580579|XP_034123075.1|DGUA
OG0010998	LOC108006933|XP_016926025.1|DSUZ	LOC117579062|XP_034120657.1|DGUA
OG0010999	LOC108019380|XP_016942692.2|DSUZ	LOC117588958|XP_034136436.1|DGUA
OG0011002	LOC108014900|XP_016936610.2|DSUZ	LOC117591274|XP_034140364.1|DGUA
OG0011004	LOC108009026|XP_016928486.1|DSUZ	LOC117591975|XP_034141301.1|DGUA
OG0011005	LOC108008600|XP_016927968.1|DSUZ	LOC117583562|XP_034127825.1|DGUA
OG0011006	LOC108017949|XP_016940668.1|DSUZ	LOC117588239|XP_034135284.1|DGUA
OG0011008	LOC108020804|XP_016944673.1|DSUZ	LOC117583246|XP_034127361.1|DGUA
OG0011009	LOC108004965|XP_016923557.2|DSUZ	LOC117583759|XP_034128181.1|DGUA
OG0011010	LOC108012178|XP_016932962.2|DSUZ	LOC117586254|XP_034132086.1|DGUA
OG0011011	LOC108020828|XP_016944701.1|DSUZ	LOC117582921|XP_034126909.1|DGUA
OG0011013	LOC108015683|XP_036673749.1|DSUZ	LOC117584937|XP_034129988.1|DGUA
OG0011014	LOC108010933|XP_016931430.2|DSUZ	LOC117586565|XP_034132616.1|DGUA
OG0011016	LOC108006152|XP_016925094.2|DSUZ	LOC117579255|XP_034120933.1|DGUA
OG0011017	LOC108013915|XP_016935410.2|DSUZ	LOC117583594|XP_034127875.1|DGUA
OG0011018	LOC118877910|XP_036674343.1|DSUZ, LOC108013901|XP_016935393.2|DSUZ	LOC117589884|XP_034138046.1|DGUA
OG0011019	LOC108010980|XP_016931489.2|DSUZ, LOC118877579|XP_036672731.1|DSUZ	LOC117589692|XP_034137743.1|DGUA
OG0011020	LOC108017146|XP_016939620.1|DSUZ	LOC117586119|XP_034131873.1|DGUA
OG0011021	LOC108006491|XP_016925504.1|DSUZ, LOC108007060|XP_016926156.1|DSUZ	LOC117586244|XP_034132073.1|DGUA
OG0011022	LOC108014896|XP_016936606.1|DSUZ	LOC117582855|XP_034126815.1|DGUA
OG0011023	LOC118877618|XP_036672910.1|DSUZ	LOC117583069|XP_034127133.1|DGUA
OG0011024	LOC108006097|XP_016925033.1|DSUZ	LOC117585237|XP_034130528.1|DGUA
OG0011025	LOC108020855|XP_016944731.2|DSUZ, LOC118876757|XP_036672688.1|DSUZ	LOC117589635|XP_034137616.1|DGUA
OG0011027	LOC108020593|XP_016944433.2|DSUZ	LOC117583733|XP_034128141.1|DGUA
OG0011029	LOC108009017|XP_016928478.1|DSUZ	LOC117579406|XP_034121179.1|DGUA
OG0011030	LOC108017855|XP_016940499.1|DSUZ	LOC117592074|XP_034141472.1|DGUA
OG0011031	LOC108010261|XP_016930606.1|DSUZ	LOC117592323|XP_034141893.1|DGUA
OG0011032	LOC108008770|XP_016928157.1|DSUZ	LOC117590882|XP_034139805.1|DGUA
OG0011033	LOC108010174|XP_016930506.1|DSUZ	LOC117578721|XP_034120264.1|DGUA
OG0011034	LOC108008986|XP_016928417.1|DSUZ	LOC117590297|XP_034138678.1|DGUA
OG0011035	LOC108015013|XP_016936770.1|DSUZ	LOC117583908|XP_034128477.1|DGUA
OG0011036	LOC108006505|XP_016925520.1|DSUZ	LOC117582127|XP_034125600.1|DGUA
OG0011037	LOC108009462|XP_016929329.1|DSUZ	LOC117582337|XP_034125880.1|DGUA
OG0011038	LOC108006937|XP_016926031.1|DSUZ	LOC117582067|XP_034125514.1|DGUA
OG0011039	LOC108016476|XP_016938625.1|DSUZ	LOC117582669|XP_034126492.1|DGUA
OG0011040	LOC108011224|XP_016931814.1|DSUZ	LOC117581976|XP_034125353.1|DGUA
OG0011041	LOC108009827|XP_016930005.1|DSUZ	LOC117582296|XP_034125825.1|DGUA
OG0011043	LOC108016085|XP_016938174.1|DSUZ	LOC117584127|XP_034128770.1|DGUA
OG0011045	LOC108018880|XP_016941958.2|DSUZ	LOC117590438|XP_034138949.1|DGUA
OG0011047	LOC108005287|XP_016923972.2|DSUZ	LOC117581047|XP_034123773.1|DGUA
OG0011048	LOC108005202|XP_016923878.1|DSUZ	LOC117585008|XP_034130138.1|DGUA
OG0011050	LOC108016753|XP_036676491.1|DSUZ	LOC117581645|XP_034124910.1|DGUA
OG0011052	LOC108015887|XP_036671568.1|DSUZ	LOC117579696|XP_034121577.1|DGUA
OG0011053	LOC108006683|XP_016925711.2|DSUZ	LOC117589301|XP_034136985.1|DGUA
OG0011054	LOC108012298|XP_016933088.1|DSUZ	LOC117589277|XP_034136958.1|DGUA
OG0011055	LOC108007452|XP_016926606.1|DSUZ	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA
OG0011056	LOC108021732|XP_016946059.1|DSUZ	LOC117582040|XP_034125473.1|DGUA
OG0011057	LOC108008275|XP_016927554.1|DSUZ	LOC117592624|XP_034142450.1|DGUA
OG0011058	LOC108019236|XP_016942524.1|DSUZ	LOC117583920|XP_034128490.1|DGUA
OG0011059	LOC108018088|XP_016940978.1|DSUZ	LOC117591433|XP_034140590.1|DGUA
OG0011061	LOC108014800|XP_036673546.1|DSUZ	LOC117583690|XP_034128058.1|DGUA
OG0011062	LOC108007663|XP_016926874.1|DSUZ	LOC117589094|XP_034136622.1|DGUA
OG0011063	LOC108018697|XP_016941764.1|DSUZ	LOC117583887|XP_034128433.1|DGUA
OG0011066	LOC118878916|XP_036677813.1|DSUZ	LOC117590675|XP_034139443.1|DGUA
OG0011078	LOC108006676|XP_016925704.2|DSUZ	LOC117588867|XP_034136264.1|DGUA
OG0011079	LOC108018483|XP_016941529.1|DSUZ	LOC117589571|XP_034137513.1|DGUA
OG0011080	LOC108020764|XP_036673905.1|DSUZ	LOC117589816|XP_034137938.1|DGUA
OG0011081	LOC118878400|XP_036677119.1|DSUZ	LOC117584601|XP_034129498.1|DGUA
OG0011082	LOC108008087|XP_016927366.1|DSUZ	LOC117578674|XP_034120192.1|DGUA
OG0011084	LOC118877439|XP_036672154.1|DSUZ, LOC108007443|XP_016926593.1|DSUZ	LOC117579422|XP_034121193.1|DGUA
OG0011086	LOC108005423|XP_016924189.1|DSUZ	LOC117581102|XP_034123884.1|DGUA
OG0011087	LOC108005651|XP_036675911.1|DSUZ	LOC117591180|XP_034140197.1|DGUA
OG0011088	LOC108019164|XP_016942405.2|DSUZ	LOC117588718|XP_034136063.1|DGUA
OG0011090	LOC108008093|XP_016927371.1|DSUZ	LOC117592185|XP_034141678.1|DGUA
OG0011096	LOC108012028|XP_016932796.2|DSUZ	LOC117579940|XP_034121986.1|DGUA
OG0011099	LOC108013257|XP_016934497.1|DSUZ	LOC117579351|XP_034121068.1|DGUA
OG0011100	LOC108012677|XP_016933593.1|DSUZ	LOC117580053|XP_034122181.1|DGUA
OG0011101	LOC108013053|XP_016934159.1|DSUZ	LOC117579870|XP_034121882.1|DGUA
OG0011103	LOC108013489|XP_016934860.1|DSUZ	LOC117579451|XP_034121230.1|DGUA
OG0011104	LOC108019991|XP_016943565.2|DSUZ	LOC117585165|XP_034130396.1|DGUA
OG0011106	LOC108009955|XP_016930198.1|DSUZ	LOC117583877|XP_034128424.1|DGUA
OG0011110	LOC108006943|XP_016926034.2|DSUZ	LOC117586544|XP_034132596.1|DGUA
OG0011112	LOC108017272|XP_016939776.1|DSUZ	LOC117583295|XP_034127427.1|DGUA
OG0011113	LOC108017084|XP_016939532.2|DSUZ	LOC117583541|XP_034127788.1|DGUA
OG0011114	LOC108008008|XP_016927280.2|DSUZ	LOC117590129|XP_034138393.1|DGUA
OG0011115	LOC108020504|XP_016944323.2|DSUZ	LOC117583089|XP_034127158.1|DGUA
OG0011116	LOC108007619|XP_016926815.2|DSUZ	LOC117583482|XP_034127682.1|DGUA
