Orthogroup	AEAL.longest_only	DPSE.longest_only
OG0007037	LOC109427574|XP_019558697.2|AEAL	LOC4800611|XP_001357856.1|DPSE
OG0007038	LOC109416244|XP_029727394.1|AEAL	LOC6898981|XP_015040694.1|DPSE
OG0007039	LOC109423952|XP_019554564.2|AEAL, LOC115265623|XP_029727345.1|AEAL	LOC4804236|XP_001360827.2|DPSE
OG0007040	LOC115265621|XP_029727338.1|AEAL, LOC115265638|XP_029727371.1|AEAL	LOC4817434|XP_033235170.1|DPSE
OG0007041	LOC115265620|XP_029727324.1|AEAL	LOC4817810|XP_033236887.1|DPSE
OG0007042	LOC109431007|XP_029727308.1|AEAL	LOC4816124|XP_015036971.2|DPSE
OG0007043	LOC109404810|XP_019533306.2|AEAL	LOC6897601|XP_015037807.2|DPSE
OG0007044	LOC109419325|XP_029727224.1|AEAL, LOC115265604|XP_029727208.1|AEAL, LOC109623251|XP_019933497.2|AEAL	LOC4817223|XP_001356397.4|DPSE
OG0007045	LOC109419322|XP_029727212.1|AEAL	LOC4803086|XP_001359885.3|DPSE
OG0007046	LOC109419315|XP_019549096.2|AEAL	LOC4802501|XP_001359411.3|DPSE
OG0007047	LOC109421664|XP_019551739.2|AEAL	LOC4817019|XP_033236129.1|DPSE
OG0007048	LOC109421660|XP_019551730.2|AEAL	LOC4817538|XP_001356951.3|DPSE
OG0007049	LOC109421618|XP_019551666.1|AEAL	LOC4817580|XP_001356984.1|DPSE
OG0007050	LOC109409175|XP_019538140.2|AEAL	LOC4818032|XP_001357437.2|DPSE
OG0007051	LOC109409200|XP_029727111.1|AEAL	LOC4816905|XP_033235932.1|DPSE
OG0007052	LOC109409143|XP_019538105.2|AEAL, LOC109421537|XP_019551602.2|AEAL	LOC4815253|XP_033241003.1|DPSE
OG0007053	LOC109421518|XP_029727081.1|AEAL	LOC4802406|XP_001359330.3|DPSE
OG0007054	LOC109621331|XP_019930921.2|AEAL	LOC4804698|XP_001361217.1|DPSE
OG0007055	LOC109621337|XP_029726807.1|AEAL	LOC4803806|XP_001360464.3|DPSE
OG0007056	LOC109421461|XP_019551500.2|AEAL	LOC4812332|XP_001352679.2|DPSE
OG0007057	LOC115254154|XP_029727024.1|AEAL, LOC109432528|XP_029726869.1|AEAL	LOC4815252|XP_001355184.1|DPSE
OG0007058	LOC109432558|XP_019564445.2|AEAL, LOC109421430|XP_019551460.2|AEAL	LOC4814687|XP_001354641.2|DPSE
OG0007059	LOC109421345|XP_029726913.1|AEAL, LOC109432556|XP_019564442.2|AEAL	LOC4816864|XP_001356473.2|DPSE
OG0007060	LOC115265572|XP_029727066.1|AEAL	LOC6902830|XP_002132566.3|DPSE
OG0007061	LOC109421193|XP_029726917.1|AEAL, LOC109432482|XP_029727065.1|AEAL	LOC4816834|XP_033236884.1|DPSE
OG0007062	LOC109621806|XP_019931506.2|AEAL	LOC4818016|XP_001357463.3|DPSE
OG0007063	LOC109421307|XP_019551355.3|AEAL	LOC4817938|XP_001357426.2|DPSE
OG0007064	LOC109421303|XP_019551348.1|AEAL	LOC4804588|XP_001361124.2|DPSE
OG0007065	LOC109621809|XP_019931517.2|AEAL	LOC6900805|XP_002135164.2|DPSE
OG0007066	LOC109621858|XP_019931608.2|AEAL	LOC4813326|XP_001353170.3|DPSE
OG0007067	LOC109421298|XP_019551341.2|AEAL	LOC4818014|XP_001357235.3|DPSE
OG0007068	LOC109621853|XP_029726958.1|AEAL	LOC4817435|XP_001356330.3|DPSE
OG0007069	LOC109410817|XP_029710355.1|AEAL, LOC115256260|XP_029710390.1|AEAL	LOC4818148|XP_033236740.1|DPSE
OG0007070	LOC109621231|XP_019530737.2|AEAL	LOC4803537|XP_001360247.2|DPSE
OG0007071	LOC109402516|XP_019530752.2|AEAL	LOC4803559|XP_001360266.1|DPSE
OG0007073	LOC109402498|XP_019530727.2|AEAL	LOC4817583|XP_001356987.1|DPSE
OG0007074	LOC109415856|XP_019545349.2|AEAL	LOC4803392|XP_001357530.2|DPSE
OG0007075	LOC109415853|XP_019545346.2|AEAL	LOC4817125|XP_001356647.3|DPSE
OG0007076	LOC109402466|XP_019530702.2|AEAL	LOC4803896|XP_001360541.4|DPSE
OG0007077	LOC109416798|XP_019546403.1|AEAL	LOC4816563|XP_001356066.1|DPSE
OG0007078	LOC109402527|XP_019530771.2|AEAL	LOC4817355|XP_001356828.3|DPSE
OG0007079	LOC109416792|XP_029720038.1|AEAL	LOC4816880|XP_033236737.1|DPSE
OG0007080	LOC109429583|XP_029719935.1|AEAL	LOC4818144|XP_015035314.1|DPSE
OG0007081	LOC109429582|XP_019561109.2|AEAL	LOC4818131|XP_001357285.3|DPSE
OG0007082	LOC109426524|XP_019557606.2|AEAL	LOC4817806|XP_001357091.2|DPSE
OG0007083	LOC109429576|XP_029719930.1|AEAL	LOC4817182|XP_001356762.3|DPSE
OG0007084	LOC115262079|XP_029719891.1|AEAL, LOC109429573|XP_029719925.1|AEAL	LOC4815301|XP_001354694.3|DPSE
OG0007085	LOC109429560|XP_029719916.1|AEAL, LOC109429977|XP_029719908.1|AEAL	LOC4817511|XP_001356929.2|DPSE
OG0007086	LOC109429546|XP_029720094.1|AEAL	LOC4817778|XP_001357123.2|DPSE
OG0007087	LOC109429894|XP_019561437.2|AEAL	LOC4813015|XP_001353490.1|DPSE
OG0007088	LOC109429892|XP_029720103.1|AEAL	LOC4816429|XP_015036653.2|DPSE
OG0007089	LOC109415453|XP_019544874.2|AEAL	LOC4817119|XP_001356738.2|DPSE
OG0007090	LOC109429879|XP_029720114.1|AEAL	LOC4817040|XP_001356626.1|DPSE
OG0007091	LOC109429872|XP_019561403.2|AEAL	LOC4817787|XP_001357135.2|DPSE
OG0007092	LOC109415451|XP_019544872.2|AEAL	LOC4802682|XP_015037999.2|DPSE
OG0007093	LOC109429955|XP_029720122.1|AEAL	LOC4817207|XP_001356366.2|DPSE
OG0007094	LOC109429944|XP_019561486.1|AEAL	LOC4817208|XP_001356367.3|DPSE
OG0007095	LOC109429946|XP_019561488.2|AEAL	LOC4816494|XP_001356264.2|DPSE
OG0007096	LOC109429943|XP_019561485.2|AEAL	LOC4816184|XP_001355752.3|DPSE
OG0007097	LOC115253886|XP_029729201.1|AEAL, LOC109429830|XP_029720145.1|AEAL	LOC6903589|XP_002132456.2|DPSE
OG0007098	LOC115262145|XP_029720148.1|AEAL	LOC4818197|XP_001357508.4|DPSE
OG0007099	LOC109429796|XP_019526211.2|AEAL	LOC6897177|XP_002137357.1|DPSE
OG0007100	LOC109429791|XP_029720166.1|AEAL	LOC4816181|XP_033236702.1|DPSE
OG0007101	LOC109404638|XP_019533101.2|AEAL, LOC109411676|XP_019540786.2|AEAL	LOC4817352|XP_001356544.1|DPSE
OG0007102	LOC109404600|XP_029720262.1|AEAL	LOC4817755|XP_015035638.2|DPSE
OG0007103	LOC109404604|XP_019533052.1|AEAL	LOC4817422|XP_001356344.3|DPSE
OG0007104	LOC109411702|XP_019540820.1|AEAL	LOC4811708|XP_015044400.1|DPSE
OG0007105	LOC109411704|XP_019540824.2|AEAL	LOC117184251|XP_033236843.1|DPSE
OG0007106	LOC109411764|XP_019540919.2|AEAL, LOC115262162|XP_029720233.1|AEAL	LOC4817548|XP_001356956.4|DPSE
OG0007107	LOC109416814|XP_019546424.2|AEAL	LOC4817536|XP_015036317.2|DPSE
OG0007108	LOC115266197|XP_029728025.1|AEAL, LOC109416813|XP_029720224.1|AEAL	LOC4817688|XP_001357073.3|DPSE
OG0007109	LOC109421195|XP_019551262.1|AEAL	LOC4816967|XP_001356887.1|DPSE
OG0007110	LOC109421405|XP_029719783.1|AEAL	LOC4817009|XP_001356830.3|DPSE
OG0007111	LOC109421495|XP_029720210.1|AEAL	LOC6902821|XP_015035822.2|DPSE
OG0007112	LOC109411735|XP_019540879.2|AEAL	LOC4816875|XP_001356442.3|DPSE
OG0007113	LOC109411740|XP_019540888.2|AEAL	LOC4801371|XP_001358478.1|DPSE
OG0007114	LOC109420449|XP_019550340.2|AEAL	LOC4817804|XP_001357158.2|DPSE
OG0007115	LOC109411747|XP_029720204.1|AEAL	LOC4816482|XP_001355890.2|DPSE
OG0007116	LOC109411754|XP_019540905.2|AEAL	LOC4817148|XP_015035802.1|DPSE
OG0007118	LOC109411759|XP_019540913.2|AEAL	LOC4816823|XP_001356807.3|DPSE
OG0007119	LOC109411214|XP_029719801.1|AEAL	LOC4814524|XP_001354529.3|DPSE
OG0007120	LOC109411219|XP_019540265.2|AEAL	LOC6902219|XP_002133746.1|DPSE
OG0007121	LOC115262201|XP_029720403.1|AEAL, LOC109411242|XP_019540304.1|AEAL	LOC4815995|XP_001355511.2|DPSE
OG0007122	LOC109411230|XP_019540283.2|AEAL	LOC6902116|XP_033238255.1|DPSE
OG0007123	LOC109411232|XP_019540288.1|AEAL	LOC6902114|XP_033240120.1|DPSE
OG0007124	LOC109414188|XP_019543517.2|AEAL	LOC4813120|XP_001353415.2|DPSE
OG0007125	LOC109414187|XP_019543515.2|AEAL	LOC4812417|XP_033239371.1|DPSE
OG0007126	LOC109414186|XP_019543514.2|AEAL	LOC4813691|XP_001353167.2|DPSE
OG0007127	LOC109414184|XP_019543511.1|AEAL	LOC4813010|XP_001353319.1|DPSE
OG0007128	LOC109414180|XP_019543508.2|AEAL	LOC6900218|XP_002135548.2|DPSE
OG0007129	LOC109414179|XP_019543507.2|AEAL	LOC4812418|XP_001352899.1|DPSE
OG0007130	LOC109414174|XP_029712512.1|AEAL	LOC4813277|XP_033240148.1|DPSE
OG0007131	LOC109414168|XP_019543496.2|AEAL	LOC4812591|XP_001352882.2|DPSE
OG0007132	LOC109414166|XP_029712485.1|AEAL	LOC4811871|XP_001352884.2|DPSE
OG0007133	LOC109414161|XP_019543486.1|AEAL, LOC115254470|XP_029707884.1|AEAL	LOC4811853|XP_001352593.1|DPSE
OG0007134	LOC115257198|XP_029712493.1|AEAL, LOC109414159|XP_019543484.1|AEAL	LOC4813817|XP_001353268.2|DPSE
OG0007135	LOC109414203|XP_019543544.1|AEAL, LOC115257215|XP_029712519.1|AEAL	LOC4812181|XP_001352533.1|DPSE
OG0007136	LOC109414152|XP_019543473.2|AEAL, LOC115254464|XP_029707878.1|AEAL	LOC4813424|XP_001353628.2|DPSE
OG0007137	LOC109432457|XP_029707856.1|AEAL, LOC109426364|XP_029713954.1|AEAL	LOC6901139|XP_015042370.2|DPSE
OG0007138	LOC109621640|XP_029713994.1|AEAL, LOC109426361|XP_029707853.1|AEAL	LOC4815604|XP_015041092.1|DPSE
OG0007139	LOC109621532|XP_029707846.1|AEAL, LOC109426356|XP_029713956.1|AEAL	LOC6902135|XP_002133666.2|DPSE
OG0007140	LOC109426355|XP_019557360.2|AEAL, LOC109621531|XP_029713976.1|AEAL	LOC6901837|XP_033240078.1|DPSE
OG0007141	LOC109426352|XP_019557358.2|AEAL, LOC109621643|XP_019931291.2|AEAL	LOC4816094|XP_033237936.1|DPSE
OG0007142	LOC109423350|XP_019553893.1|AEAL	LOC4811861|XP_001352969.1|DPSE
OG0007143	LOC109421791|XP_019551886.2|AEAL	LOC4800511|XP_001357776.4|DPSE
OG0007145	LOC109427108|XP_019558237.2|AEAL, LOC109421675|XP_029708067.1|AEAL	LOC4802143|XP_015037641.2|DPSE
OG0007146	LOC109421799|XP_019551893.2|AEAL	LOC4802198|XP_001359165.2|DPSE
OG0007147	LOC109421805|XP_029732695.1|AEAL	LOC4800871|XP_001358068.3|DPSE
OG0007148	LOC109427974|XP_019559174.2|AEAL, LOC109418212|XP_029732714.1|AEAL	LOC6901776|XP_033238206.1|DPSE
OG0007149	LOC109418227|XP_029732711.1|AEAL	LOC4803637|XP_001360325.3|DPSE
OG0007150	LOC109418235|XP_029720550.1|AEAL, LOC109428008|XP_029709760.1|AEAL	LOC4812360|XP_001352881.4|DPSE
OG0007151	LOC109427971|XP_029709762.1|AEAL, LOC109418190|XP_029720552.1|AEAL	LOC117185098|XP_033240837.1|DPSE
OG0007152	LOC109418237|XP_019547939.2|AEAL, LOC115255773|XP_029709761.1|AEAL	LOC4815104|XP_001354573.3|DPSE
OG0007153	LOC109428025|XP_019559228.2|AEAL	LOC6901198|XP_002133899.2|DPSE
OG0007154	LOC109428033|XP_019559242.2|AEAL	LOC4804248|XP_001360836.1|DPSE
OG0007155	LOC109428035|XP_019559245.2|AEAL	LOC4804006|XP_001360637.2|DPSE
OG0007156	LOC109428039|XP_019559249.2|AEAL	LOC4801554|XP_001358626.5|DPSE
OG0007157	LOC109418263|XP_019547970.2|AEAL	LOC4802055|XP_001359048.4|DPSE
OG0007158	LOC109428045|XP_019559256.2|AEAL	LOC4813720|XP_001353470.3|DPSE
OG0007159	LOC115259927|XP_029716580.1|AEAL, LOC109428053|XP_029720490.1|AEAL	LOC4815607|XP_033240248.1|DPSE
OG0007160	LOC109428082|XP_029720317.1|AEAL	LOC4802815|XP_001359658.3|DPSE
OG0007161	LOC109428094|XP_029720041.1|AEAL, LOC109418200|XP_019547909.2|AEAL	LOC4815565|XP_001355264.2|DPSE
OG0007162	LOC109418317|XP_019548035.2|AEAL, LOC109428095|XP_029720165.1|AEAL	LOC6902042|XP_015041096.1|DPSE
OG0007163	LOC109428101|XP_019559333.2|AEAL, LOC109418322|XP_019548044.2|AEAL	LOC4801982|XP_001358994.1|DPSE
OG0007164	LOC109418331|XP_019548059.2|AEAL, LOC109427300|XP_029721137.1|AEAL	LOC4801983|XP_001358995.1|DPSE
OG0007165	LOC115253710|XP_029721253.1|AEAL, LOC109418342|XP_029721037.1|AEAL	LOC4816048|XP_033238299.1|DPSE
OG0007166	LOC109418349|XP_019548082.2|AEAL	LOC4813159|XP_033240638.1|DPSE
OG0007167	LOC109418350|XP_029721279.1|AEAL	LOC4815787|XP_001355689.1|DPSE
OG0007168	LOC109418402|XP_029721463.1|AEAL, LOC109426117|XP_029721773.1|AEAL	LOC4814629|XP_001354570.1|DPSE
OG0007169	LOC109418375|XP_019548108.1|AEAL, LOC109426090|XP_019557056.1|AEAL	LOC4815474|XP_001355226.1|DPSE
OG0007170	LOC115263071|XP_029721860.1|AEAL, LOC109426121|XP_029721524.1|AEAL	LOC4802752|XP_001359613.4|DPSE
OG0007171	LOC109418416|XP_029721930.1|AEAL, LOC115262876|XP_029721618.1|AEAL	LOC4815155|XP_015041747.2|DPSE
OG0007172	LOC109418422|XP_019548151.2|AEAL, LOC109426153|XP_019557128.2|AEAL	LOC4815894|XP_001355451.4|DPSE
OG0007173	LOC109426154|XP_019557130.2|AEAL, LOC115262909|XP_029721671.1|AEAL	LOC6902089|XP_002133620.1|DPSE
OG0007174	LOC109419125|XP_019548888.2|AEAL	LOC4800941|XP_001358126.2|DPSE
OG0007175	LOC109426191|XP_019557178.2|AEAL	LOC6900488|XP_002134878.2|DPSE
OG0007176	LOC109415977|XP_019545499.2|AEAL	LOC4802363|XP_001359292.2|DPSE
OG0007177	LOC109419210|XP_019548962.1|AEAL	LOC6897602|XP_002137747.1|DPSE
OG0007178	LOC109419213|XP_019548965.2|AEAL	LOC6897888|XP_002137990.2|DPSE
OG0007179	LOC109416013|XP_019545526.2|AEAL	LOC4802923|XP_001359743.3|DPSE
OG0007180	LOC109419216|XP_019548973.2|AEAL	LOC4802441|XP_001359360.2|DPSE
OG0007181	LOC109419226|XP_029719621.1|AEAL, LOC109407487|XP_029723344.1|AEAL	LOC4815574|XP_001355636.1|DPSE
OG0007182	LOC109419229|XP_029723373.1|AEAL	LOC6897992|XP_033236778.1|DPSE
OG0007183	LOC109419233|XP_019548989.2|AEAL	LOC4803280|XP_033234175.1|DPSE
OG0007184	LOC109407483|XP_029723393.1|AEAL	LOC4803278|XP_001360045.6|DPSE
OG0007185	LOC109407493|XP_029723535.1|AEAL, LOC109419166|XP_019548931.2|AEAL	LOC4817571|XP_001356976.1|DPSE
OG0007186	LOC109427338|XP_029723668.1|AEAL	LOC4802567|XP_033233179.1|DPSE
OG0007187	LOC109427334|XP_029723762.1|AEAL	LOC6897511|XP_033233057.1|DPSE
OG0007188	LOC109419253|XP_019549045.2|AEAL	LOC4802725|XP_003736801.2|DPSE
OG0007189	LOC109419256|XP_019549049.2|AEAL	LOC4802698|XP_001359565.2|DPSE
OG0007190	LOC109419258|XP_019549050.2|AEAL	LOC4802851|XP_015038136.1|DPSE
OG0007191	LOC109426113|XP_019557086.2|AEAL	LOC4813979|XP_001354135.3|DPSE
OG0007192	LOC109415725|XP_029724457.1|AEAL, LOC109429486|XP_029724233.1|AEAL	LOC4814211|XP_001354319.3|DPSE
OG0007193	LOC115264647|XP_029724441.1|AEAL, LOC109429484|XP_019560986.2|AEAL	LOC4814207|XP_001354320.4|DPSE
OG0007194	LOC109429489|XP_019560993.2|AEAL, LOC109415723|XP_019545200.2|AEAL	LOC4815888|XP_001355407.2|DPSE
OG0007195	LOC109429506|XP_019561022.2|AEAL	LOC4802516|XP_001359424.3|DPSE
OG0007196	LOC109410465|XP_029725098.1|AEAL	LOC4801239|XP_001358362.1|DPSE
OG0007197	LOC109401486|XP_029725929.1|AEAL	LOC4813808|XP_001353696.2|DPSE
OG0007198	LOC109405857|XP_019534461.1|AEAL	LOC4803277|XP_001360044.1|DPSE
OG0007199	LOC109405847|XP_019534453.2|AEAL	LOC4803187|XP_001359970.2|DPSE
OG0007200	LOC109405846|XP_029725478.1|AEAL	LOC4802835|XP_001359671.4|DPSE
OG0007201	LOC109405835|XP_019534439.2|AEAL	LOC4813128|XP_001353391.2|DPSE
OG0007202	LOC109410403|XP_029726146.1|AEAL	LOC6900028|XP_015043701.1|DPSE
OG0007203	LOC109405832|XP_019534435.2|AEAL	LOC4812358|XP_001352581.3|DPSE
OG0007204	LOC109410394|XP_019539492.2|AEAL	LOC117184492|XP_033238241.1|DPSE
OG0007205	LOC109410392|XP_019539490.2|AEAL	LOC4812614|XP_001352580.2|DPSE
OG0007206	LOC109417380|XP_029726232.1|AEAL	LOC4802374|XP_003736723.2|DPSE
OG0007207	LOC109398749|XP_019526683.2|AEAL	LOC4802366|XP_001359295.2|DPSE
OG0007208	LOC109398750|XP_029726251.1|AEAL	LOC4802700|XP_001359567.3|DPSE
OG0007209	LOC109398756|XP_019526691.2|AEAL	LOC4802701|XP_001359568.2|DPSE
OG0007210	LOC109398754|XP_019526688.2|AEAL	LOC4803274|XP_001360042.3|DPSE
OG0007211	LOC109410380|XP_019539477.2|AEAL	LOC4802376|XP_033239239.1|DPSE
OG0007212	LOC109398748|XP_029726381.1|AEAL	LOC4800248|XP_001357640.2|DPSE
OG0007213	LOC109416239|XP_019545782.1|AEAL, LOC109427053|XP_019558151.1|AEAL	LOC6898397|XP_002138444.1|DPSE
OG0007214	LOC109416235|XP_019545778.2|AEAL	LOC4813756|XP_015043332.2|DPSE
OG0007215	LOC109399757|XP_029727155.1|AEAL	LOC4803196|XP_001359979.1|DPSE
OG0007219	LOC109413762|XP_029727234.1|AEAL, LOC115265612|XP_029727296.1|AEAL	LOC4802397|XP_001359322.2|DPSE
OG0007220	LOC109413692|XP_019542958.2|AEAL	LOC4801831|XP_001358864.3|DPSE
OG0007221	LOC109413690|XP_019542955.2|AEAL	LOC4802202|XP_033232571.1|DPSE
OG0007222	LOC109622416|XP_029727441.1|AEAL	LOC4800951|XP_001358134.3|DPSE
OG0007223	LOC109413668|XP_019542920.2|AEAL	LOC4801977|XP_001358990.2|DPSE
OG0007224	LOC109425010|XP_019555743.2|AEAL	LOC4803239|XP_001360012.2|DPSE
OG0007225	LOC109413665|XP_019542914.1|AEAL	LOC4803103|XP_001359901.2|DPSE
OG0007226	LOC109413664|XP_019542913.2|AEAL	LOC4802023|XP_033232466.1|DPSE
OG0007227	LOC109413663|XP_019542910.2|AEAL	LOC4813485|XP_001353860.3|DPSE
OG0007228	LOC109413662|XP_029727604.1|AEAL	LOC4812971|XP_033240345.1|DPSE
OG0007229	LOC109425023|XP_019555759.1|AEAL	LOC4800858|XP_001358058.1|DPSE
OG0007230	LOC109415663|XP_019545124.1|AEAL	LOC6897963|XP_002138062.1|DPSE
OG0007231	LOC109415660|XP_019545118.2|AEAL	LOC4802605|XP_001359494.3|DPSE
OG0007232	LOC109425042|XP_029727679.1|AEAL	LOC4812280|XP_015043747.1|DPSE
OG0007233	LOC109415653|XP_019545106.2|AEAL	LOC4812520|XP_033240177.1|DPSE
OG0007234	LOC109415649|XP_019545099.2|AEAL	LOC4811993|XP_001352668.2|DPSE
OG0007235	LOC109425049|XP_029727738.1|AEAL	LOC6900066|XP_033238860.1|DPSE
OG0007238	LOC109399794|XP_019527837.2|AEAL	LOC4811782|XP_001352351.1|DPSE
OG0007241	LOC115270942|XP_029736156.1|AEAL, LOC109402035|XP_019530184.2|AEAL	LOC4815046|XP_001355179.3|DPSE
OG0007242	LOC109413710|XP_029736157.1|AEAL, LOC109402021|XP_029736139.1|AEAL	LOC4815045|XP_033240671.1|DPSE
OG0007243	LOC109404827|XP_029708124.1|AEAL	LOC6901714|XP_002134382.3|DPSE
OG0007244	LOC109414569|XP_029708123.1|AEAL	LOC4803319|XP_033241889.1|DPSE
OG0007248	LOC109415814|XP_019545291.2|AEAL, LOC115266506|XP_029728613.1|AEAL	LOC6901850|XP_002133388.1|DPSE
OG0007249	LOC109415801|XP_029730396.1|AEAL	LOC6901578|XP_033238998.1|DPSE
OG0007250	LOC115254176|XP_029728818.1|AEAL, LOC109415780|XP_029728748.1|AEAL	LOC4814953|XP_001354862.1|DPSE
OG0007251	LOC109415778|XP_019545253.1|AEAL, LOC109423907|XP_019554513.1|AEAL	LOC6897886|XP_002137988.1|DPSE
OG0007252	LOC109423866|XP_029728959.1|AEAL	LOC4801487|XP_033239381.1|DPSE
OG0007253	LOC109424043|XP_029731223.1|AEAL	LOC4813781|XP_001353266.2|DPSE
OG0007254	LOC109621941|XP_019931705.2|AEAL	LOC4803182|XP_015038338.2|DPSE
OG0007255	LOC109425571|XP_029729481.1|AEAL, LOC109411551|XP_029729537.1|AEAL	LOC4814541|XP_001355002.2|DPSE
OG0007256	LOC109411514|XP_019540597.1|AEAL	LOC6897603|XP_002137748.1|DPSE
OG0007257	LOC109411492|XP_019540558.2|AEAL	LOC4802570|XP_001359465.3|DPSE
OG0007258	LOC109425583|XP_029729639.1|AEAL	LOC4802569|XP_033232403.1|DPSE
OG0007259	LOC109411178|XP_019540201.2|AEAL, LOC109425602|XP_019556393.2|AEAL	LOC4815602|XP_001355473.3|DPSE
OG0007260	LOC115267204|XP_029729945.1|AEAL, LOC109411166|XP_029729878.1|AEAL	LOC6900443|XP_002134834.1|DPSE
OG0007261	LOC109412043|XP_019541234.2|AEAL, LOC115269864|XP_029734543.1|AEAL	LOC4803931|XP_001360572.3|DPSE
OG0007262	LOC115267323|XP_029730109.1|AEAL, LOC109411071|XP_029730097.1|AEAL	LOC4815658|XP_001355352.3|DPSE
OG0007263	LOC109411036|XP_019540022.2|AEAL	LOC4813964|XP_001354123.1|DPSE
OG0007264	LOC109411781|XP_029730209.1|AEAL	LOC4812205|XP_001352408.2|DPSE
OG0007265	LOC109410892|XP_019539947.2|AEAL	LOC4815819|XP_001355249.1|DPSE
OG0007266	LOC109410890|XP_029730312.1|AEAL, LOC115254065|XP_029718516.1|AEAL	LOC4800528|XP_033237396.1|DPSE
OG0007269	LOC109400874|XP_019528904.2|AEAL	LOC4815685|XP_001355465.3|DPSE
OG0007270	LOC109416761|XP_019546363.2|AEAL	LOC6897275|XP_033232740.1|DPSE
OG0007271	LOC109400850|XP_019528878.2|AEAL	LOC4802542|XP_001359441.2|DPSE
OG0007272	LOC109416759|XP_019546361.2|AEAL	LOC4812766|XP_001353861.2|DPSE
OG0007273	LOC109416756|XP_019546356.2|AEAL	LOC6897938|XP_015038314.2|DPSE
OG0007274	LOC109416755|XP_019546355.2|AEAL	LOC4800782|XP_001357997.2|DPSE
OG0007275	LOC109416751|XP_019546352.2|AEAL	LOC4813903|XP_033239793.1|DPSE
OG0007276	LOC109400871|XP_019528902.1|AEAL	LOC4813114|XP_001353681.1|DPSE
OG0007277	LOC109416018|XP_029731355.1|AEAL	LOC4813138|XP_033238583.1|DPSE
OG0007278	LOC109416016|XP_019545527.2|AEAL	LOC4814042|XP_033241508.1|DPSE
OG0007279	LOC109415018|XP_029731416.1|AEAL	LOC4814011|XP_033238103.1|DPSE
OG0007280	LOC109414810|XP_029731432.1|AEAL	LOC4814005|XP_001354178.4|DPSE
OG0007281	LOC109414524|XP_019543912.2|AEAL	LOC6897594|XP_002137739.1|DPSE
OG0007282	LOC109423413|XP_029731787.1|AEAL	LOC4802413|XP_001359336.3|DPSE
OG0007283	LOC109414481|XP_019543874.2|AEAL	LOC4802195|XP_001359163.2|DPSE
OG0007284	LOC109423378|XP_019553914.1|AEAL	LOC4801429|XP_001358524.1|DPSE
OG0007285	LOC109409555|XP_019538536.2|AEAL	LOC4815130|XP_001355216.3|DPSE
OG0007286	LOC109423376|XP_029720642.1|AEAL, LOC109430466|XP_029732046.1|AEAL	LOC4815388|XP_001355215.1|DPSE
OG0007287	LOC109409558|XP_019538543.2|AEAL	LOC4817146|XP_001356737.3|DPSE
OG0007288	LOC109409560|XP_019538545.2|AEAL	LOC4815608|XP_015041288.2|DPSE
OG0007289	LOC109409564|XP_029732145.1|AEAL	LOC4815246|XP_033240127.1|DPSE
OG0007290	LOC109430453|XP_019562068.1|AEAL, LOC109409575|XP_019538571.1|AEAL	LOC4803191|XP_001359974.2|DPSE
OG0007291	LOC109405758|XP_019534369.2|AEAL	LOC4815244|XP_001355131.2|DPSE
OG0007292	LOC109405756|XP_019534368.2|AEAL, LOC109433372|XP_019565343.2|AEAL	LOC4811746|XP_001352317.1|DPSE
OG0007293	LOC109433397|XP_019565375.2|AEAL	LOC4802185|XP_001359154.3|DPSE
OG0007294	LOC109433307|XP_019565278.2|AEAL, LOC109622091|XP_019931871.1|AEAL	LOC4802404|XP_001359328.4|DPSE
OG0007295	LOC109413944|XP_019543220.3|AEAL	LOC4803317|XP_001360080.2|DPSE
OG0007296	LOC109413923|XP_029734144.1|AEAL	LOC4801599|XP_033241875.1|DPSE
OG0007297	LOC109622067|XP_029734139.1|AEAL	LOC4802683|XP_001359553.5|DPSE
OG0007298	LOC109622065|XP_019543192.1|AEAL	LOC4802442|XP_001359361.1|DPSE
OG0007299	LOC109413913|XP_029734085.1|AEAL	LOC26533564|XP_033241823.1|DPSE
OG0007300	LOC109622056|XP_029733919.1|AEAL	LOC4802573|XP_033232402.1|DPSE
OG0007301	LOC109405021|XP_029733799.1|AEAL	LOC4802046|XP_001359039.3|DPSE
OG0007302	LOC109405983|XP_019534583.3|AEAL	LOC4802475|XP_015037826.2|DPSE
OG0007303	LOC109419330|XP_019549110.2|AEAL, LOC109408471|XP_019537354.2|AEAL, LOC115269975|XP_029734697.1|AEAL	LOC4815180|XP_001354884.2|DPSE
OG0007304	LOC109408454|XP_019537331.2|AEAL	LOC4816770|XP_001356196.3|DPSE
OG0007305	LOC109408434|XP_019537310.2|AEAL	LOC4813376|XP_001353967.2|DPSE
OG0007306	LOC109419387|XP_019549165.2|AEAL	LOC4813377|XP_001353968.2|DPSE
OG0007307	LOC109401058|XP_029735348.1|AEAL	LOC4802882|XP_001359711.3|DPSE
OG0007308	LOC109401050|XP_029716951.1|AEAL, LOC115270288|XP_029735486.1|AEAL	LOC4801184|XP_001358316.2|DPSE
OG0007309	LOC109408408|XP_029735700.1|AEAL	LOC4802175|XP_001359147.1|DPSE
OG0007310	LOC109408405|XP_019537260.2|AEAL	LOC4802172|XP_001359145.5|DPSE
OG0007311	LOC109405715|XP_029735740.1|AEAL	LOC4802170|XP_015037650.2|DPSE
OG0007312	LOC109408400|XP_029735841.1|AEAL	LOC4803808|XP_001360466.3|DPSE
