Orthogroup	AEAL.longest_only	DPER.longest_only
OG0006803	LOC109430809|XP_029722130.1|AEAL	LOC6601273|XP_002026402.1|DPER
OG0006804	LOC109430834|XP_019562468.1|AEAL, LOC109424152|XP_029722046.1|AEAL	LOC6602778|XP_026847815.1|DPER
OG0006805	LOC109430832|XP_029722021.1|AEAL	LOC6592221|XP_026841680.1|DPER
OG0006806	LOC109430889|XP_029721983.1|AEAL	LOC6599812|XP_026847306.1|DPER
OG0006807	LOC115263151|XP_029721934.1|AEAL, LOC109431739|XP_029721938.1|AEAL	LOC6602347|XP_026848548.1|DPER
OG0006808	LOC109430916|XP_029721936.1|AEAL	LOC6592888|XP_002018207.1|DPER
OG0006809	LOC109431614|XP_019563392.2|AEAL	LOC6601698|XP_026847564.1|DPER
OG0006810	LOC109430917|XP_029730393.1|AEAL	LOC6596022|XP_002020972.2|DPER
OG0006811	LOC109431620|XP_019563396.2|AEAL	LOC6587447|XP_002013510.1|DPER
OG0006812	LOC109431672|XP_019563471.1|AEAL	LOC6599657|XP_026849486.1|DPER
OG0006813	LOC109430952|XP_019562613.1|AEAL	LOC6588507|XP_002013820.2|DPER
OG0006814	LOC109398023|XP_019525915.2|AEAL	LOC6596128|XP_002021092.2|DPER
OG0006815	LOC109398004|XP_029730630.1|AEAL	LOC6601696|XP_002026708.2|DPER
OG0006816	LOC109431646|XP_029730627.1|AEAL	LOC6601694|XP_002026707.1|DPER
OG0006817	LOC109426268|XP_019557285.2|AEAL	LOC6601248|XP_026849968.1|DPER
OG0006818	LOC109398094|XP_029730570.1|AEAL, LOC109426278|XP_029714139.1|AEAL	LOC6603275|XP_026849867.1|DPER
OG0006819	LOC115267593|XP_029730546.1|AEAL	LOC6602416|XP_002027421.1|DPER, LOC6587546|XP_002013993.1|DPER
OG0006820	LOC115254187|XP_029730543.1|AEAL, LOC109398016|XP_019525901.2|AEAL	LOC6602348|XP_002027427.1|DPER
OG0006821	LOC109399475|XP_019527464.2|AEAL	LOC6588805|XP_026844201.1|DPER
OG0006823	LOC109398039|XP_019525939.1|AEAL	LOC6601005|XP_002026160.1|DPER
OG0006824	LOC115254003|XP_029714082.1|AEAL, LOC109399511|XP_019527502.1|AEAL	LOC6600294|XP_002025348.1|DPER
OG0006826	LOC109404376|XP_029735658.1|AEAL	LOC6601653|XP_026847549.1|DPER
OG0006827	LOC109408670|XP_029735819.1|AEAL, LOC109403076|XP_019531358.2|AEAL	LOC6594509|XP_002019492.1|DPER
OG0006828	LOC109403057|XP_029735842.1|AEAL	LOC6589677|XP_026844503.1|DPER
OG0006829	LOC115266751|XP_029729163.1|AEAL, LOC109420842|XP_019550857.1|AEAL	LOC113566598|XP_026848753.1|DPER
OG0006830	LOC109412540|XP_029735912.1|AEAL, LOC109420844|XP_029729165.1|AEAL	LOC6601121|XP_026849731.1|DPER
OG0006831	LOC109401024|XP_019529052.2|AEAL	LOC113566487|XP_026848084.1|DPER
OG0006832	LOC109420874|XP_019550915.1|AEAL	LOC6602463|XP_026848799.1|DPER
OG0006833	LOC109401001|XP_029735958.1|AEAL	LOC6601233|XP_026848166.1|DPER
OG0006834	LOC109422464|XP_019552790.2|AEAL, LOC109428687|XP_019560044.2|AEAL	LOC6588586|XP_002013221.1|DPER
OG0006835	LOC109428639|XP_029735980.1|AEAL	LOC6599579|XP_002024699.1|DPER
OG0006836	LOC109428644|XP_029735992.1|AEAL, LOC109422490|XP_029721599.1|AEAL	LOC6599616|XP_026850062.1|DPER
OG0006837	LOC109428652|XP_019560000.2|AEAL	LOC6601914|XP_002026963.1|DPER
OG0006838	LOC109428654|XP_019560004.1|AEAL	LOC6600238|XP_002025403.1|DPER
OG0006839	LOC109428657|XP_029735997.1|AEAL	LOC6601907|XP_002026956.1|DPER
OG0006840	LOC109424281|XP_029735631.1|AEAL	LOC6593774|XP_002018966.1|DPER
OG0006841	LOC115270167|XP_029735265.1|AEAL	LOC6599723|XP_002024828.1|DPER
OG0006842	LOC109424254|XP_029735308.1|AEAL	LOC6601982|XP_026849874.1|DPER
OG0006843	LOC109408577|XP_019537447.2|AEAL, LOC109423861|XP_019554443.2|AEAL	LOC6600698|XP_002025862.2|DPER
OG0006844	LOC109423860|XP_019554442.2|AEAL	LOC6588352|XP_026840509.1|DPER
OG0006845	LOC109430625|XP_019562257.2|AEAL, LOC109423769|XP_029735499.1|AEAL	LOC6601007|XP_002026162.1|DPER
OG0006846	LOC109423766|XP_029735507.1|AEAL	LOC6601676|XP_026847562.1|DPER
OG0006847	LOC109430633|XP_019562270.2|AEAL	LOC6601677|XP_026847603.1|DPER
OG0006848	LOC109423744|XP_029735561.1|AEAL	LOC6601575|XP_002026666.2|DPER
OG0006849	LOC109423720|XP_019554251.2|AEAL	LOC6602486|XP_002027514.1|DPER
OG0006850	LOC109423718|XP_019554249.1|AEAL	LOC6602487|XP_026848811.1|DPER
OG0006851	LOC109423717|XP_019554247.2|AEAL	LOC6602490|XP_026848785.1|DPER
OG0006852	LOC109408244|XP_029728725.1|AEAL	LOC6592733|XP_026840991.1|DPER
OG0006853	LOC109411124|XP_019540123.2|AEAL	LOC6599490|XP_002024587.1|DPER
OG0006854	LOC109411132|XP_029728775.1|AEAL, LOC109408197|XP_019536981.1|AEAL	LOC6592789|XP_026841242.1|DPER
OG0006855	LOC109411146|XP_029728780.1|AEAL	LOC6595958|XP_002021196.2|DPER
OG0006856	LOC109408212|XP_019537004.1|AEAL	LOC6592329|XP_026840940.1|DPER
OG0006857	LOC109411153|XP_029728791.1|AEAL	LOC6592532|XP_026841812.1|DPER
OG0006858	LOC109411160|XP_019540180.2|AEAL	LOC6599845|XP_026847442.1|DPER
OG0006859	LOC109408235|XP_029728803.1|AEAL	LOC6590840|XP_002015772.1|DPER
OG0006860	LOC109408243|XP_029728870.1|AEAL, LOC109408902|XP_019537818.1|AEAL	LOC6592990|XP_002017666.1|DPER
OG0006861	LOC109416692|XP_029728889.1|AEAL	LOC6593224|XP_026842433.1|DPER
OG0006862	LOC109416487|XP_019546106.2|AEAL	LOC6603000|XP_026849497.1|DPER
OG0006863	LOC109415134|XP_029728935.1|AEAL, LOC109414987|XP_019544386.2|AEAL	LOC6601754|XP_002026829.1|DPER
OG0006864	LOC109414997|XP_019544411.2|AEAL	LOC6592961|XP_002017963.1|DPER
OG0006865	LOC109415006|XP_029728985.1|AEAL, LOC115266622|XP_029728986.1|AEAL	LOC6587530|XP_002013078.1|DPER
OG0006866	LOC109415110|XP_019544515.2|AEAL	LOC6590821|XP_002016475.1|DPER
OG0006867	LOC109415008|XP_019544420.2|AEAL	LOC6593046|XP_002017601.1|DPER
OG0006868	LOC115266629|XP_029728991.1|AEAL, LOC109415105|XP_029728990.1|AEAL	LOC6593045|XP_026842539.1|DPER
OG0006869	LOC109407039|XP_029729087.1|AEAL	LOC6590924|XP_026840664.1|DPER
OG0006870	LOC109417392|XP_029729008.1|AEAL	LOC6592987|XP_026842292.1|DPER
OG0006873	LOC109408309|XP_029732827.1|AEAL	LOC6590662|XP_026841554.1|DPER
OG0006875	LOC109411545|XP_029709926.1|AEAL, LOC115255872|XP_029709917.1|AEAL	LOC6589714|XP_002015304.1|DPER
OG0006876	LOC115253955|XP_029709939.1|AEAL, LOC109421775|XP_029709932.1|AEAL, LOC115255890|XP_029709924.1|AEAL	LOC6590410|XP_026842846.1|DPER
OG0006877	LOC109411896|XP_019541059.2|AEAL, LOC109407071|XP_029709935.1|AEAL	LOC113565731|XP_026844522.1|DPER
OG0006878	LOC109414492|XP_029728216.1|AEAL, LOC109421554|XP_029728225.1|AEAL	LOC6589743|XP_026844977.1|DPER
OG0006879	LOC109414485|XP_029728232.1|AEAL	LOC6592619|XP_002018495.1|DPER
OG0006880	LOC109414478|XP_029728238.1|AEAL, LOC109421401|XP_029728211.1|AEAL	LOC6595469|XP_002020902.2|DPER
OG0006881	LOC109404739|XP_029728310.1|AEAL, LOC115253747|XP_029728505.1|AEAL	LOC6593785|XP_002018777.1|DPER
OG0006882	LOC109428213|XP_019559457.1|AEAL	LOC6592512|XP_002017670.1|DPER
OG0006883	LOC115259047|XP_029715413.1|AEAL, LOC115259056|XP_029715421.1|AEAL, LOC109427823|XP_019558953.2|AEAL	LOC6593649|XP_026844602.1|DPER
OG0006884	LOC109427860|XP_029715490.1|AEAL	LOC6596281|XP_002021803.1|DPER
OG0006885	LOC109424163|XP_029715452.1|AEAL	LOC6596628|XP_026843397.1|DPER
OG0006887	LOC109433249|XP_029714932.1|AEAL	LOC6600693|XP_002025857.2|DPER
OG0006888	LOC109424394|XP_029714907.1|AEAL	LOC6589470|XP_002014415.1|DPER
OG0006889	LOC109424428|XP_019555082.2|AEAL	LOC6593648|XP_026844606.1|DPER
OG0006890	LOC109433258|XP_019565227.2|AEAL	LOC6588693|XP_002015028.1|DPER
OG0006891	LOC109424528|XP_019555250.2|AEAL	LOC6589689|XP_026844162.1|DPER
OG0006892	LOC109433230|XP_019565191.2|AEAL	LOC6595602|XP_002020921.1|DPER
OG0006893	LOC109433266|XP_019565238.2|AEAL	LOC113565424|XP_026843162.1|DPER
OG0006894	LOC109433275|XP_019565248.2|AEAL	LOC113565475|XP_026843400.1|DPER
OG0006895	LOC109622875|XP_019932885.2|AEAL	LOC113566507|XP_026848233.1|DPER
OG0006896	LOC109622873|XP_019932883.1|AEAL	LOC6602446|XP_002027481.1|DPER
OG0006897	LOC109622866|XP_029713905.1|AEAL	LOC6594001|XP_026843048.1|DPER
OG0006898	LOC109420090|XP_019549947.2|AEAL	LOC6589712|XP_002015302.1|DPER
OG0006899	LOC109420086|XP_019549943.2|AEAL	LOC6589164|XP_002014895.1|DPER
OG0006900	LOC109420077|XP_019549926.1|AEAL	LOC113566189|XP_026846505.1|DPER
OG0006901	LOC109407834|XP_019536548.1|AEAL	LOC6593763|XP_026843818.1|DPER
OG0006902	LOC109408221|XP_019537021.2|AEAL, LOC109400996|XP_029713306.1|AEAL	LOC6598459|XP_002023687.2|DPER
OG0006903	LOC109400973|XP_029713227.1|AEAL	LOC6595156|XP_026850676.1|DPER
OG0006904	LOC109412353|XP_019541540.1|AEAL, LOC109416188|XP_029712991.1|AEAL	LOC6598038|XP_002023196.1|DPER
OG0006906	LOC109412364|XP_019541559.2|AEAL	LOC6588798|XP_002014675.1|DPER
OG0006907	LOC109412368|XP_029712619.1|AEAL	LOC6593464|XP_026843063.1|DPER
OG0006908	LOC109401408|XP_019529505.2|AEAL	LOC6593745|XP_002018849.1|DPER
OG0006909	LOC109432862|XP_019564753.2|AEAL	LOC6589389|XP_002014350.2|DPER
OG0006910	LOC109401363|XP_019529415.2|AEAL	LOC6593794|XP_002018714.1|DPER
OG0006911	LOC109401433|XP_029712092.1|AEAL, LOC109404653|XP_029712143.1|AEAL	LOC6597320|XP_026846549.1|DPER
OG0006912	LOC109412936|XP_029715451.1|AEAL	LOC6593322|XP_002018944.1|DPER
OG0006913	LOC109411249|XP_029715458.1|AEAL	LOC6589074|XP_002014523.1|DPER
OG0006914	LOC109411251|XP_019540314.2|AEAL	LOC6602207|XP_002027215.1|DPER
OG0006915	LOC109433122|XP_029719554.1|AEAL, LOC109411253|XP_029715440.1|AEAL	LOC6588746|XP_026844527.1|DPER
OG0006916	LOC109433065|XP_029715435.1|AEAL	LOC6593833|XP_026843786.1|DPER
OG0006919	LOC109405799|XP_019534401.2|AEAL	LOC6589538|XP_026843890.1|DPER
OG0006920	LOC115259360|XP_029715763.1|AEAL, LOC109411283|XP_029715703.1|AEAL, LOC109433032|XP_029711361.1|AEAL	LOC6589721|XP_026844683.1|DPER
OG0006921	LOC109433057|XP_029711204.1|AEAL	LOC6589026|XP_026844315.1|DPER
OG0006922	LOC109433079|XP_019565016.1|AEAL	LOC6593595|XP_002018886.1|DPER
OG0006923	LOC109420029|XP_029711125.1|AEAL	LOC6588759|XP_026844330.1|DPER
OG0006924	LOC109420136|XP_019549996.1|AEAL	LOC113565481|XP_026843429.1|DPER
OG0006925	LOC109433145|XP_029711057.1|AEAL	LOC6594983|XP_026847464.1|DPER
OG0006926	LOC109401713|XP_019529842.2|AEAL	LOC6596485|XP_026843568.1|DPER
OG0006927	LOC109401722|XP_019529859.2|AEAL	LOC6596482|XP_002021526.1|DPER
OG0006928	LOC109401719|XP_019529851.1|AEAL	LOC6596479|XP_026843621.1|DPER
OG0006930	LOC109622004|XP_029725030.1|AEAL	LOC6595370|XP_026844424.1|DPER
OG0006931	LOC109621953|XP_019931713.2|AEAL, LOC109415045|XP_019544439.2|AEAL	LOC6595409|XP_002020882.1|DPER
OG0006932	LOC109404204|XP_029724911.1|AEAL, LOC109621947|XP_029724954.1|AEAL	LOC6589328|XP_002014353.1|DPER
OG0006933	LOC109404209|XP_029724950.1|AEAL, LOC109621944|XP_029724893.1|AEAL	LOC6589308|XP_002014406.1|DPER
OG0006934	LOC109414027|XP_019543305.2|AEAL	LOC6594029|XP_002019727.1|DPER
OG0006935	LOC109400337|XP_029724843.1|AEAL	LOC6603394|XP_002028374.1|DPER
OG0006937	LOC109425161|XP_019555947.1|AEAL	LOC6588969|XP_002014332.1|DPER
OG0006938	LOC109429440|XP_019560940.2|AEAL	LOC6589708|XP_002014458.1|DPER
OG0006939	LOC109429439|XP_019560938.1|AEAL	LOC6597828|XP_002022906.1|DPER
OG0006940	LOC109425142|XP_019555917.2|AEAL	LOC6593639|XP_026843319.1|DPER
OG0006941	LOC115266941|XP_029729501.1|AEAL	LOC6589510|XP_026844242.1|DPER
OG0006942	LOC109429376|XP_019560820.2|AEAL	LOC6592736|XP_026840650.1|DPER
OG0006943	LOC109408128|XP_019536903.2|AEAL	LOC6589238|XP_026844791.1|DPER
OG0006944	LOC109408124|XP_029729427.1|AEAL	LOC6589817|XP_026844807.1|DPER
OG0006945	LOC109408119|XP_019536883.2|AEAL	LOC6589443|XP_026844400.1|DPER
OG0006946	LOC109419069|XP_029729408.1|AEAL	LOC6587228|XP_002013869.1|DPER
OG0006947	LOC109419043|XP_019548804.2|AEAL	LOC6593695|XP_002018842.1|DPER
OG0006948	LOC109419076|XP_019548831.2|AEAL	LOC6596555|XP_002021736.1|DPER
OG0006949	LOC109409333|XP_019538327.2|AEAL, LOC115266913|XP_029729391.1|AEAL, LOC109419093|XP_019548850.2|AEAL	LOC6595514|XP_002020619.1|DPER
OG0006950	LOC109419530|XP_019549292.2|AEAL, LOC109409295|XP_019538281.2|AEAL	LOC6597972|XP_002023110.1|DPER
OG0006951	LOC109409276|XP_029718124.1|AEAL, LOC109419572|XP_029714721.1|AEAL	LOC6593797|XP_026842970.1|DPER
OG0006952	LOC109419579|XP_019549344.2|AEAL	LOC6594953|XP_002020321.1|DPER
OG0006953	LOC109409270|XP_019538236.2|AEAL	LOC6599849|XP_002024998.2|DPER
OG0006954	LOC109419584|XP_019549350.1|AEAL	LOC6603063|XP_002028056.1|DPER
OG0006955	LOC109419587|XP_029714881.1|AEAL	LOC6594963|XP_002020331.1|DPER
OG0006956	LOC109409251|XP_029714835.1|AEAL	LOC6589512|XP_002015186.1|DPER
OG0006957	LOC109409249|XP_029714949.1|AEAL	LOC6598044|XP_002023202.1|DPER
OG0006958	LOC109419599|XP_019549375.2|AEAL	LOC6591298|XP_002015627.1|DPER
OG0006959	LOC109409246|XP_019538206.2|AEAL	LOC6599567|XP_026849555.1|DPER
OG0006960	LOC109409242|XP_019538202.2|AEAL	LOC6593841|XP_002018703.1|DPER
OG0006961	LOC109621277|XP_029715239.1|AEAL	LOC6604574|XP_026843969.1|DPER
OG0006962	LOC109622815|XP_019932817.1|AEAL, LOC109397523|XP_029715283.1|AEAL	LOC6596425|XP_026843632.1|DPER
OG0006963	LOC115271035|XP_029736322.1|AEAL, LOC109621307|XP_029714610.1|AEAL	LOC6588963|XP_026844001.1|DPER
OG0006964	LOC109622834|XP_019932838.2|AEAL	LOC6589142|XP_002014432.2|DPER
OG0006965	LOC109404412|XP_019532837.2|AEAL	LOC6589216|XP_002015300.1|DPER
OG0006966	LOC109398644|XP_019526575.2|AEAL	LOC6596615|XP_002021611.1|DPER
OG0006967	LOC109398643|XP_019526573.2|AEAL	LOC6592555|XP_002017933.1|DPER
OG0006968	LOC109404609|XP_019533059.2|AEAL	LOC6590168|XP_026842584.1|DPER
OG0006969	LOC109404806|XP_029715233.1|AEAL	LOC6603695|XP_026848477.1|DPER
OG0006970	LOC109406723|XP_029714544.1|AEAL, LOC115258532|XP_029714526.1|AEAL	LOC6595126|XP_002020057.1|DPER
OG0006971	LOC109398724|XP_019526664.2|AEAL	LOC6595529|XP_002020664.1|DPER
OG0006972	LOC109398704|XP_019526631.2|AEAL	LOC6589603|XP_026844540.1|DPER
OG0006973	LOC109407268|XP_029714457.1|AEAL	LOC6595576|XP_002020953.2|DPER
OG0006974	LOC109405866|XP_019534471.2|AEAL, LOC109407205|XP_029716571.1|AEAL	LOC6593775|XP_002018967.1|DPER
OG0006975	LOC109407230|XP_029714714.1|AEAL	LOC6596514|XP_026843748.1|DPER
OG0006976	LOC109424232|XP_019554858.2|AEAL	LOC6589324|XP_002014284.2|DPER
OG0006977	LOC109420931|XP_029714072.1|AEAL, LOC109412683|XP_029720653.1|AEAL	LOC6590488|XP_026842609.1|DPER
OG0006978	LOC109412651|XP_029714040.1|AEAL, LOC109420936|XP_029720648.1|AEAL, LOC115258141|XP_029714045.1|AEAL	LOC6595390|XP_002020793.1|DPER
OG0006979	LOC109428471|XP_019559789.2|AEAL	LOC6589670|XP_026844568.1|DPER
OG0006980	LOC109420995|XP_019551018.2|AEAL	LOC6589866|XP_002014208.1|DPER
OG0006981	LOC109428695|XP_029715201.1|AEAL	LOC6596278|XP_026843275.1|DPER
OG0006982	LOC109428719|XP_019560092.1|AEAL	LOC6596343|XP_026843277.1|DPER
OG0006983	LOC109428745|XP_019560118.2|AEAL	LOC113565674|XP_026844203.1|DPER
OG0006984	LOC109421007|XP_019551037.1|AEAL	LOC6589812|XP_002015339.2|DPER
OG0006985	LOC109421011|XP_019551041.2|AEAL	LOC6588889|XP_002014858.1|DPER
OG0006986	LOC109428798|XP_019560199.2|AEAL	LOC6589354|XP_002014805.1|DPER
OG0006987	LOC109421056|XP_019551089.2|AEAL	LOC6590279|XP_002015519.1|DPER
OG0006988	LOC115253814|XP_029732625.1|AEAL, LOC109421061|XP_029715160.1|AEAL	LOC6589441|XP_002014824.2|DPER
OG0006989	LOC109416523|XP_019546140.1|AEAL	LOC6603042|XP_002028064.1|DPER
OG0006990	LOC109415689|XP_029715572.1|AEAL, LOC109416528|XP_029714588.1|AEAL	LOC6593370|XP_002018591.1|DPER
OG0006991	LOC109405612|XP_019534217.2|AEAL	LOC6587506|XP_002013528.1|DPER
OG0006992	LOC109417672|XP_029709324.1|AEAL	LOC6596518|XP_026843432.1|DPER
OG0006993	LOC109417226|XP_029709486.1|AEAL	LOC6588847|XP_026844180.1|DPER
OG0006994	LOC109417726|XP_029709182.1|AEAL	LOC6602228|XP_002027258.1|DPER
OG0006995	LOC109417740|XP_029709153.1|AEAL	LOC6593588|XP_002018879.2|DPER
OG0006996	LOC115253942|XP_029709143.1|AEAL, LOC109420025|XP_019549878.1|AEAL	LOC6593590|XP_002018881.1|DPER
OG0006997	LOC115255251|XP_029709058.1|AEAL, LOC109419399|XP_029710310.1|AEAL, LOC115255246|XP_029709053.1|AEAL, LOC115255260|XP_029709073.1|AEAL	LOC6593014|XP_002018255.1|DPER
OG0006998	LOC109397496|XP_019525339.2|AEAL, LOC115253470|XP_029708978.1|AEAL	LOC6591467|XP_002016778.1|DPER
OG0006999	LOC109419965|XP_019549799.1|AEAL, LOC115255191|XP_029708991.1|AEAL	LOC6589641|XP_002015345.1|DPER
OG0007000	LOC109419905|XP_019549733.2|AEAL	LOC6589502|XP_002014592.1|DPER
OG0007001	LOC109420715|XP_019550716.2|AEAL	LOC6590219|XP_026841198.1|DPER
OG0007002	LOC109414139|XP_029708866.1|AEAL	LOC6597956|XP_026843695.1|DPER
OG0007003	LOC109414105|XP_019543401.2|AEAL, LOC109420684|XP_019550661.2|AEAL	LOC6590875|XP_026840909.1|DPER
OG0007004	LOC109420669|XP_019550636.2|AEAL	LOC6589436|XP_002014863.1|DPER
OG0007005	LOC109413918|XP_029708750.1|AEAL	LOC6595653|XP_026844524.1|DPER
OG0007006	LOC109420556|XP_029732942.1|AEAL, LOC115255108|XP_029708808.1|AEAL	LOC6589629|XP_026845053.1|DPER, LOC113565847|XP_026845014.1|DPER
OG0007007	LOC109429462|XP_019560960.1|AEAL, LOC109420650|XP_019550556.1|AEAL	LOC6589875|XP_002014371.1|DPER
OG0007008	LOC109420576|XP_029709534.1|AEAL	LOC6595548|XP_002020635.1|DPER
OG0007009	LOC109417170|XP_019546841.2|AEAL	LOC6589327|XP_002014352.1|DPER
OG0007010	LOC109420531|XP_029708697.1|AEAL, LOC109417005|XP_029708694.1|AEAL	LOC6589651|XP_026844217.1|DPER
OG0007011	LOC109407750|XP_019536469.1|AEAL	LOC6587527|XP_002013673.2|DPER
OG0007012	LOC109420523|XP_029708669.1|AEAL, LOC115255430|XP_029709421.1|AEAL	LOC6589165|XP_026844236.1|DPER
OG0007013	LOC109419736|XP_029708636.1|AEAL, LOC115255020|XP_029708583.1|AEAL	LOC113565774|XP_026844692.1|DPER
OG0007014	LOC109419738|XP_019549558.2|AEAL	LOC6588793|XP_026844200.1|DPER
OG0007015	LOC109419757|XP_019549572.2|AEAL	LOC6596282|XP_002021804.1|DPER
OG0007016	LOC109419762|XP_019549587.2|AEAL	LOC6593779|XP_026843709.1|DPER
OG0007017	LOC115254978|XP_029708529.1|AEAL, LOC109402110|XP_019530277.2|AEAL	LOC6596417|XP_026843360.1|DPER
OG0007018	LOC115254993|XP_029708557.1|AEAL, LOC109402109|XP_019530276.1|AEAL	LOC6596277|XP_026843138.1|DPER
OG0007019	LOC109431815|XP_019563627.2|AEAL	LOC6593818|XP_026843118.1|DPER
OG0007020	LOC109427442|XP_029708477.1|AEAL	LOC6593943|XP_026843728.1|DPER
OG0007022	LOC109428002|XP_019559208.2|AEAL	LOC6588760|XP_002014951.1|DPER
OG0007023	LOC109428038|XP_029728557.1|AEAL	LOC6589252|XP_002014389.1|DPER
OG0007024	LOC109428057|XP_029728558.1|AEAL	LOC6594308|XP_002019806.1|DPER
OG0007025	LOC109433591|XP_029729239.1|AEAL, LOC115253748|XP_029729230.1|AEAL	LOC6597822|XP_002022954.1|DPER
OG0007026	LOC109433586|XP_019565564.2|AEAL	LOC6589869|XP_026844566.1|DPER
OG0007027	LOC109430141|XP_019561721.1|AEAL	LOC6589516|XP_002015190.1|DPER
OG0007029	LOC115261023|XP_029718255.1|AEAL	LOC6589753|XP_002014726.2|DPER
OG0007030	LOC109430167|XP_019561757.2|AEAL, LOC115264867|XP_029724760.1|AEAL	LOC6597408|XP_002022416.2|DPER
OG0007031	LOC115264869|XP_029724761.1|AEAL, LOC109430169|XP_019561759.1|AEAL	LOC6589880|XP_026844717.1|DPER
OG0007032	LOC109432628|XP_019564538.2|AEAL	LOC6595784|XP_002021329.2|DPER
OG0007033	LOC109432653|XP_019564563.2|AEAL	LOC6598116|XP_002023272.2|DPER
OG0007034	LOC109427572|XP_019558690.2|AEAL	LOC6596378|XP_002021563.1|DPER
OG0007035	LOC109432680|XP_019564602.2|AEAL	LOC6602658|XP_002027698.1|DPER
OG0007036	LOC109427558|XP_019558674.2|AEAL	LOC6596036|XP_002021035.2|DPER
OG0007037	LOC109427574|XP_019558697.2|AEAL	LOC6594872|XP_002020111.1|DPER
OG0007038	LOC109416244|XP_029727394.1|AEAL	LOC6600845|XP_026841745.1|DPER
OG0007039	LOC109423952|XP_019554564.2|AEAL, LOC115265623|XP_029727345.1|AEAL	LOC6591277|XP_026840996.1|DPER
OG0007040	LOC115265621|XP_029727338.1|AEAL, LOC115265638|XP_029727371.1|AEAL	LOC6589680|XP_002014765.1|DPER
OG0007041	LOC115265620|XP_029727324.1|AEAL	LOC6593540|XP_026843618.1|DPER
OG0007042	LOC109431007|XP_029727308.1|AEAL	LOC6593445|XP_026843018.1|DPER
OG0007043	LOC109404810|XP_019533306.2|AEAL	LOC6591344|XP_026841068.1|DPER
OG0007044	LOC109419325|XP_029727224.1|AEAL, LOC115265604|XP_029727208.1|AEAL, LOC109623251|XP_019933497.2|AEAL	LOC6589315|XP_002014528.2|DPER
OG0007045	LOC109419322|XP_029727212.1|AEAL	LOC6594095|XP_002019687.1|DPER
OG0007046	LOC109419315|XP_019549096.2|AEAL	LOC6591379|XP_002017243.1|DPER
OG0007047	LOC109421664|XP_019551739.2|AEAL	LOC6589829|XP_002014708.1|DPER
OG0007048	LOC109421660|XP_019551730.2|AEAL	LOC6595647|XP_026844040.1|DPER
OG0007049	LOC109421618|XP_019551666.1|AEAL	LOC6595546|XP_002020633.1|DPER
OG0007050	LOC109409175|XP_019538140.2|AEAL	LOC6593835|XP_002018697.1|DPER
OG0007051	LOC109409200|XP_029727111.1|AEAL	LOC6588994|XP_026844077.1|DPER
OG0007052	LOC109409143|XP_019538105.2|AEAL, LOC109421537|XP_019551602.2|AEAL	LOC6597567|XP_026848868.1|DPER
OG0007053	LOC109421518|XP_029727081.1|AEAL	LOC6591640|XP_026840710.1|DPER
OG0007054	LOC109621331|XP_019930921.2|AEAL	LOC6592279|XP_002018420.1|DPER
OG0007055	LOC109621337|XP_029726807.1|AEAL	LOC6590101|XP_002015986.2|DPER
OG0007056	LOC109421461|XP_019551500.2|AEAL	LOC113566597|XP_026848732.1|DPER
OG0007057	LOC115254154|XP_029727024.1|AEAL, LOC109432528|XP_029726869.1|AEAL	LOC6597568|XP_002022785.2|DPER
OG0007058	LOC109432558|XP_019564445.2|AEAL, LOC109421430|XP_019551460.2|AEAL	LOC6598577|XP_002023640.2|DPER
OG0007059	LOC109421345|XP_029726913.1|AEAL, LOC109432556|XP_019564442.2|AEAL	LOC113565669|XP_026844196.1|DPER
OG0007060	LOC115265572|XP_029727066.1|AEAL	LOC113565739|XP_026844561.1|DPER
OG0007061	LOC109421193|XP_029726917.1|AEAL, LOC109432482|XP_029727065.1|AEAL	LOC6589892|XP_002014629.1|DPER
OG0007062	LOC109621806|XP_019931506.2|AEAL	LOC6593608|XP_002018663.1|DPER
OG0007063	LOC109421307|XP_019551355.3|AEAL	LOC6593793|XP_002018713.1|DPER
OG0007064	LOC109421303|XP_019551348.1|AEAL	LOC6592854|XP_002018281.1|DPER
OG0007065	LOC109621809|XP_019931517.2|AEAL	LOC6598935|XP_002024122.1|DPER
OG0007066	LOC109621858|XP_019931608.2|AEAL	LOC6596940|XP_002022222.1|DPER
OG0007067	LOC109421298|XP_019551341.2|AEAL	LOC6589584|XP_002014293.1|DPER
OG0007068	LOC109621853|XP_029726958.1|AEAL	LOC6589271|XP_026844935.1|DPER
OG0007069	LOC109410817|XP_029710355.1|AEAL, LOC115256260|XP_029710390.1|AEAL	LOC6593486|XP_026843169.1|DPER
OG0007070	LOC109621231|XP_019530737.2|AEAL	LOC6590389|XP_002015655.1|DPER
OG0007071	LOC109402516|XP_019530752.2|AEAL	LOC6590749|XP_002015680.1|DPER
OG0007073	LOC109402498|XP_019530727.2|AEAL	LOC6595552|XP_002020639.1|DPER
OG0007074	LOC109415856|XP_019545349.2|AEAL	LOC6590674|XP_002015415.1|DPER
OG0007075	LOC109415853|XP_019545346.2|AEAL	LOC6588848|XP_002014903.1|DPER
OG0007076	LOC109402466|XP_019530702.2|AEAL	LOC6590514|XP_026841147.1|DPER
OG0007077	LOC109416798|XP_019546403.1|AEAL	LOC6596581|XP_002021668.1|DPER
OG0007078	LOC109402527|XP_019530771.2|AEAL	LOC6589405|XP_026844158.1|DPER
