Orthogroup	AEAL.longest_only	DSUP.longest_only
OG0006696	LOC109410047|XP_029718038.1|AEAL, LOC115265339|XP_029725832.1|AEAL	LOC119559101|XP_037728122.1|DSUP
OG0006697	LOC109420220|XP_019550093.2|AEAL	LOC119552509|XP_037718051.1|DSUP
OG0006698	LOC109420222|XP_019550099.1|AEAL	LOC119554228|XP_037720986.1|DSUP
OG0006699	LOC115265132|XP_029725232.1|AEAL	LOC119553602|XP_037719988.1|DSUP
OG0006700	LOC109420248|XP_019550132.2|AEAL	LOC119552567|XP_037718118.1|DSUP
OG0006701	LOC109397364|XP_029725768.1|AEAL, LOC115265326|XP_029725749.1|AEAL	LOC119551363|XP_037716612.1|DSUP
OG0006702	LOC109416474|XP_029725681.1|AEAL	LOC119553393|XP_037719683.1|DSUP
OG0006703	LOC109402595|XP_019530841.2|AEAL	LOC119554984|XP_037722048.1|DSUP
OG0006704	LOC109402582|XP_029725707.1|AEAL	LOC119554985|XP_037722049.1|DSUP
OG0006705	LOC109417070|XP_029725724.1|AEAL, LOC115265322|XP_029725737.1|AEAL	LOC119552091|XP_037717796.1|DSUP
OG0006706	LOC109406407|XP_019535042.2|AEAL, LOC109417067|XP_019546731.1|AEAL	LOC119551425|XP_037716696.1|DSUP
OG0006707	LOC109415735|XP_019545207.2|AEAL	LOC119549311|XP_037713202.1|DSUP
OG0006708	LOC109416978|XP_019546641.2|AEAL	LOC119556105|XP_037723903.1|DSUP
OG0006709	LOC109415747|XP_019545233.2|AEAL	LOC119557475|XP_037726172.1|DSUP
OG0006710	LOC109427318|XP_029727497.1|AEAL, LOC109406563|XP_029727498.1|AEAL	LOC119555261|XP_037722490.1|DSUP
OG0006711	LOC115265677|XP_029727496.1|AEAL, LOC115265291|XP_029725638.1|AEAL	LOC119555260|XP_037722489.1|DSUP
OG0006712	LOC109406566|XP_029725592.1|AEAL	LOC119555645|XP_037723108.1|DSUP
OG0006713	LOC109427130|XP_019558235.1|AEAL	LOC119552903|XP_037718756.1|DSUP
OG0006714	LOC109406571|XP_019535219.2|AEAL	LOC119552900|XP_037718753.1|DSUP
OG0006715	LOC109426577|XP_019557655.2|AEAL	LOC119553766|XP_037720301.1|DSUP
OG0006716	LOC109426576|XP_019557654.2|AEAL	LOC119546748|XP_037709176.1|DSUP
OG0006717	LOC109426581|XP_019557660.2|AEAL	LOC119553796|XP_037720336.1|DSUP
OG0006718	LOC109426587|XP_019557664.2|AEAL	LOC119554448|XP_037721287.1|DSUP
OG0006719	LOC109426590|XP_019557667.2|AEAL	LOC119554961|XP_037722016.1|DSUP
OG0006720	LOC109426645|XP_019557715.2|AEAL	LOC119555431|XP_037722728.1|DSUP
OG0006721	LOC109426651|XP_019557720.2|AEAL	LOC119553959|XP_037720581.1|DSUP
OG0006722	LOC109426652|XP_019557721.2|AEAL	LOC119553379|XP_037719659.1|DSUP
OG0006723	LOC109417799|XP_019547515.2|AEAL, LOC109426757|XP_019557837.2|AEAL	LOC119548052|XP_037711062.1|DSUP
OG0006724	LOC109417807|XP_019547525.1|AEAL	LOC119561570|XP_037731128.1|DSUP
OG0006725	LOC109426766|XP_019557848.2|AEAL	LOC119552031|XP_037717702.1|DSUP
OG0006726	LOC109417810|XP_019547527.1|AEAL	LOC119549358|XP_037713283.1|DSUP
OG0006727	LOC109426769|XP_029725484.1|AEAL	LOC119552008|XP_037717669.1|DSUP
OG0006728	LOC109417877|XP_019547614.2|AEAL	LOC119554407|XP_037721228.1|DSUP
OG0006729	LOC109417952|XP_029725395.1|AEAL, LOC109426840|XP_029725385.1|AEAL	LOC119549324|XP_037713229.1|DSUP
OG0006730	LOC109417953|XP_029725394.1|AEAL	LOC119549323|XP_037713227.1|DSUP
OG0006731	LOC109426848|XP_019557945.2|AEAL	LOC119546327|XP_037708455.1|DSUP
OG0006732	LOC109417971|XP_019547661.1|AEAL	LOC119553473|XP_037719810.1|DSUP
OG0006734	LOC109417987|XP_029732378.1|AEAL, LOC109621925|XP_029732388.1|AEAL	LOC119553099|XP_037719184.1|DSUP
OG0006735	LOC109621927|XP_019931679.2|AEAL, LOC109417988|XP_029732381.1|AEAL	LOC119553239|XP_037719437.1|DSUP
OG0006736	LOC109406031|XP_019534640.1|AEAL	LOC119553457|XP_037719787.1|DSUP
OG0006737	LOC109406022|XP_019534625.2|AEAL	LOC119553337|XP_037719601.1|DSUP
OG0006738	LOC109408519|XP_019537423.1|AEAL	LOC119559450|XP_037728481.1|DSUP
OG0006739	LOC109406020|XP_019534623.1|AEAL	LOC119555717|XP_037723333.1|DSUP
OG0006740	LOC109408702|XP_019537645.1|AEAL	LOC119553092|XP_037719175.1|DSUP
OG0006741	LOC109408893|XP_029732439.1|AEAL	LOC119553090|XP_037719173.1|DSUP
OG0006742	LOC109412849|XP_029732449.1|AEAL	LOC119545852|XP_037707752.1|DSUP
OG0006743	LOC109409609|XP_029732365.1|AEAL	LOC119546757|XP_037709218.1|DSUP
OG0006744	LOC109407924|XP_029732314.1|AEAL, LOC109413865|XP_029732322.1|AEAL	LOC119553922|XP_037720538.1|DSUP
OG0006745	LOC109407965|XP_029735102.1|AEAL	LOC119545765|XP_037707539.1|DSUP
OG0006746	LOC109403647|XP_029736183.1|AEAL, LOC115253818|XP_029735094.1|AEAL	LOC119553018|XP_037718997.1|DSUP
OG0006747	LOC109403618|XP_019531984.2|AEAL	LOC119554477|XP_037721321.1|DSUP
OG0006748	LOC109407936|XP_029732303.1|AEAL, LOC109413844|XP_029716771.1|AEAL	LOC119556894|XP_037725303.1|DSUP
OG0006749	LOC109405151|XP_029735203.1|AEAL, LOC109408015|XP_029735256.1|AEAL	LOC119555241|XP_037722451.1|DSUP
OG0006750	LOC109405163|XP_019533730.2|AEAL, LOC109408017|XP_029735254.1|AEAL	LOC119555835|XP_037723390.1|DSUP
OG0006752	LOC109413518|XP_019542749.2|AEAL	LOC119553354|XP_037719624.1|DSUP
OG0006753	LOC109413521|XP_019542750.2|AEAL	LOC119554666|XP_037721596.1|DSUP
OG0006754	LOC109410795|XP_029735170.1|AEAL	LOC119555276|XP_037722508.1|DSUP
OG0006755	LOC109410785|XP_019539860.1|AEAL	LOC119554068|XP_037720738.1|DSUP
OG0006756	LOC109413486|XP_019542712.2|AEAL	LOC119554867|XP_037721877.1|DSUP
OG0006757	LOC109413527|XP_019542753.1|AEAL	LOC119553834|XP_037720396.1|DSUP
OG0006758	LOC109410780|XP_019539858.2|AEAL	LOC119555605|XP_037723030.1|DSUP
OG0006759	LOC109413489|XP_019542715.2|AEAL	LOC119555603|XP_037723026.1|DSUP
OG0006760	LOC109410775|XP_029735040.1|AEAL	LOC119555692|XP_037723274.1|DSUP
OG0006761	LOC109404944|XP_019533443.1|AEAL	LOC119559892|XP_037728976.1|DSUP
OG0006762	LOC109404583|XP_029734918.1|AEAL, LOC109400676|XP_029734867.1|AEAL	LOC119558341|XP_037727743.1|DSUP
OG0006763	LOC109400695|XP_029734847.1|AEAL, LOC115270043|XP_029734852.1|AEAL	LOC119550115|XP_037714523.1|DSUP
OG0006764	LOC109400663|XP_019528692.2|AEAL, LOC115270041|XP_029734851.1|AEAL	LOC119550602|XP_037715345.1|DSUP
OG0006765	LOC109399408|XP_019527391.2|AEAL, LOC115270036|XP_029734846.1|AEAL	LOC119550116|XP_037714525.1|DSUP
OG0006766	LOC109399405|XP_029734837.1|AEAL, LOC115270035|XP_029734838.1|AEAL	LOC119552925|XP_037718794.1|DSUP
OG0006767	LOC109400752|XP_019528794.2|AEAL	LOC119553139|XP_037719264.1|DSUP
OG0006768	LOC109399363|XP_029734827.1|AEAL	LOC119553137|XP_037719258.1|DSUP
OG0006769	LOC109400747|XP_019528787.1|AEAL	LOC119553138|XP_037719263.1|DSUP
OG0006770	LOC109400713|XP_019528748.2|AEAL	LOC119554540|XP_037721426.1|DSUP
OG0006771	LOC115253758|XP_029734791.1|AEAL, LOC109402731|XP_029710413.1|AEAL, LOC115270025|XP_029734799.1|AEAL, LOC109400730|XP_029734784.1|AEAL	LOC119558048|XP_037727124.1|DSUP
OG0006772	LOC109403230|XP_029734766.1|AEAL	LOC119551828|XP_037717325.1|DSUP
OG0006773	LOC109425667|XP_019556475.2|AEAL	LOC119555214|XP_037722405.1|DSUP
OG0006774	LOC109425664|XP_029734748.1|AEAL	LOC119553145|XP_037719285.1|DSUP
OG0006775	LOC109403239|XP_019531570.2|AEAL	LOC119555496|XP_037722837.1|DSUP
OG0006776	LOC109403233|XP_019531561.2|AEAL	LOC119553758|XP_037720290.1|DSUP
OG0006777	LOC109403237|XP_019531564.1|AEAL	LOC119555501|XP_037722845.1|DSUP
OG0006778	LOC109403234|XP_019531562.2|AEAL	LOC119553351|XP_037719617.1|DSUP
OG0006779	LOC109425653|XP_029734741.1|AEAL	LOC119553909|XP_037720511.1|DSUP
OG0006780	LOC109425652|XP_019556438.1|AEAL	LOC119553648|XP_037720061.1|DSUP
OG0006781	LOC109403193|XP_029734717.1|AEAL, LOC109414370|XP_029734725.1|AEAL	LOC119553075|XP_037719133.1|DSUP
OG0006782	LOC115269984|XP_029734712.1|AEAL	LOC119554234|XP_037720993.1|DSUP
OG0006783	LOC109423129|XP_029734704.1|AEAL	LOC119549003|XP_037712541.1|DSUP
OG0006784	LOC109422689|XP_029734637.1|AEAL	LOC119553141|XP_037719268.1|DSUP
OG0006785	LOC109425707|XP_019556560.1|AEAL	LOC119550658|XP_037715431.1|DSUP
OG0006786	LOC109425710|XP_019556572.2|AEAL	LOC119551107|XP_037716213.1|DSUP
OG0006787	LOC109621280|XP_029708315.1|AEAL, LOC109422856|XP_029708304.1|AEAL	LOC119552823|XP_037718603.1|DSUP
OG0006788	LOC109422857|XP_019553299.2|AEAL, LOC109622707|XP_029708316.1|AEAL	LOC119552825|XP_037718606.1|DSUP
OG0006789	LOC109422853|XP_019553293.2|AEAL, LOC115254779|XP_029708313.1|AEAL	LOC119555808|XP_037723355.1|DSUP
OG0006790	LOC115254780|XP_029708314.1|AEAL, LOC109422854|XP_019553294.2|AEAL	LOC119547126|XP_037709764.1|DSUP
OG0006791	LOC109415874|XP_019545366.2|AEAL	LOC119554481|XP_037721332.1|DSUP
OG0006792	LOC109416936|XP_029722457.1|AEAL	LOC119555086|XP_037722230.1|DSUP
OG0006793	LOC109416927|XP_019546587.2|AEAL	LOC119555286|XP_037722523.1|DSUP
OG0006794	LOC109406439|XP_019535081.2|AEAL	LOC119550525|XP_037715171.1|DSUP
OG0006795	LOC109406069|XP_019534693.2|AEAL	LOC119553485|XP_037719822.1|DSUP
OG0006796	LOC109406083|XP_019534697.1|AEAL	LOC119554473|XP_037721317.1|DSUP
OG0006797	LOC109403773|XP_019532193.2|AEAL, LOC109406140|XP_019534748.2|AEAL	LOC119548516|XP_037711733.1|DSUP
OG0006798	LOC115263298|XP_029722353.1|AEAL, LOC115263106|XP_029721880.1|AEAL	LOC119555027|XP_037722101.1|DSUP
OG0006799	LOC109407430|XP_019536014.2|AEAL	LOC119555595|XP_037723013.1|DSUP
OG0006800	LOC109416058|XP_029722188.1|AEAL	LOC119555399|XP_037722677.1|DSUP
OG0006801	LOC115263092|XP_029721870.1|AEAL, LOC115263226|XP_029722081.1|AEAL	LOC119558134|XP_037727295.1|DSUP
OG0006802	LOC109424173|XP_019554808.1|AEAL	LOC119550502|XP_037715123.1|DSUP
OG0006803	LOC109430809|XP_029722130.1|AEAL	LOC119550962|XP_037715920.1|DSUP
OG0006804	LOC109430834|XP_019562468.1|AEAL, LOC109424152|XP_029722046.1|AEAL	LOC119554109|XP_037720803.1|DSUP
OG0006805	LOC109430832|XP_029722021.1|AEAL	LOC119549909|XP_037714157.1|DSUP
OG0006806	LOC109430889|XP_029721983.1|AEAL	LOC119552752|XP_037718467.1|DSUP
OG0006807	LOC115263151|XP_029721934.1|AEAL, LOC109431739|XP_029721938.1|AEAL	LOC119553058|XP_037719102.1|DSUP
OG0006808	LOC109430916|XP_029721936.1|AEAL	LOC119550101|XP_037714510.1|DSUP
OG0006809	LOC109431614|XP_019563392.2|AEAL	LOC119554675|XP_037721605.1|DSUP
OG0006810	LOC109430917|XP_029730393.1|AEAL	LOC119553083|XP_037719160.1|DSUP
OG0006811	LOC109431620|XP_019563396.2|AEAL	LOC119556995|XP_037725457.1|DSUP
OG0006812	LOC109431672|XP_019563471.1|AEAL	LOC119553721|XP_037720232.1|DSUP
OG0006813	LOC109430952|XP_019562613.1|AEAL	LOC119545782|XP_037707579.1|DSUP
OG0006814	LOC109398023|XP_019525915.2|AEAL	LOC119555328|XP_037722587.1|DSUP
OG0006815	LOC109398004|XP_029730630.1|AEAL	LOC119552979|XP_037718924.1|DSUP
OG0006816	LOC109431646|XP_029730627.1|AEAL	LOC119553223|XP_037719409.1|DSUP
OG0006817	LOC109426268|XP_019557285.2|AEAL	LOC119554705|XP_037721637.1|DSUP
OG0006818	LOC109398094|XP_029730570.1|AEAL, LOC109426278|XP_029714139.1|AEAL	LOC119554808|XP_037721787.1|DSUP
OG0006819	LOC115267593|XP_029730546.1|AEAL	LOC119555130|XP_037722285.1|DSUP
OG0006820	LOC115254187|XP_029730543.1|AEAL, LOC109398016|XP_019525901.2|AEAL	LOC119553374|XP_037719652.1|DSUP
OG0006821	LOC109399475|XP_019527464.2|AEAL	LOC119547209|XP_037709885.1|DSUP
OG0006823	LOC109398039|XP_019525939.1|AEAL	LOC119553808|XP_037720357.1|DSUP
OG0006824	LOC115254003|XP_029714082.1|AEAL, LOC109399511|XP_019527502.1|AEAL	LOC119552877|XP_037718705.1|DSUP
OG0006826	LOC109404376|XP_029735658.1|AEAL	LOC119555157|XP_037722313.1|DSUP
OG0006827	LOC109408670|XP_029735819.1|AEAL, LOC109403076|XP_019531358.2|AEAL	LOC119560688|XP_037730194.1|DSUP
OG0006828	LOC109403057|XP_029735842.1|AEAL	LOC119548678|XP_037712050.1|DSUP
OG0006829	LOC115266751|XP_029729163.1|AEAL, LOC109420842|XP_019550857.1|AEAL	LOC119554906|XP_037721936.1|DSUP
OG0006830	LOC109412540|XP_029735912.1|AEAL, LOC109420844|XP_029729165.1|AEAL	LOC119554072|XP_037720744.1|DSUP
OG0006831	LOC109401024|XP_019529052.2|AEAL	LOC119553422|XP_037719726.1|DSUP
OG0006832	LOC109420874|XP_019550915.1|AEAL	LOC119554010|XP_037720650.1|DSUP
OG0006833	LOC109401001|XP_029735958.1|AEAL	LOC119552488|XP_037718014.1|DSUP
OG0006834	LOC109422464|XP_019552790.2|AEAL, LOC109428687|XP_019560044.2|AEAL	LOC119560356|XP_037729688.1|DSUP
OG0006835	LOC109428639|XP_029735980.1|AEAL	LOC119552897|XP_037718745.1|DSUP
OG0006836	LOC109428644|XP_029735992.1|AEAL, LOC109422490|XP_029721599.1|AEAL	LOC119553157|XP_037719309.1|DSUP
OG0006837	LOC109428652|XP_019560000.2|AEAL	LOC119554032|XP_037720678.1|DSUP
OG0006838	LOC109428654|XP_019560004.1|AEAL	LOC119555395|XP_037722672.1|DSUP
OG0006839	LOC109428657|XP_029735997.1|AEAL	LOC119554501|XP_037721362.1|DSUP
OG0006840	LOC109424281|XP_029735631.1|AEAL	LOC119548708|XP_037712100.1|DSUP
OG0006841	LOC115270167|XP_029735265.1|AEAL	LOC119552761|XP_037718492.1|DSUP
OG0006842	LOC109424254|XP_029735308.1|AEAL	LOC119554743|XP_037721695.1|DSUP
OG0006843	LOC109408577|XP_019537447.2|AEAL, LOC109423861|XP_019554443.2|AEAL	LOC119556614|XP_037724857.1|DSUP
OG0006844	LOC109423860|XP_019554442.2|AEAL	LOC119557661|XP_037726451.1|DSUP
OG0006845	LOC109430625|XP_019562257.2|AEAL, LOC109423769|XP_029735499.1|AEAL	LOC119553644|XP_037720052.1|DSUP
OG0006846	LOC109423766|XP_029735507.1|AEAL	LOC119554999|XP_037722068.1|DSUP
OG0006847	LOC109430633|XP_019562270.2|AEAL	LOC119553131|XP_037719252.1|DSUP
OG0006848	LOC109423744|XP_029735561.1|AEAL	LOC119550454|XP_037715061.1|DSUP
OG0006849	LOC109423720|XP_019554251.2|AEAL	LOC119555592|XP_037723011.1|DSUP
OG0006850	LOC109423718|XP_019554249.1|AEAL	LOC119553509|XP_037719860.1|DSUP
OG0006851	LOC109423717|XP_019554247.2|AEAL	LOC119554007|XP_037720643.1|DSUP
OG0006852	LOC109408244|XP_029728725.1|AEAL	LOC119552126|XP_037717841.1|DSUP
OG0006853	LOC109411124|XP_019540123.2|AEAL	LOC119554182|XP_037720904.1|DSUP
OG0006854	LOC109411132|XP_029728775.1|AEAL, LOC109408197|XP_019536981.1|AEAL	LOC119551681|XP_037717068.1|DSUP
OG0006855	LOC109411146|XP_029728780.1|AEAL	LOC119554539|XP_037721425.1|DSUP
OG0006856	LOC109408212|XP_019537004.1|AEAL	LOC119552066|XP_037717758.1|DSUP
OG0006857	LOC109411153|XP_029728791.1|AEAL	LOC119559426|XP_037728449.1|DSUP
OG0006858	LOC109411160|XP_019540180.2|AEAL	LOC119552890|XP_037718725.1|DSUP
OG0006859	LOC109408235|XP_029728803.1|AEAL	LOC119549575|XP_037713658.1|DSUP
OG0006860	LOC109408243|XP_029728870.1|AEAL, LOC109408902|XP_019537818.1|AEAL	LOC119550456|XP_037715065.1|DSUP
OG0006861	LOC109416692|XP_029728889.1|AEAL	LOC119551288|XP_037716486.1|DSUP
OG0006862	LOC109416487|XP_019546106.2|AEAL	LOC119554416|XP_037721232.1|DSUP
OG0006863	LOC109415134|XP_029728935.1|AEAL, LOC109414987|XP_019544386.2|AEAL	LOC119558368|XP_037727808.1|DSUP
OG0006864	LOC109414997|XP_019544411.2|AEAL	LOC119552071|XP_037717771.1|DSUP
OG0006865	LOC109415006|XP_029728985.1|AEAL, LOC115266622|XP_029728986.1|AEAL	LOC119561618|XP_037731132.1|DSUP
OG0006866	LOC109415110|XP_019544515.2|AEAL	LOC119550945|XP_037715897.1|DSUP
OG0006867	LOC109415008|XP_019544420.2|AEAL	LOC119549067|XP_037712701.1|DSUP
OG0006868	LOC115266629|XP_029728991.1|AEAL, LOC109415105|XP_029728990.1|AEAL	LOC119549066|XP_037712700.1|DSUP
OG0006869	LOC109407039|XP_029729087.1|AEAL	LOC119549339|XP_037713247.1|DSUP
OG0006870	LOC109417392|XP_029729008.1|AEAL	LOC119550081|XP_037714478.1|DSUP
OG0006873	LOC109408309|XP_029732827.1|AEAL	LOC119550073|XP_037714467.1|DSUP
OG0006875	LOC109411545|XP_029709926.1|AEAL, LOC115255872|XP_029709917.1|AEAL	LOC119547004|XP_037709599.1|DSUP
OG0006876	LOC115253955|XP_029709939.1|AEAL, LOC109421775|XP_029709932.1|AEAL, LOC115255890|XP_029709924.1|AEAL	LOC119551901|XP_037717443.1|DSUP
OG0006877	LOC109411896|XP_019541059.2|AEAL, LOC109407071|XP_029709935.1|AEAL	LOC119546663|XP_037709050.1|DSUP
OG0006878	LOC109414492|XP_029728216.1|AEAL, LOC109421554|XP_029728225.1|AEAL	LOC119562484|XP_037731613.1|DSUP
OG0006879	LOC109414485|XP_029728232.1|AEAL	LOC119550205|XP_037714682.1|DSUP
OG0006880	LOC109414478|XP_029728238.1|AEAL, LOC109421401|XP_029728211.1|AEAL	LOC119546019|XP_037707959.1|DSUP
OG0006881	LOC109404739|XP_029728310.1|AEAL, LOC115253747|XP_029728505.1|AEAL	LOC119546779|XP_037709259.1|DSUP
OG0006882	LOC109428213|XP_019559457.1|AEAL	LOC119551889|XP_037717418.1|DSUP
OG0006884	LOC109427860|XP_029715490.1|AEAL	LOC119547638|XP_037710506.1|DSUP
OG0006885	LOC109424163|XP_029715452.1|AEAL	LOC119547216|XP_037709902.1|DSUP
OG0006887	LOC109433249|XP_029714932.1|AEAL	LOC119558010|XP_037727047.1|DSUP
OG0006888	LOC109424394|XP_029714907.1|AEAL	LOC119546216|XP_037708282.1|DSUP
OG0006889	LOC109424428|XP_019555082.2|AEAL	LOC119562324|XP_037731409.1|DSUP, LOC119562323|XP_037731408.1|DSUP
OG0006890	LOC109433258|XP_019565227.2|AEAL	LOC119548042|XP_037711048.1|DSUP
OG0006891	LOC109424528|XP_019555250.2|AEAL	LOC119546405|XP_037708590.1|DSUP
OG0006892	LOC109433230|XP_019565191.2|AEAL	LOC119547118|XP_037709756.1|DSUP
OG0006893	LOC109433266|XP_019565238.2|AEAL	LOC119548280|XP_037711373.1|DSUP
OG0006894	LOC109433275|XP_019565248.2|AEAL	LOC119548279|XP_037711371.1|DSUP
OG0006895	LOC109622875|XP_019932885.2|AEAL	LOC119557978|XP_037726987.1|DSUP
OG0006896	LOC109622873|XP_019932883.1|AEAL	LOC119547049|XP_037709654.1|DSUP
OG0006897	LOC109622866|XP_029713905.1|AEAL	LOC119546458|XP_037708662.1|DSUP
OG0006898	LOC109420090|XP_019549947.2|AEAL	LOC119548154|XP_037711182.1|DSUP
OG0006899	LOC109420086|XP_019549943.2|AEAL	LOC119548271|XP_037711350.1|DSUP
OG0006900	LOC109420077|XP_019549926.1|AEAL	LOC119556390|XP_037724493.1|DSUP
OG0006901	LOC109407834|XP_019536548.1|AEAL	LOC119548044|XP_037711050.1|DSUP
OG0006902	LOC109408221|XP_019537021.2|AEAL, LOC109400996|XP_029713306.1|AEAL	LOC119557940|XP_037726880.1|DSUP
OG0006903	LOC109400973|XP_029713227.1|AEAL	LOC119563060|XP_037732203.1|DSUP
OG0006904	LOC109412353|XP_019541540.1|AEAL, LOC109416188|XP_029712991.1|AEAL	LOC119546455|XP_037708658.1|DSUP
OG0006906	LOC109412364|XP_019541559.2|AEAL	LOC119548317|XP_037711425.1|DSUP
OG0006907	LOC109412368|XP_029712619.1|AEAL	LOC119546750|XP_037709180.1|DSUP
OG0006908	LOC109401408|XP_019529505.2|AEAL	LOC119545983|XP_037707890.1|DSUP
OG0006909	LOC109432862|XP_019564753.2|AEAL	LOC119547883|XP_037710850.1|DSUP
OG0006910	LOC109401363|XP_019529415.2|AEAL	LOC119548795|XP_037712298.1|DSUP
OG0006911	LOC109401433|XP_029712092.1|AEAL, LOC109404653|XP_029712143.1|AEAL	LOC119556889|XP_037725295.1|DSUP
OG0006912	LOC109412936|XP_029715451.1|AEAL	LOC119548496|XP_037711701.1|DSUP
OG0006913	LOC109411249|XP_029715458.1|AEAL	LOC119546124|XP_037708145.1|DSUP
OG0006914	LOC109411251|XP_019540314.2|AEAL	LOC119552915|XP_037718780.1|DSUP
OG0006915	LOC109433122|XP_029719554.1|AEAL, LOC109411253|XP_029715440.1|AEAL	LOC119547431|XP_037710219.1|DSUP
OG0006916	LOC109433065|XP_029715435.1|AEAL	LOC119546925|XP_037709486.1|DSUP
OG0006919	LOC109405799|XP_019534401.2|AEAL	LOC119546463|XP_037708672.1|DSUP
OG0006920	LOC115259360|XP_029715763.1|AEAL, LOC109411283|XP_029715703.1|AEAL, LOC109433032|XP_029711361.1|AEAL	LOC119548060|XP_037711072.1|DSUP
OG0006921	LOC109433057|XP_029711204.1|AEAL	LOC119548218|XP_037711282.1|DSUP
OG0006922	LOC109433079|XP_019565016.1|AEAL	LOC119546250|XP_037708332.1|DSUP
OG0006923	LOC109420029|XP_029711125.1|AEAL	LOC119546046|XP_037707999.1|DSUP
OG0006924	LOC109420136|XP_019549996.1|AEAL	LOC119562304|XP_037731388.1|DSUP, LOC119561784|XP_037731194.1|DSUP
OG0006925	LOC109433145|XP_029711057.1|AEAL	LOC119554697|XP_037721632.1|DSUP
OG0006926	LOC109401713|XP_019529842.2|AEAL	LOC119546528|XP_037708793.1|DSUP
OG0006927	LOC109401722|XP_019529859.2|AEAL	LOC119547851|XP_037710808.1|DSUP
OG0006928	LOC109401719|XP_019529851.1|AEAL	LOC119546793|XP_037709284.1|DSUP
OG0006930	LOC109622004|XP_029725030.1|AEAL	LOC119546902|XP_037709454.1|DSUP
OG0006931	LOC109621953|XP_019931713.2|AEAL, LOC109415045|XP_019544439.2|AEAL	LOC119547507|XP_037710326.1|DSUP
OG0006932	LOC109404204|XP_029724911.1|AEAL, LOC109621947|XP_029724954.1|AEAL	LOC119546658|XP_037709041.1|DSUP
OG0006933	LOC109404209|XP_029724950.1|AEAL, LOC109621944|XP_029724893.1|AEAL	LOC119546983|XP_037709564.1|DSUP
OG0006934	LOC109414027|XP_019543305.2|AEAL	LOC119546232|XP_037708308.1|DSUP
OG0006935	LOC109400337|XP_029724843.1|AEAL	LOC119547865|XP_037710826.1|DSUP
OG0006937	LOC109425161|XP_019555947.1|AEAL	LOC119547056|XP_037709663.1|DSUP
OG0006938	LOC109429440|XP_019560940.2|AEAL	LOC119546582|XP_037708916.1|DSUP
OG0006939	LOC109429439|XP_019560938.1|AEAL	LOC119556169|XP_037724015.1|DSUP
OG0006940	LOC109425142|XP_019555917.2|AEAL	LOC119547606|XP_037710455.1|DSUP
OG0006941	LOC115266941|XP_029729501.1|AEAL	LOC119548614|XP_037711908.1|DSUP
OG0006942	LOC109429376|XP_019560820.2|AEAL	LOC119549276|XP_037713136.1|DSUP
OG0006943	LOC109408128|XP_019536903.2|AEAL	LOC119546382|XP_037708546.1|DSUP
OG0006944	LOC109408124|XP_029729427.1|AEAL	LOC119547871|XP_037710835.1|DSUP
OG0006945	LOC109408119|XP_019536883.2|AEAL	LOC119547212|XP_037709890.1|DSUP
OG0006946	LOC109419069|XP_029729408.1|AEAL	LOC119563488|XP_037732855.1|DSUP
OG0006947	LOC109419043|XP_019548804.2|AEAL	LOC119547048|XP_037709653.1|DSUP
OG0006948	LOC109419076|XP_019548831.2|AEAL	LOC119546912|XP_037709469.1|DSUP
OG0006949	LOC109409333|XP_019538327.2|AEAL, LOC115266913|XP_029729391.1|AEAL, LOC109419093|XP_019548850.2|AEAL	LOC119546730|XP_037709148.1|DSUP
OG0006950	LOC109419530|XP_019549292.2|AEAL, LOC109409295|XP_019538281.2|AEAL	LOC119561845|XP_037731252.1|DSUP
OG0006951	LOC109409276|XP_029718124.1|AEAL, LOC109419572|XP_029714721.1|AEAL	LOC119546279|XP_037708382.1|DSUP
OG0006952	LOC109419579|XP_019549344.2|AEAL	LOC119560605|XP_037730064.1|DSUP
OG0006953	LOC109409270|XP_019538236.2|AEAL	LOC119553578|XP_037719954.1|DSUP
OG0006954	LOC109419584|XP_019549350.1|AEAL	LOC119547291|XP_037710006.1|DSUP
OG0006955	LOC109419587|XP_029714881.1|AEAL	LOC119547850|XP_037710812.1|DSUP
OG0006956	LOC109409251|XP_029714835.1|AEAL	LOC119547918|XP_037710886.1|DSUP
OG0006957	LOC109409249|XP_029714949.1|AEAL	LOC119546590|XP_037708931.1|DSUP
OG0006958	LOC109419599|XP_019549375.2|AEAL	LOC119551160|XP_037716284.1|DSUP
OG0006959	LOC109409246|XP_019538206.2|AEAL	LOC119554933|XP_037721970.1|DSUP
OG0006960	LOC109409242|XP_019538202.2|AEAL	LOC119546726|XP_037709144.1|DSUP
OG0006961	LOC109621277|XP_029715239.1|AEAL	LOC119548143|XP_037711168.1|DSUP
OG0006962	LOC109622815|XP_019932817.1|AEAL, LOC109397523|XP_029715283.1|AEAL	LOC119545940|XP_037707812.1|DSUP
OG0006963	LOC115271035|XP_029736322.1|AEAL, LOC109621307|XP_029714610.1|AEAL	LOC119548669|XP_037712033.1|DSUP
OG0006964	LOC109622834|XP_019932838.2|AEAL	LOC119546661|XP_037709045.1|DSUP
OG0006965	LOC109404412|XP_019532837.2|AEAL	LOC119547315|XP_037710041.1|DSUP
OG0006966	LOC109398644|XP_019526575.2|AEAL	LOC119548844|XP_037712394.1|DSUP
OG0006967	LOC109398643|XP_019526573.2|AEAL	LOC119550694|XP_037715486.1|DSUP
OG0006968	LOC109404609|XP_019533059.2|AEAL	LOC119549112|XP_037712792.1|DSUP
