Orthogroup	AEAL.longest_only	DNOV.longest_only
OG0007135	LOC109414203|XP_019543544.1|AEAL, LOC115257215|XP_029712519.1|AEAL	LOC115767698|XP_030567852.1|DNOV
OG0007136	LOC109414152|XP_019543473.2|AEAL, LOC115254464|XP_029707878.1|AEAL	LOC115767613|XP_030567775.1|DNOV
OG0007137	LOC109432457|XP_029707856.1|AEAL, LOC109426364|XP_029713954.1|AEAL	LOC115767031|XP_030567017.1|DNOV
OG0007138	LOC109621640|XP_029713994.1|AEAL, LOC109426361|XP_029707853.1|AEAL	LOC115768852|XP_030569411.1|DNOV
OG0007139	LOC109621532|XP_029707846.1|AEAL, LOC109426356|XP_029713956.1|AEAL	LOC115768302|XP_030568706.1|DNOV
OG0007140	LOC109426355|XP_019557360.2|AEAL, LOC109621531|XP_029713976.1|AEAL	LOC115767986|XP_030568245.1|DNOV
OG0007141	LOC109426352|XP_019557358.2|AEAL, LOC109621643|XP_019931291.2|AEAL	LOC115766365|XP_030566124.1|DNOV
OG0007142	LOC109423350|XP_019553893.1|AEAL	LOC115771445|XP_030573016.1|DNOV
OG0007143	LOC109421791|XP_019551886.2|AEAL	LOC115764938|XP_030564109.1|DNOV
OG0007145	LOC109427108|XP_019558237.2|AEAL, LOC109421675|XP_029708067.1|AEAL	LOC115770841|XP_030572137.1|DNOV
OG0007146	LOC109421799|XP_019551893.2|AEAL	LOC115765727|XP_030565249.1|DNOV
OG0007147	LOC109421805|XP_029732695.1|AEAL	LOC115761444|XP_030559070.1|DNOV
OG0007148	LOC109427974|XP_019559174.2|AEAL, LOC109418212|XP_029732714.1|AEAL	LOC115764254|XP_030563032.1|DNOV
OG0007149	LOC109418227|XP_029732711.1|AEAL	LOC115760734|XP_030558069.1|DNOV
OG0007150	LOC109418235|XP_029720550.1|AEAL, LOC109428008|XP_029709760.1|AEAL	LOC115766773|XP_030566654.1|DNOV
OG0007151	LOC109427971|XP_029709762.1|AEAL, LOC109418190|XP_029720552.1|AEAL	LOC115769476|XP_030570154.1|DNOV
OG0007152	LOC109418237|XP_019547939.2|AEAL, LOC115255773|XP_029709761.1|AEAL	LOC115769017|XP_030569587.1|DNOV
OG0007153	LOC109428025|XP_019559228.2|AEAL	LOC115768998|XP_030569568.1|DNOV
OG0007154	LOC109428033|XP_019559242.2|AEAL	LOC115758189|XP_030554591.1|DNOV
OG0007155	LOC109428035|XP_019559245.2|AEAL	LOC115764213|XP_030562981.1|DNOV
OG0007156	LOC109428039|XP_019559249.2|AEAL	LOC115757677|XP_030553869.1|DNOV
OG0007157	LOC109418263|XP_019547970.2|AEAL	LOC115770667|XP_030571894.1|DNOV
OG0007158	LOC109428045|XP_019559256.2|AEAL	LOC115769355|XP_030569989.1|DNOV
OG0007159	LOC115259927|XP_029716580.1|AEAL, LOC109428053|XP_029720490.1|AEAL	LOC115768689|XP_030569235.1|DNOV
OG0007160	LOC109428082|XP_029720317.1|AEAL	LOC115767878|XP_030568100.1|DNOV
OG0007161	LOC109428094|XP_029720041.1|AEAL, LOC109418200|XP_019547909.2|AEAL	LOC115768004|XP_030568274.1|DNOV
OG0007162	LOC109418317|XP_019548035.2|AEAL, LOC109428095|XP_029720165.1|AEAL	LOC115768858|XP_030569420.1|DNOV
OG0007163	LOC109428101|XP_019559333.2|AEAL, LOC109418322|XP_019548044.2|AEAL	LOC115766160|XP_030565860.1|DNOV
OG0007164	LOC109418331|XP_019548059.2|AEAL, LOC109427300|XP_029721137.1|AEAL	LOC115766159|XP_030565859.1|DNOV
OG0007165	LOC115253710|XP_029721253.1|AEAL, LOC109418342|XP_029721037.1|AEAL	LOC115768740|XP_030569284.1|DNOV
OG0007166	LOC109418349|XP_019548082.2|AEAL	LOC115767055|XP_030567049.1|DNOV
OG0007167	LOC109418350|XP_029721279.1|AEAL	LOC115767726|XP_030567896.1|DNOV
OG0007168	LOC109418402|XP_029721463.1|AEAL, LOC109426117|XP_029721773.1|AEAL	LOC115768997|XP_030569567.1|DNOV
OG0007169	LOC109418375|XP_019548108.1|AEAL, LOC109426090|XP_019557056.1|AEAL	LOC115766855|XP_030566770.1|DNOV
OG0007170	LOC115263071|XP_029721860.1|AEAL, LOC109426121|XP_029721524.1|AEAL	LOC115761785|XP_030559579.1|DNOV
OG0007171	LOC109418416|XP_029721930.1|AEAL, LOC115262876|XP_029721618.1|AEAL	LOC115766880|XP_030566807.1|DNOV
OG0007172	LOC109418422|XP_019548151.2|AEAL, LOC109426153|XP_019557128.2|AEAL	LOC115764435|XP_030563298.1|DNOV
OG0007173	LOC109426154|XP_019557130.2|AEAL, LOC115262909|XP_029721671.1|AEAL	LOC115767015|XP_030567000.1|DNOV
OG0007174	LOC109419125|XP_019548888.2|AEAL	LOC115771875|XP_030573619.1|DNOV
OG0007175	LOC109426191|XP_019557178.2|AEAL	LOC115770247|XP_030571315.1|DNOV
OG0007176	LOC109415977|XP_019545499.2|AEAL	LOC115766048|XP_030565685.1|DNOV
OG0007177	LOC109419210|XP_019548962.1|AEAL	LOC115759620|XP_030556464.1|DNOV
OG0007178	LOC109419213|XP_019548965.2|AEAL	LOC115759556|XP_030556378.1|DNOV
OG0007179	LOC109416013|XP_019545526.2|AEAL	LOC115759490|XP_030556288.1|DNOV
OG0007180	LOC109419216|XP_019548973.2|AEAL	LOC115759418|XP_030556173.1|DNOV
OG0007181	LOC109419226|XP_029719621.1|AEAL, LOC109407487|XP_029723344.1|AEAL	LOC115768913|XP_030569502.1|DNOV
OG0007182	LOC109419229|XP_029723373.1|AEAL	LOC115763732|XP_030562289.1|DNOV
OG0007183	LOC109419233|XP_019548989.2|AEAL	LOC115763905|XP_030562561.1|DNOV
OG0007184	LOC109407483|XP_029723393.1|AEAL	LOC115763838|XP_030562458.1|DNOV
OG0007185	LOC109407493|XP_029723535.1|AEAL, LOC109419166|XP_019548931.2|AEAL	LOC115759876|XP_030556849.1|DNOV
OG0007186	LOC109427338|XP_029723668.1|AEAL	LOC115770679|XP_030571922.1|DNOV
OG0007187	LOC109427334|XP_029723762.1|AEAL	LOC115765598|XP_030565108.1|DNOV
OG0007188	LOC109419253|XP_019549045.2|AEAL	LOC115763854|XP_030562488.1|DNOV
OG0007189	LOC109419256|XP_019549049.2|AEAL	LOC115761576|XP_030559222.1|DNOV
OG0007190	LOC109419258|XP_019549050.2|AEAL	LOC115766235|XP_030565956.1|DNOV
OG0007191	LOC109426113|XP_019557086.2|AEAL	LOC115771054|XP_030572462.1|DNOV
OG0007192	LOC109415725|XP_029724457.1|AEAL, LOC109429486|XP_029724233.1|AEAL	LOC115764269|XP_030563052.1|DNOV
OG0007193	LOC115264647|XP_029724441.1|AEAL, LOC109429484|XP_019560986.2|AEAL	LOC115764268|XP_030563051.1|DNOV
OG0007194	LOC109429489|XP_019560993.2|AEAL, LOC109415723|XP_019545200.2|AEAL	LOC115768262|XP_030568652.1|DNOV
OG0007195	LOC109429506|XP_019561022.2|AEAL	LOC115763885|XP_030562522.1|DNOV
OG0007196	LOC109410465|XP_029725098.1|AEAL	LOC115761285|XP_030558869.1|DNOV
OG0007197	LOC109401486|XP_029725929.1|AEAL	LOC115770537|XP_030571701.1|DNOV
OG0007198	LOC109405857|XP_019534461.1|AEAL	LOC115763720|XP_030562273.1|DNOV
OG0007199	LOC109405847|XP_019534453.2|AEAL	LOC115764726|XP_030563794.1|DNOV
OG0007200	LOC109405846|XP_029725478.1|AEAL	LOC115763739|XP_030562300.1|DNOV
OG0007201	LOC109405835|XP_019534439.2|AEAL	LOC115771075|XP_030572487.1|DNOV
OG0007202	LOC109410403|XP_029726146.1|AEAL	LOC115762928|XP_030561168.1|DNOV
OG0007203	LOC109405832|XP_019534435.2|AEAL	LOC115762925|XP_030561166.1|DNOV
OG0007204	LOC109410394|XP_019539492.2|AEAL	LOC115767750|XP_030567925.1|DNOV
OG0007205	LOC109410392|XP_019539490.2|AEAL	LOC115762764|XP_030560968.1|DNOV
OG0007206	LOC109417380|XP_029726232.1|AEAL	LOC115766099|XP_030565774.1|DNOV
OG0007207	LOC109398749|XP_019526683.2|AEAL	LOC115761314|XP_030558905.1|DNOV
OG0007208	LOC109398750|XP_029726251.1|AEAL	LOC115761579|XP_030559227.1|DNOV
OG0007209	LOC109398756|XP_019526691.2|AEAL	LOC115761580|XP_030559229.1|DNOV
OG0007210	LOC109398754|XP_019526688.2|AEAL	LOC115763701|XP_030562250.1|DNOV
OG0007211	LOC109410380|XP_019539477.2|AEAL	LOC115766077|XP_030565741.1|DNOV
OG0007212	LOC109398748|XP_029726381.1|AEAL	LOC115761236|XP_030558788.1|DNOV
OG0007213	LOC109416239|XP_019545782.1|AEAL, LOC109427053|XP_019558151.1|AEAL	LOC115764514|XP_030563471.1|DNOV
OG0007214	LOC109416235|XP_019545778.2|AEAL	LOC115768487|XP_030568933.1|DNOV
OG0007215	LOC109399757|XP_029727155.1|AEAL	LOC115770649|XP_030571872.1|DNOV
OG0007219	LOC109413762|XP_029727234.1|AEAL, LOC115265612|XP_029727296.1|AEAL	LOC115764666|XP_030563714.1|DNOV
OG0007220	LOC109413692|XP_019542958.2|AEAL	LOC115764206|XP_030562956.1|DNOV
OG0007221	LOC109413690|XP_019542955.2|AEAL	LOC115765788|XP_030565333.1|DNOV
OG0007222	LOC109622416|XP_029727441.1|AEAL	LOC115771873|XP_030573616.1|DNOV
OG0007223	LOC109413668|XP_019542920.2|AEAL	LOC115771762|XP_030573474.1|DNOV
OG0007224	LOC109425010|XP_019555743.2|AEAL	LOC115766156|XP_030565852.1|DNOV
OG0007225	LOC109413665|XP_019542914.1|AEAL	LOC115766057|XP_030565698.1|DNOV
OG0007226	LOC109413664|XP_019542913.2|AEAL	LOC115763699|XP_030562247.1|DNOV
OG0007227	LOC109413663|XP_019542910.2|AEAL	LOC115769515|XP_030570213.1|DNOV
OG0007228	LOC109413662|XP_029727604.1|AEAL	LOC115769765|XP_030570587.1|DNOV
OG0007229	LOC109425023|XP_019555759.1|AEAL	LOC115764139|XP_030562873.1|DNOV
OG0007230	LOC109415663|XP_019545124.1|AEAL	LOC115765650|XP_030565167.1|DNOV
OG0007231	LOC109415660|XP_019545118.2|AEAL	LOC115763736|XP_030562296.1|DNOV
OG0007232	LOC109425042|XP_029727679.1|AEAL	LOC115766914|XP_030566853.1|DNOV
OG0007233	LOC109415653|XP_019545106.2|AEAL	LOC115766915|XP_030566857.1|DNOV
OG0007234	LOC109415649|XP_019545099.2|AEAL	LOC115766965|XP_030566912.1|DNOV
OG0007235	LOC109425049|XP_029727738.1|AEAL	LOC115766921|XP_030566865.1|DNOV
OG0007238	LOC109399794|XP_019527837.2|AEAL	LOC115766730|XP_030566550.1|DNOV
OG0007241	LOC115270942|XP_029736156.1|AEAL, LOC109402035|XP_019530184.2|AEAL	LOC115768880|XP_030569450.1|DNOV
OG0007242	LOC109413710|XP_029736157.1|AEAL, LOC109402021|XP_029736139.1|AEAL	LOC115768879|XP_030569446.1|DNOV
OG0007243	LOC109404827|XP_029708124.1|AEAL	LOC115767571|XP_030567717.1|DNOV
OG0007244	LOC109414569|XP_029708123.1|AEAL	LOC115766030|XP_030565661.1|DNOV
OG0007248	LOC109415814|XP_019545291.2|AEAL, LOC115266506|XP_029728613.1|AEAL	LOC115768014|XP_030568287.1|DNOV
OG0007249	LOC109415801|XP_029730396.1|AEAL	LOC115766474|XP_030566279.1|DNOV
OG0007250	LOC115254176|XP_029728818.1|AEAL, LOC109415780|XP_029728748.1|AEAL	LOC115767299|XP_030567395.1|DNOV
OG0007251	LOC109415778|XP_019545253.1|AEAL, LOC109423907|XP_019554513.1|AEAL	LOC115759465|XP_030556259.1|DNOV
OG0007252	LOC109423866|XP_029728959.1|AEAL	LOC115771988|XP_030573769.1|DNOV
OG0007253	LOC109424043|XP_029731223.1|AEAL	LOC115770057|XP_030571011.1|DNOV
OG0007254	LOC109621941|XP_019931705.2|AEAL	LOC115765755|XP_030565277.1|DNOV
OG0007255	LOC109425571|XP_029729481.1|AEAL, LOC109411551|XP_029729537.1|AEAL	LOC115765235|XP_030564552.1|DNOV
OG0007256	LOC109411514|XP_019540597.1|AEAL	LOC115759621|XP_030556465.1|DNOV
OG0007257	LOC109411492|XP_019540558.2|AEAL	LOC115770955|XP_030572283.1|DNOV
OG0007258	LOC109425583|XP_029729639.1|AEAL	LOC115770573|XP_030571754.1|DNOV
OG0007259	LOC109411178|XP_019540201.2|AEAL, LOC109425602|XP_019556393.2|AEAL	LOC115767014|XP_030566997.1|DNOV
OG0007260	LOC115267204|XP_029729945.1|AEAL, LOC109411166|XP_029729878.1|AEAL	LOC115767093|XP_030567100.1|DNOV
OG0007261	LOC109412043|XP_019541234.2|AEAL, LOC115269864|XP_029734543.1|AEAL	LOC115764391|XP_030563227.1|DNOV
OG0007262	LOC115267323|XP_029730109.1|AEAL, LOC109411071|XP_029730097.1|AEAL	LOC115765405|XP_030564804.1|DNOV
OG0007263	LOC109411036|XP_019540022.2|AEAL	LOC115766807|XP_030566691.1|DNOV, LOC115766805|XP_030566690.1|DNOV
OG0007264	LOC109411781|XP_029730209.1|AEAL	LOC115770098|XP_030571070.1|DNOV
OG0007265	LOC109410892|XP_019539947.2|AEAL	LOC115767991|XP_030568252.1|DNOV
OG0007266	LOC109410890|XP_029730312.1|AEAL, LOC115254065|XP_029718516.1|AEAL	LOC115772082|XP_030573895.1|DNOV
OG0007269	LOC109400874|XP_019528904.2|AEAL	LOC115767050|XP_030567042.1|DNOV
OG0007270	LOC109416761|XP_019546363.2|AEAL	LOC115764607|XP_030563610.1|DNOV
OG0007271	LOC109400850|XP_019528878.2|AEAL	LOC115766183|XP_030565885.1|DNOV
OG0007272	LOC109416759|XP_019546361.2|AEAL	LOC115769520|XP_030570220.1|DNOV
OG0007273	LOC109416756|XP_019546356.2|AEAL	LOC115766021|XP_030565648.1|DNOV
OG0007274	LOC109416755|XP_019546355.2|AEAL	LOC115771996|XP_030573786.1|DNOV
OG0007275	LOC109416751|XP_019546352.2|AEAL	LOC115767153|XP_030567186.1|DNOV
OG0007276	LOC109400871|XP_019528902.1|AEAL	LOC115767115|XP_030567128.1|DNOV
OG0007277	LOC109416018|XP_029731355.1|AEAL	LOC115771476|XP_030573059.1|DNOV
OG0007278	LOC109416016|XP_019545527.2|AEAL	LOC115770438|XP_030571571.1|DNOV
OG0007279	LOC109415018|XP_029731416.1|AEAL	LOC115770389|XP_030571497.1|DNOV
OG0007280	LOC109414810|XP_029731432.1|AEAL	LOC115770111|XP_030571088.1|DNOV
OG0007281	LOC109414524|XP_019543912.2|AEAL	LOC115761779|XP_030559570.1|DNOV
OG0007282	LOC109423413|XP_029731787.1|AEAL	LOC115761775|XP_030559565.1|DNOV
OG0007283	LOC109414481|XP_019543874.2|AEAL	LOC115765711|XP_030565232.1|DNOV
OG0007284	LOC109423378|XP_019553914.1|AEAL	LOC115761352|XP_030558958.1|DNOV
OG0007285	LOC109409555|XP_019538536.2|AEAL	LOC115768025|XP_030568304.1|DNOV
OG0007286	LOC109423376|XP_029720642.1|AEAL, LOC109430466|XP_029732046.1|AEAL	LOC115768020|XP_030568294.1|DNOV
OG0007287	LOC109409558|XP_019538543.2|AEAL	LOC115765910|XP_030565515.1|DNOV
OG0007288	LOC109409560|XP_019538545.2|AEAL	LOC115766404|XP_030566181.1|DNOV
OG0007289	LOC109409564|XP_029732145.1|AEAL	LOC115768313|XP_030568720.1|DNOV
OG0007290	LOC109430453|XP_019562068.1|AEAL, LOC109409575|XP_019538571.1|AEAL	LOC115764763|XP_030563859.1|DNOV
OG0007291	LOC109405758|XP_019534369.2|AEAL	LOC115768606|XP_030569119.1|DNOV
OG0007292	LOC109405756|XP_019534368.2|AEAL, LOC109433372|XP_019565343.2|AEAL	LOC115766269|XP_030565992.1|DNOV
OG0007293	LOC109433397|XP_019565375.2|AEAL	LOC115770767|XP_030572037.1|DNOV
OG0007294	LOC109433307|XP_019565278.2|AEAL, LOC109622091|XP_019931871.1|AEAL	LOC115766067|XP_030565730.1|DNOV
OG0007295	LOC109413944|XP_019543220.3|AEAL	LOC115766078|XP_030565742.1|DNOV
OG0007296	LOC109413923|XP_029734144.1|AEAL	LOC115764914|XP_030564075.1|DNOV
OG0007297	LOC109622067|XP_029734139.1|AEAL	LOC115759531|XP_030556341.1|DNOV
OG0007298	LOC109622065|XP_019543192.1|AEAL	LOC115759420|XP_030556177.1|DNOV
OG0007299	LOC109413913|XP_029734085.1|AEAL	LOC115759560|XP_030556386.1|DNOV
OG0007300	LOC109622056|XP_029733919.1|AEAL	LOC115770960|XP_030572289.1|DNOV
OG0007301	LOC109405021|XP_029733799.1|AEAL	LOC115765794|XP_030565359.1|DNOV
OG0007302	LOC109405983|XP_019534583.3|AEAL	LOC115767891|XP_030568117.1|DNOV
OG0007303	LOC109419330|XP_019549110.2|AEAL, LOC109408471|XP_019537354.2|AEAL, LOC115269975|XP_029734697.1|AEAL	LOC115767054|XP_030567047.1|DNOV
OG0007304	LOC109408454|XP_019537331.2|AEAL	LOC115769290|XP_030569877.1|DNOV
OG0007305	LOC109408434|XP_019537310.2|AEAL	LOC115766119|XP_030565802.1|DNOV
OG0007306	LOC109419387|XP_019549165.2|AEAL	LOC115766100|XP_030565781.1|DNOV
OG0007307	LOC109401058|XP_029735348.1|AEAL	LOC115770727|XP_030571987.1|DNOV
OG0007308	LOC109401050|XP_029716951.1|AEAL, LOC115270288|XP_029735486.1|AEAL	LOC115764839|XP_030563948.1|DNOV
OG0007309	LOC109408408|XP_029735700.1|AEAL	LOC115770557|XP_030571728.1|DNOV
OG0007310	LOC109408405|XP_019537260.2|AEAL	LOC115770796|XP_030572078.1|DNOV
OG0007311	LOC109405715|XP_029735740.1|AEAL	LOC115770636|XP_030571841.1|DNOV
OG0007312	LOC109408400|XP_029735841.1|AEAL	LOC115762290|XP_030560315.1|DNOV
OG0007313	LOC109424071|XP_029719670.1|AEAL	LOC115765351|XP_030564725.1|DNOV
OG0007314	LOC109416301|XP_029736257.1|AEAL	LOC115768483|XP_030568923.1|DNOV
OG0007315	LOC109426211|XP_029719723.1|AEAL, LOC109424064|XP_029736338.1|AEAL	LOC115767556|XP_030567699.1|DNOV
OG0007316	LOC109423999|XP_019554606.2|AEAL	LOC115763741|XP_030562305.1|DNOV
OG0007317	LOC109426228|XP_019557231.2|AEAL	LOC115765703|XP_030565225.1|DNOV
OG0007318	LOC109424046|XP_029727731.1|AEAL	LOC115765699|XP_030565216.1|DNOV
OG0007319	LOC109426709|XP_029727698.1|AEAL	LOC115771251|XP_030572712.1|DNOV
OG0007320	LOC115266126|XP_029727956.1|AEAL, LOC109424019|XP_019554617.2|AEAL	LOC115763187|XP_030561505.1|DNOV
OG0007321	LOC109424013|XP_029727749.1|AEAL, LOC115254158|XP_029727766.1|AEAL	LOC115768029|XP_030568311.1|DNOV
OG0007322	LOC115266050|XP_029727756.1|AEAL, LOC109404393|XP_029727768.1|AEAL	LOC115767058|XP_030567054.1|DNOV
OG0007323	LOC109431929|XP_019563780.2|AEAL, LOC109404394|XP_019532788.2|AEAL	LOC115766429|XP_030566212.1|DNOV
OG0007324	LOC109431782|XP_019563591.1|AEAL	LOC115766217|XP_030565930.1|DNOV
OG0007325	LOC109431779|XP_019563588.2|AEAL	LOC115761619|XP_030559308.1|DNOV
OG0007326	LOC109431784|XP_029727848.1|AEAL	LOC115766221|XP_030565935.1|DNOV
OG0007327	LOC109431792|XP_019563602.2|AEAL	LOC115762782|XP_030560995.1|DNOV
OG0007328	LOC109431839|XP_029727998.1|AEAL	LOC115761396|XP_030559013.1|DNOV
OG0007329	LOC115266100|XP_029727887.1|AEAL, LOC109412338|XP_029724744.1|AEAL, LOC115264848|XP_029724739.1|AEAL	LOC115770760|XP_030572033.1|DNOV
OG0007330	LOC109422662|XP_019553062.2|AEAL, LOC109401120|XP_019529144.2|AEAL	LOC115766466|XP_030566265.1|DNOV
OG0007331	LOC115260168|XP_029716936.1|AEAL, LOC109422660|XP_029736402.1|AEAL	LOC115768364|XP_030568794.1|DNOV
OG0007332	LOC109422659|XP_029736405.1|AEAL, LOC115253559|XP_029716934.1|AEAL	LOC115768324|XP_030568739.1|DNOV
OG0007333	LOC109422624|XP_019552993.2|AEAL	LOC115770740|XP_030572002.1|DNOV
OG0007334	LOC109422607|XP_019552956.2|AEAL	LOC115763661|XP_030562193.1|DNOV
OG0007335	LOC109406142|XP_019534745.1|AEAL	LOC115769928|XP_030570827.1|DNOV
OG0007336	LOC109401784|XP_019529944.1|AEAL	LOC115768576|XP_030569075.1|DNOV
OG0007337	LOC109401779|XP_019529938.2|AEAL	LOC115770933|XP_030572254.1|DNOV
OG0007338	LOC115255977|XP_029710057.1|AEAL	LOC115771028|XP_030572422.1|DNOV
OG0007339	LOC109403735|XP_019532149.2|AEAL	LOC115770593|XP_030571788.1|DNOV
OG0007340	LOC109403728|XP_019532137.2|AEAL	LOC115765629|XP_030565140.1|DNOV
OG0007341	LOC109403732|XP_029718559.1|AEAL	LOC115759628|XP_030556476.1|DNOV
OG0007342	LOC109433434|XP_029718596.1|AEAL	LOC115764730|XP_030563801.1|DNOV
OG0007343	LOC109403316|XP_019531669.1|AEAL	LOC115770675|XP_030571917.1|DNOV
OG0007344	LOC109403315|XP_019531668.2|AEAL	LOC115759269|XP_030556031.1|DNOV
OG0007345	LOC109406576|XP_019535228.1|AEAL	LOC115770842|XP_030572138.1|DNOV
OG0007346	LOC109406543|XP_029718585.1|AEAL	LOC115765821|XP_030565405.1|DNOV
OG0007347	LOC109403272|XP_029718587.1|AEAL, LOC115269494|XP_029734138.1|AEAL	LOC115766895|XP_030566827.1|DNOV
OG0007348	LOC109412232|XP_019541412.2|AEAL	LOC115766891|XP_030566824.1|DNOV
OG0007349	LOC109412235|XP_029734146.1|AEAL	LOC115766889|XP_030566821.1|DNOV
OG0007350	LOC109412245|XP_019541431.2|AEAL, LOC109403330|XP_019531683.2|AEAL	LOC115767596|XP_030567748.1|DNOV
OG0007351	LOC109403311|XP_029718619.1|AEAL	LOC115770055|XP_030571006.1|DNOV
OG0007352	LOC109403282|XP_019531632.2|AEAL	LOC115762459|XP_030560527.1|DNOV
OG0007353	LOC109415062|XP_019544464.2|AEAL, LOC109403287|XP_019531639.2|AEAL	LOC115763665|XP_030562196.1|DNOV
OG0007354	LOC109414121|XP_019543410.2|AEAL	LOC115770779|XP_030572059.1|DNOV
OG0007355	LOC109415075|XP_029718665.1|AEAL	LOC115765668|XP_030565186.1|DNOV
OG0007356	LOC109414127|XP_029718670.1|AEAL	LOC115762102|XP_030560063.1|DNOV
OG0007357	LOC109414131|XP_019543434.2|AEAL	LOC115764621|XP_030563643.1|DNOV
OG0007358	LOC109416838|XP_019546476.2|AEAL	LOC115770793|XP_030572074.1|DNOV
OG0007359	LOC109398821|XP_029709976.1|AEAL, LOC109417347|XP_019546998.2|AEAL	LOC115761597|XP_030559255.1|DNOV
OG0007360	LOC109398863|XP_019526852.2|AEAL	LOC115761631|XP_030559320.1|DNOV
OG0007361	LOC109429171|XP_029718794.1|AEAL, LOC109398837|XP_029718827.1|AEAL	LOC115771357|XP_030572890.1|DNOV
OG0007362	LOC109429170|XP_029718829.1|AEAL, LOC109398884|XP_029718795.1|AEAL	LOC115763394|XP_030561797.1|DNOV
OG0007363	LOC109429162|XP_019560572.2|AEAL	LOC115768366|XP_030568798.1|DNOV
OG0007364	LOC109429157|XP_029718833.1|AEAL, LOC115253602|XP_029718799.1|AEAL	LOC115768401|XP_030568834.1|DNOV
OG0007365	LOC109429156|XP_029718847.1|AEAL, LOC109398868|XP_029718845.1|AEAL	LOC115768399|XP_030568832.1|DNOV
OG0007366	LOC109429149|XP_019560544.2|AEAL	LOC115766115|XP_030565796.1|DNOV
OG0007367	LOC109429148|XP_029730079.1|AEAL	LOC115762556|XP_030560693.1|DNOV
OG0007368	LOC109429118|XP_019560513.2|AEAL	LOC115764628|XP_030563655.1|DNOV
OG0007369	LOC109429111|XP_029719014.1|AEAL	LOC115767906|XP_030568139.1|DNOV
OG0007370	LOC109429104|XP_019560489.2|AEAL	LOC115765008|XP_030564222.1|DNOV
OG0007371	LOC109429098|XP_029719005.1|AEAL	LOC115764200|XP_030562948.1|DNOV
OG0007372	LOC109411604|XP_029718972.1|AEAL	LOC115766131|XP_030565813.1|DNOV
OG0007373	LOC109427239|XP_029718919.1|AEAL, LOC115254073|XP_029718971.1|AEAL	LOC115767733|XP_030567904.1|DNOV
OG0007374	LOC115261150|XP_029718369.1|AEAL, LOC115261162|XP_029718380.1|AEAL	LOC115764285|XP_030563076.1|DNOV
OG0007375	LOC115260327|XP_029717117.1|AEAL, LOC109428135|XP_029710431.1|AEAL	LOC115767318|XP_030567418.1|DNOV
OG0007376	LOC109406883|XP_019535437.2|AEAL	LOC115766842|XP_030566749.1|DNOV
OG0007377	LOC115261502|XP_029719095.1|AEAL, LOC109404483|XP_019532916.1|AEAL	LOC115769001|XP_030569571.1|DNOV
OG0007378	LOC109406319|XP_019534959.2|AEAL, LOC115261505|XP_029719098.1|AEAL	LOC115768809|XP_030569366.1|DNOV
OG0007379	LOC109404472|XP_029719039.1|AEAL, LOC109406315|XP_019534953.1|AEAL	LOC115767731|XP_030567901.1|DNOV
OG0007380	LOC109406304|XP_029719029.1|AEAL, LOC109404485|XP_029719110.1|AEAL, LOC115261487|XP_029719064.1|AEAL	LOC115768505|XP_030568950.1|DNOV
OG0007381	LOC109406328|XP_029719045.1|AEAL, LOC109404503|XP_019532946.2|AEAL	LOC115767724|XP_030567893.1|DNOV
OG0007382	LOC109406293|XP_019534923.2|AEAL, LOC115261517|XP_029719141.1|AEAL	LOC115768760|XP_030569310.1|DNOV
OG0007383	LOC109404958|XP_029719144.1|AEAL	LOC115768668|XP_030569208.1|DNOV
OG0007384	LOC109404966|XP_029719198.1|AEAL, LOC109416165|XP_029718397.1|AEAL	LOC115766472|XP_030566276.1|DNOV
OG0007385	LOC115261524|XP_029719200.1|AEAL, LOC109404981|XP_029719237.1|AEAL	LOC115768186|XP_030568554.1|DNOV
OG0007386	LOC109416145|XP_029719223.1|AEAL, LOC109416207|XP_029719212.1|AEAL	LOC115768923|XP_030569519.1|DNOV
OG0007387	LOC109416206|XP_029719222.1|AEAL, LOC109416144|XP_019545657.2|AEAL	LOC115765275|XP_030564625.1|DNOV
OG0007388	LOC109416142|XP_029719221.1|AEAL, LOC109416205|XP_029719216.1|AEAL	LOC115766349|XP_030566105.1|DNOV
OG0007389	LOC109416635|XP_029719266.1|AEAL, LOC109432844|XP_029719277.1|AEAL	LOC115763165|XP_030561478.1|DNOV
OG0007390	LOC109432835|XP_029719292.1|AEAL, LOC109416626|XP_029719291.1|AEAL, LOC115254082|XP_029719263.1|AEAL	LOC115768490|XP_030568932.1|DNOV
OG0007391	LOC109416624|XP_029719261.1|AEAL, LOC109432833|XP_029719282.1|AEAL, LOC115261554|XP_029719283.1|AEAL	LOC115766192|XP_030565896.1|DNOV
OG0007392	LOC115261572|XP_029719327.1|AEAL, LOC109416618|XP_019546228.2|AEAL, LOC109432819|XP_029719254.1|AEAL, LOC115261559|XP_029719302.1|AEAL	LOC115767976|XP_030568235.1|DNOV
OG0007393	LOC109432808|XP_019564698.2|AEAL	LOC115770849|XP_030572145.1|DNOV
OG0007395	LOC109432733|XP_019564662.1|AEAL	LOC115764364|XP_030563186.1|DNOV
OG0007396	LOC109621965|XP_029710319.1|AEAL	LOC115759619|XP_030556462.1|DNOV
OG0007397	LOC115268851|XP_029732883.1|AEAL	LOC115759962|XP_030556964.1|DNOV
OG0007399	LOC109416482|XP_029732994.1|AEAL, LOC109419429|XP_029732996.1|AEAL	LOC115767308|XP_030567406.1|DNOV
