Orthogroup	AEAL.longest_only	DSER.longest_only
OG0005572	LOC109419633|XP_019549442.2|AEAL, LOC109398252|XP_019526123.2|AEAL	LOC110180043|XP_020803314.1|DSER
OG0005573	LOC109398245|XP_019526109.2|AEAL, LOC115262210|XP_029720411.1|AEAL	LOC110186400|XP_020811223.1|DSER
OG0005574	LOC109411217|XP_019540260.2|AEAL, LOC115262191|XP_029720393.1|AEAL	LOC110191534|XP_020818065.1|DSER
OG0005575	LOC109411234|XP_019540290.2|AEAL	LOC110186221|XP_020810942.1|DSER
OG0005577	LOC109414183|XP_019543510.2|AEAL	LOC110176143|XP_020798038.1|DSER
OG0005578	LOC109414177|XP_019543506.2|AEAL	LOC110178564|XP_020801395.1|DSER
OG0005579	LOC109414176|XP_019543505.2|AEAL	LOC110178563|XP_020801394.1|DSER
OG0005580	LOC109414165|XP_019543493.1|AEAL, LOC115257206|XP_029712505.1|AEAL	LOC110190711|XP_020816990.1|DSER
OG0005581	LOC115257200|XP_029712495.1|AEAL, LOC109414162|XP_029707886.1|AEAL	LOC110181661|XP_020805126.1|DSER
OG0005582	LOC115254465|XP_029707879.1|AEAL, LOC109414155|XP_019543479.2|AEAL	LOC110190915|XP_020817235.1|DSER
OG0005583	LOC115257205|XP_029712504.1|AEAL, LOC109414153|XP_019543474.2|AEAL	LOC110190260|XP_020816284.1|DSER
OG0005584	LOC109406009|XP_029714010.1|AEAL, LOC109426340|XP_029707836.1|AEAL, LOC115268884|XP_029732931.1|AEAL	LOC110185624|XP_020810234.1|DSER
OG0005585	LOC109426327|XP_029707823.1|AEAL	LOC110191731|XP_020818309.1|DSER
OG0005586	LOC115258113|XP_029714012.1|AEAL, LOC109407229|XP_029707819.1|AEAL	LOC110177246|XP_020799550.1|DSER
OG0005587	LOC109421714|XP_019551784.1|AEAL, LOC109426318|XP_019557319.1|AEAL	LOC110183458|XP_020807398.1|DSER
OG0005588	LOC109421717|XP_029707817.1|AEAL, LOC109426316|XP_029713985.1|AEAL	LOC110190579|XP_020816826.1|DSER
OG0005589	LOC109421721|XP_029713969.1|AEAL, LOC109425446|XP_019556260.2|AEAL	LOC110186531|XP_020811389.1|DSER
OG0005590	LOC115254444|XP_029707811.1|AEAL, LOC109421723|XP_029713961.1|AEAL	LOC110189439|XP_020815169.1|DSER
OG0005591	LOC115258107|XP_029713990.1|AEAL, LOC109421724|XP_019551797.2|AEAL	LOC110176109|XP_020798006.1|DSER
OG0005592	LOC109425451|XP_019556264.1|AEAL, LOC109421726|XP_019551798.1|AEAL	LOC110190373|XP_020816449.1|DSER
OG0005593	LOC109421731|XP_019551803.2|AEAL, LOC109425453|XP_019556268.1|AEAL	LOC110188882|XP_020814458.1|DSER
OG0005594	LOC109425454|XP_029707804.1|AEAL, LOC109421732|XP_019551804.2|AEAL	LOC110186960|XP_020811964.1|DSER
OG0005595	LOC109425455|XP_029707803.1|AEAL, LOC109421733|XP_029714002.1|AEAL	LOC110186953|XP_020811951.1|DSER
OG0005596	LOC109425463|XP_019556278.2|AEAL, LOC109421737|XP_019551811.2|AEAL	LOC110177624|XP_020800091.1|DSER
OG0005597	LOC115253568|XP_029713989.1|AEAL, LOC109425466|XP_029707796.1|AEAL	LOC110186475|XP_020811320.1|DSER
OG0005599	LOC109427995|XP_019559200.2|AEAL, LOC115268733|XP_029732736.1|AEAL	LOC110180042|XP_020803313.1|DSER
OG0005600	LOC109428009|XP_019559211.2|AEAL, LOC109418238|XP_019547940.2|AEAL	LOC110177168|XP_020799413.1|DSER
OG0005601	LOC115253731|XP_029720816.1|AEAL, LOC109418243|XP_029720742.1|AEAL, LOC109428024|XP_029707555.1|AEAL	LOC110180164|XP_020803481.1|DSER
OG0005602	LOC115262447|XP_029720712.1|AEAL, LOC109418247|XP_019547951.2|AEAL	LOC110186226|XP_020810948.1|DSER
OG0005603	LOC109418254|XP_019547956.1|AEAL	LOC110177750|XP_020800269.1|DSER
OG0005604	LOC115269952|XP_029734626.1|AEAL, LOC109418261|XP_019547967.2|AEAL	LOC110177748|XP_020800267.1|DSER
OG0005605	LOC109418262|XP_019547968.2|AEAL	LOC110178230|XP_020800938.1|DSER
OG0005606	LOC115262254|XP_029720527.1|AEAL, LOC109418270|XP_029720574.1|AEAL	LOC110184996|XP_020809307.1|DSER
OG0005607	LOC109418288|XP_019547996.1|AEAL, LOC109428063|XP_019559284.1|AEAL	LOC110186536|XP_020811397.1|DSER
OG0005608	LOC109418289|XP_029720406.1|AEAL, LOC109428067|XP_029719835.1|AEAL	LOC110191201|XP_020817627.1|DSER
OG0005609	LOC109418290|XP_019547999.1|AEAL, LOC109428068|XP_029719847.1|AEAL	LOC110182801|XP_020806593.1|DSER
OG0005610	LOC109428091|XP_019559318.2|AEAL, LOC109418316|XP_029720182.1|AEAL	LOC110185158|XP_020809521.1|DSER
OG0005611	LOC109428096|XP_029720127.1|AEAL, LOC109418319|XP_029720055.1|AEAL	LOC110187595|XP_020812650.1|DSER
OG0005612	LOC109418320|XP_029719807.1|AEAL, LOC109428098|XP_029720123.1|AEAL	LOC110176602|XP_020798683.1|DSER
OG0005613	LOC109418330|XP_019548058.1|AEAL, LOC109427299|XP_019558361.1|AEAL	LOC110177349|XP_020799700.1|DSER
OG0005614	LOC109427298|XP_029721127.1|AEAL, LOC109418329|XP_019548057.2|AEAL	LOC110177163|XP_020799407.1|DSER
OG0005615	LOC109427305|XP_019558368.1|AEAL, LOC109418334|XP_019548065.1|AEAL	LOC110186670|XP_020811593.1|DSER
OG0005616	LOC109427308|XP_029721225.1|AEAL	LOC110188593|XP_020814015.1|DSER
OG0005617	LOC109418340|XP_029721233.1|AEAL, LOC109427311|XP_029721021.1|AEAL	LOC110191763|XP_020818361.1|DSER
OG0005618	LOC115262649|XP_029721029.1|AEAL, LOC109418341|XP_029721243.1|AEAL	LOC110178472|XP_020801273.1|DSER
OG0005619	LOC109418388|XP_029721379.1|AEAL	LOC110188082|XP_020813294.1|DSER
OG0005620	LOC109426144|XP_029723113.1|AEAL, LOC109418413|XP_029721595.1|AEAL, LOC115254101|XP_029721901.1|AEAL	LOC110181910|XP_020805502.1|DSER
OG0005621	LOC109418414|XP_019548144.1|AEAL, LOC109426145|XP_029721907.1|AEAL	LOC110179423|XP_020802611.1|DSER
OG0005622	LOC109426149|XP_029721935.1|AEAL, LOC109418419|XP_029721625.1|AEAL	LOC110183495|XP_020807438.1|DSER
OG0005623	LOC109418438|XP_029722657.1|AEAL, LOC109426167|XP_029708058.1|AEAL	LOC110179431|XP_020802623.1|DSER
OG0005624	LOC109426176|XP_029722037.1|AEAL, LOC115263255|XP_029722210.1|AEAL	LOC110177145|XP_020799381.1|DSER
OG0005625	LOC109426177|XP_029722226.1|AEAL, LOC109418449|XP_029722025.1|AEAL	LOC110191861|XP_020818500.1|DSER
OG0005626	LOC109426183|XP_029722001.1|AEAL	LOC110184809|XP_020809105.1|DSER
OG0005627	LOC115263397|XP_029722544.1|AEAL, LOC109418454|XP_029722083.1|AEAL	LOC110188195|XP_020813447.1|DSER
OG0005628	LOC115263365|XP_029722525.1|AEAL, LOC109418456|XP_029722268.1|AEAL	LOC110191869|XP_020818509.1|DSER
OG0005629	LOC109426190|XP_019557177.1|AEAL	LOC110179305|XP_020802450.1|DSER
OG0005630	LOC109419131|XP_029722295.1|AEAL, LOC115253624|XP_029722940.1|AEAL	LOC110180026|XP_020803290.1|DSER
OG0005631	LOC109415965|XP_019545486.2|AEAL	LOC110181523|XP_020804960.1|DSER
OG0005632	LOC109415966|XP_029723073.1|AEAL, LOC115263914|XP_029723096.1|AEAL	LOC110180571|XP_020803924.1|DSER
OG0005633	LOC109419215|XP_019548967.2|AEAL	LOC110188732|XP_020814206.1|DSER
OG0005634	LOC109415993|XP_019545513.2|AEAL	LOC110188124|XP_020813370.1|DSER
OG0005635	LOC109415992|XP_019545511.2|AEAL	LOC110183353|XP_020807267.1|DSER
OG0005636	LOC109407480|XP_019536061.2|AEAL	LOC110191717|XP_020818293.1|DSER
OG0005637	LOC109419238|XP_029723473.1|AEAL, LOC109407476|XP_029723513.1|AEAL	LOC110187954|XP_020813131.1|DSER
OG0005638	LOC109419239|XP_029723507.1|AEAL, LOC115264188|XP_029723496.1|AEAL	LOC110182886|XP_020806689.1|DSER
OG0005639	LOC109407474|XP_029723482.1|AEAL, LOC109419240|XP_029723484.1|AEAL	LOC110179211|XP_020802304.1|DSER
OG0005640	LOC109419260|XP_019549056.2|AEAL	LOC110186379|XP_020811191.1|DSER
OG0005641	LOC115254122|XP_029724035.1|AEAL, LOC109433357|XP_029733181.1|AEAL	LOC110181480|XP_020804892.1|DSER
OG0005642	LOC109429471|XP_029724105.1|AEAL, LOC109415468|XP_029724600.1|AEAL	LOC110188385|XP_020813764.1|DSER
OG0005643	LOC115264700|XP_029724570.1|AEAL, LOC109429473|XP_029724117.1|AEAL	LOC110183584|XP_020807556.1|DSER
OG0005644	LOC109415472|XP_019544894.2|AEAL, LOC109429475|XP_019560975.2|AEAL	LOC110190518|XP_020816710.1|DSER
OG0005645	LOC109415476|XP_029710354.1|AEAL, LOC109429483|XP_029724188.1|AEAL, LOC115264677|XP_029724509.1|AEAL	LOC110184397|XP_020808575.1|DSER
OG0005646	LOC109429488|XP_019560992.2|AEAL, LOC109415722|XP_019545199.2|AEAL	LOC110178028|XP_020800703.1|DSER
OG0005647	LOC109429499|XP_019561010.1|AEAL, LOC109406842|XP_019535382.1|AEAL	LOC110185625|XP_020810235.1|DSER
OG0005648	LOC109406840|XP_019535379.1|AEAL, LOC109429498|XP_029724719.1|AEAL	LOC110189928|XP_020815866.1|DSER
OG0005649	LOC109429505|XP_029724687.1|AEAL	LOC110187744|XP_020812861.1|DSER
OG0005650	LOC109403006|XP_029724784.1|AEAL, LOC109429512|XP_029724636.1|AEAL	LOC110187860|XP_020813004.1|DSER
OG0005651	LOC115264917|XP_029724845.1|AEAL, LOC109402881|XP_019531157.2|AEAL	LOC110191980|XP_020818667.1|DSER
OG0005652	LOC109410424|XP_029725116.1|AEAL, LOC109401462|XP_029725270.1|AEAL	LOC110177440|XP_020799825.1|DSER
OG0005653	LOC109410445|XP_019539546.2|AEAL, LOC109401477|XP_019529592.2|AEAL	LOC110183347|XP_020807260.1|DSER
OG0005654	LOC109401472|XP_019529589.2|AEAL	LOC110187670|XP_020812749.1|DSER
OG0005655	LOC109410449|XP_019539550.2|AEAL, LOC109401473|XP_029725791.1|AEAL	LOC110188723|XP_020814195.1|DSER
OG0005656	LOC109410453|XP_029725746.1|AEAL, LOC109401496|XP_029726004.1|AEAL	LOC110188243|XP_020813566.1|DSER
OG0005657	LOC109410419|XP_029726058.1|AEAL	LOC110186592|XP_020811477.1|DSER
OG0005658	LOC109405853|XP_019534456.1|AEAL	LOC110188348|XP_020813715.1|DSER
OG0005659	LOC109410407|XP_029725486.1|AEAL	LOC110191940|XP_020818615.1|DSER
OG0005660	LOC109405833|XP_029726153.1|AEAL	LOC110188510|XP_020813903.1|DSER
OG0005661	LOC109398753|XP_019526687.2|AEAL	LOC110186256|XP_020811003.1|DSER
OG0005662	LOC109398746|XP_019526680.2|AEAL	LOC110186722|XP_020811652.1|DSER
OG0005663	LOC109398755|XP_019526689.2|AEAL	LOC110180431|XP_020803761.1|DSER
OG0005664	LOC109398757|XP_029726426.1|AEAL	LOC110177431|XP_020799814.1|DSER
OG0005665	LOC109415391|XP_029726487.1|AEAL, LOC115253561|XP_029726578.1|AEAL	LOC110186193|XP_020810911.1|DSER
OG0005666	LOC109411331|XP_029726669.1|AEAL, LOC115253695|XP_029726547.1|AEAL, LOC109427072|XP_029726686.1|AEAL	LOC110184406|XP_020808592.1|DSER
OG0005667	LOC109411334|XP_029726911.1|AEAL, LOC115254153|XP_029726758.1|AEAL, LOC109427069|XP_029728596.1|AEAL	LOC110180324|XP_020803640.1|DSER
OG0005668	LOC109405003|XP_029727115.1|AEAL	LOC110189885|XP_020815790.1|DSER
OG0005671	LOC109413679|XP_019542938.2|AEAL	LOC110188485|XP_020813874.1|DSER
OG0005672	LOC109622406|XP_019932267.2|AEAL	LOC110183324|XP_020807229.1|DSER
OG0005673	LOC109415678|XP_019545150.2|AEAL	LOC110188885|XP_020814462.1|DSER
OG0005674	LOC109415666|XP_019545127.2|AEAL	LOC110178558|XP_020801388.1|DSER
OG0005675	LOC109415665|XP_019545126.1|AEAL	LOC110191830|XP_020818455.1|DSER
OG0005676	LOC109425043|XP_019555797.2|AEAL, LOC109415654|XP_029727691.1|AEAL	LOC110189904|XP_020815828.1|DSER
OG0005677	LOC109400204|XP_019528229.2|AEAL, LOC109427120|XP_019558231.2|AEAL	LOC110182830|XP_020806653.1|DSER
OG0005678	LOC115253789|XP_029728085.1|AEAL, LOC109400192|XP_029727897.1|AEAL	LOC110186763|XP_020811683.1|DSER
OG0005679	LOC109400208|XP_029727990.1|AEAL, LOC115254164|XP_029728210.1|AEAL	LOC110188024|XP_020813219.1|DSER
OG0005680	LOC109427075|XP_029722999.1|AEAL	LOC110176934|XP_020799090.1|DSER
OG0005681	LOC115270921|XP_029736117.1|AEAL, LOC109413732|XP_019543008.1|AEAL	LOC110188354|XP_020813721.1|DSER
OG0005682	LOC109413711|XP_029736106.1|AEAL, LOC109401982|XP_029736162.1|AEAL	LOC110188352|XP_020813719.1|DSER
OG0005683	LOC109413887|XP_029736097.1|AEAL, LOC109401980|XP_029736094.1|AEAL	LOC110183510|XP_020807455.1|DSER
OG0005684	LOC115270899|XP_029736095.1|AEAL	LOC110185156|XP_020809518.1|DSER
OG0005685	LOC115253644|XP_029736324.1|AEAL	LOC110180521|XP_020803849.1|DSER
OG0005690	LOC109404871|XP_029728503.1|AEAL	LOC110188132|XP_020813378.1|DSER
OG0005691	LOC115266597|XP_029728900.1|AEAL	LOC110186229|XP_020810955.1|DSER
OG0005692	LOC109423702|XP_029728924.1|AEAL, LOC115261020|XP_029718252.1|AEAL, LOC109415332|XP_029718271.1|AEAL	LOC110178170|XP_020800862.1|DSER
OG0005693	LOC109423719|XP_029729205.1|AEAL	LOC110176184|XP_020798093.1|DSER
OG0005694	LOC115266726|XP_029729126.1|AEAL	LOC110187871|XP_020813014.1|DSER
OG0005695	LOC109411708|XP_019540828.1|AEAL	LOC110188246|XP_020813569.1|DSER
OG0005696	LOC109425554|XP_019556344.1|AEAL	LOC110188653|XP_020814090.1|DSER
OG0005697	LOC109425572|XP_019556358.2|AEAL	LOC110188728|XP_020814201.1|DSER
OG0005698	LOC109425573|XP_019556359.2|AEAL	LOC110188972|XP_020814578.1|DSER
OG0005699	LOC115266985|XP_029729600.1|AEAL, LOC109425582|XP_029712304.1|AEAL	LOC110186279|XP_020811052.1|DSER
OG0005700	LOC109425552|XP_029729644.1|AEAL, LOC109425564|XP_029729890.1|AEAL, LOC115267117|XP_029729820.1|AEAL	LOC110179424|XP_020802612.1|DSER
OG0005701	LOC115267336|XP_029730119.1|AEAL, LOC109411099|XP_019540093.2|AEAL	LOC110185801|XP_020810464.1|DSER
OG0005702	LOC109411046|XP_019540034.1|AEAL, LOC115256312|XP_029710405.1|AEAL	LOC110183066|XP_020806911.1|DSER
OG0005703	LOC109411026|XP_019540012.1|AEAL	LOC110179226|XP_020802322.1|DSER
OG0005704	LOC109410894|XP_029730302.1|AEAL, LOC109410792|XP_029730467.1|AEAL	LOC110180166|XP_020803483.1|DSER
OG0005705	LOC109410730|XP_029730353.1|AEAL, LOC109410889|XP_019539939.2|AEAL	LOC110190562|XP_020816786.1|DSER
OG0005707	LOC115267649|XP_029730649.1|AEAL, LOC109409049|XP_029730696.1|AEAL, LOC115261311|XP_029718584.1|AEAL	LOC110187033|XP_020812055.1|DSER
OG0005708	LOC109416773|XP_029735782.1|AEAL, LOC115270410|XP_029735940.1|AEAL	LOC110178865|XP_020801797.1|DSER
OG0005709	LOC109400851|XP_019528880.1|AEAL	LOC110177309|XP_020799633.1|DSER
OG0005710	LOC109416769|XP_019546372.2|AEAL	LOC110190244|XP_020816270.1|DSER
OG0005711	LOC109414704|XP_019544089.2|AEAL, LOC109423449|XP_029731510.1|AEAL	LOC110178939|XP_020801896.1|DSER
OG0005712	LOC109414535|XP_029731783.1|AEAL, LOC109423416|XP_029731714.1|AEAL	LOC110176986|XP_020799154.1|DSER
OG0005713	LOC109423405|XP_029731824.1|AEAL, LOC115268045|XP_029731821.1|AEAL	LOC110186184|XP_020810902.1|DSER
OG0005714	LOC109423385|XP_029731895.1|AEAL	LOC110191018|XP_020817394.1|DSER
OG0005715	LOC109430450|XP_029732180.1|AEAL, LOC109409600|XP_029732161.1|AEAL	LOC110188123|XP_020813365.1|DSER
OG0005716	LOC109430451|XP_029732172.1|AEAL, LOC109409570|XP_019538568.2|AEAL	LOC110187920|XP_020813090.1|DSER
OG0005717	LOC109409573|XP_019538569.2|AEAL	LOC110188726|XP_020814199.1|DSER
OG0005718	LOC109409574|XP_019538570.2|AEAL, LOC115268327|XP_029732219.1|AEAL	LOC110187867|XP_020813011.1|DSER
OG0005719	LOC109430492|XP_029732513.1|AEAL, LOC109409594|XP_029732622.1|AEAL	LOC110186159|XP_020810869.1|DSER
OG0005720	LOC109409592|XP_019538595.2|AEAL, LOC109430498|XP_029708872.1|AEAL	LOC110191008|XP_020817384.1|DSER
OG0005721	LOC109433369|XP_029732978.1|AEAL	LOC110186166|XP_020810878.1|DSER
OG0005722	LOC115268979|XP_029733116.1|AEAL, LOC109433366|XP_029732919.1|AEAL	LOC110188374|XP_020813748.1|DSER
OG0005723	LOC109433376|XP_019565353.1|AEAL	LOC110177167|XP_020799412.1|DSER
OG0005724	LOC109433364|XP_019565333.2|AEAL, LOC109399347|XP_019527328.2|AEAL	LOC110179545|XP_020802786.1|DSER
OG0005725	LOC109399352|XP_029722695.1|AEAL, LOC109433370|XP_019565341.2|AEAL	LOC110187731|XP_020812845.1|DSER
OG0005726	LOC109433312|XP_029732807.1|AEAL, LOC109399353|XP_029722688.1|AEAL	LOC110175998|XP_020797852.1|DSER
OG0005727	LOC109433308|XP_019565282.2|AEAL, LOC109411025|XP_029733466.1|AEAL	LOC110191814|XP_020818433.1|DSER
OG0005728	LOC109622066|XP_019931846.2|AEAL	LOC110185414|XP_020809886.1|DSER
OG0005729	LOC109413914|XP_019543191.3|AEAL	LOC110184911|XP_020809219.1|DSER
OG0005730	LOC109405056|XP_019533600.1|AEAL, LOC109621877|XP_019931629.2|AEAL	LOC110191734|XP_020818318.1|DSER
OG0005731	LOC109622063|XP_029734074.1|AEAL, LOC109405054|XP_019533598.2|AEAL	LOC110191733|XP_020818317.1|DSER
OG0005732	LOC109621876|XP_019931628.2|AEAL, LOC109405055|XP_029734297.1|AEAL	LOC110176650|XP_020798740.1|DSER
OG0005733	LOC109405053|XP_019533596.2|AEAL, LOC109622059|XP_029733965.1|AEAL	LOC110176648|XP_020798736.1|DSER
OG0005734	LOC109622057|XP_029733928.1|AEAL	LOC110186871|XP_020811825.1|DSER
OG0005735	LOC109621300|XP_019931817.2|AEAL	LOC110187893|XP_020813039.1|DSER
OG0005736	LOC109405023|XP_029721832.1|AEAL, LOC109622053|XP_029733861.1|AEAL	LOC110187643|XP_020812711.1|DSER
OG0005737	LOC115269492|XP_029734133.1|AEAL, LOC109405014|XP_029733661.1|AEAL	LOC110187918|XP_020813088.1|DSER
OG0005738	LOC109400368|XP_029733743.1|AEAL	LOC110188324|XP_020813691.1|DSER, LOC110188232|XP_020813545.1|DSER
OG0005739	LOC109405016|XP_019528419.1|AEAL, LOC115253496|XP_029733739.1|AEAL	LOC110186991|XP_020812007.1|DSER
OG0005740	LOC109400366|XP_029733640.1|AEAL, LOC115269287|XP_029733728.1|AEAL	LOC110177364|XP_020799716.1|DSER
OG0005741	LOC109400374|XP_019528424.2|AEAL, LOC109432401|XP_019564292.2|AEAL	LOC110186517|XP_020811377.1|DSER
OG0005742	LOC109400372|XP_019528421.1|AEAL, LOC109432402|XP_019564293.2|AEAL	LOC110187685|XP_020812776.1|DSER
OG0005743	LOC115257435|XP_029712897.1|AEAL, LOC109400371|XP_019528420.2|AEAL	LOC110177148|XP_020799385.1|DSER
OG0005744	LOC109400373|XP_019528422.2|AEAL, LOC109432405|XP_019564296.2|AEAL	LOC110186336|XP_020811142.1|DSER
OG0005745	LOC109622365|XP_029734412.1|AEAL	LOC110177122|XP_020799328.1|DSER
OG0005746	LOC109405991|XP_019534596.3|AEAL	LOC110177177|XP_020799426.1|DSER
OG0005747	LOC109405984|XP_019534587.2|AEAL	LOC110177138|XP_020799371.1|DSER
OG0005748	LOC109622356|XP_019932173.2|AEAL, LOC109405988|XP_029717060.1|AEAL	LOC110189767|XP_020815648.1|DSER
OG0005749	LOC109405982|XP_029734516.1|AEAL, LOC109622353|XP_029717054.1|AEAL	LOC110180647|XP_020804000.1|DSER
OG0005750	LOC109406697|XP_029734576.1|AEAL, LOC109622351|XP_019932162.2|AEAL	LOC110187640|XP_020812706.1|DSER
OG0005751	LOC109408467|XP_029734891.1|AEAL, LOC115269988|XP_029734724.1|AEAL	LOC110177543|XP_020799971.1|DSER
OG0005752	LOC109419357|XP_019549137.2|AEAL	LOC110188949|XP_020814548.1|DSER
OG0005753	LOC109408431|XP_019537306.2|AEAL	LOC110183337|XP_020807246.1|DSER
OG0005754	LOC109401060|XP_019529089.2|AEAL	LOC110182561|XP_020806273.1|DSER
OG0005755	LOC109408415|XP_019537276.2|AEAL, LOC109401055|XP_029734997.1|AEAL	LOC110191483|XP_020818006.1|DSER
OG0005756	LOC109408497|XP_029717133.1|AEAL, LOC109432410|XP_019564300.2|AEAL	LOC110186283|XP_020811059.1|DSER
OG0005757	LOC109408493|XP_029736035.1|AEAL, LOC109424111|XP_019554757.1|AEAL	LOC110177150|XP_020799386.1|DSER
OG0005758	LOC109416273|XP_029736067.1|AEAL, LOC109424103|XP_029718223.1|AEAL	LOC110188725|XP_020814197.1|DSER
OG0005759	LOC109416290|XP_029736090.1|AEAL	LOC110188737|XP_020814229.1|DSER
OG0005760	LOC109424060|XP_019554681.2|AEAL	LOC110188566|XP_020813984.1|DSER
OG0005761	LOC109426214|XP_019557207.2|AEAL	LOC110188253|XP_020813585.1|DSER
OG0005762	LOC109426215|XP_019557208.2|AEAL	LOC110190169|XP_020816169.1|DSER
OG0005763	LOC109424049|XP_019554662.1|AEAL	LOC110189225|XP_020814865.1|DSER
OG0005764	LOC115266040|XP_029727729.1|AEAL, LOC109426230|XP_019557236.1|AEAL	LOC110185225|XP_020809619.1|DSER
OG0005765	LOC115253785|XP_029727713.1|AEAL, LOC109424040|XP_029727711.1|AEAL	LOC110185122|XP_020809477.1|DSER
OG0005766	LOC109424037|XP_029727694.1|AEAL	LOC110190861|XP_020817170.1|DSER
OG0005767	LOC109424032|XP_029727697.1|AEAL	LOC110188220|XP_020813522.1|DSER
OG0005768	LOC109416409|XP_019546017.2|AEAL, LOC109424014|XP_029727765.1|AEAL	LOC110179629|XP_020802898.1|DSER
OG0005769	LOC109431793|XP_029727841.1|AEAL, LOC109431870|XP_029730487.1|AEAL	LOC110187665|XP_020812742.1|DSER
OG0005770	LOC109431790|XP_029727871.1|AEAL, LOC115266080|XP_029727851.1|AEAL	LOC110191719|XP_020818295.1|DSER
OG0005771	LOC109431791|XP_019563601.2|AEAL	LOC110176519|XP_020798555.1|DSER
OG0005772	LOC109431881|XP_019563691.2|AEAL, LOC109422747|XP_019553171.2|AEAL	LOC110186534|XP_020811394.1|DSER
OG0005773	LOC109431875|XP_019563687.2|AEAL, LOC109422745|XP_029712668.1|AEAL	LOC110191828|XP_020818452.1|DSER
OG0005774	LOC109431891|XP_019563698.1|AEAL, LOC109422738|XP_019553163.1|AEAL	LOC110186602|XP_020811492.1|DSER
OG0005775	LOC109422733|XP_019553157.1|AEAL, LOC109412298|XP_019541481.1|AEAL	LOC110178992|XP_020801968.1|DSER
OG0005776	LOC109422720|XP_019553133.2|AEAL, LOC109412308|XP_029729844.1|AEAL	LOC110182781|XP_020806565.1|DSER
OG0005777	LOC115266146|XP_029727968.1|AEAL, LOC109412345|XP_019541533.2|AEAL	LOC110183863|XP_020807875.1|DSER
OG0005778	LOC115266097|XP_029727883.1|AEAL, LOC109422692|XP_029736384.1|AEAL, LOC115266111|XP_029727929.1|AEAL, LOC115260992|XP_029718222.1|AEAL, LOC109412335|XP_029727932.1|AEAL, LOC115264199|XP_029723537.1|AEAL	LOC110188367|XP_020813736.1|DSER
OG0005779	LOC115254267|XP_029736393.1|AEAL, LOC109401124|XP_029733154.1|AEAL, LOC109422675|XP_029727945.1|AEAL	LOC110191751|XP_020818346.1|DSER
OG0005780	LOC109422674|XP_029727946.1|AEAL, LOC109422535|XP_029736392.1|AEAL	LOC110178907|XP_020801842.1|DSER
OG0005781	LOC109422670|XP_019553074.1|AEAL, LOC109401135|XP_029716940.1|AEAL	LOC110190298|XP_020816342.1|DSER
OG0005782	LOC115260171|XP_029716939.1|AEAL, LOC109401118|XP_019529143.2|AEAL	LOC110190249|XP_020816272.1|DSER
OG0005783	LOC109422531|XP_029716930.1|AEAL, LOC115271084|XP_029736409.1|AEAL	LOC110189296|XP_020814986.1|DSER
OG0005784	LOC109422641|XP_029716781.1|AEAL, LOC109402798|XP_029736424.1|AEAL	LOC110176423|XP_020798427.1|DSER
OG0005785	LOC109402771|XP_029716775.1|AEAL, LOC109422639|XP_029736431.1|AEAL	LOC110176479|XP_020798500.1|DSER
OG0005786	LOC109402775|XP_029736436.1|AEAL, LOC109422638|XP_029736383.1|AEAL	LOC110176603|XP_020798684.1|DSER
OG0005787	LOC109422633|XP_029736377.1|AEAL, LOC109402845|XP_029736437.1|AEAL	LOC110187671|XP_020812751.1|DSER
OG0005788	LOC115262362|XP_029720621.1|AEAL, LOC109402804|XP_029712263.1|AEAL	LOC110189229|XP_020814871.1|DSER
OG0005789	LOC109422592|XP_019552941.1|AEAL, LOC109402850|XP_019531135.1|AEAL	LOC110185347|XP_020809783.1|DSER
OG0005790	LOC109422590|XP_029712185.1|AEAL, LOC109402835|XP_019531114.2|AEAL	LOC110176521|XP_020798557.1|DSER
OG0005791	LOC109402831|XP_029712160.1|AEAL, LOC109422589|XP_019552936.2|AEAL	LOC110188555|XP_020813972.1|DSER
OG0005792	LOC109422585|XP_029712244.1|AEAL, LOC109402793|XP_019531053.2|AEAL	LOC110188556|XP_020813974.1|DSER
OG0005793	LOC109422583|XP_029712163.1|AEAL	LOC110191799|XP_020818408.1|DSER
OG0005795	LOC109401786|XP_029718419.1|AEAL, LOC115261213|XP_029718426.1|AEAL	LOC110177415|XP_020799791.1|DSER
OG0005796	LOC109401765|XP_029718427.1|AEAL, LOC109406133|XP_029718421.1|AEAL	LOC110178908|XP_020801843.1|DSER
OG0005797	LOC109401773|XP_019529929.2|AEAL	LOC110190703|XP_020816974.1|DSER
OG0005798	LOC109406138|XP_029718430.1|AEAL	LOC110184577|XP_020808821.1|DSER
OG0005799	LOC109406136|XP_019529921.2|AEAL	LOC110191084|XP_020817482.1|DSER
OG0005800	LOC109401782|XP_019529942.2|AEAL	LOC110191063|XP_020817452.1|DSER
OG0005801	LOC109401778|XP_029718440.1|AEAL	LOC110191062|XP_020817451.1|DSER
OG0005802	LOC115261221|XP_029718455.1|AEAL	LOC110191847|XP_020818481.1|DSER
OG0005803	LOC109398931|XP_029718528.1|AEAL, LOC109403725|XP_029718521.1|AEAL	LOC110186472|XP_020811321.1|DSER
OG0005804	LOC109398940|XP_019526943.2|AEAL	LOC110191209|XP_020817636.1|DSER
OG0005805	LOC109403714|XP_019532118.2|AEAL	LOC110176903|XP_020799053.1|DSER
