Orthogroup	AEAL.longest_only	BTRY.longest_only
OG0006588	LOC109405222|XP_029720374.1|AEAL	LOC120766752|XP_039948358.1|BTRY
OG0006589	LOC109406962|XP_019535516.1|AEAL	LOC120782746|XP_039971122.1|BTRY
OG0006590	LOC109405232|XP_019533811.2|AEAL	LOC120766681|XP_039948256.1|BTRY
OG0006591	LOC109409650|XP_019538649.1|AEAL	LOC120778859|XP_039966823.1|BTRY
OG0006592	LOC109409657|XP_019538667.2|AEAL	LOC120767025|XP_039948795.1|BTRY
OG0006593	LOC109409656|XP_019538666.2|AEAL	LOC120767024|XP_039948794.1|BTRY
OG0006594	LOC109409663|XP_019538680.2|AEAL, LOC115265148|XP_029725261.1|AEAL	LOC120778131|XP_039965776.1|BTRY
OG0006595	LOC109409693|XP_029726019.1|AEAL	LOC120770024|XP_039953057.1|BTRY
OG0006596	LOC109409697|XP_019538717.2|AEAL	LOC120771068|XP_039954809.1|BTRY
OG0006597	LOC109409699|XP_029726031.1|AEAL	LOC120778276|XP_039965994.1|BTRY
OG0006598	LOC109411446|XP_029726032.1|AEAL	LOC120769073|XP_039951865.1|BTRY
OG0006599	LOC109411461|XP_019540530.2|AEAL	LOC120778958|XP_039966967.1|BTRY
OG0006600	LOC109411457|XP_029726036.1|AEAL	LOC120776377|XP_039962904.1|BTRY
OG0006601	LOC109409719|XP_019538755.2|AEAL	LOC120778713|XP_039966609.1|BTRY
OG0006602	LOC109411487|XP_019540554.1|AEAL	LOC120778714|XP_039966610.1|BTRY
OG0006603	LOC109409721|XP_019538757.2|AEAL	LOC120778170|XP_039965840.1|BTRY
OG0006604	LOC109412811|XP_019541967.2|AEAL	LOC120778457|XP_039966188.1|BTRY
OG0006605	LOC109409726|XP_019538765.2|AEAL	LOC120775944|XP_039962288.1|BTRY
OG0006606	LOC109412806|XP_029725264.1|AEAL	LOC120777446|XP_039964695.1|BTRY
OG0006607	LOC109409728|XP_029726061.1|AEAL	LOC120776478|XP_039963087.1|BTRY
OG0006608	LOC109409731|XP_019538772.1|AEAL	LOC120766599|XP_039948138.1|BTRY
OG0006609	LOC109404752|XP_019533226.2|AEAL	LOC120777781|XP_039965239.1|BTRY
OG0006610	LOC109404750|XP_029726137.1|AEAL	LOC120777573|XP_039964911.1|BTRY
OG0006611	LOC109621275|XP_029726148.1|AEAL	LOC120777181|XP_039964274.1|BTRY
OG0006612	LOC109404761|XP_019533243.3|AEAL	LOC120777441|XP_039964688.1|BTRY
OG0006613	LOC109404762|XP_019533244.1|AEAL	LOC120778977|XP_039967001.1|BTRY
OG0006614	LOC109621685|XP_019931364.2|AEAL	LOC120777089|XP_039964157.1|BTRY
OG0006615	LOC109404759|XP_029726154.1|AEAL	LOC120777475|XP_039964743.1|BTRY
OG0006616	LOC109420434|XP_019550318.2|AEAL	LOC120778051|XP_039965662.1|BTRY
OG0006617	LOC109420436|XP_019550320.2|AEAL	LOC120776396|XP_039962948.1|BTRY
OG0006618	LOC109621706|XP_019931399.2|AEAL	LOC120778017|XP_039965621.1|BTRY
OG0006619	LOC109621717|XP_019931415.2|AEAL	LOC120776983|XP_039964016.1|BTRY
OG0006620	LOC109621709|XP_029726173.1|AEAL	LOC120777693|XP_039965100.1|BTRY
OG0006621	LOC109621712|XP_019931408.1|AEAL	LOC120778780|XP_039966697.1|BTRY
OG0006622	LOC109621272|XP_029726180.1|AEAL	LOC120776723|XP_039963571.1|BTRY
OG0006623	LOC109401226|XP_019529232.3|AEAL, LOC109621887|XP_019931639.2|AEAL	LOC120778232|XP_039965924.1|BTRY
OG0006624	LOC109407816|XP_029726196.1|AEAL	LOC120772519|XP_039957108.1|BTRY
OG0006625	LOC109407819|XP_029726197.1|AEAL	LOC120770060|XP_039953114.1|BTRY
OG0006626	LOC109410006|XP_019539094.2|AEAL	LOC120770938|XP_039954582.1|BTRY
OG0006627	LOC109407813|XP_019536520.1|AEAL	LOC120772892|XP_039957697.1|BTRY
OG0006628	LOC109409972|XP_029726199.1|AEAL	LOC120770325|XP_039953642.1|BTRY
OG0006629	LOC109407726|XP_029726227.1|AEAL	LOC120781264|XP_039969356.1|BTRY
OG0006630	LOC109409659|XP_029726233.1|AEAL	LOC120772819|XP_039957549.1|BTRY
OG0006631	LOC109622566|XP_019932522.1|AEAL	LOC120777528|XP_039964844.1|BTRY
OG0006632	LOC109621284|XP_019932517.2|AEAL	LOC120771665|XP_039955715.1|BTRY
OG0006633	LOC109409553|XP_019538538.1|AEAL	LOC120776757|XP_039963653.1|BTRY
OG0006634	LOC109409503|XP_019538502.2|AEAL	LOC120767666|XP_039949773.1|BTRY
OG0006635	LOC109409482|XP_029726252.1|AEAL	LOC120767712|XP_039949842.1|BTRY
OG0006636	LOC109622522|XP_029726289.1|AEAL, LOC115254041|XP_029716650.1|AEAL	LOC120774400|XP_039959953.1|BTRY
OG0006637	LOC109408903|XP_019537826.3|AEAL, LOC109622401|XP_019932252.2|AEAL	LOC120776576|XP_039963274.1|BTRY
OG0006638	LOC109622503|XP_019932422.2|AEAL	LOC120771077|XP_039954830.1|BTRY
OG0006639	LOC109408749|XP_029726332.1|AEAL	LOC120770954|XP_039954603.1|BTRY
OG0006640	LOC109408472|XP_019537357.2|AEAL	LOC120781209|XP_039969262.1|BTRY
OG0006641	LOC109408373|XP_029726362.1|AEAL	LOC120771814|XP_039955956.1|BTRY
OG0006642	LOC109408343|XP_019537185.2|AEAL	LOC120771828|XP_039955991.1|BTRY
OG0006643	LOC109423566|XP_029727573.1|AEAL	LOC120772528|XP_039957127.1|BTRY
OG0006644	LOC109423363|XP_019553889.2|AEAL	LOC120777562|XP_039964892.1|BTRY
OG0006645	LOC109423353|XP_029726405.1|AEAL	LOC120781426|XP_039969580.1|BTRY
OG0006646	LOC109423349|XP_019553848.2|AEAL	LOC120769999|XP_039953023.1|BTRY
OG0006647	LOC109423331|XP_029726434.1|AEAL	LOC120772933|XP_039957766.1|BTRY
OG0006648	LOC109423313|XP_019553791.2|AEAL	LOC120777394|XP_039964621.1|BTRY
OG0006649	LOC109423304|XP_019553777.2|AEAL	LOC120771043|XP_039954777.1|BTRY
OG0006650	LOC109423294|XP_029726465.1|AEAL	LOC120781211|XP_039969265.1|BTRY
OG0006651	LOC109623134|XP_019933174.2|AEAL	LOC120777350|XP_039964540.1|BTRY
OG0006652	LOC109623133|XP_029726482.1|AEAL	LOC120778630|XP_039966450.1|BTRY
OG0006653	LOC109623115|XP_019933144.2|AEAL	LOC120776380|XP_039962916.1|BTRY
OG0006654	LOC109623112|XP_019933140.2|AEAL	LOC120779152|XP_039967304.1|BTRY
OG0006655	LOC109623109|XP_029726510.1|AEAL	LOC120776398|XP_039962953.1|BTRY
OG0006656	LOC109399285|XP_029726528.1|AEAL	LOC120777729|XP_039965153.1|BTRY
OG0006657	LOC109429045|XP_019560424.2|AEAL	LOC120770578|XP_039954093.1|BTRY
OG0006658	LOC109399201|XP_019527184.2|AEAL	LOC120778449|XP_039966176.1|BTRY
OG0006659	LOC109413973|XP_019543251.2|AEAL	LOC120778735|XP_039966634.1|BTRY
OG0006660	LOC109413972|XP_019543250.2|AEAL	LOC120777792|XP_039965256.1|BTRY
OG0006661	LOC109413961|XP_029726581.1|AEAL	LOC120779087|XP_039967172.1|BTRY
OG0006662	LOC109413993|XP_019543265.1|AEAL	LOC120768092|XP_039950564.1|BTRY
OG0006663	LOC109413955|XP_019543229.2|AEAL	LOC120777767|XP_039965211.1|BTRY
OG0006664	LOC109414823|XP_019544205.1|AEAL	LOC120768976|XP_039952089.1|BTRY
OG0006665	LOC109418057|XP_029726649.1|AEAL	LOC120776659|XP_039963462.1|BTRY
OG0006666	LOC109418079|XP_019547797.2|AEAL	LOC120781292|XP_039969423.1|BTRY
OG0006667	LOC109418087|XP_019547806.2|AEAL	LOC120778096|XP_039965730.1|BTRY
OG0006668	LOC109418113|XP_019547847.2|AEAL	LOC120771884|XP_039956076.1|BTRY
OG0006669	LOC109418041|XP_019547749.2|AEAL	LOC120778981|XP_039967006.1|BTRY
OG0006670	LOC109418122|XP_019547855.1|AEAL	LOC120778477|XP_039966227.1|BTRY
OG0006671	LOC109418123|XP_029726759.1|AEAL	LOC120778067|XP_039965686.1|BTRY
OG0006672	LOC109418124|XP_019547860.2|AEAL	LOC120778488|XP_039966243.1|BTRY
OG0006673	LOC109418127|XP_029726771.1|AEAL	LOC120777779|XP_039965234.1|BTRY
OG0006674	LOC109412821|XP_019541981.1|AEAL	LOC120778584|XP_039966385.1|BTRY
OG0006675	LOC109418133|XP_019547880.2|AEAL	LOC120772445|XP_039956999.1|BTRY
OG0006676	LOC109407773|XP_029726699.1|AEAL, LOC109418921|XP_029728014.1|AEAL	LOC120778075|XP_039965701.1|BTRY
OG0006677	LOC109418923|XP_029726696.1|AEAL	LOC120777883|XP_039965375.1|BTRY
OG0006678	LOC109418901|XP_019548671.1|AEAL	LOC120777628|XP_039965016.1|BTRY
OG0006679	LOC109407764|XP_019536485.2|AEAL	LOC120779163|XP_039967322.1|BTRY
OG0006680	LOC109418934|XP_029729316.1|AEAL	LOC120781309|XP_039969443.1|BTRY
OG0006681	LOC109418893|XP_029729313.1|AEAL	LOC120779211|XP_039967422.1|BTRY
OG0006682	LOC109418941|XP_029733610.1|AEAL	LOC120777466|XP_039964724.1|BTRY
OG0006683	LOC109418945|XP_019548710.2|AEAL	LOC120778011|XP_039965611.1|BTRY
OG0006684	LOC109418946|XP_029733600.1|AEAL	LOC120776719|XP_039963551.1|BTRY
OG0006685	LOC109418950|XP_019548714.2|AEAL	LOC120770789|XP_039954303.1|BTRY
OG0006686	LOC109397694|XP_029709772.1|AEAL, LOC109418956|XP_029733581.1|AEAL	LOC120777814|XP_039965285.1|BTRY
OG0006687	LOC109418968|XP_029709781.1|AEAL, LOC115269210|XP_029733574.1|AEAL	LOC120774094|XP_039959364.1|BTRY
OG0006688	LOC109418982|XP_029709792.1|AEAL, LOC109397934|XP_019525823.2|AEAL	LOC120777303|XP_039964455.1|BTRY
OG0006689	LOC109398060|XP_029709855.1|AEAL, LOC115269207|XP_029733541.1|AEAL	LOC120778572|XP_039966370.1|BTRY
OG0006690	LOC109419676|XP_029725896.1|AEAL, LOC109411810|XP_029725930.1|AEAL	LOC120780613|XP_039968807.1|BTRY
OG0006691	LOC109410020|XP_019539104.2|AEAL, LOC109419668|XP_019549448.2|AEAL	LOC120776690|XP_039963507.1|BTRY
OG0006692	LOC109410015|XP_019539100.1|AEAL	LOC120776756|XP_039963652.1|BTRY
OG0006693	LOC109410014|XP_029725869.1|AEAL	LOC120776548|XP_039963231.1|BTRY
OG0006694	LOC109419650|XP_029725849.1|AEAL, LOC115258167|XP_029714078.1|AEAL	LOC120774144|XP_039959474.1|BTRY
OG0006695	LOC109409989|XP_029725834.1|AEAL, LOC109420204|XP_029718026.1|AEAL	LOC120777606|XP_039964981.1|BTRY
OG0006696	LOC109410047|XP_029718038.1|AEAL, LOC115265339|XP_029725832.1|AEAL	LOC120782145|XP_039970216.1|BTRY
OG0006697	LOC109420220|XP_019550093.2|AEAL	LOC120776494|XP_039963110.1|BTRY
OG0006698	LOC109420222|XP_019550099.1|AEAL	LOC120776496|XP_039963113.1|BTRY
OG0006699	LOC115265132|XP_029725232.1|AEAL	LOC120777432|XP_039964673.1|BTRY
OG0006700	LOC109420248|XP_019550132.2|AEAL	LOC120776752|XP_039963642.1|BTRY
OG0006701	LOC109397364|XP_029725768.1|AEAL, LOC115265326|XP_029725749.1|AEAL	LOC120772917|XP_039957751.1|BTRY
OG0006702	LOC109416474|XP_029725681.1|AEAL	LOC120778679|XP_039966548.1|BTRY
OG0006703	LOC109402595|XP_019530841.2|AEAL	LOC120778254|XP_039965956.1|BTRY
OG0006704	LOC109402582|XP_029725707.1|AEAL	LOC120778255|XP_039965958.1|BTRY
OG0006705	LOC109417070|XP_029725724.1|AEAL, LOC115265322|XP_029725737.1|AEAL	LOC120771970|XP_039956251.1|BTRY
OG0006706	LOC109406407|XP_019535042.2|AEAL, LOC109417067|XP_019546731.1|AEAL	LOC120772393|XP_039956917.1|BTRY
OG0006707	LOC109415735|XP_019545207.2|AEAL	LOC120770948|XP_039954595.1|BTRY
OG0006708	LOC109416978|XP_019546641.2|AEAL	LOC120766742|XP_039948342.1|BTRY
OG0006709	LOC109415747|XP_019545233.2|AEAL	LOC120771848|XP_039956025.1|BTRY
OG0006710	LOC109427318|XP_029727497.1|AEAL, LOC109406563|XP_029727498.1|AEAL	LOC120779134|XP_039967271.1|BTRY
OG0006712	LOC109406566|XP_029725592.1|AEAL	LOC120779106|XP_039967212.1|BTRY
OG0006713	LOC109427130|XP_019558235.1|AEAL	LOC120778121|XP_039965759.1|BTRY
OG0006714	LOC109406571|XP_019535219.2|AEAL	LOC120778120|XP_039965758.1|BTRY
OG0006715	LOC109426577|XP_019557655.2|AEAL	LOC120778068|XP_039965692.1|BTRY
OG0006716	LOC109426576|XP_019557654.2|AEAL	LOC120767754|XP_039949903.1|BTRY
OG0006717	LOC109426581|XP_019557660.2|AEAL	LOC120777478|XP_039964746.1|BTRY
OG0006718	LOC109426587|XP_019557664.2|AEAL	LOC120777297|XP_039964448.1|BTRY
OG0006719	LOC109426590|XP_019557667.2|AEAL	LOC120779155|XP_039967311.1|BTRY
OG0006720	LOC109426645|XP_019557715.2|AEAL	LOC120779144|XP_039967285.1|BTRY, LOC120779086|XP_039967171.1|BTRY
OG0006721	LOC109426651|XP_019557720.2|AEAL	LOC120778112|XP_039965749.1|BTRY
OG0006722	LOC109426652|XP_019557721.2|AEAL	LOC120777819|XP_039965290.1|BTRY
OG0006723	LOC109417799|XP_019547515.2|AEAL, LOC109426757|XP_019557837.2|AEAL	LOC120767552|XP_039949611.1|BTRY
OG0006724	LOC109417807|XP_019547525.1|AEAL	LOC120766802|XP_039948443.1|BTRY
OG0006725	LOC109426766|XP_019557848.2|AEAL	LOC120770375|XP_039953726.1|BTRY
OG0006726	LOC109417810|XP_019547527.1|AEAL	LOC120766725|XP_039948307.1|BTRY
OG0006727	LOC109426769|XP_029725484.1|AEAL	LOC120767344|XP_039949241.1|BTRY
OG0006728	LOC109417877|XP_019547614.2|AEAL	LOC120766732|XP_039948319.1|BTRY
OG0006729	LOC109417952|XP_029725395.1|AEAL, LOC109426840|XP_029725385.1|AEAL	LOC120771010|XP_039954711.1|BTRY
OG0006730	LOC109417953|XP_029725394.1|AEAL	LOC120770415|XP_039953789.1|BTRY
OG0006731	LOC109426848|XP_019557945.2|AEAL	LOC120776553|XP_039963238.1|BTRY
OG0006732	LOC109417971|XP_019547661.1|AEAL	LOC120777909|XP_039965424.1|BTRY
OG0006734	LOC109417987|XP_029732378.1|AEAL, LOC109621925|XP_029732388.1|AEAL	LOC120777832|XP_039965303.1|BTRY
OG0006735	LOC109621927|XP_019931679.2|AEAL, LOC109417988|XP_029732381.1|AEAL	LOC120776585|XP_039963288.1|BTRY
OG0006736	LOC109406031|XP_019534640.1|AEAL	LOC120778026|XP_039965633.1|BTRY
OG0006737	LOC109406022|XP_019534625.2|AEAL	LOC120772638|XP_039957295.1|BTRY
OG0006738	LOC109408519|XP_019537423.1|AEAL	LOC120777006|XP_039964042.1|BTRY
OG0006739	LOC109406020|XP_019534623.1|AEAL	LOC120777230|XP_039964345.1|BTRY
OG0006740	LOC109408702|XP_019537645.1|AEAL	LOC120777928|XP_039965445.1|BTRY
OG0006741	LOC109408893|XP_029732439.1|AEAL	LOC120777477|XP_039964745.1|BTRY
OG0006742	LOC109412849|XP_029732449.1|AEAL	LOC120782310|XP_039970460.1|BTRY
OG0006743	LOC109409609|XP_029732365.1|AEAL	LOC120769509|XP_039952479.1|BTRY
OG0006744	LOC109407924|XP_029732314.1|AEAL, LOC109413865|XP_029732322.1|AEAL	LOC120777471|XP_039964729.1|BTRY
OG0006745	LOC109407965|XP_029735102.1|AEAL	LOC120782545|XP_039970809.1|BTRY
OG0006746	LOC109403647|XP_029736183.1|AEAL, LOC115253818|XP_029735094.1|AEAL	LOC120776888|XP_039963880.1|BTRY
OG0006747	LOC109403618|XP_019531984.2|AEAL	LOC120777431|XP_039964672.1|BTRY
OG0006748	LOC109407936|XP_029732303.1|AEAL, LOC109413844|XP_029716771.1|AEAL	LOC120773987|XP_039959182.1|BTRY
OG0006749	LOC109405151|XP_029735203.1|AEAL, LOC109408015|XP_029735256.1|AEAL	LOC120777762|XP_039965199.1|BTRY
OG0006750	LOC109405163|XP_019533730.2|AEAL, LOC109408017|XP_029735254.1|AEAL	LOC120775957|XP_039962303.1|BTRY
OG0006752	LOC109413518|XP_019542749.2|AEAL	LOC120777273|XP_039964410.1|BTRY
OG0006753	LOC109413521|XP_019542750.2|AEAL	LOC120778743|XP_039966646.1|BTRY
OG0006754	LOC109410795|XP_029735170.1|AEAL	LOC120779200|XP_039967404.1|BTRY
OG0006755	LOC109410785|XP_019539860.1|AEAL	LOC120777375|XP_039964597.1|BTRY
OG0006756	LOC109413486|XP_019542712.2|AEAL	LOC120779195|XP_039967394.1|BTRY
OG0006757	LOC109413527|XP_019542753.1|AEAL	LOC120779204|XP_039967409.1|BTRY
OG0006758	LOC109410780|XP_019539858.2|AEAL	LOC120777305|XP_039964464.1|BTRY
OG0006759	LOC109413489|XP_019542715.2|AEAL	LOC120776416|XP_039962982.1|BTRY
OG0006760	LOC109410775|XP_029735040.1|AEAL	LOC120778179|XP_039965850.1|BTRY
OG0006761	LOC109404944|XP_019533443.1|AEAL	LOC120782735|XP_039971102.1|BTRY
OG0006762	LOC109404583|XP_029734918.1|AEAL, LOC109400676|XP_029734867.1|AEAL	LOC120781141|XP_039969207.1|BTRY
OG0006763	LOC109400695|XP_029734847.1|AEAL, LOC115270043|XP_029734852.1|AEAL	LOC120772032|XP_039956337.1|BTRY
OG0006764	LOC109400663|XP_019528692.2|AEAL, LOC115270041|XP_029734851.1|AEAL	LOC120770970|XP_039954639.1|BTRY
OG0006765	LOC109399408|XP_019527391.2|AEAL, LOC115270036|XP_029734846.1|AEAL	LOC120771572|XP_039955571.1|BTRY
OG0006766	LOC109399405|XP_029734837.1|AEAL, LOC115270035|XP_029734838.1|AEAL	LOC120776711|XP_039963541.1|BTRY
OG0006767	LOC109400752|XP_019528794.2|AEAL	LOC120777577|XP_039964921.1|BTRY
OG0006768	LOC109399363|XP_029734827.1|AEAL	LOC120777559|XP_039964883.1|BTRY
OG0006769	LOC109400747|XP_019528787.1|AEAL	LOC120778061|XP_039965676.1|BTRY
OG0006770	LOC109400713|XP_019528748.2|AEAL	LOC120778018|XP_039965624.1|BTRY
OG0006771	LOC115253758|XP_029734791.1|AEAL, LOC109402731|XP_029710413.1|AEAL, LOC115270025|XP_029734799.1|AEAL, LOC109400730|XP_029734784.1|AEAL	LOC120774266|XP_039959675.1|BTRY
OG0006772	LOC109403230|XP_029734766.1|AEAL	LOC120770476|XP_039953914.1|BTRY
OG0006773	LOC109425667|XP_019556475.2|AEAL	LOC120778755|XP_039966665.1|BTRY
OG0006774	LOC109425664|XP_029734748.1|AEAL	LOC120776339|XP_039962811.1|BTRY
OG0006775	LOC109403239|XP_019531570.2|AEAL	LOC120777472|XP_039964730.1|BTRY
OG0006776	LOC109403233|XP_019531561.2|AEAL	LOC120776827|XP_039963781.1|BTRY
OG0006777	LOC109403237|XP_019531564.1|AEAL	LOC120776830|XP_039963785.1|BTRY
OG0006778	LOC109403234|XP_019531562.2|AEAL	LOC120777776|XP_039965231.1|BTRY
OG0006779	LOC109425653|XP_029734741.1|AEAL	LOC120776332|XP_039962799.1|BTRY
OG0006780	LOC109425652|XP_019556438.1|AEAL	LOC120777235|XP_039964358.1|BTRY
OG0006781	LOC109403193|XP_029734717.1|AEAL, LOC109414370|XP_029734725.1|AEAL	LOC120777289|XP_039964434.1|BTRY
OG0006782	LOC115269984|XP_029734712.1|AEAL	LOC120778845|XP_039966802.1|BTRY
OG0006783	LOC109423129|XP_029734704.1|AEAL	LOC120771962|XP_039956211.1|BTRY
OG0006784	LOC109422689|XP_029734637.1|AEAL	LOC120776863|XP_039963843.1|BTRY
OG0006785	LOC109425707|XP_019556560.1|AEAL	LOC120771381|XP_039955283.1|BTRY
OG0006786	LOC109425710|XP_019556572.2|AEAL	LOC120771203|XP_039955038.1|BTRY
OG0006787	LOC109621280|XP_029708315.1|AEAL, LOC109422856|XP_029708304.1|AEAL	LOC120776753|XP_039963643.1|BTRY
OG0006788	LOC109422857|XP_019553299.2|AEAL, LOC109622707|XP_029708316.1|AEAL	LOC120776754|XP_039963650.1|BTRY
OG0006789	LOC109422853|XP_019553293.2|AEAL, LOC115254779|XP_029708313.1|AEAL	LOC120775605|XP_039961779.1|BTRY
OG0006790	LOC115254780|XP_029708314.1|AEAL, LOC109422854|XP_019553294.2|AEAL	LOC120775606|XP_039961781.1|BTRY
OG0006791	LOC109415874|XP_019545366.2|AEAL	LOC120778865|XP_039966835.1|BTRY
OG0006792	LOC109416936|XP_029722457.1|AEAL	LOC120778785|XP_039966706.1|BTRY
OG0006793	LOC109416927|XP_019546587.2|AEAL	LOC120777777|XP_039965232.1|BTRY
OG0006794	LOC109406439|XP_019535081.2|AEAL	LOC120770029|XP_039953074.1|BTRY
OG0006795	LOC109406069|XP_019534693.2|AEAL	LOC120778023|XP_039965630.1|BTRY
OG0006796	LOC109406083|XP_019534697.1|AEAL	LOC120777979|XP_039965553.1|BTRY
OG0006797	LOC109403773|XP_019532193.2|AEAL, LOC109406140|XP_019534748.2|AEAL	LOC120772527|XP_039957126.1|BTRY
OG0006798	LOC115263298|XP_029722353.1|AEAL, LOC115263106|XP_029721880.1|AEAL	LOC120779159|XP_039967315.1|BTRY
OG0006799	LOC109407430|XP_019536014.2|AEAL	LOC120776374|XP_039962890.1|BTRY
OG0006800	LOC109416058|XP_029722188.1|AEAL	LOC120776722|XP_039963570.1|BTRY
OG0006801	LOC115263092|XP_029721870.1|AEAL, LOC115263226|XP_029722081.1|AEAL	LOC120775259|XP_039961274.1|BTRY
OG0006802	LOC109424173|XP_019554808.1|AEAL	LOC120771269|XP_039955124.1|BTRY
OG0006803	LOC109430809|XP_029722130.1|AEAL	LOC120771268|XP_039955122.1|BTRY
OG0006804	LOC109430834|XP_019562468.1|AEAL, LOC109424152|XP_029722046.1|AEAL	LOC120776335|XP_039962807.1|BTRY
OG0006805	LOC109430832|XP_029722021.1|AEAL	LOC120770888|XP_039954465.1|BTRY
OG0006806	LOC109430889|XP_029721983.1|AEAL	LOC120777025|XP_039964071.1|BTRY
OG0006807	LOC115263151|XP_029721934.1|AEAL, LOC109431739|XP_029721938.1|AEAL	LOC120780062|XP_039968262.1|BTRY
OG0006808	LOC109430916|XP_029721936.1|AEAL	LOC120771216|XP_039955052.1|BTRY
OG0006809	LOC109431614|XP_019563392.2|AEAL	LOC120776730|XP_039963589.1|BTRY
OG0006810	LOC109430917|XP_029730393.1|AEAL	LOC120779140|XP_039967279.1|BTRY
OG0006811	LOC109431620|XP_019563396.2|AEAL	LOC120777864|XP_039965349.1|BTRY
OG0006812	LOC109431672|XP_019563471.1|AEAL	LOC120777535|XP_039964851.1|BTRY
OG0006813	LOC109430952|XP_019562613.1|AEAL	LOC120781267|XP_039969383.1|BTRY
OG0006814	LOC109398023|XP_019525915.2|AEAL	LOC120776892|XP_039963883.1|BTRY
OG0006815	LOC109398004|XP_029730630.1|AEAL	LOC120776806|XP_039963736.1|BTRY
OG0006816	LOC109431646|XP_029730627.1|AEAL	LOC120778471|XP_039966216.1|BTRY
OG0006817	LOC109426268|XP_019557285.2|AEAL	LOC120777461|XP_039964718.1|BTRY
OG0006818	LOC109398094|XP_029730570.1|AEAL, LOC109426278|XP_029714139.1|AEAL	LOC120778455|XP_039966184.1|BTRY
OG0006819	LOC115267593|XP_029730546.1|AEAL	LOC120776472|XP_039963079.1|BTRY
OG0006820	LOC115254187|XP_029730543.1|AEAL, LOC109398016|XP_019525901.2|AEAL	LOC120778826|XP_039966769.1|BTRY
OG0006821	LOC109399475|XP_019527464.2|AEAL	LOC120776100|XP_039962523.1|BTRY
OG0006823	LOC109398039|XP_019525939.1|AEAL	LOC120772632|XP_039957288.1|BTRY
OG0006824	LOC115254003|XP_029714082.1|AEAL, LOC109399511|XP_019527502.1|AEAL	LOC120772639|XP_039957296.1|BTRY
OG0006826	LOC109404376|XP_029735658.1|AEAL	LOC120778879|XP_039966856.1|BTRY
OG0006827	LOC109408670|XP_029735819.1|AEAL, LOC109403076|XP_019531358.2|AEAL	LOC120766312|XP_039947664.1|BTRY
OG0006828	LOC109403057|XP_029735842.1|AEAL	LOC120767362|XP_039949267.1|BTRY
OG0006829	LOC115266751|XP_029729163.1|AEAL, LOC109420842|XP_019550857.1|AEAL	LOC120778600|XP_039966407.1|BTRY
OG0006830	LOC109412540|XP_029735912.1|AEAL, LOC109420844|XP_029729165.1|AEAL	LOC120777789|XP_039965248.1|BTRY
OG0006831	LOC109401024|XP_019529052.2|AEAL	LOC120778257|XP_039965961.1|BTRY
OG0006832	LOC109420874|XP_019550915.1|AEAL	LOC120778107|XP_039965744.1|BTRY
OG0006833	LOC109401001|XP_029735958.1|AEAL	LOC120778946|XP_039966942.1|BTRY
OG0006834	LOC109422464|XP_019552790.2|AEAL, LOC109428687|XP_019560044.2|AEAL	LOC120777268|XP_039964406.1|BTRY
OG0006835	LOC109428639|XP_029735980.1|AEAL	LOC120777218|XP_039964329.1|BTRY
OG0006836	LOC109428644|XP_029735992.1|AEAL, LOC109422490|XP_029721599.1|AEAL	LOC120777568|XP_039964901.1|BTRY
OG0006837	LOC109428652|XP_019560000.2|AEAL	LOC120777312|XP_039964485.1|BTRY
OG0006838	LOC109428654|XP_019560004.1|AEAL	LOC120778655|XP_039966506.1|BTRY
OG0006839	LOC109428657|XP_029735997.1|AEAL	LOC120778445|XP_039966169.1|BTRY
OG0006840	LOC109424281|XP_029735631.1|AEAL	LOC120777010|XP_039964045.1|BTRY
OG0006841	LOC115270167|XP_029735265.1|AEAL	LOC120777529|XP_039964845.1|BTRY
OG0006842	LOC109424254|XP_029735308.1|AEAL	LOC120778876|XP_039966854.1|BTRY
OG0006843	LOC109408577|XP_019537447.2|AEAL, LOC109423861|XP_019554443.2|AEAL	LOC120775023|XP_039960913.1|BTRY
OG0006844	LOC109423860|XP_019554442.2|AEAL	LOC120782520|XP_039970763.1|BTRY
OG0006845	LOC109430625|XP_019562257.2|AEAL, LOC109423769|XP_029735499.1|AEAL	LOC120777428|XP_039964668.1|BTRY
OG0006846	LOC109423766|XP_029735507.1|AEAL	LOC120777875|XP_039965367.1|BTRY
OG0006847	LOC109430633|XP_019562270.2|AEAL	LOC120777603|XP_039964975.1|BTRY
OG0006848	LOC109423744|XP_029735561.1|AEAL	LOC120772030|XP_039956334.1|BTRY
OG0006849	LOC109423720|XP_019554251.2|AEAL	LOC120777688|XP_039965096.1|BTRY
OG0006850	LOC109423718|XP_019554249.1|AEAL	LOC120778492|XP_039966252.1|BTRY
OG0006851	LOC109423717|XP_019554247.2|AEAL	LOC120778850|XP_039966810.1|BTRY
OG0006852	LOC109408244|XP_029728725.1|AEAL	LOC120771311|XP_039955180.1|BTRY
OG0006853	LOC109411124|XP_019540123.2|AEAL	LOC120777780|XP_039965235.1|BTRY
OG0006854	LOC109411132|XP_029728775.1|AEAL, LOC109408197|XP_019536981.1|AEAL	LOC120772289|XP_039956733.1|BTRY
OG0006855	LOC109411146|XP_029728780.1|AEAL	LOC120779136|XP_039967274.1|BTRY
OG0006856	LOC109408212|XP_019537004.1|AEAL	LOC120770357|XP_039953699.1|BTRY
OG0006857	LOC109411153|XP_029728791.1|AEAL	LOC120772090|XP_039956427.1|BTRY
OG0006858	LOC109411160|XP_019540180.2|AEAL	LOC120777523|XP_039964825.1|BTRY
