Orthogroup	AEAL.longest_only	CQUI.longest_only
OG0008466	LOC109408578|XP_029735301.1|AEAL	LOC6035476|XP_038120208.1|CQUI
OG0008469	LOC109426398|XP_029730634.1|AEAL	LOC6040024|XP_001849499.2|CQUI
OG0008470	LOC115268986|XP_029733133.1|AEAL, LOC109408660|XP_029726356.1|AEAL	LOC6031156|XP_001841999.1|CQUI
OG0008473	LOC109622450|XP_019932336.2|AEAL	LOC6037483|XP_038122186.1|CQUI
OG0008527	LOC115256352|XP_029710547.1|AEAL, LOC109431091|XP_029710798.1|AEAL	LOC6052104|XP_038122555.1|CQUI
OG0008528	LOC109412261|XP_019541457.1|AEAL	LOC6054813|XP_001870995.1|CQUI
OG0008529	LOC109422167|XP_019552353.2|AEAL, LOC109428458|XP_019559767.2|AEAL	LOC6054175|XP_038104745.1|CQUI
OG0008530	LOC109398797|XP_019526753.1|AEAL	LOC6052655|XP_038108115.1|CQUI
OG0008531	LOC109422140|XP_029733205.1|AEAL, LOC115260348|XP_029717141.1|AEAL	LOC6041278|XP_038104550.1|CQUI
OG0008532	LOC109421960|XP_019552142.2|AEAL, LOC115256719|XP_029711517.1|AEAL	LOC119771108|XP_038122430.1|CQUI
OG0008533	LOC109427395|XP_019558484.2|AEAL, LOC115256605|XP_029711272.1|AEAL	LOC6040452|XP_038110982.1|CQUI, LOC119765013|XP_038106725.1|CQUI
OG0008533	LOC109397490|XP_019525332.2|AEAL, LOC115256642|XP_029711342.1|AEAL, LOC115255752|XP_029709736.1|AEAL, LOC109427398|XP_019558487.2|AEAL, LOC115255753|XP_029709737.1|AEAL, LOC109427400|XP_029709735.1|AEAL, LOC109410119|XP_019539195.2|AEAL, LOC115255754|XP_029709738.1|AEAL, LOC109427397|XP_019558486.2|AEAL, LOC109402059|XP_019530205.2|AEAL	LOC6040448|XP_001849838.2|CQUI, LOC6042709|XP_038115323.1|CQUI, LOC119770657|XP_038121886.1|CQUI, LOC6040449|XP_001849839.2|CQUI, LOC6040450|XP_038111040.1|CQUI
OG0008534	LOC109412994|XP_019542201.2|AEAL	LOC6053847|XP_038122438.1|CQUI
OG0008535	LOC115260728|XP_029717844.1|AEAL, LOC109427689|XP_029728062.1|AEAL	LOC6034439|XP_038104626.1|CQUI
OG0008537	LOC109431513|XP_019563287.2|AEAL, LOC109415597|XP_029717879.1|AEAL	LOC6034495|XP_038111255.1|CQUI
OG0008539	LOC115254366|XP_029707710.1|AEAL, LOC109400065|XP_019528078.2|AEAL	LOC6039612|XP_001849186.2|CQUI
OG0008539	LOC109621454|XP_019931039.2|AEAL, LOC115267998|XP_029731737.1|AEAL	LOC6051087|XP_001867566.2|CQUI
OG0008543	LOC109406203|XP_019534802.1|AEAL	LOC6033938|XP_001844327.2|CQUI, LOC6033937|XP_001844326.2|CQUI, LOC6033936|XP_001844325.2|CQUI
OG0008543	LOC109408133|XP_019536911.1|AEAL, LOC109419023|XP_019548786.2|AEAL, LOC115266921|XP_029729435.1|AEAL, LOC109408131|XP_029715522.1|AEAL, LOC109398392|XP_019526282.2|AEAL, LOC109409426|XP_019538413.2|AEAL, LOC115259161|XP_029715534.1|AEAL, LOC109419016|XP_019548779.2|AEAL, LOC109408134|XP_029715533.1|AEAL, LOC109419020|XP_019548783.2|AEAL, LOC115259156|XP_029715529.1|AEAL, LOC109406193|XP_019534793.1|AEAL	LOC6033934|XP_001844323.2|CQUI, LOC6033933|XP_001844322.2|CQUI, LOC6033932|XP_001844321.2|CQUI
OG0008545	LOC109423356|XP_019553865.2|AEAL	LOC6051672|XP_038115051.1|CQUI
OG0008547	LOC109407778|XP_019536499.2|AEAL	LOC6048619|XP_001865518.1|CQUI
OG0008548	LOC109426579|XP_029725605.1|AEAL, LOC109410522|XP_029725606.1|AEAL	LOC6044641|XP_001862122.2|CQUI
OG0008549	LOC109426770|XP_019557851.2|AEAL	LOC119769402|XP_038117522.1|CQUI
OG0008551	LOC115269243|XP_029733645.1|AEAL, LOC109403097|XP_029725118.1|AEAL	LOC6034632|XP_038120126.1|CQUI
OG0008552	LOC109420867|XP_019550893.2|AEAL	LOC6048153|XP_038121469.1|CQUI
OG0008553	LOC109423741|XP_019554280.2|AEAL, LOC109414248|XP_019543603.2|AEAL	LOC6053982|XP_038120622.1|CQUI
OG0008559	LOC109412709|XP_019541870.1|AEAL	LOC6052374|XP_038109401.1|CQUI, LOC119766932|XP_038109402.1|CQUI
OG0008559	LOC109424210|XP_019554841.1|AEAL, LOC109405886|XP_019534488.2|AEAL, LOC115258679|XP_029714860.1|AEAL, LOC109407216|XP_019535750.2|AEAL, LOC109405887|XP_019534489.1|AEAL, LOC109405885|XP_029715070.1|AEAL, LOC109407215|XP_019535748.1|AEAL, LOC115258792|XP_029715072.1|AEAL, LOC115258761|XP_029715017.1|AEAL	LOC119766933|XP_038109403.1|CQUI
OG0008560	LOC109405896|XP_029715267.1|AEAL	LOC6031232|XP_038107830.1|CQUI
OG0008561	LOC115255331|XP_029709202.1|AEAL, LOC109417557|XP_019547176.2|AEAL, LOC115255377|XP_029709280.1|AEAL	LOC6042871|XP_001870852.2|CQUI
OG0008562	LOC109427452|XP_029708469.1|AEAL	LOC6043014|XP_038108763.1|CQUI
OG0008563	LOC109428064|XP_019559288.2|AEAL	LOC119767737|XP_038113025.1|CQUI
OG0008564	LOC109409190|XP_029727082.1|AEAL	LOC6045771|XP_038113608.1|CQUI
OG0008567	LOC109429547|XP_019561069.2|AEAL, LOC109429910|XP_019561463.2|AEAL	LOC6036318|XP_001846382.2|CQUI
OG0008568	LOC109428089|XP_029720203.1|AEAL, LOC109418314|XP_029720021.1|AEAL, LOC115262116|XP_029720011.1|AEAL, LOC109428088|XP_029720209.1|AEAL, LOC109410481|XP_019539584.2|AEAL, LOC109418283|XP_019547992.2|AEAL, LOC115262033|XP_029719827.1|AEAL, LOC109400914|XP_019528949.2|AEAL, LOC115254047|XP_029717483.1|AEAL, LOC115260635|XP_029717562.1|AEAL, LOC109422832|XP_029717484.1|AEAL, LOC109428924|XP_029730822.1|AEAL, LOC109408717|XP_029730843.1|AEAL	LOC6033400|XP_001843855.2|CQUI, LOC6048707|XP_038115682.1|CQUI, LOC6048716|XP_001869458.2|CQUI, LOC6036874|XP_038114012.1|CQUI, LOC6036875|XP_001846856.2|CQUI
OG0008570	LOC109419222|XP_029723309.1|AEAL	LOC6042225|XP_038121119.1|CQUI
OG0008571	LOC109425041|XP_019555787.2|AEAL	LOC6040344|XP_001849748.2|CQUI
OG0008574	LOC115266713|XP_029729103.1|AEAL, LOC109423801|XP_019554382.2|AEAL, LOC109415330|XP_019544759.2|AEAL	LOC6038146|XP_001847980.2|CQUI
OG0008576	LOC109409549|XP_029731963.1|AEAL	LOC6046875|XP_001863999.2|CQUI
OG0008578	LOC109422755|XP_019553179.2|AEAL, LOC115266090|XP_029727878.1|AEAL	LOC6039509|XP_038114740.1|CQUI
OG0008579	LOC109401774|XP_019529930.1|AEAL	LOC119770741|XP_038122088.1|CQUI
OG0008581	LOC109416175|XP_019545701.2|AEAL, LOC109404984|XP_019533516.2|AEAL	LOC6041862|XP_001851065.1|CQUI
OG0008582	LOC109404961|XP_029718394.1|AEAL	LOC119770747|XP_038122125.1|CQUI
OG0008585	LOC109404234|XP_019532611.1|AEAL	LOC6047913|XP_038119430.1|CQUI
OG0008589	LOC109428799|XP_019560197.2|AEAL	LOC6033764|XP_001844175.2|CQUI
OG0008590	LOC109409868|XP_019538923.2|AEAL	LOC6032288|XP_038113368.1|CQUI
OG0008591	LOC115267880|XP_029731330.1|AEAL, LOC109408333|XP_019537162.2|AEAL, LOC109411244|XP_019540305.2|AEAL	LOC6044269|XP_038112338.1|CQUI
OG0008591	LOC115262618|XP_029720875.1|AEAL, LOC115258788|XP_029715063.1|AEAL, LOC115257014|XP_029712114.1|AEAL, LOC109424122|XP_029733335.1|AEAL	LOC119769185|XP_038117021.1|CQUI, LOC119768970|XP_038116743.1|CQUI
OG0008592	LOC109431583|XP_029731501.1|AEAL	LOC6054437|XP_038113360.1|CQUI
OG0008597	LOC109432827|XP_019564717.1|AEAL	LOC6046209|XP_001863438.2|CQUI
OG0008600	LOC109405930|XP_019534522.2|AEAL	LOC6034800|XP_001845072.2|CQUI
OG0008607	LOC115257603|XP_029713263.1|AEAL	LOC6037976|XP_001847826.2|CQUI
OG0008677	LOC115269616|XP_029734306.1|AEAL	LOC6051117|XP_001867601.2|CQUI
OG0008678	LOC109424788|XP_029723551.1|AEAL	LOC6035203|XP_001845432.2|CQUI
OG0008678	LOC109403203|XP_019531503.2|AEAL	LOC6046560|XP_038120032.1|CQUI
OG0008678	LOC109404557|XP_019533000.2|AEAL, LOC109400615|XP_029712628.1|AEAL, LOC115267258|XP_029730020.1|AEAL, LOC115265042|XP_029725101.1|AEAL	LOC6041094|XP_001850401.2|CQUI
OG0008678	LOC109402744|XP_019531001.2|AEAL	LOC6052211|XP_038121305.1|CQUI
OG0008678	LOC115256511|XP_029711053.1|AEAL, LOC115256483|XP_029710996.1|AEAL	LOC6044776|XP_001862235.2|CQUI, LOC6044777|XP_001862236.2|CQUI
OG0008678	LOC109415079|XP_019544498.2|AEAL	LOC6032764|XP_001843304.2|CQUI
OG0008679	LOC109432919|XP_019564827.2|AEAL, LOC115270987|XP_029736217.1|AEAL	LOC119765129|XP_038104236.1|CQUI
OG0008680	LOC109402252|XP_019530448.2|AEAL	LOC6036882|XP_038105428.1|CQUI
OG0008681	LOC109412993|XP_029729997.1|AEAL	LOC6053908|XP_038105175.1|CQUI
OG0008682	LOC115260660|XP_029717662.1|AEAL, LOC109412949|XP_029717708.1|AEAL	LOC6045351|XP_038105926.1|CQUI
OG0008684	LOC115260742|XP_029717896.1|AEAL	LOC119765619|XP_038105815.1|CQUI
OG0008686	LOC109416060|XP_019545567.2|AEAL	LOC6032082|XP_038105986.1|CQUI
OG0008687	LOC109408514|XP_019537389.2|AEAL	LOC6030976|XP_001841830.1|CQUI
OG0008690	LOC109621956|XP_029724958.1|AEAL, LOC109415047|XP_029724915.1|AEAL, LOC115267274|XP_029730043.1|AEAL	LOC6041500|XP_038111145.1|CQUI
OG0008693	LOC109432565|XP_029726848.1|AEAL, LOC109421397|XP_019551417.1|AEAL, LOC109421398|XP_019551418.2|AEAL, LOC109432495|XP_019564372.1|AEAL, LOC109432491|XP_029726845.1|AEAL, LOC109421453|XP_029727602.1|AEAL, LOC109432509|XP_029726844.1|AEAL, LOC109421454|XP_029727601.1|AEAL, LOC109432508|XP_019564384.2|AEAL, LOC109432497|XP_019564374.2|AEAL, LOC109432500|XP_019564376.1|AEAL, LOC109432503|XP_019564380.1|AEAL, LOC109432510|XP_029727600.1|AEAL	LOC6054622|XP_001870510.1|CQUI
OG0008694	LOC109402922|XP_019531210.2|AEAL, LOC109431762|XP_019563578.2|AEAL	LOC6051675|XP_001868074.2|CQUI
OG0008696	LOC109400184|XP_019528198.2|AEAL	LOC6039387|XP_038121844.1|CQUI
OG0008697	LOC115253918|XP_029718870.1|AEAL	LOC6035820|XP_038115170.1|CQUI
OG0008699	LOC109431320|XP_019563085.1|AEAL, LOC109432022|XP_019563871.1|AEAL	LOC6036899|XP_001846875.2|CQUI
OG0008701	LOC115270967|XP_029736201.1|AEAL, LOC109411565|XP_019540648.2|AEAL	LOC6047092|XP_038111925.1|CQUI
OG0008702	LOC115268103|XP_029731985.1|AEAL	LOC6034219|XP_038106173.1|CQUI
OG0008703	LOC109425774|XP_019556642.2|AEAL	LOC6040564|XP_001849944.2|CQUI
OG0008706	LOC109425011|XP_019555744.2|AEAL	LOC6034971|XP_038120456.1|CQUI
OG0008721	LOC115269509|XP_029734150.1|AEAL	LOC6054736|XP_038122413.1|CQUI
OG0008804	LOC115269412|XP_029733983.1|AEAL, LOC109428795|XP_019560190.1|AEAL, LOC109397771|XP_019525634.2|AEAL, LOC109397644|XP_019525479.2|AEAL, LOC115271008|XP_029736260.1|AEAL, LOC109429608|XP_019561146.2|AEAL, LOC109408537|XP_019537404.2|AEAL, LOC109429601|XP_019561140.2|AEAL, LOC109408535|XP_019537403.2|AEAL, LOC109408533|XP_019537397.2|AEAL, LOC109429611|XP_019561149.2|AEAL, LOC109432597|XP_019564486.2|AEAL, LOC109422136|XP_029712535.1|AEAL, LOC109422133|XP_019552316.1|AEAL	LOC6033775|XP_001844181.2|CQUI
OG0008805	LOC115256895|XP_029711890.1|AEAL, LOC109421986|XP_019552164.2|AEAL	LOC6045261|XP_038105490.1|CQUI
OG0008810	LOC115263418|XP_029722568.1|AEAL, LOC109429998|XP_029722569.1|AEAL	LOC6040695|XP_001850050.2|CQUI
OG0008810	LOC109430008|XP_029722550.1|AEAL, LOC109429999|XP_029722551.1|AEAL, LOC115263404|XP_029722549.1|AEAL, LOC109416379|XP_019545964.2|AEAL	LOC6040693|XP_001850048.2|CQUI
OG0008810	LOC109430010|XP_019561566.2|AEAL, LOC109416399|XP_019545982.2|AEAL, LOC115263407|XP_029722554.1|AEAL, LOC115263419|XP_029722570.1|AEAL	LOC6040696|XP_038104536.1|CQUI, LOC6040697|XP_038104232.1|CQUI, LOC6040698|XP_038104835.1|CQUI, LOC6040699|XP_038104639.1|CQUI
OG0008814	LOC109423347|XP_019553845.2|AEAL	LOC6043929|XP_001861512.1|CQUI
OG0008815	LOC109622111|XP_029733476.1|AEAL	LOC6039264|XP_038120605.1|CQUI
OG0008816	LOC109426589|XP_029725609.1|AEAL	LOC6051412|XP_038120903.1|CQUI
OG0008818	LOC109430243|XP_019932571.2|AEAL, LOC109424255|XP_019554883.2|AEAL, LOC109424258|XP_019554887.2|AEAL, LOC109428722|XP_029714079.1|AEAL, LOC109424257|XP_029735267.1|AEAL, LOC115269854|XP_029734499.1|AEAL, LOC109424256|XP_019554884.2|AEAL, LOC109428726|XP_019560097.2|AEAL, LOC115270169|XP_029735268.1|AEAL	LOC119769251|XP_038117115.1|CQUI, LOC6049588|XP_038117114.1|CQUI
OG0008818	LOC109424259|XP_029735266.1|AEAL, LOC115270181|XP_029735286.1|AEAL, LOC109428723|XP_019560093.2|AEAL	LOC6053343|XP_001869450.2|CQUI
OG0008821	LOC109414223|XP_019543911.2|AEAL	LOC6044536|XP_001862040.2|CQUI
OG0008822	LOC109420628|XP_029708709.1|AEAL	LOC6043219|XP_001857706.1|CQUI
OG0008823	LOC109426998|XP_019558103.2|AEAL	LOC6039751|XP_001849300.1|CQUI
OG0008824	LOC109425593|XP_029729648.1|AEAL, LOC109411277|XP_019540352.2|AEAL	LOC119768595|XP_038114618.1|CQUI
OG0008827	LOC109405779|XP_029724150.1|AEAL, LOC115264713|XP_029724588.1|AEAL	LOC6031458|XP_038113172.1|CQUI
OG0008827	LOC109399646|XP_029724191.1|AEAL, LOC115253861|XP_029724587.1|AEAL	LOC6031456|XP_038114155.1|CQUI
OG0008828	LOC109433671|XP_019565670.2|AEAL, LOC115267809|XP_029731027.1|AEAL, LOC109397010|XP_019524877.2|AEAL, LOC109396997|XP_029731029.1|AEAL, LOC109432251|XP_029730677.1|AEAL, LOC115268263|XP_029732169.1|AEAL, LOC109432232|XP_029730678.1|AEAL, LOC109397011|XP_019524878.2|AEAL, LOC109396996|XP_019524861.2|AEAL	LOC6034666|XP_001844954.2|CQUI, LOC6034665|XP_001844953.2|CQUI
OG0008836	LOC109417766|XP_029709108.1|AEAL	LOC6048993|XP_001865827.1|CQUI
OG0008983	LOC109409696|XP_019538721.2|AEAL	LOC6048039|XP_038116606.1|CQUI
OG0008984	LOC115265355|XP_029725916.1|AEAL	LOC119768816|XP_038116061.1|CQUI
OG0008984	LOC115265354|XP_029725915.1|AEAL, LOC115265344|XP_029725875.1|AEAL	LOC119768815|XP_038116057.1|CQUI
OG0008986	LOC115257373|XP_029712750.1|AEAL	LOC6032964|XP_001843480.2|CQUI
OG0008987	LOC109407297|XP_019535840.1|AEAL, LOC109414299|XP_019543659.1|AEAL	LOC6031249|XP_038108151.1|CQUI
OG0008989	LOC109406526|XP_019535165.2|AEAL, LOC109429673|XP_019561224.2|AEAL	LOC119766607|XP_038107444.1|CQUI
OG0008991	LOC109421107|XP_019551129.2|AEAL, LOC115258198|XP_029714124.1|AEAL	LOC6054183|XP_038121407.1|CQUI
OG0008998	LOC115264417|XP_029723942.1|AEAL, LOC115265378|XP_029726064.1|AEAL, LOC115267854|XP_029731261.1|AEAL, LOC115260722|XP_029717816.1|AEAL, LOC109419927|XP_019549745.1|AEAL, LOC115254960|XP_029708511.1|AEAL, LOC109622914|XP_029727173.1|AEAL, LOC109407714|XP_019536412.1|AEAL, LOC109401747|XP_029726062.1|AEAL, LOC115265360|XP_029725944.1|AEAL, LOC109419911|XP_019549738.1|AEAL, LOC109432869|XP_029723939.1|AEAL, LOC115256435|XP_029710869.1|AEAL, LOC109408685|XP_019537595.2|AEAL, LOC115263756|XP_029722949.1|AEAL, LOC115265503|XP_029726787.1|AEAL, LOC115264298|XP_029723830.1|AEAL, LOC115257872|XP_029713692.1|AEAL, LOC115257867|XP_029713685.1|AEAL	LOC119765523|XP_038105469.1|CQUI, LOC119769720|XP_038119109.1|CQUI
OG0009001	LOC109415217|XP_019544652.2|AEAL	LOC119765270|XP_038104724.1|CQUI
OG0009218	LOC115254105|XP_029722192.1|AEAL, LOC109407389|XP_019535942.2|AEAL, LOC109416002|XP_019545522.2|AEAL, LOC109400775|XP_029732184.1|AEAL, LOC109403838|XP_019532281.2|AEAL, LOC109406235|XP_029732507.1|AEAL, LOC115264361|XP_029723880.1|AEAL	LOC6035491|XP_038117123.1|CQUI, LOC119769836|XP_038119460.1|CQUI, LOC119769741|XP_038119184.1|CQUI
OG0009218	LOC109397831|XP_029709629.1|AEAL, LOC109405372|XP_019533970.2|AEAL	LOC6038200|XP_038104429.1|CQUI
OG0009219	LOC115253762|XP_029733415.1|AEAL	LOC6040430|XP_038105172.1|CQUI
OG0009220	LOC115269549|XP_029734194.1|AEAL, LOC109432960|XP_029734235.1|AEAL	LOC6039044|XP_001848722.2|CQUI
OG0009223	LOC109423540|XP_019554069.2|AEAL	LOC6039599|XP_001849178.2|CQUI, LOC6046665|XP_038118079.1|CQUI, LOC6039607|XP_001849179.1|CQUI, LOC6032927|XP_038111346.1|CQUI
OG0009223	LOC109397138|XP_029716300.1|AEAL, LOC109400729|XP_029716305.1|AEAL	LOC6037337|XP_001847261.1|CQUI
OG0009225	LOC109622250|XP_029728118.1|AEAL, LOC109414432|XP_029728302.1|AEAL	LOC6048641|XP_038110068.1|CQUI
OG0009226	LOC109622874|XP_019932884.1|AEAL	LOC119766996|XP_038109927.1|CQUI
OG0009227	LOC109400991|XP_029713146.1|AEAL, LOC115257456|XP_029712915.1|AEAL	LOC119770269|XP_038120751.1|CQUI
OG0009230	LOC109427879|XP_029720745.1|AEAL	LOC6044238|XP_038109509.1|CQUI
OG0009233	LOC109433277|XP_029719192.1|AEAL	LOC6050136|XP_038121517.1|CQUI
OG0009233	LOC109622083|XP_019931866.2|AEAL	LOC6050132|XP_001866790.2|CQUI, LOC6053557|XP_001869618.2|CQUI
OG0009233	LOC109622081|XP_019931864.2|AEAL	LOC6050133|XP_038121516.1|CQUI
OG0009234	LOC109428883|XP_019560267.2|AEAL	LOC6034220|XP_001844573.2|CQUI
OG0009235	ND5|YP_194918.1|AEAL	ND5|YP_003934129.1|CQUI
OG0009240	LOC115261302|XP_029718560.1|AEAL, LOC109433435|XP_019565408.2|AEAL	LOC6032821|XP_001843358.1|CQUI
OG0009555	LOC109406979|XP_029708043.1|AEAL, LOC109397874|XP_029710975.1|AEAL, LOC109406980|XP_029711465.1|AEAL, LOC109397886|XP_029708042.1|AEAL, LOC109406990|XP_019535558.2|AEAL, LOC109406987|XP_019535555.2|AEAL, LOC109397888|XP_019525773.2|AEAL, LOC109397887|XP_029708047.1|AEAL, LOC109406981|XP_019535548.2|AEAL	LOC6050125|XP_001866782.2|CQUI
OG0009555	LOC109432380|XP_019564284.2|AEAL	LOC6052205|XP_001868504.2|CQUI
OG0009555	LOC115269528|XP_029734175.1|AEAL	LOC6047984|XP_038105010.1|CQUI
OG0009555	LOC109428384|XP_019559652.2|AEAL, LOC109428385|XP_019559654.2|AEAL	LOC6031239|XP_001842069.2|CQUI
OG0009556	LOC115260518|XP_029717293.1|AEAL, LOC109422762|XP_029717304.1|AEAL, LOC115260520|XP_029717295.1|AEAL	LOC6035164|XP_001845395.2|CQUI
OG0009557	LOC109412133|XP_029718075.1|AEAL	LOC119765662|XP_038105971.1|CQUI
OG0009558	LOC109418777|XP_019548555.2|AEAL, LOC115260477|XP_029717279.1|AEAL, LOC109622077|XP_029733354.1|AEAL, LOC109413937|XP_029713787.1|AEAL, LOC115253519|XP_019543215.2|AEAL	LOC6046273|XP_001863499.2|CQUI, LOC6046270|XP_038122152.1|CQUI, LOC6046272|XP_038119018.1|CQUI, LOC6042550|XP_038121930.1|CQUI, LOC6042551|XP_001852017.2|CQUI, LOC6042552|XP_038116766.1|CQUI, LOC6043087|XP_038106974.1|CQUI
OG0009558	LOC109407301|XP_029714515.1|AEAL	LOC6052103|XP_001868425.2|CQUI
OG0009558	LOC109423696|XP_029734424.1|AEAL, LOC109430571|XP_029719592.1|AEAL	LOC6038203|XP_038122493.1|CQUI
OG0009559	LOC109432669|XP_019564584.2|AEAL, LOC115268226|XP_029732142.1|AEAL	LOC6031703|XP_001842433.2|CQUI
OG0009559	LOC109421525|XP_019551582.2|AEAL, LOC109421483|XP_019551523.2|AEAL	LOC6051225|XP_001867700.2|CQUI
OG0009559	LOC109426052|XP_019557039.2|AEAL	LOC6035857|XP_001845974.2|CQUI
OG0009559	LOC109425889|XP_019556813.2|AEAL, LOC109425974|XP_019556937.2|AEAL, LOC109425973|XP_019556936.2|AEAL, LOC115268086|XP_029731964.1|AEAL	LOC6036550|XP_038117531.1|CQUI
OG0009561	LOC109410595|XP_019539663.2|AEAL	LOC6040977|XP_001850297.2|CQUI
OG0009561	LOC109414404|XP_019543755.2|AEAL, LOC115268305|XP_029732197.1|AEAL, LOC109410590|XP_019539659.2|AEAL	LOC6036756|XP_001846754.2|CQUI
OG0009561	LOC109410591|XP_019539660.2|AEAL, LOC109414406|XP_019543757.2|AEAL, LOC115268149|XP_029732043.1|AEAL	LOC6036758|XP_001846756.2|CQUI
OG0009566	LOC115269629|XP_029734318.1|AEAL, LOC115264297|XP_029723829.1|AEAL, LOC115263798|XP_029723038.1|AEAL, LOC115260993|XP_029718225.1|AEAL	LOC119766451|XP_038106936.1|CQUI
OG0009920	LOC115257651|XP_029713350.1|AEAL	LOC119768719|XP_038115406.1|CQUI
OG0009920	LOC115268372|XP_029732242.1|AEAL, LOC115266632|XP_029728997.1|AEAL	LOC119770603|XP_038121747.1|CQUI
OG0009921	LOC109409260|XP_019538223.1|AEAL	LOC6043305|XP_001870920.2|CQUI
OG0009921	LOC109415311|XP_019544740.2|AEAL	LOC6048066|XP_038107453.1|CQUI
OG0009921	LOC109431903|XP_029721831.1|AEAL, LOC109409734|XP_029726065.1|AEAL, LOC115253892|XP_029726099.1|AEAL	LOC6032863|XP_038117726.1|CQUI
OG0009924	LOC109418725|XP_019548503.2|AEAL	LOC6043538|XP_038106324.1|CQUI
OG0009926	LOC109398825|XP_029714400.1|AEAL, LOC109429236|XP_029718712.1|AEAL	LOC6033822|XP_038114667.1|CQUI
OG0009929	LOC109406816|XP_019535360.1|AEAL	LOC119766344|XP_038106762.1|CQUI
OG0009934	LOC115253878|XP_029735032.1|AEAL	LOC119769672|XP_038118916.1|CQUI
OG0009936	LOC109409196|XP_029727648.1|AEAL	LOC6050722|XP_001867284.2|CQUI
OG0009936	LOC109421476|XP_029725337.1|AEAL, LOC109421484|XP_019551524.2|AEAL	LOC6054081|XP_038115042.1|CQUI, LOC119770083|XP_038120213.1|CQUI, LOC119770136|XP_038120425.1|CQUI, LOC6032194|XP_001842837.2|CQUI, LOC119767994|XP_038114120.1|CQUI, LOC119770096|XP_038120252.1|CQUI, LOC119765307|XP_038104856.1|CQUI, LOC119770156|XP_038120469.1|CQUI, LOC119768682|XP_038115145.1|CQUI, LOC6051012|XP_038119450.1|CQUI
OG0010262	LOC109421769|XP_019551849.2|AEAL, LOC115264322|XP_029723859.1|AEAL, LOC115267703|XP_029730714.1|AEAL, LOC109401951|XP_019530124.2|AEAL	LOC6031481|XP_038113583.1|CQUI, LOC119767071|XP_038110434.1|CQUI, LOC6052718|XP_038110432.1|CQUI, LOC6032102|XP_038112622.1|CQUI, LOC119765139|XP_038104288.1|CQUI, LOC119771179|XP_038122645.1|CQUI
OG0010263	LOC109427542|XP_029733908.1|AEAL, LOC115256484|XP_029711001.1|AEAL, LOC115256406|XP_029710747.1|AEAL	LOC6047701|XP_001864724.2|CQUI
OG0010263	LOC115256596|XP_029711262.1|AEAL	LOC6040808|XP_001850149.2|CQUI
OG0010263	LOC109406599|XP_019535237.2|AEAL	LOC6040810|XP_001850151.2|CQUI
OG0010263	LOC109402647|XP_019530897.2|AEAL, LOC109406600|XP_029711185.1|AEAL	LOC6040811|XP_001850152.2|CQUI
OG0010264	LOC115261570|XP_029719326.1|AEAL, LOC115269778|XP_029734451.1|AEAL, LOC115268838|XP_029732873.1|AEAL, LOC115261834|XP_029719605.1|AEAL	LOC119767418|XP_038111897.1|CQUI
OG0010265	LOC109407355|XP_019535905.2|AEAL, LOC115254905|XP_029708443.1|AEAL, LOC115255247|XP_029709054.1|AEAL, LOC109417774|XP_019547466.2|AEAL	LOC6047797|XP_001864803.2|CQUI
OG0010266	LOC109422704|XP_019553111.2|AEAL	LOC6043418|XP_038118275.1|CQUI
OG0010266	LOC109424438|XP_029708151.1|AEAL, LOC115254679|XP_029708171.1|AEAL, LOC109424439|XP_029708153.1|AEAL, LOC115254680|XP_029708172.1|AEAL, LOC115264846|XP_029724738.1|AEAL, LOC109422705|XP_029727889.1|AEAL	LOC6048697|XP_038118321.1|CQUI
OG0010267	LOC109419678|XP_029725932.1|AEAL	LOC6044086|XP_038114696.1|CQUI
OG0010270	LOC109424854|XP_029713892.1|AEAL, LOC109412109|XP_019541294.2|AEAL, LOC109426542|XP_019557631.2|AEAL, LOC109398172|XP_029711415.1|AEAL, LOC115268163|XP_029732071.1|AEAL	LOC119769303|XP_038117212.1|CQUI, LOC119770844|XP_038122357.1|CQUI
OG0010270	LOC115269115|XP_029733387.1|AEAL, LOC109403417|XP_019531789.2|AEAL, LOC109406993|XP_029713911.1|AEAL	LOC119769198|XP_038117040.1|CQUI
OG0010271	LOC115254410|XP_029707759.1|AEAL	LOC119770090|XP_038120228.1|CQUI, LOC119769588|XP_038118525.1|CQUI, LOC119765976|XP_038106211.1|CQUI, LOC119770343|XP_038120953.1|CQUI
OG0010271	LOC115266884|XP_029729346.1|AEAL	LOC119769984|XP_038119908.1|CQUI, LOC119767705|XP_038112901.1|CQUI, LOC119769653|XP_038118859.1|CQUI, LOC119766483|XP_038106980.1|CQUI
OG0010606	LOC109430310|XP_029722941.1|AEAL, LOC109430352|XP_019561955.2|AEAL, LOC109412453|XP_019541635.2|AEAL	LOC6052077|XP_001868404.1|CQUI
OG0010606	LOC109430355|XP_019561958.1|AEAL, LOC109412449|XP_019541632.1|AEAL	LOC6052078|XP_001868405.2|CQUI
OG0010607	LOC109398234|XP_029709527.1|AEAL, LOC109398239|XP_019526108.2|AEAL, LOC109419750|XP_029709526.1|AEAL, LOC109398238|XP_019526107.2|AEAL, LOC109419743|XP_029709525.1|AEAL	LOC6041539|XP_001850786.1|CQUI
OG0010607	LOC109413873|XP_019543143.2|AEAL, LOC109408076|XP_019536843.2|AEAL	LOC119769823|XP_038119437.1|CQUI
OG0010608	LOC109429916|XP_029720088.1|AEAL, LOC115266504|XP_029728611.1|AEAL	LOC6036041|XP_038111724.1|CQUI
