Orthogroup	AEAL.longest_only	SLEB.longest_only
OG0006600	LOC109411457|XP_029726036.1|AEAL	LOC115628219|XP_030380069.1|SLEB
OG0006601	LOC109409719|XP_019538755.2|AEAL	LOC115633143|XP_030386411.1|SLEB
OG0006602	LOC109411487|XP_019540554.1|AEAL	LOC115633144|XP_030386413.1|SLEB
OG0006603	LOC109409721|XP_019538757.2|AEAL	LOC115632604|XP_030385689.1|SLEB
OG0006604	LOC109412811|XP_019541967.2|AEAL	LOC115622961|XP_030372967.1|SLEB
OG0006605	LOC109409726|XP_019538765.2|AEAL	LOC115628915|XP_030381038.1|SLEB
OG0006606	LOC109412806|XP_029725264.1|AEAL	LOC115622839|XP_030372778.1|SLEB
OG0006607	LOC109409728|XP_029726061.1|AEAL	LOC115633078|XP_030386312.1|SLEB
OG0006608	LOC109409731|XP_019538772.1|AEAL	LOC115623480|XP_030373709.1|SLEB
OG0006609	LOC109404752|XP_019533226.2|AEAL	LOC115621631|XP_030371191.1|SLEB
OG0006610	LOC109404750|XP_029726137.1|AEAL	LOC115632188|XP_030385092.1|SLEB
OG0006611	LOC109621275|XP_029726148.1|AEAL	LOC115632204|XP_030385113.1|SLEB
OG0006612	LOC109404761|XP_019533243.3|AEAL	LOC115632763|XP_030385871.1|SLEB
OG0006613	LOC109404762|XP_019533244.1|AEAL	LOC115632784|XP_030385895.1|SLEB
OG0006614	LOC109621685|XP_019931364.2|AEAL	LOC115632082|XP_030384902.1|SLEB
OG0006615	LOC109404759|XP_029726154.1|AEAL	LOC115632216|XP_030385134.1|SLEB
OG0006616	LOC109420434|XP_019550318.2|AEAL	LOC115632179|XP_030385073.1|SLEB
OG0006617	LOC109420436|XP_019550320.2|AEAL	LOC115632129|XP_030384995.1|SLEB
OG0006618	LOC109621706|XP_019931399.2|AEAL	LOC115622819|XP_030372752.1|SLEB
OG0006619	LOC109621717|XP_019931415.2|AEAL	LOC115622652|XP_030372521.1|SLEB
OG0006620	LOC109621709|XP_029726173.1|AEAL	LOC115622198|XP_030371950.1|SLEB
OG0006621	LOC109621712|XP_019931408.1|AEAL	LOC115622534|XP_030372357.1|SLEB
OG0006622	LOC109621272|XP_029726180.1|AEAL	LOC115622623|XP_030372486.1|SLEB
OG0006623	LOC109401226|XP_019529232.3|AEAL, LOC109621887|XP_019931639.2|AEAL	LOC115622890|XP_030372853.1|SLEB
OG0006624	LOC109407816|XP_029726196.1|AEAL	LOC115633847|XP_030387199.1|SLEB
OG0006625	LOC109407819|XP_029726197.1|AEAL	LOC115633853|XP_030387204.1|SLEB
OG0006626	LOC109410006|XP_019539094.2|AEAL	LOC115621136|XP_030370553.1|SLEB
OG0006627	LOC109407813|XP_019536520.1|AEAL	LOC115622573|XP_030372416.1|SLEB
OG0006628	LOC109409972|XP_029726199.1|AEAL	LOC115629866|XP_030382321.1|SLEB
OG0006629	LOC109407726|XP_029726227.1|AEAL	LOC115627737|XP_030379371.1|SLEB
OG0006630	LOC109409659|XP_029726233.1|AEAL	LOC115633885|XP_030387253.1|SLEB
OG0006631	LOC109622566|XP_019932522.1|AEAL	LOC115632890|XP_030386032.1|SLEB
OG0006632	LOC109621284|XP_019932517.2|AEAL	LOC115633732|XP_030387065.1|SLEB
OG0006633	LOC109409553|XP_019538538.1|AEAL	LOC115628262|XP_030380141.1|SLEB
OG0006634	LOC109409503|XP_019538502.2|AEAL	LOC115631054|XP_030383550.1|SLEB
OG0006635	LOC109409482|XP_029726252.1|AEAL	LOC115631907|XP_030384617.1|SLEB
OG0006636	LOC109622522|XP_029726289.1|AEAL, LOC115254041|XP_029716650.1|AEAL	LOC115626739|XP_030378048.1|SLEB
OG0006637	LOC109408903|XP_019537826.3|AEAL, LOC109622401|XP_019932252.2|AEAL	LOC115624675|XP_030375333.1|SLEB
OG0006638	LOC109622503|XP_019932422.2|AEAL	LOC115630710|XP_030383226.1|SLEB
OG0006639	LOC109408749|XP_029726332.1|AEAL	LOC115634388|XP_030387933.1|SLEB
OG0006640	LOC109408472|XP_019537357.2|AEAL	LOC115623323|XP_030373449.1|SLEB
OG0006641	LOC109408373|XP_029726362.1|AEAL	LOC115623908|XP_030374327.1|SLEB
OG0006642	LOC109408343|XP_019537185.2|AEAL	LOC115627958|XP_030379715.1|SLEB
OG0006643	LOC109423566|XP_029727573.1|AEAL	LOC115634039|XP_030387443.1|SLEB
OG0006644	LOC109423363|XP_019553889.2|AEAL	LOC115622856|XP_030372800.1|SLEB
OG0006645	LOC109423353|XP_029726405.1|AEAL	LOC115626198|XP_030377338.1|SLEB
OG0006646	LOC109423349|XP_019553848.2|AEAL	LOC115624617|XP_030375232.1|SLEB
OG0006647	LOC109423331|XP_029726434.1|AEAL	LOC115619937|XP_030368823.1|SLEB
OG0006648	LOC109423313|XP_019553791.2|AEAL	LOC115622352|XP_030372126.1|SLEB
OG0006649	LOC109423304|XP_019553777.2|AEAL	LOC115628302|XP_030380213.1|SLEB
OG0006650	LOC109423294|XP_029726465.1|AEAL	LOC115634645|XP_030388362.1|SLEB
OG0006651	LOC109623134|XP_019933174.2|AEAL	LOC115633065|XP_030386289.1|SLEB
OG0006652	LOC109623133|XP_029726482.1|AEAL	LOC115622855|XP_030372799.1|SLEB
OG0006653	LOC109623115|XP_019933144.2|AEAL	LOC115633036|XP_030386240.1|SLEB
OG0006654	LOC109623112|XP_019933140.2|AEAL	LOC115622670|XP_030372544.1|SLEB
OG0006655	LOC109623109|XP_029726510.1|AEAL	LOC115632659|XP_030385750.1|SLEB
OG0006656	LOC109399285|XP_029726528.1|AEAL	LOC115623021|XP_030373053.1|SLEB
OG0006657	LOC109429045|XP_019560424.2|AEAL	LOC115633950|XP_030387328.1|SLEB
OG0006658	LOC109399201|XP_019527184.2|AEAL	LOC115622263|XP_030372024.1|SLEB
OG0006659	LOC109413973|XP_019543251.2|AEAL	LOC115622647|XP_030372515.1|SLEB
OG0006660	LOC109413972|XP_019543250.2|AEAL	LOC115632685|XP_030385780.1|SLEB
OG0006661	LOC109413961|XP_029726581.1|AEAL	LOC115632697|XP_030385794.1|SLEB
OG0006662	LOC109413993|XP_019543265.1|AEAL	LOC115630569|XP_030383046.1|SLEB
OG0006663	LOC109413955|XP_019543229.2|AEAL	LOC115622129|XP_030371842.1|SLEB
OG0006664	LOC109414823|XP_019544205.1|AEAL	LOC115621665|XP_030371234.1|SLEB
OG0006665	LOC109418057|XP_029726649.1|AEAL	LOC115628282|XP_030380172.1|SLEB
OG0006666	LOC109418079|XP_019547797.2|AEAL	LOC115623086|XP_030373156.1|SLEB
OG0006667	LOC109418087|XP_019547806.2|AEAL	LOC115632466|XP_030385487.1|SLEB
OG0006668	LOC109418113|XP_019547847.2|AEAL	LOC115634425|XP_030387992.1|SLEB
OG0006669	LOC109418041|XP_019547749.2|AEAL	LOC115632648|XP_030385738.1|SLEB
OG0006670	LOC109418122|XP_019547855.1|AEAL	LOC115633156|XP_030386426.1|SLEB
OG0006671	LOC109418123|XP_029726759.1|AEAL	LOC115633157|XP_030386427.1|SLEB
OG0006672	LOC109418124|XP_019547860.2|AEAL	LOC115632532|XP_030385589.1|SLEB
OG0006673	LOC109418127|XP_029726771.1|AEAL	LOC115622409|XP_030372202.1|SLEB
OG0006674	LOC109412821|XP_019541981.1|AEAL	LOC115622998|XP_030373017.1|SLEB
OG0006675	LOC109418133|XP_019547880.2|AEAL	LOC115628229|XP_030380092.1|SLEB
OG0006676	LOC109407773|XP_029726699.1|AEAL, LOC109418921|XP_029728014.1|AEAL	LOC115622778|XP_030372696.1|SLEB
OG0006677	LOC109418923|XP_029726696.1|AEAL	LOC115622124|XP_030371835.1|SLEB
OG0006678	LOC109418901|XP_019548671.1|AEAL	LOC115634380|XP_030387924.1|SLEB
OG0006679	LOC109407764|XP_019536485.2|AEAL	LOC115622589|XP_030372444.1|SLEB
OG0006680	LOC109418934|XP_029729316.1|AEAL	LOC115622024|XP_030371743.1|SLEB
OG0006681	LOC109418893|XP_029729313.1|AEAL	LOC115632136|XP_030385009.1|SLEB
OG0006682	LOC109418941|XP_029733610.1|AEAL	LOC115632210|XP_030385125.1|SLEB
OG0006683	LOC109418945|XP_019548710.2|AEAL	LOC115632869|XP_030385993.1|SLEB
OG0006684	LOC109418946|XP_029733600.1|AEAL	LOC115622122|XP_030371834.1|SLEB
OG0006685	LOC109418950|XP_019548714.2|AEAL	LOC115629187|XP_030381442.1|SLEB
OG0006686	LOC109397694|XP_029709772.1|AEAL, LOC109418956|XP_029733581.1|AEAL	LOC115622942|XP_030372932.1|SLEB
OG0006687	LOC109418968|XP_029709781.1|AEAL, LOC115269210|XP_029733574.1|AEAL	LOC115629622|XP_030381980.1|SLEB
OG0006688	LOC109418982|XP_029709792.1|AEAL, LOC109397934|XP_019525823.2|AEAL	LOC115632104|XP_030384946.1|SLEB
OG0006689	LOC109398060|XP_029709855.1|AEAL, LOC115269207|XP_029733541.1|AEAL	LOC115628242|XP_030380115.1|SLEB
OG0006690	LOC109419676|XP_029725896.1|AEAL, LOC109411810|XP_029725930.1|AEAL	LOC115625080|XP_030375831.1|SLEB
OG0006691	LOC109410020|XP_019539104.2|AEAL, LOC109419668|XP_019549448.2|AEAL	LOC115632320|XP_030385285.1|SLEB
OG0006692	LOC109410015|XP_019539100.1|AEAL	LOC115628261|XP_030380140.1|SLEB
OG0006693	LOC109410014|XP_029725869.1|AEAL	LOC115623255|XP_030373384.1|SLEB
OG0006694	LOC109419650|XP_029725849.1|AEAL, LOC115258167|XP_029714078.1|AEAL	LOC115627846|XP_030379563.1|SLEB
OG0006695	LOC109409989|XP_029725834.1|AEAL, LOC109420204|XP_029718026.1|AEAL	LOC115622765|XP_030372681.1|SLEB
OG0006696	LOC109410047|XP_029718038.1|AEAL, LOC115265339|XP_029725832.1|AEAL	LOC115626438|XP_030377673.1|SLEB
OG0006697	LOC109420220|XP_019550093.2|AEAL	LOC115628377|XP_030380318.1|SLEB
OG0006698	LOC109420222|XP_019550099.1|AEAL	LOC115628239|XP_030380112.1|SLEB
OG0006699	LOC115265132|XP_029725232.1|AEAL	LOC115632272|XP_030385212.1|SLEB
OG0006700	LOC109420248|XP_019550132.2|AEAL	LOC115623272|XP_030373411.1|SLEB
OG0006701	LOC109397364|XP_029725768.1|AEAL, LOC115265326|XP_029725749.1|AEAL	LOC115629109|XP_030381298.1|SLEB
OG0006702	LOC109416474|XP_029725681.1|AEAL	LOC115632380|XP_030385366.1|SLEB
OG0006703	LOC109402595|XP_019530841.2|AEAL	LOC115632358|XP_030385334.1|SLEB
OG0006704	LOC109402582|XP_029725707.1|AEAL	LOC115632359|XP_030385335.1|SLEB
OG0006705	LOC109417070|XP_029725724.1|AEAL, LOC115265322|XP_029725737.1|AEAL	LOC115630894|XP_030383351.1|SLEB
OG0006706	LOC109406407|XP_019535042.2|AEAL, LOC109417067|XP_019546731.1|AEAL	LOC115627564|XP_030379150.1|SLEB
OG0006707	LOC109415735|XP_019545207.2|AEAL	LOC115620179|XP_030369167.1|SLEB
OG0006708	LOC109416978|XP_019546641.2|AEAL	LOC115623445|XP_030373655.1|SLEB
OG0006709	LOC109415747|XP_019545233.2|AEAL	LOC115620058|XP_030369058.1|SLEB
OG0006710	LOC109427318|XP_029727497.1|AEAL, LOC109406563|XP_029727498.1|AEAL	LOC115622684|XP_030372567.1|SLEB
OG0006712	LOC109406566|XP_029725592.1|AEAL	LOC115632107|XP_030384951.1|SLEB
OG0006713	LOC109427130|XP_019558235.1|AEAL	LOC115632291|XP_030385244.1|SLEB
OG0006714	LOC109406571|XP_019535219.2|AEAL	LOC115632290|XP_030385243.1|SLEB
OG0006715	LOC109426577|XP_019557655.2|AEAL	LOC115622661|XP_030372532.1|SLEB
OG0006716	LOC109426576|XP_019557654.2|AEAL	LOC115631023|XP_030383498.1|SLEB
OG0006717	LOC109426581|XP_019557660.2|AEAL	LOC115632400|XP_030385394.1|SLEB
OG0006718	LOC109426587|XP_019557664.2|AEAL	LOC115632402|XP_030385397.1|SLEB
OG0006719	LOC109426590|XP_019557667.2|AEAL	LOC115632717|XP_030385822.1|SLEB
OG0006720	LOC109426645|XP_019557715.2|AEAL	LOC115622638|XP_030372506.1|SLEB
OG0006721	LOC109426651|XP_019557720.2|AEAL	LOC115632485|XP_030385522.1|SLEB
OG0006722	LOC109426652|XP_019557721.2|AEAL	LOC115632851|XP_030385969.1|SLEB
OG0006723	LOC109417799|XP_019547515.2|AEAL, LOC109426757|XP_019557837.2|AEAL	LOC115625874|XP_030376949.1|SLEB
OG0006724	LOC109417807|XP_019547525.1|AEAL	LOC115620307|XP_030369351.1|SLEB
OG0006725	LOC109426766|XP_019557848.2|AEAL	LOC115620689|XP_030369918.1|SLEB
OG0006726	LOC109417810|XP_019547527.1|AEAL	LOC115621857|XP_030371535.1|SLEB
OG0006727	LOC109426769|XP_029725484.1|AEAL	LOC115620554|XP_030369700.1|SLEB
OG0006728	LOC109417877|XP_019547614.2|AEAL	LOC115625381|XP_030376277.1|SLEB
OG0006729	LOC109417952|XP_029725395.1|AEAL, LOC109426840|XP_029725385.1|AEAL	LOC115622706|XP_030372599.1|SLEB
OG0006730	LOC109417953|XP_029725394.1|AEAL	LOC115632789|XP_030385904.1|SLEB
OG0006731	LOC109426848|XP_019557945.2|AEAL	LOC115625886|XP_030376965.1|SLEB
OG0006732	LOC109417971|XP_019547661.1|AEAL	LOC115623067|XP_030373121.1|SLEB
OG0006734	LOC109417987|XP_029732378.1|AEAL, LOC109621925|XP_029732388.1|AEAL	LOC115622237|XP_030371994.1|SLEB
OG0006735	LOC109621927|XP_019931679.2|AEAL, LOC109417988|XP_029732381.1|AEAL	LOC115633129|XP_030386391.1|SLEB
OG0006736	LOC109406031|XP_019534640.1|AEAL	LOC115622342|XP_030372114.1|SLEB
OG0006737	LOC109406022|XP_019534625.2|AEAL	LOC115632694|XP_030385791.1|SLEB
OG0006738	LOC109408519|XP_019537423.1|AEAL	LOC115622801|XP_030372730.1|SLEB
OG0006739	LOC109406020|XP_019534623.1|AEAL	LOC115624974|XP_030375686.1|SLEB
OG0006740	LOC109408702|XP_019537645.1|AEAL	LOC115623158|XP_030373232.1|SLEB
OG0006741	LOC109408893|XP_029732439.1|AEAL	LOC115623157|XP_030373230.1|SLEB
OG0006742	LOC109412849|XP_029732449.1|AEAL	LOC115623858|XP_030374263.1|SLEB
OG0006743	LOC109409609|XP_029732365.1|AEAL	LOC115631449|XP_030384054.1|SLEB
OG0006744	LOC109407924|XP_029732314.1|AEAL, LOC109413865|XP_029732322.1|AEAL	LOC115622773|XP_030372688.1|SLEB
OG0006745	LOC109407965|XP_029735102.1|AEAL	LOC115624072|XP_030374519.1|SLEB
OG0006746	LOC109403647|XP_029736183.1|AEAL, LOC115253818|XP_029735094.1|AEAL	LOC115632835|XP_030385950.1|SLEB
OG0006747	LOC109403618|XP_019531984.2|AEAL	LOC115633128|XP_030386390.1|SLEB
OG0006748	LOC109407936|XP_029732303.1|AEAL, LOC109413844|XP_029716771.1|AEAL	LOC115627093|XP_030378505.1|SLEB
OG0006749	LOC109405151|XP_029735203.1|AEAL, LOC109408015|XP_029735256.1|AEAL	LOC115628293|XP_030380199.1|SLEB
OG0006750	LOC109405163|XP_019533730.2|AEAL, LOC109408017|XP_029735254.1|AEAL	LOC115633214|XP_030386460.1|SLEB
OG0006752	LOC109413518|XP_019542749.2|AEAL	LOC115628342|XP_030380266.1|SLEB
OG0006753	LOC109413521|XP_019542750.2|AEAL	LOC115628384|XP_030380328.1|SLEB
OG0006754	LOC109410795|XP_029735170.1|AEAL	LOC115632454|XP_030385466.1|SLEB
OG0006755	LOC109410785|XP_019539860.1|AEAL	LOC115622646|XP_030372514.1|SLEB
OG0006756	LOC109413486|XP_019542712.2|AEAL	LOC115632551|XP_030385626.1|SLEB
OG0006757	LOC109413527|XP_019542753.1|AEAL	LOC115632933|XP_030386086.1|SLEB
OG0006758	LOC109410780|XP_019539858.2|AEAL	LOC115622860|XP_030372804.1|SLEB
OG0006759	LOC109413489|XP_019542715.2|AEAL	LOC115622356|XP_030372131.1|SLEB
OG0006760	LOC109410775|XP_029735040.1|AEAL	LOC115632518|XP_030385571.1|SLEB
OG0006761	LOC109404944|XP_019533443.1|AEAL	LOC115623573|XP_030373830.1|SLEB
OG0006762	LOC109404583|XP_029734918.1|AEAL, LOC109400676|XP_029734867.1|AEAL	LOC115628047|XP_030379851.1|SLEB
OG0006763	LOC109400695|XP_029734847.1|AEAL, LOC115270043|XP_029734852.1|AEAL	LOC115628882|XP_030381002.1|SLEB
OG0006764	LOC109400663|XP_019528692.2|AEAL, LOC115270041|XP_029734851.1|AEAL	LOC115634811|XP_030388583.1|SLEB
OG0006766	LOC109399405|XP_029734837.1|AEAL, LOC115270035|XP_029734838.1|AEAL	LOC115632895|XP_030386045.1|SLEB
OG0006767	LOC109400752|XP_019528794.2|AEAL	LOC115623035|XP_030373073.1|SLEB
OG0006768	LOC109399363|XP_029734827.1|AEAL	LOC115622429|XP_030372226.1|SLEB
OG0006769	LOC109400747|XP_019528787.1|AEAL	LOC115622546|XP_030372372.1|SLEB
OG0006770	LOC109400713|XP_019528748.2|AEAL	LOC115632474|XP_030385504.1|SLEB
OG0006771	LOC115253758|XP_029734791.1|AEAL, LOC109402731|XP_029710413.1|AEAL, LOC115270025|XP_029734799.1|AEAL, LOC109400730|XP_029734784.1|AEAL	LOC115627284|XP_030378776.1|SLEB
OG0006772	LOC109403230|XP_029734766.1|AEAL	LOC115634152|XP_030387591.1|SLEB
OG0006773	LOC109425667|XP_019556475.2|AEAL	LOC115633029|XP_030386226.1|SLEB
OG0006774	LOC109425664|XP_029734748.1|AEAL	LOC115633208|XP_030386455.1|SLEB
OG0006775	LOC109403239|XP_019531570.2|AEAL	LOC115632344|XP_030385310.1|SLEB
OG0006776	LOC109403233|XP_019531561.2|AEAL	LOC115632190|XP_030385094.1|SLEB
OG0006777	LOC109403237|XP_019531564.1|AEAL	LOC115632261|XP_030385196.1|SLEB
OG0006778	LOC109403234|XP_019531562.2|AEAL	LOC115632755|XP_030385862.1|SLEB, LOC115632668|XP_030385762.1|SLEB
OG0006779	LOC109425653|XP_029734741.1|AEAL	LOC115628256|XP_030380134.1|SLEB
OG0006780	LOC109425652|XP_019556438.1|AEAL	LOC115628237|XP_030380110.1|SLEB
OG0006781	LOC109403193|XP_029734717.1|AEAL, LOC109414370|XP_029734725.1|AEAL	LOC115622768|XP_030372684.1|SLEB
OG0006782	LOC115269984|XP_029734712.1|AEAL	LOC115628269|XP_030380150.1|SLEB
OG0006783	LOC109423129|XP_029734704.1|AEAL	LOC115627286|XP_030378781.1|SLEB
OG0006784	LOC109422689|XP_029734637.1|AEAL	LOC115622682|XP_030372560.1|SLEB
OG0006785	LOC109425707|XP_019556560.1|AEAL	LOC115621051|XP_030370435.1|SLEB
OG0006786	LOC109425710|XP_019556572.2|AEAL	LOC115633639|XP_030386939.1|SLEB
OG0006787	LOC109621280|XP_029708315.1|AEAL, LOC109422856|XP_029708304.1|AEAL	LOC115622654|XP_030372523.1|SLEB
OG0006788	LOC109422857|XP_019553299.2|AEAL, LOC109622707|XP_029708316.1|AEAL	LOC115622655|XP_030372525.1|SLEB
OG0006789	LOC109422853|XP_019553293.2|AEAL, LOC115254779|XP_029708313.1|AEAL	LOC115633323|XP_030386612.1|SLEB
OG0006790	LOC115254780|XP_029708314.1|AEAL, LOC109422854|XP_019553294.2|AEAL	LOC115631614|XP_030384278.1|SLEB
OG0006791	LOC109415874|XP_019545366.2|AEAL	LOC115632457|XP_030385473.1|SLEB
OG0006792	LOC109416936|XP_029722457.1|AEAL	LOC115632951|XP_030386107.1|SLEB
OG0006793	LOC109416927|XP_019546587.2|AEAL	LOC115632627|XP_030385716.1|SLEB
OG0006794	LOC109406439|XP_019535081.2|AEAL	LOC115633841|XP_030387192.1|SLEB
OG0006795	LOC109406069|XP_019534693.2|AEAL	LOC115622787|XP_030372707.1|SLEB
OG0006796	LOC109406083|XP_019534697.1|AEAL	LOC115624570|XP_030375158.1|SLEB
OG0006797	LOC109403773|XP_019532193.2|AEAL, LOC109406140|XP_019534748.2|AEAL	LOC115631577|XP_030384229.1|SLEB
OG0006798	LOC115263298|XP_029722353.1|AEAL, LOC115263106|XP_029721880.1|AEAL	LOC115623132|XP_030373202.1|SLEB
OG0006799	LOC109407430|XP_019536014.2|AEAL	LOC115633018|XP_030386202.1|SLEB
OG0006800	LOC109416058|XP_029722188.1|AEAL	LOC115625352|XP_030376249.1|SLEB
OG0006801	LOC115263092|XP_029721870.1|AEAL, LOC115263226|XP_029722081.1|AEAL	LOC115633324|XP_030386613.1|SLEB
OG0006802	LOC109424173|XP_019554808.1|AEAL	LOC115633794|XP_030387131.1|SLEB
OG0006803	LOC109430809|XP_029722130.1|AEAL	LOC115619976|XP_030368871.1|SLEB
OG0006804	LOC109430834|XP_019562468.1|AEAL, LOC109424152|XP_029722046.1|AEAL	LOC115622676|XP_030372552.1|SLEB
OG0006805	LOC109430832|XP_029722021.1|AEAL	LOC115628236|XP_030380113.1|SLEB
OG0006806	LOC109430889|XP_029721983.1|AEAL	LOC115624754|XP_030375444.1|SLEB
OG0006807	LOC115263151|XP_029721934.1|AEAL, LOC109431739|XP_029721938.1|AEAL	LOC115628719|XP_030380787.1|SLEB
OG0006808	LOC109430916|XP_029721936.1|AEAL	LOC115633754|XP_030387088.1|SLEB
OG0006809	LOC109431614|XP_019563392.2|AEAL	LOC115632653|XP_030385743.1|SLEB
OG0006810	LOC109430917|XP_029730393.1|AEAL	LOC115622763|XP_030372678.1|SLEB
OG0006811	LOC109431620|XP_019563396.2|AEAL	LOC115625290|XP_030376163.1|SLEB
OG0006812	LOC109431672|XP_019563471.1|AEAL	LOC115622960|XP_030372961.1|SLEB
OG0006813	LOC109430952|XP_019562613.1|AEAL	LOC115627750|XP_030379397.1|SLEB
OG0006814	LOC109398023|XP_019525915.2|AEAL	LOC115633140|XP_030386407.1|SLEB
OG0006815	LOC109398004|XP_029730630.1|AEAL	LOC115632768|XP_030385877.1|SLEB
OG0006816	LOC109431646|XP_029730627.1|AEAL	LOC115633041|XP_030386244.1|SLEB
OG0006817	LOC109426268|XP_019557285.2|AEAL	LOC115622721|XP_030372622.1|SLEB
OG0006818	LOC109398094|XP_029730570.1|AEAL, LOC109426278|XP_029714139.1|AEAL	LOC115633050|XP_030386255.1|SLEB
OG0006819	LOC115267593|XP_029730546.1|AEAL	LOC115623448|XP_030373664.1|SLEB
OG0006820	LOC115254187|XP_029730543.1|AEAL, LOC109398016|XP_019525901.2|AEAL	LOC115633835|XP_030387185.1|SLEB
OG0006821	LOC109399475|XP_019527464.2|AEAL	LOC115631477|XP_030384092.1|SLEB
OG0006823	LOC109398039|XP_019525939.1|AEAL	LOC115632294|XP_030385246.1|SLEB
OG0006824	LOC115254003|XP_029714082.1|AEAL, LOC109399511|XP_019527502.1|AEAL	LOC115622759|XP_030372674.1|SLEB
OG0006826	LOC109404376|XP_029735658.1|AEAL	LOC115632866|XP_030385989.1|SLEB
OG0006827	LOC109408670|XP_029735819.1|AEAL, LOC109403076|XP_019531358.2|AEAL	LOC115623699|XP_030374035.1|SLEB
OG0006828	LOC109403057|XP_029735842.1|AEAL	LOC115630799|XP_030383320.1|SLEB
OG0006829	LOC115266751|XP_029729163.1|AEAL, LOC109420842|XP_019550857.1|AEAL	LOC115622687|XP_030372572.1|SLEB
OG0006830	LOC109412540|XP_029735912.1|AEAL, LOC109420844|XP_029729165.1|AEAL	LOC115628278|XP_030380167.1|SLEB
OG0006831	LOC109401024|XP_019529052.2|AEAL	LOC115622764|XP_030372679.1|SLEB
OG0006832	LOC109420874|XP_019550915.1|AEAL	LOC115632907|XP_030386057.1|SLEB
OG0006833	LOC109401001|XP_029735958.1|AEAL	LOC115622952|XP_030372947.1|SLEB
OG0006834	LOC109422464|XP_019552790.2|AEAL, LOC109428687|XP_019560044.2|AEAL	LOC115622112|XP_030371815.1|SLEB
OG0006835	LOC109428639|XP_029735980.1|AEAL	LOC115622369|XP_030372146.1|SLEB
OG0006836	LOC109428644|XP_029735992.1|AEAL, LOC109422490|XP_029721599.1|AEAL	LOC115623104|XP_030373170.1|SLEB
OG0006837	LOC109428652|XP_019560000.2|AEAL	LOC115624542|XP_030375127.1|SLEB
OG0006838	LOC109428654|XP_019560004.1|AEAL	LOC115632318|XP_030385280.1|SLEB
OG0006839	LOC109428657|XP_029735997.1|AEAL	LOC115624599|XP_030375199.1|SLEB
OG0006840	LOC109424281|XP_029735631.1|AEAL	LOC115625758|XP_030376774.1|SLEB
OG0006841	LOC115270167|XP_029735265.1|AEAL	LOC115624938|XP_030375649.1|SLEB
OG0006842	LOC109424254|XP_029735308.1|AEAL	LOC115632970|XP_030386131.1|SLEB
OG0006843	LOC109408577|XP_019537447.2|AEAL, LOC109423861|XP_019554443.2|AEAL	LOC115627632|XP_030379228.1|SLEB
OG0006844	LOC109423860|XP_019554442.2|AEAL	LOC115620278|XP_030369311.1|SLEB
OG0006845	LOC109430625|XP_019562257.2|AEAL, LOC109423769|XP_029735499.1|AEAL	LOC115632091|XP_030384926.1|SLEB
OG0006846	LOC109423766|XP_029735507.1|AEAL	LOC115622941|XP_030372931.1|SLEB
OG0006847	LOC109430633|XP_019562270.2|AEAL	LOC115622593|XP_030372450.1|SLEB
OG0006848	LOC109423744|XP_029735561.1|AEAL	LOC115634176|XP_030387622.1|SLEB
OG0006849	LOC109423720|XP_019554251.2|AEAL	LOC115633154|XP_030386423.1|SLEB
OG0006850	LOC109423718|XP_019554249.1|AEAL	LOC115632558|XP_030385631.1|SLEB
OG0006851	LOC109423717|XP_019554247.2|AEAL	LOC115632580|XP_030385661.1|SLEB
OG0006852	LOC109408244|XP_029728725.1|AEAL	LOC115634777|XP_030388533.1|SLEB
OG0006853	LOC109411124|XP_019540123.2|AEAL	LOC115622454|XP_030372257.1|SLEB
OG0006854	LOC109411132|XP_029728775.1|AEAL, LOC109408197|XP_019536981.1|AEAL	LOC115623378|XP_030373942.1|SLEB
OG0006855	LOC109411146|XP_029728780.1|AEAL	LOC115624524|XP_030375103.1|SLEB
OG0006856	LOC109408212|XP_019537004.1|AEAL	LOC115625147|XP_030375933.1|SLEB
OG0006857	LOC109411153|XP_029728791.1|AEAL	LOC115619938|XP_030368824.1|SLEB
OG0006858	LOC109411160|XP_019540180.2|AEAL	LOC115632087|XP_030384911.1|SLEB
OG0006859	LOC109408235|XP_029728803.1|AEAL	LOC115628538|XP_030384218.1|SLEB
OG0006860	LOC109408243|XP_029728870.1|AEAL, LOC109408902|XP_019537818.1|AEAL	LOC115634675|XP_030388397.1|SLEB
OG0006861	LOC109416692|XP_029728889.1|AEAL	LOC115633798|XP_030387139.1|SLEB
OG0006862	LOC109416487|XP_019546106.2|AEAL	LOC115622660|XP_030372530.1|SLEB
OG0006863	LOC109415134|XP_029728935.1|AEAL, LOC109414987|XP_019544386.2|AEAL	LOC115627555|XP_030379133.1|SLEB
OG0006864	LOC109414997|XP_019544411.2|AEAL	LOC115625893|XP_030377020.1|SLEB
OG0006865	LOC109415006|XP_029728985.1|AEAL, LOC115266622|XP_029728986.1|AEAL	LOC115620369|XP_030369434.1|SLEB
OG0006866	LOC109415110|XP_019544515.2|AEAL	LOC115631905|XP_030384616.1|SLEB
OG0006867	LOC109415008|XP_019544420.2|AEAL	LOC115633475|XP_030386833.1|SLEB
OG0006868	LOC115266629|XP_029728991.1|AEAL, LOC109415105|XP_029728990.1|AEAL	LOC115634156|XP_030387596.1|SLEB
OG0006869	LOC109407039|XP_029729087.1|AEAL	LOC115623284|XP_030373448.1|SLEB
OG0006870	LOC109417392|XP_029729008.1|AEAL	LOC115634658|XP_030388378.1|SLEB
