Orthogroup	AEAL.longest_only	AALB.longest_only
OG0008822	LOC109420628|XP_029708709.1|AEAL	LOC118457172|XP_035774396.1|AALB
OG0008823	LOC109426998|XP_019558103.2|AEAL	LOC118459889|XP_035779583.1|AALB
OG0008825	LOC109412132|XP_029729654.1|AEAL	LOC118456812|XP_035773796.1|AALB
OG0008827	LOC109405779|XP_029724150.1|AEAL, LOC115264713|XP_029724588.1|AEAL, LOC109399646|XP_029724191.1|AEAL, LOC115253861|XP_029724587.1|AEAL	LOC118466553|XP_035791970.1|AALB
OG0008828	LOC109433671|XP_019565670.2|AEAL, LOC115267809|XP_029731027.1|AEAL, LOC109397010|XP_019524877.2|AEAL, LOC109396997|XP_029731029.1|AEAL, LOC109432251|XP_029730677.1|AEAL, LOC115268263|XP_029732169.1|AEAL, LOC109432232|XP_029730678.1|AEAL, LOC109397011|XP_019524878.2|AEAL, LOC109396996|XP_019524861.2|AEAL	LOC118463741|XP_035786429.1|AALB, LOC118463643|XP_035786276.1|AALB, LOC118463695|XP_035786371.1|AALB, LOC118463700|XP_035786377.1|AALB, LOC118463696|XP_035786372.1|AALB, LOC118463707|XP_035786395.1|AALB, LOC118463722|XP_035786408.1|AALB, LOC118463652|XP_035786290.1|AALB, LOC118463724|XP_035786410.1|AALB
OG0008836	LOC109417766|XP_029709108.1|AEAL	LOC118461251|XP_035782260.1|AALB
OG0008983	LOC109409696|XP_019538721.2|AEAL	LOC118466115|XP_035790945.1|AALB
OG0008984	LOC115265355|XP_029725916.1|AEAL	LOC118463000|XP_035785121.1|AALB
OG0008984	LOC115265356|XP_029725917.1|AEAL	LOC118462995|XP_035785114.1|AALB
OG0008986	LOC115257373|XP_029712750.1|AEAL	LOC118467831|XP_035794619.1|AALB
OG0008990	LOC115262292|XP_029720553.1|AEAL	LOC118456367|XP_035772932.1|AALB
OG0008991	LOC109421107|XP_019551129.2|AEAL, LOC115258198|XP_029714124.1|AEAL	LOC118459290|XP_035778428.1|AALB
OG0009218	LOC109397831|XP_029709629.1|AEAL, LOC109405372|XP_019533970.2|AEAL, LOC109397821|XP_029709565.1|AEAL, LOC109405350|XP_019533950.1|AEAL, LOC115255656|XP_029709620.1|AEAL	LOC118461053|XP_035781840.1|AALB
OG0009219	LOC115253762|XP_029733415.1|AEAL	LOC118460708|XP_035781131.1|AALB
OG0009223	LOC109423540|XP_019554069.2|AEAL, LOC109397138|XP_029716300.1|AEAL, LOC109400729|XP_029716305.1|AEAL	LOC118458946|XP_035777822.1|AALB, LOC118461690|XP_035783200.1|AALB
OG0009225	LOC109622250|XP_029728118.1|AEAL, LOC109414432|XP_029728302.1|AEAL	LOC118461684|XP_035783171.1|AALB
OG0009226	LOC109622874|XP_019932884.1|AEAL	LOC118456624|XP_035773435.1|AALB
OG0009230	LOC109427879|XP_029720745.1|AEAL	LOC118458671|XP_035777271.1|AALB
OG0009233	LOC109622083|XP_019931866.2|AEAL	LOC118457102|XP_035774283.1|AALB
OG0009233	LOC109622081|XP_019931864.2|AEAL	LOC118460775|XP_035781272.1|AALB, LOC118457100|XP_035774281.1|AALB
OG0009234	LOC109428883|XP_019560267.2|AEAL	LOC118461499|XP_035782815.1|AALB
OG0009240	LOC115261302|XP_029718560.1|AEAL, LOC109433435|XP_019565408.2|AEAL	LOC118463689|XP_035786356.1|AALB, LOC118463926|XP_035786777.1|AALB, LOC118465734|XP_035790088.1|AALB, LOC118462825|XP_035784747.1|AALB, LOC118463743|XP_035786430.1|AALB, LOC118465548|XP_035789767.1|AALB, LOC118463738|XP_035786425.1|AALB, LOC118467311|XP_035793538.1|AALB, LOC118463559|XP_035786087.1|AALB, LOC118463661|XP_035786305.1|AALB, LOC118465546|XP_035789766.1|AALB, LOC118465545|XP_035789765.1|AALB, LOC118463512|XP_035786007.1|AALB, LOC118463670|XP_035786320.1|AALB
OG0009557	LOC109412133|XP_029718075.1|AEAL	LOC118457475|XP_035774994.1|AALB
OG0009558	LOC109407301|XP_029714515.1|AEAL, LOC109423696|XP_029734424.1|AEAL, LOC109430571|XP_029719592.1|AEAL	LOC118468695|XP_035795704.1|AALB
OG0009559	LOC109432669|XP_019564584.2|AEAL, LOC115268226|XP_029732142.1|AEAL, LOC109421525|XP_019551582.2|AEAL, LOC109421483|XP_019551523.2|AEAL, LOC115259896|XP_029716552.1|AEAL, LOC109426052|XP_019557039.2|AEAL, LOC109425889|XP_019556813.2|AEAL, LOC109425974|XP_019556937.2|AEAL, LOC109425973|XP_019556936.2|AEAL, LOC115268086|XP_029731964.1|AEAL	LOC118464604|XP_035787941.1|AALB
OG0009561	LOC109414404|XP_019543755.2|AEAL, LOC115268305|XP_029732197.1|AEAL, LOC109410590|XP_019539659.2|AEAL	LOC118463856|XP_035786655.1|AALB
OG0009561	LOC109410591|XP_019539660.2|AEAL, LOC109414406|XP_019543757.2|AEAL, LOC115268149|XP_029732043.1|AEAL	LOC118465799|XP_035790256.1|AALB
OG0009921	LOC115255249|XP_029709055.1|AEAL, LOC109416518|XP_029709949.1|AEAL, LOC115261454|XP_029718988.1|AEAL, LOC109409260|XP_019538223.1|AEAL, LOC109415311|XP_019544740.2|AEAL, LOC109431903|XP_029721831.1|AEAL, LOC109409734|XP_029726065.1|AEAL, LOC115253892|XP_029726099.1|AEAL	LOC118462498|XP_035784109.1|AALB
OG0009923	LOC115263362|XP_029722520.1|AEAL, LOC109430775|XP_019562390.1|AEAL, LOC115263228|XP_029722085.1|AEAL, LOC109424182|XP_019554820.2|AEAL, LOC115263093|XP_029721871.1|AEAL, LOC115263363|XP_029722521.1|AEAL, LOC109424181|XP_019554819.2|AEAL, LOC109430779|XP_019562393.2|AEAL, LOC109430778|XP_019562392.2|AEAL, LOC115263088|XP_029721868.1|AEAL, LOC109430766|XP_019562386.1|AEAL, LOC109424139|XP_019554776.2|AEAL, LOC115263227|XP_029722084.1|AEAL, LOC109424184|XP_019554822.1|AEAL, LOC115263087|XP_029721867.1|AEAL, LOC109424138|XP_019554775.2|AEAL, LOC115263364|XP_029722522.1|AEAL	LOC118464324|XP_035787515.1|AALB, LOC118465054|XP_035788829.1|AALB
OG0009924	LOC109423824|XP_019554411.2|AEAL, LOC115267537|XP_029730480.1|AEAL, LOC109430636|XP_019562274.2|AEAL	LOC118467790|XP_035794559.1|AALB
OG0009924	LOC109406507|XP_019535139.2|AEAL, LOC109418725|XP_019548503.2|AEAL	LOC118465856|XP_035790378.1|AALB
OG0009926	LOC109398825|XP_029714400.1|AEAL, LOC109429236|XP_029718712.1|AEAL	LOC118461349|XP_035782461.1|AALB
OG0009934	LOC115253878|XP_029735032.1|AEAL	LOC118466915|XP_035792678.1|AALB
OG0010263	LOC115256596|XP_029711262.1|AEAL	LOC118468760|XP_035795870.1|AALB
OG0010263	LOC109406599|XP_019535237.2|AEAL	LOC118468689|XP_035795737.1|AALB
OG0010263	LOC109402647|XP_019530897.2|AEAL, LOC109406600|XP_029711185.1|AEAL	LOC118468640|XP_035795597.1|AALB
OG0010265	LOC109407355|XP_019535905.2|AEAL, LOC115254905|XP_029708443.1|AEAL, LOC115255247|XP_029709054.1|AEAL, LOC109417774|XP_019547466.2|AEAL	LOC118457164|XP_035774385.1|AALB, LOC118457163|XP_035774384.1|AALB
OG0010266	LOC109422704|XP_019553111.2|AEAL, LOC109424438|XP_029708151.1|AEAL, LOC115254679|XP_029708171.1|AEAL, LOC109424439|XP_029708153.1|AEAL, LOC115254680|XP_029708172.1|AEAL, LOC115264846|XP_029724738.1|AEAL, LOC109422705|XP_029727889.1|AEAL	LOC118457784|XP_035775522.1|AALB, LOC118457787|XP_035775526.1|AALB, LOC118457786|XP_035775524.1|AALB
OG0010267	LOC109419678|XP_029725932.1|AEAL	LOC118465300|XP_035789279.1|AALB
OG0010606	LOC109430310|XP_029722941.1|AEAL, LOC109430352|XP_019561955.2|AEAL, LOC109412453|XP_019541635.2|AEAL, LOC109430355|XP_019561958.1|AEAL, LOC109412449|XP_019541632.1|AEAL	LOC118459126|XP_035778089.1|AALB
OG0010607	LOC109398234|XP_029709527.1|AEAL, LOC109398239|XP_019526108.2|AEAL, LOC109419750|XP_029709526.1|AEAL, LOC109398238|XP_019526107.2|AEAL, LOC109419743|XP_029709525.1|AEAL	LOC118464766|XP_035788282.1|AALB
OG0010607	LOC109413873|XP_019543143.2|AEAL, LOC109408076|XP_019536843.2|AEAL	LOC118464768|XP_035788283.1|AALB, LOC118464765|XP_035788280.1|AALB
OG0010608	LOC109429916|XP_029720088.1|AEAL, LOC115266504|XP_029728611.1|AEAL	LOC118468906|XP_035796103.1|AALB, LOC118458611|XP_035777180.1|AALB
OG0010609	LOC109418960|XP_019548730.2|AEAL, LOC109399682|XP_019527735.2|AEAL, LOC109429819|XP_019561347.2|AEAL, LOC109398291|XP_019526171.2|AEAL	LOC118465841|XP_035790344.1|AALB
OG0010609	LOC109418979|XP_019548753.2|AEAL	LOC118461822|XP_035783470.1|AALB, LOC118461821|XP_035783468.1|AALB
OG0010814	LOC109427832|XP_019558964.2|AEAL	LOC118466918|XP_035792692.1|AALB
OG0010815	LOC109426954|XP_029726256.1|AEAL, LOC109411358|XP_019540435.2|AEAL, LOC109426955|XP_029717811.1|AEAL, LOC109411357|XP_019540434.2|AEAL	LOC118459820|XP_035779469.1|AALB
OG0010939	LOC115270897|XP_029736092.1|AEAL, LOC115259286|XP_029715675.1|AEAL, LOC109399441|XP_019527428.2|AEAL, LOC115261851|XP_029719628.1|AEAL, LOC109417639|XP_029708478.1|AEAL, LOC115258147|XP_029714062.1|AEAL, LOC109428021|XP_029728471.1|AEAL, LOC115267024|XP_029729658.1|AEAL, LOC115265143|XP_029725252.1|AEAL, LOC115267725|XP_029730777.1|AEAL, LOC109429967|XP_019561511.2|AEAL	LOC118456742|XP_035773687.1|AALB, LOC118456741|XP_035773685.1|AALB, LOC118465849|XP_035790369.1|AALB, LOC118459115|XP_035778072.1|AALB
OG0010940	LOC109402465|XP_019530698.2|AEAL, LOC115264292|XP_029723822.1|AEAL, LOC109402462|XP_029723280.1|AEAL, LOC115264289|XP_029723819.1|AEAL, LOC115264095|XP_029723279.1|AEAL, LOC109423550|XP_029723265.1|AEAL, LOC109423582|XP_029723277.1|AEAL, LOC109402387|XP_029723267.1|AEAL, LOC115264085|XP_029723263.1|AEAL, LOC109402467|XP_019530699.1|AEAL, LOC109423579|XP_029730247.1|AEAL, LOC109402468|XP_029723264.1|AEAL	LOC118461651|XP_035783121.1|AALB
OG0010942	LOC109411155|XP_029728872.1|AEAL, LOC109408218|XP_019537012.2|AEAL	LOC118464810|XP_035788369.1|AALB
OG0010942	LOC115268157|XP_029732061.1|AEAL, LOC109431594|XP_019563374.2|AEAL, LOC109622218|XP_019932014.2|AEAL, LOC115267928|XP_029731522.1|AEAL	LOC118465426|XP_035789548.1|AALB
OG0010943	LOC109398656|XP_019526588.2|AEAL, LOC109404528|XP_029713077.1|AEAL, LOC109404539|XP_019532984.2|AEAL, LOC109398655|XP_019526587.2|AEAL, LOC109398634|XP_019526563.2|AEAL, LOC109398663|XP_019526593.2|AEAL, LOC109404493|XP_019532932.2|AEAL	LOC118456183|XP_035772629.1|AALB
OG0010945	LOC109426721|XP_029708064.1|AEAL	LOC118459783|XP_035779392.1|AALB, LOC118459795|XP_035779419.1|AALB
OG0010945	LOC109421707|XP_029708063.1|AEAL	LOC118457566|XP_035775134.1|AALB
OG0010947	LOC109411828|XP_019540986.2|AEAL, LOC109402891|XP_019531166.2|AEAL, LOC115254136|XP_029724556.1|AEAL, LOC109411827|XP_019540985.1|AEAL, LOC109411824|XP_029724554.1|AEAL, LOC109402886|XP_019531162.2|AEAL, LOC115264668|XP_029724490.1|AEAL, LOC109411826|XP_019540984.2|AEAL, LOC115264675|XP_029724497.1|AEAL, LOC109411823|XP_019540982.2|AEAL, LOC109402887|XP_019531163.2|AEAL, LOC109402888|XP_019531164.2|AEAL	LOC118462613|XP_035784339.1|AALB, LOC118468372|XP_035795025.1|AALB, LOC118464207|XP_035787271.1|AALB, LOC118462612|XP_035784338.1|AALB
OG0010949	LOC109410565|XP_019539641.2|AEAL, LOC115267859|XP_029731266.1|AEAL	LOC118467255|XP_035793430.1|AALB
OG0010949	LOC109410561|XP_029731272.1|AEAL, LOC109421161|XP_019551200.2|AEAL	LOC118467254|XP_035793429.1|AALB
OG0010950	LOC115264072|XP_029723237.1|AEAL, LOC109414598|XP_019543971.2|AEAL	LOC118465923|XP_035790515.1|AALB
OG0011065	LOC109423461|XP_019553983.2|AEAL, LOC115268545|XP_029732495.1|AEAL, LOC109401077|XP_029732198.1|AEAL, LOC115269814|XP_029734461.1|AEAL, LOC115266454|XP_029728545.1|AEAL, LOC109622665|XP_029723787.1|AEAL, LOC109428118|XP_029713016.1|AEAL	LOC118466199|XP_035791110.1|AALB, LOC118468713|XP_035795735.1|AALB
OG0011066	LOC109423068|XP_019553537.2|AEAL, LOC109432375|XP_019564277.2|AEAL, LOC115260687|XP_029717737.1|AEAL	LOC118457234|XP_035774506.1|AALB
OG0011067	LOC115265155|XP_029725273.1|AEAL, LOC109432373|XP_029726132.1|AEAL	LOC118463267|XP_035785631.1|AALB
OG0011068	LOC109425624|XP_019556412.2|AEAL, LOC109403220|XP_019531528.2|AEAL, LOC115269665|XP_029734361.1|AEAL, LOC115269660|XP_029734355.1|AEAL	LOC118464976|XP_035788700.1|AALB, LOC118464977|XP_035788701.1|AALB
OG0011071	LOC109422505|XP_019552855.2|AEAL, LOC109428624|XP_019559954.2|AEAL, LOC115261750|XP_029719491.1|AEAL, LOC109420363|XP_019550240.2|AEAL, LOC109401660|XP_019529782.2|AEAL, LOC109420364|XP_019550242.1|AEAL	LOC118464087|XP_035787044.1|AALB, LOC118464091|XP_035787049.1|AALB, LOC118464088|XP_035787045.1|AALB
OG0011072	LOC109424688|XP_019555400.2|AEAL, LOC109424686|XP_029721112.1|AEAL, LOC109424708|XP_019555408.2|AEAL, LOC109424707|XP_029721109.1|AEAL, LOC109424689|XP_019555401.2|AEAL	LOC118466043|XP_035790771.1|AALB
OG0011073	LOC109408112|XP_019536880.2|AEAL, LOC109408127|XP_019536905.1|AEAL, LOC109427826|XP_019558956.1|AEAL, LOC109419980|XP_019549812.2|AEAL, LOC115268150|XP_029732045.1|AEAL, LOC115259361|XP_029715764.1|AEAL, LOC115266680|XP_029729063.1|AEAL, LOC115265003|XP_029725051.1|AEAL	LOC118462889|XP_035784866.1|AALB
OG0011169	LOC109420303|XP_029713331.1|AEAL	LOC118464229|XP_035787303.1|AALB
OG0011169	LOC109428993|XP_019560381.2|AEAL	LOC118466165|XP_035791035.1|AALB
OG0011173	LOC115262247|XP_029720513.1|AEAL, LOC109429721|XP_029728574.1|AEAL	LOC118456226|XP_035772705.1|AALB
OG0011174	LOC109402178|XP_029729853.1|AEAL	LOC118456234|XP_035772716.1|AALB
OG0011292	LOC109423498|XP_019554011.2|AEAL	LOC118468458|XP_035795138.1|AALB
OG0011292	LOC115257055|XP_029712162.1|AEAL, LOC109401436|XP_019529538.2|AEAL, LOC115256968|XP_029712050.1|AEAL, LOC109423496|XP_029722795.1|AEAL	LOC118468459|XP_035795139.1|AALB, LOC118468968|XP_035796226.1|AALB, LOC118468457|XP_035795136.1|AALB
OG0011294	LOC109406545|XP_019535186.2|AEAL	LOC118468408|XP_035795065.1|AALB
OG0011294	LOC115262117|XP_029720010.1|AEAL, LOC109406520|XP_029719857.1|AEAL, LOC109429666|XP_029720496.1|AEAL, LOC109405464|XP_029717999.1|AEAL, LOC109402434|XP_019530665.2|AEAL	LOC118467182|XP_035793262.1|AALB
OG0011295	LOC115259985|XP_029716670.1|AEAL, LOC109409320|XP_019538314.3|AEAL	LOC118462998|XP_035785118.1|AALB
OG0011298	LOC109428544|XP_029714874.1|AEAL, LOC109420983|XP_029714873.1|AEAL, LOC109428575|XP_029714795.1|AEAL, LOC109428557|XP_019559883.2|AEAL, LOC109428516|XP_029714859.1|AEAL, LOC115269478|XP_029734112.1|AEAL, LOC109420977|XP_019550996.2|AEAL, LOC109421507|XP_029726802.1|AEAL	LOC118468346|XP_035794997.1|AALB
OG0011299	LOC109430131|XP_019561707.2|AEAL	LOC118468070|XP_035794871.1|AALB
OG0011300	LOC109421593|XP_019551644.2|AEAL, LOC109407373|XP_019535918.2|AEAL, LOC109407352|XP_029727655.1|AEAL, LOC109407364|XP_019535910.2|AEAL, LOC109421607|XP_019551659.2|AEAL	LOC118457887|XP_035775714.1|AALB
OG0011302	LOC109418192|XP_019547906.2|AEAL	LOC118456308|XP_035772838.1|AALB
OG0011302	LOC109428018|XP_019559218.2|AEAL, LOC109418239|XP_019547941.2|AEAL	LOC118456306|XP_035772837.1|AALB
OG0011303	LOC109413693|XP_019542959.2|AEAL, LOC109413684|XP_019542943.2|AEAL, LOC109413685|XP_019542945.2|AEAL	LOC118457349|XP_035774740.1|AALB, LOC118457350|XP_035774741.1|AALB
OG0011304	LOC115268431|XP_029732265.1|AEAL, LOC109409578|XP_019538577.2|AEAL, LOC109430499|XP_019562109.2|AEAL, LOC109405759|XP_019534370.2|AEAL, LOC109430477|XP_019562092.2|AEAL, LOC109430475|XP_029732660.1|AEAL, LOC109405760|XP_029709244.1|AEAL	LOC118456658|XP_035773501.1|AALB
OG0011306	LOC109433309|XP_029720869.1|AEAL	LOC118465844|XP_035790347.1|AALB, LOC118467440|XP_035793837.1|AALB
OG0011421	LOC109433294|XP_029719068.1|AEAL	LOC118463890|XP_035786714.1|AALB, LOC118465435|XP_035789577.1|AALB, LOC118459891|XP_035779584.1|AALB
OG0011421	LOC109426304|XP_029731373.1|AEAL, LOC109426314|XP_029732215.1|AEAL, LOC109402132|XP_029732214.1|AEAL, LOC109402125|XP_019557291.2|AEAL, LOC109414782|XP_019544153.2|AEAL, LOC109418681|XP_019548439.2|AEAL	LOC118465716|XP_035790090.1|AALB
OG0011422	LOC109409750|XP_019538799.1|AEAL, LOC109432138|XP_019563985.2|AEAL, LOC109432152|XP_019564009.2|AEAL, LOC109409746|XP_019538793.2|AEAL, LOC109432144|XP_019563996.2|AEAL, LOC109409749|XP_019538798.2|AEAL	LOC118463766|XP_035786473.1|AALB, LOC118463834|XP_035786621.1|AALB
OG0011424	LOC115269703|XP_029734389.1|AEAL	LOC118467176|XP_035793252.1|AALB
OG0011425	LOC109421437|XP_019551469.2|AEAL, LOC109432569|XP_019564454.2|AEAL	LOC118459835|XP_035779494.1|AALB
OG0011426	LOC115265817|XP_029727623.1|AEAL, LOC109421200|XP_019551238.2|AEAL, LOC109621881|XP_019931633.2|AEAL, LOC109421277|XP_029726980.1|AEAL, LOC109621312|XP_029724042.1|AEAL, LOC109621836|XP_029726979.1|AEAL, LOC115264474|XP_029724065.1|AEAL, LOC115253677|XP_029726978.1|AEAL, LOC109421279|XP_029724067.1|AEAL, LOC115264481|XP_029724076.1|AEAL, LOC109621835|XP_019931566.2|AEAL, LOC109421276|XP_019551309.2|AEAL, LOC109622949|XP_029724082.1|AEAL, LOC109421275|XP_029727627.1|AEAL, LOC115264483|XP_029724081.1|AEAL	LOC118461247|XP_035782253.1|AALB
OG0011428	LOC109402336|XP_019530547.2|AEAL, LOC109420415|XP_029713652.1|AEAL	LOC118465448|XP_035789596.1|AALB
OG0011429	LOC109403460|XP_019531837.2|AEAL	LOC118467938|XP_035794800.1|AALB
OG0011429	LOC109403431|XP_019531800.2|AEAL	LOC118465894|XP_035790438.1|AALB
OG0011431	LOC115262662|XP_029721124.1|AEAL	LOC118464196|XP_035787248.1|AALB
OG0011431	LOC109401575|XP_019529693.2|AEAL	LOC118464192|XP_035787244.1|AALB
OG0011433	COX1|YP_194912.1|AEAL	LOC118462969|XP_035785028.1|AALB
OG0011434	COX2|YP_194913.1|AEAL	LOC118463013|XP_035785139.1|AALB
OG0011517	LOC109409467|XP_019538453.2|AEAL, LOC115253466|XP_029711305.1|AEAL, LOC109409507|XP_029734463.1|AEAL, LOC109413017|XP_029736286.1|AEAL, LOC115256661|XP_029711391.1|AEAL, LOC109412988|XP_019542191.2|AEAL, LOC109409534|XP_019538517.2|AEAL, LOC115271016|XP_029736285.1|AEAL, LOC109409468|XP_019538455.2|AEAL, LOC109412989|XP_019542192.1|AEAL	LOC118458160|XP_035776257.1|AALB
OG0011518	LOC109415637|XP_019545090.2|AEAL	LOC118456266|XP_035772763.1|AALB
OG0011519	LOC115264099|XP_029723286.1|AEAL, LOC109402455|XP_019530688.2|AEAL, LOC109423590|XP_019554117.2|AEAL, LOC109415944|XP_019545448.2|AEAL	LOC118463381|XP_035785810.1|AALB
OG0011520	LOC109428625|XP_019559955.2|AEAL	LOC118462700|XP_035784522.1|AALB
OG0011521	LOC109425182|XP_029724839.1|AEAL, LOC109400297|XP_019528334.2|AEAL	LOC118461894|XP_035783641.1|AALB
OG0011522	LOC115255477|XP_029709460.1|AEAL, LOC109416098|XP_019545642.2|AEAL, LOC115254902|XP_029708442.1|AEAL, LOC109416358|XP_019545974.2|AEAL, LOC115255234|XP_029709039.1|AEAL	LOC118456809|XP_035773792.1|AALB
OG0011523	LOC109411352|XP_029726089.1|AEAL, LOC115260677|XP_029717692.1|AEAL, LOC109427063|XP_029726658.1|AEAL, LOC109411351|XP_029728602.1|AEAL, LOC109411338|XP_029726810.1|AEAL, LOC109427062|XP_029728601.1|AEAL, LOC115253456|XP_029717793.1|AEAL	LOC118456610|XP_035773412.1|AALB
OG0011524	LOC109408413|XP_029735629.1|AEAL, LOC115270101|XP_029734963.1|AEAL, LOC109401062|XP_019529093.2|AEAL, LOC115270108|XP_029734986.1|AEAL, LOC109408414|XP_029735616.1|AEAL, LOC109400213|XP_029718045.1|AEAL	LOC118461798|XP_035783432.1|AALB
OG0011524	LOC115270104|XP_029734968.1|AEAL, LOC115270276|XP_029735442.1|AEAL, LOC109401064|XP_019529095.2|AEAL	LOC118461795|XP_035783427.1|AALB
OG0011525	LOC109424056|XP_019554678.2|AEAL	LOC118457213|XP_035774479.1|AALB
OG0011527	LOC109426453|XP_029731378.1|AEAL, LOC109402152|XP_029731358.1|AEAL	LOC118467930|XP_035794784.1|AALB
OG0011528	LOC109402784|XP_029736371.1|AEAL, LOC115271006|XP_029736243.1|AEAL	LOC118460863|XP_035781478.1|AALB
OG0011602	LOC109429072|XP_029726538.1|AEAL	LOC118465416|XP_035789535.1|AALB
OG0011603	LOC109417002|XP_029732371.1|AEAL, LOC115268507|XP_029732451.1|AEAL	LOC118456198|XP_035772652.1|AALB, LOC118467345|XP_035793619.1|AALB
OG0011604	LOC109622152|XP_019931929.2|AEAL, LOC109417660|XP_029709333.1|AEAL, LOC109417662|XP_029708453.1|AEAL, LOC115255515|XP_029709504.1|AEAL, LOC109417656|XP_019547253.2|AEAL	LOC118461477|XP_035782727.1|AALB
OG0011605	LOC115269949|XP_029734624.1|AEAL, LOC115262690|XP_029721190.1|AEAL, LOC115254963|XP_029708514.1|AEAL, LOC115262080|XP_029719893.1|AEAL, LOC115263775|XP_029722988.1|AEAL	LOC118464527|XP_035787857.1|AALB
OG0011606	LOC115260372|XP_029717176.1|AEAL, LOC109428129|XP_029718941.1|AEAL, LOC115253690|XP_029717190.1|AEAL, LOC109411639|XP_029717179.1|AEAL	LOC118459606|XP_035779048.1|AALB
OG0011607	LOC115260007|XP_029716704.1|AEAL, LOC109621468|XP_019931056.2|AEAL, LOC115267986|XP_029731722.1|AEAL	LOC118466259|XP_035791207.1|AALB
OG0011609	LOC115258178|XP_029714096.1|AEAL, LOC115266166|XP_029727993.1|AEAL, LOC115264715|XP_029724590.1|AEAL, LOC109425613|XP_019563032.2|AEAL, LOC109409501|XP_029708710.1|AEAL, LOC115261829|XP_029719600.1|AEAL, LOC115259348|XP_029715741.1|AEAL, LOC115260744|XP_029717916.1|AEAL, LOC109411206|XP_029708966.1|AEAL, LOC115262803|XP_029721555.1|AEAL, LOC115260424|XP_029717241.1|AEAL, LOC115259427|XP_029715861.1|AEAL, LOC115268146|XP_029732039.1|AEAL	LOC118458599|XP_035777167.1|AALB
OG0011612	LOC115258175|XP_029714090.1|AEAL	LOC118464554|XP_035787886.1|AALB
OG0011613	LOC109412530|XP_019541704.2|AEAL	LOC118466408|XP_035791569.1|AALB
OG0011685	LOC109402176|XP_029729855.1|AEAL, LOC109413238|XP_029729854.1|AEAL	LOC118462762|XP_035784664.1|AALB
OG0011686	LOC109417217|XP_029711188.1|AEAL, LOC109424755|XP_029710668.1|AEAL	LOC118459392|XP_035778593.1|AALB
OG0011689	LOC115269565|XP_029734237.1|AEAL, LOC109433008|XP_019564931.2|AEAL, LOC115254007|XP_029714324.1|AEAL, LOC109397725|XP_029734211.1|AEAL	LOC118462701|XP_035784535.1|AALB
OG0011691	LOC115258403|XP_029714356.1|AEAL, LOC109398980|XP_029715986.1|AEAL, LOC109425532|XP_029734722.1|AEAL, LOC115258402|XP_029714355.1|AEAL, LOC109425529|XP_029716007.1|AEAL, LOC115259801|XP_029716466.1|AEAL, LOC109398974|XP_029714364.1|AEAL	LOC118456721|XP_035773651.1|AALB
OG0011692	LOC115264177|XP_029723466.1|AEAL, LOC115262742|XP_029721378.1|AEAL, LOC115262719|XP_029721268.1|AEAL, LOC115262823|XP_029721576.1|AEAL, LOC109401298|XP_019529341.2|AEAL, LOC115266780|XP_029729212.1|AEAL, LOC109415917|XP_019545414.2|AEAL, LOC115264178|XP_029723467.1|AEAL	LOC118456533|XP_035773268.1|AALB
OG0011696	LOC109417628|XP_019547216.2|AEAL	LOC118464544|XP_035787874.1|AALB, LOC118464865|XP_035788480.1|AALB, LOC118464545|XP_035787875.1|AALB, LOC118464542|XP_035787872.1|AALB, LOC118464543|XP_035787873.1|AALB
OG0011696	LOC109417013|XP_029732445.1|AEAL	LOC118467346|XP_035793621.1|AALB
OG0011697	LOC115255550|XP_029709533.1|AEAL, LOC109417411|XP_019547049.2|AEAL, LOC109420572|XP_019550488.2|AEAL, LOC109417327|XP_019546967.2|AEAL	LOC118460024|XP_035779849.1|AALB
OG0011700	LOC109401652|XP_019529770.2|AEAL, LOC109420337|XP_029713293.1|AEAL	LOC118462474|XP_035784064.1|AALB
OG0011700	LOC115262701|XP_029721231.1|AEAL, LOC109623301|XP_019933366.2|AEAL	LOC118463918|XP_035786768.1|AALB
OG0011701	LOC109410546|XP_019539623.2|AEAL, LOC109414407|XP_019543758.2|AEAL, LOC115267865|XP_029731284.1|AEAL, LOC109414408|XP_019543759.2|AEAL, LOC115267862|XP_029731280.1|AEAL, LOC109410547|XP_029732042.1|AEAL, LOC115268142|XP_029732035.1|AEAL, LOC109414411|XP_019543761.2|AEAL	LOC118465326|XP_035789364.1|AALB
OG0011702	LOC115254204|XP_029731843.1|AEAL, LOC109426003|XP_019556974.2|AEAL	LOC118465482|XP_035789677.1|AALB
OG0011702	LOC109426001|XP_019556973.2|AEAL, LOC115268037|XP_029731804.1|AEAL	LOC118465194|XP_035789055.1|AALB
OG0011705	LOC115269873|XP_029734528.1|AEAL	LOC118464832|XP_035788401.1|AALB
OG0011789	LOC109413236|XP_019542507.2|AEAL, LOC109402170|XP_019530346.2|AEAL, LOC115267157|XP_029729856.1|AEAL	LOC118459221|XP_035778300.1|AALB
OG0011794	LOC109418186|XP_019547905.2|AEAL, LOC109418112|XP_019547848.2|AEAL, LOC109418136|XP_029727659.1|AEAL, LOC109418214|XP_029727658.1|AEAL	LOC118456971|XP_035774059.1|AALB, LOC118468405|XP_035795061.1|AALB, LOC118458551|XP_035777082.1|AALB
