Orthogroup	AEAL.longest_only	DBUS.longest_only
OG0007683	LOC109428427|XP_029711705.1|AEAL	LOC108606214|XP_017851593.1|DBUS
OG0007684	LOC109428430|XP_019559731.2|AEAL, LOC109430515|XP_029729607.1|AEAL	LOC108605945|XP_017851255.1|DBUS
OG0007685	LOC109428436|XP_029711403.1|AEAL	LOC108606538|XP_017852215.1|DBUS
OG0007686	LOC109428453|XP_029711958.1|AEAL	LOC108606554|XP_017852244.1|DBUS
OG0007688	LOC109428478|XP_019559798.2|AEAL, LOC109422116|XP_019552288.2|AEAL	LOC108604059|XP_017848811.1|DBUS
OG0007690	LOC109402625|XP_029730096.1|AEAL	LOC108606307|XP_017851789.1|DBUS
OG0007691	LOC109402650|XP_029711186.1|AEAL	LOC108602770|XP_017846431.1|DBUS
OG0007692	LOC109402662|XP_029711559.1|AEAL	LOC108606461|XP_017852067.1|DBUS
OG0007693	LOC109402690|XP_019530938.2|AEAL	LOC108606300|XP_017851776.1|DBUS
OG0007694	LOC109397900|XP_019525782.2|AEAL	LOC108598930|XP_017841184.1|DBUS
OG0007695	LOC109416129|XP_029711852.1|AEAL	LOC108606846|XP_017852831.1|DBUS
OG0007696	LOC109416140|XP_019545648.2|AEAL	LOC108598744|XP_017840967.1|DBUS
OG0007697	LOC109427490|XP_019558584.1|AEAL	LOC108600281|XP_017843238.1|DBUS
OG0007698	LOC109427492|XP_019558586.2|AEAL	LOC108606660|XP_033150472.1|DBUS
OG0007699	LOC109427498|XP_029711700.1|AEAL	LOC108605848|XP_017851145.1|DBUS
OG0007700	LOC109427503|XP_019558600.2|AEAL, LOC115256746|XP_029711551.1|AEAL	LOC108606885|XP_017852899.1|DBUS
OG0007701	LOC109427505|XP_019558603.2|AEAL	LOC108605058|XP_017850115.1|DBUS
OG0007702	LOC109427511|XP_019558610.2|AEAL	LOC108605256|XP_017850368.1|DBUS
OG0007703	LOC109427535|XP_019558638.2|AEAL, LOC115256619|XP_029711301.1|AEAL	LOC108605211|XP_017850307.1|DBUS
OG0007704	LOC109406871|XP_029711139.1|AEAL	LOC108601908|XP_017845374.1|DBUS
OG0007705	LOC109401911|XP_019530070.1|AEAL	LOC108606447|XP_017852050.1|DBUS
OG0007706	LOC109401930|XP_029710551.1|AEAL	LOC108605714|XP_017850997.1|DBUS
OG0007707	LOC109401880|XP_029711447.1|AEAL	LOC108606377|XP_033150294.1|DBUS
OG0007708	LOC109401910|XP_029729174.1|AEAL	LOC108606599|XP_017852344.1|DBUS
OG0007709	LOC109410345|XP_019539439.2|AEAL	LOC108605510|XP_017850749.1|DBUS
OG0007710	LOC109422055|XP_019552234.2|AEAL	LOC108607052|XP_017853153.1|DBUS
OG0007711	LOC109422058|XP_019552237.2|AEAL	LOC108606712|XP_017852579.1|DBUS
OG0007712	LOC109422059|XP_029710799.1|AEAL	LOC108605616|XP_033150348.1|DBUS
OG0007713	LOC109432601|XP_029733349.1|AEAL, LOC109397187|XP_029733316.1|AEAL	LOC108606195|XP_033150364.1|DBUS
OG0007714	LOC109397190|XP_019525080.2|AEAL, LOC109432619|XP_019564524.2|AEAL	LOC108604912|XP_017849971.1|DBUS
OG0007715	LOC109422034|XP_019552219.2|AEAL	LOC108606612|XP_017852371.1|DBUS
OG0007716	LOC109407378|XP_029711474.1|AEAL, LOC109421980|XP_029711685.1|AEAL	LOC108606476|XP_017852092.1|DBUS
OG0007717	LOC109427438|XP_029710581.1|AEAL	LOC108603828|XP_017848451.1|DBUS
OG0007718	LOC109410138|XP_029707926.1|AEAL, LOC109427418|XP_019558504.2|AEAL	LOC108607074|XP_017853182.1|DBUS
OG0007719	LOC109427367|XP_029711329.1|AEAL	LOC108607006|XP_017853074.2|DBUS
OG0007720	LOC109427366|XP_029711147.1|AEAL	LOC108605363|XP_017850521.1|DBUS
OG0007721	LOC109427361|XP_029711728.1|AEAL	LOC108606786|XP_017852709.1|DBUS
OG0007722	LOC109427343|XP_029711071.1|AEAL	LOC108604958|XP_017850017.1|DBUS
OG0007723	LOC109402089|XP_029710806.1|AEAL	LOC108606063|XP_017851399.1|DBUS
OG0007724	LOC109416555|XP_029710825.1|AEAL	LOC108594519|XP_017835212.2|DBUS
OG0007725	LOC109405088|XP_019533630.2|AEAL	LOC108606217|XP_017851597.1|DBUS
OG0007726	LOC109400394|XP_029710664.1|AEAL, LOC109398425|XP_029711235.1|AEAL	LOC108605057|XP_017850114.1|DBUS
OG0007727	LOC115256587|XP_029711229.1|AEAL	LOC108607180|XP_017853324.1|DBUS
OG0007728	LOC109409418|XP_019538405.2|AEAL	LOC108606423|XP_017852016.1|DBUS
OG0007729	LOC109398402|XP_019526297.2|AEAL	LOC108605625|XP_017850897.1|DBUS
OG0007730	LOC109398404|XP_029711892.1|AEAL, LOC109409429|XP_029711455.1|AEAL	LOC108607193|XP_033150362.1|DBUS
OG0007731	LOC115256662|XP_029711392.1|AEAL, LOC115256422|XP_029710809.1|AEAL	LOC108600526|XP_017843660.1|DBUS
OG0007732	LOC109409470|XP_029736283.1|AEAL, LOC115271020|XP_029736296.1|AEAL, LOC109412991|XP_029736284.1|AEAL	LOC108605583|XP_017850843.1|DBUS
OG0007733	LOC115269569|XP_029734244.1|AEAL, LOC109397682|XP_019525528.2|AEAL	LOC108606715|XP_017852581.1|DBUS
OG0007734	LOC115269568|XP_029734240.1|AEAL, LOC109397693|XP_019525536.2|AEAL, LOC109432963|XP_019564859.2|AEAL	LOC108605542|XP_017850783.1|DBUS
OG0007735	LOC109432999|XP_019564920.2|AEAL	LOC108606969|XP_017853021.1|DBUS
OG0007736	LOC109402237|XP_019530422.2|AEAL	LOC108606289|XP_017851763.1|DBUS
OG0007737	LOC109397596|XP_019525433.1|AEAL	LOC108604635|XP_017849673.1|DBUS
OG0007739	LOC109422962|XP_019553404.2|AEAL	LOC108606494|XP_017852139.1|DBUS
OG0007740	LOC109422972|XP_029717430.1|AEAL, LOC109403574|XP_029717387.1|AEAL	LOC108605300|XP_017850453.1|DBUS
OG0007741	LOC115260565|XP_029717353.1|AEAL	LOC108606254|XP_017851692.1|DBUS
OG0007742	LOC109423006|XP_019553462.2|AEAL	LOC108606672|XP_017852494.1|DBUS
OG0007743	LOC109423013|XP_029708358.1|AEAL	LOC108602816|XP_017846536.1|DBUS
OG0007744	LOC109423062|XP_019553522.2|AEAL, LOC115254836|XP_029708380.1|AEAL	LOC108599482|XP_017841818.1|DBUS
OG0007745	LOC109400894|XP_029708359.1|AEAL, LOC115259370|XP_029715789.1|AEAL	LOC108603286|XP_017847443.1|DBUS
OG0007746	LOC109422799|XP_019553225.2|AEAL, LOC109421817|XP_019551918.2|AEAL	LOC108601704|XP_017845106.1|DBUS
OG0007748	LOC109425263|XP_029717611.1|AEAL	LOC108605380|XP_033150260.1|DBUS
OG0007749	LOC109418604|XP_019548355.1|AEAL, LOC109425019|XP_019555756.1|AEAL	LOC108605210|XP_017850304.1|DBUS
OG0007750	LOC115260468|XP_029717273.1|AEAL	LOC108603547|XP_017847952.1|DBUS
OG0007751	LOC109431354|XP_029717805.1|AEAL, LOC109427775|XP_029717781.1|AEAL	LOC108594328|XP_017834967.1|DBUS
OG0007753	LOC109431338|XP_029717810.1|AEAL, LOC109427764|XP_029717788.1|AEAL	LOC108606638|XP_017852423.1|DBUS
OG0007754	LOC115260709|XP_029717791.1|AEAL, LOC109427758|XP_029717812.1|AEAL	LOC108605493|XP_017850727.1|DBUS
OG0007755	LOC109431361|XP_019563127.1|AEAL	LOC108605958|XP_017851267.1|DBUS
OG0007757	LOC109427701|XP_019558833.1|AEAL	LOC108606550|XP_017852239.1|DBUS
OG0007758	LOC109427685|XP_019558819.2|AEAL	LOC108606016|XP_017851335.1|DBUS
OG0007759	LOC109427679|XP_019558812.2|AEAL, LOC109431481|XP_019563238.2|AEAL	LOC108601730|XP_017845140.1|DBUS
OG0007760	LOC109431411|XP_019563172.2|AEAL	LOC108605948|XP_017851258.1|DBUS
OG0007761	LOC109427663|XP_019558786.2|AEAL	LOC108605451|XP_033150282.1|DBUS
OG0007762	LOC109431437|XP_029717865.1|AEAL	LOC108605450|XP_017850622.1|DBUS
OG0007763	LOC109431440|XP_019563190.2|AEAL	LOC108603577|XP_017848416.2|DBUS
OG0007764	LOC109427657|XP_029717864.1|AEAL	LOC108606950|XP_033150153.1|DBUS
OG0007765	LOC109427655|XP_029717867.1|AEAL	LOC108607049|XP_017853146.1|DBUS
OG0007766	LOC115260735|XP_029717869.1|AEAL, LOC109431507|XP_029717831.1|AEAL	LOC108603203|XP_017847274.1|DBUS
OG0007767	LOC109431480|XP_029717329.1|AEAL	LOC108607328|XP_017853486.1|DBUS, LOC108607339|XP_017853511.1|DBUS
OG0007768	LOC109431454|XP_029717895.1|AEAL	LOC108605728|XP_017851010.1|DBUS
OG0007769	LOC109415583|XP_019545018.2|AEAL	LOC108605883|XP_017851184.1|DBUS
OG0007770	LOC109431455|XP_019563206.2|AEAL	LOC108606633|XP_017852414.1|DBUS
OG0007771	LOC109431470|XP_019563226.2|AEAL	LOC108599216|XP_017841503.2|DBUS
OG0007772	LOC109415589|XP_019545025.2|AEAL	LOC108605149|XP_017850212.1|DBUS
OG0007774	LOC109412170|XP_019541372.2|AEAL	LOC108601163|XP_017844584.1|DBUS
OG0007775	LOC109431612|XP_019563393.2|AEAL	LOC108606628|XP_017852404.1|DBUS
OG0007776	LOC109412181|XP_029717914.1|AEAL	LOC108606838|XP_017852820.1|DBUS
OG0007778	LOC109416324|XP_019545906.1|AEAL, LOC109426544|XP_019557633.2|AEAL	LOC108606987|XP_017853049.1|DBUS
OG0007779	LOC109405623|XP_029712345.1|AEAL	LOC108601057|XP_017844437.1|DBUS
OG0007780	LOC109407160|XP_029713887.1|AEAL	LOC108607257|XP_017853430.1|DBUS
OG0007781	LOC109405486|XP_019534118.2|AEAL	LOC108605200|XP_017850282.1|DBUS
OG0007782	LOC109405510|XP_029712309.1|AEAL	LOC108607260|XP_017853437.1|DBUS
OG0007783	LOC109405490|XP_019534123.2|AEAL	LOC108606771|XP_017852673.1|DBUS
OG0007784	LOC109405638|XP_019534251.1|AEAL	LOC108604207|XP_017849057.1|DBUS
OG0007785	LOC109405502|XP_019534148.1|AEAL	LOC108607159|XP_033150357.1|DBUS
OG0007786	LOC109405483|XP_019534116.2|AEAL	LOC108599824|XP_017842422.1|DBUS
OG0007787	LOC109405655|XP_019534270.1|AEAL	LOC108601603|XP_017844991.1|DBUS
OG0007788	LOC109419524|XP_019549288.2|AEAL	LOC108603061|XP_017846986.1|DBUS
OG0007791	LOC109423511|XP_029722782.1|AEAL	LOC108603395|XP_017847663.1|DBUS
OG0007792	LOC109432171|XP_019564036.2|AEAL	LOC108605793|XP_017851084.1|DBUS
OG0007793	LOC109431949|XP_019563797.2|AEAL	LOC108603098|XP_017847083.1|DBUS
OG0007794	LOC109430265|XP_019561854.2|AEAL	LOC108606608|XP_017852365.1|DBUS
OG0007795	LOC109430282|XP_019561877.2|AEAL	LOC108606920|XP_017852950.1|DBUS
OG0007798	LOC109430346|XP_019561950.1|AEAL	LOC108603881|XP_017848542.1|DBUS
OG0007799	LOC109412457|XP_019541638.1|AEAL	LOC108602131|XP_017845647.1|DBUS
OG0007800	LOC109430342|XP_029722945.1|AEAL	LOC108601879|XP_017845340.1|DBUS
OG0007802	LOC109430215|XP_019561808.1|AEAL, LOC115260341|XP_029717130.1|AEAL	LOC108603706|XP_017848235.1|DBUS
OG0007804	LOC109399932|XP_029729778.1|AEAL	LOC108606489|XP_017852119.1|DBUS
OG0007805	LOC109399954|XP_019527967.1|AEAL	LOC108606491|XP_017852123.1|DBUS
OG0007806	LOC109399952|XP_029729777.1|AEAL	LOC108605646|XP_017850918.1|DBUS
OG0007808	LOC109402372|XP_029730300.1|AEAL, LOC109416958|XP_029716259.1|AEAL	LOC108601858|XP_017845299.1|DBUS
OG0007809	LOC109425514|XP_019556309.2|AEAL	LOC108606222|XP_017851608.1|DBUS
OG0007810	LOC109417289|XP_019546939.2|AEAL	LOC108608402|XP_033150738.1|DBUS
OG0007811	LOC109411403|XP_029716189.1|AEAL	LOC108603231|XP_017847335.1|DBUS
OG0007812	LOC109621642|XP_019931290.2|AEAL	LOC108606000|XP_017851311.1|DBUS
OG0007813	LOC109400513|XP_029715852.1|AEAL	LOC108603803|XP_017848390.1|DBUS
OG0007814	LOC109622456|XP_019932344.1|AEAL	LOC108605518|XP_017850756.1|DBUS
OG0007815	LOC109425244|XP_019556035.2|AEAL	LOC108607105|XP_017853222.1|DBUS
OG0007816	LOC109419817|XP_019549659.2|AEAL	LOC108598945|XP_017841204.2|DBUS
OG0007817	LOC109425308|XP_019556090.2|AEAL	LOC108603858|XP_017848504.1|DBUS
OG0007818	LOC109425318|XP_029715951.1|AEAL	LOC108604515|XP_017849508.1|DBUS
OG0007819	LOC109419806|XP_019549646.2|AEAL	LOC108606803|XP_017852762.1|DBUS
OG0007820	LOC109415422|XP_029729677.1|AEAL	LOC108604134|XP_017848929.1|DBUS
OG0007821	LOC115267036|XP_029729681.1|AEAL, LOC109415421|XP_019544833.2|AEAL	LOC108602092|XP_017845605.1|DBUS
OG0007822	LOC109415420|XP_029729680.1|AEAL	LOC108602091|XP_017845604.1|DBUS
OG0007823	LOC109425345|XP_019556142.2|AEAL	LOC108604530|XP_017849532.1|DBUS
OG0007824	LOC109425528|XP_029715837.1|AEAL	LOC108602987|XP_017846866.1|DBUS
OG0007825	LOC109397201|XP_019525091.2|AEAL, LOC109414949|XP_019544345.2|AEAL	LOC108602876|XP_017846656.1|DBUS
OG0007826	LOC109397118|XP_019525002.2|AEAL	LOC108602343|XP_017845927.1|DBUS
OG0007827	LOC109398472|XP_019526396.1|AEAL	LOC108605442|XP_017850614.1|DBUS
OG0007829	LOC109398457|XP_029720671.1|AEAL	LOC108603295|XP_017847455.1|DBUS
OG0007831	LOC109623070|XP_019933088.2|AEAL	LOC108607196|XP_017853346.1|DBUS
OG0007832	LOC109416867|XP_029719615.1|AEAL, LOC109623093|XP_029716257.1|AEAL	LOC108606682|XP_017852520.1|DBUS
OG0007833	LOC109623098|XP_029709998.1|AEAL	LOC108605268|XP_017850384.1|DBUS
OG0007834	LOC109622969|XP_029734095.1|AEAL, LOC115254063|XP_029718176.1|AEAL, LOC109408847|XP_029719630.1|AEAL	LOC108601911|XP_017845378.1|DBUS
OG0007836	LOC115257405|XP_029712826.1|AEAL	LOC108602759|XP_017846419.1|DBUS
OG0007837	LOC109411181|XP_019540200.2|AEAL	LOC108601460|XP_017844847.1|DBUS
OG0007838	LOC109403615|XP_029730130.1|AEAL	LOC108602421|XP_017846024.1|DBUS
OG0007839	LOC109416355|XP_019545929.2|AEAL, LOC115267363|XP_029730207.1|AEAL	LOC108606062|XP_017851398.1|DBUS
OG0007840	LOC109411499|XP_029723460.1|AEAL	LOC108601863|XP_017845309.1|DBUS
OG0007841	LOC109423569|XP_019554097.2|AEAL	LOC108602353|XP_017845941.1|DBUS
OG0007842	LOC109402379|XP_029712620.1|AEAL	LOC108603614|XP_017848052.1|DBUS
OG0007843	LOC109402471|XP_019530703.2|AEAL	LOC108601501|XP_017844889.1|DBUS
OG0007844	LOC109405405|XP_029733821.1|AEAL	LOC108594751|XP_017835379.1|DBUS
OG0007845	LOC109408266|XP_019537074.2|AEAL, LOC109405436|XP_029716565.1|AEAL	LOC108602079|XP_017845587.1|DBUS
OG0007846	LOC109408271|XP_019537078.2|AEAL	LOC108606549|XP_017852237.1|DBUS
OG0007847	LOC109405419|XP_019534030.2|AEAL	LOC108604801|XP_017849890.1|DBUS
OG0007848	LOC109424828|XP_019555565.2|AEAL	LOC108604695|XP_017849741.1|DBUS
OG0007849	LOC109414622|XP_019543999.2|AEAL	LOC108604472|XP_017849448.1|DBUS
OG0007850	LOC109414624|XP_019544001.2|AEAL	LOC108601862|XP_017845308.1|DBUS
OG0007851	LOC115253879|XP_029723541.1|AEAL, LOC109424818|XP_029723576.1|AEAL	LOC108602579|XP_017846206.1|DBUS
OG0007852	LOC109424793|XP_019555523.2|AEAL	LOC108602450|XP_017846062.1|DBUS
OG0007853	LOC109413326|XP_019542589.2|AEAL	LOC108602171|XP_017845696.1|DBUS
OG0007854	LOC109413324|XP_019542587.2|AEAL	LOC108602185|XP_017845718.1|DBUS
OG0007858	LOC109403851|XP_029732508.1|AEAL	LOC108607539|XP_017853910.1|DBUS
OG0007859	LOC109403855|XP_019532298.2|AEAL, LOC115268548|XP_029732498.1|AEAL	LOC108606988|XP_017853050.1|DBUS
OG0007860	LOC109404030|XP_029723623.1|AEAL	LOC108602056|XP_017845559.1|DBUS
OG0007861	LOC109403977|XP_019532395.1|AEAL	LOC108601468|XP_017844856.1|DBUS
OG0007863	LOC109412787|XP_029723636.1|AEAL	LOC108596662|XP_017838142.1|DBUS
OG0007864	LOC109432051|XP_029723669.1|AEAL	LOC108604159|XP_017848977.1|DBUS
OG0007865	LOC115264223|XP_029723607.1|AEAL, LOC109432059|XP_019563905.2|AEAL	LOC108600378|XP_017843407.1|DBUS
OG0007866	LOC109412857|XP_019542023.2|AEAL	LOC108604217|XP_017849071.1|DBUS
OG0007867	LOC109405207|XP_029720365.1|AEAL	LOC108603318|XP_017847522.1|DBUS
OG0007868	LOC109405236|XP_019533814.2|AEAL	LOC108601420|XP_017844807.1|DBUS
OG0007869	LOC109409654|XP_019538660.1|AEAL	LOC108605549|XP_017850799.1|DBUS
OG0007870	LOC109411451|XP_019540512.2|AEAL	LOC108600359|XP_017843380.2|DBUS
OG0007871	LOC109621675|XP_029726147.1|AEAL	LOC108605084|XP_017850140.1|DBUS
OG0007872	LOC115257273|XP_029712579.1|AEAL, LOC109410364|XP_029726174.1|AEAL	LOC108601168|XP_017844589.2|DBUS
OG0007873	LOC109622440|XP_019932328.2|AEAL, LOC109410306|XP_019539404.2|AEAL	LOC108600405|XP_017843445.1|DBUS
OG0007874	LOC109423302|XP_019553775.2|AEAL	LOC108607276|XP_017853460.1|DBUS
OG0007875	LOC109423298|XP_029726461.1|AEAL	LOC108596840|XP_017838457.1|DBUS
OG0007876	LOC109429038|XP_019560416.1|AEAL	LOC108605560|XP_017850814.1|DBUS
OG0007877	LOC109413956|XP_019543231.2|AEAL	LOC108606648|XP_017852447.1|DBUS
OG0007878	LOC109418081|XP_019547800.1|AEAL	LOC108597761|XP_017839961.1|DBUS
OG0007879	LOC109418949|XP_029733593.1|AEAL	LOC108599844|XP_017842457.1|DBUS
OG0007882	LOC109416460|XP_019546066.2|AEAL	LOC108600940|XP_017844268.1|DBUS
OG0007883	LOC109402587|XP_029712091.1|AEAL, LOC109406423|XP_029725710.1|AEAL	LOC108600239|XP_017843158.1|DBUS
OG0007884	LOC109426591|XP_019557668.2|AEAL	LOC108598053|XP_017840157.2|DBUS
OG0007885	LOC109417816|XP_019547535.2|AEAL	LOC108596841|XP_017838459.1|DBUS
OG0007886	LOC109426796|XP_029725451.1|AEAL	LOC108597034|XP_017838820.2|DBUS
OG0007887	LOC109417851|XP_019547574.2|AEAL	LOC108600939|XP_017844267.1|DBUS
OG0007890	LOC109621926|XP_019931678.2|AEAL	LOC108598518|XP_017840685.1|DBUS
OG0007891	LOC109407938|XP_019536681.2|AEAL	LOC108601641|XP_017845030.1|DBUS
OG0007892	LOC109407990|XP_019536744.2|AEAL	LOC108596801|XP_017838397.1|DBUS
OG0007893	LOC109407996|XP_029735120.1|AEAL	LOC108597274|XP_017839226.1|DBUS
OG0007894	LOC109414872|XP_029735172.1|AEAL	LOC108600438|XP_017843504.2|DBUS
OG0007895	LOC109413473|XP_019542694.2|AEAL	LOC108598039|XP_033149592.1|DBUS
OG0007896	LOC109413483|XP_019542708.1|AEAL	LOC108598419|XP_017840535.1|DBUS
OG0007897	LOC109403238|XP_019531566.2|AEAL	LOC108599823|XP_017842416.1|DBUS
OG0007898	LOC109403201|XP_019531502.1|AEAL	LOC108597922|XP_017840067.1|DBUS
OG0007899	LOC109425682|XP_029734693.1|AEAL	LOC108597916|XP_033149289.1|DBUS
OG0007900	LOC109401545|XP_019529663.1|AEAL	LOC108596090|XP_017836997.1|DBUS
OG0007901	LOC109416453|XP_029722237.1|AEAL, LOC109407433|XP_029722348.1|AEAL	LOC108599547|XP_017841921.1|DBUS
OG0007902	LOC109430955|XP_019562616.1|AEAL	LOC108605642|XP_017850914.1|DBUS
OG0007903	LOC109430930|XP_029721959.1|AEAL	LOC108600984|XP_017844336.2|DBUS
OG0007904	LOC109430909|XP_019562555.2|AEAL	LOC108600557|XP_017843708.2|DBUS
OG0007905	LOC109433386|XP_019565363.2|AEAL, LOC109430962|XP_019562628.2|AEAL	LOC108594307|XP_017834941.2|DBUS
OG0007906	LOC109398085|XP_029730423.1|AEAL	LOC108600159|XP_033149422.1|DBUS
OG0007911	LOC109401026|XP_019529054.2|AEAL	LOC108599459|XP_033149484.1|DBUS
OG0007912	LOC109420866|XP_019550892.2|AEAL	LOC108599461|XP_017841785.2|DBUS
OG0007913	LOC109401023|XP_019529046.1|AEAL	LOC108599462|XP_017841787.1|DBUS
OG0007916	LOC115259298|XP_029715691.1|AEAL, LOC115269870|XP_029734526.1|AEAL	LOC108599323|XP_017841615.1|DBUS
OG0007917	LOC109621228|XP_029728720.1|AEAL	LOC108596107|XP_017837015.1|DBUS
OG0007918	LOC109408206|XP_019536991.2|AEAL	LOC108597213|XP_017839142.1|DBUS
OG0007919	LOC109418472|XP_019548228.2|AEAL	LOC108596960|XP_017838695.1|DBUS
OG0007920	LOC109408906|XP_019537834.2|AEAL, LOC109418471|XP_019548227.2|AEAL	LOC108595438|XP_017836159.1|DBUS
OG0007921	LOC109408918|XP_019537849.2|AEAL	LOC108595691|XP_017836461.1|DBUS
OG0007922	LOC109415148|XP_019544577.2|AEAL	LOC108602553|XP_017846176.1|DBUS
OG0007923	LOC109414978|XP_029728996.1|AEAL, LOC115266617|XP_029728941.1|AEAL	LOC108605393|XP_033150156.1|DBUS
OG0007924	LOC109407033|XP_029729024.1|AEAL	LOC108597647|XP_017839789.1|DBUS
OG0007926	LOC109406673|XP_029732847.1|AEAL	LOC108596454|XP_017837690.1|DBUS
OG0007927	LOC109402987|XP_029719603.1|AEAL	LOC108608505|XP_017855392.1|DBUS
OG0007928	LOC109403694|XP_029709943.1|AEAL	LOC108607877|XP_017854468.1|DBUS
OG0007929	LOC109411553|XP_029709929.1|AEAL	LOC108608117|XP_017854835.1|DBUS
OG0007931	LOC109427905|XP_029728385.1|AEAL	LOC108608496|XP_017855381.1|DBUS
OG0007932	LOC109428196|XP_019559441.2|AEAL	LOC108606673|XP_017852495.1|DBUS
OG0007933	LOC109428192|XP_029734299.1|AEAL	LOC108604669|XP_017849710.1|DBUS
OG0007934	LOC109424543|XP_019555271.2|AEAL	LOC108607821|XP_017854358.2|DBUS
OG0007935	LOC109427858|XP_019558976.2|AEAL	LOC108608137|XP_017854861.1|DBUS
OG0007936	LOC109433241|XP_019565194.1|AEAL	LOC108594241|XP_017834844.1|DBUS
OG0007937	LOC109420084|XP_019549937.1|AEAL	LOC108607840|XP_017854393.1|DBUS
OG0007938	LOC109420078|XP_019549927.2|AEAL	LOC108608268|XP_033149642.1|DBUS
OG0007939	LOC109420075|XP_019549924.2|AEAL	LOC108594403|XP_017835060.2|DBUS
OG0007940	LOC109420070|XP_019549917.2|AEAL	LOC108608152|XP_017854889.2|DBUS
OG0007941	LOC109408029|XP_019536802.2|AEAL, LOC115257645|XP_029713342.1|AEAL	LOC117135036|XP_033150755.1|DBUS
OG0007942	LOC109408297|XP_019537113.2|AEAL	LOC117134922|XP_033150317.1|DBUS
OG0007943	LOC109401084|XP_029712895.1|AEAL, LOC109400994|XP_029713157.1|AEAL	LOC108595169|XP_033149993.1|DBUS
OG0007944	LOC109412379|XP_029712647.1|AEAL	LOC108599456|XP_017841781.2|DBUS
OG0007945	LOC109412369|XP_019541570.2|AEAL	LOC108607787|XP_017854316.2|DBUS
OG0007947	LOC109433112|XP_019565050.2|AEAL	LOC108608546|XP_017855453.1|DBUS
OG0007949	LOC109420001|XP_019549838.1|AEAL	LOC108605544|XP_017850785.1|DBUS
OG0007953	LOC115264921|XP_029724855.1|AEAL, LOC109404244|XP_029729137.1|AEAL, LOC109414053|XP_029724945.1|AEAL, LOC115264927|XP_029724886.1|AEAL	LOC108602023|XP_017845518.1|DBUS
OG0007957	LOC109409620|XP_029729453.1|AEAL, LOC109413741|XP_029729487.1|AEAL	LOC117135003|XP_033150671.1|DBUS
OG0007958	LOC109408121|XP_019536885.1|AEAL	LOC108607249|XP_017853421.1|DBUS
OG0007959	LOC109419059|XP_019548811.2|AEAL	LOC108608449|XP_017855319.1|DBUS
OG0007960	LOC115258703|XP_029714906.1|AEAL, LOC109419110|XP_029714901.1|AEAL	LOC108596620|XP_017838057.1|DBUS
OG0007961	LOC109409247|XP_019538207.2|AEAL	LOC108602005|XP_017845496.1|DBUS
OG0007962	LOC109404439|XP_019532876.2|AEAL	LOC108607116|XP_017853238.1|DBUS
OG0007963	LOC109404656|XP_029715234.1|AEAL	LOC108607597|XP_017853988.1|DBUS
OG0007964	LOC109404751|XP_019533229.2|AEAL	LOC108607738|XP_017854251.2|DBUS
OG0007965	LOC109420996|XP_019551019.2|AEAL	LOC108607872|XP_017854456.2|DBUS
OG0007966	LOC115268657|XP_029732629.1|AEAL	LOC108606560|XP_017852266.1|DBUS
OG0007967	LOC109415690|XP_029714846.1|AEAL	LOC108596319|XP_017837427.2|DBUS
OG0007968	LOC109416537|XP_029715235.1|AEAL	LOC108607639|XP_033150797.1|DBUS
OG0007969	LOC109410229|XP_019539299.1|AEAL, LOC109417547|XP_019547167.1|AEAL	LOC108603080|XP_017847061.2|DBUS
OG0007970	LOC109417743|XP_019547405.1|AEAL	LOC108595090|XP_017835731.1|DBUS
OG0007971	LOC109419906|XP_029708892.1|AEAL	LOC108607053|XP_017853154.1|DBUS
OG0007974	LOC109414012|XP_019543284.2|AEAL	LOC108606002|XP_017851314.1|DBUS
OG0007976	LOC109407379|XP_019535923.2|AEAL	LOC108605615|XP_017850886.1|DBUS
OG0007977	LOC109431814|XP_029708483.1|AEAL	LOC108605576|XP_017850838.1|DBUS
OG0007981	LOC109427901|XP_019559058.2|AEAL	LOC108605757|XP_017851048.1|DBUS
OG0007982	LOC109427916|XP_029728553.1|AEAL	LOC108608294|XP_017855108.1|DBUS
OG0007983	LOC109430175|XP_019561772.2|AEAL	LOC108594384|XP_017835036.1|DBUS
OG0007985	LOC109423957|XP_019554571.1|AEAL	LOC108601546|XP_017844937.1|DBUS
OG0007986	LOC115265636|XP_029727367.1|AEAL	LOC108596694|XP_017838207.1|DBUS
OG0007987	LOC109404797|XP_019533290.2|AEAL	LOC108600726|XP_017843957.1|DBUS
OG0007988	LOC109418121|XP_029727181.1|AEAL	LOC108596630|XP_017838080.1|DBUS
OG0007989	LOC109418060|XP_029727189.1|AEAL	LOC108598840|XP_033150585.1|DBUS
OG0007990	LOC109421652|XP_019551717.2|AEAL	LOC108596612|XP_017838045.1|DBUS
OG0007991	LOC109421565|XP_019551630.2|AEAL	LOC108608436|XP_017855301.1|DBUS
OG0007992	LOC109421540|XP_029732657.1|AEAL, LOC109409148|XP_019538110.1|AEAL	LOC108608193|XP_017854952.1|DBUS
OG0007993	LOC109421520|XP_019551575.2|AEAL	LOC108604552|XP_017849569.1|DBUS
OG0007994	LOC109621857|XP_019931606.2|AEAL	LOC108606008|XP_033149544.1|DBUS
OG0007995	LOC109621350|XP_029732582.1|AEAL, LOC115268615|XP_029732606.1|AEAL	LOC108608388|XP_033150817.1|DBUS
OG0007996	LOC109402145|XP_029720068.1|AEAL	LOC108605545|XP_017850786.1|DBUS
