Orthogroup	ASTE.longest_only	DANA.longest_only
OG0006409	LOC118514938|XP_035917699.1|ASTE	LOC6502170|XP_001966087.1|DANA
OG0006410	LOC118504555|XP_035895060.1|ASTE	LOC6503844|XP_001963706.1|DANA
OG0006411	LOC118504554|XP_035895059.1|ASTE	LOC6502137|XP_001966139.1|DANA
OG0006412	LOC118504559|XP_035895062.1|ASTE	LOC6501342|XP_001955030.1|DANA
OG0006413	LOC118504560|XP_035895063.1|ASTE	LOC6499247|XP_014765984.1|DANA
OG0006414	LOC118503904|XP_035893588.1|ASTE	LOC6500278|XP_001952886.2|DANA
OG0006415	LOC118517518|XP_035919637.1|ASTE	LOC6501915|XP_014759653.1|DANA
OG0006416	LOC118506133|XP_035898763.1|ASTE	LOC6503859|XP_001963729.1|DANA
OG0006417	LOC118508088|XP_035903460.1|ASTE	LOC6497722|XP_001961487.1|DANA
OG0006418	LOC118510489|XP_035908272.1|ASTE	LOC6504495|XP_001967009.2|DANA
OG0006419	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE	LOC6499981|XP_032305459.1|DANA
OG0006420	LOC118508289|XP_035903826.1|ASTE	LOC6501508|XP_001955390.1|DANA
OG0006421	LOC118508288|XP_035903823.1|ASTE	LOC6498384|XP_032311300.1|DANA
OG0006422	LOC118505561|XP_035897405.1|ASTE	LOC6497133|XP_001962688.1|DANA
OG0006423	LOC118505574|XP_035897423.1|ASTE	LOC6499364|XP_001954789.1|DANA
OG0006424	LOC118505580|XP_035897430.1|ASTE	LOC6501222|XP_001954790.1|DANA
OG0006425	LOC118505573|XP_035897422.1|ASTE	LOC6499365|XP_001954787.1|DANA
OG0006426	LOC118505572|XP_035897421.1|ASTE	LOC6501220|XP_001954786.1|DANA
OG0006427	LOC118505583|XP_035897437.1|ASTE	LOC6501468|XP_001955313.1|DANA
OG0006429	LOC118502684|XP_035891087.1|ASTE	LOC6500751|XP_001953843.1|DANA
OG0006430	LOC118506468|XP_035899536.1|ASTE	LOC6506760|XP_001957294.1|DANA
OG0006431	LOC118508445|XP_035904128.1|ASTE	LOC6501442|XP_001955263.1|DANA
OG0006432	LOC118502922|XP_035891550.1|ASTE	LOC6499214|XP_001955094.2|DANA
OG0006433	LOC118506376|XP_035899295.1|ASTE	LOC6501503|XP_001955382.1|DANA
OG0006434	LOC118506154|XP_035898815.1|ASTE	LOC6496946|XP_032311425.1|DANA
OG0006435	LOC118506805|XP_035900345.1|ASTE	LOC6501493|XP_014767083.1|DANA
OG0006436	LOC118502864|XP_035891465.1|ASTE	LOC6505222|XP_001965573.1|DANA
OG0006437	LOC118502874|XP_035891477.1|ASTE	LOC6505037|XP_014760263.1|DANA
OG0006438	LOC118508305|XP_035903855.1|ASTE	LOC6503351|XP_001965371.1|DANA
OG0006439	LOC118507792|XP_035902725.1|ASTE	LOC6500714|XP_001953780.1|DANA
OG0006440	LOC118507791|XP_035902722.1|ASTE	LOC6499846|XP_001953781.1|DANA
OG0006441	LOC118507556|XP_035902037.1|ASTE	LOC6501404|XP_032305787.1|DANA
OG0006442	LOC118507550|XP_035902024.1|ASTE	LOC6505828|XP_001964443.1|DANA
OG0006443	LOC118502544|XP_035890713.1|ASTE	LOC6500588|XP_001953526.1|DANA
OG0006444	LOC118504473|XP_035894879.1|ASTE	LOC6499002|XP_001955532.1|DANA
OG0006445	LOC118504993|XP_035896064.1|ASTE	LOC6503882|XP_001963775.1|DANA
OG0006446	LOC118504988|XP_035896049.1|ASTE	LOC6500677|XP_001953707.3|DANA
OG0006447	LOC118504990|XP_035896056.1|ASTE	LOC6500674|XP_014766667.1|DANA
OG0006448	LOC118505446|XP_035897137.1|ASTE	LOC6501654|XP_001955691.1|DANA
OG0006449	LOC118505447|XP_035897138.1|ASTE	LOC6498909|XP_001955693.2|DANA
OG0006450	LOC118506816|XP_035900396.1|ASTE	LOC6497617|XP_001961704.1|DANA
OG0006451	LOC118502838|XP_035891409.1|ASTE	LOC6504977|XP_014760233.1|DANA
OG0006452	LOC118502884|XP_035891496.1|ASTE	LOC6500663|XP_001953677.1|DANA
OG0006453	LOC118504531|XP_035894969.1|ASTE	LOC6506544|XP_001957683.1|DANA
OG0006454	LOC118506899|XP_035900572.1|ASTE	LOC6504716|XP_001966342.3|DANA
OG0006455	LOC118504275|XP_035894405.1|ASTE	LOC6500979|XP_032311978.1|DANA
OG0006456	LOC118508011|XP_035903288.1|ASTE	LOC6499612|XP_001954294.1|DANA
OG0006457	LOC118507470|XP_035901865.1|ASTE	LOC6500170|XP_001953097.1|DANA
OG0006458	LOC118506382|XP_035899307.1|ASTE	LOC6498558|XP_001963060.1|DANA
OG0006459	LOC118504434|XP_035894768.1|ASTE	LOC6498948|XP_032312109.1|DANA
OG0006460	LOC118504480|XP_035894890.1|ASTE	LOC6505652|XP_001964527.1|DANA
OG0006461	LOC118503572|XP_035892899.1|ASTE	LOC6494523|XP_001965918.1|DANA
OG0006462	LOC118507534|XP_035901999.1|ASTE	LOC6501518|XP_001955409.2|DANA
OG0006463	LOC118507530|XP_035901988.1|ASTE	LOC6499494|XP_001954512.2|DANA
OG0006464	LOC118505689|XP_035897721.1|ASTE	LOC6493212|XP_001957280.2|DANA
OG0006465	LOC118504670|XP_035895353.1|ASTE	LOC6504658|XP_001966460.1|DANA
OG0006466	LOC118504665|XP_035895340.1|ASTE	LOC6504058|XP_001964094.1|DANA
OG0006467	LOC118502853|XP_035891450.1|ASTE	LOC6499909|XP_001953655.1|DANA
OG0006468	LOC118503377|XP_035892470.1|ASTE	LOC6501656|XP_001955696.1|DANA
OG0006469	LOC118502879|XP_035891490.1|ASTE	LOC6502929|XP_001963571.1|DANA
OG0006470	LOC118508488|XP_035904199.1|ASTE	LOC6506406|XP_001957934.1|DANA
OG0006471	LOC118508581|XP_035904379.1|ASTE	LOC6501661|XP_001955707.1|DANA
OG0006472	LOC118508580|XP_035904377.1|ASTE	LOC6501662|XP_001955709.1|DANA
OG0006473	LOC118502703|XP_035891130.1|ASTE	LOC6507753|XP_014765448.1|DANA
OG0006474	LOC118502725|XP_035891176.1|ASTE	LOC6496294|XP_001960631.1|DANA
OG0006475	LOC118502747|XP_035891206.1|ASTE	LOC6501393|XP_014767020.1|DANA
OG0006476	LOC118502709|XP_035891146.1|ASTE	LOC6503850|XP_001963714.1|DANA
OG0006477	LOC118502741|XP_035891199.1|ASTE	LOC6505299|XP_001965713.1|DANA
OG0006478	LOC118504649|XP_035895299.1|ASTE	LOC6499816|XP_001953852.2|DANA
OG0006479	LOC118506354|XP_035899252.1|ASTE	LOC6499818|XP_032312083.1|DANA
OG0006480	LOC118504644|XP_035895293.1|ASTE	LOC6494101|XP_001960974.1|DANA
OG0006481	LOC118502882|XP_035891494.1|ASTE	LOC6497951|XP_001961784.1|DANA
OG0006482	LOC118505547|XP_035897381.1|ASTE	LOC6505591|XP_001964637.3|DANA
OG0006483	LOC118505557|XP_035897402.1|ASTE	LOC6499107|XP_001955284.1|DANA
OG0006484	LOC118505559|XP_035897403.1|ASTE	LOC6501450|XP_014767052.1|DANA
OG0006485	LOC118506936|XP_035900647.1|ASTE	LOC6499469|XP_001954577.1|DANA
OG0006486	LOC118504367|XP_035894657.1|ASTE	LOC6500225|XP_001952989.1|DANA
OG0006487	LOC118503293|XP_035892280.1|ASTE	LOC6500912|XP_001954152.1|DANA
OG0006488	LOC118504289|XP_035894477.1|ASTE	LOC6507407|XP_001956077.1|DANA
OG0006489	LOC118503303|XP_035892310.1|ASTE	LOC6500765|XP_014766704.1|DANA
OG0006490	LOC118503027|XP_035891745.1|ASTE	LOC6501291|XP_032307652.1|DANA
OG0006491	LOC118503277|XP_035892248.1|ASTE	LOC6497649|XP_001961635.1|DANA
OG0006492	LOC118506937|XP_035900648.1|ASTE	LOC6499151|XP_001955205.1|DANA
OG0006493	LOC118506900|XP_035900573.1|ASTE	LOC6505274|XP_001965665.1|DANA
OG0006494	LOC118506893|XP_035900564.1|ASTE	LOC6503916|XP_001963839.2|DANA
OG0006495	LOC118508255|XP_035903767.1|ASTE	LOC6502859|XP_001965984.2|DANA, LOC6502085|XP_001967209.2|DANA
OG0006496	LOC118508574|XP_035904370.1|ASTE	LOC6498902|XP_001955706.1|DANA
OG0006497	LOC118505252|XP_035896698.1|ASTE	LOC6499716|XP_032308421.1|DANA
OG0006498	LOC118505193|XP_035896558.1|ASTE	LOC6500870|XP_001954076.2|DANA
OG0006499	LOC118505150|XP_035896421.1|ASTE	LOC6500563|XP_032305805.1|DANA
OG0006500	LOC118505239|XP_035896682.1|ASTE	LOC6498566|XP_001963074.2|DANA
OG0006501	LOC118505241|XP_035896684.1|ASTE	LOC6498998|XP_014765870.2|DANA
OG0006502	LOC118505630|XP_035897596.1|ASTE	LOC6498995|XP_014765868.1|DANA
OG0006503	LOC118505631|XP_035897597.1|ASTE	LOC6498993|XP_001955546.2|DANA
OG0006504	LOC118505628|XP_035897594.1|ASTE	LOC6498992|XP_001955547.3|DANA
OG0006505	LOC118505622|XP_035897578.1|ASTE	LOC6505516|XP_001964785.2|DANA
OG0006506	LOC118506953|XP_035900665.1|ASTE	LOC6493024|XP_001956886.1|DANA
OG0006507	LOC118507431|XP_035901796.1|ASTE	LOC6505728|XP_001964371.3|DANA
OG0006508	LOC118508389|XP_035904025.1|ASTE	LOC6499645|XP_001954231.1|DANA
OG0006509	LOC118502539|XP_035890703.1|ASTE	LOC6503148|XP_001963524.2|DANA
OG0006510	LOC118508380|XP_035904009.1|ASTE	LOC6500313|XP_001952949.1|DANA
OG0006511	LOC118502823|XP_035891392.1|ASTE	LOC6499717|XP_001954072.1|DANA
OG0006512	LOC118505407|XP_035897048.1|ASTE	LOC6501100|XP_001954549.1|DANA
OG0006513	LOC118502549|XP_035890723.1|ASTE	LOC6499720|XP_032310513.1|DANA
OG0006514	LOC118507873|XP_035902973.1|ASTE	LOC6501445|XP_001955269.1|DANA
OG0006515	LOC118507867|XP_035902966.1|ASTE	LOC6505655|XP_001964522.3|DANA
OG0006516	LOC118507851|XP_035902875.1|ASTE	LOC6500008|XP_001953416.1|DANA
OG0006517	LOC118507853|XP_035902880.1|ASTE	LOC6500540|XP_001953418.1|DANA
OG0006518	LOC118507856|XP_035902897.1|ASTE	LOC6500007|XP_032305450.1|DANA
OG0006519	LOC118507854|XP_035902881.1|ASTE	LOC6500006|XP_001953419.2|DANA
OG0006520	LOC118517615|XP_035919804.1|ASTE	LOC6499007|XP_001955525.1|DANA
OG0006521	LOC118502855|XP_035891453.1|ASTE	LOC6501544|XP_001955453.2|DANA
OG0006522	LOC118502845|XP_035891434.1|ASTE	LOC6501584|XP_001955521.1|DANA
OG0006523	LOC118502895|XP_035891509.1|ASTE	LOC6505879|XP_001964537.1|DANA
OG0006524	LOC118505161|XP_035896450.1|ASTE	LOC6497278|XP_001962401.1|DANA
OG0006525	LOC118504688|XP_035895395.1|ASTE	LOC6502902|XP_032311874.1|DANA
OG0006526	LOC118502458|XP_035890581.1|ASTE	LOC6499184|XP_001955152.1|DANA
OG0006527	LOC118508557|XP_035904344.1|ASTE	LOC6499183|XP_001955153.1|DANA
OG0006528	LOC118504265|XP_035894387.1|ASTE	LOC6499182|XP_001955154.1|DANA
OG0006529	LOC118504292|XP_035894481.1|ASTE	LOC6499180|XP_001955156.2|DANA
OG0006530	LOC118502946|XP_035891589.1|ASTE	LOC6499179|XP_001955158.1|DANA
OG0006531	LOC118502941|XP_035891585.1|ASTE	LOC6499176|XP_032305696.1|DANA
OG0006532	LOC118502934|XP_035891576.1|ASTE	LOC6499170|XP_032309503.1|DANA
OG0006533	LOC118502928|XP_035891559.1|ASTE	LOC6494483|XP_001960248.1|DANA
OG0006534	LOC118507506|XP_035901936.1|ASTE	LOC6501070|XP_001954498.1|DANA
OG0006535	LOC118502518|XP_035890671.1|ASTE	LOC6500747|XP_001953837.1|DANA
OG0006536	LOC118502950|XP_035891595.1|ASTE	LOC6501413|XP_001955192.1|DANA
OG0006537	LOC118507909|XP_035903094.1|ASTE	LOC6499253|XP_001955019.1|DANA
OG0006538	LOC118505166|XP_035896459.1|ASTE	LOC6507946|XP_014767069.1|DANA
OG0006539	LOC118505234|XP_035896660.1|ASTE	LOC6499237|XP_001955050.1|DANA
OG0006540	LOC118506360|XP_035899267.1|ASTE	LOC6500828|XP_001953995.1|DANA
OG0006541	LOC118507517|XP_035901970.1|ASTE	LOC6499401|XP_001954712.3|DANA
OG0006542	LOC118507519|XP_035901972.1|ASTE	LOC6501183|XP_001954711.1|DANA
OG0006543	LOC118502948|XP_035891592.1|ASTE	LOC6505906|XP_014760835.1|DANA
OG0006544	LOC118507810|XP_035902767.1|ASTE	LOC6501295|XP_001954940.1|DANA
OG0006545	LOC118507818|XP_035902789.1|ASTE	LOC6504731|XP_001966314.1|DANA
OG0006546	LOC118507803|XP_035902754.1|ASTE	LOC6501046|XP_001954455.2|DANA
OG0006547	LOC118503460|XP_035892636.1|ASTE	LOC6500542|XP_001953423.3|DANA
OG0006548	LOC118507468|XP_035901861.1|ASTE	LOC6500166|XP_001953100.1|DANA
OG0006549	LOC118505069|XP_035896245.1|ASTE	LOC6501268|XP_032311115.1|DANA
OG0006550	LOC118505061|XP_035896230.1|ASTE	LOC6505902|XP_001964584.1|DANA
OG0006551	LOC118507733|XP_035902586.1|ASTE	LOC6505200|XP_032307883.1|DANA
OG0006552	LOC118507732|XP_035902583.1|ASTE	LOC6505198|XP_001965533.2|DANA
OG0006553	LOC118512275|XP_035912357.1|ASTE	LOC6505919|XP_001964620.1|DANA
OG0006554	LOC118511925|XP_035911471.1|ASTE	LOC6500043|XP_032310170.1|DANA
OG0006555	LOC118511930|XP_035911504.1|ASTE	LOC6500065|XP_001953291.1|DANA
OG0006556	LOC118514630|XP_035917524.1|ASTE	LOC6500926|XP_001954180.1|DANA
OG0006557	LOC118511935|XP_035911515.1|ASTE	LOC6499657|XP_001954204.1|DANA
OG0006558	LOC118511941|XP_035911534.1|ASTE	LOC6500802|XP_032305790.1|DANA
OG0006559	LOC118511978|XP_035911610.1|ASTE	LOC6500625|XP_001953593.1|DANA
OG0006560	LOC118507785|XP_035902713.1|ASTE	LOC6499123|XP_032309993.1|DANA
OG0006561	LOC118507784|XP_035902712.1|ASTE	LOC6501438|XP_001955255.1|DANA
OG0006562	LOC118502949|XP_035891594.1|ASTE	LOC6505593|XP_001964633.1|DANA
OG0006563	LOC118503007|XP_035891710.1|ASTE	LOC6500731|XP_001953805.1|DANA
OG0006564	LOC118503001|XP_035891704.1|ASTE	LOC6500729|XP_032305399.1|DANA
OG0006565	LOC118502979|XP_035891651.1|ASTE	LOC6500721|XP_032312298.1|DANA
OG0006566	LOC118504420|XP_035894747.1|ASTE	LOC6500324|XP_032312177.1|DANA
OG0006567	LOC118507831|XP_035902830.1|ASTE	LOC6500789|XP_001953927.1|DANA
OG0006568	LOC118507826|XP_035902816.1|ASTE	LOC6499781|XP_001953928.3|DANA
OG0006569	LOC118507828|XP_035902818.1|ASTE	LOC6493309|XP_001957498.1|DANA
OG0006570	LOC118504296|XP_035894485.1|ASTE	LOC6501697|XP_001955785.3|DANA
OG0006571	LOC118503179|XP_035892047.1|ASTE	LOC6498942|XP_001955633.1|DANA
OG0006572	LOC118506930|XP_035900630.1|ASTE	LOC26514801|XP_014767342.1|DANA
OG0006573	LOC118517613|XP_035919802.1|ASTE	LOC6501141|XP_032307901.1|DANA
OG0006574	LOC118502687|XP_035891093.1|ASTE	LOC6500247|XP_032307726.1|DANA
OG0006575	LOC118504663|XP_035895339.1|ASTE	LOC6505540|XP_001964733.1|DANA
OG0006576	LOC118505085|XP_035896269.1|ASTE	LOC6500788|XP_001953920.2|DANA
OG0006577	LOC118505084|XP_035896268.1|ASTE	LOC6501115|XP_001954576.1|DANA
OG0006578	LOC118505049|XP_035896216.1|ASTE	LOC6499786|XP_001953921.1|DANA
OG0006579	LOC118505072|XP_035896249.1|ASTE	LOC6498341|XP_001962584.2|DANA
OG0006580	LOC118504424|XP_035894754.1|ASTE	LOC6500917|XP_001954158.1|DANA
OG0006581	LOC118505418|XP_035897066.1|ASTE	LOC6501695|XP_032312250.1|DANA
OG0006582	LOC118505421|XP_035897069.1|ASTE	LOC6499964|XP_001953549.1|DANA
OG0006583	LOC118503270|XP_035892229.1|ASTE	LOC6499676|XP_001954170.3|DANA
OG0006584	LOC118504686|XP_035895393.1|ASTE	LOC6504261|XP_001965097.1|DANA
OG0006585	LOC118502840|XP_035891415.1|ASTE	LOC6498311|XP_032307676.1|DANA
OG0006586	LOC118507739|XP_035902605.1|ASTE	LOC6499010|XP_001955518.1|DANA
OG0006587	LOC118507738|XP_035902602.1|ASTE	LOC6501581|XP_001955517.1|DANA
OG0006588	LOC118507740|XP_035902606.1|ASTE	LOC6500702|XP_001953756.3|DANA
OG0006589	LOC118507771|XP_035902685.1|ASTE	LOC6500573|XP_001953504.2|DANA
OG0006590	LOC118507769|XP_035902680.1|ASTE	LOC6500575|XP_001953507.1|DANA
OG0006591	LOC118512048|XP_035911775.1|ASTE	LOC6506931|XP_001956968.1|DANA
OG0006592	LOC118512110|XP_035911977.1|ASTE	LOC6499927|XP_001953615.1|DANA
OG0006593	LOC118512097|XP_035911956.1|ASTE	LOC6500634|XP_001953614.1|DANA
OG0006594	LOC118512101|XP_035911966.1|ASTE	LOC6507287|XP_001956308.1|DANA
OG0006595	LOC118511474|XP_035910494.1|ASTE	LOC6494155|XP_001960855.1|DANA
OG0006596	LOC118511481|XP_035910511.1|ASTE	LOC6493992|XP_001961182.1|DANA
OG0006597	LOC118511484|XP_035910527.1|ASTE	LOC6506868|XP_001957090.1|DANA
OG0006598	LOC118511486|XP_035910531.1|ASTE	LOC6498560|XP_001963065.1|DANA
OG0006599	LOC118511496|XP_035910548.1|ASTE	LOC6506445|XP_001957867.1|DANA
OG0006600	LOC118512952|XP_035914063.1|ASTE	LOC6493520|XP_014764425.1|DANA
OG0006601	LOC118510179|XP_035907593.1|ASTE	LOC6507627|XP_001956029.1|DANA
OG0006602	LOC118510180|XP_035907594.1|ASTE	LOC6507432|XP_001956030.1|DANA
OG0006603	LOC118510170|XP_035907578.1|ASTE	LOC6507628|XP_001956031.1|DANA
OG0006604	LOC118510183|XP_035907598.1|ASTE	LOC6506399|XP_001957943.3|DANA
OG0006605	LOC118510174|XP_035907587.1|ASTE	LOC6503025|XP_001963386.3|DANA
OG0006606	LOC118510181|XP_035907595.1|ASTE	LOC6493763|XP_001958390.1|DANA
OG0006607	LOC118510188|XP_035907602.1|ASTE	LOC6493481|XP_014764403.1|DANA
OG0006608	LOC118510208|XP_035907638.1|ASTE	LOC6503453|XP_001967510.2|DANA
OG0006609	LOC118513123|XP_035914424.1|ASTE	LOC6505707|XP_001964419.2|DANA, LOC6501125|XP_001954596.1|DANA
OG0006610	LOC118513125|XP_035914425.1|ASTE	LOC6506789|XP_032310537.1|DANA
OG0006611	LOC118513131|XP_035914443.1|ASTE	LOC6507578|XP_032310689.1|DANA
OG0006612	LOC118513133|XP_035914452.1|ASTE	LOC6507577|XP_001955940.1|DANA
OG0006613	LOC118513132|XP_035914447.1|ASTE	LOC6507474|XP_001955939.1|DANA
OG0006614	LOC118513134|XP_035914453.1|ASTE	LOC6507576|XP_001955938.1|DANA
OG0006615	LOC118514417|XP_035917193.1|ASTE	LOC6507574|XP_001955935.1|DANA
OG0006616	LOC118514420|XP_035917202.1|ASTE	LOC6506993|XP_001956864.1|DANA
OG0006617	LOC118514427|XP_035917222.1|ASTE	LOC6502784|XP_032310512.1|DANA
OG0006618	LOC118509839|XP_035906924.1|ASTE	LOC6507750|XP_001956268.3|DANA
OG0006619	LOC118509840|XP_035906925.1|ASTE	LOC6507534|XP_001955873.1|DANA
OG0006620	LOC118511497|XP_035910549.1|ASTE	LOC6507501|XP_001955876.1|DANA
OG0006621	LOC118511498|XP_035910550.1|ASTE	LOC6506501|XP_032309985.1|DANA
OG0006622	LOC118512865|XP_035913842.1|ASTE	LOC6506698|XP_001957397.1|DANA
OG0006623	LOC118508924|XP_035904700.1|ASTE	LOC6493265|XP_001957394.1|DANA
OG0006624	LOC118510594|XP_035908489.1|ASTE	LOC6496636|XP_001961303.1|DANA
OG0006625	LOC118510597|XP_035908496.1|ASTE	LOC6493931|XP_032311585.1|DANA
OG0006626	LOC118510146|XP_035907530.1|ASTE	LOC6496673|XP_001961374.1|DANA
OG0006627	LOC118510145|XP_035907526.1|ASTE	LOC6494077|XP_032306208.1|DANA
OG0006628	LOC118512057|XP_035911801.1|ASTE	LOC6494076|XP_014762628.1|DANA
OG0006629	LOC118509638|XP_035906438.1|ASTE	LOC6494782|XP_001959677.1|DANA
OG0006630	LOC118512200|XP_035912198.1|ASTE	LOC6495402|XP_001958764.1|DANA
OG0006631	LOC118512197|XP_035912193.1|ASTE	LOC6506440|XP_001957876.1|DANA
OG0006632	LOC118512189|XP_035912173.1|ASTE	LOC6496238|XP_001960515.1|DANA
OG0006633	LOC118512196|XP_035912191.1|ASTE	LOC6507451|XP_001955986.1|DANA
OG0006634	LOC118512186|XP_035912170.1|ASTE	LOC6497640|XP_001961656.1|DANA
OG0006635	LOC118512187|XP_035912171.1|ASTE	LOC6503523|XP_001965297.1|DANA
OG0006636	LOC118512117|XP_035911986.1|ASTE	LOC6504745|XP_001966283.1|DANA
OG0006638	LOC118512078|XP_035911910.1|ASTE	LOC6501723|XP_032306155.1|DANA
OG0006639	LOC118512051|XP_035911787.1|ASTE	LOC6495932|XP_032306148.1|DANA
OG0006640	LOC118512088|XP_035911944.1|ASTE	LOC6496488|XP_001960998.2|DANA
OG0006641	LOC118512081|XP_035911930.1|ASTE	LOC6494164|XP_032306776.1|DANA
OG0006642	LOC118512055|XP_035911799.1|ASTE	LOC6496394|XP_001960813.2|DANA
OG0006643	LOC118512118|XP_035911987.1|ASTE	LOC6494898|XP_001959469.1|DANA
OG0006644	LOC118504421|XP_035894750.1|ASTE	LOC6507878|XP_001956513.1|DANA
OG0006645	LOC118513602|XP_035915532.1|ASTE	LOC6498434|XP_032311110.1|DANA
OG0006646	LOC118513607|XP_035915541.1|ASTE	LOC6495949|XP_001959912.1|DANA
OG0006647	LOC118508868|XP_035904549.1|ASTE	LOC6493982|XP_032306085.1|DANA
OG0006648	LOC118512216|XP_035912224.1|ASTE	LOC6507582|XP_014765336.1|DANA
OG0006649	LOC118508909|XP_035904663.1|ASTE	LOC6495179|XP_001958902.2|DANA
OG0006650	LOC118514493|XP_035917309.1|ASTE	LOC6496625|XP_014763897.1|DANA
OG0006651	LOC118509596|XP_035906271.1|ASTE	LOC6493066|XP_001956980.1|DANA
OG0006652	LOC118509597|XP_035906280.1|ASTE	LOC6506446|XP_001957865.1|DANA
OG0006653	LOC118513075|XP_035914318.1|ASTE	LOC6507490|XP_014765254.2|DANA
OG0006654	LOC118513086|XP_035914348.1|ASTE	LOC6507094|XP_001956680.1|DANA
OG0006655	LOC118509820|XP_035906874.1|ASTE	LOC6492997|XP_001956820.2|DANA
OG0006656	LOC118509835|XP_035906919.1|ASTE	LOC6507355|XP_001956184.1|DANA
OG0006657	LOC118509105|XP_035905165.1|ASTE	LOC6495050|XP_001959168.1|DANA
OG0006658	LOC118513031|XP_035914201.1|ASTE	LOC6492970|XP_001956766.1|DANA
OG0006659	LOC118513035|XP_035914205.1|ASTE	LOC6492968|XP_001956763.1|DANA
OG0006660	LOC118514461|XP_035917271.1|ASTE	LOC6493793|XP_032310002.1|DANA
OG0006661	LOC118513009|XP_035914172.1|ASTE	LOC6493781|XP_001958420.1|DANA
OG0006662	LOC118504687|XP_035895394.1|ASTE	LOC6497980|XP_001961834.1|DANA
OG0006663	LOC118510885|XP_035909158.1|ASTE	LOC6493759|XP_032309924.1|DANA
OG0006664	LOC118511373|XP_035910260.1|ASTE	LOC6506019|XP_001964786.1|DANA
OG0006666	LOC118512960|XP_035914079.1|ASTE	LOC26515249|XP_014764108.1|DANA
OG0006667	LOC118512176|XP_035912155.1|ASTE	LOC6493078|XP_001957002.1|DANA
OG0006668	LOC118512988|XP_035914136.1|ASTE	LOC6494085|XP_001961008.1|DANA
OG0006669	LOC118512981|XP_035914127.1|ASTE	LOC6507634|XP_001956046.1|DANA
OG0006670	LOC118512992|XP_035914141.1|ASTE	LOC6507637|XP_001956050.1|DANA
OG0006671	LOC118512979|XP_035914117.1|ASTE	LOC6507638|XP_014765371.1|DANA
OG0006672	LOC118512977|XP_035914103.1|ASTE	LOC6506967|XP_032310179.1|DANA
OG0006673	LOC118513241|XP_035914690.1|ASTE	LOC6493344|XP_001957561.1|DANA
OG0006674	LOC118516855|XP_035918609.1|ASTE, LOC118510503|XP_035908301.1|ASTE	LOC6507059|XP_001956738.2|DANA
OG0006675	LOC118513239|XP_035914687.1|ASTE	LOC6506522|XP_001957720.1|DANA
OG0006676	LOC118510492|XP_035908277.1|ASTE	LOC6506618|XP_001957532.1|DANA
OG0006677	LOC118510486|XP_035908260.1|ASTE	LOC6492988|XP_001956801.1|DANA
OG0006678	LOC118503767|XP_035893329.1|ASTE	LOC6502838|XP_001957310.1|DANA
OG0006679	LOC118514266|XP_035916878.1|ASTE	LOC26515361|XP_014765723.1|DANA
OG0006680	LOC118514462|XP_035917272.1|ASTE	LOC6501575|XP_001955500.2|DANA
OG0006681	LOC118510570|XP_035908452.1|ASTE	LOC6507420|XP_001956053.2|DANA
OG0006682	LOC118510539|XP_035908389.1|ASTE	LOC6493314|XP_014764325.1|DANA
OG0006683	LOC118510541|XP_035908394.1|ASTE	LOC6493313|XP_001957506.1|DANA
OG0006684	LOC118512027|XP_035911708.1|ASTE	LOC6507024|XP_001956802.1|DANA
OG0006685	LOC118510138|XP_035907512.1|ASTE	LOC6493943|XP_001961276.2|DANA
OG0006686	LOC118514490|XP_035917306.1|ASTE	LOC6506194|XP_032310195.1|DANA
OG0006687	LOC118512203|XP_035912206.1|ASTE	LOC116655127|XP_032308264.1|DANA
OG0006688	LOC118510519|XP_035908346.1|ASTE	LOC6506156|XP_014764644.1|DANA
OG0006689	LOC118510528|XP_035908365.1|ASTE	LOC6507601|XP_014765345.1|DANA
OG0006690	LOC118512136|XP_035912039.1|ASTE	LOC6500699|XP_014766680.1|DANA
OG0006691	LOC118512153|XP_035912086.1|ASTE	LOC26515493|XP_014765734.1|DANA
OG0006692	LOC118512152|XP_035912085.1|ASTE	LOC6507603|XP_001955985.1|DANA
OG0006693	LOC118512149|XP_035912078.1|ASTE	LOC6506894|XP_032309815.1|DANA
OG0006694	LOC118512161|XP_035912109.1|ASTE	LOC6504642|XP_032309318.1|DANA
OG0006695	LOC118514322|XP_035916999.1|ASTE	LOC6492983|XP_001956789.3|DANA
OG0006696	LOC118509123|XP_035905203.1|ASTE	LOC6498210|XP_001962306.1|DANA
OG0006697	LOC118510453|XP_035908163.1|ASTE	LOC6507760|XP_014765464.1|DANA
OG0006698	LOC118510458|XP_035908182.1|ASTE	LOC6493389|XP_001957654.1|DANA
OG0006699	LOC118512678|XP_035913353.1|ASTE	LOC6493099|XP_001957037.2|DANA
OG0006700	LOC118512688|XP_035913372.1|ASTE	LOC6493550|XP_001957981.1|DANA
OG0006701	LOC118513479|XP_035915170.1|ASTE	LOC6496606|XP_001961246.1|DANA
OG0006702	LOC118512751|XP_035913531.1|ASTE	LOC6507670|XP_001956118.2|DANA
OG0006703	LOC118513095|XP_035914389.1|ASTE	LOC6506570|XP_001957623.1|DANA
OG0006704	LOC118513109|XP_035914402.1|ASTE	LOC6493370|XP_001957622.1|DANA
OG0006705	LOC118513041|XP_035914226.1|ASTE	LOC6495562|XP_001959109.2|DANA
OG0006706	LOC118513043|XP_035914228.1|ASTE	LOC6494405|XP_001960393.1|DANA
