Orthogroup	ASTE.longest_only	DPSE.longest_only
OG0007089	LOC118509947|XP_035907172.1|ASTE	LOC4817119|XP_001356738.2|DPSE
OG0007090	LOC118514101|XP_035916559.1|ASTE	LOC4817040|XP_001356626.1|DPSE
OG0007091	LOC118514094|XP_035916523.1|ASTE	LOC4817787|XP_001357135.2|DPSE
OG0007092	LOC118509946|XP_035907171.1|ASTE	LOC4802682|XP_015037999.2|DPSE
OG0007093	LOC118511222|XP_035909937.1|ASTE	LOC4817207|XP_001356366.2|DPSE
OG0007094	LOC118513690|XP_035915703.1|ASTE	LOC4817208|XP_001356367.3|DPSE
OG0007095	LOC118513685|XP_035915683.1|ASTE	LOC4816494|XP_001356264.2|DPSE
OG0007096	LOC118513337|XP_035914851.1|ASTE	LOC4816184|XP_001355752.3|DPSE
OG0007098	LOC118510674|XP_035908728.1|ASTE	LOC4818197|XP_001357508.4|DPSE
OG0007099	LOC118514116|XP_035916585.1|ASTE	LOC6897177|XP_002137357.1|DPSE
OG0007100	LOC118510064|XP_035907347.1|ASTE	LOC4816181|XP_033236702.1|DPSE
OG0007101	LOC118514087|XP_035916513.1|ASTE	LOC4817352|XP_001356544.1|DPSE
OG0007102	LOC118514071|XP_035916490.1|ASTE	LOC4817755|XP_015035638.2|DPSE
OG0007103	LOC118510712|XP_035908804.1|ASTE	LOC4817422|XP_001356344.3|DPSE
OG0007104	LOC118510706|XP_035908798.1|ASTE	LOC4811708|XP_015044400.1|DPSE
OG0007105	LOC118510705|XP_035908797.1|ASTE	LOC117184251|XP_033236843.1|DPSE
OG0007106	LOC118510696|XP_035908768.1|ASTE	LOC4817548|XP_001356956.4|DPSE
OG0007107	LOC118510694|XP_035908762.1|ASTE	LOC4817536|XP_015036317.2|DPSE
OG0007108	LOC118510693|XP_035908760.1|ASTE	LOC4817688|XP_001357073.3|DPSE
OG0007109	LOC118510680|XP_035908736.1|ASTE	LOC4816967|XP_001356887.1|DPSE
OG0007110	LOC118510677|XP_035908731.1|ASTE	LOC4817009|XP_001356830.3|DPSE
OG0007111	LOC118510673|XP_035908713.1|ASTE	LOC6902821|XP_015035822.2|DPSE
OG0007112	LOC118510668|XP_035908705.1|ASTE	LOC4816875|XP_001356442.3|DPSE
OG0007113	LOC118510664|XP_035908697.1|ASTE	LOC4801371|XP_001358478.1|DPSE
OG0007114	LOC118510662|XP_035908689.1|ASTE	LOC4817804|XP_001357158.2|DPSE
OG0007115	LOC118510658|XP_035908676.1|ASTE	LOC4816482|XP_001355890.2|DPSE
OG0007116	LOC118514135|XP_035916624.1|ASTE	LOC4817148|XP_015035802.1|DPSE
OG0007117	LOC118514137|XP_035916626.1|ASTE	LOC4817611|XP_033236619.1|DPSE
OG0007118	LOC118514134|XP_035916621.1|ASTE	LOC4816823|XP_001356807.3|DPSE
OG0007119	LOC118505767|XP_035897903.1|ASTE	LOC4814524|XP_001354529.3|DPSE
OG0007120	LOC118505764|XP_035897887.1|ASTE	LOC6902219|XP_002133746.1|DPSE
OG0007121	LOC118503512|XP_035892756.1|ASTE	LOC4815995|XP_001355511.2|DPSE
OG0007122	LOC118505761|XP_035897882.1|ASTE	LOC6902116|XP_033238255.1|DPSE
OG0007123	LOC118505758|XP_035897868.1|ASTE	LOC6902114|XP_033240120.1|DPSE
OG0007124	LOC118505742|XP_035897829.1|ASTE	LOC4813120|XP_001353415.2|DPSE
OG0007125	LOC118505740|XP_035897823.1|ASTE	LOC4812417|XP_033239371.1|DPSE
OG0007126	LOC118505738|XP_035897821.1|ASTE	LOC4813691|XP_001353167.2|DPSE
OG0007127	LOC118505737|XP_035897820.1|ASTE	LOC4813010|XP_001353319.1|DPSE
OG0007128	LOC118505736|XP_035897819.1|ASTE	LOC6900218|XP_002135548.2|DPSE
OG0007129	LOC118505851|XP_035898123.1|ASTE	LOC4812418|XP_001352899.1|DPSE
OG0007130	LOC118505327|XP_035896866.1|ASTE	LOC4813277|XP_033240148.1|DPSE
OG0007131	LOC118505324|XP_035896860.1|ASTE	LOC4812591|XP_001352882.2|DPSE
OG0007132	LOC118507359|XP_035901659.1|ASTE	LOC4811871|XP_001352884.2|DPSE
OG0007133	LOC118507596|XP_035902157.1|ASTE	LOC4811853|XP_001352593.1|DPSE
OG0007134	LOC118507586|XP_035902141.1|ASTE	LOC4813817|XP_001353268.2|DPSE
OG0007135	LOC118507598|XP_035902161.1|ASTE	LOC4812181|XP_001352533.1|DPSE
OG0007136	LOC118507574|XP_035902112.1|ASTE	LOC4813424|XP_001353628.2|DPSE
OG0007137	LOC118506569|XP_035899786.1|ASTE	LOC6901139|XP_015042370.2|DPSE
OG0007138	LOC118506570|XP_035899803.1|ASTE	LOC4815604|XP_015041092.1|DPSE
OG0007139	LOC118506645|XP_035899926.1|ASTE	LOC6902135|XP_002133666.2|DPSE
OG0007140	LOC118506646|XP_035899938.1|ASTE	LOC6901837|XP_033240078.1|DPSE
OG0007141	LOC118506644|XP_035899925.1|ASTE	LOC4816094|XP_033237936.1|DPSE
OG0007142	LOC118505232|XP_035896658.1|ASTE	LOC4811861|XP_001352969.1|DPSE
OG0007143	LOC118517522|XP_035919644.1|ASTE	LOC4800511|XP_001357776.4|DPSE
OG0007144	LOC118517520|XP_035919642.1|ASTE	LOC4803038|XP_015038251.2|DPSE
OG0007145	LOC118502499|XP_035890624.1|ASTE	LOC4802143|XP_015037641.2|DPSE
OG0007146	LOC118517545|XP_035919677.1|ASTE	LOC4802198|XP_001359165.2|DPSE
OG0007147	LOC118517523|XP_035919645.1|ASTE	LOC4800871|XP_001358068.3|DPSE
OG0007148	LOC118505845|XP_035898097.1|ASTE	LOC6901776|XP_033238206.1|DPSE
OG0007149	LOC118502506|XP_035890638.1|ASTE	LOC4803637|XP_001360325.3|DPSE
OG0007150	LOC118505357|XP_035896924.1|ASTE	LOC4812360|XP_001352881.4|DPSE
OG0007151	LOC118505361|XP_035896944.1|ASTE	LOC117185098|XP_033240837.1|DPSE
OG0007152	LOC118505825|XP_035898068.1|ASTE	LOC4815104|XP_001354573.3|DPSE
OG0007153	LOC118505837|XP_035898088.1|ASTE	LOC6901198|XP_002133899.2|DPSE
OG0007154	LOC118504859|XP_035895788.1|ASTE	LOC4804248|XP_001360836.1|DPSE
OG0007155	LOC118517571|XP_035919711.1|ASTE	LOC4804006|XP_001360637.2|DPSE
OG0007156	LOC118505288|XP_035896766.1|ASTE	LOC4801554|XP_001358626.5|DPSE
OG0007157	LOC118505655|XP_035897635.1|ASTE	LOC4802055|XP_001359048.4|DPSE
OG0007158	LOC118505658|XP_035897642.1|ASTE	LOC4813720|XP_001353470.3|DPSE
OG0007159	LOC118505665|XP_035897670.1|ASTE	LOC4815607|XP_033240248.1|DPSE
OG0007160	LOC118505673|XP_035897696.1|ASTE	LOC4802815|XP_001359658.3|DPSE
OG0007161	LOC118505516|XP_035897309.1|ASTE	LOC4815565|XP_001355264.2|DPSE
OG0007162	LOC118505515|XP_035897308.1|ASTE	LOC6902042|XP_015041096.1|DPSE
OG0007163	LOC118506333|XP_035899200.1|ASTE	LOC4801982|XP_001358994.1|DPSE
OG0007164	LOC118505822|XP_035898064.1|ASTE	LOC4801983|XP_001358995.1|DPSE
OG0007165	LOC118504952|XP_035895963.1|ASTE	LOC4816048|XP_033238299.1|DPSE
OG0007166	LOC118504947|XP_035895939.1|ASTE	LOC4813159|XP_033240638.1|DPSE
OG0007167	LOC118505810|XP_035898045.1|ASTE	LOC4815787|XP_001355689.1|DPSE
OG0007168	LOC118508371|XP_035903991.1|ASTE	LOC4814629|XP_001354570.1|DPSE
OG0007169	LOC118508374|XP_035904002.1|ASTE	LOC4815474|XP_001355226.1|DPSE
OG0007170	LOC118505645|XP_035897616.1|ASTE	LOC4802752|XP_001359613.4|DPSE
OG0007171	LOC118505518|XP_035897311.1|ASTE	LOC4815155|XP_015041747.2|DPSE
OG0007172	LOC118502760|XP_035891232.1|ASTE	LOC4815894|XP_001355451.4|DPSE
OG0007173	LOC118502759|XP_035891230.1|ASTE	LOC6902089|XP_002133620.1|DPSE
OG0007174	LOC118506736|XP_035900175.1|ASTE	LOC4800941|XP_001358126.2|DPSE
OG0007175	LOC118506751|XP_035900226.1|ASTE	LOC6900488|XP_002134878.2|DPSE
OG0007176	LOC118505650|XP_035897625.1|ASTE	LOC4802363|XP_001359292.2|DPSE
OG0007177	LOC118517563|XP_035919698.1|ASTE	LOC6897602|XP_002137747.1|DPSE
OG0007178	LOC118517521|XP_035919643.1|ASTE	LOC6897888|XP_002137990.2|DPSE
OG0007179	LOC118517539|XP_035919668.1|ASTE	LOC4802923|XP_001359743.3|DPSE
OG0007180	LOC118517530|XP_035919657.1|ASTE	LOC4802441|XP_001359360.2|DPSE
OG0007181	LOC118505519|XP_035897312.1|ASTE	LOC4815574|XP_001355636.1|DPSE
OG0007182	LOC118506435|XP_035899448.1|ASTE	LOC6897992|XP_033236778.1|DPSE
OG0007183	LOC118506428|XP_035899422.1|ASTE	LOC4803280|XP_033234175.1|DPSE
OG0007184	LOC118506427|XP_035899420.1|ASTE	LOC4803278|XP_001360045.6|DPSE
OG0007185	LOC118506754|XP_035900244.1|ASTE	LOC4817571|XP_001356976.1|DPSE
OG0007186	LOC118506760|XP_035900246.1|ASTE	LOC4802567|XP_033233179.1|DPSE
OG0007187	LOC118508511|XP_035904248.1|ASTE	LOC6897511|XP_033233057.1|DPSE
OG0007188	LOC118508513|XP_035904254.1|ASTE	LOC4802725|XP_003736801.2|DPSE
OG0007189	LOC118508517|XP_035904263.1|ASTE	LOC4802698|XP_001359565.2|DPSE
OG0007190	LOC118508519|XP_035904266.1|ASTE	LOC4802851|XP_015038136.1|DPSE
OG0007191	LOC118508522|XP_035904274.1|ASTE	LOC4813979|XP_001354135.3|DPSE
OG0007192	LOC118504500|XP_035894915.1|ASTE	LOC4814211|XP_001354319.3|DPSE
OG0007193	LOC118504493|XP_035894909.1|ASTE	LOC4814207|XP_001354320.4|DPSE
OG0007194	LOC118504497|XP_035894913.1|ASTE	LOC4815888|XP_001355407.2|DPSE
OG0007195	LOC118505344|XP_035896896.1|ASTE	LOC4802516|XP_001359424.3|DPSE
OG0007196	LOC118504861|XP_035895790.1|ASTE	LOC4801239|XP_001358362.1|DPSE
OG0007197	LOC118505651|XP_035897626.1|ASTE	LOC4813808|XP_001353696.2|DPSE
OG0007198	LOC118506606|XP_035899866.1|ASTE	LOC4803277|XP_001360044.1|DPSE
OG0007199	LOC118506599|XP_035899858.1|ASTE	LOC4803187|XP_001359970.2|DPSE
OG0007200	LOC118506597|XP_035899855.1|ASTE	LOC4802835|XP_001359671.4|DPSE
OG0007201	LOC118505860|XP_035898135.1|ASTE	LOC4813128|XP_001353391.2|DPSE
OG0007202	LOC118505861|XP_035898137.1|ASTE	LOC6900028|XP_015043701.1|DPSE
OG0007203	LOC118503578|XP_035892911.1|ASTE	LOC4812358|XP_001352581.3|DPSE
OG0007204	LOC118503579|XP_035892912.1|ASTE	LOC117184492|XP_033238241.1|DPSE
OG0007205	LOC118503582|XP_035892914.1|ASTE	LOC4812614|XP_001352580.2|DPSE
OG0007206	LOC118506993|XP_035900766.1|ASTE	LOC4802374|XP_003736723.2|DPSE
OG0007207	LOC118502724|XP_035891173.1|ASTE	LOC4802366|XP_001359295.2|DPSE
OG0007208	LOC118502728|XP_035891181.1|ASTE	LOC4802700|XP_001359567.3|DPSE
OG0007209	LOC118502721|XP_035891170.1|ASTE	LOC4802701|XP_001359568.2|DPSE
OG0007210	LOC118511708|XP_035911022.1|ASTE	LOC4803274|XP_001360042.3|DPSE
OG0007211	LOC118502682|XP_035891083.1|ASTE	LOC4802376|XP_033239239.1|DPSE
OG0007212	LOC118503570|XP_035892896.1|ASTE	LOC4800248|XP_001357640.2|DPSE
OG0007213	LOC118506526|XP_035899671.1|ASTE	LOC6898397|XP_002138444.1|DPSE
OG0007214	LOC118506524|XP_035899658.1|ASTE	LOC4813756|XP_015043332.2|DPSE
OG0007215	LOC118506512|XP_035899631.1|ASTE	LOC4803196|XP_001359979.1|DPSE
OG0007216	LOC118502431|XP_035890552.1|ASTE	LOC4800270|XP_033232904.1|DPSE
OG0007217	LOC118506510|XP_035899627.1|ASTE	LOC4803398|XP_003736952.1|DPSE
OG0007218	LOC118505237|XP_035896669.1|ASTE	LOC4801705|XP_001358752.4|DPSE
OG0007219	LOC118504643|XP_035895287.1|ASTE	LOC4802397|XP_001359322.2|DPSE
OG0007220	LOC118505319|XP_035896857.1|ASTE	LOC4801831|XP_001358864.3|DPSE
OG0007221	LOC118505318|XP_035896855.1|ASTE	LOC4802202|XP_033232571.1|DPSE
OG0007222	LOC118504785|XP_035895629.1|ASTE	LOC4800951|XP_001358134.3|DPSE
OG0007223	LOC118503657|XP_035893073.1|ASTE	LOC4801977|XP_001358990.2|DPSE
OG0007224	LOC118503651|XP_035893065.1|ASTE	LOC4803239|XP_001360012.2|DPSE
OG0007225	LOC118503660|XP_035893078.1|ASTE	LOC4803103|XP_001359901.2|DPSE
OG0007226	LOC118503649|XP_035893061.1|ASTE	LOC4802023|XP_033232466.1|DPSE
OG0007227	LOC118506562|XP_035899777.1|ASTE	LOC4813485|XP_001353860.3|DPSE
OG0007228	LOC118504311|XP_035894506.1|ASTE	LOC4812971|XP_033240345.1|DPSE
OG0007229	LOC118505125|XP_035896334.1|ASTE	LOC4800858|XP_001358058.1|DPSE
OG0007230	LOC118505251|XP_035896697.1|ASTE	LOC6897963|XP_002138062.1|DPSE
OG0007231	LOC118507615|XP_035902220.1|ASTE	LOC4802605|XP_001359494.3|DPSE
OG0007232	LOC118505502|XP_035897256.1|ASTE	LOC4812280|XP_015043747.1|DPSE
OG0007233	LOC118505504|XP_035897265.1|ASTE	LOC4812520|XP_033240177.1|DPSE
OG0007234	LOC118505525|XP_035897330.1|ASTE	LOC4811993|XP_001352668.2|DPSE
OG0007235	LOC118505526|XP_035897331.1|ASTE	LOC6900066|XP_033238860.1|DPSE
OG0007236	LOC118505473|XP_035897179.1|ASTE	LOC4802692|XP_001359559.1|DPSE
OG0007237	LOC118505472|XP_035897178.1|ASTE	LOC4802025|XP_001359025.2|DPSE
OG0007238	LOC118516843|XP_035918586.1|ASTE, LOC118505387|XP_035896986.1|ASTE	LOC4811782|XP_001352351.1|DPSE
OG0007239	LOC118506575|XP_035899811.1|ASTE	LOC4802457|XP_001359374.3|DPSE
OG0007241	LOC118504278|XP_035894445.1|ASTE	LOC4815046|XP_001355179.3|DPSE
OG0007242	LOC118504276|XP_035894435.1|ASTE	LOC4815045|XP_033240671.1|DPSE
OG0007243	LOC118507727|XP_035902574.1|ASTE	LOC6901714|XP_002134382.3|DPSE
OG0007244	LOC118517103|XP_035918854.1|ASTE, LOC118504281|XP_035894450.1|ASTE	LOC4803319|XP_033241889.1|DPSE
OG0007245	LOC118517095|XP_035918845.1|ASTE, LOC118503674|XP_035893108.1|ASTE	LOC4800287|XP_033232381.1|DPSE
OG0007246	LOC118505461|XP_035897156.1|ASTE	LOC4800839|XP_001358043.2|DPSE
OG0007247	LOC118507637|XP_035902289.1|ASTE	LOC4805479|XP_015040677.1|DPSE
OG0007248	LOC118506340|XP_035899216.1|ASTE	LOC6901850|XP_002133388.1|DPSE
OG0007249	LOC118506330|XP_035899193.1|ASTE	LOC6901578|XP_033238998.1|DPSE
OG0007250	LOC118508545|XP_035904321.1|ASTE	LOC4814953|XP_001354862.1|DPSE
OG0007251	LOC118502617|XP_035890883.1|ASTE	LOC6897886|XP_002137988.1|DPSE
OG0007252	LOC118502612|XP_035890872.1|ASTE	LOC4801487|XP_033239381.1|DPSE
OG0007253	LOC118502594|XP_035890842.1|ASTE	LOC4813781|XP_001353266.2|DPSE
OG0007254	LOC118508354|XP_035903948.1|ASTE	LOC4803182|XP_015038338.2|DPSE
OG0007255	LOC118517566|XP_035919703.1|ASTE	LOC4814541|XP_001355002.2|DPSE
OG0007256	LOC118517537|XP_035919665.1|ASTE	LOC6897603|XP_002137748.1|DPSE
OG0007257	LOC118507000|XP_035900786.1|ASTE	LOC4802570|XP_001359465.3|DPSE
OG0007258	LOC118507005|XP_035900792.1|ASTE	LOC4802569|XP_033232403.1|DPSE
OG0007259	LOC118507041|XP_035900889.1|ASTE	LOC4815602|XP_001355473.3|DPSE
OG0007260	LOC118507040|XP_035900888.1|ASTE	LOC6900443|XP_002134834.1|DPSE
OG0007261	LOC118507049|XP_035900902.1|ASTE	LOC4803931|XP_001360572.3|DPSE
OG0007262	LOC118504336|XP_035894586.1|ASTE	LOC4815658|XP_001355352.3|DPSE
OG0007263	LOC118504339|XP_035894593.1|ASTE	LOC4813964|XP_001354123.1|DPSE
OG0007264	LOC118504342|XP_035894596.1|ASTE	LOC4812205|XP_001352408.2|DPSE
OG0007265	LOC118504354|XP_035894632.1|ASTE	LOC4815819|XP_001355249.1|DPSE
OG0007266	LOC118505152|XP_035896425.1|ASTE	LOC4800528|XP_033237396.1|DPSE
OG0007267	LOC118504632|XP_035895242.1|ASTE	LOC4803178|XP_001359961.2|DPSE
OG0007268	LOC118504628|XP_035895234.1|ASTE	LOC4804154|XP_015039645.2|DPSE
OG0007269	LOC118505052|XP_035896218.1|ASTE	LOC4815685|XP_001355465.3|DPSE
OG0007270	LOC118505029|XP_035896137.1|ASTE	LOC6897275|XP_033232740.1|DPSE
OG0007271	LOC118508539|XP_035904312.1|ASTE	LOC4802542|XP_001359441.2|DPSE
OG0007272	LOC118508553|XP_035904338.1|ASTE	LOC4812766|XP_001353861.2|DPSE
OG0007273	LOC118508543|XP_035904318.1|ASTE	LOC6897938|XP_015038314.2|DPSE
OG0007274	LOC118502367|XP_035890479.1|ASTE	LOC4800782|XP_001357997.2|DPSE
OG0007275	LOC118502615|XP_035890882.1|ASTE	LOC4813903|XP_033239793.1|DPSE
OG0007276	LOC118506980|XP_035900734.1|ASTE	LOC4813114|XP_001353681.1|DPSE
OG0007277	LOC118506972|XP_035900711.1|ASTE	LOC4813138|XP_033238583.1|DPSE
OG0007278	LOC118506982|XP_035900743.1|ASTE	LOC4814042|XP_033241508.1|DPSE
OG0007279	LOC118506687|XP_035900050.1|ASTE	LOC4814011|XP_033238103.1|DPSE
OG0007280	LOC118506685|XP_035900044.1|ASTE	LOC4814005|XP_001354178.4|DPSE
OG0007281	LOC118502749|XP_035891208.1|ASTE	LOC6897594|XP_002137739.1|DPSE
OG0007282	LOC118502708|XP_035891145.1|ASTE	LOC4802413|XP_001359336.3|DPSE
OG0007283	LOC118502726|XP_035891179.1|ASTE	LOC4802195|XP_001359163.2|DPSE
OG0007284	LOC118505734|XP_035897815.1|ASTE	LOC4801429|XP_001358524.1|DPSE
OG0007285	LOC118505729|XP_035897809.1|ASTE	LOC4815130|XP_001355216.3|DPSE
OG0007286	LOC118505727|XP_035897803.1|ASTE	LOC4815388|XP_001355215.1|DPSE
OG0007287	LOC118505730|XP_035897811.1|ASTE	LOC4817146|XP_001356737.3|DPSE
OG0007288	LOC118507720|XP_035902562.1|ASTE	LOC4815608|XP_015041288.2|DPSE
OG0007289	LOC118504362|XP_035894648.1|ASTE	LOC4815246|XP_033240127.1|DPSE
OG0007290	LOC118506835|XP_035900440.1|ASTE	LOC4803191|XP_001359974.2|DPSE
OG0007291	LOC118517559|XP_035919694.1|ASTE	LOC4815244|XP_001355131.2|DPSE
OG0007292	LOC118517562|XP_035919697.1|ASTE	LOC4811746|XP_001352317.1|DPSE
OG0007293	LOC118508268|XP_035903798.1|ASTE	LOC4802185|XP_001359154.3|DPSE
OG0007294	LOC118503215|XP_035892097.1|ASTE	LOC4802404|XP_001359328.4|DPSE
OG0007295	LOC118503522|XP_035892774.1|ASTE	LOC4803317|XP_001360080.2|DPSE
OG0007296	LOC118505046|XP_035896193.1|ASTE	LOC4801599|XP_033241875.1|DPSE
OG0007297	LOC118505073|XP_035896251.1|ASTE	LOC4802683|XP_001359553.5|DPSE
OG0007298	LOC118505100|XP_035896296.1|ASTE	LOC4802442|XP_001359361.1|DPSE
OG0007299	LOC118508410|XP_035904066.1|ASTE	LOC26533564|XP_033241823.1|DPSE
OG0007300	LOC118507707|XP_035902495.1|ASTE	LOC4802573|XP_033232402.1|DPSE
OG0007301	LOC118502773|XP_035891258.1|ASTE	LOC4802046|XP_001359039.3|DPSE
OG0007302	LOC118505388|XP_035896988.1|ASTE	LOC4802475|XP_015037826.2|DPSE
OG0007303	LOC118504774|XP_035895596.1|ASTE	LOC4815180|XP_001354884.2|DPSE
OG0007304	LOC118503186|XP_035892060.1|ASTE	LOC4816770|XP_001356196.3|DPSE
OG0007305	LOC118503267|XP_035892220.1|ASTE	LOC4813376|XP_001353967.2|DPSE
OG0007306	LOC118503266|XP_035892219.1|ASTE	LOC4813377|XP_001353968.2|DPSE
OG0007307	LOC118504543|XP_035895034.1|ASTE	LOC4802882|XP_001359711.3|DPSE
OG0007308	LOC118504528|XP_035894963.1|ASTE	LOC4801184|XP_001358316.2|DPSE
OG0007309	LOC118502533|XP_035890697.1|ASTE	LOC4802175|XP_001359147.1|DPSE
OG0007310	LOC118502531|XP_035890691.1|ASTE	LOC4802172|XP_001359145.5|DPSE
OG0007311	LOC118502530|XP_035890688.1|ASTE	LOC4802170|XP_015037650.2|DPSE
OG0007312	LOC118504465|XP_035894863.1|ASTE	LOC4803808|XP_001360466.3|DPSE
OG0007313	LOC118503016|XP_035891733.1|ASTE	LOC4814991|XP_001354760.2|DPSE
OG0007314	LOC118503011|XP_035891720.1|ASTE	LOC4814294|XP_001354446.1|DPSE
OG0007315	LOC118502978|XP_035891642.1|ASTE	LOC4814466|XP_015041456.2|DPSE
OG0007316	LOC118502997|XP_035891698.1|ASTE	LOC4802910|XP_001359736.3|DPSE
OG0007317	LOC118506983|XP_035900744.1|ASTE	LOC4802063|XP_001359056.3|DPSE
OG0007318	LOC118506968|XP_035900696.1|ASTE	LOC6897443|XP_015037589.2|DPSE
OG0007319	LOC118505692|XP_035897724.1|ASTE	LOC4813465|XP_001353389.2|DPSE
OG0007320	LOC118506551|XP_035899748.1|ASTE	LOC26533200|XP_033236538.1|DPSE
OG0007321	LOC118506545|XP_035899729.1|ASTE	LOC4815549|XP_001355237.2|DPSE
OG0007322	LOC118507591|XP_035902148.1|ASTE	LOC4815871|XP_015041168.2|DPSE
OG0007323	LOC118507588|XP_035902144.1|ASTE	LOC4814757|XP_001354502.2|DPSE
OG0007324	LOC118506946|XP_035900657.1|ASTE	LOC4802648|XP_001359529.1|DPSE
OG0007325	LOC118506934|XP_035900643.1|ASTE	LOC4800700|XP_001357926.1|DPSE
OG0007326	LOC118506928|XP_035900620.1|ASTE	LOC4802647|XP_033236297.1|DPSE
OG0007327	LOC118508435|XP_035904107.1|ASTE	LOC4812504|XP_033237957.1|DPSE
OG0007329	LOC118502658|XP_035891002.1|ASTE	LOC4802362|XP_001359291.1|DPSE
OG0007331	LOC118506890|XP_035900558.1|ASTE	LOC6901408|XP_015041665.2|DPSE
OG0007332	LOC118502517|XP_035890662.1|ASTE	LOC4815786|XP_001355298.3|DPSE
OG0007333	LOC118502581|XP_035890816.1|ASTE	LOC4802549|XP_001359447.3|DPSE
OG0007334	LOC118506691|XP_035900056.1|ASTE	LOC4816540|XP_001355981.2|DPSE
OG0007335	LOC118504743|XP_035895524.1|ASTE	LOC4814017|XP_015042489.1|DPSE
OG0007336	LOC118506733|XP_035900165.1|ASTE	LOC4816024|XP_001355380.2|DPSE
OG0007337	LOC118506739|XP_035900190.1|ASTE	LOC4812777|XP_001353793.2|DPSE
OG0007338	LOC118506398|XP_035899342.1|ASTE	LOC4812541|XP_033240047.1|DPSE
OG0007339	LOC118506531|XP_035899692.1|ASTE	LOC4802622|XP_001359507.1|DPSE
OG0007340	LOC118505135|XP_035896369.1|ASTE	LOC4803162|XP_033237025.1|DPSE
OG0007341	LOC118505791|XP_035898017.1|ASTE	LOC6897599|XP_003736738.2|DPSE
OG0007342	LOC118506961|XP_035900675.1|ASTE	LOC4801609|XP_001358675.3|DPSE
OG0007343	LOC118504507|XP_035894930.1|ASTE	LOC4802146|XP_033232927.1|DPSE
OG0007344	LOC118504506|XP_035894929.1|ASTE	LOC4817622|XP_001357021.3|DPSE
OG0007345	LOC118504504|XP_035894924.1|ASTE	LOC4802144|XP_001359122.4|DPSE
OG0007346	LOC118504817|XP_035895714.1|ASTE	LOC4812266|XP_001352627.1|DPSE
OG0007347	LOC118502631|XP_035890909.1|ASTE	LOC6902140|XP_033240102.1|DPSE
OG0007348	LOC118502622|XP_035890889.1|ASTE	LOC4815982|XP_001355519.2|DPSE
OG0007349	LOC118502620|XP_035890887.1|ASTE	LOC4815828|XP_001355517.3|DPSE
OG0007350	LOC118502639|XP_035890978.1|ASTE	LOC4814510|XP_001354539.2|DPSE
OG0007351	LOC118508368|XP_035903983.1|ASTE	LOC4813692|XP_015043041.2|DPSE
OG0007352	LOC118502806|XP_035891337.1|ASTE	LOC6898640|XP_002138645.2|DPSE
OG0007353	LOC118502811|XP_035891344.1|ASTE	LOC4802495|XP_001359406.1|DPSE
OG0007354	LOC118505412|XP_035897054.1|ASTE	LOC4815383|XP_001355186.2|DPSE
OG0007355	LOC118502676|XP_035891058.1|ASTE	LOC4802051|XP_033241830.1|DPSE
OG0007356	LOC118502772|XP_035891257.1|ASTE	LOC6898530|XP_002138566.2|DPSE
OG0007357	LOC118502766|XP_035891245.1|ASTE	LOC4802292|XP_033233028.1|DPSE
OG0007358	LOC118502767|XP_035891249.1|ASTE	LOC4802305|XP_001359248.3|DPSE
OG0007359	LOC118504496|XP_035894912.1|ASTE	LOC4801245|XP_033233053.1|DPSE
OG0007360	LOC118506388|XP_035899321.1|ASTE	LOC6897025|XP_033232596.1|DPSE
OG0007361	LOC118504304|XP_035894493.1|ASTE	LOC4815376|XP_015041414.2|DPSE
OG0007362	LOC118504306|XP_035894500.1|ASTE	LOC4817962|XP_001357238.2|DPSE
OG0007363	LOC118506269|XP_035899064.1|ASTE	LOC4814302|XP_033240212.1|DPSE
OG0007364	LOC118505770|XP_035897906.1|ASTE	LOC4814416|XP_033240210.1|DPSE
OG0007365	LOC118503249|XP_035892179.1|ASTE	LOC4814239|XP_001354472.3|DPSE
OG0007366	LOC118503251|XP_035892182.1|ASTE	LOC4803240|XP_001360013.3|DPSE
OG0007367	LOC118503256|XP_035892189.1|ASTE	LOC4812643|XP_001353032.4|DPSE
OG0007368	LOC118508501|XP_035904230.1|ASTE	LOC6897967|XP_002138066.2|DPSE
OG0007369	LOC118504868|XP_035895805.1|ASTE	LOC13036310|XP_033232786.1|DPSE
OG0007370	LOC118504865|XP_035895800.1|ASTE	LOC4804340|XP_001360915.4|DPSE
OG0007371	LOC118508382|XP_035904012.1|ASTE	LOC6896762|XP_002136968.3|DPSE
OG0007372	LOC118504245|XP_035894361.1|ASTE	LOC4803034|XP_001359836.3|DPSE
OG0007373	LOC118504250|XP_035894370.1|ASTE	LOC4815904|XP_001355313.4|DPSE
OG0007374	LOC118502522|XP_035890676.1|ASTE	LOC4815094|XP_001354924.1|DPSE
OG0007375	LOC118505044|XP_035896188.1|ASTE	LOC6901598|XP_002134269.2|DPSE
OG0007376	LOC118505054|XP_035896221.1|ASTE	LOC4815557|XP_001355525.2|DPSE
OG0007377	LOC118505017|XP_035896099.1|ASTE	LOC26534035|XP_033241587.1|DPSE
OG0007378	LOC118504982|XP_035896028.1|ASTE	LOC6901581|XP_033238216.1|DPSE
OG0007379	LOC118504997|XP_035896067.1|ASTE	LOC4815529|XP_015041345.1|DPSE
OG0007380	LOC118505002|XP_035896080.1|ASTE	LOC4815770|XP_001355447.2|DPSE
OG0007381	LOC118507564|XP_035902079.1|ASTE	LOC6902260|XP_033238202.1|DPSE
