Orthogroup	ASTE.longest_only	BTRY.longest_only
OG0006784	LOC118513047|XP_035914234.1|ASTE	LOC120776863|XP_039963843.1|BTRY
OG0006785	LOC118513048|XP_035914244.1|ASTE	LOC120771381|XP_039955283.1|BTRY
OG0006786	LOC118511543|XP_035910643.1|ASTE	LOC120771203|XP_039955038.1|BTRY
OG0006787	LOC118509344|XP_035905750.1|ASTE	LOC120776753|XP_039963643.1|BTRY
OG0006788	LOC118509349|XP_035905760.1|ASTE	LOC120776754|XP_039963650.1|BTRY
OG0006789	LOC118509521|XP_035906119.1|ASTE	LOC120775605|XP_039961779.1|BTRY
OG0006790	LOC118509522|XP_035906121.1|ASTE	LOC120775606|XP_039961781.1|BTRY
OG0006791	LOC118514351|XP_035917066.1|ASTE	LOC120778865|XP_039966835.1|BTRY
OG0006792	LOC118512295|XP_035912417.1|ASTE	LOC120778785|XP_039966706.1|BTRY
OG0006793	LOC118512293|XP_035912413.1|ASTE	LOC120777777|XP_039965232.1|BTRY
OG0006794	LOC118512287|XP_035912403.1|ASTE	LOC120770029|XP_039953074.1|BTRY
OG0006795	LOC118512845|XP_035913801.1|ASTE	LOC120778023|XP_039965630.1|BTRY
OG0006796	LOC118512860|XP_035913837.1|ASTE	LOC120777979|XP_039965553.1|BTRY
OG0006797	LOC118512859|XP_035913835.1|ASTE	LOC120772527|XP_039957126.1|BTRY
OG0006798	LOC118512270|XP_035912352.1|ASTE, LOC118517161|XP_035918934.1|ASTE	LOC120779159|XP_039967315.1|BTRY
OG0006799	LOC118512879|XP_035913865.1|ASTE	LOC120776374|XP_039962890.1|BTRY
OG0006800	LOC118512814|XP_035913664.1|ASTE	LOC120776722|XP_039963570.1|BTRY
OG0006801	LOC118510443|XP_035908134.1|ASTE	LOC120775259|XP_039961274.1|BTRY
OG0006802	LOC118510440|XP_035908127.1|ASTE	LOC120771269|XP_039955124.1|BTRY
OG0006803	LOC118509816|XP_035906861.1|ASTE	LOC120771268|XP_039955122.1|BTRY
OG0006804	LOC118509345|XP_035905753.1|ASTE	LOC120776335|XP_039962807.1|BTRY
OG0006805	LOC118509342|XP_035905747.1|ASTE	LOC120770888|XP_039954465.1|BTRY
OG0006806	LOC118511385|XP_035910285.1|ASTE	LOC120777025|XP_039964071.1|BTRY
OG0006807	LOC118514181|XP_035916748.1|ASTE	LOC120780062|XP_039968262.1|BTRY
OG0006808	LOC118514178|XP_035916741.1|ASTE	LOC120771216|XP_039955052.1|BTRY
OG0006809	LOC118513187|XP_035914554.1|ASTE	LOC120776730|XP_039963589.1|BTRY
OG0006810	LOC118513185|XP_035914546.1|ASTE	LOC120779140|XP_039967279.1|BTRY
OG0006811	LOC118513194|XP_035914575.1|ASTE	LOC120777864|XP_039965349.1|BTRY
OG0006812	LOC118509672|XP_035906565.1|ASTE	LOC120777535|XP_039964851.1|BTRY
OG0006813	LOC118509753|XP_035906777.1|ASTE	LOC120781267|XP_039969383.1|BTRY
OG0006814	LOC118510304|XP_035907826.1|ASTE	LOC120776892|XP_039963883.1|BTRY
OG0006815	LOC118512302|XP_035912425.1|ASTE	LOC120776806|XP_039963736.1|BTRY
OG0006816	LOC118512300|XP_035912424.1|ASTE	LOC120778471|XP_039966216.1|BTRY
OG0006817	LOC118509370|XP_035905795.1|ASTE	LOC120777461|XP_039964718.1|BTRY
OG0006818	LOC118509369|XP_035905788.1|ASTE	LOC120778455|XP_039966184.1|BTRY
OG0006819	LOC118516346|XP_035918051.1|ASTE, LOC118511358|XP_035910212.1|ASTE	LOC120776472|XP_039963079.1|BTRY
OG0006820	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE	LOC120778826|XP_039966769.1|BTRY
OG0006821	LOC118517721|XP_035920062.1|ASTE	LOC120776100|XP_039962523.1|BTRY
OG0006822	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE	LOC120772055|XP_039956366.1|BTRY
OG0006823	LOC118514234|XP_035916831.1|ASTE	LOC120772632|XP_039957288.1|BTRY
OG0006824	LOC118514245|XP_035916850.1|ASTE	LOC120772639|XP_039957296.1|BTRY
OG0006825	LOC118509407|XP_035905865.1|ASTE	LOC120778294|XP_039966014.1|BTRY
OG0006826	LOC118509823|XP_035906878.1|ASTE	LOC120778879|XP_039966856.1|BTRY
OG0006827	LOC118511279|XP_035910066.1|ASTE	LOC120766312|XP_039947664.1|BTRY
OG0006828	LOC118511289|XP_035910088.1|ASTE	LOC120767362|XP_039949267.1|BTRY
OG0006829	LOC118514389|XP_035917159.1|ASTE	LOC120778600|XP_039966407.1|BTRY
OG0006830	LOC118514372|XP_035917124.1|ASTE	LOC120777789|XP_039965248.1|BTRY
OG0006831	LOC118508853|XP_035904499.1|ASTE	LOC120778257|XP_039965961.1|BTRY
OG0006832	LOC118509474|XP_035906002.1|ASTE	LOC120778107|XP_039965744.1|BTRY
OG0006833	LOC118509478|XP_035906011.1|ASTE	LOC120778946|XP_039966942.1|BTRY
OG0006834	LOC118510269|XP_035907763.1|ASTE	LOC120777268|XP_039964406.1|BTRY
OG0006835	LOC118510264|XP_035907751.1|ASTE	LOC120777218|XP_039964329.1|BTRY
OG0006836	LOC118510263|XP_035907747.1|ASTE	LOC120777568|XP_039964901.1|BTRY
OG0006837	LOC118509447|XP_035905954.1|ASTE	LOC120777312|XP_039964485.1|BTRY
OG0006838	LOC118509445|XP_035905952.1|ASTE	LOC120778655|XP_039966506.1|BTRY
OG0006839	LOC118509397|XP_035905845.1|ASTE	LOC120778445|XP_039966169.1|BTRY
OG0006840	LOC118510587|XP_035908479.1|ASTE	LOC120777010|XP_039964045.1|BTRY
OG0006841	LOC118509236|XP_035905438.1|ASTE	LOC120777529|XP_039964845.1|BTRY
OG0006842	LOC118511816|XP_035911249.1|ASTE	LOC120778876|XP_039966854.1|BTRY
OG0006843	LOC118511828|XP_035911265.1|ASTE	LOC120775023|XP_039960913.1|BTRY
OG0006844	LOC118511827|XP_035911264.1|ASTE	LOC120782520|XP_039970763.1|BTRY
OG0006845	LOC118510370|XP_035907987.1|ASTE	LOC120777428|XP_039964668.1|BTRY
OG0006846	LOC118510351|XP_035907942.1|ASTE	LOC120777875|XP_039965367.1|BTRY
OG0006847	LOC118510376|XP_035907998.1|ASTE	LOC120777603|XP_039964975.1|BTRY
OG0006848	LOC118511341|XP_035910181.1|ASTE	LOC120772030|XP_039956334.1|BTRY
OG0006849	LOC118513147|XP_035914479.1|ASTE	LOC120777688|XP_039965096.1|BTRY
OG0006850	LOC118513149|XP_035914483.1|ASTE	LOC120778492|XP_039966252.1|BTRY
OG0006851	LOC118513148|XP_035914481.1|ASTE	LOC120778850|XP_039966810.1|BTRY
OG0006852	LOC118513186|XP_035914551.1|ASTE	LOC120771311|XP_039955180.1|BTRY
OG0006853	LOC118511414|XP_035910367.1|ASTE	LOC120777780|XP_039965235.1|BTRY
OG0006854	LOC118512908|XP_035913940.1|ASTE	LOC120772289|XP_039956733.1|BTRY
OG0006855	LOC118509797|XP_035906827.1|ASTE	LOC120779136|XP_039967274.1|BTRY
OG0006856	LOC118509692|XP_035906645.1|ASTE	LOC120770357|XP_039953699.1|BTRY
OG0006857	LOC118509630|XP_035906407.1|ASTE	LOC120772090|XP_039956427.1|BTRY
OG0006858	LOC118509634|XP_035906419.1|ASTE	LOC120777523|XP_039964825.1|BTRY
OG0006859	LOC118511997|XP_035911633.1|ASTE	LOC120772448|XP_039957002.1|BTRY
OG0006860	LOC118512012|XP_035911675.1|ASTE	LOC120770416|XP_039953791.1|BTRY
OG0006861	LOC118511946|XP_035911544.1|ASTE	LOC120770919|XP_039954549.1|BTRY
OG0006862	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE	LOC120777997|XP_039965586.1|BTRY
OG0006863	LOC118513906|XP_035916124.1|ASTE	LOC120773908|XP_039959025.1|BTRY
OG0006864	LOC118512892|XP_035913889.1|ASTE	LOC120772620|XP_039957269.1|BTRY
OG0006865	LOC118511937|XP_035911520.1|ASTE	LOC120778030|XP_039965640.1|BTRY
OG0006866	LOC118511973|XP_035911603.1|ASTE	LOC120772106|XP_039956451.1|BTRY
OG0006867	LOC118511950|XP_035911554.1|ASTE	LOC120781237|XP_039969309.1|BTRY
OG0006868	LOC118511939|XP_035911529.1|ASTE	LOC120781213|XP_039969270.1|BTRY
OG0006869	LOC118511984|XP_035911617.1|ASTE	LOC120772143|XP_039956504.1|BTRY
OG0006870	LOC118512250|XP_035912286.1|ASTE	LOC120772302|XP_039956745.1|BTRY
OG0006871	LOC118512239|XP_035912272.1|ASTE	LOC120772270|XP_039956708.1|BTRY
OG0006872	LOC118512236|XP_035912263.1|ASTE	LOC120771546|XP_039955535.1|BTRY
OG0006873	LOC118511964|XP_035911584.1|ASTE	LOC120771560|XP_039955556.1|BTRY
OG0006874	LOC118505056|XP_035896226.1|ASTE	LOC120767559|XP_039949629.1|BTRY
OG0006875	LOC118504532|XP_035894970.1|ASTE	LOC120767543|XP_039949583.1|BTRY
OG0006876	LOC118505031|XP_035896140.1|ASTE	LOC120770051|XP_039953103.1|BTRY
OG0006877	LOC118505090|XP_035896281.1|ASTE	LOC120771634|XP_039955664.1|BTRY
OG0006878	LOC118512253|XP_035912299.1|ASTE	LOC120781865|XP_039970020.1|BTRY
OG0006879	LOC118512265|XP_035912338.1|ASTE	LOC120770875|XP_039954444.1|BTRY
OG0006880	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE	LOC120769097|XP_039951890.1|BTRY
OG0006882	LOC118508976|XP_035904849.1|ASTE	LOC120771780|XP_039955906.1|BTRY
OG0006883	LOC118511745|XP_035911096.1|ASTE	LOC120768262|XP_039950793.1|BTRY
OG0006884	LOC118511741|XP_035911083.1|ASTE	LOC120769358|XP_039952253.1|BTRY
OG0006885	LOC118511734|XP_035911073.1|ASTE	LOC120768294|XP_039950856.1|BTRY
OG0006886	LOC118511916|XP_035911446.1|ASTE	LOC120766610|XP_039948151.1|BTRY
OG0006887	LOC118513847|XP_035916022.1|ASTE	LOC120775223|XP_039961224.1|BTRY
OG0006888	LOC118513855|XP_035916042.1|ASTE	LOC120781549|XP_039969714.1|BTRY
OG0006889	LOC118513848|XP_035916026.1|ASTE	LOC120775738|XP_039961990.1|BTRY
OG0006890	LOC118512210|XP_035912216.1|ASTE	LOC120767726|XP_039949869.1|BTRY
OG0006891	LOC118511226|XP_035909954.1|ASTE	LOC120767727|XP_039949870.1|BTRY
OG0006892	LOC118512212|XP_035912220.1|ASTE	LOC120767916|XP_039950210.1|BTRY
OG0006893	LOC118511228|XP_035909956.1|ASTE	LOC120767915|XP_039950208.1|BTRY
OG0006894	LOC118511225|XP_035909943.1|ASTE	LOC120767914|XP_039950205.1|BTRY
OG0006895	LOC118513309|XP_035914785.1|ASTE	LOC120775943|XP_039962286.1|BTRY
OG0006896	LOC118512029|XP_035911713.1|ASTE	LOC120771433|XP_039955363.1|BTRY
OG0006897	LOC118510565|XP_035908446.1|ASTE	LOC120781856|XP_039970008.1|BTRY
OG0006898	LOC118508930|XP_035904731.1|ASTE	LOC120769133|XP_039951936.1|BTRY
OG0006899	LOC118511094|XP_035909690.1|ASTE	LOC120769507|XP_039952473.1|BTRY
OG0006900	LOC118511128|XP_035909754.1|ASTE	LOC120767960|XP_039950285.1|BTRY
OG0006901	LOC118511115|XP_035909733.1|ASTE	LOC120768008|XP_039950368.1|BTRY
OG0006902	LOC118511631|XP_035910836.1|ASTE	LOC120774416|XP_039959977.1|BTRY
OG0006903	LOC118510628|XP_035908558.1|ASTE	LOC120766237|XP_039947549.1|BTRY
OG0006904	LOC118511808|XP_035911242.1|ASTE	LOC120768634|XP_039951334.1|BTRY
OG0006905	LOC118511051|XP_035909543.1|ASTE	LOC120767444|XP_039949440.1|BTRY
OG0006906	LOC118511041|XP_035909528.1|ASTE	LOC120769136|XP_039951942.1|BTRY
OG0006907	LOC118514514|XP_035917355.1|ASTE	LOC120769609|XP_039952623.1|BTRY
OG0006908	LOC118513533|XP_035915298.1|ASTE	LOC120768374|XP_039950973.1|BTRY
OG0006909	LOC118513530|XP_035915295.1|ASTE	LOC120781384|XP_039969523.1|BTRY
OG0006910	LOC118509051|XP_035905030.1|ASTE	LOC120767617|XP_039949707.1|BTRY
OG0006912	LOC118513914|XP_035916149.1|ASTE	LOC120768095|XP_039950569.1|BTRY
OG0006913	LOC118513946|XP_035916228.1|ASTE	LOC120767397|XP_039949367.1|BTRY
OG0006914	LOC118513964|XP_035916277.1|ASTE	LOC120776915|XP_039963920.1|BTRY
OG0006915	LOC118513931|XP_035916194.1|ASTE	LOC120776912|XP_039963916.1|BTRY
OG0006916	LOC118513918|XP_035916171.1|ASTE	LOC120767249|XP_039949037.1|BTRY
OG0006917	LOC118513656|XP_035915635.1|ASTE	LOC120768085|XP_039950548.1|BTRY
OG0006918	LOC118510584|XP_035908473.1|ASTE	LOC120768259|XP_039950786.1|BTRY
OG0006921	LOC118513550|XP_035915331.1|ASTE	LOC120769801|XP_039952921.1|BTRY
OG0006922	LOC118511040|XP_035909527.1|ASTE	LOC120768139|XP_039950631.1|BTRY
OG0006923	LOC118510079|XP_035907381.1|ASTE	LOC120767616|XP_039949705.1|BTRY
OG0006924	LOC118511045|XP_035909535.1|ASTE	LOC120769189|XP_039952015.1|BTRY
OG0006925	LOC118511043|XP_035909533.1|ASTE	LOC120766717|XP_039948296.1|BTRY
OG0006926	LOC118513866|XP_035916061.1|ASTE	LOC120768560|XP_039951242.1|BTRY
OG0006927	LOC118513865|XP_035916060.1|ASTE	LOC120769389|XP_039952293.1|BTRY
OG0006928	LOC118513863|XP_035916057.1|ASTE	LOC120769698|XP_039952759.1|BTRY
OG0006929	LOC118511069|XP_035909573.1|ASTE	LOC120767463|XP_039949480.1|BTRY
OG0006930	LOC118511066|XP_035909566.1|ASTE	LOC120769526|XP_039952498.1|BTRY
OG0006931	LOC118514277|XP_035916911.1|ASTE	LOC120768441|XP_039951063.1|BTRY
OG0006932	LOC118510143|XP_035907523.1|ASTE	LOC120782087|XP_039970171.1|BTRY
OG0006933	LOC118509330|XP_035905683.1|ASTE	LOC120781407|XP_039969551.1|BTRY
OG0006934	LOC118511598|XP_035910771.1|ASTE	LOC120766759|XP_039948367.1|BTRY
OG0006935	LOC118511714|XP_035911029.1|ASTE	LOC120769159|XP_039951974.1|BTRY
OG0006936	LOC118511718|XP_035911035.1|ASTE	LOC120769223|XP_039952053.1|BTRY
OG0006937	LOC118511723|XP_035911053.1|ASTE	LOC120768187|XP_039950690.1|BTRY
OG0006938	LOC118511722|XP_035911051.1|ASTE	LOC120769355|XP_039952250.1|BTRY, LOC120769291|XP_039952152.1|BTRY
OG0006939	LOC118514007|XP_035916351.1|ASTE	LOC120772311|XP_039956759.1|BTRY
OG0006940	LOC118513883|XP_035916085.1|ASTE	LOC120769694|XP_039952754.1|BTRY
OG0006941	LOC118511087|XP_035909663.1|ASTE	LOC120768086|XP_039950551.1|BTRY
OG0006942	LOC118511089|XP_035909676.1|ASTE	LOC120770976|XP_039954645.1|BTRY
OG0006943	LOC118513934|XP_035916200.1|ASTE	LOC120767899|XP_039950177.1|BTRY
OG0006944	LOC118514018|XP_035916382.1|ASTE	LOC120767386|XP_039949325.1|BTRY
OG0006945	LOC118514017|XP_035916381.1|ASTE	LOC120767836|XP_039950060.1|BTRY
OG0006946	LOC118513999|XP_035916329.1|ASTE	LOC120767008|XP_039948754.1|BTRY
OG0006947	LOC118514005|XP_035916347.1|ASTE	LOC120767986|XP_039950338.1|BTRY
OG0006948	LOC118511756|XP_035911116.1|ASTE	LOC120769249|XP_039952085.1|BTRY
OG0006950	LOC118510612|XP_035908517.1|ASTE	LOC120767771|XP_039949944.1|BTRY
OG0006951	LOC118511590|XP_035910733.1|ASTE	LOC120767705|XP_039949835.1|BTRY
OG0006952	LOC118511587|XP_035910731.1|ASTE	LOC120782077|XP_039970165.1|BTRY
OG0006953	LOC118513397|XP_035914970.1|ASTE	LOC120776695|XP_039963514.1|BTRY
OG0006954	LOC118513394|XP_035914968.1|ASTE	LOC120767955|XP_039950276.1|BTRY
OG0006955	LOC118509137|XP_035905231.1|ASTE	LOC120782299|XP_039970443.1|BTRY
OG0006956	LOC118512540|XP_035913004.1|ASTE	LOC120769029|XP_039951804.1|BTRY
OG0006957	LOC118512539|XP_035913002.1|ASTE	LOC120767858|XP_039950100.1|BTRY
OG0006958	LOC118512543|XP_035913008.1|ASTE	LOC120770973|XP_039954642.1|BTRY
OG0006959	LOC118511658|XP_035910897.1|ASTE	LOC120778533|XP_039966309.1|BTRY
OG0006960	LOC118511662|XP_035910903.1|ASTE	LOC120769463|XP_039952409.1|BTRY
OG0006961	LOC118511231|XP_035909959.1|ASTE	LOC120769150|XP_039951961.1|BTRY
OG0006962	LOC118512544|XP_035913010.1|ASTE	LOC120768018|XP_039950408.1|BTRY
OG0006963	LOC118513434|XP_035915058.1|ASTE	LOC120768554|XP_039951232.1|BTRY
OG0006964	LOC118513439|XP_035915072.1|ASTE	LOC120769090|XP_039951883.1|BTRY
OG0006965	LOC118509270|XP_035905517.1|ASTE	LOC120769752|XP_039952847.1|BTRY
OG0006966	LOC118509269|XP_035905516.1|ASTE	LOC120768990|XP_039951758.1|BTRY
OG0006967	LOC118509267|XP_035905511.1|ASTE	LOC120772059|XP_039956376.1|BTRY
OG0006968	LOC118509066|XP_035905078.1|ASTE	LOC120772441|XP_039956992.1|BTRY
OG0006969	LOC118509079|XP_035905105.1|ASTE	LOC120777399|XP_039964629.1|BTRY
OG0006970	LOC118508991|XP_035904882.1|ASTE	LOC120782832|XP_039971287.1|BTRY
OG0006971	LOC118511679|XP_035910940.1|ASTE	LOC120768640|XP_039951344.1|BTRY
OG0006972	LOC118511677|XP_035910933.1|ASTE	LOC120779970|XP_039968203.1|BTRY
OG0006973	LOC118511670|XP_035910921.1|ASTE	LOC120768354|XP_039950943.1|BTRY
OG0006974	LOC118511648|XP_035910875.1|ASTE	LOC120777011|XP_039964048.1|BTRY
OG0006975	LOC118512470|XP_035912849.1|ASTE	LOC120769274|XP_039952123.1|BTRY
OG0006976	LOC118511789|XP_035911200.1|ASTE	LOC120769297|XP_039952160.1|BTRY
OG0006977	LOC118511622|XP_035910813.1|ASTE	LOC120771714|XP_039955801.1|BTRY
OG0006979	LOC118509144|XP_035905244.1|ASTE	LOC120767231|XP_039948992.1|BTRY
OG0006980	LOC118509038|XP_035904971.1|ASTE	LOC120768059|XP_039950512.1|BTRY
OG0006981	LOC118514031|XP_035916400.1|ASTE	LOC120767443|XP_039949439.1|BTRY
OG0006982	LOC118513894|XP_035916101.1|ASTE	LOC120769064|XP_039951853.1|BTRY
OG0006983	LOC118513900|XP_035916110.1|ASTE	LOC120768356|XP_039950946.1|BTRY
OG0006984	LOC118513733|XP_035915781.1|ASTE	LOC120769324|XP_039952209.1|BTRY
OG0006985	LOC118513728|XP_035915774.1|ASTE	LOC120769737|XP_039952824.1|BTRY
OG0006986	LOC118513729|XP_035915776.1|ASTE	LOC120769605|XP_039952619.1|BTRY
OG0006987	LOC118510997|XP_035909404.1|ASTE	LOC120781280|XP_039969410.1|BTRY
OG0006988	LOC118510995|XP_035909402.1|ASTE	LOC120767950|XP_039950270.1|BTRY
OG0006989	LOC118511025|XP_035909496.1|ASTE	LOC120768291|XP_039950852.1|BTRY
OG0006990	LOC118511022|XP_035909486.1|ASTE	LOC120767995|XP_039950346.1|BTRY
OG0006991	LOC118511016|XP_035909437.1|ASTE	LOC120766305|XP_039947656.1|BTRY
OG0006992	LOC118512468|XP_035912836.1|ASTE	LOC120767447|XP_039949444.1|BTRY
OG0006993	LOC118512567|XP_035913053.1|ASTE	LOC120767303|XP_039949123.1|BTRY
OG0006994	LOC118510142|XP_035907522.1|ASTE	LOC120767847|XP_039950079.1|BTRY
OG0006995	LOC118511692|XP_035910986.1|ASTE	LOC120767985|XP_039950336.1|BTRY
OG0006996	LOC118513776|XP_035915847.1|ASTE	LOC120768638|XP_039951337.1|BTRY
OG0006997	LOC118510001|XP_035907278.1|ASTE	LOC120770265|XP_039953508.1|BTRY
OG0006998	LOC118513744|XP_035915794.1|ASTE	LOC120768502|XP_039951160.1|BTRY
OG0006999	LOC118513760|XP_035915827.1|ASTE	LOC120771953|XP_039956197.1|BTRY
OG0007000	LOC118514143|XP_035916644.1|ASTE	LOC120768899|XP_039951590.1|BTRY
OG0007001	LOC118513360|XP_035914885.1|ASTE	LOC120773046|XP_039957911.1|BTRY, LOC120770140|XP_039953260.1|BTRY
OG0007002	LOC118511688|XP_035910971.1|ASTE	LOC120768980|XP_039951718.1|BTRY
OG0007003	LOC118513836|XP_035915996.1|ASTE	LOC120770091|XP_039953174.1|BTRY
OG0007004	LOC118512575|XP_035913087.1|ASTE	LOC120767898|XP_039950174.1|BTRY
OG0007005	LOC118512581|XP_035913102.1|ASTE	LOC120769494|XP_039952457.1|BTRY
OG0007006	LOC118510645|XP_035908637.1|ASTE	LOC120769273|XP_039952119.1|BTRY
OG0007007	LOC118514599|XP_035917489.1|ASTE	LOC120781600|XP_039969770.1|BTRY
OG0007008	LOC118510011|XP_035907290.1|ASTE	LOC120768896|XP_039951584.1|BTRY
OG0007009	LOC118510592|XP_035908487.1|ASTE	LOC120781686|XP_039969837.1|BTRY
OG0007010	LOC118514660|XP_035917591.1|ASTE	LOC120768388|XP_039950990.1|BTRY
OG0007011	LOC118514664|XP_035917599.1|ASTE	LOC120768459|XP_039951094.1|BTRY
OG0007012	LOC118514670|XP_035917605.1|ASTE	LOC120769315|XP_039952195.1|BTRY
OG0007013	LOC118511778|XP_035911177.1|ASTE	LOC120769104|XP_039951899.1|BTRY
OG0007014	LOC118511780|XP_035911179.1|ASTE	LOC120769491|XP_039952454.1|BTRY
OG0007015	LOC118511786|XP_035911196.1|ASTE	LOC120769754|XP_039952851.1|BTRY
OG0007016	LOC118509319|XP_035905664.1|ASTE	LOC120767220|XP_039948969.1|BTRY
OG0007017	LOC118514631|XP_035917526.1|ASTE	LOC120769674|XP_039952726.1|BTRY
OG0007018	LOC118514632|XP_035917529.1|ASTE	LOC120768120|XP_039950605.1|BTRY
OG0007019	LOC118511798|XP_035911221.1|ASTE	LOC120768498|XP_039951154.1|BTRY
OG0007021	LOC118514562|XP_035917451.1|ASTE	LOC120767668|XP_039949774.1|BTRY
OG0007022	LOC118514540|XP_035917416.1|ASTE	LOC120768020|XP_039950414.1|BTRY
OG0007023	LOC118514575|XP_035917469.1|ASTE	LOC120777225|XP_039964340.1|BTRY
OG0007024	LOC118514536|XP_035917412.1|ASTE	LOC120766607|XP_039948148.1|BTRY
OG0007025	LOC118513286|XP_035914747.1|ASTE	LOC120774850|XP_039960605.1|BTRY
OG0007026	LOC118513277|XP_035914736.1|ASTE	LOC120767346|XP_039949238.1|BTRY
OG0007027	LOC118509224|XP_035905418.1|ASTE	LOC120769083|XP_039951877.1|BTRY
OG0007028	LOC118509225|XP_035905419.1|ASTE	LOC120767284|XP_039949093.1|BTRY
OG0007029	LOC118513255|XP_035914711.1|ASTE	LOC120768387|XP_039950986.1|BTRY
OG0007030	LOC118512609|XP_035913175.1|ASTE	LOC120774469|XP_039960059.1|BTRY
OG0007031	LOC118512595|XP_035913141.1|ASTE	LOC120768251|XP_039950779.1|BTRY
OG0007032	LOC118512601|XP_035913150.1|ASTE	LOC120771197|XP_039955030.1|BTRY
OG0007033	LOC118512604|XP_035913166.1|ASTE	LOC120767854|XP_039950092.1|BTRY
OG0007034	LOC118513689|XP_035915701.1|ASTE	LOC120768048|XP_039950491.1|BTRY
OG0007035	LOC118513688|XP_035915700.1|ASTE	LOC120772678|XP_039957349.1|BTRY
OG0007036	LOC118513693|XP_035915710.1|ASTE	LOC120778007|XP_039965604.1|BTRY
OG0007037	LOC118513694|XP_035915711.1|ASTE	LOC120779971|XP_039968206.1|BTRY
OG0007038	LOC118512535|XP_035912983.1|ASTE	LOC120770251|XP_039953486.1|BTRY
OG0007039	LOC118511554|XP_035910676.1|ASTE	LOC120775473|XP_039961605.1|BTRY
OG0007040	LOC118509827|XP_035906890.1|ASTE	LOC120769780|XP_039952897.1|BTRY
OG0007041	LOC118510863|XP_035909102.1|ASTE	LOC120769289|XP_039952144.1|BTRY
OG0007042	LOC118510860|XP_035909086.1|ASTE	LOC120767844|XP_039950072.1|BTRY
OG0007043	LOC118505163|XP_035896453.1|ASTE	LOC120766954|XP_039948673.1|BTRY
OG0007045	LOC118509262|XP_035905504.1|ASTE	LOC120767043|XP_039948830.1|BTRY
OG0007046	LOC118514600|XP_035917490.1|ASTE	LOC120782395|XP_039970572.1|BTRY
OG0007047	LOC118513351|XP_035914876.1|ASTE	LOC120767974|XP_039950319.1|BTRY, LOC120767973|XP_039950318.1|BTRY
OG0007048	LOC118513319|XP_035914818.1|ASTE	LOC120767989|XP_039950342.1|BTRY
OG0007049	LOC118509181|XP_035905340.1|ASTE	LOC120767813|XP_039950026.1|BTRY
OG0007050	LOC118513627|XP_035915583.1|ASTE	LOC120768268|XP_039950800.1|BTRY
OG0007051	LOC118513631|XP_035915588.1|ASTE	LOC120768900|XP_039951591.1|BTRY
OG0007052	LOC118510583|XP_035908468.1|ASTE	LOC120774706|XP_039960370.1|BTRY
OG0007053	LOC118510874|XP_035909129.1|ASTE	LOC120780510|XP_039968719.1|BTRY
OG0007054	LOC118512542|XP_035913007.1|ASTE	LOC120771998|XP_039956289.1|BTRY
OG0007055	LOC118513779|XP_035915850.1|ASTE	LOC120770557|XP_039954067.1|BTRY
OG0007056	LOC118513799|XP_035915889.1|ASTE	LOC120777595|XP_039964966.1|BTRY
OG0007057	LOC118513826|XP_035915955.1|ASTE	LOC120774707|XP_039960375.1|BTRY
OG0007058	LOC118513818|XP_035915944.1|ASTE	LOC120775597|XP_039961770.1|BTRY
OG0007059	LOC118510868|XP_035909109.1|ASTE	LOC120768581|XP_039951270.1|BTRY
OG0007060	LOC118513005|XP_035914159.1|ASTE	LOC120768483|XP_039951132.1|BTRY
OG0007061	LOC118512941|XP_035914038.1|ASTE	LOC120769409|XP_039952321.1|BTRY
OG0007062	LOC118513470|XP_035915154.1|ASTE	LOC120769819|XP_039952961.1|BTRY
OG0007063	LOC118511237|XP_035909968.1|ASTE	LOC120767546|XP_039949594.1|BTRY
OG0007064	LOC118513660|XP_035915647.1|ASTE	LOC120781229|XP_039969299.1|BTRY
OG0007065	LOC118513657|XP_035915636.1|ASTE	LOC120767317|XP_039949184.1|BTRY
OG0007066	LOC118514251|XP_035916858.1|ASTE	LOC120776858|XP_039963838.1|BTRY
OG0007067	LOC118509881|XP_035907013.1|ASTE	LOC120768220|XP_039950729.1|BTRY
OG0007068	LOC118509891|XP_035907030.1|ASTE	LOC120768004|XP_039950363.1|BTRY
OG0007069	LOC118511695|XP_035910988.1|ASTE	LOC120767907|XP_039950191.1|BTRY
OG0007070	LOC118515244|XP_035917821.1|ASTE	LOC120770377|XP_039953728.1|BTRY
OG0007071	LOC118513225|XP_035914645.1|ASTE	LOC120770360|XP_039953705.1|BTRY
OG0007072	LOC118511243|XP_035909976.1|ASTE	LOC120782290|XP_039970427.1|BTRY
OG0007073	LOC118513623|XP_035915574.1|ASTE	LOC120768270|XP_039950802.1|BTRY
OG0007074	LOC118510912|XP_035909208.1|ASTE	LOC120771748|XP_039955853.1|BTRY
OG0007075	LOC118510911|XP_035909205.1|ASTE	LOC120767314|XP_039949174.1|BTRY
OG0007076	LOC118512969|XP_035914089.1|ASTE	LOC120771229|XP_039955074.1|BTRY
OG0007077	LOC118511807|XP_035911240.1|ASTE	LOC120768266|XP_039950797.1|BTRY
OG0007078	LOC118511812|XP_035911244.1|ASTE	LOC120768939|XP_039951656.1|BTRY
