Orthogroup	ASTE.longest_only	DFIC.longest_only
OG0007816	LOC118506922|XP_035900612.1|ASTE	LOC108100577|XP_017060044.1|DFIC
OG0007817	LOC118506901|XP_035900577.1|ASTE	LOC108090185|XP_017044260.1|DFIC
OG0007818	LOC118505794|XP_035898020.1|ASTE	LOC108092173|XP_017047184.1|DFIC
OG0007819	LOC118502894|XP_035891507.1|ASTE	LOC108097546|XP_017055390.1|DFIC
OG0007820	LOC118505199|XP_035896564.1|ASTE	LOC108086832|XP_017039367.1|DFIC
OG0007821	LOC118505635|XP_035897603.1|ASTE	LOC108099653|XP_017058774.1|DFIC
OG0007822	LOC118505632|XP_035897599.1|ASTE	LOC108099652|XP_017058772.1|DFIC
OG0007823	LOC118505629|XP_035897595.1|ASTE	LOC108099329|XP_017058291.1|DFIC
OG0007824	LOC118505623|XP_035897579.1|ASTE	LOC108086533|XP_017038959.1|DFIC
OG0007825	LOC118507886|XP_035903011.1|ASTE	LOC108087119|XP_017039789.1|DFIC
OG0007826	LOC118502957|XP_035891613.1|ASTE	LOC108102286|XP_017062523.1|DFIC
OG0007827	LOC118507847|XP_035902872.1|ASTE	LOC108097015|XP_017054503.1|DFIC
OG0007828	LOC118511564|XP_035910696.1|ASTE	LOC108093209|XP_017048660.1|DFIC
OG0007829	LOC118507904|XP_035903052.1|ASTE	LOC108098540|XP_017057016.1|DFIC
OG0007830	LOC118504293|XP_035894482.1|ASTE	LOC108087101|XP_017039772.1|DFIC
OG0007831	LOC118505242|XP_035896685.1|ASTE	LOC108094672|XP_017050875.1|DFIC
OG0007833	LOC118505191|XP_035896547.1|ASTE	LOC108097123|XP_017054707.1|DFIC
OG0007834	LOC118508311|XP_035903864.1|ASTE	LOC108095791|XP_017052537.1|DFIC
OG0007835	LOC118516634|XP_035918506.1|ASTE, LOC118508319|XP_035903882.1|ASTE	LOC108095935|XP_017052760.1|DFIC
OG0007837	LOC118502945|XP_035891588.1|ASTE	LOC108091777|XP_017046613.1|DFIC
OG0007838	LOC118502936|XP_035891578.1|ASTE	LOC108091838|XP_017046707.1|DFIC
OG0007839	LOC118507508|XP_035901941.1|ASTE	LOC108088609|XP_017041983.1|DFIC
OG0007840	LOC118507571|XP_035902099.1|ASTE	LOC108088441|XP_017041705.1|DFIC
OG0007841	LOC118506362|XP_035899270.1|ASTE	LOC108099585|XP_017058680.1|DFIC
OG0007844	LOC118507473|XP_035901870.1|ASTE	LOC108090572|XP_017044805.1|DFIC
OG0007845	LOC118507482|XP_035901890.1|ASTE	LOC108091712|XP_017046540.1|DFIC
OG0007846	LOC118507465|XP_035901853.1|ASTE	LOC108097256|XP_017054934.1|DFIC
OG0007847	LOC118508586|XP_035904384.1|ASTE	LOC108091959|XP_017046846.1|DFIC
OG0007848	LOC118502953|XP_035891603.1|ASTE	LOC108092162|XP_017047174.1|DFIC
OG0007849	LOC118502958|XP_035891614.1|ASTE	LOC108098932|XP_017057626.1|DFIC
OG0007850	LOC118502951|XP_035891600.1|ASTE	LOC108098931|XP_017057625.1|DFIC
OG0007851	LOC118502972|XP_035891635.1|ASTE	LOC108086597|XP_017039056.1|DFIC
OG0007852	LOC118502998|XP_035891699.1|ASTE	LOC108088071|XP_017041209.1|DFIC
OG0007853	LOC118503117|XP_035891955.1|ASTE	LOC108102273|XP_017062513.1|DFIC
OG0007854	LOC118503375|XP_035892468.1|ASTE	LOC108092116|XP_017047105.1|DFIC
OG0007855	LOC118504386|XP_035894687.1|ASTE	LOC108098785|XP_017057409.1|DFIC
OG0007856	LOC118504395|XP_035894694.1|ASTE	LOC108092163|XP_017047175.1|DFIC
OG0007857	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE	LOC108087270|XP_017040065.1|DFIC
OG0007858	LOC118503274|XP_035892240.1|ASTE	LOC108092715|XP_017047931.1|DFIC
OG0007859	LOC118503190|XP_035892064.1|ASTE	LOC108088644|XP_017042054.1|DFIC
OG0007860	LOC118503373|XP_035892463.1|ASTE	LOC108098867|XP_017057542.1|DFIC
OG0007861	LOC118506945|XP_035900655.1|ASTE	LOC108098805|XP_017057435.1|DFIC
OG0007864	LOC118505032|XP_035896147.1|ASTE	LOC108097704|XP_017055678.1|DFIC
OG0007865	LOC118505081|XP_035896263.1|ASTE	LOC108100168|XP_017059421.1|DFIC
OG0007866	LOC118504423|XP_035894753.1|ASTE	LOC108092165|XP_017047177.1|DFIC
OG0007867	LOC118503275|XP_035892242.1|ASTE	LOC108099573|XP_017058664.1|DFIC
OG0007868	LOC118502862|XP_035891463.1|ASTE	LOC108095696|XP_017052355.1|DFIC
OG0007869	LOC118513436|XP_035915066.1|ASTE	LOC108097339|XP_017055061.1|DFIC
OG0007870	LOC118511493|XP_035910544.1|ASTE	LOC108099949|XP_017059115.1|DFIC
OG0007871	LOC118513128|XP_035914438.1|ASTE	LOC108094685|XP_017050896.1|DFIC
OG0007872	LOC118511492|XP_035910536.1|ASTE	LOC108089553|XP_017043385.1|DFIC
OG0007873	LOC118514269|XP_035916903.1|ASTE	LOC108089461|XP_017043195.1|DFIC
OG0007874	LOC118508900|XP_035904652.1|ASTE	LOC108095343|XP_017051913.1|DFIC
OG0007875	LOC118510148|XP_035907535.1|ASTE	LOC108096765|XP_017054120.1|DFIC
OG0007876	LOC118509096|XP_035905141.1|ASTE	LOC108097355|XP_017055080.1|DFIC
OG0007877	LOC118510075|XP_035907362.1|ASTE	LOC108094642|XP_017050836.1|DFIC
OG0007878	LOC118512965|XP_035914084.1|ASTE	LOC108094769|XP_017051030.1|DFIC
OG0007879	LOC118510137|XP_035907509.1|ASTE	LOC108099892|XP_017059037.1|DFIC
OG0007880	LOC118512103|XP_035911967.1|ASTE	LOC108091358|XP_017046000.1|DFIC
OG0007881	LOC118509121|XP_035905198.1|ASTE	LOC108100055|XP_017059280.1|DFIC
OG0007882	LOC118509424|XP_035905905.1|ASTE	LOC108099428|XP_017058451.1|DFIC
OG0007883	LOC118509422|XP_035905887.1|ASTE	LOC108099404|XP_017058405.1|DFIC
OG0007884	LOC118509531|XP_035906144.1|ASTE	LOC108100124|XP_017059366.1|DFIC
OG0007885	LOC118509896|XP_035907037.1|ASTE	LOC108096767|XP_017054124.1|DFIC
OG0007886	LOC118511425|XP_035910403.1|ASTE	LOC108095843|XP_017052666.1|DFIC, LOC108092736|XP_017047954.1|DFIC
OG0007887	LOC118512839|XP_035913785.1|ASTE	LOC108099364|XP_017058345.1|DFIC
OG0007888	LOC118512875|XP_035913861.1|ASTE	LOC108099827|XP_017058948.1|DFIC
OG0007889	LOC118512877|XP_035913863.1|ASTE	LOC108093264|XP_017048732.1|DFIC
OG0007890	LOC118510371|XP_035907988.1|ASTE	LOC108089017|XP_017042586.1|DFIC
OG0007891	LOC118510484|XP_035908257.1|ASTE	LOC108096411|XP_017053477.1|DFIC
OG0007892	LOC118511378|XP_035910266.1|ASTE	LOC108101346|XP_017061142.1|DFIC
OG0007893	LOC118509642|XP_035906442.1|ASTE	LOC108087687|XP_017040679.1|DFIC
OG0007894	LOC118514443|XP_035917245.1|ASTE	LOC108096243|XP_017053157.1|DFIC
OG0007895	LOC118514442|XP_035917236.1|ASTE	LOC108099163|XP_017057997.1|DFIC
OG0007896	LOC118512803|XP_035913636.1|ASTE	LOC108089750|XP_017043626.1|DFIC
OG0007897	LOC118509690|XP_035906639.1|ASTE	LOC108089602|XP_017043448.1|DFIC
OG0007898	LOC118513063|XP_035914305.1|ASTE	LOC108100231|XP_017059501.1|DFIC
OG0007899	LOC118512663|XP_035913305.1|ASTE	LOC108099864|XP_017059001.1|DFIC
OG0007900	LOC118514345|XP_035917057.1|ASTE	LOC108096624|XP_017053859.1|DFIC
OG0007902	LOC118505249|XP_035896695.1|ASTE	LOC108094704|XP_017050929.1|DFIC
OG0007903	LOC118514208|XP_035916794.1|ASTE	LOC108089515|XP_017043328.1|DFIC
OG0007904	LOC118514198|XP_035916780.1|ASTE	LOC108088230|XP_017041428.1|DFIC
OG0007905	LOC118512611|XP_035913177.1|ASTE	LOC108100881|XP_017060479.1|DFIC
OG0007906	LOC118511891|XP_035911412.1|ASTE	LOC108099948|XP_017059113.1|DFIC
OG0007907	LOC118510306|XP_035907828.1|ASTE	LOC108088981|XP_017042513.1|DFIC
OG0007908	LOC118510309|XP_035907839.1|ASTE	LOC108088983|XP_017042515.1|DFIC
OG0007909	LOC118512304|XP_035912428.1|ASTE	LOC108097160|XP_017054779.1|DFIC
OG0007910	LOC118511553|XP_035910675.1|ASTE	LOC108088286|XP_017041496.1|DFIC
OG0007911	LOC118508854|XP_035904500.1|ASTE	LOC108099371|XP_017058357.1|DFIC
OG0007912	LOC118508856|XP_035904502.1|ASTE	LOC108100281|XP_017059556.1|DFIC
OG0007913	LOC118508858|XP_035904505.1|ASTE	LOC108099444|XP_017058474.1|DFIC
OG0007914	LOC118510585|XP_035908474.1|ASTE	LOC108100640|XP_017060132.1|DFIC
OG0007915	LOC118511818|XP_035911251.1|ASTE	LOC108089385|XP_017043056.1|DFIC
OG0007916	LOC118511863|XP_035911336.1|ASTE	LOC108088114|XP_017041254.1|DFIC
OG0007917	LOC118513175|XP_035914528.1|ASTE	LOC108090503|XP_017044709.1|DFIC
OG0007918	LOC118512912|XP_035913949.1|ASTE	LOC108094211|XP_017050158.1|DFIC
OG0007919	LOC118511960|XP_035911575.1|ASTE	LOC108101897|XP_017061949.1|DFIC
OG0007920	LOC118511981|XP_035911613.1|ASTE	LOC108101427|XP_017061246.1|DFIC
OG0007921	LOC118511980|XP_035911612.1|ASTE	LOC108086414|XP_017038804.1|DFIC
OG0007922	LOC118510958|XP_035909310.1|ASTE	LOC108088074|XP_017041213.1|DFIC
OG0007923	LOC118511934|XP_035911514.1|ASTE	LOC108091187|XP_017045753.1|DFIC
OG0007924	LOC118511977|XP_035911606.1|ASTE	LOC108096856|XP_017054265.1|DFIC
OG0007925	LOC118512244|XP_035912281.1|ASTE	LOC108090785|XP_017045121.1|DFIC
OG0007926	LOC118507077|XP_035900952.1|ASTE	LOC108093830|XP_017049649.1|DFIC
OG0007927	LOC118505154|XP_035896435.1|ASTE	LOC108088162|XP_017041315.1|DFIC
OG0007928	LOC118504542|XP_035895029.1|ASTE	LOC108098727|XP_017057337.1|DFIC
OG0007929	LOC118504330|XP_035894554.1|ASTE	LOC108088187|XP_017041377.1|DFIC
OG0007930	LOC118505099|XP_035896295.1|ASTE	LOC108095119|XP_017051548.1|DFIC
OG0007931	LOC118513926|XP_035916187.1|ASTE	LOC108093004|XP_017048394.1|DFIC
OG0007932	LOC118512713|XP_035913443.1|ASTE	LOC108102158|XP_017062339.1|DFIC
OG0007933	LOC118512717|XP_035913449.1|ASTE	LOC108087025|XP_017039682.1|DFIC
OG0007934	LOC118511742|XP_035911085.1|ASTE	LOC108098631|XP_017057195.1|DFIC
OG0007935	LOC118511738|XP_035911081.1|ASTE	LOC108092668|XP_017047820.1|DFIC
OG0007936	LOC118513856|XP_035916048.1|ASTE	LOC108089157|XP_017042769.1|DFIC
OG0007937	LOC118511118|XP_035909736.1|ASTE	LOC108100808|XP_017060363.1|DFIC
OG0007938	LOC118511083|XP_035909656.1|ASTE	LOC108100063|XP_017059286.1|DFIC
OG0007939	LOC118511082|XP_035909655.1|ASTE	LOC108091554|XP_017046313.1|DFIC
OG0007940	LOC118511072|XP_035909623.1|ASTE	LOC108091495|XP_017046212.1|DFIC
OG0007941	LOC118513586|XP_035915448.1|ASTE	LOC108100516|XP_017059966.1|DFIC
OG0007942	LOC118510629|XP_035908561.1|ASTE	LOC108094658|XP_017050857.1|DFIC
OG0007943	LOC118510615|XP_035908525.1|ASTE	LOC108092604|XP_017047733.1|DFIC
OG0007944	LOC118511209|XP_035909885.1|ASTE	LOC108100277|XP_017059551.1|DFIC
OG0007945	LOC118513538|XP_035915304.1|ASTE	LOC108089140|XP_017042749.1|DFIC
OG0007946	LOC118513540|XP_035915306.1|ASTE	LOC108090898|XP_017045297.1|DFIC
OG0007947	LOC118513920|XP_035916176.1|ASTE	LOC108092739|XP_017047957.1|DFIC
OG0007948	LOC118513659|XP_035915645.1|ASTE	LOC108094543|XP_017050638.1|DFIC
OG0007949	LOC118513545|XP_035915320.1|ASTE	LOC108095358|XP_017051928.1|DFIC
OG0007950	LOC118511092|XP_035909687.1|ASTE	LOC108089927|XP_017043901.1|DFIC
OG0007951	LOC118511113|XP_035909731.1|ASTE	LOC108089860|XP_017043794.1|DFIC
OG0007952	LOC118511120|XP_035909745.1|ASTE	LOC108089947|XP_017043927.1|DFIC
OG0007953	LOC118512642|XP_035913246.1|ASTE	LOC108093016|XP_017048407.1|DFIC
OG0007954	LOC118509045|XP_035905013.1|ASTE	LOC108088214|XP_017041408.1|DFIC
OG0007955	LOC118511152|XP_035909773.1|ASTE	LOC108101222|XP_017060960.1|DFIC
OG0007956	LOC118509131|XP_035905223.1|ASTE	LOC108092620|XP_017047747.1|DFIC
OG0007957	LOC118511646|XP_035910873.1|ASTE	LOC108089275|XP_017042939.1|DFIC
OG0007958	LOC118514023|XP_035916390.1|ASTE	LOC108097595|XP_017055481.1|DFIC
OG0007959	LOC118514022|XP_035916388.1|ASTE	LOC108096050|XP_017052885.1|DFIC
OG0007960	LOC118512900|XP_035913908.1|ASTE	LOC108089193|XP_017042822.1|DFIC
OG0007961	LOC118511644|XP_035910862.1|ASTE	LOC108095970|XP_017052802.1|DFIC
OG0007962	LOC118509268|XP_035905514.1|ASTE	LOC108092947|XP_017048307.1|DFIC
OG0007963	LOC118509070|XP_035905086.1|ASTE	LOC108092723|XP_017047941.1|DFIC
OG0007964	LOC118509075|XP_035905100.1|ASTE	LOC108088198|XP_017041388.1|DFIC
OG0007965	LOC118509039|XP_035904972.1|ASTE	LOC108093411|XP_017048937.1|DFIC
OG0007966	LOC118510999|XP_035909407.1|ASTE	LOC108094143|XP_017050063.1|DFIC
OG0007967	LOC118511015|XP_035909436.1|ASTE	LOC108089920|XP_017043890.1|DFIC
OG0007968	LOC118514157|XP_035916666.1|ASTE	LOC108094144|XP_017050064.1|DFIC
OG0007969	LOC118514126|XP_035916604.1|ASTE	LOC108089270|XP_017042930.1|DFIC
OG0007971	LOC118514703|XP_035917662.1|ASTE	LOC108091082|XP_017045576.1|DFIC
OG0007972	LOC118513366|XP_035914890.1|ASTE	LOC108086654|XP_017039127.1|DFIC
OG0007973	LOC118513336|XP_035914849.1|ASTE	LOC108094506|XP_017050595.1|DFIC
OG0007975	LOC118510648|XP_035908656.1|ASTE	LOC108090232|XP_017044319.1|DFIC
OG0007976	LOC118514672|XP_035917608.1|ASTE	LOC108094643|XP_017050843.1|DFIC
OG0007977	LOC118514653|XP_035917578.1|ASTE	LOC108100866|XP_017060438.1|DFIC
OG0007978	LOC118514657|XP_035917583.1|ASTE	LOC108089780|XP_017043663.1|DFIC
OG0007979	LOC118513593|XP_035915466.1|ASTE	LOC108098342|XP_017056673.1|DFIC
OG0007980	LOC118514566|XP_035917459.1|ASTE	LOC108091271|XP_017045875.1|DFIC
OG0007981	LOC118514568|XP_035917461.1|ASTE	LOC108094656|XP_017050855.1|DFIC
OG0007982	LOC118514512|XP_035917352.1|ASTE	LOC108100023|XP_017059219.1|DFIC
OG0007983	LOC118512598|XP_035913145.1|ASTE	LOC108095090|XP_017051515.1|DFIC
OG0007984	LOC118508804|XP_035904417.1|ASTE	LOC108094452|XP_017050519.1|DFIC
OG0007985	LOC118512632|XP_035913221.1|ASTE	LOC108100585|XP_017060054.1|DFIC
OG0007986	LOC118509828|XP_035906891.1|ASTE	LOC108094508|XP_017050598.1|DFIC
OG0007987	LOC118513266|XP_035914727.1|ASTE	LOC108092465|XP_017047542.1|DFIC
OG0007988	LOC118508960|XP_035904782.1|ASTE	LOC108086328|XP_017038718.1|DFIC, LOC108098374|XP_017056718.1|DFIC
OG0007989	LOC118514036|XP_035916405.1|ASTE	LOC108089237|XP_017042887.1|DFIC
OG0007990	LOC118509300|XP_035905641.1|ASTE	LOC108089191|XP_017042818.1|DFIC
OG0007991	LOC118513629|XP_035915586.1|ASTE	LOC108092503|XP_017047604.1|DFIC
OG0007993	LOC118510878|XP_035909138.1|ASTE	LOC108100779|XP_017060307.1|DFIC
OG0007994	LOC118511235|XP_035909965.1|ASTE	LOC108089175|XP_017042800.1|DFIC
OG0007995	LOC118511703|XP_035911008.1|ASTE	LOC108101726|XP_017061670.1|DFIC, LOC108092708|XP_017047915.1|DFIC
OG0007996	LOC118513624|XP_035915575.1|ASTE	LOC108087597|XP_017040520.1|DFIC
OG0007997	LOC118514127|XP_035916606.1|ASTE	LOC108088342|XP_017041577.1|DFIC
OG0007998	LOC118514077|XP_035916498.1|ASTE	LOC108101229|XP_017060968.1|DFIC
OG0007999	LOC118514117|XP_035916586.1|ASTE	LOC108100091|XP_017059322.1|DFIC
OG0008000	LOC118514106|XP_035916573.1|ASTE	LOC108100054|XP_017059276.1|DFIC
OG0008001	LOC118510708|XP_035908801.1|ASTE	LOC108092269|XP_017047291.1|DFIC
OG0008002	LOC118510669|XP_035908706.1|ASTE	LOC108091524|XP_017046275.1|DFIC
OG0008003	LOC118510665|XP_035908698.1|ASTE	LOC108092273|XP_017047296.1|DFIC
OG0008004	LOC118505760|XP_035897872.1|ASTE	LOC108092810|XP_017048072.1|DFIC
OG0008005	LOC118505763|XP_035897885.1|ASTE	LOC108095518|XP_017052115.1|DFIC
OG0008006	LOC118517027|XP_035918784.1|ASTE, LOC118505745|XP_035897835.1|ASTE	LOC108097635|XP_017055554.1|DFIC
OG0008007	LOC118505743|XP_035897830.1|ASTE	LOC108091348|XP_017045990.1|DFIC
OG0008009	LOC118503508|XP_035892751.1|ASTE	LOC108091335|XP_017045967.1|DFIC
OG0008010	LOC118505613|XP_035897551.1|ASTE	LOC108102131|XP_017062284.1|DFIC
OG0008011	LOC118505618|XP_035897572.1|ASTE	LOC108096846|XP_017054248.1|DFIC
OG0008012	LOC118505619|XP_035897574.1|ASTE	LOC108096893|XP_017054325.1|DFIC
OG0008013	LOC118508357|XP_035903954.1|ASTE	LOC108094949|XP_017051300.1|DFIC
OG0008014	LOC118505644|XP_035897615.1|ASTE	LOC108098626|XP_017057188.1|DFIC
OG0008015	LOC118505180|XP_035896526.1|ASTE	LOC108100606|XP_017060084.1|DFIC
OG0008016	LOC118505255|XP_035896704.1|ASTE	LOC108100608|XP_017060086.1|DFIC
OG0008017	LOC118517527|XP_035919653.1|ASTE	LOC108095494|XP_017052090.1|DFIC
OG0008018	LOC118502504|XP_035890630.1|ASTE	LOC108097120|XP_017054702.1|DFIC
OG0008019	LOC118505824|XP_035898066.1|ASTE	LOC108097701|XP_017055673.1|DFIC
OG0008020	LOC118506175|XP_035898839.1|ASTE	LOC108101080|XP_017060768.1|DFIC
OG0008021	LOC118504251|XP_035894371.1|ASTE	LOC108097153|XP_017054763.1|DFIC
OG0008022	LOC118508344|XP_035903917.1|ASTE	LOC108086534|XP_017038960.1|DFIC
OG0008023	LOC118502757|XP_035891221.1|ASTE	LOC108097278|XP_017054967.1|DFIC
OG0008024	LOC118502762|XP_035891234.1|ASTE	LOC108097335|XP_017055058.1|DFIC
OG0008025	LOC118505537|XP_035897350.1|ASTE	LOC108097242|XP_017054909.1|DFIC
OG0008026	LOC118504621|XP_035895204.1|ASTE	LOC108091085|XP_017045578.1|DFIC
OG0008027	LOC118504618|XP_035895191.1|ASTE	LOC108086509|XP_017038927.1|DFIC
OG0008028	LOC118517541|XP_035919672.1|ASTE	LOC108087233|XP_017040008.1|DFIC
OG0008029	LOC118508346|XP_035903925.1|ASTE	LOC108091973|XP_017046872.1|DFIC
OG0008030	LOC118505341|XP_035896891.1|ASTE	LOC108091392|XP_017046065.1|DFIC
OG0008031	LOC118505345|XP_035896897.1|ASTE	LOC108092370|XP_017047401.1|DFIC
OG0008032	LOC118506610|XP_035899870.1|ASTE	LOC108100774|XP_017060302.1|DFIC
OG0008033	LOC118502677|XP_035891068.1|ASTE	LOC108102011|XP_017062098.1|DFIC
OG0008034	LOC118504950|XP_035895952.1|ASTE	LOC108088021|XP_017041124.1|DFIC
OG0008035	LOC118517582|XP_035919749.1|ASTE	LOC108097747|XP_017055745.1|DFIC
OG0008036	LOC118505224|XP_035896645.1|ASTE	LOC108095959|XP_017052789.1|DFIC
OG0008037	LOC118505159|XP_035896446.1|ASTE	LOC108095737|XP_017052403.1|DFIC
OG0008038	LOC118504647|XP_035895296.1|ASTE	LOC108086489|XP_017038903.1|DFIC
OG0008039	LOC118503624|XP_035893004.1|ASTE	LOC108093316|XP_017048792.1|DFIC
OG0008040	LOC118503655|XP_035893070.1|ASTE	LOC108100756|XP_017060279.1|DFIC
OG0008042	LOC118505493|XP_035897241.1|ASTE	LOC108088010|XP_017041111.1|DFIC
OG0008043	LOC118506673|XP_035900000.1|ASTE	LOC108091339|XP_017045973.1|DFIC
OG0008044	LOC118506664|XP_035899977.1|ASTE	LOC108097005|XP_017054483.1|DFIC
OG0008045	LOC118506656|XP_035899967.1|ASTE	LOC108097361|XP_017055092.1|DFIC
OG0008046	LOC118506647|XP_035899940.1|ASTE	LOC108093318|XP_017048794.1|DFIC
OG0008047	LOC118506578|XP_035899827.1|ASTE	LOC108098583|XP_017057111.1|DFIC
OG0008048	LOC118506574|XP_035899809.1|ASTE	LOC108093317|XP_017048793.1|DFIC
OG0008049	LOC118506576|XP_035899815.1|ASTE	LOC108098582|XP_017057109.1|DFIC
OG0008050	LOC118506568|XP_035899785.1|ASTE	LOC108095839|XP_017052619.1|DFIC
OG0008051	LOC118506567|XP_035899784.1|ASTE	LOC108088018|XP_017041121.1|DFIC
OG0008052	LOC118503673|XP_035893107.1|ASTE	LOC108096737|XP_017054077.1|DFIC
OG0008053	LOC118504985|XP_035896035.1|ASTE	LOC108094995|XP_017051321.1|DFIC
OG0008054	LOC118506338|XP_035899211.1|ASTE	LOC108092858|XP_017048168.1|DFIC
OG0008055	LOC118506334|XP_035899202.1|ASTE	LOC108091084|XP_017045577.1|DFIC
OG0008056	LOC118502601|XP_035890858.1|ASTE	LOC108097347|XP_017055072.1|DFIC
OG0008057	LOC118504300|XP_035894491.1|ASTE	LOC108090110|XP_017044116.1|DFIC
OG0008058	LOC118504337|XP_035894590.1|ASTE	LOC108092028|XP_017046956.1|DFIC
OG0008059	LOC118505248|XP_035896694.1|ASTE	LOC108090136|XP_017044165.1|DFIC
OG0008060	LOC118504630|XP_035895241.1|ASTE	LOC108087260|XP_017040054.1|DFIC
OG0008061	LOC118507655|XP_035902324.1|ASTE	LOC108095325|XP_017051894.1|DFIC
OG0008062	LOC118507657|XP_035902325.1|ASTE	LOC108094702|XP_017050927.1|DFIC
OG0008063	LOC118508544|XP_035904320.1|ASTE	LOC108088011|XP_017041112.1|DFIC
OG0008064	LOC118505732|XP_035897813.1|ASTE	LOC108091112|XP_017045624.1|DFIC
OG0008065	LOC118504358|XP_035894643.1|ASTE	LOC108097343|XP_017055068.1|DFIC
OG0008066	LOC118506826|XP_035900415.1|ASTE	LOC108100919|XP_017060522.1|DFIC
OG0008067	LOC118517557|XP_035919692.1|ASTE	LOC108097676|XP_017055622.1|DFIC
OG0008068	LOC118505350|XP_035896911.1|ASTE	LOC108097778|XP_017055794.1|DFIC
OG0008069	LOC118502779|XP_035891269.1|ASTE	LOC108097543|XP_017055389.1|DFIC
OG0008070	LOC118506920|XP_035900609.1|ASTE	LOC108093319|XP_017048795.1|DFIC
OG0008071	LOC118504773|XP_035895595.1|ASTE	LOC108095359|XP_017051929.1|DFIC
OG0008072	LOC118506544|XP_035899728.1|ASTE	LOC108097408|XP_017055154.1|DFIC
OG0008073	LOC118506539|XP_035899706.1|ASTE	LOC108095389|XP_017051958.1|DFIC
OG0008075	LOC118508541|XP_035904315.1|ASTE	LOC108090677|XP_017044952.1|DFIC
OG0008076	LOC118502529|XP_035890687.1|ASTE	LOC108091311|XP_017045923.1|DFIC
OG0008077	LOC118504468|XP_035894870.1|ASTE	LOC108091401|XP_017046081.1|DFIC
OG0008078	LOC118504466|XP_035894869.1|ASTE	LOC108097272|XP_017054958.1|DFIC
OG0008079	LOC118502718|XP_035891165.1|ASTE	LOC108094723|XP_017050954.1|DFIC
OG0008080	LOC118503017|XP_035891734.1|ASTE	LOC108091340|XP_017045976.1|DFIC
OG0008081	LOC118503013|XP_035891724.1|ASTE	LOC108097238|XP_017054901.1|DFIC
OG0008082	LOC118502636|XP_035890972.1|ASTE	LOC108086596|XP_017039054.1|DFIC
OG0008083	LOC118506981|XP_035900737.1|ASTE	LOC108090113|XP_017044126.1|DFIC
OG0008085	LOC118502480|XP_035890603.1|ASTE	LOC108095728|XP_017052392.1|DFIC
OG0008086	LOC118504297|XP_035894486.1|ASTE	LOC108090081|XP_017044073.1|DFIC
OG0008087	LOC118505297|XP_035896797.1|ASTE	LOC108094696|XP_017050916.1|DFIC
OG0008088	LOC118502797|XP_035891297.1|ASTE	LOC108097191|XP_017054824.1|DFIC
OG0008089	LOC118507619|XP_035902229.1|ASTE	LOC108100353|XP_017059676.1|DFIC
OG0008090	LOC118506698|XP_035900073.1|ASTE	LOC108097271|XP_017054957.1|DFIC
OG0008091	LOC118508430|XP_035904101.1|ASTE	LOC108091997|XP_017046911.1|DFIC
OG0008092	LOC118506433|XP_035899444.1|ASTE	LOC108101071|XP_017060752.1|DFIC
OG0008093	LOC118505835|XP_035898085.1|ASTE	LOC108091079|XP_017045571.1|DFIC
OG0008094	LOC118505834|XP_035898083.1|ASTE	LOC108093515|XP_017049096.1|DFIC
OG0008095	LOC118504501|XP_035894920.1|ASTE	LOC108102065|XP_017062194.1|DFIC
OG0008096	LOC118504810|XP_035895704.1|ASTE	LOC108097021|XP_017054527.1|DFIC
OG0008097	LOC118505364|XP_035896949.1|ASTE	LOC108088637|XP_017042044.1|DFIC
OG0008098	LOC118502403|XP_035890519.1|ASTE	LOC108087567|XP_017040484.1|DFIC
OG0008099	LOC118508361|XP_035903975.1|ASTE	LOC108100403|XP_017059775.1|DFIC
OG0008100	LOC118502818|XP_035891360.1|ASTE	LOC108092054|XP_017046997.1|DFIC
OG0008101	LOC118502671|XP_035891042.1|ASTE	LOC108097596|XP_017055483.1|DFIC
OG0008102	LOC118508377|XP_035904007.1|ASTE	LOC108096715|XP_017054043.1|DFIC
OG0008103	LOC118506410|XP_035899378.1|ASTE	LOC108094633|XP_017050814.1|DFIC
OG0008104	LOC118503192|XP_035892067.1|ASTE	LOC108096464|XP_017053564.1|DFIC
OG0008105	LOC118506387|XP_035899320.1|ASTE	LOC108098852|XP_017057503.1|DFIC
OG0008106	LOC118504262|XP_035894384.1|ASTE	LOC108088780|XP_017042226.1|DFIC
OG0008107	LOC118504811|XP_035895707.1|ASTE	LOC108102082|XP_017062220.1|DFIC
OG0008108	LOC118506265|XP_035899060.1|ASTE	LOC108092856|XP_017048165.1|DFIC
OG0008109	LOC118503258|XP_035892193.1|ASTE	LOC108091279|XP_017045882.1|DFIC
OG0008110	LOC118505079|XP_035896261.1|ASTE	LOC108091141|XP_017045665.1|DFIC
OG0008111	LOC118505051|XP_035896217.1|ASTE	LOC108092837|XP_017048131.1|DFIC
OG0008112	LOC118505027|XP_035896131.1|ASTE	LOC108097090|XP_017054634.1|DFIC
OG0008113	LOC118505026|XP_035896130.1|ASTE	LOC108095619|XP_017052274.1|DFIC
OG0008114	LOC118505025|XP_035896129.1|ASTE	LOC108095618|XP_017052273.1|DFIC
OG0008115	LOC118505024|XP_035896120.1|ASTE	LOC108097950|XP_017056032.1|DFIC
OG0008116	LOC118505023|XP_035896118.1|ASTE	LOC108098015|XP_017056151.1|DFIC
OG0008117	LOC118504984|XP_035896031.1|ASTE	LOC108097587|XP_017055467.1|DFIC
