Orthogroup	ASTE.longest_only	DNOV.longest_only
OG0007878	LOC118512965|XP_035914084.1|ASTE	LOC115762112|XP_030560076.1|DNOV
OG0007879	LOC118510137|XP_035907509.1|ASTE	LOC115771227|XP_030572688.1|DNOV
OG0007880	LOC118512103|XP_035911967.1|ASTE	LOC115768394|XP_030568828.1|DNOV
OG0007881	LOC118509121|XP_035905198.1|ASTE	LOC115766977|XP_030566932.1|DNOV
OG0007884	LOC118509531|XP_035906144.1|ASTE	LOC115769823|XP_030570654.1|DNOV
OG0007886	LOC118511425|XP_035910403.1|ASTE	LOC115769197|XP_030569761.1|DNOV
OG0007888	LOC118512875|XP_035913861.1|ASTE	LOC115769794|XP_030570622.1|DNOV
OG0007889	LOC118512877|XP_035913863.1|ASTE	LOC115770919|XP_030572236.1|DNOV
OG0007890	LOC118510371|XP_035907988.1|ASTE	LOC115762725|XP_030560914.1|DNOV
OG0007891	LOC118510484|XP_035908257.1|ASTE	LOC115771881|XP_030573629.1|DNOV
OG0007892	LOC118511378|XP_035910266.1|ASTE	LOC115760620|XP_030557929.1|DNOV
OG0007893	LOC118509642|XP_035906442.1|ASTE	LOC115760720|XP_030558051.1|DNOV
OG0007894	LOC118514443|XP_035917245.1|ASTE	LOC115762682|XP_030560855.1|DNOV
OG0007895	LOC118514442|XP_035917236.1|ASTE	LOC115762871|XP_030561106.1|DNOV
OG0007896	LOC118512803|XP_035913636.1|ASTE	LOC115762916|XP_030561156.1|DNOV
OG0007897	LOC118509690|XP_035906639.1|ASTE	LOC115769404|XP_030570067.1|DNOV
OG0007898	LOC118513063|XP_035914305.1|ASTE	LOC115769451|XP_030570124.1|DNOV
OG0007899	LOC118512663|XP_035913305.1|ASTE	LOC115771229|XP_030572690.1|DNOV
OG0007900	LOC118514345|XP_035917057.1|ASTE	LOC115761113|XP_030558603.1|DNOV
OG0007901	LOC118512259|XP_035912316.1|ASTE	LOC115771298|XP_030572782.1|DNOV
OG0007902	LOC118505249|XP_035896695.1|ASTE	LOC115766844|XP_030566752.1|DNOV
OG0007903	LOC118514208|XP_035916794.1|ASTE	LOC115767657|XP_030567804.1|DNOV
OG0007904	LOC118514198|XP_035916780.1|ASTE	LOC115762909|XP_030561149.1|DNOV
OG0007905	LOC118512611|XP_035913177.1|ASTE	LOC115758637|XP_030555233.1|DNOV
OG0007906	LOC118511891|XP_035911412.1|ASTE	LOC115769667|XP_030570439.1|DNOV
OG0007907	LOC118510306|XP_035907828.1|ASTE	LOC115771182|XP_030572630.1|DNOV
OG0007908	LOC118510309|XP_035907839.1|ASTE	LOC115771183|XP_030572631.1|DNOV
OG0007909	LOC118512304|XP_035912428.1|ASTE	LOC115767366|XP_030567483.1|DNOV
OG0007910	LOC118511553|XP_035910675.1|ASTE	LOC115771563|XP_030573174.1|DNOV
OG0007914	LOC118510585|XP_035908474.1|ASTE	LOC115769433|XP_030570101.1|DNOV
OG0007915	LOC118511818|XP_035911251.1|ASTE	LOC115765827|XP_030565411.1|DNOV
OG0007916	LOC118511863|XP_035911336.1|ASTE	LOC115769695|XP_030570479.1|DNOV
OG0007917	LOC118513175|XP_035914528.1|ASTE	LOC115762400|XP_030560445.1|DNOV
OG0007918	LOC118512912|XP_035913949.1|ASTE	LOC115762052|XP_030559992.1|DNOV
OG0007919	LOC118511960|XP_035911575.1|ASTE	LOC115760971|XP_030558432.1|DNOV
OG0007920	LOC118511981|XP_035911613.1|ASTE	LOC115760587|XP_030557873.1|DNOV
OG0007921	LOC118511980|XP_035911612.1|ASTE	LOC115760650|XP_030557977.1|DNOV
OG0007923	LOC118511934|XP_035911514.1|ASTE	LOC115768178|XP_030568544.1|DNOV
OG0007924	LOC118511977|XP_035911606.1|ASTE	LOC115762515|XP_030560625.1|DNOV
OG0007925	LOC118512244|XP_035912281.1|ASTE	LOC115760986|XP_030558454.1|DNOV
OG0007926	LOC118507077|XP_035900952.1|ASTE	LOC115761014|XP_030558488.1|DNOV
OG0007927	LOC118505154|XP_035896435.1|ASTE	LOC115759059|XP_030555744.1|DNOV
OG0007928	LOC118504542|XP_035895029.1|ASTE	LOC115763299|XP_030561647.1|DNOV
OG0007929	LOC118504330|XP_035894554.1|ASTE	LOC115760260|XP_030557383.1|DNOV
OG0007930	LOC118505099|XP_035896295.1|ASTE	LOC115764546|XP_030563521.1|DNOV
OG0007931	LOC118513926|XP_035916187.1|ASTE	LOC115758873|XP_030555527.1|DNOV
OG0007932	LOC118512713|XP_035913443.1|ASTE	LOC115765212|XP_030564515.1|DNOV
OG0007933	LOC118512717|XP_035913449.1|ASTE	LOC115765671|XP_030565194.1|DNOV
OG0007934	LOC118511742|XP_035911085.1|ASTE	LOC115759347|XP_030556130.1|DNOV
OG0007935	LOC118511738|XP_035911081.1|ASTE	LOC115763453|XP_030561884.1|DNOV
OG0007936	LOC118513856|XP_035916048.1|ASTE	LOC115759926|XP_030556923.1|DNOV
OG0007937	LOC118511118|XP_035909736.1|ASTE	LOC115758758|XP_030555377.1|DNOV
OG0007938	LOC118511083|XP_035909656.1|ASTE	LOC115759938|XP_030556937.1|DNOV
OG0007939	LOC118511082|XP_035909655.1|ASTE	LOC115759294|XP_030556056.1|DNOV
OG0007940	LOC118511072|XP_035909623.1|ASTE	LOC115759296|XP_030556058.1|DNOV
OG0007941	LOC118513586|XP_035915448.1|ASTE	LOC115772098|XP_030573924.1|DNOV
OG0007942	LOC118510629|XP_035908561.1|ASTE	LOC115766330|XP_030566080.1|DNOV
OG0007943	LOC118510615|XP_035908525.1|ASTE	LOC115763571|XP_030562050.1|DNOV
OG0007945	LOC118513538|XP_035915304.1|ASTE	LOC115765450|XP_030564872.1|DNOV
OG0007946	LOC118513540|XP_035915306.1|ASTE	LOC115769180|XP_030569744.1|DNOV
OG0007947	LOC118513920|XP_035916176.1|ASTE	LOC115763476|XP_030561920.1|DNOV
OG0007948	LOC118513659|XP_035915645.1|ASTE	LOC115763544|XP_030562020.1|DNOV
OG0007949	LOC118513545|XP_035915320.1|ASTE	LOC115768868|XP_030569433.1|DNOV
OG0007950	LOC118511092|XP_035909687.1|ASTE	LOC115758579|XP_030555155.1|DNOV
OG0007951	LOC118511113|XP_035909731.1|ASTE	LOC115758564|XP_030555133.1|DNOV
OG0007952	LOC118511120|XP_035909745.1|ASTE	LOC115758648|XP_030555243.1|DNOV
OG0007953	LOC118512642|XP_035913246.1|ASTE	LOC115758424|XP_030554935.1|DNOV
OG0007954	LOC118509045|XP_035905013.1|ASTE	LOC115759017|XP_030555689.1|DNOV
OG0007955	LOC118511152|XP_035909773.1|ASTE	LOC115759904|XP_030556886.1|DNOV
OG0007956	LOC118509131|XP_035905223.1|ASTE	LOC115759225|XP_030555982.1|DNOV
OG0007957	LOC118511646|XP_035910873.1|ASTE	LOC115769195|XP_030569759.1|DNOV
OG0007958	LOC118514023|XP_035916390.1|ASTE	LOC115765178|XP_030564460.1|DNOV
OG0007959	LOC118514022|XP_035916388.1|ASTE	LOC115767710|XP_030567865.1|DNOV
OG0007960	LOC118512900|XP_035913908.1|ASTE	LOC115763192|XP_030561514.1|DNOV
OG0007961	LOC118511644|XP_035910862.1|ASTE	LOC115761649|XP_030559348.1|DNOV
OG0007962	LOC118509268|XP_035905514.1|ASTE	LOC115767758|XP_030567936.1|DNOV
OG0007963	LOC118509070|XP_035905086.1|ASTE	LOC115763416|XP_030561832.1|DNOV
OG0007964	LOC118509075|XP_035905100.1|ASTE	LOC115763044|XP_030561326.1|DNOV
OG0007965	LOC118509039|XP_035904972.1|ASTE	LOC115758484|XP_030555019.1|DNOV
OG0007966	LOC118510999|XP_035909407.1|ASTE	LOC115760258|XP_030557380.1|DNOV
OG0007967	LOC118511015|XP_035909436.1|ASTE	LOC115759053|XP_030555737.1|DNOV
OG0007968	LOC118514157|XP_035916666.1|ASTE	LOC115758504|XP_030555054.1|DNOV
OG0007969	LOC118514126|XP_035916604.1|ASTE	LOC115758511|XP_030555063.1|DNOV
OG0007971	LOC118514703|XP_035917662.1|ASTE	LOC115767028|XP_030567014.1|DNOV
OG0007972	LOC118513366|XP_035914890.1|ASTE	LOC115760676|XP_030558003.1|DNOV
OG0007973	LOC118513336|XP_035914849.1|ASTE	LOC115759914|XP_030556905.1|DNOV
OG0007975	LOC118510648|XP_035908656.1|ASTE	LOC115765761|XP_030565283.1|DNOV
OG0007976	LOC118514672|XP_035917608.1|ASTE	LOC115764238|XP_030563013.1|DNOV
OG0007977	LOC118514653|XP_035917578.1|ASTE	LOC115759731|XP_030556610.1|DNOV
OG0007978	LOC118514657|XP_035917583.1|ASTE	LOC115760049|XP_030557080.1|DNOV
OG0007979	LOC118513593|XP_035915466.1|ASTE	LOC115758589|XP_030555168.1|DNOV
OG0007980	LOC118514566|XP_035917459.1|ASTE	LOC115759932|XP_030556930.1|DNOV
OG0007981	LOC118514568|XP_035917461.1|ASTE	LOC115767725|XP_030567895.1|DNOV
OG0007982	LOC118514512|XP_035917352.1|ASTE	LOC115763018|XP_030561273.1|DNOV
OG0007984	LOC118508804|XP_035904417.1|ASTE	LOC115763600|XP_030562085.1|DNOV
OG0007985	LOC118512632|XP_035913221.1|ASTE	LOC115760159|XP_030557231.1|DNOV
OG0007986	LOC118509828|XP_035906891.1|ASTE	LOC115765454|XP_030564878.1|DNOV
OG0007987	LOC118513266|XP_035914727.1|ASTE	LOC115763426|XP_030561846.1|DNOV
OG0007988	LOC118508960|XP_035904782.1|ASTE	LOC115763167|XP_030561480.1|DNOV
OG0007989	LOC118514036|XP_035916405.1|ASTE	LOC115768711|XP_030569265.1|DNOV
OG0007990	LOC118509300|XP_035905641.1|ASTE	LOC115763186|XP_030561503.1|DNOV
OG0007991	LOC118513629|XP_035915586.1|ASTE	LOC115759696|XP_030556554.1|DNOV
OG0007993	LOC118510878|XP_035909138.1|ASTE	LOC115757730|XP_030553966.1|DNOV
OG0007994	LOC118511235|XP_035909965.1|ASTE	LOC115763587|XP_030562068.1|DNOV
OG0007995	LOC118511703|XP_035911008.1|ASTE	LOC115763302|XP_030561653.1|DNOV
OG0007996	LOC118513624|XP_035915575.1|ASTE	LOC115768050|XP_030568345.1|DNOV
OG0007997	LOC118514127|XP_035916606.1|ASTE	LOC115770200|XP_030571253.1|DNOV
OG0007998	LOC118514077|XP_035916498.1|ASTE	LOC115759796|XP_030556736.1|DNOV
OG0007999	LOC118514117|XP_035916586.1|ASTE	LOC115760131|XP_030557190.1|DNOV
OG0008000	LOC118514106|XP_035916573.1|ASTE	LOC115759799|XP_030556742.1|DNOV
OG0008001	LOC118510708|XP_035908801.1|ASTE	LOC115765521|XP_030564999.1|DNOV
OG0008002	LOC118510669|XP_035908706.1|ASTE	LOC115765853|XP_030565441.1|DNOV
OG0008003	LOC118510665|XP_035908698.1|ASTE	LOC115765485|XP_030564937.1|DNOV
OG0008004	LOC118505760|XP_035897872.1|ASTE	LOC115771337|XP_030572866.1|DNOV
OG0008005	LOC118505763|XP_035897885.1|ASTE	LOC115767298|XP_030567392.1|DNOV
OG0008006	LOC118517027|XP_035918784.1|ASTE, LOC118505745|XP_035897835.1|ASTE	LOC115769002|XP_030569572.1|DNOV
OG0008007	LOC118505743|XP_035897830.1|ASTE	LOC115768854|XP_030569415.1|DNOV
OG0008009	LOC118503508|XP_035892751.1|ASTE	LOC115768390|XP_030568821.1|DNOV
OG0008010	LOC118505613|XP_035897551.1|ASTE	LOC115765109|XP_030564354.1|DNOV
OG0008011	LOC118505618|XP_035897572.1|ASTE	LOC115761065|XP_030558546.1|DNOV
OG0008012	LOC118505619|XP_035897574.1|ASTE	LOC115772001|XP_030573796.1|DNOV
OG0008013	LOC118508357|XP_035903954.1|ASTE	LOC115767472|XP_030567637.1|DNOV
OG0008014	LOC118505644|XP_035897615.1|ASTE	LOC115764774|XP_030563873.1|DNOV
OG0008015	LOC118505180|XP_035896526.1|ASTE	LOC115767652|XP_030567802.1|DNOV
OG0008016	LOC118505255|XP_035896704.1|ASTE	LOC115767663|XP_030567814.1|DNOV
OG0008017	LOC118517527|XP_035919653.1|ASTE	LOC115767364|XP_030567481.1|DNOV
OG0008018	LOC118502504|XP_035890630.1|ASTE	LOC115767012|XP_030566994.1|DNOV
OG0008020	LOC118506175|XP_035898839.1|ASTE	LOC115763807|XP_030562411.1|DNOV
OG0008021	LOC118504251|XP_035894371.1|ASTE	LOC115768066|XP_030568377.1|DNOV
OG0008022	LOC118508344|XP_035903917.1|ASTE	LOC115771638|XP_030573298.1|DNOV
OG0008023	LOC118502757|XP_035891221.1|ASTE	LOC115764321|XP_030563127.1|DNOV
OG0008024	LOC118502762|XP_035891234.1|ASTE	LOC115764247|XP_030563025.1|DNOV
OG0008025	LOC118505537|XP_035897350.1|ASTE	LOC115767061|XP_030567061.1|DNOV
OG0008026	LOC118504621|XP_035895204.1|ASTE	LOC115767029|XP_030567015.1|DNOV
OG0008027	LOC118504618|XP_035895191.1|ASTE	LOC115767773|XP_030567958.1|DNOV
OG0008028	LOC118517541|XP_035919672.1|ASTE	LOC115764719|XP_030563778.1|DNOV
OG0008029	LOC118508346|XP_035903925.1|ASTE	LOC115770639|XP_030571845.1|DNOV
OG0008030	LOC118505341|XP_035896891.1|ASTE	LOC115763787|XP_030562375.1|DNOV
OG0008031	LOC118505345|XP_035896897.1|ASTE	LOC115763349|XP_030561727.1|DNOV
OG0008032	LOC118506610|XP_035899870.1|ASTE	LOC115757776|XP_030554060.1|DNOV
OG0008033	LOC118502677|XP_035891068.1|ASTE	LOC115766109|XP_030565789.1|DNOV
OG0008034	LOC118504950|XP_035895952.1|ASTE	LOC115765407|XP_030564806.1|DNOV
OG0008035	LOC118517582|XP_035919749.1|ASTE	LOC115765091|XP_030564335.1|DNOV
OG0008036	LOC118505224|XP_035896645.1|ASTE	LOC115766175|XP_030565878.1|DNOV
OG0008037	LOC118505159|XP_035896446.1|ASTE	LOC115770948|XP_030572268.1|DNOV
OG0008038	LOC118504647|XP_035895296.1|ASTE	LOC115764250|XP_030563028.1|DNOV
OG0008039	LOC118503624|XP_035893004.1|ASTE	LOC115771685|XP_030573362.1|DNOV
OG0008040	LOC118503655|XP_035893070.1|ASTE	LOC115766112|XP_030565793.1|DNOV
OG0008042	LOC118505493|XP_035897241.1|ASTE	LOC115757723|XP_030553948.1|DNOV
OG0008043	LOC118506673|XP_035900000.1|ASTE	LOC115767961|XP_030568220.1|DNOV
OG0008044	LOC118506664|XP_035899977.1|ASTE	LOC115767589|XP_030567735.1|DNOV
OG0008045	LOC118506656|XP_035899967.1|ASTE	LOC115767052|XP_030567044.1|DNOV
OG0008046	LOC118506647|XP_035899940.1|ASTE	LOC115771928|XP_030573686.1|DNOV
OG0008047	LOC118506578|XP_035899827.1|ASTE	LOC115765682|XP_030565200.1|DNOV
OG0008048	LOC118506574|XP_035899809.1|ASTE	LOC115772084|XP_030573899.1|DNOV
OG0008049	LOC118506576|XP_035899815.1|ASTE	LOC115765654|XP_030565171.1|DNOV
OG0008050	LOC118506568|XP_035899785.1|ASTE	LOC115763704|XP_030562253.1|DNOV
OG0008051	LOC118506567|XP_035899784.1|ASTE	LOC115761705|XP_030559436.1|DNOV
OG0008052	LOC118503673|XP_035893107.1|ASTE	LOC115770601|XP_030571799.1|DNOV
OG0008054	LOC118506338|XP_035899211.1|ASTE	LOC115768002|XP_030568271.1|DNOV
OG0008055	LOC118506334|XP_035899202.1|ASTE	LOC115767087|XP_030567095.1|DNOV
OG0008056	LOC118502601|XP_035890858.1|ASTE	LOC115768442|XP_030568860.1|DNOV
OG0008057	LOC118504300|XP_035894491.1|ASTE	LOC115763641|XP_030562134.1|DNOV
OG0008058	LOC118504337|XP_035894590.1|ASTE	LOC115771775|XP_030573489.1|DNOV
OG0008059	LOC118505248|XP_035896694.1|ASTE	LOC115766218|XP_030565932.1|DNOV
OG0008060	LOC118504630|XP_035895241.1|ASTE	LOC115765780|XP_030565314.1|DNOV
OG0008061	LOC118507655|XP_035902324.1|ASTE	LOC115768130|XP_030568485.1|DNOV
OG0008062	LOC118507657|XP_035902325.1|ASTE	LOC115766441|XP_030566231.1|DNOV
OG0008063	LOC118508544|XP_035904320.1|ASTE	LOC115771714|XP_030573394.1|DNOV
OG0008064	LOC118505732|XP_035897813.1|ASTE	LOC115766299|XP_030566035.1|DNOV
OG0008065	LOC118504358|XP_035894643.1|ASTE	LOC115768028|XP_030568310.1|DNOV
OG0008066	LOC118506826|XP_035900415.1|ASTE	LOC115765223|XP_030564525.1|DNOV
OG0008067	LOC118517557|XP_035919692.1|ASTE	LOC115766841|XP_030566743.1|DNOV
OG0008068	LOC118505350|XP_035896911.1|ASTE	LOC115765397|XP_030564786.1|DNOV
OG0008069	LOC118502779|XP_035891269.1|ASTE	LOC115761393|XP_030559009.1|DNOV
OG0008070	LOC118506920|XP_035900609.1|ASTE	LOC115772085|XP_030573901.1|DNOV
OG0008071	LOC118504773|XP_035895595.1|ASTE	LOC115768870|XP_030569434.1|DNOV
OG0008072	LOC118506544|XP_035899728.1|ASTE	LOC115769121|XP_030569685.1|DNOV
OG0008073	LOC118506539|XP_035899706.1|ASTE	LOC115771346|XP_030572876.1|DNOV
OG0008074	LOC118506532|XP_035899693.1|ASTE, LOC118515301|XP_035917871.1|ASTE	LOC115771310|XP_030572824.1|DNOV
OG0008075	LOC118508541|XP_035904315.1|ASTE	LOC115762609|XP_030560769.1|DNOV
OG0008076	LOC118502529|XP_035890687.1|ASTE	LOC115768781|XP_030569336.1|DNOV
OG0008077	LOC118504468|XP_035894870.1|ASTE	LOC115765628|XP_030565139.1|DNOV
OG0008078	LOC118504466|XP_035894869.1|ASTE	LOC115768289|XP_030568692.1|DNOV
OG0008079	LOC118502718|XP_035891165.1|ASTE	LOC115766423|XP_030566207.1|DNOV
OG0008080	LOC118503017|XP_035891734.1|ASTE	LOC115767987|XP_030568246.1|DNOV
OG0008081	LOC118503013|XP_035891724.1|ASTE	LOC115768489|XP_030568931.1|DNOV
OG0008082	LOC118502636|XP_035890972.1|ASTE	LOC115768908|XP_030569494.1|DNOV
OG0008083	LOC118506981|XP_035900737.1|ASTE	LOC115763698|XP_030562245.1|DNOV
OG0008085	LOC118502480|XP_035890603.1|ASTE	LOC115771906|XP_030573656.1|DNOV
OG0008086	LOC118504297|XP_035894486.1|ASTE	LOC115763809|XP_030562413.1|DNOV
OG0008087	LOC118505297|XP_035896797.1|ASTE	LOC115764388|XP_030563216.1|DNOV
OG0008088	LOC118502797|XP_035891297.1|ASTE	LOC115766358|XP_030566118.1|DNOV
OG0008089	LOC118507619|XP_035902229.1|ASTE	LOC115769863|XP_030570721.1|DNOV
OG0008090	LOC118506698|XP_035900073.1|ASTE	LOC115767023|XP_030567007.1|DNOV
OG0008091	LOC118508430|XP_035904101.1|ASTE	LOC115764086|XP_030562797.1|DNOV
OG0008092	LOC118506433|XP_035899444.1|ASTE	LOC115763676|XP_030562208.1|DNOV
OG0008093	LOC118505835|XP_035898085.1|ASTE	LOC115766830|XP_030566728.1|DNOV
OG0008094	LOC118505834|XP_035898083.1|ASTE	LOC115760202|XP_030557295.1|DNOV
OG0008095	LOC118504501|XP_035894920.1|ASTE	LOC115767931|XP_030568163.1|DNOV
OG0008096	LOC118504810|XP_035895704.1|ASTE	LOC115767545|XP_030567687.1|DNOV
OG0008097	LOC118505364|XP_035896949.1|ASTE	LOC115767310|XP_030567408.1|DNOV
OG0008098	LOC118502403|XP_035890519.1|ASTE	LOC115770155|XP_030571168.1|DNOV
OG0008099	LOC118508361|XP_035903975.1|ASTE	LOC115770128|XP_030571121.1|DNOV
OG0008100	LOC118502818|XP_035891360.1|ASTE	LOC115770640|XP_030571847.1|DNOV
OG0008101	LOC118502671|XP_035891042.1|ASTE	LOC115765148|XP_030564411.1|DNOV
OG0008102	LOC118508377|XP_035904007.1|ASTE	LOC115770703|XP_030571958.1|DNOV
OG0008103	LOC118506410|XP_035899378.1|ASTE	LOC115768052|XP_030568351.1|DNOV
OG0008104	LOC118503192|XP_035892067.1|ASTE	LOC115768106|XP_030568473.1|DNOV
OG0008105	LOC118506387|XP_035899320.1|ASTE	LOC115761633|XP_030559323.1|DNOV
OG0008106	LOC118504262|XP_035894384.1|ASTE	LOC115771462|XP_030573040.1|DNOV
OG0008107	LOC118504811|XP_035895707.1|ASTE	LOC115766083|XP_030565749.1|DNOV
OG0008108	LOC118506265|XP_035899060.1|ASTE	LOC115768001|XP_030568270.1|DNOV
OG0008109	LOC118503258|XP_035892193.1|ASTE	LOC115766470|XP_030566274.1|DNOV
OG0008110	LOC118505079|XP_035896261.1|ASTE	LOC115767551|XP_030567693.1|DNOV
OG0008111	LOC118505051|XP_035896217.1|ASTE	LOC115768162|XP_030568518.1|DNOV
OG0008112	LOC118505027|XP_035896131.1|ASTE	LOC115767297|XP_030567389.1|DNOV
OG0008113	LOC118505026|XP_035896130.1|ASTE	LOC115767375|XP_030567494.1|DNOV
OG0008114	LOC118505025|XP_035896129.1|ASTE	LOC115767374|XP_030567493.1|DNOV
OG0008115	LOC118505024|XP_035896120.1|ASTE	LOC115765232|XP_030564544.1|DNOV
OG0008116	LOC118505023|XP_035896118.1|ASTE	LOC115765266|XP_030564613.1|DNOV
OG0008118	LOC118504657|XP_035895332.1|ASTE	LOC115768353|XP_030568777.1|DNOV
OG0008119	LOC118504660|XP_035895336.1|ASTE	LOC115769010|XP_030569581.1|DNOV
OG0008120	LOC118504377|XP_035894680.1|ASTE	LOC115768479|XP_030568917.1|DNOV
OG0008121	LOC118504380|XP_035894683.1|ASTE	LOC115766533|XP_030566360.1|DNOV
OG0008122	LOC118502850|XP_035891445.1|ASTE	LOC115768021|XP_030568298.1|DNOV
OG0008123	LOC118507568|XP_035902084.1|ASTE	LOC115768516|XP_030568962.1|DNOV
OG0008124	LOC118507566|XP_035902080.1|ASTE	LOC115766859|XP_030566778.1|DNOV
OG0008125	LOC118506822|XP_035900405.1|ASTE	LOC115768018|XP_030568291.1|DNOV
OG0008126	LOC118504376|XP_035894677.1|ASTE	LOC115768918|XP_030569510.1|DNOV
OG0008127	LOC118502557|XP_035890754.1|ASTE, LOC118515306|XP_035917874.1|ASTE	LOC115768007|XP_030568276.1|DNOV
OG0008129	LOC118506843|XP_035900452.1|ASTE	LOC115768362|XP_030568790.1|DNOV
OG0008130	LOC118506857|XP_035900480.1|ASTE	LOC115766455|XP_030566247.1|DNOV
OG0008131	LOC118506862|XP_035900491.1|ASTE	LOC115767230|XP_030567289.1|DNOV
OG0008132	LOC118505186|XP_035896534.1|ASTE	LOC115770600|XP_030571797.1|DNOV
OG0008133	LOC118505203|XP_035896577.1|ASTE	LOC115767574|XP_030567720.1|DNOV
OG0008135	LOC118510971|XP_035909356.1|ASTE	LOC115759559|XP_030556385.1|DNOV
OG0008136	LOC118510976|XP_035909370.1|ASTE	LOC115768556|XP_030569025.1|DNOV
OG0008137	LOC118511898|XP_035911422.1|ASTE	LOC115767790|XP_030567982.1|DNOV
OG0008138	LOC118512416|XP_035912708.1|ASTE	LOC115762663|XP_030560831.1|DNOV
OG0008139	LOC118512415|XP_035912707.1|ASTE	LOC115765177|XP_030564457.1|DNOV
OG0008140	LOC118512401|XP_035912677.1|ASTE	LOC115768036|XP_030568318.1|DNOV
OG0008141	LOC118512399|XP_035912674.1|ASTE	LOC115771366|XP_030572910.1|DNOV
OG0008142	LOC118517719|XP_035920061.1|ASTE	LOC115768156|XP_030568511.1|DNOV
OG0008143	LOC118512423|XP_035912719.1|ASTE	LOC115763306|XP_030561660.1|DNOV
OG0008145	LOC118505934|XP_035898333.1|ASTE	LOC115768584|XP_030569089.1|DNOV
OG0008146	LOC118505931|XP_035898330.1|ASTE	LOC115767235|XP_030567296.1|DNOV
OG0008147	LOC118505384|XP_035896980.1|ASTE	LOC115767205|XP_030567257.1|DNOV
OG0008148	LOC118506002|XP_035898476.1|ASTE	LOC115768736|XP_030569279.1|DNOV
OG0008149	LOC118507226|XP_035901283.1|ASTE	LOC115766857|XP_030566773.1|DNOV
OG0008150	LOC118507228|XP_035901287.1|ASTE	LOC115768314|XP_030568723.1|DNOV
OG0008151	LOC118507229|XP_035901289.1|ASTE	LOC115768172|XP_030568530.1|DNOV
OG0008152	LOC118512024|XP_035911702.1|ASTE	LOC115767279|XP_030567371.1|DNOV
OG0008153	LOC118506155|XP_035898818.1|ASTE	LOC115760930|XP_030558364.1|DNOV
OG0008154	LOC118506157|XP_035898820.1|ASTE	LOC115770475|XP_030571619.1|DNOV
OG0008155	LOC118504014|XP_035893870.1|ASTE	LOC115766305|XP_030566046.1|DNOV
OG0008156	LOC118504043|XP_035893935.1|ASTE	LOC115772059|XP_030573863.1|DNOV
OG0008157	LOC118503966|XP_035893775.1|ASTE	LOC115761956|XP_030559854.1|DNOV
OG0008158	LOC118508237|XP_035903738.1|ASTE	LOC115765125|XP_030564381.1|DNOV
OG0008160	LOC118503516|XP_035892761.1|ASTE	LOC115758079|XP_030554456.1|DNOV
OG0008161	LOC118507434|XP_035901802.1|ASTE	LOC115766298|XP_030566033.1|DNOV
OG0008162	LOC118508063|XP_035903411.1|ASTE	LOC115766485|XP_030566306.1|DNOV
OG0008163	LOC118517648|XP_035919869.1|ASTE	LOC115769693|XP_030570476.1|DNOV
OG0008164	LOC118508559|XP_035904347.1|ASTE	LOC115767603|XP_030567756.1|DNOV
OG0008165	LOC118512429|XP_035912779.1|ASTE	LOC115766863|XP_030566782.1|DNOV
OG0008166	LOC118511215|XP_035909902.1|ASTE	LOC115766898|XP_030566834.1|DNOV
OG0008167	LOC118510926|XP_035909230.1|ASTE	LOC115768591|XP_030569100.1|DNOV
OG0008168	LOC118510920|XP_035909223.1|ASTE	LOC115768597|XP_030569107.1|DNOV
OG0008169	LOC118510924|XP_035909227.1|ASTE	LOC115767113|XP_030567127.1|DNOV
OG0008170	LOC118508204|XP_035903667.1|ASTE	LOC115757964|XP_030554304.1|DNOV
OG0008171	LOC118503923|XP_035893646.1|ASTE	LOC115766375|XP_030566134.1|DNOV
OG0008172	LOC118507247|XP_035901421.1|ASTE	LOC115765679|XP_030565198.1|DNOV
OG0008173	LOC118503538|XP_035892830.1|ASTE	LOC115758879|XP_030555533.1|DNOV
OG0008174	LOC118505944|XP_035898361.1|ASTE	LOC115757809|XP_030554092.1|DNOV
OG0008175	LOC118509904|XP_035907056.1|ASTE	LOC115767207|XP_030567259.1|DNOV
OG0008176	LOC118505920|XP_035898305.1|ASTE	LOC115767544|XP_030567686.1|DNOV
OG0008177	LOC118507213|XP_035901205.1|ASTE	LOC115767601|XP_030567754.1|DNOV
OG0008178	LOC118507209|XP_035901191.1|ASTE	LOC115768999|XP_030569569.1|DNOV
OG0008179	LOC118507203|XP_035901179.1|ASTE	LOC115769008|XP_030569578.1|DNOV
OG0008180	LOC118507922|XP_035903117.1|ASTE	LOC115767072|XP_030567073.1|DNOV
OG0008181	LOC118507923|XP_035903118.1|ASTE	LOC115767073|XP_030567074.1|DNOV
OG0008183	LOC118504066|XP_035893997.1|ASTE	LOC115757954|XP_030554289.1|DNOV
OG0008184	LOC118504132|XP_035894113.1|ASTE	LOC115763174|XP_030561487.1|DNOV
OG0008185	LOC118504145|XP_035894136.1|ASTE	LOC115771897|XP_030573642.1|DNOV
OG0008186	LOC118517630|XP_035919834.1|ASTE	LOC115761387|XP_030559003.1|DNOV
OG0008187	LOC118517634|XP_035919839.1|ASTE	LOC115761406|XP_030559027.1|DNOV
OG0008188	LOC118505932|XP_035898331.1|ASTE	LOC115759694|XP_030556552.1|DNOV
OG0008189	LOC118503988|XP_035893829.1|ASTE	LOC115763482|XP_030561927.1|DNOV
OG0008190	LOC118504730|XP_035895475.1|ASTE	LOC115769471|XP_030570148.1|DNOV
