Orthogroup	ASTE.longest_only	BCOP.longest_only
OG0007259	LOC118507041|XP_035900889.1|ASTE	LOC119070980|XP_037031470.1|BCOP
OG0007260	LOC118507040|XP_035900888.1|ASTE	LOC119077909|XP_037041179.1|BCOP
OG0007261	LOC118507049|XP_035900902.1|ASTE	LOC119071692|XP_037032575.1|BCOP
OG0007262	LOC118504336|XP_035894586.1|ASTE	LOC119072050|XP_037033073.1|BCOP
OG0007263	LOC118504339|XP_035894593.1|ASTE	LOC119081014|XP_037045592.1|BCOP
OG0007264	LOC118504342|XP_035894596.1|ASTE	LOC119072239|XP_037033309.1|BCOP
OG0007265	LOC118504354|XP_035894632.1|ASTE	LOC119071975|XP_037033005.1|BCOP
OG0007266	LOC118505152|XP_035896425.1|ASTE	LOC119076016|XP_037038503.1|BCOP
OG0007267	LOC118504632|XP_035895242.1|ASTE	LOC119077917|XP_037041191.1|BCOP
OG0007268	LOC118504628|XP_035895234.1|ASTE	LOC119077055|XP_037040080.1|BCOP
OG0007269	LOC118505052|XP_035896218.1|ASTE	LOC119074596|XP_037036733.1|BCOP
OG0007270	LOC118505029|XP_035896137.1|ASTE	LOC119077655|XP_037040767.1|BCOP
OG0007271	LOC118508539|XP_035904312.1|ASTE	LOC119076826|XP_037039719.1|BCOP
OG0007272	LOC118508553|XP_035904338.1|ASTE	LOC119074957|XP_037037242.1|BCOP
OG0007273	LOC118508543|XP_035904318.1|ASTE	LOC119083981|XP_037049687.1|BCOP
OG0007274	LOC118502367|XP_035890479.1|ASTE	LOC119077929|XP_037041204.1|BCOP
OG0007275	LOC118502615|XP_035890882.1|ASTE	LOC119070337|XP_037030520.1|BCOP
OG0007276	LOC118506980|XP_035900734.1|ASTE	LOC119084115|XP_037049862.1|BCOP
OG0007277	LOC118506972|XP_035900711.1|ASTE	LOC119073573|XP_037035031.1|BCOP
OG0007278	LOC118506982|XP_035900743.1|ASTE	LOC119075229|XP_037037514.1|BCOP
OG0007279	LOC118506687|XP_035900050.1|ASTE	LOC119075223|XP_037037504.1|BCOP
OG0007280	LOC118506685|XP_035900044.1|ASTE	LOC119084184|XP_037049944.1|BCOP
OG0007281	LOC118502749|XP_035891208.1|ASTE	LOC119072767|XP_037033956.1|BCOP
OG0007282	LOC118502708|XP_035891145.1|ASTE	LOC119072751|XP_037033932.1|BCOP
OG0007283	LOC118502726|XP_035891179.1|ASTE	LOC119067049|XP_037025689.1|BCOP
OG0007284	LOC118505734|XP_035897815.1|ASTE	LOC119079433|XP_037043241.1|BCOP
OG0007285	LOC118505729|XP_035897809.1|ASTE	LOC119084474|XP_037050354.1|BCOP
OG0007286	LOC118505727|XP_035897803.1|ASTE	LOC119078057|XP_037041379.1|BCOP
OG0007287	LOC118505730|XP_035897811.1|ASTE	LOC119066214|XP_037024431.1|BCOP
OG0007288	LOC118507720|XP_035902562.1|ASTE	LOC119078063|XP_037041395.1|BCOP
OG0007289	LOC118504362|XP_035894648.1|ASTE	LOC119071306|XP_037032083.1|BCOP
OG0007290	LOC118506835|XP_035900440.1|ASTE	LOC119067847|XP_037026974.1|BCOP
OG0007291	LOC118517559|XP_035919694.1|ASTE	LOC119067254|XP_037026025.1|BCOP
OG0007292	LOC118517562|XP_035919697.1|ASTE	LOC119076467|XP_037039129.1|BCOP
OG0007293	LOC118508268|XP_035903798.1|ASTE	LOC119074334|XP_037036315.1|BCOP
OG0007294	LOC118503215|XP_035892097.1|ASTE	LOC119074199|XP_037036090.1|BCOP
OG0007295	LOC118503522|XP_035892774.1|ASTE	LOC119069103|XP_037028890.1|BCOP
OG0007296	LOC118505046|XP_035896193.1|ASTE	LOC119075851|XP_037038298.1|BCOP
OG0007297	LOC118505073|XP_035896251.1|ASTE	LOC119075722|XP_037038153.1|BCOP
OG0007298	LOC118505100|XP_035896296.1|ASTE	LOC119069432|XP_037029388.1|BCOP
OG0007299	LOC118508410|XP_035904066.1|ASTE	LOC119084033|XP_037049754.1|BCOP
OG0007300	LOC118507707|XP_035902495.1|ASTE	LOC119077672|XP_037040815.1|BCOP
OG0007301	LOC118502773|XP_035891258.1|ASTE	LOC119074952|XP_037037236.1|BCOP
OG0007302	LOC118505388|XP_035896988.1|ASTE	LOC119076809|XP_037039688.1|BCOP
OG0007303	LOC118504774|XP_035895596.1|ASTE	LOC119073664|XP_037035167.1|BCOP
OG0007304	LOC118503186|XP_035892060.1|ASTE	LOC119073767|XP_037035328.1|BCOP
OG0007305	LOC118503267|XP_035892220.1|ASTE	LOC119076147|XP_037038724.1|BCOP
OG0007306	LOC118503266|XP_035892219.1|ASTE	LOC119076105|XP_037038660.1|BCOP
OG0007307	LOC118504543|XP_035895034.1|ASTE	LOC119076679|XP_037039471.1|BCOP
OG0007308	LOC118504528|XP_035894963.1|ASTE	LOC119074645|XP_037036817.1|BCOP
OG0007309	LOC118502533|XP_035890697.1|ASTE	LOC119076640|XP_037039405.1|BCOP
OG0007310	LOC118502531|XP_035890691.1|ASTE	LOC119073520|XP_037034952.1|BCOP
OG0007311	LOC118502530|XP_035890688.1|ASTE	LOC119073432|XP_037034807.1|BCOP
OG0007312	LOC118504465|XP_035894863.1|ASTE	LOC119075778|XP_037038227.1|BCOP
OG0007313	LOC118503016|XP_035891733.1|ASTE	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP
OG0007314	LOC118503011|XP_035891720.1|ASTE	LOC119078072|XP_037041418.1|BCOP
OG0007315	LOC118502978|XP_035891642.1|ASTE	LOC119078050|XP_037041359.1|BCOP
OG0007316	LOC118502997|XP_035891698.1|ASTE	LOC119067660|XP_037026657.1|BCOP
OG0007317	LOC118506983|XP_035900744.1|ASTE	LOC119074785|XP_037036958.1|BCOP
OG0007318	LOC118506968|XP_035900696.1|ASTE	LOC119074335|XP_037036318.1|BCOP
OG0007319	LOC118505692|XP_035897724.1|ASTE	LOC119070085|XP_037030297.1|BCOP
OG0007320	LOC118506551|XP_035899748.1|ASTE	LOC119073773|XP_037035339.1|BCOP
OG0007321	LOC118506545|XP_035899729.1|ASTE	LOC119084259|XP_037050063.1|BCOP
OG0007322	LOC118507591|XP_035902148.1|ASTE	LOC119076710|XP_037039521.1|BCOP
OG0007323	LOC118507588|XP_035902144.1|ASTE	LOC119076704|XP_037039512.1|BCOP
OG0007324	LOC118506946|XP_035900657.1|ASTE	LOC119075174|XP_037037466.1|BCOP
OG0007325	LOC118506934|XP_035900643.1|ASTE	LOC119074432|XP_037036456.1|BCOP
OG0007326	LOC118506928|XP_035900620.1|ASTE	LOC119074431|XP_037036453.1|BCOP
OG0007327	LOC118508435|XP_035904107.1|ASTE	LOC119076089|XP_037038638.1|BCOP
OG0007328	LOC118506941|XP_035900652.1|ASTE	LOC119074438|XP_037036461.1|BCOP
OG0007331	LOC118506890|XP_035900558.1|ASTE	LOC119084248|XP_037050044.1|BCOP
OG0007332	LOC118502517|XP_035890662.1|ASTE	LOC119084258|XP_037050059.1|BCOP
OG0007333	LOC118502581|XP_035890816.1|ASTE	LOC119072914|XP_037034131.1|BCOP
OG0007334	LOC118506691|XP_035900056.1|ASTE	LOC119076125|XP_037038689.1|BCOP
OG0007335	LOC118504743|XP_035895524.1|ASTE	LOC119074881|XP_037037113.1|BCOP
OG0007336	LOC118506733|XP_035900165.1|ASTE	LOC119085958|XP_037052413.1|BCOP
OG0007337	LOC118506739|XP_035900190.1|ASTE	LOC119066592|XP_037025046.1|BCOP
OG0007338	LOC118506398|XP_035899342.1|ASTE	LOC119074316|XP_037036265.1|BCOP
OG0007339	LOC118506531|XP_035899692.1|ASTE	LOC119073627|XP_037035115.1|BCOP
OG0007340	LOC118505135|XP_035896369.1|ASTE	LOC119081886|XP_037047011.1|BCOP
OG0007341	LOC118505791|XP_035898017.1|ASTE	LOC119074838|XP_037037028.1|BCOP
OG0007342	LOC118506961|XP_035900675.1|ASTE	LOC119084433|XP_037050306.1|BCOP
OG0007343	LOC118504507|XP_035894930.1|ASTE	LOC119069687|XP_037029738.1|BCOP
OG0007344	LOC118504506|XP_035894929.1|ASTE	LOC119086023|XP_037052490.1|BCOP
OG0007345	LOC118504504|XP_035894924.1|ASTE	LOC119070348|XP_037030572.1|BCOP
OG0007346	LOC118504817|XP_035895714.1|ASTE	LOC119072885|XP_037034100.1|BCOP
OG0007347	LOC118502631|XP_035890909.1|ASTE	LOC119074885|XP_037037121.1|BCOP
OG0007348	LOC118502622|XP_035890889.1|ASTE	LOC119074872|XP_037037093.1|BCOP
OG0007349	LOC118502620|XP_035890887.1|ASTE	LOC119074867|XP_037037085.1|BCOP
OG0007350	LOC118502639|XP_035890978.1|ASTE	LOC119077907|XP_037041174.1|BCOP
OG0007351	LOC118508368|XP_035903983.1|ASTE	LOC119084418|XP_037050280.1|BCOP
OG0007352	LOC118502806|XP_035891337.1|ASTE	LOC119084447|XP_037050322.1|BCOP
OG0007353	LOC118502811|XP_035891344.1|ASTE	LOC119074397|XP_037036412.1|BCOP
OG0007354	LOC118505412|XP_035897054.1|ASTE	LOC119076103|XP_037038657.1|BCOP
OG0007355	LOC118502676|XP_035891058.1|ASTE	LOC119083976|XP_037049675.1|BCOP
OG0007356	LOC118502772|XP_035891257.1|ASTE	LOC119080145|XP_037044257.1|BCOP
OG0007357	LOC118502766|XP_035891245.1|ASTE	LOC119084023|XP_037049736.1|BCOP
OG0007358	LOC118502767|XP_035891249.1|ASTE	LOC119074813|XP_037036994.1|BCOP
OG0007359	LOC118504496|XP_035894912.1|ASTE	LOC119078118|XP_037041466.1|BCOP
OG0007360	LOC118506388|XP_035899321.1|ASTE	LOC119076115|XP_037038672.1|BCOP
OG0007361	LOC118504304|XP_035894493.1|ASTE	LOC119074385|XP_037036395.1|BCOP
OG0007362	LOC118504306|XP_035894500.1|ASTE	LOC119082624|XP_037048081.1|BCOP
OG0007363	LOC118506269|XP_035899064.1|ASTE	LOC119078086|XP_037041443.1|BCOP
OG0007364	LOC118505770|XP_035897906.1|ASTE	LOC119078058|XP_037041380.1|BCOP
OG0007365	LOC118503249|XP_035892179.1|ASTE	LOC119071859|XP_037032816.1|BCOP
OG0007366	LOC118503251|XP_035892182.1|ASTE	LOC119073277|XP_037034590.1|BCOP
OG0007367	LOC118503256|XP_035892189.1|ASTE	LOC119076606|XP_037039357.1|BCOP
OG0007368	LOC118508501|XP_035904230.1|ASTE	LOC119074060|XP_037035908.1|BCOP
OG0007369	LOC118504868|XP_035895805.1|ASTE	LOC119084247|XP_037050083.1|BCOP
OG0007370	LOC118504865|XP_035895800.1|ASTE	LOC119072415|XP_037033559.1|BCOP
OG0007371	LOC118508382|XP_035904012.1|ASTE	LOC119067799|XP_037026841.1|BCOP
OG0007372	LOC118504245|XP_035894361.1|ASTE	LOC119084032|XP_037049752.1|BCOP
OG0007373	LOC118504250|XP_035894370.1|ASTE	LOC119072047|XP_037033069.1|BCOP
OG0007374	LOC118502522|XP_035890676.1|ASTE	LOC119083299|XP_037048888.1|BCOP
OG0007375	LOC118505044|XP_035896188.1|ASTE	LOC119076404|XP_037039025.1|BCOP
OG0007376	LOC118505054|XP_035896221.1|ASTE	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP
OG0007377	LOC118505017|XP_035896099.1|ASTE	LOC119075818|XP_037038281.1|BCOP
OG0007378	LOC118504982|XP_035896028.1|ASTE	LOC119075775|XP_037038224.1|BCOP
OG0007379	LOC118504997|XP_035896067.1|ASTE	LOC119072858|XP_037034060.1|BCOP
OG0007380	LOC118505002|XP_035896080.1|ASTE	LOC119072271|XP_037033360.1|BCOP
OG0007381	LOC118507564|XP_035902079.1|ASTE	LOC119076792|XP_037039649.1|BCOP
OG0007382	LOC118502873|XP_035891474.1|ASTE	LOC119077898|XP_037041161.1|BCOP
OG0007383	LOC118507561|XP_035902056.1|ASTE	LOC119074915|XP_037037165.1|BCOP
OG0007384	LOC118502559|XP_035890770.1|ASTE, LOC118515309|XP_035917891.1|ASTE	LOC119078651|XP_037042141.1|BCOP
OG0007385	LOC118506823|XP_035900406.1|ASTE	LOC119076512|XP_037039192.1|BCOP
OG0007386	LOC118506848|XP_035900471.1|ASTE	LOC119085707|XP_037052054.1|BCOP
OG0007387	LOC118506856|XP_035900479.1|ASTE	LOC119073667|XP_037035197.1|BCOP
OG0007388	LOC118506842|XP_035900449.1|ASTE	LOC119067006|XP_037025665.1|BCOP
OG0007389	LOC118507081|XP_035900957.1|ASTE	LOC119070825|XP_037031220.1|BCOP
OG0007390	LOC118506850|XP_035900473.1|ASTE	LOC119084484|XP_037050369.1|BCOP
OG0007391	LOC118507438|XP_035901809.1|ASTE	LOC119068974|XP_037028739.1|BCOP
OG0007392	LOC118506861|XP_035900485.1|ASTE	LOC119084487|XP_037050385.1|BCOP
OG0007393	LOC118505263|XP_035896718.1|ASTE	LOC119078129|XP_037041486.1|BCOP
OG0007394	LOC118505173|XP_035896507.1|ASTE	LOC119067163|XP_037025901.1|BCOP
OG0007395	LOC118505207|XP_035896584.1|ASTE	LOC119069864|XP_037029934.1|BCOP
OG0007396	LOC118505155|XP_035896441.1|ASTE	LOC119074324|XP_037036294.1|BCOP
OG0007397	LOC118504536|XP_035894992.1|ASTE	LOC119071482|XP_037032228.1|BCOP, LOC119073494|XP_037034896.1|BCOP
OG0007398	LOC118505854|XP_035898127.1|ASTE	LOC119074463|XP_037036499.1|BCOP
OG0007399	LOC118505855|XP_035898129.1|ASTE	LOC119076410|XP_037039037.1|BCOP
OG0007400	LOC118509347|XP_035905758.1|ASTE	LOC119076127|XP_037038693.1|BCOP
OG0007401	LOC118511198|XP_035909864.1|ASTE, LOC118517343|XP_035919221.1|ASTE	LOC119069444|XP_037029396.1|BCOP
OG0007402	LOC118510985|XP_035909388.1|ASTE	LOC119076218|XP_037038765.1|BCOP
OG0007404	LOC118510978|XP_035909372.1|ASTE	LOC119076172|XP_037038753.1|BCOP
OG0007405	LOC118510979|XP_035909373.1|ASTE	LOC119068034|XP_037027295.1|BCOP
OG0007406	LOC118511183|XP_035909832.1|ASTE	LOC119077654|XP_037040765.1|BCOP
OG0007407	LOC118510927|XP_035909231.1|ASTE	LOC119072566|XP_037033701.1|BCOP
OG0007408	LOC118511398|XP_035910325.1|ASTE	LOC119071265|XP_037032017.1|BCOP
OG0007409	LOC118510953|XP_035909291.1|ASTE	LOC119066706|XP_037025201.1|BCOP
OG0007410	LOC118504266|XP_035894388.1|ASTE	LOC119078713|XP_037042281.1|BCOP
OG0007411	LOC118504273|XP_035894400.1|ASTE	LOC119084302|XP_037050116.1|BCOP
OG0007412	LOC118504271|XP_035894398.1|ASTE	LOC119078243|XP_037041607.1|BCOP
OG0007413	LOC118503642|XP_035893036.1|ASTE	LOC119084430|XP_037050302.1|BCOP
OG0007414	LOC118517702|XP_035920026.1|ASTE	LOC119084877|XP_037050912.1|BCOP
OG0007415	LOC118512406|XP_035912690.1|ASTE	LOC119084031|XP_037049751.1|BCOP
OG0007416	LOC118512398|XP_035912673.1|ASTE	LOC119084021|XP_037049732.1|BCOP
OG0007417	LOC118512409|XP_035912697.1|ASTE	LOC119084059|XP_037049791.1|BCOP
OG0007418	LOC118512412|XP_035912702.1|ASTE	LOC119069801|XP_037029855.1|BCOP
OG0007419	LOC118517717|XP_035920055.1|ASTE	LOC119084217|XP_037050007.1|BCOP
OG0007420	LOC118512425|XP_035912722.1|ASTE	LOC119084226|XP_037050019.1|BCOP
OG0007421	LOC118505383|XP_035896978.1|ASTE	LOC119084982|XP_037051028.1|BCOP
OG0007422	LOC118508218|XP_035903697.1|ASTE	LOC119074898|XP_037037140.1|BCOP
OG0007423	LOC118508216|XP_035903690.1|ASTE	LOC119074890|XP_037037128.1|BCOP
OG0007424	LOC118504881|XP_035895830.1|ASTE	LOC119076479|XP_037039153.1|BCOP
OG0007425	LOC118506009|XP_035898486.1|ASTE	LOC119084483|XP_037050366.1|BCOP
OG0007426	LOC118506004|XP_035898482.1|ASTE	LOC119074754|XP_037036914.1|BCOP
OG0007427	LOC118506016|XP_035898495.1|ASTE	LOC119067101|XP_037025762.1|BCOP
OG0007428	LOC118511568|XP_035910701.1|ASTE	LOC119074862|XP_037037071.1|BCOP
OG0007429	LOC118504230|XP_035894340.1|ASTE	LOC119084450|XP_037050326.1|BCOP
OG0007430	LOC118506160|XP_035898824.1|ASTE	LOC119074255|XP_037036173.1|BCOP
OG0007431	LOC118506159|XP_035898823.1|ASTE	LOC119077706|XP_037040877.1|BCOP
OG0007432	LOC118508402|XP_035904056.1|ASTE	LOC119071769|XP_037032714.1|BCOP
OG0007433	LOC118503486|XP_035892681.1|ASTE	LOC119066577|XP_037025025.1|BCOP
OG0007434	LOC118504010|XP_035893859.1|ASTE	LOC119074227|XP_037036140.1|BCOP
OG0007435	LOC118504012|XP_035893867.1|ASTE	LOC119086032|XP_037052503.1|BCOP
OG0007436	LOC118504028|XP_035893901.1|ASTE	LOC119079089|XP_037042800.1|BCOP
OG0007437	LOC118504042|XP_035893933.1|ASTE	LOC119071629|XP_037032482.1|BCOP
OG0007438	LOC118504283|XP_035894451.1|ASTE	LOC119070958|XP_037031410.1|BCOP
OG0007439	LOC118507604|XP_035902170.1|ASTE	LOC119072277|XP_037033365.1|BCOP
OG0007440	LOC118505787|XP_035897989.1|ASTE	LOC119072243|XP_037033317.1|BCOP
OG0007441	LOC118507264|XP_035901447.1|ASTE	LOC119082821|XP_037048367.1|BCOP
OG0007442	LOC118503273|XP_035892239.1|ASTE	LOC119071171|XP_037031828.1|BCOP
OG0007443	LOC118507273|XP_035901470.1|ASTE	LOC119085199|XP_037051406.1|BCOP
OG0007444	LOC118507411|XP_035901765.1|ASTE	LOC119069717|XP_037029735.1|BCOP
OG0007445	LOC118503990|XP_035893832.1|ASTE	LOC119069716|XP_037029734.1|BCOP
OG0007446	LOC118507406|XP_035901757.1|ASTE	LOC119076949|XP_037039897.1|BCOP
OG0007447	LOC118503991|XP_035893833.1|ASTE	LOC119077049|XP_037040076.1|BCOP
OG0007448	LOC118503917|XP_035893611.1|ASTE	LOC119083476|XP_037049090.1|BCOP
OG0007449	LOC118503714|XP_035893170.1|ASTE	LOC119078232|XP_037041587.1|BCOP
OG0007450	LOC118503720|XP_035893215.1|ASTE	LOC119078266|XP_037041659.1|BCOP
OG0007451	LOC118505962|XP_035898390.1|ASTE	LOC119066944|XP_037025555.1|BCOP
OG0007452	LOC118505959|XP_035898386.1|ASTE	LOC119066943|XP_037025554.1|BCOP
OG0007453	LOC118507158|XP_035901101.1|ASTE	LOC119075408|XP_037037747.1|BCOP
OG0007454	LOC118506215|XP_035898929.1|ASTE	LOC119067953|XP_037027172.1|BCOP
OG0007455	LOC118503480|XP_035892673.1|ASTE	LOC119072385|XP_037033482.1|BCOP
OG0007456	LOC118508084|XP_035903452.1|ASTE	LOC119072380|XP_037033475.1|BCOP
OG0007457	LOC118503318|XP_035892350.1|ASTE	LOC119086065|XP_037052536.1|BCOP
OG0007458	LOC118504032|XP_035893909.1|ASTE	LOC119086067|XP_037052538.1|BCOP
OG0007459	LOC118504026|XP_035893899.1|ASTE	LOC119086063|XP_037052534.1|BCOP
OG0007460	LOC118504024|XP_035893896.1|ASTE	LOC119066912|XP_037025507.1|BCOP
OG0007461	LOC118507977|XP_035903217.1|ASTE	LOC119071711|XP_037032600.1|BCOP
OG0007462	LOC118502350|XP_035890425.1|ASTE	LOC119071789|XP_037032745.1|BCOP
OG0007463	LOC118517741|XP_035920079.1|ASTE	LOC119071716|XP_037032607.1|BCOP
OG0007464	LOC118505315|XP_035896846.1|ASTE	LOC119071713|XP_037032604.1|BCOP
OG0007465	LOC118508068|XP_035903418.1|ASTE	LOC119078308|XP_037041707.1|BCOP
OG0007468	LOC118503976|XP_035893804.1|ASTE	LOC119067341|XP_037026144.1|BCOP
OG0007469	LOC118503997|XP_035893841.1|ASTE	LOC119086024|XP_037052491.1|BCOP
OG0007470	LOC118503478|XP_035892670.1|ASTE	LOC119070867|XP_037031274.1|BCOP
OG0007471	LOC118507983|XP_035903240.1|ASTE	LOC119071259|XP_037032003.1|BCOP
OG0007472	LOC118504030|XP_035893903.1|ASTE	LOC119074207|XP_037036098.1|BCOP
OG0007473	LOC118517644|XP_035919858.1|ASTE	LOC119072342|XP_037033423.1|BCOP
OG0007474	LOC118503329|XP_035892371.1|ASTE	LOC119079075|XP_037042780.1|BCOP
OG0007475	LOC118505976|XP_035898422.1|ASTE	LOC119066931|XP_037025539.1|BCOP
OG0007476	LOC118510918|XP_035909216.1|ASTE	LOC119074279|XP_037036193.1|BCOP
OG0007477	LOC118508198|XP_035903656.1|ASTE	LOC119067543|XP_037026503.1|BCOP
OG0007478	LOC118508193|XP_035903649.1|ASTE	LOC119070975|XP_037031450.1|BCOP
OG0007479	LOC118505309|XP_035896840.1|ASTE	LOC119071206|XP_037031893.1|BCOP
OG0007480	LOC118508556|XP_035904341.1|ASTE	LOC119072669|XP_037033821.1|BCOP
OG0007481	LOC118505333|XP_035896875.1|ASTE	LOC119072652|XP_037033805.1|BCOP
OG0007482	LOC118503949|XP_035893727.1|ASTE	LOC119066885|XP_037025468.1|BCOP
OG0007483	LOC118504776|XP_035895597.1|ASTE	LOC119077046|XP_037040070.1|BCOP
OG0007484	LOC118503902|XP_035893585.1|ASTE	LOC119074625|XP_037036787.1|BCOP
OG0007485	LOC118503905|XP_035893590.1|ASTE	LOC119074670|XP_037036849.1|BCOP
OG0007486	LOC118503955|XP_035893736.1|ASTE	LOC119067566|XP_037026542.1|BCOP
OG0007487	LOC118503954|XP_035893732.1|ASTE	LOC119079490|XP_037043330.1|BCOP
OG0007488	LOC118517650|XP_035919871.1|ASTE	LOC119072343|XP_037033425.1|BCOP
OG0007489	LOC118512379|XP_035912640.1|ASTE	LOC119073636|XP_037035127.1|BCOP
OG0007490	LOC118509901|XP_035907053.1|ASTE	LOC119081326|XP_037046009.1|BCOP
OG0007491	LOC118504880|XP_035895829.1|ASTE	LOC119081970|XP_037047177.1|BCOP
OG0007492	LOC118507217|XP_035901210.1|ASTE	LOC119070970|XP_037031439.1|BCOP
OG0007493	LOC118510091|XP_035907400.1|ASTE	LOC119070078|XP_037030279.1|BCOP
OG0007494	LOC118510297|XP_035907814.1|ASTE	LOC119082708|XP_037048180.1|BCOP
OG0007495	LOC118507211|XP_035901193.1|ASTE	LOC119073489|XP_037034889.1|BCOP
OG0007496	LOC118504112|XP_035894093.1|ASTE	LOC119074213|XP_037036107.1|BCOP
OG0007497	LOC118504113|XP_035894097.1|ASTE	LOC119072087|XP_037033141.1|BCOP
OG0007498	LOC118512314|XP_035912458.1|ASTE	LOC119071056|XP_037031571.1|BCOP
OG0007499	LOC118512351|XP_035912545.1|ASTE	LOC119071055|XP_037031570.1|BCOP
OG0007500	LOC118510929|XP_035909240.1|ASTE	LOC119081287|XP_037045943.1|BCOP
OG0007501	LOC118503884|XP_035893531.1|ASTE	LOC119078987|XP_037042637.1|BCOP
OG0007502	LOC118504123|XP_035894107.1|ASTE	LOC119078319|XP_037041718.1|BCOP
OG0007503	LOC118504063|XP_035893992.1|ASTE	LOC119082367|XP_037047783.1|BCOP
OG0007504	LOC118504106|XP_035894086.1|ASTE	LOC119074976|XP_037037273.1|BCOP
OG0007505	LOC118504061|XP_035893988.1|ASTE	LOC119070687|XP_037031033.1|BCOP
OG0007506	LOC118504094|XP_035894069.1|ASTE	LOC119071762|XP_037032700.1|BCOP
OG0007507	LOC118504156|XP_035894177.1|ASTE	LOC119083294|XP_037048881.1|BCOP
OG0007508	LOC118512348|XP_035912535.1|ASTE	LOC119066927|XP_037025535.1|BCOP
OG0007509	LOC118512336|XP_035912514.1|ASTE	LOC119072452|XP_037033569.1|BCOP
OG0007510	LOC118506095|XP_035898672.1|ASTE	LOC119085380|XP_037051661.1|BCOP
OG0007511	LOC118503978|XP_035893806.1|ASTE	LOC119074635|XP_037036804.1|BCOP
OG0007512	LOC118503961|XP_035893749.1|ASTE	LOC119071057|XP_037031572.1|BCOP
OG0007513	LOC118507336|XP_035901618.1|ASTE	LOC119085669|XP_037052013.1|BCOP
OG0007514	LOC118507342|XP_035901624.1|ASTE	LOC119078245|XP_037041619.1|BCOP
OG0007515	LOC118512384|XP_035912648.1|ASTE	LOC119076999|XP_037040004.1|BCOP
OG0007516	LOC118512367|XP_035912589.1|ASTE	LOC119085627|XP_037051957.1|BCOP
OG0007517	LOC118512382|XP_035912646.1|ASTE	LOC119071660|XP_037032522.1|BCOP
OG0007518	LOC118507238|XP_035901382.1|ASTE	LOC119072662|XP_037033815.1|BCOP
OG0007519	LOC118508149|XP_035903578.1|ASTE	LOC119085313|XP_037051583.1|BCOP
OG0007520	LOC118503437|XP_035892590.1|ASTE	LOC119085118|XP_037051275.1|BCOP
OG0007521	LOC118505916|XP_035898277.1|ASTE	LOC119071906|XP_037032914.1|BCOP
OG0007522	LOC118507331|XP_035901612.1|ASTE	LOC119084331|XP_037050157.1|BCOP
OG0007523	LOC118507428|XP_035901791.1|ASTE, LOC118517347|XP_035919240.1|ASTE	LOC119083536|XP_037049153.1|BCOP
OG0007524	LOC118505993|XP_035898459.1|ASTE	LOC119066707|XP_037025203.1|BCOP
OG0007525	LOC118517684|XP_035919988.1|ASTE	LOC119071945|XP_037032964.1|BCOP
OG0007526	LOC118517695|XP_035920011.1|ASTE	LOC119084013|XP_037049723.1|BCOP
OG0007527	LOC118517701|XP_035920025.1|ASTE	LOC119071383|XP_037032147.1|BCOP
OG0007528	LOC118517627|XP_035919830.1|ASTE	LOC119071184|XP_037031850.1|BCOP
OG0007529	LOC118503323|XP_035892358.1|ASTE	LOC119078564|XP_037042028.1|BCOP
OG0007530	LOC118505983|XP_035898438.1|ASTE	LOC119085432|XP_037051743.1|BCOP
OG0007531	LOC118506100|XP_035898678.1|ASTE	LOC119076289|XP_037038845.1|BCOP
OG0007532	LOC118507250|XP_035901426.1|ASTE	LOC119071891|XP_037032885.1|BCOP
OG0007534	LOC118507304|XP_035901571.1|ASTE	LOC119066784|XP_037025341.1|BCOP
OG0007535	LOC118507271|XP_035901464.1|ASTE	LOC119072811|XP_037034000.1|BCOP
OG0007536	LOC118506023|XP_035898519.1|ASTE	LOC119084476|XP_037050359.1|BCOP
OG0007537	LOC118508138|XP_035903545.1|ASTE	LOC119082303|XP_037047681.1|BCOP
OG0007538	LOC118508136|XP_035903536.1|ASTE	LOC119082344|XP_037047752.1|BCOP
OG0007539	LOC118508123|XP_035903523.1|ASTE	LOC119077843|XP_037041057.1|BCOP
OG0007540	LOC118508124|XP_035903525.1|ASTE	LOC119068307|XP_037027744.1|BCOP
OG0007541	LOC118507161|XP_035901108.1|ASTE	LOC119085375|XP_037051652.1|BCOP
OG0007542	LOC118507165|XP_035901122.1|ASTE	LOC119071896|XP_037032894.1|BCOP
OG0007543	LOC118508157|XP_035903591.1|ASTE	LOC119081001|XP_037045567.1|BCOP
OG0007544	LOC118507301|XP_035901562.1|ASTE	LOC119072367|XP_037033456.1|BCOP
OG0007545	LOC118514089|XP_035916518.1|ASTE	LOC119077013|XP_037040021.1|BCOP
OG0007546	LOC118506320|XP_035899164.1|ASTE	LOC119072202|XP_037033265.1|BCOP
OG0007547	LOC118504846|XP_035895748.1|ASTE	LOC119076939|XP_037039873.1|BCOP
OG0007548	LOC118504163|XP_035894189.1|ASTE	LOC119070873|XP_037031284.1|BCOP
OG0007549	LOC118504170|XP_035894206.1|ASTE	LOC119083284|XP_037048867.1|BCOP
OG0007550	LOC118517655|XP_035919881.1|ASTE	LOC119085556|XP_037051866.1|BCOP
OG0007551	LOC118517661|XP_035919930.1|ASTE	LOC119083261|XP_037048837.1|BCOP
OG0007552	LOC118517664|XP_035919935.1|ASTE	LOC119066218|XP_037024436.1|BCOP
