Orthogroup	ASTE.longest_only	DERE.longest_only
OG0006738	LOC118509703|XP_035906674.1|ASTE	LOC6549271|XP_001975713.1|DERE
OG0006739	LOC118509712|XP_035906689.1|ASTE	LOC6544679|XP_001972015.1|DERE
OG0006740	LOC118509710|XP_035906687.1|ASTE	LOC6543675|XP_001971373.1|DERE
OG0006741	LOC118512874|XP_035913860.1|ASTE	LOC6543676|XP_001971374.1|DERE
OG0006742	LOC118511434|XP_035910418.1|ASTE	LOC6553086|XP_001980105.1|DERE
OG0006743	LOC118512835|XP_035913779.1|ASTE	LOC6543312|XP_001968156.2|DERE
OG0006744	LOC118512316|XP_035912462.1|ASTE	LOC6546011|XP_015013218.1|DERE
OG0006745	LOC118512635|XP_035913224.1|ASTE	LOC6553306|XP_001980172.1|DERE
OG0006746	LOC118509444|XP_035905945.1|ASTE	LOC6545773|XP_026832797.1|DERE
OG0006747	LOC118510330|XP_035907877.1|ASTE	LOC26526723|XP_026833126.1|DERE
OG0006748	LOC118509639|XP_035906439.1|ASTE	LOC6555539|XP_001982431.2|DERE
OG0006749	LOC118512792|XP_035913605.1|ASTE	LOC6543765|XP_001971193.1|DERE
OG0006750	LOC118512795|XP_035913611.1|ASTE	LOC6551298|XP_001978397.1|DERE
OG0006752	LOC118509205|XP_035905371.1|ASTE	LOC6546336|XP_001971812.2|DERE
OG0006753	LOC118509852|XP_035906946.1|ASTE	LOC6546446|XP_001971815.2|DERE
OG0006754	LOC118514450|XP_035917259.1|ASTE	LOC6544645|XP_015013598.1|DERE
OG0006755	LOC118512804|XP_035913637.1|ASTE	LOC6545082|XP_001971037.1|DERE
OG0006756	LOC118514371|XP_035917121.1|ASTE	LOC6545279|XP_001972068.1|DERE
OG0006757	LOC118514410|XP_035917184.1|ASTE	LOC6545278|XP_001972067.1|DERE
OG0006758	LOC118514397|XP_035917171.1|ASTE	LOC6546156|XP_001971299.1|DERE
OG0006759	LOC118514363|XP_035917093.1|ASTE	LOC6546155|XP_026833530.1|DERE
OG0006760	LOC118514368|XP_035917116.1|ASTE	LOC6546174|XP_001973575.2|DERE
OG0006761	LOC118512883|XP_035913878.1|ASTE	LOC6552601|XP_001978994.1|DERE
OG0006762	LOC118514254|XP_035916861.1|ASTE	LOC6549918|XP_026837382.1|DERE
OG0006763	LOC118510234|XP_035907692.1|ASTE	LOC6546930|XP_001974691.1|DERE
OG0006764	LOC118510230|XP_035907689.1|ASTE	LOC6549373|XP_001975683.1|DERE
OG0006765	LOC118510232|XP_035907691.1|ASTE	LOC6547160|XP_001974688.1|DERE
OG0006766	LOC118510227|XP_035907686.1|ASTE	LOC6545601|XP_026833431.1|DERE
OG0006767	LOC118514404|XP_035917178.1|ASTE	LOC6546272|XP_001973591.1|DERE
OG0006768	LOC118514375|XP_035917130.1|ASTE	LOC6546271|XP_001973590.1|DERE
OG0006769	LOC118514386|XP_035917157.1|ASTE	LOC6546273|XP_001973592.1|DERE
OG0006770	LOC118511392|XP_035910315.1|ASTE	LOC6544405|XP_001972035.1|DERE
OG0006771	LOC118509788|XP_035906825.1|ASTE	LOC6550480|XP_026838211.1|DERE
OG0006772	LOC118513077|XP_035914333.1|ASTE	LOC6542000|XP_001970577.3|DERE
OG0006773	LOC118509616|XP_035906335.1|ASTE	LOC6543757|XP_001971351.1|DERE
OG0006774	LOC118509635|XP_035906427.1|ASTE	LOC6545525|XP_026832593.1|DERE
OG0006775	LOC118513072|XP_035914315.1|ASTE	LOC6543902|XP_001972973.1|DERE
OG0006776	LOC118513066|XP_035914307.1|ASTE	LOC6546448|XP_026833334.1|DERE
OG0006777	LOC118513070|XP_035914313.1|ASTE	LOC6543697|XP_001972971.1|DERE
OG0006778	LOC118513067|XP_035914308.1|ASTE	LOC6546529|XP_001971264.1|DERE
OG0006779	LOC118513056|XP_035914271.1|ASTE	LOC6545666|XP_001971141.1|DERE
OG0006780	LOC118513055|XP_035914262.1|ASTE	LOC6544070|XP_001971429.1|DERE
OG0006781	LOC118513051|XP_035914247.1|ASTE	LOC6544327|XP_001971980.1|DERE
OG0006782	LOC118513052|XP_035914252.1|ASTE	LOC6545424|XP_015013537.1|DERE
OG0006783	LOC118512675|XP_035913336.1|ASTE	LOC6549004|XP_026837137.1|DERE
OG0006784	LOC118513047|XP_035914234.1|ASTE	LOC6543894|XP_026832317.1|DERE
OG0006785	LOC118513048|XP_035914244.1|ASTE	LOC6548084|XP_001975175.1|DERE
OG0006786	LOC118511543|XP_035910643.1|ASTE	LOC6547019|XP_026836311.1|DERE
OG0006787	LOC118509344|XP_035905750.1|ASTE	LOC6544569|XP_015013923.1|DERE
OG0006788	LOC118509349|XP_035905760.1|ASTE	LOC6544570|XP_001972421.2|DERE
OG0006789	LOC118509521|XP_035906119.1|ASTE	LOC6550032|XP_001977498.2|DERE
OG0006790	LOC118509522|XP_035906121.1|ASTE	LOC6542042|XP_001968464.1|DERE
OG0006791	LOC118514351|XP_035917066.1|ASTE	LOC6544595|XP_026832879.1|DERE
OG0006792	LOC118512295|XP_035912417.1|ASTE	LOC6543974|XP_015013885.1|DERE
OG0006793	LOC118512293|XP_035912413.1|ASTE	LOC6543963|XP_026832791.1|DERE
OG0006794	LOC118512287|XP_035912403.1|ASTE	LOC6541810|XP_001970729.1|DERE
OG0006795	LOC118512845|XP_035913801.1|ASTE	LOC6543564|XP_001971824.1|DERE
OG0006796	LOC118512860|XP_035913837.1|ASTE	LOC6543884|XP_001973643.1|DERE
OG0006797	LOC118512859|XP_035913835.1|ASTE	LOC6541938|XP_001969431.1|DERE
OG0006798	LOC118512270|XP_035912352.1|ASTE, LOC118517161|XP_035918934.1|ASTE	LOC6544783|XP_001971603.1|DERE
OG0006799	LOC118512879|XP_035913865.1|ASTE	LOC6545767|XP_026832453.1|DERE
OG0006800	LOC118512814|XP_035913664.1|ASTE	LOC6545561|XP_001972687.1|DERE
OG0006801	LOC118510443|XP_035908134.1|ASTE	LOC6549819|XP_001977342.1|DERE
OG0006802	LOC118510440|XP_035908127.1|ASTE	LOC6546600|XP_001975488.1|DERE
OG0006803	LOC118509816|XP_035906861.1|ASTE	LOC6547254|XP_001976140.1|DERE
OG0006804	LOC118509345|XP_035905753.1|ASTE	LOC6543971|XP_015013886.1|DERE
OG0006805	LOC118509342|XP_035905747.1|ASTE	LOC6546708|XP_001975869.2|DERE
OG0006806	LOC118511385|XP_035910285.1|ASTE	LOC6545394|XP_026832606.1|DERE
OG0006807	LOC118514181|XP_035916748.1|ASTE	LOC6545574|XP_015012984.1|DERE
OG0006808	LOC118514178|XP_035916741.1|ASTE	LOC6540618|XP_001970319.1|DERE
OG0006809	LOC118513187|XP_035914554.1|ASTE	LOC6546473|XP_001971754.1|DERE
OG0006810	LOC118513185|XP_035914546.1|ASTE	LOC6544861|XP_026832402.1|DERE
OG0006811	LOC118513194|XP_035914575.1|ASTE	LOC6554252|XP_026839807.1|DERE
OG0006812	LOC118509672|XP_035906565.1|ASTE	LOC6544770|XP_001971676.1|DERE
OG0006813	LOC118509753|XP_035906777.1|ASTE	LOC6551846|XP_026831980.1|DERE
OG0006814	LOC118510304|XP_035907826.1|ASTE	LOC6544795|XP_001972502.1|DERE
OG0006815	LOC118512302|XP_035912425.1|ASTE	LOC6546262|XP_015013349.1|DERE
OG0006816	LOC118512300|XP_035912424.1|ASTE	LOC6546263|XP_001971759.1|DERE
OG0006817	LOC118509370|XP_035905795.1|ASTE	LOC6546481|XP_026833165.1|DERE
OG0006818	LOC118509369|XP_035905788.1|ASTE	LOC6545205|XP_001971066.2|DERE
OG0006819	LOC118516346|XP_035918051.1|ASTE, LOC118511358|XP_035910212.1|ASTE	LOC6545570|XP_026833773.1|DERE
OG0006820	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE	LOC6545575|XP_001973353.1|DERE
OG0006821	LOC118517721|XP_035920062.1|ASTE	LOC6541360|XP_001969860.1|DERE
OG0006822	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE	LOC6547387|XP_001974926.1|DERE
OG0006823	LOC118514234|XP_035916831.1|ASTE	LOC6543631|XP_001973011.1|DERE
OG0006824	LOC118514245|XP_035916850.1|ASTE	LOC6544335|XP_001971986.1|DERE
OG0006825	LOC118509407|XP_035905865.1|ASTE	LOC6544945|XP_001972618.1|DERE
OG0006826	LOC118509823|XP_035906878.1|ASTE	LOC6543938|XP_001973028.2|DERE
OG0006827	LOC118511279|XP_035910066.1|ASTE	LOC6553197|XP_001979158.1|DERE
OG0006828	LOC118511289|XP_035910088.1|ASTE	LOC6543154|XP_001969425.1|DERE
OG0006829	LOC118514389|XP_035917159.1|ASTE	LOC6545193|XP_001972039.1|DERE
OG0006830	LOC118514372|XP_035917124.1|ASTE	LOC6543769|XP_001971197.1|DERE
OG0006831	LOC118508853|XP_035904499.1|ASTE	LOC6545676|XP_001971658.1|DERE
OG0006832	LOC118509474|XP_035906002.1|ASTE	LOC6545390|XP_001971620.1|DERE
OG0006833	LOC118509478|XP_035906011.1|ASTE	LOC6543731|XP_026833270.1|DERE
OG0006834	LOC118510269|XP_035907763.1|ASTE	LOC6555409|XP_026835312.1|DERE
OG0006835	LOC118510264|XP_035907751.1|ASTE	LOC6543669|XP_001971367.1|DERE
OG0006836	LOC118510263|XP_035907747.1|ASTE	LOC6546375|XP_001971320.1|DERE
OG0006837	LOC118509447|XP_035905954.1|ASTE	LOC6543827|XP_001971877.1|DERE
OG0006838	LOC118509445|XP_035905952.1|ASTE	LOC6546082|XP_015013215.1|DERE
OG0006839	LOC118509397|XP_035905845.1|ASTE	LOC6543753|XP_001971871.1|DERE
OG0006840	LOC118510587|XP_035908479.1|ASTE	LOC6540916|XP_001970026.2|DERE
OG0006841	LOC118509236|XP_035905438.1|ASTE	LOC6544206|XP_001971899.2|DERE
OG0006842	LOC118511816|XP_035911249.1|ASTE	LOC6546260|XP_001971772.1|DERE
OG0006843	LOC118511828|XP_035911265.1|ASTE	LOC6555720|XP_001982564.1|DERE
OG0006844	LOC118511827|XP_035911264.1|ASTE	LOC6552037|XP_001980682.1|DERE
OG0006845	LOC118510370|XP_035907987.1|ASTE	LOC6543910|XP_015014017.1|DERE
OG0006846	LOC118510351|XP_035907942.1|ASTE	LOC6544846|XP_026833512.1|DERE
OG0006847	LOC118510376|XP_035907998.1|ASTE	LOC6544843|XP_001971533.2|DERE
OG0006848	LOC118511341|XP_035910181.1|ASTE	LOC6547837|XP_001975048.2|DERE
OG0006849	LOC118513147|XP_035914479.1|ASTE	LOC6545737|XP_001971631.3|DERE
OG0006850	LOC118513149|XP_035914483.1|ASTE	LOC6545736|XP_001971630.2|DERE
OG0006851	LOC118513148|XP_035914481.1|ASTE	LOC6545733|XP_015013771.1|DERE
OG0006852	LOC118513186|XP_035914551.1|ASTE	LOC6542281|XP_026835414.1|DERE
OG0006853	LOC118511414|XP_035910367.1|ASTE	LOC6545802|XP_015013782.1|DERE
OG0006854	LOC118512908|XP_035913940.1|ASTE	LOC6541491|XP_026834486.1|DERE
OG0006855	LOC118509797|XP_035906827.1|ASTE	LOC6545312|XP_001972554.1|DERE
OG0006856	LOC118509692|XP_035906645.1|ASTE	LOC6547157|XP_001974685.2|DERE
OG0006857	LOC118509630|XP_035906407.1|ASTE	LOC6542839|XP_026834703.1|DERE
OG0006858	LOC118509634|XP_035906419.1|ASTE	LOC6543607|XP_001971393.1|DERE
OG0006859	LOC118511997|XP_035911633.1|ASTE	LOC6541773|XP_026835280.1|DERE
OG0006860	LOC118512012|XP_035911675.1|ASTE	LOC6547347|XP_001976180.1|DERE
OG0006861	LOC118511946|XP_035911544.1|ASTE	LOC6546669|XP_015011629.1|DERE
OG0006862	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE	LOC6544979|XP_015013756.1|DERE
OG0006863	LOC118513906|XP_035916124.1|ASTE	LOC6550117|XP_001977654.1|DERE
OG0006864	LOC118512892|XP_035913889.1|ASTE	LOC6546628|XP_001975844.1|DERE
OG0006865	LOC118511937|XP_035911520.1|ASTE	LOC6552244|XP_001979756.2|DERE
OG0006866	LOC118511973|XP_035911603.1|ASTE	LOC6546657|XP_001974500.1|DERE
OG0006867	LOC118511950|XP_035911554.1|ASTE	LOC26526411|XP_015012800.2|DERE
OG0006868	LOC118511939|XP_035911529.1|ASTE	LOC6546666|XP_001974578.1|DERE
OG0006869	LOC118511984|XP_035911617.1|ASTE	LOC6549520|XP_026835829.1|DERE
OG0006870	LOC118512250|XP_035912286.1|ASTE	LOC6547349|XP_001976182.3|DERE
OG0006871	LOC118512239|XP_035912272.1|ASTE	LOC6541868|XP_001970510.1|DERE
OG0006872	LOC118512236|XP_035912263.1|ASTE	LOC6542038|XP_001970591.1|DERE
OG0006873	LOC118511964|XP_035911584.1|ASTE	LOC6547928|XP_015012228.1|DERE
OG0006874	LOC118505056|XP_035896226.1|ASTE	LOC26526761|XP_026838671.1|DERE
OG0006875	LOC118504532|XP_035894970.1|ASTE	LOC6549233|XP_001974358.1|DERE
OG0006876	LOC118505031|XP_035896140.1|ASTE	LOC6547952|XP_026837034.1|DERE
OG0006877	LOC118505090|XP_035896281.1|ASTE	LOC26526950|XP_015015582.1|DERE
OG0006878	LOC118512253|XP_035912299.1|ASTE	LOC6540673|XP_026834135.1|DERE
OG0006879	LOC118512265|XP_035912338.1|ASTE	LOC6548494|XP_026836247.1|DERE
OG0006880	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE	LOC6543080|XP_001969033.1|DERE
OG0006882	LOC118508976|XP_035904849.1|ASTE	LOC6547555|XP_001976176.1|DERE
OG0006883	LOC118511745|XP_035911096.1|ASTE	LOC6548600|XP_001973945.1|DERE
OG0006884	LOC118511741|XP_035911083.1|ASTE	LOC113564054|XP_026834233.1|DERE
OG0006885	LOC118511734|XP_035911073.1|ASTE	LOC6541525|XP_015014899.1|DERE
OG0006886	LOC118511916|XP_035911446.1|ASTE	LOC6554560|XP_001982164.1|DERE
OG0006887	LOC118513847|XP_035916022.1|ASTE	LOC6555656|XP_001982569.2|DERE
OG0006888	LOC118513855|XP_035916042.1|ASTE	LOC6541730|XP_001969478.1|DERE
OG0006889	LOC118513848|XP_035916026.1|ASTE	LOC6548599|XP_001973944.1|DERE
OG0006890	LOC118512210|XP_035912216.1|ASTE	LOC6543523|XP_001968723.1|DERE
OG0006891	LOC118511226|XP_035909954.1|ASTE	LOC6543304|XP_001969787.1|DERE
OG0006892	LOC118512212|XP_035912220.1|ASTE	LOC6543219|XP_001968229.1|DERE
OG0006893	LOC118511228|XP_035909956.1|ASTE	LOC6540830|XP_001968135.1|DERE
OG0006894	LOC118511225|XP_035909943.1|ASTE	LOC6540849|XP_026835084.1|DERE
OG0006895	LOC118513309|XP_035914785.1|ASTE	LOC26526319|XP_015011450.1|DERE
OG0006896	LOC118512029|XP_035911713.1|ASTE	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE
OG0006897	LOC118510565|XP_035908446.1|ASTE	LOC6543004|XP_026835159.1|DERE
OG0006898	LOC118508930|XP_035904731.1|ASTE	LOC6549235|XP_026835901.1|DERE
OG0006899	LOC118511094|XP_035909690.1|ASTE	LOC6543090|XP_001968367.1|DERE
OG0006900	LOC118511128|XP_035909754.1|ASTE	LOC6551308|XP_001977096.1|DERE
OG0006901	LOC118511115|XP_035909733.1|ASTE	LOC6543189|XP_001968155.1|DERE
OG0006902	LOC118511631|XP_035910836.1|ASTE	LOC6550324|XP_001976772.1|DERE
OG0006903	LOC118510628|XP_035908558.1|ASTE	LOC6554662|XP_001981342.3|DERE
OG0006904	LOC118511808|XP_035911242.1|ASTE	LOC6540939|XP_001969581.1|DERE
OG0006905	LOC118511051|XP_035909543.1|ASTE	LOC6549637|XP_001974443.1|DERE
OG0006906	LOC118511041|XP_035909528.1|ASTE	LOC6549328|XP_001974333.1|DERE
OG0006907	LOC118514514|XP_035917355.1|ASTE	LOC6548699|XP_026837049.1|DERE
OG0006908	LOC118513533|XP_035915298.1|ASTE	LOC6542294|XP_001968933.1|DERE
OG0006909	LOC118513530|XP_035915295.1|ASTE	LOC6543396|XP_001969452.1|DERE
OG0006910	LOC118509051|XP_035905030.1|ASTE	LOC6540668|XP_001970306.1|DERE
OG0006911	LOC118513981|XP_035916302.1|ASTE	LOC6550446|XP_015011155.1|DERE
OG0006912	LOC118513914|XP_035916149.1|ASTE	LOC6549202|XP_001974241.1|DERE
OG0006913	LOC118513946|XP_035916228.1|ASTE	LOC6542749|XP_001970148.1|DERE
OG0006914	LOC118513964|XP_035916277.1|ASTE	LOC6544823|XP_001972659.1|DERE
OG0006915	LOC118513931|XP_035916194.1|ASTE	LOC6542512|XP_026835509.1|DERE
OG0006916	LOC118513918|XP_035916171.1|ASTE	LOC6542390|XP_001969609.1|DERE
OG0006917	LOC118513656|XP_035915635.1|ASTE	LOC6542173|XP_026834050.1|DERE
OG0006918	LOC118510584|XP_035908473.1|ASTE	LOC6543206|XP_001968989.1|DERE
OG0006919	LOC118508029|XP_035903321.1|ASTE	LOC6541446|XP_026834444.1|DERE
OG0006920	LOC118513559|XP_035915374.1|ASTE	LOC6541707|XP_015014467.1|DERE
OG0006921	LOC118513550|XP_035915331.1|ASTE	LOC6540897|XP_026835321.1|DERE
OG0006922	LOC118511040|XP_035909527.1|ASTE	LOC6541967|XP_001969630.1|DERE
OG0006923	LOC118510079|XP_035907381.1|ASTE	LOC6542859|XP_001968623.1|DERE
OG0006924	LOC118511045|XP_035909535.1|ASTE	LOC6548269|XP_001973863.1|DERE
OG0006925	LOC118511043|XP_035909533.1|ASTE	LOC6554631|XP_026831514.1|DERE
OG0006926	LOC118513866|XP_035916061.1|ASTE	LOC6542079|XP_015015274.1|DERE
OG0006927	LOC118513865|XP_035916060.1|ASTE	LOC6542142|XP_001968415.1|DERE
OG0006928	LOC118513863|XP_035916057.1|ASTE	LOC6541684|XP_001968411.2|DERE
OG0006929	LOC118511069|XP_035909573.1|ASTE	LOC6542288|XP_001968115.1|DERE
OG0006930	LOC118511066|XP_035909566.1|ASTE	LOC6543475|XP_001968707.2|DERE
OG0006931	LOC118514277|XP_035916911.1|ASTE	LOC6541461|XP_001969766.1|DERE
OG0006932	LOC118510143|XP_035907523.1|ASTE	LOC6543056|XP_001969461.1|DERE
OG0006933	LOC118509330|XP_035905683.1|ASTE	LOC6542526|XP_001969457.1|DERE
OG0006934	LOC118511598|XP_035910771.1|ASTE	LOC6551920|XP_026832032.1|DERE
OG0006935	LOC118511714|XP_035911029.1|ASTE	LOC6541397|XP_015015364.1|DERE
OG0006936	LOC118511718|XP_035911035.1|ASTE	LOC6540848|XP_026835108.1|DERE
OG0006937	LOC118511723|XP_035911053.1|ASTE	LOC6541319|XP_001969429.1|DERE
OG0006938	LOC118511722|XP_035911051.1|ASTE	LOC6542074|XP_001969363.1|DERE
OG0006939	LOC118514007|XP_035916351.1|ASTE	LOC6550925|XP_001976980.1|DERE
OG0006940	LOC118513883|XP_035916085.1|ASTE	LOC6542519|XP_001970156.2|DERE
OG0006941	LOC118511087|XP_035909663.1|ASTE	LOC6542041|XP_026835254.1|DERE
OG0006942	LOC118511089|XP_035909676.1|ASTE	LOC6547459|XP_026836815.1|DERE
OG0006943	LOC118513934|XP_035916200.1|ASTE	LOC6547630|XP_001976265.2|DERE
OG0006944	LOC118514018|XP_035916382.1|ASTE	LOC6541703|XP_001968312.3|DERE
OG0006945	LOC118514017|XP_035916381.1|ASTE	LOC6549299|XP_001974373.1|DERE
OG0006946	LOC118513999|XP_035916329.1|ASTE	LOC6553570|XP_015009864.1|DERE
OG0006947	LOC118514005|XP_035916347.1|ASTE	LOC6541257|XP_001968926.1|DERE
OG0006948	LOC118511756|XP_035911116.1|ASTE	LOC6549112|XP_026836011.1|DERE
OG0006950	LOC118510612|XP_035908517.1|ASTE	LOC6542353|XP_026835069.1|DERE
OG0006951	LOC118511590|XP_035910733.1|ASTE	LOC6540696|XP_015014542.1|DERE
OG0006952	LOC118511587|XP_035910731.1|ASTE	LOC6553680|XP_001980377.1|DERE
OG0006953	LOC118513397|XP_035914970.1|ASTE	LOC6543604|XP_001971390.1|DERE
OG0006954	LOC118513394|XP_035914968.1|ASTE	LOC6542458|XP_001969710.3|DERE
OG0006955	LOC118509137|XP_035905231.1|ASTE	LOC6553756|XP_001979416.1|DERE
OG0006956	LOC118512540|XP_035913004.1|ASTE	LOC6542127|XP_001968517.2|DERE
OG0006957	LOC118512539|XP_035913002.1|ASTE	LOC6542322|XP_001969576.1|DERE
OG0006958	LOC118512543|XP_035913008.1|ASTE	LOC6548209|XP_001976488.1|DERE
OG0006959	LOC118511658|XP_035910897.1|ASTE	LOC6545235|XP_026833314.1|DERE
OG0006960	LOC118511662|XP_035910903.1|ASTE	LOC6540968|XP_001970295.1|DERE
OG0006961	LOC118511231|XP_035909959.1|ASTE	LOC6549254|XP_026836452.1|DERE
OG0006962	LOC118512544|XP_035913010.1|ASTE	LOC6541369|XP_001968483.1|DERE
OG0006963	LOC118513434|XP_035915058.1|ASTE	LOC6541549|XP_001969400.2|DERE
OG0006964	LOC118513439|XP_035915072.1|ASTE	LOC6541663|XP_026835047.1|DERE
OG0006965	LOC118509270|XP_035905517.1|ASTE	LOC6549173|XP_001974362.2|DERE
OG0006966	LOC118509269|XP_035905516.1|ASTE	LOC6549040|XP_001974159.1|DERE
OG0006967	LOC118509267|XP_035905511.1|ASTE	LOC6547092|XP_001974931.1|DERE
OG0006968	LOC118509066|XP_035905078.1|ASTE	LOC6546938|XP_001976047.1|DERE
OG0006969	LOC118509079|XP_035905105.1|ASTE	LOC6543778|XP_001972313.1|DERE
OG0006970	LOC118508991|XP_035904882.1|ASTE	LOC6554355|XP_001981530.1|DERE
OG0006971	LOC118511679|XP_035910940.1|ASTE	LOC6542999|XP_001968251.1|DERE
OG0006972	LOC118511677|XP_035910933.1|ASTE	LOC6541548|XP_015014906.1|DERE
OG0006973	LOC118511670|XP_035910921.1|ASTE	LOC6542495|XP_001968110.2|DERE
OG0006974	LOC118511648|XP_035910875.1|ASTE	LOC6540908|XP_001970027.1|DERE
OG0006975	LOC118512470|XP_035912849.1|ASTE	LOC6540727|XP_001968763.1|DERE
OG0006976	LOC118511789|XP_035911200.1|ASTE	LOC6540742|XP_001968842.2|DERE
OG0006977	LOC118511622|XP_035910813.1|ASTE	LOC6547195|XP_001974742.3|DERE
OG0006978	LOC118511605|XP_035910781.1|ASTE	LOC6549635|XP_001974441.1|DERE
OG0006979	LOC118509144|XP_035905244.1|ASTE	LOC6540811|XP_026834218.1|DERE
OG0006980	LOC118509038|XP_035904971.1|ASTE	LOC6541273|XP_026834227.1|DERE
OG0006981	LOC118514031|XP_035916400.1|ASTE	LOC6542842|XP_026834030.1|DERE
OG0006982	LOC118513894|XP_035916101.1|ASTE	LOC6548862|XP_001974050.1|DERE
OG0006983	LOC118513900|XP_035916110.1|ASTE	LOC6542314|XP_001968116.2|DERE
OG0006984	LOC118513733|XP_035915781.1|ASTE	LOC6547505|XP_026836975.1|DERE
OG0006985	LOC118513728|XP_035915774.1|ASTE	LOC6541706|XP_001970252.1|DERE
OG0006986	LOC118513729|XP_035915776.1|ASTE	LOC6543511|XP_001968709.1|DERE
OG0006987	LOC118510997|XP_035909404.1|ASTE	LOC6543344|XP_001970728.1|DERE
OG0006988	LOC118510995|XP_035909402.1|ASTE	LOC6549301|XP_001974375.1|DERE
OG0006989	LOC118511025|XP_035909496.1|ASTE	LOC6543000|XP_001969716.2|DERE
OG0006990	LOC118511022|XP_035909486.1|ASTE	LOC6548958|XP_026835918.1|DERE
OG0006991	LOC118511016|XP_035909437.1|ASTE	LOC6555122|XP_001981043.1|DERE
OG0006992	LOC118512468|XP_035912836.1|ASTE	LOC6540725|XP_015015324.1|DERE
OG0006993	LOC118512567|XP_035913053.1|ASTE	LOC6549219|XP_026836905.1|DERE
OG0006994	LOC118510142|XP_035907522.1|ASTE	LOC6542784|XP_001970239.1|DERE
OG0006995	LOC118511692|XP_035910986.1|ASTE	LOC6541871|XP_001969635.1|DERE
OG0006996	LOC118513776|XP_035915847.1|ASTE	LOC6541156|XP_026835004.1|DERE
OG0006997	LOC118510001|XP_035907278.1|ASTE	LOC6542971|XP_001970381.1|DERE
OG0006998	LOC118513744|XP_035915794.1|ASTE	LOC6555322|XP_001981883.1|DERE
OG0006999	LOC118513760|XP_035915827.1|ASTE	LOC6542160|XP_001968317.1|DERE
OG0007000	LOC118514143|XP_035916644.1|ASTE	LOC6543427|XP_001968164.2|DERE
OG0007001	LOC118513360|XP_035914885.1|ASTE	LOC6546820|XP_001975930.1|DERE
OG0007002	LOC118511688|XP_035910971.1|ASTE	LOC6549490|XP_026836964.1|DERE
OG0007003	LOC118513836|XP_035915996.1|ASTE	LOC6549169|XP_015012384.1|DERE
OG0007004	LOC118512575|XP_035913087.1|ASTE	LOC6543152|XP_026834587.1|DERE
OG0007005	LOC118512581|XP_035913102.1|ASTE	LOC6549256|XP_026836451.1|DERE
OG0007006	LOC118510645|XP_035908637.1|ASTE	LOC6543530|XP_026834765.1|DERE
OG0007007	LOC118514599|XP_035917489.1|ASTE	LOC6542820|XP_001969475.1|DERE
OG0007008	LOC118510011|XP_035907290.1|ASTE	LOC6541792|XP_001968667.1|DERE
OG0007009	LOC118510592|XP_035908487.1|ASTE	LOC6542400|XP_001969460.1|DERE
OG0007010	LOC118514660|XP_035917591.1|ASTE	LOC6549294|XP_015012076.1|DERE
OG0007011	LOC118514664|XP_035917599.1|ASTE	LOC6552521|XP_026839792.1|DERE
OG0007012	LOC118514670|XP_035917605.1|ASTE	LOC6540804|XP_001968729.1|DERE
OG0007013	LOC118511778|XP_035911177.1|ASTE	LOC6542931|XP_026835095.1|DERE
OG0007014	LOC118511780|XP_035911179.1|ASTE	LOC6542939|XP_026835050.1|DERE
OG0007015	LOC118511786|XP_035911196.1|ASTE	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE
OG0007016	LOC118509319|XP_035905664.1|ASTE	LOC6541920|XP_026834324.1|DERE
OG0007017	LOC118514631|XP_035917526.1|ASTE	LOC6541376|XP_015015170.1|DERE
OG0007018	LOC118514632|XP_035917529.1|ASTE	LOC6542101|XP_015014943.1|DERE
OG0007019	LOC118511798|XP_035911221.1|ASTE	LOC6548607|XP_026838672.1|DERE
OG0007020	LOC118512431|XP_035912782.1|ASTE	LOC6548874|XP_026839457.1|DERE
OG0007021	LOC118514562|XP_035917451.1|ASTE	LOC6542718|XP_001968218.1|DERE
OG0007022	LOC118514540|XP_035917416.1|ASTE	LOC6541224|XP_001968622.1|DERE
OG0007023	LOC118514575|XP_035917469.1|ASTE	LOC6543017|XP_026834898.1|DERE
OG0007024	LOC118514536|XP_035917412.1|ASTE	LOC6551960|XP_001979686.1|DERE
OG0007025	LOC118513286|XP_035914747.1|ASTE	LOC6550935|XP_001976973.1|DERE
OG0007026	LOC118513277|XP_035914736.1|ASTE	LOC6540779|XP_001968173.1|DERE
OG0007027	LOC118509224|XP_035905418.1|ASTE	LOC6540985|XP_001968516.1|DERE
OG0007028	LOC118509225|XP_035905419.1|ASTE	LOC6543319|XP_026835323.1|DERE
OG0007029	LOC118513255|XP_035914711.1|ASTE	LOC6547634|XP_001976269.1|DERE
OG0007030	LOC118512609|XP_035913175.1|ASTE	LOC6549903|XP_001977379.1|DERE
OG0007031	LOC118512595|XP_035913141.1|ASTE	LOC6542847|XP_026838612.1|DERE
OG0007032	LOC118512601|XP_035913150.1|ASTE	LOC6544062|XP_001973691.1|DERE
OG0007033	LOC118512604|XP_035913166.1|ASTE	LOC6540653|XP_026834098.1|DERE
