Orthogroup	ASTE.longest_only	AEAL.longest_only
OG0010269	LOC118515209|XP_035917797.1|ASTE	LOC109409158|XP_019538122.1|AEAL, LOC109425604|XP_019556398.2|AEAL, LOC115261182|XP_029718393.1|AEAL, LOC115265579|XP_029727100.1|AEAL, LOC109422228|XP_019552401.2|AEAL, LOC115264968|XP_029725019.1|AEAL, LOC109432207|XP_019564076.2|AEAL, LOC109426615|XP_029709467.1|AEAL, LOC115268567|XP_029732532.1|AEAL, LOC109417028|XP_019546699.2|AEAL, LOC109419885|XP_019549718.2|AEAL, LOC109399633|XP_019527676.2|AEAL, LOC115268704|XP_029732661.1|AEAL, LOC109421060|XP_019551095.2|AEAL, LOC109397009|XP_029708262.1|AEAL, LOC115255764|XP_029709745.1|AEAL
OG0010606	LOC118516460|XP_035918251.1|ASTE, LOC118505058|XP_035896228.1|ASTE	LOC109430310|XP_029722941.1|AEAL, LOC109430352|XP_019561955.2|AEAL, LOC109412453|XP_019541635.2|AEAL, LOC109430355|XP_019561958.1|AEAL, LOC109412449|XP_019541632.1|AEAL
OG0010607	LOC118510480|XP_035908253.1|ASTE, LOC118514326|XP_035917004.1|ASTE	LOC109398234|XP_029709527.1|AEAL, LOC109398239|XP_019526108.2|AEAL, LOC109419750|XP_029709526.1|AEAL, LOC109398238|XP_019526107.2|AEAL, LOC109419743|XP_029709525.1|AEAL
OG0010607	LOC118510478|XP_035908250.1|ASTE, LOC118510479|XP_035908252.1|ASTE	LOC109413873|XP_019543143.2|AEAL, LOC109408076|XP_019536843.2|AEAL
OG0010608	LOC118510732|XP_035908838.1|ASTE, LOC118510734|XP_035908839.1|ASTE	LOC109429916|XP_029720088.1|AEAL, LOC115266504|XP_029728611.1|AEAL
OG0010609	LOC118507397|XP_035901743.1|ASTE	LOC109418960|XP_019548730.2|AEAL, LOC109399682|XP_019527735.2|AEAL, LOC109429819|XP_019561347.2|AEAL, LOC109398291|XP_019526171.2|AEAL
OG0010609	LOC118502598|XP_035890854.1|ASTE	LOC109418979|XP_019548753.2|AEAL
OG0010814	LOC118508983|XP_035904868.1|ASTE	LOC109427832|XP_019558964.2|AEAL
OG0010815	LOC118517592|XP_035919765.1|ASTE, LOC118517589|XP_035919762.1|ASTE	LOC109426954|XP_029726256.1|AEAL, LOC109411358|XP_019540435.2|AEAL, LOC109426955|XP_029717811.1|AEAL, LOC109411357|XP_019540434.2|AEAL
OG0010940	LOC118505212|XP_035896615.1|ASTE	LOC109402465|XP_019530698.2|AEAL, LOC115264292|XP_029723822.1|AEAL, LOC109402462|XP_029723280.1|AEAL, LOC115264289|XP_029723819.1|AEAL, LOC115264095|XP_029723279.1|AEAL, LOC109423550|XP_029723265.1|AEAL, LOC109423582|XP_029723277.1|AEAL, LOC109402387|XP_029723267.1|AEAL, LOC115264085|XP_029723263.1|AEAL, LOC109402467|XP_019530699.1|AEAL, LOC109423579|XP_029730247.1|AEAL, LOC109402468|XP_029723264.1|AEAL
OG0010942	LOC118509699|XP_035906661.1|ASTE	LOC109411155|XP_029728872.1|AEAL, LOC109408218|XP_019537012.2|AEAL
OG0010942	LOC118507198|XP_035901166.1|ASTE	LOC115268157|XP_029732061.1|AEAL, LOC109431594|XP_019563374.2|AEAL, LOC109622218|XP_019932014.2|AEAL, LOC115267928|XP_029731522.1|AEAL
OG0010945	LOC118517544|XP_035919676.1|ASTE, LOC118517528|XP_035919654.1|ASTE	LOC109426721|XP_029708064.1|AEAL
OG0010945	LOC118502498|XP_035890623.1|ASTE	LOC109421707|XP_029708063.1|AEAL
OG0010946	LOC118502768|XP_035891251.1|ASTE	LOC115261348|XP_029718682.1|AEAL
OG0010947	LOC118503418|XP_035892546.1|ASTE, LOC118513344|XP_035914865.1|ASTE, LOC118502402|XP_035890517.1|ASTE, LOC118503419|XP_035892547.1|ASTE	LOC109411828|XP_019540986.2|AEAL, LOC109402891|XP_019531166.2|AEAL, LOC115254136|XP_029724556.1|AEAL, LOC109411827|XP_019540985.1|AEAL, LOC109411824|XP_029724554.1|AEAL, LOC109402886|XP_019531162.2|AEAL, LOC115264668|XP_029724490.1|AEAL, LOC109411826|XP_019540984.2|AEAL, LOC115264675|XP_029724497.1|AEAL, LOC109411823|XP_019540982.2|AEAL, LOC109402887|XP_019531163.2|AEAL, LOC109402888|XP_019531164.2|AEAL
OG0010949	LOC118507392|XP_035901739.1|ASTE	LOC109410565|XP_019539641.2|AEAL, LOC115267859|XP_029731266.1|AEAL
OG0010949	LOC118517295|XP_035919174.1|ASTE, LOC118503110|XP_035891942.1|ASTE	LOC109410561|XP_029731272.1|AEAL, LOC109421161|XP_019551200.2|AEAL
OG0010950	LOC118511966|XP_035911591.1|ASTE	LOC115264072|XP_029723237.1|AEAL, LOC109414598|XP_019543971.2|AEAL
OG0011066	LOC118511764|XP_035911130.1|ASTE	LOC109423068|XP_019553537.2|AEAL, LOC109432375|XP_019564277.2|AEAL, LOC115260687|XP_029717737.1|AEAL
OG0011067	LOC118513121|XP_035914413.1|ASTE	LOC115265155|XP_029725273.1|AEAL, LOC109432373|XP_029726132.1|AEAL
OG0011068	LOC118513060|XP_035914302.1|ASTE, LOC118513061|XP_035914303.1|ASTE, LOC118513059|XP_035914301.1|ASTE, LOC118513062|XP_035914304.1|ASTE	LOC109425624|XP_019556412.2|AEAL, LOC109403220|XP_019531528.2|AEAL, LOC115269665|XP_029734361.1|AEAL, LOC115269660|XP_029734355.1|AEAL
OG0011071	LOC118511318|XP_035910124.1|ASTE, LOC118510107|XP_035907466.1|ASTE, LOC118511315|XP_035910122.1|ASTE	LOC109422505|XP_019552855.2|AEAL, LOC109428624|XP_019559954.2|AEAL, LOC115261750|XP_029719491.1|AEAL, LOC109420363|XP_019550240.2|AEAL, LOC109401660|XP_019529782.2|AEAL, LOC109420364|XP_019550242.1|AEAL
OG0011072	LOC118506255|XP_035899032.1|ASTE	LOC109424688|XP_019555400.2|AEAL, LOC109424686|XP_029721112.1|AEAL, LOC109424708|XP_019555408.2|AEAL, LOC109424707|XP_029721109.1|AEAL, LOC109424689|XP_019555401.2|AEAL
OG0011073	LOC118513201|XP_035914591.1|ASTE, LOC118511859|XP_035911309.1|ASTE, LOC118515188|XP_035917780.1|ASTE	LOC109408112|XP_019536880.2|AEAL, LOC109408127|XP_019536905.1|AEAL, LOC109427826|XP_019558956.1|AEAL, LOC109419980|XP_019549812.2|AEAL, LOC115268150|XP_029732045.1|AEAL, LOC115259361|XP_029715764.1|AEAL, LOC115266680|XP_029729063.1|AEAL, LOC115265003|XP_029725051.1|AEAL
OG0011168	LOC118503138|XP_035891998.1|ASTE, LOC118509203|XP_035905369.1|ASTE, LOC118503746|XP_035893289.1|ASTE, LOC118503748|XP_035893291.1|ASTE, LOC118503749|XP_035893292.1|ASTE, LOC118503743|XP_035893276.1|ASTE	LOC109416728|XP_029731662.1|AEAL, LOC109431735|XP_029730440.1|AEAL, LOC109398116|XP_029730458.1|AEAL, LOC115267507|XP_029730457.1|AEAL, LOC109433580|XP_029730276.1|AEAL, LOC109419479|XP_019549244.2|AEAL, LOC115267428|XP_029730280.1|AEAL, LOC115264753|XP_029724638.1|AEAL, LOC109432107|XP_029724704.1|AEAL, LOC109424571|XP_029715176.1|AEAL, LOC115269842|XP_029734481.1|AEAL, LOC115269187|XP_029733462.1|AEAL, LOC109621328|XP_029722537.1|AEAL
OG0011169	LOC118503517|XP_035892770.1|ASTE	LOC109420303|XP_029713331.1|AEAL
OG0011169	LOC118517692|XP_035920008.1|ASTE	LOC109428993|XP_019560381.2|AEAL
OG0011173	LOC118511681|XP_035910948.1|ASTE	LOC115262247|XP_029720513.1|AEAL, LOC109429721|XP_029728574.1|AEAL
OG0011174	LOC118511684|XP_035910962.1|ASTE	LOC109402178|XP_029729853.1|AEAL
OG0011292	LOC118505429|XP_035897095.1|ASTE	LOC109423498|XP_019554011.2|AEAL
OG0011292	LOC118506800|XP_035900326.1|ASTE, LOC118506804|XP_035900342.1|ASTE, LOC118506799|XP_035900322.1|ASTE	LOC115257055|XP_029712162.1|AEAL, LOC109401436|XP_019529538.2|AEAL, LOC115256968|XP_029712050.1|AEAL, LOC109423496|XP_029722795.1|AEAL
OG0011293	LOC118507646|XP_035902301.1|ASTE	LOC109400485|XP_029716102.1|AEAL, LOC109408290|XP_019537101.2|AEAL
OG0011294	LOC118510838|XP_035909058.1|ASTE	LOC109406545|XP_019535186.2|AEAL
OG0011294	LOC118510841|XP_035909062.1|ASTE	LOC115262117|XP_029720010.1|AEAL, LOC109406520|XP_029719857.1|AEAL, LOC109429666|XP_029720496.1|AEAL, LOC109405464|XP_029717999.1|AEAL, LOC109402434|XP_019530665.2|AEAL
OG0011295	LOC118508922|XP_035904698.1|ASTE, LOC118517012|XP_035918749.1|ASTE	LOC115259985|XP_029716670.1|AEAL, LOC109409320|XP_019538314.3|AEAL
OG0011298	LOC118511691|XP_035910985.1|ASTE, LOC118510022|XP_035907302.1|ASTE	LOC109428544|XP_029714874.1|AEAL, LOC109420983|XP_029714873.1|AEAL, LOC109428575|XP_029714795.1|AEAL, LOC109428557|XP_019559883.2|AEAL, LOC109428516|XP_029714859.1|AEAL, LOC115269478|XP_029734112.1|AEAL, LOC109420977|XP_019550996.2|AEAL, LOC109421507|XP_029726802.1|AEAL
OG0011299	LOC118513279|XP_035914738.1|ASTE	LOC109430131|XP_019561707.2|AEAL
OG0011300	LOC118517253|XP_035919119.1|ASTE, LOC118509193|XP_035905354.1|ASTE, LOC118517259|XP_035919126.1|ASTE, LOC118509197|XP_035905360.1|ASTE	LOC109421593|XP_019551644.2|AEAL, LOC109407373|XP_019535918.2|AEAL, LOC109407352|XP_029727655.1|AEAL, LOC109407364|XP_019535910.2|AEAL, LOC109421607|XP_019551659.2|AEAL
OG0011302	LOC118505827|XP_035898070.1|ASTE, LOC118505828|XP_035898071.1|ASTE	LOC109418192|XP_019547906.2|AEAL
OG0011302	LOC118505826|XP_035898069.1|ASTE	LOC109428018|XP_019559218.2|AEAL, LOC109418239|XP_019547941.2|AEAL
OG0011303	LOC118504784|XP_035895628.1|ASTE, LOC118504783|XP_035895625.1|ASTE	LOC109413693|XP_019542959.2|AEAL, LOC109413684|XP_019542943.2|AEAL, LOC109413685|XP_019542945.2|AEAL
OG0011304	LOC118504597|XP_035895152.1|ASTE	LOC115268431|XP_029732265.1|AEAL, LOC109409578|XP_019538577.2|AEAL, LOC109430499|XP_019562109.2|AEAL, LOC109405759|XP_019534370.2|AEAL, LOC109430477|XP_019562092.2|AEAL, LOC109430475|XP_029732660.1|AEAL, LOC109405760|XP_029709244.1|AEAL
OG0011306	LOC118503042|XP_035891768.1|ASTE, LOC118506868|XP_035900497.1|ASTE	LOC109433309|XP_029720869.1|AEAL
OG0011421	LOC118503850|XP_035893454.1|ASTE, LOC118503863|XP_035893486.1|ASTE	LOC109433294|XP_029719068.1|AEAL
OG0011421	LOC118502993|XP_035892088.1|ASTE	LOC109426304|XP_029731373.1|AEAL, LOC109426314|XP_029732215.1|AEAL, LOC109402132|XP_029732214.1|AEAL, LOC109402125|XP_019557291.2|AEAL, LOC109414782|XP_019544153.2|AEAL, LOC109418681|XP_019548439.2|AEAL
OG0011422	LOC118513112|XP_035914405.1|ASTE	LOC109409750|XP_019538799.1|AEAL, LOC109432138|XP_019563985.2|AEAL, LOC109432152|XP_019564009.2|AEAL, LOC109409746|XP_019538793.2|AEAL, LOC109432144|XP_019563996.2|AEAL, LOC109409749|XP_019538798.2|AEAL
OG0011423	LOC118509488|XP_035906037.1|ASTE	LOC109407821|XP_029726198.1|AEAL, LOC109410038|XP_019539127.2|AEAL, LOC109407823|XP_019536532.2|AEAL, LOC115270100|XP_029734959.1|AEAL, LOC109400598|XP_019528630.2|AEAL
OG0011423	LOC118510598|XP_035908498.1|ASTE	LOC115269216|XP_029733597.1|AEAL, LOC115258398|XP_029714349.1|AEAL
OG0011424	LOC118513477|XP_035915164.1|ASTE	LOC115269703|XP_029734389.1|AEAL
OG0011425	LOC118513816|XP_035915940.1|ASTE	LOC109421437|XP_019551469.2|AEAL, LOC109432569|XP_019564454.2|AEAL
OG0011426	LOC118509996|XP_035907273.1|ASTE	LOC115265817|XP_029727623.1|AEAL, LOC109421200|XP_019551238.2|AEAL, LOC109621881|XP_019931633.2|AEAL, LOC109421277|XP_029726980.1|AEAL, LOC109621312|XP_029724042.1|AEAL, LOC109621836|XP_029726979.1|AEAL, LOC115264474|XP_029724065.1|AEAL, LOC115253677|XP_029726978.1|AEAL, LOC109421279|XP_029724067.1|AEAL, LOC115264481|XP_029724076.1|AEAL, LOC109621835|XP_019931566.2|AEAL, LOC109421276|XP_019551309.2|AEAL, LOC109622949|XP_029724082.1|AEAL, LOC109421275|XP_029727627.1|AEAL, LOC115264483|XP_029724081.1|AEAL
OG0011429	LOC118508070|XP_035903426.1|ASTE	LOC109403460|XP_019531837.2|AEAL
OG0011429	LOC118508076|XP_035903433.1|ASTE	LOC109403431|XP_019531800.2|AEAL
OG0011431	LOC118506275|XP_035899081.1|ASTE	LOC115262662|XP_029721124.1|AEAL
OG0011431	LOC118504157|XP_035894183.1|ASTE	LOC109401575|XP_019529693.2|AEAL
OG0011432	LOC118505900|XP_035898247.1|ASTE	LOC109621456|XP_029732234.1|AEAL, LOC109621457|XP_019931042.2|AEAL, LOC109621460|XP_019931045.2|AEAL, LOC115267993|XP_029731732.1|AEAL, LOC109621459|XP_029731741.1|AEAL, LOC115267994|XP_029731733.1|AEAL, LOC109621458|XP_029731740.1|AEAL, LOC115267995|XP_029731734.1|AEAL
OG0011437	LOC118502430|XP_035890551.1|ASTE	LOC109404427|XP_029732869.1|AEAL
OG0011515	LOC118515141|XP_035917735.1|ASTE	LOC115269876|XP_029734531.1|AEAL, LOC115261115|XP_029718350.1|AEAL, LOC115263240|XP_029722128.1|AEAL, LOC115257095|XP_029712305.1|AEAL, LOC109432490|XP_029722742.1|AEAL, LOC115261060|XP_029718291.1|AEAL, LOC115258496|XP_029714472.1|AEAL
OG0011517	LOC118516782|XP_035918572.1|ASTE	LOC109409467|XP_019538453.2|AEAL, LOC115253466|XP_029711305.1|AEAL, LOC109409507|XP_029734463.1|AEAL, LOC109413017|XP_029736286.1|AEAL, LOC115256661|XP_029711391.1|AEAL, LOC109412988|XP_019542191.2|AEAL, LOC109409534|XP_019538517.2|AEAL, LOC115271016|XP_029736285.1|AEAL, LOC109409468|XP_019538455.2|AEAL, LOC109412989|XP_019542192.1|AEAL
OG0011518	LOC118505765|XP_035897895.1|ASTE	LOC109415637|XP_019545090.2|AEAL
OG0011520	LOC118509435|XP_035905918.1|ASTE	LOC109428625|XP_019559955.2|AEAL
OG0011521	LOC118513392|XP_035914965.1|ASTE	LOC109425182|XP_029724839.1|AEAL, LOC109400297|XP_019528334.2|AEAL
OG0011522	LOC118511771|XP_035911152.1|ASTE	LOC115255477|XP_029709460.1|AEAL, LOC109416098|XP_019545642.2|AEAL, LOC115254902|XP_029708442.1|AEAL, LOC109416358|XP_019545974.2|AEAL, LOC115255234|XP_029709039.1|AEAL
OG0011523	LOC118517587|XP_035919754.1|ASTE	LOC109411352|XP_029726089.1|AEAL, LOC115260677|XP_029717692.1|AEAL, LOC109427063|XP_029726658.1|AEAL, LOC109411351|XP_029728602.1|AEAL, LOC109411338|XP_029726810.1|AEAL, LOC109427062|XP_029728601.1|AEAL, LOC115253456|XP_029717793.1|AEAL
OG0011524	LOC118502408|XP_035890525.1|ASTE, LOC118502535|XP_035890699.1|ASTE	LOC109408413|XP_029735629.1|AEAL, LOC115270101|XP_029734963.1|AEAL, LOC109401062|XP_019529093.2|AEAL, LOC115270108|XP_029734986.1|AEAL, LOC109408414|XP_029735616.1|AEAL, LOC109400213|XP_029718045.1|AEAL
OG0011524	LOC118502536|XP_035890700.1|ASTE	LOC115270104|XP_029734968.1|AEAL, LOC115270276|XP_029735442.1|AEAL, LOC109401064|XP_019529095.2|AEAL
OG0011525	LOC118502995|XP_035891697.1|ASTE	LOC109424056|XP_019554678.2|AEAL
OG0011527	LOC118507760|XP_035902670.1|ASTE	LOC109426453|XP_029731378.1|AEAL, LOC109402152|XP_029731358.1|AEAL
OG0011528	LOC118502440|XP_035890561.1|ASTE	LOC109402784|XP_029736371.1|AEAL, LOC115271006|XP_029736243.1|AEAL
OG0011531	LOC118516998|XP_035918725.1|ASTE, LOC118516999|XP_035918726.1|ASTE	LOC115255503|XP_029709493.1|AEAL, LOC115266195|XP_029728022.1|AEAL, LOC115261394|XP_029718861.1|AEAL, LOC115259209|XP_029715582.1|AEAL, LOC115264070|XP_029723235.1|AEAL, LOC115261405|XP_029718881.1|AEAL, LOC115255518|XP_029709506.1|AEAL, LOC115263809|XP_029723047.1|AEAL, LOC109431760|XP_029718007.1|AEAL, LOC109402759|XP_019531013.2|AEAL, LOC115266158|XP_029727985.1|AEAL
OG0011533	LOC118516662|XP_035918520.1|ASTE	LOC115262289|XP_029720548.1|AEAL, LOC115260433|XP_029717249.1|AEAL, LOC115257802|XP_029713615.1|AEAL
OG0011602	LOC118511504|XP_035910566.1|ASTE	LOC109429072|XP_029726538.1|AEAL
OG0011603	LOC118508843|XP_035904486.1|ASTE	LOC109417002|XP_029732371.1|AEAL, LOC115268507|XP_029732451.1|AEAL
OG0011604	LOC118512519|XP_035912953.1|ASTE	LOC109622152|XP_019931929.2|AEAL, LOC109417660|XP_029709333.1|AEAL, LOC109417662|XP_029708453.1|AEAL, LOC115255515|XP_029709504.1|AEAL, LOC109417656|XP_019547253.2|AEAL
OG0011606	LOC118505048|XP_035896204.1|ASTE	LOC115260372|XP_029717176.1|AEAL, LOC109428129|XP_029718941.1|AEAL, LOC115253690|XP_029717190.1|AEAL, LOC109411639|XP_029717179.1|AEAL
OG0011607	LOC118516474|XP_035918285.1|ASTE, LOC118505891|XP_035898239.1|ASTE	LOC115260007|XP_029716704.1|AEAL, LOC109621468|XP_019931056.2|AEAL, LOC115267986|XP_029731722.1|AEAL
OG0011609	LOC118516904|XP_035918641.1|ASTE, LOC118503514|XP_035892759.1|ASTE, LOC118513963|XP_035916280.1|ASTE, LOC118516987|XP_035918707.1|ASTE	LOC115258178|XP_029714096.1|AEAL, LOC115266166|XP_029727993.1|AEAL, LOC115264715|XP_029724590.1|AEAL, LOC109425613|XP_019563032.2|AEAL, LOC109409501|XP_029708710.1|AEAL, LOC115261829|XP_029719600.1|AEAL, LOC115259348|XP_029715741.1|AEAL, LOC115260744|XP_029717916.1|AEAL, LOC109411206|XP_029708966.1|AEAL, LOC115262803|XP_029721555.1|AEAL, LOC115260424|XP_029717241.1|AEAL, LOC115259427|XP_029715861.1|AEAL, LOC115268146|XP_029732039.1|AEAL
OG0011613	LOC118513489|XP_035915205.1|ASTE	LOC109412530|XP_019541704.2|AEAL
OG0011614	LOC118503894|XP_035893610.1|ASTE	LOC115256788|XP_029711605.1|AEAL, LOC115257994|XP_029713838.1|AEAL, LOC115256791|XP_029711612.1|AEAL, LOC115260019|XP_029716712.1|AEAL, LOC115269110|XP_029733379.1|AEAL, LOC115260757|XP_029717934.1|AEAL, LOC115257203|XP_029712501.1|AEAL
OG0011685	LOC118513588|XP_035915459.1|ASTE	LOC109402176|XP_029729855.1|AEAL, LOC109413238|XP_029729854.1|AEAL
OG0011686	LOC118505462|XP_035897161.1|ASTE	LOC109417217|XP_029711188.1|AEAL, LOC109424755|XP_029710668.1|AEAL
OG0011689	LOC118516512|XP_035918340.1|ASTE	LOC115269565|XP_029734237.1|AEAL, LOC109433008|XP_019564931.2|AEAL, LOC115254007|XP_029714324.1|AEAL, LOC109397725|XP_029734211.1|AEAL
OG0011691	LOC118506891|XP_035900561.1|ASTE	LOC115258403|XP_029714356.1|AEAL, LOC109398980|XP_029715986.1|AEAL, LOC109425532|XP_029734722.1|AEAL, LOC115258402|XP_029714355.1|AEAL, LOC109425529|XP_029716007.1|AEAL, LOC115259801|XP_029716466.1|AEAL, LOC109398974|XP_029714364.1|AEAL
OG0011692	LOC118511733|XP_035911072.1|ASTE	LOC115264177|XP_029723466.1|AEAL, LOC115262742|XP_029721378.1|AEAL, LOC115262719|XP_029721268.1|AEAL, LOC115262823|XP_029721576.1|AEAL, LOC109401298|XP_019529341.2|AEAL, LOC115266780|XP_029729212.1|AEAL, LOC109415917|XP_019545414.2|AEAL, LOC115264178|XP_029723467.1|AEAL
OG0011696	LOC118511534|XP_035910623.1|ASTE, LOC118511533|XP_035910622.1|ASTE	LOC109417628|XP_019547216.2|AEAL
OG0011697	LOC118510593|XP_035908488.1|ASTE	LOC115255550|XP_029709533.1|AEAL, LOC109417411|XP_019547049.2|AEAL, LOC109420572|XP_019550488.2|AEAL, LOC109417327|XP_019546967.2|AEAL
OG0011700	LOC118508566|XP_035904358.1|ASTE	LOC109401652|XP_019529770.2|AEAL, LOC109420337|XP_029713293.1|AEAL
OG0011700	LOC118507390|XP_035901737.1|ASTE	LOC115262701|XP_029721231.1|AEAL, LOC109623301|XP_019933366.2|AEAL
OG0011701	LOC118507085|XP_035900965.1|ASTE, LOC118508409|XP_035904065.1|ASTE	LOC109410546|XP_019539623.2|AEAL, LOC109414407|XP_019543758.2|AEAL, LOC115267865|XP_029731284.1|AEAL, LOC109414408|XP_019543759.2|AEAL, LOC115267862|XP_029731280.1|AEAL, LOC109410547|XP_029732042.1|AEAL, LOC115268142|XP_029732035.1|AEAL, LOC109414411|XP_019543761.2|AEAL
OG0011702	LOC118503841|XP_035893442.1|ASTE	LOC115254204|XP_029731843.1|AEAL, LOC109426003|XP_019556974.2|AEAL
OG0011702	LOC118503840|XP_035893441.1|ASTE	LOC109426001|XP_019556973.2|AEAL, LOC115268037|XP_029731804.1|AEAL
OG0011705	LOC118510357|XP_035907959.1|ASTE	LOC115269873|XP_029734528.1|AEAL
OG0011789	LOC118513305|XP_035914783.1|ASTE	LOC109413236|XP_019542507.2|AEAL, LOC109402170|XP_019530346.2|AEAL, LOC115267157|XP_029729856.1|AEAL
OG0011794	LOC118509998|XP_035907275.1|ASTE, LOC118509999|XP_035907276.1|ASTE, LOC118508959|XP_035904780.1|ASTE, LOC118509997|XP_035907274.1|ASTE, LOC118510000|XP_035907277.1|ASTE	LOC109418186|XP_019547905.2|AEAL, LOC109418112|XP_019547848.2|AEAL, LOC109418136|XP_029727659.1|AEAL, LOC109418214|XP_029727658.1|AEAL
OG0011795	LOC118505114|XP_035896315.1|ASTE	LOC109430333|XP_019561934.1|AEAL, LOC109412436|XP_019541621.2|AEAL, LOC109412442|XP_019541626.2|AEAL, LOC109430334|XP_019561935.1|AEAL, LOC109412441|XP_029722939.1|AEAL, LOC109430335|XP_019561936.2|AEAL, LOC109412440|XP_019541624.2|AEAL
OG0011798	LOC118509418|XP_035905884.1|ASTE, LOC118509416|XP_035905881.1|ASTE, LOC118509421|XP_035905886.1|ASTE, LOC118509428|XP_035905909.1|ASTE, LOC118509420|XP_035905885.1|ASTE	LOC109399162|XP_019527135.2|AEAL
OG0011799	LOC118512930|XP_035913981.1|ASTE	LOC109413847|XP_029732468.1|AEAL, LOC109408073|XP_019536841.2|AEAL, LOC109408072|XP_019536840.2|AEAL, LOC115268540|XP_029732484.1|AEAL, LOC109413876|XP_019543145.2|AEAL
OG0011802	LOC118510991|XP_035909399.1|ASTE	LOC115258759|XP_029715011.1|AEAL
OG0011802	LOC118510992|XP_035909400.1|ASTE	LOC109421050|XP_019551085.1|AEAL, LOC109429088|XP_029714902.1|AEAL
OG0011803	LOC118513709|XP_035915735.1|ASTE	LOC109621897|XP_019931645.2|AEAL, LOC109427590|XP_019558719.2|AEAL
OG0011805	LOC118510802|XP_035909010.1|ASTE	LOC109429637|XP_019561184.2|AEAL, LOC109622648|XP_029733460.1|AEAL, LOC115269185|XP_029733459.1|AEAL, LOC109429733|XP_029719815.1|AEAL, LOC115262104|XP_029719978.1|AEAL
OG0011810	LOC118513957|XP_035916250.1|ASTE, LOC118510933|XP_035909248.1|ASTE	LOC109432858|XP_029729268.1|AEAL, LOC115266936|XP_029729493.1|AEAL, LOC115255922|XP_029709985.1|AEAL, LOC115268828|XP_029732863.1|AEAL, LOC115260633|XP_029717551.1|AEAL, LOC115257628|XP_029713311.1|AEAL, LOC109421428|XP_019551463.2|AEAL, LOC115265447|XP_029726467.1|AEAL, LOC115266792|XP_029729235.1|AEAL, LOC109417404|XP_029713975.1|AEAL, LOC115269160|XP_029733428.1|AEAL, LOC115268833|XP_029732867.1|AEAL, LOC109622675|XP_029709206.1|AEAL
OG0011919	LOC118510641|XP_035908627.1|ASTE	LOC115253509|XP_029729128.1|AEAL, LOC109402684|XP_019530934.2|AEAL, LOC109397910|XP_019525793.2|AEAL
OG0011919	LOC118510672|XP_035908718.1|ASTE	LOC109402685|XP_019530935.2|AEAL, LOC109397911|XP_019525795.2|AEAL
OG0011920	LOC118502474|XP_035890599.1|ASTE	LOC109406870|XP_029711234.1|AEAL, LOC115253883|XP_029710946.1|AEAL, LOC109406852|XP_029710820.1|AEAL, LOC109406853|XP_029724099.1|AEAL
OG0011921	LOC118505423|XP_035897071.1|ASTE	LOC115257654|XP_029713354.1|AEAL, LOC109430751|XP_019562376.1|AEAL, LOC109430032|XP_019561604.1|AEAL
OG0011922	LOC118508576|XP_035904372.1|ASTE	LOC115267038|XP_029729685.1|AEAL, LOC109425276|XP_029729690.1|AEAL, LOC109399823|XP_019527852.2|AEAL, LOC109399968|XP_019527990.1|AEAL, LOC109408273|XP_019537081.2|AEAL
OG0011923	LOC118502735|XP_035891192.1|ASTE	LOC109399650|XP_029732191.1|AEAL, LOC109418952|XP_019548718.2|AEAL, LOC115260908|XP_029718108.1|AEAL, LOC109412603|XP_019541777.2|AEAL, LOC109397309|XP_019525187.2|AEAL
OG0011924	LOC118513105|XP_035914399.1|ASTE, LOC118513103|XP_035914397.1|ASTE	LOC109432166|XP_019564034.2|AEAL, LOC109409761|XP_019538809.2|AEAL, LOC109432177|XP_019564046.2|AEAL, LOC109409762|XP_019538810.2|AEAL, LOC109409757|XP_019538805.1|AEAL, LOC109432156|XP_019564023.2|AEAL
OG0011926	LOC118509689|XP_035906635.1|ASTE	LOC109401345|XP_029708073.1|AEAL
OG0011927	LOC118513169|XP_035914509.1|ASTE, LOC118513166|XP_035914507.1|ASTE	LOC109426250|XP_029728682.1|AEAL, LOC115266525|XP_029728674.1|AEAL, LOC115266526|XP_029728675.1|AEAL, LOC109426249|XP_019557261.2|AEAL
OG0011930	LOC118511751|XP_035911109.1|ASTE	LOC109419079|XP_029729403.1|AEAL
OG0011930	LOC118511752|XP_035911110.1|ASTE	LOC109419082|XP_019548835.2|AEAL
OG0011931	LOC118509080|XP_035905107.1|ASTE	LOC109398641|XP_019526571.2|AEAL
OG0011932	LOC118509044|XP_035905011.1|ASTE	LOC115258540|XP_029714546.1|AEAL, LOC109405904|XP_019534513.2|AEAL
OG0011933	LOC118511613|XP_035910796.1|ASTE	LOC109420938|XP_029713843.1|AEAL, LOC115258149|XP_029714063.1|AEAL, LOC109412649|XP_019541819.2|AEAL
OG0011935	LOC118514698|XP_035917651.1|ASTE	LOC109420520|XP_019550433.2|AEAL, LOC115255052|XP_029708668.1|AEAL, LOC115255068|XP_029708690.1|AEAL, LOC109407450|XP_019536046.2|AEAL, LOC109420521|XP_019550434.2|AEAL
OG0011936	LOC118513274|XP_035914733.1|ASTE	LOC109430774|XP_029729224.1|AEAL, LOC109428084|XP_029729225.1|AEAL
OG0011938	LOC118505533|XP_035897336.1|ASTE	LOC109418444|XP_019548178.2|AEAL, LOC109426172|XP_019557152.2|AEAL
