Orthogroup	ASTE.longest_only	DVIR.longest_only
OG0007545	LOC118514089|XP_035916518.1|ASTE	LOC6628392|XP_002051191.1|DVIR
OG0007546	LOC118506320|XP_035899164.1|ASTE	LOC6630936|XP_002053489.1|DVIR
OG0007547	LOC118504846|XP_035895748.1|ASTE	LOC6625782|XP_002049580.1|DVIR
OG0007548	LOC118504163|XP_035894189.1|ASTE	LOC6622995|XP_015030715.1|DVIR
OG0007549	LOC118504170|XP_035894206.1|ASTE	LOC6622620|XP_002048143.1|DVIR
OG0007550	LOC118517655|XP_035919881.1|ASTE	LOC6622587|XP_002047968.1|DVIR
OG0007551	LOC118517661|XP_035919930.1|ASTE	LOC6626308|XP_032292119.1|DVIR
OG0007552	LOC118517664|XP_035919935.1|ASTE	LOC6628726|XP_015028568.1|DVIR
OG0007553	LOC118517668|XP_035919939.1|ASTE	LOC6627322|XP_002051698.1|DVIR
OG0007554	LOC118505978|XP_035898426.1|ASTE	LOC6623799|XP_002046349.1|DVIR
OG0007555	LOC118505987|XP_035898442.1|ASTE	LOC6626492|XP_002049317.1|DVIR
OG0007556	LOC118503241|XP_035892146.1|ASTE	LOC6627196|XP_002049441.1|DVIR
OG0007557	LOC118503242|XP_035892147.1|ASTE	LOC6626002|XP_015029771.1|DVIR
OG0007558	LOC118507272|XP_035901465.1|ASTE	LOC6626850|XP_032292163.1|DVIR
OG0007559	LOC118505982|XP_035898436.1|ASTE	LOC6629197|XP_002051599.1|DVIR
OG0007560	LOC118503237|XP_035892139.1|ASTE	LOC6624485|XP_002048114.1|DVIR
OG0007561	LOC118507986|XP_035903246.1|ASTE	LOC6622095|XP_032290545.1|DVIR
OG0007562	LOC118503170|XP_035892026.1|ASTE	LOC6622298|XP_002047913.1|DVIR
OG0007563	LOC118504752|XP_035895565.1|ASTE	LOC6624439|XP_002048397.1|DVIR
OG0007564	LOC118506205|XP_035898906.1|ASTE	LOC6624457|XP_002047470.1|DVIR
OG0007565	LOC118505882|XP_035898217.1|ASTE	LOC6629492|XP_032288741.1|DVIR
OG0007566	LOC118504173|XP_035894214.1|ASTE	LOC6626957|XP_002049409.2|DVIR
OG0007567	LOC118507375|XP_035901711.1|ASTE	LOC6630477|XP_032294116.1|DVIR
OG0007568	LOC118504223|XP_035894332.1|ASTE	LOC6626992|XP_002049232.1|DVIR
OG0007569	LOC118507379|XP_035901717.1|ASTE	LOC6626046|XP_002049144.1|DVIR
OG0007570	LOC118507378|XP_035901716.1|ASTE	LOC6626993|XP_015029494.1|DVIR
OG0007572	LOC118504225|XP_035894333.1|ASTE	LOC6627134|XP_002048952.2|DVIR
OG0007573	LOC118503072|XP_035891839.1|ASTE	LOC6627191|XP_002049933.1|DVIR
OG0007574	LOC118503069|XP_035891835.1|ASTE	LOC6627089|XP_032291764.1|DVIR
OG0007575	LOC118503059|XP_035891818.1|ASTE	LOC6627154|XP_032293226.1|DVIR
OG0007576	LOC118503963|XP_035893751.1|ASTE	LOC6631402|XP_002055672.1|DVIR
OG0007577	LOC118503984|XP_035893821.1|ASTE	LOC6633879|XP_032295842.1|DVIR
OG0007578	LOC118503893|XP_035893559.1|ASTE	LOC6627865|XP_002052262.3|DVIR
OG0007579	LOC118503874|XP_035893511.1|ASTE	LOC6625652|XP_002049869.1|DVIR
OG0007580	LOC118503871|XP_035893504.1|ASTE	LOC6622508|XP_002048431.2|DVIR
OG0007581	LOC118503862|XP_035893485.1|ASTE	LOC6627702|XP_002051986.1|DVIR
OG0007582	LOC118503866|XP_035893493.1|ASTE	LOC6633052|XP_002056760.2|DVIR
OG0007583	LOC118503865|XP_035893492.1|ASTE	LOC6626955|XP_002049407.2|DVIR
OG0007584	LOC118507417|XP_035901774.1|ASTE	LOC6634487|XP_032296249.1|DVIR
OG0007585	LOC118507194|XP_035901163.1|ASTE	LOC6622598|XP_002047701.1|DVIR
OG0007587	LOC118506121|XP_035898731.1|ASTE	LOC6626558|XP_032292861.1|DVIR
OG0007588	LOC118506117|XP_035898718.1|ASTE	LOC6629164|XP_002052367.1|DVIR
OG0007589	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE	LOC6631888|XP_002055489.3|DVIR
OG0007590	LOC118503692|XP_035893128.1|ASTE	LOC6624250|XP_032290733.1|DVIR
OG0007591	LOC118507104|XP_035901000.1|ASTE	LOC6625111|XP_002049285.1|DVIR
OG0007592	LOC118508065|XP_035903415.1|ASTE	LOC6625492|XP_002048829.1|DVIR
OG0007593	LOC118504841|XP_035895740.1|ASTE	LOC6633683|XP_032295553.1|DVIR
OG0007594	LOC118504115|XP_035894099.1|ASTE	LOC6626734|XP_002049278.2|DVIR
OG0007595	LOC118504202|XP_035894275.1|ASTE	LOC6626043|XP_002049141.1|DVIR
OG0007596	LOC118504852|XP_035895757.1|ASTE	LOC6624510|XP_032290678.1|DVIR
OG0007597	LOC118504194|XP_035894262.1|ASTE	LOC6624214|XP_002048670.1|DVIR
OG0007598	LOC118503499|XP_035892726.1|ASTE	LOC6625297|XP_002049259.2|DVIR
OG0007599	LOC118503083|XP_035891858.1|ASTE	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR
OG0007600	LOC118503084|XP_035891860.1|ASTE	LOC6622417|XP_002047496.1|DVIR
OG0007601	LOC118503364|XP_035892451.1|ASTE	LOC6622510|XP_032290811.1|DVIR
OG0007602	LOC118503365|XP_035892454.1|ASTE	LOC6624180|XP_002048652.1|DVIR
OG0007603	LOC118503348|XP_035892413.1|ASTE	LOC6624187|XP_032289945.1|DVIR
OG0007604	LOC118503797|XP_035893381.1|ASTE	LOC6636831|XP_032291529.1|DVIR
OG0007605	LOC118503793|XP_035893366.1|ASTE	LOC6622504|XP_032290669.1|DVIR
OG0007606	LOC118503788|XP_035893357.1|ASTE	LOC6623593|XP_015030397.1|DVIR
OG0007607	LOC118503780|XP_035893346.1|ASTE	LOC6630903|XP_032294943.1|DVIR
OG0007608	LOC118503766|XP_035893328.1|ASTE	LOC6622097|XP_002048078.1|DVIR
OG0007609	LOC118509776|XP_035906808.1|ASTE	LOC6631755|XP_002054923.1|DVIR
OG0007610	LOC118503409|XP_035892531.1|ASTE	LOC6626743|XP_032293048.1|DVIR
OG0007611	LOC118503406|XP_035892504.1|ASTE	LOC6636242|XP_015024054.1|DVIR
OG0007612	LOC118506137|XP_035898766.1|ASTE	LOC6625929|XP_002049298.1|DVIR
OG0007613	LOC118507358|XP_035901658.1|ASTE	LOC6626562|XP_002049812.3|DVIR
OG0007614	LOC118504908|XP_035895869.1|ASTE	LOC6623189|XP_002046103.1|DVIR
OG0007615	LOC118504913|XP_035895878.1|ASTE	LOC6623080|XP_002047262.1|DVIR
OG0007616	LOC118504912|XP_035895877.1|ASTE	LOC6630478|XP_002053754.1|DVIR
OG0007617	LOC118504909|XP_035895870.1|ASTE	LOC6624046|XP_032289975.1|DVIR
OG0007618	LOC118504243|XP_035894358.1|ASTE	LOC6623062|XP_032290663.1|DVIR
OG0007619	LOC118506217|XP_035898940.1|ASTE	LOC6622539|XP_015030560.1|DVIR
OG0007620	LOC118504790|XP_035895648.1|ASTE	LOC6624387|XP_032290003.1|DVIR
OG0007621	LOC118508395|XP_035904040.1|ASTE	LOC6625684|XP_002050317.1|DVIR
OG0007622	LOC118508117|XP_035903508.1|ASTE	LOC6624563|XP_015031514.2|DVIR
OG0007623	LOC118503091|XP_035891875.1|ASTE	LOC6623071|XP_032290667.1|DVIR
OG0007624	LOC118503755|XP_035893299.1|ASTE	LOC6622779|XP_002048083.1|DVIR
OG0007625	LOC118503741|XP_035893260.1|ASTE	LOC6623394|XP_032289881.1|DVIR
OG0007626	LOC118503737|XP_035893246.1|ASTE	LOC6622735|XP_002047031.1|DVIR
OG0007627	LOC118503744|XP_035893279.1|ASTE	LOC6622715|XP_002047030.1|DVIR
OG0007628	LOC118509707|XP_035906686.1|ASTE	LOC6636234|XP_002059748.1|DVIR
OG0007630	LOC118517457|XP_035919507.1|ASTE	LOC6630538|XP_002054603.3|DVIR
OG0007631	LOC118508383|XP_035904013.1|ASTE	LOC6633211|XP_002055976.1|DVIR
OG0007632	LOC118509989|XP_035907264.1|ASTE	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR
OG0007633	LOC118510618|XP_035908538.1|ASTE	LOC6628338|XP_032294491.1|DVIR
OG0007635	LOC118512547|XP_035913019.1|ASTE	LOC6634335|XP_002057463.2|DVIR
OG0007637	LOC118508236|XP_035903736.1|ASTE	LOC6629073|XP_002052375.1|DVIR
OG0007664	LOC118504945|XP_035895941.1|ASTE	LOC6630004|XP_002054766.2|DVIR
OG0007665	LOC118510267|XP_035907760.1|ASTE	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR
OG0007666	LOC118510285|XP_035907797.1|ASTE	LOC6631832|XP_032295848.1|DVIR
OG0007667	LOC118507830|XP_035902831.1|ASTE	LOC6631313|XP_002055056.1|DVIR
OG0007668	LOC118503775|XP_035893343.1|ASTE	LOC6634313|XP_002057563.1|DVIR
OG0007669	LOC118517403|XP_035919361.1|ASTE	LOC6631857|XP_032295556.1|DVIR
OG0007670	LOC118517401|XP_035919359.1|ASTE	LOC6631856|XP_002055200.1|DVIR
OG0007671	LOC118509751|XP_035906775.1|ASTE	LOC6632121|XP_002055259.1|DVIR
OG0007672	LOC118517485|XP_035919573.1|ASTE	LOC6632059|XP_002055112.1|DVIR
OG0007673	LOC118507722|XP_035902566.1|ASTE	LOC6629756|XP_002053898.3|DVIR
OG0007674	LOC118511164|XP_035909799.1|ASTE	LOC6632172|XP_032295987.1|DVIR
OG0007675	LOC118510733|XP_035908842.1|ASTE	LOC6631532|XP_002055339.1|DVIR
OG0007676	LOC118510586|XP_035908482.1|ASTE	LOC6635453|XP_002059055.1|DVIR
OG0007677	LOC118514235|XP_035916832.1|ASTE	LOC6633632|XP_002057276.2|DVIR
OG0007678	LOC118509459|XP_035906426.1|ASTE	LOC6631910|XP_002055591.1|DVIR
OG0007679	LOC118517458|XP_035919508.1|ASTE	LOC6631914|XP_002055595.1|DVIR
OG0007680	LOC118503052|XP_035891788.1|ASTE	LOC6634189|XP_015025182.1|DVIR
OG0007682	LOC118509130|XP_035905226.1|ASTE	LOC6631477|XP_032295896.1|DVIR
OG0007683	LOC118515097|XP_035917718.1|ASTE	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR
OG0007684	LOC118506013|XP_035898492.1|ASTE	LOC6631530|XP_002055337.1|DVIR
OG0007685	LOC118505487|XP_035897226.1|ASTE	LOC6632155|XP_032295571.1|DVIR
OG0007686	LOC118510910|XP_035909207.1|ASTE	LOC6631415|XP_002055424.1|DVIR
OG0007687	LOC118516438|XP_035918217.1|ASTE	LOC6634396|XP_032296275.1|DVIR
OG0007688	LOC118512333|XP_035912508.1|ASTE	LOC6635010|XP_002058654.1|DVIR
OG0007689	LOC118516599|XP_035918458.1|ASTE	LOC6631966|XP_002055229.1|DVIR
OG0007690	LOC118505593|XP_035897499.1|ASTE	LOC6631389|XP_015026605.1|DVIR
OG0007691	LOC118503386|XP_035892482.1|ASTE	LOC6632934|XP_002056121.1|DVIR
OG0007692	LOC118517467|XP_035919533.1|ASTE	LOC6631456|XP_002055544.2|DVIR
OG0007693	LOC118510603|XP_035908507.1|ASTE	LOC6631539|XP_002055063.1|DVIR
OG0007694	LOC118510935|XP_035909261.1|ASTE	LOC6623089|XP_002048238.1|DVIR
OG0007695	LOC118507033|XP_035900875.1|ASTE	LOC6633644|XP_032289088.1|DVIR
OG0007696	LOC118509288|XP_035905589.1|ASTE	LOC6622846|XP_002048026.2|DVIR
OG0007697	LOC118517656|XP_035919901.1|ASTE	LOC6622215|XP_002046087.1|DVIR
OG0007698	LOC118512437|XP_035912796.1|ASTE	LOC6633828|XP_002057107.2|DVIR
OG0007699	LOC118516267|XP_035918009.1|ASTE	LOC6634653|XP_002058106.2|DVIR
OG0007701	LOC118511281|XP_035910110.1|ASTE	LOC6633608|XP_032289038.1|DVIR
OG0007702	LOC118512446|XP_035912807.1|ASTE	LOC6631448|XP_002054959.1|DVIR
OG0007705	LOC118503911|XP_035893602.1|ASTE	LOC6636720|XP_002060193.1|DVIR
OG0007706	LOC118517426|XP_035919430.1|ASTE	LOC6635496|XP_002059085.2|DVIR
OG0007707	LOC118511090|XP_035909681.1|ASTE	LOC6631926|XP_032295584.1|DVIR
OG0007708	LOC118509964|XP_035907238.1|ASTE	LOC6632141|XP_015026433.2|DVIR
OG0007709	LOC118516532|XP_035918371.1|ASTE	LOC6636142|XP_002059536.2|DVIR
OG0007710	LOC118511062|XP_035909567.1|ASTE	LOC6631429|XP_002055537.2|DVIR
OG0007711	LOC118506268|XP_035899068.1|ASTE	LOC6631983|XP_002055608.1|DVIR
OG0007712	LOC118511472|XP_035910496.1|ASTE	LOC6634444|XP_002058059.1|DVIR
OG0007713	LOC118508814|XP_035904452.1|ASTE	LOC6633728|XP_032296623.1|DVIR
OG0007714	LOC118508751|XP_035904403.1|ASTE	LOC6631589|XP_002055441.1|DVIR
OG0007715	LOC118513625|XP_035915619.1|ASTE	LOC6631675|XP_002055001.1|DVIR
OG0007717	LOC118506601|XP_035899863.1|ASTE	LOC6632918|XP_002055921.2|DVIR
OG0007718	LOC118505821|XP_035898063.1|ASTE	LOC6634694|XP_002058305.1|DVIR
OG0007719	LOC118507531|XP_035901993.1|ASTE	LOC6631897|XP_015026641.1|DVIR
OG0007720	LOC118507562|XP_035902074.1|ASTE	LOC6631862|XP_032295869.1|DVIR
OG0007721	LOC118507780|XP_035902711.1|ASTE	LOC6631564|XP_015026360.1|DVIR
OG0007722	LOC118507773|XP_035902700.1|ASTE	LOC6631566|XP_002055553.2|DVIR
OG0007723	LOC118508061|XP_035903413.1|ASTE	LOC6631618|XP_032295954.1|DVIR
OG0007724	LOC118507484|XP_035901898.1|ASTE	LOC6627853|XP_002052848.1|DVIR
OG0007725	LOC118507100|XP_035900998.1|ASTE	LOC6631785|XP_032295724.1|DVIR
OG0007726	LOC118507337|XP_035901622.1|ASTE	LOC6636021|XP_002059545.1|DVIR
OG0007727	LOC118508131|XP_035903534.1|ASTE	LOC6636140|XP_002059534.1|DVIR
OG0007728	LOC118505036|XP_035896168.1|ASTE	LOC6636045|XP_032295971.1|DVIR
OG0007729	LOC118509265|XP_035905512.1|ASTE	LOC6636171|XP_002059557.1|DVIR
OG0007731	LOC118512782|XP_035913590.1|ASTE	LOC6624531|XP_015031245.1|DVIR
OG0007733	LOC118504224|XP_035894336.1|ASTE	LOC6631985|XP_002055610.1|DVIR
OG0007734	LOC118504069|XP_035894012.1|ASTE	LOC6631989|XP_002055614.1|DVIR
OG0007735	LOC118504442|XP_035894801.1|ASTE	LOC6631305|XP_002055048.1|DVIR
OG0007736	LOC118516499|XP_035918323.1|ASTE	LOC6634687|XP_032289214.1|DVIR
OG0007737	LOC118508927|XP_035904720.1|ASTE	LOC6629966|XP_015027598.1|DVIR
OG0007738	LOC118516637|XP_035918509.1|ASTE	LOC6630958|XP_015027762.1|DVIR
OG0007739	LOC118515595|XP_035917931.1|ASTE	LOC6631646|XP_002055365.2|DVIR
OG0007740	LOC118503640|XP_035893037.1|ASTE	LOC6633417|XP_032296305.1|DVIR
OG0007741	LOC118504694|XP_035895411.1|ASTE	LOC6636088|XP_032296154.1|DVIR
OG0007742	LOC118503921|XP_035893641.1|ASTE	LOC6636672|XP_002060150.1|DVIR
OG0007743	LOC118512517|XP_035912947.1|ASTE	LOC6633134|XP_032288805.1|DVIR
OG0007744	LOC118513326|XP_035914826.1|ASTE	LOC26531712|XP_015031785.1|DVIR
OG0007745	LOC118510737|XP_035908846.1|ASTE	LOC6632591|XP_032289445.1|DVIR
OG0007746	LOC118504407|XP_035894736.1|ASTE	LOC6631273|XP_002054057.1|DVIR
OG0007747	LOC118504910|XP_035895875.1|ASTE	LOC6636161|XP_032296225.1|DVIR
OG0007749	LOC118509415|XP_035905880.1|ASTE	LOC6634528|XP_002057957.1|DVIR
OG0007751	LOC118506730|XP_035900161.1|ASTE	LOC6628194|XP_002052853.1|DVIR
OG0007752	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE	LOC6631311|XP_002055054.1|DVIR
OG0007753	LOC118503440|XP_035892597.1|ASTE	LOC6631828|XP_002055470.1|DVIR
OG0007754	LOC118504818|XP_035895715.1|ASTE	LOC6631874|XP_002055031.1|DVIR
OG0007755	LOC118504837|XP_035895739.1|ASTE	LOC6631750|XP_002055029.2|DVIR
OG0007756	LOC118504080|XP_035894044.1|ASTE	LOC6633689|XP_002057006.2|DVIR
OG0007757	LOC118511880|XP_035911395.1|ASTE	LOC6633388|XP_032296392.1|DVIR
OG0007758	LOC118514110|XP_035916578.1|ASTE	LOC6634211|XP_002057804.2|DVIR
OG0007760	LOC118508415|XP_035904082.1|ASTE	LOC6631775|XP_032296015.1|DVIR
OG0007761	LOC118508322|XP_035903888.1|ASTE	LOC6631449|XP_002055025.3|DVIR
OG0007762	LOC118508332|XP_035903898.1|ASTE	LOC6631469|XP_002055026.1|DVIR
OG0007763	LOC118508342|XP_035903920.1|ASTE	LOC6628198|XP_002052857.3|DVIR
OG0007764	LOC118504476|XP_035895105.1|ASTE	LOC6633725|XP_002057090.2|DVIR
OG0007765	LOC118508353|XP_035903949.1|ASTE	LOC6633724|XP_002057089.1|DVIR
OG0007767	LOC118517369|XP_035919279.1|ASTE	LOC6636208|XP_032290092.1|DVIR
OG0007768	LOC118506288|XP_035899108.1|ASTE	LOC6631773|XP_002055181.1|DVIR
OG0007769	LOC118508411|XP_035904072.1|ASTE	LOC6634768|XP_002058007.1|DVIR
OG0007770	LOC118506383|XP_035899310.1|ASTE	LOC6634770|XP_015025035.1|DVIR
OG0007771	LOC118505980|XP_035898434.1|ASTE	LOC6628657|XP_002051507.2|DVIR
OG0007772	LOC118503977|XP_035893805.1|ASTE	LOC6633572|XP_002057076.1|DVIR
OG0007773	LOC118505563|XP_035897411.1|ASTE	LOC6628919|XP_002051387.1|DVIR
OG0007774	LOC118516954|XP_035918680.1|ASTE	LOC6623059|XP_002046678.1|DVIR
OG0007775	LOC118511535|XP_035910624.1|ASTE	LOC6631663|XP_002054941.1|DVIR
OG0007776	LOC118510436|XP_035908150.1|ASTE	LOC6632002|XP_002055094.2|DVIR
OG0007777	LOC118517124|XP_035918914.1|ASTE	LOC6631826|XP_032295850.1|DVIR
OG0007778	LOC118502968|XP_035891626.1|ASTE	LOC6634460|XP_002057948.2|DVIR
OG0007779	LOC118504490|XP_035894906.1|ASTE	LOC6623872|XP_002046231.1|DVIR
OG0007780	LOC118504611|XP_035895184.1|ASTE	LOC6636695|XP_002060115.1|DVIR
OG0007781	LOC118506008|XP_035898490.1|ASTE	LOC6634645|XP_032296453.1|DVIR
OG0007782	LOC118506062|XP_035898612.1|ASTE	LOC6633704|XP_002057299.1|DVIR
OG0007783	LOC118507058|XP_035900917.1|ASTE	LOC6634509|XP_002058279.1|DVIR
OG0007784	LOC118515536|XP_035917927.1|ASTE	LOC6631034|XP_002054125.2|DVIR
OG0007785	LOC118503936|XP_035893699.1|ASTE	LOC6633482|XP_032296622.1|DVIR
OG0007786	LOC118505606|XP_035897530.1|ASTE	LOC6628305|XP_032294257.1|DVIR
OG0007787	LOC118505604|XP_035897526.1|ASTE	LOC6635215|XP_032294790.1|DVIR
OG0007788	LOC118505579|XP_035897428.1|ASTE	LOC6630566|XP_002054383.1|DVIR
OG0007790	LOC118508467|XP_035904163.1|ASTE	LOC6632759|XP_032288739.1|DVIR
OG0007792	LOC118502871|XP_035891472.1|ASTE	LOC6634427|XP_002057939.1|DVIR
OG0007793	LOC118504373|XP_035894673.1|ASTE	LOC6629960|XP_002053618.2|DVIR
OG0007794	LOC118503566|XP_035892873.1|ASTE	LOC6634682|XP_002057998.1|DVIR
OG0007795	LOC118505245|XP_035896689.1|ASTE	LOC6633791|XP_002056963.2|DVIR
OG0007796	LOC118507549|XP_035902023.1|ASTE	LOC6632886|XP_002055789.1|DVIR
OG0007797	LOC118506814|XP_035900380.1|ASTE	LOC6632620|XP_002056102.2|DVIR
OG0007798	LOC118506815|XP_035900392.1|ASTE	LOC6632429|XP_002056101.1|DVIR
OG0007799	LOC118506793|XP_035900305.1|ASTE	LOC6635189|XP_002058388.1|DVIR
OG0007800	LOC118502911|XP_035891527.1|ASTE	LOC6630920|XP_002053779.1|DVIR
OG0007802	LOC118508308|XP_035903859.1|ASTE	LOC26531808|XP_015027947.1|DVIR
OG0007803	LOC118502852|XP_035891449.1|ASTE	LOC6634979|XP_032295000.1|DVIR
OG0007804	LOC118502843|XP_035891427.1|ASTE	LOC6635470|XP_002058978.2|DVIR
OG0007805	LOC118502831|XP_035891399.1|ASTE	LOC6635468|XP_002058976.1|DVIR
OG0007806	LOC118502825|XP_035891394.1|ASTE	LOC6635467|XP_002058975.1|DVIR
OG0007808	LOC118504652|XP_035895312.1|ASTE	LOC6630859|XP_002052954.2|DVIR
OG0007809	LOC118504976|XP_035896011.1|ASTE	LOC6634409|XP_002057930.1|DVIR
OG0007810	LOC118504972|XP_035895998.1|ASTE	LOC6634182|XP_002057440.1|DVIR
OG0007811	LOC118504967|XP_035895984.1|ASTE	LOC6631142|XP_032288929.1|DVIR
OG0007812	LOC118507889|XP_035903021.1|ASTE	LOC6635542|XP_032296263.1|DVIR
OG0007813	LOC118505554|XP_035897400.1|ASTE	LOC6632508|XP_002056013.2|DVIR
OG0007814	LOC118502889|XP_035891500.1|ASTE	LOC6633875|XP_002057386.1|DVIR
OG0007815	LOC118503030|XP_035891753.1|ASTE	LOC6631851|XP_002055587.1|DVIR
OG0007816	LOC118506922|XP_035900612.1|ASTE	LOC6624673|XP_002047610.2|DVIR
OG0007817	LOC118506901|XP_035900577.1|ASTE	LOC6629425|XP_002054357.1|DVIR
OG0007818	LOC118505794|XP_035898020.1|ASTE	LOC6635153|XP_002058637.3|DVIR
OG0007819	LOC118502894|XP_035891507.1|ASTE	LOC6634557|XP_002057974.1|DVIR
OG0007820	LOC118505199|XP_035896564.1|ASTE	LOC6631044|XP_002054218.2|DVIR
OG0007821	LOC118505635|XP_035897603.1|ASTE	LOC6632430|XP_002056160.1|DVIR
OG0007822	LOC118505632|XP_035897599.1|ASTE	LOC6632431|XP_002056161.1|DVIR
OG0007823	LOC118505629|XP_035897595.1|ASTE	LOC6632433|XP_002056163.1|DVIR
OG0007824	LOC118505623|XP_035897579.1|ASTE	LOC6635035|XP_032295328.1|DVIR
OG0007825	LOC118507886|XP_035903011.1|ASTE	LOC6632367|XP_002056197.1|DVIR
OG0007826	LOC118502957|XP_035891613.1|ASTE	LOC6630154|XP_032295301.1|DVIR
OG0007827	LOC118507847|XP_035902872.1|ASTE	LOC6633549|XP_002057246.1|DVIR
OG0007828	LOC118511564|XP_035910696.1|ASTE	LOC6622234|XP_002046356.1|DVIR
OG0007829	LOC118507904|XP_035903052.1|ASTE	LOC6633032|XP_002056059.2|DVIR
OG0007830	LOC118504293|XP_035894482.1|ASTE	LOC6632848|XP_002056246.1|DVIR
OG0007831	LOC118505242|XP_035896685.1|ASTE	LOC6634625|XP_002058024.1|DVIR
OG0007833	LOC118505191|XP_035896547.1|ASTE	LOC6633722|XP_002057087.1|DVIR
OG0007834	LOC118508311|XP_035903864.1|ASTE	LOC6629701|XP_002052959.2|DVIR
OG0007837	LOC118502945|XP_035891588.1|ASTE	LOC6634900|XP_002058552.2|DVIR
OG0007838	LOC118502936|XP_035891578.1|ASTE	LOC6634911|XP_002058563.1|DVIR
OG0007839	LOC118507508|XP_035901941.1|ASTE	LOC6636030|XP_002059635.1|DVIR
OG0007840	LOC118507571|XP_035902099.1|ASTE	LOC6635213|XP_002058401.2|DVIR
OG0007841	LOC118506362|XP_035899270.1|ASTE	LOC6630407|XP_002054195.2|DVIR
OG0007844	LOC118507473|XP_035901870.1|ASTE	LOC6625505|XP_032292266.1|DVIR
OG0007845	LOC118507482|XP_035901890.1|ASTE	LOC6632248|XP_002056077.1|DVIR
OG0007846	LOC118507465|XP_035901853.1|ASTE	LOC6633384|XP_015025553.1|DVIR
OG0007847	LOC118508586|XP_035904384.1|ASTE	LOC6634855|XP_002058645.1|DVIR
OG0007848	LOC118502953|XP_035891603.1|ASTE	LOC6635155|XP_002058639.1|DVIR
OG0007849	LOC118502958|XP_035891614.1|ASTE	LOC6629890|XP_002054550.1|DVIR
OG0007850	LOC118502951|XP_035891600.1|ASTE	LOC6629889|XP_002054549.3|DVIR
OG0007851	LOC118502972|XP_035891635.1|ASTE	LOC6630618|XP_002053747.2|DVIR
OG0007852	LOC118502998|XP_035891699.1|ASTE	LOC6629931|XP_032294958.1|DVIR
OG0007853	LOC118503117|XP_035891955.1|ASTE	LOC6629684|XP_032292210.1|DVIR
OG0007854	LOC118503375|XP_035892468.1|ASTE	LOC6635062|XP_002058629.1|DVIR
OG0007855	LOC118504386|XP_035894687.1|ASTE	LOC6632715|XP_032289611.1|DVIR
OG0007856	LOC118504395|XP_035894694.1|ASTE	LOC6635154|XP_015024836.1|DVIR
OG0007857	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE	LOC6630022|XP_002054472.1|DVIR
OG0007858	LOC118503274|XP_035892240.1|ASTE	LOC6629221|XP_015028285.1|DVIR
OG0007859	LOC118503190|XP_035892064.1|ASTE	LOC6635463|XP_002058971.1|DVIR
OG0007860	LOC118503373|XP_035892463.1|ASTE	LOC6633167|XP_002055797.1|DVIR
OG0007861	LOC118506945|XP_035900655.1|ASTE	LOC6633109|XP_032288892.1|DVIR
OG0007863	LOC118502752|XP_035891211.1|ASTE	LOC6629039|XP_002052185.1|DVIR
OG0007864	LOC118505032|XP_035896147.1|ASTE	LOC6632786|XP_032288790.1|DVIR
OG0007865	LOC118505081|XP_035896263.1|ASTE	LOC6624595|XP_002047645.1|DVIR
OG0007866	LOC118504423|XP_035894753.1|ASTE	LOC6630495|XP_002054389.1|DVIR
OG0007867	LOC118503275|XP_035892242.1|ASTE	LOC6629636|XP_002054841.1|DVIR
OG0007868	LOC118502862|XP_035891463.1|ASTE	LOC6631125|XP_002054245.1|DVIR
OG0007869	LOC118513436|XP_035915066.1|ASTE	LOC6633504|XP_002056828.1|DVIR
OG0007870	LOC118511493|XP_035910544.1|ASTE	LOC6623680|XP_032291107.1|DVIR
OG0007871	LOC118513128|XP_035914438.1|ASTE	LOC6633813|XP_002057034.1|DVIR
OG0007872	LOC118511492|XP_035910536.1|ASTE	LOC6622318|XP_032290510.1|DVIR
OG0007873	LOC118514269|XP_035916903.1|ASTE	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR
OG0007874	LOC118508900|XP_035904652.1|ASTE	LOC6636058|XP_002059522.1|DVIR
OG0007875	LOC118510148|XP_035907535.1|ASTE	LOC6626608|XP_002050560.2|DVIR
OG0007876	LOC118509096|XP_035905141.1|ASTE	LOC6633640|XP_032296410.1|DVIR
OG0007877	LOC118510075|XP_035907362.1|ASTE	LOC6633365|XP_032296571.1|DVIR
OG0007878	LOC118512965|XP_035914084.1|ASTE	LOC6635840|XP_002059452.1|DVIR
OG0007879	LOC118510137|XP_035907509.1|ASTE	LOC6623653|XP_002046824.1|DVIR
OG0007880	LOC118512103|XP_035911967.1|ASTE	LOC6633705|XP_002057300.1|DVIR
OG0007881	LOC118509121|XP_035905198.1|ASTE	LOC6636921|XP_002060377.1|DVIR
OG0007882	LOC118509424|XP_035905905.1|ASTE	LOC6636830|XP_002060269.1|DVIR
