Orthogroup	ASTE.longest_only	CPIP.longest_only
OG0014119	LOC118513992|XP_035916313.1|ASTE	LOC120419943|XP_039438741.1|CPIP
OG0014120	LOC118505778|XP_035897947.1|ASTE	LOC120412551|XP_039428990.1|CPIP
OG0014121	LOC118503544|XP_035892837.1|ASTE	LOC120420860|XP_039439912.1|CPIP
OG0014125	LOC118504794|XP_035895664.1|ASTE	LOC120414222|XP_039431265.1|CPIP, LOC120424756|XP_039444884.1|CPIP
OG0014126	LOC118512387|XP_035912652.1|ASTE	LOC120421691|XP_039440862.1|CPIP
OG0014128	LOC118507746|XP_035902641.1|ASTE	LOC120425578|XP_039446085.1|CPIP
OG0014129	LOC118503702|XP_035893158.1|ASTE	LOC120424301|XP_039444322.1|CPIP
OG0014131	LOC118508059|XP_035903405.1|ASTE	LOC120414908|XP_039432173.1|CPIP
OG0014132	LOC118505872|XP_035898188.1|ASTE	LOC120417241|XP_039435135.1|CPIP
OG0014134	LOC118507097|XP_035900980.1|ASTE	LOC120423074|XP_039442682.1|CPIP
OG0014135	LOC118505279|XP_035896741.1|ASTE	LOC120423089|XP_039442698.1|CPIP
OG0014136	LOC118505901|XP_035898248.1|ASTE	LOC120426859|XP_039447596.1|CPIP
OG0014137	LOC118505897|XP_035898245.1|ASTE	LOC120426858|XP_039447595.1|CPIP
OG0014138	LOC118504081|XP_035894042.1|ASTE	LOC120422929|XP_039442440.1|CPIP
OG0014139	LOC118504139|XP_035894126.1|ASTE	LOC120418150|XP_039436383.1|CPIP
OG0014140	LOC118512343|XP_035912522.1|ASTE	LOC120424464|XP_039444530.1|CPIP
OG0014142	LOC118512329|XP_035912496.1|ASTE	LOC120412758|XP_039429283.1|CPIP
OG0014143	LOC118507268|XP_035901460.1|ASTE	LOC120419162|XP_039437746.1|CPIP
OG0014144	LOC118503045|XP_035891771.1|ASTE	LOC120412764|XP_039429290.1|CPIP
OG0014146	LOC118503888|XP_035893546.1|ASTE	LOC120415436|XP_039432919.1|CPIP
OG0014147	LOC118517687|XP_035919991.1|ASTE	LOC120428720|XP_039449725.1|CPIP
OG0014148	LOC118503314|XP_035892335.1|ASTE	LOC120429746|XP_039450733.1|CPIP
OG0014149	LOC118506199|XP_035898899.1|ASTE	LOC120429086|XP_039450182.1|CPIP
OG0014150	LOC118505950|XP_035898369.1|ASTE	LOC120415827|XP_039433386.1|CPIP
OG0014151	LOC118510056|XP_035907338.1|ASTE	LOC120426915|XP_039447656.1|CPIP
OG0014153	LOC118502503|XP_035890629.1|ASTE	LOC120432670|XP_039453858.1|CPIP
OG0014154	LOC118508025|XP_035903309.1|ASTE	LOC120416838|XP_039434661.1|CPIP
OG0014156	LOC118504750|XP_035895550.1|ASTE	LOC120416987|XP_039434844.1|CPIP
OG0014157	LOC118504175|XP_035894218.1|ASTE	LOC120421856|XP_039441080.1|CPIP
OG0014159	LOC118503878|XP_035893524.1|ASTE	LOC120415193|XP_039432584.1|CPIP
OG0014160	LOC118503399|XP_035892495.1|ASTE	LOC120415832|XP_039433402.1|CPIP
OG0014161	LOC118503668|XP_035893097.1|ASTE	LOC120432542|XP_039453701.1|CPIP
OG0014162	LOC118503090|XP_035891873.1|ASTE	LOC120423734|XP_039443577.1|CPIP, LOC120423754|XP_039443603.1|CPIP
OG0014163	LOC118503784|XP_035893353.1|ASTE	LOC120426385|XP_039447076.1|CPIP
OG0014164	LOC118504732|XP_035895485.1|ASTE	LOC120423884|XP_039443788.1|CPIP
OG0014165	LOC118506866|XP_035900495.1|ASTE	LOC120423695|XP_039443525.1|CPIP
OG0014166	LOC118504907|XP_035895868.1|ASTE	LOC120423683|XP_039443510.1|CPIP
OG0014172	LOC118504239|XP_035894356.1|ASTE	LOC120421414|XP_039440558.1|CPIP
OG0014173	LOC118516394|XP_035918151.1|ASTE, LOC118502407|XP_035890523.1|ASTE	LOC120422735|XP_039442208.1|CPIP
OG0014174	LOC118504938|XP_035895927.1|ASTE	LOC120432346|XP_039453468.1|CPIP
OG0014177	LOC118509310|XP_035905654.1|ASTE	LOC120429757|XP_039450741.1|CPIP
OG0014178	LOC118509182|XP_035905341.1|ASTE	LOC120422388|XP_039441731.1|CPIP
OG0014179	LOC118512819|XP_035913684.1|ASTE	LOC120421280|XP_039440406.1|CPIP
OG0014182	LOC118510226|XP_035907685.1|ASTE	LOC120418019|XP_039436196.1|CPIP
OG0014183	LOC118510289|XP_035907798.1|ASTE	LOC120428348|XP_039449283.1|CPIP
OG0014490	LOC118506598|XP_035899857.1|ASTE	LOC120425778|XP_039446325.1|CPIP
OG0014495	LOC118510360|XP_035907965.1|ASTE	LOC120429206|XP_039450350.1|CPIP
OG0014499	LOC118508104|XP_035903490.1|ASTE	LOC120427427|XP_039448254.1|CPIP
OG0014500	LOC118507919|XP_035903116.1|ASTE	LOC120425966|XP_039446588.1|CPIP
OG0014502	LOC118504178|XP_035894227.1|ASTE	LOC120432296|XP_039453419.1|CPIP
OG0014513	LOC118504739|XP_035895510.1|ASTE	LOC120427448|XP_039448250.1|CPIP
OG0014514	LOC118504759|XP_035895578.1|ASTE	LOC120427453|XP_039448255.1|CPIP
OG0014515	LOC118504973|XP_035896000.1|ASTE	LOC120431377|XP_039452441.1|CPIP
OG0014516	LOC118504561|XP_035895064.1|ASTE	LOC120431914|XP_039452981.1|CPIP
OG0014518	LOC118506281|XP_035899094.1|ASTE	LOC120431773|XP_039452824.1|CPIP
OG0014519	LOC118508459|XP_035904156.1|ASTE	LOC120431540|XP_039452586.1|CPIP
OG0014520	LOC118507797|XP_035902746.1|ASTE	LOC120416573|XP_039434245.1|CPIP
OG0014521	LOC118507794|XP_035902737.1|ASTE	LOC120415737|XP_039433272.1|CPIP
OG0014523	LOC118505444|XP_035897135.1|ASTE	LOC120423850|XP_039443734.1|CPIP
OG0014525	LOC118507524|XP_035901983.1|ASTE	LOC120426744|XP_039447455.1|CPIP
OG0014526	LOC118507525|XP_035901984.1|ASTE	LOC120427084|XP_039447859.1|CPIP
OG0014528	LOC118504285|XP_035894452.1|ASTE	LOC120424048|XP_039444003.1|CPIP
OG0014529	LOC118502891|XP_035891503.1|ASTE	LOC120422562|XP_039441978.1|CPIP
OG0014530	LOC118502729|XP_035891183.1|ASTE	LOC120425754|XP_039446301.1|CPIP
OG0014531	LOC118502740|XP_035891197.1|ASTE	LOC120425756|XP_039446305.1|CPIP
OG0014534	LOC118507878|XP_035902983.1|ASTE	LOC120418387|XP_039436699.1|CPIP
OG0014536	LOC118504277|XP_035894443.1|ASTE	LOC120431089|XP_039452179.1|CPIP
OG0014537	LOC118502876|XP_035891485.1|ASTE	LOC120421198|XP_039440336.1|CPIP
OG0014542	LOC118502955|XP_035891605.1|ASTE	LOC120426690|XP_039447400.1|CPIP
OG0014543	LOC118504904|XP_035895866.1|ASTE	LOC120431819|XP_039452872.1|CPIP
OG0014544	LOC118507861|XP_035902957.1|ASTE	LOC120429165|XP_039450307.1|CPIP
OG0014545	LOC118504413|XP_035894740.1|ASTE	LOC120430932|XP_039451985.1|CPIP
OG0014548	LOC118507893|XP_035903036.1|ASTE	LOC120425406|XP_039445870.1|CPIP
OG0014551	LOC118512318|XP_035912470.1|ASTE	LOC120425054|XP_039445360.1|CPIP
OG0014553	LOC118511927|XP_035911488.1|ASTE	LOC120425076|XP_039445401.1|CPIP
OG0014554	LOC118514545|XP_035917430.1|ASTE	LOC120420754|XP_039439790.1|CPIP
OG0014555	LOC118507781|XP_035902708.1|ASTE	LOC120420752|XP_039439788.1|CPIP
OG0014556	LOC118503008|XP_035891711.1|ASTE	LOC120423347|XP_039443057.1|CPIP
OG0014557	LOC118502994|XP_035891696.1|ASTE	LOC120423327|XP_039443023.1|CPIP
OG0014558	LOC118504389|XP_035894689.1|ASTE	LOC120423544|XP_039443326.1|CPIP
OG0014559	LOC118505420|XP_035897068.1|ASTE	LOC120425373|XP_039445815.1|CPIP
OG0014560	LOC118507736|XP_035902598.1|ASTE	LOC120417071|XP_039434965.1|CPIP
OG0014561	LOC118511473|XP_035910493.1|ASTE	LOC120430985|XP_039452082.1|CPIP
OG0014562	LOC118512725|XP_035913478.1|ASTE	LOC120428401|XP_039449349.1|CPIP
OG0014563	LOC118513115|XP_035914407.1|ASTE	LOC120422906|XP_039442405.1|CPIP
OG0014564	LOC118514393|XP_035917167.1|ASTE	LOC120425685|XP_039446202.1|CPIP
OG0014565	LOC118508916|XP_035904671.1|ASTE	LOC120421763|XP_039440968.1|CPIP
OG0014567	LOC118512953|XP_035914067.1|ASTE	LOC120421755|XP_039440962.1|CPIP
OG0014568	LOC118510599|XP_035908499.1|ASTE	LOC120422866|XP_039442348.1|CPIP
OG0014569	LOC118510322|XP_035907860.1|ASTE	LOC120427291|XP_039448081.1|CPIP
OG0014570	LOC118508878|XP_035904583.1|ASTE	LOC120419777|XP_039438544.1|CPIP
OG0014575	LOC118509097|XP_035905142.1|ASTE	LOC120422634|XP_039442066.1|CPIP
OG0014576	LOC118512223|XP_035912231.1|ASTE	LOC120424802|XP_039444950.1|CPIP
OG0014577	LOC118509429|XP_035905910.1|ASTE	LOC120424796|XP_039444942.1|CPIP
OG0014578	LOC118513027|XP_035914197.1|ASTE	LOC120418857|XP_039437318.1|CPIP
OG0014584	LOC118514481|XP_035917298.1|ASTE	LOC120432622|XP_039453806.1|CPIP
OG0014586	LOC118514482|XP_035917299.1|ASTE	LOC120432623|XP_039453807.1|CPIP
OG0014587	LOC118511563|XP_035910695.1|ASTE	LOC120422351|XP_039441681.1|CPIP
OG0014588	LOC118510459|XP_035908183.1|ASTE	LOC120420577|XP_039439590.1|CPIP
OG0014590	LOC118513107|XP_035914401.1|ASTE	LOC120424880|XP_039445077.1|CPIP
OG0014594	LOC118509502|XP_035906053.1|ASTE	LOC120430066|XP_039451092.1|CPIP
OG0014595	LOC118502837|XP_035891407.1|ASTE	LOC120430006|XP_039451044.1|CPIP
OG0014596	LOC118509938|XP_035907162.1|ASTE	LOC120422857|XP_039442339.1|CPIP
OG0014599	LOC118509680|XP_035906613.1|ASTE	LOC120417401|XP_039435372.1|CPIP
OG0014601	LOC118508842|XP_035904485.1|ASTE	LOC120431210|XP_039452285.1|CPIP
OG0014602	LOC118512830|XP_035913754.1|ASTE	LOC120428614|XP_039449591.1|CPIP
OG0014606	LOC118509742|XP_035906766.1|ASTE	LOC120412429|XP_039428822.1|CPIP
OG0014607	LOC118509636|XP_035906434.1|ASTE	LOC120412418|XP_039428813.1|CPIP
OG0014608	LOC118513040|XP_035914214.1|ASTE	LOC120412589|XP_039429039.1|CPIP
OG0014610	LOC118510280|XP_035907789.1|ASTE	LOC120424846|XP_039445024.1|CPIP
OG0014612	LOC118509520|XP_035906115.1|ASTE	LOC120420362|XP_039439295.1|CPIP
OG0014616	LOC118511273|XP_035910054.1|ASTE	LOC120414437|XP_039431557.1|CPIP
OG0014617	LOC118512736|XP_035913492.1|ASTE	LOC120417633|XP_039435679.1|CPIP
OG0014618	LOC118514182|XP_035916759.1|ASTE	LOC120416042|XP_039433632.1|CPIP
OG0014621	LOC118509012|XP_035904925.1|ASTE	LOC120425133|XP_039445493.1|CPIP
OG0014623	LOC118513458|XP_035915119.1|ASTE	LOC120421626|XP_039440788.1|CPIP
OG0014624	LOC118510897|XP_035909175.1|ASTE	LOC120421628|XP_039440790.1|CPIP
OG0014627	LOC118509563|XP_035906212.1|ASTE	LOC120420908|XP_039439964.1|CPIP
OG0014628	LOC118509561|XP_035906209.1|ASTE	LOC120420907|XP_039439962.1|CPIP
OG0014630	LOC118511299|XP_035910101.1|ASTE	LOC120424657|XP_039444764.1|CPIP
OG0014632	LOC118509127|XP_035905215.1|ASTE	LOC120427122|XP_039447909.1|CPIP
OG0014635	LOC118511343|XP_035910189.1|ASTE	LOC120421406|XP_039440542.1|CPIP
OG0014637	LOC118511410|XP_035910360.1|ASTE	LOC120418848|XP_039437306.1|CPIP
OG0014638	LOC118512904|XP_035913920.1|ASTE	LOC120418830|XP_039437281.1|CPIP
OG0014639	LOC118512910|XP_035913945.1|ASTE	LOC120418799|XP_039437216.1|CPIP
OG0014640	LOC118512911|XP_035913946.1|ASTE	LOC120418800|XP_039437217.1|CPIP
OG0014646	LOC118505543|XP_035897371.1|ASTE	LOC120431900|XP_039452966.1|CPIP, LOC120418301|XP_039436564.1|CPIP
OG0014648	LOC118504573|XP_035895099.1|ASTE	LOC120422982|XP_039442526.1|CPIP
OG0014649	LOC118513951|XP_035916238.1|ASTE	LOC120413608|XP_039430446.1|CPIP
OG0014650	LOC118513975|XP_035916293.1|ASTE	LOC120413591|XP_039430433.1|CPIP
OG0014651	LOC118513518|XP_035915271.1|ASTE	LOC120423100|XP_039442716.1|CPIP
OG0014652	LOC118510009|XP_035907288.1|ASTE	LOC120414064|XP_039431018.1|CPIP
OG0014654	LOC118509129|XP_035905222.1|ASTE	LOC120422908|XP_039442408.1|CPIP
OG0014655	LOC118511719|XP_035911040.1|ASTE	LOC120417365|XP_039435313.1|CPIP
OG0014656	LOC118511721|XP_035911050.1|ASTE	LOC120417375|XP_039435326.1|CPIP
OG0014657	LOC118513945|XP_035916227.1|ASTE	LOC120413110|XP_039429750.1|CPIP
OG0014660	LOC118512388|XP_035912653.1|ASTE	LOC120419922|XP_039438725.1|CPIP
OG0014662	LOC118509309|XP_035905653.1|ASTE	LOC120429749|XP_039450732.1|CPIP
OG0014664	LOC118511050|XP_035909542.1|ASTE	LOC120427356|XP_039448145.1|CPIP
OG0014665	LOC118511026|XP_035909499.1|ASTE	LOC120425332|XP_039445741.1|CPIP
OG0014669	LOC118513838|XP_035916000.1|ASTE	LOC120412823|XP_039429364.1|CPIP
OG0014670	LOC118512039|XP_035911732.1|ASTE	LOC120416883|XP_039434710.1|CPIP
OG0014673	LOC118511779|XP_035911178.1|ASTE	LOC120416803|XP_039434613.1|CPIP
OG0014675	LOC118514639|XP_035917555.1|ASTE	LOC120418628|XP_039437005.1|CPIP
OG0014678	LOC118509217|XP_035905393.1|ASTE	LOC120427810|XP_039448665.1|CPIP
OG0014679	LOC118513252|XP_035914707.1|ASTE	LOC120423102|XP_039442714.1|CPIP
OG0014680	LOC118513250|XP_035914704.1|ASTE	LOC120423120|XP_039442733.1|CPIP
OG0014681	LOC118512599|XP_035913146.1|ASTE	LOC120415574|XP_039433087.1|CPIP
OG0014685	LOC118509264|XP_035905507.1|ASTE	LOC120419679|XP_039438400.1|CPIP
OG0014686	LOC118514286|XP_035916921.1|ASTE	LOC120426894|XP_039447633.1|CPIP
OG0014690	LOC118509957|XP_035907216.1|ASTE	LOC120414545|XP_039431692.1|CPIP
OG0014691	LOC118512481|XP_035912869.1|ASTE	LOC120414588|XP_039431761.1|CPIP
OG0014692	LOC118513212|XP_035914619.1|ASTE	LOC120432420|XP_039453556.1|CPIP
OG0014694	LOC118510808|XP_035909018.1|ASTE	LOC120413878|XP_039430785.1|CPIP
OG0014696	LOC118511221|XP_035909936.1|ASTE	LOC120423987|XP_039443918.1|CPIP
OG0014697	LOC118514076|XP_035916495.1|ASTE	LOC120418698|XP_039437097.1|CPIP
OG0014700	LOC118510699|XP_035908781.1|ASTE	LOC120419056|XP_039437563.1|CPIP
OG0014701	LOC118510700|XP_035908782.1|ASTE	LOC120419055|XP_039437561.1|CPIP
OG0014707	LOC118502476|XP_035890601.1|ASTE, LOC118505639|XP_035897607.1|ASTE	LOC120416139|XP_039433748.1|CPIP
OG0014708	LOC118517549|XP_035919682.1|ASTE	LOC120427733|XP_039448575.1|CPIP
OG0014709	LOC118517547|XP_035919679.1|ASTE	LOC120416198|XP_039433817.1|CPIP
OG0014711	LOC118505656|XP_035897640.1|ASTE	LOC120427015|XP_039447772.1|CPIP
OG0014712	LOC118505662|XP_035897657.1|ASTE	LOC120432358|XP_039453483.1|CPIP
OG0014716	LOC118506426|XP_035899419.1|ASTE	LOC120414277|XP_039431342.1|CPIP
OG0014717	LOC118504744|XP_035895527.1|ASTE	LOC120417664|XP_039435720.1|CPIP
OG0014719	LOC118504578|XP_035895118.1|ASTE	LOC120429613|XP_039450577.1|CPIP
OG0014723	LOC118506522|XP_035899652.1|ASTE	LOC120416971|XP_039434824.1|CPIP
OG0014724	LOC118505317|XP_035896854.1|ASTE	LOC120426766|XP_039447475.1|CPIP
OG0014725	LOC118504787|XP_035895646.1|ASTE	LOC120426761|XP_039447470.1|CPIP
OG0014726	LOC118506273|XP_035899078.1|ASTE	LOC120413769|XP_039430643.1|CPIP
OG0014727	LOC118505121|XP_035896328.1|ASTE	LOC120423671|XP_039443495.1|CPIP
OG0014728	LOC118505124|XP_035896333.1|ASTE	LOC120423720|XP_039443561.1|CPIP
OG0014730	LOC118502613|XP_035890877.1|ASTE	LOC120414920|XP_039432190.1|CPIP
OG0014732	LOC118504256|XP_035894378.1|ASTE	LOC120419234|XP_039437823.1|CPIP
OG0014733	LOC118507002|XP_035900788.1|ASTE	LOC120419220|XP_039437813.1|CPIP
OG0014734	LOC118507008|XP_035900835.1|ASTE	LOC120430370|XP_039451405.1|CPIP
OG0014736	LOC118507009|XP_035900836.1|ASTE	LOC120430368|XP_039451402.1|CPIP
OG0014744	LOC118504596|XP_035895150.1|ASTE	LOC120417529|XP_039435545.1|CPIP
OG0014748	LOC118508500|XP_035904225.1|ASTE	LOC120414790|XP_039432036.1|CPIP
OG0014749	LOC118508495|XP_035904221.1|ASTE	LOC120414801|XP_039432051.1|CPIP
OG0014750	LOC118502449|XP_035890571.1|ASTE	LOC120414820|XP_039432080.1|CPIP
OG0014752	LOC118507953|XP_035903172.1|ASTE	LOC120412964|XP_039429544.1|CPIP
OG0014753	LOC118505298|XP_035896798.1|ASTE	LOC120412986|XP_039429570.1|CPIP
OG0014754	LOC118502642|XP_035890983.1|ASTE	LOC120412994|XP_039429579.1|CPIP
OG0014755	LOC118502646|XP_035890988.1|ASTE	LOC120412996|XP_039429581.1|CPIP
OG0014756	LOC118502644|XP_035890985.1|ASTE	LOC120412969|XP_039429551.1|CPIP
OG0014759	LOC118506553|XP_035899753.1|ASTE	LOC120414419|XP_039431534.1|CPIP
OG0014761	LOC118506706|XP_035900092.1|ASTE	LOC120417887|XP_039436043.1|CPIP
OG0014763	LOC118506396|XP_035899341.1|ASTE	LOC120414019|XP_039430969.1|CPIP
OG0014765	LOC118504809|XP_035895703.1|ASTE	LOC120421086|XP_039440166.1|CPIP
OG0014767	LOC118512420|XP_035912716.1|ASTE	LOC120421365|XP_039440488.1|CPIP
OG0014768	LOC118507223|XP_035901271.1|ASTE	LOC120415008|XP_039432303.1|CPIP
OG0014769	LOC118503553|XP_035892850.1|ASTE	LOC120412559|XP_039428996.1|CPIP
OG0014772	LOC118503989|XP_035893830.1|ASTE	LOC120418462|XP_039436829.1|CPIP
OG0014773	LOC118511317|XP_035910123.1|ASTE, LOC118511310|XP_035910116.1|ASTE	LOC120425277|XP_039445662.1|CPIP
OG0014775	LOC118506054|XP_035898590.1|ASTE	LOC120414883|XP_039432140.1|CPIP
OG0014776	LOC118509902|XP_035907054.1|ASTE	LOC120415225|XP_039432614.1|CPIP
OG0014777	LOC118505975|XP_035898416.1|ASTE	LOC120426478|XP_039447176.1|CPIP
OG0014778	LOC118508188|XP_035903642.1|ASTE	LOC120423262|XP_039442930.1|CPIP
OG0014782	LOC118503537|XP_035892829.1|ASTE	LOC120428143|XP_039449062.1|CPIP
OG0014788	LOC118504077|XP_035894033.1|ASTE	LOC120422962|XP_039442485.1|CPIP
OG0014789	LOC118504076|XP_035894031.1|ASTE	LOC120422955|XP_039442473.1|CPIP
OG0014791	LOC118504143|XP_035894134.1|ASTE	LOC120415215|XP_039432607.1|CPIP
OG0014793	LOC118512319|XP_035912471.1|ASTE	LOC120412744|XP_039429270.1|CPIP
OG0014794	LOC118512328|XP_035912495.1|ASTE	LOC120412751|XP_039429278.1|CPIP
OG0014796	LOC118505984|XP_035898439.1|ASTE	LOC120415369|XP_039432821.1|CPIP
OG0014798	LOC118503885|XP_035893535.1|ASTE	LOC120415359|XP_039432784.1|CPIP
OG0014800	LOC118508132|XP_035903531.1|ASTE	LOC120415379|XP_039432837.1|CPIP
OG0014801	LOC118508451|XP_035904146.1|ASTE	LOC120415868|XP_039433438.1|CPIP
OG0014802	LOC118517601|XP_035919783.1|ASTE	LOC120414841|XP_039432099.1|CPIP
OG0014803	LOC118504842|XP_035895741.1|ASTE	LOC120432658|XP_039453836.1|CPIP
OG0014804	LOC118517517|XP_035919635.1|ASTE	LOC120432639|XP_039453816.1|CPIP
OG0014805	LOC118506101|XP_035898679.1|ASTE	LOC120412328|XP_039428663.1|CPIP
OG0014806	LOC118506278|XP_035899088.1|ASTE	LOC120425243|XP_039445610.1|CPIP
OG0014807	LOC118507934|XP_035903131.1|ASTE	LOC120425242|XP_039445609.1|CPIP
OG0014808	LOC118517662|XP_035919931.1|ASTE	LOC120425967|XP_039446553.1|CPIP
OG0014810	LOC118508257|XP_035903770.1|ASTE	LOC120416852|XP_039434676.1|CPIP
OG0014811	LOC118516553|XP_035918394.1|ASTE	LOC120416863|XP_039434694.1|CPIP
OG0014813	LOC118507456|XP_035901838.1|ASTE	LOC120423493|XP_039443263.1|CPIP
OG0014816	LOC118505818|XP_035898057.1|ASTE	LOC120418189|XP_039436426.1|CPIP
OG0014818	LOC118505878|XP_035898200.1|ASTE	LOC120417001|XP_039434877.1|CPIP
OG0014820	LOC118504888|XP_035895839.1|ASTE	LOC120421849|XP_039441071.1|CPIP
OG0014822	LOC118503879|XP_035893525.1|ASTE	LOC120415187|XP_039432579.1|CPIP
OG0014824	LOC118503723|XP_035893217.1|ASTE	LOC120430089|XP_039451110.1|CPIP
OG0014825	LOC118506113|XP_035898709.1|ASTE	LOC120421844|XP_039441065.1|CPIP
OG0014827	LOC118503669|XP_035893098.1|ASTE	LOC120432546|XP_039453706.1|CPIP
OG0014828	LOC118511298|XP_035910100.1|ASTE	LOC120421557|XP_039440717.1|CPIP
OG0014830	LOC118508048|XP_035903393.1|ASTE	LOC120423738|XP_039443583.1|CPIP
OG0014831	LOC118503789|XP_035893360.1|ASTE	LOC120427873|XP_039448737.1|CPIP
OG0014832	LOC118503768|XP_035893330.1|ASTE	LOC120428926|XP_039450001.1|CPIP
OG0014833	LOC118503412|XP_035892533.1|ASTE	LOC120423889|XP_039443798.1|CPIP
OG0014834	LOC118506218|XP_035898942.1|ASTE	LOC120423693|XP_039443523.1|CPIP
OG0014835	LOC118504651|XP_035895310.1|ASTE	LOC120423718|XP_039443556.1|CPIP
OG0014836	LOC118506483|XP_035900002.1|ASTE	LOC120430551|XP_039451599.1|CPIP
OG0014838	LOC118502647|XP_035890989.1|ASTE	LOC120413015|XP_039429601.1|CPIP
OG0014840	LOC118505748|XP_035897849.1|ASTE	LOC120423221|XP_039442864.1|CPIP
OG0014841	LOC118505751|XP_035897856.1|ASTE, LOC118517023|XP_035918775.1|ASTE	LOC120423210|XP_039442848.1|CPIP
OG0014844	LOC118506190|XP_035898874.1|ASTE	LOC120422491|XP_039441883.1|CPIP
OG0014845	LOC118503371|XP_035892458.1|ASTE	LOC120432143|XP_039453209.1|CPIP
OG0014847	LOC118511790|XP_035911210.1|ASTE	LOC120418788|XP_039437201.1|CPIP
OG0014849	LOC118505927|XP_035898320.1|ASTE	LOC120425281|XP_039445666.1|CPIP
OG0014851	LOC118507093|XP_035900976.1|ASTE	LOC120413527|XP_039430333.1|CPIP, LOC120413528|XP_039430334.1|CPIP, LOC120420552|XP_039439554.1|CPIP
OG0014852	LOC118508797|XP_035904408.1|ASTE, LOC118508796|XP_035904407.1|ASTE	LOC120430772|XP_039451816.1|CPIP, LOC120422428|XP_039441779.1|CPIP
OG0014854	LOC118508919|XP_035904675.1|ASTE, LOC118517009|XP_035918744.1|ASTE	LOC120429773|XP_039450764.1|CPIP
OG0014856	LOC118511508|XP_035910574.1|ASTE	LOC120426927|XP_039447669.1|CPIP, LOC120426926|XP_039447668.1|CPIP
OG0014857	LOC118514606|XP_035917495.1|ASTE	LOC120415742|XP_039433277.1|CPIP
OG0014858	LOC118509378|XP_035905812.1|ASTE, LOC118517320|XP_035919193.1|ASTE	LOC120421913|XP_039441148.1|CPIP
OG0014910	LOC118504034|XP_035893911.1|ASTE	LOC120417567|XP_039435597.1|CPIP
OG0014935	LOC118510058|XP_035907340.1|ASTE	LOC120427861|XP_039448713.1|CPIP, LOC120427865|XP_039448725.1|CPIP
OG0015292	LOC118505605|XP_035897529.1|ASTE	LOC120431011|XP_039452101.1|CPIP
OG0015294	LOC118505953|XP_035898380.1|ASTE	LOC120431711|XP_039452768.1|CPIP
OG0015295	LOC118508461|XP_035904158.1|ASTE	LOC120431940|XP_039453015.1|CPIP
OG0015298	LOC118507528|XP_035901987.1|ASTE	LOC120428669|XP_039449653.1|CPIP
OG0015300	LOC118502851|XP_035891446.1|ASTE	LOC120422587|XP_039442008.1|CPIP
OG0015305	LOC118505550|XP_035897395.1|ASTE	LOC120422552|XP_039441961.1|CPIP
OG0015308	LOC118503036|XP_035891762.1|ASTE	LOC120416309|XP_039433968.1|CPIP
OG0015318	LOC118502849|XP_035891443.1|ASTE	LOC120414283|XP_039431346.1|CPIP
OG0015324	LOC118503123|XP_035891970.1|ASTE	LOC120428274|XP_039449200.1|CPIP
OG0015325	LOC118502593|XP_035890840.1|ASTE	LOC120423576|XP_039443369.1|CPIP
OG0015326	LOC118502899|XP_035891514.1|ASTE	LOC120423568|XP_039443355.1|CPIP
OG0015327	LOC118507737|XP_035902601.1|ASTE	LOC120417095|XP_039435007.1|CPIP
OG0015333	LOC118512191|XP_035912177.1|ASTE	LOC120421766|XP_039440971.1|CPIP
OG0015339	LOC118509021|XP_035904941.1|ASTE	LOC120417398|XP_039435361.1|CPIP
OG0015350	LOC118509651|XP_035906488.1|ASTE	LOC120417399|XP_039435363.1|CPIP
OG0015356	LOC118510272|XP_035907767.1|ASTE	LOC120431374|XP_039452439.1|CPIP
OG0015358	LOC118514334|XP_035917036.1|ASTE	LOC120412908|XP_039429478.1|CPIP
OG0015360	LOC118512850|XP_035913810.1|ASTE	LOC120419987|XP_039438799.1|CPIP
OG0015369	LOC118513294|XP_035914761.1|ASTE	LOC120421665|XP_039440830.1|CPIP
OG0015377	LOC118509401|XP_035905855.1|ASTE	LOC120418664|XP_039437048.1|CPIP
OG0015389	LOC118511055|XP_035909549.1|ASTE	LOC120418305|XP_039436568.1|CPIP
OG0015392	LOC118511098|XP_035909707.1|ASTE	LOC120420065|XP_039438921.1|CPIP
OG0015400	LOC118509069|XP_035905084.1|ASTE	LOC120420827|XP_039439883.1|CPIP
OG0015403	LOC118512450|XP_035912808.1|ASTE	LOC120419749|XP_039438495.1|CPIP
OG0015406	LOC118509152|XP_035905269.1|ASTE	LOC120421949|XP_039441193.1|CPIP
OG0015419	LOC118514640|XP_035917556.1|ASTE	LOC120418601|XP_039436978.1|CPIP
OG0015436	LOC118511702|XP_035911006.1|ASTE	LOC120421292|XP_039440417.1|CPIP
OG0015445	LOC118511224|XP_035909939.1|ASTE	LOC120423986|XP_039443917.1|CPIP
OG0015451	LOC118505640|XP_035897608.1|ASTE	LOC120416152|XP_039433764.1|CPIP
OG0015452	LOC118505637|XP_035897605.1|ASTE	LOC120416185|XP_039433802.1|CPIP
OG0015453	LOC118517525|XP_035919647.1|ASTE	LOC120416163|XP_039433778.1|CPIP
OG0015454	LOC118517538|XP_035919666.1|ASTE	LOC120416169|XP_039433788.1|CPIP
OG0015456	LOC118505683|XP_035897710.1|ASTE	LOC120424062|XP_039444018.1|CPIP
OG0015461	LOC118506765|XP_035900254.1|ASTE	LOC120413662|XP_039430518.1|CPIP
OG0015462	LOC118504577|XP_035895117.1|ASTE	LOC120429614|XP_039450578.1|CPIP
