Orthogroup	ASTE.longest_only	DGUA.longest_only
OG0006120	LOC118508156|XP_035903589.1|ASTE	LOC117592575|XP_034142351.1|DGUA
OG0006121	LOC118504190|XP_035894258.1|ASTE	LOC117589264|XP_034136934.1|DGUA
OG0006122	LOC118504195|XP_035894263.1|ASTE	LOC117590579|XP_034139215.1|DGUA
OG0006123	LOC118504197|XP_035894269.1|ASTE	LOC117587220|XP_034133675.1|DGUA
OG0006124	LOC118504198|XP_035894270.1|ASTE	LOC117585272|XP_034130585.1|DGUA
OG0006125	LOC118503080|XP_035891855.1|ASTE	LOC117579244|XP_034120920.1|DGUA
OG0006126	LOC118503344|XP_035892406.1|ASTE	LOC117580305|XP_034122686.1|DGUA
OG0006127	LOC118503337|XP_035892395.1|ASTE	LOC117579423|XP_034121194.1|DGUA
OG0006128	LOC118503362|XP_035892448.1|ASTE	LOC117591258|XP_034140335.1|DGUA
OG0006129	LOC118503351|XP_035892427.1|ASTE	LOC117579286|XP_034120978.1|DGUA
OG0006130	LOC118503843|XP_035893445.1|ASTE	LOC117591239|XP_034140306.1|DGUA
OG0006131	LOC118503832|XP_035893431.1|ASTE	LOC117591279|XP_034140369.1|DGUA
OG0006132	LOC118504097|XP_035894073.1|ASTE	LOC117591270|XP_034140356.1|DGUA
OG0006133	LOC118503822|XP_035893416.1|ASTE	LOC117591240|XP_034140307.1|DGUA
OG0006134	LOC118503821|XP_035893415.1|ASTE	LOC117580486|XP_034122959.1|DGUA
OG0006135	LOC118503798|XP_035893384.1|ASTE	LOC117591242|XP_034140311.1|DGUA
OG0006136	LOC118503792|XP_035893365.1|ASTE	LOC117579245|XP_034120923.1|DGUA
OG0006137	LOC118508403|XP_035904057.1|ASTE	LOC117579410|XP_034121180.1|DGUA
OG0006138	LOC118503599|XP_035892945.1|ASTE	LOC117581652|XP_034124923.1|DGUA
OG0006139	LOC118506128|XP_035898755.1|ASTE	LOC117592044|XP_034141418.1|DGUA
OG0006140	LOC118506124|XP_035898743.1|ASTE	LOC117592189|XP_034141682.1|DGUA
OG0006141	LOC118503107|XP_035891938.1|ASTE	LOC117586473|XP_034132474.1|DGUA
OG0006142	LOC118504791|XP_035895653.1|ASTE	LOC117580322|XP_034122709.1|DGUA
OG0006143	LOC118508110|XP_035903497.1|ASTE	LOC117579075|XP_034120672.1|DGUA
OG0006144	LOC118508105|XP_035903491.1|ASTE	LOC117579773|XP_034121720.1|DGUA
OG0006145	LOC118508114|XP_035903500.1|ASTE	LOC117579611|XP_034121437.1|DGUA
OG0006146	LOC118508113|XP_035903499.1|ASTE	LOC117588119|XP_034135086.1|DGUA
OG0006147	LOC118503764|XP_035893321.1|ASTE	LOC117582736|XP_034126557.1|DGUA
OG0006148	LOC118503750|XP_035893294.1|ASTE	LOC117586826|XP_034132997.1|DGUA
OG0006149	LOC118503753|XP_035893297.1|ASTE	LOC117579421|XP_034121192.1|DGUA
OG0006150	LOC118503747|XP_035893290.1|ASTE	LOC117579418|XP_034121188.1|DGUA
OG0006151	LOC118503745|XP_035893280.1|ASTE	LOC117587847|XP_034134705.1|DGUA
OG0006152	LOC118504659|XP_035895334.1|ASTE	LOC117585672|XP_034131161.1|DGUA
OG0006153	LOC118506547|XP_035899732.1|ASTE	LOC117580583|XP_034123083.1|DGUA
OG0006155	LOC118502485|XP_035890610.1|ASTE	LOC117583771|XP_034128215.1|DGUA
OG0006156	LOC118505088|XP_035896272.1|ASTE	LOC117586597|XP_034132668.1|DGUA
OG0006158	LOC118510861|XP_035909093.1|ASTE	LOC117580147|XP_034122347.1|DGUA
OG0006159	LOC118503733|XP_035893241.1|ASTE	LOC117579632|XP_034121495.1|DGUA
OG0006160	LOC118506344|XP_035899221.1|ASTE	LOC117590115|XP_034138360.1|DGUA
OG0006161	LOC118509657|XP_035906510.1|ASTE	LOC117591031|XP_034140023.1|DGUA
OG0006162	LOC118509372|XP_035905797.1|ASTE, LOC118517331|XP_035919206.1|ASTE	LOC117590644|XP_034139376.1|DGUA
OG0006163	LOC118512637|XP_035913226.1|ASTE	LOC117583608|XP_034127930.1|DGUA
OG0006181	LOC118510457|XP_035908181.1|ASTE	LOC117589658|XP_034137684.1|DGUA
OG0006182	LOC118510466|XP_035908215.1|ASTE	LOC117583380|XP_034127555.1|DGUA
OG0006183	LOC118504962|XP_035895981.1|ASTE	LOC117589666|XP_034137696.1|DGUA
OG0006184	LOC118517389|XP_035919336.1|ASTE	LOC117585397|XP_034130752.1|DGUA
OG0006185	LOC118511262|XP_035910026.1|ASTE	LOC117589624|XP_034137602.1|DGUA
OG0006186	LOC118507320|XP_035901604.1|ASTE	LOC117585405|XP_034130765.1|DGUA
OG0006187	LOC118511264|XP_035910028.1|ASTE	LOC117591469|XP_034140644.1|DGUA
OG0006188	LOC118505395|XP_035897012.1|ASTE	LOC117588330|XP_034135427.1|DGUA
OG0006189	LOC118514401|XP_035917174.1|ASTE, LOC118505416|XP_035897065.1|ASTE	LOC117588331|XP_034135433.1|DGUA
OG0006190	LOC118510292|XP_035907810.1|ASTE	LOC117582896|XP_034126880.1|DGUA
OG0006191	LOC118507523|XP_035901981.1|ASTE	LOC117583654|XP_034128002.1|DGUA
OG0006192	LOC118508051|XP_035903401.1|ASTE	LOC117580850|XP_034123487.1|DGUA
OG0006193	LOC118505169|XP_035896478.1|ASTE	LOC117590342|XP_034138732.1|DGUA
OG0006194	LOC118516550|XP_035918392.1|ASTE	LOC117588784|XP_034136177.1|DGUA
OG0006195	LOC118511117|XP_035909738.1|ASTE	LOC117581194|XP_034124047.1|DGUA
OG0006196	LOC118516756|XP_035918568.1|ASTE	LOC117585800|XP_034131396.1|DGUA
OG0006197	LOC118509676|XP_035906592.1|ASTE	LOC117590683|XP_034139470.1|DGUA
OG0006198	LOC118507132|XP_035901061.1|ASTE	LOC117581401|XP_034124434.1|DGUA
OG0006199	LOC118507096|XP_035900984.1|ASTE	LOC117583569|XP_034127836.1|DGUA
OG0006200	LOC118509460|XP_035905977.1|ASTE	LOC117583301|XP_034127433.1|DGUA
OG0006201	LOC118506952|XP_035900668.1|ASTE	LOC117588569|XP_034135851.1|DGUA
OG0006202	LOC118506932|XP_035900645.1|ASTE	LOC117588568|XP_034135849.1|DGUA
OG0006203	LOC118507395|XP_035901745.1|ASTE	LOC117581349|XP_034124370.1|DGUA
OG0006204	LOC118512712|XP_035913441.1|ASTE	LOC117583809|XP_034128280.1|DGUA
OG0006205	LOC118511421|XP_035910399.1|ASTE	LOC117588335|XP_034135436.1|DGUA
OG0006206	LOC118517496|XP_035919586.1|ASTE	LOC117588804|XP_034136210.1|DGUA
OG0006207	LOC118505296|XP_035896800.1|ASTE	LOC117584478|XP_034129294.1|DGUA
OG0006208	LOC118505276|XP_035896742.1|ASTE	LOC117588988|XP_034136476.1|DGUA
OG0006209	LOC118514543|XP_035917423.1|ASTE	LOC117590984|XP_034139950.1|DGUA
OG0006210	LOC118505477|XP_035897187.1|ASTE	LOC117590376|XP_034138811.1|DGUA
OG0006211	LOC118512034|XP_035911724.1|ASTE	LOC117584569|XP_034129427.1|DGUA
OG0006212	LOC118511654|XP_035910891.1|ASTE	LOC117584568|XP_034129426.1|DGUA
OG0006214	LOC118505724|XP_035897801.1|ASTE	LOC117591039|XP_034140025.1|DGUA
OG0006215	LOC118510787|XP_035908987.1|ASTE	LOC117581108|XP_034123903.1|DGUA
OG0006217	LOC118517382|XP_035919315.1|ASTE	LOC117591445|XP_034140601.1|DGUA
OG0006218	LOC118516488|XP_035918314.1|ASTE	LOC117584089|XP_034128728.1|DGUA
OG0006219	LOC118515721|XP_035917946.1|ASTE	LOC117588796|XP_034136199.1|DGUA
OG0006220	LOC118507166|XP_035901123.1|ASTE	LOC117579479|XP_034121265.1|DGUA
OG0006221	LOC118517486|XP_035919574.1|ASTE	LOC117582726|XP_034126543.1|DGUA
OG0006222	LOC118517495|XP_035919585.1|ASTE	LOC117582730|XP_034126548.1|DGUA
OG0006223	LOC118517507|XP_035919622.1|ASTE	LOC117588583|XP_034135880.1|DGUA
OG0006224	LOC118516663|XP_035918521.1|ASTE	LOC117588337|XP_034135437.1|DGUA
OG0006225	LOC118506528|XP_035899684.1|ASTE	LOC117581489|XP_034124625.1|DGUA
OG0006226	LOC118508996|XP_035904892.1|ASTE	LOC117578633|XP_034120130.1|DGUA
OG0006227	LOC118511740|XP_035911126.1|ASTE	LOC117581555|XP_034124778.1|DGUA
OG0006228	LOC118505405|XP_035897049.1|ASTE	LOC117590636|XP_034139359.1|DGUA
OG0006229	LOC118508987|XP_035904878.1|ASTE	LOC117590597|XP_034139249.1|DGUA
OG0006230	LOC118509041|XP_035905010.1|ASTE	LOC117591053|XP_034140042.1|DGUA
OG0006231	LOC118509090|XP_035905128.1|ASTE	LOC117590878|XP_034139789.1|DGUA
OG0006232	LOC118509106|XP_035905169.1|ASTE	LOC117588381|XP_034135495.1|DGUA
OG0006233	LOC118509156|XP_035905285.1|ASTE	LOC117588800|XP_034136205.1|DGUA
OG0006234	LOC118516617|XP_035918485.1|ASTE	LOC117590315|XP_034138695.1|DGUA
OG0006235	LOC118516410|XP_035918169.1|ASTE	LOC117590329|XP_034138714.1|DGUA
OG0006237	LOC118506102|XP_035898680.1|ASTE	LOC117588338|XP_034135438.1|DGUA
OG0006238	LOC118510893|XP_035909174.1|ASTE	LOC117590361|XP_034138793.1|DGUA
OG0006239	LOC118503930|XP_035893669.1|ASTE	LOC117591186|XP_034140208.1|DGUA
OG0006240	LOC118503860|XP_035893483.1|ASTE	LOC117585836|XP_034131468.1|DGUA
OG0006241	LOC118516610|XP_035918480.1|ASTE	LOC117590307|XP_034138685.1|DGUA
OG0006242	LOC118505305|XP_035896829.1|ASTE	LOC117581099|XP_034123879.1|DGUA
OG0006243	LOC118505208|XP_035896612.1|ASTE	LOC117589728|XP_034137791.1|DGUA
OG0006244	LOC118510186|XP_035907604.1|ASTE	LOC117582804|XP_034126725.1|DGUA
OG0006246	LOC118503632|XP_035893025.1|ASTE	LOC117590413|XP_034138903.1|DGUA
OG0006247	LOC118503605|XP_035892978.1|ASTE	LOC117580711|XP_034123265.1|DGUA
OG0006248	LOC118517268|XP_035919138.1|ASTE	LOC117589748|XP_034137820.1|DGUA
OG0006249	LOC118505577|XP_035897429.1|ASTE	LOC117582654|XP_034126447.1|DGUA
OG0006250	LOC118503321|XP_035892359.1|ASTE	LOC117581301|XP_034124231.1|DGUA
OG0006251	LOC118504185|XP_035894241.1|ASTE	LOC117583564|XP_034127823.1|DGUA
OG0006252	LOC118504147|XP_035894158.1|ASTE	LOC117583563|XP_034127822.1|DGUA
OG0006253	LOC118503297|XP_035892294.1|ASTE	LOC117590461|XP_034138989.1|DGUA
OG0006254	LOC118510515|XP_035908331.1|ASTE	LOC117588769|XP_034136141.1|DGUA
OG0006255	LOC118512408|XP_035912696.1|ASTE	LOC117585639|XP_034131115.1|DGUA
OG0006256	LOC118517232|XP_035919105.1|ASTE	LOC117590314|XP_034138693.1|DGUA
OG0006257	LOC118517286|XP_035919160.1|ASTE	LOC117581509|XP_034124676.1|DGUA
OG0006258	LOC118517220|XP_035919101.1|ASTE	LOC117590978|XP_034139942.1|DGUA
OG0006259	LOC118502915|XP_035891538.1|ASTE	LOC117589905|XP_034138068.1|DGUA
OG0006260	LOC118502982|XP_035891660.1|ASTE	LOC117588439|XP_034135611.1|DGUA
OG0006261	LOC118512106|XP_035911971.1|ASTE	LOC117584829|XP_034129847.1|DGUA
OG0006262	LOC118506927|XP_035900619.1|ASTE	LOC117581283|XP_034124195.1|DGUA
OG0006263	LOC118506478|XP_035899551.1|ASTE	LOC117591163|XP_034140175.1|DGUA
OG0006264	LOC118507809|XP_035902765.1|ASTE	LOC117591500|XP_034140688.1|DGUA
OG0006265	LOC118509916|XP_035907106.1|ASTE	LOC117579952|XP_034122014.1|DGUA
OG0006266	LOC118510939|XP_035909269.1|ASTE	LOC117591504|XP_034140691.1|DGUA, LOC117591499|XP_034140685.1|DGUA
OG0006267	LOC118509287|XP_035905587.1|ASTE	LOC117588359|XP_034135463.1|DGUA
OG0006268	LOC118503890|XP_035893558.1|ASTE	LOC117592315|XP_034141883.1|DGUA
OG0006269	LOC118511532|XP_035910618.1|ASTE	LOC117583572|XP_034127841.1|DGUA
OG0006270	LOC118509845|XP_035906939.1|ASTE	LOC117581296|XP_034124227.1|DGUA
OG0006271	LOC118504563|XP_035895065.1|ASTE	LOC117589531|XP_034137416.1|DGUA
OG0006272	LOC118516435|XP_035918208.1|ASTE, LOC118512290|XP_035912410.1|ASTE	LOC117581554|XP_034124776.1|DGUA
OG0006273	LOC118508170|XP_035903612.1|ASTE	LOC117578492|XP_034119916.1|DGUA
OG0006275	LOC118506078|XP_035898648.1|ASTE	LOC117588283|XP_034135351.1|DGUA
OG0006276	LOC118504482|XP_035894892.1|ASTE	LOC117586965|XP_034133229.1|DGUA
OG0006277	LOC118511416|XP_035910387.1|ASTE	LOC117583207|XP_034127303.1|DGUA
OG0006278	LOC118506084|XP_035898660.1|ASTE	LOC117581478|XP_034124609.1|DGUA
OG0006279	LOC118510088|XP_035907398.1|ASTE	LOC117590400|XP_034138886.1|DGUA
OG0006280	LOC118507044|XP_035900897.1|ASTE	LOC117580632|XP_034123110.1|DGUA
OG0006281	LOC118507036|XP_035900883.1|ASTE	LOC117580631|XP_034123107.1|DGUA
OG0006282	LOC118513766|XP_035915835.1|ASTE	LOC117580672|XP_034123177.1|DGUA
OG0006283	LOC118505773|XP_035897939.1|ASTE	LOC117585290|XP_034130608.1|DGUA
OG0006284	LOC118509455|XP_035905968.1|ASTE	LOC117588949|XP_034136422.1|DGUA
OG0006285	LOC118511887|XP_035911411.1|ASTE	LOC117590107|XP_034138346.1|DGUA
OG0006286	LOC118511841|XP_035911281.1|ASTE	LOC117589492|XP_034137349.1|DGUA
OG0006287	LOC118517459|XP_035919514.1|ASTE	LOC117590336|XP_034138722.1|DGUA
OG0006288	LOC118517461|XP_035919516.1|ASTE	LOC117583348|XP_034127508.1|DGUA
OG0006289	LOC118507945|XP_035903163.1|ASTE	LOC117589768|XP_034137854.1|DGUA
OG0006290	LOC118505805|XP_035898042.1|ASTE	LOC117590216|XP_034138568.1|DGUA
OG0006291	LOC118507612|XP_035902647.1|ASTE	LOC117584357|XP_034129085.1|DGUA
OG0006292	LOC118509948|XP_035907176.1|ASTE	LOC117581461|XP_034124570.1|DGUA
OG0006293	LOC118511073|XP_035909628.1|ASTE	LOC117587095|XP_034133464.1|DGUA
OG0006294	LOC118511427|XP_035910413.1|ASTE	LOC117590337|XP_034138723.1|DGUA
OG0006295	LOC118506125|XP_035898752.1|ASTE	LOC117581186|XP_034124026.1|DGUA
OG0006296	LOC118502989|XP_035891688.1|ASTE	LOC117590447|XP_034138958.1|DGUA
OG0006297	LOC118509174|XP_035905367.1|ASTE	LOC117581423|XP_034124480.1|DGUA
OG0006299	LOC118509231|XP_035905435.1|ASTE	LOC117580893|XP_034123536.1|DGUA
OG0006300	LOC118510848|XP_035909076.1|ASTE	LOC117588290|XP_034135360.1|DGUA
OG0006301	LOC118503858|XP_035893468.1|ASTE	LOC117581436|XP_034124526.1|DGUA
OG0006302	LOC118508767|XP_035904404.1|ASTE	LOC117591353|XP_034140471.1|DGUA
OG0006303	LOC118511147|XP_035909768.1|ASTE	LOC117592528|XP_034142281.1|DGUA
OG0006305	LOC118507674|XP_035902361.1|ASTE	LOC117583459|XP_034127650.1|DGUA
OG0006306	LOC118507576|XP_035902125.1|ASTE	LOC117585546|XP_034130956.1|DGUA
OG0006309	LOC118517482|XP_035919556.1|ASTE	LOC117590944|XP_034139878.1|DGUA
OG0006311	LOC118504534|XP_035894989.1|ASTE	LOC117581387|XP_034124419.1|DGUA
OG0006312	LOC118504498|XP_035894918.1|ASTE	LOC117581386|XP_034124418.1|DGUA
OG0006313	LOC118504318|XP_035894541.1|ASTE	LOC117591489|XP_034140668.1|DGUA
OG0006314	LOC118503485|XP_035892684.1|ASTE	LOC117588543|XP_034135814.1|DGUA
OG0006315	LOC118517500|XP_035919604.1|ASTE	LOC117582798|XP_034126715.1|DGUA
OG0006316	LOC118517278|XP_035919147.1|ASTE	LOC117580840|XP_034123471.1|DGUA
OG0006317	LOC118506402|XP_035899360.1|ASTE	LOC117580947|XP_034123622.1|DGUA
OG0006318	LOC118507915|XP_035903151.1|ASTE	LOC117590234|XP_034138595.1|DGUA
OG0006319	LOC118507981|XP_035903234.1|ASTE	LOC117578635|XP_034120132.1|DGUA
OG0006320	LOC118507848|XP_035902877.1|ASTE	LOC117580784|XP_034123370.1|DGUA
OG0006321	LOC118504681|XP_035895387.1|ASTE	LOC117590409|XP_034138898.1|DGUA
OG0006322	LOC118504222|XP_035894330.1|ASTE	LOC117590317|XP_034138698.1|DGUA
OG0006323	LOC118513798|XP_035915882.1|ASTE	LOC117588806|XP_034136213.1|DGUA
OG0006324	LOC118507445|XP_035901827.1|ASTE	LOC117581091|XP_034123868.1|DGUA
OG0006325	LOC118517412|XP_035919406.1|ASTE	LOC117589762|XP_034137840.1|DGUA
OG0006326	LOC118511347|XP_035910194.1|ASTE	LOC117591230|XP_034140295.1|DGUA
OG0006327	LOC118506801|XP_035900327.1|ASTE	LOC117582843|XP_034126788.1|DGUA
OG0006328	LOC118507483|XP_035901893.1|ASTE	LOC117585630|XP_034131096.1|DGUA
OG0006329	LOC118510450|XP_035908151.1|ASTE	LOC117581452|XP_034124553.1|DGUA
OG0006330	LOC118503718|XP_035893188.1|ASTE	LOC117583566|XP_034127826.1|DGUA
OG0006331	LOC118513859|XP_035916053.1|ASTE	LOC117581350|XP_034124373.1|DGUA
OG0006332	LOC118503712|XP_035893172.1|ASTE	LOC117581457|XP_034124560.1|DGUA
OG0006333	LOC118503693|XP_035893136.1|ASTE	LOC117588518|XP_034135739.1|DGUA
OG0006334	LOC118517385|XP_035919323.1|ASTE	LOC117581187|XP_034124027.1|DGUA
OG0006335	LOC118502675|XP_035891063.1|ASTE	LOC117583415|XP_034127597.1|DGUA
OG0006336	LOC118504232|XP_035894349.1|ASTE	LOC117590959|XP_034139902.1|DGUA
OG0006337	LOC118505047|XP_035896206.1|ASTE	LOC117588647|XP_034135971.1|DGUA
OG0006338	LOC118502836|XP_035891410.1|ASTE	LOC117590093|XP_034138326.1|DGUA
OG0006339	LOC118507704|XP_035902474.1|ASTE	LOC117588446|XP_034135620.1|DGUA
OG0006340	LOC118508045|XP_035903356.1|ASTE	LOC117581609|XP_034124862.1|DGUA
OG0006341	LOC118507857|XP_035902911.1|ASTE	LOC117580783|XP_034123369.1|DGUA
OG0006342	LOC118507633|XP_035902254.1|ASTE	LOC117581070|XP_034123836.1|DGUA
OG0006343	LOC118507617|XP_035902230.1|ASTE	LOC117580863|XP_034123503.1|DGUA
OG0006345	LOC118517395|XP_035919350.1|ASTE	LOC117583650|XP_034127995.1|DGUA
OG0006346	LOC118503271|XP_035892238.1|ASTE	LOC117582959|XP_034126961.1|DGUA
OG0006347	LOC118517425|XP_035919432.1|ASTE	LOC117585264|XP_034130570.1|DGUA
OG0006348	LOC118517504|XP_035919612.1|ASTE	LOC117590279|XP_034138654.1|DGUA
OG0006349	LOC118515568|XP_035917933.1|ASTE	LOC117591481|XP_034140657.1|DGUA
OG0006350	LOC118506409|XP_035899382.1|ASTE	LOC117585498|XP_034130888.1|DGUA
OG0006351	LOC118506099|XP_035898681.1|ASTE	LOC117580681|XP_034123191.1|DGUA
OG0006352	LOC118517499|XP_035919603.1|ASTE	LOC117591800|XP_034141000.1|DGUA
OG0006353	LOC118517471|XP_035919536.1|ASTE	LOC117591455|XP_034140615.1|DGUA
OG0006354	LOC118517473|XP_035919538.1|ASTE	LOC117585642|XP_034131118.1|DGUA
OG0006355	LOC118515758|XP_035917952.1|ASTE	LOC117581067|XP_034123833.1|DGUA
OG0006356	LOC118512389|XP_035912654.1|ASTE	LOC117591176|XP_034140192.1|DGUA
OG0006357	LOC118507457|XP_035901844.1|ASTE	LOC117581160|XP_034123985.1|DGUA
OG0006358	LOC118503964|XP_035893773.1|ASTE	LOC117580168|XP_034122381.1|DGUA
OG0006359	LOC118503952|XP_035893734.1|ASTE	LOC117589930|XP_034138105.1|DGUA
OG0006360	LOC118503959|XP_035893747.1|ASTE	LOC117588622|XP_034135927.1|DGUA
OG0006361	LOC118506852|XP_035900474.1|ASTE	LOC117586581|XP_034132640.1|DGUA
OG0006362	LOC118507805|XP_035902761.1|ASTE	LOC117581383|XP_034124412.1|DGUA
OG0006364	LOC118502910|XP_035891526.1|ASTE	LOC117584720|XP_034129664.1|DGUA
OG0006365	LOC118504883|XP_035895836.1|ASTE	LOC117588616|XP_034135917.1|DGUA
OG0006366	LOC118504856|XP_035895775.1|ASTE	LOC117588315|XP_034135399.1|DGUA
OG0006367	LOC118503247|XP_035892163.1|ASTE	LOC117588598|XP_034135893.1|DGUA
OG0006368	LOC118502632|XP_035890929.1|ASTE	LOC117583271|XP_034127388.1|DGUA
OG0006369	LOC118502358|XP_035890460.1|ASTE	LOC117582987|XP_034127027.1|DGUA
OG0006370	LOC118506825|XP_035900414.1|ASTE	LOC117588727|XP_034136088.1|DGUA
OG0006371	LOC118506397|XP_035899346.1|ASTE	LOC117583367|XP_034127539.1|DGUA
OG0006372	LOC118517375|XP_035919287.1|ASTE	LOC117583721|XP_034128121.1|DGUA
OG0006373	LOC118506611|XP_035899874.1|ASTE	LOC117581159|XP_034123983.1|DGUA
OG0006374	LOC118517361|XP_035919271.1|ASTE	LOC117590517|XP_034139118.1|DGUA
OG0006375	LOC118510430|XP_035908102.1|ASTE	LOC117581636|XP_034124895.1|DGUA
OG0006376	LOC118504443|XP_035894817.1|ASTE	LOC117581474|XP_034124602.1|DGUA
OG0006377	LOC118507989|XP_035903253.1|ASTE	LOC117581254|XP_034124150.1|DGUA
OG0006378	LOC118504822|XP_035895724.1|ASTE	LOC117585841|XP_034131474.1|DGUA
OG0006379	LOC118503456|XP_035892624.1|ASTE	LOC117581017|XP_034123733.1|DGUA
OG0006380	LOC118510639|XP_035909033.1|ASTE	LOC117591008|XP_034139984.1|DGUA
OG0006381	LOC118511686|XP_035910961.1|ASTE	LOC117590338|XP_034138727.1|DGUA
OG0006382	LOC118504146|XP_035894142.1|ASTE	LOC117591056|XP_034140047.1|DGUA
OG0006383	LOC118504051|XP_035893961.1|ASTE	LOC117580697|XP_034123213.1|DGUA
OG0006384	LOC118504168|XP_035894205.1|ASTE	LOC117581213|XP_034124081.1|DGUA
OG0006385	LOC118504375|XP_035894675.1|ASTE	LOC117585628|XP_034131085.1|DGUA
OG0006386	LOC118506337|XP_035899210.1|ASTE	LOC117584304|XP_034129021.1|DGUA
OG0006387	LOC118505050|XP_035896220.1|ASTE	LOC117583453|XP_034127644.1|DGUA
OG0006388	LOC118510413|XP_035908075.1|ASTE	LOC117581183|XP_034124017.1|DGUA
OG0006389	LOC118510610|XP_035908520.1|ASTE	LOC117580847|XP_034123484.1|DGUA
OG0006392	LOC118517606|XP_035919796.1|ASTE	LOC117591152|XP_034140155.1|DGUA
OG0006393	LOC118508111|XP_035903498.1|ASTE	LOC117584377|XP_034129111.1|DGUA
OG0006394	LOC118504551|XP_035895052.1|ASTE	LOC117582827|XP_034126770.1|DGUA
OG0006395	LOC118502664|XP_035891020.1|ASTE	LOC117583280|XP_034127403.1|DGUA
OG0006396	LOC118511965|XP_035911590.1|ASTE	LOC117588761|XP_034136133.1|DGUA
OG0006397	LOC118506471|XP_035899541.1|ASTE	LOC117580971|XP_034123654.1|DGUA
OG0006398	LOC118506474|XP_035899543.1|ASTE	LOC117590996|XP_034139967.1|DGUA
OG0006399	LOC118506487|XP_035899563.1|ASTE	LOC117581390|XP_034124424.1|DGUA
OG0006400	LOC118506480|XP_035899554.1|ASTE	LOC117581381|XP_034124410.1|DGUA
OG0006401	LOC118506485|XP_035899558.1|ASTE	LOC117579388|XP_034121149.1|DGUA
OG0006402	LOC118506490|XP_035899571.1|ASTE	LOC117585122|XP_034130335.1|DGUA
OG0006403	LOC118506495|XP_035899582.1|ASTE	LOC117585101|XP_034130271.1|DGUA
OG0006404	LOC118504738|XP_035895509.1|ASTE	LOC117590201|XP_034138541.1|DGUA
OG0006405	LOC118504756|XP_035895571.1|ASTE	LOC117579303|XP_034121002.1|DGUA
OG0006406	LOC118504526|XP_035894961.1|ASTE	LOC117589716|XP_034137772.1|DGUA
OG0006407	LOC118510640|XP_035908611.1|ASTE	LOC117590459|XP_034138986.1|DGUA
OG0006408	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE	LOC117581607|XP_034124859.1|DGUA
OG0006409	LOC118514938|XP_035917699.1|ASTE	LOC117590539|XP_034139157.1|DGUA
OG0006410	LOC118504555|XP_035895060.1|ASTE	LOC117591494|XP_034140676.1|DGUA
OG0006411	LOC118504554|XP_035895059.1|ASTE	LOC117581337|XP_034124351.1|DGUA
OG0006412	LOC118504559|XP_035895062.1|ASTE	LOC117583282|XP_034127406.1|DGUA
OG0006413	LOC118504560|XP_035895063.1|ASTE	LOC117582773|XP_034126629.1|DGUA
OG0006414	LOC118503904|XP_035893588.1|ASTE	LOC117583525|XP_034127763.1|DGUA
OG0006415	LOC118517518|XP_035919637.1|ASTE	LOC117581277|XP_034124185.1|DGUA
OG0006416	LOC118506133|XP_035898763.1|ASTE	LOC117580964|XP_034123643.1|DGUA
OG0006417	LOC118508088|XP_035903460.1|ASTE	LOC117584582|XP_034129449.1|DGUA
OG0006418	LOC118510489|XP_035908272.1|ASTE	LOC117581075|XP_034123848.1|DGUA
OG0006419	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE	LOC117583552|XP_034127803.1|DGUA
OG0006420	LOC118508289|XP_035903826.1|ASTE	LOC117585280|XP_034130593.1|DGUA
OG0006421	LOC118508288|XP_035903823.1|ASTE	LOC117587624|XP_034134373.1|DGUA
OG0006422	LOC118505561|XP_035897405.1|ASTE	LOC117588010|XP_034134927.1|DGUA
OG0006423	LOC118505574|XP_035897423.1|ASTE	LOC117589872|XP_034138034.1|DGUA
OG0006424	LOC118505580|XP_035897430.1|ASTE	LOC117589875|XP_034138037.1|DGUA
OG0006425	LOC118505573|XP_035897422.1|ASTE	LOC117589696|XP_034137747.1|DGUA
OG0006426	LOC118505572|XP_035897421.1|ASTE	LOC117589694|XP_034137745.1|DGUA
OG0006427	LOC118505583|XP_035897437.1|ASTE	LOC117583267|XP_034127384.1|DGUA
OG0006429	LOC118502684|XP_035891087.1|ASTE	LOC117584898|XP_034129922.1|DGUA
OG0006430	LOC118506468|XP_035899536.1|ASTE	LOC117580013|XP_034122109.1|DGUA
OG0006431	LOC118508445|XP_035904128.1|ASTE	LOC117582742|XP_034126573.1|DGUA
OG0006432	LOC118502922|XP_035891550.1|ASTE	LOC117589962|XP_034138153.1|DGUA
OG0006433	LOC118506376|XP_035899295.1|ASTE	LOC117585007|XP_034130137.1|DGUA
OG0006434	LOC118506154|XP_035898815.1|ASTE	LOC117584739|XP_034129703.1|DGUA
OG0006435	LOC118506805|XP_035900345.1|ASTE	LOC117583360|XP_034127520.1|DGUA
OG0006436	LOC118502864|XP_035891465.1|ASTE	LOC117590306|XP_034138684.1|DGUA
OG0006437	LOC118502874|XP_035891477.1|ASTE	LOC117588519|XP_034135743.1|DGUA
OG0006438	LOC118508305|XP_035903855.1|ASTE	LOC117582641|XP_034126414.1|DGUA
OG0006439	LOC118507792|XP_035902725.1|ASTE	LOC117583170|XP_034127257.1|DGUA
OG0006440	LOC118507791|XP_035902722.1|ASTE	LOC117583171|XP_034127258.1|DGUA
OG0006441	LOC118507556|XP_035902037.1|ASTE	LOC117582738|XP_034126563.1|DGUA
