Orthogroup	ASTE.longest_only	DSUP.longest_only
OG0007615	LOC118504913|XP_035895878.1|ASTE	LOC119555391|XP_037722665.1|DSUP
OG0007616	LOC118504912|XP_035895877.1|ASTE	LOC119545803|XP_037707615.1|DSUP
OG0007617	LOC118504909|XP_035895870.1|ASTE	LOC119555455|XP_037722783.1|DSUP
OG0007618	LOC118504243|XP_035894358.1|ASTE	LOC119553764|XP_037720299.1|DSUP
OG0007619	LOC118506217|XP_035898940.1|ASTE	LOC119552790|XP_037718545.1|DSUP
OG0007620	LOC118504790|XP_035895648.1|ASTE	LOC119554188|XP_037720911.1|DSUP
OG0007621	LOC118508395|XP_035904040.1|ASTE	LOC119551642|XP_037717000.1|DSUP
OG0007622	LOC118508117|XP_035903508.1|ASTE	LOC119555006|XP_037722075.1|DSUP
OG0007623	LOC118503091|XP_035891875.1|ASTE	LOC119555640|XP_037723095.1|DSUP
OG0007624	LOC118503755|XP_035893299.1|ASTE	LOC119553491|XP_037719827.1|DSUP
OG0007625	LOC118503741|XP_035893260.1|ASTE	LOC119555639|XP_037723088.1|DSUP
OG0007626	LOC118503737|XP_035893246.1|ASTE	LOC119553846|XP_037720418.1|DSUP
OG0007627	LOC118503744|XP_035893279.1|ASTE	LOC119552938|XP_037718819.1|DSUP
OG0007628	LOC118509707|XP_035906686.1|ASTE	LOC119555889|XP_037723525.1|DSUP
OG0007630	LOC118517457|XP_035919507.1|ASTE	LOC119560235|XP_037729525.1|DSUP
OG0007631	LOC118508383|XP_035904013.1|ASTE	LOC119562909|XP_037731980.1|DSUP
OG0007632	LOC118509989|XP_035907264.1|ASTE	LOC119555555|XP_037722929.1|DSUP
OG0007633	LOC118510618|XP_035908538.1|ASTE	LOC119548773|XP_037712246.1|DSUP
OG0007635	LOC118512547|XP_035913019.1|ASTE	LOC119546454|XP_037708657.1|DSUP
OG0007637	LOC118508236|XP_035903736.1|ASTE	LOC119559610|XP_037728564.1|DSUP
OG0007664	LOC118504945|XP_035895941.1|ASTE	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC118510267|XP_035907760.1|ASTE	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC118510285|XP_035907797.1|ASTE	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC118507830|XP_035902831.1|ASTE	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC118503775|XP_035893343.1|ASTE	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC118517403|XP_035919361.1|ASTE	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC118517401|XP_035919359.1|ASTE	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC118509751|XP_035906775.1|ASTE	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC118517485|XP_035919573.1|ASTE	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC118507722|XP_035902566.1|ASTE	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC118511164|XP_035909799.1|ASTE	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC118510733|XP_035908842.1|ASTE	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC118510586|XP_035908482.1|ASTE	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC118514235|XP_035916832.1|ASTE	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC118509459|XP_035906426.1|ASTE	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC118517458|XP_035919508.1|ASTE	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC118503052|XP_035891788.1|ASTE	LOC119545941|XP_037707815.1|DSUP
OG0007682	LOC118509130|XP_035905226.1|ASTE	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC118515097|XP_035917718.1|ASTE	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC118506013|XP_035898492.1|ASTE	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC118505487|XP_035897226.1|ASTE	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC118510910|XP_035909207.1|ASTE	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC118516438|XP_035918217.1|ASTE	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC118512333|XP_035912508.1|ASTE	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC118516599|XP_035918458.1|ASTE	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC118505593|XP_035897499.1|ASTE	LOC119557640|XP_037726405.1|DSUP
OG0007691	LOC118503386|XP_035892482.1|ASTE	LOC119557694|XP_037726499.1|DSUP
OG0007692	LOC118517467|XP_035919533.1|ASTE	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC118510603|XP_035908507.1|ASTE	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC118510935|XP_035909261.1|ASTE	LOC119555079|XP_037722220.1|DSUP
OG0007695	LOC118507033|XP_035900875.1|ASTE	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC118509288|XP_035905589.1|ASTE	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC118517656|XP_035919901.1|ASTE	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC118512437|XP_035912796.1|ASTE	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC118516267|XP_035918009.1|ASTE	LOC119556732|XP_037725063.1|DSUP
OG0007701	LOC118511281|XP_035910110.1|ASTE	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC118512446|XP_035912807.1|ASTE	LOC119557731|XP_037726543.1|DSUP
OG0007705	LOC118503911|XP_035893602.1|ASTE	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC118517426|XP_035919430.1|ASTE	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC118511090|XP_035909681.1|ASTE	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC118509964|XP_035907238.1|ASTE	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC118516532|XP_035918371.1|ASTE	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC118511062|XP_035909567.1|ASTE	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC118506268|XP_035899068.1|ASTE	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC118511472|XP_035910496.1|ASTE	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC118508814|XP_035904452.1|ASTE	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC118508751|XP_035904403.1|ASTE	LOC119558000|XP_037727030.1|DSUP
OG0007715	LOC118513625|XP_035915619.1|ASTE	LOC119557639|XP_037726403.1|DSUP
OG0007717	LOC118506601|XP_035899863.1|ASTE	LOC119547444|XP_037710236.1|DSUP
OG0007718	LOC118505821|XP_035898063.1|ASTE	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC118507531|XP_035901993.1|ASTE	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC118507562|XP_035902074.1|ASTE	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC118507780|XP_035902711.1|ASTE	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC118507773|XP_035902700.1|ASTE	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC118508061|XP_035903413.1|ASTE	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC118507484|XP_035901898.1|ASTE	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC118507100|XP_035900998.1|ASTE	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC118507337|XP_035901622.1|ASTE	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC118508131|XP_035903534.1|ASTE	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC118505036|XP_035896168.1|ASTE	LOC119556011|XP_037723707.1|DSUP
OG0007729	LOC118509265|XP_035905512.1|ASTE	LOC119557473|XP_037726169.1|DSUP
OG0007731	LOC118512782|XP_035913590.1|ASTE	LOC119553072|XP_037719126.1|DSUP
OG0007733	LOC118504224|XP_035894336.1|ASTE	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC118504069|XP_035894012.1|ASTE	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC118504442|XP_035894801.1|ASTE	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC118516499|XP_035918323.1|ASTE	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC118508927|XP_035904720.1|ASTE	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC118516637|XP_035918509.1|ASTE	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC118515595|XP_035917931.1|ASTE	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC118503640|XP_035893037.1|ASTE	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC118504694|XP_035895411.1|ASTE	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC118503921|XP_035893641.1|ASTE	LOC119556230|XP_037724179.1|DSUP
OG0007743	LOC118512517|XP_035912947.1|ASTE	LOC119563057|XP_037732199.1|DSUP
OG0007744	LOC118513326|XP_035914826.1|ASTE	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC118510737|XP_035908846.1|ASTE	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC118504407|XP_035894736.1|ASTE	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC118504910|XP_035895875.1|ASTE	LOC119557858|XP_037726779.1|DSUP
OG0007749	LOC118509415|XP_035905880.1|ASTE	LOC119558176|XP_037727370.1|DSUP
OG0007751	LOC118506730|XP_035900161.1|ASTE	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC118503440|XP_035892597.1|ASTE	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC118504818|XP_035895715.1|ASTE	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC118504837|XP_035895739.1|ASTE	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC118504080|XP_035894044.1|ASTE	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC118511880|XP_035911395.1|ASTE	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC118514110|XP_035916578.1|ASTE	LOC119546500|XP_037708742.1|DSUP
OG0007760	LOC118508415|XP_035904082.1|ASTE	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC118508322|XP_035903888.1|ASTE	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC118508332|XP_035903898.1|ASTE	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC118508342|XP_035903920.1|ASTE	LOC119546649|XP_037709024.1|DSUP
OG0007764	LOC118504476|XP_035895105.1|ASTE	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC118508353|XP_035903949.1|ASTE	LOC119557985|XP_037727002.1|DSUP
OG0007767	LOC118517369|XP_035919279.1|ASTE	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC118506288|XP_035899108.1|ASTE	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC118508411|XP_035904072.1|ASTE	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC118506383|XP_035899310.1|ASTE	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC118505980|XP_035898434.1|ASTE	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC118503977|XP_035893805.1|ASTE	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC118516954|XP_035918680.1|ASTE	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC118511535|XP_035910624.1|ASTE	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC118510436|XP_035908150.1|ASTE	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC118517124|XP_035918914.1|ASTE	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC118502968|XP_035891626.1|ASTE	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC118504490|XP_035894906.1|ASTE	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC118504611|XP_035895184.1|ASTE	LOC119557699|XP_037726501.1|DSUP
OG0007781	LOC118506008|XP_035898490.1|ASTE	LOC119556202|XP_037724084.1|DSUP
OG0007782	LOC118506062|XP_035898612.1|ASTE	LOC119557324|XP_037725973.1|DSUP
OG0007783	LOC118507058|XP_035900917.1|ASTE	LOC119556115|XP_037723914.1|DSUP
OG0007784	LOC118515536|XP_035917927.1|ASTE	LOC119560056|XP_037729290.1|DSUP
OG0007785	LOC118503936|XP_035893699.1|ASTE	LOC119556536|XP_037724744.1|DSUP
OG0007786	LOC118505606|XP_035897530.1|ASTE	LOC119547454|XP_037710245.1|DSUP
OG0007787	LOC118505604|XP_035897526.1|ASTE	LOC119561068|XP_037730843.1|DSUP
OG0007788	LOC118505579|XP_035897428.1|ASTE	LOC119560975|XP_037730676.1|DSUP
OG0007790	LOC118508467|XP_035904163.1|ASTE	LOC119546811|XP_037709325.1|DSUP
OG0007792	LOC118502871|XP_035891472.1|ASTE	LOC119557965|XP_037726938.1|DSUP
OG0007793	LOC118504373|XP_035894673.1|ASTE	LOC119560042|XP_037729276.1|DSUP
OG0007794	LOC118503566|XP_035892873.1|ASTE	LOC119555825|XP_037723372.1|DSUP
OG0007795	LOC118505245|XP_035896689.1|ASTE	LOC119557386|XP_037726059.1|DSUP
OG0007796	LOC118507549|XP_035902023.1|ASTE	LOC119546710|XP_037709127.1|DSUP
OG0007797	LOC118506814|XP_035900380.1|ASTE	LOC119562968|XP_037732071.1|DSUP
OG0007798	LOC118506815|XP_035900392.1|ASTE	LOC119550926|XP_037715875.1|DSUP
OG0007799	LOC118506793|XP_035900305.1|ASTE	LOC119563403|XP_037732696.1|DSUP
OG0007800	LOC118502911|XP_035891527.1|ASTE	LOC119560749|XP_037730294.1|DSUP
OG0007802	LOC118508308|XP_035903859.1|ASTE	LOC119562875|XP_037731918.1|DSUP
OG0007803	LOC118502852|XP_035891449.1|ASTE	LOC119560229|XP_037729519.1|DSUP
OG0007804	LOC118502843|XP_035891427.1|ASTE	LOC119558222|XP_037727468.1|DSUP
OG0007805	LOC118502831|XP_035891399.1|ASTE	LOC119557068|XP_037725549.1|DSUP
OG0007806	LOC118502825|XP_035891394.1|ASTE	LOC119557066|XP_037725548.1|DSUP
OG0007808	LOC118504652|XP_035895312.1|ASTE	LOC119545764|XP_037707538.1|DSUP
OG0007809	LOC118504976|XP_035896011.1|ASTE	LOC119556323|XP_037724339.1|DSUP
OG0007810	LOC118504972|XP_035895998.1|ASTE	LOC119548609|XP_037711897.1|DSUP
OG0007811	LOC118504967|XP_035895984.1|ASTE	LOC119557612|XP_037726350.1|DSUP
OG0007812	LOC118507889|XP_035903021.1|ASTE	LOC119556630|XP_037724883.1|DSUP
OG0007813	LOC118505554|XP_035897400.1|ASTE	LOC119563496|XP_037732863.1|DSUP
OG0007814	LOC118502889|XP_035891500.1|ASTE	LOC119557439|XP_037726129.1|DSUP
OG0007815	LOC118503030|XP_035891753.1|ASTE	LOC119557069|XP_037725550.1|DSUP
OG0007816	LOC118506922|XP_035900612.1|ASTE	LOC119555262|XP_037722494.1|DSUP
OG0007817	LOC118506901|XP_035900577.1|ASTE	LOC119560719|XP_037730261.1|DSUP
OG0007818	LOC118505794|XP_035898020.1|ASTE	LOC119560674|XP_037730178.1|DSUP
OG0007819	LOC118502894|XP_035891507.1|ASTE	LOC119558046|XP_037727122.1|DSUP
OG0007820	LOC118505199|XP_035896564.1|ASTE	LOC119554216|XP_037720958.1|DSUP
OG0007821	LOC118505635|XP_035897603.1|ASTE	LOC119562939|XP_037732023.1|DSUP
OG0007822	LOC118505632|XP_035897599.1|ASTE	LOC119562938|XP_037732022.1|DSUP
OG0007823	LOC118505629|XP_035897595.1|ASTE	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC118505623|XP_035897579.1|ASTE	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC118507886|XP_035903011.1|ASTE	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC118502957|XP_035891613.1|ASTE	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC118507847|XP_035902872.1|ASTE	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC118511564|XP_035910696.1|ASTE	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC118507904|XP_035903052.1|ASTE	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC118504293|XP_035894482.1|ASTE	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC118505242|XP_035896685.1|ASTE	LOC119556370|XP_037724463.1|DSUP
OG0007833	LOC118505191|XP_035896547.1|ASTE	LOC119557272|XP_037725887.1|DSUP
OG0007834	LOC118508311|XP_035903864.1|ASTE	LOC119551263|XP_037716453.1|DSUP
OG0007837	LOC118502945|XP_035891588.1|ASTE	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC118502936|XP_035891578.1|ASTE	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC118507508|XP_035901941.1|ASTE	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC118507571|XP_035902099.1|ASTE	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC118506362|XP_035899270.1|ASTE	LOC119560760|XP_037730309.1|DSUP
OG0007844	LOC118507473|XP_035901870.1|ASTE	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC118507482|XP_035901890.1|ASTE	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC118507465|XP_035901853.1|ASTE	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC118508586|XP_035904384.1|ASTE	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC118502953|XP_035891603.1|ASTE	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC118502958|XP_035891614.1|ASTE	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC118502951|XP_035891600.1|ASTE	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC118502972|XP_035891635.1|ASTE	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC118502998|XP_035891699.1|ASTE	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC118503117|XP_035891955.1|ASTE	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC118503375|XP_035892468.1|ASTE	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC118504386|XP_035894687.1|ASTE	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC118504395|XP_035894694.1|ASTE	LOC119561680|XP_037731137.1|DSUP
OG0007857	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE	LOC119551230|XP_037716400.1|DSUP
OG0007858	LOC118503274|XP_035892240.1|ASTE	LOC119546834|XP_037709355.1|DSUP
OG0007859	LOC118503190|XP_035892064.1|ASTE	LOC119556130|XP_037723947.1|DSUP
OG0007860	LOC118503373|XP_035892463.1|ASTE	LOC119549863|XP_037714090.1|DSUP
OG0007861	LOC118506945|XP_035900655.1|ASTE	LOC119563080|XP_037732233.1|DSUP
OG0007863	LOC118502752|XP_035891211.1|ASTE	LOC119546996|XP_037709589.1|DSUP
OG0007864	LOC118505032|XP_035896147.1|ASTE	LOC119560026|XP_037729248.1|DSUP
OG0007865	LOC118505081|XP_035896263.1|ASTE	LOC119554093|XP_037720770.1|DSUP
OG0007866	LOC118504423|XP_035894753.1|ASTE	LOC119554689|XP_037721621.1|DSUP
OG0007867	LOC118503275|XP_035892242.1|ASTE	LOC119559410|XP_037728428.1|DSUP
OG0007868	LOC118502862|XP_035891463.1|ASTE	LOC119563312|XP_037732573.1|DSUP
OG0007869	LOC118513436|XP_035915066.1|ASTE	LOC119557979|XP_037726988.1|DSUP
OG0007870	LOC118511493|XP_035910544.1|ASTE	LOC119552666|XP_037718302.1|DSUP
OG0007871	LOC118513128|XP_035914438.1|ASTE	LOC119558319|XP_037727659.1|DSUP
OG0007872	LOC118511492|XP_035910536.1|ASTE	LOC119554013|XP_037720654.1|DSUP
OG0007873	LOC118514269|XP_035916903.1|ASTE	LOC119553277|XP_037719498.1|DSUP
OG0007874	LOC118508900|XP_035904652.1|ASTE	LOC119557618|XP_037726354.1|DSUP
OG0007875	LOC118510148|XP_035907535.1|ASTE	LOC119549212|XP_037712993.1|DSUP
OG0007876	LOC118509096|XP_035905141.1|ASTE	LOC119557409|XP_037726085.1|DSUP
OG0007877	LOC118510075|XP_035907362.1|ASTE	LOC119558317|XP_037727656.1|DSUP
OG0007878	LOC118512965|XP_035914084.1|ASTE	LOC119551211|XP_037716374.1|DSUP
OG0007879	LOC118510137|XP_035907509.1|ASTE	LOC119552594|XP_037718176.1|DSUP
OG0007880	LOC118512103|XP_035911967.1|ASTE	LOC119557905|XP_037726839.1|DSUP
OG0007881	LOC118509121|XP_035905198.1|ASTE	LOC119553022|XP_037719006.1|DSUP
OG0007882	LOC118509424|XP_035905905.1|ASTE	LOC119553029|XP_037719020.1|DSUP
OG0007883	LOC118509422|XP_035905887.1|ASTE	LOC119553028|XP_037719012.1|DSUP
OG0007884	LOC118509531|XP_035906144.1|ASTE	LOC119553372|XP_037719651.1|DSUP
OG0007885	LOC118509896|XP_035907037.1|ASTE	LOC119549213|XP_037712999.1|DSUP
OG0007886	LOC118511425|XP_035910403.1|ASTE	LOC119548266|XP_037711338.1|DSUP
OG0007887	LOC118512839|XP_035913785.1|ASTE	LOC119553023|XP_037719008.1|DSUP
OG0007888	LOC118512875|XP_035913861.1|ASTE	LOC119554273|XP_037721053.1|DSUP
OG0007889	LOC118512877|XP_035913863.1|ASTE	LOC119554958|XP_037722010.1|DSUP
OG0007890	LOC118510371|XP_035907988.1|ASTE	LOC119554503|XP_037721365.1|DSUP
OG0007891	LOC118510484|XP_035908257.1|ASTE	LOC119561957|XP_037731295.1|DSUP
OG0007892	LOC118511378|XP_035910266.1|ASTE	LOC119562978|XP_037732084.1|DSUP
OG0007893	LOC118509642|XP_035906442.1|ASTE	LOC119549834|XP_037714041.1|DSUP
OG0007894	LOC118514443|XP_035917245.1|ASTE	LOC119552591|XP_037718152.1|DSUP
OG0007895	LOC118514442|XP_035917236.1|ASTE	LOC119555545|XP_037722906.1|DSUP
OG0007896	LOC118512803|XP_035913636.1|ASTE	LOC119554048|XP_037720715.1|DSUP
OG0007897	LOC118509690|XP_035906639.1|ASTE	LOC119554720|XP_037721662.1|DSUP
OG0007898	LOC118513063|XP_035914305.1|ASTE	LOC119553398|XP_037719690.1|DSUP
OG0007899	LOC118512663|XP_035913305.1|ASTE	LOC119552689|XP_037718342.1|DSUP
OG0007900	LOC118514345|XP_035917057.1|ASTE	LOC119549341|XP_037713254.1|DSUP
OG0007901	LOC118512259|XP_035912316.1|ASTE	LOC119555426|XP_037722720.1|DSUP
OG0007902	LOC118505249|XP_035896695.1|ASTE	LOC119557345|XP_037726010.1|DSUP
OG0007903	LOC118514208|XP_035916794.1|ASTE	LOC119554845|XP_037721849.1|DSUP
OG0007904	LOC118514198|XP_035916780.1|ASTE	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC118512611|XP_035913177.1|ASTE	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC118511891|XP_035911412.1|ASTE	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC118510306|XP_035907828.1|ASTE	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC118510309|XP_035907839.1|ASTE	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC118512304|XP_035912428.1|ASTE	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC118511553|XP_035910675.1|ASTE	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC118508854|XP_035904500.1|ASTE	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC118508856|XP_035904502.1|ASTE	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC118508858|XP_035904505.1|ASTE	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC118510585|XP_035908474.1|ASTE	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC118511818|XP_035911251.1|ASTE	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC118511863|XP_035911336.1|ASTE	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC118513175|XP_035914528.1|ASTE	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC118512912|XP_035913949.1|ASTE	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC118511960|XP_035911575.1|ASTE	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC118511981|XP_035911613.1|ASTE	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC118511980|XP_035911612.1|ASTE	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC118510958|XP_035909310.1|ASTE	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC118511934|XP_035911514.1|ASTE	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC118511977|XP_035911606.1|ASTE	LOC119550988|XP_037715952.1|DSUP
OG0007925	LOC118512244|XP_035912281.1|ASTE	LOC119551454|XP_037716729.1|DSUP
OG0007926	LOC118507077|XP_035900952.1|ASTE	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC118505154|XP_035896435.1|ASTE	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC118504542|XP_035895029.1|ASTE	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC118504330|XP_035894554.1|ASTE	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC118505099|XP_035896295.1|ASTE	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC118512713|XP_035913443.1|ASTE	LOC119556231|XP_037724182.1|DSUP
OG0007933	LOC118512717|XP_035913449.1|ASTE	LOC119556316|XP_037724333.1|DSUP
OG0007934	LOC118511742|XP_035911085.1|ASTE	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC118511738|XP_035911081.1|ASTE	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC118513856|XP_035916048.1|ASTE	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC118511118|XP_035909736.1|ASTE	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC118511083|XP_035909656.1|ASTE	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC118511082|XP_035909655.1|ASTE	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC118511072|XP_035909623.1|ASTE	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC118510629|XP_035908561.1|ASTE	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC118510615|XP_035908525.1|ASTE	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC118511209|XP_035909885.1|ASTE	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC118513538|XP_035915304.1|ASTE	LOC119547096|XP_037709727.1|DSUP
OG0007946	LOC118513540|XP_035915306.1|ASTE	LOC119549486|XP_037713517.1|DSUP
OG0007947	LOC118513920|XP_035916176.1|ASTE	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC118513659|XP_035915645.1|ASTE	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC118513545|XP_035915320.1|ASTE	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC118511092|XP_035909687.1|ASTE	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC118511113|XP_035909731.1|ASTE	LOC119547329|XP_037710063.1|DSUP
OG0007952	LOC118511120|XP_035909745.1|ASTE	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC118509045|XP_035905013.1|ASTE	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC118511152|XP_035909773.1|ASTE	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC118509131|XP_035905223.1|ASTE	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC118511646|XP_035910873.1|ASTE	LOC119548396|XP_037711550.1|DSUP
