Orthogroup	ASTE.longest_only	CCAP.longest_only
OG0005959	LOC118505314|XP_035896845.1|ASTE	CCAP1982_LOCUS5851|CAD6997215.1|CCAP
OG0005961	LOC118505330|XP_035896870.1|ASTE	CCAP1982_LOCUS19598|CAD7011502.1|CCAP
OG0005962	LOC118503945|XP_035893715.1|ASTE	CCAP1982_LOCUS20896|CAD7012795.1|CCAP
OG0005963	LOC118503526|XP_035892804.1|ASTE	CCAP1982_LOCUS8556|CAD7000052.1|CCAP
OG0005964	LOC118507239|XP_035901384.1|ASTE	CCAP1982_LOCUS20484|CAD7012394.1|CCAP
OG0005965	LOC118507325|XP_035901607.1|ASTE	CCAP1982_LOCUS20230|CAD7012132.1|CCAP
OG0005966	LOC118507232|XP_035901362.1|ASTE	CCAP1982_LOCUS5793|CAD6997148.1|CCAP
OG0005967	LOC118504782|XP_035895622.1|ASTE	CCAP1982_LOCUS19702|CAD7011613.1|CCAP
OG0005968	LOC118504778|XP_035895603.1|ASTE	CCAP1982_LOCUS19704|CAD7011615.1|CCAP
OG0005969	LOC118505865|XP_035898161.1|ASTE	CCAP1982_LOCUS20513|CAD7012430.1|CCAP, CCAP1982_LOCUS20512|CAD7012429.1|CCAP
OG0005971	LOC118505943|XP_035898360.1|ASTE	CCAP1982_LOCUS19462|CAD7011360.1|CCAP
OG0005972	LOC118505939|XP_035898351.1|ASTE	CCAP1982_LOCUS14252|CAD7005912.1|CCAP
OG0005973	LOC118517724|XP_035920068.1|ASTE	CCAP1982_LOCUS14468|CAD7006139.1|CCAP
OG0005974	LOC118517708|XP_035920044.1|ASTE	CCAP1982_LOCUS14236|CAD7005896.1|CCAP
OG0005975	LOC118510930|XP_035909242.1|ASTE	CCAP1982_LOCUS14250|CAD7005910.1|CCAP
OG0005979	LOC118507365|XP_035901674.1|ASTE	CCAP1982_LOCUS20166|CAD7012065.1|CCAP
OG0005980	LOC118507252|XP_035901431.1|ASTE	CCAP1982_LOCUS20227|CAD7012129.1|CCAP
OG0005982	LOC118507276|XP_035901473.1|ASTE	CCAP1982_LOCUS20298|CAD7012196.1|CCAP
OG0005988	LOC118507216|XP_035901209.1|ASTE	CCAP1982_LOCUS19442|CAD7011337.1|CCAP
OG0005989	LOC118507160|XP_035901105.1|ASTE	CCAP1982_LOCUS20242|CAD7012145.1|CCAP, CCAP1982_LOCUS20243|CAD7012146.1|CCAP
OG0005990	LOC118507164|XP_035901121.1|ASTE	CCAP1982_LOCUS19681|CAD7011592.1|CCAP
OG0005991	LOC118504085|XP_035894047.1|ASTE	CCAP1982_LOCUS21040|CAD7012944.1|CCAP
OG0005992	LOC118504059|XP_035893986.1|ASTE	CCAP1982_LOCUS11221|CAD7002747.1|CCAP
OG0005993	LOC118510092|XP_035907401.1|ASTE	CCAP1982_LOCUS12930|CAD7004533.1|CCAP
OG0005994	LOC118503892|XP_035893556.1|ASTE	CCAP1982_LOCUS13352|CAD7004975.1|CCAP
OG0005995	LOC118516531|XP_035918366.1|ASTE, LOC118506081|XP_035898654.1|ASTE	CCAP1982_LOCUS13680|CAD7005320.1|CCAP
OG0005996	LOC118516515|XP_035918342.1|ASTE, LOC118506079|XP_035898651.1|ASTE	CCAP1982_LOCUS14035|CAD7005682.1|CCAP
OG0005998	LOC118505904|XP_035898254.1|ASTE	CCAP1982_LOCUS14629|CAD7006307.1|CCAP
OG0005999	LOC118507182|XP_035901147.1|ASTE	CCAP1982_LOCUS14814|CAD7006497.1|CCAP
OG0006000	LOC118507246|XP_035901409.1|ASTE	CCAP1982_LOCUS20188|CAD7012088.1|CCAP
OG0006001	LOC118504084|XP_035894046.1|ASTE	CCAP1982_LOCUS14719|CAD7006399.1|CCAP
OG0006003	LOC118504089|XP_035894054.1|ASTE	CCAP1982_LOCUS14225|CAD7005883.1|CCAP
OG0006004	LOC118504154|XP_035894176.1|ASTE	CCAP1982_LOCUS682|CAD6991777.1|CCAP
OG0006005	LOC118517633|XP_035919838.1|ASTE	CCAP1982_LOCUS21461|CAD7013396.1|CCAP
OG0006007	LOC118506093|XP_035898670.1|ASTE	CCAP1982_LOCUS19887|CAD7011775.1|CCAP, CCAP1982_LOCUS19888|CAD7011776.1|CCAP
OG0006009	LOC118507937|XP_035903141.1|ASTE	CCAP1982_LOCUS20381|CAD7012285.1|CCAP
OG0006010	LOC118508043|XP_035903339.1|ASTE	CCAP1982_LOCUS10261|CAD7001771.1|CCAP, CCAP1982_LOCUS10260|CAD7001770.1|CCAP
OG0006011	LOC118507170|XP_035901132.1|ASTE	CCAP1982_LOCUS12573|CAD7004153.1|CCAP
OG0006012	LOC118503600|XP_035892946.1|ASTE	CCAP1982_LOCUS13629|CAD7005272.1|CCAP
OG0006013	LOC118512368|XP_035912591.1|ASTE	CCAP1982_LOCUS23254|CAD7015309.1|CCAP
OG0006014	LOC118512383|XP_035912647.1|ASTE	CCAP1982_LOCUS14485|CAD7006158.1|CCAP, CCAP1982_LOCUS14481|CAD7006153.1|CCAP
OG0006015	LOC118507341|XP_035901623.1|ASTE	CCAP1982_LOCUS7705|CAD6999168.1|CCAP
OG0006016	LOC118508150|XP_035903579.1|ASTE	CCAP1982_LOCUS21039|CAD7012943.1|CCAP
OG0006017	LOC118508151|XP_035903580.1|ASTE	CCAP1982_LOCUS20278|CAD7012176.1|CCAP
OG0006018	LOC118503438|XP_035892592.1|ASTE	CCAP1982_LOCUS21163|CAD7013088.1|CCAP
OG0006019	LOC118503446|XP_035892604.1|ASTE	CCAP1982_LOCUS19451|CAD7011348.1|CCAP
OG0006020	LOC118512320|XP_035912472.1|ASTE	CCAP1982_LOCUS14039|CAD7005687.1|CCAP
OG0006021	LOC118512327|XP_035912482.1|ASTE	CCAP1982_LOCUS14447|CAD7006115.1|CCAP, CCAP1982_LOCUS14446|CAD7006114.1|CCAP
OG0006022	LOC118512330|XP_035912497.1|ASTE	CCAP1982_LOCUS5692|CAD6997034.1|CCAP
OG0006023	LOC118505917|XP_035898278.1|ASTE	CCAP1982_LOCUS877|CAD6991991.1|CCAP
OG0006026	LOC118517210|XP_035919070.1|ASTE, LOC118507914|XP_035903106.1|ASTE	CCAP1982_LOCUS2931|CAD6994166.1|CCAP
OG0006027	LOC118505996|XP_035898467.1|ASTE	CCAP1982_LOCUS19726|CAD7011637.1|CCAP
OG0006028	LOC118507750|XP_035902649.1|ASTE	CCAP1982_LOCUS21984|CAD7013975.1|CCAP
OG0006029	LOC118506094|XP_035898671.1|ASTE	CCAP1982_LOCUS19764|CAD7011679.1|CCAP
OG0006030	LOC118505995|XP_035898466.1|ASTE	CCAP1982_LOCUS3261|CAD6994517.1|CCAP
OG0006033	LOC118504900|XP_035895859.1|ASTE	CCAP1982_LOCUS20061|CAD7011950.1|CCAP
OG0006034	LOC118510533|XP_035908381.1|ASTE	CCAP1982_LOCUS2416|CAD6993606.1|CCAP
OG0006035	LOC118517683|XP_035919987.1|ASTE	CCAP1982_LOCUS4821|CAD6996127.1|CCAP
OG0006037	LOC118517682|XP_035919985.1|ASTE	CCAP1982_LOCUS5251|CAD6996582.1|CCAP
OG0006038	LOC118517703|XP_035920027.1|ASTE	CCAP1982_LOCUS769|CAD6991878.1|CCAP
OG0006039	LOC118507754|XP_035902657.1|ASTE	CCAP1982_LOCUS19794|CAD7011709.1|CCAP
OG0006040	LOC118508399|XP_035904054.1|ASTE	CCAP1982_LOCUS19613|CAD7011524.1|CCAP
OG0006042	LOC118505947|XP_035898364.1|ASTE	CCAP1982_LOCUS19622|CAD7011534.1|CCAP
OG0006043	LOC118503313|XP_035892333.1|ASTE	CCAP1982_LOCUS14172|CAD7005828.1|CCAP
OG0006044	LOC118503316|XP_035892339.1|ASTE	CCAP1982_LOCUS4457|CAD6995753.1|CCAP
OG0006045	LOC118506214|XP_035898928.1|ASTE	CCAP1982_LOCUS21048|CAD7012955.1|CCAP
OG0006046	LOC118504723|XP_035895456.1|ASTE	CCAP1982_LOCUS19757|CAD7011671.1|CCAP
OG0006047	LOC118507237|XP_035901380.1|ASTE	CCAP1982_LOCUS12275|CAD7003842.1|CCAP
OG0006048	LOC118508134|XP_035903533.1|ASTE	CCAP1982_LOCUS13440|CAD7005076.1|CCAP
OG0006049	LOC118508126|XP_035903527.1|ASTE	CCAP1982_LOCUS3285|CAD6994544.1|CCAP
OG0006050	LOC118507155|XP_035901092.1|ASTE	CCAP1982_LOCUS2247|CAD6993434.1|CCAP
OG0006051	LOC118507184|XP_035901149.1|ASTE	CCAP1982_LOCUS488|CAD6991570.1|CCAP
OG0006052	LOC118505915|XP_035898271.1|ASTE	CCAP1982_LOCUS20598|CAD7012514.1|CCAP
OG0006054	LOC118508163|XP_035903598.1|ASTE	CCAP1982_LOCUS9455|CAD7000982.1|CCAP
OG0006056	LOC118505949|XP_035898368.1|ASTE	CCAP1982_LOCUS19620|CAD7011531.1|CCAP
OG0006057	LOC118505952|XP_035898373.1|ASTE	CCAP1982_LOCUS14393|CAD7006058.1|CCAP
OG0006058	LOC118512375|XP_035912621.1|ASTE	CCAP1982_LOCUS1227|CAD6992363.1|CCAP
OG0006059	LOC118517607|XP_035919797.1|ASTE	CCAP1982_LOCUS13429|CAD7005062.1|CCAP
OG0006060	LOC118517609|XP_035919798.1|ASTE	CCAP1982_LOCUS13428|CAD7005061.1|CCAP
OG0006061	LOC118504843|XP_035895744.1|ASTE	CCAP1982_LOCUS19603|CAD7011509.1|CCAP, CCAP1982_LOCUS19602|CAD7011508.1|CCAP
OG0006062	LOC118506349|XP_035899231.1|ASTE	CCAP1982_LOCUS126|CAD6991188.1|CCAP
OG0006063	LOC118505067|XP_035896243.1|ASTE	CCAP1982_LOCUS6286|CAD6997656.1|CCAP
OG0006064	LOC118507152|XP_035901080.1|ASTE	CCAP1982_LOCUS7137|CAD6998552.1|CCAP
OG0006065	LOC118505392|XP_035896996.1|ASTE	CCAP1982_LOCUS13131|CAD7004738.1|CCAP
OG0006066	LOC118507758|XP_035902662.1|ASTE	CCAP1982_LOCUS20293|CAD7012191.1|CCAP
OG0006067	LOC118505772|XP_035897920.1|ASTE	CCAP1982_LOCUS19601|CAD7011507.1|CCAP
OG0006069	LOC118504164|XP_035894192.1|ASTE	CCAP1982_LOCUS14187|CAD7005843.1|CCAP, CCAP1982_LOCUS14190|CAD7005847.1|CCAP
OG0006070	LOC118504172|XP_035894213.1|ASTE	CCAP1982_LOCUS11796|CAD7003336.1|CCAP
OG0006071	LOC118504174|XP_035894216.1|ASTE	CCAP1982_LOCUS2725|CAD6993939.1|CCAP
OG0006072	LOC118517665|XP_035919936.1|ASTE	CCAP1982_LOCUS13132|CAD7004739.1|CCAP
OG0006076	LOC118507269|XP_035901461.1|ASTE	CCAP1982_LOCUS20441|CAD7012347.1|CCAP
OG0006077	LOC118503245|XP_035892159.1|ASTE	CCAP1982_LOCUS14612|CAD7006289.1|CCAP
OG0006078	LOC118503246|XP_035892161.1|ASTE	CCAP1982_LOCUS14611|CAD7006288.1|CCAP
OG0006079	LOC118503163|XP_035892018.1|ASTE	CCAP1982_LOCUS14257|CAD7005919.1|CCAP
OG0006080	LOC118503162|XP_035892016.1|ASTE	CCAP1982_LOCUS14255|CAD7005917.1|CCAP
OG0006081	LOC118507086|XP_035900966.1|ASTE	CCAP1982_LOCUS20686|CAD7012600.1|CCAP
OG0006082	LOC118507087|XP_035900968.1|ASTE	CCAP1982_LOCUS20688|CAD7012604.1|CCAP
OG0006083	LOC118507454|XP_035901830.1|ASTE	CCAP1982_LOCUS13496|CAD7005134.1|CCAP
OG0006084	LOC118505816|XP_035898054.1|ASTE	CCAP1982_LOCUS14288|CAD7005950.1|CCAP
OG0006085	LOC118506240|XP_035898995.1|ASTE	CCAP1982_LOCUS23|CAD6991075.1|CCAP
OG0006086	LOC118506256|XP_035899033.1|ASTE	CCAP1982_LOCUS11786|CAD7003325.1|CCAP
OG0006087	LOC118504751|XP_035895560.1|ASTE	CCAP1982_LOCUS19459|CAD7011356.1|CCAP
OG0006088	LOC118507573|XP_035902110.1|ASTE	CCAP1982_LOCUS14194|CAD7005851.1|CCAP
OG0006090	LOC118505867|XP_035898175.1|ASTE	CCAP1982_LOCUS14424|CAD7006092.1|CCAP
OG0006091	LOC118505394|XP_035897004.1|ASTE	CCAP1982_LOCUS14419|CAD7006087.1|CCAP
OG0006093	LOC118504891|XP_035895842.1|ASTE	CCAP1982_LOCUS20395|CAD7012299.1|CCAP
OG0006094	LOC118504890|XP_035895841.1|ASTE	CCAP1982_LOCUS6871|CAD6998262.1|CCAP
OG0006095	LOC118503061|XP_035891821.1|ASTE	CCAP1982_LOCUS21380|CAD7013310.1|CCAP
OG0006096	LOC118503882|XP_035893530.1|ASTE	CCAP1982_LOCUS684|CAD6991779.1|CCAP
OG0006097	LOC118503876|XP_035893513.1|ASTE	CCAP1982_LOCUS14130|CAD7005781.1|CCAP
OG0006098	LOC118503872|XP_035893507.1|ASTE	CCAP1982_LOCUS7004|CAD6998404.1|CCAP
OG0006099	LOC118503864|XP_035893487.1|ASTE	CCAP1982_LOCUS20595|CAD7012511.1|CCAP
OG0006102	LOC118507415|XP_035901771.1|ASTE	CCAP1982_LOCUS20537|CAD7012457.1|CCAP
OG0006106	LOC118504734|XP_035895495.1|ASTE	CCAP1982_LOCUS13507|CAD7005146.1|CCAP
OG0006107	LOC118506110|XP_035898696.1|ASTE	CCAP1982_LOCUS20372|CAD7012276.1|CCAP
OG0006109	LOC118516535|XP_035918373.1|ASTE, LOC118506070|XP_035898625.1|ASTE	CCAP1982_LOCUS13437|CAD7005073.1|CCAP
OG0006110	LOC118503694|XP_035893137.1|ASTE	CCAP1982_LOCUS14286|CAD7005948.1|CCAP, CCAP1982_LOCUS14287|CAD7005949.1|CCAP
OG0006113	LOC118503392|XP_035892487.1|ASTE	CCAP1982_LOCUS13291|CAD7004907.1|CCAP
OG0006114	LOC118503391|XP_035892486.1|ASTE	CCAP1982_LOCUS2389|CAD6993577.1|CCAP
OG0006115	LOC118503048|XP_035891776.1|ASTE	CCAP1982_LOCUS20035|CAD7011924.1|CCAP
OG0006116	LOC118503531|XP_035892810.1|ASTE	CCAP1982_LOCUS21026|CAD7012929.1|CCAP
OG0006117	LOC118504093|XP_035894068.1|ASTE	CCAP1982_LOCUS19599|CAD7011503.1|CCAP
OG0006118	LOC118504103|XP_035894079.1|ASTE	CCAP1982_LOCUS19892|CAD7011781.1|CCAP
OG0006119	LOC118504201|XP_035894273.1|ASTE	CCAP1982_LOCUS19777|CAD7011693.1|CCAP
OG0006121	LOC118504190|XP_035894258.1|ASTE	CCAP1982_LOCUS11789|CAD7003328.1|CCAP
OG0006122	LOC118504195|XP_035894263.1|ASTE	CCAP1982_LOCUS10310|CAD7001819.1|CCAP
OG0006123	LOC118504197|XP_035894269.1|ASTE	CCAP1982_LOCUS19747|CAD7011661.1|CCAP
OG0006124	LOC118504198|XP_035894270.1|ASTE	CCAP1982_LOCUS1163|CAD6992295.1|CCAP
OG0006125	LOC118503080|XP_035891855.1|ASTE	CCAP1982_LOCUS13688|CAD7005328.1|CCAP
OG0006126	LOC118503344|XP_035892406.1|ASTE	CCAP1982_LOCUS14283|CAD7005945.1|CCAP
OG0006127	LOC118503337|XP_035892395.1|ASTE	CCAP1982_LOCUS13926|CAD7005566.1|CCAP
OG0006128	LOC118503362|XP_035892448.1|ASTE	CCAP1982_LOCUS13405|CAD7005033.1|CCAP
OG0006129	LOC118503351|XP_035892427.1|ASTE	CCAP1982_LOCUS13880|CAD7005520.1|CCAP
OG0006130	LOC118503843|XP_035893445.1|ASTE	CCAP1982_LOCUS13977|CAD7005619.1|CCAP
OG0006131	LOC118503832|XP_035893431.1|ASTE	CCAP1982_LOCUS13978|CAD7005620.1|CCAP
OG0006132	LOC118504097|XP_035894073.1|ASTE	CCAP1982_LOCUS13399|CAD7005027.1|CCAP
OG0006133	LOC118503822|XP_035893416.1|ASTE	CCAP1982_LOCUS13976|CAD7005618.1|CCAP
OG0006134	LOC118503821|XP_035893415.1|ASTE	CCAP1982_LOCUS13975|CAD7005617.1|CCAP
OG0006135	LOC118503798|XP_035893384.1|ASTE	CCAP1982_LOCUS13969|CAD7005610.1|CCAP
OG0006136	LOC118503792|XP_035893365.1|ASTE	CCAP1982_LOCUS13689|CAD7005329.1|CCAP
OG0006137	LOC118508403|XP_035904057.1|ASTE	CCAP1982_LOCUS14087|CAD7005736.1|CCAP
OG0006138	LOC118503599|XP_035892945.1|ASTE	CCAP1982_LOCUS21007|CAD7012908.1|CCAP
OG0006139	LOC118506128|XP_035898755.1|ASTE	CCAP1982_LOCUS19445|CAD7011340.1|CCAP
OG0006140	LOC118506124|XP_035898743.1|ASTE	CCAP1982_LOCUS19708|CAD7011620.1|CCAP
OG0006142	LOC118504791|XP_035895653.1|ASTE	CCAP1982_LOCUS14594|CAD7006271.1|CCAP
OG0006143	LOC118508110|XP_035903497.1|ASTE	CCAP1982_LOCUS14478|CAD7006150.1|CCAP, CCAP1982_LOCUS14482|CAD7006154.1|CCAP
OG0006144	LOC118508105|XP_035903491.1|ASTE	CCAP1982_LOCUS14156|CAD7005810.1|CCAP
OG0006145	LOC118508114|XP_035903500.1|ASTE	CCAP1982_LOCUS14463|CAD7006134.1|CCAP
OG0006146	LOC118508113|XP_035903499.1|ASTE	CCAP1982_LOCUS5525|CAD6996849.1|CCAP
OG0006147	LOC118503764|XP_035893321.1|ASTE	CCAP1982_LOCUS2592|CAD6993794.1|CCAP
OG0006148	LOC118503750|XP_035893294.1|ASTE	CCAP1982_LOCUS13497|CAD7005135.1|CCAP
OG0006149	LOC118503753|XP_035893297.1|ASTE	CCAP1982_LOCUS14466|CAD7006137.1|CCAP
OG0006150	LOC118503747|XP_035893290.1|ASTE	CCAP1982_LOCUS14465|CAD7006136.1|CCAP
OG0006151	LOC118503745|XP_035893280.1|ASTE	CCAP1982_LOCUS6282|CAD6997650.1|CCAP
OG0006152	LOC118504659|XP_035895334.1|ASTE	CCAP1982_LOCUS3484|CAD6994751.1|CCAP
OG0006153	LOC118506547|XP_035899732.1|ASTE	CCAP1982_LOCUS19784|CAD7011700.1|CCAP
OG0006155	LOC118502485|XP_035890610.1|ASTE	CCAP1982_LOCUS2598|CAD6993802.1|CCAP
OG0006156	LOC118505088|XP_035896272.1|ASTE	CCAP1982_LOCUS4958|CAD6996275.1|CCAP, CCAP1982_LOCUS19741|CAD7011655.1|CCAP
OG0006158	LOC118510861|XP_035909093.1|ASTE	CCAP1982_LOCUS10829|CAD7002343.1|CCAP
OG0006159	LOC118503733|XP_035893241.1|ASTE	CCAP1982_LOCUS19611|CAD7011522.1|CCAP
OG0006160	LOC118506344|XP_035899221.1|ASTE	CCAP1982_LOCUS7199|CAD6998627.1|CCAP
OG0006161	LOC118509657|XP_035906510.1|ASTE	CCAP1982_LOCUS22342|CAD7014345.1|CCAP
OG0006162	LOC118509372|XP_035905797.1|ASTE, LOC118517331|XP_035919206.1|ASTE	CCAP1982_LOCUS10553|CAD7002065.1|CCAP
OG0006163	LOC118512637|XP_035913226.1|ASTE	CCAP1982_LOCUS21988|CAD7013979.1|CCAP
OG0006181	LOC118510457|XP_035908181.1|ASTE	CCAP1982_LOCUS1045|CAD6992170.1|CCAP
OG0006182	LOC118510466|XP_035908215.1|ASTE	CCAP1982_LOCUS3265|CAD6994521.1|CCAP
OG0006183	LOC118504962|XP_035895981.1|ASTE	CCAP1982_LOCUS2510|CAD6993704.1|CCAP
OG0006184	LOC118517389|XP_035919336.1|ASTE	CCAP1982_LOCUS1185|CAD6992317.1|CCAP
OG0006185	LOC118511262|XP_035910026.1|ASTE	CCAP1982_LOCUS1598|CAD6992756.1|CCAP
OG0006186	LOC118507320|XP_035901604.1|ASTE	CCAP1982_LOCUS3216|CAD6994471.1|CCAP
OG0006187	LOC118511264|XP_035910028.1|ASTE	CCAP1982_LOCUS1208|CAD6992344.1|CCAP
OG0006191	LOC118507523|XP_035901981.1|ASTE	CCAP1982_LOCUS2666|CAD6993872.1|CCAP
OG0006196	LOC118516756|XP_035918568.1|ASTE	CCAP1982_LOCUS9573|CAD7001101.1|CCAP, CCAP1982_LOCUS9572|CAD7001100.1|CCAP
OG0006197	LOC118509676|XP_035906592.1|ASTE	CCAP1982_LOCUS9414|CAD7000941.1|CCAP, CCAP1982_LOCUS9416|CAD7000943.1|CCAP
OG0006199	LOC118507096|XP_035900984.1|ASTE	CCAP1982_LOCUS2428|CAD6993618.1|CCAP
OG0006200	LOC118509460|XP_035905977.1|ASTE	CCAP1982_LOCUS3029|CAD6994268.1|CCAP
OG0006207	LOC118505296|XP_035896800.1|ASTE	CCAP1982_LOCUS8597|CAD7000099.1|CCAP
OG0006208	LOC118505276|XP_035896742.1|ASTE	CCAP1982_LOCUS12166|CAD7003729.1|CCAP
OG0006218	LOC118516488|XP_035918314.1|ASTE	CCAP1982_LOCUS5529|CAD6996853.1|CCAP
OG0006221	LOC118517486|XP_035919574.1|ASTE	CCAP1982_LOCUS1349|CAD6992498.1|CCAP
OG0006222	LOC118517495|XP_035919585.1|ASTE	CCAP1982_LOCUS1347|CAD6992495.1|CCAP
OG0006228	LOC118505405|XP_035897049.1|ASTE	CCAP1982_LOCUS20469|CAD7012375.1|CCAP
OG0006229	LOC118508987|XP_035904878.1|ASTE	CCAP1982_LOCUS10327|CAD7001837.1|CCAP
OG0006240	LOC118503860|XP_035893483.1|ASTE	CCAP1982_LOCUS3188|CAD6994437.1|CCAP
OG0006243	LOC118505208|XP_035896612.1|ASTE	CCAP1982_LOCUS1656|CAD6992817.1|CCAP
OG0006244	LOC118510186|XP_035907604.1|ASTE	CCAP1982_LOCUS1328|CAD6992475.1|CCAP
OG0006247	LOC118503605|XP_035892978.1|ASTE	CCAP1982_LOCUS22712|CAD7014734.1|CCAP
OG0006251	LOC118504185|XP_035894241.1|ASTE	CCAP1982_LOCUS2990|CAD6994228.1|CCAP
OG0006252	LOC118504147|XP_035894158.1|ASTE	CCAP1982_LOCUS2991|CAD6994229.1|CCAP
OG0006255	LOC118512408|XP_035912696.1|ASTE	CCAP1982_LOCUS3181|CAD6994430.1|CCAP
OG0006259	LOC118502915|XP_035891538.1|ASTE	CCAP1982_LOCUS42|CAD6991095.1|CCAP
OG0006261	LOC118512106|XP_035911971.1|ASTE	CCAP1982_LOCUS7796|CAD6999266.1|CCAP
OG0006265	LOC118509916|XP_035907106.1|ASTE	CCAP1982_LOCUS21034|CAD7012938.1|CCAP
OG0006269	LOC118511532|XP_035910618.1|ASTE	CCAP1982_LOCUS3348|CAD6994611.1|CCAP
OG0006271	LOC118504563|XP_035895065.1|ASTE	CCAP1982_LOCUS1670|CAD6992833.1|CCAP
OG0006276	LOC118504482|XP_035894892.1|ASTE	CCAP1982_LOCUS11529|CAD7003066.1|CCAP
OG0006277	LOC118511416|XP_035910387.1|ASTE	CCAP1982_LOCUS21154|CAD7013076.1|CCAP
OG0006283	LOC118505773|XP_035897939.1|ASTE	CCAP1982_LOCUS3868|CAD6995147.1|CCAP
OG0006285	LOC118511887|XP_035911411.1|ASTE	CCAP1982_LOCUS1160|CAD6992292.1|CCAP
OG0006286	LOC118511841|XP_035911281.1|ASTE	CCAP1982_LOCUS1875|CAD6993043.1|CCAP
OG0006288	LOC118517461|XP_035919516.1|ASTE	CCAP1982_LOCUS1758|CAD6992925.1|CCAP
OG0006289	LOC118507945|XP_035903163.1|ASTE	CCAP1982_LOCUS2125|CAD6993308.1|CCAP
OG0006291	LOC118507612|XP_035902647.1|ASTE	CCAP1982_LOCUS8793|CAD7000305.1|CCAP
OG0006293	LOC118511073|XP_035909628.1|ASTE	CCAP1982_LOCUS12770|CAD7004355.1|CCAP
OG0006303	LOC118511147|XP_035909768.1|ASTE	CCAP1982_LOCUS22354|CAD7014357.1|CCAP
OG0006305	LOC118507674|XP_035902361.1|ASTE	CCAP1982_LOCUS3463|CAD6994730.1|CCAP
OG0006306	LOC118507576|XP_035902125.1|ASTE	CCAP1982_LOCUS4112|CAD6995394.1|CCAP
OG0006315	LOC118517500|XP_035919604.1|ASTE	CCAP1982_LOCUS3333|CAD6994594.1|CCAP
OG0006322	LOC118504222|XP_035894330.1|ASTE	CCAP1982_LOCUS3074|CAD6994317.1|CCAP
OG0006325	LOC118517412|XP_035919406.1|ASTE	CCAP1982_LOCUS2415|CAD6993604.1|CCAP
OG0006327	LOC118506801|XP_035900327.1|ASTE	CCAP1982_LOCUS3402|CAD6994668.1|CCAP
OG0006328	LOC118507483|XP_035901893.1|ASTE	CCAP1982_LOCUS3175|CAD6994424.1|CCAP
OG0006330	LOC118503718|XP_035893188.1|ASTE	CCAP1982_LOCUS2430|CAD6993620.1|CCAP
OG0006335	LOC118502675|XP_035891063.1|ASTE	CCAP1982_LOCUS2233|CAD6993418.1|CCAP
OG0006345	LOC118517395|XP_035919350.1|ASTE	CCAP1982_LOCUS34|CAD6991086.1|CCAP
OG0006346	LOC118503271|XP_035892238.1|ASTE	CCAP1982_LOCUS35|CAD6991087.1|CCAP
OG0006347	LOC118517425|XP_035919432.1|ASTE	CCAP1982_LOCUS1828|CAD6992995.1|CCAP
OG0006354	LOC118517473|XP_035919538.1|ASTE	CCAP1982_LOCUS1026|CAD6992148.1|CCAP
OG0006358	LOC118503964|XP_035893773.1|ASTE	CCAP1982_LOCUS14731|CAD7006411.1|CCAP
OG0006368	LOC118502632|XP_035890929.1|ASTE	CCAP1982_LOCUS1868|CAD6993033.1|CCAP
OG0006369	LOC118502358|XP_035890460.1|ASTE	CCAP1982_LOCUS1864|CAD6993029.1|CCAP
OG0006371	LOC118506397|XP_035899346.1|ASTE	CCAP1982_LOCUS1755|CAD6992922.1|CCAP
OG0006372	LOC118517375|XP_035919287.1|ASTE	CCAP1982_LOCUS3418|CAD6994683.1|CCAP
OG0006378	LOC118504822|XP_035895724.1|ASTE	CCAP1982_LOCUS3195|CAD6994448.1|CCAP
OG0006385	LOC118504375|XP_035894675.1|ASTE	CCAP1982_LOCUS3182|CAD6994431.1|CCAP
OG0006386	LOC118506337|XP_035899210.1|ASTE	CCAP1982_LOCUS2844|CAD6994074.1|CCAP
OG0006387	LOC118505050|XP_035896220.1|ASTE	CCAP1982_LOCUS1121|CAD6992251.1|CCAP
OG0006394	LOC118504551|XP_035895052.1|ASTE	CCAP1982_LOCUS3043|CAD6994282.1|CCAP
OG0006395	LOC118502664|XP_035891020.1|ASTE	CCAP1982_LOCUS3349|CAD6994612.1|CCAP
OG0006401	LOC118506485|XP_035899558.1|ASTE	CCAP1982_LOCUS11663|CAD7003202.1|CCAP
OG0006402	LOC118506490|XP_035899571.1|ASTE	CCAP1982_LOCUS78|CAD6991135.1|CCAP
OG0006403	LOC118506495|XP_035899582.1|ASTE	CCAP1982_LOCUS66|CAD6991121.1|CCAP
OG0006404	LOC118504738|XP_035895509.1|ASTE	CCAP1982_LOCUS63|CAD6991117.1|CCAP
OG0006405	LOC118504756|XP_035895571.1|ASTE	CCAP1982_LOCUS101|CAD6991161.1|CCAP
OG0006406	LOC118504526|XP_035894961.1|ASTE	CCAP1982_LOCUS4442|CAD6995737.1|CCAP
OG0006412	LOC118504559|XP_035895062.1|ASTE	CCAP1982_LOCUS3648|CAD6994913.1|CCAP
OG0006413	LOC118504560|XP_035895063.1|ASTE	CCAP1982_LOCUS2963|CAD6994201.1|CCAP
OG0006419	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE	CCAP1982_LOCUS2236|CAD6993421.1|CCAP
OG0006420	LOC118508289|XP_035903826.1|ASTE	CCAP1982_LOCUS3273|CAD6994529.1|CCAP
OG0006421	LOC118508288|XP_035903823.1|ASTE	CCAP1982_LOCUS7763|CAD6999231.1|CCAP
