Orthogroup	ASTE.longest_only	DELE.longest_only
OG0006804	LOC118509345|XP_035905753.1|ASTE	LOC108150364|XP_017133990.1|DELE
OG0006805	LOC118509342|XP_035905747.1|ASTE	LOC108145026|XP_017125697.1|DELE
OG0006806	LOC118511385|XP_035910285.1|ASTE	LOC108146217|XP_017127624.1|DELE
OG0006807	LOC118514181|XP_035916748.1|ASTE	LOC108146052|XP_017127346.1|DELE
OG0006808	LOC118514178|XP_035916741.1|ASTE	LOC108143552|XP_017123550.1|DELE
OG0006809	LOC118513187|XP_035914554.1|ASTE	LOC108145665|XP_017126707.1|DELE
OG0006810	LOC118513185|XP_035914546.1|ASTE	LOC108146133|XP_017127473.1|DELE
OG0006811	LOC118513194|XP_035914575.1|ASTE	LOC108148986|XP_017131817.1|DELE
OG0006812	LOC118509672|XP_035906565.1|ASTE	LOC108147510|XP_017129570.1|DELE
OG0006813	LOC118509753|XP_035906777.1|ASTE	LOC108136754|XP_017113593.1|DELE
OG0006814	LOC118510304|XP_035907826.1|ASTE	LOC108146846|XP_017128537.1|DELE
OG0006815	LOC118512302|XP_035912425.1|ASTE	LOC108146019|XP_017127284.1|DELE
OG0006816	LOC118512300|XP_035912424.1|ASTE	LOC108146095|XP_017127411.1|DELE
OG0006817	LOC118509370|XP_035905795.1|ASTE	LOC108146372|XP_017127850.1|DELE
OG0006818	LOC118509369|XP_035905788.1|ASTE	LOC108146497|XP_017128018.1|DELE
OG0006819	LOC118516346|XP_035918051.1|ASTE, LOC118511358|XP_035910212.1|ASTE	LOC108146006|XP_017127249.1|DELE
OG0006820	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE	LOC108146293|XP_017127727.1|DELE
OG0006821	LOC118517721|XP_035920062.1|ASTE	LOC108134519|XP_017110346.1|DELE
OG0006822	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE	LOC108143513|XP_017123475.1|DELE
OG0006823	LOC118514234|XP_035916831.1|ASTE	LOC108146879|XP_017128600.1|DELE
OG0006824	LOC118514245|XP_035916850.1|ASTE	LOC108147562|XP_017129639.1|DELE
OG0006825	LOC118509407|XP_035905865.1|ASTE	LOC108146881|XP_017128603.1|DELE
OG0006826	LOC118509823|XP_035906878.1|ASTE	LOC108146972|XP_017128718.1|DELE
OG0006827	LOC118511279|XP_035910066.1|ASTE	LOC108141193|XP_017119926.1|DELE
OG0006828	LOC118511289|XP_035910088.1|ASTE	LOC108142071|XP_017121246.1|DELE
OG0006829	LOC118514389|XP_035917159.1|ASTE	LOC108147540|XP_017129614.1|DELE
OG0006830	LOC118514372|XP_035917124.1|ASTE	LOC108146147|XP_017127492.1|DELE
OG0006831	LOC118508853|XP_035904499.1|ASTE	LOC108147502|XP_017129559.1|DELE
OG0006832	LOC118509474|XP_035906002.1|ASTE	LOC108147535|XP_017129608.1|DELE
OG0006833	LOC118509478|XP_035906011.1|ASTE	LOC108142373|XP_017121691.1|DELE
OG0006834	LOC118510269|XP_035907763.1|ASTE	LOC108143755|XP_017123774.1|DELE
OG0006835	LOC118510264|XP_035907751.1|ASTE	LOC108146267|XP_017127696.1|DELE
OG0006836	LOC118510263|XP_035907747.1|ASTE	LOC108146500|XP_017128025.1|DELE
OG0006837	LOC118509447|XP_035905954.1|ASTE	LOC108146334|XP_017127788.1|DELE
OG0006838	LOC118509445|XP_035905952.1|ASTE	LOC108150342|XP_017133959.1|DELE
OG0006839	LOC118509397|XP_035905845.1|ASTE	LOC108146423|XP_017127917.1|DELE
OG0006840	LOC118510587|XP_035908479.1|ASTE	LOC108135256|XP_017111413.1|DELE
OG0006841	LOC118509236|XP_035905438.1|ASTE	LOC108146124|XP_017127458.1|DELE
OG0006842	LOC118511816|XP_035911249.1|ASTE	LOC108146143|XP_017127487.1|DELE
OG0006843	LOC118511828|XP_035911265.1|ASTE	LOC108136271|XP_017112829.1|DELE
OG0006844	LOC118511827|XP_035911264.1|ASTE	LOC108140544|XP_017118870.1|DELE
OG0006845	LOC118510370|XP_035907987.1|ASTE	LOC108146691|XP_017128237.1|DELE
OG0006846	LOC118510351|XP_035907942.1|ASTE	LOC108142820|XP_017122370.1|DELE
OG0006847	LOC118510376|XP_035907998.1|ASTE	LOC108142745|XP_017122260.1|DELE
OG0006848	LOC118511341|XP_035910181.1|ASTE	LOC108145206|XP_017125936.1|DELE
OG0006849	LOC118513147|XP_035914479.1|ASTE	LOC108147512|XP_017129574.1|DELE
OG0006850	LOC118513149|XP_035914483.1|ASTE	LOC108147527|XP_017129600.1|DELE
OG0006851	LOC118513148|XP_035914481.1|ASTE	LOC108147444|XP_017129458.1|DELE
OG0006852	LOC118513186|XP_035914551.1|ASTE	LOC108149745|XP_017133019.1|DELE
OG0006853	LOC118511414|XP_035910367.1|ASTE	LOC108147391|XP_017129316.1|DELE
OG0006854	LOC118512908|XP_035913940.1|ASTE	LOC108141508|XP_017120425.1|DELE
OG0006855	LOC118509797|XP_035906827.1|ASTE	LOC108146905|XP_017128636.1|DELE
OG0006856	LOC118509692|XP_035906645.1|ASTE	LOC108138742|XP_017116629.1|DELE
OG0006857	LOC118509630|XP_035906407.1|ASTE	LOC108136896|XP_017113846.1|DELE
OG0006858	LOC118509634|XP_035906419.1|ASTE	LOC108135594|XP_017111886.1|DELE
OG0006859	LOC118511997|XP_035911633.1|ASTE	LOC108149606|XP_017132792.1|DELE
OG0006860	LOC118512012|XP_035911675.1|ASTE	LOC108149759|XP_017133061.1|DELE
OG0006861	LOC118511946|XP_035911544.1|ASTE	LOC108144989|XP_017125631.1|DELE
OG0006862	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE	LOC108142809|XP_017122359.1|DELE
OG0006863	LOC118513906|XP_035916124.1|ASTE	LOC108136660|XP_017113473.1|DELE
OG0006864	LOC118512892|XP_035913889.1|ASTE	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE
OG0006865	LOC118511937|XP_035911520.1|ASTE	LOC108140681|XP_017119116.1|DELE
OG0006866	LOC118511973|XP_035911603.1|ASTE	LOC108137547|XP_017114760.1|DELE
OG0006867	LOC118511950|XP_035911554.1|ASTE	LOC108144192|XP_017124346.1|DELE
OG0006868	LOC118511939|XP_035911529.1|ASTE	LOC108144540|XP_017125000.1|DELE
OG0006869	LOC118511984|XP_035911617.1|ASTE	LOC108138702|XP_017116542.1|DELE
OG0006870	LOC118512250|XP_035912286.1|ASTE	LOC108149777|XP_017133117.1|DELE
OG0006871	LOC118512239|XP_035912272.1|ASTE	LOC108145464|XP_017126399.1|DELE
OG0006872	LOC118512236|XP_035912263.1|ASTE	LOC108149584|XP_017132708.1|DELE
OG0006873	LOC118511964|XP_035911584.1|ASTE	LOC108145228|XP_017125981.1|DELE
OG0006874	LOC118505056|XP_035896226.1|ASTE	LOC108138013|XP_017115475.1|DELE, LOC108135014|XP_017111036.1|DELE
OG0006875	LOC118504532|XP_035894970.1|ASTE	LOC108149448|XP_017132527.1|DELE
OG0006876	LOC118505031|XP_035896140.1|ASTE	LOC108144498|XP_017124919.1|DELE
OG0006877	LOC118505090|XP_035896281.1|ASTE	LOC108149276|XP_017132211.1|DELE
OG0006878	LOC118512253|XP_035912299.1|ASTE	LOC108148147|XP_017130509.1|DELE
OG0006879	LOC118512265|XP_035912338.1|ASTE	LOC108144655|XP_017125188.1|DELE
OG0006880	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE	LOC108150506|XP_017134211.1|DELE
OG0006882	LOC118508976|XP_035904849.1|ASTE	LOC108149844|XP_017133210.1|DELE
OG0006883	LOC118511745|XP_035911096.1|ASTE	LOC108150557|XP_017134279.1|DELE
OG0006884	LOC118511741|XP_035911083.1|ASTE	LOC108138794|XP_017116762.1|DELE
OG0006885	LOC118511734|XP_035911073.1|ASTE	LOC108135346|XP_017111527.1|DELE
OG0006886	LOC118511916|XP_035911446.1|ASTE	LOC108148771|XP_017131466.1|DELE
OG0006887	LOC118513847|XP_035916022.1|ASTE	LOC108136245|XP_017112773.1|DELE
OG0006888	LOC118513855|XP_035916042.1|ASTE	LOC108141915|XP_017121024.1|DELE
OG0006889	LOC118513848|XP_035916026.1|ASTE	LOC108150559|XP_017134281.1|DELE
OG0006890	LOC118512210|XP_035912216.1|ASTE	LOC108139017|XP_017117109.1|DELE
OG0006891	LOC118511226|XP_035909954.1|ASTE	LOC108138311|XP_017115956.1|DELE
OG0006892	LOC118512212|XP_035912220.1|ASTE	LOC108149553|XP_017132683.1|DELE
OG0006893	LOC118511228|XP_035909956.1|ASTE	LOC108145351|XP_017126233.1|DELE
OG0006894	LOC118511225|XP_035909943.1|ASTE	LOC108145330|XP_017126205.1|DELE
OG0006895	LOC118513309|XP_035914785.1|ASTE	LOC108140792|XP_017119280.1|DELE
OG0006896	LOC118512029|XP_035911713.1|ASTE	LOC108138302|XP_017115946.1|DELE
OG0006897	LOC118510565|XP_035908446.1|ASTE	LOC108141880|XP_017120975.1|DELE
OG0006898	LOC118508930|XP_035904731.1|ASTE	LOC108149514|XP_017132630.1|DELE
OG0006899	LOC118511094|XP_035909690.1|ASTE	LOC108148048|XP_017130386.1|DELE
OG0006900	LOC118511128|XP_035909754.1|ASTE	LOC108149970|XP_017133378.1|DELE
OG0006901	LOC118511115|XP_035909733.1|ASTE	LOC108149055|XP_017131893.1|DELE
OG0006902	LOC118511631|XP_035910836.1|ASTE	LOC108141659|XP_017120622.1|DELE
OG0006903	LOC118510628|XP_035908558.1|ASTE	LOC108148632|XP_017131233.1|DELE
OG0006904	LOC118511808|XP_035911242.1|ASTE	LOC108149481|XP_017132586.1|DELE
OG0006905	LOC118511051|XP_035909543.1|ASTE	LOC108138893|XP_017116916.1|DELE
OG0006906	LOC118511041|XP_035909528.1|ASTE	LOC108138832|XP_017116828.1|DELE
OG0006907	LOC118514514|XP_035917355.1|ASTE	LOC108141790|XP_017120800.1|DELE
OG0006908	LOC118513533|XP_035915298.1|ASTE	LOC108138970|XP_017117041.1|DELE
OG0006909	LOC118513530|XP_035915295.1|ASTE	LOC108142122|XP_017121309.1|DELE
OG0006910	LOC118509051|XP_035905030.1|ASTE	LOC108141881|XP_017120979.1|DELE
OG0006911	LOC118513981|XP_035916302.1|ASTE	LOC108147703|XP_017129913.1|DELE
OG0006912	LOC118513914|XP_035916149.1|ASTE	LOC108138904|XP_017116944.1|DELE
OG0006913	LOC118513946|XP_035916228.1|ASTE	LOC108138235|XP_017115848.1|DELE
OG0006914	LOC118513964|XP_035916277.1|ASTE	LOC108146756|XP_017128379.1|DELE
OG0006915	LOC118513931|XP_035916194.1|ASTE	LOC108138810|XP_017116793.1|DELE
OG0006916	LOC118513918|XP_035916171.1|ASTE	LOC108149353|XP_017132332.1|DELE
OG0006917	LOC118513656|XP_035915635.1|ASTE	LOC108138159|XP_017115736.1|DELE
OG0006918	LOC118510584|XP_035908473.1|ASTE	LOC108138351|XP_017116011.1|DELE
OG0006919	LOC118508029|XP_035903321.1|ASTE	LOC108141885|XP_017120983.1|DELE
OG0006920	LOC118513559|XP_035915374.1|ASTE	LOC108134529|XP_017110364.1|DELE
OG0006921	LOC118513550|XP_035915331.1|ASTE	LOC108134714|XP_017110601.1|DELE
OG0006922	LOC118511040|XP_035909527.1|ASTE	LOC108149534|XP_017132655.1|DELE
OG0006923	LOC118510079|XP_035907381.1|ASTE	LOC108134733|XP_017110636.1|DELE
OG0006924	LOC118511045|XP_035909535.1|ASTE	LOC108137057|XP_017114053.1|DELE
OG0006925	LOC118511043|XP_035909533.1|ASTE	LOC108149030|XP_017131868.1|DELE
OG0006926	LOC118513866|XP_035916061.1|ASTE	LOC108147972|XP_017130260.1|DELE
OG0006927	LOC118513865|XP_035916060.1|ASTE	LOC108148034|XP_017130363.1|DELE
OG0006928	LOC118513863|XP_035916057.1|ASTE	LOC108147980|XP_017130278.1|DELE
OG0006929	LOC118511069|XP_035909573.1|ASTE	LOC108134980|XP_017111001.1|DELE
OG0006930	LOC118511066|XP_035909566.1|ASTE	LOC108138916|XP_017116964.1|DELE
OG0006931	LOC118514277|XP_035916911.1|ASTE	LOC108138184|XP_017115786.1|DELE
OG0006932	LOC118510143|XP_035907523.1|ASTE	LOC108141895|XP_017120995.1|DELE
OG0006933	LOC118509330|XP_035905683.1|ASTE	LOC108141688|XP_017120656.1|DELE
OG0006934	LOC118511598|XP_035910771.1|ASTE	LOC108147206|XP_017129051.1|DELE
OG0006935	LOC118511714|XP_035911029.1|ASTE	LOC108138285|XP_017115930.1|DELE
OG0006936	LOC118511718|XP_035911035.1|ASTE	LOC108135250|XP_017111403.1|DELE
OG0006937	LOC118511723|XP_035911053.1|ASTE	LOC108142102|XP_017121285.1|DELE
OG0006938	LOC118511722|XP_035911051.1|ASTE	LOC108141894|XP_017120994.1|DELE
OG0006939	LOC118514007|XP_035916351.1|ASTE	LOC108136330|XP_017112921.1|DELE
OG0006940	LOC118513883|XP_035916085.1|ASTE	LOC108138299|XP_017115943.1|DELE
OG0006941	LOC118511087|XP_035909663.1|ASTE	LOC108134499|XP_017110312.1|DELE
OG0006942	LOC118511089|XP_035909676.1|ASTE	LOC108149778|XP_017133121.1|DELE
OG0006943	LOC118513934|XP_035916200.1|ASTE	LOC108150483|XP_017134177.1|DELE
OG0006944	LOC118514018|XP_035916382.1|ASTE	LOC108147941|XP_017130215.1|DELE
OG0006945	LOC118514017|XP_035916381.1|ASTE	LOC108149450|XP_017132531.1|DELE
OG0006946	LOC118513999|XP_035916329.1|ASTE	LOC108136889|XP_017113833.1|DELE
OG0006947	LOC118514005|XP_035916347.1|ASTE	LOC108138981|XP_017117055.1|DELE
OG0006948	LOC118511756|XP_035911116.1|ASTE	LOC108138350|XP_017116009.1|DELE
OG0006950	LOC118510612|XP_035908517.1|ASTE	LOC108146852|XP_017128555.1|DELE
OG0006951	LOC118511590|XP_035910733.1|ASTE	LOC108141806|XP_017120857.1|DELE
OG0006952	LOC118511587|XP_035910731.1|ASTE	LOC108135807|XP_017112172.1|DELE
OG0006953	LOC118513397|XP_035914970.1|ASTE	LOC108135640|XP_017111950.1|DELE
OG0006954	LOC118513394|XP_035914968.1|ASTE	LOC108138326|XP_017115977.1|DELE
OG0006955	LOC118509137|XP_035905231.1|ASTE	LOC108136939|XP_017113905.1|DELE
OG0006956	LOC118512540|XP_035913004.1|ASTE	LOC108138756|XP_017116648.1|DELE
OG0006957	LOC118512539|XP_035913002.1|ASTE	LOC108149436|XP_017132507.1|DELE
OG0006958	LOC118512543|XP_035913008.1|ASTE	LOC108144804|XP_017125418.1|DELE
OG0006959	LOC118511658|XP_035910897.1|ASTE	LOC108146461|XP_017127963.1|DELE
OG0006960	LOC118511662|XP_035910903.1|ASTE	LOC108149233|XP_017132158.1|DELE
OG0006961	LOC118511231|XP_035909959.1|ASTE	LOC108139052|XP_017117159.1|DELE
OG0006962	LOC118512544|XP_035913010.1|ASTE	LOC108148006|XP_017130323.1|DELE
OG0006963	LOC118513434|XP_035915058.1|ASTE	LOC108141780|XP_017120776.1|DELE
OG0006964	LOC118513439|XP_035915072.1|ASTE	LOC108142042|XP_017121210.1|DELE
OG0006965	LOC118509270|XP_035905517.1|ASTE	LOC108149458|XP_017132538.1|DELE
OG0006966	LOC118509269|XP_035905516.1|ASTE	LOC108141853|XP_017120933.1|DELE
OG0006967	LOC118509267|XP_035905511.1|ASTE	LOC108143566|XP_017123564.1|DELE
OG0006968	LOC118509066|XP_035905078.1|ASTE	LOC108144422|XP_017124764.1|DELE
OG0006969	LOC118509079|XP_035905105.1|ASTE	LOC108150340|XP_017133956.1|DELE
OG0006970	LOC118508991|XP_035904882.1|ASTE	LOC108147268|XP_017129162.1|DELE
OG0006971	LOC118511679|XP_035910940.1|ASTE	LOC108148049|XP_017130388.1|DELE
OG0006972	LOC118511677|XP_035910933.1|ASTE	LOC108134505|XP_017110318.1|DELE
OG0006973	LOC118511670|XP_035910921.1|ASTE	LOC108145446|XP_017126369.1|DELE
OG0006974	LOC118511648|XP_035910875.1|ASTE	LOC108135258|XP_017111415.1|DELE
OG0006975	LOC118512470|XP_035912849.1|ASTE	LOC108147789|XP_017130017.1|DELE
OG0006976	LOC118511789|XP_035911200.1|ASTE	LOC108137800|XP_017115193.1|DELE
OG0006977	LOC118511622|XP_035910813.1|ASTE	LOC108145174|XP_017125896.1|DELE
OG0006978	LOC118511605|XP_035910781.1|ASTE	LOC108138951|XP_017117019.1|DELE
OG0006979	LOC118509144|XP_035905244.1|ASTE	LOC108137870|XP_017115296.1|DELE
OG0006980	LOC118509038|XP_035904971.1|ASTE	LOC108149855|XP_017133224.1|DELE
OG0006981	LOC118514031|XP_035916400.1|ASTE	LOC108149394|XP_017132415.1|DELE
OG0006982	LOC118513894|XP_035916101.1|ASTE	LOC108141906|XP_017121013.1|DELE, LOC108138601|XP_017116380.1|DELE
OG0006983	LOC118513900|XP_035916110.1|ASTE	LOC108145463|XP_017126403.1|DELE
OG0006984	LOC118513733|XP_035915781.1|ASTE	LOC108150490|XP_017134187.1|DELE
OG0006985	LOC118513728|XP_035915774.1|ASTE	LOC108149241|XP_017132166.1|DELE
OG0006986	LOC118513729|XP_035915776.1|ASTE	LOC108138973|XP_017117046.1|DELE
OG0006987	LOC118510997|XP_035909404.1|ASTE	LOC108145122|XP_017125823.1|DELE
OG0006988	LOC118510995|XP_035909402.1|ASTE	LOC108149470|XP_017132570.1|DELE
OG0006989	LOC118511025|XP_035909496.1|ASTE	LOC108138273|XP_017115912.1|DELE
OG0006990	LOC118511022|XP_035909486.1|ASTE	LOC108141872|XP_017120955.1|DELE
OG0006991	LOC118511016|XP_035909437.1|ASTE	LOC108142965|XP_017122600.1|DELE
OG0006992	LOC118512468|XP_035912836.1|ASTE	LOC108147995|XP_017130299.1|DELE
OG0006993	LOC118512567|XP_035913053.1|ASTE	LOC108138770|XP_017116696.1|DELE
OG0006994	LOC118510142|XP_035907522.1|ASTE	LOC108138866|XP_017116882.1|DELE
OG0006995	LOC118511692|XP_035910986.1|ASTE	LOC108149228|XP_017132149.1|DELE
OG0006996	LOC118513776|XP_035915847.1|ASTE	LOC108149547|XP_017132673.1|DELE
OG0006997	LOC118510001|XP_035907278.1|ASTE	LOC108145392|XP_017126277.1|DELE
OG0006998	LOC118513744|XP_035915794.1|ASTE	LOC108143962|XP_017124049.1|DELE
OG0006999	LOC118513760|XP_035915827.1|ASTE	LOC108147977|XP_017130273.1|DELE
OG0007000	LOC118514143|XP_035916644.1|ASTE	LOC108137848|XP_017115264.1|DELE
OG0007001	LOC118513360|XP_035914885.1|ASTE	LOC108137952|XP_017115400.1|DELE
OG0007002	LOC118511688|XP_035910971.1|ASTE	LOC108138776|XP_017116725.1|DELE
OG0007003	LOC118513836|XP_035915996.1|ASTE	LOC108149738|XP_017133005.1|DELE
OG0007004	LOC118512575|XP_035913087.1|ASTE	LOC108147906|XP_017130156.1|DELE
OG0007005	LOC118512581|XP_035913102.1|ASTE	LOC108139062|XP_017117172.1|DELE
OG0007006	LOC118510645|XP_035908637.1|ASTE	LOC108148364|XP_017130877.1|DELE
OG0007007	LOC118514599|XP_035917489.1|ASTE	LOC108141928|XP_017121051.1|DELE
OG0007008	LOC118510011|XP_035907290.1|ASTE	LOC108134964|XP_017110979.1|DELE
OG0007009	LOC118510592|XP_035908487.1|ASTE	LOC108141896|XP_017120996.1|DELE
OG0007010	LOC118514660|XP_035917591.1|ASTE	LOC108149471|XP_017132571.1|DELE
OG0007011	LOC118514664|XP_035917599.1|ASTE	LOC108139128|XP_017117230.1|DELE
OG0007012	LOC118514670|XP_035917605.1|ASTE	LOC108138635|XP_017116462.1|DELE
OG0007013	LOC118511778|XP_035911177.1|ASTE	LOC108137812|XP_017115216.1|DELE
OG0007014	LOC118511780|XP_035911179.1|ASTE	LOC108137810|XP_017115208.1|DELE
OG0007015	LOC118511786|XP_035911196.1|ASTE	LOC108138792|XP_017116760.1|DELE
OG0007016	LOC118509319|XP_035905664.1|ASTE	LOC108150703|XP_017134454.1|DELE
OG0007017	LOC118514631|XP_035917526.1|ASTE	LOC108138918|XP_017116969.1|DELE
OG0007018	LOC118514632|XP_035917529.1|ASTE	LOC108149441|XP_017132518.1|DELE
OG0007019	LOC118511798|XP_035911221.1|ASTE	LOC108145588|XP_017126605.1|DELE
OG0007020	LOC118512431|XP_035912782.1|ASTE	LOC108135186|XP_017111296.1|DELE
OG0007021	LOC118514562|XP_035917451.1|ASTE	LOC108149266|XP_017132201.1|DELE
OG0007022	LOC118514540|XP_035917416.1|ASTE	LOC108134734|XP_017110637.1|DELE
OG0007023	LOC118514575|XP_035917469.1|ASTE	LOC108142114|XP_017121301.1|DELE
OG0007024	LOC118514536|XP_035917412.1|ASTE	LOC108137026|XP_017114013.1|DELE
OG0007025	LOC118513286|XP_035914747.1|ASTE	LOC108136355|XP_017112953.1|DELE
OG0007026	LOC118513277|XP_035914736.1|ASTE	LOC108137847|XP_017115263.1|DELE
OG0007027	LOC118509224|XP_035905418.1|ASTE	LOC108138760|XP_017116657.1|DELE
OG0007028	LOC118509225|XP_035905419.1|ASTE	LOC108148840|XP_017131605.1|DELE
OG0007029	LOC118513255|XP_035914711.1|ASTE	LOC108150505|XP_017134208.1|DELE
OG0007030	LOC118512609|XP_035913175.1|ASTE	LOC108136651|XP_017113464.1|DELE
OG0007031	LOC118512595|XP_035913141.1|ASTE	LOC108138464|XP_017116164.1|DELE
OG0007032	LOC118512601|XP_035913150.1|ASTE	LOC108143146|XP_017122881.1|DELE
OG0007033	LOC118512604|XP_035913166.1|ASTE	LOC108138847|XP_017116848.1|DELE
OG0007034	LOC118513689|XP_035915701.1|ASTE	LOC108148072|XP_017130414.1|DELE
OG0007035	LOC118513688|XP_035915700.1|ASTE	LOC108148122|XP_017130461.1|DELE
OG0007036	LOC118513693|XP_035915710.1|ASTE	LOC108142494|XP_017121877.1|DELE
OG0007037	LOC118513694|XP_035915711.1|ASTE	LOC108148954|XP_017131776.1|DELE
OG0007038	LOC118512535|XP_035912983.1|ASTE	LOC108149189|XP_017132099.1|DELE
OG0007039	LOC118511554|XP_035910676.1|ASTE	LOC108135008|XP_017111031.1|DELE
OG0007040	LOC118509827|XP_035906890.1|ASTE	LOC108138305|XP_017115951.1|DELE
OG0007041	LOC118510863|XP_035909102.1|ASTE	LOC108135266|XP_017111429.1|DELE
OG0007042	LOC118510860|XP_035909086.1|ASTE	LOC108141684|XP_017120651.1|DELE
OG0007043	LOC118505163|XP_035896453.1|ASTE	LOC108137461|XP_017114654.1|DELE
OG0007044	LOC118513503|XP_035915243.1|ASTE	LOC108138318|XP_017115966.1|DELE
OG0007045	LOC118509262|XP_035905504.1|ASTE	LOC108136893|XP_017113839.1|DELE
OG0007046	LOC118514600|XP_035917490.1|ASTE	LOC108141219|XP_017119960.1|DELE
OG0007047	LOC118513351|XP_035914876.1|ASTE	LOC108148015|XP_017130338.1|DELE
OG0007048	LOC118513319|XP_035914818.1|ASTE	LOC108147984|XP_017130284.1|DELE
OG0007049	LOC118509181|XP_035905340.1|ASTE	LOC108134973|XP_017110993.1|DELE
OG0007050	LOC118513627|XP_035915583.1|ASTE	LOC108138313|XP_017115958.1|DELE
OG0007051	LOC118513631|XP_035915588.1|ASTE	LOC108134738|XP_017110650.1|DELE
OG0007052	LOC118510583|XP_035908468.1|ASTE	LOC108135424|XP_017111642.1|DELE
OG0007053	LOC118510874|XP_035909129.1|ASTE	LOC108134509|XP_017110333.1|DELE
OG0007054	LOC118512542|XP_035913007.1|ASTE	LOC108144618|XP_017125133.1|DELE
OG0007055	LOC118513779|XP_035915850.1|ASTE	LOC108137940|XP_017115386.1|DELE
OG0007056	LOC118513799|XP_035915889.1|ASTE	LOC108146474|XP_017127982.1|DELE
OG0007057	LOC118513826|XP_035915955.1|ASTE	LOC108135426|XP_017111645.1|DELE
OG0007058	LOC118513818|XP_035915944.1|ASTE	LOC108140946|XP_017119507.1|DELE
OG0007059	LOC118510868|XP_035909109.1|ASTE	LOC108138249|XP_017115878.1|DELE
OG0007060	LOC118513005|XP_035914159.1|ASTE	LOC108138008|XP_017115467.1|DELE
OG0007061	LOC118512941|XP_035914038.1|ASTE	LOC108138026|XP_017115486.1|DELE
OG0007062	LOC118513470|XP_035915154.1|ASTE	LOC108148906|XP_017131714.1|DELE
OG0007063	LOC118511237|XP_035909968.1|ASTE	LOC108142076|XP_017121252.1|DELE
OG0007064	LOC118513660|XP_035915647.1|ASTE	LOC108143398|XP_017123267.1|DELE
OG0007065	LOC118513657|XP_035915636.1|ASTE	LOC108135499|XP_017111731.1|DELE
OG0007066	LOC118514251|XP_035916858.1|ASTE	LOC108136030|XP_017112451.1|DELE
OG0007067	LOC118509881|XP_035907013.1|ASTE	LOC108134528|XP_017110361.1|DELE
OG0007068	LOC118509891|XP_035907030.1|ASTE	LOC108141821|XP_017120888.1|DELE
OG0007069	LOC118511695|XP_035910988.1|ASTE	LOC108149363|XP_017132351.1|DELE
OG0007070	LOC118515244|XP_035917821.1|ASTE	LOC108143453|XP_017123373.1|DELE
OG0007071	LOC118513225|XP_035914645.1|ASTE	LOC108141391|XP_017120230.1|DELE
OG0007072	LOC118511243|XP_035909976.1|ASTE	LOC108150073|XP_017133525.1|DELE
OG0007073	LOC118513623|XP_035915574.1|ASTE	LOC108134968|XP_017110984.1|DELE
OG0007074	LOC118510912|XP_035909208.1|ASTE	LOC108141528|XP_017120450.1|DELE
OG0007075	LOC118510911|XP_035909205.1|ASTE	LOC108147951|XP_017130228.1|DELE
OG0007076	LOC118512969|XP_035914089.1|ASTE	LOC108149818|XP_017133176.1|DELE
OG0007077	LOC118511807|XP_035911240.1|ASTE	LOC108135320|XP_017111495.1|DELE
OG0007078	LOC118511812|XP_035911244.1|ASTE	LOC108138750|XP_017116640.1|DELE
OG0007079	LOC118509951|XP_035907175.1|ASTE	LOC108138755|XP_017116647.1|DELE
OG0007080	LOC118510772|XP_035908931.1|ASTE	LOC108141943|XP_017121075.1|DELE
OG0007081	LOC118510764|XP_035908910.1|ASTE	LOC108135283|XP_017111454.1|DELE
OG0007082	LOC118510763|XP_035908909.1|ASTE	LOC108145456|XP_017126390.1|DELE
OG0007083	LOC118510760|XP_035908897.1|ASTE	LOC108138027|XP_017115488.1|DELE
OG0007084	LOC118510757|XP_035908894.1|ASTE	LOC108144708|XP_017125294.1|DELE
OG0007085	LOC118510043|XP_035907324.1|ASTE	LOC108147975|XP_017130270.1|DELE
OG0007086	LOC118514053|XP_035916439.1|ASTE	LOC108150528|XP_017134246.1|DELE
OG0007087	LOC118514124|XP_035916602.1|ASTE	LOC108135524|XP_017111760.1|DELE
OG0007088	LOC118514120|XP_035916592.1|ASTE	LOC108141841|XP_017120915.1|DELE
OG0007089	LOC118509947|XP_035907172.1|ASTE	LOC108149462|XP_017132554.1|DELE
OG0007090	LOC118514101|XP_035916559.1|ASTE	LOC108147908|XP_017130158.1|DELE
OG0007091	LOC118514094|XP_035916523.1|ASTE	LOC108150534|XP_017134255.1|DELE
OG0007092	LOC118509946|XP_035907171.1|ASTE	LOC108140629|XP_017119035.1|DELE
OG0007093	LOC118511222|XP_035909937.1|ASTE	LOC108141941|XP_017121070.1|DELE
OG0007094	LOC118513690|XP_035915703.1|ASTE	LOC108141706|XP_017120679.1|DELE
OG0007095	LOC118513685|XP_035915683.1|ASTE	LOC108138861|XP_017116874.1|DELE
OG0007096	LOC118513337|XP_035914851.1|ASTE	LOC108138731|XP_017116598.1|DELE
OG0007098	LOC118510674|XP_035908728.1|ASTE	LOC108142075|XP_017121250.1|DELE
