Orthogroup	ASTE.longest_only	CQUI.longest_only
OG0014012	LOC118508966|XP_035904804.1|ASTE	LOC6048995|XP_038109962.1|CQUI
OG0014013	LOC118512207|XP_035912213.1|ASTE, LOC118511673|XP_035910924.1|ASTE	LOC6045575|XP_038112439.1|CQUI
OG0014015	LOC118514689|XP_035917637.1|ASTE	LOC6033116|XP_038109719.1|CQUI
OG0014016	LOC118509817|XP_035906862.1|ASTE	LOC6033733|XP_038114300.1|CQUI
OG0014017	LOC118514662|XP_035917596.1|ASTE	LOC6031182|XP_001842024.2|CQUI
OG0014020	LOC118514663|XP_035917598.1|ASTE	LOC6033165|XP_001843653.2|CQUI
OG0014021	LOC118510049|XP_035907331.1|ASTE, LOC118514654|XP_035917579.1|ASTE	LOC6049374|XP_038121321.1|CQUI
OG0014022	LOC118508985|XP_035904870.1|ASTE	LOC6044246|XP_038113064.1|CQUI
OG0014024	LOC118514556|XP_035917439.1|ASTE	LOC119767835|XP_038113394.1|CQUI
OG0014026	LOC118509216|XP_035905391.1|ASTE	LOC6031876|XP_038106935.1|CQUI
OG0014028	LOC118513253|XP_035914708.1|ASTE	LOC6034908|XP_001845175.2|CQUI
OG0014030	LOC118510867|XP_035909108.1|ASTE	LOC6038886|XP_038113322.1|CQUI
OG0014032	LOC118509958|XP_035907217.1|ASTE	LOC6053401|XP_001869495.1|CQUI
OG0014033	LOC118509888|XP_035907024.1|ASTE	LOC6036000|XP_001846105.1|CQUI
OG0014034	LOC118512471|XP_035912851.1|ASTE	LOC6045913|XP_038110350.1|CQUI
OG0014035	LOC118513831|XP_035915967.1|ASTE	LOC6034388|XP_001844706.2|CQUI
OG0014037	LOC118508818|XP_035904453.1|ASTE	LOC119766624|XP_038107577.1|CQUI
OG0014038	LOC118511241|XP_035909974.1|ASTE	LOC6036126|XP_038108841.1|CQUI
OG0014039	LOC118510141|XP_035907520.1|ASTE	LOC6033356|XP_038111116.1|CQUI
OG0014040	LOC118510832|XP_035909050.1|ASTE	LOC6048097|XP_001865067.2|CQUI
OG0014041	LOC118510812|XP_035909024.1|ASTE	LOC6047220|XP_001864304.2|CQUI
OG0014042	LOC118510809|XP_035909020.1|ASTE	LOC6047226|XP_001864310.1|CQUI
OG0014043	LOC118510799|XP_035909004.1|ASTE	LOC6035740|XP_038110622.1|CQUI
OG0014044	LOC118510789|XP_035908988.1|ASTE	LOC6035737|XP_038108258.1|CQUI
OG0014047	LOC118510688|XP_035908749.1|ASTE	LOC6047484|XP_038108585.1|CQUI
OG0014049	LOC118503510|XP_035892753.1|ASTE	LOC6042651|XP_038119997.1|CQUI
OG0014050	LOC118502512|XP_035890648.1|ASTE	LOC119769562|XP_038118394.1|CQUI
OG0014051	LOC118502509|XP_035890645.1|ASTE	LOC6046256|XP_001863483.2|CQUI
OG0014053	LOC118505663|XP_035897667.1|ASTE	LOC6032231|XP_038120761.1|CQUI
OG0014054	LOC118505672|XP_035897695.1|ASTE	LOC6032244|XP_001842882.2|CQUI
OG0014055	LOC118505681|XP_035897707.1|ASTE	LOC6053949|XP_038110789.1|CQUI
OG0014057	LOC118508356|XP_035903953.1|ASTE	LOC6054469|XP_038118546.1|CQUI
OG0014058	LOC118504964|XP_035895978.1|ASTE	LOC6047496|XP_038121379.1|CQUI
OG0014059	LOC118506745|XP_035900217.1|ASTE	LOC6033074|XP_038120650.1|CQUI
OG0014060	LOC118507654|XP_035902316.1|ASTE	LOC6054510|XP_038118582.1|CQUI
OG0014061	LOC118506432|XP_035899443.1|ASTE	LOC119769707|XP_038119073.1|CQUI
OG0014062	LOC118517580|XP_035919737.1|ASTE	LOC6041942|XP_038118570.1|CQUI
OG0014063	LOC118507616|XP_035902224.1|ASTE	LOC6054176|XP_038118876.1|CQUI
OG0014064	LOC118507994|XP_035903256.1|ASTE	LOC6051741|XP_038121272.1|CQUI
OG0014065	LOC118504713|XP_035895443.1|ASTE	LOC6046231|XP_001863459.1|CQUI
OG0014066	LOC118505307|XP_035896837.1|ASTE	LOC6047435|XP_001864489.2|CQUI
OG0014067	LOC118517573|XP_035919713.1|ASTE	LOC6039464|XP_038121602.1|CQUI
OG0014068	LOC118506523|XP_035899656.1|ASTE	LOC6039474|XP_038119630.1|CQUI
OG0014069	LOC118505164|XP_035896455.1|ASTE	LOC6045179|XP_038115850.1|CQUI
OG0014070	LOC118505171|XP_035896499.1|ASTE	LOC6045174|XP_038115421.1|CQUI
OG0014071	LOC118504648|XP_035895298.1|ASTE	LOC6047887|XP_001864883.2|CQUI
OG0014072	LOC118507640|XP_035902292.1|ASTE	LOC6035024|XP_038121311.1|CQUI
OG0014073	LOC118507641|XP_035902293.1|ASTE	LOC6035027|XP_038115743.1|CQUI
OG0014074	LOC118505014|XP_035896096.1|ASTE	LOC6035029|XP_001845274.1|CQUI
OG0014075	LOC118502365|XP_035890477.1|ASTE	LOC6048691|XP_038121612.1|CQUI
OG0014076	LOC118502603|XP_035890860.1|ASTE	LOC6043882|XP_001861471.1|CQUI
OG0014077	LOC118509750|XP_035906774.1|ASTE	LOC6046093|XP_001863345.2|CQUI
OG0014078	LOC118507014|XP_035900843.1|ASTE	LOC6041222|XP_001850514.2|CQUI
OG0014079	LOC118506998|XP_035900776.1|ASTE	LOC6041213|XP_038120958.1|CQUI
OG0014080	LOC118504341|XP_035894595.1|ASTE	LOC6052880|XP_001869061.1|CQUI
OG0014083	LOC118503216|XP_035892101.1|ASTE	LOC6036927|XP_038116707.1|CQUI
OG0014085	LOC118506542|XP_035899726.1|ASTE	LOC6039738|XP_001849289.1|CQUI
OG0014086	LOC118508497|XP_035904223.1|ASTE	LOC6039729|XP_038122280.1|CQUI
OG0014087	LOC118508489|XP_035904200.1|ASTE	LOC6039723|XP_001849276.2|CQUI
OG0014088	LOC118502534|XP_035890698.1|ASTE	LOC6039688|XP_001849246.1|CQUI
OG0014089	LOC118504470|XP_035894872.1|ASTE	LOC6046666|XP_001863834.2|CQUI
OG0014090	LOC118504469|XP_035894871.1|ASTE	LOC119769493|XP_038118084.1|CQUI
OG0014091	LOC118508530|XP_035904300.1|ASTE	LOC6047801|XP_038122229.1|CQUI
OG0014092	LOC118507699|XP_035902456.1|ASTE	LOC6044298|XP_038119014.1|CQUI
OG0014093	LOC118507695|XP_035902430.1|ASTE	LOC6044307|XP_001861837.2|CQUI
OG0014094	LOC118502991|XP_035891684.1|ASTE	LOC6032523|XP_038119356.1|CQUI
OG0014095	LOC118503005|XP_035891709.1|ASTE	LOC119770772|XP_038122180.1|CQUI
OG0014096	LOC118507587|XP_035902143.1|ASTE	LOC119770681|XP_038121929.1|CQUI
OG0014097	LOC118507940|XP_035903148.1|ASTE	LOC6039503|XP_001849106.2|CQUI
OG0014098	LOC118502645|XP_035890986.1|ASTE	LOC6043441|XP_001870978.2|CQUI
OG0014099	LOC118502643|XP_035890984.1|ASTE	LOC6043438|XP_001859073.1|CQUI
OG0014102	LOC118508427|XP_035904096.1|ASTE	LOC6040153|XP_038119209.1|CQUI
OG0014103	LOC118507963|XP_035903185.1|ASTE	LOC6054084|XP_038122340.1|CQUI
OG0014104	LOC118506248|XP_035899018.1|ASTE	LOC6037591|XP_001847487.1|CQUI
OG0014105	LOC118506394|XP_035899335.1|ASTE	LOC6037565|XP_038120704.1|CQUI
OG0014106	LOC118503187|XP_035892061.1|ASTE	LOC6037764|XP_038114722.1|CQUI
OG0014107	LOC118506221|XP_035898951.1|ASTE	LOC119768677|XP_038115082.1|CQUI
OG0014108	LOC118504869|XP_035895806.1|ASTE	LOC6042782|XP_001870788.2|CQUI
OG0014109	LOC118508041|XP_035903337.1|ASTE	LOC6043583|XP_038119053.1|CQUI
OG0014110	LOC118505380|XP_035896975.1|ASTE	LOC6038967|XP_001848656.2|CQUI
OG0014115	LOC118512410|XP_035912701.1|ASTE	LOC6033765|XP_001844170.2|CQUI
OG0014116	LOC118506010|XP_035898488.1|ASTE	LOC6041136|XP_001850436.2|CQUI
OG0014117	LOC118509111|XP_035905173.1|ASTE, LOC118517160|XP_035918933.1|ASTE	LOC6051168|XP_038108378.1|CQUI, LOC6046936|XP_038114210.1|CQUI
OG0014119	LOC118513992|XP_035916313.1|ASTE	LOC119766108|XP_038106429.1|CQUI, LOC119767974|XP_038114026.1|CQUI
OG0014120	LOC118505778|XP_035897947.1|ASTE	LOC6036910|XP_001846885.2|CQUI
OG0014121	LOC118503544|XP_035892837.1|ASTE	LOC6041432|XP_001850692.2|CQUI
OG0014125	LOC118504794|XP_035895664.1|ASTE	LOC6050446|XP_038106308.1|CQUI
OG0014126	LOC118512387|XP_035912652.1|ASTE	LOC6048425|XP_038111308.1|CQUI
OG0014128	LOC118507746|XP_035902641.1|ASTE	LOC6045703|XP_038112398.1|CQUI
OG0014129	LOC118503702|XP_035893158.1|ASTE	LOC6043670|XP_038109668.1|CQUI
OG0014131	LOC118508059|XP_035903405.1|ASTE	LOC6051166|XP_001867648.2|CQUI
OG0014132	LOC118505872|XP_035898188.1|ASTE	LOC6047107|XP_001864206.2|CQUI
OG0014134	LOC118507097|XP_035900980.1|ASTE	LOC6039635|XP_038111783.1|CQUI
OG0014135	LOC118505279|XP_035896741.1|ASTE	LOC6053170|XP_001869308.2|CQUI
OG0014136	LOC118505901|XP_035898248.1|ASTE	LOC6035684|XP_038111064.1|CQUI
OG0014137	LOC118505897|XP_035898245.1|ASTE	LOC6035683|XP_001845817.2|CQUI
OG0014138	LOC118504081|XP_035894042.1|ASTE	LOC6045015|XP_038108830.1|CQUI
OG0014139	LOC118504139|XP_035894126.1|ASTE	LOC6051218|XP_038112597.1|CQUI
OG0014140	LOC118512343|XP_035912522.1|ASTE	LOC6035863|XP_001845977.2|CQUI
OG0014142	LOC118512329|XP_035912496.1|ASTE	LOC6035887|XP_001846000.2|CQUI
OG0014143	LOC118507268|XP_035901460.1|ASTE	LOC6040372|XP_001849772.2|CQUI
OG0014144	LOC118503045|XP_035891771.1|ASTE	LOC119767503|XP_038112170.1|CQUI
OG0014146	LOC118503888|XP_035893546.1|ASTE	LOC119767680|XP_038112756.1|CQUI
OG0014147	LOC118517687|XP_035919991.1|ASTE	LOC6049363|XP_038112444.1|CQUI
OG0014148	LOC118503314|XP_035892335.1|ASTE	LOC6034710|XP_038113209.1|CQUI
OG0014149	LOC118506199|XP_035898899.1|ASTE	LOC6034707|XP_038109108.1|CQUI
OG0014150	LOC118505950|XP_035898369.1|ASTE	LOC6043128|XP_038107463.1|CQUI
OG0014151	LOC118510056|XP_035907338.1|ASTE	LOC6049872|XP_001866562.2|CQUI
OG0014153	LOC118502503|XP_035890629.1|ASTE	LOC6038334|XP_038112635.1|CQUI
OG0014154	LOC118508025|XP_035903309.1|ASTE	LOC6042375|XP_001851501.2|CQUI
OG0014156	LOC118504750|XP_035895550.1|ASTE	LOC6046762|XP_038108267.1|CQUI
OG0014157	LOC118504175|XP_035894218.1|ASTE	LOC119767016|XP_038110159.1|CQUI
OG0014159	LOC118503878|XP_035893524.1|ASTE	LOC6052299|XP_038110711.1|CQUI
OG0014160	LOC118503399|XP_035892495.1|ASTE	LOC119766904|XP_038109277.1|CQUI
OG0014161	LOC118503668|XP_035893097.1|ASTE	LOC6036726|XP_038107198.1|CQUI
OG0014162	LOC118503090|XP_035891873.1|ASTE	LOC6051214|XP_001867690.2|CQUI
OG0014163	LOC118503784|XP_035893353.1|ASTE	LOC6034514|XP_001844816.1|CQUI
OG0014164	LOC118504732|XP_035895485.1|ASTE	LOC6037243|XP_038114161.1|CQUI
OG0014165	LOC118506866|XP_035900495.1|ASTE	LOC6037197|XP_001847127.2|CQUI
OG0014166	LOC118504907|XP_035895868.1|ASTE	LOC6037202|XP_038112377.1|CQUI
OG0014167	LOC118508116|XP_035903507.1|ASTE	LOC6040534|XP_038114011.1|CQUI
OG0014168	LOC118503757|XP_035893302.1|ASTE	LOC6040527|XP_038109646.1|CQUI
OG0014172	LOC118504239|XP_035894356.1|ASTE	LOC119769007|XP_038116807.1|CQUI
OG0014173	LOC118516394|XP_035918151.1|ASTE, LOC118502407|XP_035890523.1|ASTE	LOC6033985|XP_038116819.1|CQUI
OG0014174	LOC118504938|XP_035895927.1|ASTE	LOC6051757|XP_038115041.1|CQUI
OG0014177	LOC118509310|XP_035905654.1|ASTE	LOC6031390|XP_001842200.2|CQUI
OG0014178	LOC118509182|XP_035905341.1|ASTE	LOC6038911|XP_038114145.1|CQUI
OG0014179	LOC118512819|XP_035913684.1|ASTE	LOC6049528|XP_038112659.1|CQUI, LOC6041774|XP_038106981.1|CQUI
OG0014181	LOC118504641|XP_035895261.1|ASTE, LOC118504343|XP_035894597.1|ASTE, LOC118507432|XP_035901799.1|ASTE	LOC119766282|XP_038106658.1|CQUI, LOC119766433|XP_038106909.1|CQUI
OG0014182	LOC118510226|XP_035907685.1|ASTE	LOC6050827|XP_038121406.1|CQUI
OG0014183	LOC118510289|XP_035907798.1|ASTE	LOC6042063|XP_038121887.1|CQUI
OG0014490	LOC118506598|XP_035899857.1|ASTE	LOC119768689|XP_038115186.1|CQUI
OG0014495	LOC118510360|XP_035907965.1|ASTE	LOC6044971|XP_038104038.1|CQUI
OG0014499	LOC118508104|XP_035903490.1|ASTE	LOC119765037|XP_038104028.1|CQUI
OG0014500	LOC118507919|XP_035903116.1|ASTE	LOC6044199|XP_001861739.2|CQUI
OG0014513	LOC118504739|XP_035895510.1|ASTE	LOC6034764|XP_038105969.1|CQUI
OG0014515	LOC118504973|XP_035896000.1|ASTE	LOC6034741|XP_038105636.1|CQUI
OG0014516	LOC118504561|XP_035895064.1|ASTE	LOC119766981|XP_038109830.1|CQUI
OG0014518	LOC118506281|XP_035899094.1|ASTE	LOC119765518|XP_038105451.1|CQUI
OG0014519	LOC118508459|XP_035904156.1|ASTE	LOC6036509|XP_038109014.1|CQUI
OG0014520	LOC118507797|XP_035902746.1|ASTE	LOC6051536|XP_001867967.2|CQUI
OG0014521	LOC118507794|XP_035902737.1|ASTE	LOC119765097|XP_038104155.1|CQUI
OG0014523	LOC118505444|XP_035897135.1|ASTE	LOC6047467|XP_001864521.2|CQUI
OG0014525	LOC118507524|XP_035901983.1|ASTE	LOC6044841|XP_038105630.1|CQUI
OG0014526	LOC118507525|XP_035901984.1|ASTE	LOC6045198|XP_001862593.2|CQUI
OG0014528	LOC118504285|XP_035894452.1|ASTE	LOC6047838|XP_038122442.1|CQUI
OG0014529	LOC118502891|XP_035891503.1|ASTE	LOC6040944|XP_038122550.1|CQUI
OG0014530	LOC118502729|XP_035891183.1|ASTE	LOC6032688|XP_038105775.1|CQUI
OG0014531	LOC118502740|XP_035891197.1|ASTE	LOC119765603|XP_038105777.1|CQUI
OG0014534	LOC118507878|XP_035902983.1|ASTE	LOC6032659|XP_038104677.1|CQUI
OG0014536	LOC118504277|XP_035894443.1|ASTE	LOC6037481|XP_038115116.1|CQUI
OG0014537	LOC118502876|XP_035891485.1|ASTE	LOC6037480|XP_038113066.1|CQUI
OG0014542	LOC118502955|XP_035891605.1|ASTE	LOC6033695|XP_038122780.1|CQUI
OG0014543	LOC118504904|XP_035895866.1|ASTE	LOC6039611|XP_001849185.1|CQUI
OG0014544	LOC118507861|XP_035902957.1|ASTE	LOC6040691|XP_038104228.1|CQUI
OG0014545	LOC118504413|XP_035894740.1|ASTE	LOC6037492|XP_001847402.2|CQUI
OG0014548	LOC118507893|XP_035903036.1|ASTE	LOC6037335|XP_001847259.2|CQUI
OG0014549	LOC118502368|XP_035890480.1|ASTE	LOC6036811|XP_038122927.1|CQUI
OG0014550	LOC118507477|XP_035901878.1|ASTE	LOC6040943|XP_038122942.1|CQUI
OG0014551	LOC118512318|XP_035912470.1|ASTE	LOC119765470|XP_038105291.1|CQUI
OG0014552	LOC118511931|XP_035911505.1|ASTE	LOC6032075|XP_001842741.2|CQUI
OG0014553	LOC118511927|XP_035911488.1|ASTE	LOC119765284|XP_038104759.1|CQUI
OG0014554	LOC118514545|XP_035917430.1|ASTE	LOC6035201|XP_001845430.2|CQUI
OG0014555	LOC118507781|XP_035902708.1|ASTE	LOC6035202|XP_038122978.1|CQUI
OG0014558	LOC118504389|XP_035894689.1|ASTE	LOC6033940|XP_001844329.2|CQUI
OG0014559	LOC118505420|XP_035897068.1|ASTE	LOC6033969|XP_001844357.2|CQUI
OG0014560	LOC118507736|XP_035902598.1|ASTE	LOC6032026|XP_038122944.1|CQUI
OG0014561	LOC118511473|XP_035910493.1|ASTE	LOC6032801|XP_038115301.1|CQUI
OG0014562	LOC118512725|XP_035913478.1|ASTE	LOC6032856|XP_001843383.2|CQUI
OG0014563	LOC118513115|XP_035914407.1|ASTE	LOC6044114|XP_001861674.1|CQUI
OG0014564	LOC118514393|XP_035917167.1|ASTE	LOC6049332|XP_001866112.2|CQUI
OG0014565	LOC118508916|XP_035904671.1|ASTE	LOC6038688|XP_038117345.1|CQUI
OG0014567	LOC118512953|XP_035914067.1|ASTE	LOC6042790|XP_038121306.1|CQUI
OG0014568	LOC118510599|XP_035908499.1|ASTE	LOC6042800|XP_038117348.1|CQUI
OG0014569	LOC118510322|XP_035907860.1|ASTE	LOC119768722|XP_038115445.1|CQUI
OG0014570	LOC118508878|XP_035904583.1|ASTE	LOC6043931|XP_038118103.1|CQUI
OG0014575	LOC118509097|XP_035905142.1|ASTE	LOC6043342|XP_038119260.1|CQUI
OG0014576	LOC118512223|XP_035912231.1|ASTE	LOC6047317|XP_001864393.1|CQUI
OG0014577	LOC118509429|XP_035905910.1|ASTE	LOC6051992|XP_001868333.2|CQUI
OG0014578	LOC118513027|XP_035914197.1|ASTE	LOC6049800|XP_001866506.2|CQUI
OG0014586	LOC118514482|XP_035917299.1|ASTE	LOC6034097|XP_001844465.2|CQUI
OG0014587	LOC118511563|XP_035910695.1|ASTE	LOC6041455|XP_038117276.1|CQUI
OG0014588	LOC118510459|XP_035908183.1|ASTE	LOC6044669|XP_038119286.1|CQUI
OG0014590	LOC118513107|XP_035914401.1|ASTE	LOC6038819|XP_038119320.1|CQUI
OG0014594	LOC118509502|XP_035906053.1|ASTE	LOC6040590|XP_001849968.2|CQUI
OG0014595	LOC118502837|XP_035891407.1|ASTE	LOC6044653|XP_038122232.1|CQUI
OG0014596	LOC118509938|XP_035907162.1|ASTE	LOC6042837|XP_001870834.1|CQUI
OG0014599	LOC118509680|XP_035906613.1|ASTE	LOC119768832|XP_038116140.1|CQUI
OG0014601	LOC118508842|XP_035904485.1|ASTE	LOC6041109|XP_001850415.2|CQUI
OG0014602	LOC118512830|XP_035913754.1|ASTE	LOC119770739|XP_038122081.1|CQUI
OG0014605	LOC118510228|XP_035907687.1|ASTE	LOC119768752|XP_038115648.1|CQUI
OG0014608	LOC118513040|XP_035914214.1|ASTE	LOC6050321|XP_038115273.1|CQUI
OG0014610	LOC118510280|XP_035907789.1|ASTE	LOC6037268|XP_038120216.1|CQUI
OG0014612	LOC118509520|XP_035906115.1|ASTE	LOC6050996|XP_038120265.1|CQUI
OG0014616	LOC118511273|XP_035910054.1|ASTE	LOC6038258|XP_038118239.1|CQUI
OG0014617	LOC118512736|XP_035913492.1|ASTE	LOC6045810|XP_038121291.1|CQUI
OG0014618	LOC118514182|XP_035916759.1|ASTE	LOC6047205|XP_038117946.1|CQUI
OG0014621	LOC118509012|XP_035904925.1|ASTE	LOC119770010|XP_038119966.1|CQUI
OG0014623	LOC118513458|XP_035915119.1|ASTE	LOC6046520|XP_001863701.2|CQUI
OG0014627	LOC118509563|XP_035906212.1|ASTE	LOC6048531|XP_038118524.1|CQUI
OG0014628	LOC118509561|XP_035906209.1|ASTE	LOC6048527|XP_038120911.1|CQUI
OG0014630	LOC118511299|XP_035910101.1|ASTE	LOC6047265|XP_001864347.2|CQUI
OG0014632	LOC118509127|XP_035905215.1|ASTE	LOC119770578|XP_038121669.1|CQUI
OG0014635	LOC118511343|XP_035910189.1|ASTE	LOC6040126|XP_038122225.1|CQUI
OG0014636	LOC118516341|XP_035918045.1|ASTE, LOC118511353|XP_035910206.1|ASTE	LOC119768807|XP_038116013.1|CQUI
OG0014637	LOC118511410|XP_035910360.1|ASTE	LOC6030888|XP_001841764.2|CQUI
OG0014646	LOC118505543|XP_035897371.1|ASTE	LOC6032955|XP_038112525.1|CQUI
OG0014648	LOC118504573|XP_035895099.1|ASTE	LOC6041621|XP_001850854.2|CQUI
OG0014649	LOC118513951|XP_035916238.1|ASTE	LOC6031323|XP_038111426.1|CQUI
OG0014650	LOC118513975|XP_035916293.1|ASTE	LOC6031332|XP_038109255.1|CQUI
OG0014651	LOC118513518|XP_035915271.1|ASTE	LOC6045651|XP_038106794.1|CQUI
OG0014652	LOC118510009|XP_035907288.1|ASTE	LOC6050188|XP_038109969.1|CQUI
OG0014654	LOC118509129|XP_035905222.1|ASTE	LOC6044564|XP_038114063.1|CQUI
OG0014656	LOC118511721|XP_035911050.1|ASTE	LOC6044588|XP_038106759.1|CQUI
OG0014657	LOC118513945|XP_035916227.1|ASTE	LOC6041068|XP_001850379.2|CQUI
OG0014660	LOC118512388|XP_035912653.1|ASTE	LOC119766439|XP_038106916.1|CQUI
OG0014662	LOC118509309|XP_035905653.1|ASTE	LOC6031389|XP_001842199.2|CQUI
OG0014664	LOC118511050|XP_035909542.1|ASTE	LOC6035240|XP_001845467.2|CQUI
OG0014665	LOC118511026|XP_035909499.1|ASTE	LOC6035250|XP_038107915.1|CQUI
OG0014669	LOC118513838|XP_035916000.1|ASTE	LOC6035278|XP_001845499.2|CQUI
OG0014670	LOC118512039|XP_035911732.1|ASTE	LOC6033749|XP_038110836.1|CQUI
OG0014673	LOC118511779|XP_035911178.1|ASTE	LOC6033270|XP_001843741.2|CQUI
OG0014675	LOC118514639|XP_035917555.1|ASTE	LOC6037543|XP_038111376.1|CQUI
OG0014679	LOC118513252|XP_035914707.1|ASTE	LOC6034907|XP_001845174.1|CQUI
OG0014680	LOC118513250|XP_035914704.1|ASTE	LOC6034906|XP_001845173.1|CQUI
OG0014681	LOC118512599|XP_035913146.1|ASTE	LOC6036451|XP_038113909.1|CQUI
OG0014685	LOC118509264|XP_035905507.1|ASTE	LOC119768037|XP_038114263.1|CQUI
OG0014686	LOC118514286|XP_035916921.1|ASTE	LOC6034867|XP_038109169.1|CQUI
OG0014690	LOC118509957|XP_035907216.1|ASTE	LOC6043466|XP_001859206.2|CQUI
OG0014691	LOC118512481|XP_035912869.1|ASTE	LOC6043464|XP_038113236.1|CQUI
OG0014692	LOC118513212|XP_035914619.1|ASTE	LOC119766597|XP_038107407.1|CQUI
OG0014694	LOC118510808|XP_035909018.1|ASTE	LOC6047225|XP_001864309.2|CQUI
OG0014696	LOC118511221|XP_035909936.1|ASTE	LOC6037993|XP_038112029.1|CQUI
OG0014697	LOC118514076|XP_035916495.1|ASTE	LOC6035990|XP_038112186.1|CQUI
OG0014700	LOC118510699|XP_035908781.1|ASTE	LOC6033653|XP_001844079.2|CQUI
OG0014701	LOC118510700|XP_035908782.1|ASTE	LOC119767977|XP_038114044.1|CQUI
OG0014702	LOC118507582|XP_035902131.1|ASTE	LOC119769666|XP_038118885.1|CQUI
OG0014707	LOC118502476|XP_035890601.1|ASTE, LOC118505639|XP_035897607.1|ASTE	LOC119769724|XP_038119112.1|CQUI
OG0014708	LOC118517549|XP_035919682.1|ASTE	LOC119769865|XP_038119525.1|CQUI
OG0014709	LOC118517547|XP_035919679.1|ASTE	LOC6045233|XP_038121902.1|CQUI
OG0014711	LOC118505656|XP_035897640.1|ASTE	LOC6032228|XP_038122322.1|CQUI
OG0014712	LOC118505662|XP_035897657.1|ASTE	LOC6032238|XP_038119387.1|CQUI
OG0014716	LOC118506426|XP_035899419.1|ASTE	LOC6054670|XP_038118685.1|CQUI
OG0014717	LOC118504744|XP_035895527.1|ASTE	LOC6046223|XP_038120955.1|CQUI
OG0014722	LOC118517588|XP_035919761.1|ASTE	LOC119768927|XP_038116662.1|CQUI
OG0014723	LOC118506522|XP_035899652.1|ASTE	LOC6039475|XP_038119631.1|CQUI
OG0014724	LOC118505317|XP_035896854.1|ASTE	LOC6043256|XP_038115849.1|CQUI
OG0014725	LOC118504787|XP_035895646.1|ASTE	LOC6043253|XP_038115848.1|CQUI
OG0014726	LOC118506273|XP_035899078.1|ASTE	LOC6034959|XP_038118726.1|CQUI
OG0014727	LOC118505121|XP_035896328.1|ASTE	LOC6049017|XP_038115727.1|CQUI
OG0014728	LOC118505124|XP_035896333.1|ASTE	LOC6052593|XP_038115272.1|CQUI
OG0014729	LOC118511877|XP_035911393.1|ASTE	LOC6039781|XP_038120179.1|CQUI
OG0014730	LOC118502613|XP_035890877.1|ASTE	LOC6038161|XP_001847994.2|CQUI
OG0014732	LOC118504256|XP_035894378.1|ASTE	LOC119769728|XP_038119120.1|CQUI
OG0014733	LOC118507002|XP_035900788.1|ASTE	LOC6041224|XP_038116562.1|CQUI
OG0014734	LOC118507008|XP_035900835.1|ASTE	LOC6041223|XP_001850515.2|CQUI
OG0014735	LOC118507007|XP_035900834.1|ASTE	LOC6041220|XP_001850512.2|CQUI
OG0014736	LOC118507009|XP_035900836.1|ASTE	LOC6041218|XP_001850511.2|CQUI
OG0014744	LOC118504596|XP_035895150.1|ASTE	LOC6044712|XP_001862178.2|CQUI
OG0014745	LOC118502481|XP_035890605.1|ASTE, LOC118503210|XP_035892091.1|ASTE	LOC6036922|XP_038121526.1|CQUI
OG0014747	LOC118508504|XP_035904234.1|ASTE	LOC6039730|XP_001849282.2|CQUI
OG0014748	LOC118508500|XP_035904225.1|ASTE	LOC119768956|XP_038116727.1|CQUI
OG0014749	LOC118508495|XP_035904221.1|ASTE	LOC119768957|XP_038116729.1|CQUI
OG0014750	LOC118502449|XP_035890571.1|ASTE	LOC6043609|XP_038121697.1|CQUI
OG0014752	LOC118507953|XP_035903172.1|ASTE	LOC6039510|XP_001849113.2|CQUI
OG0014753	LOC118505298|XP_035896798.1|ASTE	LOC6043446|XP_001870983.2|CQUI
OG0014754	LOC118502642|XP_035890983.1|ASTE	LOC6043444|XP_038121358.1|CQUI
OG0014755	LOC118502646|XP_035890988.1|ASTE	LOC6043442|XP_001870979.1|CQUI
OG0014756	LOC118502644|XP_035890985.1|ASTE	LOC6043437|XP_001859069.1|CQUI
OG0014759	LOC118506553|XP_035899753.1|ASTE	LOC6042268|XP_001851405.2|CQUI
OG0014761	LOC118506706|XP_035900092.1|ASTE	LOC119770482|XP_038121393.1|CQUI
OG0014763	LOC118506396|XP_035899341.1|ASTE	LOC6037563|XP_001847461.1|CQUI
OG0014765	LOC118504809|XP_035895703.1|ASTE	LOC6035852|XP_001845968.2|CQUI
OG0014766	LOC118503257|XP_035892192.1|ASTE	LOC6035829|XP_038115168.1|CQUI
OG0014767	LOC118512420|XP_035912716.1|ASTE	LOC6044621|XP_038106442.1|CQUI
OG0014768	LOC118507223|XP_035901271.1|ASTE	LOC6036862|XP_001846846.2|CQUI
OG0014769	LOC118503553|XP_035892850.1|ASTE	LOC6045440|XP_001862813.2|CQUI
OG0014773	LOC118511317|XP_035910123.1|ASTE, LOC118511310|XP_035910116.1|ASTE	LOC6043540|XP_001859650.2|CQUI
OG0014775	LOC118506054|XP_035898590.1|ASTE	LOC119766798|XP_038108565.1|CQUI
OG0014776	LOC118509902|XP_035907054.1|ASTE	LOC6052984|XP_038109088.1|CQUI
OG0014777	LOC118505975|XP_035898416.1|ASTE	LOC6049076|XP_038111017.1|CQUI
OG0014778	LOC118508188|XP_035903642.1|ASTE	LOC6040790|XP_038113200.1|CQUI
OG0014779	LOC118506284|XP_035899097.1|ASTE	LOC6047099|XP_038110559.1|CQUI
OG0014782	LOC118503537|XP_035892829.1|ASTE	LOC6054486|XP_038108536.1|CQUI
