Orthogroup	ASTE.longest_only	DBIA.longest_only
OG0006041	LOC118505221|XP_035896638.1|ASTE	LOC108023723|XP_016948848.1|DBIA
OG0006042	LOC118505947|XP_035898364.1|ASTE	LOC108030075|XP_016958169.1|DBIA
OG0006043	LOC118503313|XP_035892333.1|ASTE	LOC108028708|XP_016956147.1|DBIA
OG0006044	LOC118503316|XP_035892339.1|ASTE	LOC108024197|XP_016949535.1|DBIA
OG0006045	LOC118506214|XP_035898928.1|ASTE	LOC108035507|XP_016966660.1|DBIA
OG0006046	LOC118504723|XP_035895456.1|ASTE	LOC108022865|XP_016947532.1|DBIA
OG0006047	LOC118507237|XP_035901380.1|ASTE	LOC108035549|XP_016966707.1|DBIA
OG0006048	LOC118508134|XP_035903533.1|ASTE	LOC108030665|XP_016959180.1|DBIA
OG0006049	LOC118508126|XP_035903527.1|ASTE	LOC108023969|XP_016949179.1|DBIA
OG0006050	LOC118507155|XP_035901092.1|ASTE	LOC108025286|XP_016951156.1|DBIA
OG0006051	LOC118507184|XP_035901149.1|ASTE	LOC108023661|XP_016948770.1|DBIA
OG0006052	LOC118505915|XP_035898271.1|ASTE	LOC108022752|XP_016947339.1|DBIA
OG0006053	LOC118508164|XP_035903604.1|ASTE	LOC108034751|XP_016965189.1|DBIA
OG0006054	LOC118508163|XP_035903598.1|ASTE	LOC108024912|XP_016950593.1|DBIA
OG0006055	LOC118512356|XP_035912558.1|ASTE, LOC118512357|XP_035912563.1|ASTE	LOC108027419|XP_016954350.1|DBIA
OG0006056	LOC118505949|XP_035898368.1|ASTE	LOC108030367|XP_016958725.1|DBIA
OG0006057	LOC118505952|XP_035898373.1|ASTE	LOC108030590|XP_016959055.1|DBIA
OG0006058	LOC118512375|XP_035912621.1|ASTE	LOC108031847|XP_016961088.1|DBIA
OG0006059	LOC118517607|XP_035919797.1|ASTE	LOC108035900|XP_016967148.1|DBIA
OG0006060	LOC118517609|XP_035919798.1|ASTE	LOC108035903|XP_016967153.1|DBIA
OG0006061	LOC118504843|XP_035895744.1|ASTE	LOC108027546|XP_016954488.1|DBIA
OG0006062	LOC118506349|XP_035899231.1|ASTE	LOC108024519|XP_016949959.1|DBIA
OG0006063	LOC118505067|XP_035896243.1|ASTE	LOC108034061|XP_016964308.1|DBIA
OG0006064	LOC118507152|XP_035901080.1|ASTE	LOC108036396|XP_016967999.1|DBIA
OG0006065	LOC118505392|XP_035896996.1|ASTE	LOC108035455|XP_016966583.1|DBIA
OG0006066	LOC118507758|XP_035902662.1|ASTE	LOC108030240|XP_016958533.1|DBIA
OG0006067	LOC118505772|XP_035897920.1|ASTE	LOC108029478|XP_016957221.1|DBIA
OG0006068	LOC118504727|XP_035895461.1|ASTE	LOC108024141|XP_016949412.1|DBIA
OG0006069	LOC118504164|XP_035894192.1|ASTE	LOC108028567|XP_016955963.1|DBIA
OG0006070	LOC118504172|XP_035894213.1|ASTE	LOC108030927|XP_016959610.1|DBIA
OG0006071	LOC118504174|XP_035894216.1|ASTE	LOC108024691|XP_016950257.1|DBIA
OG0006072	LOC118517665|XP_035919936.1|ASTE	LOC108034521|XP_016964934.1|DBIA
OG0006073	LOC118517674|XP_035919960.1|ASTE	LOC108031132|XP_016959838.1|DBIA
OG0006074	LOC118505979|XP_035898427.1|ASTE	LOC108026238|XP_016952566.1|DBIA
OG0006075	LOC118508506|XP_035904241.1|ASTE	LOC108023789|XP_016948916.1|DBIA
OG0006076	LOC118507269|XP_035901461.1|ASTE	LOC108023110|XP_016947865.1|DBIA
OG0006077	LOC118503245|XP_035892159.1|ASTE	LOC108030853|XP_016959484.1|DBIA
OG0006078	LOC118503246|XP_035892161.1|ASTE	LOC108030873|XP_016959517.1|DBIA
OG0006079	LOC118503163|XP_035892018.1|ASTE	LOC108028527|XP_016955907.1|DBIA
OG0006080	LOC118503162|XP_035892016.1|ASTE	LOC108030615|XP_016959098.1|DBIA
OG0006081	LOC118507086|XP_035900966.1|ASTE	LOC108036656|XP_016968424.1|DBIA
OG0006082	LOC118507087|XP_035900968.1|ASTE	LOC108036326|XP_016967828.1|DBIA
OG0006083	LOC118507454|XP_035901830.1|ASTE	LOC108035912|XP_016967172.1|DBIA
OG0006084	LOC118505816|XP_035898054.1|ASTE	LOC108030611|XP_016959092.1|DBIA
OG0006085	LOC118506240|XP_035898995.1|ASTE	LOC108030917|XP_016959600.1|DBIA
OG0006086	LOC118506256|XP_035899033.1|ASTE	LOC108030932|XP_016959616.1|DBIA
OG0006087	LOC118504751|XP_035895560.1|ASTE	LOC108036614|XP_016968366.1|DBIA
OG0006088	LOC118507573|XP_035902110.1|ASTE	LOC108028780|XP_016956248.1|DBIA
OG0006089	LOC118506203|XP_035898904.1|ASTE	LOC108032628|XP_016962061.1|DBIA
OG0006090	LOC118505867|XP_035898175.1|ASTE	LOC108035496|XP_016966638.1|DBIA
OG0006091	LOC118505394|XP_035897004.1|ASTE	LOC108035330|XP_016966397.1|DBIA
OG0006092	LOC118505879|XP_035898201.1|ASTE	LOC108033193|XP_016962926.1|DBIA
OG0006093	LOC118504891|XP_035895842.1|ASTE	LOC108036354|XP_016967919.1|DBIA
OG0006094	LOC118504890|XP_035895841.1|ASTE	LOC108030640|XP_016959140.1|DBIA
OG0006095	LOC118503061|XP_035891821.1|ASTE	LOC108036602|XP_016968353.1|DBIA
OG0006096	LOC118503882|XP_035893530.1|ASTE	LOC108022793|XP_016947411.1|DBIA
OG0006097	LOC118503876|XP_035893513.1|ASTE	LOC108028451|XP_016955778.1|DBIA
OG0006098	LOC118503872|XP_035893507.1|ASTE	LOC108036852|XP_016968713.1|DBIA
OG0006099	LOC118503864|XP_035893487.1|ASTE	LOC108030032|XP_016958079.1|DBIA
OG0006100	LOC118503853|XP_035893460.1|ASTE	LOC108022174|XP_016946507.1|DBIA
OG0006101	LOC118508049|XP_035903395.1|ASTE	LOC108034010|XP_016964229.1|DBIA
OG0006102	LOC118507415|XP_035901771.1|ASTE	LOC108026868|XP_016953542.1|DBIA
OG0006103	LOC118507199|XP_035901171.1|ASTE	LOC108025740|XP_016951817.1|DBIA
OG0006104	LOC118507200|XP_035901172.1|ASTE	LOC108022032|XP_016946366.1|DBIA
OG0006105	LOC118507202|XP_035901178.1|ASTE	LOC108022028|XP_016946363.1|DBIA
OG0006106	LOC118504734|XP_035895495.1|ASTE	LOC108030871|XP_016959513.1|DBIA
OG0006107	LOC118506110|XP_035898696.1|ASTE	LOC108022863|XP_016947529.1|DBIA
OG0006108	LOC118506109|XP_035898695.1|ASTE	LOC108023524|XP_016948566.1|DBIA
OG0006109	LOC118516535|XP_035918373.1|ASTE, LOC118506070|XP_035898625.1|ASTE	LOC108030838|XP_016959456.1|DBIA
OG0006110	LOC118503694|XP_035893137.1|ASTE	LOC108035908|XP_016967164.1|DBIA
OG0006111	LOC118504840|XP_035895737.1|ASTE	LOC108022736|XP_016947314.1|DBIA
OG0006112	LOC118503401|XP_035892497.1|ASTE	LOC108026566|XP_016953006.1|DBIA
OG0006113	LOC118503392|XP_035892487.1|ASTE	LOC108035641|XP_016966835.1|DBIA
OG0006114	LOC118503391|XP_035892486.1|ASTE	LOC108026343|XP_016952737.1|DBIA
OG0006115	LOC118503048|XP_035891776.1|ASTE	LOC108023072|XP_016947812.1|DBIA
OG0006116	LOC118503531|XP_035892810.1|ASTE	LOC108030308|XP_016958633.1|DBIA
OG0006117	LOC118504093|XP_035894068.1|ASTE	LOC108022710|XP_016947273.1|DBIA
OG0006118	LOC118504103|XP_035894079.1|ASTE	LOC108036494|XP_016968174.1|DBIA
OG0006119	LOC118504201|XP_035894273.1|ASTE	LOC108029692|XP_016957642.1|DBIA
OG0006120	LOC118508156|XP_035903589.1|ASTE	LOC108023129|XP_016947888.1|DBIA
OG0006121	LOC118504190|XP_035894258.1|ASTE	LOC108030827|XP_016959434.1|DBIA
OG0006122	LOC118504195|XP_035894263.1|ASTE	LOC108024913|XP_016950597.1|DBIA
OG0006123	LOC118504197|XP_035894269.1|ASTE	LOC108023068|XP_016947805.1|DBIA
OG0006124	LOC118504198|XP_035894270.1|ASTE	LOC108026382|XP_016952791.1|DBIA
OG0006125	LOC118503080|XP_035891855.1|ASTE	LOC108035898|XP_016967145.1|DBIA
OG0006126	LOC118503344|XP_035892406.1|ASTE	LOC108028583|XP_016955981.1|DBIA
OG0006127	LOC118503337|XP_035892395.1|ASTE	LOC108030609|XP_016959090.1|DBIA
OG0006128	LOC118503362|XP_035892448.1|ASTE	LOC108030657|XP_016959168.1|DBIA
OG0006129	LOC118503351|XP_035892427.1|ASTE	LOC108030623|XP_016959115.1|DBIA
OG0006130	LOC118503843|XP_035893445.1|ASTE	LOC108030638|XP_016959137.1|DBIA
OG0006131	LOC118503832|XP_035893431.1|ASTE	LOC108030566|XP_016958955.1|DBIA
OG0006132	LOC118504097|XP_035894073.1|ASTE	LOC108030694|XP_016959219.1|DBIA
OG0006133	LOC118503822|XP_035893416.1|ASTE	LOC108030639|XP_016959138.1|DBIA
OG0006134	LOC118503821|XP_035893415.1|ASTE	LOC108030601|XP_016959074.1|DBIA
OG0006135	LOC118503798|XP_035893384.1|ASTE	LOC108030564|XP_016958951.1|DBIA
OG0006136	LOC118503792|XP_035893365.1|ASTE	LOC108035904|XP_016967158.1|DBIA
OG0006137	LOC118508403|XP_035904057.1|ASTE	LOC108034588|XP_016965010.1|DBIA
OG0006138	LOC118503599|XP_035892945.1|ASTE	LOC108029791|XP_016957791.1|DBIA
OG0006139	LOC118506128|XP_035898755.1|ASTE	LOC108029614|XP_016957488.1|DBIA
OG0006140	LOC118506124|XP_035898743.1|ASTE	LOC108026827|XP_016953487.1|DBIA
OG0006141	LOC118503107|XP_035891938.1|ASTE	LOC108036475|XP_016968145.1|DBIA
OG0006142	LOC118504791|XP_035895653.1|ASTE	LOC108035917|XP_016967182.1|DBIA
OG0006143	LOC118508110|XP_035903497.1|ASTE	LOC108028637|XP_016956050.1|DBIA
OG0006144	LOC118508105|XP_035903491.1|ASTE	LOC108034837|XP_016965446.1|DBIA
OG0006145	LOC118508114|XP_035903500.1|ASTE	LOC108034496|XP_016964891.1|DBIA
OG0006146	LOC118508113|XP_035903499.1|ASTE	LOC108036083|XP_016967521.1|DBIA
OG0006147	LOC118503764|XP_035893321.1|ASTE	LOC108031075|XP_016959769.1|DBIA
OG0006148	LOC118503750|XP_035893294.1|ASTE	LOC108028387|XP_016955688.1|DBIA
OG0006149	LOC118503753|XP_035893297.1|ASTE	LOC108028656|XP_016956071.1|DBIA
OG0006150	LOC118503747|XP_035893290.1|ASTE	LOC108028654|XP_016956069.1|DBIA
OG0006151	LOC118503745|XP_035893280.1|ASTE	LOC108034478|XP_016964864.1|DBIA
OG0006152	LOC118504659|XP_035895334.1|ASTE	LOC108026339|XP_016952732.1|DBIA
OG0006153	LOC118506547|XP_035899732.1|ASTE	LOC108036663|XP_016968434.1|DBIA
OG0006155	LOC118502485|XP_035890610.1|ASTE	LOC108031072|XP_016959767.1|DBIA
OG0006156	LOC118505088|XP_035896272.1|ASTE	LOC108031596|XP_016960663.1|DBIA
OG0006158	LOC118510861|XP_035909093.1|ASTE	LOC108035621|XP_016966799.1|DBIA
OG0006159	LOC118503733|XP_035893241.1|ASTE	LOC108023085|XP_016947827.1|DBIA
OG0006160	LOC118506344|XP_035899221.1|ASTE	LOC108026864|XP_016953539.1|DBIA
OG0006161	LOC118509657|XP_035906510.1|ASTE	LOC108036467|XP_016968131.1|DBIA
OG0006162	LOC118509372|XP_035905797.1|ASTE, LOC118517331|XP_035919206.1|ASTE	LOC108024906|XP_016950566.1|DBIA
OG0006163	LOC118512637|XP_035913226.1|ASTE	LOC108022412|XP_016946788.1|DBIA
OG0006181	LOC118510457|XP_035908181.1|ASTE	LOC108031551|XP_016960582.1|DBIA
OG0006182	LOC118510466|XP_035908215.1|ASTE	LOC108031786|XP_016960988.1|DBIA
OG0006183	LOC118504962|XP_035895981.1|ASTE	LOC108031892|XP_016961149.1|DBIA
OG0006184	LOC118517389|XP_035919336.1|ASTE	LOC108032197|XP_016961542.1|DBIA
OG0006185	LOC118511262|XP_035910026.1|ASTE	LOC108026422|XP_016952840.1|DBIA
OG0006186	LOC118507320|XP_035901604.1|ASTE	LOC108032024|XP_016961323.1|DBIA
OG0006187	LOC118511264|XP_035910028.1|ASTE	LOC108025535|XP_016951553.1|DBIA
OG0006188	LOC118505395|XP_035897012.1|ASTE	LOC108023586|XP_016948673.1|DBIA
OG0006189	LOC118514401|XP_035917174.1|ASTE, LOC118505416|XP_035897065.1|ASTE	LOC108023588|XP_016948680.1|DBIA
OG0006190	LOC118510292|XP_035907810.1|ASTE	LOC108031717|XP_016960875.1|DBIA
OG0006191	LOC118507523|XP_035901981.1|ASTE	LOC108024588|XP_016950085.1|DBIA
OG0006192	LOC118508051|XP_035903401.1|ASTE	LOC108023271|XP_016948045.1|DBIA
OG0006193	LOC118505169|XP_035896478.1|ASTE	LOC108023998|XP_016949227.1|DBIA
OG0006194	LOC118516550|XP_035918392.1|ASTE	LOC108025844|XP_016951998.1|DBIA
OG0006195	LOC118511117|XP_035909738.1|ASTE	LOC108026664|XP_016953197.1|DBIA
OG0006196	LOC118516756|XP_035918568.1|ASTE	LOC108032237|XP_016961589.1|DBIA
OG0006197	LOC118509676|XP_035906592.1|ASTE	LOC108035994|XP_016967346.1|DBIA
OG0006198	LOC118507132|XP_035901061.1|ASTE	LOC108023289|XP_016948070.1|DBIA
OG0006199	LOC118507096|XP_035900984.1|ASTE	LOC108026132|XP_016952335.1|DBIA
OG0006200	LOC118509460|XP_035905977.1|ASTE	LOC108024833|XP_016950456.1|DBIA
OG0006201	LOC118506952|XP_035900668.1|ASTE	LOC108035784|XP_016966994.1|DBIA
OG0006202	LOC118506932|XP_035900645.1|ASTE	LOC108035756|XP_016966943.1|DBIA
OG0006203	LOC118507395|XP_035901745.1|ASTE	LOC108033066|XP_016962716.1|DBIA
OG0006204	LOC118512712|XP_035913441.1|ASTE	LOC108024809|XP_016950421.1|DBIA
OG0006205	LOC118511421|XP_035910399.1|ASTE	LOC108023568|XP_016948649.1|DBIA
OG0006206	LOC118517496|XP_035919586.1|ASTE	LOC108025923|XP_016952102.1|DBIA
OG0006207	LOC118505296|XP_035896800.1|ASTE	LOC108033651|XP_016963575.1|DBIA
OG0006208	LOC118505276|XP_035896742.1|ASTE	LOC108029928|XP_016957915.1|DBIA
OG0006209	LOC118514543|XP_035917423.1|ASTE	LOC108024014|XP_016949262.1|DBIA
OG0006210	LOC118505477|XP_035897187.1|ASTE	LOC108023362|XP_016948234.1|DBIA
OG0006211	LOC118512034|XP_035911724.1|ASTE	LOC108032762|XP_016962247.1|DBIA
OG0006212	LOC118511654|XP_035910891.1|ASTE	LOC108032761|XP_016962245.1|DBIA
OG0006214	LOC118505724|XP_035897801.1|ASTE	LOC108025860|XP_016952017.1|DBIA
OG0006215	LOC118510787|XP_035908987.1|ASTE	LOC108028853|XP_016956326.1|DBIA
OG0006217	LOC118517382|XP_035919315.1|ASTE	LOC108023492|XP_016948509.1|DBIA
OG0006218	LOC118516488|XP_035918314.1|ASTE	LOC108032639|XP_016962074.1|DBIA
OG0006219	LOC118515721|XP_035917946.1|ASTE	LOC108023370|XP_016948263.1|DBIA
OG0006220	LOC118507166|XP_035901123.1|ASTE	LOC108028815|XP_016956291.1|DBIA
OG0006221	LOC118517486|XP_035919574.1|ASTE	LOC108025522|XP_016951533.1|DBIA
OG0006222	LOC118517495|XP_035919585.1|ASTE	LOC108025048|XP_016950793.1|DBIA
OG0006223	LOC118517507|XP_035919622.1|ASTE	LOC108027580|XP_016954583.1|DBIA
OG0006224	LOC118516663|XP_035918521.1|ASTE	LOC108023417|XP_016948379.1|DBIA
OG0006225	LOC118506528|XP_035899684.1|ASTE	LOC108036367|XP_016967943.1|DBIA
OG0006226	LOC118508996|XP_035904892.1|ASTE	LOC108036248|XP_016967746.1|DBIA
OG0006227	LOC118511740|XP_035911126.1|ASTE	LOC108032557|XP_016961930.1|DBIA
OG0006228	LOC118505405|XP_035897049.1|ASTE	LOC108026623|XP_016953124.1|DBIA
OG0006229	LOC118508987|XP_035904878.1|ASTE	LOC108035980|XP_016967296.1|DBIA
OG0006230	LOC118509041|XP_035905010.1|ASTE	LOC108024610|XP_016950118.1|DBIA
OG0006231	LOC118509090|XP_035905128.1|ASTE	LOC108023960|XP_016949155.1|DBIA
OG0006232	LOC118509106|XP_035905169.1|ASTE	LOC108025809|XP_016951941.1|DBIA
OG0006233	LOC118509156|XP_035905285.1|ASTE	LOC108025816|XP_016951956.1|DBIA
OG0006234	LOC118516617|XP_035918485.1|ASTE	LOC108024827|XP_016950447.1|DBIA
OG0006235	LOC118516410|XP_035918169.1|ASTE	LOC108027596|XP_016954603.1|DBIA
OG0006237	LOC118506102|XP_035898680.1|ASTE	LOC108023238|XP_016948003.1|DBIA
OG0006238	LOC118510893|XP_035909174.1|ASTE	LOC108025853|XP_016952009.1|DBIA
OG0006239	LOC118503930|XP_035893669.1|ASTE	LOC108033352|XP_016963155.1|DBIA
OG0006240	LOC118503860|XP_035893483.1|ASTE	LOC108025414|XP_016951385.1|DBIA
OG0006241	LOC118516610|XP_035918480.1|ASTE	LOC108024826|XP_016950446.1|DBIA
OG0006242	LOC118505305|XP_035896829.1|ASTE	LOC108036242|XP_016967743.1|DBIA
OG0006243	LOC118505208|XP_035896612.1|ASTE	LOC108032123|XP_016961445.1|DBIA
OG0006244	LOC118510186|XP_035907604.1|ASTE	LOC108032005|XP_016961292.1|DBIA
OG0006246	LOC118503632|XP_035893025.1|ASTE	LOC108025737|XP_016951814.1|DBIA
OG0006247	LOC118503605|XP_035892978.1|ASTE	LOC108026393|XP_016952843.1|DBIA, LOC108036394|XP_016967995.1|DBIA
OG0006248	LOC118517268|XP_035919138.1|ASTE	LOC108032153|XP_016961488.1|DBIA
OG0006249	LOC118505577|XP_035897429.1|ASTE	LOC108027848|XP_016954929.1|DBIA
OG0006250	LOC118503321|XP_035892359.1|ASTE	LOC108033104|XP_016962793.1|DBIA
OG0006251	LOC118504185|XP_035894241.1|ASTE	LOC108025508|XP_016951519.1|DBIA
OG0006252	LOC118504147|XP_035894158.1|ASTE	LOC108027403|XP_016954330.1|DBIA
OG0006253	LOC118503297|XP_035892294.1|ASTE	LOC108025736|XP_016951813.1|DBIA
OG0006254	LOC118510515|XP_035908331.1|ASTE	LOC108033950|XP_016964130.1|DBIA
OG0006255	LOC118512408|XP_035912696.1|ASTE	LOC108031972|XP_016961255.1|DBIA
OG0006256	LOC118517232|XP_035919105.1|ASTE	LOC108033076|XP_016962734.1|DBIA
OG0006257	LOC118517286|XP_035919160.1|ASTE	LOC108023506|XP_016948534.1|DBIA
OG0006258	LOC118517220|XP_035919101.1|ASTE	LOC108033133|XP_016962845.1|DBIA
OG0006259	LOC118502915|XP_035891538.1|ASTE	LOC108031326|XP_016960065.1|DBIA
OG0006260	LOC118502982|XP_035891660.1|ASTE	LOC108023507|XP_016948536.1|DBIA
OG0006261	LOC118512106|XP_035911971.1|ASTE	LOC108034290|XP_016964639.1|DBIA
OG0006262	LOC118506927|XP_035900619.1|ASTE	LOC108027601|XP_016954611.1|DBIA
OG0006263	LOC118506478|XP_035899551.1|ASTE	LOC108024226|XP_016949587.1|DBIA
OG0006264	LOC118507809|XP_035902765.1|ASTE	LOC108023186|XP_016947917.1|DBIA
OG0006265	LOC118509916|XP_035907106.1|ASTE	LOC108036508|XP_016968200.1|DBIA
OG0006266	LOC118510939|XP_035909269.1|ASTE	LOC108023342|XP_016948172.1|DBIA
OG0006267	LOC118509287|XP_035905587.1|ASTE	LOC108033150|XP_016962864.1|DBIA
OG0006268	LOC118503890|XP_035893558.1|ASTE	LOC108026802|XP_016953453.1|DBIA
OG0006269	LOC118511532|XP_035910618.1|ASTE	LOC108031896|XP_016961152.1|DBIA
OG0006270	LOC118509845|XP_035906939.1|ASTE	LOC108027522|XP_016954454.1|DBIA
OG0006271	LOC118504563|XP_035895065.1|ASTE	LOC108032091|XP_016961406.1|DBIA
OG0006272	LOC118516435|XP_035918208.1|ASTE, LOC118512290|XP_035912410.1|ASTE	LOC108024009|XP_016949243.1|DBIA
OG0006273	LOC118508170|XP_035903612.1|ASTE	LOC108030403|XP_016958777.1|DBIA
OG0006275	LOC118506078|XP_035898648.1|ASTE	LOC108025849|XP_016952001.1|DBIA
OG0006276	LOC118504482|XP_035894892.1|ASTE	LOC108027940|XP_016955061.1|DBIA
OG0006277	LOC118511416|XP_035910387.1|ASTE	LOC108027358|XP_016954269.1|DBIA
OG0006278	LOC118506084|XP_035898660.1|ASTE	LOC108023253|XP_016948023.1|DBIA
OG0006279	LOC118510088|XP_035907398.1|ASTE	LOC108025795|XP_016951919.1|DBIA
OG0006280	LOC118507044|XP_035900897.1|ASTE	LOC108028881|XP_016956378.1|DBIA
OG0006281	LOC118507036|XP_035900883.1|ASTE	LOC108028882|XP_016956382.1|DBIA
OG0006282	LOC118513766|XP_035915835.1|ASTE	LOC108024683|XP_016950249.1|DBIA
OG0006283	LOC118505773|XP_035897939.1|ASTE	LOC108024532|XP_016949987.1|DBIA
OG0006284	LOC118509455|XP_035905968.1|ASTE	LOC108035516|XP_016966668.1|DBIA
OG0006285	LOC118511887|XP_035911411.1|ASTE	LOC108024950|XP_016950673.1|DBIA
OG0006286	LOC118511841|XP_035911281.1|ASTE	LOC108025512|XP_016951534.1|DBIA
OG0006287	LOC118517459|XP_035919514.1|ASTE	LOC108025942|XP_016952129.1|DBIA
OG0006288	LOC118517461|XP_035919516.1|ASTE	LOC108025069|XP_016950816.1|DBIA
OG0006289	LOC118507945|XP_035903163.1|ASTE	LOC108024171|XP_016949485.1|DBIA
OG0006290	LOC118505805|XP_035898042.1|ASTE	LOC108023392|XP_016948302.1|DBIA
OG0006291	LOC118507612|XP_035902647.1|ASTE	LOC108036761|XP_016968582.1|DBIA
OG0006292	LOC118509948|XP_035907176.1|ASTE	LOC108024703|XP_016950273.1|DBIA
OG0006293	LOC118511073|XP_035909628.1|ASTE	LOC108028909|XP_016956420.1|DBIA
OG0006294	LOC118511427|XP_035910413.1|ASTE	LOC108023997|XP_016949226.1|DBIA
OG0006295	LOC118506125|XP_035898752.1|ASTE	LOC108023596|XP_016948691.1|DBIA
OG0006296	LOC118502989|XP_035891688.1|ASTE	LOC108024163|XP_016949465.1|DBIA
OG0006297	LOC118509174|XP_035905367.1|ASTE	LOC108023497|XP_016948518.1|DBIA
OG0006298	LOC118516918|XP_035918676.1|ASTE	LOC108024044|XP_016949309.1|DBIA
OG0006299	LOC118509231|XP_035905435.1|ASTE	LOC108025705|XP_016951736.1|DBIA
OG0006300	LOC118510848|XP_035909076.1|ASTE	LOC108025810|XP_016951946.1|DBIA
OG0006301	LOC118503858|XP_035893468.1|ASTE	LOC108025882|XP_016952046.1|DBIA
OG0006302	LOC118508767|XP_035904404.1|ASTE	LOC108025813|XP_016951950.1|DBIA
OG0006303	LOC118511147|XP_035909768.1|ASTE	LOC108030138|XP_016958342.1|DBIA
OG0006305	LOC118507674|XP_035902361.1|ASTE	LOC108024660|XP_016950211.1|DBIA
OG0006306	LOC118507576|XP_035902125.1|ASTE	LOC108026201|XP_016952488.1|DBIA
OG0006309	LOC118517482|XP_035919556.1|ASTE	LOC108023983|XP_016949200.1|DBIA
OG0006311	LOC118504534|XP_035894989.1|ASTE	LOC108023902|XP_016949077.1|DBIA
OG0006312	LOC118504498|XP_035894918.1|ASTE	LOC108024050|XP_016949316.1|DBIA
OG0006313	LOC118504318|XP_035894541.1|ASTE	LOC108023792|XP_016948920.1|DBIA
OG0006314	LOC118503485|XP_035892684.1|ASTE	LOC108032987|XP_016962554.1|DBIA
OG0006315	LOC118517500|XP_035919604.1|ASTE	LOC108025308|XP_016951195.1|DBIA
OG0006316	LOC118517278|XP_035919147.1|ASTE	LOC108028886|XP_016956391.1|DBIA
OG0006317	LOC118506402|XP_035899360.1|ASTE	LOC108022031|XP_016946365.1|DBIA
OG0006318	LOC118507915|XP_035903151.1|ASTE	LOC108024198|XP_016949536.1|DBIA
OG0006319	LOC118507981|XP_035903234.1|ASTE	LOC108036437|XP_016968066.1|DBIA
OG0006320	LOC118507848|XP_035902877.1|ASTE	LOC108023753|XP_016948879.1|DBIA
OG0006321	LOC118504681|XP_035895387.1|ASTE	LOC108023225|XP_016947987.1|DBIA
OG0006322	LOC118504222|XP_035894330.1|ASTE	LOC108023237|XP_016948002.1|DBIA
OG0006323	LOC118513798|XP_035915882.1|ASTE	LOC108025625|XP_016951649.1|DBIA
OG0006324	LOC118507445|XP_035901827.1|ASTE	LOC108023496|XP_016948516.1|DBIA
OG0006325	LOC118517412|XP_035919406.1|ASTE	LOC108031852|XP_016961094.1|DBIA
OG0006326	LOC118511347|XP_035910194.1|ASTE	LOC108030667|XP_016959183.1|DBIA
OG0006327	LOC118506801|XP_035900327.1|ASTE	LOC108025476|XP_016951477.1|DBIA
OG0006328	LOC118507483|XP_035901893.1|ASTE	LOC108031352|XP_016960106.1|DBIA
OG0006329	LOC118510450|XP_035908151.1|ASTE	LOC108033059|XP_016962693.1|DBIA
OG0006330	LOC118503718|XP_035893188.1|ASTE	LOC108026298|XP_016952668.1|DBIA
OG0006331	LOC118513859|XP_035916053.1|ASTE	LOC108033132|XP_016962844.1|DBIA
OG0006332	LOC118503712|XP_035893172.1|ASTE	LOC108036088|XP_016967531.1|DBIA
OG0006333	LOC118503693|XP_035893136.1|ASTE	LOC108033100|XP_016962786.1|DBIA
OG0006334	LOC118517385|XP_035919323.1|ASTE	LOC108023386|XP_016948282.1|DBIA
OG0006335	LOC118502675|XP_035891063.1|ASTE	LOC108031981|XP_016961265.1|DBIA
OG0006336	LOC118504232|XP_035894349.1|ASTE	LOC108025743|XP_016951820.1|DBIA
OG0006337	LOC118505047|XP_035896206.1|ASTE	LOC108032076|XP_016961389.1|DBIA
OG0006338	LOC118502836|XP_035891410.1|ASTE	LOC108024984|XP_016950721.1|DBIA
OG0006339	LOC118507704|XP_035902474.1|ASTE	LOC108025888|XP_016952054.1|DBIA
OG0006340	LOC118508045|XP_035903356.1|ASTE	LOC108025837|XP_016951984.1|DBIA
OG0006341	LOC118507857|XP_035902911.1|ASTE	LOC108023480|XP_016948490.1|DBIA
OG0006342	LOC118507633|XP_035902254.1|ASTE	LOC108023696|XP_016948809.1|DBIA
OG0006343	LOC118507617|XP_035902230.1|ASTE	LOC108023239|XP_016948006.1|DBIA
OG0006345	LOC118517395|XP_035919350.1|ASTE	LOC108031480|XP_016960446.1|DBIA
OG0006346	LOC118503271|XP_035892238.1|ASTE	LOC108026336|XP_016952729.1|DBIA
OG0006347	LOC118517425|XP_035919432.1|ASTE	LOC108026282|XP_016952638.1|DBIA
OG0006348	LOC118517504|XP_035919612.1|ASTE	LOC108025917|XP_016952093.1|DBIA
OG0006349	LOC118515568|XP_035917933.1|ASTE	LOC108023526|XP_016948574.1|DBIA
OG0006350	LOC118506409|XP_035899382.1|ASTE	LOC108026001|XP_016952180.1|DBIA
OG0006351	LOC118506099|XP_035898681.1|ASTE	LOC108024007|XP_016949238.1|DBIA
OG0006352	LOC118517499|XP_035919603.1|ASTE	LOC108023081|XP_016947820.1|DBIA
OG0006353	LOC118517471|XP_035919536.1|ASTE	LOC108025245|XP_016951084.1|DBIA
OG0006354	LOC118517473|XP_035919538.1|ASTE	LOC108031850|XP_016961092.1|DBIA
OG0006355	LOC118515758|XP_035917952.1|ASTE	LOC108023432|XP_016948408.1|DBIA
OG0006356	LOC118512389|XP_035912654.1|ASTE	LOC108023453|XP_016948439.1|DBIA
OG0006357	LOC118507457|XP_035901844.1|ASTE	LOC108023455|XP_016948441.1|DBIA
