Orthogroup	ASTE.longest_only	AALB.longest_only
OG0013445	LOC118508828|XP_035904466.1|ASTE	LOC118467158|XP_035793195.1|AALB
OG0013446	LOC118510238|XP_035907698.1|ASTE	LOC118463965|XP_035786860.1|AALB
OG0013447	LOC118510217|XP_035907674.1|ASTE	LOC118463078|XP_035785232.1|AALB
OG0013448	LOC118511322|XP_035910137.1|ASTE	LOC118465595|XP_035789854.1|AALB
OG0013449	LOC118505898|XP_035898246.1|ASTE	LOC118463443|XP_035785920.1|AALB
OG0013450	LOC118512015|XP_035911684.1|ASTE	LOC118466188|XP_035791087.1|AALB
OG0013451	LOC118514204|XP_035916790.1|ASTE	LOC118466232|XP_035791165.1|AALB
OG0013452	LOC118514193|XP_035916775.1|ASTE	LOC118464820|XP_035788380.1|AALB
OG0013453	LOC118514192|XP_035916774.1|ASTE	LOC118464821|XP_035788381.1|AALB
OG0013454	LOC118509465|XP_035905983.1|ASTE	LOC118464147|XP_035787146.1|AALB
OG0013456	LOC118514200|XP_035916782.1|ASTE	LOC118465608|XP_035789877.1|AALB
OG0013457	LOC118511305|XP_035910108.1|ASTE	LOC118465268|XP_035789189.1|AALB
OG0013459	LOC118514497|XP_035917322.1|ASTE	LOC118465999|XP_035790686.1|AALB
OG0013460	LOC118514500|XP_035917324.1|ASTE	LOC118467718|XP_035794414.1|AALB
OG0013461	LOC118513862|XP_035916056.1|ASTE	LOC118468719|XP_035795742.1|AALB
OG0013463	LOC118509764|XP_035906788.1|ASTE	LOC118462596|XP_035784314.1|AALB
OG0013465	LOC118513380|XP_035914936.1|ASTE	LOC118459100|XP_035778057.1|AALB
OG0013466	LOC118513373|XP_035914902.1|ASTE	LOC118467185|XP_035793277.1|AALB
OG0013467	LOC118512699|XP_035913408.1|ASTE	LOC118460862|XP_035781472.1|AALB
OG0013469	LOC118513617|XP_035915566.1|ASTE	LOC118457449|XP_035774938.1|AALB
OG0013470	LOC118509163|XP_035905311.1|ASTE	LOC118458373|XP_035776664.1|AALB
OG0013471	LOC118513965|XP_035916279.1|ASTE	LOC118456778|XP_035773746.1|AALB
OG0013472	LOC118513973|XP_035916290.1|ASTE	LOC118459794|XP_035779418.1|AALB
OG0013473	LOC118508515|XP_035904260.1|ASTE, LOC118513519|XP_035915273.1|ASTE	LOC118456598|XP_035773391.1|AALB
OG0013474	LOC118513968|XP_035916285.1|ASTE	LOC118461013|XP_035781755.1|AALB
OG0013475	LOC118511061|XP_035909564.1|ASTE	LOC118456689|XP_035773571.1|AALB
OG0013476	LOC118511582|XP_035910725.1|ASTE	LOC118458569|XP_035777109.1|AALB
OG0013477	LOC118511604|XP_035910779.1|ASTE	LOC118459921|XP_035779659.1|AALB
OG0013478	LOC118511174|XP_035909811.1|ASTE	LOC118461762|XP_035783388.1|AALB
OG0013479	LOC118517086|XP_035918831.1|ASTE, LOC118513877|XP_035916077.1|ASTE	LOC118456201|XP_035772657.1|AALB
OG0013480	LOC118511750|XP_035911108.1|ASTE	LOC118468782|XP_035795872.1|AALB
OG0013482	LOC118511586|XP_035910730.1|ASTE	LOC118461666|XP_035783147.1|AALB
OG0013483	LOC118511680|XP_035910941.1|ASTE	LOC118460749|XP_035781228.1|AALB
OG0013484	LOC118511656|XP_035910895.1|ASTE	LOC118456459|XP_035773127.1|AALB
OG0013485	LOC118510031|XP_035907312.1|ASTE	LOC118459298|XP_035778438.1|AALB, LOC118459304|XP_035778445.1|AALB
OG0013486	LOC118509316|XP_035905660.1|ASTE	LOC118457146|XP_035774352.1|AALB
OG0013487	LOC118513331|XP_035914838.1|ASTE	LOC118468703|XP_035795720.1|AALB
OG0013488	LOC118513720|XP_035915754.1|ASTE	LOC118457522|XP_035775060.1|AALB
OG0013489	LOC118513718|XP_035915753.1|ASTE	LOC118457523|XP_035775061.1|AALB
OG0013490	LOC118511678|XP_035910939.1|ASTE	LOC118468370|XP_035795023.1|AALB
OG0013491	LOC118513842|XP_035916012.1|ASTE	LOC118461735|XP_035783324.1|AALB
OG0013493	LOC118514668|XP_035917602.1|ASTE	LOC118456805|XP_035773784.1|AALB
OG0013494	LOC118514666|XP_035917600.1|ASTE	LOC118460337|XP_035780446.1|AALB
OG0013495	LOC118511788|XP_035911199.1|ASTE	LOC118456754|XP_035773710.1|AALB
OG0013496	LOC118509305|XP_035905647.1|ASTE	LOC118466749|XP_035792339.1|AALB
OG0013497	LOC118514642|XP_035917559.1|ASTE	LOC118456337|XP_035772888.1|AALB
OG0013498	LOC118514567|XP_035917460.1|ASTE	LOC118460232|XP_035780266.1|AALB
OG0013499	LOC118509220|XP_035905396.1|ASTE	LOC118459521|XP_035778865.1|AALB
OG0013500	LOC118513254|XP_035914709.1|ASTE	LOC118459266|XP_035778380.1|AALB
OG0013501	LOC118512592|XP_035913125.1|ASTE	LOC118460299|XP_035780388.1|AALB
OG0013502	LOC118509339|XP_035905732.1|ASTE	LOC118461973|XP_035783783.1|AALB
OG0013503	LOC118513199|XP_035914584.1|ASTE	LOC118457309|XP_035774685.1|AALB
OG0013504	LOC118510866|XP_035909105.1|ASTE	LOC118457435|XP_035774913.1|AALB
OG0013505	LOC118513267|XP_035914728.1|ASTE	LOC118468420|XP_035795076.1|AALB
OG0013506	LOC118513333|XP_035914840.1|ASTE	LOC118459244|XP_035778343.1|AALB
OG0013507	LOC118510023|XP_035907303.1|ASTE	LOC118458816|XP_035777579.1|AALB
OG0013508	LOC118512613|XP_035913185.1|ASTE	LOC118460933|XP_035781589.1|AALB
OG0013509	LOC118510813|XP_035909025.1|ASTE	LOC118457167|XP_035774389.1|AALB
OG0013511	LOC118503506|XP_035892748.1|ASTE	LOC118460638|XP_035780983.1|AALB
OG0013512	LOC118505762|XP_035897884.1|ASTE	LOC118468840|XP_035795974.1|AALB
OG0013513	LOC118517024|XP_035918781.1|ASTE, LOC118505747|XP_035897837.1|ASTE	LOC118458851|XP_035777664.1|AALB
OG0013514	LOC118505749|XP_035897850.1|ASTE, LOC118517022|XP_035918769.1|ASTE	LOC118456976|XP_035774067.1|AALB
OG0013515	LOC118505325|XP_035896862.1|ASTE	LOC118460292|XP_035780378.1|AALB
OG0013516	LOC118507575|XP_035902114.1|ASTE	LOC118460952|XP_035781613.1|AALB
OG0013517	LOC118506587|XP_035899838.1|ASTE	LOC118458091|XP_035776145.1|AALB
OG0013518	LOC118506588|XP_035899839.1|ASTE	LOC118460033|XP_035779868.1|AALB
OG0013520	LOC118508325|XP_035903889.1|ASTE, LOC118517057|XP_035918799.1|ASTE	LOC118461490|XP_035782765.1|AALB
OG0013521	LOC118517049|XP_035918790.1|ASTE, LOC118508327|XP_035903891.1|ASTE	LOC118457231|XP_035774502.1|AALB
OG0013522	LOC118508343|XP_035903916.1|ASTE	LOC118456532|XP_035773267.1|AALB
OG0013524	LOC118507101|XP_035900996.1|ASTE	LOC118458829|XP_035777611.1|AALB
OG0013525	LOC118505653|XP_035897633.1|ASTE	LOC118458626|XP_035777207.1|AALB
OG0013526	LOC118506507|XP_035899618.1|ASTE	LOC118468830|XP_035795953.1|AALB
OG0013527	LOC118505147|XP_035896417.1|ASTE	LOC118460253|XP_035780313.1|AALB
OG0013528	LOC118505489|XP_035897231.1|ASTE	LOC118469035|XP_035796389.1|AALB
OG0013529	LOC118506341|XP_035899217.1|ASTE	LOC118456660|XP_035773503.1|AALB
OG0013530	LOC118502590|XP_035890835.1|ASTE	LOC118461809|XP_035783450.1|AALB
OG0013531	LOC118507027|XP_035900870.1|ASTE	LOC118456343|XP_035772897.1|AALB
OG0013533	LOC118504347|XP_035894607.1|ASTE	LOC118459710|XP_035779261.1|AALB
OG0013534	LOC118506170|XP_035898833.1|ASTE	LOC118459359|XP_035778550.1|AALB
OG0013535	LOC118507676|XP_035902359.1|ASTE	LOC118456786|XP_035773759.1|AALB
OG0013536	LOC118507675|XP_035902358.1|ASTE	LOC118456997|XP_035774108.1|AALB
OG0013537	LOC118502392|XP_035890507.1|ASTE, LOC118506978|XP_035900730.1|ASTE	LOC118460052|XP_035779925.1|AALB
OG0013538	LOC118502668|XP_035891031.1|ASTE	LOC118461147|XP_035782012.1|AALB
OG0013540	LOC118503218|XP_035892104.1|ASTE	LOC118460227|XP_035780247.1|AALB
OG0013541	LOC118506723|XP_035900147.1|ASTE	LOC118458999|XP_035777892.1|AALB
OG0013542	LOC118506533|XP_035899695.1|ASTE	LOC118460070|XP_035779962.1|AALB
OG0013544	LOC118506970|XP_035900706.1|ASTE	LOC118460041|XP_035779897.1|AALB
OG0013545	LOC118506985|XP_035900746.1|ASTE	LOC118458944|XP_035777815.1|AALB
OG0013546	LOC118506809|XP_035900360.1|ASTE	LOC118461095|XP_035781896.1|AALB
OG0013547	LOC118506713|XP_035900102.1|ASTE	LOC118460402|XP_035780574.1|AALB
OG0013548	LOC118508424|XP_035904086.1|ASTE	LOC118456619|XP_035773422.1|AALB
OG0013549	LOC118503611|XP_035892979.1|ASTE	LOC118459273|XP_035778403.1|AALB
OG0013550	LOC118508373|XP_035904001.1|ASTE	LOC118469003|XP_035796331.1|AALB
OG0013551	LOC118502807|XP_035891338.1|ASTE	LOC118458224|XP_035776381.1|AALB
OG0013552	LOC118505458|XP_035897152.1|ASTE	LOC118460379|XP_035780527.1|AALB
OG0013553	LOC118504260|XP_035894382.1|ASTE	LOC118460494|XP_035780739.1|AALB
OG0013554	LOC118506220|XP_035898950.1|ASTE	LOC118456745|XP_035773693.1|AALB
OG0013555	LOC118506763|XP_035900250.1|ASTE	LOC118460616|XP_035780951.1|AALB
OG0013557	LOC118503613|XP_035892981.1|ASTE	LOC118461493|XP_035782768.1|AALB
OG0013558	LOC118505080|XP_035896262.1|ASTE	LOC118468758|XP_035795823.1|AALB
OG0013560	LOC118502563|XP_035890778.1|ASTE	LOC118461044|XP_035781827.1|AALB
OG0013561	LOC118517707|XP_035920043.1|ASTE	LOC118464482|XP_035787798.1|AALB
OG0013563	LOC118512422|XP_035912718.1|ASTE	LOC118465107|XP_035788943.1|AALB
OG0013564	LOC118506011|XP_035898489.1|ASTE	LOC118466560|XP_035791996.1|AALB
OG0013566	LOC118507231|XP_035901360.1|ASTE	LOC118467950|XP_035794812.1|AALB
OG0013568	LOC118504038|XP_035893929.1|ASTE	LOC118462891|XP_035784874.1|AALB
OG0013569	LOC118506308|XP_035899150.1|ASTE	LOC118465913|XP_035790499.1|AALB
OG0013570	LOC118512371|XP_035912614.1|ASTE	LOC118467382|XP_035793712.1|AALB
OG0013571	LOC118503520|XP_035892773.1|ASTE	LOC118466932|XP_035792714.1|AALB
OG0013572	LOC118504797|XP_035895668.1|ASTE	LOC118467733|XP_035794431.1|AALB
OG0013573	LOC118503458|XP_035892634.1|ASTE	LOC118463851|XP_035786649.1|AALB
OG0013574	LOC118507143|XP_035901072.1|ASTE	LOC118462472|XP_035784063.1|AALB
OG0013575	LOC118508245|XP_035903751.1|ASTE	LOC118464804|XP_035788360.1|AALB
OG0013576	LOC118508234|XP_035903732.1|ASTE	LOC118464131|XP_035787119.1|AALB
OG0013577	LOC118503403|XP_035892499.1|ASTE	LOC118467037|XP_035792916.1|AALB
OG0013578	LOC118504875|XP_035895820.1|ASTE	LOC118466615|XP_035792093.1|AALB
OG0013579	LOC118504873|XP_035895817.1|ASTE	LOC118466614|XP_035792091.1|AALB
OG0013580	LOC118504803|XP_035895684.1|ASTE	LOC118463384|XP_035785815.1|AALB
OG0013582	LOC118505840|XP_035898093.1|ASTE	LOC118465885|XP_035790428.1|AALB
OG0013583	LOC118517649|XP_035919870.1|ASTE	LOC118463892|XP_035786716.1|AALB
OG0013584	LOC118506068|XP_035898621.1|ASTE, LOC118516514|XP_035918339.1|ASTE	LOC118463824|XP_035786599.1|AALB
OG0013585	LOC118512071|XP_035911851.1|ASTE	LOC118465943|XP_035790559.1|AALB
OG0013586	LOC118508177|XP_035903627.1|ASTE	LOC118465574|XP_035789829.1|AALB
OG0013587	LOC118508202|XP_035903662.1|ASTE	LOC118467665|XP_035794310.1|AALB
OG0013588	LOC118503938|XP_035893703.1|ASTE	LOC118466329|XP_035791342.1|AALB
OG0013589	LOC118507299|XP_035901560.1|ASTE	LOC118463658|XP_035786302.1|AALB, LOC118462541|XP_035784201.1|AALB
OG0013590	LOC118506032|XP_035898544.1|ASTE	LOC118466056|XP_035790798.1|AALB
OG0013591	LOC118506182|XP_035898858.1|ASTE	LOC118463386|XP_035785818.1|AALB
OG0013593	LOC118505942|XP_035898358.1|ASTE	LOC118465976|XP_035790629.1|AALB
OG0013594	LOC118503326|XP_035892366.1|ASTE	LOC118464132|XP_035787123.1|AALB
OG0013595	LOC118515258|XP_035917836.1|ASTE, LOC118505937|XP_035898349.1|ASTE	LOC118464186|XP_035787229.1|AALB
OG0013596	LOC118507212|XP_035901202.1|ASTE	LOC118467744|XP_035794446.1|AALB
OG0013597	LOC118505909|XP_035898261.1|ASTE	LOC118467544|XP_035794034.1|AALB
OG0013598	LOC118507163|XP_035901113.1|ASTE	LOC118465260|XP_035789174.1|AALB
OG0013600	LOC118507162|XP_035901112.1|ASTE	LOC118463196|XP_035785523.1|AALB
OG0013601	LOC118504109|XP_035894090.1|ASTE	LOC118465597|XP_035789859.1|AALB
OG0013602	LOC118503998|XP_035893842.1|ASTE	LOC118467583|XP_035794125.1|AALB
OG0013604	LOC118517645|XP_035919859.1|ASTE	LOC118465365|XP_035789447.1|AALB
OG0013605	LOC118506294|XP_035899118.1|ASTE, LOC118517207|XP_035919061.1|ASTE	LOC118466238|XP_035791173.1|AALB
OG0013607	LOC118505991|XP_035898457.1|ASTE	LOC118466103|XP_035790914.1|AALB
OG0013608	LOC118512453|XP_035912812.1|ASTE	LOC118458895|XP_035777743.1|AALB
OG0013609	LOC118507744|XP_035902639.1|ASTE	LOC118467963|XP_035794838.1|AALB
OG0013610	LOC118508397|XP_035904044.1|ASTE	LOC118466890|XP_035792636.1|AALB
OG0013612	LOC118503320|XP_035892354.1|ASTE	LOC118463569|XP_035786102.1|AALB
OG0013613	LOC118505988|XP_035898444.1|ASTE	LOC118466105|XP_035790917.1|AALB
OG0013616	LOC118517595|XP_035919768.1|ASTE	LOC118463144|XP_035785401.1|AALB
OG0013617	LOC118507987|XP_035903247.1|ASTE	LOC118462532|XP_035784181.1|AALB
OG0013618	LOC118504169|XP_035894203.1|ASTE	LOC118466823|XP_035792506.1|AALB
OG0013619	LOC118517304|XP_035919183.1|ASTE, LOC118507394|XP_035901741.1|ASTE	LOC118467253|XP_035793428.1|AALB
OG0013620	LOC118505876|XP_035898195.1|ASTE, LOC118505875|XP_035898194.1|ASTE	LOC118463105|XP_035785315.1|AALB
OG0013621	LOC118507376|XP_035901713.1|ASTE	LOC118467922|XP_035794761.1|AALB
OG0013622	LOC118505888|XP_035898229.1|ASTE, LOC118516468|XP_035918265.1|ASTE	LOC118466256|XP_035791203.1|AALB
OG0013623	LOC118506114|XP_035898710.1|ASTE	LOC118467312|XP_035793539.1|AALB
OG0013624	LOC118503886|XP_035893537.1|ASTE	LOC118466027|XP_035790740.1|AALB
OG0013625	LOC118508064|XP_035903414.1|ASTE	LOC118462725|XP_035784562.1|AALB
OG0013626	LOC118504850|XP_035895755.1|ASTE	LOC118464939|XP_035788617.1|AALB
OG0013627	LOC118504200|XP_035894272.1|ASTE	LOC118463070|XP_035785222.1|AALB
OG0013629	LOC118503844|XP_035893446.1|ASTE, LOC118503845|XP_035893447.1|ASTE	LOC118467558|XP_035794081.1|AALB
OG0013630	LOC118504735|XP_035895503.1|ASTE	LOC118467572|XP_035794103.1|AALB
OG0013631	LOC118506138|XP_035898772.1|ASTE	LOC118466497|XP_035791816.1|AALB
OG0013632	LOC118508396|XP_035904041.1|ASTE	LOC118466926|XP_035792704.1|AALB
OG0013633	LOC118506140|XP_035898781.1|ASTE	LOC118466927|XP_035792706.1|AALB
OG0013634	LOC118508115|XP_035903505.1|ASTE	LOC118463756|XP_035786456.1|AALB
OG0013636	LOC118517392|XP_035919335.1|ASTE	LOC118462135|XP_035783996.1|AALB
OG0013637	LOC118517576|XP_035919723.1|ASTE	LOC118456612|XP_035773414.1|AALB
OG0013637	LOC118502501|XP_035890626.1|ASTE	LOC118456609|XP_035773407.1|AALB
OG0013638	LOC118504374|XP_035894674.1|ASTE	LOC118460082|XP_035779990.1|AALB
OG0013639	LOC118505008|XP_035896090.1|ASTE	LOC118456364|XP_035772931.1|AALB
OG0013640	LOC118504951|XP_035895962.1|ASTE	LOC118458254|XP_035776437.1|AALB
OG0013641	LOC118502490|XP_035890615.1|ASTE	LOC118461569|XP_035782949.1|AALB, LOC118461570|XP_035782950.1|AALB, LOC118460941|XP_035781601.1|AALB
OG0013642	LOC118510050|XP_035907332.1|ASTE	LOC118468371|XP_035795024.1|AALB
OG0013642	LOC118511624|XP_035910820.1|ASTE	LOC118459230|XP_035778318.1|AALB
OG0013643	LOC118509064|XP_035905075.1|ASTE	LOC118456868|XP_035773866.1|AALB
OG0013643	LOC118509988|XP_035907263.1|ASTE	LOC118468827|XP_035795951.1|AALB
OG0013643	LOC118509065|XP_035905077.1|ASTE	LOC118459214|XP_035778288.1|AALB
OG0013644	LOC118504795|XP_035895666.1|ASTE	LOC118465663|XP_035789971.1|AALB
OG0013644	LOC118504796|XP_035895667.1|ASTE	LOC118464641|XP_035787998.1|AALB, LOC118465032|XP_035788789.1|AALB, LOC118465031|XP_035788788.1|AALB, LOC118465419|XP_035789540.1|AALB, LOC118465538|XP_035789756.1|AALB
OG0013646	LOC118512080|XP_035911918.1|ASTE	LOC118466511|XP_035791875.1|AALB
OG0013839	LOC118514043|XP_035916422.1|ASTE	LOC118461548|XP_035782892.1|AALB
OG0013841	LOC118505432|XP_035897106.1|ASTE	LOC118467213|XP_035793334.1|AALB
OG0013842	LOC118503315|XP_035892340.1|ASTE	LOC118459035|XP_035777945.1|AALB, LOC118459813|XP_035779453.1|AALB
OG0013845	LOC118516910|XP_035918645.1|ASTE	LOC118464041|XP_035787017.1|AALB
OG0013847	LOC118517505|XP_035919615.1|ASTE	LOC118458863|XP_035777704.1|AALB
OG0013850	LOC118517438|XP_035919457.1|ASTE	LOC118465321|XP_035789384.1|AALB
OG0013851	LOC118509735|XP_035906759.1|ASTE	LOC118457968|XP_035775906.1|AALB
OG0013852	LOC118512135|XP_035912061.1|ASTE	LOC118461068|XP_035781857.1|AALB
OG0013854	LOC118505789|XP_035898009.1|ASTE	LOC118456279|XP_035772789.1|AALB
OG0013857	LOC118506491|XP_035899574.1|ASTE	LOC118461432|XP_035782634.1|AALB
OG0013860	LOC118508290|XP_035903827.1|ASTE	LOC118456332|XP_035772882.1|AALB
OG0013861	LOC118504970|XP_035895997.1|ASTE	LOC118462045|XP_035783919.1|AALB
OG0013862	LOC118505584|XP_035897440.1|ASTE	LOC118460090|XP_035779999.1|AALB
OG0013863	LOC118502748|XP_035891207.1|ASTE	LOC118456156|XP_035772569.1|AALB
OG0013864	LOC118502917|XP_035891544.1|ASTE	LOC118460205|XP_035780207.1|AALB
OG0013870	LOC118504646|XP_035895295.1|ASTE	LOC118459561|XP_035778953.1|AALB
OG0013871	LOC118507883|XP_035903009.1|ASTE	LOC118457717|XP_035775400.1|AALB
OG0013872	LOC118505568|XP_035897418.1|ASTE	LOC118460450|XP_035780660.1|AALB
OG0013873	LOC118507887|XP_035903015.1|ASTE	LOC118459492|XP_035778804.1|AALB
OG0013875	LOC118505148|XP_035896419.1|ASTE	LOC118468767|XP_035795837.1|AALB
OG0013876	LOC118503291|XP_035892279.1|ASTE	LOC118461464|XP_035782696.1|AALB
OG0013877	LOC118505190|XP_035896543.1|ASTE	LOC118457934|XP_035775838.1|AALB
OG0013878	LOC118506873|XP_035900511.1|ASTE	LOC118468977|XP_035796253.1|AALB
OG0013879	LOC118504719|XP_035895455.1|ASTE	LOC118461724|XP_035783284.1|AALB
OG0013880	LOC118504290|XP_035894478.1|ASTE	LOC118457181|XP_035774414.1|AALB
OG0013882	LOC118517624|XP_035919827.1|ASTE	LOC118457929|XP_035775832.1|AALB
OG0013884	LOC118505339|XP_035896886.1|ASTE	LOC118469077|XP_035796452.1|AALB
OG0013886	LOC118506359|XP_035899266.1|ASTE	LOC118459900|XP_035779614.1|AALB
OG0013887	LOC118506906|XP_035900588.1|ASTE	LOC118456725|XP_035773654.1|AALB
OG0013888	LOC118507687|XP_035902382.1|ASTE	LOC118457123|XP_035774330.1|AALB
OG0013889	LOC118507688|XP_035902383.1|ASTE	LOC118457126|XP_035774334.1|AALB
OG0013890	LOC118507685|XP_035902379.1|ASTE	LOC118457124|XP_035774332.1|AALB
OG0013891	LOC118512280|XP_035912385.1|ASTE	LOC118463507|XP_035785999.1|AALB
OG0013892	LOC118512256|XP_035912313.1|ASTE	LOC118463491|XP_035785974.1|AALB
OG0013894	LOC118502986|XP_035891671.1|ASTE	LOC118457032|XP_035774160.1|AALB
OG0013898	LOC118505422|XP_035897070.1|ASTE	LOC118461953|XP_035783741.1|AALB
OG0013899	LOC118511489|XP_035910533.1|ASTE	LOC118463342|XP_035785750.1|AALB
OG0013901	LOC118513114|XP_035914406.1|ASTE	LOC118463446|XP_035785923.1|AALB
OG0013902	LOC118509192|XP_035905353.1|ASTE, LOC118517252|XP_035919117.1|ASTE	LOC118457886|XP_035775712.1|AALB
OG0013903	LOC118510887|XP_035909165.1|ASTE	LOC118458713|XP_035777346.1|AALB
OG0013904	LOC118512112|XP_035911980.1|ASTE	LOC118462644|XP_035784386.1|AALB
OG0013905	LOC118504062|XP_035893990.1|ASTE	LOC118465632|XP_035789928.1|AALB
OG0013906	LOC118511505|XP_035910568.1|ASTE	LOC118465724|XP_035790062.1|AALB
OG0013907	LOC118511245|XP_035909984.1|ASTE, LOC118516929|XP_035918668.1|ASTE	LOC118464917|XP_035788580.1|AALB
OG0013908	LOC118509109|XP_035905171.1|ASTE, LOC118516895|XP_035918633.1|ASTE	LOC118465492|XP_035789689.1|AALB
OG0013909	LOC118508838|XP_035904478.1|ASTE, LOC118516901|XP_035918638.1|ASTE	LOC118464922|XP_035788586.1|AALB
OG0013910	LOC118512221|XP_035912229.1|ASTE	LOC118465790|XP_035790219.1|AALB
OG0013911	LOC118509784|XP_035906817.1|ASTE	LOC118465474|XP_035789662.1|AALB
OG0013912	LOC118509643|XP_035906443.1|ASTE	LOC118463524|XP_035786026.1|AALB
OG0013913	LOC118512997|XP_035914147.1|ASTE	LOC118467327|XP_035793557.1|AALB
OG0013914	LOC118514485|XP_035917301.1|ASTE	LOC118463012|XP_035785138.1|AALB
OG0013915	LOC118514477|XP_035917295.1|ASTE	LOC118463002|XP_035785124.1|AALB
OG0013916	LOC118510531|XP_035908370.1|ASTE	LOC118462465|XP_035784041.1|AALB
OG0013918	LOC118512684|XP_035913360.1|ASTE	LOC118462869|XP_035784820.1|AALB
OG0013919	LOC118512682|XP_035913358.1|ASTE	LOC118462865|XP_035784817.1|AALB
OG0013921	LOC118509486|XP_035906031.1|ASTE	LOC118466366|XP_035791455.1|AALB
OG0013923	LOC118510284|XP_035907794.1|ASTE	LOC118465062|XP_035788838.1|AALB
OG0013924	LOC118509752|XP_035906776.1|ASTE	LOC118465389|XP_035789479.1|AALB
OG0013927	LOC118509623|XP_035906375.1|ASTE	LOC118465232|XP_035789118.1|AALB
OG0013929	LOC118510353|XP_035907947.1|ASTE	LOC118463209|XP_035785545.1|AALB
OG0013930	LOC118503665|XP_035893088.1|ASTE	LOC118462509|XP_035784132.1|AALB
OG0013931	LOC118510482|XP_035908255.1|ASTE	LOC118464764|XP_035788279.1|AALB
OG0013932	LOC118511446|XP_035910439.1|ASTE	LOC118467094|XP_035793033.1|AALB
OG0013933	LOC118512896|XP_035913901.1|ASTE	LOC118467151|XP_035793182.1|AALB
OG0013934	LOC118512797|XP_035913613.1|ASTE	LOC118466151|XP_035791015.1|AALB
OG0013935	LOC118508857|XP_035904503.1|ASTE	LOC118464317|XP_035787506.1|AALB
OG0013936	LOC118514390|XP_035917160.1|ASTE	LOC118463276|XP_035785645.1|AALB
OG0013937	LOC118510223|XP_035907681.1|ASTE	LOC118464211|XP_035787274.1|AALB
OG0013938	LOC118510291|XP_035907803.1|ASTE	LOC118464552|XP_035787883.1|AALB
OG0013939	LOC118513291|XP_035914757.1|ASTE	LOC118465188|XP_035789050.1|AALB
OG0013940	LOC118509681|XP_035906617.1|ASTE	LOC118463588|XP_035786140.1|AALB
OG0013941	LOC118513074|XP_035914317.1|ASTE	LOC118465627|XP_035789922.1|AALB
OG0013942	LOC118513071|XP_035914314.1|ASTE	LOC118467503|XP_035793946.1|AALB
OG0013944	LOC118510375|XP_035907993.1|ASTE	LOC118465443|XP_035789586.1|AALB
OG0013946	LOC118510277|XP_035907785.1|ASTE	LOC118463967|XP_035786862.1|AALB
OG0013947	LOC118512919|XP_035913962.1|ASTE	LOC118465141|XP_035788973.1|AALB
OG0013948	LOC118513220|XP_035914634.1|ASTE	LOC118467193|XP_035793296.1|AALB
OG0013949	LOC118512812|XP_035913658.1|ASTE	LOC118465787|XP_035790214.1|AALB
OG0013950	LOC118510434|XP_035908105.1|ASTE, LOC118510435|XP_035908106.1|ASTE	LOC118464786|XP_035788311.1|AALB
OG0013951	LOC118511906|XP_035911435.1|ASTE	LOC118463338|XP_035785746.1|AALB
OG0013952	LOC118511270|XP_035910049.1|ASTE	LOC118467525|XP_035793983.1|AALB
OG0013953	LOC118513192|XP_035914573.1|ASTE	LOC118466966|XP_035792770.1|AALB
OG0013954	LOC118509677|XP_035906605.1|ASTE	LOC118463272|XP_035785641.1|AALB
OG0013956	LOC118510891|XP_035909169.1|ASTE	LOC118467858|XP_035794657.1|AALB
OG0013957	LOC118510577|XP_035908462.1|ASTE	LOC118464576|XP_035787912.1|AALB
OG0013958	LOC118510576|XP_035908458.1|ASTE	LOC118463717|XP_035786402.1|AALB
OG0013959	LOC118512269|XP_035912350.1|ASTE	LOC118462910|XP_035784904.1|AALB
OG0013961	LOC118509472|XP_035906000.1|ASTE	LOC118463481|XP_035785967.1|AALB
OG0013963	LOC118514275|XP_035916909.1|ASTE	LOC118465773|XP_035790182.1|AALB
OG0013965	LOC118510386|XP_035908030.1|ASTE	LOC118465656|XP_035789964.1|AALB
OG0013966	LOC118510388|XP_035908033.1|ASTE	LOC118465655|XP_035789963.1|AALB
OG0013967	LOC118509382|XP_035905816.1|ASTE, LOC118517319|XP_035919191.1|ASTE	LOC118463516|XP_035786011.1|AALB
OG0013971	LOC118508825|XP_035904463.1|ASTE	LOC118464730|XP_035788207.1|AALB
OG0013975	LOC118511627|XP_035910827.1|ASTE	LOC118456922|XP_035773943.1|AALB
OG0013976	LOC118511619|XP_035910802.1|ASTE	LOC118459224|XP_035778299.1|AALB
OG0013977	LOC118511724|XP_035911055.1|ASTE	LOC118458475|XP_035776911.1|AALB
OG0013979	LOC118513982|XP_035916304.1|ASTE	LOC118459153|XP_035778133.1|AALB
OG0013980	LOC118513943|XP_035916222.1|ASTE	LOC118461979|XP_035783800.1|AALB
OG0013981	LOC118513355|XP_035914880.1|ASTE	LOC118465483|XP_035789678.1|AALB
OG0013983	LOC118513523|XP_035915278.1|ASTE	LOC118456597|XP_035773390.1|AALB
OG0013985	LOC118513953|XP_035916241.1|ASTE	LOC118461011|XP_035781751.1|AALB
OG0013986	LOC118513974|XP_035916292.1|ASTE	LOC118461018|XP_035781761.1|AALB
OG0013992	LOC118513890|XP_035916097.1|ASTE	LOC118468706|XP_035795722.1|AALB
OG0013993	LOC118512436|XP_035912791.1|ASTE	LOC118468424|XP_035795080.1|AALB
OG0013994	LOC118510611|XP_035908516.1|ASTE	LOC118457156|XP_035774374.1|AALB
