Orthogroup	ASTE.longest_only	DSUZ.longest_only
OG0007557	LOC118503242|XP_035892147.1|ASTE	LOC108010045|XP_016930343.1|DSUZ
OG0007558	LOC118507272|XP_035901465.1|ASTE	LOC108010308|XP_016930681.1|DSUZ
OG0007559	LOC118505982|XP_035898436.1|ASTE	LOC108007871|XP_016927125.1|DSUZ
OG0007560	LOC118503237|XP_035892139.1|ASTE	LOC108013484|XP_016934856.1|DSUZ
OG0007561	LOC118507986|XP_035903246.1|ASTE	LOC108020750|XP_036672482.1|DSUZ, LOC118877351|XP_036671661.1|DSUZ
OG0007562	LOC118503170|XP_035892026.1|ASTE	LOC108014678|XP_036671160.1|DSUZ
OG0007563	LOC118504752|XP_035895565.1|ASTE	LOC108010516|XP_016930879.1|DSUZ
OG0007564	LOC118506205|XP_035898906.1|ASTE	LOC108006701|XP_016925730.1|DSUZ
OG0007565	LOC118505882|XP_035898217.1|ASTE	LOC108005015|XP_036673256.1|DSUZ
OG0007566	LOC118504173|XP_035894214.1|ASTE	LOC108010113|XP_016930426.1|DSUZ
OG0007567	LOC118507375|XP_035901711.1|ASTE	LOC108007216|XP_016926339.2|DSUZ
OG0007568	LOC118504223|XP_035894332.1|ASTE	LOC108019849|XP_016943376.1|DSUZ
OG0007569	LOC118507379|XP_035901717.1|ASTE	LOC108009851|XP_016930037.1|DSUZ
OG0007570	LOC118507378|XP_035901716.1|ASTE	LOC108019848|XP_016943373.1|DSUZ
OG0007572	LOC118504225|XP_035894333.1|ASTE	LOC108015440|XP_016937362.1|DSUZ
OG0007573	LOC118503072|XP_035891839.1|ASTE	LOC108009374|XP_016929167.1|DSUZ
OG0007574	LOC118503069|XP_035891835.1|ASTE	LOC108009265|XP_016928958.1|DSUZ
OG0007575	LOC118503059|XP_035891818.1|ASTE	LOC108018142|XP_016941090.1|DSUZ
OG0007576	LOC118503963|XP_035893751.1|ASTE	LOC108004717|XP_016923222.1|DSUZ
OG0007577	LOC118503984|XP_035893821.1|ASTE	LOC108016668|XP_016938873.1|DSUZ
OG0007578	LOC118503893|XP_035893559.1|ASTE	LOC108017279|XP_016939788.2|DSUZ
OG0007579	LOC118503874|XP_035893511.1|ASTE	LOC108019889|XP_016943456.1|DSUZ
OG0007580	LOC118503871|XP_035893504.1|ASTE	LOC108015705|XP_036671490.1|DSUZ
OG0007581	LOC118503862|XP_035893485.1|ASTE	LOC108021127|XP_016945173.1|DSUZ
OG0007582	LOC118503866|XP_035893493.1|ASTE	LOC108007936|XP_016927196.2|DSUZ
OG0007583	LOC118503865|XP_035893492.1|ASTE	LOC108010087|XP_016930395.1|DSUZ
OG0007584	LOC118507417|XP_035901774.1|ASTE	LOC108018863|XP_036675839.1|DSUZ
OG0007585	LOC118507194|XP_035901163.1|ASTE	LOC108014663|XP_016936314.2|DSUZ
OG0007587	LOC118506121|XP_035898731.1|ASTE	LOC108009463|XP_016929328.1|DSUZ
OG0007588	LOC118506117|XP_035898718.1|ASTE	LOC108005714|XP_016924531.1|DSUZ
OG0007589	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE	LOC108019185|XP_016942445.1|DSUZ
OG0007590	LOC118503692|XP_035893128.1|ASTE	LOC108013132|XP_016934300.1|DSUZ
OG0007591	LOC118507104|XP_035901000.1|ASTE	LOC108009149|XP_016928741.1|DSUZ
OG0007592	LOC118508065|XP_035903415.1|ASTE	LOC108009547|XP_016929478.1|DSUZ
OG0007593	LOC118504841|XP_035895740.1|ASTE	LOC108011166|XP_016931743.1|DSUZ
OG0007594	LOC118504115|XP_035894099.1|ASTE	LOC108008386|XP_016927720.1|DSUZ
OG0007595	LOC118504202|XP_035894275.1|ASTE	LOC108008462|XP_016927805.1|DSUZ
OG0007596	LOC118504852|XP_035895757.1|ASTE	LOC108012609|XP_016933517.1|DSUZ
OG0007597	LOC118504194|XP_035894262.1|ASTE	LOC108015538|XP_016937505.1|DSUZ
OG0007598	LOC118503499|XP_035892726.1|ASTE	LOC108018135|XP_016941079.1|DSUZ
OG0007599	LOC118503083|XP_035891858.1|ASTE	LOC108005564|XP_016924352.1|DSUZ
OG0007600	LOC118503084|XP_035891860.1|ASTE	LOC108016315|XP_016938440.1|DSUZ, LOC118877516|XP_036672445.1|DSUZ
OG0007601	LOC118503364|XP_035892451.1|ASTE	LOC108019358|XP_016942669.2|DSUZ
OG0007602	LOC118503365|XP_035892454.1|ASTE	LOC108017614|XP_036670550.1|DSUZ
OG0007603	LOC118503348|XP_035892413.1|ASTE	LOC108017638|XP_016940238.2|DSUZ
OG0007604	LOC118503797|XP_035893381.1|ASTE	LOC108013120|XP_016934280.1|DSUZ
OG0007605	LOC118503793|XP_035893366.1|ASTE	LOC108007430|XP_036671841.1|DSUZ
OG0007606	LOC118503788|XP_035893357.1|ASTE	LOC108015410|XP_036670426.1|DSUZ
OG0007607	LOC118503780|XP_035893346.1|ASTE	LOC108020314|XP_036675698.1|DSUZ
OG0007608	LOC118503766|XP_035893328.1|ASTE	LOC108012840|XP_016933796.1|DSUZ
OG0007609	LOC118509776|XP_035906808.1|ASTE	LOC108006548|XP_016925568.1|DSUZ
OG0007610	LOC118503409|XP_035892531.1|ASTE	LOC108008535|XP_016927894.1|DSUZ
OG0007611	LOC118503406|XP_035892504.1|ASTE	LOC108020353|XP_036674584.1|DSUZ
OG0007612	LOC118506137|XP_035898766.1|ASTE	LOC108009669|XP_016929688.1|DSUZ
OG0007613	LOC118507358|XP_035901658.1|ASTE	LOC108008291|XP_016927591.2|DSUZ
OG0007614	LOC118504908|XP_035895869.1|ASTE	LOC108007098|XP_036671088.1|DSUZ
OG0007615	LOC118504913|XP_035895878.1|ASTE	LOC108013068|XP_016934175.1|DSUZ
OG0007616	LOC118504912|XP_035895877.1|ASTE	LOC108007207|XP_036674142.1|DSUZ
OG0007617	LOC118504909|XP_035895870.1|ASTE	LOC108013766|XP_036671113.1|DSUZ
OG0007618	LOC118504243|XP_035894358.1|ASTE	LOC108012769|XP_016933690.1|DSUZ
OG0007619	LOC118506217|XP_035898940.1|ASTE	LOC108013000|XP_016934071.1|DSUZ
OG0007620	LOC118504790|XP_035895648.1|ASTE	LOC108012901|XP_016933898.1|DSUZ
OG0007621	LOC118508395|XP_035904040.1|ASTE	LOC108008347|XP_016927665.1|DSUZ
OG0007622	LOC118508117|XP_035903508.1|ASTE	LOC108010479|XP_036672297.1|DSUZ
OG0007623	LOC118503091|XP_035891875.1|ASTE	LOC108006216|XP_036671540.1|DSUZ
OG0007624	LOC118503755|XP_035893299.1|ASTE	LOC108012588|XP_016933495.1|DSUZ
OG0007625	LOC118503741|XP_035893260.1|ASTE	LOC108015895|XP_036672063.1|DSUZ
OG0007626	LOC118503737|XP_035893246.1|ASTE	LOC108013585|XP_016935002.1|DSUZ
OG0007627	LOC118503744|XP_035893279.1|ASTE	LOC108013223|XP_016934439.1|DSUZ
OG0007628	LOC118509707|XP_035906686.1|ASTE	LOC108020347|XP_016944003.1|DSUZ
OG0007630	LOC118517457|XP_035919507.1|ASTE	LOC108010742|XP_036672765.1|DSUZ
OG0007631	LOC118508383|XP_035904013.1|ASTE	LOC108013870|XP_036673203.1|DSUZ
OG0007632	LOC118509989|XP_035907264.1|ASTE	LOC108013125|XP_016934291.1|DSUZ
OG0007633	LOC118510618|XP_035908538.1|ASTE	LOC108013895|XP_016935391.1|DSUZ
OG0007635	LOC118512547|XP_035913019.1|ASTE	LOC108021001|XP_016944958.1|DSUZ
OG0007637	LOC118508236|XP_035903736.1|ASTE	LOC108011693|XP_036677411.1|DSUZ
OG0007664	LOC118504945|XP_035895941.1|ASTE	LOC108015938|XP_036674301.1|DSUZ
OG0007665	LOC118510267|XP_035907760.1|ASTE	LOC108019170|XP_016942419.1|DSUZ
OG0007666	LOC118510285|XP_035907797.1|ASTE	LOC108019178|XP_016942434.1|DSUZ
OG0007667	LOC118507830|XP_035902831.1|ASTE	LOC108005088|XP_016923749.1|DSUZ
OG0007668	LOC118503775|XP_035893343.1|ASTE	LOC108005089|XP_016923753.1|DSUZ
OG0007669	LOC118517403|XP_035919361.1|ASTE	LOC108020475|XP_016944290.1|DSUZ
OG0007670	LOC118517401|XP_035919359.1|ASTE	LOC108020474|XP_016944287.1|DSUZ
OG0007671	LOC118509751|XP_035906775.1|ASTE	LOC108015403|XP_016937312.1|DSUZ
OG0007672	LOC118517485|XP_035919573.1|ASTE	LOC108016579|XP_016938750.1|DSUZ
OG0007673	LOC118507722|XP_035902566.1|ASTE	LOC108016114|XP_036675576.1|DSUZ
OG0007674	LOC118511164|XP_035909799.1|ASTE	LOC108013672|XP_036676376.1|DSUZ
OG0007675	LOC118510733|XP_035908842.1|ASTE	LOC108013719|XP_016935148.1|DSUZ
OG0007676	LOC118510586|XP_035908482.1|ASTE	LOC108010445|XP_016930795.1|DSUZ
OG0007677	LOC118514235|XP_035916832.1|ASTE	LOC108016621|XP_016938805.1|DSUZ
OG0007678	LOC118509459|XP_035906426.1|ASTE	LOC108006286|XP_016925233.1|DSUZ
OG0007679	LOC118517458|XP_035919508.1|ASTE	LOC108006334|XP_016925332.1|DSUZ
OG0007680	LOC118503052|XP_035891788.1|ASTE	LOC108021230|XP_016945325.1|DSUZ
OG0007682	LOC118509130|XP_035905226.1|ASTE	LOC108018976|XP_016942068.1|DSUZ
OG0007683	LOC118515097|XP_035917718.1|ASTE	LOC108015336|XP_016937229.1|DSUZ
OG0007684	LOC118506013|XP_035898492.1|ASTE	LOC108013683|XP_016935091.1|DSUZ
OG0007685	LOC118505487|XP_035897226.1|ASTE	LOC108019094|XP_036676159.1|DSUZ
OG0007686	LOC118510910|XP_035909207.1|ASTE	LOC108006343|XP_016925346.2|DSUZ
OG0007687	LOC118516438|XP_035918217.1|ASTE	LOC108016926|XP_016939341.1|DSUZ
OG0007688	LOC118512333|XP_035912508.1|ASTE	LOC108015772|XP_016937804.2|DSUZ
OG0007689	LOC118516599|XP_035918458.1|ASTE	LOC108015432|XP_016937356.1|DSUZ
OG0007690	LOC118505593|XP_035897499.1|ASTE	LOC108006540|XP_016925554.2|DSUZ
OG0007691	LOC118503386|XP_035892482.1|ASTE	LOC108014826|XP_036673527.1|DSUZ
OG0007692	LOC118517467|XP_035919533.1|ASTE	LOC108013740|XP_016935180.1|DSUZ
OG0007693	LOC118510603|XP_035908507.1|ASTE	LOC108015406|XP_016937319.1|DSUZ
OG0007694	LOC118510935|XP_035909261.1|ASTE	LOC108019353|XP_016942662.2|DSUZ
OG0007695	LOC118507033|XP_035900875.1|ASTE	LOC108004768|XP_016923301.1|DSUZ
OG0007696	LOC118509288|XP_035905589.1|ASTE	LOC118877400|XP_036671957.1|DSUZ
OG0007697	LOC118517656|XP_035919901.1|ASTE	LOC108020196|XP_036670732.1|DSUZ
OG0007698	LOC118512437|XP_035912796.1|ASTE	LOC108005450|XP_016924229.1|DSUZ
OG0007699	LOC118516267|XP_035918009.1|ASTE	LOC108004776|XP_016923314.1|DSUZ
OG0007701	LOC118511281|XP_035910110.1|ASTE	LOC108011160|XP_016931737.1|DSUZ
OG0007702	LOC118512446|XP_035912807.1|ASTE	LOC108015419|XP_016937338.1|DSUZ
OG0007705	LOC118503911|XP_035893602.1|ASTE	LOC108004849|XP_016923420.1|DSUZ
OG0007706	LOC118517426|XP_035919430.1|ASTE	LOC108010471|XP_016930835.1|DSUZ
OG0007707	LOC118511090|XP_035909681.1|ASTE	LOC108006301|XP_016925266.1|DSUZ
OG0007708	LOC118509964|XP_035907238.1|ASTE	LOC108005381|XP_036677090.1|DSUZ
OG0007709	LOC118516532|XP_035918371.1|ASTE	LOC108005459|XP_016924244.1|DSUZ
OG0007710	LOC118511062|XP_035909567.1|ASTE	LOC108006342|XP_036676514.1|DSUZ
OG0007711	LOC118506268|XP_035899068.1|ASTE	LOC108005383|XP_016924133.1|DSUZ
OG0007712	LOC118511472|XP_035910496.1|ASTE	LOC108005112|XP_036677076.1|DSUZ
OG0007713	LOC118508814|XP_035904452.1|ASTE	LOC108004635|XP_036676913.1|DSUZ
OG0007714	LOC118508751|XP_035904403.1|ASTE	LOC108015169|XP_016936935.1|DSUZ
OG0007715	LOC118513625|XP_035915619.1|ASTE	LOC108006534|XP_016925548.1|DSUZ
OG0007717	LOC118506601|XP_035899863.1|ASTE	LOC108007464|XP_036675350.1|DSUZ
OG0007718	LOC118505821|XP_035898063.1|ASTE	LOC108011209|XP_016931789.1|DSUZ
OG0007719	LOC118507531|XP_035901993.1|ASTE	LOC108015182|XP_016936966.1|DSUZ
OG0007720	LOC118507562|XP_035902074.1|ASTE	LOC108015292|XP_016937155.2|DSUZ
OG0007721	LOC118507780|XP_035902711.1|ASTE	LOC108015320|XP_016937201.1|DSUZ
OG0007722	LOC118507773|XP_035902700.1|ASTE	LOC108015110|XP_016936843.1|DSUZ
OG0007723	LOC118508061|XP_035903413.1|ASTE	LOC108015102|XP_036676443.1|DSUZ
OG0007724	LOC118507484|XP_035901898.1|ASTE	LOC108020284|XP_016943904.1|DSUZ
OG0007725	LOC118507100|XP_035900998.1|ASTE	LOC108004758|XP_016923284.1|DSUZ
OG0007726	LOC118507337|XP_035901622.1|ASTE	LOC108005212|XP_016923890.1|DSUZ
OG0007727	LOC118508131|XP_035903534.1|ASTE	LOC108005401|XP_016924153.1|DSUZ
OG0007728	LOC118505036|XP_035896168.1|ASTE	LOC108011135|XP_016931699.1|DSUZ
OG0007729	LOC118509265|XP_035905512.1|ASTE	LOC108005157|XP_016923821.1|DSUZ
OG0007731	LOC118512782|XP_035913590.1|ASTE	LOC108012518|XP_016933417.1|DSUZ
OG0007733	LOC118504224|XP_035894336.1|ASTE	LOC108005485|XP_016924278.1|DSUZ
OG0007734	LOC118504069|XP_035894012.1|ASTE	LOC108005239|XP_016923922.1|DSUZ
OG0007735	LOC118504442|XP_035894801.1|ASTE	LOC108021827|XP_016946120.1|DSUZ
OG0007736	LOC118516499|XP_035918323.1|ASTE	LOC108016929|XP_016939346.1|DSUZ
OG0007737	LOC118508927|XP_035904720.1|ASTE	LOC108017076|XP_036674275.1|DSUZ
OG0007738	LOC118516637|XP_035918509.1|ASTE	LOC108011033|XP_036673966.1|DSUZ
OG0007739	LOC118515595|XP_035917931.1|ASTE	LOC108019210|XP_016942495.1|DSUZ
OG0007740	LOC118503640|XP_035893037.1|ASTE	LOC108015388|XP_016937297.1|DSUZ
OG0007741	LOC118504694|XP_035895411.1|ASTE	LOC108005305|XP_016924003.1|DSUZ
OG0007742	LOC118503921|XP_035893641.1|ASTE	LOC108006314|XP_016925304.1|DSUZ
OG0007743	LOC118512517|XP_035912947.1|ASTE	LOC108019461|XP_036674435.1|DSUZ
OG0007744	LOC118513326|XP_035914826.1|ASTE	LOC108014093|XP_016935605.1|DSUZ
OG0007745	LOC118510737|XP_035908846.1|ASTE	LOC108020305|XP_036677898.1|DSUZ
OG0007746	LOC118504407|XP_035894736.1|ASTE	LOC108006114|XP_016925051.2|DSUZ
OG0007747	LOC118504910|XP_035895875.1|ASTE	LOC108004671|XP_016923143.1|DSUZ
OG0007749	LOC118509415|XP_035905880.1|ASTE	LOC108016826|XP_016939132.1|DSUZ
OG0007751	LOC118506730|XP_035900161.1|ASTE	LOC108021301|XP_016945442.1|DSUZ
OG0007752	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE	LOC108005091|XP_016923752.1|DSUZ
OG0007753	LOC118503440|XP_035892597.1|ASTE	LOC108015243|XP_016937078.1|DSUZ
OG0007754	LOC118504818|XP_035895715.1|ASTE	LOC108016608|XP_016938787.1|DSUZ
OG0007755	LOC118504837|XP_035895739.1|ASTE	LOC108016558|XP_036676428.1|DSUZ
OG0007756	LOC118504080|XP_035894044.1|ASTE	LOC108016980|XP_016939413.1|DSUZ
OG0007757	LOC118511880|XP_035911395.1|ASTE	LOC108015377|XP_016937285.1|DSUZ
OG0007758	LOC118514110|XP_035916578.1|ASTE	LOC108021361|XP_016945538.1|DSUZ
OG0007760	LOC118508415|XP_035904082.1|ASTE	LOC108018965|XP_016942056.1|DSUZ
OG0007761	LOC118508322|XP_035903888.1|ASTE	LOC108015229|XP_016937062.1|DSUZ
OG0007762	LOC118508332|XP_035903898.1|ASTE	LOC108014947|XP_036676749.1|DSUZ
OG0007763	LOC118508342|XP_035903920.1|ASTE	LOC108021293|XP_016945431.1|DSUZ
OG0007764	LOC118504476|XP_035895105.1|ASTE	LOC108004677|XP_016923153.1|DSUZ
OG0007765	LOC118508353|XP_035903949.1|ASTE	LOC108004745|XP_016923267.1|DSUZ
OG0007767	LOC118517369|XP_035919279.1|ASTE	LOC108020421|XP_016944216.1|DSUZ
OG0007768	LOC118506288|XP_035899108.1|ASTE	LOC108018927|XP_016942009.1|DSUZ
OG0007769	LOC118508411|XP_035904072.1|ASTE	LOC108018967|XP_016942058.1|DSUZ
OG0007770	LOC118506383|XP_035899310.1|ASTE	LOC108011936|XP_016932673.1|DSUZ
OG0007771	LOC118505980|XP_035898434.1|ASTE	LOC108006815|XP_016925855.1|DSUZ
OG0007772	LOC118503977|XP_035893805.1|ASTE	LOC108016778|XP_016939033.1|DSUZ
OG0007774	LOC118516954|XP_035918680.1|ASTE	LOC108005769|XP_036672136.1|DSUZ
OG0007775	LOC118511535|XP_035910624.1|ASTE	LOC108006563|XP_016925584.1|DSUZ
OG0007776	LOC118510436|XP_035908150.1|ASTE	LOC108010413|XP_036675964.1|DSUZ
OG0007777	LOC118517124|XP_035918914.1|ASTE	LOC108013722|XP_016935151.1|DSUZ
OG0007778	LOC118502968|XP_035891626.1|ASTE	LOC108018908|XP_016941989.1|DSUZ
OG0007779	LOC118504490|XP_035894906.1|ASTE	LOC108018817|XP_016941891.2|DSUZ
OG0007780	LOC118504611|XP_035895184.1|ASTE	LOC108019215|XP_016942499.1|DSUZ
OG0007781	LOC118506008|XP_035898490.1|ASTE	LOC108015266|XP_036676236.1|DSUZ
OG0007782	LOC118506062|XP_035898612.1|ASTE	LOC108019193|XP_016942456.2|DSUZ
OG0007783	LOC118507058|XP_035900917.1|ASTE	LOC108004682|XP_016923159.1|DSUZ
OG0007784	LOC118515536|XP_035917927.1|ASTE	LOC108011647|XP_016932327.2|DSUZ
OG0007785	LOC118503936|XP_035893699.1|ASTE	LOC108016902|XP_016939307.2|DSUZ
OG0007786	LOC118505606|XP_035897530.1|ASTE	LOC108012076|XP_016932846.1|DSUZ
OG0007787	LOC118505604|XP_035897526.1|ASTE	LOC108015458|XP_036675566.1|DSUZ
OG0007788	LOC118505579|XP_035897428.1|ASTE	LOC108020512|XP_016944335.2|DSUZ
OG0007790	LOC118508467|XP_035904163.1|ASTE	LOC108007209|XP_036674511.1|DSUZ
OG0007792	LOC118502871|XP_035891472.1|ASTE	LOC108019155|XP_016942394.1|DSUZ
OG0007793	LOC118504373|XP_035894673.1|ASTE	LOC108010926|XP_016931422.2|DSUZ
OG0007794	LOC118503566|XP_035892873.1|ASTE	LOC108015184|XP_036676550.1|DSUZ
OG0007795	LOC118505245|XP_035896689.1|ASTE	LOC108016988|XP_016939425.1|DSUZ
OG0007796	LOC118507549|XP_035902023.1|ASTE	LOC108005037|XP_016923663.2|DSUZ
OG0007797	LOC118506814|XP_035900380.1|ASTE	LOC108016480|XP_016938630.2|DSUZ
OG0007798	LOC118506815|XP_035900392.1|ASTE	LOC108018338|XP_016941369.2|DSUZ
OG0007799	LOC118506793|XP_035900305.1|ASTE	LOC108020491|XP_036673015.1|DSUZ
OG0007800	LOC118502911|XP_035891527.1|ASTE	LOC108020526|XP_036673090.1|DSUZ
OG0007802	LOC118508308|XP_035903859.1|ASTE	LOC108015858|XP_016937915.1|DSUZ
OG0007803	LOC118502852|XP_035891449.1|ASTE	LOC108014885|XP_036672744.1|DSUZ
OG0007804	LOC118502843|XP_035891427.1|ASTE	LOC108016822|XP_016939126.1|DSUZ
OG0007805	LOC118502831|XP_035891399.1|ASTE	LOC108015356|XP_016937256.1|DSUZ
OG0007806	LOC118502825|XP_035891394.1|ASTE	LOC108015355|XP_016937255.1|DSUZ
OG0007808	LOC118504652|XP_035895312.1|ASTE	LOC108005013|XP_036673303.1|DSUZ
OG0007809	LOC118504976|XP_035896011.1|ASTE	LOC108019190|XP_016942452.1|DSUZ
OG0007810	LOC118504972|XP_035895998.1|ASTE	LOC108020587|XP_016944429.1|DSUZ
OG0007811	LOC118504967|XP_035895984.1|ASTE	LOC108014769|XP_036673075.1|DSUZ
OG0007812	LOC118507889|XP_035903021.1|ASTE	LOC108015051|XP_016936779.1|DSUZ
OG0007813	LOC118505554|XP_035897400.1|ASTE	LOC108017310|XP_036673952.1|DSUZ
OG0007814	LOC118502889|XP_035891500.1|ASTE	LOC108016609|XP_016938789.1|DSUZ
OG0007815	LOC118503030|XP_035891753.1|ASTE	LOC108016972|XP_016939403.1|DSUZ
OG0007816	LOC118506922|XP_035900612.1|ASTE	LOC108005795|XP_016924613.1|DSUZ
OG0007817	LOC118506901|XP_035900577.1|ASTE	LOC108014371|XP_016935953.2|DSUZ
OG0007818	LOC118505794|XP_035898020.1|ASTE	LOC108015783|XP_036673346.1|DSUZ
OG0007819	LOC118502894|XP_035891507.1|ASTE	LOC108013713|XP_016935142.1|DSUZ
OG0007820	LOC118505199|XP_035896564.1|ASTE	LOC108010853|XP_036675375.1|DSUZ
OG0007821	LOC118505635|XP_035897603.1|ASTE	LOC108016458|XP_016938600.2|DSUZ
OG0007822	LOC118505632|XP_035897599.1|ASTE	LOC108016461|XP_036675564.1|DSUZ
OG0007823	LOC118505629|XP_035897595.1|ASTE	LOC108016481|XP_036675500.1|DSUZ
OG0007824	LOC118505623|XP_035897579.1|ASTE	LOC108010735|XP_016931152.2|DSUZ
OG0007825	LOC118507886|XP_035903011.1|ASTE	LOC108014133|XP_016935650.1|DSUZ
OG0007826	LOC118502957|XP_035891613.1|ASTE	LOC108014751|XP_036673482.1|DSUZ
OG0007827	LOC118507847|XP_035902872.1|ASTE	LOC108015206|XP_016937024.1|DSUZ
OG0007828	LOC118511564|XP_035910696.1|ASTE	LOC108011458|XP_016932091.2|DSUZ
OG0007829	LOC118507904|XP_035903052.1|ASTE	LOC108011652|XP_016932337.2|DSUZ
OG0007830	LOC118504293|XP_035894482.1|ASTE	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ
OG0007831	LOC118505242|XP_035896685.1|ASTE	LOC108019144|XP_016942381.1|DSUZ
OG0007833	LOC118505191|XP_035896547.1|ASTE	LOC108016962|XP_016939388.1|DSUZ
OG0007834	LOC118508311|XP_035903864.1|ASTE	LOC108006629|XP_016925651.1|DSUZ
OG0007835	LOC118516634|XP_035918506.1|ASTE, LOC118508319|XP_035903882.1|ASTE	LOC108005054|XP_016923683.2|DSUZ
OG0007837	LOC118502945|XP_035891588.1|ASTE	LOC108016039|XP_016938123.1|DSUZ
OG0007838	LOC118502936|XP_035891578.1|ASTE	LOC108015992|XP_016938074.2|DSUZ
OG0007839	LOC118507508|XP_035901941.1|ASTE	LOC108016661|XP_016938860.1|DSUZ
OG0007840	LOC118507571|XP_035902099.1|ASTE	LOC108015483|XP_016937404.1|DSUZ
OG0007841	LOC118506362|XP_035899270.1|ASTE	LOC108016186|XP_016938299.1|DSUZ
OG0007844	LOC118507473|XP_035901870.1|ASTE	LOC108018235|XP_016941251.2|DSUZ
OG0007845	LOC118507482|XP_035901890.1|ASTE	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ
OG0007846	LOC118507465|XP_035901853.1|ASTE	LOC108015290|XP_016937152.1|DSUZ
OG0007847	LOC118508586|XP_035904384.1|ASTE	LOC108015765|XP_036673410.1|DSUZ
OG0007848	LOC118502953|XP_035891603.1|ASTE	LOC108020591|XP_036673344.1|DSUZ
OG0007849	LOC118502958|XP_035891614.1|ASTE	LOC108010585|XP_016930960.2|DSUZ
OG0007850	LOC118502951|XP_035891600.1|ASTE	LOC108010583|XP_036674259.1|DSUZ
OG0007851	LOC118502972|XP_035891635.1|ASTE	LOC108011708|XP_016932410.1|DSUZ
OG0007852	LOC118502998|XP_035891699.1|ASTE	LOC108018406|XP_016941452.1|DSUZ
OG0007853	LOC118503117|XP_035891955.1|ASTE	LOC108007610|XP_036673517.1|DSUZ
OG0007854	LOC118503375|XP_035892468.1|ASTE	LOC108020639|XP_036673271.1|DSUZ
OG0007855	LOC118504386|XP_035894687.1|ASTE	LOC108020076|XP_036674095.1|DSUZ
OG0007856	LOC118504395|XP_035894694.1|ASTE	LOC108015744|XP_036673423.1|DSUZ
OG0007857	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE	LOC108007860|XP_036674284.1|DSUZ
OG0007858	LOC118503274|XP_035892240.1|ASTE	LOC108021558|XP_016945816.1|DSUZ
OG0007859	LOC118503190|XP_035892064.1|ASTE	LOC108016611|XP_016938791.1|DSUZ
OG0007860	LOC118503373|XP_035892463.1|ASTE	LOC108006462|XP_016925475.2|DSUZ
OG0007861	LOC118506945|XP_035900655.1|ASTE	LOC108010916|XP_036674668.1|DSUZ
OG0007863	LOC118502752|XP_035891211.1|ASTE	LOC108021191|XP_016945268.1|DSUZ
OG0007864	LOC118505032|XP_035896147.1|ASTE	LOC108006507|XP_016925519.2|DSUZ
OG0007865	LOC118505081|XP_035896263.1|ASTE	LOC108007507|XP_016926682.2|DSUZ
OG0007866	LOC118504423|XP_035894753.1|ASTE	LOC108020812|XP_016944680.1|DSUZ
OG0007867	LOC118503275|XP_035892242.1|ASTE	LOC108012192|XP_016932976.2|DSUZ
OG0007868	LOC118502862|XP_035891463.1|ASTE	LOC108014580|XP_036673372.1|DSUZ
OG0007869	LOC118513436|XP_035915066.1|ASTE	LOC108004594|XP_016923021.1|DSUZ
OG0007870	LOC118511493|XP_035910544.1|ASTE	LOC108014100|XP_036670474.1|DSUZ
OG0007871	LOC118513128|XP_035914438.1|ASTE	LOC108005449|XP_016924227.1|DSUZ
OG0007872	LOC118511492|XP_035910536.1|ASTE	LOC108005753|XP_036671559.1|DSUZ
OG0007873	LOC118514269|XP_035916903.1|ASTE	LOC108005901|XP_016924785.1|DSUZ
OG0007874	LOC118508900|XP_035904652.1|ASTE	LOC108021812|XP_016946103.1|DSUZ
OG0007875	LOC118510148|XP_035907535.1|ASTE	LOC108009480|XP_016929351.1|DSUZ
OG0007876	LOC118509096|XP_035905141.1|ASTE	LOC108004771|XP_016923306.1|DSUZ
OG0007877	LOC118510075|XP_035907362.1|ASTE	LOC108005318|XP_036677229.1|DSUZ
OG0007878	LOC118512965|XP_035914084.1|ASTE	LOC108008592|XP_016927960.1|DSUZ
OG0007879	LOC118510137|XP_035907509.1|ASTE	LOC108004813|XP_036670972.1|DSUZ
OG0007880	LOC118512103|XP_035911967.1|ASTE	LOC108013686|XP_016935093.1|DSUZ
OG0007881	LOC118509121|XP_035905198.1|ASTE	LOC108011815|XP_036671759.1|DSUZ
OG0007882	LOC118509424|XP_035905905.1|ASTE	LOC108006807|XP_016925844.1|DSUZ
OG0007883	LOC118509422|XP_035905887.1|ASTE	LOC108006802|XP_036670398.1|DSUZ
OG0007884	LOC118509531|XP_035906144.1|ASTE	LOC108006829|XP_036671987.1|DSUZ
OG0007885	LOC118509896|XP_035907037.1|ASTE	LOC108009481|XP_016929355.1|DSUZ
OG0007886	LOC118511425|XP_035910403.1|ASTE	LOC108021662|XP_016945965.1|DSUZ
OG0007887	LOC118512839|XP_035913785.1|ASTE	LOC108006805|XP_016925842.2|DSUZ
OG0007888	LOC118512875|XP_035913861.1|ASTE	LOC108014598|XP_016936250.2|DSUZ
