Orthogroup	ASTE.longest_only	DPER.longest_only
OG0006641	LOC118512081|XP_035911930.1|ASTE	LOC6592786|XP_026840728.1|DPER
OG0006642	LOC118512055|XP_035911799.1|ASTE	LOC6592856|XP_026842814.1|DPER
OG0006643	LOC118512118|XP_035911987.1|ASTE	LOC6591002|XP_002016566.1|DPER
OG0006644	LOC118504421|XP_035894750.1|ASTE	LOC6598879|XP_026847852.1|DPER
OG0006645	LOC118513602|XP_035915532.1|ASTE	LOC6597947|XP_026843407.1|DPER
OG0006646	LOC118513607|XP_035915541.1|ASTE	LOC6600952|XP_002026023.1|DPER
OG0006647	LOC118508868|XP_035904549.1|ASTE	LOC6591226|XP_026842137.1|DPER
OG0006648	LOC118512216|XP_035912224.1|ASTE	LOC6595860|XP_026845639.1|DPER
OG0006649	LOC118508909|XP_035904663.1|ASTE	LOC6590117|XP_026841654.1|DPER
OG0006650	LOC118514493|XP_035917309.1|ASTE	LOC6590280|XP_026842724.1|DPER
OG0006651	LOC118509596|XP_035906271.1|ASTE	LOC6597107|XP_026845756.1|DPER
OG0006652	LOC118509597|XP_035906280.1|ASTE	LOC6602301|XP_026848483.1|DPER
OG0006653	LOC118513075|XP_035914318.1|ASTE	LOC6601183|XP_026848139.1|DPER
OG0006654	LOC118513086|XP_035914348.1|ASTE	LOC6600578|XP_026847648.1|DPER
OG0006655	LOC118509820|XP_035906874.1|ASTE	LOC6596117|XP_026845227.1|DPER
OG0006656	LOC118509835|XP_035906919.1|ASTE	LOC6599673|XP_026847324.1|DPER
OG0006657	LOC118509105|XP_035905165.1|ASTE	LOC6593267|XP_002017918.1|DPER
OG0006658	LOC118513031|XP_035914201.1|ASTE	LOC6603297|XP_002028278.1|DPER
OG0006659	LOC118513035|XP_035914205.1|ASTE	LOC6603295|XP_026849887.1|DPER
OG0006660	LOC118514461|XP_035917271.1|ASTE	LOC6601442|XP_026847887.1|DPER
OG0006661	LOC118513009|XP_035914172.1|ASTE	LOC6601426|XP_002026462.1|DPER
OG0006662	LOC118504687|XP_035895394.1|ASTE	LOC6595531|XP_002020666.1|DPER
OG0006663	LOC118510885|XP_035909158.1|ASTE	LOC6601668|XP_002026733.1|DPER
OG0006664	LOC118511373|XP_035910260.1|ASTE	LOC6588334|XP_002013574.1|DPER
OG0006665	LOC118511370|XP_035910257.1|ASTE	LOC6599577|XP_026849575.1|DPER
OG0006666	LOC118512960|XP_035914079.1|ASTE	LOC113565112|XP_026841662.1|DPER
OG0006667	LOC118512176|XP_035912155.1|ASTE	LOC6597130|XP_002022318.2|DPER
OG0006668	LOC118512988|XP_035914136.1|ASTE	LOC6590127|XP_002016238.1|DPER
OG0006669	LOC118512981|XP_035914127.1|ASTE	LOC6595942|XP_002021070.1|DPER
OG0006670	LOC118512992|XP_035914141.1|ASTE	LOC6595920|XP_002021066.1|DPER
OG0006671	LOC118512979|XP_035914117.1|ASTE	LOC6595919|XP_026845248.1|DPER
OG0006672	LOC118512977|XP_035914103.1|ASTE	LOC6599459|XP_026849414.1|DPER
OG0006673	LOC118513241|XP_035914690.1|ASTE	LOC6599593|XP_002024713.1|DPER
OG0006674	LOC118516855|XP_035918609.1|ASTE, LOC118510503|XP_035908301.1|ASTE	LOC113566895|XP_026849859.1|DPER
OG0006675	LOC118513239|XP_035914687.1|ASTE	LOC6601880|XP_002026929.1|DPER
OG0006676	LOC118510492|XP_035908277.1|ASTE	LOC6600307|XP_026849078.1|DPER
OG0006677	LOC118510486|XP_035908260.1|ASTE	LOC6601211|XP_002026307.1|DPER
OG0006678	LOC118503767|XP_035893329.1|ASTE	LOC6601830|XP_002026896.1|DPER
OG0006679	LOC118514266|XP_035916878.1|ASTE	LOC6604013|XP_026849564.1|DPER
OG0006680	LOC118514462|XP_035917272.1|ASTE	LOC6595002|XP_026847843.1|DPER
OG0006681	LOC118510570|XP_035908452.1|ASTE	LOC6595917|XP_026845247.1|DPER
OG0006682	LOC118510539|XP_035908389.1|ASTE	LOC6602459|XP_002027487.1|DPER
OG0006683	LOC118510541|XP_035908394.1|ASTE	LOC6602942|XP_002027993.2|DPER
OG0006684	LOC118512027|XP_035911708.1|ASTE	LOC6601210|XP_026848094.1|DPER
OG0006685	LOC118510138|XP_035907512.1|ASTE	LOC6602074|XP_002027152.1|DPER
OG0006686	LOC118514490|XP_035917306.1|ASTE	LOC6601650|XP_026847615.1|DPER
OG0006687	LOC118512203|XP_035912206.1|ASTE	LOC6601723|XP_002026781.2|DPER
OG0006688	LOC118510519|XP_035908346.1|ASTE	LOC6601472|XP_002026439.2|DPER
OG0006689	LOC118510528|XP_035908365.1|ASTE	LOC6600267|XP_002025384.2|DPER
OG0006690	LOC118512136|XP_035912039.1|ASTE	LOC6587896|XP_026850806.1|DPER
OG0006691	LOC118512153|XP_035912086.1|ASTE	LOC113565963|XP_026845208.1|DPER
OG0006692	LOC118512152|XP_035912085.1|ASTE	LOC6600278|XP_002025391.1|DPER
OG0006693	LOC118512149|XP_035912078.1|ASTE	LOC6602810|XP_026847866.1|DPER
OG0006694	LOC118512161|XP_035912109.1|ASTE	LOC6600166|XP_002025265.2|DPER
OG0006695	LOC118514322|XP_035916999.1|ASTE	LOC6601221|XP_002026317.1|DPER
OG0006696	LOC118509123|XP_035905203.1|ASTE	LOC113565712|XP_026844428.1|DPER
OG0006697	LOC118510453|XP_035908163.1|ASTE	LOC6599775|XP_026847330.1|DPER
OG0006698	LOC118510458|XP_035908182.1|ASTE	LOC6599762|XP_002024882.1|DPER
OG0006699	LOC118512678|XP_035913353.1|ASTE	LOC6600521|XP_026847628.1|DPER
OG0006700	LOC118512688|XP_035913372.1|ASTE	LOC6602719|XP_002027744.1|DPER
OG0006701	LOC118513479|XP_035915170.1|ASTE	LOC6592985|XP_002017661.1|DPER
OG0006702	LOC118512751|XP_035913531.1|ASTE	LOC6601082|XP_002026075.2|DPER
OG0006703	LOC118513095|XP_035914389.1|ASTE	LOC6600550|XP_002025703.1|DPER
OG0006704	LOC118513109|XP_035914402.1|ASTE	LOC6600551|XP_002025704.2|DPER
OG0006705	LOC118513041|XP_035914226.1|ASTE	LOC6593019|XP_002018260.1|DPER
OG0006706	LOC118513043|XP_035914228.1|ASTE	LOC6592275|XP_002018416.1|DPER
OG0006707	LOC118510275|XP_035907782.1|ASTE	LOC6593024|XP_002018217.1|DPER
OG0006708	LOC118510276|XP_035907783.1|ASTE	LOC6602902|XP_002027925.1|DPER
OG0006709	LOC118509483|XP_035906028.1|ASTE	LOC6596931|XP_026845741.1|DPER
OG0006710	LOC118509505|XP_035906055.1|ASTE	LOC6601689|XP_026847484.1|DPER
OG0006711	LOC118509506|XP_035906066.1|ASTE	LOC113566402|XP_026847631.1|DPER
OG0006712	LOC118509509|XP_035906068.1|ASTE	LOC6599627|XP_026849529.1|DPER
OG0006713	LOC118509927|XP_035907149.1|ASTE	LOC6601488|XP_002026548.1|DPER
OG0006714	LOC118509925|XP_035907147.1|ASTE	LOC6601536|XP_002026550.2|DPER
OG0006715	LOC118509937|XP_035907161.1|ASTE	LOC6601692|XP_026847582.1|DPER
OG0006716	LOC118509936|XP_035907160.1|ASTE	LOC6589408|XP_002015196.1|DPER
OG0006717	LOC118509941|XP_035907166.1|ASTE	LOC6596226|XP_002021186.1|DPER
OG0006718	LOC118509944|XP_035907169.1|ASTE	LOC6596227|XP_002021187.2|DPER
OG0006719	LOC118509533|XP_035906146.1|ASTE	LOC6600536|XP_026847627.1|DPER
OG0006720	LOC118509530|XP_035906143.1|ASTE	LOC6598943|XP_026849017.1|DPER
OG0006721	LOC118510321|XP_035907858.1|ASTE	LOC6596186|XP_002021179.1|DPER
OG0006722	LOC118514246|XP_035916852.1|ASTE	LOC6599870|XP_026847322.1|DPER
OG0006723	LOC118511214|XP_035909901.1|ASTE	LOC6593422|XP_026843123.1|DPER
OG0006724	LOC118510162|XP_035907563.1|ASTE	LOC6595227|XP_002020200.1|DPER
OG0006725	LOC118510159|XP_035907560.1|ASTE	LOC6595265|XP_002020204.1|DPER
OG0006726	LOC118510160|XP_035907561.1|ASTE	LOC6587472|XP_002013238.1|DPER
OG0006727	LOC118510154|XP_035907551.1|ASTE	LOC6595266|XP_026844300.1|DPER
OG0006728	LOC118511547|XP_035910648.1|ASTE	LOC6591567|XP_002017396.1|DPER
OG0006729	LOC118509767|XP_035906795.1|ASTE	LOC6592511|XP_026840780.1|DPER
OG0006730	LOC118509731|XP_035906748.1|ASTE	LOC6592992|XP_002017668.1|DPER
OG0006731	LOC118510407|XP_035908053.1|ASTE	LOC6593435|XP_026843377.1|DPER
OG0006732	LOC118509595|XP_035906270.1|ASTE	LOC6599584|XP_026849525.1|DPER
OG0006733	LOC118510363|XP_035907964.1|ASTE	LOC6603005|XP_002028002.2|DPER
OG0006734	LOC118510377|XP_035907999.1|ASTE	LOC6603026|XP_002028008.2|DPER
OG0006735	LOC118510342|XP_035907905.1|ASTE	LOC6599482|XP_026849415.1|DPER
OG0006736	LOC118510421|XP_035908087.1|ASTE	LOC6599591|XP_002024711.1|DPER
OG0006737	LOC118509760|XP_035906784.1|ASTE	LOC6595916|XP_026845370.1|DPER
OG0006738	LOC118509703|XP_035906674.1|ASTE	LOC6592772|XP_002018014.1|DPER
OG0006739	LOC118509712|XP_035906689.1|ASTE	LOC6602836|XP_002027807.1|DPER
OG0006740	LOC118509710|XP_035906687.1|ASTE	LOC6599602|XP_002024692.1|DPER
OG0006741	LOC118512874|XP_035913860.1|ASTE	LOC6599601|XP_002024691.1|DPER
OG0006742	LOC118511434|XP_035910418.1|ASTE	LOC6591631|XP_026851172.1|DPER
OG0006743	LOC118512835|XP_035913779.1|ASTE	LOC6593764|XP_002018676.2|DPER
OG0006744	LOC118512316|XP_035912462.1|ASTE	LOC6602813|XP_026847797.1|DPER
OG0006745	LOC118512635|XP_035913224.1|ASTE	LOC6591528|XP_026850515.1|DPER
OG0006746	LOC118509444|XP_035905945.1|ASTE	LOC6601431|XP_026847825.1|DPER
OG0006747	LOC118510330|XP_035907877.1|ASTE	LOC113566726|XP_026849428.1|DPER
OG0006748	LOC118509639|XP_035906439.1|ASTE	LOC6596716|XP_002022039.1|DPER
OG0006749	LOC118512792|XP_035913605.1|ASTE	LOC6600504|XP_026847584.1|DPER
OG0006750	LOC118512795|XP_035913611.1|ASTE	LOC6598274|XP_002023297.1|DPER
OG0006752	LOC118509205|XP_035905371.1|ASTE	LOC6600989|XP_026849729.1|DPER
OG0006753	LOC118509852|XP_035906946.1|ASTE	LOC6600988|XP_002026174.2|DPER
OG0006754	LOC118514450|XP_035917259.1|ASTE	LOC6601107|XP_026847436.1|DPER
OG0006755	LOC118512804|XP_035913637.1|ASTE	LOC6600544|XP_002025698.2|DPER
OG0006756	LOC118514371|XP_035917121.1|ASTE	LOC6601467|XP_026847935.1|DPER
OG0006757	LOC118514410|XP_035917184.1|ASTE	LOC6601466|XP_002026433.1|DPER
OG0006758	LOC118514397|XP_035917171.1|ASTE	LOC6599504|XP_002024724.1|DPER
OG0006759	LOC118514363|XP_035917093.1|ASTE	LOC6599505|XP_026849538.1|DPER
OG0006760	LOC118514368|XP_035917116.1|ASTE	LOC6604006|XP_026847547.1|DPER
OG0006761	LOC118512883|XP_035913878.1|ASTE	LOC6588300|XP_002014152.1|DPER
OG0006762	LOC118514254|XP_035916861.1|ASTE	LOC113566274|XP_026847010.1|DPER
OG0006763	LOC118510234|XP_035907692.1|ASTE	LOC6592260|XP_002018569.1|DPER
OG0006764	LOC118510230|XP_035907689.1|ASTE	LOC6591244|XP_002015787.2|DPER
OG0006765	LOC118510232|XP_035907691.1|ASTE	LOC6592257|XP_002018566.1|DPER
OG0006766	LOC118510227|XP_035907686.1|ASTE	LOC6603308|XP_026849876.1|DPER
OG0006767	LOC118514404|XP_035917178.1|ASTE	LOC6601163|XP_002026262.1|DPER
OG0006768	LOC118514375|XP_035917130.1|ASTE	LOC6601162|XP_026848053.1|DPER
OG0006769	LOC118514386|XP_035917157.1|ASTE	LOC6601164|XP_002026263.1|DPER
OG0006770	LOC118511392|XP_035910315.1|ASTE	LOC6602935|XP_002027986.2|DPER
OG0006771	LOC118509788|XP_035906825.1|ASTE	LOC6599105|XP_002024406.1|DPER
OG0006772	LOC118513077|XP_035914333.1|ASTE	LOC6590844|XP_026841877.1|DPER
OG0006773	LOC118509616|XP_035906335.1|ASTE	LOC6600606|XP_002025595.1|DPER
OG0006774	LOC118509635|XP_035906427.1|ASTE	LOC6602391|XP_002027443.2|DPER
OG0006775	LOC118513072|XP_035914315.1|ASTE	LOC6600983|XP_002026169.1|DPER
OG0006776	LOC118513066|XP_035914307.1|ASTE	LOC6600986|XP_026849721.1|DPER
OG0006777	LOC118513070|XP_035914313.1|ASTE	LOC6600985|XP_026849694.1|DPER
OG0006778	LOC118513067|XP_035914308.1|ASTE	LOC6601189|XP_002026221.1|DPER
OG0006779	LOC118513056|XP_035914271.1|ASTE	LOC6599520|XP_002024648.1|DPER
OG0006780	LOC118513055|XP_035914262.1|ASTE	LOC6597172|XP_026845363.1|DPER
OG0006781	LOC118513051|XP_035914247.1|ASTE	LOC6600331|XP_026849047.1|DPER
OG0006782	LOC118513052|XP_035914252.1|ASTE	LOC6600638|XP_026847572.1|DPER
OG0006783	LOC118512675|XP_035913336.1|ASTE	LOC6601580|XP_026841288.1|DPER
OG0006784	LOC118513047|XP_035914234.1|ASTE	LOC6602319|XP_026848473.1|DPER
OG0006785	LOC118513048|XP_035914244.1|ASTE	LOC6593178|XP_002018112.2|DPER
OG0006786	LOC118511543|XP_035910643.1|ASTE	LOC6592903|XP_026841368.1|DPER
OG0006787	LOC118509344|XP_035905750.1|ASTE	LOC6602804|XP_002027855.1|DPER
OG0006788	LOC118509349|XP_035905760.1|ASTE	LOC6602803|XP_002027854.1|DPER
OG0006789	LOC118509521|XP_035906119.1|ASTE	LOC6600675|XP_026848626.1|DPER
OG0006790	LOC118509522|XP_035906121.1|ASTE	LOC6596499|XP_002021573.2|DPER
OG0006791	LOC118514351|XP_035917066.1|ASTE	LOC6596074|XP_026845276.1|DPER
OG0006792	LOC118512295|XP_035912417.1|ASTE	LOC6601938|XP_002026980.1|DPER
OG0006793	LOC118512293|XP_035912413.1|ASTE	LOC6601933|XP_002026975.2|DPER
OG0006794	LOC118512287|XP_035912403.1|ASTE	LOC6590278|XP_026841378.1|DPER
OG0006795	LOC118512845|XP_035913801.1|ASTE	LOC6603292|XP_002028273.1|DPER
OG0006796	LOC118512860|XP_035913837.1|ASTE	LOC6603332|XP_002028316.1|DPER
OG0006797	LOC118512859|XP_035913835.1|ASTE	LOC6588974|XP_002014337.1|DPER
OG0006798	LOC118512270|XP_035912352.1|ASTE, LOC118517161|XP_035918934.1|ASTE	LOC6602500|XP_002027545.1|DPER
OG0006799	LOC118512879|XP_035913865.1|ASTE	LOC6599833|XP_002024852.2|DPER
OG0006800	LOC118512814|XP_035913664.1|ASTE	LOC6602277|XP_026848494.1|DPER
OG0006801	LOC118510443|XP_035908134.1|ASTE	LOC6600673|XP_002025746.1|DPER
OG0006802	LOC118510440|XP_035908127.1|ASTE	LOC6592966|XP_026841202.1|DPER
OG0006803	LOC118509816|XP_035906861.1|ASTE	LOC6601273|XP_002026402.1|DPER
OG0006804	LOC118509345|XP_035905753.1|ASTE	LOC6602778|XP_026847815.1|DPER
OG0006805	LOC118509342|XP_035905747.1|ASTE	LOC6592221|XP_026841680.1|DPER
OG0006806	LOC118511385|XP_035910285.1|ASTE	LOC6599812|XP_026847306.1|DPER
OG0006807	LOC118514181|XP_035916748.1|ASTE	LOC6602347|XP_026848548.1|DPER
OG0006808	LOC118514178|XP_035916741.1|ASTE	LOC6592888|XP_002018207.1|DPER
OG0006809	LOC118513187|XP_035914554.1|ASTE	LOC6601698|XP_026847564.1|DPER
OG0006810	LOC118513185|XP_035914546.1|ASTE	LOC6596022|XP_002020972.2|DPER
OG0006811	LOC118513194|XP_035914575.1|ASTE	LOC6587447|XP_002013510.1|DPER
OG0006812	LOC118509672|XP_035906565.1|ASTE	LOC6599657|XP_026849486.1|DPER
OG0006813	LOC118509753|XP_035906777.1|ASTE	LOC6588507|XP_002013820.2|DPER
OG0006814	LOC118510304|XP_035907826.1|ASTE	LOC6596128|XP_002021092.2|DPER
OG0006815	LOC118512302|XP_035912425.1|ASTE	LOC6601696|XP_002026708.2|DPER
OG0006816	LOC118512300|XP_035912424.1|ASTE	LOC6601694|XP_002026707.1|DPER
OG0006817	LOC118509370|XP_035905795.1|ASTE	LOC6601248|XP_026849968.1|DPER
OG0006818	LOC118509369|XP_035905788.1|ASTE	LOC6603275|XP_026849867.1|DPER
OG0006819	LOC118516346|XP_035918051.1|ASTE, LOC118511358|XP_035910212.1|ASTE	LOC6602416|XP_002027421.1|DPER, LOC6587546|XP_002013993.1|DPER
OG0006820	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE	LOC6602348|XP_002027427.1|DPER
OG0006821	LOC118517721|XP_035920062.1|ASTE	LOC6588805|XP_026844201.1|DPER
OG0006822	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE	LOC6592897|XP_026842133.1|DPER
OG0006823	LOC118514234|XP_035916831.1|ASTE	LOC6601005|XP_002026160.1|DPER
OG0006824	LOC118514245|XP_035916850.1|ASTE	LOC6600294|XP_002025348.1|DPER
OG0006825	LOC118509407|XP_035905865.1|ASTE	LOC6595896|XP_002021437.1|DPER
OG0006826	LOC118509823|XP_035906878.1|ASTE	LOC6601653|XP_026847549.1|DPER
OG0006827	LOC118511279|XP_035910066.1|ASTE	LOC6594509|XP_002019492.1|DPER
OG0006828	LOC118511289|XP_035910088.1|ASTE	LOC6589677|XP_026844503.1|DPER
OG0006829	LOC118514389|XP_035917159.1|ASTE	LOC113566598|XP_026848753.1|DPER
OG0006830	LOC118514372|XP_035917124.1|ASTE	LOC6601121|XP_026849731.1|DPER
OG0006831	LOC118508853|XP_035904499.1|ASTE	LOC113566487|XP_026848084.1|DPER
OG0006832	LOC118509474|XP_035906002.1|ASTE	LOC6602463|XP_026848799.1|DPER
OG0006833	LOC118509478|XP_035906011.1|ASTE	LOC6601233|XP_026848166.1|DPER
OG0006834	LOC118510269|XP_035907763.1|ASTE	LOC6588586|XP_002013221.1|DPER
OG0006835	LOC118510264|XP_035907751.1|ASTE	LOC6599579|XP_002024699.1|DPER
OG0006836	LOC118510263|XP_035907747.1|ASTE	LOC6599616|XP_026850062.1|DPER
OG0006837	LOC118509447|XP_035905954.1|ASTE	LOC6601914|XP_002026963.1|DPER
OG0006838	LOC118509445|XP_035905952.1|ASTE	LOC6600238|XP_002025403.1|DPER
OG0006839	LOC118509397|XP_035905845.1|ASTE	LOC6601907|XP_002026956.1|DPER
OG0006840	LOC118510587|XP_035908479.1|ASTE	LOC6593774|XP_002018966.1|DPER
OG0006841	LOC118509236|XP_035905438.1|ASTE	LOC6599723|XP_002024828.1|DPER
OG0006842	LOC118511816|XP_035911249.1|ASTE	LOC6601982|XP_026849874.1|DPER
OG0006843	LOC118511828|XP_035911265.1|ASTE	LOC6600698|XP_002025862.2|DPER
OG0006844	LOC118511827|XP_035911264.1|ASTE	LOC6588352|XP_026840509.1|DPER
OG0006845	LOC118510370|XP_035907987.1|ASTE	LOC6601007|XP_002026162.1|DPER
OG0006846	LOC118510351|XP_035907942.1|ASTE	LOC6601676|XP_026847562.1|DPER
OG0006847	LOC118510376|XP_035907998.1|ASTE	LOC6601677|XP_026847603.1|DPER
OG0006848	LOC118511341|XP_035910181.1|ASTE	LOC6601575|XP_002026666.2|DPER
OG0006849	LOC118513147|XP_035914479.1|ASTE	LOC6602486|XP_002027514.1|DPER
OG0006850	LOC118513149|XP_035914483.1|ASTE	LOC6602487|XP_026848811.1|DPER
OG0006851	LOC118513148|XP_035914481.1|ASTE	LOC6602490|XP_026848785.1|DPER
OG0006852	LOC118513186|XP_035914551.1|ASTE	LOC6592733|XP_026840991.1|DPER
OG0006853	LOC118511414|XP_035910367.1|ASTE	LOC6599490|XP_002024587.1|DPER
OG0006854	LOC118512908|XP_035913940.1|ASTE	LOC6592789|XP_026841242.1|DPER
OG0006855	LOC118509797|XP_035906827.1|ASTE	LOC6595958|XP_002021196.2|DPER
OG0006856	LOC118509692|XP_035906645.1|ASTE	LOC6592329|XP_026840940.1|DPER
OG0006857	LOC118509630|XP_035906407.1|ASTE	LOC6592532|XP_026841812.1|DPER
OG0006858	LOC118509634|XP_035906419.1|ASTE	LOC6599845|XP_026847442.1|DPER
OG0006859	LOC118511997|XP_035911633.1|ASTE	LOC6590840|XP_002015772.1|DPER
OG0006860	LOC118512012|XP_035911675.1|ASTE	LOC6592990|XP_002017666.1|DPER
OG0006861	LOC118511946|XP_035911544.1|ASTE	LOC6593224|XP_026842433.1|DPER
OG0006862	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE	LOC6603000|XP_026849497.1|DPER
OG0006863	LOC118513906|XP_035916124.1|ASTE	LOC6601754|XP_002026829.1|DPER
OG0006864	LOC118512892|XP_035913889.1|ASTE	LOC6592961|XP_002017963.1|DPER
OG0006865	LOC118511937|XP_035911520.1|ASTE	LOC6587530|XP_002013078.1|DPER
OG0006866	LOC118511973|XP_035911603.1|ASTE	LOC6590821|XP_002016475.1|DPER
OG0006867	LOC118511950|XP_035911554.1|ASTE	LOC6593046|XP_002017601.1|DPER
OG0006868	LOC118511939|XP_035911529.1|ASTE	LOC6593045|XP_026842539.1|DPER
OG0006869	LOC118511984|XP_035911617.1|ASTE	LOC6590924|XP_026840664.1|DPER
OG0006870	LOC118512250|XP_035912286.1|ASTE	LOC6592987|XP_026842292.1|DPER
OG0006871	LOC118512239|XP_035912272.1|ASTE	LOC6592764|XP_002017816.1|DPER
OG0006872	LOC118512236|XP_035912263.1|ASTE	LOC6591020|XP_002016372.1|DPER
OG0006873	LOC118511964|XP_035911584.1|ASTE	LOC6590662|XP_026841554.1|DPER
OG0006874	LOC118505056|XP_035896226.1|ASTE	LOC6597921|XP_002023093.1|DPER
OG0006875	LOC118504532|XP_035894970.1|ASTE	LOC6589714|XP_002015304.1|DPER
OG0006876	LOC118505031|XP_035896140.1|ASTE	LOC6590410|XP_026842846.1|DPER
OG0006877	LOC118505090|XP_035896281.1|ASTE	LOC113565731|XP_026844522.1|DPER
OG0006878	LOC118512253|XP_035912299.1|ASTE	LOC6589743|XP_026844977.1|DPER
OG0006879	LOC118512265|XP_035912338.1|ASTE	LOC6592619|XP_002018495.1|DPER
OG0006880	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE	LOC6595469|XP_002020902.2|DPER
OG0006882	LOC118508976|XP_035904849.1|ASTE	LOC6592512|XP_002017670.1|DPER
OG0006883	LOC118511745|XP_035911096.1|ASTE	LOC6593649|XP_026844602.1|DPER
OG0006884	LOC118511741|XP_035911083.1|ASTE	LOC6596281|XP_002021803.1|DPER
OG0006885	LOC118511734|XP_035911073.1|ASTE	LOC6596628|XP_026843397.1|DPER
OG0006886	LOC118511916|XP_035911446.1|ASTE	LOC6587858|XP_002014094.1|DPER
OG0006887	LOC118513847|XP_035916022.1|ASTE	LOC6600693|XP_002025857.2|DPER
OG0006888	LOC118513855|XP_035916042.1|ASTE	LOC6589470|XP_002014415.1|DPER
OG0006889	LOC118513848|XP_035916026.1|ASTE	LOC6593648|XP_026844606.1|DPER
OG0006890	LOC118512210|XP_035912216.1|ASTE	LOC6588693|XP_002015028.1|DPER
OG0006891	LOC118511226|XP_035909954.1|ASTE	LOC6589689|XP_026844162.1|DPER
OG0006892	LOC118512212|XP_035912220.1|ASTE	LOC6595602|XP_002020921.1|DPER
OG0006893	LOC118511228|XP_035909956.1|ASTE	LOC113565424|XP_026843162.1|DPER
OG0006894	LOC118511225|XP_035909943.1|ASTE	LOC113565475|XP_026843400.1|DPER
OG0006895	LOC118513309|XP_035914785.1|ASTE	LOC113566507|XP_026848233.1|DPER
OG0006896	LOC118512029|XP_035911713.1|ASTE	LOC6602446|XP_002027481.1|DPER
OG0006897	LOC118510565|XP_035908446.1|ASTE	LOC6594001|XP_026843048.1|DPER
OG0006898	LOC118508930|XP_035904731.1|ASTE	LOC6589712|XP_002015302.1|DPER
OG0006899	LOC118511094|XP_035909690.1|ASTE	LOC6589164|XP_002014895.1|DPER
OG0006900	LOC118511128|XP_035909754.1|ASTE	LOC113566189|XP_026846505.1|DPER
OG0006901	LOC118511115|XP_035909733.1|ASTE	LOC6593763|XP_026843818.1|DPER
OG0006902	LOC118511631|XP_035910836.1|ASTE	LOC6598459|XP_002023687.2|DPER
OG0006903	LOC118510628|XP_035908558.1|ASTE	LOC6595156|XP_026850676.1|DPER
OG0006904	LOC118511808|XP_035911242.1|ASTE	LOC6598038|XP_002023196.1|DPER
OG0006905	LOC118511051|XP_035909543.1|ASTE	LOC6595367|XP_002020803.1|DPER
OG0006906	LOC118511041|XP_035909528.1|ASTE	LOC6588798|XP_002014675.1|DPER
OG0006907	LOC118514514|XP_035917355.1|ASTE	LOC6593464|XP_026843063.1|DPER
OG0006908	LOC118513533|XP_035915298.1|ASTE	LOC6593745|XP_002018849.1|DPER
OG0006909	LOC118513530|XP_035915295.1|ASTE	LOC6589389|XP_002014350.2|DPER
OG0006910	LOC118509051|XP_035905030.1|ASTE	LOC6593794|XP_002018714.1|DPER
OG0006911	LOC118513981|XP_035916302.1|ASTE	LOC6597320|XP_026846549.1|DPER
OG0006912	LOC118513914|XP_035916149.1|ASTE	LOC6593322|XP_002018944.1|DPER
OG0006913	LOC118513946|XP_035916228.1|ASTE	LOC6589074|XP_002014523.1|DPER
OG0006914	LOC118513964|XP_035916277.1|ASTE	LOC6602207|XP_002027215.1|DPER
OG0006915	LOC118513931|XP_035916194.1|ASTE	LOC6588746|XP_026844527.1|DPER
OG0006916	LOC118513918|XP_035916171.1|ASTE	LOC6593833|XP_026843786.1|DPER
OG0006917	LOC118513656|XP_035915635.1|ASTE	LOC6603386|XP_026843751.1|DPER
OG0006918	LOC118510584|XP_035908473.1|ASTE	LOC6603383|XP_002028369.1|DPER
OG0006919	LOC118508029|XP_035903321.1|ASTE	LOC6589538|XP_026843890.1|DPER
OG0006920	LOC118513559|XP_035915374.1|ASTE	LOC6589721|XP_026844683.1|DPER
OG0006921	LOC118513550|XP_035915331.1|ASTE	LOC6589026|XP_026844315.1|DPER
OG0006922	LOC118511040|XP_035909527.1|ASTE	LOC6593595|XP_002018886.1|DPER
OG0006923	LOC118510079|XP_035907381.1|ASTE	LOC6588759|XP_026844330.1|DPER
OG0006924	LOC118511045|XP_035909535.1|ASTE	LOC113565481|XP_026843429.1|DPER
OG0006925	LOC118511043|XP_035909533.1|ASTE	LOC6594983|XP_026847464.1|DPER
OG0006926	LOC118513866|XP_035916061.1|ASTE	LOC6596485|XP_026843568.1|DPER
OG0006927	LOC118513865|XP_035916060.1|ASTE	LOC6596482|XP_002021526.1|DPER
OG0006928	LOC118513863|XP_035916057.1|ASTE	LOC6596479|XP_026843621.1|DPER
OG0006929	LOC118511069|XP_035909573.1|ASTE	LOC6595583|XP_026844405.1|DPER
OG0006930	LOC118511066|XP_035909566.1|ASTE	LOC6595370|XP_026844424.1|DPER
OG0006931	LOC118514277|XP_035916911.1|ASTE	LOC6595409|XP_002020882.1|DPER
OG0006932	LOC118510143|XP_035907523.1|ASTE	LOC6589328|XP_002014353.1|DPER
OG0006933	LOC118509330|XP_035905683.1|ASTE	LOC6589308|XP_002014406.1|DPER
OG0006934	LOC118511598|XP_035910771.1|ASTE	LOC6594029|XP_002019727.1|DPER
OG0006935	LOC118511714|XP_035911029.1|ASTE	LOC6603394|XP_002028374.1|DPER
