Orthogroup	ASTE.longest_only	DSAN.longest_only
OG0007211	LOC118502682|XP_035891083.1|ASTE	LOC120454463|XP_039495713.1|DSAN
OG0007212	LOC118503570|XP_035892896.1|ASTE	LOC120453594|XP_039494290.1|DSAN
OG0007213	LOC118506526|XP_035899671.1|ASTE	LOC120444824|XP_039480714.1|DSAN
OG0007214	LOC118506524|XP_035899658.1|ASTE	LOC120448255|XP_039486102.1|DSAN
OG0007215	LOC118506512|XP_035899631.1|ASTE	LOC120453426|XP_039494063.1|DSAN
OG0007216	LOC118502431|XP_035890552.1|ASTE	LOC120452920|XP_039493317.1|DSAN
OG0007217	LOC118506510|XP_035899627.1|ASTE	LOC120446850|XP_039483977.1|DSAN
OG0007218	LOC118505237|XP_035896669.1|ASTE	LOC120451293|XP_039490780.1|DSAN
OG0007219	LOC118504643|XP_035895287.1|ASTE	LOC120451843|XP_039491752.1|DSAN
OG0007220	LOC118505319|XP_035896857.1|ASTE	LOC120453284|XP_039493842.1|DSAN
OG0007221	LOC118505318|XP_035896855.1|ASTE	LOC120451011|XP_039490264.1|DSAN
OG0007222	LOC118504785|XP_035895629.1|ASTE	LOC120450953|XP_039490172.1|DSAN
OG0007223	LOC118503657|XP_035893073.1|ASTE	LOC120452734|XP_039493038.1|DSAN
OG0007224	LOC118503651|XP_035893065.1|ASTE	LOC120452069|XP_039492066.1|DSAN
OG0007225	LOC118503660|XP_035893078.1|ASTE	LOC120451484|XP_039491140.1|DSAN
OG0007226	LOC118503649|XP_035893061.1|ASTE	LOC120452809|XP_039493146.1|DSAN
OG0007227	LOC118506562|XP_035899777.1|ASTE	LOC120450031|XP_039488716.1|DSAN
OG0007228	LOC118504311|XP_035894506.1|ASTE	LOC120448895|XP_039487045.1|DSAN
OG0007229	LOC118505125|XP_035896334.1|ASTE	LOC120450972|XP_039490197.1|DSAN
OG0007230	LOC118505251|XP_035896697.1|ASTE	LOC120451534|XP_039491246.1|DSAN
OG0007231	LOC118507615|XP_035902220.1|ASTE	LOC120451047|XP_039490336.1|DSAN
OG0007232	LOC118505502|XP_035897256.1|ASTE	LOC120448174|XP_039485946.1|DSAN
OG0007233	LOC118505504|XP_035897265.1|ASTE	LOC120448177|XP_039485957.1|DSAN
OG0007234	LOC118505525|XP_035897330.1|ASTE	LOC120448333|XP_039486221.1|DSAN
OG0007235	LOC118505526|XP_035897331.1|ASTE	LOC120448533|XP_039486509.1|DSAN
OG0007236	LOC118505473|XP_035897179.1|ASTE	LOC120453816|XP_039494632.1|DSAN
OG0007237	LOC118505472|XP_035897178.1|ASTE	LOC120450924|XP_039490124.1|DSAN
OG0007238	LOC118516843|XP_035918586.1|ASTE, LOC118505387|XP_035896986.1|ASTE	LOC120454902|XP_039496507.1|DSAN
OG0007239	LOC118506575|XP_035899811.1|ASTE	LOC120454633|XP_039496056.1|DSAN
OG0007241	LOC118504278|XP_035894445.1|ASTE	LOC120455025|XP_039496790.1|DSAN
OG0007242	LOC118504276|XP_035894435.1|ASTE	LOC120455021|XP_039496783.1|DSAN
OG0007243	LOC118507727|XP_035902574.1|ASTE	LOC120454939|XP_039496641.1|DSAN
OG0007244	LOC118517103|XP_035918854.1|ASTE, LOC118504281|XP_035894450.1|ASTE	LOC120454090|XP_039495035.1|DSAN
OG0007245	LOC118517095|XP_035918845.1|ASTE, LOC118503674|XP_035893108.1|ASTE	LOC120452922|XP_039493319.1|DSAN
OG0007246	LOC118505461|XP_035897156.1|ASTE	LOC120452284|XP_039492350.1|DSAN
OG0007247	LOC118507637|XP_035902289.1|ASTE	LOC120447132|XP_039484499.1|DSAN
OG0007248	LOC118506340|XP_035899216.1|ASTE	LOC120455749|XP_039498107.1|DSAN
OG0007249	LOC118506330|XP_035899193.1|ASTE	LOC120457271|XP_039500627.1|DSAN
OG0007250	LOC118508545|XP_035904321.1|ASTE	LOC120456369|XP_039499115.1|DSAN
OG0007251	LOC118502617|XP_035890883.1|ASTE	LOC120454574|XP_039495907.1|DSAN
OG0007252	LOC118502612|XP_035890872.1|ASTE	LOC120453132|XP_039493615.1|DSAN
OG0007253	LOC118502594|XP_035890842.1|ASTE	LOC120447981|XP_039485610.1|DSAN
OG0007254	LOC118508354|XP_035903948.1|ASTE	LOC120454519|XP_039495815.1|DSAN
OG0007255	LOC118517566|XP_035919703.1|ASTE	LOC120455299|XP_039497273.1|DSAN
OG0007256	LOC118517537|XP_035919665.1|ASTE	LOC120451035|XP_039490296.1|DSAN
OG0007257	LOC118507000|XP_035900786.1|ASTE	LOC120451485|XP_039491141.1|DSAN
OG0007258	LOC118507005|XP_035900792.1|ASTE	LOC120451488|XP_039491146.1|DSAN
OG0007259	LOC118507041|XP_035900889.1|ASTE	LOC120456371|XP_039499119.1|DSAN
OG0007260	LOC118507040|XP_035900888.1|ASTE	LOC120447897|XP_039485473.1|DSAN
OG0007261	LOC118507049|XP_035900902.1|ASTE	LOC120446253|XP_039483059.1|DSAN
OG0007262	LOC118504336|XP_035894586.1|ASTE	LOC120455394|XP_039497466.1|DSAN
OG0007263	LOC118504339|XP_035894593.1|ASTE	LOC120450439|XP_039489385.1|DSAN
OG0007264	LOC118504342|XP_035894596.1|ASTE	LOC120447626|XP_039485058.1|DSAN
OG0007265	LOC118504354|XP_035894632.1|ASTE	LOC120457414|XP_039500946.1|DSAN
OG0007266	LOC118505152|XP_035896425.1|ASTE	LOC120453995|XP_039494886.1|DSAN
OG0007267	LOC118504632|XP_035895242.1|ASTE	LOC120452346|XP_039492453.1|DSAN
OG0007268	LOC118504628|XP_035895234.1|ASTE	LOC120444350|XP_039479864.1|DSAN
OG0007269	LOC118505052|XP_035896218.1|ASTE	LOC120457159|XP_039500367.1|DSAN
OG0007270	LOC118505029|XP_035896137.1|ASTE	LOC120453233|XP_039493767.1|DSAN
OG0007271	LOC118508539|XP_035904312.1|ASTE	LOC120453930|XP_039494809.1|DSAN
OG0007272	LOC118508553|XP_035904338.1|ASTE	LOC120450039|XP_039488728.1|DSAN
OG0007273	LOC118508543|XP_035904318.1|ASTE	LOC120452995|XP_039493432.1|DSAN
OG0007274	LOC118502367|XP_035890479.1|ASTE	LOC120453407|XP_039494033.1|DSAN
OG0007275	LOC118502615|XP_035890882.1|ASTE	LOC120450624|XP_039489704.1|DSAN
OG0007276	LOC118506980|XP_035900734.1|ASTE	LOC120450623|XP_039489703.1|DSAN
OG0007277	LOC118506972|XP_035900711.1|ASTE	LOC120449963|XP_039488599.1|DSAN
OG0007278	LOC118506982|XP_035900743.1|ASTE	LOC120450577|XP_039489629.1|DSAN
OG0007279	LOC118506687|XP_035900050.1|ASTE	LOC120448034|XP_039485711.1|DSAN
OG0007280	LOC118506685|XP_035900044.1|ASTE	LOC120448724|XP_039486827.1|DSAN
OG0007281	LOC118502749|XP_035891208.1|ASTE	LOC120454659|XP_039496096.1|DSAN
OG0007282	LOC118502708|XP_035891145.1|ASTE	LOC120454656|XP_039496093.1|DSAN
OG0007283	LOC118502726|XP_035891179.1|ASTE	LOC120453566|XP_039494258.1|DSAN
OG0007284	LOC118505734|XP_035897815.1|ASTE	LOC120451317|XP_039490820.1|DSAN
OG0007285	LOC118505729|XP_035897809.1|ASTE	LOC120455083|XP_039496882.1|DSAN
OG0007286	LOC118505727|XP_035897803.1|ASTE	LOC120455076|XP_039496866.1|DSAN
OG0007287	LOC118505730|XP_035897811.1|ASTE	LOC120455761|XP_039498148.1|DSAN
OG0007288	LOC118507720|XP_035902562.1|ASTE	LOC120456457|XP_039499234.1|DSAN
OG0007289	LOC118504362|XP_035894648.1|ASTE	LOC120456686|XP_039499582.1|DSAN
OG0007290	LOC118506835|XP_035900440.1|ASTE	LOC120451631|XP_039491422.1|DSAN
OG0007291	LOC118517559|XP_035919694.1|ASTE	LOC120455577|XP_039497881.1|DSAN
OG0007292	LOC118517562|XP_035919697.1|ASTE	LOC120456573|XP_039499394.1|DSAN
OG0007293	LOC118508268|XP_035903798.1|ASTE	LOC120452357|XP_039492464.1|DSAN
OG0007294	LOC118503215|XP_035892097.1|ASTE	LOC120450995|XP_039490238.1|DSAN
OG0007295	LOC118503522|XP_035892774.1|ASTE	LOC120454040|XP_039494966.1|DSAN
OG0007296	LOC118505046|XP_035896193.1|ASTE	LOC120454349|XP_039495496.1|DSAN
OG0007297	LOC118505073|XP_035896251.1|ASTE	LOC120454039|XP_039494965.1|DSAN
OG0007298	LOC118505100|XP_035896296.1|ASTE	LOC120453343|XP_039493945.1|DSAN
OG0007299	LOC118508410|XP_035904066.1|ASTE	LOC120454528|XP_039495832.1|DSAN
OG0007300	LOC118507707|XP_035902495.1|ASTE	LOC120451487|XP_039491143.1|DSAN
OG0007301	LOC118502773|XP_035891258.1|ASTE	LOC120451998|XP_039491961.1|DSAN
OG0007302	LOC118505388|XP_035896988.1|ASTE	LOC120454543|XP_039495857.1|DSAN
OG0007303	LOC118504774|XP_035895596.1|ASTE	LOC120455488|XP_039497659.1|DSAN
OG0007304	LOC118503186|XP_035892060.1|ASTE	LOC120458221|XP_039501735.1|DSAN
OG0007305	LOC118503267|XP_035892220.1|ASTE	LOC120448462|XP_039486415.1|DSAN
OG0007306	LOC118503266|XP_035892219.1|ASTE	LOC120448460|XP_039486411.1|DSAN
OG0007307	LOC118504543|XP_035895034.1|ASTE	LOC120451469|XP_039491089.1|DSAN
OG0007308	LOC118504528|XP_035894963.1|ASTE	LOC120454229|XP_039495264.1|DSAN
OG0007309	LOC118502533|XP_035890697.1|ASTE	LOC120452571|XP_039492787.1|DSAN
OG0007310	LOC118502531|XP_035890691.1|ASTE	LOC120452888|XP_039493278.1|DSAN
OG0007311	LOC118502530|XP_035890688.1|ASTE	LOC120454148|XP_039495140.1|DSAN
OG0007312	LOC118504465|XP_035894863.1|ASTE	LOC120445812|XP_039482360.1|DSAN
OG0007313	LOC118503016|XP_035891733.1|ASTE	LOC120456191|XP_039498805.1|DSAN
OG0007314	LOC118503011|XP_035891720.1|ASTE	LOC120456324|XP_039499018.1|DSAN
OG0007315	LOC118502978|XP_035891642.1|ASTE	LOC120456053|XP_039498565.1|DSAN
OG0007316	LOC118502997|XP_035891698.1|ASTE	LOC120450867|XP_039490024.1|DSAN
OG0007317	LOC118506983|XP_035900744.1|ASTE	LOC120451210|XP_039490618.1|DSAN
OG0007318	LOC118506968|XP_035900696.1|ASTE	LOC120451207|XP_039490610.1|DSAN
OG0007319	LOC118505692|XP_035897724.1|ASTE	LOC120448988|XP_039487189.1|DSAN
OG0007320	LOC118506551|XP_035899748.1|ASTE	LOC120452824|XP_039493163.1|DSAN
OG0007321	LOC118506545|XP_035899729.1|ASTE	LOC120456602|XP_039499446.1|DSAN
OG0007322	LOC118507591|XP_035902148.1|ASTE	LOC120456376|XP_039499129.1|DSAN
OG0007323	LOC118507588|XP_035902144.1|ASTE	LOC120455754|XP_039498126.1|DSAN
OG0007324	LOC118506946|XP_035900657.1|ASTE	LOC120452259|XP_039492323.1|DSAN
OG0007325	LOC118506934|XP_035900643.1|ASTE	LOC120454695|XP_039496162.1|DSAN
OG0007326	LOC118506928|XP_035900620.1|ASTE	LOC120451739|XP_039491580.1|DSAN
OG0007327	LOC118508435|XP_035904107.1|ASTE	LOC120448018|XP_039485689.1|DSAN
OG0007328	LOC118506941|XP_035900652.1|ASTE	LOC120451260|XP_039490722.1|DSAN
OG0007329	LOC118502658|XP_035891002.1|ASTE	LOC120451582|XP_039491327.1|DSAN
OG0007331	LOC118506890|XP_035900558.1|ASTE	LOC120455409|XP_039497485.1|DSAN
OG0007332	LOC118502517|XP_035890662.1|ASTE	LOC120456162|XP_039498735.1|DSAN
OG0007333	LOC118502581|XP_035890816.1|ASTE	LOC120453812|XP_039494624.1|DSAN
OG0007334	LOC118506691|XP_035900056.1|ASTE	LOC120454697|XP_039496168.1|DSAN
OG0007335	LOC118504743|XP_035895524.1|ASTE	LOC120448235|XP_039486069.1|DSAN
OG0007336	LOC118506733|XP_035900165.1|ASTE	LOC120457151|XP_039500358.1|DSAN
OG0007337	LOC118506739|XP_035900190.1|ASTE	LOC120448980|XP_039487176.1|DSAN
OG0007338	LOC118506398|XP_035899342.1|ASTE	LOC120450190|XP_039488989.1|DSAN
OG0007339	LOC118506531|XP_035899692.1|ASTE	LOC120454529|XP_039495834.1|DSAN
OG0007340	LOC118505135|XP_035896369.1|ASTE	LOC120453600|XP_039494299.1|DSAN
OG0007341	LOC118505791|XP_035898017.1|ASTE	LOC120451275|XP_039490752.1|DSAN
OG0007342	LOC118506961|XP_035900675.1|ASTE	LOC120453495|XP_039494165.1|DSAN
OG0007343	LOC118504507|XP_035894930.1|ASTE	LOC120452548|XP_039492756.1|DSAN
OG0007344	LOC118504506|XP_035894929.1|ASTE	LOC120458281|XP_039501811.1|DSAN
OG0007345	LOC118504504|XP_035894924.1|ASTE	LOC120450746|XP_039489803.1|DSAN
OG0007346	LOC118504817|XP_035895714.1|ASTE	LOC120447538|XP_039484916.1|DSAN
OG0007347	LOC118502631|XP_035890909.1|ASTE	LOC120455828|XP_039498227.1|DSAN
OG0007348	LOC118502622|XP_035890889.1|ASTE	LOC120455824|XP_039498223.1|DSAN
OG0007349	LOC118502620|XP_035890887.1|ASTE	LOC120455816|XP_039498213.1|DSAN
OG0007350	LOC118502639|XP_035890978.1|ASTE	LOC120456834|XP_039499818.1|DSAN
OG0007351	LOC118508368|XP_035903983.1|ASTE	LOC120448172|XP_039485943.1|DSAN
OG0007352	LOC118502806|XP_035891337.1|ASTE	LOC120445703|XP_039482197.1|DSAN
OG0007353	LOC118502811|XP_035891344.1|ASTE	LOC120451960|XP_039491918.1|DSAN
OG0007354	LOC118505412|XP_035897054.1|ASTE	LOC120455027|XP_039496792.1|DSAN
OG0007355	LOC118502676|XP_035891058.1|ASTE	LOC120454668|XP_039496113.1|DSAN
OG0007356	LOC118502772|XP_035891257.1|ASTE	LOC120449647|XP_039488177.1|DSAN
OG0007357	LOC118502766|XP_035891245.1|ASTE	LOC120452107|XP_039492116.1|DSAN
OG0007358	LOC118502767|XP_035891249.1|ASTE	LOC120451750|XP_039491607.1|DSAN
OG0007359	LOC118504496|XP_035894912.1|ASTE	LOC120454289|XP_039495409.1|DSAN
OG0007360	LOC118506388|XP_035899321.1|ASTE	LOC120454099|XP_039495043.1|DSAN
OG0007361	LOC118504304|XP_035894493.1|ASTE	LOC120455751|XP_039498109.1|DSAN
OG0007362	LOC118504306|XP_035894500.1|ASTE	LOC120444443|XP_039480036.1|DSAN
OG0007363	LOC118506269|XP_035899064.1|ASTE	LOC120456675|XP_039499566.1|DSAN
OG0007364	LOC118505770|XP_035897906.1|ASTE	LOC120457398|XP_039500903.1|DSAN
OG0007365	LOC118503249|XP_035892179.1|ASTE	LOC120455307|XP_039497290.1|DSAN
OG0007366	LOC118503251|XP_035892182.1|ASTE	LOC120452071|XP_039492068.1|DSAN
OG0007367	LOC118503256|XP_035892189.1|ASTE	LOC120447639|XP_039485080.1|DSAN
OG0007368	LOC118508501|XP_035904230.1|ASTE	LOC120452901|XP_039493292.1|DSAN
OG0007369	LOC118504868|XP_035895805.1|ASTE	LOC120450816|XP_039489926.1|DSAN
OG0007370	LOC118504865|XP_035895800.1|ASTE	LOC120443921|XP_039479300.1|DSAN
OG0007371	LOC118508382|XP_035904012.1|ASTE	LOC120453514|XP_039494196.1|DSAN
OG0007372	LOC118504245|XP_035894361.1|ASTE	LOC120454219|XP_039495252.1|DSAN
OG0007373	LOC118504250|XP_035894370.1|ASTE	LOC120456362|XP_039499091.1|DSAN
OG0007374	LOC118502522|XP_035890676.1|ASTE	LOC120456452|XP_039499225.1|DSAN
OG0007375	LOC118505044|XP_035896188.1|ASTE	LOC120455562|XP_039497856.1|DSAN
OG0007376	LOC118505054|XP_035896221.1|ASTE	LOC120455796|XP_039498188.1|DSAN
OG0007377	LOC118505017|XP_035896099.1|ASTE	LOC120455772|XP_039498162.1|DSAN
OG0007378	LOC118504982|XP_035896028.1|ASTE	LOC120455435|XP_039497565.1|DSAN
OG0007379	LOC118504997|XP_035896067.1|ASTE	LOC120455313|XP_039497297.1|DSAN
OG0007380	LOC118505002|XP_035896080.1|ASTE	LOC120456755|XP_039499682.1|DSAN
OG0007381	LOC118507564|XP_035902079.1|ASTE	LOC120455235|XP_039497145.1|DSAN
OG0007382	LOC118502873|XP_035891474.1|ASTE	LOC120455660|XP_039497988.1|DSAN
OG0007383	LOC118507561|XP_035902056.1|ASTE	LOC120455535|XP_039497808.1|DSAN
OG0007384	LOC118502559|XP_035890770.1|ASTE, LOC118515309|XP_035917891.1|ASTE	LOC120455665|XP_039497994.1|DSAN
OG0007385	LOC118506823|XP_035900406.1|ASTE	LOC120455977|XP_039498464.1|DSAN
OG0007386	LOC118506848|XP_035900471.1|ASTE	LOC120456512|XP_039499313.1|DSAN
OG0007387	LOC118506856|XP_035900479.1|ASTE	LOC120456981|XP_039500064.1|DSAN
OG0007388	LOC118506842|XP_035900449.1|ASTE	LOC120456098|XP_039498627.1|DSAN
OG0007389	LOC118507081|XP_035900957.1|ASTE	LOC120445555|XP_039481960.1|DSAN
OG0007390	LOC118506850|XP_035900473.1|ASTE	LOC120457396|XP_039500900.1|DSAN
OG0007391	LOC118507438|XP_035901809.1|ASTE	LOC120454648|XP_039496083.1|DSAN
OG0007392	LOC118506861|XP_035900485.1|ASTE	LOC120455197|XP_039497074.1|DSAN
OG0007393	LOC118505263|XP_035896718.1|ASTE	LOC120454696|XP_039496163.1|DSAN
OG0007394	LOC118505173|XP_035896507.1|ASTE	LOC120455388|XP_039497450.1|DSAN, LOC120457860|XP_039501309.1|DSAN
OG0007395	LOC118505207|XP_035896584.1|ASTE	LOC120457327|XP_039500766.1|DSAN
OG0007396	LOC118505155|XP_035896441.1|ASTE	LOC120450951|XP_039490170.1|DSAN
OG0007397	LOC118504536|XP_035894992.1|ASTE	LOC120458027|XP_039501466.1|DSAN
OG0007398	LOC118505854|XP_035898127.1|ASTE	LOC120446761|XP_039483832.1|DSAN
OG0007399	LOC118505855|XP_035898129.1|ASTE	LOC120455563|XP_039497859.1|DSAN
OG0007400	LOC118509347|XP_035905758.1|ASTE	LOC120456965|XP_039500044.1|DSAN
OG0007401	LOC118511198|XP_035909864.1|ASTE, LOC118517343|XP_035919221.1|ASTE	LOC120455441|XP_039497572.1|DSAN
OG0007402	LOC118510985|XP_035909388.1|ASTE	LOC120452143|XP_039492167.1|DSAN
OG0007404	LOC118510978|XP_035909372.1|ASTE	LOC120453246|XP_039493786.1|DSAN
OG0007405	LOC118510979|XP_035909373.1|ASTE	LOC120450733|XP_039489786.1|DSAN
OG0007406	LOC118511183|XP_035909832.1|ASTE	LOC120450760|XP_039489832.1|DSAN
OG0007407	LOC118510927|XP_035909231.1|ASTE	LOC120443871|XP_039479179.1|DSAN
OG0007408	LOC118511398|XP_035910325.1|ASTE	LOC120450482|XP_039489463.1|DSAN
OG0007409	LOC118510953|XP_035909291.1|ASTE	LOC120453820|XP_039494639.1|DSAN
OG0007410	LOC118504266|XP_035894388.1|ASTE	LOC120455248|XP_039497178.1|DSAN
OG0007411	LOC118504273|XP_035894400.1|ASTE	LOC120456848|XP_039499838.1|DSAN
OG0007412	LOC118504271|XP_035894398.1|ASTE	LOC120456163|XP_039498742.1|DSAN
OG0007413	LOC118503642|XP_035893036.1|ASTE	LOC120458324|XP_039501876.1|DSAN
OG0007414	LOC118517702|XP_035920026.1|ASTE	LOC120454964|XP_039496679.1|DSAN
OG0007415	LOC118512406|XP_035912690.1|ASTE	LOC120456661|XP_039499527.1|DSAN
OG0007416	LOC118512398|XP_035912673.1|ASTE	LOC120457137|XP_039500313.1|DSAN
OG0007417	LOC118512409|XP_035912697.1|ASTE	LOC120456768|XP_039499699.1|DSAN
OG0007418	LOC118512412|XP_035912702.1|ASTE	LOC120444456|XP_039480054.1|DSAN
OG0007419	LOC118517717|XP_035920055.1|ASTE	LOC120452200|XP_039492254.1|DSAN
OG0007420	LOC118512425|XP_035912722.1|ASTE	LOC120444470|XP_039480081.1|DSAN
OG0007421	LOC118505383|XP_035896978.1|ASTE	LOC120456999|XP_039500086.1|DSAN
OG0007422	LOC118508218|XP_035903697.1|ASTE	LOC120455871|XP_039498278.1|DSAN
OG0007423	LOC118508216|XP_035903690.1|ASTE	LOC120456406|XP_039499171.1|DSAN
OG0007424	LOC118504881|XP_035895830.1|ASTE	LOC120448099|XP_039485836.1|DSAN
OG0007425	LOC118506009|XP_035898486.1|ASTE	LOC120449762|XP_039488332.1|DSAN
OG0007426	LOC118506004|XP_035898482.1|ASTE	LOC120455743|XP_039498100.1|DSAN
OG0007427	LOC118506016|XP_035898495.1|ASTE	LOC120455718|XP_039498067.1|DSAN
OG0007428	LOC118511568|XP_035910701.1|ASTE	LOC120457256|XP_039500588.1|DSAN
OG0007429	LOC118504230|XP_035894340.1|ASTE	LOC120444705|XP_039480510.1|DSAN
OG0007430	LOC118506160|XP_035898824.1|ASTE	LOC120447602|XP_039485007.1|DSAN
OG0007431	LOC118506159|XP_035898823.1|ASTE	LOC120458202|XP_039501713.1|DSAN
OG0007432	LOC118508402|XP_035904056.1|ASTE	LOC120448735|XP_039486848.1|DSAN
OG0007433	LOC118503486|XP_035892681.1|ASTE	LOC120456202|XP_039498816.1|DSAN
OG0007434	LOC118504010|XP_035893859.1|ASTE	LOC120448932|XP_039487103.1|DSAN
OG0007435	LOC118504012|XP_035893867.1|ASTE	LOC120449359|XP_039487706.1|DSAN
OG0007436	LOC118504028|XP_035893901.1|ASTE	LOC120448632|XP_039486689.1|DSAN
OG0007437	LOC118504042|XP_035893933.1|ASTE	LOC120449123|XP_039487370.1|DSAN
OG0007438	LOC118504283|XP_035894451.1|ASTE	LOC120449614|XP_039488123.1|DSAN
OG0007439	LOC118507604|XP_035902170.1|ASTE	LOC120451835|XP_039491745.1|DSAN
OG0007440	LOC118505787|XP_035897989.1|ASTE	LOC120457341|XP_039500783.1|DSAN
OG0007441	LOC118507264|XP_035901447.1|ASTE	LOC120445281|XP_039481515.1|DSAN
OG0007442	LOC118503273|XP_035892239.1|ASTE	LOC120452344|XP_039492449.1|DSAN
OG0007443	LOC118507273|XP_035901470.1|ASTE	LOC120445433|XP_039481797.1|DSAN
OG0007444	LOC118507411|XP_035901765.1|ASTE	LOC120446504|XP_039483445.1|DSAN
OG0007445	LOC118503990|XP_035893832.1|ASTE	LOC120446503|XP_039483444.1|DSAN
OG0007446	LOC118507406|XP_035901757.1|ASTE	LOC120446580|XP_039483536.1|DSAN
OG0007447	LOC118503991|XP_035893833.1|ASTE	LOC120446319|XP_039483168.1|DSAN
OG0007448	LOC118503917|XP_035893611.1|ASTE	LOC120446219|XP_039483010.1|DSAN
OG0007449	LOC118503714|XP_035893170.1|ASTE	LOC120449888|XP_039488500.1|DSAN
OG0007450	LOC118503720|XP_035893215.1|ASTE	LOC120450569|XP_039489620.1|DSAN
OG0007451	LOC118505962|XP_035898390.1|ASTE	LOC120447476|XP_039484806.1|DSAN
OG0007452	LOC118505959|XP_035898386.1|ASTE	LOC120447475|XP_039484805.1|DSAN
OG0007453	LOC118507158|XP_035901101.1|ASTE	LOC120448759|XP_039486878.1|DSAN
OG0007454	LOC118506215|XP_035898929.1|ASTE	LOC120450251|XP_039489073.1|DSAN
OG0007455	LOC118503480|XP_035892673.1|ASTE	LOC120445873|XP_039482450.1|DSAN
OG0007456	LOC118508084|XP_035903452.1|ASTE	LOC120457338|XP_039500781.1|DSAN
OG0007457	LOC118503318|XP_035892350.1|ASTE	LOC120448347|XP_039486245.1|DSAN
OG0007458	LOC118504032|XP_035893909.1|ASTE	LOC120446065|XP_039482779.1|DSAN
OG0007459	LOC118504026|XP_035893899.1|ASTE	LOC120451462|XP_039491078.1|DSAN
OG0007460	LOC118504024|XP_035893896.1|ASTE	LOC120444727|XP_039480586.1|DSAN
OG0007461	LOC118507977|XP_035903217.1|ASTE	LOC120450601|XP_039489657.1|DSAN
OG0007462	LOC118502350|XP_035890425.1|ASTE	LOC120449477|XP_039487887.1|DSAN
OG0007463	LOC118517741|XP_035920079.1|ASTE	LOC120449476|XP_039487885.1|DSAN
OG0007464	LOC118505315|XP_035896846.1|ASTE	LOC120447485|XP_039484815.1|DSAN
OG0007465	LOC118508068|XP_035903418.1|ASTE	LOC120450073|XP_039488792.1|DSAN
OG0007466	LOC118503503|XP_035892732.1|ASTE	LOC120446602|XP_039483568.1|DSAN
OG0007468	LOC118503976|XP_035893804.1|ASTE	LOC120447138|XP_039484506.1|DSAN
OG0007469	LOC118503997|XP_035893841.1|ASTE	LOC120448423|XP_039486357.1|DSAN
OG0007470	LOC118503478|XP_035892670.1|ASTE	LOC120444722|XP_039480560.1|DSAN
OG0007471	LOC118507983|XP_035903240.1|ASTE	LOC120445854|XP_039482428.1|DSAN
OG0007472	LOC118504030|XP_035893903.1|ASTE	LOC120457311|XP_039500739.1|DSAN
OG0007473	LOC118517644|XP_035919858.1|ASTE	LOC120449663|XP_039488197.1|DSAN
OG0007474	LOC118503329|XP_035892371.1|ASTE	LOC120446221|XP_039483014.1|DSAN
OG0007475	LOC118505976|XP_035898422.1|ASTE	LOC120448355|XP_039486256.1|DSAN
OG0007476	LOC118510918|XP_035909216.1|ASTE	LOC120457145|XP_039500348.1|DSAN
OG0007477	LOC118508198|XP_035903656.1|ASTE	LOC120457138|XP_039500317.1|DSAN
OG0007478	LOC118508193|XP_035903649.1|ASTE	LOC120446979|XP_039484188.1|DSAN
OG0007479	LOC118505309|XP_035896840.1|ASTE	LOC120457072|XP_039500184.1|DSAN
OG0007480	LOC118508556|XP_035904341.1|ASTE	LOC120452952|XP_039493372.1|DSAN
OG0007481	LOC118505333|XP_035896875.1|ASTE	LOC120449791|XP_039488369.1|DSAN
OG0007482	LOC118503949|XP_035893727.1|ASTE	LOC120445757|XP_039482277.1|DSAN
OG0007483	LOC118504776|XP_035895597.1|ASTE	LOC120452735|XP_039493042.1|DSAN
OG0007484	LOC118503902|XP_035893585.1|ASTE	LOC120455611|XP_039497925.1|DSAN
OG0007485	LOC118503905|XP_035893590.1|ASTE	LOC120456150|XP_039498713.1|DSAN
OG0007486	LOC118503955|XP_035893736.1|ASTE	LOC120455847|XP_039498252.1|DSAN
OG0007487	LOC118503954|XP_035893732.1|ASTE	LOC120454820|XP_039496207.1|DSAN
OG0007488	LOC118517650|XP_035919871.1|ASTE	LOC120448131|XP_039485883.1|DSAN
OG0007489	LOC118512379|XP_035912640.1|ASTE	LOC120454531|XP_039495835.1|DSAN
OG0007490	LOC118509901|XP_035907053.1|ASTE	LOC120455737|XP_039498091.1|DSAN
OG0007491	LOC118504880|XP_035895829.1|ASTE	LOC120454987|XP_039496713.1|DSAN
OG0007492	LOC118507217|XP_035901210.1|ASTE	LOC120453014|XP_039493467.1|DSAN
OG0007493	LOC118510091|XP_035907400.1|ASTE	LOC120456453|XP_039499226.1|DSAN
OG0007494	LOC118510297|XP_035907814.1|ASTE	LOC120458166|XP_039501659.1|DSAN
OG0007495	LOC118507211|XP_035901193.1|ASTE	LOC120457196|XP_039500484.1|DSAN
OG0007496	LOC118504112|XP_035894093.1|ASTE	LOC120447971|XP_039485597.1|DSAN
OG0007497	LOC118504113|XP_035894097.1|ASTE	LOC120447713|XP_039485179.1|DSAN
OG0007498	LOC118512314|XP_035912458.1|ASTE	LOC120450641|XP_039489728.1|DSAN
OG0007499	LOC118512351|XP_035912545.1|ASTE	LOC120450446|XP_039489394.1|DSAN
OG0007500	LOC118510929|XP_035909240.1|ASTE	LOC120450447|XP_039489398.1|DSAN
OG0007501	LOC118503884|XP_035893531.1|ASTE	LOC120450507|XP_039489493.1|DSAN
OG0007502	LOC118504123|XP_035894107.1|ASTE	LOC120454677|XP_039496126.1|DSAN
