Orthogroup	ASTE.longest_only	DSIM.longest_only
OG0006398	LOC118506474|XP_035899543.1|ASTE	LOC6725273|XP_016038284.1|DSIM
OG0006399	LOC118506487|XP_035899563.1|ASTE	LOC6740139|XP_016039402.1|DSIM
OG0006400	LOC118506480|XP_035899554.1|ASTE	LOC6740140|XP_016039404.2|DSIM
OG0006401	LOC118506485|XP_035899558.1|ASTE	LOC6738607|XP_016032451.1|DSIM
OG0006402	LOC118506490|XP_035899571.1|ASTE	LOC6727238|XP_002102630.1|DSIM
OG0006403	LOC118506495|XP_035899582.1|ASTE	LOC6727244|XP_002102636.1|DSIM
OG0006404	LOC118504738|XP_035895509.1|ASTE	LOC6728472|XP_016035117.1|DSIM
OG0006405	LOC118504756|XP_035895571.1|ASTE	LOC6737938|XP_016031694.1|DSIM
OG0006406	LOC118504526|XP_035894961.1|ASTE	LOC6729991|XP_002105285.1|DSIM
OG0006407	LOC118510640|XP_035908611.1|ASTE	LOC6725477|XP_002106493.2|DSIM
OG0006408	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE	LOC6726504|XP_016040149.1|DSIM
OG0006409	LOC118514938|XP_035917699.1|ASTE	LOC6740087|XP_016039001.1|DSIM
OG0006410	LOC118504555|XP_035895060.1|ASTE	LOC6740170|XP_002077049.2|DSIM
OG0006411	LOC118504554|XP_035895059.1|ASTE	LOC6725748|XP_002106748.1|DSIM
OG0006412	LOC118504559|XP_035895062.1|ASTE	LOC6729766|XP_002105072.1|DSIM
OG0006413	LOC118504560|XP_035895063.1|ASTE	LOC6729768|XP_016036455.1|DSIM
OG0006414	LOC118503904|XP_035893588.1|ASTE	LOC6728897|XP_016035593.1|DSIM
OG0006415	LOC118517518|XP_035919637.1|ASTE	LOC6725580|XP_039153423.1|DSIM
OG0006416	LOC118506133|XP_035898763.1|ASTE	LOC6725356|XP_002106373.1|DSIM
OG0006417	LOC118508088|XP_035903460.1|ASTE	LOC6730796|XP_002077964.1|DSIM
OG0006418	LOC118510489|XP_035908272.1|ASTE	LOC27206344|XP_039153189.1|DSIM
OG0006419	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE	LOC6730340|XP_016037109.1|DSIM
OG0006420	LOC118508289|XP_035903826.1|ASTE	LOC6729284|XP_002104604.1|DSIM
OG0006421	LOC118508288|XP_035903823.1|ASTE	LOC6731104|XP_002078261.1|DSIM
OG0006422	LOC118505561|XP_035897405.1|ASTE	LOC6731109|XP_016023651.1|DSIM
OG0006423	LOC118505574|XP_035897423.1|ASTE	LOC6729095|XP_002104416.1|DSIM
OG0006424	LOC118505580|XP_035897430.1|ASTE	LOC6729096|XP_002104417.1|DSIM
OG0006425	LOC118505573|XP_035897422.1|ASTE	LOC6729091|XP_016035743.1|DSIM
OG0006426	LOC118505572|XP_035897421.1|ASTE	LOC6729090|XP_016035742.1|DSIM
OG0006427	LOC118505583|XP_035897437.1|ASTE	LOC6729872|XP_002105175.2|DSIM
OG0006429	LOC118502684|XP_035891087.1|ASTE	LOC6729325|XP_002104642.2|DSIM
OG0006430	LOC118506468|XP_035899536.1|ASTE	LOC6738879|XP_002085674.1|DSIM
OG0006431	LOC118508445|XP_035904128.1|ASTE	LOC6730116|XP_016036876.1|DSIM
OG0006432	LOC118502922|XP_035891550.1|ASTE	LOC6727495|XP_016034081.1|DSIM
OG0006433	LOC118506376|XP_035899295.1|ASTE	LOC6729297|XP_016035937.1|DSIM
OG0006434	LOC118506154|XP_035898815.1|ASTE	LOC6731771|XP_016024465.1|DSIM
OG0006435	LOC118506805|XP_035900345.1|ASTE	LOC6729837|XP_039150485.1|DSIM
OG0006436	LOC118502864|XP_035891465.1|ASTE	LOC6726184|XP_002107160.2|DSIM
OG0006437	LOC118502874|XP_035891477.1|ASTE	LOC6725876|XP_016039209.1|DSIM
OG0006438	LOC118508305|XP_035903855.1|ASTE	LOC6730458|XP_002077639.1|DSIM
OG0006439	LOC118507792|XP_035902725.1|ASTE	LOC6727797|XP_002103158.1|DSIM
OG0006440	LOC118507791|XP_035902722.1|ASTE	LOC6727798|XP_002103159.1|DSIM
OG0006441	LOC118507556|XP_035902037.1|ASTE	LOC6726909|XP_002102311.1|DSIM
OG0006442	LOC118507550|XP_035902024.1|ASTE	LOC6729463|XP_002104773.1|DSIM
OG0006443	LOC118502544|XP_035890713.1|ASTE	LOC6726989|XP_002102390.1|DSIM
OG0006444	LOC118504473|XP_035894879.1|ASTE	LOC6730173|XP_002105464.1|DSIM
OG0006445	LOC118504993|XP_035896064.1|ASTE	LOC6724810|XP_016037591.1|DSIM
OG0006446	LOC118504988|XP_035896049.1|ASTE	LOC6729553|XP_016036222.1|DSIM
OG0006447	LOC118504990|XP_035896056.1|ASTE	LOC6729549|XP_039150347.1|DSIM
OG0006448	LOC118505446|XP_035897137.1|ASTE	LOC6729363|XP_016035997.1|DSIM
OG0006449	LOC118505447|XP_035897138.1|ASTE	LOC6729360|XP_039150933.1|DSIM
OG0006450	LOC118506816|XP_035900396.1|ASTE	LOC6732614|XP_039154547.1|DSIM
OG0006451	LOC118502838|XP_035891409.1|ASTE	LOC6725512|XP_039152761.1|DSIM
OG0006452	LOC118502884|XP_035891496.1|ASTE	LOC6729522|XP_002104830.2|DSIM
OG0006453	LOC118504531|XP_035894969.1|ASTE	LOC6738472|XP_002085279.1|DSIM
OG0006454	LOC118506899|XP_035900572.1|ASTE	LOC6724828|XP_016037612.1|DSIM
OG0006455	LOC118504275|XP_035894405.1|ASTE	LOC6726663|XP_039151602.1|DSIM
OG0006456	LOC118508011|XP_035903288.1|ASTE	LOC6726666|XP_002102077.1|DSIM
OG0006457	LOC118507470|XP_035901865.1|ASTE	LOC6728223|XP_002103572.1|DSIM
OG0006458	LOC118506382|XP_035899307.1|ASTE	LOC6731757|XP_002078892.1|DSIM
OG0006459	LOC118504434|XP_035894768.1|ASTE	LOC6729115|XP_016035761.1|DSIM
OG0006460	LOC118504480|XP_035894890.1|ASTE	LOC6729337|XP_016035978.1|DSIM
OG0006461	LOC118503572|XP_035892899.1|ASTE	LOC6727221|XP_002102613.2|DSIM
OG0006462	LOC118507534|XP_035901999.1|ASTE	LOC6729263|XP_016035911.1|DSIM
OG0006463	LOC118507530|XP_035901988.1|ASTE	LOC6727957|XP_039151249.1|DSIM
OG0006464	LOC118505689|XP_035897721.1|ASTE	LOC6738859|XP_016032681.1|DSIM
OG0006465	LOC118504670|XP_035895353.1|ASTE	LOC6724908|XP_016037749.1|DSIM
OG0006466	LOC118504665|XP_035895340.1|ASTE	LOC6739953|XP_002076847.1|DSIM
OG0006467	LOC118502853|XP_035891450.1|ASTE	LOC6727538|XP_016034117.1|DSIM
OG0006468	LOC118503377|XP_035892470.1|ASTE	LOC6729357|XP_002104673.2|DSIM
OG0006469	LOC118502879|XP_035891490.1|ASTE	LOC6726479|XP_002107436.1|DSIM
OG0006470	LOC118508488|XP_035904199.1|ASTE	LOC6738243|XP_016032112.2|DSIM
OG0006471	LOC118508581|XP_035904379.1|ASTE	LOC6729345|XP_002104661.1|DSIM
OG0006472	LOC118508580|XP_035904377.1|ASTE	LOC6729343|XP_002104659.1|DSIM
OG0006473	LOC118502703|XP_035891130.1|ASTE	LOC6737489|XP_016031286.1|DSIM
OG0006474	LOC118502725|XP_035891176.1|ASTE	LOC6734807|XP_002081810.1|DSIM
OG0006475	LOC118502747|XP_035891206.1|ASTE	LOC6726956|XP_002102358.1|DSIM
OG0006476	LOC118502709|XP_035891146.1|ASTE	LOC6725316|XP_016038378.1|DSIM
OG0006477	LOC118502741|XP_035891199.1|ASTE	LOC6725031|XP_016037986.1|DSIM
OG0006478	LOC118504649|XP_035895299.1|ASTE	LOC6729317|XP_016035947.1|DSIM
OG0006479	LOC118506354|XP_035899252.1|ASTE	LOC6729319|XP_039151516.1|DSIM
OG0006480	LOC118504644|XP_035895293.1|ASTE	LOC6733434|XP_002080491.2|DSIM
OG0006481	LOC118502882|XP_035891494.1|ASTE	LOC6732036|XP_002079168.1|DSIM
OG0006482	LOC118505547|XP_035897381.1|ASTE	LOC6730009|XP_002105303.3|DSIM
OG0006483	LOC118505557|XP_035897402.1|ASTE	LOC6729493|XP_016036164.1|DSIM
OG0006484	LOC118505559|XP_035897403.1|ASTE	LOC6729494|XP_016036168.1|DSIM
OG0006485	LOC118506936|XP_035900647.1|ASTE	LOC6728951|XP_016035630.1|DSIM
OG0006486	LOC118504367|XP_035894657.1|ASTE	LOC6728619|XP_016035261.1|DSIM
OG0006487	LOC118503293|XP_035892280.1|ASTE	LOC6728673|XP_016035338.1|DSIM
OG0006488	LOC118504289|XP_035894477.1|ASTE	LOC6736260|XP_002083144.1|DSIM
OG0006489	LOC118503303|XP_035892310.1|ASTE	LOC6729965|XP_016036731.1|DSIM
OG0006490	LOC118503027|XP_035891745.1|ASTE	LOC6727242|XP_016033743.1|DSIM
OG0006491	LOC118503277|XP_035892248.1|ASTE	LOC6732698|XP_002079812.2|DSIM
OG0006492	LOC118506937|XP_035900648.1|ASTE	LOC6726887|XP_002102289.3|DSIM
OG0006493	LOC118506900|XP_035900573.1|ASTE	LOC6726265|XP_016039775.1|DSIM
OG0006494	LOC118506893|XP_035900564.1|ASTE	LOC27207601|XP_016039383.1|DSIM
OG0006495	LOC118508255|XP_035903767.1|ASTE	LOC6726068|XP_016039455.1|DSIM
OG0006496	LOC118508574|XP_035904370.1|ASTE	LOC6729346|XP_016035984.1|DSIM
OG0006497	LOC118505252|XP_035896698.1|ASTE	LOC6728288|XP_016034923.1|DSIM
OG0006498	LOC118505193|XP_035896558.1|ASTE	LOC6728290|XP_016034925.1|DSIM
OG0006499	LOC118505150|XP_035896421.1|ASTE	LOC6730330|XP_016037096.1|DSIM
OG0006500	LOC118505239|XP_035896682.1|ASTE	LOC27209240|XP_016024453.1|DSIM
OG0006501	LOC118505241|XP_035896684.1|ASTE	LOC6730181|XP_002105472.1|DSIM
OG0006502	LOC118505630|XP_035897596.1|ASTE	LOC6730186|XP_016036943.1|DSIM
OG0006503	LOC118505631|XP_035897597.1|ASTE	LOC6730188|XP_016036945.1|DSIM
OG0006504	LOC118505628|XP_035897594.1|ASTE	LOC6730189|XP_016036946.1|DSIM
OG0006505	LOC118505622|XP_035897578.1|ASTE	LOC6730102|XP_002105395.1|DSIM
OG0006506	LOC118506953|XP_035900665.1|ASTE	LOC6737328|XP_002084166.1|DSIM
OG0006507	LOC118507431|XP_035901796.1|ASTE	LOC6727651|XP_016034243.1|DSIM
OG0006508	LOC118508389|XP_035904025.1|ASTE	LOC6727649|XP_039150460.1|DSIM
OG0006509	LOC118502539|XP_035890703.1|ASTE	LOC6726507|XP_039152458.1|DSIM
OG0006510	LOC118508380|XP_035904009.1|ASTE	LOC6728647|XP_039151111.1|DSIM
OG0006511	LOC118502823|XP_035891392.1|ASTE	LOC6728286|XP_016034921.1|DSIM
OG0006512	LOC118505407|XP_035897048.1|ASTE	LOC6727309|XP_016033844.1|DSIM
OG0006513	LOC118502549|XP_035890723.1|ASTE	LOC6728277|XP_039150917.1|DSIM
OG0006514	LOC118507873|XP_035902973.1|ASTE	LOC6729514|XP_016036187.1|DSIM
OG0006515	LOC118507867|XP_035902966.1|ASTE	LOC6727505|XP_002102885.1|DSIM
OG0006516	LOC118507851|XP_035902875.1|ASTE	LOC6729450|XP_016036126.1|DSIM
OG0006517	LOC118507853|XP_035902880.1|ASTE	LOC6729446|XP_002104757.2|DSIM
OG0006518	LOC118507856|XP_035902897.1|ASTE	LOC6729447|XP_039151156.1|DSIM
OG0006519	LOC118507854|XP_035902881.1|ASTE	LOC6729445|XP_002104756.2|DSIM
OG0006520	LOC118517615|XP_035919804.1|ASTE	LOC6730158|XP_002105449.1|DSIM
OG0006521	LOC118502855|XP_035891453.1|ASTE	LOC6728119|XP_002103470.2|DSIM
OG0006522	LOC118502845|XP_035891434.1|ASTE	LOC6730154|XP_016036918.1|DSIM
OG0006523	LOC118502895|XP_035891509.1|ASTE	LOC6727976|XP_002103328.1|DSIM
OG0006524	LOC118505161|XP_035896450.1|ASTE	LOC6731245|XP_002078404.1|DSIM
OG0006525	LOC118504688|XP_035895395.1|ASTE	LOC27207925|XP_039153824.1|DSIM
OG0006526	LOC118502458|XP_035890581.1|ASTE	LOC6726948|XP_002102350.1|DSIM
OG0006527	LOC118508557|XP_035904344.1|ASTE	LOC6726947|XP_002102349.1|DSIM
OG0006528	LOC118504265|XP_035894387.1|ASTE	LOC6726946|XP_002102348.1|DSIM
OG0006529	LOC118504292|XP_035894481.1|ASTE	LOC6726944|XP_002102346.1|DSIM
OG0006530	LOC118502946|XP_035891589.1|ASTE	LOC6726941|XP_002102343.1|DSIM
OG0006531	LOC118502941|XP_035891585.1|ASTE	LOC6726937|XP_016033433.1|DSIM
OG0006532	LOC118502934|XP_035891576.1|ASTE	LOC6726931|XP_016033427.1|DSIM
OG0006533	LOC118502928|XP_035891559.1|ASTE	LOC6735624|XP_002082544.2|DSIM
OG0006534	LOC118507506|XP_035901936.1|ASTE	LOC6727971|XP_002103323.1|DSIM
OG0006535	LOC118502518|XP_035890671.1|ASTE	LOC6729331|XP_002104648.1|DSIM
OG0006536	LOC118502950|XP_035891595.1|ASTE	LOC6726898|XP_016033408.1|DSIM
OG0006537	LOC118507909|XP_035903094.1|ASTE	LOC6729783|XP_002105088.1|DSIM
OG0006538	LOC118505166|XP_035896459.1|ASTE	LOC6729845|XP_016036582.1|DSIM
OG0006539	LOC118505234|XP_035896660.1|ASTE	LOC6729928|XP_002105230.1|DSIM
OG0006540	LOC118506360|XP_035899267.1|ASTE	LOC6729017|XP_016035679.1|DSIM
OG0006541	LOC118507517|XP_035901970.1|ASTE	LOC6730024|XP_002105318.1|DSIM
OG0006542	LOC118507519|XP_035901972.1|ASTE	LOC6730025|XP_002105319.1|DSIM
OG0006543	LOC118502948|XP_035891592.1|ASTE	LOC6729803|XP_016036488.1|DSIM
OG0006544	LOC118507810|XP_035902767.1|ASTE	LOC6727247|XP_016033750.1|DSIM
OG0006545	LOC118507818|XP_035902789.1|ASTE	LOC6724788|XP_016037563.1|DSIM
OG0006546	LOC118507803|XP_035902754.1|ASTE	LOC6729189|XP_016035837.1|DSIM
OG0006547	LOC118503460|XP_035892636.1|ASTE	LOC6729438|XP_039151985.1|DSIM
OG0006548	LOC118507468|XP_035901861.1|ASTE	LOC27206639|XP_016034857.1|DSIM
OG0006549	LOC118505069|XP_035896245.1|ASTE	LOC6727826|XP_002103187.1|DSIM
OG0006550	LOC118505061|XP_035896230.1|ASTE	LOC6739793|XP_016037122.1|DSIM
OG0006551	LOC118507733|XP_035902586.1|ASTE	LOC6740204|XP_039152614.1|DSIM
OG0006552	LOC118507732|XP_035902583.1|ASTE	LOC6740210|XP_016022760.1|DSIM
OG0006553	LOC118512275|XP_035912357.1|ASTE	LOC6729828|XP_016036527.1|DSIM
OG0006554	LOC118511925|XP_035911471.1|ASTE	LOC6727208|XP_039150529.1|DSIM
OG0006555	LOC118511930|XP_035911504.1|ASTE	LOC6726649|XP_002102060.1|DSIM
OG0006556	LOC118514630|XP_035917524.1|ASTE	LOC6728184|XP_002103533.2|DSIM
OG0006557	LOC118511935|XP_035911515.1|ASTE	LOC6728523|XP_016035181.1|DSIM
OG0006558	LOC118511941|XP_035911534.1|ASTE	LOC6729209|XP_016035861.1|DSIM
OG0006559	LOC118511978|XP_035911610.1|ASTE	LOC27208075|XP_016035386.1|DSIM
OG0006560	LOC118507785|XP_035902713.1|ASTE	LOC6730104|XP_016036867.1|DSIM
OG0006561	LOC118507784|XP_035902712.1|ASTE	LOC6730105|XP_002105398.2|DSIM
OG0006562	LOC118502949|XP_035891594.1|ASTE	LOC6729833|XP_016036537.1|DSIM
OG0006563	LOC118503007|XP_035891710.1|ASTE	LOC6728373|XP_016034987.1|DSIM
OG0006564	LOC118503001|XP_035891704.1|ASTE	LOC6728375|XP_002103723.2|DSIM
OG0006565	LOC118502979|XP_035891651.1|ASTE	LOC6727808|XP_016034397.2|DSIM
OG0006566	LOC118504420|XP_035894747.1|ASTE	LOC6728072|XP_039151176.1|DSIM
OG0006567	LOC118507831|XP_035902830.1|ASTE	LOC6729223|XP_016035878.1|DSIM
OG0006568	LOC118507826|XP_035902816.1|ASTE	LOC6729222|XP_016035876.1|DSIM
OG0006569	LOC118507828|XP_035902818.1|ASTE	LOC6736930|XP_016030581.1|DSIM
OG0006570	LOC118504296|XP_035894485.1|ASTE	LOC6726782|XP_016033264.1|DSIM
OG0006571	LOC118503179|XP_035892047.1|ASTE	LOC6729125|XP_002104446.1|DSIM
OG0006572	LOC118506930|XP_035900630.1|ASTE	LOC6728611|XP_002103952.2|DSIM
OG0006573	LOC118517613|XP_035919802.1|ASTE	LOC6726973|XP_002102375.1|DSIM
OG0006574	LOC118502687|XP_035891093.1|ASTE	LOC27206685|XP_016035278.1|DSIM
OG0006575	LOC118504663|XP_035895339.1|ASTE	LOC6730051|XP_002105344.1|DSIM
OG0006576	LOC118505085|XP_035896269.1|ASTE	LOC6729482|XP_002104792.1|DSIM
OG0006577	LOC118505084|XP_035896268.1|ASTE	LOC27207948|XP_016035631.1|DSIM
OG0006578	LOC118505049|XP_035896216.1|ASTE	LOC6729481|XP_016036152.1|DSIM
OG0006579	LOC118505072|XP_035896249.1|ASTE	LOC27208794|XP_039146983.1|DSIM
OG0006580	LOC118504424|XP_035894754.1|ASTE	LOC27207073|XP_016034305.1|DSIM
OG0006581	LOC118505418|XP_035897066.1|ASTE	LOC6726778|XP_016033263.1|DSIM
OG0006582	LOC118505421|XP_035897069.1|ASTE	LOC6727658|XP_002103035.1|DSIM
OG0006583	LOC118503270|XP_035892229.1|ASTE	LOC6727715|XP_016034290.2|DSIM
OG0006584	LOC118504686|XP_035895393.1|ASTE	LOC6730865|XP_002078029.1|DSIM
OG0006585	LOC118502840|XP_035891415.1|ASTE	LOC6731445|XP_016024083.1|DSIM
OG0006586	LOC118507739|XP_035902605.1|ASTE	LOC6730151|XP_002105442.1|DSIM
OG0006587	LOC118507738|XP_035902602.1|ASTE	LOC6740637|XP_016036916.1|DSIM
OG0006588	LOC118507740|XP_035902606.1|ASTE	LOC6727774|XP_002103136.3|DSIM
OG0006589	LOC118507771|XP_035902685.1|ASTE	LOC6727016|XP_016033504.1|DSIM
OG0006590	LOC118507769|XP_035902680.1|ASTE	LOC6727011|XP_002102412.2|DSIM
OG0006591	LOC118512048|XP_035911775.1|ASTE	LOC6738956|XP_016032782.1|DSIM
OG0006592	LOC118512110|XP_035911977.1|ASTE	LOC6728697|XP_002104033.1|DSIM
OG0006593	LOC118512097|XP_035911956.1|ASTE	LOC6728698|XP_002104034.1|DSIM
OG0006594	LOC118512101|XP_035911966.1|ASTE	LOC6737441|XP_002084278.1|DSIM
OG0006595	LOC118511474|XP_035910494.1|ASTE	LOC6734705|XP_016027909.1|DSIM
OG0006596	LOC118511481|XP_035910511.1|ASTE	LOC6735201|XP_016028482.1|DSIM
OG0006597	LOC118511484|XP_035910527.1|ASTE	LOC6736503|XP_002083373.1|DSIM
OG0006598	LOC118511486|XP_035910531.1|ASTE	LOC6731762|XP_002078897.1|DSIM
OG0006599	LOC118511496|XP_035910548.1|ASTE	LOC6737609|XP_016031388.1|DSIM
OG0006600	LOC118512952|XP_035914063.1|ASTE	LOC6737153|XP_039148990.1|DSIM
OG0006601	LOC118510179|XP_035907593.1|ASTE	LOC6737778|XP_002084606.1|DSIM
OG0006602	LOC118510180|XP_035907594.1|ASTE	LOC6737777|XP_002084605.1|DSIM
OG0006603	LOC118510170|XP_035907578.1|ASTE	LOC6737776|XP_002084604.1|DSIM
OG0006604	LOC118510183|XP_035907598.1|ASTE	LOC6738235|XP_002085047.2|DSIM
OG0006605	LOC118510174|XP_035907587.1|ASTE	LOC6725250|XP_016038260.1|DSIM
OG0006606	LOC118510181|XP_035907595.1|ASTE	LOC6737030|XP_016030664.1|DSIM
OG0006607	LOC118510188|XP_035907602.1|ASTE	LOC6737578|XP_016031370.1|DSIM
OG0006608	LOC118510208|XP_035907638.1|ASTE	LOC6726794|XP_016033295.1|DSIM
OG0006609	LOC118513123|XP_035914424.1|ASTE	LOC6728940|XP_002104268.2|DSIM
OG0006610	LOC118513125|XP_035914425.1|ASTE	LOC27208652|XP_016032122.1|DSIM
OG0006611	LOC118513131|XP_035914443.1|ASTE	LOC6736427|XP_016029934.1|DSIM
OG0006612	LOC118513133|XP_035914452.1|ASTE	LOC6736428|XP_002083300.1|DSIM
OG0006613	LOC118513132|XP_035914447.1|ASTE	LOC6736429|XP_016029941.1|DSIM
OG0006614	LOC118513134|XP_035914453.1|ASTE	LOC6736430|XP_016029942.1|DSIM
OG0006615	LOC118514417|XP_035917193.1|ASTE	LOC6736435|XP_016029945.1|DSIM
OG0006616	LOC118514420|XP_035917202.1|ASTE	LOC6737349|XP_016031074.1|DSIM
OG0006617	LOC118514427|XP_035917222.1|ASTE	LOC6738490|XP_016032336.1|DSIM
OG0006618	LOC118509839|XP_035906924.1|ASTE	LOC27207929|XP_016031291.1|DSIM
OG0006619	LOC118509840|XP_035906925.1|ASTE	LOC6736463|XP_002083334.1|DSIM
OG0006620	LOC118511497|XP_035910549.1|ASTE	LOC27206261|XP_016030014.1|DSIM
OG0006621	LOC118511498|XP_035910550.1|ASTE	LOC6737105|XP_016030731.1|DSIM
OG0006622	LOC118512865|XP_035913842.1|ASTE	LOC6736254|XP_016029750.1|DSIM
OG0006623	LOC118508924|XP_035904700.1|ASTE	LOC6736247|XP_002083140.1|DSIM
OG0006624	LOC118510594|XP_035908489.1|ASTE	LOC6733252|XP_016026128.1|DSIM
OG0006625	LOC118510597|XP_035908496.1|ASTE	LOC6733253|XP_016026125.1|DSIM
OG0006626	LOC118510146|XP_035907530.1|ASTE	LOC6733170|XP_002080246.2|DSIM
OG0006627	LOC118510145|XP_035907526.1|ASTE	LOC27206876|XP_016026448.1|DSIM
OG0006628	LOC118512057|XP_035911801.1|ASTE	LOC27206988|XP_016026451.1|DSIM
OG0006629	LOC118509638|XP_035906438.1|ASTE	LOC6735472|XP_002082411.2|DSIM
OG0006630	LOC118512200|XP_035912198.1|ASTE	LOC6733994|XP_002081038.2|DSIM
OG0006631	LOC118512197|XP_035912193.1|ASTE	LOC6737190|XP_002084036.1|DSIM
OG0006632	LOC118512189|XP_035912173.1|ASTE	LOC6734187|XP_002081216.2|DSIM
OG0006633	LOC118512196|XP_035912191.1|ASTE	LOC6736375|XP_002083251.1|DSIM
OG0006634	LOC118512186|XP_035912170.1|ASTE	LOC27208192|XP_016022951.1|DSIM
OG0006635	LOC118512187|XP_035912171.1|ASTE	LOC6730601|XP_002077780.2|DSIM
OG0006636	LOC118512117|XP_035911986.1|ASTE	LOC6725980|XP_016039354.1|DSIM
OG0006638	LOC118512078|XP_035911910.1|ASTE	LOC6733696|XP_016026667.2|DSIM
OG0006639	LOC118512051|XP_035911787.1|ASTE	LOC6733693|XP_039147783.1|DSIM
OG0006640	LOC118512088|XP_035911944.1|ASTE	LOC6733462|XP_002080519.2|DSIM
OG0006641	LOC118512081|XP_035911930.1|ASTE	LOC6733795|XP_039148328.1|DSIM
OG0006642	LOC118512055|XP_035911799.1|ASTE	LOC6735786|XP_016029160.1|DSIM
OG0006643	LOC118512118|XP_035911987.1|ASTE	LOC6736004|XP_016029367.1|DSIM
OG0006644	LOC118504421|XP_035894750.1|ASTE	LOC6737643|XP_016031410.2|DSIM
OG0006645	LOC118513602|XP_035915532.1|ASTE	LOC6732827|XP_016025548.1|DSIM
OG0006646	LOC118513607|XP_035915541.1|ASTE	LOC6734061|XP_002081096.1|DSIM
OG0006647	LOC118508868|XP_035904549.1|ASTE	LOC6735179|XP_016028463.1|DSIM
OG0006648	LOC118512216|XP_035912224.1|ASTE	LOC6736419|XP_016029922.1|DSIM
OG0006649	LOC118508909|XP_035904663.1|ASTE	LOC6735243|XP_002082216.2|DSIM
OG0006650	LOC118514493|XP_035917309.1|ASTE	LOC6733267|XP_016026159.1|DSIM
OG0006651	LOC118509596|XP_035906271.1|ASTE	LOC6738938|XP_039149990.1|DSIM
OG0006652	LOC118509597|XP_035906280.1|ASTE	LOC6737606|XP_002084438.1|DSIM
OG0006653	LOC118513075|XP_035914318.1|ASTE	LOC6736500|XP_039149665.1|DSIM
OG0006654	LOC118513086|XP_035914348.1|ASTE	LOC6736228|XP_016029738.1|DSIM
OG0006655	LOC118509820|XP_035906874.1|ASTE	LOC6736594|XP_039149437.1|DSIM
OG0006656	LOC118509835|XP_035906919.1|ASTE	LOC6736801|XP_016030458.1|DSIM
OG0006657	LOC118509105|XP_035905165.1|ASTE	LOC6735430|XP_002082370.1|DSIM
OG0006658	LOC118513031|XP_035914201.1|ASTE	LOC6736712|XP_002083568.1|DSIM
OG0006659	LOC118513035|XP_035914205.1|ASTE	LOC6736709|XP_002083565.1|DSIM
OG0006660	LOC118514461|XP_035917271.1|ASTE	LOC6736974|XP_039149122.1|DSIM
OG0006661	LOC118513009|XP_035914172.1|ASTE	LOC6736993|XP_016030618.1|DSIM
OG0006662	LOC118504687|XP_035895394.1|ASTE	LOC6730538|XP_002077717.1|DSIM
OG0006663	LOC118510885|XP_035909158.1|ASTE	LOC6737040|XP_002083887.2|DSIM
OG0006664	LOC118511373|XP_035910260.1|ASTE	LOC6729104|XP_016035748.1|DSIM
OG0006665	LOC118511370|XP_035910257.1|ASTE	LOC6734422|XP_016029715.1|DSIM
OG0006666	LOC118512960|XP_035914079.1|ASTE	LOC6735419|XP_002082361.1|DSIM
OG0006667	LOC118512176|XP_035912155.1|ASTE	LOC6738912|XP_002085707.2|DSIM
OG0006668	LOC118512988|XP_035914136.1|ASTE	LOC6733472|XP_002080529.2|DSIM
OG0006669	LOC118512981|XP_035914127.1|ASTE	LOC6737085|XP_002083932.1|DSIM
OG0006670	LOC118512992|XP_035914141.1|ASTE	LOC6737089|XP_016030718.1|DSIM
OG0006671	LOC118512979|XP_035914117.1|ASTE	LOC6737090|XP_016030720.1|DSIM
OG0006672	LOC118512977|XP_035914103.1|ASTE	LOC6737301|XP_039150039.1|DSIM
OG0006673	LOC118513241|XP_035914690.1|ASTE	LOC6736853|XP_002083709.1|DSIM
OG0006674	LOC118516855|XP_035918609.1|ASTE, LOC118510503|XP_035908301.1|ASTE	LOC6736279|XP_002083163.1|DSIM
OG0006675	LOC118513239|XP_035914687.1|ASTE	LOC6736724|XP_002083580.1|DSIM
OG0006676	LOC118510492|XP_035908277.1|ASTE	LOC6736888|XP_016030535.1|DSIM
OG0006677	LOC118510486|XP_035908260.1|ASTE	LOC6737268|XP_016030974.1|DSIM
OG0006678	LOC118503767|XP_035893329.1|ASTE	LOC6738900|XP_016032722.1|DSIM
OG0006679	LOC118514266|XP_035916878.1|ASTE	LOC27208927|XP_016030097.1|DSIM
OG0006680	LOC118514462|XP_035917272.1|ASTE	LOC6730131|XP_002105422.1|DSIM
OG0006681	LOC118510570|XP_035908452.1|ASTE	LOC6737092|XP_016030723.1|DSIM
OG0006682	LOC118510539|XP_035908389.1|ASTE	LOC6739619|XP_016030572.1|DSIM
OG0006683	LOC118510541|XP_035908394.1|ASTE	LOC6739618|XP_016030573.1|DSIM
OG0006684	LOC118512027|XP_035911708.1|ASTE	LOC6737266|XP_016030973.1|DSIM
OG0006685	LOC118510138|XP_035907512.1|ASTE	LOC6733771|XP_002080815.2|DSIM
OG0006686	LOC118514490|XP_035917306.1|ASTE	LOC6737056|XP_039149959.1|DSIM
OG0006687	LOC118512203|XP_035912206.1|ASTE	LOC6726370|XP_002107329.1|DSIM
OG0006688	LOC118510519|XP_035908346.1|ASTE	LOC6736971|XP_016030609.1|DSIM
