Orthogroup	BTRY.longest_only	DSUB.longest_only
OG0007554	LOC120777938|XP_039965471.1|BTRY	LOC117894105|XP_034656872.1|DSUB
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC117892433|XP_034654562.1|DSUB
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC117890104|XP_034650661.1|DSUB
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC117890103|XP_034650658.1|DSUB
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC117891162|XP_034652368.1|DSUB
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC117900644|XP_034666966.1|DSUB
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC117894080|XP_034656833.1|DSUB
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC117895722|XP_034659470.1|DSUB
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC117893419|XP_034655923.1|DSUB
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC117892900|XP_034655091.1|DSUB
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC117893372|XP_034655856.1|DSUB
OG0007565	LOC120780139|XP_039968361.1|BTRY	LOC117899195|XP_034664952.1|DSUB
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC117891049|XP_034652113.1|DSUB
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC117896292|XP_034660401.1|DSUB
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC117891002|XP_034652050.1|DSUB
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC117890314|XP_034650992.1|DSUB
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC117891000|XP_034652045.1|DSUB
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC117891247|XP_034652484.1|DSUB
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC117900105|XP_034666219.1|DSUB
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC117890195|XP_034650791.1|DSUB
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC117892048|XP_034653864.1|DSUB
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC117890456|XP_034651190.1|DSUB
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC117891633|XP_034653071.1|DSUB
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC117903505|XP_034671476.1|DSUB
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC117900557|XP_034666852.1|DSUB
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC117890478|XP_034651235.1|DSUB
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC117893179|XP_034655562.1|DSUB
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC117900414|XP_034666663.1|DSUB
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC117896010|XP_034659898.1|DSUB
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC117892014|XP_034653797.1|DSUB
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC117902579|XP_034669968.1|DSUB
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC117894781|XP_034657897.1|DSUB
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC117902103|XP_034669098.1|DSUB
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC117891768|XP_034653305.1|DSUB
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC117900075|XP_034666170.1|DSUB
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC117895081|XP_034658367.1|DSUB
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC117891388|XP_034652720.1|DSUB
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC117891827|XP_034653459.1|DSUB
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC117903542|XP_034671621.1|DSUB
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC117891391|XP_034652725.1|DSUB
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC117891305|XP_034652604.1|DSUB
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC117895809|XP_034659626.1|DSUB
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC117895100|XP_034658388.1|DSUB
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC117890464|XP_034651210.1|DSUB
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC117894412|XP_034657313.1|DSUB
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC117895757|XP_034659521.1|DSUB
OG0007601	LOC120779046|XP_039967117.1|BTRY	LOC117895556|XP_034659154.1|DSUB
OG0007602	LOC120778060|XP_039965675.1|BTRY	LOC117894557|XP_034657572.1|DSUB
OG0007603	LOC120777221|XP_039964334.1|BTRY	LOC117894079|XP_034656832.1|DSUB
OG0007604	LOC120779079|XP_039967160.1|BTRY	LOC117892910|XP_034655112.1|DSUB
OG0007605	LOC120777892|XP_039965393.1|BTRY	LOC117895423|XP_034658954.1|DSUB
OG0007606	LOC120776406|XP_039962962.1|BTRY	LOC117895033|XP_034658295.1|DSUB
OG0007607	LOC120775743|XP_039962005.1|BTRY	LOC117896955|XP_034661389.1|DSUB
OG0007608	LOC120777627|XP_039965015.1|BTRY	LOC117894651|XP_034657715.1|DSUB
OG0007609	LOC120774759|XP_039960453.1|BTRY	LOC117891377|XP_034652709.1|DSUB
OG0007610	LOC120772273|XP_039956711.1|BTRY	LOC117890161|XP_034650746.1|DSUB
OG0007611	LOC120779425|XP_039967560.1|BTRY	LOC117902983|XP_034670561.1|DSUB
OG0007612	LOC120770591|XP_039954116.1|BTRY	LOC117891018|XP_034652068.1|DSUB
OG0007613	LOC120770380|XP_039953734.1|BTRY	LOC117891700|XP_034653183.1|DSUB
OG0007614	LOC120776925|XP_039963930.1|BTRY	LOC117894882|XP_034658049.1|DSUB
OG0007615	LOC120782869|XP_039971346.1|BTRY	LOC117894485|XP_034657483.1|DSUB
OG0007616	LOC120782837|XP_039971296.1|BTRY	LOC117896291|XP_034660400.1|DSUB
OG0007617	LOC120779179|XP_039967356.1|BTRY	LOC117895652|XP_034659350.1|DSUB
OG0007618	LOC120778968|XP_039966978.1|BTRY	LOC117893628|XP_034656201.1|DSUB
OG0007619	LOC120777452|XP_039964705.1|BTRY	LOC117894324|XP_034657196.1|DSUB
OG0007620	LOC120777255|XP_039964385.1|BTRY	LOC117895483|XP_034659057.1|DSUB
OG0007621	LOC120771910|XP_039956130.1|BTRY	LOC117891978|XP_034653744.1|DSUB
OG0007622	LOC120778193|XP_039965865.1|BTRY	LOC117893157|XP_034655510.1|DSUB
OG0007623	LOC120776610|XP_039963332.1|BTRY	LOC117894745|XP_034657838.1|DSUB
OG0007624	LOC120779100|XP_039967200.1|BTRY	LOC117894672|XP_034657741.1|DSUB
OG0007625	LOC120776665|XP_039963469.1|BTRY	LOC117895412|XP_034658935.1|DSUB
OG0007626	LOC120777266|XP_039964403.1|BTRY	LOC117895142|XP_034658459.1|DSUB
OG0007627	LOC120776805|XP_039963734.1|BTRY	LOC117895140|XP_034658455.1|DSUB
OG0007628	LOC120781998|XP_039970097.1|BTRY	LOC117902910|XP_034670361.1|DSUB
OG0007629	LOC120778439|XP_039966159.1|BTRY	LOC117895330|XP_034658793.1|DSUB
OG0007630	LOC120766453|XP_039947908.1|BTRY	LOC117896911|XP_034661338.1|DSUB
OG0007631	LOC120766840|XP_039948488.1|BTRY	LOC117898736|XP_034664247.1|DSUB
OG0007632	LOC120776951|XP_039963972.1|BTRY	LOC117892917|XP_034655123.1|DSUB
OG0007633	LOC120768645|XP_039951348.1|BTRY	LOC117902231|XP_034669356.1|DSUB
OG0007634	LOC120777541|XP_039964866.1|BTRY	LOC117898616|XP_034664059.1|DSUB
OG0007635	LOC120777525|XP_039964840.1|BTRY	LOC117902437|XP_034669711.1|DSUB
OG0007636	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY	LOC117894059|XP_034656803.1|DSUB
OG0007637	LOC120767887|XP_039950145.1|BTRY	LOC117900527|XP_034666817.1|DSUB
OG0007638	LOC120781284|XP_039969414.1|BTRY	LOC117901930|XP_034668793.1|DSUB
OG0007639	LOC120766745|XP_039948349.1|BTRY	LOC117898586|XP_034664025.1|DSUB
OG0007640	LOC120772131|XP_039956481.1|BTRY	LOC117890483|XP_034651246.1|DSUB
OG0007642	LOC120771204|XP_039955040.1|BTRY	LOC117890697|XP_034651596.1|DSUB
OG0007643	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY	LOC117897743|XP_034662674.1|DSUB
OG0007644	LOC120774930|XP_039960744.1|BTRY	LOC117899649|XP_034665719.1|DSUB
OG0007645	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY	LOC117896374|XP_034660541.1|DSUB
OG0007646	LOC120768602|XP_039951298.1|BTRY	LOC117903692|XP_034671921.1|DSUB, LOC117900553|XP_034666848.1|DSUB, LOC117903226|XP_034671016.1|DSUB, LOC117903222|XP_034671013.1|DSUB, LOC117903224|XP_034671015.1|DSUB, LOC117891418|XP_034652779.1|DSUB, LOC117903223|XP_034671014.1|DSUB
OG0007647	LOC120767197|XP_039948932.1|BTRY	LOC117902154|XP_034669182.1|DSUB
OG0007648	LOC120772399|XP_039956923.1|BTRY	LOC117891174|XP_034652389.1|DSUB
OG0007649	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY	LOC117894491|XP_034657489.1|DSUB
OG0007650	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY	LOC117892598|XP_034654828.1|DSUB
OG0007651	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY	LOC117903588|XP_034671699.1|DSUB
OG0007652	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY	LOC117890254|XP_034650894.1|DSUB
OG0007653	LOC120780268|XP_039968466.1|BTRY	LOC117894336|XP_034657212.1|DSUB
OG0007664	LOC120766458|XP_039947916.1|BTRY	LOC117896209|XP_034660229.1|DSUB
OG0007665	LOC120776071|XP_039962474.1|BTRY	LOC117901983|XP_034668925.1|DSUB
OG0007666	LOC120775705|XP_039961950.1|BTRY	LOC117903833|XP_034672175.1|DSUB
OG0007667	LOC120775356|XP_039961448.1|BTRY	LOC117900961|XP_034667432.1|DSUB
OG0007668	LOC120770907|XP_039954519.1|BTRY	LOC117902297|XP_034669468.1|DSUB
OG0007669	LOC120774854|XP_039960609.1|BTRY	LOC117890515|XP_034651314.1|DSUB
OG0007670	LOC120774853|XP_039960607.1|BTRY	LOC117890433|XP_034651156.1|DSUB
OG0007671	LOC120774818|XP_039960556.1|BTRY	LOC117903314|XP_034671141.1|DSUB
OG0007672	LOC120775524|XP_039961678.1|BTRY	LOC117903781|XP_034672097.1|DSUB
OG0007673	LOC120768064|XP_039950523.1|BTRY	LOC117896486|XP_034660717.1|DSUB
OG0007674	LOC120776160|XP_039962689.1|BTRY	LOC117903658|XP_034671866.1|DSUB
OG0007675	LOC120773978|XP_039959162.1|BTRY	LOC117903758|XP_034672059.1|DSUB
OG0007676	LOC120774102|XP_039959390.1|BTRY	LOC117901507|XP_034668172.1|DSUB
OG0007677	LOC120775412|XP_039961514.1|BTRY	LOC117903173|XP_034670909.1|DSUB
OG0007678	LOC120774875|XP_039960662.1|BTRY	LOC117895828|XP_034659660.1|DSUB
OG0007679	LOC120774126|XP_039959431.1|BTRY	LOC117903690|XP_034671919.1|DSUB
OG0007680	LOC120767225|XP_039948985.1|BTRY	LOC117900672|XP_034667008.1|DSUB
OG0007681	LOC120771847|XP_039956024.1|BTRY	LOC117899565|XP_034665562.1|DSUB
OG0007682	LOC120774277|XP_039959701.1|BTRY	LOC117890094|XP_034650653.1|DSUB
OG0007683	LOC120775091|XP_039961025.1|BTRY	LOC117898557|XP_034663937.1|DSUB
OG0007684	LOC120775907|XP_039962232.1|BTRY	LOC117903219|XP_034671010.1|DSUB
OG0007685	LOC120775003|XP_039960863.1|BTRY	LOC117903912|XP_034672307.1|DSUB
OG0007686	LOC120775148|XP_039961113.1|BTRY	LOC117892813|XP_034655084.1|DSUB
OG0007687	LOC120774142|XP_039959470.1|BTRY	LOC117898357|XP_034663584.1|DSUB
OG0007688	LOC120771545|XP_039955538.1|BTRY	LOC117897040|XP_034661513.1|DSUB
OG0007689	LOC120775640|XP_039961829.1|BTRY	LOC117898914|XP_034664505.1|DSUB
OG0007690	LOC120775837|XP_039962140.1|BTRY	LOC117889975|XP_034650439.1|DSUB
OG0007691	LOC120778891|XP_039966877.1|BTRY	LOC117898662|XP_034664129.1|DSUB
OG0007692	LOC120773834|XP_039958890.1|BTRY	LOC117903660|XP_034671872.1|DSUB
OG0007693	LOC120774218|XP_039959608.1|BTRY	LOC117898717|XP_034664229.1|DSUB
OG0007694	LOC120775692|XP_039961936.1|BTRY	LOC117895548|XP_034659142.1|DSUB
OG0007695	LOC120775330|XP_039961406.1|BTRY	LOC117903718|XP_034671958.1|DSUB
OG0007696	LOC120775455|XP_039961575.1|BTRY	LOC117894065|XP_034656808.1|DSUB
OG0007697	LOC120768304|XP_039950875.1|BTRY	LOC117894958|XP_034658179.1|DSUB
OG0007698	LOC120775716|XP_039961962.1|BTRY	LOC117895990|XP_034659870.1|DSUB
OG0007699	LOC120775601|XP_039961774.1|BTRY	LOC117890115|XP_034650681.1|DSUB
OG0007700	LOC120775094|XP_039961029.1|BTRY	LOC117894323|XP_034657198.1|DSUB
OG0007701	LOC120775080|XP_039961008.1|BTRY	LOC117894830|XP_034657972.1|DSUB
OG0007702	LOC120775519|XP_039961666.1|BTRY	LOC117899012|XP_034664664.1|DSUB
OG0007703	LOC120773895|XP_039959005.1|BTRY	LOC117903122|XP_034670839.1|DSUB
OG0007704	LOC120766640|XP_039948193.1|BTRY	LOC117897904|XP_034662874.1|DSUB
OG0007705	LOC120773691|XP_039958658.1|BTRY	LOC117897895|XP_034662866.1|DSUB
OG0007706	LOC120776175|XP_039962722.1|BTRY	LOC117903828|XP_034672171.1|DSUB
OG0007707	LOC120774041|XP_039959275.1|BTRY	LOC117903881|XP_034672261.1|DSUB
OG0007708	LOC120775466|XP_039961590.1|BTRY	LOC117894527|XP_034657536.1|DSUB
OG0007709	LOC120775460|XP_039961578.1|BTRY	LOC117903611|XP_034671760.1|DSUB
OG0007710	LOC120775140|XP_039961104.1|BTRY	LOC117903886|XP_034649855.1|DSUB
OG0007711	LOC120774432|XP_039960004.1|BTRY	LOC117896013|XP_034659914.1|DSUB
OG0007712	LOC120775642|XP_039961831.1|BTRY	LOC117903807|XP_034672132.1|DSUB
OG0007713	LOC120774162|XP_039959513.1|BTRY	LOC117900589|XP_034666893.1|DSUB
OG0007714	LOC120775233|XP_039961248.1|BTRY	LOC117903477|XP_034671423.1|DSUB
OG0007716	LOC120774537|XP_039960195.1|BTRY	LOC117903294|XP_034671118.1|DSUB
OG0007717	LOC120767073|XP_039948869.1|BTRY	LOC117899618|XP_034665657.1|DSUB
OG0007718	LOC120776014|XP_039962393.1|BTRY	LOC117898897|XP_034664515.1|DSUB
OG0007719	LOC120776161|XP_039962691.1|BTRY	LOC117890452|XP_034651189.1|DSUB
OG0007720	LOC120773466|XP_039958304.1|BTRY	LOC117890427|XP_034651143.1|DSUB
OG0007721	LOC120774806|XP_039960536.1|BTRY	LOC117895138|XP_034658457.1|DSUB
OG0007722	LOC120775774|XP_039962040.1|BTRY	LOC117895796|XP_034659608.1|DSUB
OG0007723	LOC120774233|XP_039959627.1|BTRY	LOC117897232|XP_034661843.1|DSUB
OG0007724	LOC120775031|XP_039960921.1|BTRY	LOC117901952|XP_034668817.1|DSUB
OG0007725	LOC120773752|XP_039958752.1|BTRY	LOC117903061|XP_034670702.1|DSUB
OG0007726	LOC120776001|XP_039962367.1|BTRY	LOC117903759|XP_034672063.1|DSUB
OG0007727	LOC120774274|XP_039959696.1|BTRY	LOC117903738|XP_034671991.1|DSUB
OG0007728	LOC120775706|XP_039961951.1|BTRY	LOC117903785|XP_034672106.1|DSUB
OG0007730	LOC120774654|XP_039960313.1|BTRY	LOC117900364|XP_034666608.1|DSUB
OG0007731	LOC120774240|XP_039959634.1|BTRY	LOC117894295|XP_034657147.1|DSUB
OG0007732	LOC120773956|XP_039959118.1|BTRY	LOC117903225|XP_034671019.1|DSUB
OG0007733	LOC120775447|XP_039961566.1|BTRY	LOC117903141|XP_034670870.1|DSUB
OG0007734	LOC120776149|XP_039962624.1|BTRY	LOC117903306|XP_034671129.1|DSUB
OG0007735	LOC120773412|XP_039958215.1|BTRY	LOC117894407|XP_034657312.1|DSUB
OG0007736	LOC120773439|XP_039958255.1|BTRY	LOC117894443|XP_034657420.1|DSUB
OG0007737	LOC120781863|XP_039970027.1|BTRY	LOC117899751|XP_034665890.1|DSUB
OG0007738	LOC120766961|XP_039948688.1|BTRY	LOC117899711|XP_034665816.1|DSUB
OG0007739	LOC120775086|XP_039961017.1|BTRY	LOC117897923|XP_034662901.1|DSUB
OG0007740	LOC120775216|XP_039961218.1|BTRY	LOC117896776|XP_034661147.1|DSUB
OG0007741	LOC120775993|XP_039962358.1|BTRY	LOC117896121|XP_034660070.1|DSUB
OG0007742	LOC120773366|XP_039958125.1|BTRY	LOC117894034|XP_034656772.1|DSUB
OG0007744	LOC120774483|XP_039960079.1|BTRY	LOC117893452|XP_034655966.1|DSUB
OG0007745	LOC120766964|XP_039948687.1|BTRY	LOC117896267|XP_034660349.1|DSUB
OG0007746	LOC120773578|XP_039958499.1|BTRY	LOC117898947|XP_034664561.1|DSUB
OG0007747	LOC120775616|XP_039961796.1|BTRY, LOC120774485|XP_039960083.1|BTRY	LOC117899471|XP_034665390.1|DSUB
OG0007748	LOC120775754|XP_039962016.1|BTRY	LOC117903057|XP_034670692.1|DSUB
OG0007749	LOC120773502|XP_039958387.1|BTRY	LOC117893560|XP_034656117.1|DSUB
OG0007750	LOC120782855|XP_039971320.1|BTRY	LOC117899729|XP_034665864.1|DSUB
OG0007751	LOC120775833|XP_039962132.1|BTRY	LOC117900698|XP_034667042.1|DSUB
OG0007752	LOC120775054|XP_039960968.1|BTRY	LOC117900974|XP_034667454.1|DSUB
OG0007753	LOC120773395|XP_039958179.1|BTRY	LOC117893872|XP_034656538.1|DSUB
OG0007754	LOC120775093|XP_039961028.1|BTRY	LOC117903359|XP_034671205.1|DSUB
OG0007755	LOC120775932|XP_039962273.1|BTRY	LOC117892343|XP_034654461.1|DSUB
OG0007756	LOC120775547|XP_039961706.1|BTRY	LOC117892651|XP_034654903.1|DSUB
OG0007757	LOC120774710|XP_039960382.1|BTRY	LOC117903044|XP_034670676.1|DSUB
OG0007758	LOC120768277|XP_039950810.1|BTRY	LOC117902334|XP_034669520.1|DSUB
OG0007759	LOC120779257|XP_039967434.1|BTRY	LOC117897447|XP_034662182.1|DSUB
OG0007760	LOC120776189|XP_039962748.1|BTRY	LOC117897829|XP_034662786.1|DSUB
OG0007761	LOC120774171|XP_039959526.1|BTRY	LOC117893603|XP_034656209.1|DSUB
OG0007762	LOC120775699|XP_039961944.1|BTRY	LOC117893272|XP_034655769.1|DSUB
OG0007763	LOC120774915|XP_039960725.1|BTRY	LOC117901438|XP_034668073.1|DSUB
OG0007764	LOC120773795|XP_039958831.1|BTRY	LOC117903412|XP_034671317.1|DSUB
OG0007765	LOC120774529|XP_039960172.1|BTRY	LOC117895877|XP_034659770.1|DSUB
OG0007766	LOC120769269|XP_039952115.1|BTRY	LOC117899115|XP_034664794.1|DSUB
OG0007767	LOC120779536|XP_039967817.1|BTRY	LOC117902950|XP_034670463.1|DSUB
OG0007768	LOC120774404|XP_039959960.1|BTRY	LOC117903714|XP_034671952.1|DSUB
OG0007769	LOC120774294|XP_039959750.1|BTRY	LOC117893395|XP_034655888.1|DSUB
OG0007770	LOC120774295|XP_039959751.1|BTRY	LOC117893435|XP_034655947.1|DSUB
OG0007771	LOC120775566|XP_039961728.1|BTRY	LOC117900803|XP_034667179.1|DSUB
OG0007772	LOC120773343|XP_039958092.1|BTRY	LOC117903052|XP_034670682.1|DSUB
OG0007773	LOC120768312|XP_039950885.1|BTRY	LOC117902115|XP_034669121.1|DSUB
OG0007774	LOC120776042|XP_039962421.1|BTRY	LOC117895710|XP_034659452.1|DSUB
OG0007775	LOC120774718|XP_039960403.1|BTRY	LOC117890653|XP_034651552.1|DSUB
OG0007776	LOC120773402|XP_039958194.1|BTRY	LOC117901321|XP_034667923.1|DSUB
OG0007777	LOC120771251|XP_039955100.1|BTRY	LOC117903761|XP_034672061.1|DSUB
OG0007778	LOC120775869|XP_039962173.1|BTRY	LOC117902623|XP_034670035.1|DSUB
OG0007779	LOC120777211|XP_039964320.1|BTRY	LOC117894501|XP_034657502.1|DSUB
OG0007780	LOC120776069|XP_039962473.1|BTRY	LOC117898339|XP_034663561.1|DSUB
OG0007781	LOC120773767|XP_039958778.1|BTRY	LOC117898219|XP_034663384.1|DSUB
OG0007782	LOC120774543|XP_039960206.1|BTRY	LOC117898299|XP_034663465.1|DSUB
OG0007783	LOC120773613|XP_039958547.1|BTRY	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB
OG0007784	LOC120767016|XP_039948781.1|BTRY	LOC117896465|XP_034660688.1|DSUB
OG0007785	LOC120773821|XP_039958863.1|BTRY	LOC117903626|XP_034671784.1|DSUB
OG0007786	LOC120768485|XP_039951134.1|BTRY	LOC117900624|XP_034666944.1|DSUB
OG0007787	LOC120782196|XP_039970274.1|BTRY	LOC117898611|XP_034664055.1|DSUB
OG0007788	LOC120772242|XP_039956675.1|BTRY	LOC117896305|XP_034660418.1|DSUB
OG0007789	LOC120782648|XP_039970955.1|BTRY	LOC117899024|XP_034664674.1|DSUB
OG0007790	LOC120767000|XP_039948744.1|BTRY	LOC117898180|XP_034663279.1|DSUB
OG0007791	LOC120776835|XP_039963794.1|BTRY	LOC117898182|XP_034663289.1|DSUB
OG0007792	LOC120775626|XP_039961814.1|BTRY	LOC117903196|XP_034670972.1|DSUB
OG0007793	LOC120766791|XP_039948425.1|BTRY	LOC117899289|XP_034665092.1|DSUB
OG0007794	LOC120774170|XP_039959525.1|BTRY	LOC117889583|XP_034649880.1|DSUB
OG0007795	LOC120775784|XP_039962054.1|BTRY	LOC117903796|XP_034672115.1|DSUB
OG0007796	LOC120768142|XP_039950633.1|BTRY	LOC117899198|XP_034664961.1|DSUB
OG0007797	LOC120780830|XP_039969009.1|BTRY	LOC117896139|XP_034660100.1|DSUB
OG0007798	LOC120776697|XP_039963519.1|BTRY	LOC117896140|XP_034660103.1|DSUB
OG0007799	LOC120776627|XP_039963371.1|BTRY	LOC117897933|XP_034662914.1|DSUB
OG0007800	LOC120766623|XP_039948168.1|BTRY	LOC117898097|XP_034663168.1|DSUB
OG0007801	LOC120780353|XP_039968580.1|BTRY	LOC117898620|XP_034664066.1|DSUB
OG0007802	LOC120780492|XP_039968703.1|BTRY	LOC117897640|XP_034662507.1|DSUB
OG0007803	LOC120766553|XP_039948071.1|BTRY	LOC117899169|XP_034664919.1|DSUB
OG0007804	LOC120773853|XP_039958925.1|BTRY	LOC117903303|XP_034671130.1|DSUB
OG0007805	LOC120773702|XP_039958670.1|BTRY	LOC117895769|XP_034659539.1|DSUB
OG0007806	LOC120773699|XP_039958665.1|BTRY	LOC117895759|XP_034659526.1|DSUB
OG0007809	LOC120775428|XP_039961546.1|BTRY	LOC117903199|XP_034670975.1|DSUB
OG0007810	LOC120775780|XP_039962051.1|BTRY	LOC117900236|XP_034666416.1|DSUB
OG0007811	LOC120777755|XP_039965191.1|BTRY	LOC117898316|XP_034663491.1|DSUB
OG0007812	LOC120774436|XP_039960010.1|BTRY	LOC117889631|XP_034649979.1|DSUB
OG0007813	LOC120766635|XP_039948187.1|BTRY	LOC117897377|XP_034662070.1|DSUB
OG0007814	LOC120775022|XP_039960910.1|BTRY	LOC117903869|XP_034672250.1|DSUB
OG0007815	LOC120775452|XP_039961572.1|BTRY	LOC117897061|XP_034661552.1|DSUB
OG0007816	LOC120766295|XP_039947632.1|BTRY	LOC117895775|XP_034659562.1|DSUB
OG0007818	LOC120775483|XP_039961620.1|BTRY	LOC117897029|XP_034661499.1|DSUB
OG0007819	LOC120775481|XP_039961615.1|BTRY	LOC117903521|XP_034671526.1|DSUB
OG0007820	LOC120780204|XP_039968401.1|BTRY	LOC117898387|XP_034663633.1|DSUB
OG0007821	LOC120782658|XP_039970967.1|BTRY	LOC117897573|XP_034662413.1|DSUB
OG0007822	LOC120766311|XP_039947663.1|BTRY	LOC117897572|XP_034662409.1|DSUB
OG0007823	LOC120778198|XP_039965879.1|BTRY	LOC117899105|XP_034664777.1|DSUB
OG0007824	LOC120782183|XP_039970259.1|BTRY	LOC117898157|XP_034663253.1|DSUB
OG0007825	LOC120773123|XP_039958056.1|BTRY	LOC117897661|XP_034662539.1|DSUB
OG0007826	LOC120766651|XP_039948215.1|BTRY	LOC117899635|XP_034665685.1|DSUB
OG0007827	LOC120773357|XP_039958115.1|BTRY	LOC117903410|XP_034671305.1|DSUB
OG0007828	LOC120777494|XP_039964772.1|BTRY	LOC117894572|XP_034657602.1|DSUB
OG0007829	LOC120771016|XP_039954729.1|BTRY	LOC117896907|XP_034661334.1|DSUB
OG0007830	LOC120782377|XP_039970552.1|BTRY	LOC117897048|XP_034661523.1|DSUB
OG0007831	LOC120774785|XP_039960497.1|BTRY	LOC117897994|XP_034663015.1|DSUB
OG0007832	LOC120773543|XP_039958434.1|BTRY	LOC117903485|XP_034671443.1|DSUB
OG0007833	LOC120775511|XP_039961654.1|BTRY	LOC117903376|XP_034671236.1|DSUB
OG0007835	LOC120780260|XP_039968451.1|BTRY	LOC117896915|XP_034661345.1|DSUB
OG0007836	LOC120769765|XP_039952874.1|BTRY	LOC117898805|XP_034664341.1|DSUB
OG0007837	LOC120766633|XP_039948185.1|BTRY	LOC117897183|XP_034661773.1|DSUB
OG0007838	LOC120766567|XP_039948092.1|BTRY	LOC117896569|XP_034660861.1|DSUB
OG0007839	LOC120775958|XP_039962304.1|BTRY	LOC117897084|XP_034661617.1|DSUB
OG0007840	LOC120777512|XP_039964816.1|BTRY	LOC117898612|XP_034664056.1|DSUB
OG0007841	LOC120767922|XP_039950219.1|BTRY	LOC117896988|XP_034661435.1|DSUB
OG0007842	LOC120767090|XP_039948907.1|BTRY	LOC117897788|XP_034662728.1|DSUB
OG0007843	LOC120767207|XP_039948953.1|BTRY	LOC117897182|XP_034661772.1|DSUB
OG0007844	LOC120771638|XP_039955672.1|BTRY	LOC117892522|XP_034654702.1|DSUB
OG0007845	LOC120782692|XP_039971021.1|BTRY	LOC117899119|XP_034664799.1|DSUB
OG0007846	LOC120774792|XP_039960511.1|BTRY	LOC117902780|XP_034670315.1|DSUB
OG0007847	LOC120782514|XP_039970756.1|BTRY	LOC117897045|XP_034661519.1|DSUB
OG0007848	LOC120768265|XP_039950799.1|BTRY	LOC117897023|XP_034661491.1|DSUB
OG0007849	LOC120782206|XP_039970292.1|BTRY	LOC117896142|XP_034660105.1|DSUB
OG0007850	LOC120782110|XP_039970192.1|BTRY	LOC117896141|XP_034660104.1|DSUB
OG0007851	LOC120766233|XP_039947545.1|BTRY	LOC117898131|XP_034663216.1|DSUB
OG0007852	LOC120782284|XP_039970421.1|BTRY	LOC117898592|XP_034664029.1|DSUB
OG0007853	LOC120771063|XP_039954847.1|BTRY	LOC117898965|XP_034664597.1|DSUB
