Orthogroup	BTRY.longest_only	DMIR.longest_only
OG0009684	LOC120771463|XP_039955408.1|BTRY	LOC108158290|XP_017146015.1|DMIR
OG0009685	LOC120771296|XP_039955165.1|BTRY	LOC108160927|XP_017150702.1|DMIR
OG0009686	LOC120772563|XP_039957184.1|BTRY	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR
OG0009687	LOC120772916|XP_039957750.1|BTRY	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR
OG0009688	LOC120771237|XP_039955085.1|BTRY	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR
OG0009689	LOC120772961|XP_039957799.1|BTRY	LOC108159211|XP_017147778.1|DMIR
OG0009690	LOC120772262|XP_039956698.1|BTRY	LOC108160315|XP_017149727.1|DMIR
OG0009691	LOC120772223|XP_039956641.1|BTRY	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR
OG0009692	LOC120771759|XP_039955875.1|BTRY	LOC117189473|XP_033250497.1|DMIR
OG0009693	LOC120771875|XP_039956062.1|BTRY	LOC108159235|XP_017147831.1|DMIR
OG0009694	LOC120771604|XP_039955617.1|BTRY	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR
OG0009695	LOC120772703|XP_039957382.1|BTRY	LOC108158879|XP_017147121.1|DMIR
OG0009697	LOC120773075|XP_039957954.1|BTRY	LOC108161688|XP_017151490.1|DMIR
OG0009698	LOC120772721|XP_039957413.1|BTRY	LOC108159993|XP_017149198.2|DMIR
OG0009699	LOC120770237|XP_039953462.1|BTRY	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR
OG0009700	LOC120771200|XP_039955034.1|BTRY	LOC117192605|XP_033253212.1|DMIR, LOC108159106|XP_017147568.1|DMIR
OG0009701	LOC120772306|XP_039956753.1|BTRY	LOC108155307|XP_017141513.1|DMIR
OG0009702	LOC120770350|XP_039953687.1|BTRY	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR
OG0009703	LOC120772597|XP_039957244.1|BTRY	LOC108162280|XP_017152428.1|DMIR
OG0009704	LOC120772345|XP_039956842.1|BTRY	LOC108158226|XP_017145945.1|DMIR
OG0009705	LOC120771846|XP_039956023.1|BTRY	LOC108158154|XP_017145865.1|DMIR
OG0009706	LOC120770602|XP_039954140.1|BTRY	LOC108161016|XP_017150817.1|DMIR
OG0009707	LOC120772792|XP_039957509.1|BTRY	LOC108156552|XP_017143560.1|DMIR
OG0009708	LOC120771653|XP_039955702.1|BTRY	LOC108160848|XP_017150593.1|DMIR
OG0009709	LOC120772641|XP_039957299.1|BTRY	LOC108160322|XP_017149737.1|DMIR
OG0009710	LOC120771407|XP_039955315.1|BTRY	LOC108160321|XP_017149736.1|DMIR
OG0009711	LOC120770620|XP_039954155.1|BTRY	LOC108159891|XP_017148998.1|DMIR
OG0009712	LOC120770487|XP_039953935.1|BTRY	LOC108151304|XP_017135329.1|DMIR
OG0009713	LOC120771099|XP_039954867.1|BTRY	LOC108160131|XP_017149415.1|DMIR
OG0009714	LOC120772125|XP_039956473.1|BTRY	LOC108158525|XP_017146395.1|DMIR
OG0009715	LOC120770726|XP_039954239.1|BTRY	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR
OG0009716	LOC120771645|XP_039955690.1|BTRY	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR
OG0009717	LOC120771502|XP_039955489.1|BTRY	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR
OG0009718	LOC120771996|XP_039956287.1|BTRY	LOC108158340|XP_017146067.1|DMIR
OG0009719	LOC120772297|XP_039956739.1|BTRY	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR
OG0009720	LOC120770543|XP_039954035.1|BTRY	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR
OG0009721	LOC120770224|XP_039953438.1|BTRY	LOC108159312|XP_017147975.1|DMIR
OG0009722	LOC120772456|XP_039957014.1|BTRY	LOC108159099|XP_017147559.1|DMIR
OG0009723	LOC120770780|XP_039954293.1|BTRY	LOC108150860|XP_017134652.1|DMIR
OG0009724	LOC120770929|XP_039954568.1|BTRY	LOC108159594|XP_017148536.1|DMIR
OG0009725	LOC120773013|XP_039957869.1|BTRY	LOC108159857|XP_017148945.1|DMIR
OG0009726	LOC120771784|XP_039955912.1|BTRY	LOC108156580|XP_033245047.1|DMIR
OG0009727	LOC120771565|XP_039955563.1|BTRY	LOC108159254|XP_017147873.1|DMIR
OG0009728	LOC120772880|XP_039957660.1|BTRY	LOC108158372|XP_017146116.1|DMIR
OG0009729	LOC120772451|XP_039957008.1|BTRY	LOC108160983|XP_017150775.1|DMIR
OG0009730	LOC120770203|XP_039953384.1|BTRY	LOC108153349|XP_017138805.2|DMIR
OG0009731	LOC120770799|XP_039954312.1|BTRY	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR
OG0009732	LOC120771117|XP_039954901.1|BTRY	LOC108160346|XP_017149780.1|DMIR
OG0009733	LOC120770815|XP_039954327.1|BTRY	LOC108164725|XP_017156103.1|DMIR
OG0009734	LOC120773589|XP_039958518.1|BTRY	LOC108156538|XP_017143575.1|DMIR
OG0009735	LOC120775834|XP_039962133.1|BTRY	LOC108163403|XP_017154156.1|DMIR
OG0009736	LOC120773482|XP_039958345.1|BTRY	LOC108151114|XP_017135013.1|DMIR
OG0009737	LOC120774224|XP_039959616.1|BTRY	LOC108154427|XP_017140185.1|DMIR
OG0009738	LOC120774559|XP_039960226.1|BTRY	LOC108164743|XP_017156128.1|DMIR
OG0009739	LOC120775374|XP_039961470.1|BTRY	LOC108165113|XP_017156661.1|DMIR
OG0009740	LOC120775112|XP_039961062.1|BTRY	LOC108161083|XP_017150828.1|DMIR
OG0009741	LOC120774339|XP_039959834.1|BTRY	LOC108161497|XP_017151261.1|DMIR
OG0009742	LOC120775337|XP_039961414.1|BTRY	LOC108163093|XP_017153709.1|DMIR
OG0009743	LOC120774497|XP_039960102.1|BTRY	LOC108161708|XP_017151520.1|DMIR
OG0009744	LOC120775966|XP_039962316.1|BTRY	LOC108152021|XP_017136487.1|DMIR
OG0009745	LOC120773925|XP_039959056.1|BTRY, LOC120773927|XP_039959058.1|BTRY, LOC120773926|XP_039959057.1|BTRY	LOC108159109|XP_017147578.1|DMIR
OG0009746	LOC120773923|XP_039959054.1|BTRY	LOC108151202|XP_017135169.1|DMIR
OG0009747	LOC120775309|XP_039961378.1|BTRY	LOC108161648|XP_017151439.1|DMIR
OG0009748	LOC120773827|XP_039958874.1|BTRY	LOC108164730|XP_017156112.2|DMIR
OG0009749	LOC120774236|XP_039959631.1|BTRY	LOC108153475|XP_017138998.1|DMIR
OG0009750	LOC120775500|XP_039961641.1|BTRY	LOC108153646|XP_017139239.1|DMIR
OG0009751	LOC120775659|XP_039961854.1|BTRY	LOC108163342|XP_017154072.1|DMIR
OG0009752	LOC120775790|XP_039962064.1|BTRY	LOC108160210|XP_017149549.1|DMIR
OG0009753	LOC120774721|XP_039960405.1|BTRY, LOC120773388|XP_039958156.1|BTRY	LOC108159290|XP_033243719.1|DMIR
OG0009754	LOC120775459|XP_039961577.1|BTRY	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR
OG0009755	LOC120774988|XP_039960830.1|BTRY	LOC108159354|XP_017148064.1|DMIR
OG0009756	LOC120774202|XP_039959580.1|BTRY, LOC120775381|XP_039961475.1|BTRY	LOC108165092|XP_017156634.1|DMIR
OG0009757	LOC120774071|XP_039959317.1|BTRY	LOC108159449|XP_017148230.1|DMIR
OG0009758	LOC120775402|XP_039961499.1|BTRY	LOC108156779|XP_017143939.1|DMIR
OG0009759	LOC120773800|XP_039958842.1|BTRY, LOC120773801|XP_039958843.1|BTRY	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR
OG0009760	LOC120776128|XP_039962592.1|BTRY	LOC108165250|XP_017156777.1|DMIR
OG0009761	LOC120774712|XP_039960386.1|BTRY	LOC108153621|XP_017139213.1|DMIR
OG0009762	LOC120774886|XP_039960681.1|BTRY	LOC108150940|XP_017134763.1|DMIR
OG0009763	LOC120777166|XP_039964255.1|BTRY	LOC108151760|XP_017136091.1|DMIR
OG0009764	LOC120779156|XP_039967312.1|BTRY	LOC108165576|XP_017157138.1|DMIR
OG0009765	LOC120778100|XP_039965737.1|BTRY	LOC108153553|XP_017139112.1|DMIR
OG0009766	LOC120777654|XP_039965039.1|BTRY	LOC108150797|XP_017134590.1|DMIR
OG0009767	LOC120778194|XP_039965872.1|BTRY	LOC108150893|XP_017134692.1|DMIR
OG0009768	LOC120778516|XP_039966284.1|BTRY	LOC108150855|XP_017134647.1|DMIR
OG0009769	LOC120778862|XP_039966829.1|BTRY	LOC108153596|XP_017139166.1|DMIR
OG0009770	LOC120778839|XP_039966796.1|BTRY	LOC108165280|XP_033244041.1|DMIR
OG0009771	LOC120778265|XP_039965977.1|BTRY	LOC108165597|XP_017157161.1|DMIR
OG0009772	LOC120778846|XP_039966804.1|BTRY	LOC108153773|XP_017139401.1|DMIR
OG0009773	LOC120777465|XP_039964723.1|BTRY	LOC108152886|XP_017138014.2|DMIR
OG0009774	LOC120776938|XP_039963948.1|BTRY	LOC108165328|XP_017156850.1|DMIR
OG0009775	LOC120777419|XP_039964653.1|BTRY	LOC108153209|XP_017138520.1|DMIR
OG0009776	LOC120776904|XP_039963909.1|BTRY	LOC108153189|XP_017138493.1|DMIR
OG0009777	LOC120777811|XP_039965282.1|BTRY	LOC108153413|XP_033243058.1|DMIR
OG0009778	LOC120778512|XP_039966280.1|BTRY	LOC108153758|XP_017139382.1|DMIR
OG0009779	LOC120778962|XP_039966969.1|BTRY	LOC108152920|XP_017138088.1|DMIR
OG0009780	LOC120778189|XP_039965861.1|BTRY	LOC108153514|XP_033243261.1|DMIR
OG0009781	LOC120778447|XP_039966172.1|BTRY	LOC108153362|XP_017138818.1|DMIR
OG0009782	LOC120778020|XP_039965625.1|BTRY, LOC120778003|XP_039965600.1|BTRY	LOC108165292|XP_017156815.1|DMIR
OG0009783	LOC120778453|XP_039966182.1|BTRY	LOC108151797|XP_017136136.1|DMIR
OG0009784	LOC120777518|XP_039964821.1|BTRY	LOC108165531|XP_017157091.1|DMIR
OG0009785	LOC120777036|XP_039964080.1|BTRY	LOC108153532|XP_017139083.1|DMIR
OG0009786	LOC120777220|XP_039964333.1|BTRY	LOC108152992|XP_017138216.1|DMIR
OG0009787	LOC120776387|XP_039962931.1|BTRY	LOC108153056|XP_017138317.1|DMIR
OG0009788	LOC120778651|XP_039966502.1|BTRY	LOC108153582|XP_017139151.1|DMIR
OG0009789	LOC120778792|XP_039966726.1|BTRY	LOC108152957|XP_017138146.1|DMIR
OG0009790	LOC120777540|XP_039964862.1|BTRY	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR
OG0009791	LOC120776990|XP_039964024.1|BTRY	LOC108152096|XP_033242240.1|DMIR
OG0009792	LOC120777282|XP_039964425.1|BTRY	LOC108151109|XP_017134998.1|DMIR
OG0009793	LOC120777493|XP_039964770.1|BTRY	LOC108151392|XP_017135466.1|DMIR
OG0009794	LOC120778302|XP_039966022.1|BTRY	LOC108155049|XP_033245972.1|DMIR
OG0009795	LOC120778956|XP_039966963.1|BTRY	LOC108160148|XP_017149454.1|DMIR
OG0009796	LOC120777100|XP_039964169.1|BTRY	LOC108152746|XP_017137784.1|DMIR
OG0009797	LOC120778740|XP_039966643.1|BTRY	LOC108153241|XP_017138569.1|DMIR
OG0009798	LOC120777047|XP_039964092.1|BTRY	LOC108165371|XP_033243738.1|DMIR
OG0009799	LOC120778479|XP_039966229.1|BTRY	LOC108151949|XP_017136375.1|DMIR
OG0009800	LOC120777719|XP_039965142.1|BTRY	LOC108153712|XP_033242875.1|DMIR
OG0009801	LOC120776566|XP_039963262.1|BTRY	LOC108153405|XP_017138888.1|DMIR
OG0009802	LOC120778459|XP_039966192.1|BTRY	LOC108151630|XP_017135822.1|DMIR
OG0009803	LOC120778964|XP_039966972.1|BTRY	LOC108153716|XP_017139332.1|DMIR
OG0009804	LOC120777179|XP_039964272.1|BTRY	LOC108151305|XP_017135330.1|DMIR
OG0009805	LOC120778122|XP_039965760.1|BTRY, LOC120777882|XP_039965374.1|BTRY	LOC108151296|XP_017135321.1|DMIR
OG0009806	LOC120776602|XP_039963322.1|BTRY	LOC108151288|XP_017135309.1|DMIR
OG0009807	LOC120777978|XP_039965552.1|BTRY	LOC108151284|XP_017135304.1|DMIR
OG0009808	LOC120778598|XP_039966405.1|BTRY	LOC108151821|XP_033242253.1|DMIR
OG0009809	LOC120778102|XP_039965739.1|BTRY	LOC108153651|XP_017139246.1|DMIR
OG0009810	LOC120778657|XP_039966511.1|BTRY	LOC108150839|XP_017134637.1|DMIR
OG0009811	LOC120778346|XP_039966070.1|BTRY	LOC108150842|XP_017134639.1|DMIR
OG0009812	LOC120777408|XP_039964640.1|BTRY	LOC108152294|XP_017137005.1|DMIR
OG0009813	LOC120776558|XP_039963247.1|BTRY	LOC108151158|XP_017135076.1|DMIR
OG0009814	LOC120777952|XP_039965499.1|BTRY	LOC108153672|XP_017139275.1|DMIR
OG0009815	LOC120777818|XP_039965289.1|BTRY	LOC108150928|XP_017134748.1|DMIR
OG0009816	LOC120778370|XP_039966091.1|BTRY	LOC108153518|XP_017139066.1|DMIR
OG0009817	LOC120778211|XP_039965902.1|BTRY	LOC108152300|XP_017137010.1|DMIR
OG0009818	LOC120776493|XP_039963109.1|BTRY	LOC108153496|XP_017139036.1|DMIR
OG0009819	LOC120777966|XP_039965519.1|BTRY	LOC108153779|XP_017139410.1|DMIR
OG0009820	LOC120776468|XP_039963071.1|BTRY	LOC108152694|XP_017137689.1|DMIR
OG0009821	LOC120778753|XP_039966663.1|BTRY	LOC108153420|XP_017138911.1|DMIR
OG0009822	LOC120777605|XP_039964979.1|BTRY	LOC108153017|XP_017138251.1|DMIR
OG0009823	LOC120778904|XP_039966883.1|BTRY	LOC108151866|XP_017136244.1|DMIR
OG0009824	LOC120776809|XP_039963742.1|BTRY	LOC108152799|XP_017137874.1|DMIR
OG0009825	LOC120778995|XP_039967031.1|BTRY	LOC108153451|XP_017138960.1|DMIR
OG0009826	LOC120776447|XP_039963039.1|BTRY	LOC108153329|XP_017138735.1|DMIR
OG0009827	LOC120776445|XP_039963036.1|BTRY	LOC108153328|XP_017138734.1|DMIR
OG0009828	LOC120776669|XP_039963477.1|BTRY	LOC108152199|XP_017136847.1|DMIR
OG0009829	LOC120777463|XP_039964721.1|BTRY	LOC108153177|XP_017138474.1|DMIR
OG0009830	LOC120779025|XP_039967081.1|BTRY	LOC108150896|XP_017134695.1|DMIR
OG0009831	LOC120779011|XP_039967064.1|BTRY	LOC108150834|XP_017134630.1|DMIR
OG0009832	LOC120779012|XP_039967066.1|BTRY	LOC108150967|XP_017134791.1|DMIR
OG0009833	LOC120779321|XP_039967457.1|BTRY	LOC108150758|XP_017134541.1|DMIR
OG0009834	LOC120779505|XP_039967746.1|BTRY	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR
OG0009835	LOC120780100|XP_039968317.1|BTRY	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR
OG0009836	LOC120780719|XP_039968914.1|BTRY	LOC108156996|XP_017144279.1|DMIR
OG0009837	LOC120781095|XP_039969171.1|BTRY	LOC108157553|XP_017145146.1|DMIR
OG0009838	LOC120781155|XP_039969220.1|BTRY	LOC108162854|XP_017153288.1|DMIR
OG0009839	LOC120781271|XP_039969396.1|BTRY	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR
OG0009840	LOC120781499|XP_039969656.1|BTRY	LOC108163057|XP_017153618.1|DMIR
OG0009925	LOC120780124|XP_039968342.1|BTRY	LOC108154685|XP_017140514.1|DMIR
OG0009928	LOC120774722|XP_039960406.1|BTRY	LOC108154056|XP_017139637.1|DMIR
OG0009929	LOC120780507|XP_039968714.1|BTRY	LOC117186740|XP_033243799.1|DMIR, LOC117192693|XP_033253323.1|DMIR, LOC117189967|XP_033250944.1|DMIR, LOC117189413|XP_033250431.1|DMIR
OG0009940	LOC120770101|XP_039953207.1|BTRY	LOC108156349|XP_017143239.1|DMIR
OG0009944	LOC120773555|XP_039958453.1|BTRY	LOC108165546|XP_017157110.1|DMIR
OG0009949	LOC120767866|XP_039950116.1|BTRY	LOC108157494|XP_017145079.1|DMIR
OG0009950	LOC120782249|XP_039970348.1|BTRY	LOC108155227|XP_033245860.1|DMIR
OG0009951	LOC120766162|XP_039947442.1|BTRY	LOC108157781|XP_017145459.1|DMIR
OG0009952	LOC120766972|XP_039948697.1|BTRY	LOC117193677|XP_033254303.1|DMIR, LOC117192997|XP_033253618.1|DMIR
OG0009953	LOC120770131|XP_039953250.1|BTRY	LOC108156351|XP_017143241.1|DMIR
OG0009954	LOC120782437|XP_039970655.1|BTRY	LOC108154270|XP_017139996.1|DMIR
OG0009955	LOC120782396|XP_039970573.1|BTRY, LOC120777623|XP_039965012.1|BTRY	LOC108158737|XP_017146832.1|DMIR
OG0009956	LOC120766339|XP_039947701.1|BTRY	LOC108164544|XP_017155879.1|DMIR, LOC108164623|XP_017155992.1|DMIR
OG0009957	LOC120773500|XP_039958388.1|BTRY	LOC108157122|XP_017144494.1|DMIR
OG0009958	LOC120781443|XP_039969595.1|BTRY	LOC108157504|XP_017145092.1|DMIR
OG0009960	LOC120766572|XP_039948098.1|BTRY	LOC108156804|XP_017143980.1|DMIR
OG0009961	LOC120766785|XP_039948416.1|BTRY	LOC108156389|XP_017143295.1|DMIR
OG0009962	LOC120766334|XP_039947693.1|BTRY	LOC108154349|XP_017140104.1|DMIR
OG0009963	LOC120766668|XP_039948237.1|BTRY	LOC108155205|XP_017141372.1|DMIR
OG0009964	LOC120766796|XP_039948431.1|BTRY	LOC108156515|XP_017143509.1|DMIR
OG0009965	LOC120782325|XP_039970480.1|BTRY	LOC108155859|XP_017142460.1|DMIR
OG0009966	LOC120769600|XP_039952601.1|BTRY	LOC108162026|XP_017152031.1|DMIR
OG0009967	LOC120769811|XP_039952953.1|BTRY	LOC108163105|XP_017153688.1|DMIR
OG0009968	LOC120767289|XP_039949100.1|BTRY, LOC120767288|XP_039949099.1|BTRY	LOC108162016|XP_033249811.1|DMIR, LOC108162563|XP_017152849.1|DMIR
OG0009969	LOC120767792|XP_039949990.1|BTRY	LOC108163566|XP_017154422.1|DMIR
OG0009970	LOC120769529|XP_039952502.1|BTRY	LOC108161712|XP_017151521.1|DMIR
OG0009971	LOC120768051|XP_039950501.1|BTRY	LOC108162106|XP_017152163.1|DMIR
OG0009972	LOC120768135|XP_039950627.1|BTRY	LOC108161333|XP_017151060.1|DMIR
OG0009973	LOC120768252|XP_039950780.1|BTRY	LOC108161338|XP_017151066.1|DMIR
OG0009974	LOC120767570|XP_039949641.1|BTRY	LOC108163123|XP_017153718.1|DMIR
OG0009975	LOC120768424|XP_039951040.1|BTRY	LOC108163086|XP_017153656.1|DMIR
OG0009976	LOC120769612|XP_039952645.1|BTRY	LOC108163943|XP_017154971.1|DMIR
OG0009977	LOC120769446|XP_039952368.1|BTRY	LOC108162039|XP_033249478.1|DMIR
OG0009978	LOC120768555|XP_039951233.1|BTRY	LOC108162042|XP_017152056.1|DMIR
OG0009979	LOC120768458|XP_039951093.1|BTRY	LOC108164135|XP_017155225.1|DMIR
OG0009980	LOC120772378|XP_039956902.1|BTRY	LOC108152498|XP_017137362.1|DMIR
OG0009981	LOC120771355|XP_039955243.1|BTRY	LOC108159310|XP_017147973.1|DMIR
OG0009982	LOC120771940|XP_039956172.1|BTRY, LOC120772915|XP_039957749.1|BTRY, LOC120773082|XP_039957966.1|BTRY	LOC108159305|XP_017147966.1|DMIR
OG0009983	LOC120771699|XP_039955769.1|BTRY	LOC108159060|XP_017147490.2|DMIR, LOC117188483|XP_033248310.1|DMIR
OG0009984	LOC120770042|XP_039953091.1|BTRY	LOC108159231|XP_017147826.1|DMIR
OG0009985	LOC120772149|XP_039956516.1|BTRY	LOC108159245|XP_017147857.2|DMIR
OG0009986	LOC120770610|XP_039954146.1|BTRY	LOC108160683|XP_033248058.1|DMIR
OG0009987	LOC120772598|XP_039957245.1|BTRY	LOC108160492|XP_017150017.1|DMIR
OG0009988	LOC120771598|XP_039955608.1|BTRY	LOC108160493|XP_017150018.1|DMIR
OG0009989	LOC120772714|XP_039957396.1|BTRY	LOC108158989|XP_017147325.1|DMIR
OG0009990	LOC120770135|XP_039953252.1|BTRY	LOC108160926|XP_017150701.1|DMIR
OG0009991	LOC120770092|XP_039953176.1|BTRY	LOC108159664|XP_017148631.1|DMIR
OG0009992	LOC120775947|XP_039962291.1|BTRY	LOC108151676|XP_017135911.1|DMIR
OG0009993	LOC120774292|XP_039959740.1|BTRY	LOC108164767|XP_017156168.1|DMIR
OG0009994	LOC120773961|XP_039959130.1|BTRY	LOC108152014|XP_017136483.1|DMIR
OG0009995	LOC120776033|XP_039962411.1|BTRY	LOC108165268|XP_017156792.1|DMIR
OG0009996	LOC120776168|XP_039962710.1|BTRY	LOC108152606|XP_017137557.1|DMIR
OG0009997	LOC120775210|XP_039961208.1|BTRY	LOC108150861|XP_017134656.1|DMIR
OG0009998	LOC120775855|XP_039962158.1|BTRY	LOC108165487|XP_017157032.1|DMIR
OG0009999	LOC120776054|XP_039962445.1|BTRY	LOC108155639|XP_017142077.1|DMIR
OG0010000	LOC120775678|XP_039961904.1|BTRY	LOC108154295|XP_017140039.1|DMIR
OG0010001	LOC120775134|XP_039961098.1|BTRY	LOC108158432|XP_017146206.1|DMIR
OG0010002	LOC120774318|XP_039959789.1|BTRY	LOC108151221|XP_017135190.1|DMIR
OG0010003	LOC120775926|XP_039962265.1|BTRY	LOC108163444|XP_017154217.2|DMIR
OG0010004	LOC120773486|XP_039958357.1|BTRY	LOC108154823|XP_017140717.1|DMIR
OG0010005	LOC120773433|XP_039958248.1|BTRY	LOC108164779|XP_017156189.1|DMIR
OG0010006	LOC120776141|XP_039962616.1|BTRY	LOC108150846|XP_017134677.2|DMIR
OG0010007	LOC120774985|XP_039960826.1|BTRY	LOC108164466|XP_033246929.1|DMIR
OG0010008	LOC120775760|XP_039962027.1|BTRY	LOC108165146|XP_017156703.1|DMIR
OG0010009	LOC120774504|XP_039960118.1|BTRY	LOC108162109|XP_017152171.1|DMIR
OG0010010	LOC120775618|XP_039961799.1|BTRY	LOC108164711|XP_017156076.1|DMIR
OG0010011	LOC120773649|XP_039958596.1|BTRY	LOC108151916|XP_017136323.1|DMIR
OG0010012	LOC120775715|XP_039961961.1|BTRY, LOC120775025|XP_039960915.1|BTRY, LOC120773674|XP_039958633.1|BTRY	LOC108161934|XP_017151856.2|DMIR
OG0010013	LOC120775017|XP_039960902.1|BTRY	LOC108151345|XP_017135393.1|DMIR
OG0010014	LOC120775713|XP_039961959.1|BTRY	LOC108165117|XP_017156664.1|DMIR
OG0010015	LOC120775915|XP_039962243.1|BTRY	LOC108151223|XP_017135209.1|DMIR
OG0010016	LOC120775641|XP_039961830.1|BTRY	LOC108164746|XP_017156132.1|DMIR
OG0010017	LOC120776046|XP_039962430.1|BTRY	LOC108151664|XP_017135889.1|DMIR
OG0010018	LOC120775095|XP_039961036.1|BTRY	LOC108162881|XP_017153326.1|DMIR
OG0010019	LOC120776076|XP_039962479.1|BTRY	LOC108162708|XP_017153058.1|DMIR
OG0010020	LOC120775732|XP_039961984.1|BTRY	LOC108164856|XP_017156274.1|DMIR
OG0010021	LOC120773599|XP_039958531.1|BTRY	LOC108164721|XP_017156100.1|DMIR
OG0010022	LOC120775712|XP_039961958.1|BTRY	LOC108163033|XP_017153572.1|DMIR
OG0010023	LOC120775255|XP_039961270.1|BTRY	LOC108164882|XP_017156322.1|DMIR
OG0010024	LOC120775568|XP_039961730.1|BTRY	LOC108164889|XP_017156337.1|DMIR
OG0010025	LOC120774547|XP_039960212.1|BTRY	LOC108153132|XP_017138409.1|DMIR
OG0010026	LOC120774520|XP_039960148.1|BTRY	LOC108152872|XP_017137990.1|DMIR
OG0010027	LOC120775551|XP_039961712.1|BTRY	LOC108151875|XP_017136259.1|DMIR
OG0010028	LOC120773854|XP_039958932.1|BTRY	LOC108159991|XP_017149195.1|DMIR
OG0010029	LOC120776113|XP_039962549.1|BTRY	LOC108151272|XP_017135290.1|DMIR
OG0010030	LOC120774562|XP_039960230.1|BTRY	LOC108151886|XP_017136278.1|DMIR
OG0010031	LOC120773401|XP_039958193.1|BTRY	LOC108152033|XP_017136517.2|DMIR
OG0010032	LOC120776047|XP_039962431.1|BTRY	LOC108163768|XP_017154732.2|DMIR
OG0010033	LOC120774574|XP_039960241.1|BTRY	LOC108152277|XP_017137021.1|DMIR
OG0010034	LOC120774576|XP_039960242.1|BTRY	LOC108152142|XP_017136777.1|DMIR
OG0010035	LOC120774579|XP_039960246.1|BTRY	LOC108151980|XP_017136437.1|DMIR
OG0010036	LOC120774580|XP_039960247.1|BTRY	LOC108151856|XP_017136270.1|DMIR
OG0010037	LOC120774581|XP_039960248.1|BTRY	LOC108152577|XP_017137508.1|DMIR
OG0010038	LOC120774163|XP_039959519.1|BTRY	LOC108151185|XP_017135121.1|DMIR
OG0010039	LOC120773983|XP_039959173.1|BTRY	LOC108159802|XP_033250499.1|DMIR, LOC117187775|XP_033246499.1|DMIR
OG0010040	LOC120774256|XP_039959655.1|BTRY	LOC108163653|XP_017154561.1|DMIR
OG0010041	LOC120773538|XP_039958430.1|BTRY	LOC108164704|XP_017156463.1|DMIR
OG0010042	LOC120774725|XP_039960410.1|BTRY	LOC108151237|XP_017135229.1|DMIR
OG0010043	LOC120775768|XP_039962035.1|BTRY	LOC108165405|XP_033248369.1|DMIR
OG0010044	LOC120775764|XP_039962030.1|BTRY	LOC108164895|XP_017156351.1|DMIR
OG0010045	LOC120773563|XP_039958466.1|BTRY	LOC108153160|XP_017138456.1|DMIR
OG0010046	LOC120773564|XP_039958467.1|BTRY	LOC108153179|XP_017138479.1|DMIR
OG0010047	LOC120774201|XP_039959579.1|BTRY	LOC108154142|XP_017139770.1|DMIR
OG0010048	LOC120774811|XP_039960546.1|BTRY	LOC108164131|XP_017155232.1|DMIR
OG0010049	LOC120773971|XP_039959147.1|BTRY	LOC108162787|XP_017153217.1|DMIR
OG0010050	LOC120773970|XP_039959145.1|BTRY	LOC108161006|XP_017150824.1|DMIR
OG0010051	LOC120775923|XP_039962260.1|BTRY	LOC108153726|XP_017139342.1|DMIR
OG0010052	LOC120775269|XP_039961298.1|BTRY	LOC108156220|XP_017143050.1|DMIR
OG0010053	LOC120773799|XP_039958839.1|BTRY	LOC108164680|XP_017156031.1|DMIR
OG0010054	LOC120774211|XP_039959596.1|BTRY	LOC108153395|XP_017138874.1|DMIR
OG0010055	LOC120774913|XP_039960719.1|BTRY	LOC108153446|XP_017138955.1|DMIR
OG0010056	LOC120775315|XP_039961385.1|BTRY	LOC108154407|XP_017140170.1|DMIR
OG0010057	LOC120775516|XP_039961662.1|BTRY	LOC108152659|XP_017137643.1|DMIR
OG0010058	LOC120775653|XP_039961845.1|BTRY	LOC108155476|XP_017141828.1|DMIR
OG0010059	LOC120775241|XP_039961255.1|BTRY	LOC108151712|XP_017135973.1|DMIR
OG0010060	LOC120775744|XP_039962002.1|BTRY	LOC108153080|XP_017138353.1|DMIR
