Orthogroup	BTRY.longest_only	ASTE.longest_only
OG0006340	LOC120774396|XP_039959948.1|BTRY	LOC118508045|XP_035903356.1|ASTE
OG0006341	LOC120774199|XP_039959574.1|BTRY	LOC118507857|XP_035902911.1|ASTE
OG0006342	LOC120773900|XP_039959009.1|BTRY	LOC118507633|XP_035902254.1|ASTE
OG0006343	LOC120775209|XP_039961207.1|BTRY	LOC118507617|XP_035902230.1|ASTE
OG0006345	LOC120782587|XP_039970873.1|BTRY	LOC118517395|XP_035919350.1|ASTE
OG0006346	LOC120774392|XP_039959946.1|BTRY	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC120781355|XP_039969493.1|BTRY	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC120776067|XP_039962465.1|BTRY	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC120773515|XP_039958404.1|BTRY	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC120782723|XP_039971081.1|BTRY	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC120774338|XP_039959832.1|BTRY	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC120774300|XP_039959756.1|BTRY	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC120775306|XP_039961373.1|BTRY	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC120767667|XP_039949777.1|BTRY	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC120775046|XP_039960955.1|BTRY	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC120773346|XP_039958100.1|BTRY	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC120773588|XP_039958513.1|BTRY	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC120778594|XP_039966399.1|BTRY	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC120782410|XP_039970592.1|BTRY	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC120773843|XP_039958907.1|BTRY, LOC120774549|XP_039960213.1|BTRY	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC120775273|XP_039961304.1|BTRY	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC120774542|XP_039960203.1|BTRY	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC120775609|XP_039961783.1|BTRY	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC120775598|XP_039961771.1|BTRY	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC120776002|XP_039962368.1|BTRY	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC120774819|XP_039960559.1|BTRY	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC120773881|XP_039958988.1|BTRY	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC120766272|XP_039947606.1|BTRY	LOC118502358|XP_035890460.1|ASTE
OG0006370	LOC120774105|XP_039959396.1|BTRY	LOC118506825|XP_035900414.1|ASTE
OG0006371	LOC120780345|XP_039968574.1|BTRY	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC120781805|XP_039969962.1|BTRY	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC120775565|XP_039961725.1|BTRY	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC120774723|XP_039960408.1|BTRY	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC120773511|XP_039958396.1|BTRY	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC120773394|XP_039958178.1|BTRY	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC120775263|XP_039961282.1|BTRY	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC120766941|XP_039948625.1|BTRY	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC120775300|XP_039961354.1|BTRY	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC120773896|XP_039959006.1|BTRY	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC120775912|XP_039962238.1|BTRY	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC120774007|XP_039959221.1|BTRY	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC120773774|XP_039958791.1|BTRY	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC120775779|XP_039962049.1|BTRY	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC120782295|XP_039970434.1|BTRY	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC120782413|XP_039970596.1|BTRY	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC120766636|XP_039948188.1|BTRY	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC120776205|XP_039962774.1|BTRY	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC120776206|XP_039962775.1|BTRY	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC120780420|XP_039968634.1|BTRY	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC120775953|XP_039962298.1|BTRY	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC120768287|XP_039950850.1|BTRY	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC120782730|XP_039971093.1|BTRY	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC120774152|XP_039959494.1|BTRY	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC120773993|XP_039959193.1|BTRY	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC120773743|XP_039958738.1|BTRY	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC120774477|XP_039960069.1|BTRY	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC120774476|XP_039960067.1|BTRY	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC120778262|XP_039965973.1|BTRY	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC120782178|XP_039970252.1|BTRY	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC120782489|XP_039970725.1|BTRY	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC120771718|XP_039955809.1|BTRY	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC120782781|XP_039971183.1|BTRY	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC120772931|XP_039957769.1|BTRY	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC120775102|XP_039961049.1|BTRY	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC120775847|XP_039962151.1|BTRY	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC120776073|XP_039962477.1|BTRY	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC120775612|XP_039961788.1|BTRY	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC120773897|XP_039959007.1|BTRY	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC120782612|XP_039970913.1|BTRY	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC120782865|XP_039971338.1|BTRY	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC120777682|XP_039965089.1|BTRY	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC120773730|XP_039958720.1|BTRY	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC120775401|XP_039961496.1|BTRY	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC120774353|XP_039959872.1|BTRY	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC120774434|XP_039960008.1|BTRY	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC120782667|XP_039970982.1|BTRY	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC120770012|XP_039953042.1|BTRY	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC120768011|XP_039950372.1|BTRY	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC120779335|XP_039967469.1|BTRY	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC120782524|XP_039970767.1|BTRY	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC120772249|XP_039956688.1|BTRY	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC120781629|XP_039969797.1|BTRY	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC120781623|XP_039969791.1|BTRY	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC120782374|XP_039970548.1|BTRY	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC120782874|XP_039971350.1|BTRY	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC120776465|XP_039963066.1|BTRY	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC120777560|XP_039964890.1|BTRY	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC120772266|XP_039956706.1|BTRY	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC120782560|XP_039970827.1|BTRY	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC120768654|XP_039951361.1|BTRY	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC120776808|XP_039963746.1|BTRY	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC120775924|XP_039962263.1|BTRY	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC120774288|XP_039959715.1|BTRY	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC120767350|XP_039949249.1|BTRY	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC120779268|XP_039967451.1|BTRY	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC120778611|XP_039966426.1|BTRY	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC120782282|XP_039970418.1|BTRY	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC120782285|XP_039970422.1|BTRY	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC120770920|XP_039954591.1|BTRY	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC120775843|XP_039962149.1|BTRY	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC120780402|XP_039968621.1|BTRY	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC120780640|XP_039968836.1|BTRY	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC120780291|XP_039968491.1|BTRY	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC120782403|XP_039970583.1|BTRY	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC120766498|XP_039947984.1|BTRY	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC120769226|XP_039952057.1|BTRY	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC120774069|XP_039959310.1|BTRY	LOC118502838|XP_035891409.1|ASTE
OG0006453	LOC120778135|XP_039965793.1|BTRY	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC120775201|XP_039961198.1|BTRY	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC120766575|XP_039948102.1|BTRY	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC120766337|XP_039947696.1|BTRY	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC120782684|XP_039971009.1|BTRY	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC120768023|XP_039950428.1|BTRY	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC120772711|XP_039957398.1|BTRY	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC120772276|XP_039956719.1|BTRY	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC120771874|XP_039956065.1|BTRY	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC120766256|XP_039947576.1|BTRY	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC120766566|XP_039948090.1|BTRY	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC120777995|XP_039965578.1|BTRY	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC120773523|XP_039958414.1|BTRY	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC120774112|XP_039959406.1|BTRY	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC120782652|XP_039970959.1|BTRY	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC120776859|XP_039963841.1|BTRY	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC120775020|XP_039960906.1|BTRY	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC120776845|XP_039963804.1|BTRY	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC120769262|XP_039952104.1|BTRY	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC120769255|XP_039952093.1|BTRY	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC120776781|XP_039963696.1|BTRY	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC120771478|XP_039955450.1|BTRY	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC120771597|XP_039955607.1|BTRY	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC120775621|XP_039961802.1|BTRY	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC120775585|XP_039961755.1|BTRY	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC120768348|XP_039950939.1|BTRY	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC120766197|XP_039947491.1|BTRY	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC120772893|XP_039957699.1|BTRY	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC120775427|XP_039961545.1|BTRY	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC120774335|XP_039959831.1|BTRY	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC120766654|XP_039948220.1|BTRY	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC120766655|XP_039948221.1|BTRY	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC120780709|XP_039968905.1|BTRY	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC120782267|XP_039970375.1|BTRY	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC120780371|XP_039968598.1|BTRY	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC120775271|XP_039961300.1|BTRY	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC120767054|XP_039948844.1|BTRY	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC120774165|XP_039959523.1|BTRY	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC120768643|XP_039951347.1|BTRY	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC120782535|XP_039970799.1|BTRY	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC120774373|XP_039959902.1|BTRY	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC120773341|XP_039958089.1|BTRY	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC120773734|XP_039958724.1|BTRY	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC120776688|XP_039963506.1|BTRY	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC120775990|XP_039962357.1|BTRY	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC120778947|XP_039966947.1|BTRY	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC120774568|XP_039960239.1|BTRY	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC120766568|XP_039948128.1|BTRY	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC120769116|XP_039951914.1|BTRY	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC120778204|XP_039965893.1|BTRY	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC120782172|XP_039970242.1|BTRY	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC120775355|XP_039961451.1|BTRY	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC120766576|XP_039948103.1|BTRY	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC120766734|XP_039948320.1|BTRY	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC120782687|XP_039971011.1|BTRY	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC120766626|XP_039948174.1|BTRY	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC120773614|XP_039958548.1|BTRY	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC120767077|XP_039948874.1|BTRY	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC120766856|XP_039948521.1|BTRY	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC120782305|XP_039970449.1|BTRY	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC120766536|XP_039948041.1|BTRY	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC120781482|XP_039969639.1|BTRY	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC120774262|XP_039959668.1|BTRY	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC120766672|XP_039948246.1|BTRY	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC120772804|XP_039957525.1|BTRY	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC120769448|XP_039952375.1|BTRY	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC120772831|XP_039957575.1|BTRY	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC120776143|XP_039962621.1|BTRY	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC120782656|XP_039970963.1|BTRY	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC120766673|XP_039948250.1|BTRY	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC120779506|XP_039967750.1|BTRY	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC120767939|XP_039950240.1|BTRY	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC120774860|XP_039960622.1|BTRY	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC120782762|XP_039971158.1|BTRY	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC120766617|XP_039948162.1|BTRY	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC120768151|XP_039951039.1|BTRY	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC120767071|XP_039948863.1|BTRY	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC120766558|XP_039948082.1|BTRY	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC120766953|XP_039948672.1|BTRY	LOC118502941|XP_035891585.1|ASTE
OG0006533	LOC120772660|XP_039957326.1|BTRY	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC120771285|XP_039955150.1|BTRY	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC120771533|XP_039955526.1|BTRY	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC120767095|XP_039948910.1|BTRY	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC120766718|XP_039948299.1|BTRY	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC120776053|XP_039962448.1|BTRY	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC120782160|XP_039970226.1|BTRY	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC120778935|XP_039966920.1|BTRY	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC120767192|XP_039948930.1|BTRY	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC120776364|XP_039962876.1|BTRY	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC120782474|XP_039970702.1|BTRY	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC120782317|XP_039970468.1|BTRY	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC120774967|XP_039960790.1|BTRY	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC120771359|XP_039955253.1|BTRY	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC120766470|XP_039947947.1|BTRY	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC120778349|XP_039966075.1|BTRY	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC120782426|XP_039970611.1|BTRY	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC120781326|XP_039969461.1|BTRY	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC120775985|XP_039962350.1|BTRY	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC120775312|XP_039961381.1|BTRY	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC120766711|XP_039948291.1|BTRY	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC120766851|XP_039948505.1|BTRY	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC120779484|XP_039967705.1|BTRY	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC120778642|XP_039966482.1|BTRY	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC120773749|XP_039958747.1|BTRY	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC120766451|XP_039947901.1|BTRY	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC120766798|XP_039948433.1|BTRY	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC120767036|XP_039948815.1|BTRY	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC120775332|XP_039961411.1|BTRY	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC120782666|XP_039970979.1|BTRY	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC120779690|XP_039967985.1|BTRY	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC120766219|XP_039947527.1|BTRY	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC120782443|XP_039970664.1|BTRY	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC120779469|XP_039967674.1|BTRY	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC120771829|XP_039955999.1|BTRY	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC120771822|XP_039955985.1|BTRY	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC120776765|XP_039963662.1|BTRY	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC120782506|XP_039970748.1|BTRY	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC120779980|XP_039968211.1|BTRY	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC120780596|XP_039968788.1|BTRY	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC120766336|XP_039947695.1|BTRY	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC120772226|XP_039956655.1|BTRY	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC120776144|XP_039962618.1|BTRY	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC120771128|XP_039954922.1|BTRY	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC120780700|XP_039968898.1|BTRY	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC120771146|XP_039954950.1|BTRY	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC120771078|XP_039954832.1|BTRY	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC120779410|XP_039967544.1|BTRY	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC120782505|XP_039970747.1|BTRY	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC120766459|XP_039947921.1|BTRY	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC120773421|XP_039958623.1|BTRY	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC120769458|XP_039952402.1|BTRY	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC120775131|XP_039961093.1|BTRY	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC120771299|XP_039955206.1|BTRY	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC120771122|XP_039954909.1|BTRY	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC120766752|XP_039948358.1|BTRY	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC120782746|XP_039971122.1|BTRY	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC120766681|XP_039948256.1|BTRY	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC120778859|XP_039966823.1|BTRY	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC120767025|XP_039948795.1|BTRY	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC120767024|XP_039948794.1|BTRY	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC120778131|XP_039965776.1|BTRY	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC120770024|XP_039953057.1|BTRY	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC120771068|XP_039954809.1|BTRY	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC120778276|XP_039965994.1|BTRY	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC120769073|XP_039951865.1|BTRY	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC120778958|XP_039966967.1|BTRY	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC120776377|XP_039962904.1|BTRY	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC120778713|XP_039966609.1|BTRY	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC120778714|XP_039966610.1|BTRY	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC120778170|XP_039965840.1|BTRY	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC120778457|XP_039966188.1|BTRY	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC120775944|XP_039962288.1|BTRY	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC120777446|XP_039964695.1|BTRY	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC120776478|XP_039963087.1|BTRY	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC120766599|XP_039948138.1|BTRY	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC120777781|XP_039965239.1|BTRY	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC120777573|XP_039964911.1|BTRY	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC120777181|XP_039964274.1|BTRY	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC120777441|XP_039964688.1|BTRY	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC120778977|XP_039967001.1|BTRY	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC120777089|XP_039964157.1|BTRY	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC120777475|XP_039964743.1|BTRY	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC120778051|XP_039965662.1|BTRY	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC120776396|XP_039962948.1|BTRY	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC120778017|XP_039965621.1|BTRY	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC120776983|XP_039964016.1|BTRY	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC120777693|XP_039965100.1|BTRY	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC120778780|XP_039966697.1|BTRY	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC120776723|XP_039963571.1|BTRY	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC120778232|XP_039965924.1|BTRY	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC120772519|XP_039957108.1|BTRY	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC120770060|XP_039953114.1|BTRY	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC120770938|XP_039954582.1|BTRY	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC120772892|XP_039957697.1|BTRY	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC120770325|XP_039953642.1|BTRY	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC120781264|XP_039969356.1|BTRY	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC120772819|XP_039957549.1|BTRY	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC120777528|XP_039964844.1|BTRY	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC120771665|XP_039955715.1|BTRY	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC120776757|XP_039963653.1|BTRY	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC120767666|XP_039949773.1|BTRY	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC120767712|XP_039949842.1|BTRY	LOC118512187|XP_035912171.1|ASTE
