Orthogroup	BTRY.longest_only	DALB.longest_only
OG0008210	LOC120772576|XP_039957204.1|BTRY	LOC117569167|XP_034106123.1|DALB
OG0008212	LOC120777873|XP_039965364.1|BTRY	LOC117568885|XP_034105676.1|DALB
OG0008213	LOC120774186|XP_039959548.1|BTRY	LOC117577759|XP_034118561.1|DALB
OG0008214	LOC120768538|XP_039951209.1|BTRY	LOC117567404|XP_034103254.1|DALB
OG0008215	LOC120774375|XP_039959905.1|BTRY	LOC117571946|XP_034110334.1|DALB
OG0008216	LOC120778008|XP_039965606.1|BTRY	LOC117572397|XP_034111068.1|DALB
OG0008217	LOC120774205|XP_039959583.1|BTRY	LOC117578285|XP_034119612.1|DALB
OG0008218	LOC120770328|XP_039953653.1|BTRY	LOC117570164|XP_034107529.1|DALB
OG0008219	LOC120773963|XP_039959132.1|BTRY	LOC117565745|XP_034100887.1|DALB
OG0008220	LOC120774022|XP_039959244.1|BTRY	LOC117578051|XP_034119065.1|DALB
OG0008222	LOC120777239|XP_039964365.1|BTRY	LOC117570506|XP_034108093.1|DALB
OG0008223	LOC120779171|XP_039967339.1|BTRY	LOC117568247|XP_034104617.1|DALB
OG0008224	LOC120777619|XP_039965002.1|BTRY	LOC117571795|XP_034110050.1|DALB
OG0008225	LOC120774877|XP_039960665.1|BTRY	LOC117572291|XP_034110895.1|DALB
OG0008226	LOC120774828|XP_039960573.1|BTRY, LOC120779719|XP_039968018.1|BTRY	LOC117568048|XP_034104286.1|DALB
OG0008227	LOC120766232|XP_039947544.1|BTRY	LOC117574405|XP_034114134.1|DALB
OG0008228	LOC120770755|XP_039954278.1|BTRY	LOC117575126|XP_034115118.1|DALB
OG0008229	LOC120782471|XP_039970698.1|BTRY	LOC117574672|XP_034114470.1|DALB
OG0008230	LOC120775905|XP_039962234.1|BTRY	LOC117575724|XP_034115957.1|DALB
OG0008232	LOC120776766|XP_039963663.1|BTRY	LOC117566386|XP_034101782.1|DALB
OG0008233	LOC120769379|XP_039952281.1|BTRY	LOC117564228|XP_034098809.1|DALB
OG0008234	LOC120770367|XP_039953717.1|BTRY, LOC120770368|XP_039953718.1|BTRY	LOC117570450|XP_034107999.1|DALB
OG0008235	LOC120773659|XP_039958606.1|BTRY	LOC117564186|XP_034098755.1|DALB
OG0008236	LOC120770942|XP_039954586.1|BTRY	LOC117566979|XP_034102533.1|DALB
OG0008237	LOC120771193|XP_039955023.1|BTRY	LOC117571189|XP_034109117.1|DALB
OG0008238	LOC120776333|XP_039962800.1|BTRY	LOC117568178|XP_034104504.1|DALB
OG0008239	LOC120776964|XP_039963991.1|BTRY	LOC117567750|XP_034103829.1|DALB
OG0008240	LOC120772732|XP_039957428.1|BTRY	LOC117569973|XP_034107240.1|DALB
OG0008243	LOC120772330|XP_039956807.1|BTRY	LOC117567555|XP_034103505.1|DALB
OG0008244	LOC120769061|XP_039951850.1|BTRY, LOC120769068|XP_039951862.1|BTRY	LOC117575692|XP_034115895.1|DALB
OG0008245	LOC120772852|XP_039957602.1|BTRY, LOC120770797|XP_039954310.1|BTRY, LOC120771477|XP_039955446.1|BTRY	LOC117568147|XP_034104446.1|DALB
OG0008246	LOC120772887|XP_039957672.1|BTRY	LOC117568921|XP_034105722.1|DALB
OG0008247	LOC120782802|XP_039971213.1|BTRY	LOC117575853|XP_034116164.1|DALB
OG0008248	LOC120782845|XP_039971306.1|BTRY	LOC117574596|XP_034114371.1|DALB, LOC117576195|XP_034116679.1|DALB, LOC117574681|XP_034114478.1|DALB, LOC117574407|XP_034114136.1|DALB, LOC117574406|XP_034114135.1|DALB, LOC117576194|XP_034116678.1|DALB
OG0008249	LOC120766189|XP_039947478.1|BTRY, LOC120766694|XP_039948273.1|BTRY	LOC117563758|XP_034098152.1|DALB, LOC117576654|XP_034117485.1|DALB
OG0008250	LOC120771474|XP_039955438.1|BTRY	LOC117567129|XP_034102830.1|DALB
OG0008251	LOC120772173|XP_039956553.1|BTRY	LOC117572698|XP_034111643.1|DALB
OG0008252	LOC120772643|XP_039957301.1|BTRY, LOC120771647|XP_039955694.1|BTRY	LOC117567160|XP_034102864.1|DALB
OG0008253	LOC120772568|XP_039957190.1|BTRY	LOC117569603|XP_034106728.1|DALB
OG0008254	LOC120776598|XP_039963316.1|BTRY	LOC117570716|XP_034108417.1|DALB
OG0008254	LOC120776652|XP_039963429.1|BTRY	LOC117570717|XP_034108419.1|DALB
OG0008266	LOC120766901|XP_039948586.1|BTRY	LOC117573601|XP_034112787.1|DALB
OG0008267	LOC120767001|XP_039948747.1|BTRY	LOC117573283|XP_034112274.1|DALB
OG0008268	LOC120774795|XP_039960518.1|BTRY	LOC117566234|XP_034101673.1|DALB
OG0008270	LOC120773665|XP_039958616.1|BTRY	LOC117578144|XP_034119253.1|DALB
OG0008271	LOC120779151|XP_039967302.1|BTRY	LOC117570751|XP_034108464.1|DALB
OG0008272	LOC120774243|XP_039959638.1|BTRY	LOC117577940|XP_034118842.1|DALB
OG0008273	LOC120781565|XP_039969738.1|BTRY	LOC117573617|XP_034112807.1|DALB
OG0008274	LOC120775352|XP_039961444.1|BTRY	LOC117577913|XP_034118802.1|DALB
OG0008276	LOC120774198|XP_039959572.1|BTRY	LOC117578311|XP_034119650.1|DALB
OG0008277	LOC120773731|XP_039958721.1|BTRY	LOC117564131|XP_034098720.1|DALB
OG0008279	LOC120774866|XP_039960630.1|BTRY	LOC117574000|XP_034113450.1|DALB
OG0008280	LOC120775246|XP_039961260.1|BTRY	LOC117570258|XP_034107664.1|DALB
OG0008281	LOC120775441|XP_039961561.1|BTRY	LOC117573922|XP_034113330.1|DALB
OG0008282	LOC120775202|XP_039961199.1|BTRY	LOC117577848|XP_034118680.1|DALB
OG0008283	LOC120773936|XP_039959080.1|BTRY	LOC117571650|XP_034109778.1|DALB
OG0008285	LOC120774924|XP_039960733.1|BTRY	LOC117577744|XP_034118546.1|DALB
OG0008286	LOC120775048|XP_039960959.1|BTRY	LOC117577710|XP_034118505.1|DALB
OG0008287	LOC120773922|XP_039959052.1|BTRY	LOC117577838|XP_034118669.1|DALB
OG0008288	LOC120781345|XP_039969483.1|BTRY	LOC117573638|XP_034112837.1|DALB
OG0008290	LOC120775819|XP_039962107.1|BTRY	LOC117577785|XP_034118601.1|DALB
OG0008291	LOC120775997|XP_039962364.1|BTRY	LOC117563933|XP_034098399.1|DALB
OG0008294	LOC120782300|XP_039970444.1|BTRY	LOC117574915|XP_034114853.1|DALB
OG0008295	LOC120774720|XP_039960404.1|BTRY	LOC117564014|XP_034098507.1|DALB
OG0008296	LOC120775090|XP_039961023.1|BTRY	LOC117577894|XP_034118767.1|DALB
OG0008297	LOC120775494|XP_039961633.1|BTRY	LOC117577841|XP_034118675.1|DALB
OG0008298	LOC120776011|XP_039962388.1|BTRY	LOC117573204|XP_034112093.1|DALB
OG0008300	LOC120774133|XP_039959450.1|BTRY	LOC117578029|XP_034119033.1|DALB
OG0008301	LOC120782384|XP_039970561.1|BTRY	LOC117574342|XP_034114053.1|DALB
OG0008302	LOC120773846|XP_039958915.1|BTRY	LOC117576300|XP_034116848.1|DALB
OG0008303	LOC120775676|XP_039961901.1|BTRY	LOC117574175|XP_034113759.1|DALB
OG0008304	LOC120774726|XP_039960411.1|BTRY	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB
OG0008305	LOC120775155|XP_039961127.1|BTRY	LOC117578081|XP_034119167.1|DALB
OG0008306	LOC120774254|XP_039959653.1|BTRY	LOC117578183|XP_034119387.1|DALB
OG0008307	LOC120766538|XP_039948050.1|BTRY	LOC117573651|XP_034112865.1|DALB
OG0008308	LOC120780329|XP_039968556.1|BTRY	LOC117575485|XP_034115610.1|DALB
OG0008309	LOC120775503|XP_039961643.1|BTRY	LOC117565443|XP_034100425.1|DALB
OG0008310	LOC120778685|XP_039966555.1|BTRY	LOC117572222|XP_034110790.1|DALB
OG0008311	LOC120775649|XP_039961839.1|BTRY	LOC117577614|XP_034118355.1|DALB
OG0008312	LOC120766554|XP_039948072.1|BTRY	LOC117576320|XP_034116872.1|DALB
OG0008313	LOC120773776|XP_039958794.1|BTRY	LOC117572125|XP_034110647.1|DALB
OG0008314	LOC120775685|XP_039961918.1|BTRY	LOC117569831|XP_034107047.1|DALB
OG0008315	LOC120775501|XP_039961642.1|BTRY	LOC117569090|XP_034105998.1|DALB
OG0008317	LOC120771064|XP_039954807.1|BTRY	LOC117574308|XP_034114007.1|DALB
OG0008318	LOC120773871|XP_039958958.1|BTRY	LOC117576131|XP_034116587.1|DALB
OG0008320	LOC120774192|XP_039959554.1|BTRY	LOC117577915|XP_034118804.1|DALB
OG0008321	LOC120766309|XP_039947659.1|BTRY	LOC117573795|XP_034113094.1|DALB
OG0008323	LOC120780494|XP_039968702.1|BTRY	LOC117575011|XP_034114978.1|DALB
OG0008324	LOC120774207|XP_039959588.1|BTRY	LOC117578293|XP_034119628.1|DALB
OG0008325	LOC120773624|XP_039958562.1|BTRY	LOC117577988|XP_034118975.1|DALB
OG0008326	LOC120766601|XP_039948140.1|BTRY	LOC117575226|XP_034115245.1|DALB
OG0008327	LOC120770862|XP_039954412.1|BTRY	LOC117571402|XP_034109425.1|DALB
OG0008328	LOC120775308|XP_039961377.1|BTRY	LOC117569865|XP_034107094.1|DALB
OG0008330	LOC120771931|XP_039956162.1|BTRY	LOC117571354|XP_034109354.1|DALB
OG0008331	LOC120778506|XP_039966269.1|BTRY	LOC117569314|XP_034106317.1|DALB
OG0008335	LOC120777884|XP_039965378.1|BTRY	LOC117570960|XP_034108794.1|DALB
OG0008337	LOC120781258|XP_039969344.1|BTRY	LOC117571853|XP_034110138.1|DALB
OG0008338	LOC120778854|XP_039966816.1|BTRY	LOC117569476|XP_034106534.1|DALB
OG0008339	LOC120775390|XP_039961484.1|BTRY	LOC117577617|XP_034118361.1|DALB
OG0008340	LOC120772777|XP_039957490.1|BTRY	LOC117566940|XP_034102462.1|DALB
OG0008341	LOC120766757|XP_039948365.1|BTRY	LOC117566374|XP_034101762.1|DALB
OG0008342	LOC120776417|XP_039962984.1|BTRY	LOC117566949|XP_034102472.1|DALB
OG0008343	LOC120766248|XP_039947564.1|BTRY	LOC117575792|XP_034116059.1|DALB
OG0008344	LOC120777695|XP_039965103.1|BTRY	LOC117566384|XP_034101779.1|DALB
OG0008345	LOC120773380|XP_039958140.1|BTRY, LOC120778311|XP_039966038.1|BTRY	LOC117572268|XP_034110862.1|DALB
OG0008347	LOC120769050|XP_039951834.1|BTRY	LOC117564928|XP_034099773.1|DALB
OG0008348	LOC120777262|XP_039964395.1|BTRY	LOC117567207|XP_034102928.1|DALB
OG0008349	LOC120780632|XP_039968825.1|BTRY	LOC117571288|XP_034109247.1|DALB
OG0008350	LOC120774987|XP_039960829.1|BTRY	LOC117573510|XP_034112633.1|DALB
OG0008351	LOC120777631|XP_039965018.1|BTRY	LOC117568251|XP_034104622.1|DALB
OG0008352	LOC120777213|XP_039964323.1|BTRY	LOC117567937|XP_034104118.1|DALB
OG0008353	LOC120778558|XP_039966348.1|BTRY	LOC117570776|XP_034108504.1|DALB
OG0008354	LOC120774803|XP_039960531.1|BTRY	LOC117564864|XP_034099735.1|DALB
OG0008355	LOC120772934|XP_039957767.1|BTRY	LOC117572782|XP_034111770.1|DALB
OG0008356	LOC120779138|XP_039967277.1|BTRY	LOC117577982|XP_034118969.1|DALB
OG0008357	LOC120767623|XP_039949717.1|BTRY	LOC117576782|XP_034117725.1|DALB
OG0008358	LOC120769755|XP_039952852.1|BTRY	LOC117565306|XP_034100235.1|DALB
OG0008359	LOC120772801|XP_039957518.1|BTRY	LOC117570430|XP_034107976.1|DALB
OG0008360	LOC120771112|XP_039954895.1|BTRY	LOC117568624|XP_034105304.1|DALB
OG0008361	LOC120769574|XP_039952563.1|BTRY	LOC117564264|XP_034098858.1|DALB
OG0008362	LOC120767768|XP_039949940.1|BTRY	LOC117564444|XP_034099079.1|DALB
OG0008363	LOC120771752|XP_039955864.1|BTRY	LOC117567457|XP_034103362.1|DALB
OG0008364	LOC120778721|XP_039966617.1|BTRY	LOC117569486|XP_034106557.1|DALB
OG0008365	LOC120770023|XP_039953054.1|BTRY	LOC117567574|XP_034103536.1|DALB
OG0008366	LOC120769810|XP_039952951.1|BTRY	LOC117575531|XP_034115671.1|DALB
OG0008367	LOC120773427|XP_039958242.1|BTRY	LOC117576383|XP_034116986.1|DALB
OG0008369	LOC120774064|XP_039959303.1|BTRY	LOC117577790|XP_034118606.1|DALB
OG0008370	LOC120780281|XP_039968479.1|BTRY	LOC117573178|XP_034112039.1|DALB
OG0008372	LOC120771880|XP_039956073.1|BTRY	LOC117570355|XP_034107816.1|DALB
OG0008374	LOC120768407|XP_039951021.1|BTRY	LOC117565698|XP_034100824.1|DALB
OG0008376	LOC120768439|XP_039951059.1|BTRY	LOC117563273|XP_034097392.1|DALB
OG0008377	LOC120781082|XP_039969161.1|BTRY	LOC117565554|XP_034100611.1|DALB
OG0008379	LOC120768985|XP_039951743.1|BTRY	LOC117565257|XP_034100167.1|DALB
OG0008381	LOC120768347|XP_039950934.1|BTRY	LOC117563606|XP_034097891.1|DALB
OG0008383	LOC120768558|XP_039951236.1|BTRY	LOC117564940|XP_034099785.1|DALB
OG0008384	LOC120768052|XP_039950502.1|BTRY	LOC117564222|XP_034098800.1|DALB
OG0008386	LOC120774225|XP_039959617.1|BTRY	LOC117567240|XP_034102981.1|DALB
OG0008387	LOC120768774|XP_039951491.1|BTRY	LOC117573595|XP_034112781.1|DALB
OG0008388	LOC120769464|XP_039952410.1|BTRY	LOC117563353|XP_034097530.1|DALB
OG0008389	LOC120767584|XP_039949665.1|BTRY	LOC117565774|XP_034100941.1|DALB
OG0008390	LOC120768196|XP_039950701.1|BTRY	LOC117563781|XP_034098178.1|DALB
OG0008392	LOC120777546|XP_039964869.1|BTRY	LOC117568581|XP_034105203.1|DALB
OG0008393	LOC120779173|XP_039967342.1|BTRY	LOC117569722|XP_034106879.1|DALB
OG0008395	LOC120774521|XP_039960150.1|BTRY	LOC117569532|XP_034106629.1|DALB
OG0008396	LOC120773921|XP_039959050.1|BTRY	LOC117577674|XP_034118457.1|DALB
OG0008397	LOC120774738|XP_039960425.1|BTRY	LOC117576939|XP_034117991.1|DALB
OG0008398	LOC120775721|XP_039961966.1|BTRY	LOC117577902|XP_034118784.1|DALB
OG0008399	LOC120776124|XP_039962586.1|BTRY	LOC117573331|XP_034112372.1|DALB
OG0008400	LOC120777694|XP_039965102.1|BTRY	LOC117569934|XP_034107183.1|DALB
OG0008401	LOC120768010|XP_039950371.1|BTRY	LOC117564128|XP_034098679.1|DALB
OG0008402	LOC120767048|XP_039948837.1|BTRY	LOC117576015|XP_034116412.1|DALB
OG0008403	LOC120774895|XP_039960696.1|BTRY	LOC117573814|XP_034113126.1|DALB
OG0008404	LOC120770235|XP_039953461.1|BTRY	LOC117574059|XP_034113566.1|DALB
OG0008405	LOC120774467|XP_039960057.1|BTRY	LOC117574550|XP_034114316.1|DALB
OG0008406	LOC120775946|XP_039962290.1|BTRY	LOC117569083|XP_034105993.1|DALB
OG0008408	LOC120773355|XP_039958110.1|BTRY	LOC117578088|XP_034119140.1|DALB
OG0008410	LOC120780114|XP_039968333.1|BTRY	LOC117576635|XP_034117452.1|DALB
OG0008412	LOC120774769|XP_039960465.1|BTRY	LOC117571103|XP_034108979.1|DALB
OG0008414	LOC120773629|XP_039958568.1|BTRY	LOC117578123|XP_034119201.1|DALB
OG0008415	LOC120774138|XP_039959458.1|BTRY	LOC117577786|XP_034118602.1|DALB
OG0008416	LOC120774067|XP_039959307.1|BTRY	LOC117573058|XP_034111827.1|DALB
OG0008417	LOC120775110|XP_039961061.1|BTRY	LOC117578319|XP_034119666.1|DALB
OG0008418	LOC120774366|XP_039959895.1|BTRY	LOC117564915|XP_034099763.1|DALB
OG0008419	LOC120775883|XP_039962193.1|BTRY	LOC117578287|XP_034119614.1|DALB
OG0008420	LOC120775813|XP_039962099.1|BTRY	LOC117577698|XP_034118489.1|DALB
OG0008421	LOC120774401|XP_039959954.1|BTRY	LOC117570887|XP_034108679.1|DALB
OG0008422	LOC120773370|XP_039958131.1|BTRY	LOC117568096|XP_034104372.1|DALB
OG0008424	LOC120774878|XP_039960666.1|BTRY	LOC117571780|XP_034110032.1|DALB
OG0008425	LOC120772771|XP_039957483.1|BTRY	LOC117575967|XP_034116337.1|DALB
OG0008426	LOC120770184|XP_039953343.1|BTRY	LOC117567901|XP_034104065.1|DALB
OG0008427	LOC120773352|XP_039958106.1|BTRY	LOC117578271|XP_034119585.1|DALB
OG0008428	LOC120782166|XP_039970235.1|BTRY	LOC117577836|XP_034118668.1|DALB
OG0008429	LOC120781385|XP_039969528.1|BTRY	LOC117575584|XP_034115742.1|DALB
OG0008430	LOC120773356|XP_039958114.1|BTRY	LOC117578278|XP_034119596.1|DALB
OG0008431	LOC120772820|XP_039957550.1|BTRY	LOC117571485|XP_034109542.1|DALB
OG0008432	LOC120766847|XP_039948500.1|BTRY	LOC117573411|XP_034112505.1|DALB
OG0008433	LOC120776741|XP_039963610.1|BTRY	LOC117567731|XP_034103786.1|DALB
OG0008434	LOC120774296|XP_039959752.1|BTRY	LOC117574490|XP_034114219.1|DALB
OG0008436	LOC120771866|XP_039956049.1|BTRY	LOC117569178|XP_034106138.1|DALB
OG0008438	LOC120782808|XP_039971220.1|BTRY	LOC117575325|XP_034115371.1|DALB
OG0008439	LOC120772811|XP_039957535.1|BTRY	LOC117570421|XP_034107945.1|DALB
OG0008441	LOC120776748|XP_039963635.1|BTRY	LOC117569990|XP_034107261.1|DALB
OG0008442	LOC120772418|XP_039956956.1|BTRY	LOC117566491|XP_034101919.1|DALB
OG0008443	LOC120779040|XP_039967097.1|BTRY	LOC117571217|XP_034109156.1|DALB
OG0008444	LOC120776625|XP_039963361.1|BTRY	LOC117569482|XP_034106543.1|DALB
OG0008445	LOC120774737|XP_039960424.1|BTRY	LOC117577561|XP_034118286.1|DALB
OG0008446	LOC120775595|XP_039961767.1|BTRY	LOC117577963|XP_034118903.1|DALB
OG0008447	LOC120775114|XP_039961066.1|BTRY	LOC117567154|XP_034102861.1|DALB
OG0008448	LOC120774914|XP_039960721.1|BTRY	LOC117566630|XP_034102065.1|DALB
OG0008450	LOC120773690|XP_039958657.1|BTRY	LOC117573887|XP_034113268.1|DALB
OG0008451	LOC120766163|XP_039947443.1|BTRY	LOC117574256|XP_034113877.1|DALB
OG0008452	LOC120775897|XP_039962221.1|BTRY	LOC117565540|XP_034100575.1|DALB
OG0008453	LOC120771056|XP_039954796.1|BTRY	LOC117572528|XP_034111279.1|DALB
OG0008454	LOC120774140|XP_039959465.1|BTRY	LOC117569505|XP_034106582.1|DALB
OG0008455	LOC120777347|XP_039964531.1|BTRY	LOC117572114|XP_034110626.1|DALB
OG0008456	LOC120776392|XP_039962946.1|BTRY	LOC117576492|XP_034117158.1|DALB
OG0008457	LOC120769845|XP_039952966.1|BTRY	LOC117574230|XP_034113830.1|DALB
OG0008459	LOC120775010|XP_039960885.1|BTRY	LOC117573676|XP_034112900.1|DALB
OG0008460	LOC120769675|XP_039952729.1|BTRY	LOC117565695|XP_034100822.1|DALB
OG0008461	LOC120769685|XP_039952741.1|BTRY	LOC117565139|XP_034100002.1|DALB
OG0008462	LOC120767194|XP_039948927.1|BTRY	LOC117564736|XP_034099515.1|DALB
OG0008463	LOC120769533|XP_039952507.1|BTRY	LOC117564122|XP_034098671.1|DALB
OG0008464	LOC120770370|XP_039953719.1|BTRY, LOC120770371|XP_039953721.1|BTRY	LOC117570449|XP_034107998.1|DALB
OG0008465	LOC120770011|XP_039953038.1|BTRY	LOC117567776|XP_034103866.1|DALB
OG0008466	LOC120771976|XP_039956266.1|BTRY	LOC117571723|XP_034109920.1|DALB
OG0008467	LOC120781226|XP_039969293.1|BTRY	LOC117569959|XP_034107222.1|DALB
OG0008468	LOC120769413|XP_039952326.1|BTRY	LOC117564718|XP_034099492.1|DALB
OG0008469	LOC120772475|XP_039957049.1|BTRY	LOC117569182|XP_034106141.1|DALB
OG0008470	LOC120773054|XP_039957922.1|BTRY	LOC117567466|XP_034103376.1|DALB
OG0008472	LOC120780715|XP_039968910.1|BTRY, LOC120770412|XP_039953781.1|BTRY	LOC117567947|XP_034104136.1|DALB
OG0008473	LOC120773868|XP_039958956.1|BTRY	LOC117577824|XP_034118649.1|DALB
OG0008474	LOC120780753|XP_039968943.1|BTRY	LOC117576336|XP_034116901.1|DALB
OG0008476	LOC120771421|XP_039955343.1|BTRY	LOC117576143|XP_034116601.1|DALB
OG0008477	LOC120770228|XP_039953443.1|BTRY, LOC120770227|XP_039953442.1|BTRY	LOC117569048|XP_034105941.1|DALB
OG0008478	LOC120780741|XP_039968935.1|BTRY	LOC117573274|XP_034112246.1|DALB
OG0008479	LOC120772132|XP_039956482.1|BTRY	LOC117572684|XP_034111612.1|DALB
OG0008480	LOC120776787|XP_039963707.1|BTRY	LOC117567606|XP_034103584.1|DALB
OG0008481	LOC120778734|XP_039966633.1|BTRY	LOC117578086|XP_034119138.1|DALB
OG0008482	LOC120776366|XP_039962878.1|BTRY	LOC117568650|XP_034105336.1|DALB
OG0008483	LOC120775156|XP_039961128.1|BTRY	LOC117578379|XP_034119704.1|DALB
OG0008484	LOC120773717|XP_039958703.1|BTRY	LOC117575650|XP_034115828.1|DALB
OG0008485	LOC120781463|XP_039969617.1|BTRY	LOC117565260|XP_034100171.1|DALB
OG0008486	LOC120768757|XP_039951463.1|BTRY, LOC120779464|XP_039967659.1|BTRY	LOC117573257|XP_034112226.1|DALB
OG0008487	LOC120775690|XP_039961934.1|BTRY	LOC117577261|XP_034118138.1|DALB, LOC117577257|XP_034118135.1|DALB, LOC117577260|XP_034118137.1|DALB, LOC117577253|XP_034118130.1|DALB, LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB
OG0008488	LOC120766416|XP_039947803.1|BTRY	LOC117576154|XP_034116618.1|DALB
OG0008489	LOC120766703|XP_039948284.1|BTRY	LOC117574727|XP_034114548.1|DALB, LOC117575320|XP_034115368.1|DALB
OG0008490	LOC120780601|XP_039968793.1|BTRY	LOC117574758|XP_034114593.1|DALB
OG0008491	LOC120777500|XP_039964789.1|BTRY, LOC120777533|XP_039964854.1|BTRY, LOC120777488|XP_039964767.1|BTRY, LOC120777434|XP_039964678.1|BTRY, LOC120777482|XP_039964754.1|BTRY, LOC120777459|XP_039964720.1|BTRY	LOC117575778|XP_034116036.1|DALB
OG0008493	LOC120768344|XP_039950932.1|BTRY, LOC120769704|XP_039952770.1|BTRY, LOC120768544|XP_039951220.1|BTRY	LOC117564418|XP_034099040.1|DALB
OG0008494	LOC120771704|XP_039955773.1|BTRY, LOC120773086|XP_039957984.1|BTRY	LOC117568155|XP_034104464.1|DALB
OG0008495	LOC120770718|XP_039954232.1|BTRY, LOC120772904|XP_039957726.1|BTRY	LOC117572772|XP_034111750.1|DALB
OG0008496	LOC120770010|XP_039953037.1|BTRY	LOC117567775|XP_034103865.1|DALB
OG0008497	LOC120770435|XP_039953837.1|BTRY	LOC117568950|XP_034105780.1|DALB
OG0008498	LOC120771688|XP_039955754.1|BTRY	LOC117570769|XP_034108496.1|DALB
OG0008499	LOC120771671|XP_039955720.1|BTRY	LOC117568682|XP_034105381.1|DALB
OG0008500	LOC120770288|XP_039953559.1|BTRY	LOC117568805|XP_034105557.1|DALB
OG0008501	LOC120776570|XP_039963266.1|BTRY, LOC120776569|XP_039963265.1|BTRY	LOC117568787|XP_034105517.1|DALB
OG0008502	LOC120774983|XP_039960823.1|BTRY, LOC120774982|XP_039960820.1|BTRY	LOC117572132|XP_034110660.1|DALB
OG0008503	LOC120773528|XP_039958418.1|BTRY	LOC117569124|XP_034106039.1|DALB
OG0008503	LOC120773524|XP_039958415.1|BTRY, LOC120773525|XP_039958416.1|BTRY, LOC120773529|XP_039958419.1|BTRY, LOC120774674|XP_039960338.1|BTRY, LOC120775532|XP_039961687.1|BTRY	LOC117563296|XP_034097430.1|DALB
OG0008504	LOC120776383|XP_039962928.1|BTRY, LOC120776382|XP_039962927.1|BTRY	LOC117568113|XP_034104405.1|DALB
OG0008505	LOC120776515|XP_039963168.1|BTRY	LOC117572285|XP_034110884.1|DALB
OG0008506	LOC120777188|XP_039964290.1|BTRY, LOC120777149|XP_039964228.1|BTRY, LOC120777189|XP_039964291.1|BTRY, LOC120777190|XP_039964292.1|BTRY	LOC117570972|XP_034108806.1|DALB
OG0008527	LOC120775571|XP_039961736.1|BTRY	LOC117575574|XP_034115734.1|DALB
OG0008528	LOC120777314|XP_039964487.1|BTRY	LOC117569648|XP_034106784.1|DALB
OG0008529	LOC120774433|XP_039960005.1|BTRY	LOC117569409|XP_034106440.1|DALB
OG0008530	LOC120775518|XP_039961665.1|BTRY	LOC117573380|XP_034112436.1|DALB
OG0008531	LOC120775289|XP_039961337.1|BTRY	LOC117575066|XP_034115049.1|DALB
OG0008532	LOC120774289|XP_039959728.1|BTRY	LOC117577557|XP_034118283.1|DALB
OG0008535	LOC120773375|XP_039958138.1|BTRY	LOC117573381|XP_034112462.1|DALB
OG0008536	LOC120773713|XP_039958688.1|BTRY	LOC117574143|XP_034113713.1|DALB
OG0008538	LOC120774972|XP_039960797.1|BTRY	LOC117578208|XP_034119436.1|DALB
OG0008540	LOC120774323|XP_039959800.1|BTRY	LOC117574299|XP_034113995.1|DALB
OG0008541	LOC120770937|XP_039954579.1|BTRY	LOC117572652|XP_034111523.1|DALB
OG0008542	LOC120778001|XP_039965598.1|BTRY	LOC117567721|XP_034103774.1|DALB
OG0008544	LOC120770956|XP_039954615.1|BTRY	LOC117572339|XP_034110977.1|DALB
OG0008547	LOC120775219|XP_039961220.1|BTRY	LOC117568390|XP_034104896.1|DALB
OG0008550	LOC120773450|XP_039958274.1|BTRY	LOC117568265|XP_034104644.1|DALB, LOC117566451|XP_034101873.1|DALB
OG0008552	LOC120776352|XP_039962841.1|BTRY	LOC117567671|XP_034103682.1|DALB
OG0008554	LOC120775411|XP_039961513.1|BTRY	LOC117563728|XP_034098094.1|DALB
OG0008555	LOC120774880|XP_039960670.1|BTRY	LOC117577088|XP_034118079.1|DALB
OG0008556	LOC120770883|XP_039954459.1|BTRY	LOC117568415|XP_034104949.1|DALB
OG0008557	LOC120777524|XP_039964842.1|BTRY	LOC117576770|XP_034117712.1|DALB
OG0008558	LOC120769163|XP_039951979.1|BTRY	LOC117563540|XP_034097810.1|DALB
OG0008560	LOC120769757|XP_039952853.1|BTRY	LOC117565732|XP_034100871.1|DALB
OG0008562	LOC120767943|XP_039950254.1|BTRY	LOC117563398|XP_034097623.1|DALB
OG0008563	LOC120766981|XP_039948715.1|BTRY	LOC117573296|XP_034112292.1|DALB
OG0008566	LOC120767927|XP_039950222.1|BTRY	LOC117566099|XP_034101459.1|DALB
OG0008569	LOC120773586|XP_039958508.1|BTRY	LOC117571852|XP_034110140.1|DALB
OG0008570	LOC120775803|XP_039962084.1|BTRY	LOC117563284|XP_034097415.1|DALB
OG0008571	LOC120777474|XP_039964741.1|BTRY	LOC117567670|XP_034103681.1|DALB
OG0008572	LOC120770369|XP_039953722.1|BTRY	LOC117573473|XP_034112592.1|DALB
OG0008573	LOC120774197|XP_039959569.1|BTRY	LOC117573588|XP_034112775.1|DALB
OG0008574	LOC120776953|XP_039963977.1|BTRY	LOC117566806|XP_034102245.1|DALB
OG0008575	LOC120767070|XP_039948857.1|BTRY	LOC117574056|XP_034113558.1|DALB
OG0008576	LOC120774131|XP_039959441.1|BTRY	LOC117574991|XP_034114955.1|DALB
