Orthogroup	BTRY.longest_only	DFIC.longest_only
OG0009050	LOC120769112|XP_039951908.1|BTRY	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC120772821|XP_039957551.1|BTRY	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC120782878|XP_039971358.1|BTRY	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC120780242|XP_039968434.1|BTRY	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC120773628|XP_039958571.1|BTRY	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC120767971|XP_039950315.1|BTRY	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC120776562|XP_039963256.1|BTRY	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC120770432|XP_039953828.1|BTRY	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC120779502|XP_039967730.1|BTRY	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC120776680|XP_039963488.1|BTRY	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC120779088|XP_039967178.1|BTRY	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC120770186|XP_039953346.1|BTRY	LOC108093934|XP_017049801.1|DFIC
OG0009063	LOC120769010|XP_039951782.1|BTRY	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009065	LOC120782452|XP_039970674.1|BTRY	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC120778812|XP_039966752.1|BTRY	LOC108087552|XP_017040462.1|DFIC
OG0009067	LOC120776608|XP_039963330.1|BTRY	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC120771277|XP_039955135.1|BTRY	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC120769174|XP_039951991.1|BTRY	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC120770517|XP_039953989.1|BTRY	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC120775674|XP_039961894.1|BTRY	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC120782741|XP_039971108.1|BTRY	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC120782466|XP_039970691.1|BTRY	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC120772000|XP_039956294.1|BTRY	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC120776522|XP_039963184.1|BTRY	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC120779413|XP_039967547.1|BTRY, LOC120781216|XP_039969278.1|BTRY	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC120766916|XP_039948596.1|BTRY	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC120782469|XP_039970696.1|BTRY	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC120778338|XP_039966067.1|BTRY	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC120767276|XP_039949085.1|BTRY	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC120782637|XP_039970939.1|BTRY	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC120778139|XP_039965800.1|BTRY	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC120777959|XP_039965522.1|BTRY	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC120766800|XP_039948437.1|BTRY	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC120766970|XP_039948695.1|BTRY	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC120782221|XP_039970317.1|BTRY	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC120782233|XP_039970334.1|BTRY, LOC120769951|XP_039952973.1|BTRY	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC120776154|XP_039962641.1|BTRY, LOC120771980|XP_039956307.1|BTRY	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC120772283|XP_039956730.1|BTRY	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC120775962|XP_039962310.1|BTRY	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC120766439|XP_039947882.1|BTRY	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC120766671|XP_039948244.1|BTRY	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC120780522|XP_039968726.1|BTRY	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC120776869|XP_039963898.1|BTRY	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC120782342|XP_039970509.1|BTRY	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC120766290|XP_039947627.1|BTRY	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC120782331|XP_039970491.1|BTRY	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC120766977|XP_039948704.1|BTRY, LOC120782336|XP_039970501.1|BTRY	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC120782622|XP_039970923.1|BTRY	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC120767604|XP_039949687.1|BTRY	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC120769583|XP_039952576.1|BTRY, LOC120769498|XP_039952462.1|BTRY	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC120768456|XP_039951091.1|BTRY	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC120769797|XP_039952919.1|BTRY	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC120769792|XP_039952914.1|BTRY, LOC120768228|XP_039950747.1|BTRY	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC120768176|XP_039950675.1|BTRY	LOC108101391|XP_017061199.1|DFIC
OG0009107	LOC120767202|XP_039948940.1|BTRY	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC120767409|XP_039949385.1|BTRY	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC120768620|XP_039951321.1|BTRY	LOC108094521|XP_017050612.1|DFIC
OG0009110	LOC120767287|XP_039949098.1|BTRY	LOC108091402|XP_017046082.1|DFIC
OG0009111	LOC120769396|XP_039952301.1|BTRY	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC120768527|XP_039951190.1|BTRY	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC120769665|XP_039952713.1|BTRY	LOC108100451|XP_017059903.1|DFIC, LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC120769040|XP_039951818.1|BTRY	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC120769773|XP_039952888.1|BTRY	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC120768393|XP_039950999.1|BTRY, LOC120769650|XP_039952689.1|BTRY	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC120769317|XP_039952198.1|BTRY	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC120769575|XP_039952564.1|BTRY, LOC120768883|XP_039951571.1|BTRY	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC120768099|XP_039950576.1|BTRY	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC120773000|XP_039957851.1|BTRY	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC120772360|XP_039956859.1|BTRY	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC120771331|XP_039955210.1|BTRY	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC120771273|XP_039955131.1|BTRY	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC120772582|XP_039957218.1|BTRY	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC120772693|XP_039957366.1|BTRY	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC120772739|XP_039957434.1|BTRY, LOC120772870|XP_039957640.1|BTRY	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC120771528|XP_039955520.1|BTRY	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC120772403|XP_039956932.1|BTRY	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC120770104|XP_039953208.1|BTRY	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC120772425|XP_039956970.1|BTRY	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC120773089|XP_039957992.1|BTRY	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC120772469|XP_039957042.1|BTRY	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC120769973|XP_039952977.1|BTRY, LOC120769972|XP_039952976.1|BTRY	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC120772080|XP_039956411.1|BTRY	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC120770996|XP_039954677.1|BTRY	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC120772740|XP_039957435.1|BTRY	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC120772579|XP_039957217.1|BTRY	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC120772815|XP_039957540.1|BTRY, LOC120772814|XP_039957538.1|BTRY	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC120771726|XP_039955815.1|BTRY	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC120771334|XP_039955213.1|BTRY	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC120771670|XP_039955719.1|BTRY	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC120770352|XP_039953689.1|BTRY	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC120772496|XP_039957077.1|BTRY	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC120770231|XP_039953450.1|BTRY	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC120772278|XP_039956722.1|BTRY	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC120772818|XP_039957544.1|BTRY	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC120772213|XP_039956627.1|BTRY	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC120770767|XP_039954283.1|BTRY	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC120770772|XP_039954288.1|BTRY	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC120772435|XP_039956985.1|BTRY	LOC108094849|XP_017051144.1|DFIC
OG0009151	LOC120771132|XP_039954930.1|BTRY	LOC108086464|XP_017038879.1|DFIC
OG0009152	LOC120771346|XP_039955228.1|BTRY	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC120771139|XP_039954940.1|BTRY	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC120776075|XP_039962478.1|BTRY	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC120773354|XP_039958109.1|BTRY, LOC120776188|XP_039962747.1|BTRY	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC120775385|XP_039961480.1|BTRY	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC120775488|XP_039961625.1|BTRY, LOC120775475|XP_039961609.1|BTRY, LOC120775553|XP_039961715.1|BTRY	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC120774740|XP_039960428.1|BTRY, LOC120776013|XP_039962391.1|BTRY, LOC120773681|XP_039958646.1|BTRY	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC120774478|XP_039960071.1|BTRY	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC120774481|XP_039960075.1|BTRY	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC120774031|XP_039959263.1|BTRY	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC120776368|XP_039962881.1|BTRY	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC120778654|XP_039966505.1|BTRY	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC120778648|XP_039966493.1|BTRY	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC120776967|XP_039963993.1|BTRY	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC120776876|XP_039963869.1|BTRY	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC120777405|XP_039964638.1|BTRY	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC120777407|XP_039964639.1|BTRY	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC120776815|XP_039963765.1|BTRY	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC120777484|XP_039964755.1|BTRY	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC120778980|XP_039967005.1|BTRY	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC120777384|XP_039964609.1|BTRY	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC120777863|XP_039965346.1|BTRY	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC120778629|XP_039966448.1|BTRY	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC120777531|XP_039964848.1|BTRY	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC120782111|XP_039970189.1|BTRY, LOC120778191|XP_039965863.1|BTRY	LOC108086934|XP_017039532.1|DFIC
OG0009177	LOC120778783|XP_039966702.1|BTRY	LOC108099464|XP_017058503.1|DFIC
OG0009178	LOC120777651|XP_039965037.1|BTRY	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC120778374|XP_039966094.1|BTRY	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC120778405|XP_039966123.1|BTRY, LOC120778404|XP_039966122.1|BTRY, LOC120776492|XP_039963108.1|BTRY	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC120776881|XP_039963873.1|BTRY	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC120778590|XP_039966392.1|BTRY	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC120778409|XP_039966126.1|BTRY, LOC120778583|XP_039966384.1|BTRY	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC120778412|XP_039966130.1|BTRY	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC120779007|XP_039967060.1|BTRY	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC120777423|XP_039964660.1|BTRY	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC120780903|XP_039969074.1|BTRY	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC120781240|XP_039969314.1|BTRY	LOC108093903|XP_017049751.1|DFIC
OG0009219	LOC120766455|XP_039947911.1|BTRY	LOC108086809|XP_017039337.1|DFIC
OG0009221	LOC120782414|XP_039970597.1|BTRY	LOC108089196|XP_017042829.1|DFIC
OG0009222	LOC120775607|XP_039961782.1|BTRY	LOC108094659|XP_017050858.1|DFIC
OG0009228	LOC120774901|XP_039960703.1|BTRY	LOC108098095|XP_017056290.1|DFIC
OG0009232	LOC120776182|XP_039962734.1|BTRY	LOC108086501|XP_017038915.1|DFIC
OG0009237	LOC120768137|XP_039950629.1|BTRY	LOC108089278|XP_017042946.1|DFIC
OG0009239	LOC120777980|XP_039965554.1|BTRY	LOC108088920|XP_017042425.1|DFIC
OG0009241	LOC120767227|XP_039948986.1|BTRY	LOC108092372|XP_017047403.1|DFIC
OG0009245	LOC120766608|XP_039948149.1|BTRY	LOC108087159|XP_017039872.1|DFIC
OG0009248	LOC120773473|XP_039958321.1|BTRY	LOC108097564|XP_017055433.1|DFIC
OG0009249	LOC120769028|XP_039951803.1|BTRY	LOC108100006|XP_017059198.1|DFIC
OG0009251	LOC120775842|XP_039962145.1|BTRY	LOC108102162|XP_017062350.1|DFIC
OG0009252	LOC120774883|XP_039960673.1|BTRY	LOC108097262|XP_017054941.1|DFIC
OG0009253	LOC120773824|XP_039958868.1|BTRY	LOC108088692|XP_017042121.1|DFIC
OG0009254	LOC120775916|XP_039962245.1|BTRY	LOC108092963|XP_017048335.1|DFIC
OG0009255	LOC120779991|XP_039968215.1|BTRY	LOC108097134|XP_017054720.1|DFIC
OG0009256	LOC120776084|XP_039962491.1|BTRY	LOC108088706|XP_017042137.1|DFIC
OG0009257	LOC120774931|XP_039960742.1|BTRY	LOC108098042|XP_017056196.1|DFIC
OG0009258	LOC120773747|XP_039958742.1|BTRY	LOC108094673|XP_017050879.1|DFIC
OG0009260	LOC120773371|XP_039958133.1|BTRY	LOC108102117|XP_017062269.1|DFIC
OG0009261	LOC120774150|XP_039959490.1|BTRY	LOC108097700|XP_017055668.1|DFIC
OG0009262	LOC120774816|XP_039960554.1|BTRY	LOC108095332|XP_017051901.1|DFIC
OG0009263	LOC120775697|XP_039961942.1|BTRY	LOC108094625|XP_017050803.1|DFIC
OG0009264	LOC120773828|XP_039958875.1|BTRY	LOC108094606|XP_017050751.1|DFIC
OG0009265	LOC120776043|XP_039962422.1|BTRY	LOC108094549|XP_017050650.1|DFIC
OG0009266	LOC120767293|XP_039949107.1|BTRY	LOC108101377|XP_017061178.1|DFIC
OG0009267	LOC120767308|XP_039949158.1|BTRY	LOC108098194|XP_017056423.1|DFIC
OG0009269	LOC120778507|XP_039966271.1|BTRY	LOC108087339|XP_017040168.1|DFIC
OG0009271	LOC120775785|XP_039962055.1|BTRY	LOC108097984|XP_017056096.1|DFIC
OG0009272	LOC120778014|XP_039965614.1|BTRY	LOC108100195|XP_017059458.1|DFIC
OG0009273	LOC120768401|XP_039951007.1|BTRY	LOC108092331|XP_017047356.1|DFIC
OG0009274	LOC120776538|XP_039963210.1|BTRY	LOC108099060|XP_017057818.1|DFIC
OG0009275	LOC120774699|XP_039960362.1|BTRY	LOC108092908|XP_017048256.1|DFIC
OG0009276	LOC120771762|XP_039955877.1|BTRY	LOC108101829|XP_017061825.1|DFIC
OG0009277	LOC120773557|XP_039958455.1|BTRY	LOC108097050|XP_017054573.1|DFIC
OG0009278	LOC120774103|XP_039959391.1|BTRY	LOC108097283|XP_017054973.1|DFIC
OG0009279	LOC120774047|XP_039959283.1|BTRY	LOC108088144|XP_017041299.1|DFIC
OG0009280	LOC120775344|XP_039961424.1|BTRY	LOC108086506|XP_017038922.1|DFIC
OG0009281	LOC120774027|XP_039959254.1|BTRY	LOC108091254|XP_017045858.1|DFIC
OG0009282	LOC120769466|XP_039952413.1|BTRY	LOC108091456|XP_017046145.1|DFIC
OG0009283	LOC120768789|XP_039951480.1|BTRY, LOC120768271|XP_039950803.1|BTRY	LOC108089226|XP_017042871.1|DFIC
OG0009284	LOC120774474|XP_039960065.1|BTRY	LOC108088328|XP_017041556.1|DFIC
OG0009285	LOC120779754|XP_039968069.1|BTRY	LOC108095049|XP_017051440.1|DFIC
OG0009287	LOC120778638|XP_039966471.1|BTRY	LOC108093081|XP_017048491.1|DFIC
OG0009288	LOC120768627|XP_039951327.1|BTRY	LOC108101642|XP_017061547.1|DFIC
OG0009289	LOC120779626|XP_039967904.1|BTRY	LOC108101971|XP_017062049.1|DFIC
OG0009291	LOC120779424|XP_039967556.1|BTRY	LOC108101972|XP_017062052.1|DFIC
OG0009292	LOC120774909|XP_039960713.1|BTRY, LOC120774908|XP_039960712.1|BTRY	LOC108098070|XP_017056251.1|DFIC
OG0009293	LOC120774340|XP_039959835.1|BTRY	LOC108097890|XP_017055918.1|DFIC
OG0009294	LOC120770762|XP_039954280.1|BTRY	LOC108090341|XP_017044446.1|DFIC
OG0009295	LOC120773769|XP_039958781.1|BTRY	LOC108094592|XP_017050710.1|DFIC
OG0009296	LOC120766692|XP_039948272.1|BTRY	LOC108095835|XP_017052613.1|DFIC
OG0009297	LOC120767015|XP_039948778.1|BTRY	LOC108095883|XP_017052683.1|DFIC
OG0009298	LOC120766539|XP_039948051.1|BTRY	LOC108087916|XP_017040991.1|DFIC
OG0009299	LOC120776864|XP_039963856.1|BTRY	LOC108101057|XP_017060733.1|DFIC
OG0009300	LOC120766353|XP_039947716.1|BTRY	LOC108101053|XP_017060726.1|DFIC
OG0009301	LOC120775651|XP_039961846.1|BTRY	LOC108095750|XP_017052425.1|DFIC
OG0009302	LOC120780552|XP_039968746.1|BTRY	LOC108098473|XP_017056872.1|DFIC
OG0009303	LOC120782806|XP_039971219.1|BTRY	LOC108091941|XP_017046818.1|DFIC
OG0009304	LOC120782258|XP_039970357.1|BTRY	LOC108101027|XP_017060683.1|DFIC
OG0009305	LOC120782427|XP_039970612.1|BTRY	LOC108087034|XP_017039692.1|DFIC
OG0009306	LOC120776066|XP_039962469.1|BTRY	LOC108091151|XP_017045676.1|DFIC
OG0009307	LOC120766761|XP_039948368.1|BTRY	LOC108092063|XP_017047015.1|DFIC
OG0009308	LOC120780344|XP_039968597.1|BTRY	LOC108091790|XP_017046638.1|DFIC
OG0009309	LOC120782848|XP_039971309.1|BTRY	LOC108087020|XP_017039675.1|DFIC
OG0009310	LOC120776606|XP_039963331.1|BTRY	LOC108087369|XP_017040199.1|DFIC
OG0009311	LOC120782412|XP_039970594.1|BTRY	LOC108102004|XP_017062091.1|DFIC
OG0009312	LOC120766223|XP_039947532.1|BTRY	LOC108086998|XP_017039623.1|DFIC
OG0009313	LOC120782841|XP_039971300.1|BTRY	LOC108102257|XP_017062496.1|DFIC
OG0009314	LOC120766852|XP_039948510.1|BTRY	LOC108096898|XP_017054337.1|DFIC
OG0009315	LOC120770745|XP_039954268.1|BTRY	LOC108099600|XP_017058705.1|DFIC
OG0009316	LOC120771603|XP_039955619.1|BTRY	LOC108099449|XP_017058476.1|DFIC
OG0009317	LOC120766450|XP_039947898.1|BTRY	LOC108088550|XP_017041884.1|DFIC
OG0009318	LOC120767982|XP_039950337.1|BTRY	LOC108098504|XP_017056921.1|DFIC
OG0009319	LOC120776568|XP_039963267.1|BTRY	LOC108096458|XP_017053558.1|DFIC
OG0009320	LOC120766726|XP_039948309.1|BTRY	LOC108095720|XP_017052383.1|DFIC
OG0009321	LOC120767004|XP_039948746.1|BTRY	LOC108095703|XP_017052364.1|DFIC
OG0009322	LOC120777566|XP_039964903.1|BTRY	LOC108098963|XP_017057664.1|DFIC
OG0009323	LOC120782365|XP_039970537.1|BTRY	LOC108091834|XP_017046703.1|DFIC
OG0009324	LOC120770908|XP_039954523.1|BTRY	LOC108098465|XP_017056859.1|DFIC
OG0009325	LOC120772027|XP_039956332.1|BTRY	LOC108097895|XP_017055926.1|DFIC
OG0009326	LOC120766870|XP_039948535.1|BTRY	LOC108091936|XP_017046812.1|DFIC
OG0009327	LOC120766702|XP_039948287.1|BTRY	LOC108088422|XP_017041672.1|DFIC
OG0009328	LOC120782676|XP_039970998.1|BTRY	LOC108088442|XP_017041706.1|DFIC
OG0009329	LOC120766974|XP_039948699.1|BTRY	LOC108087189|XP_017039934.1|DFIC
OG0009330	LOC120766779|XP_039948404.1|BTRY	LOC108092089|XP_017047067.1|DFIC
OG0009331	LOC120766660|XP_039948229.1|BTRY	LOC108087947|XP_017041022.1|DFIC
OG0009332	LOC120773142|XP_039958071.1|BTRY	LOC108087193|XP_017039942.1|DFIC
OG0009333	LOC120766238|XP_039947550.1|BTRY	LOC108099564|XP_017058643.1|DFIC
OG0009334	LOC120782393|XP_039970570.1|BTRY	LOC108086811|XP_017039339.1|DFIC
OG0009335	LOC120782364|XP_039970536.1|BTRY	LOC108097615|XP_017055514.1|DFIC
OG0009336	LOC120766733|XP_039948363.1|BTRY	LOC108086857|XP_017039399.1|DFIC
OG0009337	LOC120766747|XP_039948352.1|BTRY	LOC108097883|XP_017055908.1|DFIC
OG0009338	LOC120766573|XP_039948099.1|BTRY	LOC108098532|XP_017057002.1|DFIC
OG0009339	LOC120782237|XP_039970342.1|BTRY	LOC108098477|XP_017056877.1|DFIC
OG0009340	LOC120774848|XP_039960649.1|BTRY	LOC108091679|XP_017046491.1|DFIC
OG0009341	LOC120773757|XP_039958763.1|BTRY	LOC108093332|XP_017048816.1|DFIC
OG0009342	LOC120772497|XP_039957081.1|BTRY	LOC108088077|XP_017041217.1|DFIC
OG0009343	LOC120772486|XP_039957070.1|BTRY	LOC108088081|XP_017041222.1|DFIC
OG0009344	LOC120775541|XP_039961734.1|BTRY	LOC108099234|XP_017058096.1|DFIC
OG0009345	LOC120766918|XP_039948600.1|BTRY	LOC108088480|XP_017041768.1|DFIC
OG0009346	LOC120766411|XP_039947796.1|BTRY	LOC108088374|XP_017041610.1|DFIC
OG0009347	LOC120778565|XP_039966401.1|BTRY, LOC120780363|XP_039968590.1|BTRY	LOC108095683|XP_017052341.1|DFIC
OG0009348	LOC120766340|XP_039947698.1|BTRY	LOC108099513|XP_017058565.1|DFIC
OG0009349	LOC120782581|XP_039970862.1|BTRY	LOC108087010|XP_017039647.1|DFIC
OG0009350	LOC120782844|XP_039971304.1|BTRY	LOC108086876|XP_017039428.1|DFIC
OG0009351	LOC120782323|XP_039970479.1|BTRY	LOC108086795|XP_017039323.1|DFIC
OG0009352	LOC120779833|XP_039968151.1|BTRY	LOC108091726|XP_017046557.1|DFIC
OG0009353	LOC120780722|XP_039968919.1|BTRY	LOC108099288|XP_017058169.1|DFIC
OG0009354	LOC120769760|XP_039952857.1|BTRY	LOC108089141|XP_017042751.1|DFIC
OG0009355	LOC120769688|XP_039952748.1|BTRY	LOC108095093|XP_017051521.1|DFIC
OG0009356	LOC120767537|XP_039949575.1|BTRY	LOC108092548|XP_017047672.1|DFIC
OG0009357	LOC120768492|XP_039951142.1|BTRY	LOC108093494|XP_017049072.1|DFIC
OG0009358	LOC120768302|XP_039950866.1|BTRY	LOC108092387|XP_017047435.1|DFIC
OG0009359	LOC120768416|XP_039951031.1|BTRY, LOC120769339|XP_039952229.1|BTRY	LOC108092386|XP_017047434.1|DFIC
OG0009360	LOC120769812|XP_039952954.1|BTRY	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	LOC120769813|XP_039952955.1|BTRY	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	LOC120767622|XP_039949713.1|BTRY	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	LOC120767320|XP_039949188.1|BTRY	LOC108089837|XP_017043740.1|DFIC
OG0009364	LOC120769135|XP_039951941.1|BTRY	LOC108092567|XP_017047697.1|DFIC
OG0009365	LOC120768281|XP_039950815.1|BTRY	LOC108089880|XP_017043829.1|DFIC
OG0009366	LOC120769065|XP_039951855.1|BTRY	LOC108088968|XP_017042526.1|DFIC
OG0009368	LOC120767286|XP_039949096.1|BTRY	LOC108091469|XP_017046176.1|DFIC
OG0009369	LOC120769820|XP_039952962.1|BTRY	LOC108091472|XP_017046178.1|DFIC
OG0009370	LOC120769178|XP_039951998.1|BTRY	LOC108089824|XP_017043726.1|DFIC
OG0009371	LOC120768133|XP_039950625.1|BTRY	LOC108089791|XP_017043675.1|DFIC
OG0009372	LOC120769534|XP_039952509.1|BTRY	LOC108091505|XP_017046235.1|DFIC
OG0009373	LOC120768280|XP_039950814.1|BTRY	LOC108095092|XP_017051517.1|DFIC
OG0009374	LOC120767896|XP_039950167.1|BTRY	LOC108098267|XP_017056554.1|DFIC
OG0009376	LOC120769002|XP_039951776.1|BTRY	LOC108092329|XP_017047354.1|DFIC
OG0009377	LOC120769456|XP_039952396.1|BTRY	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC
OG0009378	LOC120767674|XP_039949782.1|BTRY	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC
OG0009379	LOC120769296|XP_039952159.1|BTRY	LOC108091658|XP_017046497.1|DFIC
OG0009380	LOC120768352|XP_039950941.1|BTRY	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC
OG0009381	LOC120769543|XP_039952522.1|BTRY	LOC108102220|XP_017062431.1|DFIC
OG0009382	LOC120769744|XP_039952835.1|BTRY	LOC108102232|XP_017062449.1|DFIC
OG0009383	LOC120775413|XP_039961515.1|BTRY, LOC120767580|XP_039949659.1|BTRY	LOC108092997|XP_017048382.1|DFIC
OG0009384	LOC120767978|XP_039950323.1|BTRY	LOC108090068|XP_017044068.1|DFIC
