Orthogroup	BTRY.longest_only	DANA.longest_only
OG0007038	LOC120770251|XP_039953486.1|BTRY	LOC6496390|XP_032306909.1|DANA
OG0007039	LOC120775473|XP_039961605.1|BTRY	LOC6494988|XP_001959270.1|DANA
OG0007040	LOC120769780|XP_039952897.1|BTRY	LOC6497024|XP_001962908.1|DANA
OG0007041	LOC120769289|XP_039952144.1|BTRY	LOC6498294|XP_001962479.1|DANA
OG0007042	LOC120767844|XP_039950072.1|BTRY	LOC6504816|XP_014760468.1|DANA
OG0007043	LOC120766954|XP_039948673.1|BTRY	LOC6500040|XP_032305402.1|DANA
OG0007045	LOC120767043|XP_039948830.1|BTRY	LOC6500411|XP_001953159.1|DANA
OG0007046	LOC120782395|XP_039970572.1|BTRY	LOC6501689|XP_001955768.1|DANA
OG0007047	LOC120767974|XP_039950319.1|BTRY, LOC120767973|XP_039950318.1|BTRY	LOC6498331|XP_001962562.1|DANA
OG0007048	LOC120767989|XP_039950342.1|BTRY	LOC6497419|XP_032307374.1|DANA
OG0007049	LOC120767813|XP_039950026.1|BTRY	LOC6503874|XP_001965232.1|DANA
OG0007050	LOC120768268|XP_039950800.1|BTRY	LOC6498660|XP_001963265.1|DANA
OG0007051	LOC120768900|XP_039951591.1|BTRY	LOC6498066|XP_001962012.2|DANA
OG0007052	LOC120774706|XP_039960370.1|BTRY	LOC6503797|XP_001963728.1|DANA
OG0007053	LOC120780510|XP_039968719.1|BTRY	LOC6499945|XP_001953580.1|DANA
OG0007054	LOC120771998|XP_039956289.1|BTRY	LOC6496182|XP_001960389.1|DANA
OG0007055	LOC120770557|XP_039954067.1|BTRY	LOC6496429|XP_001960897.2|DANA
OG0007056	LOC120777595|XP_039964966.1|BTRY	LOC26514061|XP_014765565.1|DANA
OG0007057	LOC120774707|XP_039960375.1|BTRY	LOC6503858|XP_001963727.1|DANA
OG0007058	LOC120775597|XP_039961770.1|BTRY	LOC6505147|XP_001965438.1|DANA
OG0007059	LOC120768581|XP_039951270.1|BTRY	LOC6504458|XP_032310881.1|DANA
OG0007060	LOC120768483|XP_039951132.1|BTRY	LOC6497405|XP_001962150.1|DANA
OG0007061	LOC120769409|XP_039952321.1|BTRY	LOC6498134|XP_032307651.1|DANA
OG0007062	LOC120769819|XP_039952961.1|BTRY	LOC6505515|XP_032311443.1|DANA
OG0007063	LOC120767546|XP_039949594.1|BTRY	LOC6497500|XP_001961955.1|DANA
OG0007064	LOC120781229|XP_039969299.1|BTRY	LOC6495795|XP_001959602.1|DANA
OG0007065	LOC120767317|XP_039949184.1|BTRY	LOC6506255|XP_001958256.1|DANA
OG0007066	LOC120776858|XP_039963838.1|BTRY	LOC6493605|XP_001958091.1|DANA
OG0007067	LOC120768220|XP_039950729.1|BTRY	LOC6498635|XP_001963210.1|DANA
OG0007068	LOC120768004|XP_039950363.1|BTRY	LOC6496976|XP_001963014.1|DANA
OG0007069	LOC120767907|XP_039950191.1|BTRY	LOC6505589|XP_001964969.1|DANA
OG0007070	LOC120770377|XP_039953728.1|BTRY	LOC6502515|XP_001960522.1|DANA
OG0007071	LOC120770360|XP_039953705.1|BTRY	LOC6494386|XP_001960423.1|DANA
OG0007072	LOC120782290|XP_039970427.1|BTRY	LOC6502654|XP_001953285.1|DANA
OG0007073	LOC120768270|XP_039950802.1|BTRY	LOC6506732|XP_001965238.1|DANA
OG0007074	LOC120771748|XP_039955853.1|BTRY	LOC6495357|XP_001958653.1|DANA
OG0007075	LOC120767314|XP_039949174.1|BTRY	LOC6498120|XP_001962116.2|DANA
OG0007076	LOC120771229|XP_039955074.1|BTRY	LOC6496335|XP_001960719.1|DANA
OG0007077	LOC120768266|XP_039950797.1|BTRY	LOC6498631|XP_001963193.1|DANA
OG0007078	LOC120768939|XP_039951656.1|BTRY	LOC6498319|XP_001962530.1|DANA
OG0007079	LOC120768942|XP_039951661.1|BTRY	LOC6497221|XP_014761563.1|DANA
OG0007080	LOC120768007|XP_039950366.1|BTRY	LOC6505373|XP_032311099.1|DANA
OG0007081	LOC120768902|XP_039951593.1|BTRY	LOC6506309|XP_001965151.1|DANA
OG0007082	LOC120768134|XP_039950626.1|BTRY	LOC6497862|XP_001961588.1|DANA
OG0007083	LOC120767583|XP_039949664.1|BTRY	LOC6498485|XP_001962924.1|DANA
OG0007084	LOC120774380|XP_039959918.1|BTRY	LOC6503096|XP_001963418.1|DANA
OG0007085	LOC120768915|XP_039951620.1|BTRY	LOC6496836|XP_032311247.1|DANA
OG0007086	LOC120769254|XP_039952090.1|BTRY	LOC6498136|XP_001962152.1|DANA
OG0007087	LOC120769084|XP_039951878.1|BTRY	LOC6493674|XP_001958207.2|DANA
OG0007088	LOC120769709|XP_039952782.1|BTRY	LOC6497358|XP_001962253.2|DANA
OG0007089	LOC120768089|XP_039950561.1|BTRY	LOC6497643|XP_001961651.1|DANA
OG0007090	LOC120767393|XP_039949343.1|BTRY	LOC6498094|XP_032307684.1|DANA
OG0007091	LOC120768295|XP_039950858.1|BTRY	LOC6497398|XP_001962165.1|DANA
OG0007092	LOC120769325|XP_039952217.1|BTRY	LOC6500606|XP_014766642.1|DANA
OG0007093	LOC120777570|XP_039964908.1|BTRY	LOC6505446|XP_001964908.1|DANA
OG0007094	LOC120772640|XP_039957298.1|BTRY	LOC6505442|XP_001964907.1|DANA
OG0007095	LOC120768396|XP_039951003.1|BTRY	LOC6498647|XP_001963235.1|DANA
OG0007096	LOC120768415|XP_039951030.1|BTRY	LOC6498281|XP_014762044.1|DANA
OG0007097	LOC120767198|XP_039948933.1|BTRY	LOC6506797|XP_001965253.1|DANA
OG0007098	LOC120767860|XP_039950103.1|BTRY	LOC6503741|XP_032310930.1|DANA
OG0007099	LOC120778745|XP_039966656.1|BTRY	LOC6499721|XP_001954065.1|DANA
OG0007100	LOC120769229|XP_039952060.1|BTRY	LOC6497277|XP_001962405.1|DANA
OG0007101	LOC120767556|XP_039949621.1|BTRY	LOC6506984|XP_001965289.1|DANA
OG0007102	LOC120769365|XP_039952260.1|BTRY	LOC6497856|XP_001961579.2|DANA
OG0007103	LOC120768087|XP_039950558.1|BTRY	LOC6497496|XP_001961963.1|DANA
OG0007104	LOC120781663|XP_039969817.1|BTRY	LOC6496873|XP_001963232.1|DANA
OG0007105	LOC120767969|XP_039950311.1|BTRY	LOC6496930|XP_001963113.1|DANA
OG0007106	LOC120768213|XP_039950717.1|BTRY	LOC6497844|XP_032307786.1|DANA
OG0007107	LOC120767897|XP_039950168.1|BTRY	LOC6497418|XP_014761701.1|DANA
OG0007108	LOC120769384|XP_039952288.1|BTRY	LOC6506520|XP_001965193.1|DANA
OG0007109	LOC120769205|XP_039952034.1|BTRY	LOC6497465|XP_001962024.1|DANA
OG0007110	LOC120768921|XP_039951630.1|BTRY	LOC6497955|XP_001961791.1|DANA
OG0007111	LOC120767562|XP_039949632.1|BTRY	LOC6496848|XP_014761400.1|DANA
OG0007112	LOC120767605|XP_039949688.1|BTRY	LOC6503344|XP_001965377.1|DANA
OG0007113	LOC120766535|XP_039948040.1|BTRY	LOC6507960|XP_001955270.1|DANA
OG0007114	LOC120767952|XP_039950273.1|BTRY	LOC6498302|XP_001962497.1|DANA
OG0007115	LOC120767951|XP_039950271.1|BTRY	LOC6498463|XP_001962878.1|DANA
OG0007116	LOC120767433|XP_039949424.1|BTRY	LOC6504272|XP_001965092.2|DANA
OG0007117	LOC120769247|XP_039952083.1|BTRY	LOC6497983|XP_001961839.1|DANA
OG0007118	LOC120767681|XP_039949799.1|BTRY	LOC6497384|XP_001962193.1|DANA
OG0007119	LOC120774715|XP_039960392.1|BTRY	LOC6503781|XP_032308482.1|DANA
OG0007120	LOC120776092|XP_039962507.1|BTRY	LOC6503059|XP_032308879.1|DANA
OG0007121	LOC120774892|XP_039960694.1|BTRY	LOC6502197|XP_001966052.1|DANA
OG0007122	LOC120774321|XP_039959796.1|BTRY	LOC6502908|XP_032311797.1|DANA
OG0007123	LOC120773852|XP_039958924.1|BTRY	LOC6503191|XP_032311869.1|DANA
OG0007124	LOC120776842|XP_039963802.1|BTRY	LOC6507324|XP_001956244.1|DANA
OG0007125	LOC120779031|XP_039967086.1|BTRY	LOC6493821|XP_032310591.1|DANA
OG0007126	LOC120776460|XP_039963061.1|BTRY	LOC6493604|XP_001958088.1|DANA
OG0007127	LOC120777861|XP_039965344.1|BTRY	LOC6492927|XP_001956665.1|DANA
OG0007128	LOC120777358|XP_039964560.1|BTRY	LOC6493822|XP_001958505.1|DANA
OG0007129	LOC120777761|XP_039965198.1|BTRY	LOC6506123|XP_001958504.1|DANA
OG0007130	LOC120777224|XP_039964339.1|BTRY	LOC6507107|XP_001956659.1|DANA
OG0007131	LOC120778210|XP_039965901.1|BTRY	LOC6493806|XP_001958474.1|DANA
OG0007132	LOC120778128|XP_039965766.1|BTRY	LOC6493808|XP_001958478.1|DANA
OG0007133	LOC120777070|XP_039964131.1|BTRY	LOC6506557|XP_001957653.1|DANA
OG0007134	LOC120776662|XP_039963466.1|BTRY	LOC6493528|XP_001957938.2|DANA
OG0007135	LOC120777739|XP_039965164.1|BTRY	LOC6493192|XP_001957234.1|DANA
OG0007136	LOC120776611|XP_039963334.1|BTRY	LOC6506238|XP_032309770.1|DANA
OG0007137	LOC120773910|XP_039959029.1|BTRY	LOC6504725|XP_032309095.1|DANA
OG0007138	LOC120773739|XP_039958732.1|BTRY	LOC6502215|XP_001966014.1|DANA
OG0007139	LOC120775539|XP_039961695.1|BTRY	LOC6502987|XP_014761276.1|DANA
OG0007140	LOC120775377|XP_039961472.1|BTRY	LOC6504870|XP_001966488.1|DANA
OG0007141	LOC120776024|XP_039962404.1|BTRY	LOC6504622|XP_001966513.1|DANA
OG0007142	LOC120776762|XP_039963659.1|BTRY	LOC6506355|XP_001958041.1|DANA
OG0007143	LOC120766937|XP_039948620.1|BTRY	LOC6505519|XP_014760694.1|DANA
OG0007144	LOC120779398|XP_039967533.1|BTRY	LOC6501211|XP_032305511.1|DANA
OG0007145	LOC120782574|XP_039970852.1|BTRY	LOC116656594|XP_032312315.1|DANA
OG0007146	LOC120782602|XP_039970903.1|BTRY	LOC6499600|XP_001954322.1|DANA
OG0007147	LOC120775294|XP_039961344.1|BTRY	LOC6500660|XP_001953667.1|DANA
OG0007148	LOC120774364|XP_039959884.1|BTRY	LOC6503839|XP_032308505.1|DANA
OG0007149	LOC120772447|XP_039957001.1|BTRY	LOC6495954|XP_001959922.2|DANA
OG0007150	LOC120778564|XP_039966361.1|BTRY	LOC6493805|XP_001958473.1|DANA
OG0007151	LOC120777058|XP_039964105.1|BTRY	LOC6507290|XP_001956305.1|DANA
OG0007152	LOC120775579|XP_039961750.1|BTRY	LOC6502923|XP_001963580.1|DANA
OG0007153	LOC120774157|XP_039959501.1|BTRY	LOC6502979|XP_001963479.1|DANA
OG0007154	LOC120771658|XP_039955706.1|BTRY	LOC6494292|XP_032306340.1|DANA
OG0007155	LOC120772392|XP_039956916.1|BTRY	LOC6495472|XP_001958921.1|DANA
OG0007156	LOC120775235|XP_039961252.1|BTRY	LOC6500767|XP_001953883.1|DANA
OG0007157	LOC120773185|XP_039958074.1|BTRY	LOC6499141|XP_001955220.2|DANA
OG0007158	LOC120776834|XP_039963789.1|BTRY	LOC6507016|XP_001956818.2|DANA
OG0007159	LOC120774244|XP_039959643.1|BTRY	LOC6503513|XP_032308757.1|DANA
OG0007160	LOC120775053|XP_039960971.1|BTRY	LOC6500934|XP_001954200.1|DANA
OG0007161	LOC120775807|XP_039962089.1|BTRY	LOC6504847|XP_001966442.1|DANA
OG0007162	LOC120773979|XP_039959166.1|BTRY	LOC6502920|XP_032311814.1|DANA
OG0007163	LOC120779843|XP_039968141.1|BTRY	LOC6505629|XP_001964573.1|DANA
OG0007164	LOC120766534|XP_039948039.1|BTRY	LOC6505899|XP_001964574.1|DANA
OG0007165	LOC120775889|XP_039962204.1|BTRY	LOC6503515|XP_032308758.1|DANA
OG0007166	LOC120774831|XP_039960576.1|BTRY	LOC6493038|XP_032309511.1|DANA
OG0007167	LOC120775594|XP_039961764.1|BTRY	LOC6504906|XP_001966568.1|DANA
OG0007168	LOC120774156|XP_039959500.1|BTRY	LOC6503130|XP_032308952.1|DANA
OG0007169	LOC120774420|XP_039959982.1|BTRY	LOC6504864|XP_001966476.1|DANA
OG0007170	LOC120773506|XP_039958392.1|BTRY	LOC6499610|XP_014766151.1|DANA
OG0007171	LOC120775056|XP_039960970.1|BTRY	LOC6504072|XP_001964119.1|DANA
OG0007172	LOC120773609|XP_039958543.1|BTRY	LOC6503951|XP_001963903.2|DANA
OG0007173	LOC120773608|XP_039958542.1|BTRY	LOC6503699|XP_001963901.1|DANA
OG0007174	LOC120766460|XP_039947923.1|BTRY	LOC6499490|XP_001954525.1|DANA
OG0007175	LOC120778605|XP_039966411.1|BTRY	LOC6507325|XP_001956243.2|DANA
OG0007176	LOC120773201|XP_039958076.1|BTRY	LOC6500343|XP_001953010.2|DANA
OG0007177	LOC120766173|XP_039947460.1|BTRY	LOC6500490|XP_001953335.1|DANA
OG0007178	LOC120766614|XP_039948156.1|BTRY	LOC6500965|XP_032312358.1|DANA
OG0007179	LOC120766175|XP_039947462.1|BTRY	LOC6500439|XP_001953216.1|DANA
OG0007180	LOC120766958|XP_039948682.1|BTRY	LOC6500038|XP_001953338.1|DANA
OG0007181	LOC120774890|XP_039960688.1|BTRY	LOC6504881|XP_001966523.1|DANA
OG0007182	LOC120782283|XP_039970419.1|BTRY	LOC6500397|XP_001953134.2|DANA
OG0007183	LOC120782428|XP_039970614.1|BTRY	LOC6500398|XP_032305893.1|DANA
OG0007184	LOC120782693|XP_039971026.1|BTRY	LOC6500396|XP_032308233.1|DANA
OG0007185	LOC120767926|XP_039950221.1|BTRY	LOC6503928|XP_001965222.1|DANA
OG0007186	LOC120769965|XP_039952975.1|BTRY	LOC6499322|XP_032306305.1|DANA
OG0007187	LOC120775465|XP_039961593.1|BTRY	LOC6499588|XP_032311645.1|DANA
OG0007188	LOC120769391|XP_039952296.1|BTRY	LOC6501452|XP_001955288.2|DANA
OG0007189	LOC120766529|XP_039948036.1|BTRY	LOC6501250|XP_001954850.1|DANA
OG0007190	LOC120766227|XP_039947537.1|BTRY	LOC6499421|XP_032309919.1|DANA
OG0007191	LOC120776458|XP_039963057.1|BTRY	LOC6506543|XP_001957685.1|DANA
OG0007192	LOC120773934|XP_039959070.1|BTRY	LOC6504478|XP_001966984.1|DANA
OG0007193	LOC120773933|XP_039959068.1|BTRY	LOC6504434|XP_001966985.1|DANA
OG0007194	LOC120773954|XP_039959116.1|BTRY	LOC6504020|XP_001964018.1|DANA
OG0007195	LOC120766457|XP_039947915.1|BTRY	LOC6501679|XP_001955747.1|DANA
OG0007196	LOC120774760|XP_039960457.1|BTRY	LOC6499079|XP_032310759.1|DANA
OG0007197	LOC120777790|XP_039965251.1|BTRY	LOC6507821|XP_001956414.1|DANA
OG0007198	LOC120766398|XP_039947779.1|BTRY	LOC6500395|XP_014766529.1|DANA
OG0007199	LOC120782598|XP_039970887.1|BTRY	LOC6505798|XP_001964395.1|DANA
OG0007200	LOC120768610|XP_039951315.1|BTRY	LOC6499411|XP_001954694.1|DANA
OG0007201	LOC120777634|XP_039965020.1|BTRY	LOC6507610|XP_001955997.1|DANA
OG0007202	LOC120776409|XP_039962967.1|BTRY	LOC6493396|XP_032309668.1|DANA
OG0007203	LOC120777079|XP_039964142.1|BTRY	LOC6506549|XP_001957668.1|DANA
OG0007204	LOC120775119|XP_039961071.1|BTRY	LOC6493263|XP_001957378.1|DANA
OG0007205	LOC120778315|XP_039966043.1|BTRY	LOC6493083|XP_001957010.1|DANA
OG0007206	LOC120768256|XP_039950787.1|BTRY	LOC6499423|XP_014766059.1|DANA
OG0007207	LOC120779108|XP_039967226.1|BTRY	LOC6500216|XP_001953007.1|DANA
OG0007208	LOC120779098|XP_039967203.1|BTRY	LOC6501251|XP_001954852.1|DANA
OG0007209	LOC120779115|XP_039967240.1|BTRY	LOC6499331|XP_001954853.1|DANA
OG0007210	LOC120779383|XP_039967517.1|BTRY	LOC6500394|XP_001953129.1|DANA
OG0007211	LOC120782757|XP_039971145.1|BTRY	LOC6501162|XP_001954670.1|DANA
OG0007212	LOC120766827|XP_039948473.1|BTRY	LOC6501587|XP_001955529.1|DANA
OG0007213	LOC120772791|XP_039957508.1|BTRY	LOC26514164|XP_032307162.1|DANA
OG0007214	LOC120777204|XP_039964312.1|BTRY	LOC6507194|XP_032309614.1|DANA
OG0007215	LOC120779567|XP_039967845.1|BTRY	LOC6499658|XP_014766174.1|DANA
OG0007216	LOC120782884|XP_039971367.1|BTRY	LOC6505568|XP_001964683.2|DANA
OG0007217	LOC120771083|XP_039954841.1|BTRY	LOC26513868|XP_014763947.1|DANA
OG0007218	LOC120782436|XP_039970657.1|BTRY	LOC6505890|XP_001964561.3|DANA
OG0007219	LOC120775486|XP_039961627.1|BTRY	LOC6499952|XP_001953568.1|DANA
OG0007220	LOC120766527|XP_039948031.1|BTRY	LOC6505660|XP_001964510.1|DANA
OG0007221	LOC120780234|XP_039968422.1|BTRY	LOC6500999|XP_001954326.2|DANA
OG0007222	LOC120782795|XP_039971203.1|BTRY	LOC6499493|XP_001954514.2|DANA
OG0007223	LOC120774939|XP_039960755.1|BTRY	LOC6505896|XP_001964568.1|DANA
OG0007224	LOC120782847|XP_039971308.1|BTRY	LOC6501248|XP_001954845.2|DANA
OG0007225	LOC120782173|XP_039970243.1|BTRY	LOC6494589|XP_001965938.1|DANA
OG0007226	LOC120780061|XP_039968266.1|BTRY	LOC6499124|XP_001955252.1|DANA
OG0007227	LOC120778209|XP_039965899.1|BTRY	LOC6493316|XP_001957511.1|DANA
OG0007228	LOC120778580|XP_039966380.1|BTRY	LOC6507369|XP_032309611.1|DANA
OG0007229	LOC120774807|XP_039960542.1|BTRY	LOC6500485|XP_001953323.3|DANA
OG0007230	LOC120782713|XP_039971068.1|BTRY	LOC6501023|XP_001954394.2|DANA
OG0007231	LOC120776410|XP_039962976.1|BTRY	LOC6500523|XP_001953388.1|DANA
OG0007232	LOC120777201|XP_039964304.1|BTRY	LOC6507342|XP_014765170.2|DANA
OG0007233	LOC120778049|XP_039965659.1|BTRY	LOC6502810|XP_001956209.1|DANA
OG0007234	LOC120778673|XP_039966541.1|BTRY	LOC6507722|XP_001956215.1|DANA
OG0007235	LOC120777998|XP_039965589.1|BTRY	LOC6507719|XP_001956212.2|DANA
OG0007236	LOC120777951|XP_039965501.1|BTRY	LOC6500592|XP_001953532.1|DANA
OG0007237	LOC120769030|XP_039951808.1|BTRY	LOC6501436|XP_032309997.1|DANA
OG0007238	LOC120779566|XP_039967842.1|BTRY	LOC6505479|XP_001966245.2|DANA
OG0007239	LOC120782012|XP_039970107.1|BTRY	LOC6501673|XP_032312191.1|DANA
OG0007240	LOC120778095|XP_039965729.1|BTRY, LOC120777161|XP_039964237.1|BTRY	LOC6505723|XP_001964388.1|DANA
OG0007241	LOC120774466|XP_039960056.1|BTRY	LOC6504098|XP_032308770.1|DANA
OG0007242	LOC120773480|XP_039958340.1|BTRY	LOC6503552|XP_032308753.1|DANA
OG0007243	LOC120775652|XP_039961842.1|BTRY	LOC6503651|XP_014761004.1|DANA
OG0007244	LOC120775909|XP_039962235.1|BTRY	LOC6501310|XP_001954969.1|DANA
OG0007245	LOC120782640|XP_039970946.1|BTRY	LOC6505565|XP_001964691.2|DANA
OG0007246	LOC120782564|XP_039970839.1|BTRY	LOC6500744|XP_001953830.1|DANA
OG0007247	LOC120771613|XP_039955636.1|BTRY	LOC6495741|XP_032307081.1|DANA
OG0007248	LOC120775809|XP_039962091.1|BTRY	LOC6504669|XP_001966440.1|DANA
OG0007249	LOC120773424|XP_039958231.1|BTRY	LOC6502935|XP_032311872.1|DANA
OG0007250	LOC120775317|XP_039961387.1|BTRY	LOC6502310|XP_001966215.1|DANA
OG0007251	LOC120771610|XP_039955633.1|BTRY	LOC6500961|XP_001954251.1|DANA
OG0007252	LOC120782849|XP_039971310.1|BTRY	LOC6499933|XP_001953603.3|DANA
OG0007253	LOC120779143|XP_039967284.1|BTRY	LOC6493527|XP_001957936.1|DANA
OG0007254	LOC120782066|XP_039970155.1|BTRY	LOC6501284|XP_001954919.1|DANA
OG0007255	LOC120775391|XP_039961485.1|BTRY	LOC6498744|XP_001967287.1|DANA
OG0007256	LOC120766174|XP_039947461.1|BTRY	LOC6500039|XP_001953336.1|DANA
OG0007257	LOC120770085|XP_039953170.1|BTRY	LOC6499323|XP_001954868.1|DANA
OG0007258	LOC120782369|XP_039970646.1|BTRY	LOC6501259|XP_032306225.1|DANA
OG0007259	LOC120773456|XP_039958284.1|BTRY	LOC6504795|XP_001966359.1|DANA
OG0007260	LOC120775536|XP_039961692.1|BTRY	LOC6507438|XP_001956021.1|DANA
OG0007262	LOC120774080|XP_039959341.1|BTRY	LOC6504656|XP_001966463.1|DANA
OG0007264	LOC120774161|XP_039959512.1|BTRY	LOC6493841|XP_001958539.1|DANA
OG0007265	LOC120775882|XP_039962192.1|BTRY	LOC6504570|XP_001966612.1|DANA
OG0007266	LOC120774317|XP_039959791.1|BTRY	LOC6499477|XP_032305875.1|DANA
OG0007267	LOC120772473|XP_039957047.1|BTRY	LOC6499300|XP_001954915.1|DANA
OG0007268	LOC120771305|XP_039955173.1|BTRY	LOC6495502|XP_001958988.1|DANA
OG0007269	LOC120774685|XP_039960349.1|BTRY	LOC6504808|XP_001966379.1|DANA
OG0007270	LOC120767050|XP_039948838.1|BTRY	LOC6505823|XP_001964436.1|DANA
OG0007271	LOC120775599|XP_039961775.1|BTRY	LOC6501312|XP_001954971.1|DANA
OG0007272	LOC120776868|XP_039963860.1|BTRY	LOC6493317|XP_001957512.1|DANA
OG0007273	LOC120774820|XP_039960563.1|BTRY	LOC6501035|XP_001954427.1|DANA
OG0007274	LOC120782228|XP_039970328.1|BTRY	LOC6499930|XP_001953611.2|DANA
OG0007275	LOC120778157|XP_039965817.1|BTRY	LOC6506857|XP_014764924.1|DANA
OG0007276	LOC120777919|XP_039965437.1|BTRY	LOC6506856|XP_001957111.1|DANA
OG0007277	LOC120778081|XP_039965712.1|BTRY	LOC6493569|XP_001958016.1|DANA
OG0007278	LOC120776699|XP_039963517.1|BTRY	LOC6507001|XP_001956851.1|DANA
OG0007279	LOC120776988|XP_039964020.1|BTRY	LOC6507314|XP_032309775.1|DANA
OG0007280	LOC120777444|XP_039964690.1|BTRY	LOC6493061|XP_001956970.3|DANA
OG0007281	LOC120775187|XP_039961179.1|BTRY	LOC26513736|XP_014767204.1|DANA
OG0007282	LOC120775149|XP_039961123.1|BTRY	LOC6500478|XP_001953303.1|DANA
OG0007283	LOC120780241|XP_039968433.1|BTRY	LOC6501280|XP_001954909.1|DANA
OG0007284	LOC120782794|XP_039971202.1|BTRY	LOC6499707|XP_001954092.1|DANA
OG0007285	LOC120775343|XP_039961422.1|BTRY	LOC6502910|XP_001963608.3|DANA
OG0007286	LOC120773678|XP_039958638.1|BTRY	LOC6503187|XP_001963607.1|DANA
OG0007287	LOC120768090|XP_039950562.1|BTRY	LOC6506143|XP_001958464.1|DANA
OG0007288	LOC120774200|XP_039959575.1|BTRY	LOC6502113|XP_014759939.1|DANA
OG0007289	LOC120774333|XP_039959821.1|BTRY	LOC6503012|XP_001963415.1|DANA
OG0007290	LOC120775163|XP_039961147.1|BTRY	LOC6505716|XP_001964399.3|DANA
OG0007291	LOC120780322|XP_039968547.1|BTRY	LOC6504021|XP_001964021.1|DANA
OG0007292	LOC120775445|XP_039961565.1|BTRY	LOC6502715|XP_001963636.1|DANA
OG0007293	LOC120782696|XP_039971029.1|BTRY	LOC6501718|XP_001955841.1|DANA
OG0007294	LOC120766315|XP_039947668.1|BTRY	LOC26515236|XP_032308811.1|DANA
OG0007295	LOC120772449|XP_039957007.1|BTRY	LOC6501308|XP_001954965.1|DANA
OG0007296	LOC120766191|XP_039947482.1|BTRY	LOC6499067|XP_032310843.1|DANA
OG0007297	LOC120782465|XP_039970690.1|BTRY	LOC6500604|XP_001953546.1|DANA
OG0007298	LOC120766552|XP_039948070.1|BTRY	LOC6500492|XP_001953339.3|DANA
OG0007299	LOC120766967|XP_039948691.1|BTRY	LOC6500060|XP_001953300.1|DANA
OG0007300	LOC120782435|XP_039970654.1|BTRY	LOC6499324|XP_001954866.1|DANA
OG0007301	LOC120776630|XP_039963385.1|BTRY	LOC6501426|XP_014767037.1|DANA
OG0007302	LOC120773350|XP_039958108.1|BTRY	LOC6500499|XP_032305796.1|DANA
OG0007303	LOC120773761|XP_039958769.1|BTRY	LOC6504438|XP_001966979.1|DANA
OG0007304	LOC120767853|XP_039950091.1|BTRY	LOC6497701|XP_001961535.1|DANA
OG0007305	LOC120777911|XP_039965427.1|BTRY	LOC6507212|XP_001956458.1|DANA
OG0007306	LOC120777910|XP_039965425.1|BTRY	LOC6493697|XP_001958257.1|DANA
OG0007307	LOC120780237|XP_039968426.1|BTRY	LOC6498952|XP_001955616.2|DANA
OG0007308	LOC120774586|XP_039960252.1|BTRY	LOC6501479|XP_001955332.1|DANA
OG0007309	LOC120766789|XP_039948420.1|BTRY	LOC6503427|XP_001967460.1|DANA
OG0007310	LOC120779209|XP_039967424.1|BTRY	LOC6503429|XP_014759146.1|DANA
OG0007311	LOC120770688|XP_039954206.1|BTRY	LOC6503431|XP_032312304.1|DANA
OG0007312	LOC120773770|XP_039958783.1|BTRY	LOC6492914|XP_001960895.3|DANA
OG0007313	LOC120774222|XP_039959614.1|BTRY	LOC6503670|XP_001963960.1|DANA
OG0007314	LOC120775145|XP_039961107.1|BTRY, LOC120775146|XP_039961110.1|BTRY	LOC6504144|XP_032308779.1|DANA
OG0007315	LOC120773712|XP_039958687.1|BTRY	LOC6503181|XP_032311882.1|DANA
OG0007316	LOC120782279|XP_039970414.1|BTRY	LOC6500405|XP_001953147.1|DANA
OG0007317	LOC120772542|XP_039957159.1|BTRY	LOC6501417|XP_001955210.1|DANA
OG0007318	LOC120772532|XP_039957138.1|BTRY	LOC6499147|XP_014765931.1|DANA
OG0007319	LOC120778501|XP_039966263.1|BTRY	LOC6507611|XP_001955998.1|DANA
OG0007320	LOC120774835|XP_039960585.1|BTRY	LOC6500315|XP_001952954.1|DANA
OG0007321	LOC120775861|XP_039962165.1|BTRY	LOC6504636|XP_032309302.1|DANA
OG0007322	LOC120774154|XP_039959496.1|BTRY	LOC6504709|XP_001966353.1|DANA
OG0007323	LOC120775420|XP_039961536.1|BTRY	LOC6504770|XP_032309119.1|DANA
OG0007324	LOC120771705|XP_039955778.1|BTRY	LOC6503392|XP_001967516.1|DANA
OG0007325	LOC120767039|XP_039948820.1|BTRY	LOC6501632|XP_001955642.1|DANA
OG0007326	LOC120773680|XP_039958647.1|BTRY	LOC6503455|XP_032312331.1|DANA
OG0007327	LOC120776926|XP_039963931.1|BTRY	LOC6506901|XP_001957032.1|DANA
OG0007328	LOC120777838|XP_039965310.1|BTRY	LOC6499497|XP_001954504.2|DANA
OG0007329	LOC120782356|XP_039970529.1|BTRY	LOC6500212|XP_001953021.3|DANA
OG0007330	LOC120774980|XP_039960815.1|BTRY	LOC6502130|XP_001966154.1|DANA
OG0007331	LOC120773626|XP_039958565.1|BTRY	LOC6504608|XP_001966535.2|DANA
OG0007332	LOC120774100|XP_039959388.1|BTRY	LOC6503614|XP_032308422.1|DANA
OG0007333	LOC120766637|XP_039948189.1|BTRY	LOC6499311|XP_001954891.1|DANA
OG0007334	LOC120775851|XP_039962155.1|BTRY	LOC6503300|XP_001967570.1|DANA
OG0007335	LOC120776749|XP_039963637.1|BTRY	LOC6506383|XP_001957980.2|DANA
