Orthogroup	BTRY.longest_only	DSUP.longest_only
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC119552100|XP_037717811.1|DSUP
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC119551466|XP_037716747.1|DSUP
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC119550546|XP_037715204.1|DSUP
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC119549760|XP_037713931.1|DSUP
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC119548126|XP_037711151.1|DSUP
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC119553406|XP_037719707.1|DSUP
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC119553049|XP_037719087.1|DSUP
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC119552792|XP_037718551.1|DSUP
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC119554185|XP_037720907.1|DSUP
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC119554064|XP_037720733.1|DSUP
OG0007565	LOC120780139|XP_039968361.1|BTRY	LOC119546703|XP_037709114.1|DSUP
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC119549157|XP_037712871.1|DSUP
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC119546836|XP_037709361.1|DSUP
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC119549841|XP_037714061.1|DSUP
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC119550020|XP_037714372.1|DSUP
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC119549839|XP_037714059.1|DSUP
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC119549523|XP_037713566.1|DSUP
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC119548815|XP_037712336.1|DSUP
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC119548994|XP_037712529.1|DSUP
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC119552010|XP_037717668.1|DSUP
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC119550464|XP_037715078.1|DSUP
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC119557659|XP_037726442.1|DSUP
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC119556677|XP_037724970.1|DSUP
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC119548717|XP_037712117.1|DSUP
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC119550896|XP_037715814.1|DSUP
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC119554373|XP_037721180.1|DSUP
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC119546614|XP_037708979.1|DSUP
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC119558795|XP_037727995.1|DSUP
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC119550351|XP_037714901.1|DSUP
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC119557588|XP_037726316.1|DSUP
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC119554035|XP_037720685.1|DSUP
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC119547615|XP_037710467.1|DSUP
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC119549424|XP_037713431.1|DSUP
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC119562358|XP_037731449.1|DSUP
OG0007589	LOC120774221|XP_039959613.1|BTRY	LOC119556982|XP_037725431.1|DSUP
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC119553856|XP_037720433.1|DSUP
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC119551578|XP_037716908.1|DSUP
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC119549181|XP_037712919.1|DSUP
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC119558163|XP_037727353.1|DSUP
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC119549769|XP_037713955.1|DSUP
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC119551702|XP_037717103.1|DSUP
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC119553775|XP_037720310.1|DSUP
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC119554923|XP_037721956.1|DSUP
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC119550559|XP_037715275.1|DSUP
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC119554285|XP_037721068.1|DSUP
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC119552647|XP_037718272.1|DSUP
OG0007601	LOC120779046|XP_039967117.1|BTRY	LOC119553375|XP_037719653.1|DSUP
OG0007602	LOC120778060|XP_039965675.1|BTRY	LOC119553640|XP_037720046.1|DSUP
OG0007603	LOC120777221|XP_039964334.1|BTRY	LOC119553639|XP_037720042.1|DSUP
OG0007604	LOC120779079|XP_039967160.1|BTRY	LOC119555549|XP_037722916.1|DSUP
OG0007605	LOC120777892|XP_039965393.1|BTRY	LOC119554509|XP_037721375.1|DSUP
OG0007606	LOC120776406|XP_039962962.1|BTRY	LOC119552499|XP_037718031.1|DSUP
OG0007607	LOC120775743|XP_039962005.1|BTRY	LOC119545833|XP_037707675.1|DSUP
OG0007608	LOC120777627|XP_039965015.1|BTRY	LOC119554790|XP_037721765.1|DSUP
OG0007609	LOC120774759|XP_039960453.1|BTRY	LOC119556567|XP_037724794.1|DSUP
OG0007610	LOC120772273|XP_039956711.1|BTRY	LOC119550060|XP_037714448.1|DSUP
OG0007611	LOC120779425|XP_039967560.1|BTRY	LOC119550109|XP_037714559.1|DSUP
OG0007612	LOC120770591|XP_039954116.1|BTRY	LOC119549627|XP_037713737.1|DSUP
OG0007613	LOC120770380|XP_039953734.1|BTRY	LOC119551096|XP_037716203.1|DSUP
OG0007614	LOC120776925|XP_039963930.1|BTRY	LOC119553191|XP_037719369.1|DSUP
OG0007615	LOC120782869|XP_039971346.1|BTRY	LOC119555391|XP_037722665.1|DSUP
OG0007616	LOC120782837|XP_039971296.1|BTRY	LOC119545803|XP_037707615.1|DSUP
OG0007617	LOC120779179|XP_039967356.1|BTRY	LOC119555455|XP_037722783.1|DSUP
OG0007618	LOC120778968|XP_039966978.1|BTRY	LOC119553764|XP_037720299.1|DSUP
OG0007619	LOC120777452|XP_039964705.1|BTRY	LOC119552790|XP_037718545.1|DSUP
OG0007620	LOC120777255|XP_039964385.1|BTRY	LOC119554188|XP_037720911.1|DSUP
OG0007621	LOC120771910|XP_039956130.1|BTRY	LOC119551642|XP_037717000.1|DSUP
OG0007622	LOC120778193|XP_039965865.1|BTRY	LOC119555006|XP_037722075.1|DSUP
OG0007623	LOC120776610|XP_039963332.1|BTRY	LOC119555640|XP_037723095.1|DSUP
OG0007624	LOC120779100|XP_039967200.1|BTRY	LOC119553491|XP_037719827.1|DSUP
OG0007625	LOC120776665|XP_039963469.1|BTRY	LOC119555639|XP_037723088.1|DSUP
OG0007626	LOC120777266|XP_039964403.1|BTRY	LOC119553846|XP_037720418.1|DSUP
OG0007627	LOC120776805|XP_039963734.1|BTRY	LOC119552938|XP_037718819.1|DSUP
OG0007628	LOC120781998|XP_039970097.1|BTRY	LOC119555889|XP_037723525.1|DSUP
OG0007629	LOC120778439|XP_039966159.1|BTRY	LOC119553135|XP_037719255.1|DSUP
OG0007630	LOC120766453|XP_039947908.1|BTRY	LOC119560235|XP_037729525.1|DSUP
OG0007631	LOC120766840|XP_039948488.1|BTRY	LOC119562909|XP_037731980.1|DSUP
OG0007632	LOC120776951|XP_039963972.1|BTRY	LOC119555555|XP_037722929.1|DSUP
OG0007633	LOC120768645|XP_039951348.1|BTRY	LOC119548773|XP_037712246.1|DSUP
OG0007634	LOC120777541|XP_039964866.1|BTRY	LOC119563432|XP_037732746.1|DSUP
OG0007635	LOC120777525|XP_039964840.1|BTRY	LOC119546454|XP_037708657.1|DSUP
OG0007636	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY	LOC119553593|XP_037719971.1|DSUP
OG0007637	LOC120767887|XP_039950145.1|BTRY	LOC119559610|XP_037728564.1|DSUP
OG0007638	LOC120781284|XP_039969414.1|BTRY	LOC119557217|XP_037725809.1|DSUP
OG0007639	LOC120766745|XP_039948349.1|BTRY	LOC119556111|XP_037723911.1|DSUP
OG0007640	LOC120772131|XP_039956481.1|BTRY	LOC119551619|XP_037716960.1|DSUP
OG0007642	LOC120771204|XP_039955040.1|BTRY	LOC119549436|XP_037713457.1|DSUP
OG0007643	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY	LOC119563133|XP_037732311.1|DSUP
OG0007644	LOC120774930|XP_039960744.1|BTRY	LOC119554011|XP_037720655.1|DSUP
OG0007645	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY	LOC119560555|XP_037729998.1|DSUP
OG0007646	LOC120768602|XP_039951298.1|BTRY	LOC119546694|XP_037709100.1|DSUP
OG0007647	LOC120767197|XP_039948932.1|BTRY	LOC119547192|XP_037709857.1|DSUP
OG0007648	LOC120772399|XP_039956923.1|BTRY	LOC119551326|XP_037716548.1|DSUP
OG0007649	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY	LOC119554524|XP_037721398.1|DSUP
OG0007650	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY	LOC119549793|XP_037713986.1|DSUP
OG0007651	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY	LOC119557632|XP_037726390.1|DSUP
OG0007652	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY	LOC119549449|XP_037713473.1|DSUP
OG0007653	LOC120780268|XP_039968466.1|BTRY	LOC119552923|XP_037718792.1|DSUP
OG0007664	LOC120766458|XP_039947916.1|BTRY	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC120776071|XP_039962474.1|BTRY	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC120775705|XP_039961950.1|BTRY	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC120775356|XP_039961448.1|BTRY	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC120770907|XP_039954519.1|BTRY	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC120774854|XP_039960609.1|BTRY	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC120774853|XP_039960607.1|BTRY	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC120774818|XP_039960556.1|BTRY	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC120775524|XP_039961678.1|BTRY	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC120768064|XP_039950523.1|BTRY	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC120776160|XP_039962689.1|BTRY	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC120773978|XP_039959162.1|BTRY	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC120774102|XP_039959390.1|BTRY	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC120775412|XP_039961514.1|BTRY	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC120774875|XP_039960662.1|BTRY	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC120774126|XP_039959431.1|BTRY	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC120767225|XP_039948985.1|BTRY	LOC119545941|XP_037707815.1|DSUP
OG0007681	LOC120771847|XP_039956024.1|BTRY	LOC119560482|XP_037729872.1|DSUP
OG0007682	LOC120774277|XP_039959701.1|BTRY	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC120775091|XP_039961025.1|BTRY	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC120775907|XP_039962232.1|BTRY	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC120775003|XP_039960863.1|BTRY	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC120775148|XP_039961113.1|BTRY	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC120774142|XP_039959470.1|BTRY	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC120771545|XP_039955538.1|BTRY	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC120775640|XP_039961829.1|BTRY	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC120775837|XP_039962140.1|BTRY	LOC119557640|XP_037726405.1|DSUP
OG0007691	LOC120778891|XP_039966877.1|BTRY	LOC119557694|XP_037726499.1|DSUP
OG0007692	LOC120773834|XP_039958890.1|BTRY	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC120774218|XP_039959608.1|BTRY	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC120775692|XP_039961936.1|BTRY	LOC119555079|XP_037722220.1|DSUP
OG0007695	LOC120775330|XP_039961406.1|BTRY	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC120775455|XP_039961575.1|BTRY	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC120768304|XP_039950875.1|BTRY	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC120775716|XP_039961962.1|BTRY	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC120775601|XP_039961774.1|BTRY	LOC119556732|XP_037725063.1|DSUP
OG0007700	LOC120775094|XP_039961029.1|BTRY	LOC119556287|XP_037724270.1|DSUP
OG0007701	LOC120775080|XP_039961008.1|BTRY	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC120775519|XP_039961666.1|BTRY	LOC119557731|XP_037726543.1|DSUP
OG0007703	LOC120773895|XP_039959005.1|BTRY	LOC119556862|XP_037725262.1|DSUP
OG0007704	LOC120766640|XP_039948193.1|BTRY	LOC119556750|XP_037725103.1|DSUP
OG0007705	LOC120773691|XP_039958658.1|BTRY	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC120776175|XP_039962722.1|BTRY	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC120774041|XP_039959275.1|BTRY	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC120775466|XP_039961590.1|BTRY	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC120775460|XP_039961578.1|BTRY	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC120775140|XP_039961104.1|BTRY	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC120774432|XP_039960004.1|BTRY	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC120775642|XP_039961831.1|BTRY	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC120774162|XP_039959513.1|BTRY	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC120775233|XP_039961248.1|BTRY	LOC119558000|XP_037727030.1|DSUP
OG0007716	LOC120774537|XP_039960195.1|BTRY	LOC119555938|XP_037723572.1|DSUP
OG0007717	LOC120767073|XP_039948869.1|BTRY	LOC119547444|XP_037710236.1|DSUP
OG0007718	LOC120776014|XP_039962393.1|BTRY	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC120776161|XP_039962691.1|BTRY	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC120773466|XP_039958304.1|BTRY	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC120774806|XP_039960536.1|BTRY	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC120775774|XP_039962040.1|BTRY	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC120774233|XP_039959627.1|BTRY	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC120775031|XP_039960921.1|BTRY	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC120773752|XP_039958752.1|BTRY	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC120776001|XP_039962367.1|BTRY	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC120774274|XP_039959696.1|BTRY	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC120775706|XP_039961951.1|BTRY	LOC119556011|XP_037723707.1|DSUP
OG0007730	LOC120774654|XP_039960313.1|BTRY	LOC119557558|XP_037726271.1|DSUP
OG0007731	LOC120774240|XP_039959634.1|BTRY	LOC119553072|XP_037719126.1|DSUP
OG0007732	LOC120773956|XP_039959118.1|BTRY	LOC119556050|XP_037723773.1|DSUP
OG0007733	LOC120775447|XP_039961566.1|BTRY	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC120776149|XP_039962624.1|BTRY	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC120773412|XP_039958215.1|BTRY	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC120773439|XP_039958255.1|BTRY	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC120781863|XP_039970027.1|BTRY	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC120766961|XP_039948688.1|BTRY	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC120775086|XP_039961017.1|BTRY	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC120775216|XP_039961218.1|BTRY	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC120775993|XP_039962358.1|BTRY	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC120773366|XP_039958125.1|BTRY	LOC119556230|XP_037724179.1|DSUP
OG0007743	LOC120766919|XP_039948598.1|BTRY	LOC119563057|XP_037732199.1|DSUP
OG0007744	LOC120774483|XP_039960079.1|BTRY	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC120766964|XP_039948687.1|BTRY	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC120773578|XP_039958499.1|BTRY	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC120775616|XP_039961796.1|BTRY, LOC120774485|XP_039960083.1|BTRY	LOC119557858|XP_037726779.1|DSUP
OG0007748	LOC120775754|XP_039962016.1|BTRY	LOC119556905|XP_037725318.1|DSUP
OG0007749	LOC120773502|XP_039958387.1|BTRY	LOC119558176|XP_037727370.1|DSUP
OG0007750	LOC120782855|XP_039971320.1|BTRY	LOC119563502|XP_037732871.1|DSUP
OG0007751	LOC120775833|XP_039962132.1|BTRY	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC120775054|XP_039960968.1|BTRY	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC120773395|XP_039958179.1|BTRY	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC120775093|XP_039961028.1|BTRY	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC120775932|XP_039962273.1|BTRY	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC120775547|XP_039961706.1|BTRY	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC120774710|XP_039960382.1|BTRY	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC120768277|XP_039950810.1|BTRY	LOC119546500|XP_037708742.1|DSUP
OG0007759	LOC120779257|XP_039967434.1|BTRY	LOC119562884|XP_037731928.1|DSUP
OG0007760	LOC120776189|XP_039962748.1|BTRY	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC120774171|XP_039959526.1|BTRY	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC120775699|XP_039961944.1|BTRY	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC120774915|XP_039960725.1|BTRY	LOC119546649|XP_037709024.1|DSUP
OG0007764	LOC120773795|XP_039958831.1|BTRY	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC120774529|XP_039960172.1|BTRY	LOC119557985|XP_037727002.1|DSUP
OG0007766	LOC120769269|XP_039952115.1|BTRY	LOC119559862|XP_037728900.1|DSUP
OG0007767	LOC120779536|XP_039967817.1|BTRY	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC120774404|XP_039959960.1|BTRY	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC120774294|XP_039959750.1|BTRY	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC120774295|XP_039959751.1|BTRY	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC120775566|XP_039961728.1|BTRY	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC120773343|XP_039958092.1|BTRY	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC120776042|XP_039962421.1|BTRY	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC120774718|XP_039960403.1|BTRY	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC120773402|XP_039958194.1|BTRY	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC120771251|XP_039955100.1|BTRY	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC120775869|XP_039962173.1|BTRY	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC120777211|XP_039964320.1|BTRY	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC120776069|XP_039962473.1|BTRY	LOC119557699|XP_037726501.1|DSUP
OG0007781	LOC120773767|XP_039958778.1|BTRY	LOC119556202|XP_037724084.1|DSUP
OG0007782	LOC120774543|XP_039960206.1|BTRY	LOC119557324|XP_037725973.1|DSUP
OG0007783	LOC120773613|XP_039958547.1|BTRY	LOC119556115|XP_037723914.1|DSUP
OG0007784	LOC120767016|XP_039948781.1|BTRY	LOC119560056|XP_037729290.1|DSUP
OG0007785	LOC120773821|XP_039958863.1|BTRY	LOC119556536|XP_037724744.1|DSUP
OG0007786	LOC120768485|XP_039951134.1|BTRY	LOC119547454|XP_037710245.1|DSUP
OG0007787	LOC120782196|XP_039970274.1|BTRY	LOC119561068|XP_037730843.1|DSUP
OG0007788	LOC120772242|XP_039956675.1|BTRY	LOC119560975|XP_037730676.1|DSUP
OG0007789	LOC120782648|XP_039970955.1|BTRY	LOC119551913|XP_037717459.1|DSUP
OG0007790	LOC120767000|XP_039948744.1|BTRY	LOC119546811|XP_037709325.1|DSUP
OG0007791	LOC120776835|XP_039963794.1|BTRY	LOC119550304|XP_037714835.1|DSUP
OG0007792	LOC120775626|XP_039961814.1|BTRY	LOC119557965|XP_037726938.1|DSUP
OG0007793	LOC120766791|XP_039948425.1|BTRY	LOC119560042|XP_037729276.1|DSUP
OG0007794	LOC120774170|XP_039959525.1|BTRY	LOC119555825|XP_037723372.1|DSUP
OG0007795	LOC120775784|XP_039962054.1|BTRY	LOC119557386|XP_037726059.1|DSUP
OG0007796	LOC120768142|XP_039950633.1|BTRY	LOC119546710|XP_037709127.1|DSUP
OG0007797	LOC120780830|XP_039969009.1|BTRY	LOC119562968|XP_037732071.1|DSUP
OG0007798	LOC120776697|XP_039963519.1|BTRY	LOC119550926|XP_037715875.1|DSUP
OG0007799	LOC120776627|XP_039963371.1|BTRY	LOC119563403|XP_037732696.1|DSUP
OG0007800	LOC120766623|XP_039948168.1|BTRY	LOC119560749|XP_037730294.1|DSUP
OG0007801	LOC120780353|XP_039968580.1|BTRY	LOC119563251|XP_037732492.1|DSUP
OG0007802	LOC120780492|XP_039968703.1|BTRY	LOC119562875|XP_037731918.1|DSUP
OG0007803	LOC120766553|XP_039948071.1|BTRY	LOC119560229|XP_037729519.1|DSUP
OG0007804	LOC120773853|XP_039958925.1|BTRY	LOC119558222|XP_037727468.1|DSUP
OG0007805	LOC120773702|XP_039958670.1|BTRY	LOC119557068|XP_037725549.1|DSUP
OG0007806	LOC120773699|XP_039958665.1|BTRY	LOC119557066|XP_037725548.1|DSUP
OG0007809	LOC120775428|XP_039961546.1|BTRY	LOC119556323|XP_037724339.1|DSUP
OG0007810	LOC120775780|XP_039962051.1|BTRY	LOC119548609|XP_037711897.1|DSUP
OG0007811	LOC120777755|XP_039965191.1|BTRY	LOC119557612|XP_037726350.1|DSUP
OG0007812	LOC120774436|XP_039960010.1|BTRY	LOC119556630|XP_037724883.1|DSUP
OG0007813	LOC120766635|XP_039948187.1|BTRY	LOC119563496|XP_037732863.1|DSUP
OG0007814	LOC120775022|XP_039960910.1|BTRY	LOC119557439|XP_037726129.1|DSUP
OG0007815	LOC120775452|XP_039961572.1|BTRY	LOC119557069|XP_037725550.1|DSUP
OG0007816	LOC120766295|XP_039947632.1|BTRY	LOC119555262|XP_037722494.1|DSUP
OG0007817	LOC120770326|XP_039953650.1|BTRY	LOC119560719|XP_037730261.1|DSUP
OG0007818	LOC120775483|XP_039961620.1|BTRY	LOC119560674|XP_037730178.1|DSUP
OG0007819	LOC120775481|XP_039961615.1|BTRY	LOC119558046|XP_037727122.1|DSUP
OG0007820	LOC120780204|XP_039968401.1|BTRY	LOC119554216|XP_037720958.1|DSUP
OG0007821	LOC120782658|XP_039970967.1|BTRY	LOC119562939|XP_037732023.1|DSUP
OG0007822	LOC120766311|XP_039947663.1|BTRY	LOC119562938|XP_037732022.1|DSUP
OG0007823	LOC120778198|XP_039965879.1|BTRY	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC120782183|XP_039970259.1|BTRY	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC120773123|XP_039958056.1|BTRY	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC120766651|XP_039948215.1|BTRY	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC120773357|XP_039958115.1|BTRY	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC120777494|XP_039964772.1|BTRY	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC120771016|XP_039954729.1|BTRY	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC120782377|XP_039970552.1|BTRY	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC120774785|XP_039960497.1|BTRY	LOC119556370|XP_037724463.1|DSUP
OG0007832	LOC120773543|XP_039958434.1|BTRY	LOC119557375|XP_037726047.1|DSUP
OG0007833	LOC120775511|XP_039961654.1|BTRY	LOC119557272|XP_037725887.1|DSUP
OG0007836	LOC120769765|XP_039952874.1|BTRY	LOC119560756|XP_037730303.1|DSUP
OG0007837	LOC120766633|XP_039948185.1|BTRY	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC120766567|XP_039948092.1|BTRY	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC120775958|XP_039962304.1|BTRY	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC120777512|XP_039964816.1|BTRY	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC120767922|XP_039950219.1|BTRY	LOC119560760|XP_037730309.1|DSUP
OG0007842	LOC120767090|XP_039948907.1|BTRY	LOC119548599|XP_037711895.1|DSUP
OG0007843	LOC120767207|XP_039948953.1|BTRY	LOC119553254|XP_037719473.1|DSUP
OG0007844	LOC120771638|XP_039955672.1|BTRY	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC120782692|XP_039971021.1|BTRY	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC120774792|XP_039960511.1|BTRY	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC120782514|XP_039970756.1|BTRY	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC120768265|XP_039950799.1|BTRY	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC120782206|XP_039970292.1|BTRY	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC120782110|XP_039970192.1|BTRY	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC120766233|XP_039947545.1|BTRY	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC120782284|XP_039970421.1|BTRY	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC120771063|XP_039954847.1|BTRY	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC120766493|XP_039947979.1|BTRY	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC120766402|XP_039947785.1|BTRY	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC120768283|XP_039950823.1|BTRY	LOC119561680|XP_037731137.1|DSUP
