Orthogroup	BTRY.longest_only	DPSE.longest_only
OG0007801	LOC120780353|XP_039968580.1|BTRY	LOC4802120|XP_003736671.2|DPSE
OG0007802	LOC120780492|XP_039968703.1|BTRY	LOC6896825|XP_002137028.1|DPSE
OG0007803	LOC120766553|XP_039948071.1|BTRY	LOC4801339|XP_001358450.5|DPSE
OG0007804	LOC120773853|XP_039958925.1|BTRY	LOC4815151|XP_033240451.1|DPSE
OG0007805	LOC120773702|XP_039958670.1|BTRY	LOC4815078|XP_001354872.1|DPSE
OG0007806	LOC120773699|XP_039958665.1|BTRY	LOC4815077|XP_001354871.3|DPSE
OG0007809	LOC120775428|XP_039961546.1|BTRY	LOC4814580|XP_001354944.2|DPSE
OG0007810	LOC120775780|XP_039962051.1|BTRY	LOC4817991|XP_001357329.2|DPSE
OG0007811	LOC120777755|XP_039965191.1|BTRY	LOC4801032|XP_015038688.2|DPSE
OG0007812	LOC120774436|XP_039960010.1|BTRY	LOC4815075|XP_001354983.1|DPSE
OG0007813	LOC120766635|XP_039948187.1|BTRY	LOC4801288|XP_001358408.3|DPSE
OG0007814	LOC120775022|XP_039960910.1|BTRY	LOC4814612|XP_001355187.1|DPSE
OG0007815	LOC120775452|XP_039961572.1|BTRY	LOC4815146|XP_001354931.1|DPSE
OG0007816	LOC120766295|XP_039947632.1|BTRY	LOC4813966|XP_001354125.1|DPSE
OG0007817	LOC120770326|XP_039953650.1|BTRY	LOC4801481|XP_001358566.3|DPSE
OG0007818	LOC120775483|XP_039961620.1|BTRY	LOC6897336|XP_002137489.2|DPSE
OG0007819	LOC120775481|XP_039961615.1|BTRY	LOC26533210|XP_033239670.1|DPSE
OG0007820	LOC120780204|XP_039968401.1|BTRY	LOC6896888|XP_015038859.2|DPSE
OG0007821	LOC120782658|XP_039970967.1|BTRY	LOC4800414|XP_001357693.1|DPSE
OG0007822	LOC120766311|XP_039947663.1|BTRY	LOC4800413|XP_033241841.1|DPSE
OG0007823	LOC120778198|XP_039965879.1|BTRY	LOC6896744|XP_002136951.3|DPSE
OG0007824	LOC120782183|XP_039970259.1|BTRY	LOC4800476|XP_001357744.3|DPSE
OG0007826	LOC120766651|XP_039948215.1|BTRY	LOC4800637|XP_001357874.3|DPSE
OG0007827	LOC120773357|XP_039958115.1|BTRY	LOC4815913|XP_001355252.1|DPSE
OG0007828	LOC120777494|XP_039964772.1|BTRY	LOC4813423|XP_001353863.2|DPSE
OG0007829	LOC120771016|XP_039954729.1|BTRY	LOC4802737|XP_001359599.5|DPSE
OG0007830	LOC120782377|XP_039970552.1|BTRY	LOC4801450|XP_001358544.4|DPSE
OG0007831	LOC120774785|XP_039960497.1|BTRY	LOC4815788|XP_033238204.1|DPSE
OG0007832	LOC120773543|XP_039958434.1|BTRY	LOC4814332|XP_001354421.4|DPSE
OG0007833	LOC120775511|XP_039961654.1|BTRY	LOC4814477|XP_015041435.1|DPSE
OG0007836	LOC120769765|XP_039952874.1|BTRY	LOC6897371|XP_002137524.1|DPSE
OG0007837	LOC120766633|XP_039948185.1|BTRY	LOC4801897|XP_001358918.3|DPSE
OG0007838	LOC120766567|XP_039948092.1|BTRY	LOC4801905|XP_001358925.2|DPSE
OG0007839	LOC120775958|XP_039962304.1|BTRY	LOC4814842|XP_001354930.1|DPSE
OG0007840	LOC120777512|XP_039964816.1|BTRY	LOC4800271|XP_001357620.3|DPSE
OG0007841	LOC120767922|XP_039950219.1|BTRY	LOC4800974|XP_001358155.4|DPSE
OG0007842	LOC120767090|XP_039948907.1|BTRY	LOC4800456|XP_033237571.1|DPSE
OG0007843	LOC120767207|XP_039948953.1|BTRY	LOC4800457|XP_001357729.2|DPSE
OG0007844	LOC120771638|XP_039955672.1|BTRY	LOC6898647|XP_033234010.1|DPSE
OG0007845	LOC120782692|XP_039971021.1|BTRY	LOC4801263|XP_015037118.2|DPSE
OG0007846	LOC120774792|XP_039960511.1|BTRY	LOC6901184|XP_002133885.2|DPSE
OG0007847	LOC120782514|XP_039970756.1|BTRY	LOC4801768|XP_001358809.1|DPSE
OG0007848	LOC120768265|XP_039950799.1|BTRY	LOC6897334|XP_002137487.1|DPSE
OG0007849	LOC120782206|XP_039970292.1|BTRY	LOC6897241|XP_002137412.1|DPSE
OG0007850	LOC120782110|XP_039970192.1|BTRY	LOC4801515|XP_001358594.3|DPSE
OG0007851	LOC120766233|XP_039947545.1|BTRY	LOC6897075|XP_002137259.1|DPSE
OG0007852	LOC120782284|XP_039970421.1|BTRY	LOC4800817|XP_001358023.4|DPSE
OG0007853	LOC120771063|XP_039954847.1|BTRY	LOC6896836|XP_002137039.2|DPSE
OG0007854	LOC120766493|XP_039947979.1|BTRY	LOC4801784|XP_001358821.1|DPSE
OG0007855	LOC120766402|XP_039947785.1|BTRY	LOC4800770|XP_001357985.4|DPSE
OG0007856	LOC120768283|XP_039950823.1|BTRY	LOC4801774|XP_033232487.1|DPSE
OG0007857	LOC120771760|XP_039955880.1|BTRY	LOC4800575|XP_033241698.1|DPSE
OG0007858	LOC120767839|XP_039950064.1|BTRY	LOC4817065|XP_015036038.2|DPSE
OG0007859	LOC120773735|XP_039958725.1|BTRY	LOC4815093|XP_001354923.2|DPSE
OG0007860	LOC120780475|XP_039968684.1|BTRY	LOC4802111|XP_033235978.1|DPSE
OG0007861	LOC120780636|XP_039968828.1|BTRY	LOC6903806|XP_033236221.1|DPSE
OG0007862	LOC120772370|XP_039956918.1|BTRY	LOC117184683|XP_033239189.1|DPSE, LOC117185014|XP_033240333.1|DPSE
OG0007863	LOC120768301|XP_039950865.1|BTRY	LOC4817707|XP_001357086.1|DPSE
OG0007864	LOC120782852|XP_039971313.1|BTRY	LOC4801802|XP_033232564.1|DPSE
OG0007865	LOC120778525|XP_039966294.1|BTRY	LOC4812561|XP_001352776.1|DPSE
OG0007866	LOC120779408|XP_039967540.1|BTRY	LOC4801049|XP_001358212.3|DPSE
OG0007867	LOC120782327|XP_039970486.1|BTRY	LOC4800616|XP_003736275.1|DPSE
OG0007868	LOC120774052|XP_039959293.1|BTRY	LOC4801376|XP_001358480.2|DPSE
OG0007869	LOC120773487|XP_039958358.1|BTRY	LOC4814942|XP_033240957.1|DPSE
OG0007870	LOC120778955|XP_039966962.1|BTRY	LOC4812944|XP_001354020.2|DPSE
OG0007871	LOC120774743|XP_039960433.1|BTRY	LOC4814790|XP_001355194.4|DPSE
OG0007873	LOC120777386|XP_039964613.1|BTRY	LOC6900082|XP_002135440.1|DPSE
OG0007874	LOC120774732|XP_039960419.1|BTRY	LOC4814969|XP_001355132.3|DPSE
OG0007875	LOC120771468|XP_039955414.1|BTRY	LOC4805331|XP_004444450.3|DPSE
OG0007876	LOC120775307|XP_039961374.1|BTRY	LOC6901456|XP_033240955.1|DPSE
OG0007877	LOC120773784|XP_039958807.1|BTRY	LOC4815459|XP_033239812.1|DPSE
OG0007878	LOC120781294|XP_039969426.1|BTRY	LOC4804425|XP_015039943.1|DPSE
OG0007879	LOC120777958|XP_039965510.1|BTRY	LOC4813295|XP_033238307.1|DPSE
OG0007880	LOC120770595|XP_039954127.1|BTRY	LOC4814435|XP_001354510.2|DPSE
OG0007881	LOC120778274|XP_039965987.1|BTRY	LOC4812087|XP_033239018.1|DPSE
OG0007882	LOC120776795|XP_039963715.1|BTRY	LOC4812523|XP_001352420.1|DPSE
OG0007883	LOC120777308|XP_039964481.1|BTRY	LOC6899934|XP_015043553.1|DPSE
OG0007885	LOC120771668|XP_039955718.1|BTRY	LOC4805330|XP_001361748.3|DPSE
OG0007886	LOC120781705|XP_039969866.1|BTRY	LOC4817826|XP_015035385.2|DPSE
OG0007887	LOC120780130|XP_039968345.1|BTRY	LOC6899933|XP_002135301.1|DPSE
OG0007888	LOC120778515|XP_039966283.1|BTRY	LOC4813146|XP_001353437.1|DPSE
OG0007889	LOC120778241|XP_039965935.1|BTRY	LOC4813992|XP_001354189.1|DPSE
OG0007890	LOC120777756|XP_039965188.1|BTRY	LOC4814128|XP_015042414.1|DPSE
OG0007891	LOC120774388|XP_039959932.1|BTRY	LOC4800950|XP_001358133.3|DPSE
OG0007893	LOC120770209|XP_039953396.1|BTRY	LOC4804469|XP_001361027.3|DPSE
OG0007894	LOC120776656|XP_039963451.1|BTRY	LOC6900909|XP_033241315.1|DPSE
OG0007895	LOC120778643|XP_039966478.1|BTRY	LOC4812633|XP_001352510.4|DPSE
OG0007896	LOC120775152|XP_039961122.1|BTRY	LOC4812489|XP_001352757.2|DPSE
OG0007897	LOC120778296|XP_039966016.1|BTRY	LOC4813647|XP_001353393.2|DPSE
OG0007898	LOC120778514|XP_039966282.1|BTRY	LOC4813623|XP_001354045.3|DPSE
OG0007899	LOC120777681|XP_039965081.1|BTRY	LOC6900502|XP_033237390.1|DPSE
OG0007900	LOC120772007|XP_039956301.1|BTRY	LOC6898161|XP_015039213.1|DPSE
OG0007901	LOC120776849|XP_039963818.1|BTRY	LOC4812715|XP_001353094.3|DPSE
OG0007902	LOC120775104|XP_039961050.1|BTRY	LOC4815422|XP_001355611.2|DPSE
OG0007903	LOC120776678|XP_039963486.1|BTRY	LOC4811987|XP_001352530.3|DPSE
OG0007904	LOC120776717|XP_039963549.1|BTRY	LOC4813075|XP_001353226.3|DPSE
OG0007906	LOC120778969|XP_039966979.1|BTRY	LOC6900666|XP_002135032.2|DPSE
OG0007907	LOC120777587|XP_039964935.1|BTRY	LOC6900990|XP_002134686.1|DPSE
OG0007908	LOC120777588|XP_039964936.1|BTRY	LOC4814142|XP_001354279.3|DPSE
OG0007909	LOC120773345|XP_039958099.1|BTRY	LOC4815074|XP_001354536.4|DPSE
OG0007910	LOC120777816|XP_039965288.1|BTRY	LOC4812352|XP_001352923.3|DPSE
OG0007911	LOC120776349|XP_039962838.1|BTRY	LOC4811977|XP_001352418.1|DPSE
OG0007912	LOC120776351|XP_039962840.1|BTRY	LOC4812302|XP_001352414.2|DPSE
OG0007913	LOC120776353|XP_039962842.1|BTRY	LOC4812014|XP_001352417.2|DPSE
OG0007914	LOC120778166|XP_039965833.1|BTRY	LOC4812779|XP_015042708.2|DPSE
OG0007915	LOC120778291|XP_039966010.1|BTRY	LOC4812676|XP_001353060.2|DPSE
OG0007916	LOC120767628|XP_039949722.1|BTRY	LOC4818054|XP_001357214.3|DPSE
OG0007917	LOC120781244|XP_039969318.1|BTRY	LOC6898510|XP_002138551.1|DPSE
OG0007918	LOC120770351|XP_039953688.1|BTRY	LOC4803447|XP_001360169.3|DPSE
OG0007919	LOC120770905|XP_039954515.1|BTRY	LOC4804858|XP_001361350.3|DPSE
OG0007920	LOC120771935|XP_039956166.1|BTRY	LOC4805290|XP_001361712.4|DPSE
OG0007921	LOC120772686|XP_039957358.1|BTRY	LOC4805020|XP_001361490.2|DPSE
OG0007922	LOC120780134|XP_039968355.1|BTRY	LOC4802599|XP_033232294.1|DPSE
OG0007923	LOC120774867|XP_039960631.1|BTRY	LOC4814696|XP_033237355.1|DPSE
OG0007924	LOC120770873|XP_039954434.1|BTRY	LOC4804765|XP_015040189.1|DPSE
OG0007925	LOC120772803|XP_039957520.1|BTRY	LOC4803566|XP_001360273.3|DPSE
OG0007926	LOC120771114|XP_039954897.1|BTRY	LOC4805660|XP_001362022.1|DPSE
OG0007927	LOC120769153|XP_039951967.1|BTRY	LOC4818041|XP_033235193.1|DPSE
OG0007928	LOC120769302|XP_039952163.1|BTRY	LOC4816103|XP_015036953.2|DPSE
OG0007929	LOC120768858|XP_039951547.1|BTRY	LOC4816114|XP_001355767.3|DPSE
OG0007930	LOC120772363|XP_039956862.1|BTRY	LOC6898564|XP_002138584.2|DPSE
OG0007931	LOC120767557|XP_039949622.1|BTRY	LOC4816232|XP_001355853.2|DPSE
OG0007932	LOC120773367|XP_039958127.1|BTRY	LOC4815128|XP_033239281.1|DPSE
OG0007933	LOC120766989|XP_039948726.1|BTRY	LOC4802070|XP_001359063.3|DPSE
OG0007934	LOC120782143|XP_039970215.1|BTRY	LOC6903324|XP_002132205.1|DPSE
OG0007935	LOC120767309|XP_039949166.1|BTRY	LOC4816743|XP_001356142.3|DPSE
OG0007936	LOC120781550|XP_039969717.1|BTRY	LOC6903648|XP_033235779.1|DPSE
OG0007937	LOC120769511|XP_039952482.1|BTRY	LOC6902986|XP_002132708.1|DPSE
OG0007938	LOC120768229|XP_039950748.1|BTRY	LOC6898813|XP_002138787.2|DPSE
OG0007939	LOC120767849|XP_039950082.1|BTRY	LOC4817472|XP_001356490.4|DPSE
OG0007940	LOC120767376|XP_039949288.1|BTRY	LOC6902849|XP_015035870.2|DPSE
OG0007941	LOC120771062|XP_039954803.1|BTRY	LOC4811771|XP_001352340.3|DPSE
OG0007942	LOC120775154|XP_039961125.1|BTRY	LOC6899788|XP_033240620.1|DPSE
OG0007943	LOC120769629|XP_039952668.1|BTRY	LOC4816199|XP_001355757.4|DPSE
OG0007944	LOC120776348|XP_039962837.1|BTRY	LOC4812063|XP_001352416.3|DPSE
OG0007945	LOC120769779|XP_039952894.1|BTRY	LOC4816723|XP_001356043.3|DPSE
OG0007946	LOC120769129|XP_039951929.1|BTRY	LOC4803517|XP_001360230.4|DPSE
OG0007947	LOC120769048|XP_039951832.1|BTRY	LOC4816222|XP_001355753.3|DPSE
OG0007948	LOC120768907|XP_039951604.1|BTRY	LOC4816733|XP_001356167.4|DPSE
OG0007949	LOC120775251|XP_039961266.1|BTRY	LOC4815054|XP_001355141.3|DPSE
OG0007950	LOC120768183|XP_039950685.1|BTRY	LOC4817448|XP_033236253.1|DPSE
OG0007951	LOC120768435|XP_039951051.1|BTRY	LOC4816682|XP_001355959.1|DPSE
OG0007952	LOC120767464|XP_039949486.1|BTRY	LOC4817687|XP_001357072.3|DPSE
OG0007953	LOC120769503|XP_039952469.1|BTRY	LOC4816235|XP_001355856.3|DPSE
OG0007954	LOC120769375|XP_039952276.1|BTRY	LOC4817987|XP_001357410.2|DPSE
OG0007955	LOC120767547|XP_039949597.1|BTRY	LOC6902771|XP_033235200.1|DPSE
OG0007956	LOC120767264|XP_039949069.1|BTRY	LOC4816206|XP_001355745.2|DPSE
OG0007958	LOC120775891|XP_039962215.1|BTRY	LOC4814498|XP_001354822.2|DPSE
OG0007959	LOC120769703|XP_039952768.1|BTRY	LOC4817200|XP_001356587.3|DPSE
OG0007960	LOC120775954|XP_039962299.1|BTRY	LOC4817773|XP_001357165.3|DPSE
OG0007961	LOC120775158|XP_039961135.1|BTRY	LOC4802415|XP_033241774.1|DPSE
OG0007962	LOC120773788|XP_039958814.1|BTRY	LOC4814717|XP_015041837.1|DPSE
OG0007963	LOC120768250|XP_039950776.1|BTRY	LOC4816350|XP_001356139.1|DPSE
OG0007964	LOC120768410|XP_039951026.1|BTRY	LOC4817829|XP_001357296.3|DPSE
OG0007965	LOC120767746|XP_039949892.1|BTRY	LOC4817865|XP_015035236.2|DPSE
OG0007966	LOC120768614|XP_039951316.1|BTRY	LOC4817508|XP_001356926.1|DPSE
OG0007968	LOC120769570|XP_039952559.1|BTRY	LOC4817644|XP_015036393.1|DPSE
OG0007970	LOC120772867|XP_039957635.1|BTRY	LOC4805557|XP_001361942.1|DPSE
OG0007971	LOC120773541|XP_039958432.1|BTRY	LOC4814628|XP_001354881.2|DPSE
OG0007972	LOC120772058|XP_039956375.1|BTRY	LOC4804277|XP_001360858.1|DPSE
OG0007973	LOC120769146|XP_039951954.1|BTRY	LOC4816833|XP_015036135.2|DPSE
OG0007974	LOC120774010|XP_039959223.1|BTRY	LOC26533336|XP_015041337.2|DPSE
OG0007975	LOC120782500|XP_039970741.1|BTRY	LOC4802052|XP_001359045.3|DPSE
OG0007976	LOC120773899|XP_039959008.1|BTRY	LOC4814218|XP_001354317.3|DPSE
OG0007977	LOC120767945|XP_039950262.1|BTRY	LOC4816654|XP_001355924.2|DPSE
OG0007978	LOC120769316|XP_039952197.1|BTRY	LOC4817158|XP_001356724.1|DPSE
OG0007979	LOC120767254|XP_039949050.1|BTRY	LOC4816604|XP_033236929.1|DPSE
OG0007980	LOC120768556|XP_039951234.1|BTRY	LOC4816687|XP_001356036.1|DPSE
OG0007981	LOC120774033|XP_039959267.1|BTRY	LOC4815659|XP_001355688.2|DPSE
OG0007983	LOC120781669|XP_039969826.1|BTRY	LOC4817342|XP_001356658.3|DPSE
OG0007984	LOC120767822|XP_039950040.1|BTRY	LOC4817913|XP_015035358.2|DPSE
OG0007985	LOC120768006|XP_039950365.1|BTRY	LOC117184109|XP_033236204.1|DPSE
OG0007986	LOC120769782|XP_039952900.1|BTRY	LOC4817256|XP_001356554.3|DPSE
OG0007987	LOC120769407|XP_039952319.1|BTRY	LOC4816290|XP_001355999.3|DPSE
OG0007991	LOC120769187|XP_039952011.1|BTRY	LOC4817474|XP_015036093.2|DPSE
OG0007992	LOC120769445|XP_039952367.1|BTRY	LOC26533575|XP_015035318.1|DPSE
OG0007993	LOC120768050|XP_039950503.1|BTRY	LOC4801123|XP_001358267.3|DPSE
OG0007994	LOC120769080|XP_039951873.1|BTRY	LOC4816979|XP_001356329.2|DPSE
OG0007996	LOC120773837|XP_039958896.1|BTRY	LOC4815373|XP_033239685.1|DPSE
OG0007997	LOC120769085|XP_039951879.1|BTRY	LOC4813767|XP_001353491.2|DPSE
OG0007998	LOC120767245|XP_039949026.1|BTRY	LOC4816927|XP_001356890.4|DPSE
OG0007999	LOC120780489|XP_039968697.1|BTRY	LOC4816497|XP_015036680.1|DPSE
OG0008000	LOC120767833|XP_039950054.1|BTRY	LOC4816498|XP_001356063.3|DPSE
OG0008001	LOC120768956|XP_039951680.1|BTRY	LOC4816499|XP_001355884.1|DPSE
OG0008002	LOC120767606|XP_039949689.1|BTRY	LOC4817178|XP_001356441.1|DPSE
OG0008003	LOC120767956|XP_039950277.1|BTRY	LOC4816571|XP_001355886.3|DPSE
OG0008004	LOC120776110|XP_039962536.1|BTRY	LOC4815124|XP_033238341.1|DPSE
OG0008005	LOC120773381|XP_039958143.1|BTRY	LOC6901478|XP_033241416.1|DPSE
OG0008006	LOC120774151|XP_039959493.1|BTRY	LOC4815304|XP_001354572.3|DPSE
OG0008007	LOC120775523|XP_039961673.1|BTRY	LOC4815358|XP_001354672.3|DPSE
OG0008008	LOC120776825|XP_039963779.1|BTRY	LOC6900516|XP_002134904.2|DPSE
OG0008009	LOC120775575|XP_039961741.1|BTRY	LOC4815355|XP_001354507.4|DPSE
OG0008010	LOC120774538|XP_039960196.1|BTRY	LOC6901730|XP_033239676.1|DPSE
OG0008012	LOC120770069|XP_039953127.1|BTRY	LOC6898686|XP_033234100.1|DPSE
OG0008013	LOC120772661|XP_039957327.1|BTRY	LOC6898713|XP_002138709.3|DPSE
OG0008014	LOC120782579|XP_039970864.1|BTRY	LOC6897558|XP_002137703.3|DPSE
OG0008015	LOC120776807|XP_039963741.1|BTRY	LOC4813297|XP_001353930.4|DPSE
OG0008016	LOC120776810|XP_039963743.1|BTRY	LOC4813357|XP_001353931.2|DPSE
OG0008017	LOC120774195|XP_039959564.1|BTRY	LOC4814427|XP_001354436.3|DPSE
OG0008018	LOC120776088|XP_039962500.1|BTRY	LOC4815526|XP_001355443.3|DPSE
OG0008019	LOC120774146|XP_039959479.1|BTRY	LOC4815182|XP_001354575.3|DPSE
OG0008021	LOC120773991|XP_039959189.1|BTRY	LOC4814904|XP_001354663.4|DPSE
OG0008022	LOC120782488|XP_039970723.1|BTRY	LOC4801137|XP_003736406.3|DPSE
OG0008023	LOC120774045|XP_039959279.1|BTRY	LOC6902192|XP_002133719.2|DPSE
OG0008024	LOC120774046|XP_039959281.1|BTRY	LOC4815576|XP_001355454.3|DPSE
OG0008025	LOC120775521|XP_039961669.1|BTRY	LOC4816092|XP_001355441.2|DPSE
OG0008026	LOC120774897|XP_039960699.1|BTRY	LOC4814730|XP_001354882.2|DPSE
OG0008027	LOC120776125|XP_039962587.1|BTRY	LOC6901801|XP_002134469.2|DPSE
OG0008028	LOC120766615|XP_039948160.1|BTRY	LOC4802241|XP_001359202.1|DPSE
OG0008029	LOC120776482|XP_039963095.1|BTRY	LOC4802169|XP_001359142.2|DPSE
OG0008031	LOC120769676|XP_039952731.1|BTRY	LOC4816737|XP_001356153.1|DPSE
OG0008032	LOC120776336|XP_039962812.1|BTRY	LOC4801117|XP_001358264.3|DPSE
OG0008033	LOC120782756|XP_039971141.1|BTRY	LOC4802377|XP_033239225.1|DPSE
OG0008034	LOC120775302|XP_039961358.1|BTRY	LOC4802597|XP_015037937.2|DPSE
OG0008035	LOC120775648|XP_039961837.1|BTRY	LOC4814445|XP_001354819.3|DPSE
OG0008036	LOC120782271|XP_039970396.1|BTRY	LOC4803045|XP_001359846.3|DPSE
OG0008037	LOC120770974|XP_039954647.1|BTRY	LOC6897901|XP_033232388.1|DPSE
OG0008038	LOC120775656|XP_039961853.1|BTRY	LOC4815692|XP_001355642.3|DPSE
OG0008039	LOC120781052|XP_039969148.1|BTRY	LOC6896787|XP_033237425.1|DPSE
OG0008040	LOC120778585|XP_039966389.1|BTRY	LOC4801979|XP_001358991.4|DPSE
OG0008041	LOC120775987|XP_039962351.1|BTRY	LOC4814518|XP_001355076.3|DPSE
OG0008042	LOC120766824|XP_039948470.1|BTRY	LOC4800833|XP_001358037.2|DPSE
OG0008043	LOC120775576|XP_039961742.1|BTRY	LOC4815677|XP_001355241.3|DPSE
OG0008044	LOC120775331|XP_039961407.1|BTRY	LOC4814831|XP_001354548.4|DPSE
OG0008045	LOC120775590|XP_039961760.1|BTRY	LOC4814438|XP_001355026.2|DPSE
OG0008046	LOC120776074|XP_039962481.1|BTRY	LOC4800532|XP_033237448.1|DPSE
OG0008047	LOC120770254|XP_039953496.1|BTRY	LOC6897520|XP_033241694.1|DPSE
OG0008048	LOC120776027|XP_039962409.1|BTRY	LOC4800530|XP_001357794.1|DPSE
OG0008049	LOC120774309|XP_039959778.1|BTRY	LOC6897521|XP_002137670.3|DPSE
OG0008050	LOC120768588|XP_039951285.1|BTRY	LOC4802673|XP_001359543.2|DPSE
OG0008051	LOC120779289|XP_039967440.1|BTRY	LOC4801352|XP_001358461.2|DPSE
OG0008052	LOC120769980|XP_039952993.1|BTRY	LOC4802339|XP_001359276.3|DPSE
OG0008053	LOC120781475|XP_039969630.1|BTRY	LOC6899768|XP_002135775.2|DPSE
OG0008054	LOC120775068|XP_039960988.1|BTRY	LOC4815417|XP_001355262.1|DPSE
OG0008055	LOC120775191|XP_039961180.1|BTRY	LOC4815303|XP_001354883.4|DPSE
OG0008056	LOC120775276|XP_039961306.1|BTRY	LOC4815603|XP_001355434.2|DPSE
OG0008057	LOC120781266|XP_039969380.1|BTRY	LOC6897434|XP_015037555.2|DPSE
OG0008058	LOC120775136|XP_039961101.1|BTRY	LOC4801947|XP_015037491.2|DPSE
OG0008059	LOC120782407|XP_039970587.1|BTRY	LOC4802677|XP_001359547.3|DPSE
OG0008060	LOC120782682|XP_039971007.1|BTRY	LOC4803151|XP_001359941.3|DPSE
OG0008061	LOC120775243|XP_039961256.1|BTRY	LOC4814451|XP_001354530.2|DPSE
OG0008062	LOC120775578|XP_039961749.1|BTRY	LOC4815038|XP_001355201.1|DPSE
OG0008063	LOC120766825|XP_039948471.1|BTRY	LOC4800832|XP_001358036.4|DPSE
OG0008064	LOC120773504|XP_039958390.1|BTRY	LOC4814663|XP_015041978.1|DPSE
OG0008065	LOC120774838|XP_039960589.1|BTRY	LOC4815509|XP_001355391.3|DPSE
OG0008066	LOC120781960|XP_039970063.1|BTRY	LOC4815414|XP_001355284.4|DPSE
OG0008067	LOC120773716|XP_039958699.1|BTRY	LOC6901416|XP_002134102.2|DPSE
OG0008068	LOC120774511|XP_039960137.1|BTRY	LOC4814848|XP_001355078.3|DPSE
OG0008069	LOC120767330|XP_039949211.1|BTRY	LOC6897127|XP_015037117.2|DPSE
OG0008070	LOC120776037|XP_039962419.1|BTRY	LOC4800529|XP_015038645.2|DPSE
OG0008072	LOC120775286|XP_039961333.1|BTRY	LOC4815424|XP_001355486.3|DPSE
OG0008073	LOC120774068|XP_039959308.1|BTRY	LOC4814784|XP_033237457.1|DPSE
OG0008074	LOC120774056|XP_039959295.1|BTRY, LOC120780280|XP_039968478.1|BTRY	LOC4815342|XP_001354715.2|DPSE
OG0008075	LOC120770742|XP_039954264.1|BTRY	LOC15382874|XP_033234520.1|DPSE
OG0008076	LOC120774123|XP_039959426.1|BTRY	LOC4815912|XP_001355232.3|DPSE
OG0008077	LOC120774418|XP_039959979.1|BTRY	LOC4802712|XP_001359578.1|DPSE
OG0008078	LOC120774048|XP_039959284.1|BTRY	LOC4814776|XP_001355097.2|DPSE
OG0008079	LOC120774423|XP_039959986.1|BTRY	LOC4815271|XP_001355199.3|DPSE
OG0008080	LOC120774929|XP_039960740.1|BTRY	LOC4815790|XP_001355234.3|DPSE
OG0008081	LOC120773636|XP_039958578.1|BTRY	LOC4814373|XP_001354448.1|DPSE
OG0008083	LOC120767081|XP_039948881.1|BTRY	LOC4802039|XP_015037560.1|DPSE
OG0008084	LOC120782702|XP_039971042.1|BTRY	LOC4800962|XP_001358143.2|DPSE
OG0008085	LOC120766224|XP_039947534.1|BTRY	LOC4801079|XP_001358238.3|DPSE
OG0008086	LOC120776883|XP_039963878.1|BTRY	LOC4802036|XP_015037557.1|DPSE
OG0008087	LOC120775129|XP_039961087.1|BTRY	LOC6901875|XP_033239491.1|DPSE
OG0008088	LOC120774229|XP_039959622.1|BTRY	LOC4815194|XP_001354644.4|DPSE
OG0008090	LOC120775517|XP_039961663.1|BTRY	LOC6902107|XP_002133638.2|DPSE
OG0008091	LOC120771523|XP_039955518.1|BTRY	LOC4801761|XP_033232480.1|DPSE
OG0008092	LOC120777287|XP_039964435.1|BTRY	LOC6899355|XP_033241066.1|DPSE
OG0008093	LOC120774925|XP_039960736.1|BTRY	LOC4815323|XP_001354829.2|DPSE
OG0008094	LOC120768490|XP_039951140.1|BTRY	LOC4817088|XP_001356838.2|DPSE
OG0008095	LOC120774203|XP_039959584.1|BTRY	LOC4802840|XP_001359676.3|DPSE
OG0008096	LOC120773385|XP_039958153.1|BTRY	LOC6902176|XP_002133707.2|DPSE
OG0008097	LOC120774270|XP_039959685.1|BTRY	LOC4814711|XP_015041853.1|DPSE
OG0008098	LOC120777916|XP_039965434.1|BTRY	LOC4813162|XP_001353698.4|DPSE
OG0008099	LOC120778570|XP_039966369.1|BTRY	LOC4813763|XP_001353322.3|DPSE
OG0008100	LOC120779797|XP_039968110.1|BTRY	LOC4803322|XP_033233037.1|DPSE
OG0008101	LOC120773474|XP_039958322.1|BTRY	LOC4814578|XP_001354821.3|DPSE
OG0008102	LOC120766291|XP_039947628.1|BTRY	LOC4802335|XP_001359273.4|DPSE
OG0008103	LOC120775698|XP_039961943.1|BTRY	LOC4814764|XP_001355016.2|DPSE
OG0008104	LOC120779172|XP_039967341.1|BTRY	LOC4813171|XP_001353144.1|DPSE
OG0008105	LOC120766286|XP_039947622.1|BTRY	LOC6897026|XP_015038899.2|DPSE
OG0008106	LOC120777445|XP_039964693.1|BTRY	LOC4813886|XP_001353381.1|DPSE
OG0008107	LOC120778619|XP_039966439.1|BTRY	LOC4802842|XP_033241778.1|DPSE
OG0008108	LOC120775067|XP_039960987.1|BTRY	LOC4816079|XP_001355263.2|DPSE
OG0008109	LOC120775919|XP_039962255.1|BTRY	LOC4815756|XP_001355221.1|DPSE
OG0008110	LOC120774823|XP_039960564.1|BTRY	LOC4814467|XP_001354550.1|DPSE
OG0008111	LOC120775035|XP_039960935.1|BTRY	LOC4815091|XP_001354790.2|DPSE
OG0008112	LOC120773559|XP_039958458.1|BTRY	LOC4815522|XP_015041046.2|DPSE
OG0008113	LOC120773562|XP_039958465.1|BTRY	LOC4814234|XP_015042292.1|DPSE
