Orthogroup	BTRY.longest_only	DERE.longest_only
OG0007173	LOC120773608|XP_039958542.1|BTRY	LOC6555578|XP_001982495.1|DERE
OG0007174	LOC120766460|XP_039947923.1|BTRY	LOC6554911|XP_026839786.1|DERE
OG0007175	LOC120778605|XP_039966411.1|BTRY	LOC6545245|XP_001972569.1|DERE
OG0007176	LOC120773201|XP_039958076.1|BTRY	LOC6555267|XP_001981832.1|DERE
OG0007177	LOC120766173|XP_039947460.1|BTRY	LOC6552202|XP_001978932.1|DERE
OG0007178	LOC120766614|XP_039948156.1|BTRY	LOC6552591|XP_001980920.2|DERE
OG0007179	LOC120766175|XP_039947462.1|BTRY	LOC6553012|XP_001979153.1|DERE
OG0007180	LOC120766958|XP_039948682.1|BTRY	LOC6552403|XP_015009554.1|DERE
OG0007181	LOC120774890|XP_039960688.1|BTRY	LOC6555760|XP_001982666.1|DERE
OG0007182	LOC120782283|XP_039970419.1|BTRY	LOC6554001|XP_026839796.1|DERE
OG0007183	LOC120782428|XP_039970614.1|BTRY	LOC6554109|XP_026834340.1|DERE
OG0007184	LOC120782693|XP_039971026.1|BTRY	LOC6554003|XP_026839780.1|DERE
OG0007185	LOC120767926|XP_039950221.1|BTRY	LOC6541363|XP_001968678.1|DERE
OG0007186	LOC120769965|XP_039952975.1|BTRY	LOC6553296|XP_001980166.3|DERE
OG0007187	LOC120775465|XP_039961593.1|BTRY	LOC6554463|XP_026831880.1|DERE
OG0007188	LOC120769391|XP_039952296.1|BTRY	LOC6554156|XP_001981913.2|DERE
OG0007189	LOC120766529|XP_039948036.1|BTRY	LOC6551999|XP_001980807.1|DERE
OG0007190	LOC120766227|XP_039947537.1|BTRY	LOC6553972|XP_015009912.1|DERE
OG0007191	LOC120776458|XP_039963057.1|BTRY	LOC6546443|XP_001972929.1|DERE
OG0007192	LOC120773934|XP_039959070.1|BTRY	LOC6551032|XP_001978251.2|DERE
OG0007193	LOC120773933|XP_039959068.1|BTRY	LOC6551031|XP_001978250.3|DERE
OG0007194	LOC120773954|XP_039959116.1|BTRY	LOC6551085|XP_001976953.1|DERE
OG0007195	LOC120766457|XP_039947915.1|BTRY	LOC6552096|XP_001978866.1|DERE
OG0007196	LOC120774760|XP_039960457.1|BTRY	LOC6554606|XP_001981558.1|DERE
OG0007197	LOC120777790|XP_039965251.1|BTRY	LOC6545918|XP_001972731.1|DERE
OG0007198	LOC120766398|XP_039947779.1|BTRY	LOC6554004|XP_001979509.1|DERE
OG0007199	LOC120782598|XP_039970887.1|BTRY	LOC6551930|XP_001979674.1|DERE
OG0007200	LOC120768610|XP_039951315.1|BTRY	LOC6554037|XP_001980510.1|DERE
OG0007201	LOC120777634|XP_039965020.1|BTRY	LOC6545181|XP_001972529.1|DERE
OG0007202	LOC120776409|XP_039962967.1|BTRY	LOC6544514|XP_026833328.1|DERE
OG0007203	LOC120777079|XP_039964142.1|BTRY	LOC6544515|XP_001973055.1|DERE
OG0007204	LOC120775119|XP_039961071.1|BTRY	LOC6550516|XP_001977991.1|DERE
OG0007205	LOC120778315|XP_039966043.1|BTRY	LOC6545269|XP_001973267.1|DERE
OG0007206	LOC120768256|XP_039950787.1|BTRY	LOC6554023|XP_026839584.1|DERE
OG0007207	LOC120779108|XP_039967226.1|BTRY	LOC6555270|XP_001981835.1|DERE
OG0007208	LOC120779098|XP_039967203.1|BTRY	LOC6551997|XP_015009777.1|DERE
OG0007209	LOC120779115|XP_039967240.1|BTRY	LOC6551996|XP_001980804.2|DERE
OG0007210	LOC120779383|XP_039967517.1|BTRY	LOC6554008|XP_001979513.1|DERE
OG0007211	LOC120782757|XP_039971145.1|BTRY	LOC6554021|XP_001980535.3|DERE
OG0007212	LOC120766827|XP_039948473.1|BTRY	LOC6554233|XP_001981250.1|DERE
OG0007213	LOC120772791|XP_039957508.1|BTRY	LOC26526783|XP_015012853.2|DERE
OG0007214	LOC120777204|XP_039964312.1|BTRY	LOC6543812|XP_026832601.1|DERE
OG0007215	LOC120779567|XP_039967845.1|BTRY	LOC6553861|XP_001980565.1|DERE
OG0007216	LOC120782884|XP_039971367.1|BTRY	LOC6555153|XP_001981164.1|DERE
OG0007217	LOC120771083|XP_039954841.1|BTRY	LOC26526274|XP_015012772.1|DERE
OG0007218	LOC120782436|XP_039970657.1|BTRY	LOC6555484|XP_001981045.3|DERE
OG0007219	LOC120775486|XP_039961627.1|BTRY	LOC6552873|XP_001979991.1|DERE
OG0007220	LOC120766527|XP_039948031.1|BTRY	LOC6553879|XP_001979590.1|DERE
OG0007221	LOC120780234|XP_039968422.1|BTRY	LOC6554409|XP_001981705.2|DERE
OG0007222	LOC120782795|XP_039971203.1|BTRY	LOC6553158|XP_001980066.1|DERE
OG0007223	LOC120774939|XP_039960755.1|BTRY	LOC6554113|XP_001981054.2|DERE
OG0007224	LOC120782847|XP_039971308.1|BTRY	LOC6553962|XP_001979557.1|DERE
OG0007225	LOC120782173|XP_039970243.1|BTRY	LOC6553168|XP_001980028.1|DERE
OG0007226	LOC120780061|XP_039968266.1|BTRY	LOC6552513|XP_001980938.1|DERE
OG0007227	LOC120778209|XP_039965899.1|BTRY	LOC6544697|XP_001972020.1|DERE
OG0007228	LOC120778580|XP_039966380.1|BTRY	LOC6543890|XP_026833908.1|DERE
OG0007229	LOC120774807|XP_039960542.1|BTRY	LOC6553338|XP_001979311.1|DERE
OG0007230	LOC120782713|XP_039971068.1|BTRY	LOC6551743|XP_001979693.2|DERE
OG0007231	LOC120776410|XP_039962976.1|BTRY	LOC6554099|XP_001980456.1|DERE
OG0007232	LOC120777201|XP_039964304.1|BTRY	LOC6543735|XP_015013288.1|DERE
OG0007233	LOC120778049|XP_039965659.1|BTRY	LOC6543737|XP_026833511.1|DERE
OG0007234	LOC120778673|XP_039966541.1|BTRY	LOC6544193|XP_001971951.1|DERE
OG0007235	LOC120777998|XP_039965589.1|BTRY	LOC6544190|XP_001971948.2|DERE
OG0007236	LOC120777951|XP_039965501.1|BTRY	LOC6553410|XP_001979263.1|DERE
OG0007237	LOC120769030|XP_039951808.1|BTRY	LOC6552515|XP_001980940.1|DERE
OG0007238	LOC120779566|XP_039967842.1|BTRY	LOC6555825|XP_001982691.1|DERE
OG0007239	LOC120782012|XP_039970107.1|BTRY	LOC6551914|XP_026832096.1|DERE
OG0007240	LOC120778095|XP_039965729.1|BTRY, LOC120777161|XP_039964237.1|BTRY	LOC6551906|XP_001979667.1|DERE
OG0007241	LOC120774466|XP_039960056.1|BTRY	LOC6550170|XP_001977608.1|DERE
OG0007242	LOC120773480|XP_039958340.1|BTRY	LOC6550171|XP_015010804.1|DERE
OG0007243	LOC120775652|XP_039961842.1|BTRY	LOC6551057|XP_001978301.2|DERE
OG0007244	LOC120775909|XP_039962235.1|BTRY	LOC6553032|XP_001980094.1|DERE
OG0007245	LOC120782640|XP_039970946.1|BTRY	LOC6555034|XP_001981176.2|DERE
OG0007246	LOC120782564|XP_039970839.1|BTRY	LOC6553728|XP_001980397.1|DERE
OG0007247	LOC120771613|XP_039955636.1|BTRY	LOC6549593|XP_001975661.1|DERE
OG0007248	LOC120775809|XP_039962091.1|BTRY	LOC6555649|XP_026838912.1|DERE
OG0007249	LOC120773424|XP_039958231.1|BTRY	LOC6550442|XP_001977837.1|DERE
OG0007250	LOC120775317|XP_039961387.1|BTRY	LOC6551384|XP_001977229.1|DERE
OG0007251	LOC120771610|XP_039955633.1|BTRY	LOC6552438|XP_001980927.1|DERE
OG0007252	LOC120782849|XP_039971310.1|BTRY	LOC6552216|XP_001980735.3|DERE
OG0007253	LOC120779143|XP_039967284.1|BTRY	LOC6544862|XP_001973174.1|DERE
OG0007254	LOC120782066|XP_039970155.1|BTRY	LOC6551957|XP_026832060.1|DERE
OG0007255	LOC120775391|XP_039961485.1|BTRY	LOC6550381|XP_001977748.1|DERE
OG0007256	LOC120766174|XP_039947461.1|BTRY	LOC6552201|XP_001978931.1|DERE
OG0007257	LOC120770085|XP_039953170.1|BTRY	LOC6553319|XP_026839018.1|DERE
OG0007258	LOC120782369|XP_039970646.1|BTRY	LOC6553320|XP_026839023.1|DERE
OG0007259	LOC120773456|XP_039958284.1|BTRY	LOC6555793|XP_001982463.1|DERE
OG0007260	LOC120775536|XP_039961692.1|BTRY	LOC6544475|XP_001972509.1|DERE
OG0007262	LOC120774080|XP_039959341.1|BTRY	LOC6555558|XP_001982583.1|DERE
OG0007264	LOC120774161|XP_039959512.1|BTRY	LOC6544135|XP_001973729.1|DERE
OG0007265	LOC120775882|XP_039962192.1|BTRY	LOC6551597|XP_001978462.1|DERE
OG0007266	LOC120774317|XP_039959791.1|BTRY	LOC6553749|XP_001979410.3|DERE
OG0007267	LOC120772473|XP_039957047.1|BTRY	LOC6551961|XP_001979687.1|DERE
OG0007268	LOC120771305|XP_039955173.1|BTRY	LOC6547010|XP_001974625.1|DERE
OG0007269	LOC120774685|XP_039960349.1|BTRY	LOC6555697|XP_001982474.1|DERE
OG0007270	LOC120767050|XP_039948838.1|BTRY	LOC6552649|XP_026831765.1|DERE
OG0007271	LOC120775599|XP_039961775.1|BTRY	LOC6553101|XP_001980096.1|DERE
OG0007272	LOC120776868|XP_039963860.1|BTRY	LOC6544696|XP_001972019.1|DERE
OG0007273	LOC120774820|XP_039960563.1|BTRY	LOC6551783|XP_026832063.1|DERE
OG0007274	LOC120782228|XP_039970328.1|BTRY	LOC6552050|XP_026839703.1|DERE
OG0007275	LOC120778157|XP_039965817.1|BTRY	LOC6546383|XP_015013809.1|DERE
OG0007276	LOC120777919|XP_039965437.1|BTRY	LOC6546380|XP_001971783.1|DERE
OG0007277	LOC120778081|XP_039965712.1|BTRY	LOC6543898|XP_001973649.1|DERE
OG0007278	LOC120776699|XP_039963517.1|BTRY	LOC6545151|XP_001971581.1|DERE
OG0007279	LOC120776988|XP_039964020.1|BTRY	LOC6546009|XP_015013219.1|DERE
OG0007280	LOC120777444|XP_039964690.1|BTRY	LOC6546178|XP_026832667.1|DERE
OG0007281	LOC120775187|XP_039961179.1|BTRY	LOC6554727|XP_001981790.1|DERE
OG0007282	LOC120775149|XP_039961123.1|BTRY	LOC6554726|XP_001981789.1|DERE
OG0007283	LOC120780241|XP_039968433.1|BTRY	LOC6554402|XP_001981698.1|DERE
OG0007284	LOC120782794|XP_039971202.1|BTRY	LOC6551794|XP_001979619.2|DERE
OG0007285	LOC120775343|XP_039961422.1|BTRY	LOC6550355|XP_001977784.1|DERE
OG0007286	LOC120773678|XP_039958638.1|BTRY	LOC6550458|XP_026837243.1|DERE
OG0007287	LOC120768090|XP_039950562.1|BTRY	LOC6542298|XP_001968213.1|DERE
OG0007288	LOC120774200|XP_039959575.1|BTRY	LOC6551379|XP_026838198.1|DERE
OG0007289	LOC120774333|XP_039959821.1|BTRY	LOC6551284|XP_001978428.1|DERE
OG0007290	LOC120775163|XP_039961147.1|BTRY	LOC6551934|XP_001979678.1|DERE
OG0007291	LOC120780322|XP_039968547.1|BTRY	LOC6550890|XP_001976955.1|DERE
OG0007292	LOC120775445|XP_039961565.1|BTRY	LOC6550674|XP_001978032.2|DERE
OG0007293	LOC120782696|XP_039971029.1|BTRY	LOC6554136|XP_001981688.1|DERE
OG0007294	LOC120766315|XP_039947668.1|BTRY	LOC6552879|XP_001979997.1|DERE
OG0007295	LOC120772449|XP_039957007.1|BTRY	LOC6553027|XP_001980089.1|DERE
OG0007296	LOC120766191|XP_039947482.1|BTRY	LOC6555094|XP_026839690.1|DERE
OG0007297	LOC120782465|XP_039970690.1|BTRY	LOC6552192|XP_001979737.1|DERE
OG0007298	LOC120766552|XP_039948070.1|BTRY	LOC6552402|XP_001978928.1|DERE
OG0007299	LOC120766967|XP_039948691.1|BTRY	LOC6552434|XP_026839751.1|DERE
OG0007300	LOC120782435|XP_039970654.1|BTRY	LOC6553316|XP_001980160.1|DERE
OG0007301	LOC120776630|XP_039963385.1|BTRY	LOC6552830|XP_026831541.1|DERE
OG0007302	LOC120773350|XP_039958108.1|BTRY	LOC6552482|XP_026837530.1|DERE
OG0007303	LOC120773761|XP_039958769.1|BTRY	LOC6551429|XP_001977136.1|DERE
OG0007304	LOC120767853|XP_039950091.1|BTRY	LOC6540648|XP_001968882.2|DERE
OG0007305	LOC120777911|XP_039965427.1|BTRY	LOC6546167|XP_001972864.1|DERE
OG0007306	LOC120777910|XP_039965425.1|BTRY	LOC6546166|XP_001972863.1|DERE
OG0007307	LOC120780237|XP_039968426.1|BTRY	LOC6553218|XP_026835639.1|DERE
OG0007308	LOC120774586|XP_039960252.1|BTRY	LOC6554583|XP_001981539.1|DERE
OG0007309	LOC120766789|XP_039948420.1|BTRY	LOC6554257|XP_026831496.1|DERE
OG0007310	LOC120779209|XP_039967424.1|BTRY	LOC6554847|XP_015008898.1|DERE
OG0007311	LOC120770688|XP_039954206.1|BTRY	LOC6554844|XP_026831983.1|DERE
OG0007312	LOC120773770|XP_039958783.1|BTRY	LOC6548534|XP_001975374.1|DERE
OG0007313	LOC120774222|XP_039959614.1|BTRY	LOC6550335|XP_026837940.1|DERE
OG0007314	LOC120775145|XP_039961107.1|BTRY, LOC120775146|XP_039961110.1|BTRY	LOC6555624|XP_001982602.1|DERE
OG0007315	LOC120773712|XP_039958687.1|BTRY	LOC6551493|XP_026838772.1|DERE
OG0007316	LOC120782279|XP_039970414.1|BTRY	LOC6553831|XP_001979496.1|DERE
OG0007317	LOC120772542|XP_039957159.1|BTRY	LOC6552600|XP_001978993.1|DERE
OG0007318	LOC120772532|XP_039957138.1|BTRY	LOC6552599|XP_015009564.1|DERE
OG0007319	LOC120778501|XP_039966263.1|BTRY	LOC6545179|XP_001972527.1|DERE
OG0007320	LOC120774835|XP_039960585.1|BTRY	LOC6552052|XP_001980688.2|DERE
OG0007321	LOC120775861|XP_039962165.1|BTRY	LOC6555525|XP_026837978.1|DERE
OG0007322	LOC120774154|XP_039959496.1|BTRY	LOC6555787|XP_026838886.1|DERE
OG0007323	LOC120775420|XP_039961536.1|BTRY	LOC6555806|XP_026838979.1|DERE
OG0007324	LOC120771705|XP_039955778.1|BTRY	LOC6552726|XP_001978953.1|DERE
OG0007325	LOC120767039|XP_039948820.1|BTRY	LOC6554891|XP_001982246.1|DERE
OG0007326	LOC120773680|XP_039958647.1|BTRY	LOC6552727|XP_026832383.1|DERE
OG0007327	LOC120776926|XP_039963931.1|BTRY	LOC6543647|XP_001971347.1|DERE
OG0007328	LOC120777838|XP_039965310.1|BTRY	LOC6552996|XP_001980056.1|DERE
OG0007329	LOC120782356|XP_039970529.1|BTRY	LOC6554996|XP_001981821.1|DERE
OG0007330	LOC120774980|XP_039960815.1|BTRY	LOC6550270|XP_015011124.1|DERE
OG0007331	LOC120773626|XP_039958565.1|BTRY	LOC6555783|XP_026838960.1|DERE
OG0007332	LOC120774100|XP_039959388.1|BTRY	LOC6549953|XP_026838378.1|DERE
OG0007333	LOC120766637|XP_039948189.1|BTRY	LOC6553356|XP_001980185.1|DERE
OG0007334	LOC120775851|XP_039962155.1|BTRY	LOC6541599|XP_015015176.1|DERE
OG0007335	LOC120776749|XP_039963637.1|BTRY	LOC6545457|XP_015013254.1|DERE
OG0007336	LOC120766500|XP_039947986.1|BTRY	LOC6551125|XP_001978352.2|DERE
OG0007337	LOC120778029|XP_039965636.1|BTRY	LOC6546329|XP_001972941.1|DERE
OG0007338	LOC120778967|XP_039966977.1|BTRY	LOC6546048|XP_001971745.2|DERE
OG0007339	LOC120766813|XP_039948457.1|BTRY	LOC6552436|XP_001980892.1|DERE
OG0007340	LOC120782591|XP_039970876.1|BTRY	LOC6552005|XP_026839685.1|DERE
OG0007341	LOC120766957|XP_039948680.1|BTRY	LOC6552205|XP_001978935.2|DERE
OG0007342	LOC120766480|XP_039947955.1|BTRY	LOC6555159|XP_001981415.1|DERE
OG0007343	LOC120770681|XP_039954203.1|BTRY	LOC6554655|XP_001981979.1|DERE
OG0007344	LOC120767629|XP_039949723.1|BTRY, LOC120769589|XP_039952582.1|BTRY	LOC6541193|XP_001968272.1|DERE
OG0007345	LOC120767067|XP_039948859.1|BTRY	LOC6554653|XP_001981977.1|DERE
OG0007346	LOC120776574|XP_039963272.1|BTRY	LOC6543998|XP_001971890.1|DERE
OG0007347	LOC120775016|XP_039960901.1|BTRY	LOC6550611|XP_026837416.1|DERE
OG0007348	LOC120775363|XP_039961459.1|BTRY, LOC120779403|XP_039967535.1|BTRY	LOC6550633|XP_001978145.1|DERE
OG0007349	LOC120774645|XP_039960303.1|BTRY	LOC6550634|XP_001978146.1|DERE
OG0007350	LOC120776191|XP_039962750.1|BTRY	LOC6550958|XP_001976987.1|DERE
OG0007351	LOC120777369|XP_039964573.1|BTRY	LOC6545924|XP_026832449.1|DERE
OG0007352	LOC120772794|XP_039957511.1|BTRY	LOC6546674|XP_001975867.1|DERE
OG0007353	LOC120782817|XP_039971297.1|BTRY	LOC6552296|XP_001978893.1|DERE
OG0007354	LOC120772158|XP_039956528.1|BTRY	LOC6550109|XP_001977600.1|DERE
OG0007355	LOC120773768|XP_039958782.1|BTRY	LOC6552835|XP_026832066.1|DERE
OG0007356	LOC120771571|XP_039955570.1|BTRY	LOC6541053|XP_001970364.1|DERE
OG0007357	LOC120772068|XP_039956392.1|BTRY	LOC6553084|XP_026831489.1|DERE
OG0007358	LOC120767221|XP_039948979.1|BTRY	LOC6552973|XP_026839850.1|DERE
OG0007359	LOC120766203|XP_039947501.1|BTRY	LOC6554684|XP_001981564.1|DERE
OG0007360	LOC120766287|XP_039947623.1|BTRY	LOC6552867|XP_001979975.1|DERE
OG0007361	LOC120774185|XP_039959540.1|BTRY	LOC6555540|XP_026838858.1|DERE
OG0007362	LOC120768063|XP_039950518.1|BTRY	LOC6549380|XP_001974300.1|DERE
OG0007363	LOC120775879|XP_039962190.1|BTRY	LOC6550975|XP_001976852.1|DERE
OG0007364	LOC120776153|XP_039962633.1|BTRY	LOC6550976|XP_026838215.1|DERE
OG0007365	LOC120775113|XP_039961064.1|BTRY	LOC6550992|XP_026837761.1|DERE
OG0007366	LOC120779375|XP_039967507.1|BTRY	LOC6553961|XP_001979556.1|DERE
OG0007367	LOC120778998|XP_039967035.1|BTRY	LOC6543677|XP_001971845.2|DERE
OG0007368	LOC120782599|XP_039970888.1|BTRY	LOC6553510|XP_001979356.1|DERE
OG0007369	LOC120766810|XP_039948456.1|BTRY	LOC6552064|XP_015009710.2|DERE
OG0007370	LOC120772347|XP_039956843.1|BTRY	LOC6541848|XP_015014592.2|DERE
OG0007371	LOC120773488|XP_039958366.1|BTRY	LOC6554873|XP_001981369.2|DERE
OG0007372	LOC120767032|XP_039948812.1|BTRY	LOC6552460|XP_001980878.1|DERE
OG0007373	LOC120774472|XP_039960062.1|BTRY	LOC6550571|XP_001978124.1|DERE
OG0007374	LOC120775887|XP_039962201.1|BTRY	LOC6549886|XP_001977363.1|DERE
OG0007375	LOC120774072|XP_039959318.1|BTRY	LOC6549942|XP_026838473.1|DERE
OG0007376	LOC120774346|XP_039959860.1|BTRY	LOC6550610|XP_001978137.1|DERE
OG0007377	LOC120776109|XP_039962535.1|BTRY	LOC6549998|XP_001977464.1|DERE
OG0007378	LOC120774777|XP_039960484.1|BTRY	LOC6550455|XP_001977832.1|DERE
OG0007379	LOC120774029|XP_039959261.1|BTRY	LOC6550738|XP_001978053.1|DERE
OG0007380	LOC120773627|XP_039958567.1|BTRY	LOC6555730|XP_026838974.1|DERE
OG0007381	LOC120774949|XP_039960763.1|BTRY	LOC6550742|XP_026838091.1|DERE
OG0007382	LOC120773505|XP_039958391.1|BTRY	LOC6555588|XP_001982613.1|DERE
OG0007383	LOC120776117|XP_039962555.1|BTRY	LOC6555753|XP_026837828.1|DERE
OG0007384	LOC120775921|XP_039962257.1|BTRY	LOC6555584|XP_001982609.1|DERE
OG0007385	LOC120775002|XP_039960861.1|BTRY	LOC6550195|XP_001977584.1|DERE
OG0007386	LOC120775316|XP_039961386.1|BTRY	LOC6550924|XP_001976979.1|DERE
OG0007387	LOC120774965|XP_039960788.1|BTRY	LOC6550711|XP_001978011.2|DERE
OG0007388	LOC120774405|XP_039959961.1|BTRY	LOC6550602|XP_026838150.1|DERE
OG0007389	LOC120768350|XP_039950937.1|BTRY	LOC6548789|XP_026839445.1|DERE
OG0007390	LOC120774986|XP_039960828.1|BTRY	LOC6555618|XP_001982597.1|DERE
OG0007391	LOC120766801|XP_039948439.1|BTRY	LOC6555385|XP_001981847.1|DERE
OG0007392	LOC120775041|XP_039960950.1|BTRY	LOC6555648|XP_001982373.1|DERE
OG0007393	LOC120780248|XP_039968444.1|BTRY	LOC6554827|XP_026834982.1|DERE
OG0007394	LOC120774077|XP_039959329.1|BTRY	LOC6555557|XP_026837872.1|DERE
OG0007395	LOC120773932|XP_039959065.1|BTRY	LOC6549828|XP_026837738.1|DERE
OG0007396	LOC120766955|XP_039948678.1|BTRY	LOC6552204|XP_001978934.2|DERE
OG0007397	LOC120768504|XP_039951162.1|BTRY	LOC6543293|XP_026834235.1|DERE
OG0007398	LOC120772121|XP_039956466.1|BTRY	LOC6548194|XP_001975216.1|DERE
OG0007399	LOC120773840|XP_039958903.1|BTRY	LOC6549944|XP_001977402.1|DERE
OG0007400	LOC120773790|XP_039958819.1|BTRY	LOC6555661|XP_001982574.1|DERE
OG0007401	LOC120775174|XP_039961160.1|BTRY	LOC6551586|XP_015011057.1|DERE
OG0007402	LOC120781020|XP_039969146.1|BTRY	LOC6554042|XP_001979527.1|DERE
OG0007403	LOC120766243|XP_039947597.1|BTRY	LOC6554048|XP_001979533.2|DERE
OG0007404	LOC120780863|XP_039969033.1|BTRY	LOC6553817|XP_001979550.2|DERE
OG0007405	LOC120778396|XP_039966118.1|BTRY	LOC6555268|XP_001981833.1|DERE
OG0007406	LOC120782818|XP_039971265.1|BTRY	LOC6553606|XP_001979231.1|DERE
OG0007407	LOC120767627|XP_039949719.1|BTRY	LOC6542909|XP_026834222.1|DERE
OG0007408	LOC120778483|XP_039966234.1|BTRY	LOC6545333|XP_001973298.2|DERE
OG0007409	LOC120769182|XP_039952001.1|BTRY	LOC6543452|XP_026834531.1|DERE
OG0007410	LOC120774424|XP_039959991.1|BTRY	LOC6550553|XP_001977953.1|DERE
OG0007411	LOC120773423|XP_039958230.1|BTRY	LOC6555596|XP_001982648.2|DERE
OG0007412	LOC120774546|XP_039960211.1|BTRY	LOC6549954|XP_001978693.1|DERE
OG0007413	LOC120770102|XP_039953206.1|BTRY	LOC6541891|XP_001969084.1|DERE
OG0007414	LOC120774888|XP_039960684.1|BTRY	LOC6555746|XP_026838938.1|DERE
OG0007415	LOC120774430|XP_039960002.1|BTRY	LOC6551183|XP_001978366.3|DERE
OG0007416	LOC120774640|XP_039960298.1|BTRY	LOC6551120|XP_026838182.1|DERE
OG0007417	LOC120775860|XP_039962164.1|BTRY	LOC6551099|XP_026837259.1|DERE
OG0007418	LOC120774213|XP_039959600.1|BTRY	LOC6546759|XP_001974549.1|DERE
OG0007419	LOC120782320|XP_039970475.1|BTRY	LOC6552524|XP_026832660.1|DERE
OG0007420	LOC120770236|XP_039953460.1|BTRY	LOC6546650|XP_026837146.1|DERE
OG0007421	LOC120775824|XP_039962114.1|BTRY	LOC6555517|XP_015008822.1|DERE
OG0007422	LOC120774419|XP_039959980.1|BTRY	LOC6555759|XP_026837823.1|DERE
OG0007423	LOC120775361|XP_039961454.1|BTRY	LOC6551662|XP_001977240.1|DERE
OG0007424	LOC120778993|XP_039967028.1|BTRY	LOC6543850|XP_026833555.1|DERE
OG0007425	LOC120777250|XP_039964378.1|BTRY	LOC6545343|XP_015014085.1|DERE
OG0007426	LOC120774398|XP_039959950.1|BTRY	LOC6549947|XP_026838314.1|DERE
OG0007427	LOC120774843|XP_039960593.1|BTRY	LOC6549770|XP_001977590.1|DERE
OG0007428	LOC120773443|XP_039958259.1|BTRY	LOC6549772|XP_026838227.1|DERE
OG0007429	LOC120772837|XP_039957580.1|BTRY	LOC6547755|XP_001974878.1|DERE
OG0007430	LOC120778171|XP_039965841.1|BTRY	LOC6545058|XP_001971078.1|DERE
OG0007431	LOC120769422|XP_039952338.1|BTRY	LOC6543439|XP_001968718.1|DERE
OG0007432	LOC120777240|XP_039964366.1|BTRY	LOC6544105|XP_015012923.2|DERE
OG0007433	LOC120778759|XP_039966671.1|BTRY	LOC6551638|XP_001978586.2|DERE
OG0007434	LOC120777668|XP_039965059.1|BTRY	LOC6544730|XP_001972414.1|DERE
OG0007435	LOC120777967|XP_039965520.1|BTRY	LOC6544366|XP_001972425.1|DERE
OG0007436	LOC120776464|XP_039963065.1|BTRY	LOC6546056|XP_001973509.1|DERE
OG0007437	LOC120777395|XP_039964625.1|BTRY	LOC6544753|XP_001972758.1|DERE
OG0007438	LOC120777411|XP_039964644.1|BTRY	LOC6545795|XP_026833137.1|DERE
OG0007439	LOC120774009|XP_039959222.1|BTRY	LOC6554068|XP_001979578.1|DERE
OG0007440	LOC120773679|XP_039958644.1|BTRY	LOC6549968|XP_026837478.1|DERE
OG0007441	LOC120772822|XP_039957553.1|BTRY	LOC6547124|XP_001975478.1|DERE
OG0007442	LOC120770219|XP_039953432.1|BTRY	LOC6551962|XP_001979688.1|DERE
OG0007443	LOC120770560|XP_039954073.1|BTRY	LOC26526801|XP_015012856.1|DERE
OG0007444	LOC120772543|XP_039957157.1|BTRY	LOC6549136|XP_001975591.1|DERE
OG0007445	LOC120772541|XP_039957156.1|BTRY	LOC6549135|XP_001975590.1|DERE
OG0007446	LOC120767541|XP_039949579.1|BTRY	LOC6549234|XP_001974359.1|DERE
OG0007447	LOC120772499|XP_039957079.1|BTRY	LOC6549613|XP_026836729.1|DERE
OG0007448	LOC120771692|XP_039955761.1|BTRY	LOC6547166|XP_026836742.1|DERE
OG0007449	LOC120778678|XP_039966546.1|BTRY	LOC6544477|XP_001972438.1|DERE
OG0007450	LOC120777666|XP_039965056.1|BTRY	LOC26526985|XP_015015586.1|DERE
OG0007451	LOC120777991|XP_039965572.1|BTRY	LOC6544414|XP_001973158.3|DERE
OG0007452	LOC120777074|XP_039964136.1|BTRY	LOC6544413|XP_001973157.1|DERE
OG0007453	LOC120777259|XP_039964392.1|BTRY	LOC6544242|XP_001972365.1|DERE
OG0007454	LOC120776623|XP_039963354.1|BTRY	LOC6544297|XP_015013047.1|DERE
OG0007455	LOC120770222|XP_039953436.1|BTRY	LOC6547655|XP_001974812.1|DERE
OG0007456	LOC120775561|XP_039961720.1|BTRY	LOC6550267|XP_001977626.3|DERE
OG0007457	LOC120776792|XP_039963712.1|BTRY	LOC6545579|XP_001971113.1|DERE
OG0007458	LOC120769462|XP_039952408.1|BTRY	LOC6548315|XP_001973930.1|DERE
OG0007459	LOC120766863|XP_039948528.1|BTRY	LOC6554878|XP_026832932.1|DERE
OG0007460	LOC120770359|XP_039953704.1|BTRY	LOC6546731|XP_001974524.1|DERE
OG0007461	LOC120776419|XP_039962991.1|BTRY	LOC6545890|XP_001973432.1|DERE
OG0007462	LOC120776431|XP_039963018.1|BTRY	LOC6544687|XP_001972478.1|DERE
OG0007463	LOC120776421|XP_039962995.1|BTRY	LOC6544686|XP_001972477.3|DERE
OG0007464	LOC120776420|XP_039962992.1|BTRY	LOC6545787|XP_026832214.1|DERE
OG0007465	LOC120778617|XP_039966429.1|BTRY	LOC6544815|XP_001972653.1|DERE
OG0007466	LOC120772518|XP_039957100.1|BTRY	LOC6546601|XP_026836093.1|DERE
OG0007467	LOC120771098|XP_039954866.1|BTRY	LOC6540990|XP_001970755.1|DERE
OG0007468	LOC120770070|XP_039953133.1|BTRY	LOC6548168|XP_001975274.1|DERE
OG0007469	LOC120777711|XP_039965123.1|BTRY	LOC6546197|XP_001972828.1|DERE
