Orthogroup	BTRY.longest_only	DVIR.longest_only
OG0008852	LOC120770813|XP_039954324.1|BTRY	LOC6627284|XP_032292894.1|DVIR
OG0008854	LOC120779483|XP_039967698.1|BTRY	LOC6628730|XP_032294091.1|DVIR
OG0008855	LOC120775169|XP_039961154.1|BTRY	LOC6636010|XP_002059510.2|DVIR
OG0008856	LOC120779694|XP_039967988.1|BTRY	LOC6636185|XP_002059675.1|DVIR
OG0008857	LOC120777571|XP_039964909.1|BTRY	LOC6622321|XP_002046650.2|DVIR
OG0008858	LOC120778320|XP_039966049.1|BTRY	LOC6623608|XP_032291123.1|DVIR
OG0008859	LOC120777537|XP_039964859.1|BTRY	LOC6622483|XP_002046426.1|DVIR
OG0008860	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY	LOC6633071|XP_002056143.1|DVIR
OG0008861	LOC120772353|XP_039956851.1|BTRY	LOC6626440|XP_002048908.1|DVIR
OG0008862	LOC120780557|XP_039968748.1|BTRY	LOC6632735|XP_032288911.1|DVIR
OG0008863	LOC120769806|XP_039952938.1|BTRY	LOC6634171|XP_002057538.2|DVIR
OG0008864	LOC120774091|XP_039959358.1|BTRY	LOC6627162|XP_002049735.1|DVIR
OG0008865	LOC120769432|XP_039952348.1|BTRY	LOC6627879|XP_002052003.1|DVIR
OG0008866	LOC120767937|XP_039950237.1|BTRY	LOC6635626|XP_032294723.1|DVIR
OG0008868	LOC120772927|XP_039957761.1|BTRY, LOC120772991|XP_039957838.1|BTRY	LOC6625615|XP_002051057.1|DVIR
OG0008869	LOC120778668|XP_039966533.1|BTRY	LOC6622443|XP_002047665.2|DVIR
OG0008870	LOC120777114|XP_039964184.1|BTRY	LOC6623016|XP_002047564.1|DVIR
OG0008871	LOC120777246|XP_039964371.1|BTRY	LOC6622566|XP_032290372.1|DVIR
OG0008872	LOC120767275|XP_039949080.1|BTRY	LOC6628819|XP_002052584.1|DVIR
OG0008874	LOC120771721|XP_039955810.1|BTRY	LOC6625958|XP_002049589.1|DVIR
OG0008875	LOC120772793|XP_039957510.1|BTRY	LOC6636314|XP_002059874.1|DVIR
OG0008876	LOC120781300|XP_039969430.1|BTRY	LOC6636222|XP_032290140.1|DVIR
OG0008877	LOC120777506|XP_039964794.1|BTRY	LOC6622906|XP_002048148.1|DVIR
OG0008878	LOC120781474|XP_039969629.1|BTRY	LOC6634382|XP_002057576.1|DVIR
OG0008879	LOC120771654|XP_039955703.1|BTRY, LOC120771675|XP_039955731.1|BTRY	LOC26531492|XP_015030343.1|DVIR
OG0008881	LOC120772282|XP_039956727.1|BTRY	LOC6625238|XP_002049484.2|DVIR
OG0008882	LOC120768829|XP_039951515.1|BTRY	LOC6628597|XP_032293589.1|DVIR
OG0008883	LOC120782416|XP_039970600.1|BTRY	LOC6633091|XP_002056274.1|DVIR
OG0008884	LOC120766687|XP_039948267.1|BTRY	LOC6632978|XP_002056481.1|DVIR
OG0008885	LOC120768157|XP_039950652.1|BTRY	LOC6633992|XP_002057659.1|DVIR
OG0008886	LOC120770859|XP_039954408.1|BTRY	LOC6625727|XP_002049021.1|DVIR
OG0008887	LOC120771070|XP_039954815.1|BTRY	LOC6635847|XP_002059459.2|DVIR
OG0008888	LOC120776906|XP_039963911.1|BTRY	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR
OG0008889	LOC120771667|XP_039955717.1|BTRY	LOC6627078|XP_002049903.1|DVIR
OG0008890	LOC120779538|XP_039967819.1|BTRY	LOC6630669|XP_015026884.1|DVIR
OG0008891	LOC120771576|XP_039955575.1|BTRY	LOC6623081|XP_032291434.1|DVIR
OG0008892	LOC120771649|XP_039955695.1|BTRY	LOC6625315|XP_032291557.1|DVIR
OG0008893	LOC120778188|XP_039965860.1|BTRY	LOC6622245|XP_002046937.1|DVIR
OG0008894	LOC120772683|XP_039957359.1|BTRY	LOC6629639|XP_002054844.1|DVIR
OG0008895	LOC120768625|XP_039951328.1|BTRY	LOC6630122|XP_002053393.1|DVIR
OG0008897	LOC120782462|XP_039970688.1|BTRY	LOC6630682|XP_002054615.1|DVIR
OG0008898	LOC120771423|XP_039955344.1|BTRY	LOC6626856|XP_032293120.1|DVIR
OG0008899	LOC120767243|XP_039949019.1|BTRY	LOC6627937|XP_002052662.2|DVIR
OG0008900	LOC120767837|XP_039950061.1|BTRY	LOC6627583|XP_002052814.1|DVIR
OG0008901	LOC120777592|XP_039964959.1|BTRY	LOC6624153|XP_032290619.1|DVIR
OG0008903	LOC120768321|XP_039950893.1|BTRY	LOC6628729|XP_032294093.1|DVIR
OG0008904	LOC120772869|XP_039957639.1|BTRY	LOC6626296|XP_032291577.1|DVIR
OG0008905	LOC120779590|XP_039967867.1|BTRY	LOC6636226|XP_032290142.1|DVIR
OG0008906	LOC120778782|XP_039966701.1|BTRY	LOC6623702|XP_032290686.1|DVIR
OG0008907	LOC120766306|XP_039947657.1|BTRY	LOC6629341|XP_002053318.1|DVIR
OG0008908	LOC120766370|XP_039947737.1|BTRY	LOC6632335|XP_032289786.1|DVIR
OG0008909	LOC120777704|XP_039965120.1|BTRY	LOC6629685|XP_002053983.1|DVIR
OG0008910	LOC120771624|XP_039955692.1|BTRY	LOC6629774|XP_002052988.1|DVIR
OG0008911	LOC120778779|XP_039966700.1|BTRY	LOC6635012|XP_002058656.1|DVIR
OG0008912	LOC120774524|XP_039960204.1|BTRY, LOC120767005|XP_039948748.1|BTRY	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR
OG0008913	LOC120769769|XP_039953167.1|BTRY, LOC120772547|XP_039957554.1|BTRY, LOC120766369|XP_039947736.1|BTRY	LOC6635192|XP_002058391.1|DVIR
OG0008914	LOC120781812|XP_039969968.1|BTRY	LOC6634927|XP_002058438.1|DVIR
OG0008915	LOC120781646|XP_039969810.1|BTRY	LOC6631168|XP_002053516.1|DVIR
OG0008916	LOC120768041|XP_039950476.1|BTRY	LOC6629147|XP_032294207.1|DVIR
OG0008917	LOC120769121|XP_039951916.1|BTRY	LOC6628426|XP_002051865.2|DVIR
OG0008918	LOC120767959|XP_039950284.1|BTRY	LOC6627326|XP_002051922.2|DVIR
OG0008919	LOC120769639|XP_039952678.1|BTRY	LOC6627776|XP_032294230.1|DVIR
OG0008920	LOC120768831|XP_039951517.1|BTRY, LOC120768832|XP_039951518.1|BTRY	LOC26531637|XP_015031777.1|DVIR
OG0008921	LOC120769444|XP_039952366.1|BTRY	LOC6628145|XP_002052432.1|DVIR
OG0008922	LOC120769346|XP_039952240.1|BTRY	LOC6634154|XP_002057631.1|DVIR
OG0008923	LOC120772275|XP_039956713.1|BTRY	LOC6626950|XP_002050940.1|DVIR
OG0008924	LOC120770837|XP_039954362.1|BTRY	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR
OG0008925	LOC120771993|XP_039956284.1|BTRY	LOC6625450|XP_002050986.3|DVIR
OG0008926	LOC120771591|XP_039955597.1|BTRY	LOC6626173|XP_002050158.1|DVIR
OG0008927	LOC120771608|XP_039955626.1|BTRY	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR
OG0008928	LOC120771297|XP_039955166.1|BTRY, LOC120773070|XP_039957946.1|BTRY	LOC6636392|XP_002059961.1|DVIR
OG0008929	LOC120772554|XP_039957172.1|BTRY, LOC120772553|XP_039957171.1|BTRY	LOC6626987|XP_002050174.1|DVIR
OG0008930	LOC120770305|XP_039953607.1|BTRY	LOC6632606|XP_032289524.1|DVIR
OG0008931	LOC120772830|XP_039957571.1|BTRY	LOC6625712|XP_002051044.1|DVIR
OG0008932	LOC120772422|XP_039956967.1|BTRY, LOC120770089|XP_039953172.1|BTRY	LOC6626334|XP_002048864.1|DVIR
OG0008933	LOC120773021|XP_039957884.1|BTRY, LOC120771437|XP_039955374.1|BTRY	LOC6636487|XP_002059849.1|DVIR
OG0008934	LOC120772676|XP_039957347.1|BTRY	LOC6622684|XP_032290949.1|DVIR
OG0008935	LOC120771376|XP_039955271.1|BTRY	LOC6636433|XP_002059984.1|DVIR
OG0008936	LOC120770008|XP_039953035.1|BTRY	LOC6625150|XP_002048924.1|DVIR
OG0008937	LOC120770962|XP_039954626.1|BTRY	LOC6626747|XP_002049310.2|DVIR
OG0008938	LOC120771430|XP_039955360.1|BTRY	LOC6635329|XP_002058878.1|DVIR
OG0008939	LOC120771093|XP_039954854.1|BTRY	LOC6626724|XP_002049095.1|DVIR
OG0008940	LOC120770094|XP_039953178.1|BTRY	LOC6627077|XP_032292815.1|DVIR
OG0008941	LOC120773429|XP_039958243.1|BTRY	LOC6634751|XP_032296413.1|DVIR
OG0008942	LOC120775096|XP_039961037.1|BTRY	LOC6631853|XP_032295967.1|DVIR
OG0008943	LOC120775797|XP_039962075.1|BTRY, LOC120774734|XP_039960421.1|BTRY	LOC6634435|XP_002057909.1|DVIR
OG0008944	LOC120774440|XP_039960015.1|BTRY, LOC120775988|XP_039962352.1|BTRY, LOC120775894|XP_039962220.1|BTRY, LOC120775911|XP_039962237.1|BTRY	LOC6634441|XP_002058056.1|DVIR
OG0008945	LOC120773455|XP_039958282.1|BTRY	LOC6636073|XP_002059604.1|DVIR
OG0008946	LOC120773365|XP_039958124.1|BTRY, LOC120775071|XP_039960994.1|BTRY	LOC6633272|XP_002057153.1|DVIR
OG0008947	LOC120774697|XP_039960359.1|BTRY, LOC120774698|XP_039960361.1|BTRY, LOC120774696|XP_039960358.1|BTRY	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR
OG0008948	LOC120774748|XP_039960440.1|BTRY	LOC6633319|XP_032296728.1|DVIR
OG0008949	LOC120777813|XP_039965284.1|BTRY	LOC26531456|XP_015031747.1|DVIR
OG0008950	LOC120776909|XP_039963914.1|BTRY	LOC6632047|XP_002055244.1|DVIR
OG0008951	LOC120776913|XP_039963917.1|BTRY	LOC6624026|XP_032290178.1|DVIR
OG0008952	LOC120776684|XP_039963496.1|BTRY, LOC120778028|XP_039965635.1|BTRY	LOC116652114|XP_032295925.1|DVIR
OG0008953	LOC120778478|XP_039966228.1|BTRY	LOC6624700|XP_002047174.1|DVIR, LOC6622177|XP_002047672.2|DVIR
OG0008955	LOC120777167|XP_039964256.1|BTRY	LOC6623787|XP_002046891.3|DVIR
OG0008956	LOC120777687|XP_039965095.1|BTRY	LOC6624588|XP_002047640.1|DVIR
OG0008957	LOC120778877|XP_039966855.1|BTRY	LOC26530545|XP_015031610.1|DVIR
OG0008958	LOC120779010|XP_039967063.1|BTRY	LOC6624073|XP_002048657.1|DVIR
OG0008959	LOC120776425|XP_039963011.1|BTRY, LOC120778430|XP_039966145.1|BTRY	LOC6624545|XP_002048066.2|DVIR
OG0008960	LOC120776605|XP_039963327.1|BTRY	LOC6622263|XP_032290370.1|DVIR
OG0008985	LOC120778924|XP_039966904.1|BTRY	LOC6623920|XP_002046237.1|DVIR
OG0008991	LOC120780295|XP_039968519.1|BTRY	LOC26531745|XP_032288724.1|DVIR
OG0008992	LOC120780461|XP_039968668.1|BTRY	LOC6632466|XP_002055802.2|DVIR
OG0008993	LOC120776666|XP_039963475.1|BTRY	LOC6623203|XP_032288980.1|DVIR, LOC116649772|XP_032289943.1|DVIR
OG0008994	LOC120767840|XP_039950067.1|BTRY	LOC6629222|XP_002051942.1|DVIR
OG0008995	LOC120772977|XP_039957823.1|BTRY	LOC6627197|XP_032292969.1|DVIR
OG0008997	LOC120773447|XP_039958271.1|BTRY	LOC6636085|XP_002059616.2|DVIR
OG0008999	LOC120782791|XP_039971197.1|BTRY	LOC6635420|XP_032295488.1|DVIR
OG0009001	LOC120774896|XP_039960697.1|BTRY	LOC6634119|XP_002057720.1|DVIR
OG0009003	LOC120778052|XP_039965666.1|BTRY	LOC6622692|XP_015031534.1|DVIR
OG0009004	LOC120782373|XP_039970547.1|BTRY	LOC6629137|XP_032293592.1|DVIR
OG0009005	LOC120769245|XP_039952079.1|BTRY	LOC6629101|XP_002051685.1|DVIR
OG0009006	LOC120782595|XP_039970882.1|BTRY	LOC6629896|XP_002053991.1|DVIR
OG0009007	LOC120776855|XP_039963831.1|BTRY	LOC6624199|XP_032290532.1|DVIR
OG0009008	LOC120771843|XP_039956022.1|BTRY	LOC6632504|XP_015025815.1|DVIR
OG0009009	LOC120776712|XP_039963543.1|BTRY	LOC6622794|XP_002047236.1|DVIR
OG0009010	LOC120776714|XP_039963545.1|BTRY	LOC6624712|XP_002046593.1|DVIR
OG0009011	LOC120777345|XP_039964530.1|BTRY	LOC6622205|XP_032291176.1|DVIR
OG0009012	LOC120775496|XP_039961637.1|BTRY	LOC6627041|XP_002050720.1|DVIR
OG0009013	LOC120773484|XP_039958349.1|BTRY	LOC6633559|XP_032295942.1|DVIR
OG0009014	LOC120777082|XP_039964144.1|BTRY	LOC6623891|XP_002046252.2|DVIR
OG0009015	LOC120778111|XP_039965748.1|BTRY	LOC6622362|XP_002046653.1|DVIR
OG0009016	LOC120778207|XP_039965897.1|BTRY	LOC6624028|XP_032291329.1|DVIR
OG0009017	LOC120769661|XP_039952703.1|BTRY	LOC6634244|XP_032293566.1|DVIR
OG0009019	LOC120779765|XP_039968079.1|BTRY	LOC6636187|XP_015023989.1|DVIR
OG0009020	LOC120782182|XP_039970255.1|BTRY	LOC6633011|XP_015025884.1|DVIR
OG0009021	LOC120774788|XP_039960508.1|BTRY	LOC6629459|XP_002054706.1|DVIR
OG0009022	LOC120767782|XP_039950007.1|BTRY	LOC6632602|XP_002056214.1|DVIR
OG0009023	LOC120768072|XP_039950536.1|BTRY	LOC6633064|XP_032289706.1|DVIR
OG0009024	LOC120766396|XP_039947777.1|BTRY	LOC6630643|XP_002053026.1|DVIR
OG0009025	LOC120779649|XP_039967935.1|BTRY	LOC6629925|XP_002054326.1|DVIR
OG0009026	LOC120770356|XP_039953695.1|BTRY	LOC6630036|XP_032295457.1|DVIR
OG0009027	LOC120781212|XP_039969269.1|BTRY	LOC26531036|XP_015030272.1|DVIR
OG0009028	LOC120776497|XP_039963114.1|BTRY	LOC6622543|XP_002047002.1|DVIR
OG0009029	LOC120769058|XP_039951845.1|BTRY	LOC6628918|XP_002051386.1|DVIR
OG0009030	LOC120768191|XP_039950694.1|BTRY	LOC6628257|XP_002052936.1|DVIR
OG0009031	LOC120782668|XP_039970984.1|BTRY	LOC6632339|XP_002056407.1|DVIR
OG0009032	LOC120782669|XP_039970985.1|BTRY	LOC6632338|XP_002056406.1|DVIR
OG0009033	LOC120768243|XP_039950766.1|BTRY	LOC6628521|XP_032294549.1|DVIR
OG0009034	LOC120768219|XP_039950726.1|BTRY	LOC6628609|XP_002052170.1|DVIR
OG0009035	LOC120768395|XP_039951002.1|BTRY	LOC6628334|XP_002051206.1|DVIR
OG0009036	LOC120771957|XP_039956203.1|BTRY	LOC6625987|XP_032293141.1|DVIR
OG0009037	LOC120767682|XP_039949800.1|BTRY	LOC6628054|XP_002051796.3|DVIR
OG0009038	LOC120777912|XP_039965432.1|BTRY	LOC6632933|XP_002056120.2|DVIR
OG0009039	LOC120782763|XP_039971159.1|BTRY	LOC6630984|XP_032292401.1|DVIR
OG0009040	LOC120770793|XP_039954306.1|BTRY	LOC26531046|XP_032293102.1|DVIR
OG0009041	LOC120782234|XP_039970335.1|BTRY	LOC6630820|XP_002054727.1|DVIR
OG0009042	LOC120768606|XP_039951303.1|BTRY	LOC6635650|XP_002059196.1|DVIR
OG0009043	LOC120766792|XP_039948426.1|BTRY	LOC6633927|XP_002057616.2|DVIR
OG0009044	LOC120768934|XP_039951650.1|BTRY	LOC6628543|XP_002051855.1|DVIR
OG0009045	LOC120782526|XP_039970770.1|BTRY	LOC6633200|XP_032289807.1|DVIR
OG0009046	LOC120777618|XP_039965001.1|BTRY	LOC6622746|XP_015031511.1|DVIR
OG0009047	LOC120772592|XP_039957236.1|BTRY	LOC6636344|XP_002059943.2|DVIR
OG0009048	LOC120781420|XP_039969568.1|BTRY	LOC6634143|XP_002057429.1|DVIR
OG0009049	LOC120770361|XP_039953710.1|BTRY	LOC6631292|XP_002053364.1|DVIR
OG0009050	LOC120769112|XP_039951908.1|BTRY	LOC6633972|XP_002057480.2|DVIR
OG0009051	LOC120772821|XP_039957551.1|BTRY	LOC6625069|XP_002049082.1|DVIR
OG0009052	LOC120782878|XP_039971358.1|BTRY	LOC6631193|XP_015027773.1|DVIR
OG0009053	LOC120780242|XP_039968434.1|BTRY	LOC6630628|XP_015027211.1|DVIR
OG0009054	LOC120773628|XP_039958571.1|BTRY	LOC6629976|XP_015027368.1|DVIR
OG0009055	LOC120767971|XP_039950315.1|BTRY	LOC6634250|XP_002057636.2|DVIR
OG0009056	LOC120776562|XP_039963256.1|BTRY	LOC6627293|XP_032294124.1|DVIR
OG0009057	LOC120770432|XP_039953828.1|BTRY	LOC6636837|XP_002060310.2|DVIR
OG0009058	LOC120779502|XP_039967730.1|BTRY	LOC6636193|XP_032290136.1|DVIR
OG0009059	LOC120776680|XP_039963488.1|BTRY	LOC6622303|XP_002046957.1|DVIR
OG0009060	LOC120779088|XP_039967178.1|BTRY	LOC6632760|XP_002056365.1|DVIR
OG0009061	LOC120770186|XP_039953346.1|BTRY	LOC6625961|XP_002049592.1|DVIR
OG0009063	LOC120769010|XP_039951782.1|BTRY	LOC6628650|XP_015028541.1|DVIR
OG0009065	LOC120782452|XP_039970674.1|BTRY	LOC6631026|XP_002053831.2|DVIR
OG0009066	LOC120778812|XP_039966752.1|BTRY	LOC6624310|XP_002046347.1|DVIR
OG0009067	LOC120776608|XP_039963330.1|BTRY	LOC6622505|XP_015030571.1|DVIR
OG0009068	LOC120771277|XP_039955135.1|BTRY	LOC6626185|XP_002050336.2|DVIR
OG0009069	LOC120769174|XP_039951991.1|BTRY	LOC6628106|XP_015028785.1|DVIR
OG0009070	LOC120770517|XP_039953989.1|BTRY	LOC6626744|XP_015029479.1|DVIR
OG0009071	LOC120775674|XP_039961894.1|BTRY	LOC26531379|XP_032289622.1|DVIR
OG0009072	LOC120782741|XP_039971108.1|BTRY	LOC6632737|XP_002056452.1|DVIR
OG0009073	LOC120782466|XP_039970691.1|BTRY	LOC6632521|XP_002056531.1|DVIR
OG0009074	LOC120772000|XP_039956294.1|BTRY	LOC6632577|XP_002056742.1|DVIR
OG0009075	LOC120776522|XP_039963184.1|BTRY	LOC6632636|XP_002056637.1|DVIR
OG0009076	LOC120779413|XP_039967547.1|BTRY, LOC120781216|XP_039969278.1|BTRY	LOC6629439|XP_002053156.1|DVIR
OG0009077	LOC120766916|XP_039948596.1|BTRY	LOC6631943|XP_002055045.1|DVIR
OG0009078	LOC120782469|XP_039970696.1|BTRY	LOC6629658|XP_002053597.2|DVIR
OG0009079	LOC120778338|XP_039966067.1|BTRY	LOC6629874|XP_015027182.1|DVIR
OG0009080	LOC120767276|XP_039949085.1|BTRY	LOC6631101|XP_002053222.1|DVIR
OG0009081	LOC120782637|XP_039970939.1|BTRY	LOC6630433|XP_002053474.1|DVIR
OG0009082	LOC120778139|XP_039965800.1|BTRY	LOC6629866|XP_002053343.1|DVIR
OG0009083	LOC120777959|XP_039965522.1|BTRY	LOC6634659|XP_002058112.2|DVIR
OG0009084	LOC120766800|XP_039948437.1|BTRY	LOC6629672|XP_002053655.3|DVIR
OG0009085	LOC120766970|XP_039948695.1|BTRY	LOC6630319|XP_002053429.1|DVIR
OG0009086	LOC120782221|XP_039970317.1|BTRY	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR
OG0009087	LOC120782233|XP_039970334.1|BTRY, LOC120769951|XP_039952973.1|BTRY	LOC6633087|XP_002055965.1|DVIR
OG0009088	LOC120776154|XP_039962641.1|BTRY, LOC120771980|XP_039956307.1|BTRY	LOC6629826|XP_032295139.1|DVIR
OG0009089	LOC120772283|XP_039956730.1|BTRY	LOC6634692|XP_002058303.1|DVIR
OG0009090	LOC120775962|XP_039962310.1|BTRY	LOC6632229|XP_015025931.1|DVIR
OG0009091	LOC120766439|XP_039947882.1|BTRY	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR
OG0009092	LOC120766671|XP_039948244.1|BTRY	LOC6634931|XP_002058442.2|DVIR
OG0009093	LOC120780522|XP_039968726.1|BTRY	LOC6632426|XP_015025891.1|DVIR
OG0009094	LOC120776869|XP_039963898.1|BTRY	LOC6633233|XP_032288890.1|DVIR
OG0009095	LOC120782342|XP_039970509.1|BTRY	LOC6633135|XP_002055846.1|DVIR
OG0009096	LOC120766290|XP_039947627.1|BTRY	LOC6631106|XP_002054130.1|DVIR
OG0009097	LOC120782331|XP_039970491.1|BTRY	LOC6631107|XP_002054131.2|DVIR
OG0009098	LOC120766977|XP_039948704.1|BTRY, LOC120782336|XP_039970501.1|BTRY	LOC6630224|XP_002054798.1|DVIR
OG0009099	LOC120782622|XP_039970923.1|BTRY	LOC6635223|XP_002058411.2|DVIR
OG0009100	LOC120767604|XP_039949687.1|BTRY	LOC6628602|XP_002052163.1|DVIR
OG0009101	LOC120769583|XP_039952576.1|BTRY, LOC120769498|XP_039952462.1|BTRY	LOC6627619|XP_002051710.2|DVIR
OG0009102	LOC120768456|XP_039951091.1|BTRY	LOC6635693|XP_002059266.1|DVIR
OG0009103	LOC120769797|XP_039952919.1|BTRY	LOC6627725|XP_002052518.1|DVIR
OG0009104	LOC120769792|XP_039952914.1|BTRY, LOC120768228|XP_039950747.1|BTRY	LOC6628019|XP_015028462.1|DVIR
OG0009105	LOC120768176|XP_039950675.1|BTRY	LOC6627367|XP_002051674.1|DVIR
OG0009106	LOC120768336|XP_039950918.1|BTRY	LOC6628352|XP_032294270.1|DVIR
OG0009107	LOC120767202|XP_039948940.1|BTRY	LOC6628697|XP_002052562.1|DVIR
OG0009108	LOC120767409|XP_039949385.1|BTRY	LOC6633231|XP_002056289.1|DVIR
OG0009109	LOC120768620|XP_039951321.1|BTRY	LOC6628976|XP_002052728.1|DVIR
OG0009110	LOC120767287|XP_039949098.1|BTRY	LOC6628861|XP_002052080.2|DVIR
OG0009111	LOC120769396|XP_039952301.1|BTRY	LOC116650815|XP_032291450.1|DVIR
OG0009112	LOC120768527|XP_039951190.1|BTRY	LOC6627845|XP_002052841.1|DVIR
OG0009113	LOC120769665|XP_039952713.1|BTRY	LOC6628482|XP_002052029.1|DVIR
OG0009114	LOC120769040|XP_039951818.1|BTRY	LOC6628643|XP_002051887.1|DVIR
OG0009115	LOC120769773|XP_039952888.1|BTRY	LOC6628240|XP_002051451.2|DVIR
OG0009116	LOC120768393|XP_039950999.1|BTRY, LOC120769650|XP_039952689.1|BTRY	LOC6628733|XP_002051070.2|DVIR
OG0009117	LOC120769317|XP_039952198.1|BTRY	LOC6627991|XP_002051428.1|DVIR
OG0009118	LOC120769575|XP_039952564.1|BTRY, LOC120768883|XP_039951571.1|BTRY	LOC6631579|XP_002055689.1|DVIR
OG0009119	LOC120768099|XP_039950576.1|BTRY	LOC6634044|XP_032289032.1|DVIR
OG0009120	LOC120773000|XP_039957851.1|BTRY	LOC6623506|XP_002047285.1|DVIR
OG0009121	LOC120772360|XP_039956859.1|BTRY	LOC6627168|XP_002050953.1|DVIR
OG0009122	LOC120771331|XP_039955210.1|BTRY	LOC6626835|XP_002050837.1|DVIR
OG0009123	LOC120771273|XP_039955131.1|BTRY	LOC6635824|XP_002059447.1|DVIR
OG0009124	LOC120772582|XP_039957218.1|BTRY	LOC6626530|XP_002049467.2|DVIR
OG0009125	LOC120772693|XP_039957366.1|BTRY	LOC6636389|XP_002059958.1|DVIR
OG0009126	LOC120772739|XP_039957434.1|BTRY, LOC120772870|XP_039957640.1|BTRY	LOC116650953|XP_032292156.1|DVIR
OG0009127	LOC120771528|XP_039955520.1|BTRY	LOC6625891|XP_002050362.1|DVIR
OG0009128	LOC120772403|XP_039956932.1|BTRY	LOC6624863|XP_002048882.2|DVIR
OG0009129	LOC120770104|XP_039953208.1|BTRY	LOC6626768|XP_002050922.1|DVIR
OG0009130	LOC120772425|XP_039956970.1|BTRY	LOC6635880|XP_015024238.1|DVIR
OG0009131	LOC120773089|XP_039957992.1|BTRY	LOC6635883|XP_032292208.1|DVIR
OG0009132	LOC120772469|XP_039957042.1|BTRY	LOC6635836|XP_002059471.1|DVIR
OG0009133	LOC120769973|XP_039952977.1|BTRY, LOC120769972|XP_039952976.1|BTRY	LOC6626973|XP_002048715.1|DVIR
OG0009134	LOC120772080|XP_039956411.1|BTRY	LOC6625192|XP_015029562.1|DVIR
OG0009135	LOC120770996|XP_039954677.1|BTRY	LOC6625612|XP_002051054.2|DVIR
OG0009136	LOC120772740|XP_039957435.1|BTRY	LOC6635961|XP_032291704.1|DVIR
OG0009137	LOC120772579|XP_039957217.1|BTRY	LOC6626711|XP_002050764.3|DVIR
OG0009138	LOC120772815|XP_039957540.1|BTRY, LOC120772814|XP_039957538.1|BTRY	LOC6626713|XP_002050766.1|DVIR
OG0009139	LOC120771726|XP_039955815.1|BTRY	LOC6626379|XP_002050356.1|DVIR
OG0009140	LOC120771334|XP_039955213.1|BTRY	LOC26531180|XP_015023961.1|DVIR
OG0009141	LOC120771670|XP_039955719.1|BTRY	LOC6636394|XP_002059963.1|DVIR
OG0009142	LOC120770352|XP_039953689.1|BTRY	LOC6636507|XP_002059987.1|DVIR
OG0009143	LOC120772496|XP_039957077.1|BTRY	LOC6624909|XP_002050222.2|DVIR
OG0009144	LOC120770231|XP_039953450.1|BTRY	LOC26531644|XP_015030351.1|DVIR
OG0009145	LOC120772278|XP_039956722.1|BTRY	LOC6626569|XP_002049894.1|DVIR
OG0009146	LOC120772818|XP_039957544.1|BTRY	LOC6625094|XP_032292723.1|DVIR
OG0009147	LOC120772213|XP_039956627.1|BTRY	LOC6625495|XP_002049012.1|DVIR
OG0009148	LOC120770767|XP_039954283.1|BTRY	LOC6625280|XP_002049865.1|DVIR
OG0009149	LOC120770772|XP_039954288.1|BTRY	LOC6626401|XP_002049138.1|DVIR
OG0009150	LOC120772435|XP_039956985.1|BTRY	LOC6635349|XP_002058876.1|DVIR
OG0009151	LOC120771132|XP_039954930.1|BTRY	LOC6625300|XP_002049262.1|DVIR
OG0009152	LOC120771346|XP_039955228.1|BTRY	LOC6625108|XP_002049282.1|DVIR
OG0009153	LOC120771139|XP_039954940.1|BTRY	LOC6625977|XP_002049992.1|DVIR
OG0009154	LOC120776075|XP_039962478.1|BTRY	LOC6633181|XP_002055969.1|DVIR
OG0009155	LOC120773354|XP_039958109.1|BTRY, LOC120776188|XP_039962747.1|BTRY	LOC6626515|XP_002048913.1|DVIR
OG0009156	LOC120775385|XP_039961480.1|BTRY	LOC6627641|XP_002051115.1|DVIR
OG0009157	LOC120775488|XP_039961625.1|BTRY, LOC120775475|XP_039961609.1|BTRY, LOC120775553|XP_039961715.1|BTRY	LOC6622309|XP_002047915.1|DVIR
OG0009158	LOC120774740|XP_039960428.1|BTRY, LOC120776013|XP_039962391.1|BTRY, LOC120773681|XP_039958646.1|BTRY	LOC6622597|XP_002046444.1|DVIR
OG0009159	LOC120774478|XP_039960071.1|BTRY	LOC6633469|XP_002057060.1|DVIR, LOC6633848|XP_002057200.2|DVIR
OG0009160	LOC120774481|XP_039960075.1|BTRY	LOC6634415|XP_032296333.1|DVIR
OG0009161	LOC120774031|XP_039959263.1|BTRY	LOC6636086|XP_002059617.1|DVIR
OG0009162	LOC120776368|XP_039962881.1|BTRY	LOC6623142|XP_002046716.2|DVIR
OG0009163	LOC120778654|XP_039966505.1|BTRY	LOC6624480|XP_002047110.2|DVIR
OG0009164	LOC120778648|XP_039966493.1|BTRY	LOC6622824|XP_002046552.1|DVIR
