Orthogroup	BTRY.longest_only	DSUZ.longest_only
OG0008535	LOC120773375|XP_039958138.1|BTRY	LOC108016991|XP_016939428.1|DSUZ
OG0008536	LOC120773713|XP_039958688.1|BTRY	LOC108016884|XP_016939267.1|DSUZ
OG0008538	LOC120774972|XP_039960797.1|BTRY	LOC108015365|XP_016937271.1|DSUZ
OG0008540	LOC120774323|XP_039959800.1|BTRY	LOC108016431|XP_016938571.2|DSUZ
OG0008541	LOC120770937|XP_039954579.1|BTRY	LOC108019709|XP_016943096.1|DSUZ
OG0008542	LOC120778001|XP_039965598.1|BTRY	LOC108007088|XP_016926180.2|DSUZ
OG0008544	LOC120770956|XP_039954615.1|BTRY	LOC108009168|XP_016928785.1|DSUZ
OG0008545	LOC120771136|XP_039954936.1|BTRY	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ
OG0008547	LOC120775219|XP_039961220.1|BTRY	LOC108015073|XP_016936800.1|DSUZ
OG0008550	LOC120773450|XP_039958274.1|BTRY	LOC108016675|XP_016938882.1|DSUZ
OG0008551	LOC120776733|XP_039963594.1|BTRY	LOC108012770|XP_036670308.1|DSUZ
OG0008552	LOC120776352|XP_039962841.1|BTRY	LOC108013255|XP_016934494.1|DSUZ
OG0008554	LOC120775411|XP_039961513.1|BTRY	LOC108016580|XP_016938751.1|DSUZ
OG0008555	LOC120774880|XP_039960670.1|BTRY	LOC108016767|XP_016939020.1|DSUZ
OG0008556	LOC120770883|XP_039954459.1|BTRY	LOC108019882|XP_016943442.1|DSUZ
OG0008557	LOC120777524|XP_039964842.1|BTRY	LOC108015484|XP_016937405.2|DSUZ
OG0008558	LOC120769163|XP_039951979.1|BTRY	LOC108017856|XP_016940512.1|DSUZ
OG0008560	LOC120769757|XP_039952853.1|BTRY	LOC108019054|XP_016942171.1|DSUZ
OG0008563	LOC120766981|XP_039948715.1|BTRY	LOC108017374|XP_016939883.2|DSUZ
OG0008566	LOC120767927|XP_039950222.1|BTRY	LOC108018657|XP_016941721.1|DSUZ
OG0008567	LOC120769596|XP_039952588.1|BTRY	LOC108007103|XP_016926231.2|DSUZ
OG0008569	LOC120773586|XP_039958508.1|BTRY	LOC108016976|XP_016939407.1|DSUZ
OG0008570	LOC120775803|XP_039962084.1|BTRY	LOC108016898|XP_016939299.1|DSUZ
OG0008571	LOC120777474|XP_039964741.1|BTRY	LOC108013254|XP_016934493.1|DSUZ
OG0008572	LOC120770369|XP_039953722.1|BTRY	LOC108005929|XP_016924828.1|DSUZ
OG0008573	LOC120774197|XP_039959569.1|BTRY	LOC108016616|XP_016938800.1|DSUZ
OG0008574	LOC120776953|XP_039963977.1|BTRY	LOC108014685|XP_016936348.2|DSUZ
OG0008575	LOC120767070|XP_039948857.1|BTRY	LOC108005951|XP_036673129.1|DSUZ
OG0008576	LOC120774131|XP_039959441.1|BTRY	LOC108005657|XP_016924461.1|DSUZ
OG0008577	LOC120778500|XP_039966260.1|BTRY	LOC108013511|XP_016934887.1|DSUZ
OG0008582	LOC120774839|XP_039960590.1|BTRY	LOC108015031|XP_016936751.1|DSUZ
OG0008583	LOC120774844|XP_039960594.1|BTRY	LOC108016795|XP_016939053.1|DSUZ
OG0008584	LOC120775482|XP_039961616.1|BTRY	LOC108016749|XP_016938980.1|DSUZ
OG0008585	LOC120773369|XP_039958130.1|BTRY	LOC108016937|XP_016939356.1|DSUZ
OG0008586	LOC120773368|XP_039958129.1|BTRY	LOC108016658|XP_016938856.2|DSUZ
OG0008587	LOC120766722|XP_039948323.1|BTRY	LOC108014170|XP_036672677.1|DSUZ
OG0008588	LOC120780912|XP_039969080.1|BTRY	LOC108010755|XP_016931171.2|DSUZ
OG0008589	LOC120773781|XP_039958804.1|BTRY	LOC108005316|XP_016924018.1|DSUZ
OG0008592	LOC120771444|XP_039955383.1|BTRY	LOC108010088|XP_016930396.1|DSUZ
OG0008593	LOC120777731|XP_039965155.1|BTRY	LOC108012605|XP_016933514.1|DSUZ
OG0008594	LOC120782597|XP_039970886.1|BTRY	LOC118877957|XP_036674623.1|DSUZ
OG0008595	LOC120772498|XP_039957078.1|BTRY	LOC108017983|XP_016940815.1|DSUZ
OG0008596	LOC120772868|XP_039957636.1|BTRY	LOC108017783|XP_016940413.1|DSUZ
OG0008597	LOC120780243|XP_039968436.1|BTRY	LOC108017593|XP_016940171.1|DSUZ
OG0008598	LOC120774113|XP_039959407.1|BTRY	LOC108019222|XP_016942508.1|DSUZ
OG0008599	LOC120773485|XP_039958356.1|BTRY	LOC108015268|XP_016937119.1|DSUZ
OG0008600	LOC120782572|XP_039970844.1|BTRY	LOC108018378|XP_016941411.2|DSUZ
OG0008601	LOC120768362|XP_039950959.1|BTRY	LOC108007715|XP_016926958.1|DSUZ
OG0008602	LOC120780328|XP_039968559.1|BTRY	LOC108011536|XP_036674013.1|DSUZ
OG0008603	LOC120771492|XP_039955477.1|BTRY	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ
OG0008604	LOC120770366|XP_039953714.1|BTRY	LOC108009110|XP_016928670.1|DSUZ
OG0008605	LOC120768984|XP_039951736.1|BTRY	LOC108016924|XP_016939343.1|DSUZ
OG0008606	LOC120768509|XP_039951169.1|BTRY	LOC108005815|XP_016924636.1|DSUZ
OG0008607	LOC120782561|XP_039970829.1|BTRY	LOC108004871|XP_016923444.2|DSUZ
OG0008608	LOC120775492|XP_039961631.1|BTRY	LOC108016724|XP_036676577.1|DSUZ
OG0008609	LOC120782681|XP_039971004.1|BTRY	LOC108006039|XP_016924972.2|DSUZ
OG0008610	LOC120772926|XP_039957760.1|BTRY	LOC108017964|XP_016940728.1|DSUZ
OG0008612	LOC120771210|XP_039955046.1|BTRY	LOC108010209|XP_016930542.1|DSUZ
OG0008613	LOC120766422|XP_039947857.1|BTRY	LOC108017172|XP_016939656.1|DSUZ, LOC108013861|XP_016935351.1|DSUZ
OG0008614	LOC120773965|XP_039959135.1|BTRY	LOC108015226|XP_016937059.1|DSUZ
OG0008615	LOC120782475|XP_039970703.1|BTRY	LOC108017097|XP_036675071.1|DSUZ
OG0008616	LOC120766454|XP_039947909.1|BTRY	LOC108010799|XP_016931219.2|DSUZ
OG0008619	LOC120769628|XP_039952667.1|BTRY	LOC108011035|XP_016931576.1|DSUZ
OG0008620	LOC120772350|XP_039956849.1|BTRY	LOC108019907|XP_016943493.1|DSUZ
OG0008621	LOC120771111|XP_039954898.1|BTRY	LOC108010588|XP_036674236.1|DSUZ
OG0008622	LOC120772254|XP_039956691.1|BTRY	LOC108008852|XP_016928246.2|DSUZ
OG0008623	LOC120766381|XP_039947748.1|BTRY	LOC108019619|XP_016942989.1|DSUZ
OG0008624	LOC120772963|XP_039957801.1|BTRY	LOC108009155|XP_016928751.2|DSUZ
OG0008625	LOC120770280|XP_039953533.1|BTRY	LOC108009604|XP_016929577.1|DSUZ
OG0008626	LOC120772723|XP_039957417.1|BTRY	LOC108017372|XP_036677427.1|DSUZ
OG0008627	LOC120778461|XP_039966195.1|BTRY	LOC108012866|XP_016933833.1|DSUZ
OG0008629	LOC120771590|XP_039955595.1|BTRY	LOC108014728|XP_016936429.1|DSUZ
OG0008630	LOC120779479|XP_039967691.1|BTRY	LOC108020408|XP_016944191.2|DSUZ
OG0008631	LOC120776742|XP_039963617.1|BTRY	LOC108011336|XP_036672920.1|DSUZ
OG0008632	LOC120766513|XP_039948009.1|BTRY	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ
OG0008633	LOC120770852|XP_039954390.1|BTRY	LOC108009519|XP_036668949.1|DSUZ
OG0008634	LOC120768093|XP_039950566.1|BTRY	LOC108006066|XP_016924998.1|DSUZ
OG0008635	LOC120771499|XP_039955485.1|BTRY	LOC108019710|XP_016943098.1|DSUZ
OG0008636	LOC120782418|XP_039970603.1|BTRY	LOC108017417|XP_016939931.2|DSUZ
OG0008637	LOC120782854|XP_039971319.1|BTRY, LOC120777022|XP_039964068.1|BTRY	LOC108012438|XP_016933293.1|DSUZ
OG0008638	LOC120778950|XP_039966953.1|BTRY, LOC120766265|XP_039947586.1|BTRY	LOC108020304|XP_016943922.2|DSUZ
OG0008639	LOC120768551|XP_039951229.1|BTRY, LOC120774962|XP_039960783.1|BTRY, LOC120766407|XP_039947789.1|BTRY	LOC108020170|XP_016943761.1|DSUZ
OG0008640	LOC120770645|XP_039954178.1|BTRY	LOC108016281|XP_036674816.1|DSUZ, LOC108020114|XP_036672498.1|DSUZ
OG0008641	LOC120772444|XP_039957041.1|BTRY	LOC108016467|XP_036675510.1|DSUZ
OG0008642	LOC120766896|XP_039948579.1|BTRY	LOC108019981|XP_036674507.1|DSUZ
OG0008643	LOC120782499|XP_039970740.1|BTRY	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ
OG0008644	LOC120766274|XP_039947610.1|BTRY, LOC120769805|XP_039952936.1|BTRY	LOC108008047|XP_016927318.1|DSUZ
OG0008645	LOC120769563|XP_039952552.1|BTRY	LOC108012760|XP_016933685.1|DSUZ
OG0008646	LOC120769601|XP_039952609.1|BTRY, LOC120769603|XP_039952617.1|BTRY	LOC108009861|XP_016930055.1|DSUZ
OG0008647	LOC120769793|XP_039952915.1|BTRY	LOC108006015|XP_016924951.1|DSUZ
OG0008648	LOC120767947|XP_039950267.1|BTRY	LOC118877802|XP_036673824.1|DSUZ, LOC108015658|XP_016937646.1|DSUZ
OG0008649	LOC120770249|XP_039953480.1|BTRY	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ
OG0008650	LOC120772853|XP_039957603.1|BTRY	LOC108007659|XP_016926870.2|DSUZ
OG0008651	LOC120772644|XP_039957302.1|BTRY	LOC108010076|XP_016930380.1|DSUZ
OG0008652	LOC120772759|XP_039957463.1|BTRY, LOC120772800|XP_039957517.1|BTRY	LOC108017795|XP_016940428.1|DSUZ
OG0008653	LOC120772941|XP_039957777.1|BTRY	LOC108008881|XP_016928275.1|DSUZ
OG0008654	LOC120771335|XP_039955214.1|BTRY	LOC108008127|XP_016927406.2|DSUZ, LOC108010225|XP_016930557.1|DSUZ
OG0008655	LOC120772854|XP_039957604.1|BTRY	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ
OG0008656	LOC120773532|XP_039958422.1|BTRY, LOC120774741|XP_039960430.1|BTRY	LOC118878282|XP_036676100.1|DSUZ
OG0008657	LOC120779406|XP_039967538.1|BTRY, LOC120774647|XP_039960306.1|BTRY, LOC120779399|XP_039967530.1|BTRY, LOC120773353|XP_039958107.1|BTRY	LOC108005275|XP_016923953.1|DSUZ
OG0008658	LOC120773501|XP_039958384.1|BTRY	LOC108015044|XP_016936766.1|DSUZ
OG0008659	LOC120773384|XP_039958152.1|BTRY	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ
OG0008660	LOC120777086|XP_039964153.1|BTRY, LOC120777083|XP_039964149.1|BTRY	LOC108010496|XP_036671499.1|DSUZ
OG0008661	LOC120777492|XP_039964769.1|BTRY	LOC108012494|XP_016933391.1|DSUZ
OG0008662	LOC120778164|XP_039965832.1|BTRY, LOC120777988|XP_039965566.1|BTRY	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ
OG0008663	LOC120776761|XP_039963658.1|BTRY	LOC118879770|XP_036678640.1|DSUZ, LOC118879771|XP_036678642.1|DSUZ, LOC118879090|XP_036677967.1|DSUZ, LOC108014903|XP_036677966.1|DSUZ, LOC118878900|XP_036677798.1|DSUZ, LOC108020322|XP_016943942.2|DSUZ
OG0008664	LOC120776804|XP_039963732.1|BTRY	LOC108004835|XP_036676025.1|DSUZ, LOC108013222|XP_016934438.2|DSUZ
OG0008665	LOC120776323|XP_039962786.1|BTRY	LOC108021702|XP_016946021.1|DSUZ
OG0008666	LOC120779024|XP_039967080.1|BTRY, LOC120779017|XP_039967071.1|BTRY, LOC120779018|XP_039967072.1|BTRY, LOC120779016|XP_039967070.1|BTRY	LOC108015876|XP_016937932.2|DSUZ
OG0008667	LOC120776418|XP_039962986.1|BTRY	LOC108014674|XP_016936329.2|DSUZ
OG0008668	LOC120779411|XP_039967545.1|BTRY	LOC108012610|XP_016933518.1|DSUZ
OG0008669	LOC120781494|XP_039969652.1|BTRY	LOC108009912|XP_016930129.1|DSUZ
OG0008677	LOC120766867|XP_039948531.1|BTRY	LOC108005973|XP_016924900.2|DSUZ
OG0008679	LOC120775981|XP_039962337.1|BTRY	LOC108015019|XP_016936736.1|DSUZ
OG0008680	LOC120776031|XP_039962408.1|BTRY	LOC108018986|XP_016942082.1|DSUZ
OG0008681	LOC120776167|XP_039962709.1|BTRY	LOC108004708|XP_036676984.1|DSUZ
OG0008682	LOC120773687|XP_039958652.1|BTRY	LOC108004842|XP_016923406.1|DSUZ
OG0008683	LOC120774461|XP_039960050.1|BTRY	LOC108016999|XP_016939435.1|DSUZ
OG0008684	LOC120775228|XP_039961234.1|BTRY	LOC108006547|XP_016925567.1|DSUZ
OG0008686	LOC120782164|XP_039970234.1|BTRY	LOC108011038|XP_036673975.1|DSUZ
OG0008688	LOC120774700|XP_039960363.1|BTRY	LOC108016543|XP_016938705.1|DSUZ
OG0008689	LOC120768644|XP_039951351.1|BTRY	LOC108017201|XP_036674391.1|DSUZ
OG0008691	LOC120778907|XP_039966888.1|BTRY	LOC108012481|XP_016933373.1|DSUZ
OG0008694	LOC120775313|XP_039961383.1|BTRY	LOC108004852|XP_016923423.1|DSUZ
OG0008696	LOC120775608|XP_039961787.1|BTRY	LOC108012106|XP_036674226.1|DSUZ
OG0008697	LOC120776971|XP_039963998.1|BTRY	LOC108020036|XP_036672414.1|DSUZ
OG0008698	LOC120773980|XP_039959169.1|BTRY	LOC108004683|XP_016923161.2|DSUZ
OG0008699	LOC120776939|XP_039963949.1|BTRY	LOC108017635|XP_016940229.1|DSUZ
OG0008700	LOC120770729|XP_039954252.1|BTRY	LOC118877556|XP_036672593.1|DSUZ
OG0008701	LOC120771183|XP_039955007.1|BTRY	LOC108009691|XP_016929727.1|DSUZ
OG0008703	LOC120778769|XP_039966683.1|BTRY	LOC108005632|XP_016924432.1|DSUZ
OG0008704	LOC120769633|XP_039952672.1|BTRY	LOC108021678|XP_016945982.1|DSUZ
OG0008705	LOC120767777|XP_039949952.1|BTRY	LOC108021598|XP_016945880.1|DSUZ
OG0008706	LOC120778603|XP_039966414.1|BTRY	LOC108010794|XP_036675457.1|DSUZ
OG0008707	LOC120775270|XP_039961299.1|BTRY	LOC108019031|XP_016942133.1|DSUZ
OG0008708	LOC120775480|XP_039961613.1|BTRY	LOC108013715|XP_016935143.1|DSUZ
OG0008709	LOC120782201|XP_039970282.1|BTRY	LOC108020166|XP_016943756.2|DSUZ
OG0008710	LOC120776921|XP_039963928.1|BTRY	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ
OG0008711	LOC120767007|XP_039948749.1|BTRY	LOC108018401|XP_036672529.1|DSUZ
OG0008712	LOC120771057|XP_039954797.1|BTRY	LOC108017984|XP_016940816.1|DSUZ
OG0008714	LOC120767195|XP_039948929.1|BTRY	LOC108021358|XP_016945533.1|DSUZ
OG0008715	LOC120777690|XP_039965101.1|BTRY	LOC108007959|XP_016927218.2|DSUZ
OG0008716	LOC120766234|XP_039947546.1|BTRY	LOC108006425|XP_016925438.2|DSUZ
OG0008717	LOC120777526|XP_039964841.1|BTRY, LOC120779305|XP_039967449.1|BTRY	LOC108006831|XP_016925868.1|DSUZ
OG0008718	LOC120781214|XP_039969271.1|BTRY	LOC108009435|XP_016929261.1|DSUZ
OG0008719	LOC120768024|XP_039950433.1|BTRY	LOC108010795|XP_036675647.1|DSUZ, LOC118879447|XP_036678215.1|DSUZ
OG0008720	LOC120779845|XP_039968140.1|BTRY	LOC118879426|XP_036678206.1|DSUZ
OG0008721	LOC120774571|XP_039960238.1|BTRY	LOC108005351|XP_016924080.2|DSUZ
OG0008722	LOC120779415|XP_039967549.1|BTRY	LOC108018545|XP_016941588.2|DSUZ
OG0008723	LOC120772790|XP_039957507.1|BTRY	LOC108012662|XP_016933577.1|DSUZ
OG0008724	LOC120767551|XP_039949610.1|BTRY	LOC108013136|XP_016934310.1|DSUZ
OG0008725	LOC120773027|XP_039957891.1|BTRY	LOC108009006|XP_016928440.1|DSUZ
OG0008726	LOC120771284|XP_039955145.1|BTRY	LOC108018108|XP_016941012.2|DSUZ
OG0008727	LOC120766510|XP_039948007.1|BTRY	LOC108011582|XP_016932239.2|DSUZ
OG0008728	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ
OG0008729	LOC120775572|XP_039961738.1|BTRY, LOC120773817|XP_039958859.1|BTRY, LOC120773816|XP_039958858.1|BTRY	LOC108010412|XP_036675989.1|DSUZ
OG0008730	LOC120774934|XP_039960746.1|BTRY	LOC108016953|XP_016939377.1|DSUZ
OG0008731	LOC120782724|XP_039971088.1|BTRY	LOC118877879|XP_036674134.1|DSUZ, LOC108011005|XP_036675479.1|DSUZ
OG0008732	LOC120768138|XP_039950630.1|BTRY	LOC108011967|XP_016932717.1|DSUZ
OG0008734	LOC120782623|XP_039970925.1|BTRY	LOC108011598|XP_016932256.1|DSUZ
OG0008736	LOC120781220|XP_039969283.1|BTRY	LOC108008410|XP_016927745.1|DSUZ
OG0008738	LOC120769502|XP_039952468.1|BTRY	LOC118879392|XP_036678150.1|DSUZ, LOC108005722|XP_036677987.1|DSUZ
OG0008739	LOC120776467|XP_039963069.1|BTRY	LOC108013480|XP_016934852.1|DSUZ
OG0008740	LOC120770071|XP_039953134.1|BTRY	LOC108008351|XP_016927669.1|DSUZ
OG0008741	LOC120779443|XP_039967625.1|BTRY	LOC108009073|XP_016928576.1|DSUZ
OG0008742	LOC120778793|XP_039966727.1|BTRY	LOC108007113|XP_036670866.1|DSUZ
OG0008743	LOC120770199|XP_039953375.1|BTRY	LOC108009807|XP_016929970.1|DSUZ
OG0008744	LOC120773122|XP_039958052.1|BTRY, LOC120772296|XP_039956738.1|BTRY	LOC108018213|XP_016941220.1|DSUZ
OG0008745	LOC120775185|XP_039961174.1|BTRY, LOC120773633|XP_039958575.1|BTRY	LOC108015352|XP_016937252.2|DSUZ
OG0008746	LOC120773696|XP_039958666.1|BTRY	LOC108014201|XP_016935727.1|DSUZ
OG0008747	LOC120776556|XP_039963243.1|BTRY	LOC108013419|XP_016934767.1|DSUZ
OG0008748	LOC120767430|XP_039949411.1|BTRY	LOC108005661|XP_016924474.1|DSUZ
OG0008749	LOC120773782|XP_039958805.1|BTRY	LOC108013827|XP_036672741.1|DSUZ, LOC108016459|XP_016938603.1|DSUZ
OG0008750	LOC120768945|XP_039951667.1|BTRY	LOC108021164|XP_016945235.1|DSUZ
OG0008751	LOC120766310|XP_039947661.1|BTRY	LOC108019336|XP_036675088.1|DSUZ, LOC108019335|XP_016942645.2|DSUZ
OG0008752	LOC120782218|XP_039970313.1|BTRY	LOC108018532|XP_036673127.1|DSUZ
OG0008753	LOC120766198|XP_039947492.1|BTRY	LOC108013919|XP_016935413.1|DSUZ
OG0008754	LOC120780335|XP_039968569.1|BTRY, LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY	LOC108019618|XP_016942988.1|DSUZ
OG0008755	LOC120776157|XP_039962704.1|BTRY	LOC108017387|XP_016939896.1|DSUZ
OG0008756	LOC120766316|XP_039947671.1|BTRY	LOC108014884|XP_016936591.1|DSUZ
OG0008757	LOC120766399|XP_039947780.1|BTRY	LOC108015693|XP_036673162.1|DSUZ
OG0008758	LOC120767615|XP_039949704.1|BTRY	LOC108021329|XP_016945489.1|DSUZ
OG0008759	LOC120769096|XP_039951888.1|BTRY	LOC108021273|XP_016945395.1|DSUZ
OG0008760	LOC120768540|XP_039951211.1|BTRY	LOC108009638|XP_016929627.1|DSUZ
OG0008761	LOC120768936|XP_039951653.1|BTRY	LOC108021597|XP_016945879.1|DSUZ
OG0008762	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY	LOC118876744|XP_016942909.1|DSUZ
OG0008763	LOC120767910|XP_039950202.1|BTRY	LOC108007728|XP_016926967.1|DSUZ
OG0008764	LOC120769145|XP_039951953.1|BTRY	LOC108008922|XP_016928322.1|DSUZ
OG0008765	LOC120771583|XP_039955590.1|BTRY	LOC108019655|XP_016943032.1|DSUZ
OG0008766	LOC120772267|XP_039956704.1|BTRY	LOC108009416|XP_016929236.1|DSUZ, LOC118876826|XP_036668735.1|DSUZ, LOC108008765|XP_016928156.1|DSUZ
OG0008767	LOC120772396|XP_039956920.1|BTRY	LOC108017881|XP_016940533.1|DSUZ
OG0008768	LOC120771126|XP_039954916.1|BTRY	LOC108009979|XP_016930242.1|DSUZ
OG0008769	LOC120771045|XP_039954780.1|BTRY	LOC108010033|XP_016930328.1|DSUZ
OG0008770	LOC120772044|XP_039956350.1|BTRY	LOC108017798|XP_016940432.1|DSUZ
OG0008771	LOC120772014|XP_039956314.1|BTRY	LOC108009542|XP_016929472.1|DSUZ
OG0008772	LOC120771950|XP_039956194.1|BTRY	LOC108008174|XP_016927454.1|DSUZ
OG0008773	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY	LOC108009191|XP_016928832.1|DSUZ
OG0008774	LOC120770782|XP_039954295.1|BTRY, LOC120772040|XP_039956345.1|BTRY	LOC108008677|XP_016928059.1|DSUZ
OG0008775	LOC120770470|XP_039953899.1|BTRY	LOC108009324|XP_016929083.1|DSUZ
OG0008776	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY	LOC108008343|XP_016927660.1|DSUZ
OG0008777	LOC120770829|XP_039954352.1|BTRY	LOC108009708|XP_016929752.1|DSUZ
OG0008778	LOC120772385|XP_039956909.1|BTRY, LOC120772480|XP_039957058.1|BTRY, LOC120772700|XP_039957377.1|BTRY	LOC108018061|XP_016940946.1|DSUZ
OG0008779	LOC120773667|XP_039958624.1|BTRY, LOC120773666|XP_039958622.1|BTRY, LOC120773671|XP_039958630.1|BTRY, LOC120773668|XP_039958625.1|BTRY, LOC120773670|XP_039958628.1|BTRY, LOC120773669|XP_039958626.1|BTRY	LOC108018905|XP_016941986.1|DSUZ
OG0008780	LOC120775845|XP_039962146.1|BTRY	LOC118878005|XP_036674920.1|DSUZ, LOC118877740|XP_036673640.1|DSUZ, LOC118878562|XP_036677476.1|DSUZ, LOC118878013|XP_036674953.1|DSUZ, LOC108013799|XP_016935261.1|DSUZ, LOC118876776|XP_036674842.1|DSUZ
OG0008781	LOC120775250|XP_039961265.1|BTRY, LOC120774456|XP_039960042.1|BTRY, LOC120774703|XP_039960366.1|BTRY	LOC108015421|XP_016937339.1|DSUZ
OG0008782	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY	LOC108013389|XP_016934715.1|DSUZ
OG0008783	LOC120778297|XP_039966018.1|BTRY	LOC108008731|XP_016928120.1|DSUZ
OG0008784	LOC120777858|XP_039965336.1|BTRY	LOC108013191|XP_016934387.1|DSUZ
OG0008806	LOC120773536|XP_039958427.1|BTRY	LOC108019219|XP_016942504.1|DSUZ
OG0008807	LOC120773697|XP_039958663.1|BTRY	LOC108005328|XP_036675873.1|DSUZ
OG0008808	LOC120773431|XP_039958245.1|BTRY	LOC108005292|XP_016923980.1|DSUZ
OG0008809	LOC120766697|XP_039948279.1|BTRY	LOC118877843|XP_036673960.1|DSUZ
OG0008811	LOC120779477|XP_039967692.1|BTRY	LOC108006415|XP_036673233.1|DSUZ
OG0008813	LOC120782502|XP_039970744.1|BTRY	LOC108010601|XP_036674348.1|DSUZ
OG0008814	LOC120772277|XP_039956714.1|BTRY	LOC108008794|XP_016928180.1|DSUZ
OG0008819	LOC120771932|XP_039956163.1|BTRY	LOC108010197|XP_016930530.1|DSUZ
OG0008820	LOC120769654|XP_039952693.1|BTRY	LOC108013464|XP_016934834.1|DSUZ
OG0008821	LOC120774101|XP_039959389.1|BTRY	LOC108011223|XP_016931810.1|DSUZ
OG0008823	LOC120775333|XP_039961408.1|BTRY	LOC108015043|XP_016936765.1|DSUZ
OG0008824	LOC120773118|XP_039958047.1|BTRY	LOC108006159|XP_036672288.1|DSUZ
OG0008825	LOC120779105|XP_039967210.1|BTRY	LOC108006144|XP_036670760.1|DSUZ
OG0008829	LOC120773349|XP_039958103.1|BTRY	LOC108016782|XP_016939039.1|DSUZ
OG0008830	LOC120775850|XP_039962154.1|BTRY	LOC108010443|XP_036675962.1|DSUZ
OG0008831	LOC120774141|XP_039959468.1|BTRY	LOC108016751|XP_016938983.1|DSUZ
OG0008832	LOC120774079|XP_039959339.1|BTRY	LOC108016644|XP_016938835.1|DSUZ
OG0008833	LOC120774905|XP_039960708.1|BTRY	LOC108019166|XP_016942413.1|DSUZ
OG0008834	LOC120768033|XP_039950458.1|BTRY	LOC108017667|XP_016940265.1|DSUZ
OG0008838	LOC120768000|XP_039950356.1|BTRY	LOC108021360|XP_016945537.1|DSUZ
OG0008839	LOC120772004|XP_039956296.1|BTRY	LOC108008331|XP_016927646.1|DSUZ
OG0008840	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY	LOC108021305|XP_016945446.1|DSUZ
OG0008841	LOC120778663|XP_039966522.1|BTRY	LOC108007081|XP_036671384.1|DSUZ
OG0008842	LOC120773121|XP_039958051.1|BTRY	LOC108008205|XP_036668942.1|DSUZ
OG0008843	LOC120778022|XP_039965627.1|BTRY	LOC108007165|XP_016926274.1|DSUZ
OG0008845	LOC120768363|XP_039950960.1|BTRY	LOC108008962|XP_016928367.1|DSUZ
OG0008847	LOC120779274|XP_039967436.1|BTRY	LOC108015980|XP_016938056.1|DSUZ
OG0008848	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY	LOC108008243|XP_016927523.2|DSUZ
OG0008849	LOC120774553|XP_039960218.1|BTRY	LOC108004567|XP_016922992.1|DSUZ
OG0008852	LOC120770813|XP_039954324.1|BTRY	LOC108019571|XP_016942897.1|DSUZ
OG0008854	LOC120779483|XP_039967698.1|BTRY	LOC108021334|XP_016945499.1|DSUZ
OG0008855	LOC120775169|XP_039961154.1|BTRY	LOC108018941|XP_016942027.1|DSUZ
OG0008856	LOC120779694|XP_039967988.1|BTRY	LOC108020425|XP_016944224.1|DSUZ
OG0008857	LOC120777571|XP_039964909.1|BTRY	LOC108005801|XP_036672069.1|DSUZ
OG0008858	LOC120778320|XP_039966049.1|BTRY	LOC108012037|XP_016932806.1|DSUZ, LOC108006776|XP_036674578.1|DSUZ
OG0008859	LOC120777537|XP_039964859.1|BTRY	LOC108012419|XP_016933268.1|DSUZ
OG0008860	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY	LOC108019306|XP_016942616.2|DSUZ
OG0008861	LOC120772353|XP_039956851.1|BTRY	LOC108006533|XP_016925547.1|DSUZ, LOC108010232|XP_036668604.1|DSUZ
OG0008862	LOC120780557|XP_039968748.1|BTRY	LOC108018281|XP_036674687.1|DSUZ
OG0008863	LOC120769806|XP_039952938.1|BTRY	LOC118879637|XP_036678424.1|DSUZ, LOC118879638|XP_036678425.1|DSUZ, LOC108021236|XP_036677646.1|DSUZ
OG0008864	LOC120774091|XP_039959358.1|BTRY	LOC108008750|XP_016928137.1|DSUZ
