Orthogroup	BTRY.longest_only	DMAU.longest_only
OG0008749	LOC120773782|XP_039958805.1|BTRY	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC120768945|XP_039951667.1|BTRY	LOC117139184|XP_033157246.1|DMAU
OG0008751	LOC120766310|XP_039947661.1|BTRY	LOC117144318|XP_033165321.1|DMAU
OG0008752	LOC120782218|XP_039970313.1|BTRY	LOC117145888|XP_033167621.1|DMAU
OG0008753	LOC120766198|XP_039947492.1|BTRY	LOC117140355|XP_033159101.1|DMAU
OG0008754	LOC120780335|XP_039968569.1|BTRY, LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY	LOC117137709|XP_033155172.1|DMAU
OG0008756	LOC120766316|XP_039947671.1|BTRY	LOC117144175|XP_033165111.1|DMAU
OG0008757	LOC120766399|XP_039947780.1|BTRY	LOC117143673|XP_033164349.1|DMAU
OG0008758	LOC120767615|XP_039949704.1|BTRY	LOC117150449|XP_033173226.1|DMAU
OG0008759	LOC120769096|XP_039951888.1|BTRY	LOC117137928|XP_033155573.1|DMAU
OG0008760	LOC120768540|XP_039951211.1|BTRY	LOC117150615|XP_033173472.1|DMAU
OG0008761	LOC120768936|XP_039951653.1|BTRY	LOC117150221|XP_033172909.1|DMAU
OG0008762	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY	LOC117137098|XP_033154274.1|DMAU
OG0008763	LOC120767910|XP_039950202.1|BTRY	LOC117150255|XP_033172946.1|DMAU
OG0008764	LOC120769145|XP_039951953.1|BTRY	LOC117141351|XP_033160652.1|DMAU
OG0008765	LOC120771583|XP_039955590.1|BTRY	LOC117136425|XP_033153226.1|DMAU
OG0008766	LOC120772267|XP_039956704.1|BTRY	LOC117145104|XP_033166518.1|DMAU
OG0008767	LOC120772396|XP_039956920.1|BTRY	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU
OG0008768	LOC120771126|XP_039954916.1|BTRY	LOC117138303|XP_033156195.1|DMAU
OG0008769	LOC120771045|XP_039954780.1|BTRY	LOC117136749|XP_033153672.1|DMAU
OG0008770	LOC120772044|XP_039956350.1|BTRY	LOC117136629|XP_033153508.1|DMAU
OG0008771	LOC120772014|XP_039956314.1|BTRY	LOC117135707|XP_033152016.1|DMAU
OG0008772	LOC120771950|XP_039956194.1|BTRY	LOC117136276|XP_033152998.1|DMAU
OG0008773	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY	LOC117137184|XP_033154398.1|DMAU
OG0008774	LOC120770782|XP_039954295.1|BTRY, LOC120772040|XP_039956345.1|BTRY	LOC117137526|XP_033154905.1|DMAU
OG0008775	LOC120770470|XP_039953899.1|BTRY	LOC117138575|XP_033156637.1|DMAU
OG0008776	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY	LOC117136759|XP_033153686.1|DMAU
OG0008777	LOC120770829|XP_039954352.1|BTRY	LOC117135963|XP_033152456.1|DMAU
OG0008778	LOC120772385|XP_039956909.1|BTRY, LOC120772480|XP_039957058.1|BTRY, LOC120772700|XP_039957377.1|BTRY	LOC117137208|XP_033154453.1|DMAU
OG0008779	LOC120773667|XP_039958624.1|BTRY, LOC120773666|XP_039958622.1|BTRY, LOC120773671|XP_039958630.1|BTRY, LOC120773668|XP_039958625.1|BTRY, LOC120773670|XP_039958628.1|BTRY, LOC120773669|XP_039958626.1|BTRY	LOC117148517|XP_033171815.1|DMAU
OG0008780	LOC120775845|XP_039962146.1|BTRY	LOC117144135|XP_033165052.1|DMAU
OG0008781	LOC120775250|XP_039961265.1|BTRY, LOC120774456|XP_039960042.1|BTRY, LOC120774703|XP_039960366.1|BTRY	LOC117147975|XP_033171015.1|DMAU
OG0008782	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY	LOC117139885|XP_033158444.1|DMAU
OG0008783	LOC120778297|XP_039966018.1|BTRY	LOC117136603|XP_033153477.1|DMAU
OG0008784	LOC120777858|XP_039965336.1|BTRY	LOC117139207|XP_033157273.1|DMAU
OG0008805	LOC120775009|XP_039960878.1|BTRY	LOC117147589|XP_033170427.1|DMAU
OG0008806	LOC120773536|XP_039958427.1|BTRY	LOC117146710|XP_033169017.1|DMAU
OG0008807	LOC120773697|XP_039958663.1|BTRY	LOC117147235|XP_033169938.1|DMAU
OG0008808	LOC120773431|XP_039958245.1|BTRY	LOC117146769|XP_033169174.1|DMAU
OG0008809	LOC120766697|XP_039948279.1|BTRY	LOC117145459|XP_033167021.1|DMAU
OG0008811	LOC120779477|XP_039967692.1|BTRY	LOC117143271|XP_033163740.1|DMAU
OG0008813	LOC120782502|XP_039970744.1|BTRY	LOC117145773|XP_033167441.1|DMAU
OG0008814	LOC120772277|XP_039956714.1|BTRY	LOC117136233|XP_033152906.1|DMAU
OG0008819	LOC120771932|XP_039956163.1|BTRY	LOC117137245|XP_033154497.1|DMAU
OG0008820	LOC120769654|XP_039952693.1|BTRY	LOC117150463|XP_033173249.1|DMAU
OG0008823	LOC120775333|XP_039961408.1|BTRY	LOC117146563|XP_033168752.1|DMAU
OG0008824	LOC120773118|XP_039958047.1|BTRY	LOC117141303|XP_033160574.1|DMAU
OG0008825	LOC120779105|XP_039967210.1|BTRY	LOC117140065|XP_033158702.1|DMAU
OG0008829	LOC120773349|XP_039958103.1|BTRY	LOC117146630|XP_033168853.1|DMAU
OG0008830	LOC120775850|XP_039962154.1|BTRY	LOC117147804|XP_033170746.1|DMAU
OG0008831	LOC120774141|XP_039959468.1|BTRY	LOC117146732|XP_033169067.1|DMAU
OG0008832	LOC120774079|XP_039959339.1|BTRY	LOC117146729|XP_033169062.1|DMAU
OG0008833	LOC120774905|XP_039960708.1|BTRY	LOC117148336|XP_033171562.1|DMAU
OG0008834	LOC120768033|XP_039950458.1|BTRY	LOC117143633|XP_033164300.1|DMAU
OG0008838	LOC120768000|XP_039950356.1|BTRY	LOC117139972|XP_033158568.1|DMAU
OG0008839	LOC120772004|XP_039956296.1|BTRY	LOC117137693|XP_033155153.1|DMAU
OG0008840	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY	LOC117140109|XP_033158766.1|DMAU
OG0008841	LOC120778663|XP_039966522.1|BTRY	LOC117141433|XP_033160765.1|DMAU
OG0008842	LOC120773121|XP_039958051.1|BTRY	LOC117138078|XP_033155793.1|DMAU
OG0008843	LOC120778022|XP_039965627.1|BTRY	LOC117141969|XP_033161658.1|DMAU
OG0008845	LOC120768363|XP_039950960.1|BTRY	LOC117150203|XP_033172884.1|DMAU
OG0008847	LOC120779274|XP_039967436.1|BTRY	LOC117145722|XP_033167362.1|DMAU
OG0008848	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY	LOC117136349|XP_033153106.1|DMAU
OG0008849	LOC120774553|XP_039960218.1|BTRY	LOC117147333|XP_033170078.1|DMAU
OG0008852	LOC120770813|XP_039954324.1|BTRY	LOC117137431|XP_033154754.1|DMAU
OG0008854	LOC120779483|XP_039967698.1|BTRY	LOC117143388|XP_033163963.1|DMAU
OG0008855	LOC120775169|XP_039961154.1|BTRY	LOC117146375|XP_033168426.1|DMAU, LOC117146374|XP_033168425.1|DMAU
OG0008856	LOC120779694|XP_039967988.1|BTRY	LOC117146284|XP_033168182.1|DMAU
OG0008857	LOC120777571|XP_039964909.1|BTRY	LOC117139889|XP_033158459.1|DMAU
OG0008858	LOC120778320|XP_039966049.1|BTRY	LOC117145648|XP_033167268.1|DMAU
OG0008859	LOC120777537|XP_039964859.1|BTRY	LOC117141004|XP_033160148.1|DMAU
OG0008860	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY	LOC117142354|XP_033162167.1|DMAU
OG0008861	LOC120772353|XP_039956851.1|BTRY	LOC117137404|XP_033154718.1|DMAU
OG0008862	LOC120780557|XP_039968748.1|BTRY	LOC117144227|XP_033165182.1|DMAU
OG0008863	LOC120769806|XP_039952938.1|BTRY	LOC117150405|XP_033173159.1|DMAU
OG0008864	LOC120774091|XP_039959358.1|BTRY	LOC117136637|XP_033153518.1|DMAU
OG0008865	LOC120769432|XP_039952348.1|BTRY	LOC117150673|XP_033173568.1|DMAU
OG0008866	LOC120767937|XP_039950237.1|BTRY	LOC117144449|XP_033165537.1|DMAU
OG0008868	LOC120772927|XP_039957761.1|BTRY, LOC120772991|XP_039957838.1|BTRY	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC120778668|XP_039966533.1|BTRY	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC120777114|XP_039964184.1|BTRY	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC120777246|XP_039964371.1|BTRY	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC120767275|XP_039949080.1|BTRY	LOC117141361|XP_033160662.1|DMAU
OG0008874	LOC120771721|XP_039955810.1|BTRY	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC120772793|XP_039957510.1|BTRY	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC120781300|XP_039969430.1|BTRY	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC120777506|XP_039964794.1|BTRY	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC120781474|XP_039969629.1|BTRY	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC120771654|XP_039955703.1|BTRY, LOC120771675|XP_039955731.1|BTRY	LOC117136348|XP_033153105.1|DMAU
OG0008881	LOC120772282|XP_039956727.1|BTRY	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC120768829|XP_039951515.1|BTRY	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC120782416|XP_039970600.1|BTRY	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC120766687|XP_039948267.1|BTRY	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC120768157|XP_039950652.1|BTRY	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC120770859|XP_039954408.1|BTRY	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC120771070|XP_039954815.1|BTRY	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC120776906|XP_039963911.1|BTRY	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC120771667|XP_039955717.1|BTRY	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU
OG0008890	LOC120779538|XP_039967819.1|BTRY	LOC117144018|XP_033164865.1|DMAU
OG0008891	LOC120771576|XP_039955575.1|BTRY	LOC117139860|XP_033158401.1|DMAU
OG0008892	LOC120771649|XP_039955695.1|BTRY	LOC117137356|XP_033154646.1|DMAU
OG0008893	LOC120778188|XP_039965860.1|BTRY	LOC117139247|XP_033157351.1|DMAU
OG0008894	LOC120772683|XP_039957359.1|BTRY	LOC117143373|XP_033163940.1|DMAU
OG0008895	LOC120768625|XP_039951328.1|BTRY	LOC117143799|XP_033164533.1|DMAU
OG0008897	LOC120782462|XP_039970688.1|BTRY	LOC117142342|XP_033162150.1|DMAU
OG0008898	LOC120771423|XP_039955344.1|BTRY	LOC117138134|XP_033155894.1|DMAU
OG0008899	LOC120767243|XP_039949019.1|BTRY	LOC117135261|XP_033151298.1|DMAU
OG0008900	LOC120767837|XP_039950061.1|BTRY	LOC117139520|XP_033157775.1|DMAU
OG0008901	LOC120777592|XP_039964959.1|BTRY	LOC117141010|XP_033160155.1|DMAU
OG0008902	LOC120779662|XP_039967952.1|BTRY	LOC117146297|XP_033168205.1|DMAU
OG0008903	LOC120768321|XP_039950893.1|BTRY	LOC117150807|XP_033173755.1|DMAU
OG0008904	LOC120772869|XP_039957639.1|BTRY	LOC117137543|XP_033154931.1|DMAU
OG0008905	LOC120779590|XP_039967867.1|BTRY	LOC117146343|XP_033168369.1|DMAU
OG0008906	LOC120778782|XP_039966701.1|BTRY	LOC117141836|XP_033161382.1|DMAU
OG0008907	LOC120766306|XP_039947657.1|BTRY	LOC117145975|XP_033167772.1|DMAU
OG0008908	LOC120766370|XP_039947737.1|BTRY	LOC117144527|XP_033165640.1|DMAU
OG0008909	LOC120777704|XP_039965120.1|BTRY	LOC117145092|XP_033166501.1|DMAU
OG0008910	LOC120771624|XP_039955692.1|BTRY	LOC117145562|XP_033167155.1|DMAU
OG0008911	LOC120778779|XP_039966700.1|BTRY	LOC117144225|XP_033165179.1|DMAU
OG0008912	LOC120774524|XP_039960204.1|BTRY, LOC120767005|XP_039948748.1|BTRY	LOC117143736|XP_033164436.1|DMAU
OG0008913	LOC120769769|XP_039953167.1|BTRY, LOC120772547|XP_039957554.1|BTRY, LOC120766369|XP_039947736.1|BTRY	LOC117143191|XP_033163618.1|DMAU
OG0008914	LOC120781812|XP_039969968.1|BTRY	LOC117144582|XP_033165748.1|DMAU
OG0008915	LOC120781646|XP_039969810.1|BTRY	LOC117144701|XP_033165919.1|DMAU
OG0008916	LOC120768041|XP_039950476.1|BTRY	LOC117150354|XP_033173101.1|DMAU
OG0008917	LOC120769121|XP_039951916.1|BTRY	LOC117150653|XP_033173530.1|DMAU
OG0008918	LOC120767959|XP_039950284.1|BTRY	LOC117135255|XP_033151292.1|DMAU
OG0008919	LOC120769639|XP_039952678.1|BTRY	LOC117145287|XP_033166771.1|DMAU
OG0008920	LOC120768831|XP_039951517.1|BTRY, LOC120768832|XP_039951518.1|BTRY	LOC117140863|XP_033159891.1|DMAU
OG0008921	LOC120769444|XP_039952366.1|BTRY	LOC117150967|XP_033174038.1|DMAU
OG0008922	LOC120769346|XP_039952240.1|BTRY	LOC117149775|XP_033172713.1|DMAU
OG0008923	LOC120772275|XP_039956713.1|BTRY	LOC117137459|XP_033154795.1|DMAU
OG0008924	LOC120770837|XP_039954362.1|BTRY	LOC117137633|XP_033155056.1|DMAU
OG0008925	LOC120771993|XP_039956284.1|BTRY	LOC117136962|XP_033154018.1|DMAU
OG0008926	LOC120771591|XP_039955597.1|BTRY	LOC117137830|XP_033155408.1|DMAU
OG0008927	LOC120771608|XP_039955626.1|BTRY	LOC117138300|XP_033156191.1|DMAU
OG0008928	LOC120771297|XP_039955166.1|BTRY, LOC120773070|XP_039957946.1|BTRY	LOC117137443|XP_033154773.1|DMAU
OG0008929	LOC120772554|XP_039957172.1|BTRY, LOC120772553|XP_039957171.1|BTRY	LOC117138630|XP_033156735.1|DMAU
OG0008930	LOC120770305|XP_039953607.1|BTRY	LOC117144831|XP_033166107.1|DMAU
OG0008931	LOC120772830|XP_039957571.1|BTRY	LOC117136532|XP_033153372.1|DMAU
OG0008932	LOC120772422|XP_039956967.1|BTRY, LOC120770089|XP_039953172.1|BTRY	LOC117138065|XP_033155779.1|DMAU
OG0008933	LOC120773021|XP_039957884.1|BTRY, LOC120771437|XP_039955374.1|BTRY	LOC117136448|XP_033153256.1|DMAU
OG0008934	LOC120772676|XP_039957347.1|BTRY	LOC117139053|XP_033157048.1|DMAU
OG0008935	LOC120771376|XP_039955271.1|BTRY	LOC117137384|XP_033154688.1|DMAU
OG0008936	LOC120770008|XP_039953035.1|BTRY	LOC117136218|XP_033152882.1|DMAU
OG0008937	LOC120770962|XP_039954626.1|BTRY	LOC117138371|XP_033156330.1|DMAU
OG0008938	LOC120771430|XP_039955360.1|BTRY	LOC117137144|XP_033154339.1|DMAU
OG0008939	LOC120771093|XP_039954854.1|BTRY	LOC117136124|XP_033152716.1|DMAU
OG0008940	LOC120770094|XP_039953178.1|BTRY	LOC117135901|XP_033152341.1|DMAU
OG0008941	LOC120773429|XP_039958243.1|BTRY	LOC117146925|XP_033169451.1|DMAU
OG0008942	LOC120775096|XP_039961037.1|BTRY	LOC117147276|XP_033170000.1|DMAU
OG0008943	LOC120775797|XP_039962075.1|BTRY, LOC120774734|XP_039960421.1|BTRY	LOC117147966|XP_033171007.1|DMAU
OG0008944	LOC120774440|XP_039960015.1|BTRY, LOC120775988|XP_039962352.1|BTRY, LOC120775894|XP_039962220.1|BTRY, LOC120775911|XP_039962237.1|BTRY	LOC117147044|XP_033169681.1|DMAU
OG0008945	LOC120773455|XP_039958282.1|BTRY	LOC117148645|XP_033172037.1|DMAU
OG0008946	LOC120773365|XP_039958124.1|BTRY, LOC120775071|XP_039960994.1|BTRY	LOC117146638|XP_033168861.1|DMAU
OG0008947	LOC120774697|XP_039960359.1|BTRY, LOC120774698|XP_039960361.1|BTRY, LOC120774696|XP_039960358.1|BTRY	LOC117147067|XP_033169718.1|DMAU
OG0008948	LOC120774748|XP_039960440.1|BTRY	LOC117146418|XP_033168511.1|DMAU
OG0008949	LOC120777813|XP_039965284.1|BTRY	LOC117139950|XP_033158528.1|DMAU
OG0008950	LOC120776909|XP_039963914.1|BTRY	LOC117146828|XP_033169273.1|DMAU
OG0008951	LOC120776913|XP_039963917.1|BTRY	LOC117140622|XP_033159532.1|DMAU
OG0008952	LOC120776684|XP_039963496.1|BTRY, LOC120778028|XP_039965635.1|BTRY	LOC117147070|XP_033169722.1|DMAU
OG0008953	LOC120778478|XP_039966228.1|BTRY	LOC117139378|XP_033157527.1|DMAU
OG0008954	LOC120777150|XP_039964229.1|BTRY	LOC117150457|XP_033173239.1|DMAU, LOC117147421|XP_033170193.1|DMAU
OG0008955	LOC120777167|XP_039964256.1|BTRY	LOC117140714|XP_033159671.1|DMAU
OG0008956	LOC120777687|XP_039965095.1|BTRY	LOC117136341|XP_033153095.1|DMAU
OG0008957	LOC120778877|XP_039966855.1|BTRY	LOC117140932|XP_033160019.1|DMAU
OG0008958	LOC120779010|XP_039967063.1|BTRY	LOC117139868|XP_033158415.1|DMAU
OG0008959	LOC120776425|XP_039963011.1|BTRY, LOC120778430|XP_039966145.1|BTRY	LOC117140027|XP_033158649.1|DMAU
OG0008960	LOC120776605|XP_039963327.1|BTRY	LOC117139107|XP_033157134.1|DMAU
OG0008985	LOC120778924|XP_039966904.1|BTRY	LOC117141686|XP_033161181.1|DMAU
OG0008986	LOC120769139|XP_039951946.1|BTRY	LOC117144244|XP_033165214.1|DMAU
OG0008991	LOC120780295|XP_039968519.1|BTRY	LOC117139400|XP_033157558.1|DMAU
OG0008992	LOC120780461|XP_039968668.1|BTRY	LOC117144760|XP_033166010.1|DMAU
OG0008993	LOC120776666|XP_039963475.1|BTRY	LOC117140148|XP_033158808.1|DMAU
OG0008994	LOC120767840|XP_039950067.1|BTRY	LOC117150553|XP_033173392.1|DMAU
OG0008995	LOC120772977|XP_039957823.1|BTRY	LOC117137089|XP_033154261.1|DMAU
OG0008997	LOC120773447|XP_039958271.1|BTRY	LOC117148690|XP_033172124.1|DMAU
OG0008999	LOC120782791|XP_039971197.1|BTRY	LOC117147532|XP_033170353.1|DMAU
OG0009001	LOC120774896|XP_039960697.1|BTRY	LOC117137513|XP_033154891.1|DMAU
OG0009003	LOC120778052|XP_039965666.1|BTRY	LOC117141599|XP_033161004.1|DMAU
OG0009004	LOC120782373|XP_039970547.1|BTRY	LOC117136446|XP_033153255.1|DMAU
OG0009005	LOC120769245|XP_039952079.1|BTRY	LOC117135149|XP_033151098.1|DMAU
OG0009006	LOC120782595|XP_039970882.1|BTRY	LOC117144856|XP_033166149.1|DMAU
OG0009007	LOC120776855|XP_039963831.1|BTRY	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC120771843|XP_039956022.1|BTRY	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC120776712|XP_039963543.1|BTRY	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC120776714|XP_039963545.1|BTRY	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC120777345|XP_039964530.1|BTRY	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC120775496|XP_039961637.1|BTRY	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC120773484|XP_039958349.1|BTRY	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC120777082|XP_039964144.1|BTRY	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC120778111|XP_039965748.1|BTRY	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC120778207|XP_039965897.1|BTRY	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC120769661|XP_039952703.1|BTRY	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC120782070|XP_039970156.1|BTRY	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC120779765|XP_039968079.1|BTRY	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC120782182|XP_039970255.1|BTRY	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC120774788|XP_039960508.1|BTRY	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC120767782|XP_039950007.1|BTRY	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC120768072|XP_039950536.1|BTRY	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC120766396|XP_039947777.1|BTRY	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC120779649|XP_039967935.1|BTRY	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC120770356|XP_039953695.1|BTRY	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC120781212|XP_039969269.1|BTRY	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC120776497|XP_039963114.1|BTRY	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC120769058|XP_039951845.1|BTRY	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC120768191|XP_039950694.1|BTRY	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC120782668|XP_039970984.1|BTRY	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC120782669|XP_039970985.1|BTRY	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC120768243|XP_039950766.1|BTRY	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC120768219|XP_039950726.1|BTRY	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC120768395|XP_039951002.1|BTRY	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC120771957|XP_039956203.1|BTRY	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC120767682|XP_039949800.1|BTRY	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC120777912|XP_039965432.1|BTRY	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC120782763|XP_039971159.1|BTRY	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC120770793|XP_039954306.1|BTRY	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC120782234|XP_039970335.1|BTRY	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC120768606|XP_039951303.1|BTRY	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC120766792|XP_039948426.1|BTRY	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC120768934|XP_039951650.1|BTRY	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC120782526|XP_039970770.1|BTRY	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC120777618|XP_039965001.1|BTRY	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC120772592|XP_039957236.1|BTRY	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC120781420|XP_039969568.1|BTRY	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC120770361|XP_039953710.1|BTRY	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC120769112|XP_039951908.1|BTRY	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC120772821|XP_039957551.1|BTRY	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC120782878|XP_039971358.1|BTRY	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC120780242|XP_039968434.1|BTRY	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC120773628|XP_039958571.1|BTRY	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC120767971|XP_039950315.1|BTRY	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC120776562|XP_039963256.1|BTRY	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC120770432|XP_039953828.1|BTRY	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC120779502|XP_039967730.1|BTRY	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC120776680|XP_039963488.1|BTRY	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC120779088|XP_039967178.1|BTRY	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC120770186|XP_039953346.1|BTRY	LOC117138247|XP_033156089.1|DMAU
OG0009063	LOC120769010|XP_039951782.1|BTRY	LOC117135298|XP_033151365.1|DMAU
OG0009065	LOC120782452|XP_039970674.1|BTRY	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC120778812|XP_039966752.1|BTRY	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC120776608|XP_039963330.1|BTRY	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC120771277|XP_039955135.1|BTRY	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC120769174|XP_039951991.1|BTRY	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC120770517|XP_039953989.1|BTRY	LOC117135801|XP_033152188.1|DMAU
OG0009071	LOC120775674|XP_039961894.1|BTRY	LOC117142313|XP_033162109.1|DMAU
OG0009072	LOC120782741|XP_039971108.1|BTRY	LOC117144781|XP_033166041.1|DMAU
OG0009073	LOC120782466|XP_039970691.1|BTRY	LOC117144984|XP_033166344.1|DMAU
OG0009074	LOC120772000|XP_039956294.1|BTRY	LOC117142457|XP_033162331.1|DMAU
OG0009075	LOC120776522|XP_039963184.1|BTRY	LOC117142938|XP_033163142.1|DMAU
OG0009076	LOC120779413|XP_039967547.1|BTRY, LOC120781216|XP_039969278.1|BTRY	LOC117142259|XP_033162012.1|DMAU
OG0009077	LOC120766916|XP_039948596.1|BTRY	LOC117145274|XP_033166752.1|DMAU
OG0009078	LOC120782469|XP_039970696.1|BTRY	LOC117143219|XP_033163658.1|DMAU
OG0009079	LOC120778338|XP_039966067.1|BTRY	LOC117145678|XP_033167306.1|DMAU
OG0009080	LOC120767276|XP_039949085.1|BTRY	LOC117143621|XP_033164278.1|DMAU
OG0009081	LOC120782637|XP_039970939.1|BTRY	LOC117144397|XP_033165424.1|DMAU
OG0009082	LOC120778139|XP_039965800.1|BTRY	LOC117144205|XP_033165145.1|DMAU
OG0009083	LOC120777959|XP_039965522.1|BTRY	LOC117148188|XP_033171347.1|DMAU
OG0009084	LOC120766800|XP_039948437.1|BTRY	LOC117143155|XP_033163550.1|DMAU
OG0009085	LOC120766970|XP_039948695.1|BTRY	LOC117143569|XP_033164204.1|DMAU
OG0009086	LOC120782221|XP_039970317.1|BTRY	LOC117143406|XP_033163991.1|DMAU
OG0009087	LOC120782233|XP_039970334.1|BTRY, LOC120769951|XP_039952973.1|BTRY	LOC117142954|XP_033163170.1|DMAU
OG0009088	LOC120776154|XP_039962641.1|BTRY, LOC120771980|XP_039956307.1|BTRY	LOC117144955|XP_033166301.1|DMAU
OG0009089	LOC120772283|XP_039956730.1|BTRY	LOC117146269|XP_033168153.1|DMAU
OG0009090	LOC120775962|XP_039962310.1|BTRY	LOC117144725|XP_033165956.1|DMAU
OG0009091	LOC120766439|XP_039947882.1|BTRY	LOC117144402|XP_033165429.1|DMAU
OG0009092	LOC120766671|XP_039948244.1|BTRY	LOC117144412|XP_033165443.1|DMAU
OG0009093	LOC120780522|XP_039968726.1|BTRY	LOC117142432|XP_033162284.1|DMAU
OG0009094	LOC120776869|XP_039963898.1|BTRY	LOC117145354|XP_033166863.1|DMAU
OG0009095	LOC120782342|XP_039970509.1|BTRY	LOC117145352|XP_033166860.1|DMAU
