Orthogroup	BTRY.longest_only	DGUA.longest_only
OG0007318	LOC120772532|XP_039957138.1|BTRY	LOC117585682|XP_034131185.1|DGUA
OG0007319	LOC120778501|XP_039966263.1|BTRY	LOC117589351|XP_034137126.1|DGUA
OG0007320	LOC120774835|XP_039960585.1|BTRY	LOC117583952|XP_034128543.1|DGUA
OG0007321	LOC120775861|XP_039962165.1|BTRY	LOC117580996|XP_034123692.1|DGUA
OG0007322	LOC120774154|XP_039959496.1|BTRY	LOC117590785|XP_034139625.1|DGUA
OG0007323	LOC120775420|XP_039961536.1|BTRY	LOC117580760|XP_034123346.1|DGUA
OG0007324	LOC120771705|XP_039955778.1|BTRY	LOC117586683|XP_034132827.1|DGUA
OG0007325	LOC120767039|XP_039948820.1|BTRY	LOC117583216|XP_034127326.1|DGUA
OG0007326	LOC120773680|XP_039958647.1|BTRY	LOC117586681|XP_034132824.1|DGUA
OG0007327	LOC120776926|XP_039963931.1|BTRY	LOC117579740|XP_034121648.1|DGUA
OG0007328	LOC120777838|XP_039965310.1|BTRY	LOC117583204|XP_034127301.1|DGUA
OG0007329	LOC120782356|XP_039970529.1|BTRY	LOC117585922|XP_034131579.1|DGUA
OG0007330	LOC120774980|XP_039960815.1|BTRY	LOC117580685|XP_034123200.1|DGUA
OG0007331	LOC120773626|XP_039958565.1|BTRY	LOC117590821|XP_034139679.1|DGUA
OG0007332	LOC120774100|XP_039959388.1|BTRY	LOC117581199|XP_034124059.1|DGUA
OG0007333	LOC120766637|XP_039948189.1|BTRY	LOC117586730|XP_034132916.1|DGUA
OG0007334	LOC120775851|XP_039962155.1|BTRY	LOC117584070|XP_034128705.1|DGUA
OG0007335	LOC120776749|XP_039963637.1|BTRY	LOC117587077|XP_034133431.1|DGUA
OG0007336	LOC120766500|XP_039947986.1|BTRY	LOC117591002|XP_034139975.1|DGUA
OG0007337	LOC120778029|XP_039965636.1|BTRY	LOC117588837|XP_034136221.1|DGUA
OG0007338	LOC120778967|XP_039966977.1|BTRY	LOC117589395|XP_034137202.1|DGUA
OG0007339	LOC120766813|XP_039948457.1|BTRY	LOC117586644|XP_034132764.1|DGUA
OG0007340	LOC120782591|XP_039970876.1|BTRY	LOC117585120|XP_034130333.1|DGUA
OG0007341	LOC120766957|XP_039948680.1|BTRY	LOC117585942|XP_034131603.1|DGUA
OG0007342	LOC120766480|XP_039947955.1|BTRY	LOC117589868|XP_034138027.1|DGUA
OG0007343	LOC120770681|XP_039954203.1|BTRY	LOC117585693|XP_034131198.1|DGUA
OG0007344	LOC120767629|XP_039949723.1|BTRY, LOC120769589|XP_039952582.1|BTRY	LOC117582060|XP_034125503.1|DGUA
OG0007345	LOC120767067|XP_039948859.1|BTRY	LOC117585695|XP_034131200.1|DGUA
OG0007346	LOC120776574|XP_039963272.1|BTRY	LOC117579335|XP_034121051.1|DGUA
OG0007347	LOC120775016|XP_039960901.1|BTRY	LOC117581042|XP_034123763.1|DGUA
OG0007348	LOC120775363|XP_039961459.1|BTRY, LOC120779403|XP_039967535.1|BTRY	LOC117581040|XP_034123761.1|DGUA
OG0007349	LOC120774645|XP_039960303.1|BTRY	LOC117581030|XP_034123751.1|DGUA
OG0007350	LOC120776191|XP_039962750.1|BTRY	LOC117591158|XP_034140169.1|DGUA
OG0007351	LOC120777369|XP_039964573.1|BTRY	LOC117579218|XP_034120877.1|DGUA
OG0007352	LOC120772794|XP_039957511.1|BTRY	LOC117591972|XP_034141298.1|DGUA
OG0007353	LOC120782817|XP_039971297.1|BTRY	LOC117586551|XP_034132604.1|DGUA
OG0007354	LOC120772158|XP_039956528.1|BTRY	LOC117581233|XP_034124108.1|DGUA
OG0007355	LOC120773768|XP_039958782.1|BTRY	LOC117585863|XP_034131508.1|DGUA
OG0007356	LOC120771571|XP_039955570.1|BTRY	LOC117581116|XP_034123931.1|DGUA
OG0007357	LOC120772068|XP_039956392.1|BTRY	LOC117586714|XP_034132881.1|DGUA
OG0007358	LOC120767221|XP_039948979.1|BTRY	LOC117585888|XP_034131534.1|DGUA
OG0007359	LOC120766203|XP_039947501.1|BTRY	LOC117583757|XP_034128175.1|DGUA
OG0007360	LOC120766287|XP_039947623.1|BTRY	LOC117589912|XP_034138077.1|DGUA
OG0007361	LOC120774185|XP_039959540.1|BTRY	LOC117581113|XP_034123914.1|DGUA
OG0007362	LOC120768063|XP_039950518.1|BTRY	LOC117588083|XP_034135042.1|DGUA
OG0007363	LOC120775879|XP_039962190.1|BTRY	LOC117590791|XP_034139637.1|DGUA
OG0007364	LOC120776153|XP_039962633.1|BTRY	LOC117590790|XP_034139629.1|DGUA
OG0007365	LOC120775113|XP_039961064.1|BTRY	LOC117590771|XP_034139608.1|DGUA
OG0007366	LOC120779375|XP_039967507.1|BTRY	LOC117586379|XP_034132298.1|DGUA
OG0007367	LOC120778998|XP_039967035.1|BTRY	LOC117580277|XP_034122622.1|DGUA
OG0007368	LOC120782599|XP_039970888.1|BTRY	LOC117586079|XP_034131825.1|DGUA
OG0007369	LOC120766810|XP_039948456.1|BTRY	LOC117590033|XP_034138218.1|DGUA
OG0007370	LOC120772347|XP_039956843.1|BTRY	LOC117578856|XP_034120537.1|DGUA
OG0007371	LOC120773488|XP_039958366.1|BTRY	LOC117583251|XP_034127368.1|DGUA
OG0007372	LOC120767032|XP_039948812.1|BTRY	LOC117586607|XP_034132687.1|DGUA
OG0007373	LOC120774472|XP_039960062.1|BTRY	LOC117580746|XP_034123323.1|DGUA
OG0007374	LOC120775887|XP_039962201.1|BTRY	LOC117590414|XP_034138904.1|DGUA
OG0007375	LOC120774072|XP_039959318.1|BTRY	LOC117590237|XP_034138600.1|DGUA
OG0007376	LOC120774346|XP_039959860.1|BTRY	LOC117581028|XP_034123749.1|DGUA
OG0007377	LOC120776109|XP_039962535.1|BTRY	LOC117582739|XP_034126564.1|DGUA
OG0007378	LOC120774777|XP_039960484.1|BTRY	LOC117580673|XP_034123178.1|DGUA
OG0007379	LOC120774029|XP_039959261.1|BTRY	LOC117581630|XP_034124889.1|DGUA
OG0007380	LOC120773627|XP_039958567.1|BTRY	LOC117588677|XP_034136015.1|DGUA
OG0007381	LOC120774949|XP_039960763.1|BTRY	LOC117580798|XP_034123388.1|DGUA
OG0007382	LOC120773505|XP_039958391.1|BTRY	LOC117580930|XP_034123601.1|DGUA
OG0007383	LOC120776117|XP_039962555.1|BTRY	LOC117590752|XP_034139553.1|DGUA
OG0007384	LOC120775921|XP_039962257.1|BTRY	LOC117581166|XP_034124000.1|DGUA
OG0007385	LOC120775002|XP_039960861.1|BTRY	LOC117580950|XP_034123627.1|DGUA
OG0007386	LOC120775316|XP_039961386.1|BTRY	LOC117581471|XP_034124599.1|DGUA
OG0007387	LOC120774965|XP_039960788.1|BTRY	LOC117588722|XP_034136073.1|DGUA
OG0007388	LOC120774405|XP_039959961.1|BTRY	LOC117588807|XP_034136214.1|DGUA
OG0007389	LOC120768350|XP_039950937.1|BTRY	LOC117587735|XP_034134544.1|DGUA
OG0007390	LOC120774986|XP_039960828.1|BTRY	LOC117591185|XP_034140207.1|DGUA
OG0007391	LOC120766801|XP_039948439.1|BTRY	LOC117586674|XP_034132814.1|DGUA
OG0007392	LOC120775041|XP_039960950.1|BTRY	LOC117588308|XP_034135387.1|DGUA
OG0007393	LOC120780248|XP_039968444.1|BTRY	LOC117585770|XP_034131342.1|DGUA
OG0007394	LOC120774077|XP_039959329.1|BTRY	LOC117581115|XP_034123924.1|DGUA
OG0007395	LOC120773932|XP_039959065.1|BTRY	LOC117588301|XP_034135375.1|DGUA
OG0007396	LOC120766955|XP_039948678.1|BTRY	LOC117586573|XP_034132629.1|DGUA
OG0007397	LOC120768504|XP_039951162.1|BTRY	LOC117584709|XP_034129643.1|DGUA
OG0007398	LOC120772121|XP_039956466.1|BTRY	LOC117592537|XP_034142298.1|DGUA
OG0007399	LOC120773840|XP_039958903.1|BTRY	LOC117590288|XP_034138664.1|DGUA
OG0007400	LOC120773790|XP_039958819.1|BTRY	LOC117581157|XP_034123981.1|DGUA
OG0007401	LOC120775174|XP_039961160.1|BTRY	LOC117588581|XP_034135876.1|DGUA
OG0007402	LOC120781020|XP_039969146.1|BTRY	LOC117586533|XP_034132558.1|DGUA
OG0007403	LOC120766243|XP_039947597.1|BTRY	LOC117586388|XP_034132310.1|DGUA
OG0007404	LOC120780863|XP_039969033.1|BTRY	LOC117585882|XP_034131524.1|DGUA
OG0007405	LOC120778396|XP_039966118.1|BTRY	LOC117585907|XP_034131557.1|DGUA
OG0007406	LOC120782818|XP_039971265.1|BTRY	LOC117586614|XP_034132710.1|DGUA
OG0007407	LOC120767627|XP_039949719.1|BTRY	LOC117588206|XP_034135232.1|DGUA
OG0007408	LOC120778483|XP_039966234.1|BTRY	LOC117580323|XP_034122710.1|DGUA
OG0007409	LOC120769182|XP_039952001.1|BTRY	LOC117582158|XP_034125646.1|DGUA
OG0007410	LOC120774424|XP_039959991.1|BTRY	LOC117591025|XP_034140003.1|DGUA
OG0007411	LOC120773423|XP_039958230.1|BTRY	LOC117581249|XP_034124143.1|DGUA
OG0007412	LOC120774546|XP_039960211.1|BTRY	LOC117581203|XP_034124067.1|DGUA
OG0007413	LOC120770102|XP_039953206.1|BTRY	LOC117578835|XP_034120499.1|DGUA
OG0007414	LOC120774888|XP_039960684.1|BTRY	LOC117582233|XP_034125735.1|DGUA
OG0007415	LOC120774430|XP_039960002.1|BTRY	LOC117581460|XP_034124569.1|DGUA
OG0007416	LOC120774640|XP_039960298.1|BTRY	LOC117590969|XP_034139917.1|DGUA
OG0007417	LOC120775860|XP_039962164.1|BTRY	LOC117580749|XP_034123328.1|DGUA
OG0007418	LOC120774213|XP_039959600.1|BTRY	LOC117591821|XP_034141049.1|DGUA
OG0007419	LOC120782320|XP_039970475.1|BTRY	LOC117583788|XP_034128258.1|DGUA
OG0007420	LOC120770236|XP_039953460.1|BTRY	LOC117578725|XP_034120276.1|DGUA
OG0007421	LOC120775824|XP_039962114.1|BTRY	LOC117588725|XP_034136075.1|DGUA
OG0007422	LOC120774419|XP_039959980.1|BTRY	LOC117590777|XP_034139616.1|DGUA
OG0007423	LOC120775361|XP_039961454.1|BTRY	LOC117581576|XP_034124818.1|DGUA
OG0007424	LOC120778993|XP_039967028.1|BTRY	LOC117579648|XP_034121518.1|DGUA
OG0007425	LOC120777250|XP_039964378.1|BTRY	LOC117580336|XP_034122729.1|DGUA
OG0007426	LOC120774398|XP_039959950.1|BTRY	LOC117590457|XP_034138982.1|DGUA
OG0007427	LOC120774843|XP_039960593.1|BTRY	LOC117581426|XP_034124487.1|DGUA
OG0007428	LOC120773443|XP_039958259.1|BTRY	LOC117580701|XP_034123234.1|DGUA
OG0007429	LOC120772837|XP_039957580.1|BTRY	LOC117592226|XP_034141752.1|DGUA
OG0007430	LOC120778171|XP_039965841.1|BTRY	LOC117589343|XP_034137093.1|DGUA
OG0007431	LOC120769422|XP_039952338.1|BTRY	LOC117582459|XP_034126076.1|DGUA
OG0007432	LOC120777240|XP_039964366.1|BTRY	LOC117579665|XP_034121539.1|DGUA
OG0007433	LOC120778759|XP_039966671.1|BTRY	LOC117591496|XP_034140679.1|DGUA
OG0007434	LOC120777668|XP_039965059.1|BTRY	LOC117580266|XP_034122594.1|DGUA
OG0007435	LOC120777967|XP_039965520.1|BTRY	LOC117580083|XP_034122223.1|DGUA
OG0007436	LOC120776464|XP_039963065.1|BTRY	LOC117580011|XP_034122107.1|DGUA
OG0007437	LOC120777395|XP_039964625.1|BTRY	LOC117579578|XP_034121396.1|DGUA
OG0007438	LOC120777411|XP_039964644.1|BTRY	LOC117589262|XP_034136930.1|DGUA
OG0007439	LOC120774009|XP_039959222.1|BTRY	LOC117591426|XP_034140577.1|DGUA
OG0007440	LOC120773679|XP_039958644.1|BTRY	LOC117581598|XP_034124844.1|DGUA
OG0007441	LOC120772822|XP_039957553.1|BTRY	LOC117592067|XP_034141462.1|DGUA
OG0007442	LOC120770219|XP_039953432.1|BTRY	LOC117585220|XP_034130505.1|DGUA
OG0007443	LOC120770560|XP_039954073.1|BTRY	LOC117592083|XP_034141490.1|DGUA
OG0007444	LOC120772543|XP_039957157.1|BTRY	LOC117578522|XP_034119959.1|DGUA
OG0007445	LOC120772541|XP_039957156.1|BTRY	LOC117578518|XP_034119954.1|DGUA
OG0007446	LOC120767541|XP_039949579.1|BTRY	LOC117582041|XP_034125474.1|DGUA
OG0007447	LOC120772499|XP_039957079.1|BTRY	LOC117582468|XP_034126091.1|DGUA
OG0007448	LOC120771692|XP_039955761.1|BTRY	LOC117592686|XP_034142540.1|DGUA
OG0007449	LOC120778678|XP_039966546.1|BTRY	LOC117579660|XP_034121534.1|DGUA
OG0007450	LOC120777666|XP_039965056.1|BTRY	LOC117584483|XP_034129299.1|DGUA
OG0007451	LOC120777991|XP_039965572.1|BTRY	LOC117580568|XP_034123062.1|DGUA
OG0007452	LOC120777074|XP_039964136.1|BTRY	LOC117580567|XP_034123061.1|DGUA
OG0007453	LOC120777259|XP_039964392.1|BTRY	LOC117579124|XP_034120746.1|DGUA
OG0007454	LOC120776623|XP_039963354.1|BTRY	LOC117587310|XP_034133822.1|DGUA
OG0007455	LOC120770222|XP_039953436.1|BTRY	LOC117578682|XP_034120200.1|DGUA
OG0007456	LOC120775561|XP_039961720.1|BTRY	LOC117580684|XP_034123199.1|DGUA
OG0007457	LOC120776792|XP_039963712.1|BTRY	LOC117586958|XP_034133222.1|DGUA
OG0007458	LOC120769462|XP_039952408.1|BTRY	LOC117587605|XP_034134347.1|DGUA
OG0007459	LOC120766863|XP_039948528.1|BTRY	LOC117585636|XP_034131112.1|DGUA
OG0007460	LOC120770359|XP_039953704.1|BTRY	LOC117578515|XP_034119951.1|DGUA
OG0007461	LOC120776419|XP_039962991.1|BTRY	LOC117587481|XP_034134101.1|DGUA
OG0007462	LOC120776431|XP_039963018.1|BTRY	LOC117587495|XP_034134158.1|DGUA
OG0007463	LOC120776421|XP_039962995.1|BTRY	LOC117587506|XP_034134169.1|DGUA
OG0007464	LOC120776420|XP_039962992.1|BTRY	LOC117587482|XP_034134104.1|DGUA
OG0007465	LOC120778617|XP_039966429.1|BTRY	LOC117579674|XP_034121550.1|DGUA
OG0007466	LOC120772518|XP_039957100.1|BTRY	LOC117581009|XP_034123712.1|DGUA
OG0007467	LOC120771098|XP_039954866.1|BTRY	LOC117580148|XP_034122353.1|DGUA
OG0007468	LOC120770070|XP_039953133.1|BTRY	LOC117592060|XP_034141447.1|DGUA
OG0007469	LOC120777711|XP_039965123.1|BTRY	LOC117580538|XP_034123022.1|DGUA
OG0007470	LOC120776734|XP_039963596.1|BTRY	LOC117584297|XP_034129011.1|DGUA
OG0007471	LOC120771380|XP_039955281.1|BTRY	LOC117579538|XP_034121386.1|DGUA
OG0007472	LOC120775693|XP_039961937.1|BTRY	LOC117590213|XP_034138563.1|DGUA
OG0007473	LOC120778941|XP_039966933.1|BTRY	LOC117586956|XP_034133220.1|DGUA
OG0007474	LOC120771612|XP_039955630.1|BTRY	LOC117590872|XP_034139823.1|DGUA
OG0007475	LOC120777766|XP_039965207.1|BTRY	LOC117589036|XP_034136554.1|DGUA
OG0007476	LOC120774167|XP_039959521.1|BTRY	LOC117590987|XP_034139954.1|DGUA
OG0007477	LOC120776097|XP_039962513.1|BTRY	LOC117590970|XP_034139921.1|DGUA
OG0007478	LOC120781756|XP_039969922.1|BTRY	LOC117583951|XP_034128541.1|DGUA
OG0007479	LOC120775434|XP_039961554.1|BTRY	LOC117581069|XP_034123835.1|DGUA
OG0007480	LOC120767226|XP_039948990.1|BTRY	LOC117586366|XP_034132282.1|DGUA
OG0007481	LOC120778563|XP_039966360.1|BTRY	LOC117587066|XP_034133400.1|DGUA
OG0007482	LOC120767437|XP_039949434.1|BTRY	LOC117581782|XP_034125100.1|DGUA
OG0007483	LOC120770845|XP_039954376.1|BTRY	LOC117584234|XP_034128922.1|DGUA
OG0007484	LOC120775193|XP_039961182.1|BTRY	LOC117581324|XP_034124323.1|DGUA
OG0007485	LOC120774001|XP_039959211.1|BTRY	LOC117591161|XP_034140173.1|DGUA
OG0007486	LOC120774842|XP_039960592.1|BTRY	LOC117581662|XP_034124933.1|DGUA
OG0007487	LOC120779606|XP_039967886.1|BTRY	LOC117590672|XP_034139436.1|DGUA
OG0007488	LOC120777040|XP_039964083.1|BTRY	LOC117588895|XP_034136334.1|DGUA
OG0007489	LOC120766821|XP_039948465.1|BTRY	LOC117586645|XP_034132766.1|DGUA
OG0007490	LOC120773683|XP_039958648.1|BTRY	LOC117588358|XP_034135461.1|DGUA
OG0007491	LOC120774379|XP_039959910.1|BTRY	LOC117581620|XP_034124874.1|DGUA
OG0007492	LOC120771559|XP_039955555.1|BTRY	LOC117586517|XP_034132544.1|DGUA
OG0007493	LOC120773418|XP_039958223.1|BTRY	LOC117588713|XP_034136054.1|DGUA
OG0007494	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY	LOC117584393|XP_034129141.1|DGUA
OG0007495	LOC120774108|XP_039959400.1|BTRY	LOC117588406|XP_034135563.1|DGUA
OG0007496	LOC120778163|XP_039965829.1|BTRY	LOC117580069|XP_034122202.1|DGUA
OG0007497	LOC120778639|XP_039966472.1|BTRY	LOC117580357|XP_034122766.1|DGUA
OG0007498	LOC120777119|XP_039964191.1|BTRY	LOC117579970|XP_034122037.1|DGUA
OG0007499	LOC120777498|XP_039964778.1|BTRY	LOC117589433|XP_034137260.1|DGUA
OG0007500	LOC120778287|XP_039966008.1|BTRY	LOC117589434|XP_034137262.1|DGUA
OG0007501	LOC120778667|XP_039966529.1|BTRY	LOC117589417|XP_034137237.1|DGUA
OG0007502	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY	LOC117592709|XP_034142574.1|DGUA
OG0007503	LOC120771021|XP_039954731.1|BTRY	LOC117582027|XP_034125444.1|DGUA
OG0007504	LOC120777501|XP_039964786.1|BTRY	LOC117580012|XP_034122108.1|DGUA
OG0007505	LOC120777583|XP_039964932.1|BTRY	LOC117580381|XP_034122809.1|DGUA
OG0007506	LOC120778450|XP_039966177.1|BTRY	LOC117580384|XP_034122811.1|DGUA
OG0007507	LOC120767645|XP_039949751.1|BTRY	LOC117581864|XP_034125217.1|DGUA
OG0007508	LOC120769310|XP_039952186.1|BTRY	LOC117582524|XP_034126213.1|DGUA
OG0007509	LOC120768096|XP_039950570.1|BTRY	LOC117587685|XP_034134469.1|DGUA
OG0007510	LOC120770393|XP_039953758.1|BTRY	LOC117586984|XP_034133276.1|DGUA
OG0007511	LOC120769066|XP_039951857.1|BTRY	LOC117587824|XP_034134674.1|DGUA
OG0007512	LOC120768358|XP_039950950.1|BTRY	LOC117586196|XP_034132015.1|DGUA
OG0007513	LOC120767610|XP_039949697.1|BTRY	LOC117582642|XP_034126415.1|DGUA
OG0007514	LOC120779058|XP_039967126.1|BTRY	LOC117586835|XP_034133017.1|DGUA
OG0007515	LOC120769653|XP_039952692.1|BTRY	LOC117583967|XP_034128564.1|DGUA
OG0007516	LOC120768241|XP_039950764.1|BTRY	LOC117584473|XP_034129288.1|DGUA
OG0007517	LOC120778671|XP_039966538.1|BTRY	LOC117588894|XP_034136333.1|DGUA
OG0007518	LOC120771095|XP_039954862.1|BTRY	LOC117592678|XP_034142528.1|DGUA
OG0007520	LOC120773379|XP_039958139.1|BTRY	LOC117581425|XP_034124484.1|DGUA
OG0007521	LOC120774227|XP_039959619.1|BTRY	LOC117590989|XP_034139955.1|DGUA
OG0007522	LOC120776107|XP_039962532.1|BTRY	LOC117588763|XP_034136136.1|DGUA
OG0007523	LOC120772943|XP_039957779.1|BTRY	LOC117588923|XP_034136428.1|DGUA
OG0007524	LOC120769181|XP_039952000.1|BTRY	LOC117582159|XP_034125647.1|DGUA
OG0007525	LOC120767876|XP_039950135.1|BTRY	LOC117584415|XP_034129169.1|DGUA
OG0007526	LOC120782798|XP_039971209.1|BTRY	LOC117585077|XP_034130232.1|DGUA
OG0007527	LOC120777712|XP_039965124.1|BTRY	LOC117586832|XP_034133004.1|DGUA
OG0007528	LOC120770309|XP_039953613.1|BTRY	LOC117589475|XP_034137311.1|DGUA
OG0007529	LOC120772954|XP_039957790.1|BTRY	LOC117592439|XP_034142083.1|DGUA
OG0007530	LOC120773982|XP_039959172.1|BTRY	LOC117585303|XP_034130623.1|DGUA
OG0007531	LOC120771773|XP_039955897.1|BTRY	LOC117578550|XP_034120014.1|DGUA
OG0007532	LOC120771446|XP_039955385.1|BTRY	LOC117582176|XP_034125673.1|DGUA
OG0007533	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY	LOC117580377|XP_034122801.1|DGUA
OG0007534	LOC120777532|XP_039964849.1|BTRY	LOC117579815|XP_034121796.1|DGUA
OG0007535	LOC120777744|XP_039965171.1|BTRY	LOC117579425|XP_034121196.1|DGUA
OG0007536	LOC120782557|XP_039970821.1|BTRY	LOC117586229|XP_034132055.1|DGUA
OG0007537	LOC120778707|XP_039966602.1|BTRY	LOC117580279|XP_034122629.1|DGUA
OG0007538	LOC120776455|XP_039963048.1|BTRY	LOC117580280|XP_034122641.1|DGUA
OG0007539	LOC120780699|XP_039968894.1|BTRY	LOC117581811|XP_034125143.1|DGUA
OG0007540	LOC120768044|XP_039950489.1|BTRY	LOC117583549|XP_034127799.1|DGUA
OG0007541	LOC120771803|XP_039955939.1|BTRY	LOC117582824|XP_034126769.1|DGUA
OG0007542	LOC120771503|XP_039955490.1|BTRY	LOC117579719|XP_034121608.1|DGUA
OG0007543	LOC120779468|XP_039967665.1|BTRY	LOC117590646|XP_034139379.1|DGUA
OG0007544	LOC120776687|XP_039963499.1|BTRY	LOC117579669|XP_034121543.1|DGUA
OG0007545	LOC120773348|XP_039958102.1|BTRY	LOC117587775|XP_034134608.1|DGUA
OG0007546	LOC120782609|XP_039970914.1|BTRY	LOC117591129|XP_034140124.1|DGUA
OG0007547	LOC120771770|XP_039955895.1|BTRY	LOC117586959|XP_034133226.1|DGUA
OG0007548	LOC120776771|XP_039963671.1|BTRY	LOC117586928|XP_034133178.1|DGUA
OG0007549	LOC120777366|XP_039964568.1|BTRY	LOC117588904|XP_034136352.1|DGUA
OG0007550	LOC120776744|XP_039963622.1|BTRY	LOC117579757|XP_034121679.1|DGUA
OG0007551	LOC120771187|XP_039955012.1|BTRY	LOC117583427|XP_034127619.1|DGUA
OG0007552	LOC120769552|XP_039952534.1|BTRY	LOC117582453|XP_034126069.1|DGUA
OG0007553	LOC120769082|XP_039951876.1|BTRY	LOC117581704|XP_034124973.1|DGUA
OG0007554	LOC120777938|XP_039965471.1|BTRY	LOC117579588|XP_034121409.1|DGUA
OG0007555	LOC120772011|XP_039956310.1|BTRY	LOC117586160|XP_034131955.1|DGUA
OG0007556	LOC120771448|XP_039955389.1|BTRY	LOC117587466|XP_034134086.1|DGUA
OG0007557	LOC120770858|XP_039954405.1|BTRY	LOC117584449|XP_034129261.1|DGUA
OG0007558	LOC120772584|XP_039957220.1|BTRY	LOC117583914|XP_034128538.1|DGUA
OG0007559	LOC120767795|XP_039949994.1|BTRY	LOC117584455|XP_034129264.1|DGUA
OG0007560	LOC120777400|XP_039964631.1|BTRY	LOC117580184|XP_034122434.1|DGUA
OG0007561	LOC120777292|XP_039964436.1|BTRY	LOC117579573|XP_034121391.1|DGUA
OG0007562	LOC120776721|XP_039963566.1|BTRY	LOC117587454|XP_034134066.1|DGUA
OG0007563	LOC120777610|XP_039964993.1|BTRY	LOC117580575|XP_034123070.1|DGUA
OG0007564	LOC120777825|XP_039965297.1|BTRY	LOC117579720|XP_034121604.1|DGUA
OG0007565	LOC120780139|XP_039968361.1|BTRY	LOC117584973|XP_034130065.1|DGUA
OG0007566	LOC120770977|XP_039954649.1|BTRY	LOC117578730|XP_034120284.1|DGUA
OG0007567	LOC120778129|XP_039965778.1|BTRY	LOC117582708|XP_034126518.1|DGUA
OG0007568	LOC120772307|XP_039956754.1|BTRY	LOC117585773|XP_034131350.1|DGUA
OG0007569	LOC120772188|XP_039956588.1|BTRY	LOC117590581|XP_034139226.1|DGUA
OG0007570	LOC120770878|XP_039954448.1|BTRY	LOC117585766|XP_034131338.1|DGUA
OG0007571	LOC120770303|XP_039953604.1|BTRY	LOC117585760|XP_034131312.1|DGUA
OG0007572	LOC120772574|XP_039957202.1|BTRY	LOC117584479|XP_034129295.1|DGUA
OG0007573	LOC120771324|XP_039955203.1|BTRY	LOC117579958|XP_034122026.1|DGUA
OG0007574	LOC120773052|XP_039957916.1|BTRY	LOC117578882|XP_034120567.1|DGUA
OG0007575	LOC120770232|XP_039953451.1|BTRY	LOC117592666|XP_034142513.1|DGUA
OG0007576	LOC120776044|XP_039962423.1|BTRY	LOC117580683|XP_034123193.1|DGUA
OG0007577	LOC120773503|XP_039958389.1|BTRY	LOC117581396|XP_034124432.1|DGUA
OG0007578	LOC120769595|XP_039952587.1|BTRY	LOC117582032|XP_034125457.1|DGUA
OG0007579	LOC120770571|XP_039954085.1|BTRY	LOC117591997|XP_034141335.1|DGUA
OG0007580	LOC120778115|XP_039965751.1|BTRY	LOC117591245|XP_034140314.1|DGUA
OG0007581	LOC120769345|XP_039952238.1|BTRY	LOC117584046|XP_034128677.1|DGUA
OG0007582	LOC120771218|XP_039955054.1|BTRY	LOC117585929|XP_034131586.1|DGUA
OG0007583	LOC120771443|XP_039955382.1|BTRY	LOC117584631|XP_034129550.1|DGUA
OG0007584	LOC120775604|XP_039961778.1|BTRY	LOC117581487|XP_034124621.1|DGUA
OG0007585	LOC120774371|XP_039959899.1|BTRY	LOC117587484|XP_034134112.1|DGUA
OG0007586	LOC120781480|XP_039969633.1|BTRY	LOC117588176|XP_034135182.1|DGUA
OG0007587	LOC120772655|XP_039957316.1|BTRY	LOC117586364|XP_034132315.1|DGUA
OG0007588	LOC120768005|XP_039950364.1|BTRY	LOC117587579|XP_034134302.1|DGUA
OG0007589	LOC120774221|XP_039959613.1|BTRY	LOC117590522|XP_034139130.1|DGUA
OG0007590	LOC120777621|XP_039965004.1|BTRY	LOC117579930|XP_034121974.1|DGUA
OG0007591	LOC120771353|XP_039955237.1|BTRY	LOC117592027|XP_034141377.1|DGUA
OG0007592	LOC120772147|XP_039956513.1|BTRY	LOC117578788|XP_034120400.1|DGUA
OG0007593	LOC120774533|XP_039960180.1|BTRY	LOC117581331|XP_034124336.1|DGUA
OG0007594	LOC120772184|XP_039956568.1|BTRY	LOC117592028|XP_034141378.1|DGUA
OG0007595	LOC120770446|XP_039953853.1|BTRY	LOC117590670|XP_034139435.1|DGUA
OG0007596	LOC120779150|XP_039967301.1|BTRY	LOC117586819|XP_034132989.1|DGUA
OG0007597	LOC120778299|XP_039966020.1|BTRY	LOC117579035|XP_034120612.1|DGUA
OG0007598	LOC120770149|XP_039953276.1|BTRY	LOC117592671|XP_034142522.1|DGUA
OG0007599	LOC120778694|XP_039966583.1|BTRY	LOC117579428|XP_034121201.1|DGUA
OG0007600	LOC120778219|XP_039965911.1|BTRY	LOC117579643|XP_034121514.1|DGUA
OG0007601	LOC120779046|XP_039967117.1|BTRY	LOC117591235|XP_034140300.1|DGUA
OG0007602	LOC120778060|XP_039965675.1|BTRY	LOC117579156|XP_034120806.1|DGUA
OG0007603	LOC120777221|XP_039964334.1|BTRY	LOC117579150|XP_034120799.1|DGUA
OG0007604	LOC120779079|XP_039967160.1|BTRY	LOC117587436|XP_034134006.1|DGUA
OG0007605	LOC120777892|XP_039965393.1|BTRY	LOC117580231|XP_034122538.1|DGUA
OG0007606	LOC120776406|XP_039962962.1|BTRY	LOC117580397|XP_034122830.1|DGUA
